Hybridization REF	TCGA-AA-A017-01A-01R-A00A-07
SUSD5	-1.547
C9orf32	-0.5765
RASSF7	1.15175
KIR2DL2	0.5715
SENP1	-0.623
C20orf195	1.768
C3orf44	-0.127
KRTAP9-3	0.64
ZFP28	-0.538
PLCB2	-0.2425
TXNDC15	-0.24775
CALR3	-0.32675
HLTF	-1.25307142857143
C17orf67	0.14025
NDUFA6	0.132375
PKP1	0.271
HMG20B	-0.75025
GPR180	-0.5603
BAI3	0.21175
NOSIP	1.3131
TRIM23	-0.823375
ARL1	-0.0410714285714286
CDK5RAP2	-1.2575
SSH2	-0.150333333333333
KCTD15	-1.98233333333333
FTHL17	0.2335
AK3	0.173333333333333
RAB3C	-1.12
PAX4	1.188125
KDELC2	-1.32
BIK	2.839
KIAA1553	0.45525
CEP135	-0.36025
NANOG	-3.7505
TRIM22	-0.0185
CDH13	-1.32516666666667
B4GALNT4	-1.1815
MDGA2	0.114
SAMD3	-0.111166666666667
OR1E1	0.556
TAS2R10	-0.5055
FASN	-1.73125
GPR116	2.3301
ZNF219	0.1555
CD33	-3.59025
RAB3GAP1	-0.02425
H1FOO	0.62
NXPH3	0.58375
CROCC	-0.702333333333333
GPX7	-1.66525
BASP1	-2.2203
STAM	-1.0275
TBK1	0.21625
STX2	-0.446
RPL29	-1.18975
NR1H3	0.75225
MPPE1	-1.036125
PHACTR3	4.24625
SLC44A2	0.822875
C10orf109	0.1735
CLCN6	-0.328
C16orf59	-2.4865
SQSTM1	1.07066666666667
AADAC	-0.09
LRRC8C	-1.844625
BIN3	-0.3722
HPS6	0.8115
MAN2A2	-0.1116
GABPB2	-1.65625
KCND1	-0.86775
PTPN11	-0.0284285714285714
ZNF274	-1.18725
ATF3	-0.0913333333333334
C7orf26	0.32825
C1QL3	0.133
WDR54	-3.14083333333333
FLJ40869	-1.73083333333333
ZNF397	-1.066
MLL	0.1441
TTLL6	-0.01525
ANKRD15	0.196833333333333
KIAA1958	0.01075
C1orf218	-0.058875
ZDHHC16	0.145
DDX47	-0.77275
EVI5L	-0.1165
GDF6	-5.84025
TAPBPL	1.0315
BTG1	0.4672
DPP4	1.696625
KLHL23	-0.05625
APOC3	-5.1885
BTBD12	-0.837
CNOT4	0.4104375
HIST1H3I	-0.4755
OR5H1	0.4945
APEH	-1.16075
TRY1	0.0826666666666667
SLC26A8	0.3234
KCNA2	0.353666666666667
TMEM159	1.15325
C6orf81	-0.911833333333333
PCYT1A	0.246833333333333
C6orf157	0.1025
BRMS1	-0.075
CHST1	0.860333333333333
LGALS1	-1.117125
TAF1B	-1.581
FLJ40504	0.1095
GPR173	0.693
COL15A1	0.91975
CASP10	0.751571428571429
PCMT1	-1.00157142857143
HDAC5	0.6572
LOC641367	-0.523
EVC2	-1.11675
SGPL1	0.4205
GON4L	-0.106785714285714
AFG3L2	-0.6955
C5orf15	-0.841
UBXD1	0.8435
LILRB4	0.809
GSTA4	-1.1395
ADIG	1.327
GRIPAP1	0.894
HIST1H3B	-1.35616666666667
BTRC	0.4455
USP49	-1.6905
IQCH	-1.105625
ACBD6	-0.56975
YEATS2	-0.577
CABP5	0.196
TRIM3	-0.1195
HNRPM	0.2475
FGG	-5.2375
C18orf16	-0.293
CLEC2B	-1.6785
PQBP1	0.245666666666667
JTB	0.175333333333333
REST	-0.364833333333333
SLC8A3	-0.1895
TMEM16H	-1.463
MRPL47	-0.128375
EVI1	3.0266
MUC1	1.599875
TEAD3	1.12275
STOML1	-0.8465
USP24	-0.148
PNMA5	-0.8375
MAEL	0.459333333333333
LBP	-0.032
HSD17B4	0.818375
SEC31B	-1.29675
IDH2	0.4263
SFRS16	-0.16225
AICDA	0.548
RNF180	-1.683
C1orf56	-0.716
FLJ10324	-2.39733333333333
GPR148	0.049
MEF2A	-0.371083333333333
ASF1B	-1.60033333333333
HTN3	-0.21675
RNF215	-0.31425
SLC4A3	-1.975
ADAMTS9	0.4955
C9orf66	-0.630166666666667
FOXD3	1.026
GSDM1	0.616
IFITM5	0.838
PODXL2	-1.6005
C1orf176	0.10625
RPS3	-0.323
hCG_2004593	-0.953
COL21A1	-1.379
NTNG2	1.03833333333333
RAI14	-0.457666666666667
P76	-0.26875
LRFN3	-0.783375
FAM14B	-1.08875
FKBP14	-1.9645
TNNI3	-1.555
HOXB3	0.312125
SGCB	-1.769
PPAPDC3	-1.063
FRAT1	0.446333333333333
MORN1	-0.319833333333333
ARHGEF2	-0.16825
BNIP2	-1.8135
DHX30	-1.1775
EEFSEC	-0.761
FGF20	1.72
FLJ38973	-0.015
PLCH2	0.327583333333333
CCNG2	-0.067375
PSPN	0.721
WDR88	0.3965
HOXB13	-0.416125
MTMR8	0.52
SPAM1	0.4195
PPP2R1B	-0.2
TANC1	0.570125
CNN3	0.5046
CHGA	-0.422
C9orf128	0.98325
CACNA1B	1.20616666666667
MMAB	-0.8153
RHOA	-0.909583333333333
RAPGEFL1	2.84
SLC1A5	-0.507333333333333
CALCA	-0.13375
SYCP1	0.517
CXCL11	0.57625
GFI1B	-0.730166666666667
PSCD1	0.5775
C11orf58	0.00283333333333332
MGC45438	-2.0014
NUDT18	0.272666666666667
ASB3	-0.802666666666667
ZP1	-2.855
LPPR2	-0.2235
ZNF527	-0.0791666666666667
ZNF771	0.037
TTBK2	-0.699875
TRIM55	-0.77325
GJB3	1.30916666666667
PRSS35	-0.25625
SCRG1	-1.0365
ZDHHC24	0.11975
DUSP26	0.0945
C1orf51	-1.228875
DNAJC3	0.7235
LITAF	0.61625
ZNF410	-0.8485
AFP	-5.4755
ZW10	-0.6425
PHOX2B	0.8365
VILL	3.003
ELOVL7	0.873625
LOC644186	-1.213
PPP3CC	-1.13225
CHST13	-1.906
WDR40B	0.363416666666667
MEA1	-0.3565
HILS1	-1.119
DLX6	-2.5065
NKG7	0.853
EMP1	0.5855
ACTR6	-0.41575
CHCHD7	0.939357142857143
COG2	0.2171
TCEA2	-1.2503
TARS	-0.88775
FLJ20294	0.477666666666667
ZNF92	-0.47275
TRAPPC2L	-0.2152
ARHGAP28	-1.720625
CCDC109B	-2.27325
LGTN	-0.658166666666667
INGX	-0.2025
LOC124446	0.992
RPS2	-1.05925
C17orf75	-1.12833333333333
NBPF1	-1.113
SLC2A8	1.2155
SNRPE	-0.85175
CARD6	-1.012
IL13RA2	1.18925
CUEDC2	-0.28525
C4orf19	2.438
AOC3	0.7705
MTHFD2	-2.457
OR5M9	0.331
C4orf38	-0.781833333333333
SS18L2	0.537
OAS3	-0.5805
LARGE	0.65725
LRIG3	0.990666666666667
LIMA1	0.6405
STARD3	0.0801666666666667
VPS39	-0.5135
CTAGE6	0.66
ODAM	-0.11725
MORF4L2	-0.139875
GSTO2	-0.10375
MTFMT	-1.2535
PRKAB2	-0.671285714285714
ZNF76	-0.480666666666667
HSPB2	3.394
CRB2	0.89175
KLRK1	-2.8935
LYST	-0.70775
UBE2M	-0.886333333333333
SLC16A9	0.37875
ZNF281	-0.922
ST8SIA1	-2.144
C9orf105	-0.6135
ANKRD46	0.22925
FAM108A3	-0.112
C20orf91	0.41875
ZYX	0.175
RSPH1	2.5255
ZSCAN5	-1.04675
RIMS3	0.134
KRT76	0.462
CEACAM4	0.3955
SIRPB1	0.342875
CFHR4	-0.759
SOX3	-0.9
GATAD1	0.410375
C21orf57	-0.5315
TMC8	-0.263166666666667
AVIL	1.97516666666667
LMOD1	2.45425
HIGD1A	0.0141250000000001
NEU3	0.3722
DES	2.542125
BZW1	-1.2181
ZNF221	-0.577
CCDC27	-0.5185
GDAP1	-2.2165
RBBP4	-0.555
MGC40499	-0.5545
PHKA1	-1.949875
PRKAR1A	-1.14161111111111
HSD3B1	1.6455
RAD52	-0.821
CD207	0.091
LOC389791	0.472
RSPO1	0.0716666666666667
TMEPAI	4.63
MFSD2	1.016
ETV4	0.552666666666667
SCGN	-0.027
LOC391356	-0.36475
MPP1	-0.234875
STARD3NL	-0.0485
TFAP2D	-0.2215
CD2AP	1.220875
CCL20	3.00116666666667
CCDC86	-1.2525
ZFP30	0.12175
CTBP1	0.931416666666667
MAK10	-0.347166666666667
STXBP5	-0.743333333333333
LOR	0.5793
MAP6D1	-1.23075
ARMC7	0.3565
TMEM150	0.5659
NSL1	-2.2395
KIF5A	-0.361875
ASCC2	-0.096
PSENEN	0.472666666666667
OPTC	-0.206
FCRL2	-0.0501666666666667
KBTBD11	1.581375
PCK1	2.21675
CENTD3	-0.238
MEGF8	-0.319
ALPPL2	0.672
OBFC2B	-0.445
ZFYVE20	0.001625
GALC	0.1175
CTRB2	0.35825
C20orf71	0.0885
TBKBP1	0.600833333333333
CAMLG	0.575625
TREML4	-0.3225
RSAD1	-0.18175
TUBA3D	-0.56
KIAA1833	1.1805
PNPLA1	0.1885
LRRC34	-0.311333333333333
CDH26	-0.291666666666667
ZNF167	0.206666666666667
ZBTB26	-0.9485
VWF	3.3683
VTN	-0.820666666666667
BAD	0.3795
PDS5B	0.7595
ZNF644	0.171333333333333
SH3GLB2	-0.183625
SMPDL3A	1.4277
NRG2	-1.6005
IL15	0.5145
GABARAPL1	-0.546333333333333
LAT2	-0.235666666666667
SLCO1A2	-0.831
LIG4	-0.153083333333333
GSDMDC1	0.418
BMP4	0.2265
METT10D	-0.201875
SYCE1	0.0195
SPANXD	-6.3105
SLC12A9	1.19233333333333
MC1R	-2.1195
RNF168	-1.81125
TRIM69	0.4435
GALNT7	1.08866666666667
ISG20L2	-0.2745
KIAA2026	0.0345
TNFAIP8L1	0.2745
DPY19L2	-0.59625
C12orf63	1.0845
PRDX5	2.13475
MED6	-1.71325
TXNDC5	-0.817
CD46	1.11
CCK	-1.516
C17orf48	-0.3785
ANUBL1	0.627
SIT1	-0.738833333333333
TYSND1	0.518166666666667
DEF6	0.297666666666667
GLT8D4	-1.7795
UTP14A	0.76275
RPH3AL	1.50825
NXF1	-0.228833333333333
TRERF1	-1.644
TUBB3	-1.968375
SLC24A2	-0.137
SEC22B	0.207916666666667
ZNF653	0.225
GGTL3	1.11383333333333
CDKL2	-0.06775
CTF8	-0.169833333333333
EPC1	0.601166666666667
CYP4A11	0.5875
THRSP	0.165
LELP1	0.437
TES	1.69425
C17orf87	0.265
FERD3L	0.593
SH3TC1	0.468
RAB36	1.654
CRYGB	0.299
GRIA3	0.283
BHLHB9	1.319
C1QTNF9	0.842
GOPC	0.084375
PNPLA8	0.280166666666667
ZNF444	0.53075
FMO1	1.00475
POLR3C	-0.40275
SLC35F3	-2.60325
SGCG	-3.30916666666667
DCDC2	-5.343
NANP	1.36375
MGC23270	-0.6985
BEX4	-2.00841666666667
HYDIN	0.1457
RPS6KB2	-0.8245
ADRM1	0.645416666666667
BAT3	-0.46525
RAB31	-0.8940625
SCGB2A1	0.374375
SLC6A14	-2.86525
DDX4	-0.08675
PRRC1	-0.158166666666667
AP3B2	-0.876333333333334
TRGV7	-0.046
TMEM184B	0.91225
ADPRHL1	-0.0353333333333333
C21orf45	-0.70925
ARNTL	-0.493625
AADAT	-0.89175
CCL2	0.349333333333333
SNTB2	-0.428166666666667
RGS9BP	-0.654
KPNA1	-0.182
TMEM41B	0.493333333333333
S100A11	0.117916666666667
DOT1L	-0.762
EFHC2	-0.62525
CLTC	-0.859333333333333
SRP9	-0.240142857142857
ZNF521	-1.527
FAM26F	-2.1615
GPR88	0.107833333333333
COL13A1	-0.7855
CHMP4B	3.2596
SIGLEC6	-0.0576666666666667
NFAM1	0.392
PVRL2	0.2073
ALKBH4	0.06125
CCDC93	0.355625
NXT1	-0.3855
KCNK4	1.022
TROAP	-1.23416666666667
KCNA10	0.14675
CCDC114	0.3005
RAN	-0.523416666666667
LMTK2	0.836
LOC400657	-1.342
UFC1	0.2105
UBE1DC1	-1.0795
EEF1A1	-0.524111111111111
CHAC1	-0.2225
HMGA2	-2.9758
B3GALTL	1.18525
ING2	-0.63725
C1orf109	0.04025
INTS3	0.69375
ZNF558	0.14675
TRPM4	2.35033333333333
LTB4R	-0.34
ISYNA1	-2.08875
LSM7	0.82675
LRRC47	-0.047
ZNF179	-1.88433333333333
EXDL1	-0.0348333333333333
SLC4A10	-0.716
ACSS2	1.69916666666667
COPS7B	-0.0925
KIAA0040	-0.251333333333333
C1orf95	-0.28
AP1GBP1	-0.2235
OR9A2	-0.055
FAM71C	0.116
RIN1	-0.0456666666666667
ITGA4	-3.03825
DNAJC6	-0.602666666666667
CLOCK	0.4695
SLC35A4	-0.00816666666666667
DSG4	0.48475
LOC26010	0.2585
NSUN2	-0.35775
TMEM86B	-0.3421
C14orf135	-1.53
KIFC3	-1.58933333333333
PHF5A	0.18625
NCAPH	-1.89825
STK11IP	0.71775
FLJ42953	0.613625
CCDC19	-0.160666666666667
ZNF329	-0.088875
TAX1BP1	0.896833333333333
ZDHHC18	-1.18016666666667
C10orf88	-0.86425
TMBIM4	0.5776
NMUR1	1.5785
KIR2DS4	0.45775
C9orf90	0.193375
MGC87631	0.579
KDR	1.6186
ST3GAL2	-0.321875
RLN2	0.0473333333333333
HPD	-3.13825
MOXD1	-2.29266666666667
PDGFRL	-1.30616666666667
SMYD4	-0.209428571428571
FAM103A1	-0.67
MFAP4	-1.08833333333333
LOC285141	-0.893
TMEM45B	2.663875
SMCR7L	0.488785714285714
GZMH	1.55925
CBLN1	-2.4522
CNNM1	-0.0625
PHF17	-1.75058333333333
NUP98	-0.1675
RMI1	-0.167
PTPRS	-1.73275
ANKRD57	0.463
CLDN15	2.84083333333333
OR51A2	0.2475
GUCA2B	0.5835
DOCK9	2.32625
ITGB1BP1	-1.12433333333333
DLG2	-0.797125
BRAP	-0.94825
SESN3	0.66175
ZC3H7B	1.66175
FAM101A	5.02433333333333
FKSG24	-0.68775
ZYG11B	-0.26725
RFC2	-1.79825
SH2D3A	1.92233333333333
DVL3	-0.25575
ADFP	-1.3325
KRIT1	-0.173375
SERTAD3	0.899
LEFTY2	-3.93725
KRT27	-0.475
SCFD2	-0.00674999999999999
MN1	-1.086
RORA	-1.729
PTPRD	-1.40975
PIAS2	-1.59466666666667
CYP4X1	1.3075
FBXL15	0.87575
MYH15	0.574333333333333
CRX	0.315833333333333
TBC1D13	0.1925
SLC22A17	-0.644166666666667
PLK2	-1.92833333333333
ARHGAP9	0.66525
EIF1B	-0.295
C20orf185	0.29325
DEFA7P	0.3835
PRIM1	-2.27833333333333
CRYAA	-1.21225
BACE1	-0.2955
AGTRL1	0.4575
ACAD9	-0.099875
GRASP	0.18075
RBP4	-3.5595
TFB2M	-0.0895
METTL9	-1.0954
ATP5O	-0.40875
SP100	0.5583
CPSF1	0.0823333333333333
S100A4	-0.47025
LIME1	0.876
GPR137C	-2.44375
OR2A2	0.1445
C2orf29	0.17525
NUP188	-1.2775
SDPR	-1.76775
RAI1	-0.2665
RPS20	0.0797
LAMB1	-0.7345
ADM2	0.3865
ZNF229	-2.666
DKFZp434K1815	-0.803625
EPN3	1.84733333333333
CLIC3	0.33725
MEIG1	-1.324
HMGB4	-0.1595
STARD10	1.106625
KLF8	-0.38775
EPB41L2	1.108
JMJD6	-0.04525
CTSL1	-1.95116666666667
GPR27	-0.702
ELAVL4	0.542
MMP21	-0.018
PPM1B	0.357125
SUV39H1	-0.85025
AAMP	0.7425
TUSC4	-0.561833333333333
MBD6	0.644
KLK13	-0.8175
FMNL3	-0.220166666666667
TRIM13	1.14183333333333
C15orf5	-0.024
IQCF1	0.328
CACNG8	0.803
SLC35D3	0.937
ZDHHC9	2.732
ODF3L1	0.0835
C9orf86	0.4216
TSEN2	1.1945
C17orf64	-0.48525
SEPX1	0.7879
TSPO	1.014
SYMPK	0.379
ADORA1	-0.54975
TSPAN10	0.668
SEMA6C	0.348833333333333
RTTN	-1.4515
IL2	0.327
ARRDC3	-1.15625
TBPL1	-0.539166666666667
STX12	0.0745
MRPL39	-1.2225
OR8H3	0.683
IFIT5	0.318333333333333
CASC5	-2.558375
FAM46A	-1.82916666666667
HPCAL1	-0.15075
CYLC1	-0.225
VGLL2	0.307625
C20orf191	1.64175
CDH1	2.963
ITPA	0.436
CCDC101	-0.00599999999999999
D15Wsu75e	0.56475
EDA	-1.366
CREG1	-0.47225
OR7G2	0.688
SAP18	1.88408333333333
IFIT1	-1.59225
CALML3	-0.579333333333333
FLJ37440	-0.399
FNDC5	-0.757
SERPINB6	-0.087
JUNB	0.9666
SYS1	2.23075
SCN2A	-0.477833333333333
ZKSCAN5	-0.7459
WNT7A	0.193666666666667
TSHZ3	0.56475
RNF148	-0.005
H6PD	0.80475
CAD	-0.846666666666667
ZNF449	0.592
DOCK10	-0.603
FAIM2	0.361166666666667
HEXDC	-1.1205
PRB1	0.4525
C14orf148	-1.0135
ETHE1	2.28975
IRF5	0.2497
GNMT	-0.87
MGC16291	-1.785625
RPAIN	-0.114142857142857
CAGE1	-0.755
CNTNAP3	-3.3085
ACTR1B	-0.2505
EEF1E1	-1.27925
MSX1	-1.423
ESF1	-0.1915
HSPC171	0.777
MRPL2	-0.141166666666667
RDH12	0.325166666666667
CELP	2.5385
METRNL	-0.10175
C10orf116	3.00083333333333
C19orf48	-0.7635
ZNF346	-1.035875
NCR1	-1.566
C10orf64	0.2285
CD52	0.06475
VPS18	0.81525
AP4S1	-1.91083333333333
NPBWR1	0.955
TPK1	1.89825
UBA52	-0.224444444444444
RIPK1	0.594166666666667
CPNE3	-0.2233
HSPC159	0.578625
C8orf38	-0.47425
LRRC4B	0.3185
PARP10	0.7699
ANKRD50	-0.157125
CXCL9	2.598
FGF18	0.674181818181818
EIF2A	-0.513375
SLC20A2	0.2875
KIAA1549	1.18858333333333
SPINT1	1.9168
ZNF584	-0.6695
CRBN	-0.0191666666666667
ABCF3	-0.1565
NCBP1	-0.202833333333333
PLA2G4F	1.1775
PCDH10	-0.391625
TTC21A	0.3245
C20orf144	0.723
FGFR1OP2	-0.6625
SLC9A1	-0.1857
CHRND	0.577
FOXF1	1.7975
KIAA1467	-2.28225
TPO	0.726333333333333
LTF	-0.822571428571428
DNAJB9	0.58925
MRPS27	-0.3135
bA16L21.2.1	-0.109
WBP2	-0.273833333333333
MRGPRX3	-1.25033333333333
PRPF18	0.13075
C10orf58	0.11925
SMOC1	-0.8109
ADAT3	1.46616666666667
TMEM138	-0.26625
TMEM131	0.014
TIMM8B	0.05975
MYH7	-0.220333333333333
ST6GAL2	-0.746125
KIF1C	1.6295
SUHW2	-0.645
PAPSS1	0.1725
CABP2	0.234
HOXA4	-0.333
ELF2	-0.03825
SEMA3D	-0.5914
MC5R	0.261
OGFR	0.8125
FLJ30092	0.2785
TGFA	0.8906
MMP17	0.083
KIF15	-1.56225
CHIA	0.36025
CATSPER3	-0.25975
CEACAM7	5.97691666666667
PADI2	2.4545
HOXA9	5.5075
LNX2	1.64416666666667
TMEM144	1.9865
HIF1AN	0.29975
METTL7A	-1.4134
C6orf165	-0.465666666666667
KIAA1468	-0.14025
DSG3	-0.212
ZNF180	-0.239333333333333
EIF4E3	0.17875
SLC46A1	0.02825
DKK1	-6.67866666666667
ZNF205	0.953
LOC162073	0.601333333333333
COX7A1	5.746
MAGEA1	-4.7045
NEDD8	-0.862416666666667
KLHDC5	0.118777777777778
C3orf19	-0.127166666666667
MRPS2	-0.24525
POLR3H	-0.144071428571429
ABHD11	1.76
TMEM17	-0.8585
PAIP2B	0.2946
MAT1A	-3.3765
LGI3	-0.11025
THUMPD2	-0.29975
TKTL2	0.52575
XAGE3	-1.49183333333333
CALM3	-0.03675
C6orf136	0.934666666666667
KCNC4	0.138666666666667
RGS9	0.102833333333333
ACIN1	-0.387833333333333
SPATS1	0.0615
XKR8	-0.19275
FAM84A	5.91125
MS4A7	1.53363636363636
AGXT2L2	0.542
OR1F1	0.2
SMAP1L	-1.05558333333333
IPO11	-0.59525
ZC3H11A	-0.1235
C1orf151	0.251625
RNASEH2A	-1.563
CCR10	-0.867
TXNDC11	-0.1255
TMEM112	-0.16025
MAP1B	-2.75721428571429
NVL	-0.29125
PKM2	-1.92875
ARC	-0.81775
NUP54	-0.379
PPFIBP2	2.42216666666667
STAT2	0.337625
PTAFR	0.661666666666667
ROBO2	0.194875
RNF40	-0.240333333333333
CCDC135	-0.354166666666667
IFT81	-1.1921
MORF4	-1.26375
TM7SF3	-1.329875
OR10H3	0.511
ABP1	3.54725
CHRD	-0.2275
PLEKHA8	-0.177833333333333
NCALD	0.47275
OR5AK2	0.6745
ACCN1	0.4725
SLITRK1	-0.177
ARMET	-0.703
C9orf52	0.7935
REEP4	-0.77975
MTSS1	0.620375
ADH1B	1.69216666666667
DLD	0.24425
CDK5	0.0295
PPFIA1	-0.33425
WFDC3	1.2715
DNAJB12	0.806071428571428
RANGRF	0.41
MLANA	-5.04575
AMY2B	0.88375
KIAA0319	-1.2695
RPS7	-0.0325
JAK3	0.8939
ARFGEF1	0.95475
CXCL5	2.02358333333333
TRAPPC4	-0.27225
CETN2	0.44425
HSPC111	-0.27975
RHOBTB3	-3.0782
PHLPP	-2.108
RGS10	-1.2215
TMEM58	-0.6845
CHERP	0.013375
HSP90AB3P	-1.06
FSTL3	-0.897
PEX11A	-0.53325
OR5V1	0.7095
FCN3	1.30025
PTPN3	1.133875
NPTX1	-5.51025
C21orf84	-1.19275
C11orf51	0.1015
ZBED2	1.27825
FLJ90757	-0.06175
NPY2R	-0.065
PLD3	-1.522
SYT17	0.301833333333333
SGSM2	-1.883
OR1A2	0.20775
FOXP1	0.216625
SLC5A1	6.0655
POFUT1	1.3185
EPHB6	-2.84733333333333
MYO1G	-2.11325
STAC	-1.8214
KLHL17	-0.387
RGMA	0.1091
TJP2	0.5633
FAM114A1	-0.890833333333333
SERINC1	0.562166666666667
SLC9A8	0.976875
PEX19	-0.358875
EDN2	0.287
PSMD7	-0.378777777777778
C3orf41	-3.8675
UQCR	-0.316875
PPP1R3C	-2.632
LRP4	0.649833333333333
TM2D1	0.6745
TTC17	0.4128125
C4BPB	-2.326125
CCL25	0.59775
ZNF253	-0.552833333333333
CHRNA9	-3.7115
SOX11	-1.732875
HIVEP3	0.2235
CGN	3.28683333333333
C3orf35	0.387375
PKD2L1	0.309
SYVN1	0.367125
PDE8B	-3.483625
LOC439951	0.86825
LTC4S	0.961166666666667
MIF4GD	-0.534
SMARCA2	1.2923125
TUBGCP6	0.4585
CABLES1	-1.469375
C16orf77	1.9245
ZNF791	-0.6615
FUT5	4.5265
ADH6	-1.0125
P4HB	-0.36525
CLDND2	-0.357
ALKBH8	-0.681
PLAC4	1.5845
F11R	1.46621428571429
MGC35295	0.4715
PDZD4	0.287833333333333
LOC389073	-0.039
FAM80B	-2.441
PSMB1	-0.22775
TXN	0.183
VIPR1	2.8164
WBSCR18	0.8608
EXOSC6	-0.667333333333333
ACTA2	3.71266666666667
SP5	-0.521416666666667
ANKRD1	-2.47275
DDR1	1.4735
ATP6V1D	-0.994
PTGS1	-1.33225
RNF157	0.569
DCC	0.50225
SPAG7	-0.22225
FBXO18	-0.13925
UBE3C	-0.6005
HOXC6	-0.79875
LRP2BP	-0.5315
MYST2	-0.61425
PDSS2	0.9335
ATE1	-0.6025
ARAF	0.32425
KLF10	-0.26675
PLA2G2E	0.5715
ASCL1	-1.08016666666667
TSNAXIP1	0.0565
FAM131B	0.8905
IFNA10	0.0145
NUP43	-0.448375
FAM44B	-0.5375
L1TD1	-6.01283333333333
NMD3	-1.60316666666667
C18orf54	-1.6489
PHOSPHO1	-0.126
RAG2	-2.1965
EMILIN3	0.551
METTL3	-1.9765
VPS13C	0.48475
REXO2	-6.93889390390723e-18
ANXA4	1.63825
CA1	-0.46275
DCP1B	0.26175
TULP3	-0.6085
ATP2A2	0.171928571428571
ATIC	-0.19125
ADAM15	-0.684833333333333
NPL	0.377666666666667
LGR4	0.6765
UEVLD	0.0055
GAB1	0.3855
SNAI2	-1.52733333333333
ZGPAT	1.4666
SNF1LK	-0.32825
DLEU1	-0.321
UBE2Q1	0.034125
ZMYM6	-0.731625
JPH3	-2.32533333333333
FAM38A	-0.284166666666667
PXK	-0.1205
DENND2D	1.7705
BAX	0.81275
CP	-4.99427272727273
RPL37	0.0179
G6PC3	0.210875
NCOA4	-0.454333333333333
LRRC14	-0.147
GORASP1	0.31975
FCHO2	0.65875
CYP24A1	-1.9128
FXYD3	3.393375
SMARCAL1	-0.13
ABCB8	-0.363333333333333
CCDC44	-0.44525
PRDM7	-2.54525
USH1C	4.518
DNAH5	-0.2665
SRF	0.0591666666666667
MAL2	2.50416666666667
PGPEP1	1.148
SIN3B	-0.50175
SEMA3C	0.278833333333333
GRAMD3	1.663
FBXO10	-0.382
OR5D13	-2.299
FLJ31818	-0.225375
CACNA1I	0.474
S100A13	-1.2435
TP63	-0.643692307692308
ANXA11	1.3309
WDR66	-0.450625
CSF2RB	0.379
IFI44	-2.324
DACT1	0.890166666666667
ANKRD23	-1.022375
ATP5G1	-0.272
C21orf70	-0.824166666666667
PPWD1	-0.5025
DNAJC13	0.0605
PAH	-1.47233333333333
PTCH2	0.508
TRMU	-0.01225
CCDC9	0.601
USP3	-1.4092
DCLRE1C	0.4773
FAM55C	-1.97125
FRMD4B	-0.15075
CYP2R1	-0.03225
RFPL1	-0.4024
XPO5	-0.86725
ARL6IP2	-0.191
OSBPL5	1.144
MMP9	3.60372727272727
KIAA0802	-1.101375
DHRS2	-5.248
SGEF	-1.5185
TXNDC10	-1.6087
EXOC6	-0.38025
RPS27	0.430166666666667
PNCK	-0.585333333333333
FSTL1	-1.00175
AACS	0.32375
SLMAP	0.447166666666667
SAMD4A	-0.6205
ABRA	-0.097
SMARCD3	-0.91225
PKNOX2	-2.64016666666667
A4GNT	0.139
C9orf39	-2.29733333333333
RALYL	0.19325
MGC33556	-3.0325
C10orf25	-0.467
BBOX1	-0.000249999999999993
NHEDC1	-0.99425
XDH	0.8915
GCSH	-1.1805
EDN1	2.929
MTERF	-0.80225
CLK4	0.128375
ZNF799	0.2345
KCNG1	-1.8955
CXCR4	-1.81533333333333
PTPRR	2.1145
IRAK1	0.42175
LOC401397	-1.84975
TMSB10	0.688785714285714
CXCL3	2.9497
TMC4	1.83725
OR7A10	0.4945
STYK1	2.00225
CHRNA10	0.20325
CCNI	0.012
EP300	0.102214285714286
LOC165186	0.109666666666667
HIC2	-1.337
SDR-O	-0.419
OR2W1	0.2245
KCNA6	0.002
TRIM74	0.09425
REEP6	0.055
ATP5G2	0.01725
ERG	0.225
TMEM42	0.0225
PARN	0.127
SOD2	1.1214375
DIRAS1	-0.900166666666667
PNPT1	-1.11875
JOSD3	-0.54325
hCG_40738	0.0205
PDE1C	-2.6825
SEMA4D	1.105125
AGPAT1	0.150666666666667
NOSTRIN	0.717125
MAP3K3	-0.796666666666667
MAX	0.00842857142857144
CAPS	2.851
SERPINA12	0.044
OSBPL8	-0.973625
RICS	1.3434
NR4A2	-1.12
PPCS	0.845666666666667
LONP1	-1.2345
SCYL3	0.614
HERC2P2	-1.053
FIBCD1	-0.0445
C15orf41	-1.17475
DMC1	-1.15366666666667
C20orf27	-0.66775
RPS6KA5	-0.7486
FAHD1	0.8365
SLC12A4	-0.61
BRCA1	-0.899916666666667
GBL	-0.50175
SLK	0.1255
NUDT9P1	-0.6355
NOXO1	6.102
USP52	-0.68175
BAZ1B	-0.171875
SLCO2B1	3.29525
BBS12	0.403833333333333
LRGUK	-1.21966666666667
TERF2IP	-0.357
COL1A1	5.2035
KIAA0090	-1.0885
GRK5	0.4425
AP1S2	-2.3774
TMEM52	0.672166666666667
CA11	-1.072625
OR4A15	0.782333333333333
ACBD3	0.6245
SPAG11B	0.317625
PRDM2	1.2005
FOXP3	-0.2775
SMYD3	-1.0844
LOC389199	0.977
LGI2	0.203166666666667
NAPE-PLD	0.8232
ANKRD6	-1.2335
WDR45	1.1575
SHROOM1	2.111
PSCD3	-0.2025
PYY	0.343
