Hybridization REF	TCGA-AA-A029-01A-01R-A00A-07
POLR1B	-0.04725
OLFM4	3.82016666666667
RAD9B	-0.361666666666667
TSPY2	-1.88
PAX6	-0.864833333333333
SCG2	-3.061875
SLC17A6	0.43575
FMO3	0.598428571428571
PADI4	-0.253375
TUBB4	-0.8603
NLK	-0.368
POU4F3	0.174
SDF4	-0.38125
ITGBL1	-2.66416666666667
NETO1	-0.8755
TAP2	0.175125
ABBA-1	-0.456
GNAI1	0.85925
VPS4B	1.38925
NOPE	-0.6482
GALNT6	2.368
SESN1	-0.208
GBE1	-1.35011111111111
CLASP1	-0.091
RASGEF1B	0.254714285714286
ACOT11	1.71935714285714
AFAP1	0.92775
OR2H2	0.34725
DPY19L2P1	-0.9185
DZIP1	-3.9295
SEC22C	-1.25341666666667
GPR161	-1.85091666666667
RNF146	-0.35225
WDR74	-0.53075
GALP	0.139
PURA	-0.04575
DNPEP	0.428416666666667
RP11-78J21.1	-0.4205
ERBB2	1.197375
FANCM	-1.00258333333333
NEO1	1.25033333333333
DDX3Y	-1.8892
RPS3A	0.236375
MXRA7	-1.11078571428571
LGALS3	3.4055
GLT8D1	-0.9685
CFL2	-3.5785
UPB1	0.178
NAP1L5	-0.736375
CLDN14	-0.939
DHX38	-0.9165
BTBD1	0.2885
TARS2	-0.941
ABCF1	-0.4862
FCF1	-0.183333333333333
LRRC49	0.618
GUCY1B2	-1.217
C1orf177	0.886
SMARCA4	-0.358571428571429
LRP8	-1.00933333333333
TAGLN3	-0.312
MRPL14	-0.19675
TTRAP	1.71425
ZDHHC20	0.701
NFE2L3	1.842
KIAA1377	0.012875
PALMD	-1.519
TMEM43	-0.34075
TTL	-0.76525
STAT5B	-0.8265
SSB	-0.800875
OR10H5	0.311
SLC22A13	-0.01875
AKAP3	0.1395
TIMM23	-0.172
OAS2	0.607454545454545
KIAA0423	-2.5135
TRIM11	0.411166666666667
GLIS3	-1.16625
TMEM50B	0.8015
ARHGEF4	-2.41325
DEGS1	-1.82990909090909
TBL1XR1	0.6122
G6PD	-1.91725
SP140	0.3319
MUC17	4.19507142857143
NUDC	-0.3545
DNAJC5B	0.0575
SCARA3	-2.86316666666667
CPA3	4.33066666666667
BCAT2	0.363625
MFN1	0.1168
NRG3	-0.6515
SNX11	0.25675
PLEKHH1	0.444833333333333
GPR177	0.121333333333333
HCFC2	-0.3155
TCAP	-1.46275
MOCOS	0.1435
C14orf93	-0.8115
PRDM10	0.465333333333333
SLC16A4	-0.459166666666667
SRGAP1	-0.2175
VIP	1.42875
DUSP27	0.470833333333333
LILRA1	0.1768
MC2R	0.6645
MGC24103	-3.8695
MBTD1	-1.0005
FUT11	-0.620833333333333
USP33	0.0258
C15orf39	-1.39025
MAP3K12	-1.23975
PAAF1	-2.01166666666667
BARHL1	0.1255
FLJ16165	0.1695
PIWIL2	-0.812
SYNE1	-0.842083333333333
CMTM4	1.3205
TSPYL1	-0.1097
GUF1	0.963333333333333
TMEM157	1.1335
WDR44	0.83775
HIST1H3C	-0.5925
DKFZp666G057	-0.2765
RNPEP	0.16
GAS2L2	-0.2755
ADH4	-0.361
GRPR	-0.0158333333333333
FBXL17	0.65125
ZBTB10	-0.621083333333333
Gcom1	0.608055555555555
HTRA1	-1.7233
ZNF585A	-1.5748
SLC26A2	-1.613
OTOP3	0.4285
WISP1	0.253777777777778
ATP2B4	-0.603083333333333
FLJ10769	0.06075
CRAMP1L	-0.672625
CHST12	-0.95025
RAB22A	1.17191666666667
TARDBP	-0.223071428571429
STAU1	0.4715
CRB3	3.0525
MIG7	-2.06725
CHMP1A	0.2795
ZNF160	-0.2835
B3GALT6	0.158
BARX1	-2.222
C6orf167	-0.7860625
NXNL1	0.43
DHX29	0.053125
HADHB	-0.13775
PLXNB2	0.6985
ILDR1	-1.26075
SLC15A3	0.26
GAS2	-1.9215
C20orf69	-0.300333333333333
NUMB	0.23475
TNIP1	0.64625
MESP1	2.27333333333333
PSKH1	-0.601
NSFL1C	-0.20275
RHOG	0.1985
HEY1	-3.838
KNG1	-0.444875
ITGAX	0.4262
LIN9	-0.102333333333333
CANT1	1.617
XRN1	0.246714285714286
CCDC96	-0.126444444444444
HEATR6	-2.32616666666667
GNG7	-1.19866666666667
RUNX2	0.02625
SOX1	0.494833333333333
FCRL5	0.00619999999999999
ZNF99	-0.650625
FAM9A	0.187
SNX22	0.657833333333333
MBNL3	-1.41333333333333
ODC1	-0.6168
ADORA2B	0.910166666666666
NR2F6	0.32
ZFYVE16	-0.6361875
SYNJ2BP	0.8596
POLE	-0.699
E2F2	-0.13175
THRA	-0.252166666666667
PTGES2	0.00350000000000001
HIP1R	1.25616666666667
TMUB1	-0.273666666666667
ENO3	-2.85575
RSPH10B	0.242
CXorf39	1.1125
IRGC	0.19475
GPR109B	-1.12575
FLJ13305	-1.2525
LCE3A	0.3515
TNFRSF18	-1.5185
DET1	0.09
TRPM3	-0.105666666666667
C16orf79	-1.5625
FECH	-0.942333333333333
RAP2A	-0.0371666666666667
CRIP1	3.23966666666667
AZIN1	0.41325
SLC7A7	2.42175
IL10RA	-0.388
TMEM64	-1.303
CDC42EP4	0.3367
C16orf58	-0.4903
ARG2	-0.80825
POU5F1P4	-3.184
FAM62B	0.581875
DNAH8	-2.0766
ASH2L	-0.211625
TSLP	-1.97433333333333
CNTNAP5	0.348
TMEM16C	-0.679333333333333
IFNA14	0.00800000000000001
SLC1A3	-2.058375
CABYR	-1.44625
BCL7B	0.0225
NUDT13	-1.14416666666667
C13orf28	-0.18375
C1orf53	0.65375
ARL6IP4	0.1053
RPL35A	0.33025
EMR3	0.20525
RAB40C	-0.128083333333333
SLC41A1	-1.285
LRCH1	0.7495
LY6G5B	0.058
FAM124A	-0.186285714285714
MGC10981	-3.98466666666667
CLIP3	-0.8859
MAP4K2	-2.26083333333333
CHIC1	1.183
SULF1	0.659166666666667
C20orf30	0.0175714285714286
PRDM5	-0.278375
ELOVL1	1.2395
C11orf48	-0.132625
SLC39A10	0.24125
KCNV1	2.95325
ACP1	-0.182666666666667
ZMYM2	-0.706625
B3GNT6	1.578
C9orf69	0.88275
C2orf15	0.62975
C20orf166	0.1375
HSP90AA6P	-0.241
EDG7	-0.6905
NEURL	0.382625
LPL	-1.311
CLEC2D	-0.881857142857143
GRRP1	-0.0981666666666667
CD8B	-3.4337
HIST1H3D	-1.05983333333333
SLC6A12	1.3915
FAM27L	-0.2485
CD84	-0.1935
RASA1	-0.0075
PHKG1	-0.7965
MAGEA11	-0.86
IMPA1	1.061
NPM3	0.547
RARRES1	3.726
SH3BP1	0.46
B3GNTL1	-0.189
ARPC5L	0.223333333333333
KLHL26	-0.02175
SIM2	-0.1425
GJC1	0.5435
C20orf194	-2.28525
EXO1	-2.06275
SLC2A2	-0.638666666666667
LOC285074	-1.22275
LRG1	-0.25975
KIRREL	-0.9225
PIK3R1	-0.773285714285714
C4orf34	-0.10525
MAF	-2.81411111111111
ADCY4	1.6125
ZMIZ2	0.567
SLC46A3	2.0685
STAMBP	-0.562666666666667
CCDC16	0.37875
MS4A12	0.489
TCF20	0.73325
LRRC46	-0.2365
C20orf152	0.000500000000000021
MRPS6	-1.089
ABCB11	0.0685
KCNC2	-0.1098
CDH19	-1.9338
C9orf123	-0.2145
SSH3	0.577625
LDLRAD1	-0.8555
CCBE1	-0.1735
ZNF135	-1.519625
TAAR1	0.504
WFDC12	-0.0675
CCDC42	0.0321666666666667
FLJ12529	-0.80525
PER1	-0.516666666666667
TIMM50	0.569833333333333
SMARCAD1	-0.518333333333333
FAM26C	0.5315
TP53TG3	-1.704
SH3RF1	1.9883
LMCD1	-2.40175
GPR63	0.1885
FLJ21986	-2.03685714285714
AIFM3	2.3435
MICAL1	0.6275
BLZF1	0.0906666666666667
IQCA	-1.67833333333333
PCDHGC3	0.2895
SAC	-0.052
BCL6B	0.124833333333333
DDO	-0.969333333333333
MARCO	0.48375
DCHS1	-0.751666666666667
C1orf170	-1.17183333333333
CD200R1	-0.398833333333333
C22orf15	0.14
SEPT11	0.951833333333333
ADNP	-0.44625
UST	-0.0549
C13orf34	-0.370833333333333
RFFL	1.04792857142857
APBA3	0.1235
C2orf60	0.22825
CUTL1	0.6449
PMS1	-1.01257142857143
ZNF689	-1.0545
EIF3E	-0.00566666666666667
IL9	-0.2472
RPL31	0.52925
LY9	0.310333333333333
ATP2B3	0.4785
KDELR2	0.9255
TFCP2	0.855
NLRP12	-0.602
FLJ45422	-0.5465
TLE4	-0.7114
ZNF570	-1.2105
FLJ43806	0.207
TLK2	-0.42825
CIR	0.7575
MARS2	1.0165
COL24A1	-1.3595
SDF2L1	-0.406
HIBADH	0.00716666666666667
IGFBP3	-3.34857142857143
C12orf23	0.1875
PSPC1	-0.092
C20orf43	-0.1055
TRAV20	0.131
ARHGAP24	-0.77875
KIAA1975	-0.801875
C1QA	3.0329
DNTT	-4.11983333333333
C10orf6	-0.699
C11orf41	1.412375
HNRPF	0.4505
COL11A1	0.5695
UBAP2	0.512833333333333
CDKN2AIPNL	-0.5015
C20orf174	0.72725
SPRED2	0.6035
PLA2G12A	0.143166666666667
ICEBERG	-0.7965
SCN10A	0.2335
C11orf65	-0.565
GBP5	1.8895
PITPNC1	0.287666666666667
POU3F3	0.7255
NCOA7	2.112625
LIN7C	0.5323
LOC348840	-0.539
NKX2-2	-1.5575
ANKRD13D	-0.755875
LOC123688	-0.0125
FUT2	3.38283333333333
TAAR8	0.036
FZD4	-1.5665
PNMA3	-1.86666666666667
OR4L1	0.541
WIT1	-1.76675
EXOC3L	0.4835
ATPBD4	-0.246555555555556
KRBA1	-4.34575
UBXD6	1.0915
HOXB7	1.33421428571429
C7orf23	0.0175
UNQ338	2.07975
STAB2	0.1355
CDC20B	0.457
IRF9	0.906
CENTG1	-0.37625
TNPO2	-0.2635
MCPH1	0.836625
BMS1P5	-1.3075
SLC26A7	0.622666666666667
HIST1H3J	0.512
C9orf3	0.0988
LBH	0.064625
MYO1D	1.817875
PTDSS2	-0.28375
NFU1	0.10825
DEPDC4	-0.3475
WNT7B	-0.3024
GLP2R	0.0921666666666667
SETD4	-0.6452
DYNLT3	0.4301
FKBP11	-0.851
SESTD1	-0.725333333333333
FLII	-0.3375
RPS16	1.1994
CHPF	-0.372666666666667
CSNK2A1	0.330166666666667
SUMO1P1	-0.2165
FKBP6	0.266
ZNF214	-0.216666666666667
TWIST1	-1.0255
DDX56	-0.328666666666667
TRAM1L1	0.0448
EPO	-3.025
MRPS18B	-0.5775
ZNF682	-2.277
RPL14	0.246
MAFF	1.1655
LOC51136	-1.5895
LY96	-2.441
DDX20	-0.2185
ABTB1	0.272666666666667
ARL5A	0.3742
CCT6A	-0.544
HEPACAM	-1.317
EHHADH	0.888833333333333
RBAK	-0.0758333333333333
CGB1	-0.506
ITGB5	-1.0179
YIPF3	-0.05625
FKBP2	-0.452
NR1D1	0.9709
TMEM110	-0.481
NEK2	-0.540166666666667
PRAMEF8	-2.52175
C20orf52	0.18
PCDHGA3	-1.3735
VWA3B	0.10175
NDUFA5	-0.047
THAP9	-0.286
FLVCR2	0.775833333333333
AP1S1	1.509375
SMAD6	-0.87575
SAV1	-0.416
SAT1	2.1175
ZNF251	0.020875
ADAMTS7	-0.0126
RPP38	0.4975
C1orf211	-1.3185
YPEL2	0.67115
RBMS1	-3.48825
ZNF445	-0.316666666666667
NRXN2	0.192666666666667
PGBD4	-0.3485
UGT2B28	0.682
WBSCR16	-0.4279
NLRC3	-0.4055
ASTL	0.18875
ST6GALNAC1	4.124
ZADH2	0.032
MLLT4	0.955583333333333
ARL6	-0.540833333333333
MEF2C	-2.3815
CBFA2T3	-0.8045
AFF3	-0.474857142857143
COG7	-0.320666666666667
MYB	0.402666666666667
PLXNA3	0.308
XRCC2	-0.6655
MMS19	-0.574875
ST8SIA5	-0.693857142857143
CHPT1	0.230166666666667
KIAA1712	-0.62225
OR6X1	0.594
ACTR3	0.682875
UGCG	-0.249
OR4P4	0.203
ZAP70	-3.74725
LPP	0.7135
ZNF485	-0.344
PTPRCAP	-0.668
IL12RB1	0.356
ATRX	-0.7723
CHST8	-2.47425
C14orf109	-0.179
ARV1	0.112
NMB	0.792857142857143
COX5A	0.534
EIF6	0.29225
MPPED2	-1.23366666666667
SEMG1	1.678
CHRDL1	0.189
TRAF3IP2	0.7495
WNK2	0.263125
LILRA4	0.116
LAMA2	2.43375
PXT1	0.57
RLBP1	-2.80225
CD300C	0.066
SLTM	0.173125
FLJ10404	-0.827
APOBEC3D	-1.92716666666667
RENBP	-0.381333333333333
ATXN7L1	0.566
NID1	-0.817
TUBGCP3	-0.540625
ITIH5	0.689333333333333
CCDC110	-0.347333333333333
C8A	-2.2645
MGC87042	0.32825
HOXC13	-3.08275
TFDP2	-1.0495
HCP5	1.5005
POLI	-1.2835
UCN	-1.85733333333333
ZNF764	-0.592666666666667
C8orf45	0.27425
FHL3	-2.49075
SPATA5L1	0.5255
MMRN2	1.00183333333333
NDST1	0.126833333333333
COL20A1	-0.183
ZNF248	-1.45733333333333
PELP1	-0.731333333333333
MBL2	-2.27383333333333
RNF41	0.806625
C5orf24	0.68325
THOC5	-0.3725
SERINC3	-0.0424166666666667
RP11-151A6.2	1.69
CDCP2	0.45825
HIST1H2AA	0.15225
C11orf75	1.16683333333333
FKBP7	-1.974
DDOST	-0.73075
GPNMB	-2.4625
TTF2	-0.747666666666667
KCNT1	-0.0863333333333334
SLC39A14	0.737875
NGRN	-0.5099
GPR137B	1.1245
MECP2	-0.936875
PSMA1	-0.006
C16orf73	-4.2185
TMEM60	-0.334333333333333
CSN3	-0.609
NOS1	0.179666666666667
RAB7L1	-1.30166666666667
YBX2	1.335
KIAA1166	-1.815875
FUBP3	-0.238833333333333
ABCG1	0.8735
ACACA	-0.64125
ARL11	-0.5085
ATOH1	0.976
ODF1	0.0478333333333333
CREB3L3	-1.4465
TMEM127	0.448571428571429
DSCAML1	-0.693666666666667
PLN	0.048
LYPLA1	0.176583333333333
PRDM9	-1.836
SASP	-0.41675
PLUNC	-0.282666666666667
INTU	-0.253
HISPPD1	-0.2255
LNPEP	0.230833333333333
YARS2	0.405166666666667
APCDD1L	-2.3255
ZCCHC4	-0.2375
FBXO22	-0.189333333333333
TTLL13	-0.262
ZNF669	-0.7665
PTGDR	1.1065
DDX27	0.3045
KIAA0409	-0.301833333333333
GJB6	0.19775
ASB8	0.66125
PLP2	1.06366666666667
MEPE	0.2195
OR10J5	0.1945
KRT222P	-0.79875
COQ7	0.417666666666667
C1orf101	-0.05975
RERG	-2.6192
CHMP5	0.622375
THAP11	-0.860875
ZNF43	-1.30983333333333
ZRANB3	-1.01333333333333
KRT13	-1.24275
MRPL19	-0.635125
RBBP9	-0.15275
SPATA17	-0.133625
BXDC5	0.0181666666666667
PAFAH1B1	0.0660833333333333
MAGEE1	-1.08525
OSTF1	1.13475
KIAA0323	0.08175
TXNDC13	-0.129333333333333
CNTN4	-0.0221428571428571
LCE1B	0.639
UNQ501	-0.339
ZNF154	-0.81025
C3orf64	-0.298
SYT5	-0.0182222222222222
PON1	0.1324
FLJ10357	-1.778125
ATP4A	-0.951
GNPDA1	-0.914333333333333
MGAT1	0.049
C14orf121	-0.61175
SLC35B2	-0.43
MIER3	0.841333333333333
CHEK1	-1.04975
ZNF8	-0.5235
TXNDC1	-0.866
CKB	1.8727
RTN3	0.251714285714286
FZD2	-3.53483333333333
PART1	0.12975
PSMB6	-0.50325
PCDHB8	-1.034
PHC3	0.0176
PPP1R8	0.232833333333333
NOVA2	0.328
TNFRSF11B	-2.6035
GOLPH3	1.09183333333333
UBLCP1	-0.4335
SUHW3	-0.946
TTLL1	-1.13825
OPN4	0.4975
OR13G1	0.249
ZPBP2	0.507
HSD17B11	1.760125
C9orf50	-0.512
DHDDS	0.00107142857142857
CTSW	0.1637
NEFM	-1.81425
MRPL28	-1.3425
SYN1	0.791166666666667
PIGV	-0.283
ZIM2	-0.31825
APBB1	-1.1175
SND1	0.084
C1orf123	-0.372833333333333
CHD3	-1.51775
BHLHB8	0.14575
RNASE2	-0.248666666666667
BCAP31	-0.17
SLC25A44	-0.281
CHD6	-0.9366
PIB5PA	0.678307692307692
SELS	0.71325
LOC541471	-1.788375
FAT2	-0.02
ZNF81	0.0065
OR4C16	-0.495
FLJ10081	-1.1633
LRRC4	-0.4595
CS	0.951833333333333
N4BP2	-0.966625
IGFBP7	-0.8415
ZNF318	0.09075
NDNL2	-0.223375
ZNF609	-0.080375
SIRT4	-1.087
EXOSC10	-0.12525
ECE2	0.315909090909091
OVGP1	0.681
GTPBP3	-0.2185
PACS2	0.1663
C19orf36	-0.751666666666667
ARL4C	-1.3165
ATG4B	-0.348625
UBQLNL	-1.03
RHOXF2B	-4.5965
PLEKHG2	-2.2515
GALR1	0.4595
AQP4	0.225333333333333
HDAC7A	-1.25716666666667
DCUN1D3	0.26125
OR8A1	-0.4975
CCRN4L	0.63325
CBR4	-0.239833333333333
KIFC1	-0.886166666666667
SLC7A14	-0.377
LHX5	-0.2195
TRPC7	0.542
LPXN	-1.692
SERPINA1	-0.986375
RPS13	0.1653
BPIL3	-0.269
PRKAA1	0.2695
FADS2	-0.7422
ENAH	-1.1236875
PRO1768	-0.388
APBA2BP	-0.33375
LIPH	3.86266666666667
C3orf33	-0.6525
RCC2	-0.448
ALDH1A2	-2.779
RNF103	2.09225
AHCY	0.609625
ALG12	-0.3555
CCL17	-0.0245
ZNF543	-0.138
ESRRG	-0.4574
CNGA1	1.648
RDH5	1.665
OTX1	-0.4251
PTGFR	-0.807
CDR2	-0.123625
SELE	-0.17325
NLGN2	-1.94716666666667
EXOSC9	-0.922
ZNF566	0.130166666666667
KLRC2	-4.726
GPR12	0.4775
KIAA0196	0.41225
PDRG1	-0.6255
SSR3	-0.423857142857143
MSI1	0.378
CST9	-0.3375
CC2D1A	0.708375
PLAGL1	-0.208388888888889
ZNF778	-0.6305
RNF2	-0.311375
KLF6	2.61366666666667
THBD	0.0231666666666667
tcag7.1314	-0.211
NR5A1	-0.00883333333333331
ABCD2	0.076
DNAJC7	0.51725
CLEC4C	0.095
TM2D3	-0.36275
CCDC4	0.5045
PLAC2	-2.94875
DCD	-0.303
FAAH	1.547
POLA1	-0.395333333333333
TM7SF2	-1.0485
FLJ39822	-0.881
FLOT2	-0.79425
MAP4K1	-0.62
SRP68	-0.19325
C21orf74	-0.1415
ARPC5	0.0275
LOC126075	0.15575
HECW2	-0.705857142857143
ZDHHC4	-0.5295
ANKRD42	0.7999
PDE9A	0.385666666666667
ABCA8	-0.1
NDUFS2	-0.55275
UBR5	-0.58075
BTBD16	0.38775
LOC554174	0.1475
ZNF20	0.237
KIAA1843	-0.125
WDR17	0.062375
C15orf33	-0.157
RNF113A	-0.6175
CAMKK1	-0.8235
CLCN2	1.5565
ANXA6	-1.942
LOC340069	0.1275
EMID1	0.351125
DPM3	-0.335916666666667
ELA1	0.47
SLC25A13	0.667
KRT24	0.39675
SMPD1	-0.646166666666667
TH	0.2745
COL6A2	-2.23892857142857
ANKS1B	0.5895
GPR126	1.0055
ZC3H12A	2.00966666666667
TMEM47	-1.73866666666667
C2orf51	-0.0508333333333333
C1orf88	0.0323333333333333
HSF2BP	-0.86775
AKAP10	0.0495
RPAP3	0.0775
KLHDC8B	-2.333375
STOM	-1.5594
MUPCDH	3.9435
C10orf72	0.281625
PLEKHA3	0.434916666666667
TCP11L1	-0.01825
CWF19L1	0.0585
SPEF1	-0.0832307692307693
YSK4	0.410333333333333
ELN	0.1549
SAMD8	0.186
MPI	-1.328
MEPCE	0.0727
ABCC3	1.61625
NANOGP1	-1.8815
KCNK17	0.158125
HLA-DMB	3.194
RRAGA	0.4415
ANGEL1	0.14125
RBM32B	0.4835
CPN1	-2.886
MGC52282	-0.4759
HLA-A	1.492
OR9G4	0.3895
EDNRB	-1.0745
SCD	-0.594857142857143
C14orf80	-0.0853333333333333
BAGE2	-0.536
RABL4	-0.317
RCVRN	0.1655
SHANK1	0.1055
NLRP7	-3.49975
CD226	0.51975
STAT3	-0.0379375
SYNJ2	-1.2036
TPCN2	-0.321333333333333
WDR36	0.0846666666666667
MBD4	-0.47575
ROBO1	-2.0255
ST3GAL6	-4.9855
SLAMF8	1.47483333333333
ATN1	0.275666666666667
GPR141	0.572
KRT36	0.116
TPH1	1.203
DDX52	0.288
ZSCAN29	0.107666666666667
TRPT1	-0.696666666666667
DPEP3	0.2405
DENND4A	-0.412375
TSPAN16	0.2785
PTCHD2	-0.261
LOC145814	0.253
CAP1	0.554333333333333
EIF5A2	0.6713
NT5DC3	0.9275
SEPT9	-0.496875
SEZ6L2	-0.91425
EGFLAM	1.184
VPS11	-0.35525
NDUFB5	-0.307
CIDEA	-0.0303333333333334
IER5L	-0.48175
N6AMT1	0.2265
FAM83C	0.2145
OXR1	0.485
IRX1	-0.378
DGKB	-0.8562
GCN5L2	-1.3675
MIR16	-0.106125
FBXW9	0.34825
WDR4	-0.946
PDC	-0.3405
VPS33B	-0.1405
HEXB	0.326
FLJ32214	0.21475
TCEB3	-0.75075
CRLF1	-6.0015
ABI3BP	-0.479
C8orf22	-2.62775
PYCR1	-1.153875
KIAA1706	2.43075
CDK5R2	0.570375
WAS	0.2585
C12orf60	-0.96575
CCBL2	-0.49675
MADD	-0.7055
C5orf34	-1.70825
WDR42A	0.0999
KLF12	-1.9045
HSPA1A	-1.077
ITM2C	0.19975
DAPK2	2.95083333333333
LOC442590	-0.725
SUMF2	-0.398625
CENPA	-1.03938461538462
TMED5	0.20575
CDH6	-0.9956
BRP44	0.502125
THG1L	0.63875
GABRA2	0.46125
C14orf166	-0.20525
MYL1	-0.5885
TNFSF18	0.5355
PAP2D	-1.34333333333333
PPIB	-0.63875
KLHL4	-0.5215
SFN	1.55616666666667
CCDC127	0.27475
FRAP1	-0.83925
GOLGA5	0.47975
SDCCAG1	-0.052875
MGC21675	-0.167333333333333
C10orf95	0.745
KIAA1345	-2.04233333333333
C1orf163	-0.7075
LACE1	0.510333333333333
OR10K2	-0.0215
CENPN	-0.88496
TMED2	1.1185
UGT1A6	5.1735
ANG	0.7385
U2AF1	-1.00983333333333
CASC2	0.104666666666667
NMT2	-0.0781666666666667
OSGEPL1	-1.547125
DFNB31	-0.3405
SLC6A20	2.78775
DKC1	-0.22575
FXYD4	-0.16725
WDR64	-0.942
MGC5590	0.752
CREBZF	0.227166666666667
DAZ1	0.137
PRPSAP1	-1.22775
GCHFR	-1.10625
TTC7A	0.571875
LOC196993	0.0765
UBD	1.76983333333333
S100A1	-1.304
RPL6	0.8915
DNAJB6	0.2409
NAGS	1.683
C2orf58	-0.0145
KERA	0.354333333333333
MT1X	-0.5142
UBE2B	1.3248
KEAP1	0.5595
MST1	-2.874375
OMA1	0.525
ABLIM2	1.6445
BCL2L13	-0.042
JAZF1	-1.86483333333333
TMEM63B	0.8025
S100A8	-0.368
ARFIP2	0.388
UROS	-0.339
KHDRBS2	-0.837
POLQ	-1.145125
SOAT1	-2.2575
SPAG4	-1.09025
MRPS30	-0.0616666666666667
LOC494141	0.46
OR2T11	0.3125
ORAOV1	-0.2322
ZNF184	-0.0343333333333333
TCEB3B	0.0826666666666667
ADAM21	0.18
GDPD1	0.18625
SPINLW1	-0.01825
PRR14	-0.5735
KCTD9	0.7337
NUDT3	-0.2465
KIAA1822	-0.5115
HIST1H4K	0.1205
DFNA5	-4.5185
GABPA	-0.284
C14orf44	-1.1675
POLB	-0.112375
PTAR1	-1.259
SEC31A	0.458
TRIM58	0.97
TAS2R14	-0.818
VPS8	-0.3905
H1F0	1.5275
PRKCB1	-3.69883333333333
UGT2A1	0.255
TOR1B	0.6455
LSS	-1.25375
C2orf19	0.2935
HNRNPC	0.259357142857143
TMEM100	-1.974
LOC116349	-0.893
OR51M1	0.009
CCDC142	-1.2165
ISG15	0.7266875
ZCCHC14	0.184625
CREBL2	0.847875
TGDS	-0.463
DC2	-0.52175
CACNA2D3	-2.35471428571429
ZNF429	-1.052
LYPD6	0.666833333333333
SUCLG1	0.313333333333333
OR51I1	0.349
MAGEH1	-1.92275
PRPF40A	-0.0385
SMR3A	0.451
SPINK2	0.871
THAP2	0.082625
NPY5R	-0.169875
IRF4	-2.397
SPESP1	-1.2692
OR10S1	-0.089
DTD1	0.41875
TUBE1	-0.1235
DDX19A	0.2815
PDPN	-1.746375
TMEM34	0.39975
MGAM	0.497666666666667
COL3A1	3.99105555555556
GFM2	-0.2396
OR5A2	0.246
PSG9	-1.229
ARHGEF11	-0.618333333333333
IVNS1ABP	-0.5932
SIGIRR	0.97375
DUSP19	-0.5875
DNAJC14	-0.2372
ACSS1	1.3365
IL1RAPL2	0.5095
C4orf30	-0.231
SEPT4	-0.70975
LANCL3	0.482
SPAG17	0.525833333333333
PRDX3	-0.54825
HNF1A	1.1675
P4HA2	0.779
RFWD3	-0.55
MOV10	-0.90525
DNAJA5	0.652071428571429
LOC729440	0.398
LOC200383	0.385625
SMC2	-0.9655
MIXL1	-0.631166666666667
TMEM9	-0.871
FAM86A	1.299
ZNF174	-0.3719
MYH14	-0.3205
CCR8	0.062
VPS37C	-0.243
GPATCH1	0.4985
B3GNT8	3.4155
TBX4	-0.277
CNR2	0.395166666666667
PCDH1	1.12225
C5orf29	0.6855
OCIAD2	2.03075
PLCG2	-1.634
KIAA0247	0.821125
HRH3	-0.1155
CAPN13	1.5115
CCR1	-1.4273
MGC15523	-0.462166666666667
UVRAG	-0.719333333333333
DNAJA2	-0.111833333333333
ITGA2B	-0.513166666666667
CLDN5	1.366625
PTPRN2	-0.854142857142857
ZNF512	-1.53116666666667
PSAP	0.0549285714285714
CCDC140	-0.295
LRRC55	0.11175
CYP26C1	0.657
C8orf47	-1.1605
LYN	0.919625
DUSP6	1.8
TGFB3	-0.485933333333333
ELK1	-0.7949
PCDH11Y	0.284333333333333
HGD	-1.02725
C17orf58	-1.27225
MYO3A	-0.307
SERPINE2	-1.8135
AARSD1	-0.633625
C14orf73	-0.5155
ADAM33	-0.14425
ZNF491	0.091
MAPK6	-0.341666666666667
TCN1	0.613666666666667
SLC24A6	1.16
UBE2R2	0.53025
H1FNT	-0.03975
TATDN2	-0.246666666666667
LILRB1	0.31275
P2RY5	-1.587
NUCB2	-1.4055
C2orf37	0.388
SNX27	-0.441166666666667
MTA3	-0.46525
FOXO4	-0.242125
ID4	-0.3065
SOX5	-3.30016666666667
PXMP3	0.664625
OR52M1	0.301
SFT2D3	0.043125
INA	-2.83416666666667
MCOLN1	0.4865
NFIX	0.4701
CLEC14A	3.104
HIBCH	-0.425
PLA2G5	0.206
TIMM10	-0.570666666666667
MED17	0.3984
COL4A4	-1.2885
TPP1	0.0458333333333333
GJA3	-0.2725
TMPRSS5	-1.37125
AADACL3	0.217
DNMBP	1.048
ENPP5	0.394833333333333
NQO1	0.388
ZSCAN2	-0.77975
SEC24C	-1.52866666666667
GTF2A1L	-0.797
AXIN2	3.7038
FAM33A	-0.9545
C16orf13	0.515625
SPNS2	1.32925
TAF1	-0.46
AP1G2	-0.0701666666666667
RBM42	0.459
HCN2	0.417
EFHB	-0.650666666666667
RUSC1	0.264833333333333
GRIK5	0.144
USP21	-0.770166666666667
ATAD3C	-0.32525
ORMDL2	2.187
PRSS7	-2.10325
PSAT1	-0.42125
FLJ13195	-0.1155
TBC1D1	0.208166666666667
IFNG	0.79775
OTOS	0.1985
ZNF773	-2.40966666666667
EMD	-0.16175
RETN	-0.107
CCL8	0.176
APH1A	0.7875
COX18	0.5735
GTF2IRD2	0.58175
CCDC82	-0.870583333333333
PAFAH2	1.1357
NPEPL1	-0.4389
RP11-114G1.1	0.146
TP53INP1	0.632571428571429
ZNF300	-2.548
FOXL2	-2.271
LARP2	1.02925
LATS1	-0.05675
HTR6	0.485
