Hybridization REF	TCGA-AA-A024-01A-02R-A00A-07
PPAPDC1B	0.190583333333333
C19orf44	0.358
MCAT	1.06591666666667
ARID1B	0.343375
OR52N1	1.409
C12orf48	-1.7675
MAGI1	-0.346875
NIPA2	-0.331
GBX2	-1.45
RSHL3	-0.205428571428571
RAVER1	0.411
C15orf17	-0.127
SLC30A2	0.5175
ZNF518	0.355
PCYT1B	-1.374
C10orf114	-2.60225
EIF3H	0.355416666666667
SLC25A39	-0.621166666666667
KIF1B	0.26775
AMOTL2	-0.92975
C6orf120	0.274
PSRC1	-2.31325
PLA2G10	5.32775
KIF5C	-0.413375
MRPL37	-0.3195
C17orf62	-0.444666666666667
C9orf135	-0.86
DUSP10	0.8426
CLCNKB	0.5485
PSMA5	0.01625
C8orf53	-0.1715
AMPD3	1.56933333333333
PIAS1	0.04225
ADCYAP1R1	0.6965
GYLTL1B	0.1155
CDH20	0.291833333333333
FBXO7	0.09425
TMEM134	1.286
FLJ14213	3.3795
ZNF3	-0.1745
LRRFIP1	0.314041666666667
CNOT2	0.304
ABI3	1.211
ALDH5A1	0.417333333333333
HNT	0.7783
SERPINA4	-2.14475
TK2	0.23
STMN1	-2.42833333333333
GUCA2A	0.594166666666667
GALNT10	0.831928571428572
DPP6	-0.4059
C9orf93	0.356375
PRELID2	2.31375
STK39	2.03525
SFTPA1	-0.9095
CKS2	-1.11044444444444
RHO	0.186875
C20orf135	-0.09825
XKR3	-1.897
CR1	0.097625
RPS6KA2	0.474785714285714
C20orf112	0.9655
MRPL22	-0.214
C4orf23	-0.0695
GADD45B	1.21525
KLHDC1	0.00650000000000002
C2orf48	-2.277
ZNF287	-1.262
DAAM2	-2.7045
DPPA2	-2.76883333333333
TCTN3	0.371
DNAJB11	0.230625
FPR1	2.122
DEFB4	0.878
PTCD2	-1.6407
SMOC2	4.84416666666667
CABP7	1.21375
SERPINB11	-0.095
MAGEF1	-0.236
NDE1	-0.4555
ITGA10	-0.415
FSHB	-0.147
ANXA2	1.68575
HORMAD2	0.8055
HLCS	0.073
MCF2L	1.41975
FH	-0.8945
TBC1D24	-0.23175
KIAA1505	0.94775
LGALS2	-0.40825
CNBD1	2.22
SYNPO2L	-0.31
PTPN23	0.0070714285714286
C1orf183	0.276
MAGEA8	-1.98225
DGCR8	-0.907875
GSR	0.481
PAQR7	0.44275
ZNF676	-1.97225
CACNA1C	2.4294
SP7	0.08
PDCD6	-0.06225
NRN1L	-0.648
BRI3BP	0.73225
KIAA1183	0.513
ASB4	0.24
CCL23	0.9065
OBSL1	-4.573125
SLC12A7	0.445833333333333
KIAA0240	1.6745
CD1B	-3.37133333333333
FCGR2A	-1.083
MDC1	-1.70575
HTR1A	0.386
OCEL1	1.44775
ATP11B	1.1008
FBXO34	2.41166666666667
PCDH12	1.77566666666667
RPE	-0.181
C17orf74	0.556
CSDC2	0.127
PET112L	-0.608
TMBIM1	1.919
P2RXL1	0.29375
TCHP	-0.9995
TRMT1	-1.0515
F2RL2	-0.6335
LRRC32	1.97516666666667
IMPG2	-0.8855
BGLAP	-0.495
LOC493869	-1.1955
MRAS	-1.157875
SLC35F5	1.22425
CBWD1	-0.644
AXL	-3.498875
ATP2C2	4.383
TELO2	-0.86475
PNPLA3	-1.25325
PCDHB14	1.6795
CD276	-0.09775
KRT80	0.08675
DUSP28	-0.784
CSNK1E	-0.391416666666667
SRP14	-0.1125
KCNQ4	-0.8695
KRT72	0.313333333333333
CCDC117	-0.2375
C6orf89	0.00922222222222223
TUBB2B	-1.06383333333333
RTN4IP1	-0.19975
CR1L	-4.0786
CEND1	0.45025
C12orf41	-1.37733333333333
RNF31	-0.5275
UBN1	-0.0995
C17orf32	-0.391875
SLC5A7	1.0435
GPR92	3.18966666666667
ESAM	1.3004
CTNNA1	0.4365
HRBL	1.2297
CBX4	-0.80875
TMEM182	0.41
SH3TC2	1.37866666666667
IL10	0.392166666666667
PXMP4	0.4435
RNF167	0.0597
PAK7	-0.438666666666667
ETV3	0.581
ATPIF1	0.6165
LOC554207	-1.7915
OR8H1	0.24
WDFY3	0.441375
DPM1	-1.2195
GPSM1	-0.6905
WDR92	-0.2299
LRP1	1.533
ANKH	0.254125
THUMPD3	-0.89125
POLR1B	-0.56425
OLFM4	10.2901666666667
RAD9B	-0.28175
TSPY2	-2.7685
PAX6	-1.68066666666667
SCG2	-3.1475
SLC17A6	0.536
FMO3	0.425
PADI4	0.037625
TUBB4	-1.084
NLK	-0.1055
POU4F3	0.049
SDF4	0.379
ITGBL1	-0.912333333333333
NETO1	-1.333125
TAP2	0.016
ABBA-1	0.0283333333333334
GNAI1	0.22675
VPS4B	1.15275
NOPE	-0.3106
GALNT6	3.0565
SESN1	0.000500000000000007
GBE1	-2.01366666666667
CLASP1	-0.24375
RASGEF1B	0.497
ACOT11	2.12092857142857
AFAP1	2.04775
OR2H2	0.1175
DPY19L2P1	-2.1015
DZIP1	-3.447
SEC22C	-1.55516666666667
GPR161	-0.774333333333333
RNF146	0.5815
WDR74	-0.807
GALP	-0.3395
PURA	0.933
DNPEP	0.729833333333334
RP11-78J21.1	-1.41025
ERBB2	2.45575
FANCM	-1.40341666666667
NEO1	1.697
DDX3Y	-0.1826
RPS3A	0.367625
MXRA7	-0.570571428571429
LGALS3	2.52416666666667
GLT8D1	-0.3785
CFL2	-3.63566666666667
UPB1	0.14775
NAP1L5	-0.48325
CLDN14	-0.246
DHX38	-0.77875
BTBD1	0.29525
TARS2	0.0716666666666667
ABCF1	-0.3599
FCF1	0.0005
LRRC49	1.1775
GUCY1B2	-1.212
C1orf177	0.7685
SMARCA4	-0.791071428571429
LRP8	-2.69216666666667
TAGLN3	-1.32675
MRPL14	-0.18
TTRAP	2.0065
ZDHHC20	0.715
NFE2L3	1.4795
KIAA1377	-0.413
PALMD	-1.288
TMEM43	-0.446
TTL	-0.88375
STAT5B	-1.18666666666667
SSB	-0.990625
OR10H5	-0.6105
SLC22A13	-0.42925
AKAP3	-0.17275
TIMM23	-0.2845
OAS2	1.04836363636364
KIAA0423	-1.0395
TRIM11	0.502333333333333
GLIS3	0.37
TMEM50B	1.355
ARHGEF4	-2.509125
DEGS1	-2.26609090909091
TBL1XR1	1.12586666666667
G6PD	-1.9245
SP140	1.2779
MUC17	2.4925
NUDC	-0.7655
DNAJC5B	0.433166666666667
SCARA3	-3.11283333333333
CPA3	1.7165
BCAT2	0.40475
MFN1	-0.3218
NRG3	1.8235
SNX11	0.2975
PLEKHH1	0.523166666666667
GPR177	0.4045
HCFC2	-0.68675
TCAP	0.607
MOCOS	-1.271
C14orf93	-0.00425
PRDM10	-0.229833333333333
SLC16A4	1.509
SRGAP1	0.242
VIP	2.5175
DUSP27	6.80916666666667
LILRA1	-0.3555
MC2R	0.725
MGC24103	-3.0605
MBTD1	-1.5135
FUT11	-0.113
USP33	0.3475
C15orf39	-1.2005
MAP3K12	-0.941375
PAAF1	-0.447166666666667
BARHL1	0.73
FLJ16165	0.071
PIWIL2	0.71225
SYNE1	-0.344083333333333
CMTM4	1.207625
TSPYL1	0.2774
GUF1	-0.5085
TMEM157	1.0805
WDR44	1.22175
HIST1H3C	-0.29575
DKFZp666G057	-0.226
RNPEP	0.84425
GAS2L2	-0.348166666666667
ADH4	-1.35225
GRPR	-0.213333333333333
FBXL17	1.4195
ZBTB10	0.0795
Gcom1	0.597833333333333
HTRA1	-1.2903
ZNF585A	-0.406666666666667
SLC26A2	1.17428571428571
OTOP3	0.5085
WISP1	-0.173555555555556
ATP2B4	-1.09775
FLJ10769	0.60475
CRAMP1L	-0.401375
CHST12	-1.29075
RAB22A	0.402333333333333
TARDBP	-0.6645
STAU1	-0.10175
CRB3	3.114
MIG7	-0.61625
CHMP1A	0.385333333333333
ZNF160	-0.531
B3GALT6	-0.234625
BARX1	-2.09633333333333
C6orf167	-1.66313333333333
NXNL1	0.571
DHX29	0.01875
HADHB	-0.17
PLXNB2	0.949125
ILDR1	-0.84825
SLC15A3	1.00425
GAS2	-2.34883333333333
C20orf69	-1.1945
NUMB	0.6005
TNIP1	0.6935
MESP1	1.23983333333333
PSKH1	-0.332
NSFL1C	-0.3625
RHOG	0.06325
HEY1	-1.85216666666667
KNG1	-0.486625
ITGAX	0.409111111111111
LIN9	-0.380666666666667
CANT1	1.528625
XRN1	-0.258428571428571
CCDC96	0.5455
HEATR6	-1.44683333333333
GNG7	-1.56608333333333
RUNX2	0.9595
SOX1	1.622
FCRL5	0.492
ZNF99	-0.7845
FAM9A	0.503
SNX22	0.781
MBNL3	-1.22283333333333
ODC1	0.0609
ADORA2B	1.30866666666667
NR2F6	0.58875
ZFYVE16	-0.686944444444444
SYNJ2BP	1.6695
POLE	-0.923375
E2F2	-0.6335
THRA	0.957
PTGES2	-0.697666666666667
HIP1R	1.30183333333333
TMUB1	0.327833333333333
ENO3	-2.2035
RSPH10B	0.111
CXorf39	1.03175
IRGC	0.3825
GPR109B	-1.50975
FLJ13305	-1.839
LCE3A	0.045
TNFRSF18	-1.50316666666667
DET1	0.0745
TRPM3	-0.354916666666667
C16orf79	-1.2545
FECH	-1.65466666666667
RAP2A	0.192833333333333
CRIP1	2.32566666666667
AZIN1	-0.3105
SLC7A7	2.81325
IL10RA	0.1549
TMEM64	-3.94775
CDC42EP4	1.0679
C16orf58	-0.0286
ARG2	-1.382
POU5F1P4	-4.81175
FAM62B	-0.2185
DNAH8	-2.2112
ASH2L	-0.188
TSLP	-2.63416666666667
CNTNAP5	-0.6624
TMEM16C	-0.4865
IFNA14	0.607
SLC1A3	-2.1725
CABYR	-1.27925
BCL7B	-0.4516
NUDT13	-1.12683333333333
C13orf28	0.29275
C1orf53	1.676
ARL6IP4	0.1676
RPL35A	-0.05675
EMR3	0.272
RAB40C	0.5245
SLC41A1	-1.2382
LRCH1	-0.01425
LY6G5B	-0.1775
FAM124A	-0.36125
MGC10981	-3.1325
CLIP3	-0.503
MAP4K2	-1.633
CHIC1	1.03725
SULF1	1.90833333333333
C20orf30	-0.288285714285714
PRDM5	0.289375
ELOVL1	0.58325
C11orf48	-0.166375
SLC39A10	-0.12575
KCNV1	3.52325
ACP1	-0.810166666666667
ZMYM2	-0.285875
B3GNT6	4.90833333333333
C9orf69	0.65825
C2orf15	1.134
C20orf166	-0.2705
HSP90AA6P	-0.4155
EDG7	-0.619
NEURL	2.56475
LPL	0.948666666666667
CLEC2D	-1.21264285714286
GRRP1	0.160666666666667
CD8B	-2.4323
HIST1H3D	-1.3485
SLC6A12	1.03375
FAM27L	-0.1985
CD84	-0.126111111111111
RASA1	0.025
PHKG1	-0.733
MAGEA11	-0.431
IMPA1	-0.05
NPM3	0.005
RARRES1	3.3035
SH3BP1	0.487625
B3GNTL1	-0.00800000000000001
ARPC5L	-0.075
KLHL26	0.086
SIM2	1.702375
GJC1	0.912
C20orf194	-1.99425
EXO1	-3.8705
SLC2A2	-1.17733333333333
LOC285074	-1.35
LRG1	2.44075
KIRREL	-1.1615
PIK3R1	0.364307692307692
C4orf34	0.9885
MAF	-2.51333333333333
ADCY4	2.99083333333333
ZMIZ2	1.1021
SLC46A3	2.06566666666667
STAMBP	0.190666666666667
CCDC16	0.43475
MS4A12	0.8265
TCF20	1.34925
LRRC46	0.189
C20orf152	-0.05725
MRPS6	-0.65475
ABCB11	0.286
KCNC2	0.361666666666667
CDH19	-1.82683333333333
C9orf123	0.402666666666667
SSH3	1.00075
LDLRAD1	-1.07775
CCBE1	-0.2055
ZNF135	-1.94425
TAAR1	0.087
WFDC12	0.6365
CCDC42	0.140833333333333
FLJ12529	-0.71675
PER1	-1.1305
TIMM50	-0.195666666666667
SMARCAD1	-0.473333333333333
FAM26C	0.218
TP53TG3	-1.92033333333333
SH3RF1	2.1309
LMCD1	-0.475
GPR63	0.271
FLJ21986	-2.295875
AIFM3	3.71125
MICAL1	0.6835
BLZF1	0.0585
IQCA	-1.31733333333333
PCDHGC3	0.9475
SAC	-0.3275
BCL6B	0.994
DDO	1.27
MARCO	1.4535
DCHS1	0.1985
C1orf170	-1.1505
CD200R1	-0.038
C22orf15	0.6965
SEPT11	0.985666666666667
ADNP	-0.8695
UST	-2.5948
C13orf34	-1.61616666666667
RFFL	0.935785714285714
APBA3	-0.3265
C2orf60	-0.54725
CUTL1	0.4941
PMS1	-1.04775
ZNF689	-0.7195
EIF3E	-0.4085
IL9	0.9738
RPL31	0.57975
LY9	1.0915
ATP2B3	0.43825
KDELR2	0.661708333333333
TFCP2	0.6545
NLRP12	-0.54225
FLJ45422	-0.06925
TLE4	-0.2862
ZNF570	-0.0865
FLJ43806	-0.1135
TLK2	-0.67675
CIR	1.025
MARS2	0.6215
COL24A1	-0.63025
SDF2L1	-0.2375
HIBADH	0.2155
IGFBP3	-2.95364285714286
C12orf23	0.487875
PSPC1	-0.5315
C20orf43	-0.6465
TRAV20	-0.421
ARHGAP24	-0.50475
KIAA1975	-0.877125
C1QA	3.6744
DNTT	-4.8135
C10orf6	-0.58125
C11orf41	-1.913625
HNRPF	0.291375
COL11A1	2.55233333333333
UBAP2	0.173166666666667
CDKN2AIPNL	-1.7045
C20orf174	0.87225
SPRED2	-0.252
PLA2G12A	0.383333333333333
ICEBERG	-1.0664
SCN10A	0.734
C11orf65	0.02675
GBP5	2.40475
PITPNC1	-0.146833333333333
POU3F3	1.2385
NCOA7	0.593125
LIN7C	0.4537
LOC348840	-0.981
NKX2-2	0.092
ANKRD13D	-0.1805
LOC123688	0.58825
FUT2	3.80466666666667
TAAR8	0.8085
FZD4	-0.61575
PNMA3	-1.49433333333333
OR4L1	-0.0915
WIT1	-1.8205
EXOC3L	2.18725
ATPBD4	-0.5207
KRBA1	-4.458
UBXD6	-0.155
HOXB7	1.82164285714286
C7orf23	-0.6525
UNQ338	3.133
STAB2	0.146
CDC20B	-0.19125
IRF9	1.308
CENTG1	0.184416666666667
TNPO2	-0.94575
MCPH1	-0.103
BMS1P5	-1.58625
SLC26A7	0.79725
HIST1H3J	0.606
C9orf3	0.3643
LBH	1.28225
MYO1D	2.371375
PTDSS2	-0.49925
NFU1	0.734
DEPDC4	-0.98075
WNT7B	-0.6472
GLP2R	0.2885
SETD4	-0.9013
DYNLT3	-0.0779
FKBP11	-0.749833333333333
SESTD1	0.0566666666666667
FLII	-0.01725
RPS16	0.1179
CHPF	0.180333333333333
CSNK2A1	-0.357166666666667
SUMO1P1	-0.25075
FKBP6	0.1105
ZNF214	0.017
TWIST1	-0.5816
DDX56	-1.24416666666667
TRAM1L1	-0.3285
EPO	-2.8595
MRPS18B	-0.07225
ZNF682	-1.6032
RPL14	-0.140666666666667
MAFF	1.31225
LOC51136	-1.604375
LY96	-2.03075
DDX20	-0.335
ABTB1	0.468166666666667
ARL5A	0.1237
CCT6A	-1.219
HEPACAM	-1.5385
EHHADH	1.01433333333333
RBAK	-0.923833333333333
CGB1	0.54575
ITGB5	-0.1609
YIPF3	0.046
FKBP2	0.59175
NR1D1	0.0744
TMEM110	-0.808
NEK2	-2.38966666666667
PRAMEF8	-2.4595
C20orf52	0.0751666666666667
PCDHGA3	-1.377
VWA3B	0.33475
NDUFA5	-0.220125
THAP9	-0.45875
FLVCR2	-0.0936666666666667
AP1S1	0.6865
SMAD6	-0.12775
SAV1	-0.844875
SAT1	1.152
ZNF251	-0.33
ADAMTS7	0.4738
RPP38	0.34775
C1orf211	-2.0075
YPEL2	0.67135
RBMS1	-3.37375
ZNF445	0.00533333333333331
NRXN2	-0.112833333333333
PGBD4	-0.861625
UGT2B28	0.16125
WBSCR16	-1.0136
NLRC3	-0.484875
ASTL	0.739
ST6GALNAC1	5.4915
ZADH2	0.554625
MLLT4	1.12166666666667
ARL6	-0.704333333333333
MEF2C	-2.15675
CBFA2T3	0.0345
AFF3	0.0461428571428572
COG7	-0.110333333333333
MYB	-0.058
PLXNA3	0.1225
XRCC2	-2.442
MMS19	-0.643875
ST8SIA5	-0.81475
CHPT1	-0.274166666666667
KIAA1712	-1.413625
OR6X1	0.4905
ACTR3	0.12875
UGCG	-0.556833333333333
OR4P4	0.4495
ZAP70	-2.27525
LPP	1.3795
ZNF485	-0.34675
PTPRCAP	-0.40275
IL12RB1	0.51825
ATRX	-0.0536
CHST8	-2.654125
C14orf109	0.577
ARV1	-0.16725
NMB	-0.0834285714285714
COX5A	0.540333333333333
EIF6	0.062
MPPED2	-1.33466666666667
SEMG1	0.969
CHRDL1	0.032
TRAF3IP2	0.78275
WNK2	0.503
LILRA4	0.285333333333333
LAMA2	2.1195
PXT1	2.039
RLBP1	-2.11975
CD300C	-0.00475
SLTM	-0.012125
FLJ10404	-0.078375
APOBEC3D	-2.18533333333333
RENBP	-0.472666666666667
ATXN7L1	0.165375
NID1	-0.80425
TUBGCP3	-1.169375
ITIH5	0.559277777777778
CCDC110	-0.360666666666667
C8A	-1.96325
MGC87042	-0.712
HOXC13	-5.283
TFDP2	-0.98225
HCP5	2.089625
POLI	-1.008
UCN	-0.913166666666667
ZNF764	-0.2935
C8orf45	-0.27875
FHL3	-1.808
SPATA5L1	-0.4985
MMRN2	1.18283333333333
NDST1	-0.640333333333333
COL20A1	0.3424
ZNF248	-0.800333333333333
PELP1	-0.155333333333333
MBL2	-1.59383333333333
RNF41	0.3275
C5orf24	0.05775
THOC5	-0.768125
SERINC3	0.200416666666667
RP11-151A6.2	1.563
CDCP2	-0.17225
HIST1H2AA	-0.19725
C11orf75	1.93333333333333
FKBP7	-1.21975
DDOST	-0.2315
GPNMB	-2.8975
TTF2	-1.5325
KCNT1	0.646333333333333
SLC39A14	0.819375
NGRN	0.1221
GPR137B	0.7105
MECP2	-0.626625
PSMA1	-0.34825
C16orf73	-4.184
TMEM60	0.137333333333333
CSN3	-1.057
NOS1	0.475
RAB7L1	-0.4635
YBX2	-0.0365
KIAA1166	0.349375
FUBP3	-0.515666666666667
ABCG1	2.727
ACACA	-0.75725
ARL11	-0.628
ATOH1	2.402
ODF1	0.327833333333333
CREB3L3	-0.940166666666667
TMEM127	1.35707142857143
DSCAML1	-0.99075
PLN	1.34
LYPLA1	-0.7685
PRDM9	-1.37375
SASP	-0.66725
PLUNC	0.191
INTU	-0.181
HISPPD1	-0.442
LNPEP	-0.324166666666667
YARS2	-0.2856
APCDD1L	-1.889
ZCCHC4	-0.7197
FBXO22	-1.02233333333333
TTLL13	0.473
ZNF669	-1.12883333333333
PTGDR	1.45925
DDX27	0.11925
KIAA0409	-0.0368333333333333
GJB6	0.35325
ASB8	0.31975
PLP2	-0.0621666666666667
MEPE	-0.2785
OR10J5	0.24
KRT222P	-0.46275
COQ7	0.272
C1orf101	0.00633333333333336
RERG	-2.3672
CHMP5	0.5825
THAP11	-0.52
ZNF43	-1.7865
ZRANB3	-0.773
KRT13	-1.089375
MRPL19	-0.625625
RBBP9	-0.4435
SPATA17	0.23075
BXDC5	-0.227666666666667
PAFAH1B1	-0.35875
MAGEE1	-0.6295
OSTF1	0.63675
KIAA0323	0.0601666666666667
TXNDC13	-0.7425
CNTN4	0.514
LCE1B	-0.226
UNQ501	0.41025
ZNF154	-0.89825
C3orf64	0.349
SYT5	0.628444444444444
PON1	0.851833333333333
FLJ10357	-0.176375
ATP4A	-0.3595
GNPDA1	-1.6195
MGAT1	0.770666666666667
C14orf121	0.76125
SLC35B2	0.20875
MIER3	0.140166666666667
CHEK1	-2.34575
ZNF8	-0.513833333333333
TXNDC1	-0.480666666666667
CKB	3.8798
RTN3	0.196357142857143
FZD2	-2.71833333333333
PART1	-0.204125
PSMB6	-0.50225
PCDHB8	-0.553
PHC3	0.1204
PPP1R8	-0.206833333333333
NOVA2	0.494833333333333
TNFRSF11B	-1.026625
GOLPH3	0.6525
UBLCP1	-0.29175
SUHW3	-0.72225
TTLL1	0.02475
OPN4	0.8295
OR13G1	0.229
ZPBP2	0.795333333333333
HSD17B11	0.56525
C9orf50	-0.18
DHDDS	0.0362857142857143
CTSW	0.1196
NEFM	-1.97966666666667
MRPL28	-1.0515
SYN1	1.03733333333333
PIGV	0.529833333333333
ZIM2	-0.57775
APBB1	-1.228
SND1	-0.40125
C1orf123	-0.193333333333333
CHD3	-1.1895
BHLHB8	0.702
RNASE2	-0.1872
BCAP31	-0.0789999999999999
SLC25A44	0.298333333333333
CHD6	-0.5868
PIB5PA	1.45815384615385
SELS	0.748125
LOC541471	-1.715
FAT2	-0.4545
ZNF81	-0.1035
OR4C16	0.2225
FLJ10081	-0.8173
LRRC4	-0.50175
CS	-0.820666666666667
N4BP2	-0.32125
IGFBP7	-0.33475
ZNF318	-0.222583333333333
NDNL2	0.189375
ZNF609	0.178125
SIRT4	-1.03
EXOSC10	-0.2875
ECE2	0.123833333333333
OVGP1	1.4835
GTPBP3	-0.81125
PACS2	0.3833
C19orf36	-0.877166666666667
ARL4C	-1.843875
ATG4B	-0.64325
UBQLNL	-0.84925
RHOXF2B	-4.502
PLEKHG2	-2.3615
GALR1	-0.7675
AQP4	0.7256
HDAC7A	-0.27
DCUN1D3	0.41
OR8A1	0.6975
CCRN4L	-0.059625
CBR4	0.436166666666667
KIFC1	-1.679
SLC7A14	-0.4275
LHX5	-0.227
TRPC7	0.3255
LPXN	-0.56775
SERPINA1	0.13475
RPS13	-0.2115
BPIL3	0.201
PRKAA1	-0.42475
FADS2	-1.8582
ENAH	-0.6691875
PRO1768	-2.1015
APBA2BP	-0.36975
LIPH	4.795
C3orf33	-0.64925
RCC2	-0.436571428571429
ALDH1A2	-0.3528
RNF103	2.646
AHCY	-0.588875
ALG12	0.4335
CCL17	0.07825
ZNF543	-2.2815
ESRRG	0.1964
CNGA1	4.26175
RDH5	1.3605
OTX1	-0.3563
PTGFR	-1.2665
CDR2	-0.262375
SELE	1.46125
NLGN2	-2.25883333333333
EXOSC9	-1.34
ZNF566	0.137333333333333
KLRC2	-2.3945
GPR12	1.0465
KIAA0196	-0.3935
PDRG1	-1.6985
SSR3	-0.541785714285714
MSI1	0.9245
CST9	-0.4415
CC2D1A	0.877875
PLAGL1	0.195277777777778
ZNF778	-0.133
RNF2	0.308875
KLF6	2.28783333333333
THBD	-0.360833333333333
tcag7.1314	-0.092
NR5A1	0.0233333333333333
ABCD2	-0.40675
DNAJC7	0.22875
CLEC4C	-0.0985
TM2D3	0.5055
CCDC4	-1.9415
PLAC2	-2.08925
DCD	0.4045
FAAH	2.22875
POLA1	-0.472833333333333
TM7SF2	-0.90325
FLJ39822	-0.562
FLOT2	-0.439125
MAP4K1	-0.768166666666667
SRP68	-0.54
C21orf74	-0.465
ARPC5	0.663125
LOC126075	1.16875
HECW2	-0.035375
ZDHHC4	-0.35225
ANKRD42	1.4855
PDE9A	1.27616666666667
ABCA8	-0.3285
NDUFS2	-0.7415
UBR5	-0.795
BTBD16	0.23775
LOC554174	0.661
ZNF20	0.1635
KIAA1843	-0.2235
WDR17	-0.520714285714286
C15orf33	-0.52
RNF113A	-0.619
CAMKK1	-0.392
CLCN2	1.10525
ANXA6	-2.2805
LOC340069	0.53
EMID1	1.017125
DPM3	0.0368333333333333
ELA1	0.478
SLC25A13	0.1571
KRT24	0.782
SMPD1	0.410666666666667
TH	0.5155
COL6A2	-1.891
ANKS1B	0.160666666666667
GPR126	-1.5434
ZC3H12A	2.37333333333333
TMEM47	-0.968833333333333
C2orf51	0.218166666666667
C1orf88	-0.205833333333333
HSF2BP	-1.09833333333333
AKAP10	-0.05025
RPAP3	-0.407
KLHDC8B	-1.160625
STOM	-1.7227
MUPCDH	5.171875
C10orf72	-0.421125
PLEKHA3	0.65675
TCP11L1	-0.6415
CWF19L1	-0.274625
SPEF1	0.205416666666667
YSK4	-0.12775
ELN	1.1752
SAMD8	-0.807833333333333
MPI	-0.3555
MEPCE	-0.3834
ABCC3	3.5585
NANOGP1	-2.93
KCNK17	-0.308875
HLA-DMB	3.0975
RRAGA	0.473
ANGEL1	0.35
RBM32B	0.118
CPN1	-2.27075
MGC52282	-0.2639
HLA-A	1.639
OR9G4	0.0005
EDNRB	-2.68257142857143
SCD	-1.18278571428571
C14orf80	-0.496166666666667
BAGE2	-0.9945
RABL4	0.779833333333333
RCVRN	0.0675
SHANK1	-0.2775
NLRP7	-2.9595
CD226	-0.334666666666667
STAT3	0.512875
SYNJ2	-0.5476
TPCN2	-0.72
WDR36	-0.855416666666667
MBD4	-0.60075
ROBO1	-0.5639
ST3GAL6	-4.66975
SLAMF8	1.73616666666667
ATN1	0.486166666666667
GPR141	1.11466666666667
KRT36	0.134
TPH1	-0.229
DDX52	0.14725
ZSCAN29	-0.1315
TRPT1	0.533
DPEP3	0.9925
DENND4A	-0.6345
TSPAN16	-0.0175
PTCHD2	0.215
LOC145814	0.12275
CAP1	0.894666666666667
EIF5A2	0.0887
NT5DC3	-0.496125
SEPT9	-0.585625
SEZ6L2	1.22375
EGFLAM	0.85375
VPS11	0.019875
NDUFB5	0.0296666666666667
CIDEA	0.196
IER5L	-0.274
N6AMT1	0.34725
FAM83C	-0.263
OXR1	0.390916666666667
IRX1	-0.223
DGKB	-0.36
GCN5L2	-1.3645
MIR16	0.89425
FBXW9	-0.25375
WDR4	-1.05833333333333
PDC	0.019
VPS33B	-0.18075
HEXB	1.18575
FLJ32214	1.0235
TCEB3	-0.8695
CRLF1	-5.36625
ABI3BP	-1.094
C8orf22	-4.1655
PYCR1	-0.8085
KIAA1706	2.1925
CDK5R2	1.17
WAS	0.1355
C12orf60	-1.817
CCBL2	-0.0465
MADD	-0.21975
C5orf34	-2.1795
WDR42A	0.0635
KLF12	-1.651625
HSPA1A	0.82525
ITM2C	1.97566666666667
DAPK2	4.82133333333333
LOC442590	-1.755
SUMF2	-0.125
CENPA	-2.528
TMED5	-0.254625
CDH6	-1.2316
BRP44	0.41625
THG1L	0.144
GABRA2	-1.214
C14orf166	0.1275
MYL1	-0.871833333333333
TNFSF18	0.295
PAP2D	-0.968666666666667
PPIB	-0.6375
KLHL4	-1.047125
SFN	1.787
CCDC127	0.004
FRAP1	-0.45725
GOLGA5	0.387
SDCCAG1	0.099625
MGC21675	0.110833333333333
C10orf95	0.708
KIAA1345	-1.87883333333333
C1orf163	-0.7355
LACE1	0.165833333333333
OR10K2	-0.493
CENPN	-2.26472
TMED2	0.073
UGT1A6	5.943
ANG	1.288
U2AF1	-0.86
CASC2	1.004
NMT2	0.3395
OSGEPL1	-1.1415
DFNB31	-0.2955
SLC6A20	1.535125
DKC1	-0.75525
FXYD4	0.62625
WDR64	0.4845
MGC5590	0.873
CREBZF	0.0975
DAZ1	-0.0335
PRPSAP1	-0.489
GCHFR	-0.422
TTC7A	-0.056125
LOC196993	0.23525
UBD	2.08916666666667
S100A1	-1.383
RPL6	0.300166666666667
DNAJB6	-0.0745
NAGS	0.1177
C2orf58	1.07
KERA	0.7935
MT1X	-0.7726
UBE2B	0.3537
KEAP1	0.37825
MST1	-3.020875
OMA1	1.0445
ABLIM2	3.02725
BCL2L13	0.107833333333333
JAZF1	-1.65516666666667
TMEM63B	1.8095
S100A8	0.0778
ARFIP2	0.60675
UROS	-0.0035
KHDRBS2	-1.009
POLQ	-2.83725
SOAT1	-0.929
SPAG4	-0.62075
MRPS30	-0.932
LOC494141	-0.8755
OR2T11	0.8565
ORAOV1	-1.4222
ZNF184	0.0228333333333333
TCEB3B	0.732666666666667
ADAM21	-0.1805
GDPD1	-0.19675
SPINLW1	0.4815
PRR14	-0.364333333333333
KCTD9	-0.1793
NUDT3	0.12975
KIAA1822	-0.004
HIST1H4K	0.6185
DFNA5	-4.90875
GABPA	-0.327
C14orf44	-0.67875
POLB	-0.76175
PTAR1	-0.22975
SEC31A	0.63
TRIM58	-0.806
TAS2R14	-1.0595
VPS8	-0.096875
H1F0	1.72883333333333
PRKCB1	-4.23433333333333
UGT2A1	0.142
TOR1B	0.48925
LSS	-0.99625
C2orf19	-0.411
