Hybridization REF	TCGA-AA-A00Q-01A-01R-A002-07
SEPT11	0.484166666666667
ADNP	0.4095
UST	-2.67
C13orf34	0.0746666666666666
RFFL	0.621928571428571
APBA3	0.1565
C2orf60	-0.063625
CUTL1	0.5873
PMS1	-0.950142857142857
ZNF689	-0.3275
EIF3E	-0.312166666666667
IL9	0.000499999999999982
RPL31	-0.107875
LY9	0.0361666666666667
ATP2B3	-0.228
KDELR2	0.76425
TFCP2	0.65175
NLRP12	-0.797625
FLJ45422	0.456
TLE4	-0.5882
ZNF570	-0.7295
FLJ43806	-0.3615
TLK2	-0.69125
CIR	1.30075
MARS2	1.382
COL24A1	-1.29175
SDF2L1	-0.9705
HIBADH	0.651833333333333
IGFBP3	-1.9185
C12orf23	0.041875
PSPC1	0.0065
C20orf43	0.35875
TRAV20	0.468
ARHGAP24	-0.287875
KIAA1975	-1.2885
C1QA	3.5902
DNTT	-4.508
C10orf6	-0.85375
C11orf41	-0.874625
HNRPF	0.522125
COL11A1	3.86966666666667
UBAP2	0.490833333333333
CDKN2AIPNL	-0.5845
C20orf174	2.24675
SPRED2	0.0325
PLA2G12A	-0.0796666666666667
ICEBERG	-2.02666666666667
SCN10A	-0.0805
C11orf65	-1.112
GBP5	4.909
PITPNC1	-0.240166666666667
POU3F3	0.9765
NCOA7	1.966625
LIN7C	0.2381
LOC348840	-0.6495
NKX2-2	-2.902
ANKRD13D	-0.11
LOC123688	0.324
FUT2	3.84333333333333
TAAR8	0.575
FZD4	-0.678083333333333
PNMA3	-1.42083333333333
OR4L1	0.3735
WIT1	-2.50525
EXOC3L	1.50425
ATPBD4	0.1136
KRBA1	-3.0755
UBXD6	0.2345
HOXB7	1.74428571428571
C7orf23	0.6265
UNQ338	3.365
STAB2	0.585
CDC20B	-0.08275
IRF9	1.67125
CENTG1	-0.211166666666667
TNPO2	-0.41075
MCPH1	0.037625
BMS1P5	-1.1005
SLC26A7	-0.23125
HIST1H3J	0.55875
C9orf3	0.7598
LBH	1.520375
MYO1D	2.58425
PTDSS2	-0.56575
NFU1	0.578
DEPDC4	-1.666
WNT7B	-0.7875
GLP2R	-0.4375
SETD4	-0.3379
DYNLT3	-0.5341
FKBP11	-0.3915
SESTD1	-0.139166666666667
FLII	-0.342
RPS16	0.5001
CHPF	-0.211833333333333
CSNK2A1	-0.691666666666667
SUMO1P1	-0.2345
FKBP6	-0.721
ZNF214	0.0691666666666667
TWIST1	-0.750166666666667
DDX56	-0.283666666666667
TRAM1L1	0.0048
EPO	-2.85966666666667
MRPS18B	-0.08225
ZNF682	-0.9968
RPL14	0.144833333333333
MAFF	0.10125
LOC51136	-0.790125
LY96	-1.52575
DDX20	-0.3775
ABTB1	0.515333333333333
ARL5A	0.7464
CCT6A	-0.599
HEPACAM	-1.4915
EHHADH	0.965333333333333
RBAK	0.193
CGB1	0.2995
ITGB5	-0.2564
YIPF3	0.287
FKBP2	-0.19025
NR1D1	-0.0517
TMEM110	-1.328
NEK2	-0.681333333333333
PRAMEF8	-2.4975
C20orf52	0.3285
PCDHGA3	-1.205
VWA3B	0.1185
NDUFA5	-0.310625
THAP9	-0.63825
FLVCR2	-0.8285
AP1S1	1.66975
SMAD6	-1.077
SAV1	-0.199375
SAT1	1.7235
ZNF251	0.357375
ADAMTS7	0.0561
RPP38	0.1785
C1orf211	-2.0405
YPEL2	1.0645
RBMS1	-0.656
ZNF445	-0.225166666666667
NRXN2	0.162333333333333
PGBD4	-0.47275
UGT2B28	-1.98975
WBSCR16	-0.2811
NLRC3	0.171375
ASTL	0.4785
ST6GALNAC1	3.705
ZADH2	0.071125
MLLT4	1.35583333333333
ARL6	-1.063
MEF2C	-0.85325
CBFA2T3	-3.158
AFF3	-0.834928571428571
COG7	0.057
MYB	0.822666666666667
PLXNA3	-0.0965
XRCC2	-1.65716666666667
MMS19	-0.7885
ST8SIA5	-0.911125
CHPT1	0.172333333333333
KIAA1712	-0.726625
OR6X1	0.7985
ACTR3	0.741625
UGCG	-0.240666666666667
OR4P4	0.286
ZAP70	-2.603
LPP	1.509375
ZNF485	0.09325
PTPRCAP	-0.10075
IL12RB1	0.639
ATRX	0.0625
CHST8	-2.447125
C14orf109	-0.2625
ARV1	-0.155
NMB	0.0944285714285714
COX5A	-0.0336666666666667
EIF6	0.29375
MPPED2	-1.93616666666667
SEMG1	-1.8945
CHRDL1	0.662
TRAF3IP2	0.2555
WNK2	0.79025
LILRA4	0.962
LAMA2	1.97875
PXT1	0.46
RLBP1	-2.317
CD300C	-0.6795
SLTM	0.353
FLJ10404	-0.3115625
APOBEC3D	-2.15916666666667
RENBP	-0.224833333333333
ATXN7L1	0.36625
NID1	-0.918
TUBGCP3	0.241375
ITIH5	1.20188888888889
CCDC110	-1.17275
C8A	-2.3445
MGC87042	0.05875
HOXC13	-3.832
TFDP2	-0.80175
HCP5	1.8915
POLI	-0.961
UCN	-0.632833333333333
ZNF764	-0.282833333333333
C8orf45	1.21725
FHL3	-1.564
SPATA5L1	0.02575
MMRN2	2.03666666666667
NDST1	-0.383666666666667
COL20A1	0.0986666666666667
ZNF248	-0.775333333333333
PELP1	-0.381166666666667
MBL2	-2.79966666666667
RNF41	0.373
C5orf24	0.48
THOC5	-1.017125
SERINC3	0.6465
RP11-151A6.2	1.57475
CDCP2	0.01725
HIST1H2AA	-0.18925
C11orf75	1.16766666666667
FKBP7	-1.0495
DDOST	-0.72775
GPNMB	-1.10016666666667
TTF2	-0.754166666666667
KCNT1	0.2265
SLC39A14	0.178
NGRN	-0.0691
GPR137B	0.7585
MECP2	-0.11825
PSMA1	-0.43425
C16orf73	-4.47625
TMEM60	0.110166666666667
CSN3	-0.251
NOS1	0.426666666666667
RAB7L1	-0.598333333333333
YBX2	1.4415
KIAA1166	0.316
FUBP3	0.491
ABCG1	1.452
ACACA	-0.934666666666666
ARL11	-0.7585
ATOH1	0.2785
ODF1	-0.105333333333333
CREB3L3	-0.922666666666667
TMEM127	0.919
DSCAML1	-0.57225
PLN	2.92516666666667
LYPLA1	0.310333333333333
PRDM9	-1.84075
SASP	-0.777
PLUNC	0.184166666666667
INTU	-0.8705
HISPPD1	-0.2605
LNPEP	-0.340833333333333
YARS2	-0.3595
APCDD1L	-1.422
ZCCHC4	-0.4299
FBXO22	-0.677166666666667
TTLL13	-0.836
ZNF669	-0.363666666666667
PTGDR	1.21475
DDX27	1.01625
KIAA0409	-0.198
GJB6	0.17275
ASB8	0.57525
PLP2	0.6555
MEPE	0.19325
OR10J5	0.4195
KRT222P	-0.664
COQ7	0.229166666666667
C1orf101	0.2575
RERG	-1.5127
CHMP5	0.399
THAP11	-0.252125
ZNF43	-0.816833333333333
ZRANB3	-0.9475
KRT13	-1.01075
MRPL19	-0.637625
RBBP9	-0.693125
SPATA17	-0.120285714285714
BXDC5	-0.3105
PAFAH1B1	-0.550166666666667
MAGEE1	-0.64425
OSTF1	0.6275
KIAA0323	-0.0684166666666667
TXNDC13	-1.3765
CNTN4	0.30275
LCE1B	-0.523
UNQ501	0.12375
ZNF154	-1.081
C3orf64	0.82125
SYT5	-0.354
PON1	-0.116166666666667
FLJ10357	0.213
ATP4A	-0.596
GNPDA1	-1.03683333333333
MGAT1	0.291333333333333
C14orf121	0.31975
SLC35B2	-0.03575
MIER3	1.06316666666667
CHEK1	-1.453
ZNF8	-0.496166666666667
TXNDC1	-0.823
CKB	1.4168
RTN3	0.0265
FZD2	-2.03433333333333
PART1	0.451125
PSMB6	-0.26725
PCDHB8	-1.4085
PHC3	0.8869
PPP1R8	-0.138166666666667
NOVA2	0.903666666666667
TNFRSF11B	-1.422875
GOLPH3	0.4625
UBLCP1	-0.90575
SUHW3	-0.13725
TTLL1	-0.7725
OPN4	0.4205
OR13G1	0.4285
ZPBP2	0.0903333333333333
HSD17B11	0.778375
C9orf50	-0.2215
DHDDS	-0.249428571428571
CTSW	0.2668
NEFM	-2.23133333333333
MRPL28	-1.09775
SYN1	0.693666666666667
PIGV	-0.428666666666667
ZIM2	-0.8705
APBB1	-0.873166666666667
SND1	-0.105
C1orf123	-0.673833333333333
CHD3	-1.18675
BHLHB8	0.33875
RNASE2	-0.549833333333333
BCAP31	0.288125
SLC25A44	-0.00416666666666667
CHD6	-0.0373
PIB5PA	1.05707692307692
SELS	0.381375
LOC541471	-0.48875
FAT2	-0.452
ZNF81	-0.4305
OR4C16	-0.1175
FLJ10081	-0.3594
LRRC4	0.39975
CS	-0.409833333333333
N4BP2	-0.793125
IGFBP7	0.898
ZNF318	0.410916666666667
NDNL2	0.395875
ZNF609	-0.2845
SIRT4	-1.58675
EXOSC10	-0.5835
ECE2	0.377166666666667
OVGP1	2.42975
GTPBP3	-0.803
PACS2	-0.0981
C19orf36	-1.117
ARL4C	-1.60725
ATG4B	-0.24475
UBQLNL	-0.6545
RHOXF2B	-3.3255
PLEKHG2	-0.637
GALR1	-1.1255
AQP4	0.0606666666666667
HDAC7A	-0.246333333333333
DCUN1D3	0.2585
OR8A1	-0.137
CCRN4L	-0.52575
CBR4	-0.81
KIFC1	-0.2005
SLC7A14	-1.194
LHX5	0.539
TRPC7	0.1615
LPXN	-0.85775
SERPINA1	-2.817
RPS13	-0.6785
BPIL3	-0.2995
PRKAA1	-0.5955
FADS2	-1.2571
ENAH	-0.68325
PRO1768	-0.111
APBA2BP	-0.34075
LIPH	4.7705
C3orf33	-0.53425
RCC2	-0.647071428571428
ALDH1A2	-3.0712
RNF103	2.11875
AHCY	0.324375
ALG12	-0.5655
CCL17	0.9145
ZNF543	-1.51683333333333
ESRRG	-0.4972
CNGA1	3.99675
RDH5	1.08416666666667
OTX1	-0.7478
PTGFR	-1.37633333333333
CDR2	0.584375
SELE	2.0435
NLGN2	-1.88533333333333
EXOSC9	-1.3615
ZNF566	0.1095
KLRC2	-4.1495
GPR12	0.928
KIAA0196	-0.128
PDRG1	-0.205
SSR3	-0.897
MSI1	0.1325
CST9	-0.2355
CC2D1A	0.675375
PLAGL1	0.967444444444444
ZNF778	-0.161
RNF2	0.169625
KLF6	1.414
THBD	-0.161666666666667
tcag7.1314	1.56475
NR5A1	0.249333333333333
ABCD2	-0.0995
DNAJC7	0.26375
CLEC4C	-0.146
TM2D3	0.2055
CCDC4	-0.8185
PLAC2	-2.27475
DCD	0.2705
FAAH	1.813875
POLA1	-0.139166666666667
TM7SF2	-0.95825
FLJ39822	-0.255166666666667
FLOT2	-0.374625
MAP4K1	-0.763
SRP68	-0.36
C21orf74	-0.633
ARPC5	0.732125
LOC126075	0.75275
HECW2	-0.48725
ZDHHC4	-0.23075
ANKRD42	1.1611
PDE9A	1.03233333333333
ABCA8	-0.979
NDUFS2	-0.6825
UBR5	-0.5795
BTBD16	0.5835
LOC554174	-0.013
ZNF20	0.226
KIAA1843	0.848
WDR17	-1.65925
C15orf33	-0.61
RNF113A	0.269
CAMKK1	0.1342
CLCN2	1.74175
ANXA6	-1.676
LOC340069	0.578
EMID1	0.184875
DPM3	0.172083333333333
ELA1	0.475
SLC25A13	0.2397
KRT24	0.53425
SMPD1	-0.385166666666667
TH	0.540625
COL6A2	-1.069
ANKS1B	-0.243333333333333
GPR126	-1.7543
ZC3H12A	0.840333333333333
TMEM47	-0.282833333333333
C2orf51	0.0736666666666667
C1orf88	-0.4525
HSF2BP	-0.72875
AKAP10	0.359
RPAP3	-0.55
KLHDC8B	-1.442375
STOM	0.1285
MUPCDH	3.9095
C10orf72	-0.60425
PLEKHA3	0.82525
TCP11L1	-1.1415
CWF19L1	-0.034375
SPEF1	-0.0443846153846155
YSK4	-0.6385
ELN	1.5392
SAMD8	-0.949833333333333
MPI	-1.59183333333333
MEPCE	0.2503
ABCC3	2.75775
NANOGP1	-2.517
KCNK17	0.44175
HLA-DMB	3.73066666666667
RRAGA	0.3715
ANGEL1	0.0795
RBM32B	0.347
CPN1	-2.3725
MGC52282	-0.7974
HLA-A	0.992083333333333
OR9G4	0.241
EDNRB	-1.150125
SCD	-0.213857142857143
C14orf80	-0.799
BAGE2	-0.449
RABL4	-0.117333333333333
RCVRN	-0.6775
SHANK1	0.2285
NLRP7	-3.39275
CD226	0.30225
STAT3	0.170875
SYNJ2	-0.831
TPCN2	-0.727
WDR36	-0.553666666666667
MBD4	-0.60075
ROBO1	-1.3133
ST3GAL6	-4.06
SLAMF8	2.61833333333333
ATN1	0.514166666666667
GPR141	0.28375
KRT36	0.5285
TPH1	0.1825
DDX52	0.2995
ZSCAN29	0.00383333333333333
TRPT1	-0.006
DPEP3	0.39825
DENND4A	-1.0115
TSPAN16	-0.0695
PTCHD2	0.008
LOC145814	-0.411
CAP1	0.220333333333333
EIF5A2	-0.2887
NT5DC3	-0.731875
SEPT9	-0.59525
SEZ6L2	0.188125
EGFLAM	1.834
VPS11	-0.17925
NDUFB5	-0.166166666666667
CIDEA	0.2235
IER5L	-1.14125
N6AMT1	-0.212
FAM83C	0.45775
OXR1	0.6085
IRX1	-0.1285
DGKB	-0.0246666666666667
GCN5L2	-0.76575
MIR16	1.36375
FBXW9	-0.504
WDR4	-0.7365
PDC	0.1635
VPS33B	-0.41
HEXB	-0.17
FLJ32214	0.95025
TCEB3	-1.317
CRLF1	-4.59875
ABI3BP	-0.61975
C8orf22	-3.35025
PYCR1	-1.202
KIAA1706	3.10275
CDK5R2	0.957125
WAS	0.1455
C12orf60	-1.84925
CCBL2	-0.1505
MADD	-0.3435
C5orf34	-1.625
WDR42A	0.6507
KLF12	0.705
HSPA1A	-0.2025
ITM2C	0.91
DAPK2	3.66216666666667
LOC442590	-0.416
SUMF2	0.164375
CENPA	-1.01392307692308
TMED5	-0.69525
CDH6	-0.9794
BRP44	1.134375
THG1L	-0.0675
GABRA2	3.28775
C14orf166	-0.52
MYL1	-1.302
TNFSF18	0.684
PAP2D	-2.01566666666667
PPIB	-0.67375
KLHL4	-0.521625
SFN	0.8375
CCDC127	-0.63375
FRAP1	-1.45575
GOLGA5	0.14025
SDCCAG1	-0.3265
MGC21675	0.0845
C10orf95	0.37225
KIAA1345	-1.5065
C1orf163	-1.4015
LACE1	-0.2525
OR10K2	0.217
CENPN	-1.37928
TMED2	0.41125
UGT1A6	1.8115
ANG	0.68775
U2AF1	-0.381333333333333
CASC2	0.394333333333333
NMT2	-0.0311666666666667
OSGEPL1	-0.749625
DFNB31	-0.527
SLC6A20	2.478125
DKC1	0.20325
FXYD4	-0.19
WDR64	0.273
MGC5590	0.865
CREBZF	0.128333333333333
DAZ1	-0.2215
PRPSAP1	-0.7715
GCHFR	0.37375
TTC7A	-0.80725
LOC196993	0.689
UBD	3.28133333333333
S100A1	-0.81075
RPL6	0.653833333333333
DNAJB6	0.3483
NAGS	0.455
C2orf58	-0.6445
KERA	0.428666666666667
MT1X	-0.7088
UBE2B	0.7985
KEAP1	0.81925
MST1	-2.524625
OMA1	-0.129
ABLIM2	2.24075
BCL2L13	-0.45925
JAZF1	-1.397
TMEM63B	0.9405
S100A8	-0.5699
ARFIP2	-0.142
UROS	-0.638
KHDRBS2	-2.277
POLQ	-0.721625
SOAT1	-0.10175
SPAG4	-1.0935
MRPS30	-0.936833333333333
LOC494141	-0.84975
OR2T11	0.612
ORAOV1	-0.9295
ZNF184	0.159
TCEB3B	-0.0973333333333333
ADAM21	-0.303
GDPD1	-0.51275
SPINLW1	0.11475
PRR14	0.104333333333333
KCTD9	-0.1592
NUDT3	0.311
KIAA1822	-0.0412
HIST1H4K	0.3115
DFNA5	-3.9285
GABPA	-0.2125
C14orf44	-1.04425
POLB	-0.810125
PTAR1	-0.44125
SEC31A	0.0485
TRIM58	-2.47033333333333
TAS2R14	-0.348
VPS8	-0.8085
H1F0	0.537
PRKCB1	-2.83283333333333
UGT2A1	0.403
TOR1B	0.93475
LSS	-0.969833333333333
C2orf19	0.682
HNRNPC	-0.147428571428571
TMEM100	-2.53883333333333
LOC116349	-1.15275
OR51M1	0.2015
CCDC142	-0.57225
ISG15	-0.153375
ZCCHC14	0.821625
CREBL2	0.581875
TGDS	0.06125
DC2	-0.95025
CACNA2D3	-2.35521428571429
ZNF429	-0.487625
LYPD6	0.158166666666667
SUCLG1	0.468
OR51I1	-0.4175
MAGEH1	-0.994
PRPF40A	0.2175
SMR3A	0.577
SPINK2	-1.556
THAP2	-0.33725
NPY5R	-0.8405
IRF4	-2.484375
SPESP1	-1.7508
OR10S1	0.2885
DTD1	-0.6985
TUBE1	-0.34875
DDX19A	-0.6965
PDPN	-1.1095
TMEM34	0.277
MGAM	0.637
COL3A1	5.00405555555556
GFM2	-0.6463
OR5A2	-0.267
PSG9	-1.777
ARHGEF11	-0.287833333333333
IVNS1ABP	0.1246875
SIGIRR	0.6465
DUSP19	-1.17825
DNAJC14	-0.2661
ACSS1	-0.743
IL1RAPL2	0.5205
C4orf30	0.38825
SEPT4	0.14475
LANCL3	-0.02025
SPAG17	0.644166666666667
PRDX3	-0.2285
HNF1A	1.678125
P4HA2	-0.38525
RFWD3	-0.215
MOV10	-0.94125
DNAJA5	0.208142857142857
LOC729440	0.46175
LOC200383	1.467375
SMC2	-2.15075
MIXL1	-1.09316666666667
TMEM9	-1.07
FAM86A	1.343
ZNF174	0.4359
MYH14	0.879
CCR8	0.545
VPS37C	0.0216666666666667
GPATCH1	0.687166666666667
B3GNT8	4.215
TBX4	-0.777
CNR2	0.7545
PCDH1	1.2285
C5orf29	0.89475
OCIAD2	2.9355
PLCG2	-0.85625
KIAA0247	1.201125
HRH3	-0.2659
CAPN13	2.26375
CCR1	-1.1956
MGC15523	-0.182388888888889
UVRAG	-0.668666666666667
DNAJA2	0.0878333333333333
ITGA2B	-0.561666666666667
CLDN5	3.13225
PTPRN2	0.881857142857143
ZNF512	-1.54566666666667
PSAP	0.108642857142857
CCDC140	-0.478
LRRC55	0.0675
CYP26C1	0.038
C8orf47	2.03175
LYN	0.369125
DUSP6	1.42133333333333
TGFB3	0.184733333333333
ELK1	-0.5315
PCDH11Y	-0.259333333333333
HGD	-1.06875
C17orf58	-1.1595
MYO3A	0.52
SERPINE2	-1.07983333333333
AARSD1	-0.076375
C14orf73	-0.56025
ADAM33	0.02225
ZNF491	-0.257
MAPK6	-0.992166666666667
TCN1	0.0953333333333333
SLC24A6	1.0695
UBE2R2	0.5835
H1FNT	0.70475
TATDN2	0.225333333333333
LILRB1	0.496
P2RY5	-0.0405
NUCB2	-2.12
C2orf37	-0.008
SNX27	-0.069
MTA3	-0.457
FOXO4	-0.2245
ID4	-0.573833333333333
SOX5	-3.044
PXMP3	0.30625
OR52M1	0.769
SFT2D3	0.766875
INA	-2.042
MCOLN1	-0.40225
NFIX	0.7906
CLEC14A	4.8755
HIBCH	0.121166666666667
PLA2G5	1.02425
TIMM10	-0.274
MED17	0.2361
COL4A4	-0.4795
TPP1	-0.1715
GJA3	-1.47183333333333
TMPRSS5	-1.332
AADACL3	0.459
DNMBP	1.1115
ENPP5	1.9395
NQO1	-0.0939
ZSCAN2	-0.397875
SEC24C	-1.184
GTF2A1L	-0.601
AXIN2	2.7026
FAM33A	-1.79525
C16orf13	0.622125
SPNS2	1.503
TAF1	-0.08275
AP1G2	0.217666666666667
RBM42	0.418166666666667
HCN2	0.448166666666667
EFHB	-0.4255
RUSC1	-0.150166666666667
GRIK5	0.467
USP21	-0.439833333333333
ATAD3C	0.84
ORMDL2	0.81825
PRSS7	-2.54175
PSAT1	-1.519
FLJ13195	-0.2495
TBC1D1	-0.024
IFNG	3.18875
OTOS	0.476333333333333
ZNF773	-2.07433333333333
EMD	-0.13125
RETN	0.12325
CCL8	2.381
APH1A	0.77925
COX18	0.55875
GTF2IRD2	0.699
CCDC82	-0.735416666666667
PAFAH2	0.8864
NPEPL1	0.2049
RP11-114G1.1	0.6845
TP53INP1	0.254125
ZNF300	-2.84416666666667
FOXL2	-3.68625
LARP2	0.59175
LATS1	0.08825
HTR6	0.3735
SPOCK2	0.271833333333333
RNF144B	0.931
HTATIP2	0.186
MGC10334	0.223
CENTA2	1.14366666666667
FGF2	-2.026
FXYD7	0.52825
PHYHIPL	-1.864
GPR34	2.7215
DDX6	-0.185333333333333
OR10W1	0.168
LHFPL1	-1.9505
ZNF313	0.923642857142857
VPS28	0.5855
AP3M1	-0.416
AKR1CL2	0.52275
TRAF4	0.23525
OR2B11	0.434
C19orf12	0.598666666666667
AKAP9	0.520166666666667
C1orf62	0.61875
SLC20A1	-1.3221
FAM112A	0.1085
LDB2	0.106
MRPS23	-0.875
KLK5	-0.126125
SPTB	-0.483555555555556
EFEMP2	-0.8485
EFNB2	3.4585
PCM1	-0.0430714285714286
NMNAT3	1.25075
TSG101	0.199333333333333
C8orf40	0.173333333333333
NOB1	-0.356
ABHD3	-0.2295
GTF3C4	-0.266625
PIGN	-0.0866666666666667
GALNTL1	-2.80575
AEBP1	-0.371125
OR9Q1	0.8675
ANKRD2	0.15225
CCL28	-0.60275
TRIM38	0.505833333333333
TMCC1	0.474583333333333
SMG5	0.00025
LRRC7	0.1755
NCAPD2	-1.029
C6orf153	-0.654
C1orf74	-0.31325
OTUD6A	0.1355
DCP2	-1.09983333333333
TMEM24	-0.5475
RPL18	0.339166666666667
TMEM177	0.6655
LRRC37A3	0.69625
C1D	-0.063
LDHC	-1.86375
UBE4B	-0.234833333333333
NIT1	-0.167
BTN3A3	0.43125
RASD1	-1.356
COMMD3	-0.14075
SHFM1	0.68275
BIRC8	0.0255
DUT	-0.68125
C12orf51	0.322
LRRC59	-0.155666666666667
LY6H	0.1325
WDR22	-0.3
EDEM1	0.175142857142857
ADH1A	1.3045
PANX2	-0.2161
CYP11B1	0.745
CDC73	-0.6245
GPR172A	0.259
GSTM3	-2.37892307692308
KCNA5	0.1565
SERAC1	0.426166666666667
NFATC2	-0.0725
ANAPC5	-0.0676
C15orf24	-0.4205
NFATC2IP	-0.179916666666667
TNRC6C	0.303333333333333
MGC102966	-2.998
FGD5	0.0821666666666667
MED9	-0.2505
RAB13	-0.832166666666667
C15orf49	0.3355
CRYGS	0.6915
C12orf53	-0.8154
LOC283693	-0.326
COX6B2	0.548125
PHF14	0.3575
FAM3A	-0.498625
RPL13	0.2102
PRDX2	0.3179
FLJ34047	-1.87925
PRMT3	-0.23275
KCTD19	-1.808
TRIM10	1.06633333333333
MGC26597	-0.996333333333333
GCNT4	0.000500000000000025
GPRASP1	0.279
CDKN1C	-1.99625
RHBDL2	2.4137
HSPH1	1.23575
AQP1	2.475375
COL17A1	3.982
GFAP	0.552875
CDC16	0.24975
KIAA1614	-0.2905
C6orf118	-0.454166666666667
ZSWIM5	0.78875
FAM83F	3.56575
LYNX1	0.00793750000000002
SYNPR	-0.11575
XG	-0.520666666666667
PRSS16	2.166625
KIF13B	2.02142857142857
PCDH9	-2.206375
HIST1H2AH	0.190333333333333
RBM18	-1.13125
ZNF626	-1.11725
HEXIM2	-0.616
ITFG1	-0.059
TUBG2	-1.3295
SFRS7	-0.165916666666667
C9orf14	0.152
EXTL1	-2.22325
GBP3	2.95683333333333
WDR5	-1.07525
RARG	0.0168333333333333
MYO7A	0.363125
CECR6	-0.68575
C13orf3	0.017375
SFRS18	-0.420625
ACVR1B	1.24266666666667
PSMD1	-0.3361
C7orf31	0.561166666666667
ILVBL	0.43
IFNGR1	1.30375
RNF186	6.46325
NOL9	-1.02875
MAGEL2	-1.23775
SLC29A2	-0.15625
NHSL1	1.60625
RBMX	-0.303
PSORS1C2	0.612
RAD51L3	-0.740666666666666
LCN6	0.10875
ORAI2	-1.004
BRUNOL6	-0.0268999999999999
OR4K5	0.2175
CDC123	-0.4915
MSLN	0.902833333333333
WWTR1	-1.06566666666667
ZNF700	0.0645
COBL	0.65525
PPP1R16B	0.157625
GAS7	-1.1656
MDN1	-0.784625
HAAO	1.1
C9orf68	2.60325
TNFAIP2	-0.178875
FOXN1	-0.199
hCG_2033311	1.143
ATP6V0D2	-0.2871
RPL41	0.894625
SLC38A1	1.097625
ARHGAP6	-0.555166666666667
ADAD2	-0.355
PHF20L1	0.1186875
MCM3AP	0.204333333333333
ST3GAL3	-1.17466666666667
SNX1	-0.580666666666667
ELF5	-0.388666666666667
PARP3	0.695125
RBM8A	-0.2584375
LINGO4	0.239
ITGA9	0.0855
ZFR	0.16
ACSL6	3.43925
FLJ20699	1.4409
DAOA	0.42725
FABP4	2.52833333333333
KCNB1	-1.403
CANX	-0.2142
SLC25A28	0.174
ADIPOR2	0.58525
ECHDC2	1.434625
SMA4	-1.0745
FRZB	3.10325
PABPC1	0.256333333333333
DMRTB1	0.04825
APOBEC3G	-1.17525
CATSPER2	0.156
CUEDC1	0.0618333333333333
STARD9	-1.31125
CLDN8	0.340875
LOC23117	-0.343727272727273
E2F6	-0.525166666666667
TMEM126B	-0.952666666666667
DPY19L4	0.4225
GIMAP5	3.11416666666667
NDUFA9	0.4285
FAM77C	-5.0095
CTPS2	0.5085
LOC51035	0.1395
WDSOF1	-0.685
EGLN3	-0.156
PITX3	0.744333333333333
OR52E8	0.4945
GRM4	-0.3305
KLK1	1.58233333333333
GPM6B	-1.89825
RRAGD	-2.252
PAGE5	-2.86225
UCHL5	-1.45733333333333
ULK3	-0.378666666666667
AIM2	1.24366666666667
PNO1	-0.0286666666666667
OR2F2	0.126
GNAT2	-0.663
SIX1	-3.27025
ST13	-0.1775
ZBTB44	-0.334
TIMP2	-1.79575
ZMAT4	-4.4275
GTF2IRD1	1.002
ZNF19	0.469166666666667
ZNF714	-0.9135
RSC1A1	-0.52775
C9orf80	0.45875
PSMA8	0.0268
TMEM141	1.661
COX4I1	0.5435
CTAGE1	-0.390833333333333
DTWD1	-0.72475
HSD11B1	1.582
KRT6B	-0.115875
ARID4B	0.3455
LHFPL3	0.498
WWP2	0.505
ZNF326	0.134833333333333
RGPD1	-0.386
CTSH	-0.1485
FASTKD1	-0.27375
PAF1	-0.0255
TTC9C	-0.4915
IFT57	0.5656
PRSS36	0.9635
IL20RB	-1.338
ZNF592	0.00566666666666667
DCTD	-0.164
CFP	0.87125
MFNG	-1.1675
JMJD2B	0.044
ALDH3B1	-0.00462500000000003
THSD4	0.703166666666667
KCNJ5	1.1535
LMNA	-0.0586666666666667
TBCD	-0.49475
ZNF250	0.430333333333333
CASQ2	2.15566666666667
PEG10	-4.68541666666667
PRAME	-4.79606666666667
NP	0.71175
TRIM59	-0.4405
ZNF12	0.3505
XTP3TPA	0.57275
SIGLEC7	-0.7817
PANK4	-1.321
FAM70A	-3.17016666666667
SNED1	-1.71075
HIP1	-0.8732
RAET1E	-0.798
AMAC1L2	-0.4695
AHNAK2	-1.28466666666667
TOE1	-0.599166666666667
RECQL4	-1.401
SPRYD3	0.638
DPAGT1	-0.556
MAGED2	0.0102
ANKRD55	-1.00625
TRPS1	-1.98258333333333
DOK7	-0.748
TFPI2	-7.4305
GTF2H3	-0.596666666666667
CYP4F11	2.0835
LHX2	-4.45216666666667
ATG16L1	1.278
ASB12	0.431
C1orf116	3.64675
NF2	-0.91965
POM121	0.0243
PHYHD1	-0.3544
TXNDC17	0.637666666666667
DKFZp779O175	-0.88675
NUP62	-0.166142857142857
MYO18B	-1.42166666666667
PRAMEF1	0.309
TCBA1	2.86725
TMEM168	2.29475
FJX1	-0.449333333333333
CLCF1	-0.1245
SEPN1	0.29975
IGSF2	0.09675
NUDCD1	-0.0713333333333333
TFF3	4.7535
NDFIP1	-0.0667857142857143
CHCHD4	-0.27225
TNR	0.3155
CUTA	-0.0246666666666667
USP44	-3.8185
DPP10	-0.274166666666667
IWS1	-0.236666666666667
PCGF1	-0.25125
SULT1C4	-0.3425
NTF5	-2.08
PTPN13	0.42275
SSTR5	0.975
SFRP1	-4.862
IDH3B	-1.034875
SUOX	1.161
TMCO5	0.4855
GOLT1B	-1.019
MIB1	-0.961571428571429
PCDHGB1	-0.3245
SUSD1	0.82375
ICAM5	-2.5205
