Hybridization REF	TCGA-AV-A03E-20A-01R-A002-07
IL23A	0.57675
GRHL1	-0.8353
LOC441054	1.7395
WDR65	0.18475
PSTK	0.4545
STOML3	0.418833333333333
R3HDM2	-0.1265
C5	-2.01175
SLC2A10	-1.0835
C3orf22	0.806
PAQR3	1.77823076923077
ANKRD26	0.22625
HCRTR1	1.2065
LOC399947	1.6625
PSD2	0.861
TIGD2	0.631333333333333
SCRN1	0.314375
COQ10A	0.4055
DDI2	0.2785
METTL7B	1.81766666666667
UCN2	0.09075
FAM92A3	1.6195
WDR16	0.3925
ZNF511	0.935833333333333
ZMYM5	-0.22675
POLR3G	0.296
ZNF586	-1.22125
C1orf49	0.488
TANK	1.236
RCAN1	2.277
PELI3	1.805
LIMD2	-1.509
TMEM189	-0.2385
NTN4	-3.561
LOC151300	0.0525
CLEC2A	-0.5575
GPR135	0.210125
DPYSL4	1.0387
JAK2	0.5675
TSHZ1	-0.115833333333333
TM9SF4	0.89825
ZNF264	0.306166666666667
SIRPG	0.519625
BICD1	0.5285
HERC6	1.06283333333333
METTL5	0.297
CASP1	0.31975
PRRT1	-0.373833333333333
PLA2G4C	0.864666666666667
ICA1L	0.894357142857143
TPTE2	0.312666666666667
OTUD7A	0.579666666666667
AQP11	-1.627
APOA2	-4.9246
KALRN	-0.4146
SECTM1	-1.71266666666667
IFNAR1	0.694
TALDO1	-0.317
RAB11FIP4	-2.40566666666667
EIF5A	-0.165
FAM49A	4.0145
NEGR1	0.6795
YTHDC2	0.684
EHD2	1.28975
NCF1	-0.976
SCRT2	0.7705
HOXA5	-0.9745
NUP133	-1.06875
FGF12	0.7424375
SLMO2	0.108875
SNTA1	0.952125
CACNG2	0.332625
GCM1	0.32725
ELF1	-0.282
TLR5	-1.646
TCFL5	0.284583333333333
RBMY2FP	-1.2115
LOC100125556	-0.7795
FAM129B	0.807125
MAP3K7IP1	-0.57725
NCK2	-0.1025
OXA1L	-1.75425
FMO9P	0.339
ZSCAN12	-0.26225
PSMD12	0.586333333333333
HSCB	0.5685
CLDN10	-3.089
MGC13053	-0.291
HPCAL4	-0.7505
ASZ1	-0.5995
MEX3D	0.28225
NFAT5	-0.1084
CSPG4LYP1	0.0523333333333333
FBXO3	0.5683
DVL1	0.2055
CMKLR1	-0.5175
TYMS	-0.821125
PEF1	0.5885
ZNF750	-1.88133333333333
MCM5	-0.0218
MEGF11	-0.8485
KCNK7	-0.291
PTP4A3	-2.274
C1QTNF2	-0.3205
OR6S1	0.2865
FAM122B	-0.751
ZNF551	-3.007875
HBQ1	-2.3795
GEMIN6	0.274
ARSK	1.9145
RBP7	-3.49283333333333
CPNE9	0.336
DSC1	-0.489
LOC730112	-0.485
MAP2K4	0.3965
HS3ST5	-0.362
EPB41L3	-5.00975
TEKT2	-0.05125
CDKN2B	-3.08941666666667
ZNF480	-0.866
MAP3K6	0.5066
MAP6	3.604
HN1	-0.3862
OR2L13	0.331666666666667
SLC16A11	0.1995
FAM96A	-0.1905
APOL1	-0.61525
C5orf32	1.0685
RTP1	-0.4345
RNF175	1.30025
ZBTB41	0.4525
AHCTF1	0.1444
SAE2	0.3746
ITGA2	2.05241666666667
MME	2.66266666666667
CCDC14	-0.79475
MAST4	-0.00228571428571434
KRT33B	3.0895
KCTD2	0.278166666666667
WDR26	0.455833333333333
MFI2	-0.0845
NR4A3	-0.10525
ARSA	-0.3165
UNKL	-0.744333333333333
SULT6B1	0.717
CCNA2	0.1425
SOX15	0.2495
PPAPDC1B	0.706583333333333
C19orf44	-0.032
MCAT	0.310583333333333
ARID1B	0.02
OR52N1	-0.4755
C12orf48	0.431
MAGI1	-0.578
NIPA2	0.30825
GBX2	-2.3925
RSHL3	-0.182625
RAVER1	0.129
C15orf17	-1.16
SLC30A2	0.23125
ZNF518	-1.65925
PCYT1B	0.89875
C10orf114	2.31575
EIF3H	-0.0459166666666667
SLC25A39	-0.938666666666667
KIF1B	0.62275
AMOTL2	0.095
C6orf120	0.9445
PSRC1	0.43325
PLA2G10	-1.261375
KIF5C	1.6
MRPL37	-0.045
C17orf62	-0.417833333333333
C9orf135	-1.08616666666667
DUSP10	0.72
CLCNKB	0.0495
PSMA5	1.043875
C8orf53	0.14025
AMPD3	2.80916666666667
PIAS1	0.0055
ADCYAP1R1	0.2795
GYLTL1B	-2.2825
CDH20	0.167333333333333
FBXO7	0.3465
TMEM134	0.6055
FLJ14213	1.59133333333333
ZNF3	-1.35275
LRRFIP1	0.197375
CNOT2	0.0336666666666667
ABI3	-0.63175
ALDH5A1	-2.53325
HNT	-0.9234
SERPINA4	-2.67525
TK2	0.776166666666667
STMN1	-0.727777777777778
GUCA2A	0.3115
GALNT10	0.7415
DPP6	-0.67415
C9orf93	0.054
PRELID2	0.371375
STK39	0.978125
SFTPA1	-0.97475
CKS2	0.819888888888889
RHO	0.33125
C20orf135	0.27725
XKR3	-0.9665
CR1	-0.169875
RPS6KA2	0.170642857142857
C20orf112	0.1745
MRPL22	0.37825
C4orf23	-0.176666666666667
GADD45B	-0.856
KLHDC1	1.7455
C2orf48	-1.934
ZNF287	-0.1005
DAAM2	-3.68625
DPPA2	-3.17783333333333
TCTN3	0.572
DNAJB11	0.412625
FPR1	4.50725
DEFB4	0.675
PTCD2	0.477
SMOC2	-3.2555
CABP7	0.76825
SERPINB11	0.42425
MAGEF1	-0.082
NDE1	-0.185
ITGA10	1.067
FSHB	0.4485
ANXA2	1.828
HORMAD2	0.58575
HLCS	0.24675
MCF2L	0.893583333333333
FH	0.12475
TBC1D24	0.04725
KIAA1505	-0.79
LGALS2	-4.35025
CNBD1	-0.04
SYNPO2L	-1.04175
PTPN23	0.0792142857142857
C1orf183	2.24216666666667
MAGEA8	-1.76875
DGCR8	-2.009375
GSR	0.00725
PAQR7	0.96825
ZNF676	-2.3095
CACNA1C	1.5035
SP7	0.8425
PDCD6	-0.25175
NRN1L	-1.2735
BRI3BP	-0.27675
KIAA1183	0.414
ASB4	0.27975
CCL23	-0.4115
OBSL1	-2.691125
SLC12A7	-2.89958333333333
KIAA0240	-0.4735
CD1B	-3.68
FCGR2A	-1.176125
MDC1	-1.7905
HTR1A	0.381166666666667
OCEL1	1.209
ATP11B	0.1465
FBXO34	0.6115
PCDH12	-0.4395
RPE	0.27125
C17orf74	0.015
CSDC2	1.31666666666667
PET112L	-0.02025
TMBIM1	1.355375
P2RXL1	0.3455
TCHP	-0.65975
TRMT1	-1.185
F2RL2	-1.70891666666667
LRRC32	2.35983333333333
IMPG2	0.7015
BGLAP	-0.764
LOC493869	1.36266666666667
MRAS	2.22325
SLC35F5	0.7885
CBWD1	0.201
AXL	1.1215
ATP2C2	-3.0055
TELO2	-2.234
PNPLA3	1.5415
PCDHB14	1.5835
CD276	0.31225
KRT80	-0.4855
DUSP28	0.027
CSNK1E	0.773833333333333
SRP14	0.369
KCNQ4	0.0475
KRT72	0.379666666666667
CCDC117	0.121625
C6orf89	-0.224277777777778
TUBB2B	-2.803
RTN4IP1	0.665
CR1L	-4.18416666666667
CEND1	1.721625
C12orf41	-0.222333333333333
RNF31	-1.47525
UBN1	-0.9685
C17orf32	0.506375
SLC5A7	0.43925
GPR92	-1.33083333333333
ESAM	-0.9227
CTNNA1	0.73
HRBL	0.1043
CBX4	-0.6645
TMEM182	0.60225
SH3TC2	-0.552333333333333
IL10	0.185166666666667
PXMP4	1.027
RNF167	0.2163
PAK7	0.0326666666666667
ETV3	0.5435
ATPIF1	0.550166666666667
LOC554207	-1.40033333333333
OR8H1	0.369
WDFY3	0.685875
DPM1	0.2385
GPSM1	0.2455
WDR92	0.138
LRP1	1.45766666666667
ANKH	-0.1215
THUMPD3	0.0595
POLR1B	-0.832
OLFM4	0.4555
RAD9B	0.11625
TSPY2	-2.8965
PAX6	1.44516666666667
SCG2	-1.057
SLC17A6	0.24975
FMO3	0.52575
PADI4	0.119125
TUBB4	0.0102
NLK	-0.162
POU4F3	-0.2465
SDF4	0.4415
ITGBL1	2.08366666666667
NETO1	-0.94325
TAP2	-0.00450000000000001
ABBA-1	0.129083333333333
GNAI1	1.6015
VPS4B	0.083
NOPE	1.1337
GALNT6	0.654
SESN1	0.05725
GBE1	1.824
CLASP1	0.207
RASGEF1B	-0.07675
ACOT11	-0.852214285714286
AFAP1	0.65275
OR2H2	0.5755
DPY19L2P1	0.4915
DZIP1	0.13225
SEC22C	0.40275
GPR161	0.708333333333333
RNF146	1.00375
WDR74	-0.80775
GALP	0.451
PURA	0.93975
DNPEP	0.2725
RP11-78J21.1	-1.499
ERBB2	-2.363625
FANCM	-1.05391666666667
NEO1	-0.473666666666667
DDX3Y	-2.2165
RPS3A	0.369375
MXRA7	2.52592857142857
LGALS3	1.08233333333333
GLT8D1	0.7685
CFL2	0.852
UPB1	2.834
NAP1L5	1.088375
CLDN14	3.17125
DHX38	-0.948
BTBD1	0.187
TARS2	-0.188
ABCF1	-1.4198
FCF1	0.22
LRRC49	1.94
GUCY1B2	-2.5365
C1orf177	0.563333333333333
SMARCA4	-1.53471428571429
LRP8	0.577833333333333
TAGLN3	3.78175
MRPL14	0.45825
TTRAP	-0.3945
ZDHHC20	0.02875
NFE2L3	-4.9505
KIAA1377	0.958125
PALMD	3.5207
TMEM43	0.43725
TTL	1.643125
STAT5B	-1.77533333333333
SSB	-0.7775
OR10H5	0.5905
SLC22A13	-0.43075
AKAP3	2.215
TIMM23	0.507166666666667
OAS2	0.02025
KIAA0423	0.25975
TRIM11	-0.760833333333333
GLIS3	4.46225
TMEM50B	0.0435
ARHGEF4	-2.826375
DEGS1	0.869363636363636
TBL1XR1	0.392
G6PD	-0.47275
SP140	0.8217
MUC17	0.219214285714286
NUDC	-0.2258
DNAJC5B	0.221666666666667
SCARA3	1.1385
CPA3	0.359
BCAT2	-1.00725
MFN1	0.4369
NRG3	-0.077
SNX11	-0.02
PLEKHH1	-1.64283333333333
GPR177	0.9835
HCFC2	0.925
TCAP	0.2185
MOCOS	-0.65275
C14orf93	-0.71475
PRDM10	-0.518833333333333
SLC16A4	-0.32425
SRGAP1	1.59966666666667
VIP	0.87675
DUSP27	-0.190333333333333
LILRA1	0.0257
MC2R	0.3695
MGC24103	-2.0765
MBTD1	-2.2675
FUT11	0.335333333333333
USP33	0.1475
C15orf39	-1.6645
MAP3K12	1.325875
PAAF1	-0.97
BARHL1	1.9405
FLJ16165	1.781
PIWIL2	-2.03175
SYNE1	2.077
CMTM4	-0.60725
TSPYL1	-0.3651
GUF1	0.014
TMEM157	1.146
WDR44	0.09475
HIST1H3C	-0.58325
DKFZp666G057	-0.58775
RNPEP	-1.1375
GAS2L2	0.132666666666667
ADH4	-4.32875
GRPR	-0.0311666666666667
FBXL17	0.36875
ZBTB10	-0.214833333333333
Gcom1	0.831444444444445
HTRA1	3.3302
ZNF585A	-1.26983333333333
SLC26A2	1.19921428571429
OTOP3	0.323666666666667
WISP1	3.07866666666667
ATP2B4	0.578916666666667
FLJ10769	0.3765
CRAMP1L	-1.5325
CHST12	-0.79375
RAB22A	1.37166666666667
TARDBP	-0.735785714285714
STAU1	0.136
CRB3	-1.8865
MIG7	-2.0045
CHMP1A	0.351166666666667
ZNF160	-1.416
B3GALT6	0.0825
BARX1	-2.09966666666667
C6orf167	0.240375
NXNL1	0.5645
DHX29	0.574625
HADHB	0.11175
PLXNB2	-0.204875
ILDR1	-1.75975
SLC15A3	0.57225
GAS2	-2.68933333333333
C20orf69	-0.37725
NUMB	2.07775
TNIP1	1.485
MESP1	0.721833333333333
PSKH1	0.1525
NSFL1C	-0.56525
RHOG	0.65725
HEY1	-3.15433333333333
KNG1	-1.695125
ITGAX	3.3348
LIN9	-0.336666666666667
CANT1	0.463875
XRN1	0.269285714285714
CCDC96	0.7731
HEATR6	-0.679166666666667
GNG7	-1.20658333333333
RUNX2	1.5193125
SOX1	0.386333333333333
FCRL5	0.044
ZNF99	-3.01775
FAM9A	0.0135
SNX22	-0.0638333333333333
MBNL3	-3.189
ODC1	-0.5985
ADORA2B	1.6065
NR2F6	-0.998
ZFYVE16	-0.0318888888888889
SYNJ2BP	0.9211
POLE	-1.0715
E2F2	-0.798
THRA	-0.401166666666667
PTGES2	-1.1785
HIP1R	-2.09233333333333
TMUB1	0.202
ENO3	-2.19825
RSPH10B	-0.172
CXorf39	0.501625
IRGC	0.344
GPR109B	0.28675
FLJ13305	1.5235
LCE3A	0.7945
TNFRSF18	-1.63966666666667
DET1	1.046
TRPM3	0.5445
C16orf79	-2.022
FECH	-0.3345
RAP2A	1.68766666666667
CRIP1	-2.991
AZIN1	0.50525
SLC7A7	0.3995
IL10RA	-1.9234
TMEM64	-1.686
CDC42EP4	-0.2839
C16orf58	0.4786
ARG2	0.12175
POU5F1P4	-5.5725
FAM62B	0.080875
DNAH8	-2.0723
ASH2L	0.122125
TSLP	3.68866666666667
CNTNAP5	0.199333333333333
TMEM16C	3.488
IFNA14	-0.573
SLC1A3	1.788375
CABYR	1.27625
BCL7B	-0.1465
NUDT13	0.187
C13orf28	0.4485
C1orf53	0.42575
ARL6IP4	0.3264
RPL35A	-0.1915
EMR3	-0.09175
RAB40C	-0.806416666666667
SLC41A1	0.905166666666667
LRCH1	0.0435
LY6G5B	-0.723
FAM124A	0.491071428571429
MGC10981	-4.3885
CLIP3	2.6582
MAP4K2	-1.2995
CHIC1	1.22525
SULF1	-5.085
C20orf30	-0.783928571428571
PRDM5	0.487
ELOVL1	-0.363
C11orf48	-0.077625
SLC39A10	-0.08375
KCNV1	-0.0705
ACP1	-0.145833333333333
ZMYM2	-1.02525
B3GNT6	0.0198333333333333
C9orf69	0.08625
C2orf15	-3.5045
C20orf166	1.6375
HSP90AA6P	0.767
EDG7	-0.6725
NEURL	-1.887125
LPL	-5.81966666666667
CLEC2D	0.0412142857142857
GRRP1	-1.231
CD8B	-4.3058
HIST1H3D	-1.5135
SLC6A12	-0.229
FAM27L	0.2965
CD84	-1.006
RASA1	0.9225
PHKG1	-0.61
MAGEA11	-1.5735
IMPA1	0.8742
NPM3	-0.57175
RARRES1	2.093
SH3BP1	0.649625
B3GNTL1	0.6895
ARPC5L	-0.0261666666666667
KLHL26	-0.21925
SIM2	-2.244
GJC1	0.5015
C20orf194	-0.669
EXO1	-0.624
SLC2A2	-2.22616666666667
LOC285074	-0.00925
LRG1	-4.06775
KIRREL	1.103
PIK3R1	-0.148642857142857
C4orf34	0.0115
MAF	-5.39433333333333
ADCY4	-0.0868333333333333
ZMIZ2	0.1097
SLC46A3	-1.75383333333333
STAMBP	1.31016666666667
CCDC16	0.495
MS4A12	0.198
TCF20	-0.388
LRRC46	0.1775
C20orf152	0.7095
MRPS6	1.47225
ABCB11	0.333
KCNC2	0.215833333333333
CDH19	-1.43266666666667
C9orf123	-0.496666666666667
SSH3	-0.16675
LDLRAD1	-3.578
CCBE1	2.6905
ZNF135	-2.88075
TAAR1	0.224
WFDC12	0.921
CCDC42	-0.181333333333333
FLJ12529	-1.09525
PER1	-0.509833333333333
TIMM50	0.0718333333333334
SMARCAD1	-0.276666666666667
FAM26C	0.78
TP53TG3	-2.7975
SH3RF1	1.3244
LMCD1	-1.819
GPR63	0.1105
FLJ21986	-1.038375
AIFM3	-2.011
MICAL1	-0.528333333333333
BLZF1	0.452
IQCA	-2.768
PCDHGC3	0.8665
SAC	1.163
BCL6B	-0.506333333333333
DDO	1.317
MARCO	0.597
DCHS1	-1.89183333333333
C1orf170	0.043
CD200R1	0.0738333333333333
C22orf15	-0.3015
SEPT11	1.91733333333333
ADNP	-0.62475
UST	2.4049
C13orf34	0.5115
RFFL	0.690928571428571
APBA3	0.754
C2orf60	0.314
CUTL1	-0.3571
PMS1	-0.409625
ZNF689	-0.289
EIF3E	-0.452166666666667
IL9	-0.0985
RPL31	-1.032375
LY9	-0.568666666666667
ATP2B3	0.113
KDELR2	0.782458333333333
TFCP2	0.4665
NLRP12	1.82525
FLJ45422	-0.77825
TLE4	-0.0165
ZNF570	-1.955
FLJ43806	-0.7865
TLK2	-0.366375
CIR	1.028
MARS2	0.109
COL24A1	-2.30375
SDF2L1	-0.75
HIBADH	-0.425833333333333
IGFBP3	0.0529285714285714
C12orf23	0.846
PSPC1	-1.29275
C20orf43	0.4975
TRAV20	1.0075
ARHGAP24	1.556625
KIAA1975	-1.582
C1QA	0.00809999999999998
DNTT	-4.74166666666667
C10orf6	0.815916666666667
C11orf41	1.782875
HNRPF	0.097875
COL11A1	3.1725
UBAP2	-0.443
CDKN2AIPNL	-0.8745
C20orf174	0.30325
SPRED2	1.21
PLA2G12A	0.390666666666667
ICEBERG	-1.2925
SCN10A	0.3185
C11orf65	0.026
GBP5	1.88325
PITPNC1	0.708166666666667
POU3F3	0.2765
NCOA7	-0.617875
LIN7C	0.2015
LOC348840	-0.2975
NKX2-2	-3.5085
ANKRD13D	0.075875
LOC123688	0.55675
FUT2	0.2395
TAAR8	0.8355
FZD4	-2.05558333333333
PNMA3	-1.73516666666667
OR4L1	0.9185
WIT1	-2.503
EXOC3L	0.25275
ATPBD4	0.6767
KRBA1	-1.43275
UBXD6	0.322
HOXB7	-1.37157142857143
C7orf23	0.6195
UNQ338	1.422
STAB2	0.59625
CDC20B	0.5545
IRF9	-0.231
CENTG1	0.206916666666667
TNPO2	-0.33625
MCPH1	0.6525
BMS1P5	-2.0625
SLC26A7	0.173
HIST1H3J	-0.97125
C9orf3	0.4775
LBH	0.346875
MYO1D	1.056
PTDSS2	-0.23075
NFU1	0.6905
DEPDC4	0.02625
WNT7B	3.4364
GLP2R	0.1645
SETD4	-0.7773
DYNLT3	1.4632
FKBP11	-0.512166666666667
SESTD1	0.2275
FLII	0.0525
RPS16	0.0234
CHPF	-0.5065
CSNK2A1	-0.634666666666667
SUMO1P1	0.058
FKBP6	-0.7975
ZNF214	2.16533333333333
TWIST1	2.56116666666667
DDX56	-0.804166666666667
TRAM1L1	2.2271
EPO	-3.06483333333333
MRPS18B	-1.1755
ZNF682	-3.0675
RPL14	-0.167
MAFF	2.21075
LOC51136	-0.203625
LY96	1.6115
DDX20	0.284
ABTB1	0.4965
ARL5A	0.8242
CCT6A	-0.5885
HEPACAM	-1.73933333333333
EHHADH	-0.691666666666667
RBAK	0.0926666666666667
CGB1	-0.21925
ITGB5	-0.1012
YIPF3	-0.24575
FKBP2	0.68425
NR1D1	1.2607
TMEM110	0.5845
NEK2	-0.1065
PRAMEF8	-3.31825
C20orf52	0.624
PCDHGA3	0.451
VWA3B	0.1805
NDUFA5	0.4885
THAP9	-0.2015
FLVCR2	0.598
AP1S1	1.187125
SMAD6	-1.323
SAV1	-0.322625
SAT1	1.24875
ZNF251	0.42125
ADAMTS7	1.4786
RPP38	0.39
C1orf211	-0.8795
YPEL2	0.67795
RBMS1	0.90775
ZNF445	-0.642666666666667
NRXN2	2.00883333333333
PGBD4	0.83775
UGT2B28	-2.301
WBSCR16	-1.1499
NLRC3	-1.634625
ASTL	0.45025
ST6GALNAC1	-3.87775
ZADH2	-0.600625
MLLT4	-0.455833333333333
ARL6	1.96166666666667
MEF2C	-0.78825
CBFA2T3	-5.133
AFF3	0.667428571428571
COG7	-0.2755
MYB	-6.72283333333333
PLXNA3	0.9335
XRCC2	-0.510333333333333
MMS19	-0.607375
ST8SIA5	2.541625
CHPT1	-0.0973333333333333
KIAA1712	0.418875
OR6X1	0.5045
ACTR3	1.2935
UGCG	1.55316666666667
OR4P4	0.587
ZAP70	-3.82775
LPP	0.64925
ZNF485	-1.99275
PTPRCAP	-1.27525
IL12RB1	0.43475
ATRX	-0.4581
CHST8	-2.8595
C14orf109	-0.10375
ARV1	0.71225
NMB	3.96771428571429
COX5A	-0.283333333333333
EIF6	-0.59625
MPPED2	-1.96116666666667
SEMG1	-0.756
CHRDL1	0.017
TRAF3IP2	1.3845
WNK2	-1.47575
LILRA4	-0.365666666666667
LAMA2	2.8695
PXT1	-0.453
RLBP1	-2.29675
CD300C	-0.84275
SLTM	-0.3525
FLJ10404	-0.8075
APOBEC3D	0.0545
RENBP	0.057
ATXN7L1	-0.0565
NID1	-2.37175
TUBGCP3	0.485625
ITIH5	-0.512222222222222
CCDC110	3.974
C8A	-2.5455
MGC87042	2.66525
HOXC13	-3.8555
TFDP2	-1.05725
HCP5	0.06075
POLI	-0.14625
UCN	0.298333333333333
ZNF764	-0.507
C8orf45	-1.1665
FHL3	-0.80275
SPATA5L1	0.19975
MMRN2	-0.219
NDST1	0.882
COL20A1	0.413
ZNF248	0.1025
PELP1	-0.650833333333333
MBL2	-2.22216666666667
RNF41	0.6815
C5orf24	1.19675
THOC5	-0.3435
SERINC3	0.810083333333333
RP11-151A6.2	-0.73625
CDCP2	-0.04625
HIST1H2AA	0.49575
C11orf75	0.021
FKBP7	1.849
DDOST	-0.30275
GPNMB	-0.847666666666667
TTF2	-0.450833333333333
KCNT1	0.228
SLC39A14	2.202375
NGRN	-0.2196
GPR137B	0.392
MECP2	0.4545
PSMA1	0.5675
C16orf73	-5.45825
TMEM60	0.672666666666667
CSN3	0.401
NOS1	0.564
RAB7L1	0.923333333333333
YBX2	-2.29
KIAA1166	0.432875
FUBP3	-0.205666666666667
ABCG1	-4.189
ACACA	-0.447666666666667
ARL11	-1.5711
ATOH1	-0.00800000000000001
ODF1	0.666666666666667
CREB3L3	-1.3935
TMEM127	0.570071428571428
DSCAML1	-1.00325
PLN	-0.6435
LYPLA1	0.0688333333333334
PRDM9	-2.01725
SASP	-1.6085
PLUNC	0.225833333333333
INTU	0.43
HISPPD1	-0.34125
LNPEP	0.447833333333333
YARS2	-0.4025
APCDD1L	1.5105
ZCCHC4	0.8833
FBXO22	0.397166666666667
TTLL13	0.189
ZNF669	-0.901666666666667
PTGDR	0.981
DDX27	-0.36275
KIAA0409	0.0835
GJB6	0.244
ASB8	0.426
PLP2	0.910166666666667
MEPE	-0.3135
OR10J5	-0.2025
KRT222P	2.13525
COQ7	0.275833333333333
C1orf101	0.4575
RERG	-3.8386
CHMP5	1.135625
THAP11	-0.570875
ZNF43	-3.44766666666667
ZRANB3	0.172166666666667
KRT13	-1.46
MRPL19	-0.092
RBBP9	-0.292375
SPATA17	1.065125
BXDC5	-0.705333333333333
PAFAH1B1	0.432166666666667
MAGEE1	-0.06475
OSTF1	0.38275
KIAA0323	-1.329
TXNDC13	-0.326333333333333
CNTN4	-0.49075
LCE1B	1.592
UNQ501	0.79625
ZNF154	-1.01875
C3orf64	0.83575
SYT5	-0.0456
PON1	0.0483333333333333
FLJ10357	0.088125
ATP4A	-1.014
GNPDA1	-0.434666666666667
MGAT1	0.515
C14orf121	-0.25025
SLC35B2	0.2015
MIER3	-0.0508333333333333
CHEK1	-1.57325
ZNF8	-0.6635
TXNDC1	-0.551
CKB	-1.8153
RTN3	0.720714285714286
FZD2	-0.532333333333333
PART1	-0.5105
PSMB6	0.46925
PCDHB8	0.645
PHC3	-0.2961
PPP1R8	-0.129166666666667
NOVA2	0.584
TNFRSF11B	-4.180125
GOLPH3	0.120333333333333
UBLCP1	-0.03825
SUHW3	-1.03325
TTLL1	0.82
OPN4	1.29
OR13G1	0.344
ZPBP2	-0.245166666666667
HSD17B11	-0.886375
C9orf50	1.8555
DHDDS	0.425428571428571
CTSW	0.1287
NEFM	-0.586
MRPL28	-0.98675
SYN1	0.359833333333333
PIGV	1.06016666666667
ZIM2	-1.09575
APBB1	0.803
SND1	0.4785
C1orf123	0.4995
CHD3	-1.10325
BHLHB8	0.38075
RNASE2	-0.784833333333333
BCAP31	-0.401375
SLC25A44	-0.1075
CHD6	0.4679
PIB5PA	-0.360076923076923
SELS	0.806125
LOC541471	-0.02725
FAT2	0.3335
ZNF81	0.5015
OR4C16	0.487
FLJ10081	-0.3202
LRRC4	-0.387
CS	-0.6165
N4BP2	-1.112875
IGFBP7	1.2265
ZNF318	-0.450166666666667
NDNL2	1.06275
ZNF609	0.010875
SIRT4	0.84875
EXOSC10	-0.12875
ECE2	0.144
OVGP1	-0.504
GTPBP3	-0.62225
PACS2	-0.2174
C19orf36	-1.139
ARL4C	0.693875
ATG4B	-0.678125
UBQLNL	-0.5935
RHOXF2B	-3.2955
PLEKHG2	0.573
GALR1	-0.5135
AQP4	-0.0845
HDAC7A	-0.756166666666667
DCUN1D3	1.3665
OR8A1	-0.024
CCRN4L	0.37125
CBR4	-0.691666666666667
KIFC1	-1.356
SLC7A14	-0.368833333333333
LHX5	0.0215
TRPC7	0.1105
LPXN	1.449
SERPINA1	-3.5355
RPS13	-0.3151
BPIL3	-0.555
PRKAA1	-0.129
FADS2	0.4178
ENAH	0.917375
PRO1768	-0.6065
APBA2BP	0.33375
LIPH	-1.53466666666667
C3orf33	-0.93875
RCC2	-1.93471428571429
ALDH1A2	-3.8061
RNF103	0.683
AHCY	-0.355875
ALG12	-0.078
CCL17	-0.29375
ZNF543	0.654166666666667
ESRRG	0.8895
CNGA1	-0.273
RDH5	2.47233333333333
OTX1	-0.5915
PTGFR	-0.638166666666667
CDR2	0.609875
SELE	-0.7625
NLGN2	0.778
EXOSC9	0.34525
ZNF566	-1.50583333333333
KLRC2	-1.244
GPR12	0.6105
KIAA0196	0.51225
PDRG1	-0.2595
SSR3	0.4575
MSI1	0.496
CST9	-0.106
CC2D1A	-0.505875
PLAGL1	0.830555555555556
ZNF778	-0.0775
RNF2	-0.3145
KLF6	-0.116666666666667
THBD	-0.100166666666667
tcag7.1314	2.37025
NR5A1	0.0585
ABCD2	-0.3585
DNAJC7	-0.651
CLEC4C	0.319
TM2D3	0.24
CCDC4	-1.114
PLAC2	-3.15975
DCD	0.1595
FAAH	-1.692625
POLA1	-0.284333333333333
TM7SF2	-1.93225
FLJ39822	-1.5315
FLOT2	-0.251625
MAP4K1	-1.57
SRP68	0.36025
C21orf74	0.476
ARPC5	0.59475
LOC126075	-0.08875
HECW2	1.499875
ZDHHC4	-0.51875
ANKRD42	0.3806
PDE9A	-3.24133333333333
ABCA8	-0.26275
NDUFS2	-0.90175
UBR5	-0.5135
BTBD16	0.74325
LOC554174	-0.0925
ZNF20	-1.1185
KIAA1843	0.082
WDR17	1.185375
C15orf33	1.0445
RNF113A	-0.10725
CAMKK1	0.6647
CLCN2	-0.68725
ANXA6	0.24
LOC340069	0.206
EMID1	-1.52075
DPM3	0.00708333333333337
ELA1	0.0245
SLC25A13	-0.1952
KRT24	0.57925
SMPD1	1.58216666666667
TH	-0.00874999999999999
COL6A2	0.648357142857143
ANKS1B	0.14425
GPR126	-4.3666
ZC3H12A	2.68166666666667
TMEM47	1.70833333333333
C2orf51	-0.0776666666666666
C1orf88	2.15066666666667
HSF2BP	0.391
AKAP10	0.634
RPAP3	-0.215
KLHDC8B	-0.446125
STOM	-0.3126
MUPCDH	0.199
C10orf72	0.84375
PLEKHA3	1.45325
TCP11L1	1.08525
CWF19L1	0.053
SPEF1	0.469846153846154
YSK4	-0.597
ELN	-0.2445
SAMD8	1.078
MPI	-0.293333333333333
MEPCE	-0.7733
ABCC3	0.6495
NANOGP1	-3.67
KCNK17	-1.29725
HLA-DMB	3.188
RRAGA	1.66075
ANGEL1	-0.274
RBM32B	0.3005
CPN1	-3.30725
MGC52282	-1.1108
HLA-A	0.91925
OR9G4	0.0935
EDNRB	-2.21925
SCD	1.67371428571429
C14orf80	-0.556666666666667
BAGE2	-0.5745
RABL4	0.946
RCVRN	0.1815
SHANK1	0.6745
NLRP7	-4.02675
CD226	0.38275
STAT3	-0.5666875
SYNJ2	0.6134
TPCN2	-0.967
WDR36	0.127083333333333
MBD4	0.1365
ROBO1	1.3778
ST3GAL6	-2.527
SLAMF8	3.27683333333333
ATN1	0.0941666666666667
GPR141	0.18875
KRT36	0.4665
TPH1	0.1525
DDX52	0.00375000000000001
ZSCAN29	-0.0973333333333333
TRPT1	1.04683333333333
DPEP3	0.1685
DENND4A	0.062375
