Hybridization REF	TCGA-07-0249-20A-01R-0905-07
APOL1	-0.46325
C5orf32	1.03575
RTP1	-0.4555
RNF175	1.2395
ZBTB41	0.319875
AHCTF1	-0.2881
SAE2	0.2978
ITGA2	1.6905
MME	2.6035
CCDC14	-0.779
MAST4	-0.109714285714286
KRT33B	3.2455
KCTD2	0.365666666666667
WDR26	0.4485
MFI2	0.114375
NR4A3	-0.20475
ARSA	-0.077
UNKL	-0.918833333333333
SULT6B1	0.8115
CCNA2	0.0398333333333333
SOX15	-0.6045
PPAPDC1B	0.655333333333333
C19orf44	-0.037
MCAT	0.459666666666667
ARID1B	0.047875
OR52N1	0.5635
C12orf48	0.32875
MAGI1	-0.499875
NIPA2	0.17375
GBX2	-2.26975
RSHL3	-0.23
RAVER1	0.228666666666667
C15orf17	-1.174
SLC30A2	0.148375
ZNF518	-1.76625
PCYT1B	1.0305
C10orf114	2.40375
EIF3H	0.02975
SLC25A39	-0.861666666666667
KIF1B	0.505625
AMOTL2	0.042
C6orf120	0.791
PSRC1	0.46
PLA2G10	-1.527125
KIF5C	1.721125
MRPL37	0.14
C17orf62	-0.302333333333333
C9orf135	-1.27916666666667
DUSP10	0.8632
CLCNKB	0.5205
PSMA5	1.107375
C8orf53	0.02025
AMPD3	2.97966666666667
PIAS1	-0.20175
ADCYAP1R1	-0.0625
GYLTL1B	-2.8855
CDH20	-0.153666666666667
FBXO7	0.5815
TMEM134	0.783666666666667
FLJ14213	1.69533333333333
ZNF3	-1.40725
LRRFIP1	0.182708333333333
CNOT2	0.0970833333333333
ABI3	-0.5985
ALDH5A1	-2.65633333333333
HNT	-0.926
SERPINA4	-2.97625
TK2	0.771583333333333
STMN1	-0.722777777777778
GUCA2A	0.237
GALNT10	0.881642857142857
DPP6	-0.83345
C9orf93	-0.258
PRELID2	0.376625
STK39	0.8175
SFTPA1	-0.96875
CKS2	0.690666666666667
RHO	-0.17425
C20orf135	0.1745
XKR3	-1.081
CR1	-0.17475
RPS6KA2	0.101857142857143
C20orf112	0.175
MRPL22	0.3275
C4orf23	-0.102833333333333
GADD45B	-0.8655
KLHDC1	1.51733333333333
C2orf48	-1.3975
ZNF287	0.207
DAAM2	-3.95775
DPPA2	-3.18483333333333
TCTN3	0.474666666666667
DNAJB11	0.5005
FPR1	4.291
DEFB4	1.1995
PTCD2	0.4155
SMOC2	-3.41016666666667
CABP7	0.737
SERPINB11	0.4585
MAGEF1	-0.08025
NDE1	-0.124166666666667
ITGA10	0.878
FSHB	0.2185
ANXA2	1.548
HORMAD2	0.2815
HLCS	0.17225
MCF2L	1.05658333333333
FH	0.057625
TBC1D24	0.31975
KIAA1505	-0.5995
LGALS2	-4.77775
CNBD1	0.4465
SYNPO2L	-1.33
PTPN23	0.319857142857143
C1orf183	2.37483333333333
MAGEA8	-2.3725
DGCR8	-2.0445
GSR	0.14125
PAQR7	1.2925
ZNF676	-2.84375
CACNA1C	1.5596
SP7	0.3755
PDCD6	-0.2025
NRN1L	-1.226
BRI3BP	-0.4095
KIAA1183	0.199
ASB4	0.228
CCL23	-0.111
OBSL1	-2.595875
SLC12A7	-2.79066666666667
KIAA0240	-0.356375
CD1B	-3.65916666666667
FCGR2A	-1.503
MDC1	-1.62725
HTR1A	0.604666666666667
OCEL1	1.17175
ATP11B	0.2413125
FBXO34	0.599166666666667
PCDH12	-0.4505
RPE	0.436
C17orf74	0.091
CSDC2	1.3565
PET112L	-0.06675
TMBIM1	1.51325
P2RXL1	0.5535
TCHP	-0.6305
TRMT1	-1.16966666666667
F2RL2	-1.73325
LRRC32	2.54216666666667
IMPG2	0.2465
BGLAP	-0.625
LOC493869	1.16
MRAS	2.170875
SLC35F5	0.458
CBWD1	-0.1185
AXL	1.038125
ATP2C2	-2.96625
TELO2	-2.261
PNPLA3	1.103
PCDHB14	1.4795
CD276	0.62075
KRT80	-0.209125
DUSP28	-0.003
CSNK1E	0.82625
SRP14	0.2195
KCNQ4	-0.634
KRT72	-0.274166666666667
CCDC117	0.1935
C6orf89	-0.123388888888889
TUBB2B	-2.4745
RTN4IP1	0.632
CR1L	-4.616
CEND1	2.00925
C12orf41	-0.241666666666667
RNF31	-1.51375
UBN1	-0.987833333333333
C17orf32	0.441875
SLC5A7	0.04225
GPR92	-1.31383333333333
ESAM	-1.1892
CTNNA1	0.812666666666667
HRBL	0.4135
CBX4	-0.75975
TMEM182	0.629
SH3TC2	-0.488
IL10	0.324666666666667
PXMP4	1.009
RNF167	0.3864
PAK7	-0.0933333333333333
ETV3	0.103
ATPIF1	0.4535
LOC554207	-1.62066666666667
OR8H1	0.148
WDFY3	0.65425
DPM1	0.2995
GPSM1	0.1715
WDR92	0.0142
LRP1	1.77416666666667
ANKH	-0.091
THUMPD3	0.0375
POLR1B	-0.9265
OLFM4	0.256
RAD9B	0.403
TSPY2	-3.4045
PAX6	1.29066666666667
SCG2	-1.079625
SLC17A6	0.484
FMO3	0.581625
PADI4	0.179285714285714
TUBB4	0.0223
NLK	-0.2415
POU4F3	-1.526
SDF4	0.5075
ITGBL1	2.19583333333333
NETO1	-0.928
TAP2	-0.14525
ABBA-1	0.4435
GNAI1	1.485
VPS4B	0.12375
NOPE	1.0939
GALNT6	0.567333333333333
SESN1	0.049625
GBE1	1.75133333333333
CLASP1	0.49275
RASGEF1B	0.071125
ACOT11	-0.973928571428572
AFAP1	0.669
OR2H2	0.37475
DPY19L2P1	0.4835
DZIP1	0.165
SEC22C	0.266
GPR161	0.619
RNF146	1.15675
WDR74	-0.82475
GALP	0.2125
PURA	0.41525
DNPEP	0.265166666666667
RP11-78J21.1	-1.52125
ERBB2	-2.38725
FANCM	-1.131
NEO1	-0.361166666666667
DDX3Y	-2.1841
RPS3A	0.607375
MXRA7	2.51364285714286
LGALS3	0.737166666666667
GLT8D1	0.699
CFL2	0.728
UPB1	3.00175
NAP1L5	1.10225
CLDN14	3.40825
DHX38	-0.87875
BTBD1	0.0845
TARS2	-0.238333333333333
ABCF1	-1.1281
FCF1	0.243166666666667
LRRC49	1.96875
GUCY1B2	-2.429
C1orf177	0.751833333333333
SMARCA4	-1.49528571428571
LRP8	0.614
TAGLN3	3.5765
MRPL14	0.17475
TTRAP	-0.39275
ZDHHC20	0.10075
NFE2L3	-4.82
KIAA1377	0.932
PALMD	3.3902
TMEM43	0.27025
TTL	1.675625
STAT5B	-1.7175
SSB	-0.762125
OR10H5	-0.1555
SLC22A13	-1.17875
AKAP3	2.20375
TIMM23	0.465333333333333
OAS2	0.07875
KIAA0423	0.2125
TRIM11	-0.661833333333333
GLIS3	4.42
TMEM50B	-0.107666666666667
ARHGEF4	-2.680625
DEGS1	0.853454545454545
TBL1XR1	0.172233333333333
G6PD	-0.52025
SP140	0.8073
MUC17	-0.0235
NUDC	0.1595
DNAJC5B	0.212
SCARA3	1.36233333333333
CPA3	0.619833333333333
BCAT2	-0.70425
MFN1	0.49
NRG3	0.602
SNX11	0.0805
PLEKHH1	-1.40316666666667
GPR177	1.05166666666667
HCFC2	0.94675
TCAP	0.16725
MOCOS	-0.8595
C14orf93	-0.75025
PRDM10	-0.657
SLC16A4	-0.162
SRGAP1	1.26866666666667
VIP	0.23425
DUSP27	-0.869
LILRA1	-0.3068
MC2R	0.3235
MGC24103	-2.15525
MBTD1	-2.4615
FUT11	0.463666666666667
USP33	0.3652
C15orf39	-1.575
MAP3K12	1.343375
PAAF1	-1.03
BARHL1	1.6725
FLJ16165	1.5065
PIWIL2	-2.18325
SYNE1	1.97058333333333
CMTM4	-0.4365
TSPYL1	-0.0557
GUF1	0.0555
TMEM157	1.148
WDR44	0.00524999999999999
HIST1H3C	-0.51075
DKFZp666G057	-0.20175
RNPEP	-0.86925
GAS2L2	-0.138666666666667
ADH4	-4.90125
GRPR	-0.0262
FBXL17	0.6705
ZBTB10	-0.589083333333333
Gcom1	0.796722222222222
HTRA1	3.2518
ZNF585A	-1.58983333333333
SLC26A2	0.851
OTOP3	0.192333333333333
WISP1	3.06566666666667
ATP2B4	0.59275
FLJ10769	0.1925
CRAMP1L	-1.3955
CHST12	-0.6815
RAB22A	1.33425
TARDBP	-0.595642857142857
STAU1	0.0015
CRB3	-2.27133333333333
MIG7	-2.42525
CHMP1A	0.8595
ZNF160	-1.344375
B3GALT6	0.17
BARX1	-2.07316666666667
C6orf167	0.2088125
NXNL1	0.324
DHX29	0.4075
HADHB	0.114
PLXNB2	-0.288
ILDR1	-1.84925
SLC15A3	0.7985
GAS2	-2.68183333333333
C20orf69	-0.587
NUMB	2.20375
TNIP1	1.738875
MESP1	0.783333333333333
PSKH1	0.201
NSFL1C	-0.483
RHOG	0.86
HEY1	-3.13016666666667
KNG1	-2.273625
ITGAX	3.3267
LIN9	-0.4245
CANT1	0.520375
XRN1	0.0425
CCDC96	0.863
HEATR6	-0.830666666666667
GNG7	-1.31525
RUNX2	1.7629375
SOX1	0.227833333333333
FCRL5	-0.129
ZNF99	-3.0985
FAM9A	-0.2255
SNX22	-0.151833333333333
MBNL3	-2.81683333333333
ODC1	-0.4663
ADORA2B	1.5005
NR2F6	-0.9345
ZFYVE16	-0.141777777777778
SYNJ2BP	0.6017
POLE	-1.05975
E2F2	-0.646625
THRA	-0.384166666666667
PTGES2	-0.861166666666667
HIP1R	-1.89183333333333
TMUB1	0.2085
ENO3	-2.458
RSPH10B	-0.424
CXorf39	0.53675
IRGC	0.4205
GPR109B	0.27675
FLJ13305	0.623
LCE3A	1.216
TNFRSF18	-1.57216666666667
DET1	1.05825
TRPM3	0.350416666666667
C16orf79	-2.1235
FECH	-0.336
RAP2A	1.6435
CRIP1	-3.155
AZIN1	0.43125
SLC7A7	0.5055
IL10RA	-2.1468
TMEM64	-1.5905
CDC42EP4	-0.1918
C16orf58	0.4754
ARG2	0.158
POU5F1P4	-5.56125
FAM62B	0.113875
DNAH8	-2.69344444444444
ASH2L	0.108125
TSLP	3.4395
CNTNAP5	0.1485
TMEM16C	3.767
IFNA14	0.6485
SLC1A3	1.7545
CABYR	1.37775
BCL7B	0.0953
NUDT13	-0.0185
C13orf28	0.07775
C1orf53	0.46325
ARL6IP4	0.3747
RPL35A	-0.2165
EMR3	0.16075
RAB40C	-0.72575
SLC41A1	0.966166666666667
LRCH1	0.24725
LY6G5B	-0.727
FAM124A	0.5945
MGC10981	-4.3935
CLIP3	2.777
MAP4K2	-1.04766666666667
CHIC1	1.1095
SULF1	-4.946
C20orf30	-0.848857142857143
PRDM5	0.451375
ELOVL1	-0.44325
C11orf48	-0.276
SLC39A10	-0.1715
KCNV1	0.03075
ACP1	-0.178666666666667
ZMYM2	-1.212625
B3GNT6	0.0593333333333333
C9orf69	0.01375
C2orf15	-3.40225
C20orf166	0.7125
HSP90AA6P	0.04
EDG7	-1.1465
NEURL	-2.06125
LPL	-5.7845
CLEC2D	-0.110142857142857
GRRP1	-1.37683333333333
CD8B	-4.1863
HIST1H3D	-1.37316666666667
SLC6A12	-0.20375
FAM27L	-0.2645
CD84	-1.11511111111111
RASA1	0.86
PHKG1	-0.719
MAGEA11	-1.947
IMPA1	0.7764
NPM3	-0.7075
RARRES1	2.21525
SH3BP1	0.77975
B3GNTL1	0.75
ARPC5L	-0.0968333333333333
KLHL26	-0.1265
SIM2	-1.9275
GJC1	0.8545
C20orf194	-0.6775
EXO1	-0.79275
SLC2A2	-2.48283333333333
LOC285074	0.041
LRG1	-4.22725
KIRREL	0.949
PIK3R1	-0.146428571428571
C4orf34	-0.102
MAF	-5.23527777777778
ADCY4	-0.280333333333333
ZMIZ2	0.1521
SLC46A3	-1.7995
STAMBP	1.219
CCDC16	0.47675
MS4A12	-0.083
TCF20	-0.25325
LRRC46	0.282
C20orf152	-0.368
MRPS6	1.406375
ABCB11	0.1775
KCNC2	0.233
CDH19	-1.80383333333333
C9orf123	-0.425333333333333
SSH3	-0.0785
LDLRAD1	-3.553
CCBE1	2.87425
ZNF135	-2.8615
TAAR1	0.379
WFDC12	0.303
CCDC42	-0.322333333333333
FLJ12529	-0.738
PER1	-0.412166666666667
TIMM50	0.218333333333333
SMARCAD1	-0.147833333333333
FAM26C	0.6265
TP53TG3	-2.98766666666667
SH3RF1	1.2987
LMCD1	-1.8005
GPR63	0.236
FLJ21986	-0.9655
AIFM3	-1.71025
MICAL1	-0.49
BLZF1	0.299166666666667
IQCA	-3.18066666666667
PCDHGC3	1.162
SAC	1.3205
BCL6B	-0.543666666666667
DDO	1.22525
MARCO	0.49575
DCHS1	-1.90766666666667
C1orf170	0.136
CD200R1	0.342833333333333
C22orf15	-0.288
SEPT11	1.98
ADNP	-0.65
UST	2.5029
C13orf34	0.539666666666667
RFFL	0.774642857142857
APBA3	0.9575
C2orf60	0.20575
CUTL1	-0.392
PMS1	-0.334875
ZNF689	-0.286
EIF3E	-0.505
IL9	0.106166666666667
RPL31	-0.97275
LY9	-0.698333333333333
ATP2B3	-0.023
KDELR2	0.803041666666667
TFCP2	0.504375
NLRP12	1.7985
FLJ45422	-0.92675
TLE4	0.1556
ZNF570	-2.618
FLJ43806	-0.8075
TLK2	-0.414625
CIR	0.74675
MARS2	-0.0275
COL24A1	-1.872
SDF2L1	-0.4915
HIBADH	-0.412833333333333
IGFBP3	0.105
C12orf23	0.98375
PSPC1	-1.387
C20orf43	0.51025
TRAV20	0.134
ARHGAP24	1.63175
KIAA1975	-1.52475
C1QA	0.0523333333333333
DNTT	-4.90983333333333
C10orf6	0.683416666666667
C11orf41	1.952375
HNRPF	0.068625
COL11A1	3.2315
UBAP2	-0.429
CDKN2AIPNL	-1.1155
C20orf174	0.483
SPRED2	1.31775
PLA2G12A	0.2505
ICEBERG	-2.01566666666667
SCN10A	0.2165
C11orf65	0.18675
GBP5	1.9645
PITPNC1	0.832
POU3F3	0.4665
NCOA7	-0.728125
LIN7C	0.3183
LOC348840	-0.184
NKX2-2	-2.9185
ANKRD13D	0.129
LOC123688	0.48775
FUT2	-0.0205
TAAR8	0.394
FZD4	-2.2715
PNMA3	-1.68816666666667
OR4L1	0.213
WIT1	-3.10275
EXOC3L	0.3065
ATPBD4	0.6939
KRBA1	-1.4275
UBXD6	0.1395
HOXB7	-1.70114285714286
C7orf23	0.645
UNQ338	1.94025
STAB2	0.48175
CDC20B	0.584
IRF9	-0.07725
CENTG1	0.407416666666667
TNPO2	-0.3665
MCPH1	0.787875
BMS1P5	-2.12525
SLC26A7	-0.20475
HIST1H3J	-0.81825
C9orf3	0.3911
LBH	0.429125
MYO1D	1.163
PTDSS2	-0.14325
NFU1	0.78325
DEPDC4	-0.00550000000000001
WNT7B	3.0706
GLP2R	-0.226333333333333
SETD4	-0.7777
DYNLT3	1.3536
FKBP11	-0.542333333333333
SESTD1	-0.041
FLII	-0.111
RPS16	0.1511
CHPF	-0.398666666666667
CSNK2A1	-0.5585
SUMO1P1	0.06275
FKBP6	-0.778
ZNF214	1.945
TWIST1	2.6525
DDX56	-0.8655
TRAM1L1	2.2875
EPO	-3.573
MRPS18B	-1.10425
ZNF682	-2.535
RPL14	-0.215666666666667
MAFF	2.196
LOC51136	-0.387125
LY96	1.67675
DDX20	-0.033
ABTB1	0.763
ARL5A	0.4654
CCT6A	-0.68475
HEPACAM	-1.88066666666667
EHHADH	-0.4275
RBAK	-0.257333333333333
CGB1	0.06775
ITGB5	-0.076
YIPF3	-0.277
FKBP2	0.53975
NR1D1	1.4414
TMEM110	1.2205
NEK2	-0.0668333333333333
PRAMEF8	-3.45075
C20orf52	0.647666666666667
PCDHGA3	0.582
VWA3B	0.147
NDUFA5	0.384625
THAP9	-0.18475
FLVCR2	0.6485
AP1S1	1.6535
SMAD6	-1.29625
SAV1	-0.526
SAT1	1.10875
ZNF251	0.366375
ADAMTS7	1.5335
RPP38	0.26075
C1orf211	-1.22
YPEL2	0.5268
RBMS1	0.97175
ZNF445	-0.4675
NRXN2	2.11066666666667
PGBD4	0.2165
UGT2B28	-2.49375
WBSCR16	-1.0509
NLRC3	-1.6235
ASTL	0.65575
ST6GALNAC1	-3.7265
ZADH2	-0.370375
MLLT4	-0.541583333333333
ARL6	1.87983333333333
MEF2C	-1.01175
CBFA2T3	-5.237
AFF3	0.663642857142857
COG7	-0.305
MYB	-6.89733333333333
PLXNA3	1.3985
XRCC2	-0.215333333333333
MMS19	-0.5615
ST8SIA5	2.525
CHPT1	-0.338
KIAA1712	0.36425
OR6X1	-0.289
ACTR3	1.073625
UGCG	1.57333333333333
OR4P4	0.516
ZAP70	-3.815
LPP	0.618625
ZNF485	-2.20775
PTPRCAP	-1.79125
IL12RB1	0.19975
ATRX	-0.4761
CHST8	-3.03925
C14orf109	-0.02125
ARV1	0.56875
NMB	3.97014285714286
COX5A	-0.348166666666667
EIF6	-0.494
MPPED2	-2.08666666666667
SEMG1	-0.6815
CHRDL1	0.234
TRAF3IP2	1.50875
WNK2	-0.9215
LILRA4	-0.5335
LAMA2	3.0795
PXT1	0.1455
RLBP1	-2.27825
CD300C	-0.55275
SLTM	-0.3195
FLJ10404	-0.451125
APOBEC3D	0.163166666666667
RENBP	0.214
ATXN7L1	0.002875
NID1	-1.964
TUBGCP3	0.460875
ITIH5	-0.631111111111111
CCDC110	3.818
C8A	-3.153
MGC87042	2.58625
HOXC13	-3.94375
TFDP2	-1.094
HCP5	0.19825
POLI	-0.15925
UCN	0.379833333333333
ZNF764	-0.261333333333333
C8orf45	-1.47825
FHL3	-0.84975
SPATA5L1	0.0835
MMRN2	-0.183833333333333
NDST1	1.02566666666667
COL20A1	0.461333333333333
ZNF248	0.144166666666667
PELP1	-0.550333333333333
MBL2	-2.414
RNF41	0.6565
C5orf24	1.035
THOC5	-0.113375
SERINC3	0.740833333333333
RP11-151A6.2	-0.55875
CDCP2	0.295
HIST1H2AA	0.19575
C11orf75	0.0821666666666667
FKBP7	1.71325
DDOST	-0.2285
GPNMB	-0.908166666666667
TTF2	-0.457
KCNT1	0.261666666666667
SLC39A14	2.223625
NGRN	-0.1675
GPR137B	0.281
MECP2	0.42175
PSMA1	0.461
C16orf73	-6.414
TMEM60	0.590166666666667
CSN3	0.219
NOS1	0.385666666666667
RAB7L1	1.019
YBX2	-2.7235
KIAA1166	0.441875
FUBP3	0.221833333333333
ABCG1	-4.131
ACACA	-0.3645
ARL11	-1.6286
ATOH1	0.3285
ODF1	0.357
CREB3L3	-1.21816666666667
TMEM127	0.726428571428571
DSCAML1	-0.92575
PLN	-0.802833333333333
LYPLA1	-0.1145
PRDM9	-1.56975
SASP	-1.50375
PLUNC	0.311166666666667
INTU	0.354
HISPPD1	-0.363
LNPEP	0.439
YARS2	-0.437666666666667
APCDD1L	1.405
ZCCHC4	0.8951
FBXO22	0.383
TTLL13	0.115
ZNF669	-0.956333333333333
PTGDR	0.5365
DDX27	-0.30575
KIAA0409	-0.0591666666666667
GJB6	0.32775
ASB8	0.53475
PLP2	0.899
MEPE	0.0185
OR10J5	-0.0935
KRT222P	2.13275
COQ7	0.158166666666667
C1orf101	0.2425
RERG	-4.4058
CHMP5	1.022375
THAP11	-0.612875
ZNF43	-3.76366666666667
ZRANB3	0.2715
KRT13	-1.35275
MRPL19	-0.122125
RBBP9	-0.24875
SPATA17	1.154875
BXDC5	-0.695833333333333
PAFAH1B1	0.502916666666667
MAGEE1	0.042
OSTF1	0.29475
KIAA0323	-1.13325
TXNDC13	-0.5165
CNTN4	-0.59625
LCE1B	0.4675
UNQ501	0.62175
ZNF154	-1.26875
C3orf64	0.85575
SYT5	-0.1797
PON1	0.168
FLJ10357	0.209875
ATP4A	-1.2585
GNPDA1	-0.334666666666667
MGAT1	0.566333333333333
C14orf121	-0.66025
SLC35B2	0.343
MIER3	0.0143333333333333
CHEK1	-1.721375
ZNF8	-0.882
TXNDC1	-0.4925
CKB	-1.8753
RTN3	0.8915
FZD2	-0.561833333333333
PART1	-0.75825
PSMB6	0.419
PCDHB8	0.401
PHC3	-0.1718
PPP1R8	0.207333333333333
NOVA2	0.3525
TNFRSF11B	-4.64175
GOLPH3	0.160333333333333
UBLCP1	-0.08175
SUHW3	-0.87825
TTLL1	0.789
OPN4	1.9825
OR13G1	0.422
ZPBP2	0.2565
HSD17B11	-0.95775
C9orf50	2.2225
DHDDS	0.414357142857143
CTSW	-0.0342
NEFM	-0.932
MRPL28	-0.92375
SYN1	0.623833333333333
PIGV	1.10183333333333
ZIM2	-1.36825
APBB1	1.13383333333333
SND1	0.489
C1orf123	0.469333333333333
CHD3	-1.0645
BHLHB8	0.317
RNASE2	-0.8625
BCAP31	-0.340125
SLC25A44	-0.180666666666667
CHD6	0.127
PIB5PA	-0.480692307692308
SELS	0.788125
LOC541471	-0.0265
FAT2	-0.2425
ZNF81	0.1035
OR4C16	0.288
FLJ10081	-0.3934
LRRC4	-0.314
CS	-0.431
N4BP2	-1.4965
IGFBP7	1.225
ZNF318	-0.760166666666667
NDNL2	1.03675
ZNF609	-0.013375
SIRT4	1.0295
EXOSC10	-0.209
ECE2	0.212833333333333
OVGP1	-0.7555
GTPBP3	-0.248
PACS2	-0.0236
C19orf36	-1.15616666666667
ARL4C	0.628
ATG4B	-0.447375
UBQLNL	-0.21775
RHOXF2B	-3.309
PLEKHG2	0.4995
GALR1	-0.799
AQP4	0.366166666666667
HDAC7A	-0.794
DCUN1D3	1.60775
OR8A1	-0.299
CCRN4L	0.604875
CBR4	-0.488333333333333
KIFC1	-1.68916666666667
SLC7A14	-0.633833333333333
LHX5	0.2655
TRPC7	0.364
LPXN	1.5885
SERPINA1	-3.417125
RPS13	-0.3649
BPIL3	-0.269
PRKAA1	-0.353
FADS2	0.3886
ENAH	0.9074375
PRO1768	-0.531
APBA2BP	0.59
LIPH	-0.973333333333333
C3orf33	-0.868
RCC2	-1.815
ALDH1A2	-3.3803
RNF103	0.90325
AHCY	-0.199
ALG12	-0.279
CCL17	-0.64375
ZNF543	0.642333333333333
ESRRG	0.8718
CNGA1	-0.597
RDH5	2.74133333333333
OTX1	-0.8199
PTGFR	-0.814166666666667
CDR2	0.626125
SELE	-0.3115
NLGN2	0.828166666666667
EXOSC9	0.1495
ZNF566	-1.205
KLRC2	-1.2625
GPR12	0.9895
KIAA0196	0.3515
PDRG1	-0.22
SSR3	0.4835
MSI1	0.6635
CST9	-0.449
CC2D1A	-0.409
PLAGL1	0.799444444444445
ZNF778	0.0895
RNF2	-0.157125
KLF6	-0.233333333333333
THBD	-0.355
tcag7.1314	2.387
NR5A1	-0.0683333333333334
ABCD2	0.00924999999999999
DNAJC7	-0.68325
CLEC4C	-0.2675
TM2D3	0.1545
CCDC4	-0.85
PLAC2	-3.75775
DCD	0.367
FAAH	-1.747375
POLA1	-0.126
TM7SF2	-1.9055
FLJ39822	-1.676
FLOT2	-0.089625
MAP4K1	-1.797
SRP68	0.503875
C21orf74	0.2785
ARPC5	0.455625
LOC126075	-0.1775
HECW2	1.331875
ZDHHC4	-0.43525
ANKRD42	0.5348
PDE9A	-2.7485
ABCA8	0.01875
NDUFS2	-0.80275
UBR5	-0.56175
BTBD16	0.551
LOC554174	0.169
ZNF20	-0.836
KIAA1843	-0.223
WDR17	0.973875
C15orf33	1.19
RNF113A	-0.09325
CAMKK1	0.7816
CLCN2	-0.64175
ANXA6	0.181
LOC340069	0.068
EMID1	-1.487875
DPM3	-0.112833333333333
ELA1	0.3365
SLC25A13	-0.1292
KRT24	-0.118
SMPD1	1.7185
TH	-0.00675
COL6A2	0.659357142857143
ANKS1B	0.17125
GPR126	-4.6837
ZC3H12A	2.6505
TMEM47	1.69983333333333
C2orf51	0.0535
C1orf88	2.28933333333333
HSF2BP	0.46575
AKAP10	0.55425
RPAP3	-0.149
KLHDC8B	-0.24175
STOM	-0.1744
MUPCDH	0.00112499999999999
C10orf72	1.012625
PLEKHA3	1.5445
TCP11L1	1.08325
CWF19L1	0.359125
SPEF1	0.387230769230769
YSK4	0.29525
ELN	-0.3065
SAMD8	1.074
MPI	-0.186833333333333
MEPCE	-0.7052
ABCC3	0.76175
NANOGP1	-3.739
KCNK17	-1.24175
HLA-DMB	3.204
RRAGA	1.578
ANGEL1	-0.2685
RBM32B	-0.0135
CPN1	-3.14775
MGC52282	-1.4809
HLA-A	1.01125
OR9G4	0.1935
EDNRB	-2.195
SCD	1.69292857142857
C14orf80	-0.636666666666667
BAGE2	-0.5535
RABL4	0.994833333333333
RCVRN	-0.1985
SHANK1	0.938
NLRP7	-3.71575
CD226	0.49225
STAT3	-0.502625
SYNJ2	0.5929
TPCN2	-0.903166666666667
WDR36	0.0428333333333333
MBD4	0.05325
ROBO1	1.3974
ST3GAL6	-2.57625
SLAMF8	3.364
ATN1	0.2215
GPR141	0.24725
KRT36	0.605
TPH1	-0.693
DDX52	-0.23675
ZSCAN29	0.0331666666666667
TRPT1	1.02966666666667
DPEP3	0.319
DENND4A	0.018375
TSPAN16	0.0095
PTCHD2	0.1815
LOC145814	-0.95625
CAP1	0.945666666666667
EIF5A2	1.0871
NT5DC3	-1.159125
SEPT9	0.138875
SEZ6L2	1.221
EGFLAM	0.28525
VPS11	-0.51375
NDUFB5	0.0438333333333333
CIDEA	1.76733333333333
IER5L	0.02125
N6AMT1	0.887
FAM83C	-0.04325
OXR1	0.682916666666667
IRX1	-0.418
DGKB	-0.2115
GCN5L2	-2.0405
MIR16	0.4295
FBXW9	-0.925
WDR4	-1.94616666666667
PDC	-0.009
VPS33B	0.187
HEXB	0.783
FLJ32214	0.658
TCEB3	0.08275
CRLF1	-5.907
ABI3BP	5.204
C8orf22	-4.40325
PYCR1	-1.3545
KIAA1706	-0.24175
CDK5R2	0.639375
WAS	-0.1275
C12orf60	0.202
CCBL2	-0.93325
MADD	-0.8925
C5orf34	0.118
WDR42A	0.0873
KLF12	0.687625
HSPA1A	-6.675
ITM2C	-0.459666666666667
DAPK2	-1.41633333333333
LOC442590	-0.3485
SUMF2	-0.558125
CENPA	-0.0890769230769231
TMED5	-0.0475
CDH6	-2.7797
BRP44	1.87
THG1L	-0.748
GABRA2	1.47575
C14orf166	-0.7505
MYL1	-1.08583333333333
TNFSF18	0.363
PAP2D	-0.971333333333333
PPIB	-0.056
KLHL4	0.498375
SFN	-2.92916666666667
CCDC127	0.4385
FRAP1	-0.709
GOLGA5	1.578
SDCCAG1	-1.8965
MGC21675	-0.364666666666667
C10orf95	-2.21625
KIAA1345	1.60516666666667
C1orf163	-2.325
LACE1	0.239
OR10K2	-0.7295
CENPN	-0.47452
TMED2	0.51725
UGT1A6	-1.6055
ANG	-1.38975
U2AF1	-0.707166666666667
CASC2	1.022
NMT2	1.477
OSGEPL1	0.763375
DFNB31	-1.5745
SLC6A20	-0.424625
DKC1	-0.8135
FXYD4	-1.59525
WDR64	-0.65875
MGC5590	0.431
CREBZF	-1.0195
DAZ1	2.34025
PRPSAP1	-0.206
GCHFR	-1.8665
TTC7A	-1.018875
LOC196993	0.1225
UBD	-4.42166666666667
S100A1	-1.4585
RPL6	0.179
DNAJB6	0.582
NAGS	2.898
C2orf58	0.4475
KERA	0.417833333333333
MT1X	2.5214
UBE2B	0.7481
KEAP1	0.273
MST1	-3.4255
OMA1	-0.3025
ABLIM2	-1.86625
BCL2L13	0.238833333333333
JAZF1	0.710333333333333
TMEM63B	0.7565
S100A8	-2.3814
ARFIP2	0.86425
UROS	0.9505
KHDRBS2	-1.765
POLQ	-1.709875
SOAT1	-0.26725
SPAG4	1.64575
MRPS30	-0.627666666666667
LOC494141	0.61675
OR2T11	0.556
ORAOV1	0.6148
ZNF184	-1.11616666666667
TCEB3B	0.0885
ADAM21	2.4895
GDPD1	0.8355
SPINLW1	0.12275
PRR14	-0.758
KCTD9	0.6035
NUDT3	-1.5005
KIAA1822	-0.826
HIST1H4K	-1.201
DFNA5	2.24475
GABPA	0.17725
C14orf44	1.35025
POLB	-0.518375
PTAR1	-0.1445
SEC31A	1.1308
