Hybridization REF	TCGA-07-0249-20A-01R-0826-07
PEX11A	0.36175
OR5V1	0.7205
FCN3	0.58575
PTPN3	0.98875
NPTX1	-5.931875
C21orf84	1.0215
C11orf51	-1.24975
ZBED2	-2.85675
FLJ90757	0.625
NPY2R	0.5265
PLD3	-0.5215
SYT17	-4.344
SGSM2	-1.32575
OR1A2	0.488
FOXP1	0.05025
SLC5A1	0.136
POFUT1	0.907
EPHB6	-3.52616666666667
MYO1G	-2.720625
STAC	3.2919
KLHL17	0.1705
RGMA	-2.3036
TJP2	-0.6184
FAM114A1	1.85566666666667
SERINC1	1.22266666666667
SLC9A8	0.799125
PEX19	0.440125
EDN2	-1.9925
PSMD7	-0.171555555555556
C3orf41	0.2205
UQCR	0.147625
PPP1R3C	2.257
LRP4	-0.251833333333333
TM2D1	1.53175
TTC17	-0.4729375
C4BPB	-5.194625
CCL25	0.827
ZNF253	-2.58833333333333
CHRNA9	1.87825
SOX11	-3.0455
HIVEP3	2.72
CGN	-2.23291666666667
C3orf35	0.39825
PKD2L1	1.098
SYVN1	-0.251375
PDE8B	-4.043125
LOC439951	1.907
LTC4S	0.336166666666667
MIF4GD	-0.9515
SMARCA2	1.62225
TUBGCP6	-0.734166666666667
CABLES1	-2.163625
C16orf77	-0.186666666666667
ZNF791	-0.41125
FUT5	-2.38
ADH6	-2.52916666666667
P4HB	0.61125
CLDND2	1.17775
ALKBH8	0.05325
PLAC4	-0.58225
F11R	-0.535214285714286
MGC35295	0.3375
PDZD4	-0.415166666666667
LOC389073	0.0925
FAM80B	-0.398833333333333
PSMB1	0.421875
TXN	0.221166666666667
VIPR1	-1.8094
WBSCR18	-0.1964
EXOSC6	-0.988
ACTA2	2.68983333333333
SP5	-1.45141666666667
ANKRD1	-2.18575
DDR1	-0.7504
ATP6V1D	0.548
PTGS1	-1.89375
RNF157	-1.179
DCC	2.3625
SPAG7	0.43375
FBXO18	-0.91675
UBE3C	0.9666
HOXC6	0.5135
LRP2BP	0.1905
MYST2	-0.81625
PDSS2	0.704
ATE1	-0.05225
ARAF	-0.3135
KLF10	1.018
PLA2G2E	0.24425
ASCL1	-0.6105
TSNAXIP1	0.321
FAM131B	0.187375
IFNA10	-0.7375
NUP43	-0.253875
FAM44B	0.143375
L1TD1	-6.17866666666667
NMD3	-0.475166666666667
C18orf54	0.9388
PHOSPHO1	1.285
RAG2	-2.7045
EMILIN3	-0.396
METTL3	-1.20975
VPS13C	0.933375
REXO2	-0.19875
ANXA4	0.2675
CA1	-1.851
DCP1B	0.7725
TULP3	0.154833333333333
ATP2A2	0.270142857142857
ATIC	-1.117
ADAM15	-0.843916666666667
NPL	-0.973
LGR4	0.592875
UEVLD	0.863666666666667
GAB1	0.087
SNAI2	2.71466666666667
ZGPAT	-0.1172
SNF1LK	0.3985
DLEU1	-0.59375
UBE2Q1	-0.291375
ZMYM6	0.4395
JPH3	-2.69083333333333
FAM38A	-0.7225
PXK	1.6895
DENND2D	-3.4895
BAX	0.405916666666667
CP	-5.36481818181818
RPL37	-0.5026
G6PC3	0.90475
NCOA4	-0.3175
LRRC14	0.08475
GORASP1	-0.4645
FCHO2	0.403625
CYP24A1	-3.3492
FXYD3	-4.5635
SMARCAL1	1.39325
ABCB8	-0.556166666666667
CCDC44	-0.0995
PRDM7	-3.72225
USH1C	-1.7095
DNAH5	-0.121
SRF	-0.727583333333333
MAL2	-8.584
PGPEP1	0.0744166666666667
SIN3B	-0.2345
SEMA3C	0.260166666666667
GRAMD3	-0.67475
FBXO10	-0.022875
OR5D13	null
FLJ31818	1.2895
CACNA1I	0.968125
S100A13	-0.0235
TP63	0.686142857142857
ANXA11	-1.0089
WDR66	1.126375
CSF2RB	0.537
IFI44	1.21175
DACT1	0.639333333333333
ANKRD23	-1.467875
ATP5G1	0.268
C21orf70	-1.63883333333333
PPWD1	-0.3465
DNAJC13	0.23325
PAH	-6.07966666666667
PTCH2	0.48375
TRMU	-0.36625
CCDC9	-0.1245
USP3	0.1621
DCLRE1C	0.1228
FAM55C	1.588
FRMD4B	-2.81175
CYP2R1	0.56875
RFPL1	-1.5646
XPO5	-2.593
ARL6IP2	0.5775
OSBPL5	0.4625
MMP9	0.928090909090909
KIAA0802	0.517875
DHRS2	-4.05383333333333
SGEF	0.374625
TXNDC10	0.9271
EXOC6	-2.3805
RPS27	0.259666666666667
PNCK	-0.995333333333333
FSTL1	0.01275
AACS	-0.37075
SLMAP	0.503833333333333
SAMD4A	0.3547
ABRA	0.34175
SMARCD3	0.859
PKNOX2	-3.393
A4GNT	0.8275
C9orf39	-0.121333333333333
RALYL	1.19875
MGC33556	-3.223
C10orf25	0.266
BBOX1	-0.1465
NHEDC1	0.85275
XDH	-0.66125
GCSH	-1.227
EDN1	-2.70983333333333
MTERF	-0.5475
CLK4	0.502
ZNF799	-1.102
KCNG1	0.177125
CXCR4	-5.76866666666667
PTPRR	1.52525
IRAK1	0.72275
LOC401397	0.41325
TMSB10	2.12057142857143
CXCL3	3.5528
TMC4	-3.209
OR7A10	0.396
STYK1	2.3135
CHRNA10	-0.68775
CCNI	0.6675
EP300	0.354
LOC165186	0.618333333333333
HIC2	-2.54125
SDR-O	-0.3935
OR2W1	0.5825
KCNA6	-1.082
TRIM74	-1.74875
REEP6	-0.80175
ATP5G2	0.114
ERG	-1.11325
TMEM42	1.9375
PARN	-0.110833333333333
SOD2	2.47425
DIRAS1	0.739333333333333
PNPT1	-1.365
JOSD3	-0.88075
hCG_40738	-1.575
PDE1C	-1.312
SEMA4D	-1.884375
AGPAT1	0.0363333333333334
NOSTRIN	-3.190875
MAP3K3	-0.732
MAX	0.598785714285714
CAPS	1.31566666666667
SERPINA12	0.0735
OSBPL8	-0.205125
RICS	-0.8909
NR4A2	-0.00516666666666666
PPCS	-1.42683333333333
LONP1	-0.512
SCYL3	0.08075
HERC2P2	-2.058
FIBCD1	0.2645
C15orf41	0.972
DMC1	-0.0133333333333333
C20orf27	-1.31675
RPS6KA5	-0.3018
FAHD1	-0.7435
SLC12A4	0.95925
BRCA1	-0.409833333333333
GBL	-0.81225
SLK	-0.158166666666667
NUDT9P1	0.242
NOXO1	-1.664
USP52	-1.1195
BAZ1B	1.036
SLCO2B1	0.41025
BBS12	2.27716666666667
LRGUK	-1.01766666666667
TERF2IP	0.24975
COL1A1	1.085
KIAA0090	0.92925
GRK5	0.694666666666667
AP1S2	0.6695
TMEM52	-1.73766666666667
CA11	-0.6555
OR4A15	0.721666666666667
ACBD3	1.6612
SPAG11B	0.845
PRDM2	0.0165
FOXP3	-0.053
SMYD3	-0.098
LOC389199	2.189
LGI2	1.49583333333333
NAPE-PLD	0.1801
ANKRD6	-1.178
WDR45	0.584833333333333
SHROOM1	-0.1895
PSCD3	-0.032
PYY	0.9135
KCNC1	-1.612
ARHGEF9	0.1482
OR8J1	0.992
GPR55	0.091
NS3BP	-2.1775
C10orf22	0.792
NAT8L	-5.1595
DUSP4	0.133833333333333
FOXM1	-1.21933333333333
GRAMD2	-1.1892
ZBTB48	-0.6025
BUD31	-0.366
PABPC5	-0.234
CCDC41	-1.172
FBXO11	0.339833333333333
C6orf148	-0.206
RFXAP	-0.1895
C6orf15	0.214666666666667
CDK8	-0.379666666666667
C6orf70	-0.15625
TESSP2	0.435
ALG2	1.0005
PPP1R3D	-0.000750000000000002
TPM3	0.0217222222222222
SYT13	-1.552
EPB42	-1.51266666666667
CETN3	0.207
PRY	0.5975
NTHL1	-1.21933333333333
POLR2B	-0.12
RPS28	0.576583333333333
P2RX3	0.8575
LYZL4	-0.03
WBP4	0.7513
PMM1	1.13075
C11orf79	-0.08025
CBLL1	0.1265
IL1F10	3.33366666666667
VAX2	0.5685
SETDB1	-1.35
LRAP	0.9
GCLM	1.1175
CPEB3	-0.704
PPM1A	0.279125
INTS1	-0.27
CAMTA1	-1.26075
SAMSN1	-4.50625
LOC158830	-4.2625
GMPPA	0.834
AIPL1	0.482
IL24	2.99083333333333
BDKRB1	5.29533333333333
MLF1	1.3693
TAF12	0.267
ID1	0.822125
THADA	0.53
PIK3CB	-0.18775
OR4N5	1.0545
TBC1D17	0.16
COX8A	0.346
CDCA4	-0.12175
C2orf44	-0.56925
ZNF534	0.23575
IMMP1L	0.05175
NIPSNAP3B	0.214375
FTMT	1.520875
PWP2	-0.8725
MMP15	-2.7198
DNAH11	-0.636666666666667
MTMR14	-0.210125
DNAL4	0.455
IPP	0.3575
TMEM59	0.720375
C1orf157	0.411
RGS4	1.31166666666667
DDX18	-0.324666666666667
SNX6	-0.202
ZNHIT2	-0.06
NCDN	-0.660833333333333
FLJ33534	-0.504
RAG1	-2.02125
OR4D10	0.5625
PTPN5	0.046
POMT1	-0.9685
LRRC8A	0.7671
CYP1A1	-1.60175
CAPN1	-0.8185
DDHD2	0.618625
GRIK2	-0.22325
GNRHR	0.08025
PPBP	2.598
HTR3A	-1.209375
SLITRK4	-4.7915
ANKRD49	-1.2695
BTF3	-0.0094
SARS	-0.1635
C13orf18	0.0323333333333333
CACNB1	0.215
QKI	1.27763636363636
SETMAR	-0.799875
MAN2B1	-0.710833333333333
EML3	-0.3415
ACADL	-0.6995
OFD1	-1.377125
DEFB114	-0.0945
CGA	-4.3685
PEX16	-0.296333333333333
LRRC10	-0.309
GNG12	1.3665
C1orf152	0.323666666666667
CHRM1	0.938
CD53	-3.8515
DBH	-1.00475
TFAP2B	-1.864375
HIST1H2BJ	-1.52183333333333
FAM46D	0.8245
TMEM11	0.143
C3orf32	-4.3025
PCCB	-0.92025
IPO13	0.2415
C6orf105	0.788
COMMD5	0.1515
SUV420H1	-0.5075
LTBR	-1.66825
ARHGAP15	-2.644125
HDHD2	0.30125
TDRKH	0.4785
LOC401052	1.6075
PSG4	1.57
GNB4	-0.0539
SPATA4	4.63725
SLC9A3	0.102
OSBP	0.3635
NBPF3	-0.798083333333333
DOCK11	-0.383
SLC39A5	-2.09433333333333
PRR5	-0.00940000000000007
C10orf63	3.16575
SMTNL2	1.12275
ADRA1A	0.274
ASAH1	1.1658
DOM3Z	-0.8153
GIPR	1.05083333333333
AHI1	0.656583333333333
NADSYN1	-0.353166666666667
RGS14	-1.552
IL18BP	-0.5449
RTN4RL1	-2.14983333333333
ARMC6	-1.28
PSMD5	-0.233
HK3	0.1829
OR4S1	0.30125
RSU1	1.5713
MAD2L1	-0.629222222222222
EIF4A3	-0.6185
DLEC1	-0.267166666666667
E4F1	-1.44966666666667
CHMP2B	1.0616
CAMSAP1	0.00575
RPS21	-0.0913333333333333
ARID5A	-1.75625
UBE2N	-1.1951
IGSF8	0.6295
MAGEB6	-1.099
ACAD11	-0.3068
MGC4172	-0.98275
LMO4	0.363
KLKB1	-0.96825
HP	-1.123
HDAC3	-0.25375
SCHIP1	1.42275
CLCA1	0.472
OLFML2A	1.86175
C1orf112	-0.644
KIF19	0.229083333333333
HAPLN4	-0.2107
CXCR7	-3.1765
GOT2	-0.1023
RAB38	-1.910875
DCX	-0.36
PPM1H	-3.15875
NFYC	0.884
KIN	0.39375
ZNF228	-0.17475
PLSCR4	0.453333333333333
HIG2	2.00575
FAM79B	0.895
C21orf86	0.0582
KCNK10	3.5235
ZNF738	-3.740375
FSTL5	-1.0764
OR6A2	-1.505
OTOA	0.539
EXOC1	0.971875
AHRR	-0.81375
PDAP1	-0.800666666666667
C19orf6	-0.405125
ZAN	0.751
LY6G6E	0.63
EIF4E2	0.083
C20orf198	-0.3985
ZNF324	-0.46925
CYP3A5	0.224166666666667
ENTPD7	1.97183333333333
MBOAT5	-1.07033333333333
GJB5	-1.59175
TTC13	0.5215
S100Z	-0.226333333333333
KIAA0664	-1.25
PDGFRB	2.30058333333333
IL17D	0.15075
OR56B4	0.021
RDX	-1.38033333333333
SLC34A3	1.2015
IL28B	-0.103
JUND	0.9295
CHRNB1	-0.319125
CAMK2B	-1.49825
FETUB	-1.83175
CXorf23	0.6415
MRTO4	-0.58925
TTC3	0.6688
NDUFB8	0.426833333333333
EDG2	0.27175
SEMA3G	-2.592
IL23A	0.91025
GRHL1	-1.70433333333333
LOC441054	1.2905
WDR65	-0.5975
PSTK	0.28625
STOML3	0.222833333333333
R3HDM2	0.0195
C5	-2.169
SLC2A10	-1.07583333333333
C3orf22	0.81225
PAQR3	1.66169230769231
ANKRD26	0.0328333333333333
HCRTR1	1.467
LOC399947	1.5925
PSD2	0.784
TIGD2	0.702166666666667
SCRN1	0.2985
COQ10A	0.1155
DDI2	-0.391
METTL7B	2.3005
UCN2	0.939
FAM92A3	1.02675
WDR16	0.11825
ZNF511	0.805666666666667
ZMYM5	-0.341625
POLR3G	0.10175
ZNF586	-1.52375
C1orf49	0.466333333333333
TANK	0.882833333333333
RCAN1	2.22966666666667
PELI3	2.095
LIMD2	-1.5485
TMEM189	-0.0255
NTN4	-3.80625
LOC151300	0.4605
CLEC2A	-1.7295
GPR135	0.383375
DPYSL4	0.8538
JAK2	0.293333333333333
TSHZ1	-0.0516666666666667
TM9SF4	0.8725
ZNF264	0.62
SIRPG	0.836125
BICD1	-0.025
HERC6	0.809833333333333
METTL5	-0.0175
CASP1	0.237
PRRT1	-0.628333333333333
PLA2G4C	1.12933333333333
ICA1L	0.813714285714286
TPTE2	-0.607333333333333
OTUD7A	1.8815
AQP11	-1.8695
APOA2	-4.7451
KALRN	-0.3484
SECTM1	-1.558
IFNAR1	0.64875
TALDO1	-0.672625
RAB11FIP4	-2.26191666666667
EIF5A	-0.3255
FAM49A	4.15425
NEGR1	0.577333333333333
YTHDC2	0.296625
EHD2	1.195625
NCF1	-1.4642
SCRT2	2.5305
HOXA5	-1.06066666666667
NUP133	-0.79125
FGF12	0.7223125
SLMO2	0.170125
SNTA1	1.096375
CACNG2	1.32475
GCM1	0.202375
ELF1	-0.721
TLR5	-2.2655
TCFL5	0.17275
RBMY2FP	-1.769
LOC100125556	-0.66775
FAM129B	1.415625
MAP3K7IP1	-0.298875
NCK2	-0.303
OXA1L	-1.9055
FMO9P	-0.6605
ZSCAN12	-0.33475
PSMD12	0.460166666666667
HSCB	0.55475
CLDN10	-3.6245
MGC13053	-0.36825
HPCAL4	-1.32016666666667
ASZ1	-0.863
MEX3D	0.647
NFAT5	-0.1408
CSPG4LYP1	-0.09
FBXO3	0.5088
DVL1	0.4525
CMKLR1	-0.697833333333334
TYMS	-0.813
PEF1	0.655
ZNF750	-2.52066666666667
MCM5	0.6744
MEGF11	-0.7845
KCNK7	0.2595
PTP4A3	-2.0515
C1QTNF2	-0.588333333333333
OR6S1	0.921
FAM122B	-0.691
ZNF551	-3.085125
HBQ1	-3.1585
GEMIN6	0.48125
ARSK	1.6185
RBP7	-3.52316666666667
CPNE9	0.31025
DSC1	-1.8145
LOC730112	-0.6785
MAP2K4	0.53825
HS3ST5	-0.2165
EPB41L3	-5.3
TEKT2	0.24625
CDKN2B	-2.90491666666667
ZNF480	-0.44075
MAP3K6	0.8013
MAP6	3.87416666666667
HN1	-0.2514
OR2L13	0.231
SLC16A11	0.6475
FAM96A	-0.33725
APOL1	-0.82075
C5orf32	1.03175
RTP1	-0.321
RNF175	1.47675
ZBTB41	0.494125
AHCTF1	-0.0805
SAE2	0.0487
ITGA2	1.69016666666667
MME	2.73233333333333
CCDC14	-0.985
MAST4	-0.0893571428571429
KRT33B	3.846
KCTD2	0.307833333333333
WDR26	0.3235
MFI2	-0.07825
NR4A3	-0.32525
ARSA	0.0245
UNKL	-0.812833333333333
SULT6B1	1.3955
CCNA2	-0.1755
SOX15	0.3425
PPAPDC1B	0.66325
C19orf44	0.481
MCAT	0.749833333333333
ARID1B	0.288375
OR52N1	0.687
C12orf48	0.20025
MAGI1	-0.488125
NIPA2	0.28725
GBX2	-1.795
RSHL3	-0.30075
RAVER1	0.643166666666667
C15orf17	-0.97025
SLC30A2	0.284125
ZNF518	-1.844
PCYT1B	1.03525
C10orf114	2.46175
EIF3H	0.497916666666667
SLC25A39	-1.02533333333333
KIF1B	0.742
AMOTL2	0.28525
C6orf120	1.3085
PSRC1	0.3165
PLA2G10	-1.990625
KIF5C	2.153875
MRPL37	-0.3835
C17orf62	-0.3625
C9orf135	-2.39766666666667
DUSP10	0.7183
CLCNKB	0.366
PSMA5	1.153875
C8orf53	0.3275
AMPD3	3.05483333333333
PIAS1	-0.41425
ADCYAP1R1	0.379
GYLTL1B	-2.38025
CDH20	0.270833333333333
FBXO7	0.33275
TMEM134	0.752333333333333
FLJ14213	1.562
ZNF3	-1.495
LRRFIP1	0.371041666666666
CNOT2	0.04625
ABI3	-0.3575
ALDH5A1	-3.28241666666667
HNT	-1.6245
SERPINA4	-2.94125
TK2	1.00675
STMN1	-0.683222222222222
GUCA2A	0.175166666666667
GALNT10	0.858071428571429
DPP6	-0.97585
C9orf93	-0.529125
PRELID2	0.542
STK39	0.911875
SFTPA1	-0.7755
CKS2	0.669444444444444
RHO	0.484625
C20orf135	0.15125
XKR3	-1.229
CR1	-0.707625
RPS6KA2	0.427428571428571
C20orf112	-0.10975
MRPL22	0.47875
C4orf23	-0.0415
GADD45B	-0.9275
KLHDC1	1.56033333333333
C2orf48	-1.709
ZNF287	-0.255
DAAM2	-3.7125
DPPA2	-3.201
TCTN3	0.464666666666667
DNAJB11	0.677625
FPR1	5.14375
DEFB4	1.155
PTCD2	0.3785
SMOC2	-3.50233333333333
CABP7	1.15025
SERPINB11	0.06725
MAGEF1	-0.2585
NDE1	-0.262666666666667
ITGA10	1.4515
FSHB	0.418
ANXA2	2.10725
HORMAD2	0.58075
HLCS	0.1255
MCF2L	0.920166666666667
FH	0.394125
TBC1D24	0.53375
KIAA1505	-0.93675
LGALS2	-4.7205
CNBD1	0.105
SYNPO2L	-1.39775
PTPN23	0.173214285714286
C1orf183	2.68966666666667
MAGEA8	-2.658
DGCR8	-1.9195
GSR	0.43675
PAQR7	1.38075
ZNF676	-2.51325
CACNA1C	1.6539
SP7	0.8385
PDCD6	-0.48125
NRN1L	-1.268
BRI3BP	-0.0739166666666667
KIAA1183	0.3515
ASB4	0.39875
CCL23	-0.455111111111111
OBSL1	-2.42925
SLC12A7	-2.57208333333333
KIAA0240	-0.474
CD1B	-3.8215
FCGR2A	-0.773625
MDC1	-1.77725
HTR1A	0.489833333333333
OCEL1	1.07425
ATP11B	0.074125
FBXO34	0.662166666666667
PCDH12	-0.494333333333333
RPE	0.251
C17orf74	0.7745
CSDC2	1.88916666666667
PET112L	-0.1625
TMBIM1	1.70525
P2RXL1	0.5995
TCHP	-0.60225
TRMT1	-1.07183333333333
F2RL2	-1.64858333333333
LRRC32	2.99
IMPG2	0.533
BGLAP	-0.89025
LOC493869	1.26483333333333
MRAS	2.26575
SLC35F5	0.352
CBWD1	0.024
AXL	1.211
ATP2C2	-3.37
TELO2	-1.929
PNPLA3	1.47425
PCDHB14	1.52775
CD276	0.5085
KRT80	-0.540375
DUSP28	-0.6085
CSNK1E	0.84475
SRP14	0.3505
KCNQ4	0.469
KRT72	-0.293
CCDC117	0.28725
C6orf89	-0.0281666666666667
TUBB2B	-2.95416666666667
RTN4IP1	0.86525
CR1L	-4.49866666666667
CEND1	2.728625
C12orf41	-0.225333333333333
RNF31	-1.554
UBN1	-0.743666666666667
C17orf32	0.617375
SLC5A7	-0.22325
GPR92	-1.6035
ESAM	-1.2178
CTNNA1	0.998666666666667
HRBL	0.3259
CBX4	-1.2725
TMEM182	0.377
SH3TC2	-0.552166666666667
IL10	0.00233333333333333
PXMP4	1.293
RNF167	0.4503
PAK7	-0.400166666666667
ETV3	-0.3025
ATPIF1	0.7585
LOC554207	-1.61066666666667
OR8H1	0.2615
WDFY3	0.45975
DPM1	0.213
GPSM1	0.3625
WDR92	0.1954
LRP1	1.90333333333333
ANKH	-0.294875
THUMPD3	-0.12425
POLR1B	-0.9925
OLFM4	-0.0711666666666667
RAD9B	0.0185
TSPY2	-3.707
PAX6	1.42833333333333
SCG2	-1.319
SLC17A6	0.137
FMO3	0.34775
PADI4	0.2435
TUBB4	0.1457
NLK	-0.21525
POU4F3	-0.171
SDF4	0.2445
ITGBL1	2.07116666666667
NETO1	-1.46525
TAP2	-0.24875
ABBA-1	0.631
GNAI1	1.66525
VPS4B	-0.01825
NOPE	1.1442
GALNT6	0.901166666666667
SESN1	-0.088
GBE1	1.76044444444444
CLASP1	0.68725
RASGEF1B	-0.179625
ACOT11	-1.02914285714286
AFAP1	0.40925
OR2H2	0.79825
DPY19L2P1	0.46925
DZIP1	-0.01825
SEC22C	0.245416666666667
GPR161	0.8615
RNF146	0.55775
WDR74	-0.64875
GALP	0.626
PURA	0.45075
DNPEP	0.31075
RP11-78J21.1	-1.6715
ERBB2	-2.14175
FANCM	-1.05633333333333
NEO1	-0.260333333333333
DDX3Y	-2.2586
RPS3A	0.6115
MXRA7	2.6275
LGALS3	0.580833333333333
GLT8D1	0.32
CFL2	0.9195
UPB1	3.533
NAP1L5	1.292
CLDN14	3.689
DHX38	-0.433
BTBD1	0.02925
TARS2	0.0875
ABCF1	-0.8768
FCF1	-0.003
LRRC49	1.99
GUCY1B2	-2.383
C1orf177	0.778666666666667
SMARCA4	-1.27142857142857
LRP8	0.723833333333333
TAGLN3	4.2745
MRPL14	0.49875
TTRAP	-0.289
ZDHHC20	0.28875
NFE2L3	-4.964
KIAA1377	0.8205
PALMD	3.4518
TMEM43	0.18925
TTL	1.79875
STAT5B	-1.72083333333333
SSB	-0.684
OR10H5	0.5385
SLC22A13	-0.82775
AKAP3	2.00825
TIMM23	0.289166666666667
OAS2	0.123416666666667
KIAA0423	-0.1895
TRIM11	-0.574666666666667
GLIS3	5.106375
TMEM50B	-0.158833333333333
ARHGEF4	-2.953625
DEGS1	0.622909090909091
TBL1XR1	0.669733333333333
G6PD	-0.4455
SP140	0.7811
MUC17	-0.0523571428571429
NUDC	0.22
DNAJC5B	0.681666666666667
SCARA3	1.13066666666667
CPA3	0.8785
BCAT2	-1.009875
MFN1	0.4088
NRG3	0.1395
SNX11	-0.3515
PLEKHH1	-1.78983333333333
GPR177	0.766166666666667
HCFC2	1.0145
TCAP	0.83125
MOCOS	-0.85825
C14orf93	-0.48425
PRDM10	-0.519333333333333
SLC16A4	-0.339
SRGAP1	1.04083333333333
VIP	0.761
DUSP27	-0.938666666666667
LILRA1	-0.1748
MC2R	0.5355
MGC24103	-1.87975
MBTD1	-3.0935
FUT11	0.521833333333333
USP33	0.1491
C15orf39	-1.52475
MAP3K12	1.269875
PAAF1	-0.9455
BARHL1	1.6075
FLJ16165	2.0325
PIWIL2	-2.3485
SYNE1	2.165
CMTM4	-0.454
TSPYL1	-0.2124
GUF1	0.119333333333333
TMEM157	1.438
WDR44	0.364
HIST1H3C	-0.2785
DKFZp666G057	-0.20575
RNPEP	-1.21875
GAS2L2	-0.0758333333333333
ADH4	-4.73
GRPR	-0.387333333333333
FBXL17	2.11675
ZBTB10	-0.477666666666667
Gcom1	0.880777777777778
HTRA1	3.9144
ZNF585A	-1.878
SLC26A2	0.815
OTOP3	0.767666666666667
WISP1	3.21844444444444
ATP2B4	0.953583333333333
FLJ10769	0.20025
CRAMP1L	-1.55325
CHST12	-0.787
RAB22A	1.87633333333333
TARDBP	-0.443071428571429
STAU1	-0.16125
CRB3	-2.3525
MIG7	-2.405
CHMP1A	0.687666666666667
ZNF160	-1.467
B3GALT6	0.357125
BARX1	-1.749
C6orf167	0.075625
NXNL1	0.719
DHX29	0.4215
HADHB	0.02575
PLXNB2	-0.344875
ILDR1	-1.78575
SLC15A3	0.72975
GAS2	-2.85066666666667
C20orf69	-0.4935
NUMB	2.061
TNIP1	1.65325
MESP1	0.693166666666667
PSKH1	0.2015
NSFL1C	-0.65075
RHOG	0.62075
HEY1	-2.893
KNG1	-2.25457142857143
ITGAX	3.9861
LIN9	-0.360166666666667
CANT1	0.473125
XRN1	0.245214285714286
CCDC96	0.9347
HEATR6	-0.502166666666667
GNG7	-1.29675
RUNX2	2.0323125
SOX1	0.328
FCRL5	-0.2565
ZNF99	-3.099625
FAM9A	0.0385
SNX22	0.149166666666667
MBNL3	-3.36766666666667
ODC1	-0.2475
ADORA2B	1.679
NR2F6	-1.005
ZFYVE16	-0.209555555555556
SYNJ2BP	0.3374
POLE	-1.093625
E2F2	-0.5515
THRA	-0.186333333333333
PTGES2	-1.06016666666667
HIP1R	-1.862
TMUB1	0.350833333333333
ENO3	-2.31325
RSPH10B	-0.673
CXorf39	1.27075
IRGC	0.5235
GPR109B	0.27675
FLJ13305	0.3625
LCE3A	1.4055
TNFRSF18	-1.56166666666667
DET1	1.39075
TRPM3	0.725416666666667
C16orf79	-1.799
FECH	-0.581833333333333
RAP2A	2.07416666666667
CRIP1	-3.27966666666667
AZIN1	0.40625
SLC7A7	0.317
IL10RA	-2.1205
TMEM64	-1.41225
CDC42EP4	-0.3567
C16orf58	0.4946
ARG2	-0.05075
POU5F1P4	-5.18725
FAM62B	-0.19625
DNAH8	-2.5798
ASH2L	0.2065
TSLP	3.52416666666667
CNTNAP5	-0.31
TMEM16C	4.22475
IFNA14	0.2305
SLC1A3	1.9005
CABYR	1.104
BCL7B	-0.1696
NUDT13	0.1
C13orf28	0.00449999999999999
C1orf53	0.34475
ARL6IP4	0.1708
RPL35A	0.024
EMR3	0.6205
RAB40C	-0.6335
SLC41A1	1.09333333333333
LRCH1	-0.00249999999999997
LY6G5B	-1.5255
FAM124A	0.472071428571429
MGC10981	-4.3065
CLIP3	2.7252
MAP4K2	-1.32316666666667
CHIC1	1.17175
SULF1	-5.6435
C20orf30	-1.0825
PRDM5	0.5545
ELOVL1	-0.2485
C11orf48	-0.27025
SLC39A10	-0.29175
KCNV1	0.8325
ACP1	-0.342833333333333
ZMYM2	-1.3665
B3GNT6	0.277
C9orf69	-0.016
C2orf15	-3.66525
C20orf166	-0.3045
HSP90AA6P	-0.028
EDG7	-1.222
NEURL	-1.6745
LPL	-6.03516666666667
CLEC2D	-0.338714285714286
GRRP1	-1.54466666666667
CD8B	-3.9827
HIST1H3D	-1.04183333333333
SLC6A12	-0.058
FAM27L	-0.4425
CD84	-1.2329
RASA1	0.4795
PHKG1	-0.829
MAGEA11	-2.164
IMPA1	0.7037
NPM3	-0.514
RARRES1	2.08525
SH3BP1	1.156375
B3GNTL1	0.74
ARPC5L	-0.1005
KLHL26	-0.45375
SIM2	-1.97414285714286
GJC1	1.653
C20orf194	-0.65175
EXO1	-0.7545
SLC2A2	-2.84666666666667
LOC285074	-0.08325
LRG1	-3.79225
KIRREL	1.5805
PIK3R1	-0.117357142857143
C4orf34	0.0875
MAF	-4.62794444444444
ADCY4	-0.1845
ZMIZ2	0.2454
SLC46A3	-1.95016666666667
STAMBP	0.909166666666667
CCDC16	0.3835
MS4A12	0.51
TCF20	-0.324
LRRC46	0.33425
C20orf152	-0.34025
MRPS6	1.420875
ABCB11	0.288
KCNC2	0.1405
CDH19	-2.01283333333333
C9orf123	-0.448333333333333
SSH3	0.071875
LDLRAD1	-3.225
CCBE1	2.97325
ZNF135	-3.384
TAAR1	1.379
WFDC12	0.9265
CCDC42	-0.192666666666667
FLJ12529	-1.27925
PER1	-0.220333333333333
TIMM50	0.379666666666667
SMARCAD1	-0.0968333333333333
FAM26C	0.516
TP53TG3	-2.88783333333333
SH3RF1	1.2926
LMCD1	-1.731
GPR63	0.2425
FLJ21986	-1.189625
AIFM3	-1.89875
MICAL1	-0.004
BLZF1	0.3235
IQCA	-3.47616666666667
PCDHGC3	0.9295
SAC	1.89425
BCL6B	-0.403333333333333
DDO	0.8965
MARCO	0.34775
DCHS1	-2.0185
C1orf170	0.451
CD200R1	0.305833333333333
C22orf15	0.2005
SEPT11	2.0135
ADNP	-0.898
UST	2.4818
C13orf34	0.807
RFFL	0.946571428571429
APBA3	1.0785
C2orf60	0.1455
CUTL1	-0.5113
PMS1	-0.38025
