Hybridization REF	TCGA-AA-A004-01A-01R-A00A-07
ZNF160	-1.575625
B3GALT6	0.070125
BARX1	-2.13283333333333
C6orf167	-1.0548125
NXNL1	0.2425
DHX29	-0.071625
HADHB	-0.496
PLXNB2	0.748
ILDR1	-0.159
SLC15A3	1.76075
GAS2	-0.0953333333333333
C20orf69	-0.444666666666667
NUMB	0.22075
TNIP1	0.523125
MESP1	-0.013
PSKH1	-0.34825
NSFL1C	0.05975
RHOG	-0.09675
HEY1	-1.80683333333333
KNG1	-1.024375
ITGAX	0.9349
LIN9	-0.133333333333333
CANT1	0.641125
XRN1	0.0478571428571428
CCDC96	-0.2671
HEATR6	-2.1675
GNG7	-0.69525
RUNX2	1.030375
SOX1	0.902666666666667
FCRL5	2.1345
ZNF99	-0.56425
FAM9A	0.232
SNX22	0.4675
MBNL3	-1.54683333333333
ODC1	-1.5716
ADORA2B	0.552
NR2F6	-0.85325
ZFYVE16	-0.516388888888889
SYNJ2BP	1.0047
POLE	-0.725875
E2F2	0.0715
THRA	0.525
PTGES2	0.328333333333333
HIP1R	2.133
TMUB1	0.269
ENO3	-1.6305
RSPH10B	-0.225
CXorf39	1.06175
IRGC	-0.34825
GPR109B	0.7615
FLJ13305	-1.0225
LCE3A	-0.98
TNFRSF18	-1.09166666666667
DET1	-0.42275
TRPM3	0.143833333333333
C16orf79	-0.964
FECH	-1.79083333333333
RAP2A	0.367833333333333
CRIP1	3.08083333333333
AZIN1	0.224875
SLC7A7	4.4945
IL10RA	0.3511
TMEM64	-2.532
CDC42EP4	0.5074
C16orf58	0.0515
ARG2	-1.673
POU5F1P4	-1.38875
FAM62B	-0.197375
DNAH8	-1.4786
ASH2L	-0.1935
TSLP	-2.97183333333333
CNTNAP5	-0.346666666666667
TMEM16C	-0.23525
IFNA14	-0.558
SLC1A3	-1.42875
CABYR	-0.785
BCL7B	-0.1126
NUDT13	-0.754
C13orf28	0.0366666666666666
C1orf53	-0.22725
ARL6IP4	0.233
RPL35A	-0.969
EMR3	-0.1605
RAB40C	0.0863333333333333
SLC41A1	-0.346333333333333
LRCH1	0.37075
LY6G5B	-0.167
FAM124A	0.136923076923077
MGC10981	-4.3175
CLIP3	-0.6921
MAP4K2	-1.65033333333333
CHIC1	0.245
SULF1	2.32083333333333
C20orf30	-0.459142857142857
PRDM5	-1.177375
ELOVL1	0.07675
C11orf48	-0.068875
SLC39A10	-1.01175
KCNV1	0.2695
ACP1	-0.5772
ZMYM2	-0.738625
B3GNT6	1.30566666666667
C9orf69	1.74525
C2orf15	1.228
C20orf166	1.48
HSP90AA6P	-1.038
EDG7	-1.4695
NEURL	-0.26175
LPL	0.464166666666667
CLEC2D	-0.648
GRRP1	1.56983333333333
CD8B	-3.6837
HIST1H3D	-0.922166666666667
SLC6A12	-0.080125
FAM27L	-0.9515
CD84	0.546
RASA1	-1.23
PHKG1	-0.4465
MAGEA11	-1.1905
IMPA1	0.0431
NPM3	0.617
RARRES1	4.37925
SH3BP1	0.43475
B3GNTL1	-0.0565
ARPC5L	0.723833333333333
KLHL26	-0.23825
SIM2	0.486375
GJC1	0.213
C20orf194	-1.06275
EXO1	-1.7755
SLC2A2	-0.951
LOC285074	-0.8435
LRG1	1.877
KIRREL	-0.6265
PIK3R1	0.660357142857143
C4orf34	-0.56675
MAF	-1.02577777777778
ADCY4	3.78966666666667
ZMIZ2	1.4743
SLC46A3	2.63983333333333
STAMBP	-0.286333333333333
CCDC16	0.695
MS4A12	1.9185
TCF20	1.603
LRRC46	-0.28175
C20orf152	-0.26825
MRPS6	-1.509
ABCB11	0.6525
KCNC2	0.1718
CDH19	-1.8266
C9orf123	-0.245833333333333
SSH3	-0.229
LDLRAD1	-3.68275
CCBE1	-0.2555
ZNF135	-0.943125
TAAR1	0.607
WFDC12	0.153
CCDC42	-0.0756666666666667
FLJ12529	-0.583
PER1	-1.208
TIMM50	0.222833333333333
SMARCAD1	-0.981833333333333
FAM26C	0.533
TP53TG3	-1.2305
SH3RF1	1.3171
LMCD1	-0.00624999999999999
GPR63	0.0195
FLJ21986	-2.043625
AIFM3	0.93725
MICAL1	0.562333333333333
BLZF1	-0.717333333333333
IQCA	-0.7195
PCDHGC3	-0.376
SAC	0.14875
BCL6B	2.37683333333333
DDO	-0.6685
MARCO	0.65725
DCHS1	2.1745
C1orf170	-1.19866666666667
CD200R1	0.1825
C22orf15	-0.0905
SEPT11	0.659
ADNP	-0.70925
UST	-1.8003
C13orf34	0.103833333333333
RFFL	1.27242857142857
APBA3	0.627
C2orf60	-0.2265
CUTL1	0.4186
PMS1	-0.74075
ZNF689	-0.274
EIF3E	0.116833333333333
IL9	0.113
RPL31	0.066625
LY9	-0.0543333333333333
ATP2B3	-0.2525
KDELR2	0.981166666666667
TFCP2	0.165125
NLRP12	-0.301
FLJ45422	-0.273
TLE4	-0.00480000000000003
ZNF570	-0.8055
FLJ43806	0.189
TLK2	-0.2665
CIR	0.83875
MARS2	0.2575
COL24A1	-0.354
SDF2L1	0.211
HIBADH	-0.114833333333333
IGFBP3	-2.01357142857143
C12orf23	-0.585125
PSPC1	-0.178
C20orf43	0.37675
TRAV20	0.434
ARHGAP24	0.208875
KIAA1975	0.14125
C1QA	3.4646
DNTT	-4.1725
C10orf6	0.106083333333333
C11orf41	-1.5875
HNRPF	0.2635
COL11A1	1.5205
UBAP2	0.141333333333333
CDKN2AIPNL	-0.7415
C20orf174	1.757
SPRED2	-0.24625
PLA2G12A	0.141333333333333
ICEBERG	-1.44583333333333
SCN10A	0.1095
C11orf65	-0.5355
GBP5	3.917
PITPNC1	-0.729
POU3F3	0.4155
NCOA7	1.879125
LIN7C	-0.2801
LOC348840	-1.703
NKX2-2	-1.37666666666667
ANKRD13D	-0.43825
LOC123688	0.60725
FUT2	4.00666666666667
TAAR8	0.653
FZD4	0.119333333333333
PNMA3	-1.48383333333333
OR4L1	0.294
WIT1	-1.7655
EXOC3L	2.40925
ATPBD4	-0.4701
KRBA1	-3.067
UBXD6	-0.73375
HOXB7	1.08428571428571
C7orf23	0.1355
UNQ338	2.45725
STAB2	0.2265
CDC20B	0.664
IRF9	2.01225
CENTG1	0.557416666666667
TNPO2	-0.412
MCPH1	0.04525
BMS1P5	-0.54425
SLC26A7	0.21925
HIST1H3J	0.7435
C9orf3	0.7649
LBH	1.894125
MYO1D	1.21675
PTDSS2	-0.12225
NFU1	0.68525
DEPDC4	-1.47425
WNT7B	-0.8394
GLP2R	0.1235
SETD4	-1.0413
DYNLT3	-0.9665
FKBP11	0.0381666666666667
SESTD1	0.0458333333333333
FLII	-0.745
RPS16	0.3463
CHPF	-1.123
CSNK2A1	-0.1145
SUMO1P1	-0.21275
FKBP6	-0.374
ZNF214	0.03
TWIST1	-0.783833333333333
DDX56	-0.304333333333333
TRAM1L1	-0.1713
EPO	-2.751
MRPS18B	-0.84775
ZNF682	-1.088
RPL14	-1.0785
MAFF	0.807
LOC51136	-0.545875
LY96	-0.81175
DDX20	-0.2745
ABTB1	-0.0161666666666667
ARL5A	-0.0143
CCT6A	-0.30875
HEPACAM	-1.16816666666667
EHHADH	-0.833333333333333
RBAK	-0.3365
CGB1	-0.053
ITGB5	-1.3306
YIPF3	1.75125
FKBP2	0.17225
NR1D1	-0.1633
TMEM110	-0.5735
NEK2	-0.451166666666667
PRAMEF8	-2.97
C20orf52	0.564833333333333
PCDHGA3	-0.756
VWA3B	0.236
NDUFA5	-0.164125
THAP9	-0.727
FLVCR2	-0.4565
AP1S1	0.416375
SMAD6	-0.8235
SAV1	-0.11925
SAT1	1.375
ZNF251	0.75225
ADAMTS7	0.1629
RPP38	0.22075
C1orf211	-0.521
YPEL2	1.47285
RBMS1	-1.92975
ZNF445	-0.327
NRXN2	-0.0616666666666667
PGBD4	0.45825
UGT2B28	4.33
WBSCR16	-0.3408
NLRC3	0.525875
ASTL	-0.017
ST6GALNAC1	2.94325
ZADH2	-0.737875
MLLT4	1.00666666666667
ARL6	-0.606
MEF2C	0.6855
CBFA2T3	-1.7625
AFF3	-0.138785714285714
COG7	-0.584333333333333
MYB	-0.513
PLXNA3	0.013
XRCC2	-1.1775
MMS19	-0.59025
ST8SIA5	-1.072625
CHPT1	0.110833333333333
KIAA1712	-0.732125
OR6X1	0.9395
ACTR3	0.3135
UGCG	0.3035
OR4P4	0.556
ZAP70	-2.66625
LPP	0.8815
ZNF485	-0.086
PTPRCAP	0.50025
IL12RB1	0.298
ATRX	-0.524
CHST8	-2.5985
C14orf109	0.2945
ARV1	-0.75375
NMB	-0.230714285714286
COX5A	0.599833333333333
EIF6	1.221
MPPED2	-0.8365
SEMG1	-0.061
CHRDL1	0.687
TRAF3IP2	0.67025
WNK2	0.688625
LILRA4	0.777333333333333
LAMA2	1.5485
PXT1	0.131
RLBP1	-2.88275
CD300C	-0.53175
SLTM	-0.13725
FLJ10404	-0.103375
APOBEC3D	-1.45816666666667
RENBP	0.533333333333333
ATXN7L1	0.065375
NID1	0.62975
TUBGCP3	-0.47275
ITIH5	1.26688888888889
CCDC110	1.07025
C8A	-2.6815
MGC87042	0.542
HOXC13	-3.6535
TFDP2	-1.8125
HCP5	1.0985
POLI	-1.44375
UCN	-1.548
ZNF764	0.004
C8orf45	1.96275
FHL3	-1.633
SPATA5L1	0.1935
MMRN2	2.27916666666667
NDST1	-0.538666666666667
COL20A1	-0.288333333333333
ZNF248	-0.875666666666667
PELP1	0.0638333333333333
MBL2	-2.025
RNF41	0.260625
C5orf24	0.505571428571429
THOC5	-0.506
SERINC3	0.478416666666667
RP11-151A6.2	1.014
CDCP2	-0.00375
HIST1H2AA	0.04975
C11orf75	1.0395
FKBP7	-1.11675
DDOST	-0.819
GPNMB	-2.03816666666667
TTF2	-0.446666666666667
KCNT1	0.168666666666667
SLC39A14	1.158375
NGRN	-0.8591
GPR137B	1.2765
MECP2	0.34525
PSMA1	0.24775
C16orf73	-4.0725
TMEM60	-0.136666666666667
CSN3	0.0735
NOS1	-0.058
RAB7L1	-0.356833333333333
YBX2	0.7865
KIAA1166	0.2015
FUBP3	-0.181333333333333
ABCG1	0.8545
ACACA	-0.6885
ARL11	-0.3618
ATOH1	0.66
ODF1	0.3388
CREB3L3	2.40066666666667
TMEM127	0.976142857142857
DSCAML1	-0.416
PLN	1.02283333333333
LYPLA1	-0.101333333333333
PRDM9	-1.17425
SASP	0.47825
PLUNC	0.209666666666667
INTU	-0.77375
HISPPD1	-0.41575
LNPEP	0.2205
YARS2	-0.619166666666667
APCDD1L	-1.847
ZCCHC4	-0.1057
FBXO22	-1.76416666666667
TTLL13	0.178
ZNF669	-0.902833333333333
PTGDR	1.4585
DDX27	1.2305
KIAA0409	-0.00133333333333334
GJB6	-0.497
ASB8	-0.08875
PLP2	0.513
MEPE	0.00899999999999995
OR10J5	0.0645
KRT222P	-0.58925
COQ7	0.180166666666667
C1orf101	-0.198
RERG	-1.8923
CHMP5	-0.3425
THAP11	-0.570875
ZNF43	-1.38316666666667
ZRANB3	-0.572666666666667
KRT13	-1.41825
MRPL19	-0.784875
RBBP9	0.4985
SPATA17	0.821571428571429
BXDC5	-0.556666666666667
PAFAH1B1	-0.25275
MAGEE1	0.386
OSTF1	1.24875
KIAA0323	-0.0645
TXNDC13	0.583833333333333
CNTN4	0.75625
LCE1B	0.002
UNQ501	0.84875
ZNF154	-0.568666666666667
C3orf64	0.28475
SYT5	-0.1222
PON1	0.880833333333333
FLJ10357	-0.331625
ATP4A	-0.4885
GNPDA1	-0.5305
MGAT1	0.434833333333333
C14orf121	0.09375
SLC35B2	2.09375
MIER3	-0.289833333333333
CHEK1	-0.876125
ZNF8	-1.64066666666667
TXNDC1	-0.118333333333333
CKB	0.222
RTN3	0.296
FZD2	-2.86116666666667
PART1	-0.106714285714286
PSMB6	0.2115
PCDHB8	-1.1575
PHC3	-0.2552
PPP1R8	-0.00166666666666667
NOVA2	1.10116666666667
TNFRSF11B	-2.55775
GOLPH3	0.173833333333333
UBLCP1	-0.54525
SUHW3	-0.469
TTLL1	-0.315
OPN4	0.0555
OR13G1	-0.2945
ZPBP2	-0.271833333333333
HSD17B11	1.328375
C9orf50	-0.339
DHDDS	0.229928571428571
CTSW	0.3841
NEFM	-2.1175
MRPL28	-0.73
SYN1	0.119333333333333
PIGV	-0.045
ZIM2	-0.19025
APBB1	-0.783333333333333
SND1	0.1265
C1orf123	-0.317333333333333
CHD3	-1.20325
BHLHB8	-0.05375
RNASE2	-0.708833333333334
BCAP31	0.6575
SLC25A44	0.0978333333333333
CHD6	-0.449
PIB5PA	0.433461538461538
SELS	0.9105
LOC541471	0.026625
FAT2	0.435
ZNF81	0.1645
OR4C16	0.365
FLJ10081	-0.8301
LRRC4	1.02875
CS	-0.279666666666667
N4BP2	-0.64
IGFBP7	1.53625
ZNF318	1.80508333333333
NDNL2	0.24575
ZNF609	-0.115875
SIRT4	-0.1045
EXOSC10	-0.24
ECE2	-0.1525
OVGP1	2.15375
GTPBP3	0.37775
PACS2	0.1287
C19orf36	-1.52766666666667
ARL4C	-1.89
ATG4B	-0.105
UBQLNL	-0.818
RHOXF2B	-4.793
PLEKHG2	0.11
GALR1	0.0235
AQP4	0.841
HDAC7A	-0.488666666666667
DCUN1D3	1.542
OR8A1	0.1245
CCRN4L	0.021375
CBR4	0.0156666666666667
KIFC1	-0.743833333333333
SLC7A14	-0.831333333333333
LHX5	-0.4085
TRPC7	-0.206
LPXN	-0.32375
SERPINA1	0.129625
RPS13	-0.3476
BPIL3	0.3055
PRKAA1	-0.59575
FADS2	-0.4855
ENAH	-1.397375
PRO1768	-0.2085
APBA2BP	0.0745
LIPH	2.55666666666667
C3orf33	-1.3175
RCC2	-0.102785714285714
ALDH1A2	-2.679125
RNF103	1.56025
AHCY	1.080625
ALG12	-0.035
CCL17	1.5705
ZNF543	-0.762
ESRRG	0.3643
CNGA1	1.22725
RDH5	0.5935
OTX1	-0.5626
PTGFR	-0.497333333333333
CDR2	-0.47825
SELE	1.96275
NLGN2	-1.5645
EXOSC9	-0.684
ZNF566	-0.373666666666667
KLRC2	-3.275
GPR12	0.332
KIAA0196	0.54325
PDRG1	0.0885
SSR3	-1.07671428571429
MSI1	0.16
CST9	-0.3775
CC2D1A	0.37075
PLAGL1	0.570055555555556
ZNF778	-0.8285
RNF2	-1.15625
KLF6	1.13583333333333
THBD	1.52633333333333
tcag7.1314	0.78625
NR5A1	-0.139333333333333
ABCD2	0.18825
DNAJC7	0.4805
CLEC4C	-0.356
TM2D3	-0.0695
CCDC4	-0.4045
PLAC2	-2.515
DCD	-0.2725
FAAH	1.55225
POLA1	0.12
TM7SF2	-1.2595
FLJ39822	-0.07
FLOT2	-0.231375
MAP4K1	-0.450333333333333
SRP68	-0.26925
C21orf74	0.9245
ARPC5	0.177375
LOC126075	0.29525
HECW2	0.394
ZDHHC4	0.199
ANKRD42	0.6507
PDE9A	-0.295833333333333
ABCA8	-0.19725
NDUFS2	-0.715
UBR5	-0.306
BTBD16	1.53075
LOC554174	0.035
ZNF20	-0.523
KIAA1843	0.265
WDR17	-0.373166666666667
C15orf33	-0.7505
RNF113A	0.463
CAMKK1	0.00530000000000003
CLCN2	0.44075
ANXA6	0.4315
LOC340069	0.0965
EMID1	0.992875
DPM3	-0.09025
ELA1	-0.3965
SLC25A13	0.1799
KRT24	0.03
SMPD1	-0.142833333333333
TH	-0.322375
COL6A2	-1.226
ANKS1B	0.9875
GPR126	-2.4576
ZC3H12A	2.82066666666667
TMEM47	-0.802833333333333
C2orf51	-0.564833333333333
C1orf88	1.64366666666667
HSF2BP	-0.631
AKAP10	0.64325
RPAP3	-0.365
KLHDC8B	-1.192625
STOM	0.3403
MUPCDH	4.071875
C10orf72	-0.5884
PLEKHA3	0.119666666666667
TCP11L1	0.1615
CWF19L1	0.200625
SPEF1	-0.069923076923077
YSK4	0.20175
ELN	0.5533
SAMD8	-0.120666666666667
MPI	-0.955333333333333
MEPCE	0.0265
ABCC3	2.0425
NANOGP1	-2.77
KCNK17	1.521
HLA-DMB	4.51483333333333
RRAGA	-0.049
ANGEL1	0.10625
RBM32B	0.65
CPN1	-2.33675
MGC52282	0.4606
HLA-A	1.68125
OR9G4	0.0805
EDNRB	-0.18225
SCD	-2.02457142857143
C14orf80	0.3535
BAGE2	-0.307
RABL4	0.543333333333333
RCVRN	-0.6805
SHANK1	-0.22
NLRP7	-1.521
CD226	0.5015
STAT3	0.4630625
SYNJ2	-0.124
TPCN2	0.0788333333333333
WDR36	-0.899166666666667
MBD4	-1.07275
ROBO1	-0.7632
ST3GAL6	-3.5375
SLAMF8	1.91716666666667
ATN1	0.1485
GPR141	0.50525
KRT36	0.8425
TPH1	0.2825
DDX52	0.686
ZSCAN29	0.365833333333333
TRPT1	-0.474166666666667
DPEP3	0.673
DENND4A	-0.458375
TSPAN16	0.1955
PTCHD2	-0.084
LOC145814	-0.06375
CAP1	0.271166666666667
EIF5A2	-0.2023
NT5DC3	0.035875
SEPT9	-0.27725
SEZ6L2	-0.076625
EGFLAM	3.0385
VPS11	-0.256875
NDUFB5	-0.891166666666666
CIDEA	-0.0688333333333333
IER5L	0.03675
N6AMT1	-0.408
FAM83C	-0.886
OXR1	1.13866666666667
IRX1	-0.0515
DGKB	0.0336666666666667
GCN5L2	-1.11175
MIR16	0.489375
FBXW9	-0.08375
WDR4	0.271
PDC	-0.459
VPS33B	-0.34125
HEXB	0.61425
FLJ32214	0.40175
TCEB3	-0.9825
CRLF1	-5.88625
ABI3BP	-0.536
C8orf22	-2.70125
PYCR1	-0.961375
KIAA1706	1.81325
CDK5R2	0.722
WAS	0.099
C12orf60	-1.786
CCBL2	-0.631375
MADD	-0.31175
C5orf34	-1.369
WDR42A	0.2623
KLF12	-0.878875
HSPA1A	-1.773
ITM2C	0.5925
DAPK2	3.5935
LOC442590	0.201
SUMF2	0.389375
CENPA	-0.515
TMED5	-0.37025
CDH6	0.287
BRP44	0.96925
THG1L	-0.15975
GABRA2	0.27225
C14orf166	-0.3865
MYL1	-1.3345
TNFSF18	0.662
PAP2D	-0.632
PPIB	-0.711
KLHL4	-0.2275
SFN	1.09133333333333
CCDC127	-0.12725
FRAP1	-0.40425
GOLGA5	-0.00250000000000001
SDCCAG1	-0.15025
MGC21675	0.2645
C10orf95	-0.044
KIAA1345	-2.79933333333333
C1orf163	-0.987
LACE1	0.488333333333333
OR10K2	0.61
CENPN	-0.54588
TMED2	0.13475
UGT1A6	3.172
ANG	-0.2115
U2AF1	-1.017
CASC2	0.641333333333333
NMT2	-0.0535
OSGEPL1	-1.1825
DFNB31	-0.9755
SLC6A20	2.443375
DKC1	0.504
FXYD4	-0.00699999999999999
WDR64	0.01125
MGC5590	0.7285
CREBZF	0.3305
DAZ1	-0.09
PRPSAP1	-0.91025
GCHFR	0.82525
TTC7A	0.5325
LOC196993	0.035
UBD	2.7955
S100A1	-1.835375
RPL6	0.0656666666666667
DNAJB6	-0.03555
NAGS	1.3586
C2orf58	0.3405
KERA	-0.0235
MT1X	-1.0508
UBE2B	0.2954
KEAP1	0.44625
MST1	-3.28925
OMA1	-0.005
ABLIM2	3.16775
BCL2L13	-0.0705833333333333
JAZF1	-1.01116666666667
TMEM63B	3.2575
S100A8	0.1158
ARFIP2	-0.3115
UROS	-0.54525
KHDRBS2	-1.01
POLQ	-1.159875
SOAT1	-1.44125
SPAG4	-1.5675
MRPS30	-1.12816666666667
LOC494141	-1.09866666666667
OR2T11	0.5575
ORAOV1	0.1357
ZNF184	-1.06416666666667
TCEB3B	0.55
ADAM21	-0.2445
GDPD1	-0.10675
SPINLW1	-0.847
PRR14	0.0528333333333333
KCTD9	-0.2602
NUDT3	-0.3525
KIAA1822	-0.0701
HIST1H4K	0.659
DFNA5	-3.40575
GABPA	-0.804
C14orf44	-1.024
POLB	-0.869875
PTAR1	-0.2825
SEC31A	0.2639
TRIM58	-0.883666666666667
TAS2R14	-0.2985
VPS8	-1.115125
H1F0	0.777833333333333
PRKCB1	-2.20383333333333
UGT2A1	0.3855
TOR1B	0.8305
LSS	-2.28825
C2orf19	-0.2445
HNRNPC	-0.100857142857143
TMEM100	-1.46233333333333
LOC116349	-1.39175
OR51M1	0.514
CCDC142	-0.30275
ISG15	1.6564375
ZCCHC14	0.843375
CREBL2	0.42575
TGDS	-0.69575
DC2	-0.8125
CACNA2D3	-1.58692857142857
ZNF429	-0.696
LYPD6	-1.24866666666667
SUCLG1	0.365166666666667
OR51I1	0.0455
MAGEH1	-0.046
PRPF40A	-0.0035
SMR3A	1.1335
SPINK2	-2.024
THAP2	-0.377
NPY5R	-0.218125
IRF4	-1.681625
SPESP1	-0.822666666666667
OR10S1	0.0185
DTD1	0.027
TUBE1	-0.9415
DDX19A	0.1215
PDPN	0.165625
TMEM34	-0.026
MGAM	0.29575
COL3A1	5.00783333333333
GFM2	-0.5242
OR5A2	-0.239
PSG9	-1.7055
ARHGEF11	-0.617
IVNS1ABP	0.4130625
SIGIRR	1.58175
DUSP19	-0.700875
DNAJC14	-0.3426
ACSS1	1.98
IL1RAPL2	0.168
C4orf30	-0.93375
SEPT4	1.04225
LANCL3	-0.5455
SPAG17	0.3092
PRDX3	-1.248375
HNF1A	1.38225
P4HA2	0.00925000000000002
RFWD3	-0.360833333333333
MOV10	-0.21225
DNAJA5	-0.0298571428571429
LOC729440	0.2885
LOC200383	0.68975
SMC2	-0.44825
MIXL1	-0.443333333333333
TMEM9	-1.3455
FAM86A	0.772
ZNF174	-0.520333333333333
MYH14	-0.04325
CCR8	0.2135
VPS37C	0.122666666666667
GPATCH1	0.341666666666667
B3GNT8	2.981
TBX4	0.192
CNR2	0.279166666666667
PCDH1	0.81525
C5orf29	0.86925
OCIAD2	1.716
PLCG2	1.15875
KIAA0247	1.587375
HRH3	0.5126
CAPN13	1.81275
CCR1	-0.9018
MGC15523	0.473722222222222
UVRAG	-0.467333333333333
DNAJA2	-0.336333333333333
ITGA2B	-0.723166666666667
CLDN5	3.052375
PTPRN2	0.791214285714286
ZNF512	-2.26583333333333
PSAP	-0.480357142857143
CCDC140	-0.276
LRRC55	0.26925
CYP26C1	-0.9215
C8orf47	0.22175
LYN	0.86375
DUSP6	-0.2385
TGFB3	0.0342
ELK1	-1.0705
PCDH11Y	-0.7378
HGD	-0.647
C17orf58	-0.86375
MYO3A	0.887
SERPINE2	-5
AARSD1	-0.448
C14orf73	-0.98025
ADAM33	0.08625
ZNF491	0.102
MAPK6	-0.835166666666667
TCN1	4.99766666666667
SLC24A6	0.918
UBE2R2	0.148
H1FNT	0.11425
TATDN2	-0.9795
LILRB1	0.81025
P2RY5	-0.727
NUCB2	-0.73
C2orf37	0.32275
SNX27	-0.358666666666667
MTA3	-1.36875
FOXO4	0.322625
ID4	-0.949
SOX5	-1.65433333333333
PXMP3	0.7245
OR52M1	0.0095
SFT2D3	0.0215
INA	-2.5275
MCOLN1	0.769
NFIX	0.776
CLEC14A	5.20683333333333
HIBCH	0.0313333333333333
PLA2G5	0.321
TIMM10	0.282166666666667
MED17	0.0254
COL4A4	-0.8295
TPP1	0.7235
GJA3	-0.776166666666667
TMPRSS5	0.141
AADACL3	-0.332
DNMBP	1.0245
ENPP5	0.2735
NQO1	-0.1118
ZSCAN2	-1.08125
SEC24C	-1.42383333333333
GTF2A1L	0.021
AXIN2	3.4425
FAM33A	0.41
C16orf13	0.43825
SPNS2	2.174
TAF1	0.17525
AP1G2	-0.0306666666666667
RBM42	0.134833333333333
HCN2	0.128
EFHB	0.1745
RUSC1	0.134166666666667
GRIK5	0.651
USP21	-0.9555
ATAD3C	-0.1305
ORMDL2	0.78
PRSS7	-2.23425
PSAT1	0.08925
FLJ13195	-0.845
TBC1D1	0.366833333333333
IFNG	1.89425
OTOS	0.192
ZNF773	-2.101
EMD	0.48775
RETN	0.096
CCL8	1.2645
APH1A	-0.48275
COX18	0.459375
GTF2IRD2	0.4665
CCDC82	-0.359
PAFAH2	0.3343
NPEPL1	-0.00650000000000002
RP11-114G1.1	0.1155
TP53INP1	0.138125
ZNF300	-1.94283333333333
FOXL2	0.45125
LARP2	0.21875
LATS1	-0.12575
HTR6	-0.1325
SPOCK2	1.21933333333333
RNF144B	0.159833333333333
HTATIP2	0.845625
MGC10334	-0.277333333333333
CENTA2	2.81483333333333
FGF2	-1.16575
FXYD7	-0.00774999999999999
PHYHIPL	-0.26625
GPR34	3.3865
DDX6	0.0166666666666667
OR10W1	0.057
LHFPL1	-1.571
ZNF313	0.234357142857143
VPS28	1.03775
AP3M1	-0.2876
AKR1CL2	-0.45225
TRAF4	0.33475
OR2B11	0.063
C19orf12	-0.07
AKAP9	0.174166666666667
C1orf62	-0.267
SLC20A1	-0.87
FAM112A	-0.11675
LDB2	0.721125
MRPS23	-0.892
KLK5	0.168
SPTB	0.314333333333333
EFEMP2	-0.9595
EFNB2	1.93725
PCM1	-0.417
NMNAT3	1.776375
TSG101	0.121
C8orf40	-0.230166666666667
NOB1	-1.0595
ABHD3	0.64225
GTF3C4	-0.00325000000000001
PIGN	0.357
GALNTL1	-2.69275
AEBP1	-1.096875
OR9Q1	0.4355
ANKRD2	0.019375
CCL28	1.134
TRIM38	-0.261666666666667
TMCC1	-1.10791666666667
SMG5	0.47375
LRRC7	-0.52
NCAPD2	-1.2475
C6orf153	1.531
C1orf74	-0.138
OTUD6A	0.5445
DCP2	-0.787833333333333
TMEM24	0.46625
RPL18	0.0885
TMEM177	-0.148
LRRC37A3	1.13275
C1D	-0.648666666666667
LDHC	-1.5175
UBE4B	0.267166666666667
NIT1	-0.21875
BTN3A3	0.404
RASD1	0.218625
COMMD3	-0.381
SHFM1	0.6655
BIRC8	0.0585
DUT	-0.4015
C12orf51	0.18
LRRC59	-0.0541666666666667
LY6H	-0.2145
WDR22	-0.280666666666667
EDEM1	-0.273571428571429
ADH1A	2.4825
PANX2	-0.4579
CYP11B1	0.15925
CDC73	-1.07075
GPR172A	0.7145
GSTM3	1.06423076923077
KCNA5	0.64575
SERAC1	0.167
NFATC2	0.2615
ANAPC5	-0.7291
C15orf24	0.1385
NFATC2IP	-0.259666666666667
TNRC6C	0.00966666666666667
MGC102966	-2.8685
FGD5	1.023
MED9	-0.016
RAB13	-0.3785
C15orf49	0.7835
CRYGS	0.4053
C12orf53	-0.8949
LOC283693	-1.286
COX6B2	1.049375
PHF14	0.2675
FAM3A	0.225625
RPL13	-0.5165
PRDX2	-0.0786
FLJ34047	-0.622666666666667
PRMT3	0.0965
KCTD19	-0.8885
TRIM10	0.544666666666667
MGC26597	-0.5845
GCNT4	0.235
GPRASP1	0.27525
CDKN1C	-1.24375
RHBDL2	2.2805
HSPH1	0.27325
AQP1	3.85675
COL17A1	2.8309
GFAP	0.237375
CDC16	-0.65025
KIAA1614	0.6685
C6orf118	-0.0503333333333333
ZSWIM5	0.8715
FAM83F	4.10875
LYNX1	-0.0288125
SYNPR	-0.47425
XG	-0.2432
PRSS16	1.01675
KIF13B	1.58435714285714
PCDH9	-1.86457142857143
HIST1H2AH	0.275833333333333
RBM18	0.507
ZNF626	-0.99075
HEXIM2	-0.2685
ITFG1	-0.593
TUBG2	-1.259
SFRS7	-0.37175
C9orf14	0.49
EXTL1	-2.3535
GBP3	3.4135
WDR5	0.0655
RARG	-0.667166666666667
MYO7A	-0.0435
CECR6	0.0685
C13orf3	0.59075
SFRS18	-0.666125
ACVR1B	0.469
PSMD1	-0.2992
C7orf31	0.737666666666667
ILVBL	0.37075
IFNGR1	2.7955
RNF186	6.0075
NOL9	-0.25275
MAGEL2	-0.96175
SLC29A2	-0.29925
NHSL1	1.0475
RBMX	-0.5515
PSORS1C2	0.316375
RAD51L3	0.315
LCN6	0.326
ORAI2	-0.988625
BRUNOL6	-0.1799
OR4K5	-0.0505
CDC123	-0.439
MSLN	-1.08983333333333
