Hybridization REF	TCGA-07-0249-20A-01R-0821-07
ZNF180	-0.492833333333333
EIF4E3	-1.42642857142857
SLC46A1	-0.6345
DKK1	-3.50583333333333
ZNF205	0.346166666666667
LOC162073	-0.0705
COX7A1	0.10975
MAGEA1	-3.19766666666667
NEDD8	-0.322583333333333
KLHDC5	0.120666666666667
C3orf19	-0.140333333333333
MRPS2	-0.7365
POLR3H	0.338
ABHD11	-0.191
TMEM17	1.82425
PAIP2B	-1.6414
MAT1A	-4.53075
LGI3	-0.20225
THUMPD2	0.1175
TKTL2	0.9315
XAGE3	-1.78183333333333
CALM3	0.0850833333333334
C6orf136	-0.500666666666667
KCNC4	0.790166666666667
RGS9	-1.3025
ACIN1	-1.13766666666667
SPATS1	0.3715
XKR8	1.319
FAM84A	1.50125
MS4A7	0.476363636363636
AGXT2L2	-1.174
OR1F1	0.5455
SMAP1L	0.128666666666667
IPO11	-0.534625
ZC3H11A	-0.60075
C1orf151	0.34125
RNASEH2A	0.106
CCR10	-0.15
TXNDC11	-0.131583333333333
TMEM112	0.109
MAP1B	2.73092857142857
NVL	-1.094
PKM2	0.87555
ARC	1.994
NUP54	0.0595
PPFIBP2	-1.22883333333333
STAT2	0.496
PTAFR	-1.50383333333333
ROBO2	-0.687166666666667
RNF40	-0.839333333333333
CCDC135	-0.3185
IFT81	0.2936
MORF4	0.01075
TM7SF3	0.290625
OR10H3	-0.1925
ABP1	-0.037625
CHRD	-1.001375
PLEKHA8	-0.399666666666667
NCALD	-1.76341666666667
OR5AK2	0.07875
ACCN1	0.1156
SLITRK1	0.12875
ARMET	0.58725
C9orf52	0.384
REEP4	-0.24275
MTSS1	2.538
ADH1B	1.23833333333333
DLD	-0.36225
CDK5	1.234
PPFIA1	0.135375
WFDC3	3.183
DNAJB12	0.398571428571429
RANGRF	0.353
MLANA	-3.99875
AMY2B	-0.58925
KIAA0319	-0.512
RPS7	-0.8195
JAK3	0.0877
ARFGEF1	0.08875
CXCL5	2.58516666666667
TRAPPC4	-0.87025
CETN2	1.27275
HSPC111	-0.941
RHOBTB3	-1.1916
PHLPP	-0.648
RGS10	-1.64125
TMEM58	1.04975
CHERP	-0.831125
HSP90AB3P	-0.309666666666667
FSTL3	-1.83266666666667
PEX11A	0.4945
OR5V1	0.7565
FCN3	-0.127
PTPN3	0.538
NPTX1	-5.60675
C21orf84	0.89775
C11orf51	-0.753375
ZBED2	-1.00633333333333
FLJ90757	0.01525
NPY2R	1.09
PLD3	0.061
SYT17	-3.27316666666667
SGSM2	-1.438
OR1A2	0.661
FOXP1	0.084125
SLC5A1	-0.0233333333333334
POFUT1	0.481625
EPHB6	-3.27933333333333
MYO1G	-2.57425
STAC	2.7788
KLHL17	-0.0718333333333333
RGMA	-1.8251
TJP2	-0.8975
FAM114A1	1.73816666666667
SERINC1	0.906666666666667
SLC9A8	0.6135
PEX19	0.437875
EDN2	-1.44825
PSMD7	-0.390111111111111
C3orf41	-0.141
UQCR	0.271625
PPP1R3C	1.997
LRP4	-0.3705
TM2D1	1.1015
TTC17	-0.1465
C4BPB	-4.894875
CCL25	-0.00225
ZNF253	-1.59616666666667
CHRNA9	1.9615
SOX11	-2.687125
HIVEP3	2.2545
CGN	-2.66216666666667
C3orf35	-0.095
PKD2L1	0.486
SYVN1	-0.273
PDE8B	-4.48875
LOC439951	0.909
LTC4S	0.212
MIF4GD	-0.682
SMARCA2	1.176375
TUBGCP6	-0.580166666666667
CABLES1	-2.4555
C16orf77	-0.303666666666667
ZNF791	0.0645
FUT5	-0.7165
ADH6	-1.184
P4HB	0.652
CLDND2	0.95525
ALKBH8	-0.1275
PLAC4	-1.14225
F11R	-0.955357142857143
MGC35295	0.078
PDZD4	-0.0456666666666667
LOC389073	-0.05725
FAM80B	-0.503833333333333
PSMB1	0.25275
TXN	0.143666666666667
VIPR1	-1.0457
WBSCR18	-0.0664000000000001
EXOSC6	-1.05983333333333
ACTA2	3.07183333333333
SP5	-2.07933333333333
ANKRD1	-1.69875
DDR1	-1.1583
ATP6V1D	0.7675
PTGS1	-1.86583333333333
RNF157	-1.08775
DCC	-0.321333333333333
SPAG7	0.7735
FBXO18	-0.383
UBE3C	0.8123
HOXC6	-0.26975
LRP2BP	0.1195
MYST2	-0.6255
PDSS2	0.7485
ATE1	-0.3755
ARAF	-0.218
KLF10	0.897
PLA2G2E	0.598
ASCL1	-0.5925
TSNAXIP1	-0.5625
FAM131B	0.504142857142857
IFNA10	-0.704
NUP43	-0.3775
FAM44B	0.22
L1TD1	-6.1335
NMD3	-0.361666666666667
C18orf54	0.5876
PHOSPHO1	1.334
RAG2	-1.9695
EMILIN3	0.085
METTL3	-0.89925
VPS13C	0.356875
REXO2	-0.31275
ANXA4	0.202
CA1	-0.12475
DCP1B	0.36225
TULP3	-0.278833333333333
ATP2A2	0.357214285714286
ATIC	-0.7765
ADAM15	-0.9765
NPL	-0.864
LGR4	0.502
UEVLD	1.224
GAB1	-0.0375
SNAI2	2.72266666666667
ZGPAT	-0.3671
SNF1LK	-0.016875
DLEU1	-0.40775
UBE2Q1	-0.469
ZMYM6	0.2220625
JPH3	-2.6125
FAM38A	-0.551083333333333
PXK	1.1725
DENND2D	-3.98225
BAX	0.213666666666667
CP	-4.86
RPL37	-0.4419
G6PC3	0.81325
NCOA4	0.2065
LRRC14	0.047625
GORASP1	-0.244
FCHO2	-0.1385
CYP24A1	-1.9254
FXYD3	-4.515625
SMARCAL1	1.191
ABCB8	-0.197166666666667
CCDC44	0.07825
PRDM7	-2.437
USH1C	-1.26625
DNAH5	0.1926
SRF	-0.79875
MAL2	-7.28833333333333
PGPEP1	0.111666666666667
SIN3B	-0.57
SEMA3C	0.240833333333333
GRAMD3	-0.81525
FBXO10	-0.627625
OR5D13	0.246
FLJ31818	0.960875
CACNA1I	0.538875
S100A13	0.06
TP63	0.126846153846154
ANXA11	-1.0195
WDR66	1.07725
CSF2RB	0.5455
IFI44	1.1305
DACT1	0.8975
ANKRD23	-2.054125
ATP5G1	0.2145
C21orf70	-1.0955
PPWD1	-0.8665
DNAJC13	0.475
PAH	-5.62216666666667
PTCH2	0.305
TRMU	0.04875
CCDC9	0.1795
USP3	0.2011
DCLRE1C	0.1218
FAM55C	1.551
FRMD4B	-1.6955
CYP2R1	0.0105
RFPL1	-0.2544
XPO5	-2.33025
ARL6IP2	0.037
OSBPL5	0.28675
MMP9	0.709727272727273
KIAA0802	0.090375
DHRS2	-4.86683333333333
SGEF	0.20175
TXNDC10	0.5537
EXOC6	-2.3625
RPS27	-0.0275
PNCK	-0.0603333333333333
FSTL1	0.26225
AACS	-0.687
SLMAP	0.386333333333333
SAMD4A	0.5514
ABRA	0.92925
SMARCD3	0.795
PKNOX2	-3.93283333333333
A4GNT	0.751
C9orf39	-0.742166666666667
RALYL	-0.14025
MGC33556	-3.4075
C10orf25	0.1645
BBOX1	-1.397
NHEDC1	0.20075
XDH	-0.47675
GCSH	-1.2405
EDN1	-2.52483333333333
MTERF	-0.70475
CLK4	0.3185
ZNF799	-1.02083333333333
KCNG1	0.244125
CXCR4	-6.42766666666667
PTPRR	1.26725
IRAK1	-0.057375
LOC401397	0.47075
TMSB10	1.94992857142857
CXCL3	3.7182
TMC4	-2.49875
OR7A10	0.32
STYK1	1.972
CHRNA10	-1.015
CCNI	0.3515
EP300	0.419571428571428
LOC165186	0.395166666666667
HIC2	-2.90925
SDR-O	0.2185
OR2W1	0.15
KCNA6	-0.7225
TRIM74	-2.0135
REEP6	-0.907
ATP5G2	0.36175
ERG	-1.128875
TMEM42	1.59275
PARN	-0.0371666666666667
SOD2	2.0063125
DIRAS1	1.01566666666667
PNPT1	-1.214
JOSD3	-1.06
hCG_40738	-1.7995
PDE1C	-1.51175
SEMA4D	-1.610625
AGPAT1	0.235833333333333
NOSTRIN	-2.714
MAP3K3	-0.551666666666667
MAX	0.588285714285714
CAPS	1.22816666666667
SERPINA12	0.1445
OSBPL8	-0.599375
RICS	-0.507
NR4A2	-0.413333333333333
PPCS	-1.50433333333333
LONP1	-0.71225
SCYL3	-0.0325
HERC2P2	-2.162
FIBCD1	0.4875
C15orf41	0.98
DMC1	-0.110666666666667
C20orf27	-0.6635
RPS6KA5	-0.3016
FAHD1	-0.848666666666667
SLC12A4	0.79925
BRCA1	-0.4505
GBL	-0.6265
SLK	-0.320166666666667
NUDT9P1	-0.4345
NOXO1	-0.8295
USP52	-0.7375
BAZ1B	-0.209375
SLCO2B1	0.01775
BBS12	2.05133333333333
LRGUK	-0.7425
TERF2IP	0.53
COL1A1	1.25
KIAA0090	0.790875
GRK5	0.784833333333333
AP1S2	0.2595
TMEM52	-0.966
CA11	-0.391125
OR4A15	0.572833333333333
ACBD3	0.8582
SPAG11B	-0.13725
PRDM2	0.0919
FOXP3	-0.0325
SMYD3	0.1245
LOC389199	0.6375
LGI2	0.835166666666667
NAPE-PLD	0.1905
ANKRD6	-0.3695
WDR45	1.011
SHROOM1	0.09125
PSCD3	-0.2205
PYY	0.982
KCNC1	-1.301
ARHGEF9	0.0999
OR8J1	0.97225
GPR55	0.5855
NS3BP	-2.5785
C10orf22	0.5265
NAT8L	-5.42925
DUSP4	0.155333333333333
FOXM1	-0.989333333333333
GRAMD2	-0.7573
ZBTB48	-0.357833333333333
BUD31	0.2075
PABPC5	-0.3
CCDC41	-1.4935
FBXO11	0.356
C6orf148	-0.13375
RFXAP	-0.15225
C6orf15	-0.368666666666667
CDK8	-0.0743333333333333
C6orf70	-0.114375
TESSP2	2.3115
ALG2	1.2805
PPP1R3D	-0.5775
TPM3	0.145388888888889
SYT13	-1.72775
EPB42	-0.470166666666667
CETN3	-0.252
PRY	0.503
NTHL1	-1.072
POLR2B	0.4
RPS28	0.2895
P2RX3	0.69925
LYZL4	0.731666666666667
WBP4	0.3758
PMM1	1.58225
C11orf79	0.076
CBLL1	0.574
IL1F10	2.09166666666667
VAX2	0.4295
SETDB1	-1.44383333333333
LRAP	1.17966666666667
GCLM	1.1582
CPEB3	-0.8965
PPM1A	0.062375
INTS1	-0.44525
CAMTA1	-1.09875
SAMSN1	-4.9025
LOC158830	-4.4348
GMPPA	1.473
AIPL1	0.6245
IL24	2.28283333333333
BDKRB1	5.2465
MLF1	1.2648
TAF12	0.348
ID1	0.24575
THADA	0.369375
PIK3CB	-0.10925
OR4N5	1.333
TBC1D17	0.255
COX8A	0.49675
CDCA4	0.77625
C2orf44	-0.514
ZNF534	0.20975
IMMP1L	-0.2025
NIPSNAP3B	-0.084
FTMT	1.309875
PWP2	-0.9055
MMP15	-2.5263
DNAH11	-0.529
MTMR14	-0.429125
DNAL4	0.1755
IPP	0.092
TMEM59	0.30575
C1orf157	0.688
RGS4	0.477166666666667
DDX18	-0.177
SNX6	-0.152
ZNHIT2	0.403166666666667
NCDN	-0.5415
FLJ33534	-0.4815
RAG1	-2.052
OR4D10	0.5295
PTPN5	-0.194
POMT1	-0.938875
LRRC8A	0.5781
CYP1A1	-0.54375
CAPN1	-0.746833333333333
DDHD2	0.8695
GRIK2	-0.33825
GNRHR	-0.24325
PPBP	0.49125
HTR3A	-0.20275
SLITRK4	-3.454
ANKRD49	-1.64325
BTF3	-0.2605
SARS	0.3285
C13orf18	0.0583333333333333
CACNB1	0.312142857142857
QKI	0.974045454545454
SETMAR	-0.3405
MAN2B1	-0.677833333333333
EML3	0.04575
ACADL	0.2125
OFD1	-1.69675
DEFB114	0.313
CGA	-3.79377777777778
PEX16	-0.00116666666666667
LRRC10	-0.808
GNG12	0.7485
C1orf152	0.897333333333333
CHRM1	0.63
CD53	-4.34275
DBH	-0.695
TFAP2B	-1.53375
HIST1H2BJ	-1.11233333333333
FAM46D	0.518
TMEM11	0.2245
C3orf32	-3.49625
PCCB	-0.711375
IPO13	0.2765
C6orf105	0.3835
COMMD5	0.11025
SUV420H1	-0.2725
LTBR	-1.2815
ARHGAP15	-2.96457142857143
HDHD2	-0.31175
TDRKH	0.740666666666667
LOC401052	1.5885
PSG4	1.01825
GNB4	-0.4931
SPATA4	3.17975
SLC9A3	-0.812
OSBP	0.6735
NBPF3	-0.891
DOCK11	-1.2065
SLC39A5	-1.3335
PRR5	-0.1238
C10orf63	1.90975
SMTNL2	1.061
ADRA1A	0.80125
ASAH1	0.8352
DOM3Z	-0.3406
GIPR	0.4805
AHI1	0.415166666666667
NADSYN1	-0.657666666666667
RGS14	-1.7479
IL18BP	-0.2178
RTN4RL1	-2.31033333333333
ARMC6	-0.61325
PSMD5	0.304166666666667
HK3	0.625888888888889
OR4S1	0.32025
RSU1	1.7362
MAD2L1	-0.778444444444445
EIF4A3	-0.94025
DLEC1	-0.775833333333333
E4F1	-1.6665
CHMP2B	0.9656
CAMSAP1	-0.6185
RPS21	-0.256166666666667
ARID5A	-1.73
UBE2N	-1.0625
IGSF8	1.14066666666667
MAGEB6	-0.4565
ACAD11	-0.2053
MGC4172	-0.42125
LMO4	0.79675
KLKB1	-0.49375
HP	-1.022
HDAC3	0.0425
SCHIP1	0.7285
CLCA1	0.602
OLFML2A	1.42375
C1orf112	-1.02225
KIF19	-0.08275
HAPLN4	0.1676
CXCR7	-3.41483333333333
GOT2	-0.4222
RAB38	-1.366875
DCX	-0.24975
PPM1H	-3.461
NFYC	0.640583333333333
KIN	-0.05025
ZNF228	-0.3715
PLSCR4	0.2515
HIG2	1.99325
FAM79B	0.773
C21orf86	-0.4159
KCNK10	1.75275
ZNF738	-2.86642857142857
FSTL5	-1.3636
OR6A2	-0.4135
OTOA	1.2345
EXOC1	0.930375
AHRR	-1.148
PDAP1	-0.686083333333333
C19orf6	-0.54425
ZAN	0.4495
LY6G6E	1.3915
EIF4E2	0.122
C20orf198	-0.00175000000000001
ZNF324	-0.44825
CYP3A5	-0.169833333333333
ENTPD7	1.48933333333333
MBOAT5	-1.02066666666667
GJB5	-0.9525
TTC13	0.02325
S100Z	0.038
KIAA0664	-1.20333333333333
PDGFRB	1.99775
IL17D	-0.09275
OR56B4	0.5815
RDX	-1.42383333333333
SLC34A3	0.4055
IL28B	0.403
JUND	0.70325
CHRNB1	-0.1625
CAMK2B	-0.58225
FETUB	-0.81125
CXorf23	0.408
MRTO4	-0.44475
TTC3	0.6653
NDUFB8	0.201333333333333
EDG2	0.4795
SEMA3G	-1.18575
IL23A	0.72325
GRHL1	-0.881
LOC441054	1.494
WDR65	0.481428571428571
PSTK	0.36475
STOML3	0.209
R3HDM2	0.0973
C5	-1.84925
SLC2A10	-0.826166666666667
C3orf22	0.77275
PAQR3	1.55646153846154
ANKRD26	-0.377583333333333
HCRTR1	0.945
LOC399947	1.81575
PSD2	0.09575
TIGD2	0.309
SCRN1	0.1875
COQ10A	0.3785
DDI2	0.406
METTL7B	2.085
UCN2	0.27825
FAM92A3	0.57725
WDR16	0.169
ZNF511	1.174
ZMYM5	-0.5465
POLR3G	0.0555
ZNF586	-1.0265
C1orf49	0.202833333333333
TANK	0.947666666666667
RCAN1	2.14183333333333
PELI3	1.94533333333333
LIMD2	-1.34775
TMEM189	-0.128
NTN4	-3.709625
LOC151300	-0.14
CLEC2A	-1.9385
GPR135	0.1045
DPYSL4	1.1324
JAK2	0.283666666666667
TSHZ1	-0.720333333333333
TM9SF4	1.199375
ZNF264	-0.0185
SIRPG	0.273
BICD1	0.11025
HERC6	1.22
METTL5	0.0505
CASP1	0.103
PRRT1	-0.224
PLA2G4C	0.5545
ICA1L	0.266642857142857
TPTE2	-0.460166666666667
OTUD7A	0.969833333333333
AQP11	-2.1865
APOA2	-5.3023
KALRN	-0.6093
SECTM1	-1.65041666666667
IFNAR1	0.84425
TALDO1	-0.4515
RAB11FIP4	-2.38516666666667
EIF5A	0.2885
FAM49A	3.82325
NEGR1	0.207666666666667
YTHDC2	0.38875
EHD2	1.10175
NCF1	-0.6767
SCRT2	1.6025
HOXA5	-0.9755
NUP133	-1.22675
FGF12	0.449733333333333
SLMO2	0.219125
SNTA1	1.124875
CACNG2	0.442375
GCM1	0.551125
ELF1	-0.6635
TLR5	-1.30925
TCFL5	0.0176666666666667
RBMY2FP	-0.481
LOC100125556	-1.0295
FAM129B	0.9735
MAP3K7IP1	-0.6735
NCK2	-0.0465
OXA1L	-1.55975
FMO9P	-0.671
ZSCAN12	0.103
PSMD12	0.421666666666667
HSCB	0.43925
CLDN10	-2.1605
MGC13053	-0.30925
HPCAL4	-0.317666666666667
ASZ1	-1.5475
MEX3D	0.782333333333333
NFAT5	-0.6774
CSPG4LYP1	0.175833333333333
FBXO3	0.4589
DVL1	0.0636666666666666
CMKLR1	-1.23733333333333
TYMS	-1.270625
PEF1	0.44375
ZNF750	-2.5318
MCM5	0.2279
MEGF11	-0.373333333333333
KCNK7	-0.117
PTP4A3	-0.8175
C1QTNF2	-0.409
OR6S1	0.2545
FAM122B	-0.7125
ZNF551	-2.808125
HBQ1	-1.6805
GEMIN6	0.15475
ARSK	1.9245
RBP7	-3.252
CPNE9	0.3835
DSC1	0.208
LOC730112	-0.51525
MAP2K4	0.13125
HS3ST5	0.176
EPB41L3	-3.6765
TEKT2	0.152
CDKN2B	-2.10533333333333
ZNF480	-0.9635
MAP3K6	0.5292
MAP6	3.65483333333333
HN1	-0.3155
OR2L13	0.0915
SLC16A11	0.24375
FAM96A	-0.38375
APOL1	-0.55525
C5orf32	0.91325
RTP1	-0.116
RNF175	0.84875
ZBTB41	-0.839
AHCTF1	-0.2582
SAE2	0.0184
ITGA2	1.34241666666667
MME	2.46683333333333
CCDC14	-1.128
MAST4	0.012
KRT33B	2.97
KCTD2	0.295
WDR26	0.3585
MFI2	0.1205
NR4A3	-0.343875
ARSA	-0.302
UNKL	-0.6175
SULT6B1	0.363
CCNA2	0.185333333333333
SOX15	0.3505
PPAPDC1B	0.53325
C19orf44	-0.0045
MCAT	0.664833333333333
ARID1B	-0.05575
OR52N1	null
C12orf48	0.003
MAGI1	-1.0225
NIPA2	0.1645
GBX2	-1.53
RSHL3	-0.257375
RAVER1	0.200833333333333
C15orf17	-0.877
SLC30A2	0.304625
ZNF518	-1.89775
PCYT1B	0.7395
C10orf114	2.25725
EIF3H	-0.258083333333333
SLC25A39	-0.615833333333333
KIF1B	0.68325
AMOTL2	-0.36975
C6orf120	1.0985
PSRC1	0.51875
PLA2G10	-0.692375
KIF5C	1.41671428571429
MRPL37	0.438
C17orf62	-0.0223333333333333
C9orf135	-0.501333333333333
DUSP10	0.894
CLCNKB	0.4105
PSMA5	0.661625
C8orf53	-0.0095
AMPD3	2.93666666666667
PIAS1	-0.25125
ADCYAP1R1	0.0775
GYLTL1B	-1.87625
CDH20	0.475
FBXO7	0.6605
TMEM134	1.24966666666667
FLJ14213	1.40766666666667
ZNF3	-1.64025
LRRFIP1	0.0805
CNOT2	-0.0765833333333334
ABI3	-0.723
ALDH5A1	-2.00063636363636
HNT	-0.834888888888889
SERPINA4	-1.714
TK2	0.857
STMN1	-0.753333333333333
GUCA2A	0.467833333333333
GALNT10	0.646142857142857
DPP6	-0.55545
C9orf93	-0.5065
PRELID2	0.357625
STK39	0.663375
SFTPA1	-1.7205
CKS2	0.676
RHO	0.153625
C20orf135	0.16925
XKR3	-0.2985
CR1	0.242
RPS6KA2	0.0399285714285714
C20orf112	0.10225
MRPL22	0.24075
C4orf23	-0.0561666666666667
GADD45B	-1.06275
KLHDC1	0.8915
C2orf48	-1.314
ZNF287	-0.936
DAAM2	-3.96575
DPPA2	-3.6065
TCTN3	0.566833333333333
DNAJB11	0.138875
FPR1	4.95275
DEFB4	0.6765
PTCD2	0.2283
SMOC2	-3.1015
CABP7	0.568
SERPINB11	0.457
MAGEF1	0.00450000000000001
NDE1	-0.139
ITGA10	0.175
FSHB	0.963
ANXA2	1.41275
HORMAD2	0.4885
HLCS	0.0285
MCF2L	0.921916666666667
FH	-0.171625
TBC1D24	-0.36225
KIAA1505	-1.19125
LGALS2	-4.2315
CNBD1	-0.8525
SYNPO2L	-2.5265
PTPN23	0.357142857142857
C1orf183	2.17466666666667
MAGEA8	-1.15475
DGCR8	-2.03975
GSR	0.025
PAQR7	0.97825
ZNF676	-1.99475
CACNA1C	1.4031
SP7	-0.248
PDCD6	-0.35875
NRN1L	-1.279
BRI3BP	-0.298083333333333
KIAA1183	0.46675
ASB4	0.2755
CCL23	-0.1662
OBSL1	-2.716
SLC12A7	-2.47583333333333
KIAA0240	-0.46775
CD1B	-4.994
FCGR2A	-1.322875
MDC1	-1.8585
HTR1A	0.3925
OCEL1	1.47025
ATP11B	-0.0053125
FBXO34	0.662
PCDH12	-0.794333333333333
RPE	0.40825
C17orf74	0.4505
CSDC2	0.499166666666667
PET112L	0.23375
TMBIM1	1.24475
P2RXL1	0.5065
TCHP	-0.721
TRMT1	-0.972833333333333
F2RL2	-1.46541666666667
LRRC32	2.607
IMPG2	0.4935
BGLAP	-0.6415
LOC493869	1.14491666666667
MRAS	1.94225
SLC35F5	0.4685
CBWD1	0.088
AXL	0.694875
ATP2C2	-1.962
TELO2	-2.171
PNPLA3	0.96075
PCDHB14	1.55925
CD276	0.376
KRT80	-0.494
DUSP28	-0.0315
CSNK1E	0.777416666666667
SRP14	0.1195
KCNQ4	0.838
KRT72	-0.232666666666667
CCDC117	-0.0135
C6orf89	-0.234
TUBB2B	-3.76175
RTN4IP1	0.44275
CR1L	-4.14033333333333
CEND1	2.161125
C12orf41	-0.261166666666667
RNF31	-1.363
UBN1	-0.7855
C17orf32	0.534375
SLC5A7	0.5105
GPR92	-1.50583333333333
ESAM	-0.8956
CTNNA1	0.36675
HRBL	0.1922
CBX4	-0.62675
TMEM182	-0.00174999999999997
SH3TC2	-0.453333333333333
IL10	0.0758333333333333
PXMP4	1.18
RNF167	0.2283
PAK7	-0.63325
ETV3	1.076
ATPIF1	0.2135
LOC554207	-1.4488
OR8H1	0.173
WDFY3	0.307
DPM1	0.07325
GPSM1	0.0035
WDR92	-0.2265
LRP1	1.929
ANKH	-0.206
THUMPD3	0.076
POLR1B	-0.979
OLFM4	3.76
RAD9B	-0.66425
TSPY2	-2.032
PAX6	1.53933333333333
SCG2	-1.039625
SLC17A6	-0.049
FMO3	0.563
PADI4	-0.46975
TUBB4	0.2194
NLK	-0.34025
POU4F3	0.094
SDF4	0.48525
ITGBL1	2.05883333333333
NETO1	-0.599875
TAP2	0.232375
ABBA-1	0.207166666666667
GNAI1	1.5685
VPS4B	-0.2935
NOPE	1.222
GALNT6	0.798666666666667
SESN1	-0.08825
GBE1	1.76633333333333
CLASP1	0.32175
RASGEF1B	0.138142857142857
ACOT11	-0.644461538461538
AFAP1	0.96775
OR2H2	0.5485
DPY19L2P1	0.1635
DZIP1	0.01625
SEC22C	0.425083333333333
GPR161	0.4735
RNF146	1.12175
WDR74	-0.52975
GALP	-0.192
PURA	0.42575
DNPEP	0.3655
RP11-78J21.1	-1.5565
ERBB2	-2.062125
FANCM	-1.47741666666667
NEO1	-0.518
DDX3Y	-2.4984
RPS3A	0.033875
MXRA7	2.64128571428571
LGALS3	0.708333333333333
GLT8D1	0.5925
CFL2	0.562
UPB1	2.19075
NAP1L5	0.843
CLDN14	2.73675
DHX38	-0.92525
BTBD1	0.11975
TARS2	-0.22
ABCF1	-1.2347
FCF1	-0.034
LRRC49	1.79175
GUCY1B2	-2.169
C1orf177	0.467166666666667
SMARCA4	-1.65778571428571
LRP8	0.350333333333333
TAGLN3	3.8765
MRPL14	0.111
TTRAP	-0.821
ZDHHC20	-0.376
NFE2L3	-4.68825
KIAA1377	0.367625
PALMD	2.9927
TMEM43	0.29225
TTL	1.4235
STAT5B	-1.06133333333333
SSB	-1.005875
OR10H5	-1.1445
SLC22A13	-0.59325
AKAP3	2.14875
TIMM23	0.398666666666667
OAS2	0.0991
KIAA0423	-0.56075
TRIM11	-0.7365
GLIS3	3.940375
TMEM50B	-0.204833333333333
ARHGEF4	-3.357875
DEGS1	1.08327272727273
TBL1XR1	0.0995333333333333
G6PD	-0.333
SP140	0.7835
MUC17	-0.0773571428571429
NUDC	0.127
DNAJC5B	-0.0678333333333334
SCARA3	1.223
CPA3	-0.259333333333333
BCAT2	-0.784625
MFN1	0.1617
NRG3	-0.5155
SNX11	0.3395
PLEKHH1	-1.63316666666667
GPR177	0.972666666666667
HCFC2	0.498
TCAP	0.07325
MOCOS	-0.933
C14orf93	-0.8725
PRDM10	-0.871
SLC16A4	-0.472833333333333
SRGAP1	1.31266666666667
VIP	0.87925
DUSP27	-0.2065
LILRA1	0.0911
MC2R	0.336
MGC24103	-2.3505
MBTD1	-3.1315
FUT11	0.0796666666666667
USP33	0.0953
C15orf39	-1.71325
MAP3K12	1.4035
PAAF1	-0.924
BARHL1	1.6315
FLJ16165	2.0975
PIWIL2	-1.648
SYNE1	1.70616666666667
CMTM4	-0.46375
TSPYL1	-0.4407
GUF1	-0.226833333333333
TMEM157	0.903
WDR44	0.039
HIST1H3C	-0.45975
DKFZp666G057	-0.875666666666667
RNPEP	-1.0755
GAS2L2	0.1622
ADH4	-3.696
GRPR	0.118
FBXL17	1.33425
ZBTB10	-0.538083333333333
Gcom1	0.829
HTRA1	3.5168
ZNF585A	-1.0085
SLC26A2	0.450153846153846
OTOP3	-0.101666666666667
WISP1	2.79733333333333
ATP2B4	0.414916666666667
FLJ10769	0.5395
CRAMP1L	-1.537
CHST12	-0.73275
RAB22A	1.29466666666667
TARDBP	-0.8105
STAU1	0.14025
CRB3	-1.24933333333333
MIG7	-2.54625
CHMP1A	0.617333333333333
ZNF160	-1.51875
B3GALT6	-0.027375
BARX1	-2.52066666666667
C6orf167	-0.0618125
NXNL1	0.5855
DHX29	0.441625
HADHB	0.13675
PLXNB2	-0.040375
ILDR1	-2.1795
SLC15A3	0.84225
GAS2	-2.39783333333333
C20orf69	-1.123
NUMB	1.8945
TNIP1	1.777125
MESP1	0.943333333333333
PSKH1	0.01975
NSFL1C	-0.164
RHOG	1.08375
HEY1	-3.39083333333333
KNG1	-1.432
ITGAX	3.051
LIN9	-0.6225
CANT1	0.555875
XRN1	-0.193642857142857
CCDC96	0.9319
HEATR6	-0.794666666666667
GNG7	-1.05208333333333
RUNX2	1.342625
SOX1	0.879
FCRL5	0.1568
ZNF99	-2.875
FAM9A	null
SNX22	0.0811666666666667
MBNL3	-2.46566666666667
ODC1	-0.8737
ADORA2B	1.55583333333333
NR2F6	-0.8405
ZFYVE16	-0.453888888888889
SYNJ2BP	0.6541
POLE	-1.113875
E2F2	-0.648875
THRA	-0.370333333333333
PTGES2	-0.739
HIP1R	-1.84833333333333
TMUB1	0.443166666666667
ENO3	-2.038
RSPH10B	-0.466
CXorf39	-1.38777878078145e-17
IRGC	0.32225
GPR109B	0.3585
FLJ13305	0.125
LCE3A	0.475
TNFRSF18	-1.52016666666667
DET1	0.8445
TRPM3	0.274818181818182
C16orf79	-1.7775
FECH	-0.511333333333333
RAP2A	1.666
CRIP1	-3.12433333333333
AZIN1	0.3395
SLC7A7	0.2765
IL10RA	-1.6637
TMEM64	-1.48025
CDC42EP4	-0.1183
C16orf58	0.2691
ARG2	0.03075
POU5F1P4	-6.16225
FAM62B	0.040375
DNAH8	-2.6486
ASH2L	0.215625
TSLP	3.3575
CNTNAP5	0.0823333333333333
TMEM16C	2.5505
IFNA14	0.6295
SLC1A3	1.68125
CABYR	1.31425
BCL7B	0.1949
NUDT13	-0.138666666666667
C13orf28	0.4175
C1orf53	0.47675
ARL6IP4	0.433
RPL35A	-0.46425
EMR3	-0.00166666666666671
RAB40C	-0.611
SLC41A1	1.024
LRCH1	0.114
LY6G5B	-0.2665
FAM124A	0.522142857142857
MGC10981	-4.6235
CLIP3	2.7223
MAP4K2	-1.02133333333333
CHIC1	0.67475
SULF1	-4.50183333333333
C20orf30	-0.807
PRDM5	0.36425
ELOVL1	-0.08425
C11orf48	-0.287
SLC39A10	-0.23025
