Hybridization REF	TCGA-07-0249-20A-01R-1022-07
EMILIN3	-0.27
METTL3	-1.1225
VPS13C	0.204125
REXO2	-0.14325
ANXA4	0.515
CA1	-0.913
DCP1B	0.75875
TULP3	0.125
ATP2A2	0.2915
ATIC	-0.74075
ADAM15	-1.18683333333333
NPL	-0.638833333333333
LGR4	0.358375
UEVLD	1.28783333333333
GAB1	0.61725
SNAI2	2.8765
ZGPAT	-0.3888
SNF1LK	-0.1215
DLEU1	-0.444
UBE2Q1	-0.229
ZMYM6	0.5553125
JPH3	-2.46633333333333
FAM38A	-0.536166666666667
PXK	1.51333333333333
DENND2D	-3.7105
BAX	0.08725
CP	-5.06436363636364
RPL37	-0.635
G6PC3	0.65625
NCOA4	0.147166666666667
LRRC14	-0.06325
GORASP1	-0.2665
FCHO2	0.483125
CYP24A1	-3.2039
FXYD3	-4.3115
SMARCAL1	1.27875
ABCB8	-0.269166666666667
CCDC44	0.14925
PRDM7	-4.20775
USH1C	-1.52
DNAH5	-0.201
SRF	-0.667
MAL2	-7.669
PGPEP1	0.206416666666667
SIN3B	-0.2185
SEMA3C	0.422166666666667
GRAMD3	-0.53425
FBXO10	-0.363875
OR5D13	1.318
FLJ31818	1.360875
CACNA1I	0.19125
S100A13	0.2155
TP63	0.242071428571429
ANXA11	-0.9152
WDR66	1.278
CSF2RB	0.169
IFI44	1.15275
DACT1	0.770166666666667
ANKRD23	-2.1355
ATP5G1	0.198666666666667
C21orf70	-1.48233333333333
PPWD1	-0.49075
DNAJC13	0.48575
PAH	-6.889
PTCH2	0.69625
TRMU	-0.2375
CCDC9	-0.196
USP3	0.4663
DCLRE1C	0.004
FAM55C	1.57375
FRMD4B	-2.18625
CYP2R1	0.30075
RFPL1	-0.908
XPO5	-2.4155
ARL6IP2	0.933
OSBPL5	0.348
MMP9	0.739272727272727
KIAA0802	0.198875
DHRS2	-3.78
SGEF	0.1775
TXNDC10	0.8525
EXOC6	-2.1715
RPS27	0.0225
PNCK	-0.774
FSTL1	0.2475
AACS	-0.48175
SLMAP	0.618
SAMD4A	0.5095
ABRA	0.42375
SMARCD3	0.4375
PKNOX2	-3.34383333333333
A4GNT	0.266
C9orf39	0.084
RALYL	0.385
MGC33556	-3.0985
C10orf25	0.2425
BBOX1	-0.694666666666667
NHEDC1	0.6615
XDH	-0.56075
GCSH	-1.002
EDN1	-2.9145
MTERF	-0.4625
CLK4	0.499875
ZNF799	-1.1905
KCNG1	0.3385
CXCR4	-5.67816666666667
PTPRR	1.61075
IRAK1	0.1985
LOC401397	0.6135
TMSB10	1.95785714285714
CXCL3	3.459
TMC4	-2.82325
OR7A10	-0.506
STYK1	2.13625
CHRNA10	-0.6395
CCNI	0.51125
EP300	0.418857142857143
LOC165186	0.169833333333333
HIC2	-2.65025
SDR-O	1.0185
OR2W1	0.463
KCNA6	-1.077
TRIM74	-1.78875
REEP6	-0.96575
ATP5G2	0.0215
ERG	-0.860125
TMEM42	1.80275
PARN	0.00633333333333333
SOD2	2.276875
DIRAS1	0.663166666666667
PNPT1	-0.93725
JOSD3	-0.975
hCG_40738	-1.227
PDE1C	-1.21475
SEMA4D	-1.565625
AGPAT1	-0.056
NOSTRIN	-2.943625
MAP3K3	-0.723
MAX	0.6815
CAPS	1.09
SERPINA12	0.0055
OSBPL8	-0.1925
RICS	-0.5928
NR4A2	0.065
PPCS	-1.273
LONP1	-0.6325
SCYL3	0.09575
HERC2P2	-1.84116666666667
FIBCD1	0.1355
C15orf41	0.83525
DMC1	0.38
C20orf27	-1.02975
RPS6KA5	0.0041
FAHD1	-0.826333333333333
SLC12A4	0.699
BRCA1	-0.198166666666667
GBL	-1.0055
SLK	0.0208333333333333
NUDT9P1	0.43
NOXO1	-1.5885
USP52	-0.80575
BAZ1B	-0.19125
SLCO2B1	0.38825
BBS12	2.29866666666667
LRGUK	-1.25816666666667
TERF2IP	0.47075
COL1A1	0.834
KIAA0090	0.958375
GRK5	0.839833333333333
AP1S2	0.482
TMEM52	-1.48416666666667
CA11	-0.30725
OR4A15	0.848
ACBD3	0.9044
SPAG11B	0.328
PRDM2	0.1576
FOXP3	0.0335
SMYD3	0.0102
LOC389199	0.9465
LGI2	1.23166666666667
NAPE-PLD	0.0365
ANKRD6	-1.933
WDR45	0.637166666666667
SHROOM1	-0.09
PSCD3	0.031
PYY	1.0785
KCNC1	-2.3185
ARHGEF9	0.1295
OR8J1	0.236
GPR55	0.2645
NS3BP	-2.347
C10orf22	0.889333333333333
NAT8L	-5.07825
DUSP4	-0.0371666666666667
FOXM1	-1.04883333333333
GRAMD2	-0.6532
ZBTB48	-0.484666666666667
BUD31	-0.1155
PABPC5	0.145
CCDC41	-1.47825
FBXO11	0.433083333333333
C6orf148	-0.15275
RFXAP	-0.07625
C6orf15	-0.0478333333333333
CDK8	-0.0345
C6orf70	-0.255375
TESSP2	0.494
ALG2	1.10375
PPP1R3D	-0.4155
TPM3	0.233944444444444
SYT13	-1.50175
EPB42	-0.746666666666667
CETN3	0.10775
PRY	0.9055
NTHL1	-1.33183333333333
POLR2B	0.2995
RPS28	-0.1445
P2RX3	0.213
LYZL4	0.387
WBP4	0.7506
PMM1	1.02175
C11orf79	-0.02575
CBLL1	0.603
IL1F10	2.84916666666667
VAX2	0.7545
SETDB1	-1.27466666666667
LRAP	1.189
GCLM	1.47433333333333
CPEB3	-0.2145
PPM1A	0.5546875
INTS1	-0.6595
CAMTA1	-0.921166666666667
SAMSN1	-3.841
LOC158830	-3.63516666666667
GMPPA	1.201
AIPL1	0.432
IL24	2.69933333333333
BDKRB1	4.60583333333333
MLF1	1.5385
TAF12	0.39075
ID1	0.295
THADA	0.47875
PIK3CB	0.03475
OR4N5	-0.142
TBC1D17	0.386166666666667
COX8A	-0.054
CDCA4	0.507
C2orf44	-0.4275
ZNF534	0.20525
IMMP1L	0.07975
NIPSNAP3B	0.013625
FTMT	1.27385714285714
PWP2	-0.968666666666667
MMP15	-2.6966
DNAH11	-0.58875
MTMR14	-0.191125
DNAL4	0.1875
IPP	0.61925
TMEM59	0.658
C1orf157	0.6045
RGS4	1.413
DDX18	-0.230333333333333
SNX6	-0.1385
ZNHIT2	0.0538333333333333
NCDN	-0.580833333333333
FLJ33534	-0.07
RAG1	-1.87525
OR4D10	0.7855
PTPN5	0.166333333333333
POMT1	-0.91525
LRRC8A	0.508
CYP1A1	-1.83425
CAPN1	-0.707833333333333
DDHD2	0.720375
GRIK2	-0.29275
GNRHR	0.444
PPBP	2.00825
HTR3A	-0.971625
SLITRK4	-4.52375
ANKRD49	-1.35025
BTF3	-0.1149
SARS	0.22225
C13orf18	0.257166666666667
CACNB1	0.402
QKI	1.04313636363636
SETMAR	-0.46475
MAN2B1	-0.775833333333333
EML3	-0.3855
ACADL	-0.570833333333333
OFD1	-1.34525
DEFB114	1.03
CGA	-3.5849
PEX16	-0.106666666666667
LRRC10	-0.4275
GNG12	1.0905
C1orf152	0.503333333333333
CHRM1	0.8215
CD53	-3.73975
DBH	-1.5415
TFAP2B	-1.642625
HIST1H2BJ	-1.532
FAM46D	-0.0235
TMEM11	0.226
C3orf32	-4.3755
PCCB	-0.751125
IPO13	0.2005
C6orf105	0.405
COMMD5	0.09075
SUV420H1	-0.1359
LTBR	-1.209
ARHGAP15	-2.66225
HDHD2	0.11575
TDRKH	0.593833333333333
LOC401052	1.851
PSG4	1.49625
GNB4	-0.222
SPATA4	4.27575
SLC9A3	-0.391
OSBP	0.5815
NBPF3	-0.349166666666667
DOCK11	-0.053
SLC39A5	-2.29233333333333
PRR5	-0.6916
C10orf63	2.786625
SMTNL2	1.14
ADRA1A	0.0955
ASAH1	0.7911
DOM3Z	-0.6009
GIPR	0.695166666666667
AHI1	0.561333333333333
NADSYN1	-0.571333333333333
RGS14	-1.7867
IL18BP	-0.709
RTN4RL1	-2.51541666666667
ARMC6	-1.10325
PSMD5	0.269333333333333
HK3	0.3101
OR4S1	-0.127
RSU1	1.7373
MAD2L1	-0.389777777777778
EIF4A3	-0.525
DLEC1	-0.682666666666667
E4F1	-1.535
CHMP2B	1.2286
CAMSAP1	-0.08275
RPS21	-0.411166666666667
ARID5A	-1.9945
UBE2N	-1.0859
IGSF8	0.5845
MAGEB6	-0.298
ACAD11	-0.2192
MGC4172	-0.70775
LMO4	0.33975
KLKB1	-0.7415
HP	-1.0735
HDAC3	-0.041
SCHIP1	1.0085
CLCA1	0.7
OLFML2A	1.66025
C1orf112	-0.9
KIF19	0.1765
HAPLN4	-0.00879999999999998
CXCR7	-3.32916666666667
GOT2	-0.3714
RAB38	-1.67625
DCX	-0.34625
PPM1H	-3.19425
NFYC	0.463583333333333
KIN	0.3865
ZNF228	0.02625
PLSCR4	0.463
HIG2	1.81875
FAM79B	0.836
C21orf86	-0.000900000000000006
KCNK10	2.98825
ZNF738	-3.45375
FSTL5	-0.4866
OR6A2	1.0575
OTOA	0.393
EXOC1	0.964375
AHRR	-0.832625
PDAP1	-0.23125
C19orf6	-0.62125
ZAN	0.5615
LY6G6E	0.233
EIF4E2	-0.027
C20orf198	-0.33675
ZNF324	-0.4495
CYP3A5	0.1045
ENTPD7	1.73966666666667
MBOAT5	-0.867166666666667
GJB5	-1.8045
TTC13	0.636
S100Z	0.115666666666667
KIAA0664	-1.35066666666667
PDGFRB	2.212
IL17D	0.22725
OR56B4	0.2025
RDX	-1.23633333333333
SLC34A3	0.652
IL28B	0.6485
JUND	0.3265
CHRNB1	-0.402125
CAMK2B	-1.37725
FETUB	-1.28575
CXorf23	0.55825
MRTO4	-0.504
TTC3	0.7037
NDUFB8	0.434166666666667
EDG2	0.6095
SEMA3G	-2.7055
IL23A	0.72075
GRHL1	-1.0922
LOC441054	1.398
WDR65	-0.202666666666667
PSTK	0.41675
STOML3	0.286833333333333
R3HDM2	0.2256
C5	-1.92975
SLC2A10	-0.787833333333333
C3orf22	0.74025
PAQR3	1.71984615384615
ANKRD26	-0.00725
HCRTR1	1.4415
LOC399947	1.7065
PSD2	0.958666666666667
TIGD2	0.665166666666667
SCRN1	0.196375
COQ10A	0.34375
DDI2	0.251
METTL7B	2.2105
UCN2	0.26225
FAM92A3	0.94125
WDR16	0.0276666666666667
ZNF511	0.857
ZMYM5	-0.215625
POLR3G	0.22525
ZNF586	-1.12775
C1orf49	0.271
TANK	1.16716666666667
RCAN1	2.30566666666667
PELI3	1.7355
LIMD2	-1.47558333333333
TMEM189	-0.2945
NTN4	-3.5435
LOC151300	-0.3215
CLEC2A	-1.3735
GPR135	0.25225
DPYSL4	0.8435
JAK2	0.511333333333333
TSHZ1	0.0286666666666667
TM9SF4	1.014
ZNF264	0.392833333333333
SIRPG	0.615125
BICD1	0.214
HERC6	1.2485
METTL5	0.091
CASP1	0.21875
PRRT1	-0.4745
PLA2G4C	0.873833333333333
ICA1L	0.879928571428572
TPTE2	-0.9264
OTUD7A	0.273
AQP11	-1.5855
APOA2	-4.5092
KALRN	-0.4242
SECTM1	-1.60416666666667
IFNAR1	0.705
TALDO1	-0.255625
RAB11FIP4	-2.43966666666667
EIF5A	0.255
FAM49A	3.8705
NEGR1	0.895833333333333
YTHDC2	0.496875
EHD2	1.23625
NCF1	-1.2306
SCRT2	1.433
HOXA5	-0.9985
NUP133	-1.0065
FGF12	0.5569375
SLMO2	0.11475
SNTA1	0.950875
CACNG2	0.188
GCM1	0.167714285714286
ELF1	-0.486333333333333
TLR5	-1.71575
TCFL5	0.105166666666667
RBMY2FP	-0.042
LOC100125556	-0.523125
FAM129B	0.714625
MAP3K7IP1	-0.771375
NCK2	-0.13
OXA1L	-1.6235
FMO9P	0.0565
ZSCAN12	-0.01725
PSMD12	0.669
HSCB	0.538
CLDN10	-3.54675
MGC13053	-0.29025
HPCAL4	-0.5605
ASZ1	-0.4655
MEX3D	0.589833333333333
NFAT5	-0.3068
CSPG4LYP1	0.0648333333333333
FBXO3	0.7277
DVL1	0.2465
CMKLR1	-0.945666666666667
TYMS	-0.9215
PEF1	0.76925
ZNF750	-1.873
MCM5	0.1305
MEGF11	-1.50875
KCNK7	-0.1195
PTP4A3	-2.02
C1QTNF2	-0.416666666666667
OR6S1	0.373
FAM122B	-0.78475
ZNF551	-2.726375
HBQ1	-2.9355
GEMIN6	0.23375
ARSK	2.034
RBP7	-3.28266666666667
CPNE9	0.22925
DSC1	2.005
LOC730112	0.142
MAP2K4	0.4315
HS3ST5	-0.1025
EPB41L3	-4.91425
TEKT2	0.02875
CDKN2B	-2.98375
ZNF480	-0.55225
MAP3K6	0.4209
MAP6	3.87283333333333
HN1	-0.314
OR2L13	0.4342
SLC16A11	0.42125
FAM96A	-0.11575
APOL1	-0.54725
C5orf32	1.219
RTP1	-0.568666666666667
RNF175	1.151875
ZBTB41	0.363625
AHCTF1	-0.1224
SAE2	0.2661
ITGA2	1.64866666666667
MME	2.63466666666667
CCDC14	-0.815
MAST4	-0.177571428571429
KRT33B	3.197
KCTD2	0.234166666666667
WDR26	0.434833333333333
MFI2	0.00425
NR4A3	-0.316875
ARSA	-0.17625
UNKL	-0.714166666666667
SULT6B1	0.6935
CCNA2	0.0965
SOX15	-0.902
PPAPDC1B	0.7415
C19orf44	0.067
MCAT	0.3095
ARID1B	0.06675
OR52N1	0.642
C12orf48	0.32275
MAGI1	-0.51825
NIPA2	0.393
GBX2	-2.0955
RSHL3	-0.170875
RAVER1	0.279166666666667
C15orf17	-1.06925
SLC30A2	-0.37125
ZNF518	-1.67775
PCYT1B	1.13
C10orf114	2.28125
EIF3H	-0.03775
SLC25A39	-0.996833333333333
KIF1B	0.781375
AMOTL2	0.0105
C6orf120	0.9465
PSRC1	0.4615
PLA2G10	-1.8405
KIF5C	1.55025
MRPL37	0.123
C17orf62	-0.2415
C9orf135	-0.910166666666667
DUSP10	0.9137
CLCNKB	0.4645
PSMA5	0.9475
C8orf53	0.082
AMPD3	2.83716666666667
PIAS1	-0.1785
ADCYAP1R1	0.457
GYLTL1B	-2.87725
CDH20	0.151666666666667
FBXO7	0.479
TMEM134	0.775333333333333
FLJ14213	1.6775
ZNF3	-1.27225
LRRFIP1	0.201125
CNOT2	-0.03425
ABI3	-0.7525
ALDH5A1	-2.53933333333333
HNT	-0.5891
SERPINA4	-2.899
TK2	0.66925
STMN1	-0.662777777777778
GUCA2A	-0.680666666666667
GALNT10	0.870285714285714
DPP6	-0.883157894736842
C9orf93	-0.011375
PRELID2	0.3875
STK39	0.74625
SFTPA1	-0.795
CKS2	0.417222222222222
RHO	0.052875
C20orf135	0.13825
XKR3	-1.0335
CR1	0.0344285714285714
RPS6KA2	0.0406428571428572
C20orf112	0.1145
MRPL22	0.45875
C4orf23	-0.1285
GADD45B	-0.873
KLHDC1	1.623
C2orf48	-1.9355
ZNF287	0.3425
DAAM2	-3.6885
DPPA2	-3.047
TCTN3	0.3985
DNAJB11	0.472625
FPR1	4.295
DEFB4	0.973
PTCD2	0.5882
SMOC2	-3.354
CABP7	0.13825
SERPINB11	0.101
MAGEF1	-0.143
NDE1	-0.091
ITGA10	0.3785
FSHB	0.294
ANXA2	1.459625
HORMAD2	0.13925
HLCS	0.1655
MCF2L	1.10675
FH	-0.00825000000000006
TBC1D24	0.15875
KIAA1505	-0.6295
LGALS2	-4.56725
CNBD1	0.3995
SYNPO2L	-1.3485
PTPN23	0.237928571428571
C1orf183	2.37416666666667
MAGEA8	-2.2265
DGCR8	-2.0125
GSR	0.16375
PAQR7	1.042
ZNF676	-2.57966666666667
CACNA1C	1.6813
SP7	0.6285
PDCD6	-0.2715
NRN1L	-1.3945
BRI3BP	-0.328
KIAA1183	0.33125
ASB4	0.49725
CCL23	0.0201111111111111
OBSL1	-2.525
SLC12A7	-2.8015
KIAA0240	-0.366
CD1B	-3.48766666666667
FCGR2A	-1.263375
MDC1	-1.6615
HTR1A	0.114166666666667
OCEL1	1.14675
ATP11B	0.1415625
FBXO34	0.840333333333333
PCDH12	-0.4925
RPE	0.37325
C17orf74	-0.1315
CSDC2	1.26083333333333
PET112L	0.01625
TMBIM1	1.446
P2RXL1	0.601
TCHP	-0.64375
TRMT1	-1.154
F2RL2	-1.45641666666667
LRRC32	2.76066666666667
IMPG2	0.4225
BGLAP	-0.75375
LOC493869	1.2665
MRAS	2.146125
SLC35F5	0.688
CBWD1	0.0715
AXL	1.05825
ATP2C2	-3.3525
TELO2	-2.1295
PNPLA3	0.94525
PCDHB14	1.596
CD276	0.4565
KRT80	-0.360875
DUSP28	0.1495
CSNK1E	0.791333333333333
SRP14	0.323
KCNQ4	0.323
KRT72	-0.109666666666667
CCDC117	0.353875
C6orf89	-0.149166666666667
TUBB2B	-2.29866666666667
RTN4IP1	0.59775
CR1L	-4.29966666666667
CEND1	1.890375
C12orf41	-0.176
RNF31	-1.61
UBN1	-0.970666666666667
C17orf32	0.529
SLC5A7	0.0236666666666667
GPR92	-1.40433333333333
ESAM	-0.9283
CTNNA1	0.448666666666667
HRBL	0.1573
CBX4	-0.5405
TMEM182	0.83825
SH3TC2	-0.511666666666667
IL10	-0.0758333333333334
PXMP4	0.822
RNF167	0.2346
PAK7	-0.0676666666666667
ETV3	0.4225
ATPIF1	0.231
LOC554207	-1.634
OR8H1	0.151
WDFY3	0.683875
DPM1	0.484
GPSM1	0.164
WDR92	0.0974
LRP1	1.67733333333333
ANKH	-0.10125
THUMPD3	0.132
POLR1B	-1.01
OLFM4	-0.1438
RAD9B	-0.04
TSPY2	-3.082
PAX6	0.921166666666667
SCG2	-1.178875
SLC17A6	0.86075
FMO3	0.57625
PADI4	0.408125
TUBB4	0.1405
NLK	-0.29875
POU4F3	0.189
SDF4	0.4345
ITGBL1	2.157
NETO1	-1.045875
TAP2	-0.686875
ABBA-1	0.405083333333333
GNAI1	1.63475
VPS4B	0.10175
NOPE	1.0466
GALNT6	0.755333333333333
SESN1	0.051375
GBE1	1.79711111111111
CLASP1	0.30475
RASGEF1B	0.248857142857143
ACOT11	-0.858714285714286
AFAP1	0.785
OR2H2	0.67975
DPY19L2P1	0.448
DZIP1	0.11475
SEC22C	0.304666666666667
GPR161	0.539
RNF146	0.63925
WDR74	-0.837625
GALP	-0.804
PURA	0.59725
DNPEP	0.3275
RP11-78J21.1	-1.55075
ERBB2	-2.32175
FANCM	-0.916916666666667
NEO1	-0.0748333333333333
DDX3Y	-2.1754
RPS3A	0.523875
MXRA7	2.48078571428571
LGALS3	0.743833333333333
GLT8D1	0.91075
CFL2	0.887166666666667
UPB1	3.196
NAP1L5	1.1125
CLDN14	3.259
DHX38	-0.72375
BTBD1	0.081
TARS2	-0.170666666666667
ABCF1	-1.3035
FCF1	0.117833333333333
LRRC49	2.03575
GUCY1B2	-2.3285
C1orf177	0.6995
SMARCA4	-1.51621428571429
LRP8	0.617666666666667
TAGLN3	3.838
MRPL14	0.203
TTRAP	-0.41225
ZDHHC20	0.362
NFE2L3	-4.3965
KIAA1377	0.80025
PALMD	3.3767
TMEM43	0.12725
TTL	1.649
STAT5B	-1.484
SSB	-0.6485
OR10H5	0.2225
SLC22A13	-0.1365
AKAP3	1.949
TIMM23	0.380333333333333
OAS2	0.53225
KIAA0423	0.1235
TRIM11	-0.644666666666667
GLIS3	4.61675
TMEM50B	0.047
ARHGEF4	-2.465625
DEGS1	0.863454545454546
TBL1XR1	0.357633333333333
G6PD	-0.423
SP140	0.931
MUC17	0.1075
NUDC	-0.0334
DNAJC5B	0.823833333333333
SCARA3	1.1645
CPA3	0.504333333333333
BCAT2	-0.777875
MFN1	0.435
NRG3	0.5455
SNX11	-0.011
PLEKHH1	-1.502
GPR177	0.949833333333333
HCFC2	0.881
TCAP	0.11675
MOCOS	-1.0345
C14orf93	-0.7775
PRDM10	-0.475
SLC16A4	-0.0499999999999999
SRGAP1	1.1505
VIP	0.50825
DUSP27	-0.7365
LILRA1	0.00669999999999999
MC2R	0.085
MGC24103	-2.0735
MBTD1	-2.021
FUT11	0.4955
USP33	0.4165
C15orf39	-1.9605
MAP3K12	1.071375
PAAF1	-0.975666666666667
BARHL1	1.25
FLJ16165	1.645
PIWIL2	-1.832
SYNE1	2.05275
CMTM4	-0.371625
TSPYL1	-0.0399
GUF1	-0.0598333333333333
TMEM157	1.2355
WDR44	0.2875
HIST1H3C	-0.20075
DKFZp666G057	-0.6455
RNPEP	-1.05
GAS2L2	-0.322666666666667
ADH4	-5.06475
GRPR	-0.2238
FBXL17	0.76225
ZBTB10	-0.414818181818182
Gcom1	0.868
HTRA1	3.2
ZNF585A	-1.65666666666667
SLC26A2	0.887571428571428
OTOP3	0.251166666666667
WISP1	3.059
ATP2B4	0.598666666666667
FLJ10769	0.432
CRAMP1L	-1.356125
CHST12	-0.6275
RAB22A	1.4625
TARDBP	-0.524785714285714
STAU1	0.2135
CRB3	-2.34883333333333
MIG7	-2.05075
CHMP1A	0.769
ZNF160	-1.153875
B3GALT6	0.122
BARX1	-1.85333333333333
C6orf167	0.2058125
NXNL1	0.4255
DHX29	0.4285
HADHB	0.26775
PLXNB2	-0.293125
ILDR1	-1.82375
SLC15A3	0.72675
GAS2	-2.576
C20orf69	-0.89325
NUMB	2.1445
TNIP1	1.5705
MESP1	0.617666666666667
PSKH1	0.046
NSFL1C	-0.38225
RHOG	0.70675
HEY1	-3.036
KNG1	-1.69175
ITGAX	3.2536
LIN9	-0.423
CANT1	0.63375
XRN1	0.003
CCDC96	0.8176
HEATR6	-0.698
GNG7	-1.33341666666667
RUNX2	1.659
SOX1	0.441333333333333
FCRL5	-0.2901
ZNF99	-3.50257142857143
FAM9A	-0.411
SNX22	-0.0728333333333333
MBNL3	-2.9765
ODC1	-0.4732
ADORA2B	1.787
NR2F6	-0.8225
ZFYVE16	-0.1885
SYNJ2BP	0.5688
POLE	-0.964125
E2F2	-0.598875
THRA	-0.371
PTGES2	-0.948333333333333
HIP1R	-1.95
TMUB1	0.0498333333333333
ENO3	-2.409
RSPH10B	-0.8545
CXorf39	0.517375
IRGC	0.52025
GPR109B	0.20875
FLJ13305	0.831
LCE3A	0.8095
TNFRSF18	-1.615
DET1	0.7955
TRPM3	0.5845
C16orf79	-1.911
FECH	-0.363
RAP2A	1.78616666666667
CRIP1	-3.04283333333333
AZIN1	0.492375
SLC7A7	0.61325
IL10RA	-2.3011
TMEM64	-1.6735
CDC42EP4	-0.2298
C16orf58	0.5096
ARG2	0.2595
POU5F1P4	-5.1165
FAM62B	0.14175
DNAH8	-2.3366
ASH2L	-0.2795
TSLP	3.5285
CNTNAP5	0.238
TMEM16C	3.60775
IFNA14	1.018
SLC1A3	1.693875
CABYR	1.392
BCL7B	-0.00389999999999999
NUDT13	-0.141333333333333
C13orf28	0.22375
C1orf53	0.36825
ARL6IP4	0.3387
RPL35A	-0.36925
EMR3	0.365333333333333
RAB40C	-0.521916666666667
SLC41A1	0.882833333333333
LRCH1	0.9055
LY6G5B	-0.6565
FAM124A	0.485
MGC10981	-4.19616666666667
CLIP3	2.6408
MAP4K2	-0.818333333333333
CHIC1	1.169
SULF1	-5.36666666666667
C20orf30	-0.741785714285714
PRDM5	0.38625
ELOVL1	-0.253
C11orf48	-0.297
SLC39A10	0.02425
KCNV1	0.416666666666667
ACP1	-0.207666666666667
ZMYM2	-1.0005
B3GNT6	-0.104833333333333
C9orf69	0.19425
C2orf15	-3.18625
C20orf166	0.9
HSP90AA6P	0.3955
EDG7	-0.4
NEURL	-1.741875
LPL	-6.02433333333333
CLEC2D	-0.145
GRRP1	-1.67116666666667
CD8B	-3.9212
HIST1H3D	-1.46616666666667
SLC6A12	-0.26225
FAM27L	0.533
CD84	-1.0291
RASA1	0.731
PHKG1	-0.754
MAGEA11	-1.258
IMPA1	0.7678
NPM3	-0.54725
RARRES1	2.26425
SH3BP1	0.847125
B3GNTL1	0.784
ARPC5L	-0.0621666666666667
KLHL26	-0.14625
SIM2	-1.7005
GJC1	0.3095
C20orf194	-0.549
EXO1	-0.91525
SLC2A2	-2.212
LOC285074	-0.08225
LRG1	-4.09725
KIRREL	1.34
PIK3R1	-0.114428571428571
C4orf34	0.09725
MAF	-4.90305555555556
ADCY4	-0.623
ZMIZ2	0.03
SLC46A3	-1.646
STAMBP	1.1395
CCDC16	0.441
MS4A12	0.5035
TCF20	-0.21275
LRRC46	0.285
C20orf152	0.03325
MRPS6	1.543875
ABCB11	0.635
KCNC2	0.148833333333333
CDH19	-1.934
C9orf123	-0.282
SSH3	-0.078625
LDLRAD1	-3.082
CCBE1	2.6535
ZNF135	-3.3115
TAAR1	-0.4815
WFDC12	0.5135
CCDC42	-0.08
FLJ12529	-0.7085
PER1	-0.315666666666667
TIMM50	0.172166666666667
SMARCAD1	-0.116
FAM26C	-0.147
TP53TG3	-2.93666666666667
SH3RF1	1.3312
LMCD1	-1.75675
GPR63	0.5335
FLJ21986	-0.875625
AIFM3	-2.65
MICAL1	-0.547
BLZF1	0.3665
IQCA	-3.075
PCDHGC3	0.4655
SAC	1.26925
BCL6B	-0.748333333333333
DDO	1.333
MARCO	0.4575
DCHS1	-2.01766666666667
C1orf170	0.0353333333333333
CD200R1	0.295666666666667
C22orf15	-0.518
SEPT11	1.9425
ADNP	-0.55675
UST	2.396
C13orf34	0.694833333333333
RFFL	0.733428571428571
APBA3	0.8715
C2orf60	0.28875
CUTL1	-0.4701
PMS1	-0.200125
ZNF689	-0.3185
EIF3E	-0.5915
IL9	-0.1078
RPL31	-0.94875
LY9	-0.782
ATP2B3	0.39575
KDELR2	0.855416666666666
TFCP2	0.484375
NLRP12	1.97175
FLJ45422	-0.6955
TLE4	0.1965
ZNF570	-1.9475
FLJ43806	-1.3945
TLK2	-0.3675
CIR	0.6715
MARS2	0.1465
COL24A1	-2.78925
SDF2L1	-0.72
HIBADH	-0.344833333333333
IGFBP3	0.0716428571428571
C12orf23	0.95675
PSPC1	-1.20625
C20orf43	0.674
TRAV20	1.426
ARHGAP24	1.687625
KIAA1975	-1.50275
C1QA	-0.2535
DNTT	-4.585
C10orf6	0.801416666666667
C11orf41	2.043375
HNRPF	0.059875
COL11A1	3.25416666666667
UBAP2	-0.4725
CDKN2AIPNL	-1.199
C20orf174	0.3
SPRED2	1.25425
PLA2G12A	0.204666666666667
ICEBERG	-1.782
SCN10A	0.939
C11orf65	0.0285
GBP5	1.591
PITPNC1	0.798
POU3F3	0.529
NCOA7	-0.61525
LIN7C	0.3257
LOC348840	-0.657
NKX2-2	-2.583
ANKRD13D	0.054125
LOC123688	0.44625
FUT2	0.1926
TAAR8	0.546
FZD4	-2.3
PNMA3	-1.67233333333333
OR4L1	0.4275
WIT1	-2.3045
EXOC3L	0.39975
ATPBD4	0.9124
KRBA1	-1.5725
UBXD6	0.177
HOXB7	-1.36246153846154
C7orf23	0.616
UNQ338	1.8415
STAB2	0.02875
CDC20B	0.236
IRF9	-0.10925
CENTG1	0.455083333333333
TNPO2	-0.181
MCPH1	0.71875
BMS1P5	-2.05775
SLC26A7	0.5005
HIST1H3J	-0.40075
C9orf3	0.4286
LBH	0.3575
MYO1D	1.045375
PTDSS2	-0.15375
NFU1	0.83925
DEPDC4	-0.064
WNT7B	3.1943
GLP2R	0.230833333333333
SETD4	-0.705
DYNLT3	1.4191
FKBP11	-0.7625
SESTD1	0.199833333333333
FLII	-0.0505
RPS16	-0.1024
CHPF	-0.325166666666667
CSNK2A1	-0.618666666666667
SUMO1P1	-0.03475
FKBP6	-0.81
ZNF214	1.92733333333333
TWIST1	2.45
DDX56	-0.915666666666667
TRAM1L1	2.4581
EPO	-3.10216666666667
MRPS18B	-1.25275
ZNF682	-3.4992
RPL14	-0.324333333333333
MAFF	1.97725
LOC51136	-0.380375
LY96	1.6005
DDX20	-0.06025
ABTB1	0.882833333333333
ARL5A	0.6505
CCT6A	-0.61075
HEPACAM	-1.6985
EHHADH	-0.659666666666667
RBAK	0.0258333333333333
CGB1	-0.282
