Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_B12_452008
Composite Element REF	Signal
GABRP	3.73096148294654
SCARA3	5.1623287821433
TACSTD2	5.96749875533076
EIF3J	6.45122746483285
PPP2R2A	7.3318377446017
CPA3	3.49962719219229
PVALB	3.20529212055348
BCAT2	7.47218224834582
MFN1	6.61197912518437
F10	3.20638841201635
FAM134C	6.54360347506408
SNX11	6.33672433166794
COMP	5.00289208323208
GPR177	7.78489239875995
TAL1	3.08442270997932
ACSL1	5.48167430176515
ABCC5	5.41681607896723
HCFC2	4.34347730500435
TCAP	3.54639017381197
ABL1	6.21850204342205
RBBP7	9.7370786511309
PTPRG	5.78013743114712
NCOR1	6.18497020329217
MOCOS	5.8479365776015
C14orf93	4.09363677877959
PRDM10	3.95841359048755
TNRC15	5.7324243725643
SPINK4	3.45993484590674
TXNRD1	7.47374352241713
UBE2H	8.06865151896134
BRDT	2.67079745452475
SLC16A4	3.19359935197301
VIP	2.74308861366062
CALCR	3.21031699917716
CCNE2	3.72988830672907
SLC6A8	4.40112430251309
LILRA1	3.65423732192215
MC2R	3.2846613214223
MBTD1	4.98985250432335
USP33	6.07139411004275
PPP1CB	7.59759215410477
C15orf39	4.55929947856107
ABHD8	4.82601579126603
MAP3K12	4.52986147132598
PAAF1	6.47595985830876
ARF5	7.3677468028073
CCT3	9.22067427472349
SLC3A2	6.20529719237202
PIWIL2	3.30263948153957
RAD50	5.15604171062744
IER5	7.54722498187528
SYNE1	3.33080489063005
MBTPS2	3.92694418096706
MVK	4.35212588668551
TSPYL1	8.14136268267335
NCL	9.29563386822069
PSMD10	8.03744021146028
MOBP	3.29970132223605
GUF1	3.48402274113672
WDR44	5.30398373438032
HRH1	5.5832200672539
HIST1H3C	3.8975573559405
C5orf30	7.52946177226673
RASGRP3	4.23300725655888
RNPEP	7.2086619912394
PRKRIP1	5.71888191881764
MED21	6.18443409206556
GRPR	4.04847307114117
SYT11	5.42135347518811
NTSR2	3.21094061126746
Gcom1	5.03506553761605
SPTBN2	3.7675629580939
LRMP	3.73871407930386
HTRA1	8.45819831999881
RNF111	6.18034717361262
SLC26A2	8.09920476391436
WISP1	3.36698260987041
ATP2B4	6.80623030695753
FLJ10769	6.69548680410574
PTH	2.77320773713183
KIAA0895	5.10009668651996
CHST12	6.63298333072445
RAB22A	6.7400768770963
TARDBP	6.42217656360064
RANBP5	6.55861409457031
P2RY10	2.77173759433361
STAU1	9.08722860209835
NME5	4.8880627976548
DDX21	8.78336557486895
CHMP1A	5.53461967983807
BARX1	3.21397886772737
HDAC11	4.41634951709643
NOLA2	7.34041858012842
MTO1	5.80999416001706
DHX29	6.07302424961243
HADHB	8.6811777050239
ADAR	10.3662166776619
SF4	6.28000992622031
PLXNB2	6.50345915896935
P2RX1	3.3602156276465
SLC15A3	6.24411336807531
GAS2	3.18951135625745
EN2	3.32937919633919
NUMB	5.00159202458368
C14orf172	5.08058415860855
TNIP1	6.92291762177207
INHBE	4.07480376618005
TM9SF2	8.37642589824117
PSKH1	4.37417400377785
NSFL1C	6.35335833077211
RHOG	7.77608267713123
HBB	6.96074790904199
MED15	4.57069779504154
HEY1	5.33033907163042
KNG1	3.20282495488415
CASR	3.64109059124617
ITGAX	3.94462601375102
CANT1	6.42168027605597
C6orf66	6.51129855565032
UNC50	8.34954526875403
C21orf33	6.46653929124994
IRF2	5.89806954533551
HEATR6	5.17002895165513
GNG7	4.16355678140192
RUNX2	3.24945463499112
PGR	3.02544527212607
SOX1	3.18159132796834
CROCCL1	6.15115996015109
BRE	5.88023641088017
SRPX	6.12637158924909
MBNL3	3.39726791633533
ODC1	9.83599746321395
SDC3	7.04075910470575
NR2F6	5.70984139259126
ADORA2B	3.89928758361477
ZRSR1	3.08616830362782
ZFYVE16	5.31033818996691
RPUSD2	4.55005662042827
SYNJ2BP	5.76225874613936
POLE	4.15125040424044
E2F2	3.17179236479515
C14orf173	4.6772993026919
THRA	4.03655245139947
MAPK11	3.73344291025334
TBC1D22A	6.44461013984045
PTGES2	5.12685348150001
HIP1R	4.51299092502238
ENO3	3.37530131850432
COL4A6	3.30073252293558
TOMM70A	7.13447128716898
IRGC	3.41235469977296
NAB1	4.76075527058455
DET1	5.93651923941567
TRPM3	3.19588460093743
ZNF532	6.26263469144946
RAP2A	5.90779819501166
PLG	3.31088787567064
FECH	5.6436115959536
CRIP1	8.80069376514433
AZIN1	7.6117497749094
SLC7A7	6.85998418609713
CA8	4.97552701643973
IL10RA	5.02339362903253
CDC42EP4	5.92512138818077
C16orf58	5.40860055448719
ARG2	3.99517194455954
NOL7	8.06568483595498
JARID1A	5.6427150946459
PANK2	7.08274938084455
ASH2L	7.1986031572959
ICAM3	8.09582950659112
TMEM16C	2.77487581562496
MDS1	3.77782427486057
CABYR	4.07811855036531
SLC1A3	5.92311762510868
RNF139	7.94948825093848
ADAM8	4.14215926602915
SFTPC	3.66315762043373
BCL7B	5.82027256664365
MAN2B2	5.91452692586304
PCDHGA11	2.92440587082554
RGS12	3.36853856596629
EIF1AY	3.18025307123793
NUDT13	3.23383497154604
ARL6IP4	6.92827546906846
RPL35A	11.3654674261797
CCDC21	4.84315537226349
RAB40C	3.68257352880085
EMR3	3.07494549718079
PRRG3	3.42495715815352
LRCH1	2.89524955723718
SAA4	3.70040024096789
RAPGEF5	4.65978842009167
ZCCHC2	6.81138958979121
CLIP3	5.59029293183424
MAP4K2	4.52560014015385
C20orf30	7.76197541719861
SULF1	6.74120434016509
C11orf48	8.38829233279701
PRDM5	3.30835583551343
ELOVL1	7.40359798485552
PPP4R2	6.83635215793277
KCNV1	2.69119623853903
ACP1	7.85238749032142
SIGLEC5	3.79831714014105
ZMYM2	4.91227099104587
C19orf61	4.55703650968594
DAGLA	3.86267944558845
GPR32	3.69826326403751
EDG7	4.39701638666548
NEUROD6	4.31504284158937
NEURL	3.80276315471568
SLC2A4RG	7.06554038442377
LPL	4.8296034203067
CA5B	3.56694442111972
MPHOSPH9	4.3302159586886
CLEC2D	3.14043553572386
HMG2L1	6.67201360396785
GRRP1	3.7681268656491
HCN4	3.55578997602279
CD8B	3.45245517147728
HIST1H3D	4.48966265313918
TGM4	3.27688900392823
SLC6A12	4.4672734395956
CD84	3.66699023103229
TBC1D15	7.5709752117034
RASA1	7.1368996131866
PHKG1	3.75438966026631
MAGEA11	3.37573720547159
NONO	8.15231826881798
IMPA1	7.62523795000169
SH3BP1	3.637821607065
RARRES1	8.51945713233717
NPM3	4.79733410175448
CLEC5A	3.59326573141526
B3GNTL1	3.49117160892789
ITCH	5.00013052892697
MGAT3	3.76340852690382
ARPC5L	7.49836826145726
KLHL26	5.64134553630366
MBP	5.04970117420834
SIM2	2.98277237581277
RPP25	4.38223851132186
SLC2A2	2.79163995709236
EXO1	5.83007442886504
SOSTDC1	5.43603565929052
HRC	3.06410477907591
TRIM48	3.09682403314593
KIRREL	5.74654620104404
PIK3R1	4.72918226823408
HOXC11	3.84648253093227
MAF	4.67878547811188
DOK5	9.26048830773509
HELZ	5.32171784797583
ZMIZ2	5.75000707726177
SLC46A3	5.01244483726992
ADRB3	3.87787254564175
PTRH2	6.98680579244075
DMD	3.66422938186321
STAMBP	8.0107392861252
KRTAP2-4	3.45971589358473
ADCY2	3.41159774749384
MS4A12	3.2396326146983
TCF20	5.2003074597925
KLHL20	5.00666284896872
SRM	7.43783587144335
OTC	3.59591077420111
ABCB11	3.08133096912358
KCNC2	3.35036961007801
CDH19	2.93002920426722
SSH3	5.99617468242548
ZNF135	4.24486492906806
FLJ12529	6.73429615667771
PER1	5.13644969831611
KLC2	4.87689703230744
HDAC1	8.97279560330844
FAM128A	7.98339794507911
FNDC3B	8.14227505356761
MTCP1	6.04200147332701
GPR63	3.22624356988059
FLJ21986	3.4350212409459
LMCD1	7.01565035730684
MICAL1	4.19253483285105
BLZF1	4.86430405055108
IQCA	4.11626050478459
PCDHGC3	3.54094508167309
ATRNL1	2.97514667948425
CAV2	5.70025258888139
SAC	3.06732685236732
DUS1L	6.02767706884041
NEK9	4.49163844601390
WARS2	5.30949272964073
DDO	3.4430559641648
MARCO	3.94798590610148
DCHS1	4.74606608274391
TOMM40	6.55928325538203
RP6-213H19.1	5.46478179102638
TUBGCP5	3.34559569310167
IGSF6	4.26216497225264
TPPP	3.25818371620543
SEPT11	6.23141222275869
ADNP	8.60786170752875
UST	3.51856839938314
C13orf34	5.69147783870282
GSTM5	3.49406647297822
BTD	3.95830445828957
PDCD1LG2	2.95816044071874
SNRPB2	7.76261825244376
APOA4	3.37954825320292
APBA3	4.63915994970886
CUTL1	6.05184120573547
PMS1	6.99144650421933
EIF3E	10.7867668589054
IL9	3.41406620133675
HOXA11	3.27707835164502
NARG1	7.50435712431376
RPL31	8.24854391239319
RAB28	3.95642853734990
LY9	3.315748820808
TFCP2	4.76611829697842
ATP2B3	3.13590369870350
KDELR2	9.34303901724786
TLE4	3.99206218531971
FLJ43806	6.00443720109527
TLK2	5.83607916054736
PKP3	5.4740782328843
CIR	4.92706792210578
RPN2	11.1573839457955
SH3GL2	2.66269488415569
CTSO	7.00683317317173
SFMBT1	6.07076790211736
WDR57	6.32233790573011
SDF2L1	6.54902480891958
IGFBP3	8.73638242073248
FER1L3	8.69252015427194
DEK	9.05957600986981
C20orf43	7.88133384826622
ARHGAP24	3.32489511342583
ALB	2.963458372042
SORBS3	4.43193672905601
C4BPA	3.71277256830462
UPF2	6.04528323536464
AGBL2	2.98944196999759
C1QA	7.52745791539376
DOPEY1	5.00675717169024
TERF1	7.10489591897516
KIF22	4.24426249195382
DNTT	2.8878484875454
C10orf6	4.29293072764908
C11orf41	3.13247713713645
NINJ1	5.36934320867503
SEC61A2	4.2019034449572
HNRPF	5.94622004861247
COL11A1	7.88878235301425
HIST1H1D	4.17966008509245
UCP3	3.44121336504269
MYL6B	7.60835500164391
UBAP2	6.80883861483467
TREM1	4.55622560753347
CKMT2	3.89147640447844
HLA-C	11.1890484398241
SLC13A3	3.53571368685535
PLA2G12A	6.31212348770985
SPRED2	4.19989725721216
SCN10A	3.5815893055385
TIMP4	3.89844833220371
PITPNC1	5.83447895852729
SLIT2	6.1593695508763
RSF1	5.43196987474767
POU3F3	3.12302857279011
LIN7C	6.23626358682738
NKX2-2	3.17276854837985
DPPA4	2.72206173563725
ZNF804A	3.00207262125962
CCIN	3.37934134642687
SLC25A31	2.67137099315648
KCNMB4	3.76702591484171
FUT2	4.53807013861757
RABL5	6.00022975052659
FZD4	5.28543044138018
GALNS	6.03134262853452
PNMA3	3.85698433765848
STX6	4.93248781415513
HIST1H1C	8.7418463141831
CIDEB	4.60159342067317
CASP4	7.4725462009978
PDK3	3.74830557621334
WIT1	5.4634252143137
TPR	7.14156615723253
MTX2	8.31602197025656
HIST1H2BH	5.4244707966486
BRD3	6.06223442664721
HIST1H2BO	3.61687747067067
SERPINA3	5.208939371325
UBXD6	5.54048329043688
HOXB7	6.4489383811401
C7orf23	7.51896212581974
KIAA0143	8.47481882723996
KCNJ16	3.60864895721883
STAB2	3.30425535963309
TNPO2	5.63441923476994
CENTG1	3.35668703338238
IRF9	8.71160259790403
MCPH1	3.16708150630207
FABP2	3.16234783840126
C9orf3	7.00580201902005
FBXL4	4.31102373944922
LBH	5.65063840816127
MYO1D	4.95594507922922
PTDSS2	4.82122365416072
BMP2K	4.92063053399335
NFU1	7.64218228190353
UGT8	4.16809455681759
SLC25A23	4.3673554244749
MAPK4	3.46130120272621
HINT1	10.0797961170325
GLP2R	2.99042385332458
WNT7B	3.34987633030511
SETD4	5.88810387167248
CHCHD2	11.0414596353561
DYNLT3	8.32768639942842
FKBP11	7.47944366676202
NDP	3.54536893452729
RHOBTB1	4.38492204993115
FLII	6.15265001590492
SLC4A4	3.34144919185369
RPL38	9.52645315124753
HTF9C	4.4295341891216
RPS16	12.1408497370742
AP2A2	5.1732646286908
CHPF	5.40775347697843
CSNK2A1	6.66134982543688
MAP7D1	5.54642550194966
FKBP6	3.49218155344389
ZNF214	3.34713079857069
DDX56	6.50563155657831
TWIST1	6.03291071212506
EPO	3.35511917690349
MRPS18B	7.0864900222606
ZNF682	3.56654023423228
AOX1	3.41903253717447
RPL14	9.9315581999163
CYR61	7.4719207556537
JRKL	5.97587516252849
DTNA	3.46403465347058
MAFF	7.18525489828356
LOC51136	3.87219803584838
TMOD3	3.31927326846386
LY96	4.06137514833584
EEA1	4.15088750952939
KLK3	3.36734395879498
IL1R1	6.97887408049636
HRSP12	5.52778266095643
KTN1	8.88620981270672
LOH11CR2A	5.6240022398864
ARL5A	8.70950614176308
MAB21L1	3.21451211759253
C20orf59	4.57270820519549
ADAM2	2.78140404059019
PHKB	5.37678873106725
CCT6A	8.57909169614277
TBC1D8B	4.13732186736493
FAM13A1	4.70418354887933
EHHADH	5.00160525258183
LAPTM4B	10.9803664107119
TMEM147	9.98665478495655
ITGB5	7.02541806674463
YIPF3	8.32403080393708
FKBP2	8.19931798430082
XPO7	5.22081860990168
GPR75	3.40790799943666
NR1D1	5.00896967486681
TRIM5	6.45776824452844
TMEM110	5.30134854509129
APOC1	7.8809155195369
RNASE4	3.8941269387339
PARD6B	2.89514922684550
ARID1A	6.33606505895188
NEK2	6.02122026952305
RRAGB	4.95651104766052
PCDHGA3	3.20059423290191
HIST2H2BE	4.2944155995348
RCN2	8.73259122895914
STARD7	9.19314030297073
SHMT2	5.83513078204312
MLYCD	4.36543325082029
KIAA1751	3.17856562414026
NDUFA5	8.98461985017996
THAP9	3.08064807456906
FLVCR2	3.583698447909
RP11-217H1.1	7.60600142433062
AP1S1	5.36429285158291
NCLN	4.08038686324192
SDHA	7.05897865973939
SMAD6	4.35970693940771
SAV1	6.28091303866678
SAT1	9.65532238925018
ADAMTS7	3.37741271195625
RPP38	6.71642993620442
RCBTB2	5.59124828251559
VEGFB	5.14831039281712
COLQ	3.67292261659768
RBMS1	7.96174076800853
NRXN2	3.40283720341536
WBSCR16	6.10140652553980
DRG2	5.49111312130762
KLRB1	3.36904281861207
DNASE2B	3.11415297845255
SAFB	4.29333327989912
MAPK8IP1	4.17107354112193
RFX2	3.86592248728541
MLLT4	3.64775319433201
ANKZF1	5.76648776170588
DUSP8	5.12135075582623
C19orf50	5.55011899193417
MEF2C	4.18586569862727
SENP5	4.48170521577166
NFKBIL2	3.26275740118314
LBR	7.11237587024367
CBFA2T3	3.26443200493782
AFF3	3.46214626383571
IL2RG	4.8327624637788
CCDC51	7.62138622403432
COG7	4.55985982489067
MYB	4.07445819768883
KLF3	5.14362625989633
PLXNA3	4.73429967161724
KCTD14	6.33537045355493
FZR1	3.77985408620437
XRCC2	5.08797408542638
SLC44A4	5.43057786524489
ESPL1	6.2434450980116
MMS19	5.89202551011165
GMPR2	6.78136151465093
ST8SIA5	3.19348896492963
TBC1D19	4.49448867202706
CHPT1	5.15297642761411
ERBB4	5.77366663592565
TSPAN32	3.73675751455027
MAP4	6.251232743009
ACTR3	10.3341425949536
UGCG	6.86084004649950
GPHN	4.1756649732197
ZAP70	3.49393299916683
SLC6A2	3.7907300019062
LPP	5.90470048925064
PTPRCAP	4.32661998631696
IL12RB1	3.57551235688234
HIVEP1	5.4476128473759
ATRX	5.38858335553745
EIF4EBP2	6.01654749857692
DFFB	3.71056568058896
DMRT1	3.38898990075226
CHST8	4.06933765567265
HSPB6	3.78696073963163
C14orf109	7.04009603694103
IER2	9.10488008662457
NMB	5.58380723211871
COX5A	10.5022460670651
EIF6	8.65275221133736
AIFM1	7.52029471644276
WWC2	5.4248804223298
GSTA1	2.90870824688964
POLR2L	8.9461055268785
MRPL4	8.11029340731423
SEMG1	2.92610421554632
MPPED2	5.81511842203534
FLJ21062	3.56040082748879
TRAF3IP2	6.8127110225625
EPB41L4A	3.44692830143892
LILRA4	3.91041134423573
LAMA2	3.43496208586495
TAF4B	3.10368832354553
RLBP1	3.14869379430879
SLTM	7.29170511526961
CD300C	3.67287752477245
FLJ10404	4.97703006294055
RTDR1	4.6308636653746
MALT1	7.49045723686204
ARVCF	4.50162365062300
RENBP	3.92471864756785
ATXN7L1	3.04483482793805
NID1	4.79365103188321
TUBGCP3	4.69363509093064
ZNF783	5.5132542371068
ITIH5	3.92590145753321
ZNF85	5.64120163903027
MMP13	4.70081030638215
KIAA0329	4.80820033756682
C8A	3.72453185955047
MGC87042	3.25517873128717
HOXC13	3.36092422241784
CLGN	6.61180458371251
SLC25A37	3.58356130844615
SMARCC2	6.34319398541979
TFDP2	6.82314873795578
POLI	5.59263644411695
HCP5	7.71115178277972
UCN	3.38026631339579
ZNF764	4.15974248114103
USF2	6.38384361846918
C20orf24	10.6620200659868
FHL3	5.19994442147197
SPATA5L1	4.73176959567212
JMJD3	4.70066915121177
MMRN2	4.02543327478506
DSP	9.73613516055574
NDST1	4.34199515841422
ZNF248	4.08411432060636
PELP1	5.24567412146464
MBL2	3.20580070535734
ZNF230	5.46788212608558
RNF41	5.18090543872407
THOC5	4.40394079058385
MSN	7.50061737927253
SLC9A5	3.49302937547171
SERINC3	8.47627687107325
ZNF434	3.91574172917713
MUSK	2.78034021546969
SMARCD1	4.72116773235379
C11orf75	7.8684023717974
ZFP106	5.59756419451529
GTF2E1	7.07704843512642
RY1	6.1983691996473
ATAD2B	3.66234838652295
DDOST	9.15696736942307
ARHGAP17	6.00245142059591
GPNMB	8.05719272764386
TTF2	5.81944092243638
SFPQ	7.07203411649427
GFRA4	3.18371669577313
TIGD6	3.4910710283312
SLC39A14	7.37384780824073
AKR1B10	3.49458962498082
NGRN	8.32748123886504
RGS16	3.95013295692148
URB1	4.21367027256856
GPR137B	6.27601887729853
MECP2	4.68379992392446
PSMA1	10.2333252032685
TOP3B	3.52729933377952
NFATC4	3.72626629255437
RAB7L1	5.62683071937884
CSN3	3.35860318222329
NOS1	3.79547065465522
CA14	4.09934347586949
BMPR1A	6.38032841482321
YBX2	4.41243481833307
PRL	3.16665515708454
SNRP70	6.93956038366775
C6orf130	6.86774825916588
KIAA1166	4.95039739802915
FUBP3	5.83127892283324
STAG2	7.50340735488492
ACACA	6.31226505264506
ABCG1	4.21833958915858
ATOH1	3.01142178268333
ODF1	3.44460217851463
TMEM127	6.38027939455699
CD55	9.29913463725672
PLN	3.0493415619588
RPS23	12.2694692970310
LYPLA1	9.47407030870969
PRDM9	3.74513727759286
SSX2	3.92443178711821
PLUNC	3.55585350406217
SYNGR3	4.51806239918683
EML1	3.66145377932776
LNPEP	3.4442490558461
SMAD3	4.12852916256391
NUP93	6.74249643185525
HISPPD1	5.95144720753212
HNRPUL2	4.27091236461744
YARS2	5.7394567777726
TBC1D12	4.64264646583205
ZCCHC4	3.66192647932024
FBXO22	4.25135368115373
C16orf24	5.08115799973925
ZNF669	5.47234006334173
PTGDR	2.94913670649922
DDX27	8.25175456844405
KIAA0409	5.35817684585085
ASB8	5.81551903699447
MEPE	3.84852800586713
PLP2	10.0355520611406
COQ7	4.53299613002173
CHMP5	9.07075725832642
CACNB3	5.37724403066827
C10orf84	3.90805437983846
SPO11	3.40419566460741
NEDD4	3.5932685813403
THAP11	5.99187843387819
ZNF43	6.67888388613576
KRT13	3.30689011556669
NEK4	6.75995368986683
MRPL19	7.88129174075298
RBBP9	3.78619224078137
PRKAR2A	5.58063616008091
IHPK1	6.6126261285585
ATP6V0B	9.35663733750681
CACNA1E	3.23888298594156
CEACAM8	2.94573654975849
PEX14	5.91047090983819
BXDC5	7.91262715661347
ZBTB38	7.59966295280421
PAFAH1B1	5.73159332253743
PCTK2	4.51895900523996
LRRC16	5.63696883516155
OSTF1	5.95736538559791
KIAA0323	5.95965249836461
FYCO1	6.77167806035383
TXNDC13	6.01559234281097
PLTP	8.27614982741474
SLC25A1	5.81920564459906
EZH2	6.48963901341749
PLEKHB1	5.48852947062818
GRB7	5.40318227076503
ZFP37	3.27747201314878
MRPL33	8.20266431222423
C9orf27	3.15689965090197
PELO	6.30315781881602
ARMC1	7.78128606554681
ZNF154	3.49319958877673
C3orf64	3.97117014842632
FLJ10357	5.40360370545253
PON1	3.34415270964173
SYT5	3.49221346580457
TMEM66	9.08545722268845
ATP4A	3.09253230868838
HBEGF	4.13512980620578
PI4KA	5.77146710292444
LEPRE1	5.81923654284165
POU2AF1	4.65430540158246
MRPL12	6.55329554809836
GNPDA1	7.11204061843772
RASAL1	4.18672301410648
ZC3H3	5.05969581324709
DDAH1	7.08477352209723
MGAT1	6.55325534807986
TIPARP	7.02633262974358
UGT2B15	3.04378427550412
DNASE1L3	3.09681277576312
CHEK1	5.521561383456
ZNF8	4.37917064252413
TXNDC1	6.33604748330448
CKB	7.77399746361576
RTN3	8.59058179629277
IPO8	3.6608163458459
FZD2	4.7915069184308
PART1	5.59919222159998
PSMB6	8.5403426902257
MAP3K14	3.97918643673897
PCDHB8	3.17985397860445
PHC3	3.26864921867997
PPP1R8	5.97749375579419
NOVA2	3.30338012537084
TNFRSF11B	6.38183005886622
GOLPH3	7.89020350008046
LOC51233	3.75842005430821
GGTLA4	3.06957530914045
PDE6D	7.10324233923497
TTLL1	4.94780626134935
ZNF117	3.82428161546195
NKRF	5.98106159491432
CLK2	6.90722700031152
TNFSF15	3.01713140358107
DUSP2	5.68686787542684
HSD17B11	7.18899790068941
SECISBP2	4.5575948142086
PPAP2C	3.37366875419667
GABRR2	3.62260742070414
LOC51145	2.91627557245694
PIK3C3	7.22234062905994
DHDDS	5.51238265308639
CTSW	3.42779083324868
NEFM	3.56420450884475
TNNC2	3.83870709481556
ANKRD28	4.67303145684761
MRPL28	5.76186760778757
STMN3	3.22629340904293
SYN1	3.81447812586443
RAB14	5.02536872399847
PIGV	5.4994602903619
CDK2AP2	7.86312124850991
ZIM2	3.50966254546636
APBB1	4.53659773327422
SND1	7.72191743102657
C1orf123	6.94382230048397
B4GALT1	3.45227983080833
CHD3	4.74068178608172
RNASE2	3.98258569655353
BCAP31	8.32045255495057
SLC25A44	5.93591354875832
CXXC1	6.73297165562036
PIB5PA	4.28494042005085
CD40	5.23944455203512
FAT2	5.78134870659302
DYNC1LI2	5.04951307029385
GDI1	7.04983176903818
ZNF81	2.7414792276564
VSNL1	3.86560047422571
PIH1D1	7.67933619738121
KRTAP5-9	3.77475800916157
FLJ10081	3.78691767942806
CS	8.46925091879512
ZNF318	5.87946910996175
IGFBP7	11.0939062378917
ZNF609	3.92480869875002
SIRT4	3.30518852499449
SCN4A	3.76185310411935
ARHGAP4	3.69627278446062
EHMT2	5.64715920565858
UFD1L	8.71529173618917
EXOSC10	7.09139729048118
ECE2	3.50886275968286
ERMP1	4.91876344408812
OVGP1	4.03547923570471
GTPBP3	6.3142807759123
FAM82C	5.67949470369487
PACS2	5.58418860056923
C19orf36	3.63755111415568
UNC84A	8.9931943559527
ARL4C	7.18776600879715
SCD5	3.62720778764854
ATG4B	6.10083041985646
LASS6	7.68036403089841
LSG1	6.84189685543858
MAL	9.3614010219579
GPR22	3.07409539236374
WDR5B	6.21873985293267
GALR1	2.96175171744723
AQP4	3.10054348375994
C17orf60	3.2847660779706
HDAC7A	5.15412694257013
GRIN2C	3.36059782983814
ARMC8	5.52795514485423
SLC47A1	3.16778042800574
DMPK	3.82584377728995
CCRN4L	4.01100078582612
CBR4	4.76584300750411
KIFC1	5.84229643502549
LHX5	2.97944290219537
SMC1A	6.12876009492813
LPXN	5.38841544980687
TRPC7	2.83647707987434
SERPINA1	5.60864309222888
SMYD5	5.36457179111768
RPS13	12.2299658859589
CRHR2	3.39401973423454
TUSC2	6.39477497517117
PRKAA1	3.55290791699255
FADS2	3.94450519933758
ENAH	8.62154574901781
PRO1768	3.06092528549333
KIR3DL2	3.07920236130813
APBA2BP	7.35775440980441
ATP2C1	6.70625528237233
ALDH1A2	3.71102886605397
RNF103	7.78854818563621
AHCY	9.20453607102194
CROT	5.18747153926214
PABPC3	8.64265340597284
ALG12	4.41527859880826
EGR1	6.51351629638154
THSD1	3.79453039295332
CCL17	3.26103105148165
BZRPL1	3.15066566977277
KHK	3.57384859084834
ESRRG	5.13729450278379
SLC12A2	6.02457630521722
CNGA1	2.88085873700292
RDH5	4.16893220537188
CD58	5.44798431124299
PTGFR	3.00842691226147
CCDC48	3.31513449466148
CCDC76	5.34152465964198
CDR2	6.07153126649546
ZIC4	3.50858087423408
SELE	2.81471515363450
OR1G1	3.59153866777688
EXOSC9	5.8974099143321
PSMC6	9.30796092692316
ABCB1	2.99649228059866
GPR12	3.29840104013785
KIAA0196	7.0872953001872
PCDHA2	2.87870168133702
SSR3	6.56123071694499
MSI1	3.79386809524153
TRAT1	2.91785479936295
CC2D1A	5.17270767068744
PLAGL1	6.3997921451588
LLGL1	3.70661616007671
KLF6	7.2792610101862
MTF1	5.02676892909294
RNF2	4.84847480539832
tcag7.1314	5.84400421738129
NR5A1	2.90335065978890
THBD	4.08261344921899
ABCD2	2.71211584305575
ITGB7	4.04676682023736
DNAJC7	5.25685005950966
CCDC81	3.43826837525758
TM2D3	7.59877119173573
HUWE1	5.11379112004914
CDH17	3.56413343757651
CD180	3.52554793029416
FAAH	3.94817435303032
IL17A	2.80809582958707
POLA1	5.46395311054092
TMPO	4.08011795809873
LYRM5	6.05749486096676
GNAT3	2.75968412873351
TM7SF2	6.43705228663395
FLOT2	5.4702079167084
MAP4K1	5.41565280796188
HDGFRP3	4.04913346439363
RRAS2	7.37049651941612
OXCT1	5.31809343107417
LTBP2	8.61363481184253
ARPC5	10.5426620830319
SV2B	3.49761481159176
ZDHHC4	7.33909073540083
CYP2A6	4.29433089505105
PDE9A	6.6229568940763
ABCA8	3.73625771191922
NDUFS2	9.37155798525093
UBR5	6.4918773112837
FLJ22662	6.77247526933666
GP6	4.67291538905547
CRYBA2	3.23383160781207
LEF1	4.2036140109632
ZNF20	6.5159043233809
CTPS	5.98447113444466
EPS8L1	7.06732061499352
EYA1	2.87096545777635
SERPINB2	3.66764226625194
MAPK14	5.49463832889786
GTF2F2	4.92174216671667
