Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_A06_586078
ZNF623	7.93355136267967
A2M	8.371096898092
NOL8	6.72193265459283
GRPEL1	7.14247855530739
LMNB2	5.3961268004988
ROCK2	4.70285635114708
SNX16	6.2140811744737
Magmas	6.01791586098966
ANXA3	6.33752472506642
C11orf2	7.9085164973684
VKORC1	7.50077126358012
TRPM6	3.18975384165030
KIAA1609	4.08862085151123
FOXK2	7.13156749549967
FEV	3.23280442467497
EED	5.5177295718904
RNF32	3.13068304274517
PDCD5	6.72427954086765
SLC8A1	3.27049281309622
HES1	6.45067349808086
DGUOK	7.56893305193034
CLDN16	7.31653041274235
CLC	3.20648842652422
ISL1	3.59844488856942
C1QTNF3	7.42746477437631
GAGE1	2.9389454728415
KIAA0528	6.92981751801212
VGLL3	3.39822779239882
MANEA	5.12667344056294
C1orf61	3.5277990036762
SUPT4H1	7.74482747452832
CD1A	4.08927929084181
ASAHL	4.7919915215089
TRAF5	6.55246049381374
RAPGEF6	6.07213538528298
WHSC1	6.10968513685509
NEIL1	3.24232427749487
KIAA0020	6.20225851645718
C16orf45	4.60453942975254
GFPT2	5.00874336340731
RBM10	6.71830218980048
MRS2L	5.71102161679184
DNAH17	3.54239345649898
STARD5	3.82582107340566
C19orf10	7.22340916837052
SIP1	6.38039117418825
DNAJC15	7.69639325015128
C1orf160	6.37805878802032
SLFN12	5.32783288567795
STAU2	6.44469568972785
FAM98A	9.13327519066978
EXOC3	6.76894410496608
RAD23B	8.88189886634177
HIST3H3	3.79466781287741
NCOR2	4.40802439888233
TNFRSF9	3.10683446808739
KLK8	6.08638927016294
NOL1	6.78866009268668
ALX1	3.60616751772761
CCNE1	7.02928099147278
PKDREJ	3.60588978074374
TIAL1	6.33124704702088
WHSC1L1	4.07607933365673
HIST1H1E	3.76264694014748
SMUG1	4.52037601405303
TM4SF4	3.5559238145239
NPY6R	3.35759052821753
UFM1	7.23905669553495
AP3M2	6.43120720355978
USP14	8.39175622433813
CORO2A	7.3071531321017
ETNK2	4.02896210264015
APOE	4.84225979151906
ANGPT4	3.56870753857181
DSTN	10.8433117230277
SFRS14	5.87358501259735
FRS2	3.19130610929342
NR2E3	3.14290650090732
ST8SIA4	3.29442233080364
GMPR	4.3968738859659
TUBB2C	9.35122961283543
LOC730092	3.77985388587012
ORM1	3.03376896288964
HSPD1	11.0214705572325
C5orf13	8.02861195163652
F2RL1	6.95373616677937
PLEKHA9	5.36105090231163
ZNF232	5.33451717259176
SLC6A7	3.56730264898412
ADH5	8.23312314769045
SHBG	3.37220575783269
DSCR6	3.75236768069766
CROCCL2	3.45409982212399
CDIPT	8.33219885029362
SLC16A5	5.64040702356688
TUBB	10.8755123938705
GAS2L1	5.41876470403422
TOR3A	6.82615577396735
PREP	6.16201523982476
RFX3	3.67158144948679
CHMP1B	7.99345862302067
COPS4	8.85981721756161
MYH6	3.93753474417964
BCHE	3.23001852943206
MAP3K13	3.75454910253768
LCMT1	7.88118081751825
EIF1AX	8.40578056534312
SLC24A5	2.87561156834022
BCL2	3.63981033310938
HBZ	2.93268703583252
HCRTR2	2.97244627494047
TJAP1	6.40260498763506
MAPBPIP	7.18561303195084
TMEM156	3.08564296725192
MYO15B	3.92307463353361
ZNF239	6.01382424905067
KIAA1324	3.30568869371228
PLCL2	6.05641015943783
C4orf29	4.73359827156202
SNX19	6.66940197204245
NAALADL1	3.07324511326721
DUSP5	7.18521269678113
GKN1	3.75115082203709
PXDN	10.6275346637214
FCN1	3.34406748840695
SLMO1	3.77491179895779
TNXB	3.95051700810879
C1QL1	3.61913769566090
BIRC7	3.46516767300897
A4GALT	4.07069388520698
TIMM22	5.78074139409386
ABHD9	3.25567766813417
TOMM34	6.78634720979934
ZNF35	5.63070394560381
LIMD1	3.42615788152435
CARD8	4.63307049672017
KIAA0286	5.43305446596218
CD6	3.82021276193705
RSRC1	7.0261456762922
TOX3	5.76584553611818
C16orf35	4.5814526550354
CRHBP	2.96080702271161
PTRF	6.50727250467307
FBXO24	2.88887133182711
CHST11	6.25305671942058
THRB	3.98635836511149
RNF39	4.21241548947650
MYBPC1	3.33673086840127
PSMD11	7.83062796727816
ALAD	6.26994249246349
AQP2	3.25809283075717
EN1	3.20621758133782
GSTM4	3.78787327379502
ZNF187	6.53270679504422
CDC42BPA	6.21020476199409
F7	3.66762472656067
CNOT1	6.26232686772089
SLC13A4	3.15523623302117
ZBTB11	7.96477208831388
B3GALT5	2.85898208490251
LUC7L2	7.65384626608289
SPTBN1	4.95032085661428
EXOC2	4.29508100182153
LSM4	7.35108292133043
IRS1	7.82341641789384
TMEM1	6.17116198171035
MRPL34	7.54180631865732
SAMM50	7.44383958317109
CDC42EP3	6.97286842052032
HSF2	4.68083272203445
SRP72	8.3795220774996
MFN2	5.67618285834234
TSPAN7	6.70419906629047
SGK269	4.09917056551498
NUCB1	7.42448284235399
RHOH	3.49803694786634
MTX1	7.5690739074277
CENTA1	5.66137994673877
ATR	6.68588882053349
IGLV3-25	5.1160440666977
DDX49	6.26807919947015
TACR1	3.42155611328699
SFRS5	7.3608473520279
THAP1	6.44802213315547
RHBDF1	6.86256329856151
RASIP1	4.34942013928669
DPYD	5.09998789410877
MYO5C	8.01405249000224
DOHH	3.20803992430319
POF1B	4.78593043097753
MAPK10	3.79332785650005
ZNF552	6.02577997461766
USP32	5.23134776354598
MED27	6.82913128988898
NCAM1	4.52423656849802
LOC171220	4.73062758088608
PRDX4	10.2121365500082
AGT	3.90055158043684
SLC22A14	3.81965881747602
DAPP1	6.36892815857179
PILRA	3.52319605021828
ATF7	3.65017525469466
ABCF2	5.39872699398229
KIAA0748	3.27835657906046
C17orf85	5.64908104357231
TKTL1	3.14118241610243
FGF1	3.47437350117545
IL6R	4.25939559801256
CHRNB2	4.05404101956398
COL7A1	4.66432998146533
NFIL3	8.43525096864587
LRRC48	3.11307698996536
TM6SF1	3.90705431380235
SPG20	5.87796238701478
COX10	4.99084786807778
DNAJA3	7.75236288228074
ECEL1	3.84252701835353
GCA	6.95311581044005
GLG1	8.6737769374169
CIITA	3.63050132707231
CLDN6	3.13882815122101
EPHA4	7.08332966644851
FANCC	4.13947297497043
MUTYH	6.10900421358058
L2HGDH	4.17779193721396
GPATCH2	5.27894409854226
PSG3	2.99107821535823
ZNF227	5.26311242652003
MRPL15	8.85101630159656
NQO2	6.45356303278408
C21orf59	8.03724983160249
ZBTB20	6.55059497037364
NEU1	7.99407344621536
QRICH1	7.5023608052686
C2orf34	4.23781272420504
UBE2L6	9.44723359330127
HP1BP3	5.93019401819801
MED14	4.91309192185003
TSN	7.46602167880566
TPBG	8.36789993933639
SPRY2	6.85194839052706
LZTFL1	6.33965363204488
OSR2	8.69057575738854
KLHL7	6.26955747122551
XPC	6.76548126888405
GMFB	8.32692659741783
PBEF1	7.83408531122034
CCR3	2.79256135268639
AGTPBP1	5.9471232288064
TMEM8	6.66406300272598
PCSK6	4.04554838027643
STAT5A	4.19051541501952
FAM18B	7.66451260553446
PTPN2	6.36074355711066
SF3A3	5.67147584722324
EFCBP2	3.51647203856555
HCFC1	5.5245130206186
NFYA	5.50574069627365
PBLD	5.94642693233104
PIGF	5.83875132918281
AHNAK	6.91692199025819
ACTR5	4.16877677063562
KIF14	5.32669006284528
PTGER1	4.35747710213191
NOS2A	3.27367225987646
TENC1	5.0614948024095
YIPF2	5.46320841287893
ETV2	3.24530636300253
KIAA1012	7.4879451319941
C17orf53	3.50251207576822
AHR	6.85019008127592
PTPRH	4.35872429887177
ATP10A	4.60794476244502
ATP6V1C1	7.44676477972599
DPH4	6.57483059265348
TAS2R3	3.26065972255650
C5orf5	7.0747090533725
KCNA4	3.56077525791043
COQ10B	8.14526609956093
NMNAT2	3.74722678683353
PSMF1	7.61946226312552
SORBS2	3.65143211797863
NFE2L2	9.81748736286192
SH3PXD2A	4.32105966514276
NRF1	4.18042548639316
SPINK5	6.22972801322622
SH2D2A	4.77289806649843
PRDM12	3.00784802540834
RBBP6	7.32226720481732
OPA3	5.11297823668364
PAQR4	5.78195266288367
IFI27	9.1714139847397
SKAP2	6.43448175858345
TJP3	5.82785146357178
C9orf61	4.50774117717263
MT1G	7.70608155671264
HS1BP3	5.91284695223145
IDS	5.20122595039052
PARG	5.86448816476624
OR2B2	2.88887978360014
DYRK4	5.36353738675032
MICALL1	5.80509625114376
GALR2	3.02390541785836
CHRM4	3.36162390282111
RIC3	3.06459953447134
GPBP1L1	8.51755670201415
ART1	3.23784510175458
TBX21	3.06787087739892
DUS4L	5.10970601703687
KCNJ6	3.79940030821755
TNFAIP6	7.49852944643635
CCT4	10.2729016838055
RTEL1	3.85885094127739
CASP5	4.09903344266429
CHMP6	5.32900465126736
BRD4	6.66484231201636
NDUFA13	9.7732665036444
CYP19A1	3.14653262979035
CD151	6.7473501413009
DOK4	4.46428112448932
FAM26B	6.60955571361329
ARFRP1	4.68360130795756
MRPL41	2.98931783398209
CRYBA1	3.07895163447765
HRH2	3.64525789642372
KIF25	3.44548132359885
MTMR6	6.30482463166735
SCAMP3	7.21649928279675
MTG1	5.88175840258863
UBTD1	4.60334755230003
SOX9	8.06103541512493
CRABP1	7.66348437924525
FLJ33790	3.43142733698627
FAU	11.0757900427687
DTNB	3.7706100608505
CARD9	4.18325297624658
PACSIN3	4.4039028350671
OMD	3.07656331338934
HOXB8	3.38574169821938
NSBP1	3.78559474623857
SLC4A5	3.26759396310747
FBXO46	7.15259400798992
UGCGL2	5.23841917212806
SVIL	7.73596107223046
OAS1	7.21109127213556
PHB2	10.1653985095543
NDRG2	4.50158404977974
ERMAP	5.92916411884565
GRIP1	2.99648469492097
APBA2	4.95410665470958
TCF21	4.30840166735673
JPH2	3.01675864958507
DLST	6.48274691373275
SLA	5.74428754604822
AMELX	2.66067459526475
WNT6	3.41557531775666
ATP2B2	3.58653402453125
CPVL	7.6914897660894
RGS20	2.83078278074466
TRAM2	7.32164821757207
ZNRF4	4.19849435147532
ZNF419	6.3756592645518
LXN	7.82453432428363
TLK1	5.7173977989751
UPK3B	3.48214914666494
MTMR12	4.83613127871676
KLHL21	5.62252632273912
ZNF384	5.23511349976901
PI15	3.49011271384103
RER1	6.41976772923083
ELAVL2	3.23432877034877
KLF2	6.81234958549593
RPN1	9.65334761998618
PMVK	6.62905584492556
EIF3D	8.16599079393993
SIX2	3.53473495877353
HPS1	4.75292796479493
RNF7	7.40418903663345
TFE3	5.6273757996217
C11orf17	5.43150283272042
SNRPC	8.5099922872174
KCTD13	5.10745160406559
DLGAP1	4.18191717035072
PGLYRP1	3.40774349467335
IL8	8.23237144564652
IRF7	5.0774641239616
SERPINB13	2.89110551943981
SET	9.7991993948717
NAB2	5.27404480638952
MGC40069	3.40542222514177
BLR1	3.30113388152875
LRP5L	4.21073197793393
FAM120A	6.6877937378205
ASCL2	3.00848094124981
PCDHGA10	4.32804854556534
SHH	2.96066184086364
SH2B1	4.97445336504681
ATP5H	11.0530017938569
THPO	3.13433873249007
HIST1H3E	4.10325514759884
TYRP1	3.59544075195229
EIF2S1	7.648669060505
RFNG	5.30501925780226
RAB20	6.20087032537783
TNFRSF17	4.50886747342240
RBM7	8.01493190197113
TMPRSS4	8.0851313825725
NKX2-8	2.93633609402136
C1orf115	6.50528870005814
TAF9	7.93230001059638
TERF2	6.7849433049972
TNFRSF1A	7.92222333609084
ACADVL	6.8432608222173
ISCU	9.14875321164493
KIAA0841	4.81188431374548
GTF2H5	7.9743367735924
EDG8	2.72885293512458
RAB15	7.36855042178905
HBP1	5.74083976597099
TNNT2	3.60390112321904
CECR5	6.64079622363701
JRK	5.09391848483742
PHGDH	7.82312220052839
XPO4	4.88637775529059
ARHGAP25	4.44592151598181
CA9	3.85115988576761
TLX1	3.28723962222954
GPS1	6.85028652823985
RPS29	11.9179395454662
MKLN1	6.48750126392096
ATP6V0A2	4.57568834425636
EMR2	3.42502325786134
KIAA0319L	5.35206188558714
DOPEY2	6.15488453506744
SLC29A3	6.45509640210363
LGALS4	9.9977182225101
SDHD	9.11017502423099
USH2A	2.94664565416224
NF1	4.70496269669547
IMPAD1	7.89837470493087
APOBEC3A	3.48515701029956
OLR1	3.49334754684128
HCFC1R1	6.06640901193335
TAOK2	3.98996568385589
NRAP	3.47520809645138
PPFIBP1	5.5380386324364
LYPD3	4.05532464175391
BCL7A	5.95455274755240
AGER	3.41653121198499
MCM10	4.15855560610518
MAP4K3	7.20235224075431
PFTK1	6.02990137546857
CBS	7.77503441698313
CLK3	6.01272512106869
KIAA0753	6.09946981415792
GABRE	4.77335766750377
FIS1	7.7796873984955
ELF4	7.12239104890728
C11orf49	7.73709010423243
CLIP2	6.76691231695814
CLPS	4.03984176620054
PPCDC	4.94336607983687
KDELR1	7.61644205196466
NT5E	6.57040619532392
FOXN2	3.70217268536555
NCSTN	7.7910949076078
PARP4	7.51481059254077
CD83	6.37733022741689
NPY	5.60674203079812
IL18	5.26082193055744
BEGAIN	3.18095049718388
VPS16	7.0499317840565
SLC16A2	5.06910340577439
SLC35B1	8.40617424744502
C4orf20	7.31127699419469
IGFBP2	11.3578876756993
NOTCH2	6.66184593123053
SIGLEC1	3.95896894811666
SLC9A2	5.4570596863927
CD93	6.93192189617102
CEP164	3.86839728477089
P53AIP1	3.22089298558268
ADD1	7.50502380880944
ZNF136	6.6812385190313
ANP32A	5.9061251385752
MGP	8.55538440699118
DNAJC1	6.05811248372871
CCDC144A	3.04914809204034
ACLY	7.15125969612022
TRPC1	4.61375810819346
CYP4F12	4.45527629294188
FKBP5	4.18942720068055
SMS	7.62607818142776
MAPK7	5.0514089391462
RRAGC	8.189745849933
PARD6A	4.4428887133923
CCDC85B	4.3404488707886
SYNGR4	3.10524978264055
WIF1	3.96101058847561
GCH1	6.51543877695448
STRN3	5.9419831237191
TMOD2	2.74702175329300
FLI1	3.80780240064899
DGKQ	3.39171768472105
MAB21L2	3.71309531103452
SCNN1B	3.44633595190136
ECHDC3	4.91621825096569
TMEM106C	8.06746620139815
CSNK2A2	6.41408169011659
GPRIN2	5.96713828900393
CPA4	4.43810082239123
RPL39	12.736645223712
HERC3	3.67944809863232
MELK	7.58483373729718
IL15RA	5.52483711479102
HMBOX1	7.29023081069254
CUL3	7.17213614955813
PODXL	7.57242661103843
CCT6B	4.90853317225157
GPX2	8.17108912172265
ITK	3.92570147763525
CLIC5	9.39178755340427
RABAC1	9.24553428274449
YPEL1	6.72905786925662
DNAJC4	4.04163325284086
NR1D2	7.66599693820229
KIAA0776	6.7952400568326
FBXL5	7.31591890628205
C13orf27	5.13467589258619
DEFA5	3.33678779120208
TRHDE	3.17705586558385
ZNF536	2.94944265385985
MEF2B	3.82823364184946
UQCRQ	9.65309763077848
ITGB2	7.09378263460694
PTPN4	6.88116662470445
STX5	5.96774657865585
CD72	3.37735644291816
ERH	10.3917972534793
XRCC1	6.80608100022988
VEGFA	7.9811321665312
MPHOSPH1	4.72219810274078
MORC1	2.70872933926934
PARVB	4.14374473187751
ELL	3.81307364163300
SETBP1	5.08772762976538
CDH11	7.40157550295505
NDC80	6.96050091317395
GIMAP6	5.45464645135521
AREG	7.07848897794673
BAT2D1	7.93860220705565
CDS2	7.1131975202374
LIPT1	7.08700128739156
SENP3	5.20576968830972
IL1F9	3.62659124211123
GRIN2A	3.72460835835369
MAN2C1	5.03587838805125
NSUN5	7.16683318814095
SF3B5	8.74562878283832
CEP72	5.27815293298257
MYC	7.64538368747532
NRXN1	2.99355813177625
DECR2	6.5059686395723
SLC37A1	4.85305955240531
SUPT16H	8.2342249652651
MUS81	7.05221562146317
PHYH	7.47491819614811
ULBP1	3.16656138318551
OIP5	6.54779062496563
IL10RB	7.71350650405568
OTUB2	3.59687776442269
NELL2	5.47081052691165
MAPK8IP2	3.42820092345664
ARHGAP10	4.82800483142788
POU3F2	3.16627328144738
RPLP2	8.15110141626218
FGF22	3.03985130216211
PSCD4	3.55194782673843
TRAPPC6A	7.36944225977003
C21orf2	3.6833107761659
CEMP1	3.05800906934778
IL1RAPL1	3.40896043778208
LIN7B	3.57481246482561
VCP	8.22120638383091
NKX2-1	3.20999096688533
BGN	6.56181734424558
LAMA3	6.39879600225207
APOBEC3F	3.37682118154751
COCH	3.64633567122034
SCGB1D2	3.56998988613564
SP4	3.81030185492233
SLC11A1	3.78104067857712
ICAM2	4.75311511999485
C21orf25	6.60107354526906
SH3GL1	7.01677394918199
RALB	7.04010506941937
GSK3B	7.3769048871717
GNGT1	2.99036135275787
GPD1L	6.69139487674116
VPS37B	6.91909163489632
TNFAIP3	7.25193915583546
C6orf32	3.83520876900579
ATG3	8.5336227442746
KLHDC2	8.99831263774021
NDUFV2	8.84460741129831
PANK3	6.00844076165703
BLK	2.87155560614393
MATN4	3.56856398008796
GPM6A	3.20853995091833
WDR82	8.36409510315375
APOM	3.88629039036954
PKP2	4.75122377668082
C1orf135	5.38318628248812
TRIP10	6.89127270767373
HRASLS	3.89799248394492
TESK1	6.41264220136007
FSD1	3.75326847935747
SFXN3	6.26763653673784
MMP1	11.3661950623901
CA12	6.56875461522268
ZNF611	7.01399390024766
C19orf58	6.67300006768747
NCOA6	7.80677773111173
PDE6G	3.77709836283322
PPP4R1	8.48660722616178
HLA-DQA1	7.84537193739792
GCLC	7.3412021293922
MAN1A2	4.31432600498075
SEC61A1	8.52625935108445
IKBKAP	5.63005088767635
TWSG1	6.764582396845
UPF1	6.53013660960032
KIAA1219	6.52508584444542
CTDP1	4.46369822799858
ZMYND10	3.84654594301097
WNT16	4.29400030365142
ADAMTS6	2.97998011059904
SNW1	8.29602936351945
IL18RAP	3.86933177192822
RPP30	7.18628746719171
KRT86	4.78485985775348
CDC40	5.49084818429501
SLIT1	3.65815884488358
KIAA0574	5.93024203273472
GTPBP2	7.0242020876495
SETD3	7.17670305682144
C15orf44	6.6748314691852
PRRX2	5.44667455726678
GPR110	3.36999902934703
C11orf10	10.5200107383993
MKKS	7.37425467868540
ELK4	3.40892947942961
ACOX3	5.11946645704586
ADCY1	3.54835769278966
KIAA0372	7.1458450984184
TP53AP1	4.79985974415857
RHBG	3.61479329189580
SMURF2	8.01756896492192
TP53I3	7.65646436205856
EBP	6.50773912086283
SLC22A3	2.68911469801728
TOR1A	7.34670213987706
P2RY4	3.30613151975863
TRPV1	3.51960998002814
ADAMTS12	3.39363319417827
PES1	6.35291859120148
UCP2	8.40639291331333
ATG4A	5.7533988679087
FOXG1	3.66377154879762
MAGEA10	3.84605483309981
WFS1	7.82837050389635
TRIM24	7.1014587853667
PABPN1	9.42127757488525
PROC	3.24377527750716
SLCO1C1	3.53357925964083
SLC25A30	3.14665583485608
SLC22A5	5.16805583020731
DEPDC1	6.12030544006372
KIF23	6.18602323378625
SYN2	4.29967072274018
ASPN	6.89253522007977
CENTG2	8.00916860818881
ZDHHC17	4.74183037372702
VNN3	3.07618031890241
KCNH1	3.44332236143678
PPARD	5.34087667541591
PSMAL	2.90113813223055
FLJ10815	5.06225699331212
YBX1	10.4075146605593
STK24	8.81234743089892
SPEG	5.74518663059947
STK10	5.04895476241818
ZNF695	2.58888639001535
SCTR	2.96506698549844
AAAS	4.63137924628723
SSX3	3.19430598986293
ABCD3	8.64939894475274
MTF2	7.44120183822807
FIG4	6.15221055839722
TMCO6	5.65970187375525
C9orf46	6.11123359439249
ATP6V1F	8.28162714214157
IGHMBP2	4.64508139660679
CCDC94	4.41402644604068
EGR4	3.05902455503600
DUS2L	4.59793898980964
FAM3C	9.09008963825225
DCTN4	6.195907423145
EIF2AK2	6.6129093192008
CST4	3.44491036348834
CCL11	5.77612837174309
LMO7	3.8476658593007
PAM	9.63727747451023
NUTF2	8.71558281132267
ADRBK1	5.3208593428909
ZNF84	6.69333721349027
SLC39A4	6.42466915354155
CITED2	7.48592902736881
C12orf49	5.85032687950749
GRM3	3.08609134619225
CCDC49	5.01797666963115
STARD8	3.90809635498227
FNDC4	4.39985667055766
SIAH2	6.56136719842106
CCDC103	2.83017513198108
ATP5A1	10.7625267115395
HTR7P	3.2961201314146
LALBA	3.05325972291891
RMND5A	5.07065507393767
ATP5J2	9.17592593430567
PSCD2	7.1778883287014
MMP3	10.7435485635722
ZNF409	3.98487430887840
CRHR1	3.23378758604898
WDR70	7.3856257248751
ZFAND1	8.40673829892873
CCL18	4.8195099195962
KRTAP1-3	3.03874437513767
RINT1	5.9328698342355
NRN1	5.41205098418632
SPAG5	6.01599788504126
KIAA0408	2.77304450662271
F13A1	6.81894293407072
DNAH7	3.50729295329407
SLC10A1	3.68715406014735
BRCA2	3.29263604097610
ACADM	7.24116475396386
GIPC2	3.70166583015551
OGN	2.77388964364757
RAGE	5.35022957678333
XPO6	7.11661714422167
FMR1	7.73778578701399
DUSP3	6.05872901658664
ANKMY1	3.34058523879887
CHMP2A	8.96300364384983
FAM8A1	7.55171154681786
GPR21	4.01843469035371
BBS9	5.06013913122843
UNC119B	7.54409859239836
SLC12A3	3.13038580018473
ZDHHC7	7.32149422061397
FVT1	6.04062735156593
ENTPD6	6.65507984107705
PPP1R2P9	3.22647731388487
ERCC4	4.67243224823867
MMP8	3.04344170910064
HMHA1	4.7005686199939
RAD23A	7.99740701051388
ACY1	6.97004680555992
MT1E	6.83531942806628
PPP5C	6.05183058730193
GPR20	3.28275771976407
RFPL3	2.93590150247152
GHITM	8.72580246266157
SCAMP4	4.97976673374114
NARG1L	4.28070352389991
MYO9A	5.7956048145108
BLMH	5.62920740785945
NDUFB7	7.96265581898286
ADCYAP1	8.30853443259984
SP110	7.12076405508748
MIER2	4.31045455111063
KIAA0513	5.67337227111413
SH3BP2	4.68704243456269
PNMA2	4.6416296499207
MAP3K7IP2	6.92821753785477
AGRN	5.15800080074298
CEP290	3.26081733730744
ANXA10	3.16394091175741
RTN2	5.12309158326599
C14orf133	6.94742407408205
PRPS1L1	2.86311018617558
PRPH2	3.60099519629536
KLRA1	2.63504495876528
IRX4	2.96509579355392
GOLGB1	6.65403054987168
GPR97	3.39413935348338
NFKBIL1	4.90696094626294
CHD7	7.01682936636372
APBB3	4.22373262453139
RPS10	10.4775706585616
HIC1	2.88372831215736
TLE3	4.52011699686396
PSMB7	9.70856822452392
IAPP	3.29552373227134
SHQ1	7.2302554745986
API5	6.61656600601186
GP1BB	3.5354201500076
FTHP1	8.76997662715017
TRIM6-TRIM34	5.60359001330426
SLC6A1	3.67790133123533
OCLN	6.96251770695838
NAGLU	5.10255948883372
PTTG3	5.08704289967055
FAM117A	7.18735448980546
SPRY1	7.6553576596316
FLJ10781	8.11759776536888
CDON	3.75209067360711
SH3YL1	8.8823506842127
IGKC	8.48785646741429
TREM2	3.8832993024751
MMP14	5.20251067627762
SERPINI1	4.00681365965986
HDHD3	6.28493717338682
DYNC1LI1	6.49768984541443
FASTKD5	7.09545062756275
TDRD3	5.01408587147278
THSD7A	5.82121411524093
NDST3	2.95088814560601
CXCL2	7.28994471556036
DHRS12	3.98037207672332
MAP3K15	6.64357614732405
FBXO9	7.21947032883164
APPL2	5.58897717604196
TNPO1	8.2451303570494
CARD10	4.47208938605067
MRPL13	8.54297764055317
SNX5	7.95293644799902
EEF1D	8.43932173540776
RAB6A	3.68918488487082
SOD1	10.4057523947176
C12orf5	7.36129030496935
PACS1	4.7735431973458
PAPOLG	3.28974931120525
CHML	4.32518108817638
SIRT5	5.58954988814776
MSRB2	6.83991295733925
BCR	7.62278244719338
PUS3	6.64377638761765
CAPN2	10.3644585118334
FXYD5	6.49759483439676
TWISTNB	3.24346659902060
UBE1L	5.93253683370936
UBE1C	7.71993397025908
CHD2	3.01599159184223
C15orf2	3.37052472179152
FZD5	5.98429754093232
NR4A1	5.2992865670043
LOC339047	6.36477067626721
TRIM17	3.69178610868398
ZSCAN21	3.21756786637764
RPL15	11.6079185826070
ATP5G3	10.6966171728568
PRC1	7.07139852936803
ADAMTS8	3.75976305218476
ABCB9	3.57328694855765
HOXC4	4.7009033088755
TRAK2	7.20221621147062
STAB1	5.4777984032111
CEACAM5	10.5768826446269
MYT1L	2.79895693733446
RASA2	4.52688173567545
LRRTM2	3.13133528492097
STAG1	6.42006031296589
OSBPL7	3.47580268613789
GIMAP4	5.61258428630796
FUT3	4.96089308222941
DBI	9.08481292839258
LPIN2	6.38002210994608
PAPD1	7.38870224410035
APOOL	4.87630072694765
DIABLO	8.75860131411536
ARMC9	5.98586685968614
RPS6KA4	5.57634675051069
TRHR	3.03711222629324
SLITRK3	3.68531460856505
TGFBRAP1	5.76433617701171
FAHD2A	5.48446559080763
CNTN1	3.42784235659445
ZNF211	6.56001101809886
BBS4	5.51224640166485
TMEM181	3.50195972812984
PFDN1	7.65933581787191
MINPP1	6.96613566983955
MPHOSPH6	6.92938908554383
RGS11	3.14964898431987
HOXC10	5.47523803588684
ITPKB	6.34977336251204
HS6ST1	3.43309484681055
AKR1D1	3.10275185345841
TNP2	3.09128154397522
MEOX2	2.86506586068033
EML4	5.48123983448259
SGTA	5.62714999769608
ATP6V0C	9.65086384993832
PRPF8	7.42909905855804
PSMD6	9.16982654756997
HIST1H2BI	7.19680816153498
TMC5	4.52555999727172
FKBP3	9.10191766077033
FLJ20273	8.92866258145955
PLEKHB2	7.84912749778499
RPL28	9.1172388313429
NOX3	2.88293432941611
ZNF544	6.96890360862898
EPYC	8.09282793807735
ELAC1	3.24360315200293
METT11D1	6.9848332926142
BIN2	4.40587519903893
NACA2	3.48006055792143
RPL18A	12.746607088681
UBOX5	4.26913138873471
TCERG1	7.75903022866603
MPP6	4.78448398587643
KRT16	3.14643318801639
UBE2O	5.97914438601111
KLF5	7.42713135093091
C9orf31	3.527309238183
APOLD1	7.31417454426708
UBL5	8.55287040255879
ARHGAP29	9.78262645049191
TNFSF8	3.10811124044474
PDE5A	5.11713243400344
CDR1	2.84079261537732
FBLN2	7.67373305822873
C14orf104	6.28181204949272
HBE1	3.05193179106925
ROBO4	3.24550642943046
C1orf108	8.47546837555743
FOXI1	2.84978065844245
BCKDHA	7.1544874782724
RAB4A	7.3437829295363
C11orf80	5.10514041877316
MYOC	3.54566811269633
GIF	3.83253746096736
TMEM39B	5.43164845691216
RPL3	11.3821227838693
THBS1	6.56281781255278
APOO	7.70688770739928
ATPBD1C	7.04881777028838
FARSA	6.61237561933561
ARMCX1	7.18833167468152
EIF4ENIF1	6.7216863467614
CMAS	5.84007475169954
OR7E24	3.52240313528374
TNFRSF21	8.714349188359
PLAC1	3.845557430678
KLHL18	5.89441785255847
LBA1	5.03259262467453
MKL2	7.61492581008044
TBX3	4.18861797075634
TAZ	4.90041596166009
CRIP2	8.25325008655839
DAXX	6.3596636470639
ELMO1	6.26290532708012
RGS13	2.67321567911361
DIO2	4.55185984221356
UNC13A	3.98378176588672
TAF11	7.8206106016869
ORC3L	6.36982601854267
PRX	3.00696376996993
TARBP2	6.2924966089149
CABIN1	5.41505147280155
TRIOBP	6.33992501084939
HIST1H2AC	9.96583650040167
RBM5	6.77522123867532
TUBGCP4	6.45997748209936
NCOA1	6.51276059299102
CDK7	7.79059638218232
SSR2	9.33069535599982
IL25	3.14245315811278
CRELD1	5.90447246619986
GPR6	3.09839293526097
SNCG	4.39250216945416
CHEK2	5.648980910481
GAL3ST4	5.02752572378618
KBTBD10	2.78872151840062
DRD4	2.65334401152622
GDF11	4.45861775483258
SEMG2	2.71197274497678
MCM2	7.82748313973762
CD247	4.1326065684962
SOX14	2.95969503264852
RBMX2	6.10741887773828
KIAA0922	7.04170042166164
TGS1	5.81631065493771
C16orf57	5.36722943031671
SYF2	7.10429384749823
MCM4	6.34037959524862
PDZD2	7.24502602021814
CEP192	6.85075007055563
IFT88	5.49169140829037
MCC	4.41897439510819
RPL9	12.2185752083848
RAB32	8.63538921828798
P2RX2	3.90185671992422
DDX43	2.99593954232040
