Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B03
Composite Element REF	Signal
STAT5B	4.68969614319384
C14orf79	4.59940643639569
ENPEP	4.08276886819996
SSB	7.97409410711027
SCT	2.85351592279914
TIMM23	6.92788174405228
SKI	3.72917863705644
SLC22A13	3.45735833277815
AKAP3	3.90606337418574
OAS2	5.96184063440813
KIAA0423	5.92952155654577
SEC61G	9.93389214124214
CAPN11	3.11989020365996
TMEM50B	7.3260676202489
DEGS1	7.94844708502757
ARHGEF4	3.30215192399243
DBNDD1	4.07188113642777
TBL1XR1	5.28441408275097
FAIM	6.39960011614093
SP140	3.19947106195625
G6PD	4.64004917133941
NUDC	7.91235250205913
GABRP	3.67797840801448
SCARA3	4.60730073595832
TACSTD2	5.50022274781341
EIF3J	5.92900424563474
PPP2R2A	6.29717754871402
CPA3	3.69710724066097
PVALB	3.51407591969847
BCAT2	6.04070142238799
MFN1	6.2441788567011
F10	3.61422388672182
FAM134C	7.69404357539724
SNX11	6.70637860646064
COMP	5.10635255124669
GPR177	8.65725650979149
TAL1	3.28761389534494
ACSL1	4.86257890517977
ABCC5	5.56482980833401
HCFC2	4.10117181389514
TCAP	3.37055877675531
ABL1	7.23924699428534
RBBP7	9.67536065383245
PTPRG	7.240456392748
NCOR1	6.11264773773072
MOCOS	4.90943030828962
C14orf93	3.91280383619674
PRDM10	4.69306001843872
TNRC15	6.51007573737274
SPINK4	3.69326701563529
TXNRD1	8.58715018034677
UBE2H	7.83116167004006
BRDT	2.61832971053303
SLC16A4	3.28637571784702
VIP	2.89187768740841
CALCR	3.29560388293001
CCNE2	3.97261288690292
SLC6A8	5.01987251114539
LILRA1	3.63743923221734
MC2R	3.43480903469016
MBTD1	5.54212773270065
USP33	6.37378688723146
PPP1CB	7.64513055480006
C15orf39	4.92429948228448
ABHD8	3.77539919423817
MAP3K12	5.41171074680472
PAAF1	7.36155255791936
ARF5	7.56579554187993
CCT3	8.79006993526629
SLC3A2	5.92004358432805
PIWIL2	3.36124049963545
RAD50	5.14053695194443
IER5	7.08364049571428
SYNE1	3.43326565676111
MBTPS2	3.76749830119507
MVK	4.42221198784375
TSPYL1	8.15114199455424
NCL	9.3192407379662
PSMD10	8.25838171736492
MOBP	3.35745159681359
GUF1	3.8354843405841
WDR44	4.97574416941269
HRH1	5.38223626811853
HIST1H3C	3.41608737223439
C5orf30	5.7206280586439
RASGRP3	3.40011174574796
RNPEP	8.03750590008839
PRKRIP1	5.9256182727623
MED21	8.11694086729805
GRPR	4.14153403978425
SYT11	5.67514590129648
NTSR2	3.47494480060954
Gcom1	5.06027620720478
SPTBN2	3.6178170650849
LRMP	3.98348310244785
HTRA1	8.65684467343211
RNF111	6.97398177687784
SLC26A2	6.75137621341202
WISP1	3.37027154582430
ATP2B4	7.67247368514746
FLJ10769	7.62570561065781
PTH	2.86782092158043
KIAA0895	5.93280487993983
CHST12	6.4254795962704
RAB22A	6.66906043477685
TARDBP	7.53618566473764
RANBP5	6.62336668309002
P2RY10	2.76069974793709
STAU1	9.39753572241403
NME5	7.07132454480549
DDX21	8.41616599491737
CHMP1A	5.77913079852149
BARX1	3.01780493806706
HDAC11	4.48586258995927
NOLA2	6.73450776145212
MTO1	4.93042595333689
DHX29	5.56252775980832
HADHB	8.56339739401027
ADAR	10.1179959127747
SF4	6.04011209464121
PLXNB2	5.73729418119328
P2RX1	3.51514999050348
SLC15A3	5.6797554065534
GAS2	3.35611757725806
EN2	3.30644585349507
NUMB	4.88819670207847
C14orf172	5.0010251682224
TNIP1	6.56982015412442
INHBE	3.67444067643449
TM9SF2	9.21737690516261
PSKH1	4.51649836858712
NSFL1C	6.53370317551174
RHOG	6.78919830007236
HBB	7.11640393266542
MED15	5.5142345164437
HEY1	5.86236720829853
KNG1	3.21127237123102
CASR	3.44776984224763
ITGAX	3.43307293683750
CANT1	7.32741997283954
C6orf66	5.58217391779922
UNC50	8.2841050807478
C21orf33	6.866043648267
IRF2	5.17491989339831
HEATR6	5.04556920983603
GNG7	4.71972951118957
RUNX2	3.43867714798102
PGR	3.00169904763514
SOX1	3.23275319999213
CROCCL1	7.65916920011276
BRE	6.745474506591
SRPX	5.70436964125079
MBNL3	4.13214417063592
ODC1	10.5331076166738
SDC3	6.06470625964597
NR2F6	5.630725272215
ADORA2B	3.67440242111126
ZRSR1	3.06168497592863
ZFYVE16	6.25305643079354
RPUSD2	4.73268924291788
SYNJ2BP	5.96349400326844
POLE	5.49425036085745
E2F2	2.97288743475870
C14orf173	5.4087127523592
THRA	4.48422586396948
MAPK11	3.70155521605035
TBC1D22A	5.30740901284682
PTGES2	5.25178475688635
HIP1R	5.32953536495434
ENO3	3.58922126379074
COL4A6	3.55694380811779
TOMM70A	7.35883454239613
IRGC	3.22094758433649
NAB1	5.22167723851155
DET1	6.64943808813974
TRPM3	3.42528852292835
ZNF532	7.94763265779801
RAP2A	6.07149280508266
PLG	3.43999582733467
FECH	5.14877430964031
CRIP1	9.57981632615103
AZIN1	7.24716957692683
SLC7A7	4.28953418106017
CA8	4.96215537584033
IL10RA	3.68590785009005
CDC42EP4	5.573666832202
C16orf58	5.7759537201354
ARG2	3.73381266751642
NOL7	7.10586440043345
JARID1A	6.6627608277122
PANK2	8.42258876581652
ASH2L	6.52427746570572
ICAM3	5.47327506981042
TMEM16C	3.52124685809799
MDS1	4.55592077287766
CABYR	3.57596895643299
SLC1A3	5.81712389936618
RNF139	8.5976439802034
ADAM8	3.74083739897327
SFTPC	3.81630538087609
BCL7B	5.53781593755281
MAN2B2	7.03306687210212
PCDHGA11	2.982729907316
RGS12	3.61762013839916
EIF1AY	3.34836143639505
NUDT13	3.41976027245518
ARL6IP4	7.24350960007732
RPL35A	11.1945318906198
CCDC21	5.19044066234906
RAB40C	3.60345418582856
EMR3	3.01502364321939
PRRG3	3.26599969091511
LRCH1	3.21791718159054
SAA4	3.58357393270717
RAPGEF5	5.09948089030373
ZCCHC2	6.24981092372917
CLIP3	6.1693577293662
MAP4K2	3.71077427956314
C20orf30	8.29931647585166
SULF1	8.28444994981158
C11orf48	7.69325042291594
PRDM5	3.25174315733723
ELOVL1	7.10283129048298
PPP4R2	6.84861262591019
KCNV1	2.93588010657982
ACP1	8.47757004098385
SIGLEC5	3.61845977584634
ZMYM2	5.89529172166047
C19orf61	6.12437567085488
DAGLA	3.59534263113745
GPR32	3.76232657863562
EDG7	6.47488528018195
NEUROD6	4.21150573121059
NEURL	3.84531507864487
SLC2A4RG	7.02896058555864
LPL	4.14435499643461
CA5B	3.76308590236917
MPHOSPH9	5.7486843386726
CLEC2D	3.21563845466933
HMG2L1	8.6495261294683
GRRP1	3.48166001459011
HCN4	3.64378442306919
CD8B	3.26259483721117
HIST1H3D	3.43745302215165
TGM4	3.11545250462429
SLC6A12	4.89280931972515
CD84	3.49817089490063
TBC1D15	7.38799770280556
RASA1	6.78359108482435
PHKG1	3.60886391520622
MAGEA11	3.01719564419799
NONO	8.35539102315449
IMPA1	7.82048858319042
SH3BP1	3.48484083699372
RARRES1	5.17478780414576
NPM3	4.32390083117561
CLEC5A	3.26786909801796
B3GNTL1	3.97983946156066
ITCH	5.36705088641747
MGAT3	3.86253426034367
ARPC5L	8.22448854566904
KLHL26	5.55259862824935
MBP	4.66352303375048
SIM2	4.6082829135996
RPP25	4.65729565866504
SLC2A2	2.91284156279758
EXO1	4.23339059825194
SOSTDC1	8.03080199064943
HRC	3.00874866264647
TRIM48	3.19881669858193
KIRREL	6.04974503943916
PIK3R1	5.63607350707882
HOXC11	3.82899382230965
MAF	3.93432067868128
DOK5	7.66323125350475
HELZ	6.31924321913169
ZMIZ2	5.99052123454555
SLC46A3	4.16745750210384
ADRB3	3.96664723083987
PTRH2	6.7218820825374
DMD	3.24333540882316
STAMBP	6.97446806960617
KRTAP2-4	3.4643667623759
ADCY2	3.39225662153566
MS4A12	3.12696609411088
TCF20	4.55542688826239
KLHL20	4.37855747574567
SRM	7.11548679549885
OTC	3.66758856380810
ABCB11	3.00160662691235
KCNC2	3.31989658202307
CDH19	3.06604056218543
SSH3	6.00391897250751
ZNF135	3.62725288224624
FLJ12529	7.87021437833428
PER1	4.71168577113537
KLC2	4.99159061046656
HDAC1	9.71547577288668
FAM128A	8.1094879556573
FNDC3B	9.1805690487843
MTCP1	5.91136181287713
GPR63	3.31121919448180
FLJ21986	3.38151390722538
LMCD1	5.85812853683648
MICAL1	4.10545921369042
BLZF1	4.07919210515621
IQCA	5.44771826910982
PCDHGC3	3.67484558185876
ATRNL1	2.98859342203665
CAV2	4.70463126995832
SAC	3.11650292766376
DUS1L	6.21026378051532
NEK9	4.85797995137042
WARS2	5.51313891594391
DDO	3.23349226912886
MARCO	3.78293913781974
DCHS1	4.59835197009608
TOMM40	5.56983753374629
RP6-213H19.1	5.76211931955912
TUBGCP5	3.509898566093
IGSF6	3.11868321923054
TPPP	3.92742823058526
SEPT11	5.20858415451974
ADNP	9.15264320842912
UST	3.45399800445493
C13orf34	4.63773295907066
GSTM5	3.42746554166016
BTD	4.26446135656054
PDCD1LG2	2.78724747585032
SNRPB2	8.75984349481162
APOA4	3.28070338232560
APBA3	4.57583627244469
CUTL1	6.40528016275977
PMS1	7.53123140203308
EIF3E	10.1776114519217
IL9	3.25218263641006
HOXA11	3.33138510767763
NARG1	6.4423036892392
RPL31	8.30794244983273
RAB28	4.03577034762309
LY9	3.10290463772256
TFCP2	6.51078758471585
ATP2B3	3.11895200038552
KDELR2	9.18828820462687
TLE4	4.1947434808015
FLJ43806	3.99664769201076
TLK2	6.29804941884095
PKP3	4.95732933696695
CIR	4.75891112111059
RPN2	11.8400340165863
SH3GL2	3.0111122331075
CTSO	5.48063638913711
SFMBT1	6.27474340954258
WDR57	6.8110546803268
SDF2L1	7.4317822090899
IGFBP3	8.38078207053646
FER1L3	8.52954648673975
DEK	8.79573163067313
C20orf43	7.91502491829063
ARHGAP24	3.5221085540543
ALB	3.23088664969474
SORBS3	4.11875592337565
C4BPA	4.51382769344077
UPF2	8.15300349635904
AGBL2	3.59814271122897
C1QA	5.53785230550194
DOPEY1	5.06048171429133
TERF1	6.91627201840845
KIF22	3.91997795907401
DNTT	3.1272805753672
C10orf6	4.87047280883516
C11orf41	3.42692220254054
NINJ1	6.05657520702795
SEC61A2	6.08670591905844
HNRPF	6.73550489422776
COL11A1	8.81674442932877
HIST1H1D	4.51515251763564
UCP3	3.58903628679444
MYL6B	8.38900631778077
UBAP2	7.64941846175632
TREM1	3.71530357306338
CKMT2	4.17260665992660
HLA-C	10.3820569325204
SLC13A3	3.72388713095339
PLA2G12A	5.43031791038484
SPRED2	4.54394324506646
SCN10A	3.4487035141521
TIMP4	3.58602381647932
PITPNC1	6.31640528704216
SLIT2	5.97849829088952
RSF1	6.19242782599962
POU3F3	2.85323520641056
LIN7C	5.49907787612834
NKX2-2	2.97974057175835
DPPA4	2.88171210721908
ZNF804A	3.32244807670537
CCIN	3.43331800386059
SLC25A31	2.75759642306048
KCNMB4	5.87499963374434
FUT2	4.32736583179251
RABL5	4.49417099645389
FZD4	5.62929535821125
GALNS	6.29466701915073
PNMA3	3.58487902939325
STX6	5.42783468574144
HIST1H1C	8.46919128722434
CIDEB	4.74858198024592
CASP4	6.29643399303429
PDK3	3.44105096780063
WIT1	5.42768138797698
TPR	6.98819813488068
MTX2	8.41229447870042
HIST1H2BH	4.19524978869848
BRD3	7.33012895254066
HIST1H2BO	3.23630986908209
SERPINA3	6.60736079404513
UBXD6	6.3891166353668
HOXB7	6.94226177217594
C7orf23	6.32846018284902
KIAA0143	8.83993563270155
KCNJ16	3.19526285720266
STAB2	3.61456304067923
TNPO2	5.56693699095478
CENTG1	3.41104619935979
IRF9	8.68705290316634
MCPH1	3.19456510391608
FABP2	3.31182784646704
C9orf3	6.93765641306819
FBXL4	4.72542502945841
LBH	7.76416545882536
MYO1D	4.53522838148015
PTDSS2	5.31128004351572
BMP2K	3.54394914314460
NFU1	7.7164070135291
UGT8	4.62010368206295
SLC25A23	4.16446336137937
MAPK4	3.28621678092588
HINT1	9.57856560497813
GLP2R	3.15548346690717
WNT7B	3.41674071257850
SETD4	5.72498486069371
CHCHD2	10.9944724790128
DYNLT3	7.94955379421434
FKBP11	6.14262049090581
NDP	3.25670338274319
RHOBTB1	6.38002739617273
FLII	5.9640699781225
SLC4A4	3.84625506618815
RPL38	9.32703024904417
HTF9C	4.63967798381189
RPS16	12.6609120712836
AP2A2	5.81923556814379
CHPF	6.15740553477615
CSNK2A1	7.30458068544342
MAP7D1	6.7633932281864
FKBP6	3.46731959135695
ZNF214	3.85828298877446
DDX56	6.6999698379459
TWIST1	5.38881941528533
EPO	3.24967336591103
MRPS18B	6.28138193004443
ZNF682	3.3640333680249
AOX1	3.20359683618492
RPL14	9.16846049491921
CYR61	7.46037927569893
JRKL	5.77247305435861
DTNA	3.82322251527132
MAFF	6.47910945862374
LOC51136	3.71359627959668
TMOD3	3.62553138437019
LY96	3.61933721421538
EEA1	4.17814827994482
KLK3	3.46795921965786
IL1R1	5.81683005554869
HRSP12	5.94752145851824
KTN1	8.82770854454579
LOH11CR2A	4.46307841618801
ARL5A	8.6264164543051
MAB21L1	3.16059068471428
C20orf59	4.87183184086523
ADAM2	2.84588557476476
PHKB	6.47776752887389
CCT6A	8.40363815856844
TBC1D8B	4.31967763299388
FAM13A1	5.6837139495873
EHHADH	5.66342335513733
LAPTM4B	11.1710501699054
TMEM147	10.2491350141179
ITGB5	7.61043970894475
YIPF3	6.55595247587542
FKBP2	8.74821957304614
XPO7	5.54292558362866
GPR75	3.21027656506576
NR1D1	5.4692250787504
TRIM5	5.41527395604517
TMEM110	5.04113557147465
APOC1	5.64516959423002
RNASE4	3.57080547979651
PARD6B	3.03550323158851
ARID1A	7.46358698334156
NEK2	5.19707567802401
RRAGB	4.79493438606721
PCDHGA3	3.27501647382396
HIST2H2BE	7.004307747134
RCN2	8.28226056709345
STARD7	9.58629910381148
SHMT2	7.10792310005681
MLYCD	4.56115133962757
KIAA1751	3.17421756388474
NDUFA5	7.86670928595401
THAP9	2.85285359583841
FLVCR2	3.72279325470712
RP11-217H1.1	7.51062003760687
AP1S1	5.25954544931994
NCLN	4.70984444188054
SDHA	8.10593327885429
SMAD6	4.18219973998533
SAV1	5.65495926166018
SAT1	8.87581017799416
ADAMTS7	3.36414694793108
RPP38	7.379202907242
RCBTB2	4.8191263003390
VEGFB	5.10130905430165
COLQ	3.58181488271634
RBMS1	8.45229705158832
NRXN2	3.26288325382960
WBSCR16	6.33875406148527
DRG2	5.00580698649067
KLRB1	3.97101609158386
DNASE2B	3.16204321548655
SAFB	4.81789522304762
MAPK8IP1	4.05502867541312
RFX2	3.85242968792725
MLLT4	3.43620319794335
ANKZF1	6.18566520194536
DUSP8	4.02931082049095
C19orf50	5.3999463495515
MEF2C	3.84837212390148
SENP5	5.02176281527178
NFKBIL2	3.35854000438809
LBR	6.53032584092612
CBFA2T3	3.43783104677760
AFF3	3.32061630295473
IL2RG	3.96823181268195
CCDC51	6.5549658469344
COG7	5.81066007937497
MYB	5.54139230840519
KLF3	5.07538480746411
PLXNA3	6.18337868895021
KCTD14	5.77739449075512
FZR1	3.70890695505325
XRCC2	4.94716943444132
SLC44A4	6.44803814413304
ESPL1	6.56852652265711
MMS19	6.90602400144896
GMPR2	6.13378597669338
ST8SIA5	3.08368674917566
TBC1D19	5.41833390552575
CHPT1	6.18164076249287
ERBB4	6.14404701708066
TSPAN32	3.73382838656429
MAP4	6.9554859365673
ACTR3	9.86164154660523
UGCG	7.66290009233692
GPHN	3.53183189920969
ZAP70	3.20752661761541
SLC6A2	3.91052233008545
LPP	6.77370013454949
PTPRCAP	3.95668199117165
IL12RB1	3.48497810379576
HIVEP1	5.32909802284367
ATRX	5.90286867237521
EIF4EBP2	7.08875945273483
DFFB	4.36796030984530
DMRT1	3.54708480177534
CHST8	4.11386407114221
HSPB6	5.14856191941553
C14orf109	6.43450059296991
IER2	9.48668393929803
NMB	5.69684562309661
COX5A	9.65668398610676
EIF6	7.91131188563772
AIFM1	8.18317663451207
WWC2	4.28240763805916
GSTA1	3.4649639670969
POLR2L	7.96449740173071
MRPL4	5.52813237860828
SEMG1	2.85021030609936
MPPED2	4.81062448645478
FLJ21062	5.57986476762365
TRAF3IP2	5.69034130287887
EPB41L4A	3.50746596848605
LILRA4	3.28654662248687
LAMA2	3.44117346413818
TAF4B	3.06484536874521
RLBP1	3.29498778547409
SLTM	7.6546542730833
CD300C	3.39908243607693
FLJ10404	5.26615629435619
RTDR1	5.06866004643786
MALT1	4.88407407456595
ARVCF	5.37096431490478
RENBP	3.91977233818766
ATXN7L1	2.92336738625937
NID1	5.12871951139977
TUBGCP3	4.51146530009817
ZNF783	5.1993740048184
ITIH5	6.25032386546619
ZNF85	5.42196720910021
MMP13	5.75991113627626
KIAA0329	4.84049932756405
C8A	3.38652049213935
MGC87042	3.32454659516511
HOXC13	3.13164222198932
CLGN	5.95209601699729
SLC25A37	3.36414668069473
SMARCC2	7.09211303363456
TFDP2	7.83054953887654
POLI	4.68525075747341
HCP5	4.27301085598432
UCN	3.63785343942953
ZNF764	4.20047315454933
USF2	7.20376842543874
C20orf24	11.2050429828126
FHL3	4.45820958662834
SPATA5L1	4.67210513544302
JMJD3	4.98574823428438
MMRN2	4.16587781410819
DSP	10.7230576068687
NDST1	4.38912530281971
ZNF248	5.05500152557208
PELP1	4.54421535728483
MBL2	3.14802467616397
ZNF230	4.88721531541463
RNF41	5.79385420733914
THOC5	6.18342987965961
MSN	8.17213920234181
SLC9A5	3.5387472367576
SERINC3	8.42556039782471
ZNF434	4.53294846625475
MUSK	2.83511121234139
SMARCD1	4.85838145748407
C11orf75	7.45693677745356
ZFP106	6.67823067935786
GTF2E1	6.5890011865043
RY1	6.94195465611825
ATAD2B	4.26691690212145
DDOST	10.5273776125111
ARHGAP17	6.11046594560901
GPNMB	7.4891835363159
TTF2	5.06546577011837
SFPQ	7.58564717314569
GFRA4	3.28765306440315
TIGD6	3.33657098230142
SLC39A14	7.0594436535258
AKR1B10	3.4407528541487
NGRN	8.68715865316822
RGS16	4.62011185045287
URB1	4.49986145475475
GPR137B	6.12412052280462
MECP2	5.32099578532854
PSMA1	9.25500565512997
TOP3B	3.99595152875331
NFATC4	4.44169753473743
RAB7L1	6.09826232550502
CSN3	3.3573695740228
NOS1	3.6758801710487
CA14	3.93894915088778
BMPR1A	7.0602041243499
YBX2	4.31798196130211
PRL	3.14407020730466
SNRP70	7.36305193251353
C6orf130	7.32771092903271
KIAA1166	4.2852640616707
FUBP3	6.27183657261107
STAG2	7.7109655125748
ACACA	7.1378651423054
ABCG1	4.86690063768334
ATOH1	2.94917875027297
ODF1	3.36835658684427
TMEM127	6.48077196143209
CD55	8.30313370450964
PLN	3.01023988119252
RPS23	12.3312884666052
LYPLA1	8.61613150312015
PRDM9	3.46668154611781
SSX2	3.91656624575529
PLUNC	3.64315521084158
SYNGR3	4.16302048597395
EML1	5.04206695460493
LNPEP	3.41149017013225
SMAD3	4.43455378605784
NUP93	7.25110586987752
HISPPD1	5.21807554347651
HNRPUL2	4.54184884722776
YARS2	6.24269570388761
TBC1D12	4.09596886526308
ZCCHC4	3.87550076995135
FBXO22	3.90619167229186
C16orf24	4.60647140784201
ZNF669	5.01048132451314
PTGDR	2.88848416896803
DDX27	7.75768420859813
KIAA0409	4.72256314449541
ASB8	5.73444274306349
MEPE	3.57741257693436
PLP2	8.82766523001824
COQ7	4.75729996752881
CHMP5	8.17105719658544
CACNB3	6.46633428515495
C10orf84	3.63353119131264
SPO11	3.53870686608215
NEDD4	3.81507599861711
THAP11	5.36666625526211
ZNF43	6.03260271309124
KRT13	3.25825115756045
NEK4	6.3919901927722
MRPL19	6.3135034996237
RBBP9	3.81952843522158
PRKAR2A	5.78882047101976
IHPK1	5.96384471221595
ATP6V0B	9.54123891485652
CACNA1E	3.11936956510456
CEACAM8	2.94294040015029
PEX14	6.23456734752523
BXDC5	7.7024564845686
ZBTB38	7.85931259360614
PAFAH1B1	6.53998160773253
PCTK2	5.5042694626907
LRRC16	4.67173508805557
OSTF1	4.76684601370366
KIAA0323	7.04166266047064
FYCO1	6.22993993011333
TXNDC13	6.49614806699483
PLTP	9.70515111488032
SLC25A1	6.6849190499679
EZH2	5.42315900712814
PLEKHB1	6.77827639312899
GRB7	6.24798660185168
ZFP37	3.62173420500052
MRPL33	8.6394396361507
C9orf27	3.20914335451185
PELO	5.77830406923693
ARMC1	8.24000560837542
ZNF154	3.45315732611504
C3orf64	3.78193195828133
FLJ10357	6.02602052047176
PON1	3.21918831795336
SYT5	3.47783421661452
TMEM66	9.94248980674128
ATP4A	3.12977446947282
HBEGF	4.28356685251863
PI4KA	7.35789210426396
LEPRE1	6.05129076926856
POU2AF1	3.69569292250459
MRPL12	6.19568534172376
GNPDA1	7.28516174061631
RASAL1	5.41435310399406
ZC3H3	5.76801497030559
DDAH1	7.4782199570538
MGAT1	6.53006991423081
TIPARP	6.72685571629865
UGT2B15	3.30261828681121
DNASE1L3	3.05480517065885
CHEK1	4.15321724426425
ZNF8	4.66950286039363
TXNDC1	6.03356515985619
CKB	7.91401799141632
RTN3	9.52729300924534
IPO8	4.59357246504018
FZD2	7.14496515849835
PART1	4.44240671524401
PSMB6	7.4286588135037
MAP3K14	4.23262952147538
PCDHB8	3.63087188413339
PHC3	3.47939851802617
PPP1R8	6.28803990740427
NOVA2	3.49566085350687
TNFRSF11B	4.32677713950265
GOLPH3	9.12894538040935
LOC51233	4.11955416080644
GGTLA4	3.13761549574508
PDE6D	6.2091454373424
TTLL1	4.95371618809114
ZNF117	4.73584871938229
NKRF	5.79435160848219
CLK2	7.70222786410768
TNFSF15	3.21414448240609
DUSP2	5.51569755269859
HSD17B11	5.88088208535488
SECISBP2	4.79106419586627
PPAP2C	5.24031255308852
GABRR2	3.55426961656056
LOC51145	2.92807120825301
PIK3C3	7.56511730629362
DHDDS	6.0686620143099
CTSW	3.34233745263504
NEFM	3.19301363267886
TNNC2	3.80995021225859
ANKRD28	5.19637084605871
MRPL28	5.63565413920428
STMN3	3.21184983488436
SYN1	3.5527884535747
RAB14	5.51024853993024
PIGV	6.7665731882194
CDK2AP2	7.98559277334703
ZIM2	3.6251245515089
APBB1	4.57884680954567
SND1	7.43657773789721
C1orf123	8.0097054545174
B4GALT1	3.29789973699507
CHD3	5.38538743029223
RNASE2	3.49403057181299
BCAP31	8.95617548221116
SLC25A44	5.38784523904450
CXXC1	7.07378397023272
PIB5PA	5.36339568468698
CD40	4.39706627817579
FAT2	4.09554044730745
DYNC1LI2	5.26822857998735
GDI1	7.6024304276628
ZNF81	2.63135903960666
VSNL1	3.45207241110594
PIH1D1	7.38119742219145
KRTAP5-9	3.59054045190202
FLJ10081	3.7533729543775
CS	8.97768650962504
ZNF318	4.60530724076867
IGFBP7	10.2024236883613
ZNF609	4.76720710718767
SIRT4	3.74255841575885
SCN4A	4.04041481574971
ARHGAP4	3.85942701199303
EHMT2	5.48936682249882
UFD1L	8.67094177874469
EXOSC10	7.06646715367605
ECE2	3.37164332605353
ERMP1	6.20889116101909
OVGP1	3.94167729141505
GTPBP3	5.52348251284006
FAM82C	5.52631941639583
PACS2	5.73071453551258
C19orf36	3.47545662442367
UNC84A	9.15825511301868
ARL4C	6.7777632862191
SCD5	4.62868682324341
ATG4B	6.57460345876583
LASS6	8.83666786113171
LSG1	6.95158140351979
MAL	9.09573037028876
GPR22	3.12328359822034
WDR5B	6.86896428359008
GALR1	2.92660908588831
AQP4	3.15809343725341
C17orf60	3.07674857576597
HDAC7A	5.86657327782147
GRIN2C	3.34885550440089
ARMC8	5.33432375753566
SLC47A1	3.1451839885372
DMPK	4.15479370058506
CCRN4L	3.50853263874391
CBR4	5.71887178313795
KIFC1	5.48868906206229
LHX5	2.8832896058668
SMC1A	6.34367478244733
LPXN	5.26131820247949
TRPC7	2.68871399156220
SERPINA1	6.47063045289005
SMYD5	5.02354202418424
RPS13	11.6493633090931
CRHR2	3.32560767965628
TUSC2	6.07746738379285
PRKAA1	4.01377570060922
FADS2	5.47072067886548
ENAH	7.88729667374426
PRO1768	3.18260273041412
KIR3DL2	3.17749983472166
APBA2BP	7.07735589338221
ATP2C1	6.52988458019516
ALDH1A2	4.14486467530700
RNF103	8.0923674524648
AHCY	9.57533057689249
CROT	5.45089143634216
PABPC3	8.24561682404309
ALG12	3.80716789108644
EGR1	8.13719504770629
THSD1	4.39999118695806
CCL17	3.32198711812575
BZRPL1	3.18975534951653
KHK	3.52302108140681
ESRRG	5.62273252157199
SLC12A2	4.6588477803884
CNGA1	4.17499880600438
RDH5	5.1399917168964
CD58	4.5227120217201
PTGFR	3.06003437726868
CCDC48	3.13005596522556
CCDC76	4.54364276506208
CDR2	5.79007749423145
ZIC4	3.48942868858077
SELE	3.11119299249954
OR1G1	3.40960238241600
EXOSC9	4.9356793473161
PSMC6	8.4424041839807
ABCB1	2.74686209180661
GPR12	3.40452923329799
KIAA0196	7.04755114088359
PCDHA2	2.94765040251958
SSR3	6.68914819186573
MSI1	3.65637477901461
TRAT1	2.71113329341151
CC2D1A	4.31180526219444
PLAGL1	5.88707890206849
LLGL1	3.65933679791945
KLF6	7.09321008597142
MTF1	5.90795942719065
RNF2	5.01723778992708
tcag7.1314	4.15986240808503
NR5A1	2.9794224913085
THBD	3.81453171475727
ABCD2	2.85826050509193
ITGB7	3.92708230361108
DNAJC7	5.86030944444307
CCDC81	4.04236609274140
TM2D3	8.1682369026178
HUWE1	5.26836280932288
CDH17	3.60410094963921
CD180	3.41420107721367
FAAH	4.17345374109195
IL17A	3.04500053821872
POLA1	5.63785111834336
TMPO	4.96429758880236
LYRM5	8.18494554321818
GNAT3	2.92875103164025
TM7SF2	7.36092100840692
FLOT2	5.53330002379575
MAP4K1	6.66532496447508
HDGFRP3	5.73510364406871
RRAS2	6.15301478774253
OXCT1	5.16962044535122
LTBP2	9.04641946567454
ARPC5	9.6474505212357
SV2B	3.41042935373169
ZDHHC4	7.82094884960682
CYP2A6	4.25368449087861
PDE9A	5.861912021027
ABCA8	2.87083191931914
NDUFS2	8.87606638998468
UBR5	7.13883721104647
FLJ22662	8.55043820725388
GP6	4.40250441424422
CRYBA2	3.13024485564395
LEF1	4.81905738231151
ZNF20	5.8501668987003
CTPS	6.26805063546824
EPS8L1	6.32568686245634
EYA1	3.00555379500089
SERPINB2	3.59058259575826
MAPK14	4.70520702371704
GTF2F2	3.57844997507712
ZNHIT4	4.46413277317986
