Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_F07_516320
Composite Element REF	Signal
CAPN11	3.10158125190058
TMEM50B	8.62463260883419
DEGS1	7.82010960760273
ARHGEF4	3.53433387657295
DBNDD1	4.14648073446971
TBL1XR1	5.82571269139324
FAIM	6.23879510307097
SP140	3.15019306214724
G6PD	4.82967977129022
NUDC	7.33037696094383
GABRP	4.39425281246756
SCARA3	4.36480767202472
TACSTD2	6.0652400958816
EIF3J	6.12076769305087
PPP2R2A	7.2714966537385
CPA3	3.14246577886046
PVALB	3.12709035153214
BCAT2	5.77009956448096
MFN1	6.65956752613829
F10	4.08773620706476
FAM134C	6.71258934085648
SNX11	6.39180367646604
COMP	6.35373939281768
GPR177	8.72709511715876
TAL1	3.21225858338346
ACSL1	5.66795404739817
ABCC5	5.47314325138644
HCFC2	3.90323102863377
TCAP	3.11466454252900
ABL1	6.77132161096536
RBBP7	10.0253651753113
PTPRG	4.41777823256036
NCOR1	5.8005155453949
MOCOS	4.60511900091652
C14orf93	3.80638363026188
PRDM10	4.80329849271755
TNRC15	5.41693652818324
SPINK4	3.27547549197804
TXNRD1	7.27960052162349
UBE2H	7.85406586957559
BRDT	3.68116301060231
SLC16A4	3.71624916165628
VIP	2.79405834604359
CALCR	3.27496871617968
CCNE2	4.38776650360405
SLC6A8	5.03777917959534
LILRA1	3.46729110432556
MC2R	3.26723503746473
MBTD1	5.06493267505210
USP33	5.78263034950436
PPP1CB	7.52487763638525
C15orf39	5.13781309057598
ABHD8	4.2568227116852
MAP3K12	4.59603183987576
PAAF1	8.18444907501742
ARF5	7.07589023241727
CCT3	9.80636573190927
SLC3A2	6.40320242857494
PIWIL2	3.4082039052299
RAD50	4.85037199909196
IER5	7.30475613038614
SYNE1	3.45822410793218
MBTPS2	4.28277086738134
MVK	4.19642788167461
TSPYL1	8.76954298519781
NCL	8.94699628949344
PSMD10	8.8320574986664
MOBP	3.39513426929027
GUF1	3.79467742979904
WDR44	5.41180977553681
HRH1	4.91468330250488
HIST1H3C	3.56019333883264
C5orf30	5.63882652973083
RASGRP3	3.87474463908166
RNPEP	7.34591440106054
PRKRIP1	5.38354715562373
MED21	6.95717361778945
GRPR	3.91058664856208
SYT11	5.57505041773583
NTSR2	3.30506547417107
Gcom1	5.17125652618798
SPTBN2	3.77190409511135
LRMP	3.44150948393561
HTRA1	9.17057502583898
RNF111	6.24143697371181
SLC26A2	6.59701580425955
WISP1	3.36547556940759
ATP2B4	6.70968744768097
FLJ10769	7.87874723163061
PTH	2.98180312143602
KIAA0895	5.38840362472308
CHST12	4.82112174019373
RAB22A	6.01408161367513
TARDBP	7.23435055384775
RANBP5	8.05663920336794
P2RY10	2.80359254344349
STAU1	8.90951399421766
NME5	5.26831111822764
DDX21	8.71966215239289
CHMP1A	5.70524162281747
BARX1	3.49555948754754
HDAC11	4.58838433390594
NOLA2	6.62035016804572
MTO1	6.08939681458508
DHX29	4.87854968073121
HADHB	9.07477339343973
ADAR	9.95068074392382
SF4	6.89767921239604
PLXNB2	5.78532314855887
P2RX1	3.69250876749558
SLC15A3	5.92765093653172
GAS2	3.26308892330403
EN2	3.19755987223609
NUMB	5.3072122069168
C14orf172	4.83254084109753
TNIP1	5.85429410396804
INHBE	3.83543287370963
TM9SF2	10.1540907758516
PSKH1	4.64137188834901
NSFL1C	6.78269873047125
RHOG	6.90975998808776
HBB	5.32179930853032
MED15	4.52966848590408
HEY1	6.37142331729917
KNG1	3.33921078225689
CASR	3.95881517545298
ITGAX	3.40772365949853
CANT1	7.04684706956131
C6orf66	6.86657167432041
UNC50	8.46012126055638
C21orf33	6.55817007308739
IRF2	4.80817362196145
HEATR6	4.98965054296289
GNG7	3.93181200357314
RUNX2	3.15001529062275
PGR	4.18788181701298
SOX1	3.21742320559411
CROCCL1	5.98898487495471
BRE	6.06418143779454
SRPX	6.44542928969074
MBNL3	3.7263152558044
ODC1	10.6648071642719
SDC3	5.12849376434983
NR2F6	5.85243711762622
ADORA2B	4.02150478413316
ZRSR1	3.32936263408355
ZFYVE16	5.6094822201451
RPUSD2	5.23521081212899
SYNJ2BP	6.54427125955175
POLE	5.09126814454704
E2F2	3.16541614514102
C14orf173	4.606277897116
THRA	4.1504419364767
MAPK11	3.52845756857838
TBC1D22A	5.36264603638926
PTGES2	5.51733202431365
HIP1R	4.31089203495575
ENO3	4.40621538770925
COL4A6	3.50142867278214
TOMM70A	7.36423179296728
IRGC	3.20617941744473
NAB1	5.97698052250751
DET1	6.37096551179848
TRPM3	3.14578882569555
ZNF532	7.38155047611501
RAP2A	6.25973608136318
PLG	3.35048696855497
FECH	4.60923770342392
CRIP1	9.524965130459
AZIN1	7.76161463479354
SLC7A7	5.9203399515115
CA8	3.50055185798571
IL10RA	4.05874007973103
CDC42EP4	5.32427780234679
C16orf58	5.48581592229701
ARG2	4.954139588284
NOL7	6.83575099440701
JARID1A	6.02732677453
PANK2	6.88694033679444
ASH2L	6.72800341920438
ICAM3	6.1034168434132
TMEM16C	3.12053737605816
MDS1	3.7763038055217
CABYR	4.05645018273195
SLC1A3	4.50469959619524
RNF139	8.09743485568334
ADAM8	4.07873196847819
SFTPC	3.45249425885775
BCL7B	5.86707914058895
MAN2B2	5.5280113229165
PCDHGA11	3.10025793451557
RGS12	3.69513481620803
EIF1AY	3.24092537347697
NUDT13	3.66844269372517
ARL6IP4	7.11346796115276
RPL35A	11.0204650763203
CCDC21	5.03905458110464
RAB40C	3.53993464735792
EMR3	3.11890258768954
PRRG3	3.20872375161395
LRCH1	3.24150505699224
SAA4	3.20104119192019
RAPGEF5	4.56987623161890
ZCCHC2	4.91024123475877
CLIP3	5.57952000383045
MAP4K2	4.0493058284892
C20orf30	9.14302612226037
SULF1	3.34370066801488
C11orf48	8.6884510608325
PRDM5	3.50418058315918
ELOVL1	6.97101310854415
PPP4R2	5.17480136403782
KCNV1	2.85588683851482
ACP1	9.05114237933782
SIGLEC5	3.44080847798739
ZMYM2	5.24758988104687
C19orf61	5.19445554222545
DAGLA	3.64125015772243
GPR32	3.56778285514855
EDG7	5.52277379107211
NEUROD6	4.14053866815759
NEURL	3.90017795305711
SLC2A4RG	6.03654960083672
LPL	4.04906364858207
CA5B	3.45937770888642
MPHOSPH9	4.98353311592407
CLEC2D	3.19502009416841
HMG2L1	5.75694595197361
GRRP1	3.44610356433127
HCN4	3.33928215305928
CD8B	3.84183937978676
HIST1H3D	4.33749804790241
TGM4	3.28011955326633
SLC6A12	3.82075938601655
CD84	3.48478676233102
TBC1D15	7.56892250170576
RASA1	6.05693054100413
PHKG1	3.70583431999449
MAGEA11	4.48287367351447
NONO	9.49337760087797
IMPA1	7.09433304707953
SH3BP1	3.56646405188664
RARRES1	4.72598246009053
NPM3	4.94922097096529
CLEC5A	3.36673481353957
B3GNTL1	4.28056222581792
ITCH	5.87798971265612
MGAT3	3.80990557644607
ARPC5L	8.2291447510978
KLHL26	5.63800374943993
MBP	4.29519579683656
SIM2	3.9862625255798
RPP25	6.63049332838854
SLC2A2	3.08763117209502
EXO1	5.84848359268462
SOSTDC1	4.20176886871088
HRC	3.17683770941461
TRIM48	3.18367762913960
KIRREL	5.62345030147988
PIK3R1	5.15167142117697
HOXC11	5.53531655544778
MAF	3.87059612793416
DOK5	6.40118603350307
HELZ	5.80812470754893
ZMIZ2	4.99126215525651
SLC46A3	5.32025765820741
ADRB3	3.75977757687976
PTRH2	7.45592040418694
DMD	3.79378774195536
STAMBP	7.4042280242783
KRTAP2-4	3.71886499114779
ADCY2	3.51599260387084
MS4A12	3.1455097613937
TCF20	4.66385600593886
KLHL20	4.45011692665586
SRM	7.28263825474036
OTC	3.46258502081624
ABCB11	3.04542622968615
KCNC2	3.4550257693729
CDH19	2.83675549070941
SSH3	6.13169575266225
ZNF135	4.13673130263121
FLJ12529	8.15358140888447
PER1	4.68091489897493
KLC2	4.23798131285546
HDAC1	8.72997458008774
FAM128A	8.91239946931846
FNDC3B	8.59284536281756
MTCP1	5.80982591525677
GPR63	3.10022969736231
FLJ21986	3.77789669552379
LMCD1	6.78445992274782
MICAL1	3.76059488855331
BLZF1	4.15546972422424
IQCA	3.83404035470671
PCDHGC3	3.55071825524316
ATRNL1	3.63024590275409
CAV2	4.83972721733328
SAC	2.94649422115860
DUS1L	6.83997617843556
NEK9	4.52814406620634
WARS2	5.24125933105122
DDO	3.28385280243773
MARCO	3.52920867155234
DCHS1	4.234264002701
TOMM40	6.7473483996584
RP6-213H19.1	7.0693692904274
TUBGCP5	4.91392123979879
IGSF6	3.54872115295725
TPPP	3.4935648747322
SEPT11	3.96158419960591
ADNP	9.03674124672103
UST	3.87867885888321
C13orf34	7.15471707385349
GSTM5	3.7308639732945
BTD	3.75062460148792
PDCD1LG2	2.83826717753874
SNRPB2	8.5998028825733
APOA4	3.32828787111709
APBA3	4.49081110146913
CUTL1	5.95509921409737
PMS1	7.02383589290963
EIF3E	10.6527079067868
IL9	3.31537182555589
HOXA11	3.98122808612003
NARG1	6.72230818787989
RPL31	8.16416946837633
RAB28	3.6112136192617
LY9	3.23286911153294
TFCP2	5.61867562925941
ATP2B3	3.24816312853781
KDELR2	9.15085745781688
TLE4	3.78729451229131
FLJ43806	4.24291793250702
TLK2	5.92334054399746
PKP3	5.10007566679674
CIR	5.16952931065011
RPN2	11.1643310785699
SH3GL2	3.15991951998023
CTSO	4.95011453057481
SFMBT1	4.78640434668484
WDR57	6.2643478125801
SDF2L1	5.32423082370353
IGFBP3	8.45466464784771
FER1L3	7.80109731941047
DEK	9.3342431375392
C20orf43	7.5013747303335
ARHGAP24	3.51289968852699
ALB	2.90870366645286
SORBS3	4.27842109880576
C4BPA	3.5769570105854
UPF2	6.72825820193144
AGBL2	3.30410074845159
C1QA	6.48372353781014
DOPEY1	5.53295975831197
TERF1	7.48792146411245
KIF22	4.36727862934506
DNTT	3.01286319707966
C10orf6	5.24809724128394
C11orf41	3.07543459078878
NINJ1	5.60110109679128
SEC61A2	6.15417578165722
HNRPF	7.69317288133231
COL11A1	3.73544828793905
HIST1H1D	4.53509272782835
UCP3	3.6641794592838
MYL6B	8.29371495513057
UBAP2	7.67949674397428
TREM1	3.95090994285012
CKMT2	5.00293945460666
HLA-C	10.3651128174486
SLC13A3	3.54610586857191
PLA2G12A	5.45452459168712
SPRED2	4.4232198024659
SCN10A	3.88082931754144
TIMP4	3.65154762785115
PITPNC1	6.56742904063326
SLIT2	7.21104283653106
RSF1	5.89296945726157
POU3F3	2.92187570481009
LIN7C	5.12238646706697
NKX2-2	3.17155294939787
DPPA4	2.79466226081099
ZNF804A	3.20947627167693
CCIN	3.5208427271668
SLC25A31	2.76580619038126
KCNMB4	3.73966309517589
FUT2	4.33129721514413
RABL5	6.18460797553667
FZD4	6.6172786753262
GALNS	5.04349494321726
PNMA3	3.63825901952911
STX6	4.82292806391414
HIST1H1C	9.68209061078896
CIDEB	5.21634785336716
CASP4	6.66816489450744
PDK3	3.93035962549905
WIT1	5.82508756514117
TPR	6.92475787578585
MTX2	8.06487496469542
HIST1H2BH	5.22650186215819
BRD3	7.3129085685738
HIST1H2BO	3.45330367000304
SERPINA3	4.2840854481286
UBXD6	6.09314607922562
HOXB7	7.4248637679392
C7orf23	6.8682244094113
KIAA0143	8.12221819285076
KCNJ16	3.19633167028994
STAB2	3.35411120480825
TNPO2	5.21731151991381
CENTG1	3.37133583621839
IRF9	9.4198137546826
MCPH1	3.21615066043250
FABP2	3.38579487697588
C9orf3	7.68806543490886
FBXL4	5.0541632711865
LBH	7.15885634471797
MYO1D	4.15886235268882
PTDSS2	6.0729859914801
BMP2K	3.63877141248186
NFU1	8.13148130404835
UGT8	5.25914054202132
SLC25A23	3.83908583171507
MAPK4	3.34888912945205
HINT1	9.51091262881108
GLP2R	3.05776107591101
WNT7B	3.16218323935486
SETD4	5.44015568141365
CHCHD2	11.5126711501290
DYNLT3	7.82707507327129
FKBP11	7.45325505784303
NDP	4.32583108200515
RHOBTB1	5.44485729819719
FLII	5.79765677680591
SLC4A4	3.63367895940094
RPL38	9.55198958818166
HTF9C	4.13625786301393
RPS16	12.1759512057428
AP2A2	5.70535596272278
CHPF	4.96562295866769
CSNK2A1	6.88687932665533
MAP7D1	5.62126089455864
FKBP6	3.63010089405554
ZNF214	4.24629061378263
DDX56	7.00826549715579
TWIST1	3.68977419172697
EPO	3.20919393668912
MRPS18B	6.53644738636371
ZNF682	3.80820534668775
AOX1	3.26666302952934
RPL14	8.81213499142268
CYR61	6.37730983725322
JRKL	7.08353775903739
DTNA	3.45871524250965
MAFF	4.92283044610891
LOC51136	4.40619150832964
TMOD3	3.70277192766116
LY96	3.37440725869186
EEA1	3.99537253064279
KLK3	3.19880006597474
IL1R1	5.43065748858483
HRSP12	6.30608756321182
KTN1	8.7559905210849
LOH11CR2A	4.51786182318162
ARL5A	8.35736675482598
MAB21L1	3.40120048911270
C20orf59	4.4978114016695
ADAM2	2.92776639011087
PHKB	5.74097148841813
CCT6A	8.52073676189192
TBC1D8B	4.21839295422358
FAM13A1	4.58753043734446
EHHADH	4.57598983862757
LAPTM4B	11.0008208116333
TMEM147	9.7224789283238
ITGB5	6.55250763455598
YIPF3	6.90365360131883
FKBP2	8.5668976336617
XPO7	5.77906305000483
GPR75	3.3379853727684
NR1D1	4.74537602376388
TRIM5	5.19431185200625
TMEM110	4.5403930666453
APOC1	7.59962935856038
RNASE4	4.14272081895305
PARD6B	3.00306971786699
ARID1A	6.0791738718172
NEK2	6.47902098969023
RRAGB	4.57236901334784
PCDHGA3	3.33802224544330
HIST2H2BE	6.79123921422226
RCN2	9.12973957337565
STARD7	9.49973788173645
SHMT2	7.2658234738419
MLYCD	4.74042815873322
KIAA1751	3.1282067707634
NDUFA5	8.15949582212347
THAP9	3.22946120299866
FLVCR2	3.81866525699333
RP11-217H1.1	7.80497911494951
AP1S1	4.53323335567235
NCLN	4.91768838758868
SDHA	8.46663213809916
SMAD6	3.96948691385819
SAV1	6.17648789088746
SAT1	8.40884825917158
ADAMTS7	3.43435754728264
RPP38	7.47204140278964
RCBTB2	4.95826161744129
VEGFB	4.73019117399355
COLQ	3.65723797095704
RBMS1	8.7259295342346
NRXN2	4.57432893353637
WBSCR16	6.07611065778482
DRG2	5.04023703751502
KLRB1	3.42125304449194
DNASE2B	3.10041547485197
SAFB	4.6963448528095
MAPK8IP1	4.14803755868691
RFX2	3.51201896575994
MLLT4	3.72168613818488
ANKZF1	5.22319894190308
DUSP8	3.64991901556020
C19orf50	5.36208882988807
MEF2C	4.21220899929106
SENP5	4.94179673130091
NFKBIL2	3.10274448609336
LBR	7.31933529492247
CBFA2T3	3.21958908485887
AFF3	3.19255846057972
IL2RG	3.96476054495138
CCDC51	6.77452538350798
COG7	4.83077813948317
MYB	6.43604951565308
KLF3	4.52692888412667
PLXNA3	3.82778489898012
KCTD14	6.01169646510718
FZR1	3.81057702786186
XRCC2	4.8807001449967
SLC44A4	4.39073851181271
ESPL1	6.58137438260096
MMS19	6.95140149445151
GMPR2	7.41717932838672
ST8SIA5	3.17186030389195
TBC1D19	4.72797455344991
CHPT1	5.97219969599767
ERBB4	4.47376185115604
TSPAN32	4.03156727367075
MAP4	5.22508281554732
ACTR3	9.57043202245935
UGCG	7.82878139946146
GPHN	5.09696715506961
ZAP70	3.18499652707780
SLC6A2	3.68520177096818
LPP	5.77372347247034
PTPRCAP	4.03961003968926
IL12RB1	3.33723043232100
HIVEP1	4.02610683016850
ATRX	5.14125867348204
EIF4EBP2	7.62814012398725
DFFB	4.36497113650593
DMRT1	4.05217846624797
CHST8	3.77745780266406
HSPB6	3.63615971197162
C14orf109	7.36875368736998
IER2	8.32935483196336
NMB	7.67173508805557
COX5A	10.9818893308451
EIF6	8.76377716680561
AIFM1	6.50984252374904
WWC2	4.34609950355203
GSTA1	4.99653770762926
POLR2L	9.08959724564952
MRPL4	7.03264794195905
SEMG1	2.83907256462377
MPPED2	4.68748002150742
FLJ21062	4.64376560022878
TRAF3IP2	5.73284044252302
EPB41L4A	3.23087243443808
LILRA4	3.09108812811411
LAMA2	4.89070021852178
TAF4B	3.05431681647419
RLBP1	3.13749214158051
SLTM	6.58798347850815
CD300C	3.50872907645218
FLJ10404	4.40667965926499
RTDR1	4.54823373557958
MALT1	5.05757402001423
ARVCF	4.30414156184157
RENBP	3.78616890423621
ATXN7L1	3.30522471441586
NID1	5.1163583990313
TUBGCP3	5.16267698016678
ZNF783	4.7553286275433
ITIH5	3.31863630920926
ZNF85	4.96504152468919
MMP13	3.70616504883971
KIAA0329	4.95733899135692
C8A	3.58191484705876
MGC87042	4.39866894099104
HOXC13	4.46014238853079
CLGN	5.89109012564997
SLC25A37	3.86415373773965
SMARCC2	6.4859937425692
TFDP2	6.1465714723717
POLI	4.67420509374223
HCP5	5.49112988473827
UCN	3.52548221725887
ZNF764	3.95756217575627
USF2	6.23671014133158
C20orf24	10.8471557235358
FHL3	4.51626595047296
SPATA5L1	4.8492175241954
JMJD3	4.494845820897
MMRN2	4.062044655033
DSP	8.75321083120992
NDST1	3.97958245607794
ZNF248	5.58087395933034
PELP1	5.95387529957104
MBL2	3.41063197934915
ZNF230	5.15078062172623
RNF41	5.50966701499759
THOC5	4.42669818185907
MSN	7.79785572873184
SLC9A5	3.39288246348345
SERINC3	8.19689653898595
ZNF434	4.28655578759277
MUSK	2.88205135436238
SMARCD1	4.80732023028292
C11orf75	8.02900812002113
ZFP106	6.99131778250727
GTF2E1	6.84791574757016
RY1	6.64433413981374
ATAD2B	3.65682383854303
DDOST	9.36712075985055
ARHGAP17	5.80913379621012
GPNMB	9.18403358095703
TTF2	5.24904182023199
SFPQ	7.74628294007077
GFRA4	3.40842291160617
TIGD6	3.48463349880831
SLC39A14	7.35093001191856
AKR1B10	3.72682516489316
NGRN	9.17027641474164
RGS16	7.5039139117065
URB1	4.17135503524795
GPR137B	5.85687941127163
MECP2	4.93404346252991
PSMA1	9.82962383902636
TOP3B	3.57039611914122
NFATC4	3.85402153140358
RAB7L1	4.63622455590327
CSN3	3.46191441145942
NOS1	3.73728520571546
CA14	4.17310081291379
BMPR1A	6.75438751929751
YBX2	4.21143785126487
PRL	4.575706461082
SNRP70	7.10844852319329
C6orf130	5.84801416204439
KIAA1166	5.44982886508863
FUBP3	6.26462757570349
STAG2	7.77304933738385
ACACA	6.03684619684548
ABCG1	3.91185459164644
ATOH1	3.19777146867584
ODF1	3.10212949880357
TMEM127	5.85034719780369
CD55	7.22531924863247
PLN	3.03085131626476
RPS23	12.3136518481164
LYPLA1	9.86565163116094
PRDM9	3.6052089973275
SSX2	4.02397054159603
PLUNC	3.37438404103617
SYNGR3	3.36195394419926
EML1	5.65289157036118
LNPEP	3.35316150127631
SMAD3	4.34565186118589
NUP93	8.2716522342601
HISPPD1	4.93263648965323
HNRPUL2	4.66522183141418
YARS2	5.61017879228979
TBC1D12	5.46122762514463
ZCCHC4	3.52804328737675
FBXO22	3.73977092882730
C16orf24	4.62838257073221
ZNF669	4.83566985668241
PTGDR	2.94920769919306
DDX27	7.97388449865918
KIAA0409	4.82900969951604
ASB8	5.54342022559538
MEPE	3.49179402481253
PLP2	9.08324573918076
COQ7	4.38429669740447
CHMP5	8.61525738911533
CACNB3	5.5555998431687
C10orf84	3.38822557980154
SPO11	3.33075785055926
NEDD4	4.39543241416107
THAP11	6.61752441133714
ZNF43	5.39211889200238
KRT13	5.40698762062126
NEK4	5.59776865071354
MRPL19	6.52958473172854
RBBP9	3.56547773128286
PRKAR2A	5.30087814175945
IHPK1	5.12720310312401
ATP6V0B	9.13017869966754
CACNA1E	3.03369319117509
CEACAM8	3.05626709189122
PEX14	6.00009905860603
BXDC5	7.52316996182371
ZBTB38	6.59006833373402
PAFAH1B1	7.1881556732515
PCTK2	5.11328274400934
LRRC16	4.90855955848608
OSTF1	6.59260804617194
KIAA0323	6.44910556197091
FYCO1	4.65355700455398
TXNDC13	7.57050649004161
PLTP	6.86676549638889
SLC25A1	5.04416879406749
EZH2	6.83404151240275
PLEKHB1	6.9616567901151
GRB7	5.51615026852698
ZFP37	3.94930478517647
MRPL33	8.5851958049855
C9orf27	3.22132779997655
PELO	5.30746571465826
ARMC1	8.61068796405626
ZNF154	3.61562626965567
C3orf64	3.51630442889808
FLJ10357	5.88976156081372
PON1	3.41885180028511
SYT5	3.31491150350823
TMEM66	9.05414024626621
ATP4A	3.31465446102505
HBEGF	4.03182687612495
PI4KA	4.92487917754482
LEPRE1	5.56714386031015
POU2AF1	3.85312496102997
MRPL12	7.77257111422018
GNPDA1	6.64255029187283
RASAL1	4.70844529797364
ZC3H3	4.6424857316441
DDAH1	8.13887469937462
MGAT1	5.91653107648934
TIPARP	6.36840601389838
UGT2B15	3.07690071448653
DNASE1L3	3.12389626453337
CHEK1	7.28826779474627
ZNF8	3.99202656098674
TXNDC1	7.69075732688227
CKB	7.72581660538688
RTN3	9.6360815855481
IPO8	3.79368833577152
FZD2	5.30314206789854
PART1	7.17427731100813
PSMB6	8.91490159930483
MAP3K14	4.6050063844343
PCDHB8	3.44115446331959
PHC3	3.45857107354827
PPP1R8	5.70091505279133
NOVA2	3.17664188844153
TNFRSF11B	4.14603100042934
GOLPH3	8.59537245510729
LOC51233	3.68813044246082
GGTLA4	3.48364789705689
PDE6D	6.0508568434688
TTLL1	4.31969733838928
ZNF117	3.45705429916627
NKRF	6.24839291393892
CLK2	7.22528747145494
TNFSF15	3.97152504822478
DUSP2	4.4438132839489
HSD17B11	6.45554709047317
SECISBP2	4.91218408353649
PPAP2C	5.63572708631764
GABRR2	3.36645989385939
LOC51145	3.00945175032427
PIK3C3	6.19956691444917
DHDDS	4.95319566796803
CTSW	3.1665860530537
NEFM	3.32429140114223
TNNC2	4.11437399003395
ANKRD28	4.52532365730259
MRPL28	5.87022171700676
STMN3	3.1401765019422
SYN1	3.80194591551661
RAB14	6.01923082816486
PIGV	5.3878692925876
CDK2AP2	9.7280465090942
ZIM2	3.33840289052241
APBB1	4.80007943127056
SND1	7.45235223211914
C1orf123	7.66218005143074
B4GALT1	3.20183810228102
CHD3	5.14003338923966
RNASE2	3.14153185701910
BCAP31	8.72879015200848
SLC25A44	5.85090569581165
CXXC1	5.9964677994046
PIB5PA	3.53187555549486
CD40	4.7173524024151
FAT2	3.35952129589584
DYNC1LI2	5.25871611513212
GDI1	6.49148431839722
ZNF81	2.76017171924193
VSNL1	3.44026659274920
PIH1D1	7.8827297959689
KRTAP5-9	3.3637575320637
FLJ10081	4.01772101827514
CS	9.28067478402843
ZNF318	5.29132881038121
IGFBP7	10.9697348349975
ZNF609	4.19716733939779
SIRT4	3.64333315764909
SCN4A	3.64569569869986
ARHGAP4	3.77966255396668
EHMT2	5.19499575552216
UFD1L	8.59273782820372
EXOSC10	6.8706040290274
ECE2	3.3561887883618
ERMP1	7.22753442219516
OVGP1	3.69824778864631
GTPBP3	5.88240106405374
FAM82C	8.02761177476094
PACS2	5.12774453443676
C19orf36	3.50894434146306
UNC84A	7.43935521918975
ARL4C	6.4251842671504
SCD5	3.93997899371302
ATG4B	6.18696370239494
LASS6	8.20757993734068
LSG1	7.47058924740401
MAL	10.0530871675145
GPR22	2.94048691863945
WDR5B	7.02116891874142
GALR1	3.12890055545890
AQP4	3.14836687762339
C17orf60	3.09281487553745
HDAC7A	5.42920609726609
GRIN2C	3.08314768257146
ARMC8	5.29318423075951
SLC47A1	3.25915275699821
DMPK	3.64922437643955
CCRN4L	3.50591886331769
CBR4	5.01228796368968
KIFC1	5.53766737621339
LHX5	2.92908924258137
SMC1A	5.99091744340953
LPXN	5.10763118654985
TRPC7	2.75069053009642
SERPINA1	6.6095359879733
SMYD5	4.7966648726522
RPS13	11.7035905954127
CRHR2	3.2841251368167
TUSC2	5.49504303268751
PRKAA1	4.46129583131497
FADS2	5.78179792130031
ENAH	7.9199571437923
PRO1768	3.06979145784907
KIR3DL2	3.13034227697442
APBA2BP	5.3737894090672
ATP2C1	5.97212684502455
ALDH1A2	4.96502786905274
RNF103	7.50527694699452
AHCY	10.7452270557129
CROT	5.41388380844609
PABPC3	8.01010445717367
ALG12	3.90604199005875
EGR1	5.64863230976124
THSD1	3.52573621143504
CCL17	3.24779093465066
BZRPL1	3.13137815013274
KHK	3.77783039364446
ESRRG	3.80107975017098
SLC12A2	4.91609147945274
CNGA1	2.71865087032680
RDH5	4.11449758922556
CD58	6.21916970240956
PTGFR	2.98743950435630
CCDC48	3.65231774921259
CCDC76	4.61938748137372
CDR2	5.22476201674557
ZIC4	3.47670084711698
SELE	3.15371499018401
OR1G1	3.39225426281512
EXOSC9	5.6114726603369
PSMC6	8.94898758374416
ABCB1	2.89431616893035
GPR12	3.25125340579959
KIAA0196	6.19530356408347
PCDHA2	3.02054324147598
SSR3	5.42088773629956
MSI1	3.66103226298087
TRAT1	2.81594582021603
CC2D1A	4.67848430355682
PLAGL1	6.68747553630036
LLGL1	3.71489006291587
KLF6	4.77874069987474
MTF1	4.81000661817826
RNF2	4.53307124777464
tcag7.1314	4.40070305474798
NR5A1	3.22930525971678
THBD	4.16460146273976
ABCD2	2.84557121250858
ITGB7	4.11964692468609
DNAJC7	6.26440279590093
CCDC81	5.05742660552434
TM2D3	9.13090483503062
HUWE1	5.16509130905814
CDH17	3.37467178091379
CD180	3.23259322091584
FAAH	3.62705545769620
IL17A	3.06032387558121
POLA1	6.52950264076996
TMPO	5.56559754306038
LYRM5	6.12564253749911
GNAT3	2.84725428546264
TM7SF2	7.12109934186745
FLOT2	4.39326671669392
MAP4K1	5.33849266350232
HDGFRP3	7.06703235324753
RRAS2	6.14126849775932
OXCT1	4.65883492646710
LTBP2	6.72118077301372
ARPC5	10.1309433153483
SV2B	3.42080744344321
ZDHHC4	7.95413896690277
CYP2A6	3.84111925283437
PDE9A	6.30996407869872
ABCA8	4.46981754418274
NDUFS2	8.92584868146586
UBR5	7.27410283475807
FLJ22662	8.31252072084012
GP6	3.81887030249676
CRYBA2	3.23625117650664
LEF1	4.06283372358526
ZNF20	6.642284650987
CTPS	6.01468864878923
EPS8L1	5.9272230358079
EYA1	2.84923909914962
SERPINB2	3.18723863925051
MAPK14	4.76555643624719
