Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E05_543642
Composite Element REF	Signal
JMJD2A	6.13056396454783
ERGIC3	9.82009421661646
POLD4	5.62854833234161
EPHB1	3.82051117638009
LRRC36	3.66704666359875
TARBP1	7.6341535329131
ANAPC10	5.11734569647955
C1orf9	7.13615207668333
COLEC12	6.35391353602371
TNFRSF25	3.57842267861891
MEGF6	4.10033413998323
LPHN3	3.75008469126873
BMP10	3.36493561393727
C21orf55	4.18379906536314
SLC2A1	7.43581660938339
CER1	3.72563273914302
LSAMP	3.51363845395535
RPH3A	3.36211411955080
CREM	5.22634677473273
SGK	8.14389090137505
ATP2A3	3.65952353927283
PTGER4	4.30562287729776
CCR7	3.88024780983914
METAP1	6.70516292975844
KCNQ1	3.81418413386106
RECQL5	3.6191530356086
SSFA2	6.38278337445108
NR2F2	7.56225546936465
MTERFD1	7.04671137566965
BCL2A1	4.29255460193267
ZBTB24	5.4447195720255
NLRX1	5.57244141489265
FHOD3	4.35606665244530
PRDM1	4.00419663036414
PSG7	3.45150128715610
ARHGEF5	7.24511802276861
CCDC47	6.60114406704524
FGD2	3.36568580896961
SLC26A6	3.92148921840660
BIN1	4.96665585505546
SRRM1	8.1373817548944
P2RY14	3.46247818361143
PCSK1N	7.50056644554269
PPP1CA	8.61169744012533
ZNF33B	5.20703070936176
MOCS1	4.5142028466569
NAP1L1	8.8857099631772
ECT2	7.16230572988194
CACNA2D2	5.30944457315718
PTDSS1	8.8018345410676
DOCK6	4.26852715185372
SLC38A6	4.65390551053253
C10orf119	6.04110698885631
CCR4	3.45981030599964
COX6A1	10.5601707103842
B3GALT2	2.94466667017260
CD14	9.44803297525419
ABCC9	3.19473551667632
SNAP29	6.85362747074214
TRIP6	8.04228425765008
HMGCR	6.30812582100237
CDH3	7.42920086047349
KLHDC8A	4.69386039898346
IFT74	4.10493957698119
C9orf116	3.97196894478907
EI24	8.41186019225382
CENTD1	5.02615310760538
RWDD2B	7.28609097282904
INSL6	2.88683663662436
HERC1	6.2493302097503
NPAS2	4.43818485512478
NR3C2	4.21963708669758
DOCK1	5.95224224113601
FAM63A	5.63283826418608
FAM111A	6.48695295537354
INPP5F	6.27367297120622
MYBL1	3.9462304024287
HOXB1	3.75375773265786
CRADD	5.29095072044725
EMCN	3.89868450461215
DUSP12	6.97329096820161
CGREF1	4.09987925397194
BLNK	5.43049428153061
VASH2	4.49101143530225
PDZK1IP1	9.01156714908968
SKP1A	10.0022822953762
IL19	3.67993233124566
DOC2A	3.19588970593625
COPB2	9.60111402201545
CTR9	7.42226781776555
VIL1	3.08966237975043
CDC27	6.00660361594057
PTTG1IP	11.5442396526290
LECT1	3.80137227974143
COPS6	7.86848913109914
COL9A1	3.24663492848265
MCCC1	7.88214569475496
GPC4	5.71190617801071
VAC14	4.32075428305865
PSMD9	5.79278781247488
PPY	2.85580511486030
SRCAP	4.54915210674918
PPP1R13L	5.53149628457939
BPGM	6.6852780308985
TTC19	7.67085741132431
GFPT1	6.68829204131849
C1orf114	3.92546307696703
HMOX1	6.58155494300526
SLC27A6	3.9574611270972
MC4R	2.85288673369244
CALML5	2.76801729313107
MRPS10	7.76294615031711
PRR13	8.37014141498282
INS	3.24427889899529
CECR1	8.44587757854237
SERPINB8	4.24304334793751
FLT1	3.37277036122998
FEM1C	5.26456272245062
PPP2R4	6.20321998502616
PDIA2	3.07892949027384
TMED3	7.55346407126175
NUCKS1	6.18633538076643
EXT1	7.70745898060061
RCOR1	5.88225337150173
EBI3	4.15220746315132
SMAD2	7.69242128851533
ODZ3	3.3323282142615
POLS	7.18012374634802
NXN	8.3797543372269
PPIH	7.89868533483758
FOXJ3	5.52914550861314
EIF5B	6.6198752841077
EIF2B4	6.26591158506899
C20orf121	5.48179487496018
CENPE	4.64263478869442
KIAA0415	4.94012600290382
CRABP2	7.60978304623771
TSPAN12	9.14270321531282
CXorf15	3.05038110153458
LOC57228	5.86343823816831
ACTR3B	5.20973103975657
ASL	7.80073266447826
GATA3	3.32302767678049
TFAM	6.35596735060878
PCDHA5	3.29818244079354
PARP12	7.54364618666291
PIGH	4.97172272270978
ENDOGL1	3.16380919512465
GTF2H1	6.78470203344186
MPZ	3.34121421200202
BIRC4	3.56241759202076
SSBP3	7.13739426372507
BPESC1	2.8200756108379
FOXC2	3.15314177105209
HS3ST3B1	3.12766299424382
GDNF	3.44865739307416
CTNS	5.41193258240739
KIAA0859	7.00775770837493
TRPC5	3.22418778538415
PMS2L3	5.53195037477519
TEP1	3.88337267758112
KIDINS220	7.38258603375441
CRH	3.15434191490767
CES3	4.87312480697617
ACP5	8.30780421146032
AMFR	5.92224366493611
CA4	3.07433977734485
PLCB4	4.27299206814052
MPHOSPH10	8.0455195516698
PGF	3.53852192790259
G3BP2	6.11262769541715
SR140	7.2979619897425
ISLR	8.39976320555765
HOXA2	4.35773186209102
PYGB	7.70128985567277
BAT1	10.0122100321022
TSC1	5.33488783504569
NARF	6.93072091735537
DKK3	5.41539595258006
UTP18	5.93823633183246
TSKS	3.10447846254023
DDX31	4.16408827275725
TULP1	3.56962456101008
TNRC4	3.66971369751225
ZNF430	5.86641131521348
POSTN	7.47841957797743
AASS	3.42573184603865
APOL5	3.50981184447489
PLA2G1B	3.88105102277097
FLJ11506	4.39303334811299
GTF2A2	8.68875389650243
RCHY1	6.09115448656114
CYP27B1	3.45273315902413
VPREB1	3.18005634709198
MGC4294	3.74403722167337
TACC3	5.76001990441381
PDCL	5.98487865375334
DMXL2	6.75265351504015
LOC4951	3.66284523541166
EID1	7.71382740493273
MS4A4A	7.34966755308726
RBM14	5.61509997436815
MGC29506	3.49494577256839
PPP2R5B	4.46137914839671
TNFSF11	3.27376117337805
ATG2A	5.8866662359431
RPGRIP1L	3.53436059510604
SPOP	7.38018478469769
OSGIN1	3.58345663759076
PTPRF	8.15506665024496
ICMT	6.69533418743054
SEC24B	6.74002848165641
MAML1	6.73436707409509
POLL	4.5057606821159
FXR2	4.26943191411154
TYK2	6.37394084385924
MUC6	3.11418491679832
ADAM28	4.43704504569749
MYL3	3.27150221047462
NRL	3.37472762418937
PIP4K2A	5.83380802490297
TCL1A	3.55905471092686
MED7	5.44455365138817
MYLK	9.09207753727
RRP1	5.12174439156234
TFAP4	4.16448637919082
CYP4F2	4.00858318044364
UNC5C	3.03942881533459
ARL4D	4.74200128737294
SH3BP5	6.62497724281216
AKAP6	3.48807732162255
CTLA4	3.30448348533062
ACSBG1	3.43430956525901
MTMR4	6.54548194373448
NECAP1	5.98576864271656
SLC25A17	5.4884873022009
POLR2F	6.84315489292792
PLA2G2D	3.24340020635851
WNT2	6.01195079828271
GLMN	5.87349424110354
MCM7	7.75546585942088
TRIM52	4.38600125516791
DCLRE1A	5.0760406669982
PDX1	3.30995381250586
UBQLN3	3.15760768448306
PRPF31	5.72527960448098
TLR7	4.28004391999385
SMAD1	7.27972633027994
CLCN1	3.17713237977309
RIOK2	6.20296824798557
CEACAM21	3.42310513570068
PDLIM4	4.49812279716938
STX18	6.42642153036754
CCPG1	4.84498316642443
SLC2A6	4.66157512188436
SORCS3	3.08008948668291
NOLA3	8.7926137761764
PDGFA	6.37169011512975
TRDMT1	5.36805545823412
CFL1	11.8725600048616
IL4	3.03449657194471
NAT2	3.53763704602127
CPSF6	6.34456086175287
PRG2	3.38794762812304
PIGQ	3.81188304016425
CLSTN3	4.05890700732858
KIAA0146	4.48002233362872
GBP1	7.81551493269676
CEP55	6.91203822068165
ZNF408	5.35547221753977
KRT20	2.96368466829330
EYA3	3.3759182560504
KRT38	3.57260112494118
WDR7	6.60221043036437
BLCAP	9.4838782507713
HLA-DPB1	9.98198580961026
SFI1	3.53035430088514
GNE	4.79255926762183
MGAT4C	3.02181465312440
CTSE	5.03565307098207
SLC35A2	5.2316915615605
TUSC3	7.34118760297452
GABRD	3.20714423659892
IARS	9.16637044559086
ARFIP1	5.49252594955354
SFRS9	8.66479306154106
CEP110	4.01779491551459
MYF6	3.04739337888421
MGST2	7.73587019927975
EVI2B	7.25416649626556
TRPV4	2.91791997511104
SLC25A11	6.7105283712956
EHD4	7.02833052170926
NOX5	4.27637150653739
NCKAP1L	4.6817254749131
EMP3	7.27427036435285
SYNCRIP	8.75234562826678
BPY2C	3.48654327497381
C1orf38	6.62608509029705
ZNF426	4.84246947188916
ELOVL2	3.21554455276777
ATP5J	10.1548239793813
CBX7	5.88613714007717
OSBPL1A	6.9665568494794
MED13	7.51600859962132
ZNF589	4.05396928716359
CHRNB3	3.11818480416092
GOLGA2	5.61611500895297
NIF3L1	8.0990690894365
TRA2A	6.54278711014859
F2R	6.4440440179872
PHF2	6.25177652373746
PID1	5.22710793973101
MTAP	3.47000839789257
RFC1	5.51141631639125
C5orf3	5.53501783395206
ADORA3	4.48334332602383
ACTL7A	3.32511848885259
RAI2	7.35894947101859
MAP2K7	3.42325802269577
HYAL4	3.45436732604793
GZMB	4.20801937767509
FCGR3B	4.26719559592187
BMP1	4.76134051374028
CPNE6	3.25751416460158
SP2	4.2773498391524
DPF1	3.63696728682209
SMPD3	3.08997540262699
TMEM38B	4.21355696109405
CCDC56	8.9965659802772
NFE2L1	7.20228497512917
MRPS31	7.31663688533811
STIP1	6.8835251031343
MMP26	3.20165880591588
RASL11B	6.03526711487098
NT5DC2	5.95716963158305
HLA-G	7.52794774970221
LRP2	3.66700550378734
MTDH	8.42929409808336
HSP90AB1	10.7441694739248
PMAIP1	5.08213344479124
LMBR1L	4.87153191836373
SLC25A20	5.8857534311824
RSBN1	6.4386300707778
S100A2	6.92755871168668
C2	5.28653520127342
RHOT2	4.97276169078931
RALGPS2	3.97057664091352
EIF4EBP1	6.32950689726427
C2orf27	4.13306834771326
GCKR	3.83959825185146
FER	4.66578913464712
TRPC6	3.14167731550220
RGL2	6.67292833388154
ARPC1B	10.0450275435231
SNRK	7.16144038897498
UTP6	6.80563298731265
DNM2	4.22042305575379
GCS1	5.79395013033767
EHMT1	3.47221336641602
GLDC	8.32616845277943
FBP1	4.53539297643842
VARS	4.7974952009271
PLA2G7	6.77186471281487
RAX	3.13392500836358
TERT	3.17873140364110
CCL1	2.90328399491928
FUCA1	9.78212889003091
ALS2CR8	3.36734489205140
CXorf21	4.76781893055673
KCMF1	9.60496839134877
MFAP2	8.7114150204663
OXCT2	3.39562408354266
WWC3	6.37907067021014
SOCS1	3.62591369599522
IL17RA	5.64008746565838
C14orf115	3.77606731136516
ST5	7.44333361835789
STRA6	5.05255014117762
MPP5	5.19588850476168
SPA17	5.11734902597831
C21orf7	4.23122147373983
FLJ10986	4.20551511455501
LHFP	7.61115282061446
CAMK4	3.4515782549512
GALNT14	4.79124448133941
CXorf27	3.10067388717108
CLPX	5.8313022175956
NPLOC4	7.43391979537182
PJA1	7.53943040717344
CPLX2	3.60054066563687
ARSD	3.34144131908723
WHDC1L1	3.48252758069706
RB1	5.65946757384693
PHLDA2	5.68748813756092
C2orf56	4.04964118966943
GUCY2F	3.07238370094904
MPV17	7.86190558625523
PSMD4	6.67010328667648
SLC35D1	4.03677461028802
C20orf103	9.50912718875485
COL16A1	6.51684121613961
ERLIN1	6.4908308056636
JMJD4	5.00273794386491
SLC29A1	5.30698465134239
GLRX	6.27968666206803
HIST1H2BK	10.9267806237623
TP53I11	4.57941055056431
ST3GAL4	4.63862405462653
ALG8	8.0950547423768
PF4V1	2.77831760627029
SHOC2	7.34371977695787
REG1A	3.16506185854515
FBXW7	4.15436895804484
CYB5R3	10.1151559180529
MINA	6.88654632951375
HHLA1	4.14249834299577
MYST4	6.44432906579897
NR0B2	3.82523540317698
TFAP2A	4.42633053856603
UCHL5IP	4.58523799062307
TIMELESS	6.00694579863497
DDX10	6.79046046311508
SLC25A36	8.27752536347196
TMED10	9.64402128367298
ZNF507	3.17764247206236
LOC90379	4.01206762981601
RAB11FIP1	5.63296481004445
ATAD4	5.29256260562857
PHF15	5.1878875543361
ZNF26	5.76967897255732
KRT7	6.42601477426104
RPA3	8.40611298910478
YIF1A	7.69891138545391
PPRC1	6.41746960454543
PCDH17	5.61038293317149
PHF8	3.93492505921189
RDH14	7.28795257391319
DNAJB2	5.67444972824989
HNRPK	9.83401913011475
PTPLB	8.06580594059762
RABEPK	6.28031669102451
SNF8	7.19906152036188
CBARA1	8.11707931167956
RAD51AP1	6.20742146176732
HAT1	8.61549830595919
HTR1D	3.34558080480909
H2AFV	8.31919938457976
OAZ3	3.71004452425926
CXorf48	3.39551831552525
RC3H2	4.9607254646526
SGCD	3.5489652113386
PHTF1	4.75407826885956
CA3	3.04504187946694
PKIA	5.30890474972475
STX10	7.11502856399422
PEO1	4.90289479449968
JMJD2D	3.35552047495135
KRT19	9.79089452407444
ZNF143	6.39573912523957
ENO1	8.32600862652118
TIPRL	8.33536050288249
MAN1B1	5.79872511654825
P4HA1	8.17463223716472
TPTE	3.02667354209230
AKAP8L	4.96157978400697
GPR17	3.10246337699789
LRRC20	4.95042952641302
UBE2Z	8.41887920171096
COL4A1	8.48326668110261
ISOC1	7.36153997515043
RNASE1	8.17219674610557
C20orf20	6.06621075396809
NDUFB11	9.71244670957072
STK19	6.57696807867941
OSBPL2	5.81848358748596
PTTG2	2.94564127709022
GRM7	3.47058602041866
SLC39A8	5.61192173476749
APPBP1	7.47199664177152
STS	4.27803393704536
FFAR2	3.10586056487948
TMEM123	9.15972215877121
GLI2	3.95447944371507
BTNL2	3.11749504072337
ALDH1A3	4.86249197889674
TGIF1	7.57689405918582
SCO2	5.13548275142273
TP53	6.15074839892193
CCDC69	4.59770807832905
ZFAND5	8.6113837292699
ICA1	5.26228915587351
RAPGEF2	5.20625246463823
NAV3	5.34845032168879
EPS8L2	6.95603736895043
ATP6V1G2	3.42122812837751
MNT	7.15309413428736
C6orf145	7.11973018547806
PPP6C	7.94023517442666
OR51E2	3.13339310454192
OTUB1	6.13201956303426
ENTPD1	5.22336998341914
TMEM115	5.51647239925402
STK11	4.07049490499654
PRPSAP2	7.10969103434164
SH3BGRL3	8.70364519194887
MX1	8.7004084963374
PSMC5	8.56679186287284
TTTY9A	3.45053443827910
EXOSC4	6.32993659013693
SETD1A	4.18392473049307
YARS	7.78613898503635
SLN	3.76025102217438
RELB	4.76401963370126
NLRP1	3.95021431488494
LAMB2	6.69244289269833
FNTA	8.92608810456783
HNF1B	5.05553168277868
C14orf139	5.06972509266114
UMOD	3.24243128136141
ZNF512B	5.74176383327597
GPR25	3.66923002386743
C6orf49	10.3230594346104
ATP6V0A1	4.85712448082009
SNFT	4.56036549004527
ZNF768	3.74957363006108
GTF2I	8.71076765950496
KCNN2	3.05193925663977
DYNC2LI1	4.8366103693854
DGKE	3.03013011897171
DNAH3	3.50066976984883
RPS6KA1	5.45002653590551
C9orf53	3.41732872358881
PTPRM	7.03502223091676
MRPS15	7.34733899689961
TMEM59L	3.55318221164581
SSPN	7.60749004592065
IGSF9B	3.20700150668563
CNOT8	6.87166041050411
GORASP2	8.79202151823534
ADAM17	5.30605640332947
CHRNA3	3.29507511465145
MYOG	3.47595206811667
UBE2D4	5.22732171091062
CPNE1	6.67484062627919
AK5	3.73122651838872
RPL37A	7.86254646214158
CPS1	3.18744586471052
NDRG4	3.75683186291762
ALG5	8.78380507186647
NCOA2	4.05244914662176
LOC130074	7.42288154777773
PIAS4	3.64321049122224
S100PBP	6.89279505560064
TEGT	10.0535601952195
USP5	4.89553885807186
CFLAR	6.86266138098904
KIAA0692	5.55222359412803
WDR48	5.80965676780192
PCDHGB6	2.95575259050628
NRXN3	3.30344994625396
ACACB	4.0029727509463
CDKN2C	5.90375297434965
KIAA0226	6.167734803221
TRAK1	5.33399852172192
CUTC	5.76486946526618
AGPAT5	7.9196943363914
WDR68	6.10480923872545
PREPL	6.95156103925946
ABCB6	3.86316143148933
RABGAP1L	5.76194336933465
FCGR1A	4.88375618125469
EIF4H	9.43203552646586
DLC1	4.03215337386984
MAPK8IP3	3.59768728084507
SPRY4	5.65900027580012
RPL11	11.2511768219446
RAP2C	6.37036654190992
ETFB	6.79656219904370
RORC	3.89356206159362
GRAP	3.06291999920831
SEPW1	8.37280130839291
NMU	8.54571064539793
MXD1	2.85776140994623
IFIH1	6.33730244566794
AZI2	5.27821363273157
WDR37	7.91663685503486
SEMA4A	5.32189424830464
RPL8	12.1596456394015
NUAK2	8.74998887468994
AHSG	3.3989148348442
RBM39	8.92788789118216
MANSC1	7.09672014024912
IMP3	8.35749804300354
ARHGDIG	3.20678470302982
ELTD1	5.69781790921058
PRAMEF10	3.28793764217422
RGS17	3.27818044673664
KPTN	4.39179633590742
C2orf3	4.94003564780943
PCTP	7.07453202172929
MRPL42	7.85048445804544
SIRT1	6.97620224360571
MANBA	5.83590747518348
CD164	7.84048059891032
ZNF671	3.75976152860688
GFRA1	3.18590243821105
PRM2	2.74686496136024
IL1B	5.54829606833527
HAX1	9.24234913915532
REN	2.96513200102798
ZKSCAN3	5.43210984315529
CTSA	9.00071045735175
TPRKB	8.39770165628194
UBFD1	5.17934649031609
CDKL5	3.04876689368495
HIST1H2BD	7.74513276288843
COQ4	5.27471355555007
TXNDC4	6.63194880281266
C5orf22	7.57359622556082
VGF	3.28878498516032
INPP4A	3.53745635490488
RNF8	5.3287818767798
BMX	3.45251072300006
SLCO5A1	3.64911460250580
PTPRU	6.37316239810872
ATP8B3	3.34749242254203
HOXC8	3.72737114774369
ADPGK	7.00109992559632
IL12B	3.02852798368386
LARP4	5.30561717213944
ZMPSTE24	8.66266685451533
PFDN4	6.39989994658205
KLHL11	3.24239290045253
PSMB3	9.54177831999743
KIAA0157	6.93130940195029
DDX25	2.88388629205667
NCAN	3.55090938466984
RPS25	10.9800024318143
SOBP	6.28545344232397
TESK2	4.71196781030709
DNM1L	7.16012024034886
LOC55908	3.0942473409083
MTIF2	8.15406310924536
ZNF207	8.93700305197789
EXOC7	5.98547429912849
CLEC11A	4.75378751503237
TXN2	6.517222796685
TOLLIP	5.14659679717155
TRAPPC3	7.8859284069066
TAF15	5.61505607033055
HAMP	3.39373032980011
GRIA4	3.44066808385539
IDE	6.01013878401043
DLK1	7.79025929530413
PLVAP	5.24644400707031
NOD2	4.66619008086383
SCMH1	5.94878712564854
ELMO3	4.52446399966882
GPR68	2.93238544442097
HTR2A	3.2322563725686
FUT7	3.5640316518395
PRELP	6.60650201924515
COL8A2	5.58569289810062
GYG1	8.6859275208285
C16orf68	4.96101730282918
R3HDM1	5.64113293818204
ZNF91	8.69297012602884
LPIN1	5.25142938876316
KRT12	3.4909634654086
BAALC	3.31018520030877
MKRN1	7.77887291624309
KIAA1598	8.16020981665416
ANXA7	9.30982839257652
TNP1	3.30016582391087
WDR13	7.70171817326243
GAPDH	11.8523703442147
BSPRY	4.17972234035233
COX7C	10.925377684996
FAM108B1	3.67978149572074
PGAM2	4.39273156307196
PEX12	5.16609640751795
APC	4.42595563276718
PMP22	8.7137714097246
TLR2	6.47983058036151
NPBWR2	3.10088767193476
WFDC1	5.81351445739469
MTL5	3.56635697172805
COMMD9	6.70773531853177
INADL	3.78294993271925
GPX1	10.2935461604872
PSG11	3.27676280562998
SLC39A1	6.72029196489485
SNAPC3	5.11921914805555
C4orf16	5.27330616304713
GNA12	5.5898631260639
LIMK1	3.78206308241144
MECR	4.88131293471038
CDC42EP1	4.44774134484926
KIAA0101	6.75225231008274
B4GALT5	8.56456725509576
PIGC	7.62001852664127
LRAT	2.9821560249109
MMP19	4.91619738136757
IL18R1	3.45944350102606
VNN2	4.02436426615013
AKAP11	7.28689908462133
BCL10	7.51149401391177
GLB1	8.6106476424022
DTX3	3.37463662904982
ACCN3	3.27677288486482
MOCS2	6.3698024608514
HCRT	3.43599548779916
CYBRD1	7.23590349813639
REG3A	3.13421384418562
SULT2B1	3.67005075664936
SEPT6	4.79171099213014
MMP10	3.11481956464346
CDA	3.92268248035018
ME1	5.37970119971157
TCN2	4.97384851018526
MGRN1	5.83450904917294
ZFY	2.75473084931252
CHRNG	3.19606236437669
IVL	3.41698753893753
PLEKHA6	3.411787539912
CALM1	7.83998962937522
PGDS	4.96892206014723
C8orf33	6.72161845350987
CYFIP2	4.96503156930248
TEX11	3.79451274355857
CKM	3.3020524676816
MAP3K11	6.35047442379417
CEBPE	3.1454712011899
ACOT8	5.95502389759339
ESR2	3.28199947919945
OLIG2	3.19669892012415
AGTR2	3.1007149465678
DNAI2	3.06395079131527
EPM2AIP1	6.89872204877322
C14orf106	5.60302771764517
PZP	3.40167340718846
RPS9	11.3275035790726
SIVA1	6.48143891483686
HEATR2	8.43835899801723
CD3E	3.79263462589865
APRT	6.22396118005583
AMIGO2	8.33673658801864
GPS2	6.30094124333892
NOL14	4.46415783190875
TRIM36	3.38394167902979
RALBP1	8.04865565721421
EVPL	3.83905670163707
ITIH4	3.75701769827542
ADARB2	3.41672280443031
PIM2	4.73383759040098
REGL	3.58692028343712
GJA5	3.57808932070984
SLC17A5	7.28127211584815
PIPOX	3.66877831896498
HGF	3.48657027966001
EPHB4	5.17282988120146
SOX18	3.45723206701771
SERPINA10	3.46244248623990
INSIG1	5.8468256689136
WDR23	5.97976594888855
SYNGR1	4.71956398045274
TEX15	3.63046655469381
REEP2	4.42794041207242
CDK3	4.96440723814089
HSPA12A	6.25157833622163
REPIN1	7.63832796785738
ARL8B	9.32119994299859
PDE4A	3.81558988315023
CAPZB	8.55343934482542
SATB1	5.93837723663762
PPM1D	6.12441369462279
VPS45	7.9389040268913
TP53BP2	7.96149076264968
GINS2	5.65469764394436
CYP1B1	5.35084626894392
CACNA1G	3.48597949810632
VGLL4	8.2844944293765
XYLT1	4.62133882148075
BRWD1	4.19030169648752
ROS1	3.05043142302207
BMP8B	3.05228511905129
SLC5A4	3.65394857600394
SLC6A3	3.57429659224914
C16orf53	5.33163645350424
APC2	3.6963123747356
GOLPH3L	8.15093800738913
ZBTB17	4.28153489181717
C6orf54	3.50652369194551
SLC19A2	5.20123492590788
C6orf134	5.18423551542088
C9	2.56775883703306
ZBED5	8.54365715932807
PVR	3.67372799101294
ARTN	3.40045551105863
LTA4H	9.42845704286113
MAGEA4	3.17839131479025
IFIT3	5.40337824475572
PDE3B	3.78109552398492
GNRH2	3.68856396471919
STEAP1	6.38192667260233
FLJ10292	5.76737352539407
RPL39L	7.37544689394486
PGK1	9.33635305107568
CCL13	3.26547884432569
RLF	6.52388997193257
MLXIP	4.83074835769995
PLOD1	7.23790154196167
MTFR1	6.13966422714934
NPDC1	5.61046595571962
C11orf16	3.88722963481334
RRN3	4.67558743399204
GPAA1	7.43268792941482
C3orf14	7.44555318287666
TEX264	5.70231020547072
C22orf28	8.14742760799915
RYR3	2.76090619612324
VAMP2	5.20067130468135
XPNPEP2	3.28670171643481
PDE6A	3.52128328664085
SUPV3L1	7.36080382603628
FIBP	8.24749861548242
SPIB	3.75363390482388
TBCB	9.17954346313212
DHCR24	9.90877154703667
ADRA2C	4.31121198668136
MEF2D	3.9549184123934
MYO1B	6.5476730901831
VAMP8	10.7427877227721
ANKRA2	6.13695435681176
TLX3	3.151910907799
PANX1	5.69343856891207
RCBTB1	6.61231678216861
FGL2	6.75895177325876
CEP70	5.9097014001265
WASL	5.57935265552112
DCHS2	3.75301746352213
RNF25	4.32917646672558
CYBA	9.16534866868728
ARHGAP11A	3.1514010801741
PLAU	7.23182952647805
MPZL2	4.16828496028651
MATK	3.60442303509937
EHF	4.70229001694495
CTNND2	3.30155466462833
PTEN	6.33508226519769
ANXA1	8.9354457373336
AFF1	4.68967982923741
ZNF189	5.80359796271678
SUSD5	3.83772685946325
SLC28A3	4.08634132135604
GUCY1A3	6.07666817873043
RASSF7	6.69953824746641
SETD2	5.7135111188225
ROGDI	5.39817206838511
C20orf195	3.63182971515871
TICAM1	5.3807884106655
PACSIN2	7.02473877977599
SERPINB5	3.7941755788305
PRKCDBP	5.24974597955878
TFDP3	3.13371308551508
PLCB2	3.99060069275189
RFX5	6.77187760534742
TXNDC15	7.04602305292962
PTPN18	6.92776494360791
HLTF	8.05289751509892
PKP1	3.46971024773167
NDUFA6	7.88479403821162
KCNF1	3.66300990854745
HMG20B	5.88815693162486
SYNE2	7.67104990442196
SLC22A4	4.40922841349535
VCPIP1	3.76037174515809
NETO2	5.23626738290416
SQRDL	8.49332726612127
BAI3	2.91938728834979
GALK1	3.87323982520046
SERPINA6	3.23725650446553
ASCL3	3.418878944423
NOSIP	7.14833025585824
HD	4.4431331308285
TRIM23	4.38299954761402
FBXL6	3.92921370303864
FABP7	2.76865239508056
ARL1	7.29380909551719
MAGEC3	3.0411370758073
CDK5RAP2	4.8448935456489
KCTD15	3.89385799483312
CD1D	4.06600967580996
EIF3B	8.6682229045283
KIAA0141	5.89844805541648
BIK	7.86400000756018
PAX4	3.28011629573518
NANOG	3.08755785347793
CEP135	4.74282441262308
ALOX5	5.79244319427483
TRIM22	7.91582878727578
LYRM2	6.65212897835822
GPR162	3.32551888545485
RNASE6	7.26018935979511
GJA1	8.89174699767093
TAS2R10	2.92196402743052
FASN	4.4069156304883
MRPS14	8.46815056799636
HMHB1	2.95487609194096
GPR116	5.43822839281858
TAF7	8.6238474505615
GK2	3.43666173232216
ZNF219	5.15954432582305
AMBP	3.09236858168108
CD33	4.76090467375212
RAB3GAP1	6.3873685544309
NXPH3	3.84791641642906
KIAA0953	3.59845397562942
CROCC	4.12041097081804
CCBP2	3.44281241934633
GPX7	5.28267656945276
TGM2	5.84540208885772
STAM	7.6125409805503
BASP1	9.13028382496557
ZNF202	4.72478215688388
ACTL6A	8.1232461762581
POU3F4	3.24030964120643
ARHGEF7	5.98472718368992
SLC23A2	4.4062466639075
TBK1	6.30828014034175
CRYM	3.5404452150295
PKD2	6.59843352966393
STX2	4.90162907545986
ACTL7B	2.99516486961646
RPL29	11.485461812931
NR1H3	5.84460798592215
MPPE1	6.38269855819461
CLCN6	4.8172453243177
C16orf59	3.96315926435233
AADAC	4.13913287377819
SQSTM1	8.38029075789369
TCP10	3.63111620422616
BIN3	5.91878000095584
DEFA4	3.17625001453466
HPS6	5.99831375693524
ZNF197	3.68098323315324
MAN2A2	4.48199744972387
PTOV1	4.87345885087656
GABPB2	5.72549066354195
KCND1	3.78328953099985
RNF208	3.70986999256845
PTPN11	5.53959629822109
ZNF274	7.54937529162131
C7orf26	5.41209131095805
ATF3	5.8327467243803
UCHL1	7.16399295032963
APOL6	4.71273982833761
PLK1	4.7380613265779
NPHP1	3.37792631372438
DAB1	3.43744845020297
MLL	5.0684027240463
ANKRD15	7.21015257987991
C1orf218	6.35168711901499
DDX47	9.33607895582382
ATP8B2	5.03189029749194
ANXA13	3.39478740219882
RFTN1	8.46307816666295
TAPBPL	5.21330657643519
BTG1	8.50259790197651
DPP4	4.51176145925223
KLHL23	5.13591465515548
APOC3	3.4313635706197
NPPB	3.18989074947883
ZNF148	7.40192464695881
CNOT4	4.22225866177140
HIST1H3I	3.04600256309209
IKZF1	4.54090678203079
ZNF141	3.20218242638548
PSMC2	9.67596607524819
APEH	7.07222683192609
GGA3	5.18042852168667
OR2J2	2.99137643535685
KCNA2	3.18203648091175
ZNF749	3.33683232015282
LPGAT1	7.22467768485339
TMEM159	4.76531149560951
PCYT1A	3.63580866316659
BRMS1	5.58043167657998
CHST1	4.52879591728656
LGALS1	11.1282048824587
THOC2	7.15499575317578
TAF1B	5.73044899136249
GPR173	3.19597738897873
CASP10	4.05824991756778
COL15A1	7.35026924077252
ALK	5.04536906698998
GAN	3.11591568008541
EXOC6B	3.12473472673578
PCMT1	7.34497553331667
HIST1H2AE	4.62491133374831
VAMP1	4.11054018011432
HDAC5	5.13126493924934
SRI	9.31439917071617
HLA-E	10.6801353170131
SLC25A32	7.00633104419145
FLT3LG	3.09859854535689
WDR1	7.52155263758244
ATP1B1	8.5366129093788
