Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C10_433694
Composite Element REF	Signal
DBNDD1	4.18372880924308
TBL1XR1	4.20079087003136
FAIM	5.30689525958444
SP140	3.38170743457550
G6PD	5.94280271387939
NUDC	7.44657776690105
GABRP	3.94201275449316
SCARA3	6.78361066665732
TACSTD2	6.16025968146583
EIF3J	7.63130308116795
PPP2R2A	7.1434892499424
CPA3	3.53821297380072
PVALB	2.88099433895545
BCAT2	5.87255314774087
MFN1	6.06659196984176
F10	3.06463604227621
FAM134C	7.56003598211992
SNX11	5.54169231227682
COMP	3.70023036037687
GPR177	7.97996371823664
TAL1	3.16196312986554
ACSL1	4.83152606012192
ABCC5	4.47095918583745
HCFC2	4.27055996664803
TCAP	3.536707400751
ABL1	7.45162629485961
RBBP7	10.0002271711953
PTPRG	5.18114816127290
NCOR1	6.6681778820282
MOCOS	6.14790965962611
C14orf93	3.97634971621589
PRDM10	4.00337173235065
TNRC15	6.23667146195358
SPINK4	3.88906784596037
TXNRD1	8.71197557977939
UBE2H	7.86937743073581
BRDT	2.89800291285298
SLC16A4	4.77157621226575
VIP	2.93677873046791
CALCR	3.29069752752214
CCNE2	3.31906097995764
SLC6A8	5.43557107631209
LILRA1	3.7047173785901
MC2R	3.47923752537653
MBTD1	6.16222489037478
USP33	6.31830034469928
PPP1CB	8.46692955627282
C15orf39	4.72894694902911
ABHD8	3.35666406604183
MAP3K12	4.7152338074307
PAAF1	7.21838630217636
ARF5	6.4155771229003
CCT3	9.79494608283291
SLC3A2	6.16413324556454
PIWIL2	3.35084141412966
RAD50	6.60159478076432
IER5	7.11910529567236
SYNE1	3.65809465242033
MBTPS2	3.7327555822727
MVK	4.88237792686371
TSPYL1	8.97875679856754
NCL	9.68985351541774
PSMD10	8.53352460496352
MOBP	3.40745890510619
GUF1	4.63063563168005
WDR44	5.63684839150794
HRH1	4.87270258801476
HIST1H3C	3.7678387276396
C5orf30	6.9148814403913
RASGRP3	3.91183987471909
RNPEP	7.10361901773117
PRKRIP1	5.61410040544748
MED21	6.99266515797263
GRPR	4.26009098921908
SYT11	4.54499343056855
NTSR2	3.62036549510688
Gcom1	5.76767721187268
SPTBN2	4.03716133663698
LRMP	5.78507625163948
HTRA1	6.74003774899397
RNF111	7.17927768776789
SLC26A2	7.02812341897134
WISP1	3.33682401363326
ATP2B4	7.23477051634185
FLJ10769	5.77068254213416
PTH	2.7437220469044
KIAA0895	4.73639976348845
CHST12	5.57004954827672
RAB22A	5.94101759741782
TARDBP	7.04166466551447
RANBP5	6.52650210465618
P2RY10	2.81898885093763
STAU1	8.75295582531315
NME5	6.24565149288144
DDX21	9.4661246434554
CHMP1A	5.54305814212121
BARX1	2.84185012666031
HDAC11	4.77844946035844
NOLA2	7.60358118490692
MTO1	6.13299981170169
DHX29	5.16837219463931
HADHB	8.86111445846253
ADAR	10.1961922199363
SF4	6.41407859237392
PLXNB2	5.97170500853248
P2RX1	3.43809104787333
SLC15A3	5.96929473029506
GAS2	3.31859300783124
EN2	3.21265608525664
NUMB	4.97284511240237
C14orf172	5.53767093049103
TNIP1	7.49412874839075
INHBE	3.47689017459643
TM9SF2	7.56802289830469
PSKH1	3.83209517505865
NSFL1C	7.16009545966716
RHOG	6.51930078862915
HBB	7.0893074198169
MED15	4.64843109655849
HEY1	4.13655671443110
KNG1	3.1835417962153
CASR	3.5070878489699
ITGAX	3.96955181833694
CANT1	6.95292987361766
C6orf66	7.48960937135379
UNC50	7.28731177881883
C21orf33	6.21161385721977
IRF2	5.31670095844377
HEATR6	7.5512223220421
GNG7	3.82712431876922
RUNX2	3.29761753748533
PGR	4.02695985297477
SOX1	3.35527083632212
CROCCL1	5.80480014397799
BRE	6.57676272865074
SRPX	3.2518968385905
MBNL3	3.94626806827123
ODC1	8.96187021331443
SDC3	4.90773091030874
NR2F6	4.91435520223
ADORA2B	3.80486689152381
ZRSR1	3.21236056686294
ZFYVE16	5.19624716108196
RPUSD2	5.33850572092495
SYNJ2BP	5.55329214930633
POLE	5.68763080178296
E2F2	3.27283065340187
C14orf173	6.29020844836784
THRA	4.11692611814445
MAPK11	3.64282866100123
TBC1D22A	5.60758237772424
PTGES2	5.94414376801309
HIP1R	5.40887701710639
ENO3	4.14051261270166
COL4A6	3.55505902685046
TOMM70A	7.45187187704291
IRGC	3.37536217559826
NAB1	5.96762724534247
DET1	6.38209256388397
TRPM3	3.14808800119375
ZNF532	5.68643288131431
RAP2A	5.39254514259413
PLG	3.57205553982139
FECH	4.47020406813101
CRIP1	7.25594572319902
AZIN1	6.81368687131943
SLC7A7	5.03147068896252
CA8	4.60147758153838
IL10RA	3.61811380535415
CDC42EP4	5.84178861891802
C16orf58	6.09628792339779
ARG2	4.10086842779219
NOL7	7.88890876073178
JARID1A	6.66120007952229
PANK2	7.07320375499295
ASH2L	6.15298276947991
ICAM3	6.64718654987843
TMEM16C	3.25285942936967
MDS1	3.98892863775497
CABYR	3.58089166621706
SLC1A3	6.52786675837897
RNF139	8.85828393744534
ADAM8	4.32755250703047
SFTPC	3.7440921571163
BCL7B	5.51041142150378
MAN2B2	6.39712322030431
PCDHGA11	3.04033286989659
RGS12	3.73676917660877
EIF1AY	3.13971355829192
NUDT13	3.42410591788945
ARL6IP4	8.5287957980797
RPL35A	11.1483820846934
CCDC21	4.78237839165561
RAB40C	3.68822917575025
EMR3	3.25586045799431
PRRG3	3.44478590966691
LRCH1	3.07060103119067
SAA4	3.93029067741206
RAPGEF5	5.14930258972163
ZCCHC2	5.33477329169542
CLIP3	4.55770792139704
MAP4K2	3.38822360870158
C20orf30	8.24210021244178
SULF1	4.42275376769079
C11orf48	8.22598876047625
PRDM5	3.43025817923386
ELOVL1	7.7268198650937
PPP4R2	7.42410168798446
KCNV1	2.70460224934728
ACP1	8.47934769316854
SIGLEC5	3.90645630845255
ZMYM2	5.95909404220926
C19orf61	3.94772574827827
DAGLA	3.79984038163992
GPR32	3.65565693178945
EDG7	6.25578584680617
NEUROD6	4.39277243349192
NEURL	3.80235306441904
SLC2A4RG	6.55628350246323
LPL	3.67554511732289
CA5B	3.96298529293359
MPHOSPH9	5.51813949942865
CLEC2D	3.39435801905403
HMG2L1	5.96051143013902
GRRP1	3.6180097066736
HCN4	3.48977215021723
CD8B	3.39942462124432
HIST1H3D	4.02252410239572
TGM4	3.24594694202103
SLC6A12	3.73414376547722
CD84	3.58873156036267
TBC1D15	6.77112874097426
RASA1	6.81481400148208
PHKG1	3.57618687782446
MAGEA11	6.62818730360036
NONO	8.53557499398503
IMPA1	6.94791146545685
SH3BP1	3.434289964716
RARRES1	4.64627721393476
NPM3	5.31197193411601
CLEC5A	3.82653607418134
B3GNTL1	5.36179160968014
ITCH	5.28017889569846
MGAT3	3.72070382548728
ARPC5L	7.86036599950848
KLHL26	5.44872707817747
MBP	4.23113239029001
SIM2	3.06775864287638
RPP25	4.18879572644452
SLC2A2	2.77901353946141
EXO1	4.85142032204368
SOSTDC1	4.49407111319968
HRC	3.28970935485984
TRIM48	3.04947385119366
KIRREL	3.93671547933323
PIK3R1	4.76306563460049
HOXC11	3.70333025662825
MAF	4.2152871057982
DOK5	9.31885141780878
HELZ	7.11016163979878
ZMIZ2	4.98860494962
SLC46A3	4.01837508965774
ADRB3	3.78020753265501
PTRH2	9.30303961304348
DMD	4.28825272543403
STAMBP	7.24187654889241
KRTAP2-4	3.40316900547194
ADCY2	3.38854249764776
MS4A12	3.24157517359358
TCF20	4.99482704384629
KLHL20	4.83938997997037
SRM	7.19744648816339
OTC	3.62834674592186
ABCB11	3.11703459226667
KCNC2	3.41098488884356
CDH19	2.98847675424292
SSH3	5.69481971738506
ZNF135	3.57118312344259
FLJ12529	7.13362968721968
PER1	5.04908575728794
KLC2	4.62286207889303
HDAC1	8.40699177129417
FAM128A	8.6287170781208
FNDC3B	8.18491089737146
MTCP1	6.78193685939762
GPR63	3.36905094168389
FLJ21986	3.58956303156517
LMCD1	7.63393366585567
MICAL1	4.46643884563751
BLZF1	4.66801217413882
IQCA	3.77628643380952
PCDHGC3	3.59454865433448
ATRNL1	2.88867488381192
CAV2	5.1168688646249
SAC	3.11391127282507
DUS1L	7.76774074962581
NEK9	4.50938371598132
WARS2	5.50542464090751
DDO	3.47244679252805
MARCO	3.41115057646005
DCHS1	3.74349812726268
TOMM40	5.92738364909807
RP6-213H19.1	6.51319483038622
TUBGCP5	4.35000762719731
IGSF6	3.87015218629058
TPPP	3.24543403731281
SEPT11	5.00003697579609
ADNP	8.46303861639453
UST	3.67279111281509
C13orf34	5.21248703417774
GSTM5	3.51490303223806
BTD	5.40102401658194
PDCD1LG2	2.90104714390554
SNRPB2	8.36823174601694
APOA4	3.24216710117585
APBA3	4.17932051887879
CUTL1	7.04263661653562
PMS1	7.09289115264866
EIF3E	10.5644406124714
IL9	3.33237848139619
HOXA11	3.29084036697288
NARG1	7.36370647524415
RPL31	9.08574117853353
RAB28	3.97583520126994
LY9	3.15120549264452
TFCP2	5.46644320215983
ATP2B3	3.23995900764286
KDELR2	7.93211668930351
TLE4	3.60289376227951
FLJ43806	4.26958058395785
TLK2	6.99029807033961
PKP3	5.60190779430461
CIR	5.96563009191216
RPN2	10.2182052068856
SH3GL2	2.94481177298152
CTSO	5.92628033844202
SFMBT1	5.76552062348323
WDR57	4.03588828576045
SDF2L1	5.84585265845772
IGFBP3	5.8761930734693
FER1L3	9.4757846306457
DEK	9.04116950215194
C20orf43	7.01856220380135
ARHGAP24	3.07561395973577
ALB	3.04179749346157
SORBS3	4.35943081115713
C4BPA	4.08908172592033
UPF2	6.744798532918
AGBL2	3.06864167950272
C1QA	6.08234983203896
DOPEY1	5.80059878317581
TERF1	7.369084232484
KIF22	4.90583923810162
DNTT	3.08433868405908
C10orf6	3.84338485984279
C11orf41	3.12033977400489
NINJ1	5.93433624800858
SEC61A2	4.29327798474571
HNRPF	7.41163524252552
COL11A1	4.81309400198838
HIST1H1D	4.91851388542384
UCP3	3.71955708727829
MYL6B	8.04478364395369
UBAP2	7.6799970622255
TREM1	4.13178883792938
CKMT2	4.33655886074161
HLA-C	10.9090793055661
SLC13A3	3.97495909830901
PLA2G12A	7.78200277279284
SPRED2	4.19145070161505
SCN10A	3.77560545856594
TIMP4	3.84568509898593
PITPNC1	8.25140092663558
SLIT2	4.92409057906074
RSF1	7.85393903594235
POU3F3	3.02202181653351
LIN7C	7.49342353591943
NKX2-2	2.9948514665993
DPPA4	2.76249062072730
ZNF804A	3.0502377670182
CCIN	3.5927647411178
SLC25A31	2.68086726695829
KCNMB4	5.71662230485143
FUT2	4.20067205293088
RABL5	5.40287063420606
FZD4	8.00799785710648
GALNS	5.31101375805606
PNMA3	3.60270894460389
STX6	5.57392392211277
HIST1H1C	8.11350070952137
CIDEB	4.36753459721569
CASP4	7.40363620841403
PDK3	3.51942845659431
WIT1	7.20924555843561
TPR	7.21033736445855
MTX2	7.88789802519138
HIST1H2BH	5.00442331321329
BRD3	7.8441531953411
HIST1H2BO	3.81110927871588
SERPINA3	8.78816172097119
UBXD6	4.44350714090534
HOXB7	5.61129040204011
C7orf23	7.872957568203
KIAA0143	8.46740591979849
KCNJ16	3.00166932934965
STAB2	3.69831403487449
TNPO2	4.84072001923162
CENTG1	3.41764227441209
IRF9	8.38753986876973
MCPH1	3.52661946667335
FABP2	2.98348379829942
C9orf3	6.7897518260672
FBXL4	5.82814384631934
LBH	5.71367199714696
MYO1D	4.7398023401707
PTDSS2	5.03970574641354
BMP2K	4.49593942073607
NFU1	7.58974439849856
UGT8	5.7539772102483
SLC25A23	4.855965041817
MAPK4	3.43857461668384
HINT1	9.86893094796495
GLP2R	3.21069452773147
WNT7B	3.77267611343801
SETD4	4.90658943402092
CHCHD2	10.5488370740801
DYNLT3	7.75821609708999
FKBP11	6.41359319718889
NDP	3.36791313310704
RHOBTB1	5.32542116434471
FLII	6.93362501728276
SLC4A4	3.36400102952212
RPL38	10.3655523270843
HTF9C	4.56303062829696
RPS16	12.1815873852646
AP2A2	5.2839648217127
CHPF	5.52875467112743
CSNK2A1	7.46197022424107
MAP7D1	5.32594112376182
FKBP6	3.50593327559725
ZNF214	4.12277650336283
DDX56	5.93611346647324
TWIST1	4.30229614438638
EPO	3.11597487582677
MRPS18B	7.37963814594165
ZNF682	3.29677886795767
AOX1	3.19411402908675
RPL14	10.3923268572248
CYR61	9.21460045466866
JRKL	5.76016329114522
DTNA	3.57611501008758
MAFF	8.81328506209264
LOC51136	3.83052081618812
TMOD3	4.54329242097828
LY96	3.49007683660060
EEA1	4.62041237029072
KLK3	3.42384787098696
IL1R1	6.72746764729511
HRSP12	5.82651115066226
KTN1	8.595543191158
LOH11CR2A	5.61340909714703
ARL5A	8.2620548327995
MAB21L1	3.19346565323404
C20orf59	4.44198127409463
ADAM2	2.80313784317943
PHKB	6.79603643923827
CCT6A	8.42810058484774
TBC1D8B	3.16502887939258
FAM13A1	6.64245862870757
EHHADH	4.43389509706326
LAPTM4B	9.79837162936603
TMEM147	9.13290492237549
ITGB5	6.61558765724472
YIPF3	6.80090532931754
FKBP2	8.2399036673178
XPO7	5.51176266547885
GPR75	3.56228435461995
NR1D1	5.39148629428593
TRIM5	4.86408637059932
TMEM110	4.50521684735822
APOC1	8.1207596262501
RNASE4	3.52391150209505
PARD6B	2.79475545338095
ARID1A	6.36304858951929
NEK2	5.12179591985696
RRAGB	3.43050449048815
PCDHGA3	3.43015657954434
HIST2H2BE	6.98256306712301
RCN2	8.87464296626638
STARD7	9.1423350474931
SHMT2	7.67074981139927
MLYCD	4.52075965776319
KIAA1751	3.20913710600218
NDUFA5	8.7967909026851
THAP9	3.29223694573006
FLVCR2	3.80608877085577
RP11-217H1.1	7.01659408366236
AP1S1	5.3188543132827
NCLN	3.86744069923875
SDHA	8.08752920479394
SMAD6	4.53821581614842
SAV1	5.42383761481612
SAT1	10.0100081327329
ADAMTS7	3.47072191989871
RPP38	7.27181620252895
RCBTB2	5.09498147802123
VEGFB	4.51643945600146
COLQ	3.64776252492013
RBMS1	7.09331165256079
NRXN2	3.35350398346537
WBSCR16	5.75115674846234
DRG2	5.54313934736305
KLRB1	3.61493423243501
DNASE2B	2.90191617956520
SAFB	4.9093052281485
MAPK8IP1	4.46437287026967
RFX2	3.84292210875756
MLLT4	3.52476670730844
ANKZF1	5.65648040130998
DUSP8	4.14942106169088
C19orf50	5.10298086365324
MEF2C	4.03311326298286
SENP5	5.30139446052326
NFKBIL2	3.29253719023033
LBR	5.80345794186977
CBFA2T3	3.34059868474715
AFF3	3.25023739976955
IL2RG	4.10340275578571
CCDC51	6.83409968543234
COG7	6.18205482384591
MYB	8.10377379079664
KLF3	4.83561627630091
PLXNA3	5.30531504481825
KCTD14	6.27928836110312
FZR1	3.7983254471613
XRCC2	6.59125832826477
SLC44A4	7.54996993012813
ESPL1	6.0108345375879
MMS19	6.39489073859848
GMPR2	6.66995196042942
ST8SIA5	3.04599589966758
TBC1D19	4.65709412331685
CHPT1	8.84958225028538
ERBB4	5.33407015083723
TSPAN32	3.99444338839984
MAP4	6.96564162831933
ACTR3	9.80378792001558
UGCG	8.43209684119775
GPHN	3.87316095654905
ZAP70	3.0866971736795
SLC6A2	3.71441784381750
LPP	5.71610751991006
PTPRCAP	4.26179164002886
IL12RB1	3.86026785563532
HIVEP1	5.93482745049994
ATRX	5.94109866486415
EIF4EBP2	6.75191380233652
DFFB	4.57520672254906
DMRT1	3.53675102830495
CHST8	4.43348382082027
HSPB6	3.56265550198435
C14orf109	7.97765498255438
IER2	9.91257005543103
NMB	5.84224818435041
COX5A	10.7741782853609
EIF6	7.9133638789119
AIFM1	8.11914710065107
WWC2	4.26933417174863
GSTA1	5.02070040674672
POLR2L	8.88586912229625
MRPL4	6.87545455457212
SEMG1	3.00125819221963
MPPED2	6.52249497005879
FLJ21062	5.20197327012955
TRAF3IP2	7.25446035110591
EPB41L4A	3.72828332476725
LILRA4	3.50111203580075
LAMA2	3.45059937647008
TAF4B	3.8626525850551
RLBP1	3.21781322404849
SLTM	7.80666525422275
CD300C	3.77201166071397
FLJ10404	5.702248264909
RTDR1	4.58915084271163
MALT1	4.79969634005336
ARVCF	4.27847966038417
RENBP	3.6833928120798
ATXN7L1	3.55435066165904
NID1	4.0692237320265
TUBGCP3	4.67089824533976
ZNF783	5.46626059035748
ITIH5	3.61475330944306
ZNF85	5.65223721000245
MMP13	3.72558801700008
KIAA0329	5.56513113916242
C8A	3.67041053821208
MGC87042	3.10650495468539
HOXC13	3.39606707445075
CLGN	4.20887092411434
SLC25A37	4.03353323426671
SMARCC2	7.12786841004192
TFDP2	6.03366026032018
POLI	4.79741099223997
HCP5	5.64463185686987
UCN	3.46378764153263
ZNF764	4.21939469800782
USF2	5.93218401797165
C20orf24	10.0188314561587
FHL3	3.73560157428535
SPATA5L1	6.00007859393062
JMJD3	5.6084845028852
MMRN2	4.36048571161436
DSP	9.8236967773549
NDST1	3.92555951039068
ZNF248	5.34435971259753
PELP1	6.2608780531499
MBL2	3.05541318811466
ZNF230	3.97270113699619
RNF41	5.0954936065254
THOC5	4.23149865218313
MSN	8.42450629274727
SLC9A5	3.47136425950446
SERINC3	7.1691953047512
ZNF434	4.5246646163324
MUSK	2.88460467266149
SMARCD1	4.70215027500559
C11orf75	6.19163277695535
ZFP106	7.11697575716869
GTF2E1	6.65867184601386
RY1	6.69752163659541
ATAD2B	4.16502427759042
DDOST	9.01440397857096
ARHGAP17	6.67505240825934
GPNMB	7.01531397688542
TTF2	6.16103221191526
SFPQ	7.57738284040257
GFRA4	3.57938925742888
TIGD6	3.39047547617504
SLC39A14	6.60354179601443
AKR1B10	3.48436417277598
NGRN	9.65361363703813
RGS16	4.53227399186741
URB1	4.81106311037454
GPR137B	6.26656209704551
MECP2	5.31977243690424
PSMA1	10.2312652808529
TOP3B	3.51165651367582
NFATC4	4.09058218589134
RAB7L1	3.89610712044952
CSN3	3.67562038198949
NOS1	3.7829996082065
CA14	3.89378579901543
BMPR1A	6.52825867120766
YBX2	4.56312445283847
PRL	3.16352791375826
SNRP70	6.80961300600858
C6orf130	6.75118168005369
KIAA1166	3.89844907030271
FUBP3	6.78094749665326
STAG2	8.3325463445439
ACACA	6.53883827381208
ABCG1	4.81831984104472
ATOH1	3.11384897263483
ODF1	3.67063550469628
TMEM127	5.85231985727272
CD55	9.36514659982254
PLN	3.06059764959486
RPS23	12.2887362732539
LYPLA1	8.48945894686664
PRDM9	3.55126070091016
SSX2	4.14642137885042
PLUNC	3.38463476657815
SYNGR3	4.30830736328283
EML1	5.52897614678314
LNPEP	3.68553116785398
SMAD3	4.47640716735229
NUP93	6.2403065837239
HISPPD1	6.2927244954183
HNRPUL2	4.96896124687462
YARS2	6.30120562570079
TBC1D12	3.84917819203269
ZCCHC4	3.45492589907785
FBXO22	4.0596791469818
C16orf24	5.8031484879967
ZNF669	4.81646056695952
PTGDR	2.89916558628987
DDX27	8.00258430305219
KIAA0409	5.51428737815131
ASB8	5.55339012506518
MEPE	3.89225069051015
PLP2	7.69662141750131
COQ7	5.58629818741978
CHMP5	8.63818752635645
CACNB3	5.36445744311856
C10orf84	3.64702610109074
SPO11	3.37548056777447
NEDD4	3.692968104715
THAP11	5.26807591463871
ZNF43	6.35564171625583
KRT13	3.21648995768997
NEK4	7.0045930448253
MRPL19	7.52495007038175
RBBP9	3.47872469647408
PRKAR2A	5.73440842374997
IHPK1	5.17143658649668
ATP6V0B	9.38507693001156
CACNA1E	3.31498270405724
CEACAM8	3.01517392286266
PEX14	6.01838578739986
BXDC5	8.25673332386367
ZBTB38	7.52412451377577
PAFAH1B1	5.89434300152102
PCTK2	4.77908830574097
LRRC16	5.10967111030375
OSTF1	6.16487532466729
KIAA0323	6.4394433640668
FYCO1	7.1542161190236
TXNDC13	7.56415297961628
PLTP	7.08336570335143
SLC25A1	5.84393312408376
EZH2	6.89430885927606
PLEKHB1	6.01385814681839
GRB7	6.16347693331719
ZFP37	3.44075146035754
MRPL33	9.0496478362786
C9orf27	3.26973779778059
PELO	4.98658856232138
ARMC1	7.42992833706656
ZNF154	3.51158159957754
C3orf64	3.20076393502248
FLJ10357	6.39742878874737
PON1	3.40027047698405
SYT5	3.62502329930476
TMEM66	8.5924168872259
ATP4A	2.97570971397403
HBEGF	4.65967367703506
PI4KA	5.42792149184722
LEPRE1	5.06554630081149
POU2AF1	3.67646977137463
MRPL12	8.4251790157387
GNPDA1	6.91496928011246
RASAL1	4.67888904270301
ZC3H3	5.54651723330765
DDAH1	8.82331446432524
MGAT1	5.72180846313966
TIPARP	8.06662070887676
UGT2B15	3.17503688969473
DNASE1L3	3.032339550475
CHEK1	4.96377011543961
ZNF8	4.55122971621535
TXNDC1	6.35246848007458
CKB	7.87978393027964
RTN3	7.93205314330074
IPO8	4.28586584486382
FZD2	4.9446884722652
PART1	4.38642839581903
PSMB6	8.29092583893594
MAP3K14	4.41463827231364
PCDHB8	3.17207371871515
PHC3	3.54505602134929
PPP1R8	5.50085281803934
NOVA2	3.51919831011505
TNFRSF11B	5.12993306317086
GOLPH3	8.747940744193
LOC51233	3.80135895731537
GGTLA4	3.65295621350108
PDE6D	5.78807477456222
TTLL1	4.43422785214541
ZNF117	4.16911469742332
NKRF	7.16904158099914
CLK2	7.55826596620265
TNFSF15	3.88968126962046
DUSP2	7.91146083926725
HSD17B11	8.64269284296439
SECISBP2	5.81840127772067
PPAP2C	4.68120409025200
GABRR2	3.67295120279042
LOC51145	2.96754950189776
PIK3C3	5.97596085252413
DHDDS	5.44581709924604
CTSW	3.64495612911918
NEFM	3.13097205712013
TNNC2	3.38914683990147
ANKRD28	6.16684651660458
MRPL28	6.08908754655031
STMN3	3.22523612629544
SYN1	3.44842134600574
RAB14	5.78123102723918
PIGV	6.27530128123072
CDK2AP2	7.23385237508782
ZIM2	3.73502656316085
APBB1	4.42674040429366
SND1	7.43803341495386
C1orf123	7.76196669538209
B4GALT1	3.88201440036094
CHD3	5.62103782364328
RNASE2	3.75232000210190
BCAP31	9.75132492617572
SLC25A44	5.68080493529981
CXXC1	6.07055386495707
PIB5PA	4.08496438125414
CD40	4.98154568167299
FAT2	3.52349399887689
DYNC1LI2	5.16789509601043
GDI1	7.88257327518763
ZNF81	2.72641754309213
VSNL1	3.31201321811691
PIH1D1	7.66053119869532
KRTAP5-9	3.86521994939338
FLJ10081	4.03090855206631
CS	7.93728059819853
ZNF318	4.90965169003737
IGFBP7	9.07530645645744
ZNF609	5.02450174000707
SIRT4	3.62923876371999
SCN4A	3.75951844654324
ARHGAP4	3.48768169761883
EHMT2	6.079431559142
UFD1L	7.79838537496161
EXOSC10	6.95795718064331
ECE2	3.16290266470924
ERMP1	5.55016268562026
OVGP1	10.5810556170665
GTPBP3	6.3762234458185
FAM82C	7.41987803358248
PACS2	7.22475245054844
C19orf36	3.72774163344367
UNC84A	8.0989284240806
ARL4C	5.73757497196565
SCD5	4.64673371114563
ATG4B	5.30966480307595
LASS6	7.9044356226715
LSG1	6.20723391977962
MAL	3.39891118261614
GPR22	3.15472387155064
WDR5B	6.19381017677813
GALR1	2.82334430276934
AQP4	3.25301342471937
C17orf60	3.33913818433279
HDAC7A	5.60674530597374
GRIN2C	3.31499500826204
ARMC8	4.73893544509117
SLC47A1	3.31340703724245
DMPK	3.42188980057118
CCRN4L	3.70761895554204
CBR4	5.7407451859526
KIFC1	5.60230423352101
LHX5	3.15522619452301
SMC1A	6.6710737752327
LPXN	4.66184256137438
TRPC7	2.69256037973433
SERPINA1	6.41176840665819
SMYD5	5.11558109120152
RPS13	12.5348009639860
CRHR2	3.47540293907934
TUSC2	6.25432193822555
PRKAA1	4.1838416110484
FADS2	5.21141349094325
ENAH	7.0677317315469
PRO1768	3.55725333561632
KIR3DL2	3.23348100522636
APBA2BP	5.73361409637562
ATP2C1	5.61745771249841
ALDH1A2	3.49363242417495
RNF103	7.44805528954978
AHCY	9.14500839833705
CROT	5.31075699070687
PABPC3	9.07501015324289
ALG12	4.07194331210132
EGR1	10.0388237326082
THSD1	3.43838450843959
CCL17	3.46865685348486
BZRPL1	3.53865796988041
KHK	3.5121316028687
ESRRG	4.96486575355761
SLC12A2	5.63451960814072
CNGA1	2.8634077995957
RDH5	5.50817813699397
CD58	4.95948588630728
PTGFR	3.02828971065533
CCDC48	3.39241752958764
CCDC76	6.23993323096608
CDR2	6.27998556352321
ZIC4	3.80433952142182
SELE	3.26497627301541
OR1G1	3.49051318041933
EXOSC9	5.31857907940473
PSMC6	8.08530241728228
ABCB1	2.96095757932389
GPR12	3.51410434074672
KIAA0196	6.1122357008687
PCDHA2	3.06626430437258
SSR3	4.77844555003036
MSI1	3.79257018935513
TRAT1	2.77445641294633
CC2D1A	5.08835994750916
PLAGL1	4.79809570086317
LLGL1	3.8065494253246
KLF6	8.06343951963523
MTF1	5.71111448864056
RNF2	4.48909678580608
tcag7.1314	6.03033087130789
NR5A1	2.98490003034747
THBD	3.9368406312372
ABCD2	2.66085887918244
ITGB7	4.10356427498854
DNAJC7	6.39678427703465
CCDC81	3.48829274759444
TM2D3	8.01196290826801
HUWE1	4.92793760965232
CDH17	3.26066575185280
CD180	3.58726694661993
FAAH	5.19305801367866
IL17A	2.98849608395741
POLA1	6.4989043388136
TMPO	4.33952750574149
LYRM5	6.9336855228964
GNAT3	2.96402836609094
TM7SF2	5.14345406119513
FLOT2	4.49845652585547
MAP4K1	4.18402449778315
HDGFRP3	6.65033502492471
RRAS2	7.66880969193106
OXCT1	5.69804542732971
LTBP2	6.5012201813408
ARPC5	9.12242865104703
SV2B	3.34212323995802
ZDHHC4	5.5169621310089
CYP2A6	4.39343733212035
PDE9A	3.68881247154113
ABCA8	3.12241711772181
NDUFS2	8.5299192428049
UBR5	6.85064135177728
FLJ22662	6.83986798988866
GP6	4.20890113056633
CRYBA2	3.03031032579157
LEF1	5.5861229168053
ZNF20	4.75703794942271
CTPS	7.00043006450275
EPS8L1	6.3193029036601
EYA1	3.43616659024791
SERPINB2	3.89611719334895
MAPK14	4.61284465586179
GTF2F2	4.03663042049059
