Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H05_516360
Composite Element REF	Signal
TMEM50B	7.28657439962865
DEGS1	7.28314955215254
ARHGEF4	3.42515890649762
DBNDD1	4.30058996141198
TBL1XR1	5.84651323305598
FAIM	5.08795191746767
SP140	3.23307442187163
G6PD	4.35968281380362
NUDC	6.52231692261326
GABRP	3.68756214104786
SCARA3	4.88145148136931
TACSTD2	5.3110048856486
EIF3J	6.17862503951547
PPP2R2A	6.98647051705844
CPA3	4.38052513978289
PVALB	3.53027284912997
BCAT2	6.28331052314643
MFN1	6.95551804051578
F10	3.04603271470326
FAM134C	6.43068441150849
SNX11	6.15614064667152
COMP	4.43217893002291
GPR177	6.95925114643908
TAL1	3.07671237319291
ACSL1	6.08500621446703
ABCC5	4.54280434627612
HCFC2	3.95406564203754
TCAP	3.46276909673878
ABL1	6.62116261342844
RBBP7	8.8781877145116
PTPRG	6.45841850407046
NCOR1	5.49855233226944
MOCOS	4.51963073439207
C14orf93	4.01204289984287
PRDM10	3.79425620803542
TNRC15	5.9268080353616
SPINK4	3.34663586896468
TXNRD1	7.88702859232325
UBE2H	8.47220915125856
BRDT	2.67915178837929
SLC16A4	3.9561898423947
VIP	2.84349690630392
CALCR	3.17902796618642
CCNE2	3.77601458445296
SLC6A8	4.91294752085506
LILRA1	3.69459254007327
MC2R	3.29016878603371
MBTD1	4.89111163981664
USP33	5.96223499939517
PPP1CB	7.55576599141308
C15orf39	4.43886328457209
ABHD8	3.82255429924868
MAP3K12	4.26106219455788
PAAF1	7.34604254106061
ARF5	7.88851733453892
CCT3	9.23527173859858
SLC3A2	5.55559563071098
PIWIL2	3.46287416548176
RAD50	5.20608355602627
IER5	7.0735512584003
SYNE1	3.7025342685686
MBTPS2	3.99422721900306
MVK	4.35667105030103
TSPYL1	8.52062383557776
NCL	9.45687701060764
PSMD10	8.29289085931913
MOBP	3.26769096629443
GUF1	3.97680121910116
WDR44	4.68347002438995
HRH1	4.61896894547017
HIST1H3C	3.63500077155293
C5orf30	6.01821529330577
RASGRP3	3.74724492183099
RNPEP	6.90505356906407
PRKRIP1	5.44097571670299
MED21	8.0133403951012
GRPR	4.21897555456597
SYT11	5.0767355298984
NTSR2	3.48536193911375
Gcom1	5.50959695048282
SPTBN2	3.31556088827503
LRMP	3.6699396374504
HTRA1	9.4665336903776
RNF111	6.65355263129672
SLC26A2	5.60312146767906
WISP1	4.27936984392198
ATP2B4	6.74339005819461
FLJ10769	6.27081999677501
PTH	2.91665662501388
KIAA0895	4.07096258776159
CHST12	5.76927268739587
RAB22A	5.72069641595775
TARDBP	6.36423940873435
RANBP5	6.70772289288635
P2RY10	3.03458556633056
STAU1	8.18492390857303
NME5	3.57722273668057
DDX21	8.566757378294
CHMP1A	5.9634109211712
BARX1	3.13671784945312
HDAC11	4.75896071657763
NOLA2	7.16006098148888
MTO1	5.32537628178523
DHX29	4.73887536639454
HADHB	8.67935402484122
ADAR	9.5386037440674
SF4	6.29023488931816
PLXNB2	5.71375169553855
P2RX1	3.74728815802395
SLC15A3	4.60758689257532
GAS2	3.22883938330003
EN2	3.30972904781442
NUMB	5.50332643002821
C14orf172	4.65130017358627
TNIP1	6.4401373009973
INHBE	3.58066134473917
TM9SF2	8.56533431593675
PSKH1	4.76884176087878
NSFL1C	6.62084681622223
RHOG	7.30592577489123
HBB	7.82409433763349
MED15	4.70832330827714
HEY1	4.61774163760681
KNG1	3.32069713721137
CASR	3.39114563052091
ITGAX	4.01981313945728
CANT1	6.80408157551625
C6orf66	6.9761441071064
UNC50	7.67826732866114
C21orf33	6.38440698042798
IRF2	5.7914940014025
HEATR6	5.02082924576153
GNG7	4.16004959119535
RUNX2	3.23789658347898
PGR	2.96643072853683
SOX1	3.51180415906039
CROCCL1	5.01220628036597
BRE	6.70397663411401
SRPX	6.42728253290473
MBNL3	4.39381109662432
ODC1	10.4561609942485
SDC3	5.86046044247253
NR2F6	4.83141298339377
ADORA2B	4.05016052988565
ZRSR1	3.00783092034361
ZFYVE16	5.3869979830733
RPUSD2	4.78506756856158
SYNJ2BP	6.34019552348598
POLE	4.59793512643731
E2F2	3.16163336391693
C14orf173	4.85418622276509
THRA	4.12770187595313
MAPK11	3.59576124862245
TBC1D22A	5.17800204413136
PTGES2	5.06283783990586
HIP1R	4.44776706818933
ENO3	3.05574729823923
COL4A6	3.45957307524987
TOMM70A	6.53481425963456
IRGC	3.35470270375733
NAB1	6.62423255173129
DET1	5.39877669592314
TRPM3	3.31105229694266
ZNF532	6.74376117791642
RAP2A	5.92748944876002
PLG	3.56670466290023
FECH	4.82791056492918
CRIP1	8.7872031286487
AZIN1	7.69033501471056
SLC7A7	7.28951560716918
CA8	3.56743960178493
IL10RA	5.12623419132696
CDC42EP4	5.49254330777744
C16orf58	5.64664099512272
ARG2	4.34032457995003
NOL7	7.93176142672643
JARID1A	5.67538800717622
PANK2	7.60992943534692
ASH2L	6.65179471128475
ICAM3	6.78966358260246
TMEM16C	3.09322185516472
MDS1	3.37635713650089
CABYR	4.56800793303075
SLC1A3	6.80170914820581
RNF139	9.03408225600253
ADAM8	4.25348440125157
SFTPC	3.44288238733957
BCL7B	5.68226349815191
MAN2B2	5.87892464894054
PCDHGA11	3.03753321361204
RGS12	3.42131558974927
EIF1AY	3.11691628529161
NUDT13	3.7994124629233
ARL6IP4	6.62995520397301
RPL35A	11.0371427318912
CCDC21	4.433487513915
RAB40C	3.59546989095549
EMR3	3.17269943140388
PRRG3	3.37668501708712
LRCH1	2.99840948794305
SAA4	3.59835287886319
RAPGEF5	4.71705446511607
ZCCHC2	4.4012825317208
CLIP3	4.91762292824444
MAP4K2	3.69706194369204
C20orf30	8.71094397385946
SULF1	8.39562395280825
C11orf48	7.41943393648897
PRDM5	3.38053425533287
ELOVL1	6.82535527385007
PPP4R2	5.72996701063654
KCNV1	2.80329001717665
ACP1	8.67857929368621
SIGLEC5	3.79243415823326
ZMYM2	5.25896046689125
C19orf61	3.97793119216211
DAGLA	3.44651567631146
GPR32	3.65960171302333
EDG7	6.29556338778664
NEUROD6	4.53131553666561
NEURL	3.8985615337255
SLC2A4RG	6.82934762958482
LPL	4.65160948478608
CA5B	3.57288719418066
MPHOSPH9	4.45495739158804
CLEC2D	3.71497524710823
HMG2L1	6.09491255782469
GRRP1	3.70155690810818
HCN4	3.91486748405537
CD8B	3.48181556475087
HIST1H3D	5.25524588097467
TGM4	3.23528854040976
SLC6A12	3.71501547995951
CD84	3.98489785794382
TBC1D15	6.46877914084233
RASA1	6.2378343093188
PHKG1	3.84936252841471
MAGEA11	3.28140004292322
NONO	8.39718969347805
IMPA1	7.4338304211386
SH3BP1	3.68337000099494
RARRES1	8.63047610884936
NPM3	6.06259825049554
CLEC5A	4.79809016197299
B3GNTL1	4.51710959497071
ITCH	5.30374020324169
MGAT3	3.67858380663627
ARPC5L	7.62301150211357
KLHL26	4.72977081319715
MBP	4.07324462285983
SIM2	3.10701923738477
RPP25	4.33314552086869
SLC2A2	2.80158897393006
EXO1	5.52518061577465
SOSTDC1	5.01536349455621
HRC	2.92629961471973
TRIM48	3.12136545981481
KIRREL	4.74642236775389
PIK3R1	5.0743107016224
HOXC11	3.56441304965591
MAF	4.97673821295446
DOK5	9.400952770263
HELZ	5.83117597674455
ZMIZ2	5.5429457691897
SLC46A3	5.38453859751806
ADRB3	3.83782193009083
PTRH2	7.74846896810776
DMD	3.24492530407496
STAMBP	7.58058509942452
KRTAP2-4	3.52398864920551
ADCY2	3.42220313186452
MS4A12	3.22974795967205
TCF20	4.68469811891156
KLHL20	4.19902781113889
SRM	6.54799178840909
OTC	3.35836749200414
ABCB11	3.06240935024344
KCNC2	3.63419841093145
CDH19	2.97404052589239
SSH3	5.3011454669187
ZNF135	3.90495823500833
FLJ12529	6.93762552540704
PER1	4.50937127129488
KLC2	3.95039205806221
HDAC1	7.9946207715964
FAM128A	8.25024853360311
FNDC3B	8.31596104458766
MTCP1	6.03906378749409
GPR63	3.64967248765735
FLJ21986	3.72405685170932
LMCD1	6.89235279777501
MICAL1	4.35508233524076
BLZF1	4.00189005460365
IQCA	3.70537863976366
PCDHGC3	3.58953057282142
ATRNL1	2.91918558487121
CAV2	4.63975602610922
SAC	3.12826404816627
DUS1L	6.19532504363512
NEK9	4.60635336147889
WARS2	6.89521210753845
DDO	3.17231304771347
MARCO	4.68911715141474
DCHS1	4.37610113913037
TOMM40	5.79611221037859
RP6-213H19.1	5.51904865920864
TUBGCP5	3.69245459926333
IGSF6	5.22823271146181
TPPP	3.25187459626444
SEPT11	5.84423060032348
ADNP	8.21888704166531
UST	3.81566131209684
C13orf34	5.08779576124672
GSTM5	3.56223054371983
BTD	3.87848017604175
PDCD1LG2	3.04181002376872
SNRPB2	8.42006455473657
APOA4	3.09285744930611
APBA3	4.30017937254194
CUTL1	5.96245266176403
PMS1	7.102753294895
EIF3E	11.1570916917360
IL9	3.69223237116176
HOXA11	3.32432821339987
NARG1	7.3931057723689
RPL31	8.23066475848178
RAB28	4.06004081119568
LY9	3.40223804954353
TFCP2	5.02724593828337
ATP2B3	3.28715350876386
KDELR2	8.74051339237816
TLE4	4.18502557345626
FLJ43806	3.27772583521536
TLK2	5.59804102454584
PKP3	4.19210510186421
CIR	5.37759818564527
RPN2	10.3816166146044
SH3GL2	2.87601822485369
CTSO	8.29649378846382
SFMBT1	5.30212681645432
WDR57	6.28772069192857
SDF2L1	5.87156030605408
IGFBP3	7.2057602935916
FER1L3	8.25360140006964
DEK	10.0079167857223
C20orf43	6.96768669338531
ARHGAP24	3.29819083293444
ALB	3.21969645907015
SORBS3	4.25267481534207
C4BPA	4.03849639676707
UPF2	6.38182438326795
AGBL2	3.08370297810892
C1QA	8.63805635424403
DOPEY1	4.85383750391085
TERF1	6.38978164542115
KIF22	4.1495669673307
DNTT	2.96223394013060
C10orf6	4.98622823362110
C11orf41	3.1120541445797
NINJ1	6.51174469259783
SEC61A2	5.05507039246587
HNRPF	7.03234879981536
COL11A1	8.26449757993511
HIST1H1D	4.49644897175084
UCP3	3.59392835844329
MYL6B	8.12643886533998
UBAP2	6.72900879148005
TREM1	5.41990528697147
CKMT2	4.47942985090545
HLA-C	11.3058406305006
SLC13A3	3.61315602538647
PLA2G12A	6.97242199584157
SPRED2	4.25020544374407
SCN10A	3.50842830433495
TIMP4	3.78600633577684
PITPNC1	6.72049081242531
SLIT2	6.08562497733228
RSF1	5.37874531551869
POU3F3	3.17049556525674
LIN7C	5.36719529667168
NKX2-2	3.15521955363199
DPPA4	2.84951744440332
ZNF804A	3.09256521315482
CCIN	3.48478971191034
SLC25A31	2.61599494368641
KCNMB4	4.55201645094305
FUT2	3.79553545720666
RABL5	4.33007409219351
FZD4	6.07116903390969
GALNS	5.55222066195752
PNMA3	3.59988708356592
STX6	4.73958893555195
HIST1H1C	10.0479817366725
CIDEB	4.61276087035551
CASP4	7.80284902325595
PDK3	3.8657547889836
WIT1	4.87520039040023
TPR	6.09980061715908
MTX2	8.68753021215905
HIST1H2BH	6.67825249709044
BRD3	6.40351815415765
HIST1H2BO	3.79499851886281
SERPINA3	6.89010309653341
UBXD6	5.03258203176105
HOXB7	4.98133453981374
C7orf23	6.74313248833918
KIAA0143	8.39214025339092
KCNJ16	3.28015651864796
STAB2	3.71523495974332
TNPO2	4.88379551398099
CENTG1	3.45216330231895
IRF9	8.20221337116207
MCPH1	3.13538207532058
FABP2	3.21087196174893
C9orf3	7.21852628434599
FBXL4	4.70870766191225
LBH	6.09854441491564
MYO1D	5.14843996319783
PTDSS2	4.61048217666363
BMP2K	4.23577775256821
NFU1	7.9500892496003
UGT8	5.32267856953353
SLC25A23	4.05619497385367
MAPK4	3.63910440346872
HINT1	10.3168543633041
GLP2R	3.11042070210576
WNT7B	3.565039072531
SETD4	4.71149064252432
CHCHD2	11.4182398281657
DYNLT3	7.67639336725165
FKBP11	7.23210849165132
NDP	3.90284328563205
RHOBTB1	4.78718439279211
FLII	5.50883713600876
SLC4A4	3.62330159359226
RPL38	9.67830945808826
HTF9C	4.07499300987235
RPS16	11.9717228980966
AP2A2	5.35882126533756
CHPF	5.68127369774527
CSNK2A1	7.18481633569518
MAP7D1	5.81836314447225
FKBP6	3.30591589728658
ZNF214	3.47513250279788
DDX56	6.47563547869058
TWIST1	6.03458489469538
EPO	3.36000914543317
MRPS18B	7.83372426893846
ZNF682	3.58757598820329
AOX1	3.55434855360721
RPL14	9.54238235612877
CYR61	7.23978511537175
JRKL	5.79263393091276
DTNA	3.85481902970997
MAFF	6.33091551079848
LOC51136	4.06122185795651
TMOD3	3.61866778875621
LY96	6.01158779266152
EEA1	3.50405167992137
KLK3	3.46075421545003
IL1R1	5.82527898484118
HRSP12	6.11121273630785
KTN1	8.54048399990699
LOH11CR2A	5.63136481297284
ARL5A	7.93569013670161
MAB21L1	3.15044147162071
C20orf59	4.02247974028752
ADAM2	2.79389894574635
PHKB	6.13276767470522
CCT6A	8.60573088843453
TBC1D8B	4.1467106755933
FAM13A1	5.0054472288685
EHHADH	4.53243012512705
LAPTM4B	11.3295460401933
TMEM147	8.97318978880715
ITGB5	7.10534443005572
YIPF3	7.06110086243537
FKBP2	8.06585096198386
XPO7	5.20258734684474
GPR75	3.24307836930273
NR1D1	5.14319307714954
TRIM5	4.9594449378296
TMEM110	4.75368072401067
APOC1	9.54977209698242
RNASE4	4.66970623764772
PARD6B	3.0228413702273
ARID1A	5.68410619931935
NEK2	5.18492436245003
RRAGB	4.00608770643035
PCDHGA3	3.32655786083394
HIST2H2BE	7.0509546292658
RCN2	9.39557427287129
STARD7	9.2034934845064
SHMT2	6.4283944230545
MLYCD	4.31500910958119
KIAA1751	3.08375101468145
NDUFA5	8.89531261848373
THAP9	3.08658380285821
FLVCR2	4.32194034000014
RP11-217H1.1	7.21036858075519
AP1S1	5.54485209036078
NCLN	4.3428836256219
SDHA	7.33950494319266
SMAD6	4.05345313945809
SAV1	5.74051298063352
SAT1	9.25380522368152
ADAMTS7	3.55818467354674
RPP38	7.24114394617256
RCBTB2	5.60612096830957
VEGFB	5.09497729137424
COLQ	3.52009648934988
RBMS1	8.5330951372529
NRXN2	3.38938503959411
WBSCR16	5.66356060146258
DRG2	4.70335169806806
KLRB1	3.7199258258656
DNASE2B	3.10821846470199
SAFB	4.2708795804121
MAPK8IP1	3.78105408987307
RFX2	3.66784688022887
MLLT4	3.53909951470972
ANKZF1	5.85554451852611
DUSP8	3.42958948102462
C19orf50	5.12170724579123
MEF2C	4.61831268130348
SENP5	4.55519527408473
NFKBIL2	3.41028817180884
LBR	6.29534632004763
CBFA2T3	3.17282637218
AFF3	3.24485723687851
IL2RG	4.92435539615001
CCDC51	6.32049593827528
COG7	5.02729082911736
MYB	5.06176176332984
KLF3	4.87347471556843
PLXNA3	3.76284226492964
KCTD14	4.84368388662206
FZR1	3.67662407384269
XRCC2	4.77203794659407
SLC44A4	5.16578061677966
ESPL1	5.27877725259064
MMS19	7.02205094914877
GMPR2	6.72423383981847
ST8SIA5	3.00657143050093
TBC1D19	4.64364109911778
CHPT1	5.97680689913173
ERBB4	5.94845332339166
TSPAN32	3.809776958723
MAP4	5.81521958805574
ACTR3	9.5674291566903
UGCG	7.95066294745275
GPHN	3.59904712324126
ZAP70	3.12127596870463
SLC6A2	3.71885736318226
LPP	5.50323518696445
PTPRCAP	4.31340565323022
IL12RB1	3.81009911911266
HIVEP1	5.19942747691966
ATRX	4.750695947352
EIF4EBP2	7.20305938634888
DFFB	3.65041621824022
DMRT1	3.3217522491089
CHST8	4.02961261502026
HSPB6	3.31121281835248
C14orf109	7.0614437116637
IER2	8.3372172272152
NMB	5.77299619812159
COX5A	10.2664112570138
EIF6	7.99736600442625
AIFM1	6.66810471746873
WWC2	3.96071795365692
GSTA1	3.41259762621524
POLR2L	8.81035530494971
MRPL4	6.24427163926544
SEMG1	2.73483260276499
MPPED2	4.92550608797579
FLJ21062	3.6423672902657
TRAF3IP2	5.82791163066914
EPB41L4A	3.50803798079604
LILRA4	3.4142321807702
LAMA2	3.9452826311379
TAF4B	3.51095330201566
RLBP1	3.14151829261877
SLTM	6.33126440784948
CD300C	3.78157143052097
FLJ10404	4.67715819447425
RTDR1	4.43227197537263
MALT1	4.65823011805848
ARVCF	3.97295551594426
RENBP	3.6500851706741
ATXN7L1	3.04566785454566
NID1	5.11437859739177
TUBGCP3	4.19365905370731
ZNF783	4.37637767262397
ITIH5	5.42429599445552
ZNF85	5.67056711081662
MMP13	7.12731427134546
KIAA0329	4.55705427778039
C8A	3.63360080937186
MGC87042	3.45135677280131
HOXC13	3.25266038009861
CLGN	6.24968363619069
SLC25A37	3.59477563078215
SMARCC2	5.4138152599334
TFDP2	6.2458993725595
POLI	4.81523464017133
HCP5	6.29415417763443
UCN	3.49970285123883
ZNF764	4.41842179989606
USF2	5.59555468665939
C20orf24	10.2041829032688
FHL3	4.39660791667224
SPATA5L1	4.68657394020071
JMJD3	4.42445247160602
MMRN2	4.53728535879799
DSP	10.1222403145255
NDST1	4.03910412752602
ZNF248	4.91294277117771
PELP1	5.20147918813294
MBL2	3.31052930021972
ZNF230	4.3013252379147
RNF41	5.43712672643476
THOC5	4.72926692395654
MSN	8.36155242406069
SLC9A5	3.8879340852973
SERINC3	7.67277784310479
ZNF434	4.24975914219924
MUSK	2.96961188970451
SMARCD1	4.07049605146319
C11orf75	7.02688929342251
ZFP106	6.06777062153841
GTF2E1	6.46957636434888
RY1	6.53134837997139
ATAD2B	3.42962995897268
DDOST	9.48062776137808
ARHGAP17	6.58551377176277
GPNMB	9.67167290041617
TTF2	5.4187340840144
SFPQ	7.65800669647885
GFRA4	3.13851008404894
TIGD6	3.36506755049786
SLC39A14	7.57582231107202
AKR1B10	3.85895591402489
NGRN	8.95229681583107
RGS16	4.29327419540633
URB1	3.9947365120844
GPR137B	5.82675173676803
MECP2	4.23122630870391
PSMA1	9.8925050186912
TOP3B	3.46207922150139
NFATC4	3.96481464815774
RAB7L1	4.51437804531725
CSN3	3.46826991473198
NOS1	3.5748011492507
CA14	3.97938001131462
BMPR1A	7.05478083138391
YBX2	4.45406215921206
PRL	3.29862016567274
SNRP70	6.49078637905566
C6orf130	7.0648591802642
KIAA1166	4.36983427029837
FUBP3	5.58356165274564
STAG2	6.80414618943474
ACACA	6.70138420221982
ABCG1	4.59500427942402
ATOH1	3.04445615685720
ODF1	3.33918100939283
TMEM127	5.65501289016332
CD55	7.4313448227718
PLN	3.63165334082498
RPS23	12.4098071954951
LYPLA1	8.9878713344025
PRDM9	3.88104280515651
SSX2	4.00681537138199
PLUNC	3.97508955030063
SYNGR3	3.74502225083129
EML1	3.78029295174547
LNPEP	3.48058043103919
SMAD3	4.21065038874478
NUP93	6.9855883437676
HISPPD1	5.31885844966392
HNRPUL2	4.02106044903633
YARS2	6.04401216308426
TBC1D12	4.21544383100088
ZCCHC4	3.84607846453795
FBXO22	3.92927213613866
C16orf24	5.05171095861173
ZNF669	5.18896667114508
PTGDR	3.06008584788128
DDX27	6.91930126317342
KIAA0409	5.21926070945147
ASB8	5.32634938491656
MEPE	3.70491659062627
PLP2	8.01197228917267
COQ7	5.18874623470085
CHMP5	8.38438207854664
CACNB3	4.50370832639521
C10orf84	3.53102503125257
SPO11	3.45643062307595
NEDD4	4.10528671505649
THAP11	6.26745794765527
ZNF43	6.22742660147184
KRT13	3.28172207458358
NEK4	4.90353390334488
MRPL19	5.95409582463675
RBBP9	3.96844329867609
PRKAR2A	5.19633872500883
IHPK1	4.88009027198477
ATP6V0B	9.38345236429786
CACNA1E	3.19801766728207
CEACAM8	3.18925766809034
PEX14	5.08979457838775
BXDC5	6.55790280017129
ZBTB38	6.60085957788502
PAFAH1B1	5.56997088641159
PCTK2	4.7374405664493
LRRC16	5.67321513985559
OSTF1	6.1040528845312
KIAA0323	5.77895069670934
FYCO1	5.3131524950616
TXNDC13	6.71839030857423
PLTP	7.30072233046368
SLC25A1	5.5810429707497
EZH2	6.55290486898121
PLEKHB1	4.7646361506032
GRB7	5.7162930227622
ZFP37	3.53337120436281
MRPL33	9.14456162788698
C9orf27	3.13943050574054
PELO	6.07824610938535
ARMC1	7.5434902006122
ZNF154	3.73294754559127
C3orf64	3.75775378221711
FLJ10357	4.43693388640996
PON1	3.02024971873555
SYT5	3.41989988775605
TMEM66	8.81689537019471
ATP4A	3.22886198361227
HBEGF	4.13380102473608
PI4KA	4.79005650805945
LEPRE1	5.61678763846700
POU2AF1	4.63638842322559
MRPL12	7.32173945198322
GNPDA1	7.32773819888534
RASAL1	4.34892680478319
ZC3H3	5.29675828699287
DDAH1	6.64398342380847
MGAT1	6.59678645074865
TIPARP	6.19563638611564
UGT2B15	3.20731853268598
DNASE1L3	3.31040157258798
CHEK1	4.98405489226387
ZNF8	4.17189251659276
TXNDC1	6.75600661136042
CKB	5.83656866958313
RTN3	8.16145053810104
IPO8	3.9082759728071
FZD2	5.791810335967
PART1	5.15400947470426
PSMB6	8.03656871626738
MAP3K14	4.17128355957642
PCDHB8	3.21375198775518
PHC3	3.46853691729901
PPP1R8	5.83265199468041
NOVA2	3.52143546172455
TNFRSF11B	4.16213590020432
GOLPH3	8.58039119046997
LOC51233	3.91350257736317
GGTLA4	2.94582003094535
PDE6D	6.27662821980318
TTLL1	4.45076938490538
ZNF117	3.77767631275898
NKRF	5.79926501844132
CLK2	7.06515132867907
TNFSF15	3.58273865712436
DUSP2	4.77874661428505
HSD17B11	7.86359977872598
SECISBP2	4.64918336298014
PPAP2C	3.83138775737607
GABRR2	3.44824727908734
LOC51145	2.85761392559638
PIK3C3	7.39694520338249
DHDDS	5.04106887781763
CTSW	3.83356340139194
NEFM	3.31474240540399
TNNC2	3.44692161457184
ANKRD28	4.29384066133568
MRPL28	6.13637490748828
STMN3	3.31606023744506
SYN1	3.54846917461791
RAB14	5.53334613114135
PIGV	6.10774914012466
CDK2AP2	7.74107912142643
ZIM2	3.73978143368055
APBB1	4.26800764557929
SND1	7.9285079839034
C1orf123	7.43221270745326
B4GALT1	3.37289627086481
CHD3	4.85455758939395
RNASE2	4.1995453481935
BCAP31	8.17332426277715
SLC25A44	5.16784136087063
CXXC1	6.48298368705428
PIB5PA	3.70577316322521
CD40	4.93252043397037
FAT2	3.56987113375492
DYNC1LI2	5.12983938654303
GDI1	6.34580330109934
ZNF81	2.94339022684240
VSNL1	4.22138710281204
PIH1D1	7.02085043528718
KRTAP5-9	3.6416376973379
FLJ10081	3.54462278091958
CS	8.37697812560914
ZNF318	4.89625515726902
IGFBP7	10.5358365891543
ZNF609	4.09106956011892
SIRT4	3.28837369799579
SCN4A	3.77552589004438
ARHGAP4	3.74105864501947
EHMT2	6.21456844051431
UFD1L	8.3107772342847
EXOSC10	6.07663164796821
ECE2	3.24124347163385
ERMP1	6.48531771233653
OVGP1	4.22959219406464
GTPBP3	5.14483760897852
FAM82C	6.25363457926521
PACS2	5.4770115189619
C19orf36	3.64949674640928
UNC84A	7.7022609491996
ARL4C	6.99788435277164
SCD5	3.61315984821330
ATG4B	6.17978003795061
LASS6	8.17226832917576
LSG1	5.01592848824784
MAL	8.01386717473277
GPR22	3.14941920094981
WDR5B	5.78422226531633
GALR1	2.7590066518418
AQP4	3.20379231788495
C17orf60	3.85701852017269
HDAC7A	5.09154385711062
GRIN2C	3.40546533454224
ARMC8	4.8499418270901
SLC47A1	4.29310675280789
DMPK	3.32417051846601
CCRN4L	3.85502660753714
CBR4	5.02551742304449
KIFC1	5.87905519618948
LHX5	2.9453113010875
SMC1A	5.28216977157027
LPXN	6.3383544652018
TRPC7	2.97514536720067
SERPINA1	7.0584203701982
SMYD5	4.69855662909261
RPS13	11.9332943524983
CRHR2	3.44464615481311
TUSC2	5.22688517262279
PRKAA1	3.96821159419279
FADS2	5.24252577545965
ENAH	7.33101463785954
PRO1768	3.29275734854418
KIR3DL2	3.11768574131078
APBA2BP	5.26531071993828
ATP2C1	5.32033658423038
ALDH1A2	4.50530651121947
RNF103	7.24095768124724
AHCY	9.3418701865415
CROT	4.78889861290971
PABPC3	8.55587222265623
ALG12	4.05160343365439
EGR1	6.05730479541589
THSD1	3.69531113952877
CCL17	3.60332196813678
BZRPL1	3.42944658606395
KHK	3.6632714351591
ESRRG	3.95137783691885
SLC12A2	5.60872576382881
CNGA1	2.6771079643617
RDH5	4.27067373559554
CD58	5.79948321511236
PTGFR	3.04066731349763
CCDC48	3.22469784842437
CCDC76	5.39676363745429
CDR2	5.83690570046044
ZIC4	3.4684231862134
SELE	3.14617196533234
OR1G1	3.48819257913182
EXOSC9	6.59028287936055
PSMC6	9.06984995500179
ABCB1	3.11597392363567
GPR12	3.2634455864152
KIAA0196	6.75563088715224
PCDHA2	2.88573304699186
SSR3	5.81689214846536
MSI1	3.75352791852475
TRAT1	2.97301597144674
CC2D1A	3.97266310335774
PLAGL1	4.17697828244153
LLGL1	4.07989928321099
KLF6	5.70727297031436
MTF1	4.43812481410895
RNF2	4.80445641413545
tcag7.1314	5.6323051191757
NR5A1	3.15538402251754
THBD	4.31871684079999
ABCD2	2.84058710888522
ITGB7	3.700105133402
DNAJC7	5.44657297138163
CCDC81	3.57735275747348
TM2D3	8.19000955323255
HUWE1	4.72871543135088
CDH17	3.37838707597973
CD180	3.85583314849598
FAAH	4.20193738609477
IL17A	3.1373878529629
POLA1	5.52175473758248
TMPO	4.27598862357496
LYRM5	5.66664476361871
GNAT3	3.19218895085027
TM7SF2	6.68362154555245
FLOT2	5.09909301402841
MAP4K1	4.18807294818081
HDGFRP3	5.96693672989476
RRAS2	6.21938553931862
OXCT1	5.0977145354033
LTBP2	8.41105370131155
ARPC5	10.1649481923338
SV2B	3.72325284417659
ZDHHC4	7.0173441684286
CYP2A6	4.17055730039604
PDE9A	5.70604054681506
ABCA8	3.23714663555269
NDUFS2	8.21940134540712
UBR5	7.186218390247
FLJ22662	5.90835166219296
GP6	3.73538548128227
CRYBA2	3.08784382356291
LEF1	4.38298926066856
ZNF20	5.70868714178383
CTPS	6.1857854125769
EPS8L1	5.32721491146523
EYA1	3.05658347544863
SERPINB2	4.06825067069827
MAPK14	5.22430688983336
GTF2F2	4.46445326768539
ZNHIT4	4.34449977497469
