Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_D03_433684
BAT2D1	7.93854415063733
CDS2	5.46705161686474
LIPT1	5.58779891487897
SENP3	4.20295405378788
IL1F9	3.87595881273001
GRIN2A	3.60092285294385
MAN2C1	4.71440369372312
NSUN5	5.72771878594306
SF3B5	8.91777277932827
CEP72	4.42687141392188
MYC	8.01812137709624
NRXN1	3.24341531567926
DECR2	5.871572995735
SLC37A1	5.60363528628787
SUPT16H	7.40061785239819
MUS81	5.90869533002062
PHYH	8.1025048660591
ULBP1	3.60598763884917
OIP5	5.41423463288929
IL10RB	6.52408971165853
OTUB2	3.45926575528862
NELL2	3.65348670283719
MAPK8IP2	3.78268553439669
ARHGAP10	5.35357074725247
POU3F2	3.39816267208643
RPLP2	8.52165782416226
FGF22	3.40196916260375
PSCD4	3.86588898693178
TRAPPC6A	3.57584884910274
C21orf2	3.91884004075041
CEMP1	3.50610681720494
IL1RAPL1	3.20661242892413
LIN7B	3.50823122107538
VCP	8.08207885549417
NKX2-1	3.21446246266668
BGN	5.47753212120339
LAMA3	4.20112796402708
APOBEC3F	3.28604245197684
COCH	3.21579425317405
SCGB1D2	7.1597156925026
SP4	3.55691049021004
SLC11A1	3.92524773099378
ICAM2	3.88283705606657
C21orf25	6.69696763232479
SH3GL1	6.09653517307751
RALB	5.92616521840756
GSK3B	7.01596318706182
GNGT1	4.47949929891686
GPD1L	6.9705604046486
VPS37B	5.73039249732843
TNFAIP3	6.52233763807237
C6orf32	4.11955796012685
ATG3	8.02422796302259
KLHDC2	7.77699207912972
NDUFV2	8.20188998789746
PANK3	4.35165531125708
BLK	3.29529222319676
MATN4	3.42760505265654
GPM6A	3.1902303996951
WDR82	7.35735816295408
APOM	4.72811596936372
PKP2	4.39111232035456
C1orf135	4.81899733223722
TRIP10	5.43262600267978
HRASLS	3.46623108648638
TESK1	6.10852748765764
FSD1	3.76247997579284
SFXN3	5.00379427490891
MMP1	2.83766430958091
CA12	4.46991974159949
ZNF611	6.84446872871949
C19orf58	5.03774784974686
NCOA6	8.30696073993734
PDE6G	4.16852935620469
PPP4R1	6.99681575539453
HLA-DQA1	3.67564643836966
GCLC	6.32778848917128
MAN1A2	4.26095728132854
SEC61A1	7.73293098911478
IKBKAP	4.91518744245009
TWSG1	4.04736558568985
UPF1	5.17220498826047
KIAA1219	5.71450672419953
CTDP1	4.77306986793826
ZMYND10	3.44700955070601
WNT16	4.24412614657719
ADAMTS6	3.34815662815547
SNW1	7.73358399805185
IL18RAP	3.78392034398099
RPP30	8.1597968266782
KRT86	4.67010144923868
CDC40	4.84486692644023
SLIT1	3.68999551951942
KIAA0574	3.6123027193929
GTPBP2	4.90804145711382
SETD3	7.22448059686466
C15orf44	5.64115433173433
PRRX2	4.74485241310982
GPR110	3.66278092523144
C11orf10	9.73214081734614
MKKS	6.84915623429098
ELK4	3.34250497490129
ACOX3	3.84656679282917
ADCY1	3.48673929296351
KIAA0372	6.10964751988712
TP53AP1	4.93054867435649
RHBG	4.45332087856635
SMURF2	6.65990729037009
TP53I3	5.7783090829678
EBP	6.13048038400617
SLC22A3	2.91867547116994
TOR1A	6.10884266436207
P2RY4	3.7787790929875
TRPV1	3.86365223534415
ADAMTS12	3.51594966703209
PES1	5.30194226263962
UCP2	8.75765399795566
ATG4A	4.33300899391714
FOXG1	3.8743392182625
MAGEA10	4.83509520933382
WFS1	5.1046333033874
TRIM24	7.44788206104262
PABPN1	9.87984729732274
PROC	3.77247134278234
SLCO1C1	3.50242138821549
SLC25A30	3.33697474909653
SLC22A5	4.95170118223766
DEPDC1	4.94965655580206
KIF23	5.72245339150834
SYN2	3.70084522269689
ASPN	4.7966019030124
CENTG2	6.03559065377533
ZDHHC17	4.5827384274604
VNN3	4.20112811362965
KCNH1	3.74581893843741
PPARD	6.17545300275487
PSMAL	2.82582728305053
FLJ10815	4.77562735923225
YBX1	10.024113126944
STK24	7.3927884145592
SPEG	4.5037038383655
STK10	4.81780400117479
ZNF695	2.88557033545694
SCTR	3.13992007511084
AAAS	4.88122199456284
SSX3	3.54288922529745
ABCD3	7.69245704698764
MTF2	6.36457259259036
FIG4	6.73963734573848
TMCO6	5.45962109980536
C9orf46	6.3010462203824
ATP6V1F	8.69618213668326
IGHMBP2	4.54245793142865
CCDC94	4.75137682639585
EGR4	3.41181998829615
DUS2L	4.54763955748354
FAM3C	9.03593408275119
DCTN4	5.59530415502898
EIF2AK2	6.9875145353232
CST4	3.52253663501722
CCL11	4.55157027658397
LMO7	3.83169749459787
PAM	7.12566192691202
NUTF2	7.4280252943534
ADRBK1	4.66471744685638
ZNF84	5.96001872963322
SLC39A4	8.91979442883916
CITED2	5.04510905646875
C12orf49	4.49369166475389
GRM3	2.93437071592158
CCDC49	4.26117284032687
STARD8	3.69725277539451
FNDC4	4.42888764016363
SIAH2	4.71458207957373
CCDC103	3.02463497400000
ATP5A1	9.78105649188307
HTR7P	3.02017408159377
LALBA	3.28927693953552
RMND5A	5.28569330761415
ATP5J2	10.0699748065368
PSCD2	5.73655666466233
MMP3	4.19693764991103
ZNF409	3.87150475213702
CRHR1	3.42096095948863
WDR70	6.49562645574863
ZFAND1	6.04312092779847
CCL18	3.53879636670082
KRTAP1-3	3.27095170468048
RINT1	5.75483318010202
NRN1	3.46128521335019
SPAG5	5.47339969156733
KIAA0408	2.79034074032322
F13A1	4.00457332955198
DNAH7	3.18880176190686
SLC10A1	4.29091164081911
BRCA2	3.82678392823777
ACADM	7.61683552724174
GIPC2	3.23886229095476
OGN	2.87701970987593
RAGE	4.43304032602885
XPO6	6.90830639565254
FMR1	9.31010113924807
DUSP3	4.56430628238742
ANKMY1	3.51850224760059
CHMP2A	7.94735486649435
FAM8A1	8.40110593898734
GPR21	3.92167371343908
BBS9	4.51535984773190
UNC119B	5.46806540309156
SLC12A3	3.52878852644303
ZDHHC7	5.89465625822343
FVT1	6.01686251366051
ENTPD6	6.73668516639955
PPP1R2P9	3.59107098636273
ERCC4	3.54630420506304
MMP8	3.19327974778223
HMHA1	4.91489275130959
RAD23A	7.83113170283435
ACY1	6.96838027803775
MT1E	7.28566255064717
PPP5C	4.11734997726226
GPR20	3.39705883374057
RFPL3	2.98948259558511
GHITM	9.03796496669481
SCAMP4	4.74268186166980
NARG1L	4.41122481282551
MYO9A	5.85781085274045
BLMH	4.52620764275969
NDUFB7	7.76997017239872
ADCYAP1	3.46675783275781
SP110	5.89196360250939
MIER2	3.91464790484259
KIAA0513	3.9906837816201
SH3BP2	4.02397290967655
PNMA2	3.46623320281789
MAP3K7IP2	6.33621750849102
AGRN	5.2001936926629
CEP290	3.86977135444812
ANXA10	3.67457106019725
RTN2	4.62974414396105
C14orf133	5.97019367968313
PRPS1L1	2.99669095943012
PRPH2	3.42133151459731
KLRA1	2.74758555103677
IRX4	3.33311057119948
GOLGB1	6.54213174844671
GPR97	3.52878542704577
NFKBIL1	5.368113290463
CHD7	5.67662611818581
APBB3	4.42303663912378
RPS10	10.4978808229917
HIC1	3.37267964104296
TLE3	3.85501605345305
PSMB7	9.1511423043078
IAPP	4.06149612085641
SHQ1	6.26537940290616
API5	5.79576818732502
GP1BB	4.10197919635453
FTHP1	8.91992778373592
TRIM6-TRIM34	4.24972298081084
SLC6A1	3.58112172100929
OCLN	4.35535015537745
NAGLU	4.45588805499056
PTTG3	4.84132122794212
FAM117A	6.21811738596413
SPRY1	6.60335966499783
FLJ10781	5.94397714306328
CDON	3.86135142582731
SH3YL1	7.78423115321066
IGKC	4.34420757915585
TREM2	4.3188434207554
MMP14	4.81208219501696
SERPINI1	4.01228557635126
HDHD3	5.50609846152774
DYNC1LI1	6.60826666790917
FASTKD5	5.65558531302006
TDRD3	5.31368270600755
THSD7A	3.67971696980123
NDST3	3.21928094887362
CXCL2	4.95097995870834
DHRS12	4.03596478101904
MAP3K15	6.93860588597717
FBXO9	6.7753167003457
APPL2	4.08046689066617
TNPO1	7.8319475552613
CARD10	3.90288486078977
MRPL13	7.70180699358319
SNX5	7.1139962955292
EEF1D	8.27934901310008
RAB6A	3.80879551546076
SOD1	10.5445710191451
C12orf5	5.54583116754465
PACS1	4.57960367070621
PAPOLG	3.32965963079258
CHML	3.27537957920190
SIRT5	5.85517673339992
MSRB2	7.00295987874116
BCR	5.30617756141429
PUS3	6.73447799186997
CAPN2	9.48714376437819
FXYD5	5.81730007933267
TWISTNB	3.02764501268488
UBE1L	6.00853035206586
UBE1C	7.69039618996393
CHD2	3.52001337696604
C15orf2	3.2566052060563
FZD5	4.91080144966412
NR4A1	5.27854559248845
LOC339047	7.17587173623699
TRIM17	4.34266596784984
ZSCAN21	3.1688085932835
RPL15	11.0611521301689
ATP5G3	10.053389498832
PRC1	7.7911548383469
ADAMTS8	3.50286129707126
ABCB9	3.98778652239261
HOXC4	5.32214986666761
TRAK2	7.76053499448836
STAB1	5.46188219638787
CEACAM5	3.29797807709437
MYT1L	2.65730656345458
RASA2	4.18104546427825
LRRTM2	3.45574698897028
STAG1	6.14537821710464
OSBPL7	3.80123204270342
GIMAP4	4.38908025776171
FUT3	3.86172454922267
DBI	9.34682074368602
LPIN2	4.90124909706654
PAPD1	7.06653284774093
APOOL	4.89617716722996
DIABLO	8.19412470259611
ARMC9	4.01983587062081
RPS6KA4	5.05932118833769
TRHR	3.01209832850327
SLITRK3	3.5670258021401
TGFBRAP1	4.92684838284073
FAHD2A	5.34097050384803
CNTN1	3.47363837535457
ZNF211	4.26685672577755
BBS4	4.62980394187542
TMEM181	3.27782570599925
PFDN1	6.94479050882734
MINPP1	6.32782795280023
MPHOSPH6	6.06780491606192
RGS11	3.22383159116201
HOXC10	3.55029481573209
ITPKB	5.31428700018017
HS6ST1	3.69208771292713
AKR1D1	3.47226233572505
TNP2	3.26006312830425
MEOX2	2.81241686606510
EML4	5.04137189961407
SGTA	5.26453695213679
ATP6V0C	8.0396747930103
PRPF8	7.31892642249665
PSMD6	7.73863203754569
HIST1H2BI	4.85541334720112
TMC5	5.64746830791803
FKBP3	8.15006860888099
FLJ20273	8.72349961383266
PLEKHB2	7.30392940319235
RPL28	8.49722703404593
NOX3	2.79890701745510
ZNF544	6.69558577859382
EPYC	4.31312633239020
ELAC1	3.30979356718864
METT11D1	6.32098105402176
BIN2	4.12162978983047
NACA2	3.80070590895763
RPL18A	11.8657313832810
UBOX5	4.4748429585505
TCERG1	7.77046700295792
MPP6	4.03951449395158
KRT16	4.76774984064941
UBE2O	5.47351625147933
KLF5	7.93657180629675
C9orf31	3.78576065309449
APOLD1	4.84343815248689
UBL5	9.17814432782042
ARHGAP29	8.97237150803165
TNFSF8	3.26453222752932
PDE5A	3.11271915609219
CDR1	2.86624574931702
FBLN2	4.12523198827244
C14orf104	4.72955394872588
HBE1	3.35108925849598
ROBO4	3.59704275118767
C1orf108	7.52735350884204
FOXI1	3.20496435376766
BCKDHA	4.60129507636049
RAB4A	5.7833624772338
C11orf80	5.08359083245222
MYOC	3.75078333611708
GIF	3.78615304713756
TMEM39B	5.25695037840584
RPL3	11.4653068243656
THBS1	5.00497581060544
APOO	6.50658143709386
ATPBD1C	6.25969384855359
FARSA	5.63897795325665
ARMCX1	6.91569997588997
EIF4ENIF1	4.96108311950905
CMAS	6.90619222290292
OR7E24	3.66307583770655
TNFRSF21	7.26756424654043
PLAC1	3.67728306304343
KLHL18	4.6343471078704
LBA1	4.7668394438555
MKL2	7.32171633430714
TBX3	3.08155885388788
TAZ	5.43986055235514
CRIP2	5.87411948172767
DAXX	6.13251133952153
ELMO1	3.80350277761019
RGS13	2.58784766119457
DIO2	3.57613542873325
UNC13A	4.51562669775345
TAF11	6.70613648073902
ORC3L	7.0848048201893
PRX	3.33640467651029
TARBP2	5.31853288019566
CABIN1	5.36783530144372
TRIOBP	6.06241099725749
HIST1H2AC	9.43302631334559
RBM5	5.70498400838511
TUBGCP4	4.86005885135718
NCOA1	6.75677364450796
CDK7	5.94531147971468
SSR2	8.18451596670236
IL25	3.24088258639737
CRELD1	5.04653104121416
GPR6	3.27198670406485
SNCG	5.53331559113133
CHEK2	4.95739886484645
GAL3ST4	4.67366092958712
KBTBD10	2.74971918383957
DRD4	2.86620687867167
GDF11	3.92357875162142
SEMG2	2.93220438720394
MCM2	6.07250097352851
CD247	4.02204044792503
SOX14	3.07760103053262
RBMX2	5.68452552307617
KIAA0922	5.70732479438969
TGS1	5.62326095303416
C16orf57	4.79877454841191
SYF2	6.86150846744902
MCM4	5.55788340694039
PDZD2	6.92748366162868
CEP192	4.57258181264548
IFT88	4.90310127140849
MCC	3.81398008423245
RPL9	12.0792220594272
RAB32	5.56842887363666
P2RX2	3.73566209931433
DDX43	3.1003296479831
HHLA3	4.98726349154958
ID2	6.29252230586658
UBE1	9.97745803193387
SLC24A1	4.05648491278989
ARHGAP5	5.30403095905845
C20orf23	4.38212357565083
CETP	3.65712575139731
ZNF688	4.27727604729056
APOC2	4.38615378231974
PWP1	8.33979102649264
FAM50B	4.63785366048516
PTPN6	6.12016018421215
BAHD1	4.71634326773644
GPR56	5.68548518514314
GRIK3	3.31865961419002
DGCR14	4.19305109334142
CACNB2	3.23052257774452
PDE10A	3.22793082176239
METAP2	5.60729892966134
RHOQ	7.25028786282083
MAP3K4	5.94547321755294
PDHX	7.64842089252411
RPL23AP13	4.60662513604128
MTA1	5.1730844913286
GNG11	6.1457286643073
ZBED4	3.83118042339408
CLCN3	6.34681830949832
CDK2	4.29588087286005
HCG9	3.7135629290549
SLAMF7	4.16869200881221
CDC37	6.94736610403462
ZER1	4.29799920021443
GRK4	3.25851068389734
PRPH	3.93806929245045
PPP2CA	8.48434425712503
LRP12	3.69581725893119
POLR2A	3.79034959060389
SEC14L2	4.03394367628748
OGFOD1	6.80248589555957
DKFZP586H2123	3.94344308054399
MC3R	3.77400500668881
NOL5A	6.74424493852673
PHEX	3.9057109086485
HIST1H2AB	3.91150006390798
C20orf117	4.25968767154243
POLH	5.41901491471601
DDX17	6.6486009337586
CAMTA2	4.28650869242954
PLEKHA2	3.84132046002948
SNAPC2	3.95223993010988
FILIP1L	6.12734859634588
PDE4DIP	4.21885408806298
LRRC1	6.01970066581827
SCN7A	3.13778698584843
GAS1	7.46932123118906
DGKA	3.79853903982638
PEG3	3.07702039219459
NADK	4.53144071801336
SGSH	6.92412130468598
CXCL10	7.91667621251392
GALT	5.24903429499716
MCF2	3.07710582361331
ZMYM4	7.06577225579493
ZNF263	5.16249966475489
STK32B	3.21693216783302
KIAA0888	3.77800792738489
TACSTD1	10.4854921545295
ATP6AP2	6.88474178586258
TYR	3.40593958275138
GDPD2	4.30342834534373
ABHD10	5.97688598031125
TACR3	3.04206511716062
SLC35C1	4.48710118732142
KIF1A	4.82142327565382
VCAN	5.90663328661828
HERC5	7.18953669245894
UBE2A	7.77775305431945
SYDE1	4.06227643001062
ELA3A	3.22553666813364
TM9SF3	7.55051183520007
HAO2	3.5730344849964
RNH1	6.52348538435784
MAFG	5.67157896608673
BICD2	6.03131990966301
C14orf43	3.55591808218527
CDH7	3.05580008023023
JUP	7.19400894341955
SHANK2	3.66389041700679
OSBP2	3.80423059685595
ACOXL	3.20450890734088
DAK	4.07391583450351
CBX3	9.49489646882426
C3orf58	3.5772901691396
RBMXL2	3.09576159252146
TCL1B	3.49394325742753
FGF13	5.92792721411387
KBTBD2	6.44287302473062
KIF3A	3.81602875862094
DCXR	8.71494224275971
MYL9	6.6364145340574
PDIA6	6.57456939137243
CDC23	6.96221487323534
CASKIN2	4.29111588344295
PBXIP1	4.89719652662385
EHD1	5.22392024300396
NBL1	6.3910045160401
MARCKSL1	8.21772109040651
RAB11FIP5	4.93979978359166
CDKN1A	5.52337638231958
NCK1	7.7362228162979
SAPS3	6.06794946918394
ZNF550	3.18364476995044
TRAF3IP3	3.39827359670935
LSR	6.89145248526982
MIS12	5.48994017655085
KIAA0774	2.75443992114499
CXorf1	3.50403882534515
CUL7	5.92882981007493
DIO1	3.2363054891216
LIPC	3.23797300055502
EIF2B1	7.81853615015159
OMP	3.50153436497578
HS3ST2	4.18561046120668
C20orf11	6.72463760376312
CTRL	3.13260547033957
GSTZ1	6.00639645241023
PAK4	5.58835230617605
CCRL1	3.32679551406275
RNF10	6.95875474131796
MAGOH	6.97912580303756
CENPB	4.42111535831364
C19orf7	7.56524470316341
JMJD1A	7.49871593105545
GATA2	3.76930699451402
HIST1H4H	4.507727145824
CELSR2	6.04682542599239
GABRA5	3.08233488741658
STAM2	4.90925779375095
GPC3	4.10845506384844
GRP	3.41127460336939
SV2A	3.35778004397907
EBNA1BP2	7.80235552984484
TAF1C	4.63116195411681
MAGEA12	3.02208245236137
GSG1	3.01744629120764
PDGFRA	5.22609815906319
CACNG1	4.19716523920236
CIAPIN1	5.07822460597313
CSTB	10.4572685198749
FRMPD1	4.05318447074614
PTPRJ	3.12009340591797
ZNF668	3.8298773554565
PLEKHJ1	4.82966380468865
ADAT1	4.97512052107298
TMEM50A	7.21271426155558
CENPI	3.77362991732128
HOOK1	6.34836900131411
RPP21	8.21933531321508
GTF2E2	7.12990602960064
IL17B	3.01980906816629
CCNF	3.90603189443802
CRYL1	4.36099238454645
FOXH1	3.50718308392551
NFYB	4.66203028297891
KCNQ3	3.98403506821181
PPM1G	6.39834875960619
NOVA1	2.98583264516124
FZD3	5.4321330424355
NMT1	5.42809930660388
AKAP8	5.58278837851145
SOCS5	6.07676520907604
HADHA	7.69533057626288
PLEKHF1	6.44458322280013
DLG5	7.64678885457986
CFDP1	5.31130152718574
SAGE1	3.15707503378467
PGM5	3.50055708521058
C1orf144	5.12979537528888
SUHW4	4.64260262099632
TFEB	4.12662334643815
RND2	3.60402751721227
ATG12	5.80870410911079
BMI1	7.6079725215819
RNMT	4.43521827983782
MASP1	3.38639484498422
MYH4	3.00760152182867
SLURP1	3.56736961820679
KIAA0984	3.26064507987489
ASTN1	3.28789495908694
MYCL1	4.63792992265646
SH3BGR	5.04471878606875
RPAP2	4.16701609906360
FOSB	5.34302342460283
KRT35	2.94854921256561
MIA3	5.33184266378816
KIR3DL3	3.48243279684501
SEMA3F	6.28669847373201
TMEM135	6.61025934801956
SLC27A2	3.28544906793959
NDUFB2	9.04901943015387
FAM46C	3.60061665752746
G6PC	2.97043261447697
KRT33A	4.25548678717891
OVOL1	3.28790087562988
PAMCI	4.56887798122701
S100A7	9.26803778148287
MAPKBP1	5.24204437251477
CPE	8.54773897672605
HARS2	6.63939326473043
GNB1	7.36198030677877
TRIM46	3.41639307441031
UPF3B	7.08051958922872
CXCR6	3.72405528995289
C16orf3	3.32798894773991
HLA-DOB	6.57187355512194
HPSE	5.11387122301161
GSCL	2.6637159650507
POLD1	4.95122965723198
DMWD	4.41992572667535
CALD1	7.43045893245702
LCAT	3.60853999985886
SCRT1	3.00945362977861
ST6GAL1	4.58303489319637
POMC	3.29303193772112
UNC84B	5.46793447555698
NSMAF	7.16185552222353
ADSS	7.02940687585014
SKIL	3.46812769207781
HMGCS1	4.96350961370181
PYGO1	2.85304241428411
POLR3F	4.27089283672398
ZNF277P	6.83092877947329
CNNM3	5.92873323362294
WRNIP1	3.47592461662831
ALAS2	3.89512777280556
MRPL23	6.98620166764468
ST3GAL5	4.2708087354762
ZBTB7B	3.65776721552041
DHRS1	5.67039400470915
NFKBIA	9.25151347156592
CNOT3	3.75770811219352
GAK	5.3948076776457
SFT2D2	4.32724397273742
HOXA6	3.57551489586921
PSMA6	9.67869232808876
CRTC1	4.33205485605885
LY6D	3.77777000713330
CPT1A	3.22179655039563
ALMS1	5.85748370165541
LMO1	3.88820144100801
EIF3I	8.79054130021178
DCN	7.30890544389332
PRB4	5.0007609944723
MCM3APAS	4.76541813741323
SUCLG2	7.12604871489182
FOXF2	3.24848788700641
MLH1	6.89609871091081
S100A12	3.72701220417015
ABHD14A	5.61236009465652
DEXI	5.8831793956042
ACTN1	8.5745293178495
AMPD2	6.29138122915653
IFNAR2	6.9501887686225
CYB5A	5.48316099547208
TLOC1	8.81454462273325
NRBF2	5.32570360419024
MKS1	3.93980614911485
P2RY11	3.49132099855036
CX3CR1	4.4816447419362
PDE1B	3.43091891316922
KCTD3	6.32043478806963
ITGAE	5.48295624598345
SLC30A3	3.98946215300176
KISS1	3.25824037290734
PLP1	3.18849226102616
C14orf2	9.27443090714417
IFRD2	7.24719551443847
ANKRD7	3.15664278524853
XAB1	7.398597186875
NARS2	6.70899701726123
TMLHE	4.10468464673487
SERPINB3	2.77825573597776
FAM127B	5.3174634032833
ZNF391	3.10862399391168
ABCA5	4.19720154215002
DNAJB14	5.65549032532609
TSFM	6.04000704727941
WRB	6.02568418430965
ABCC8	3.50509761002382
MAP1S	5.04475763445799
BPI	3.14973549246171
TTC4	5.91831679182244
BNC2	5.05675131414401
HIST1H4A	3.22856184020777
NDUFS3	8.49074427654478
WDR3	7.8992601051477
MAGED1	8.77552347880855
TTC33	4.63895575430287
CPN2	3.63792074930422
STMN2	3.08956976884416
PCOLCE2	3.2702235972007
ROR1	4.50365677386174
HSD17B14	5.6841747036166
SAMD4B	3.42493538045475
HEXA	7.68886336267679
USP39	6.50773476631476
HNRNPU	5.66688245061132
NRD1	8.5275030166871
ATXN2L	3.81957823132983
MAP2K3	5.50461268271134
FLT4	4.18993929737246
OMG	3.34224846123677
SCAP	7.14965394550047
ELA2	2.97791329209861
NARS	9.78849402109935
PRCC	6.20345913187556
ZNF675	3.26825714046637
VENTXP1	2.94177300527404
CALCOCO1	5.79100644807055
ZBTB32	3.71155491815717
RFC5	5.38796458273772
BRAF	5.34328251182138
PAX5	3.80020694113409
MGC14376	5.0993866600868
TNFSF5IP1	9.06405723546357
PEBP1	9.68380634770409
AAK1	4.11552299053779
FBXO2	4.07146236255662
RMND1	5.00899223569472
IGKV1-5	3.49261921699301
COL1A2	10.6474180215461
SERPINA5	3.94809796100271
GMEB1	4.53695255151283
AKT3	3.20234521538014
AANAT	2.82910766963127
CRB1	3.38078695772172
C19orf21	6.34746295527049
UBR4	7.23485177585798
LTBP3	5.48742704772666
AMHR2	3.65886564497017
CTTN	6.33176860092843
UTP15	3.65858915489318
C20orf39	5.35673417572537
MYBBP1A	4.56167181673234
HSBP1	7.67295336021594
PROCR	4.51533482049134
PHF11	7.66070864713582
PASK	4.10241980418962
RFXDC2	4.50623904843598
KIAA0467	3.9433189472951
NDEL1	5.72824833954161
USP8	7.61061756937347
BAIAP2	4.30459669916031
SI	3.01083231853935
ARSJ	3.33106686482654
GULP1	4.55741602133039
KCNE4	4.23362728282951
KCNS3	4.3895444302133
BAAT	3.59616393096286
DKFZp434K191	3.35820958350551
MBD1	5.19820461221417
ITGAL	3.9000007341592
WDR73	6.12885195420214
ARFGAP1	5.05490649710466
ZBTB40	4.69434683379082
CH25H	3.20275128563373
LOC81691	4.91813750971471
CYP4B1	7.21957446244294
ALPL	3.85306793096825
FOLR3	3.99472201266624
CHST3	4.17120612360265
TRIM62	4.66372942693593
MAP3K9	3.17870861198861
ABLIM1	7.07116903390969
BTAF1	6.94839468170421
MAST3	4.7414474413245
RBM35B	5.77147173746870
ANKRD25	5.7102496245788
RYBP	7.50242891537791
UQCRC2	8.43398192120635
TTC26	3.82039236340344
ZNF22	6.97304085384517
MAEA	6.17133014134544
RNPEPL1	4.11479256403874
HYAL1	3.9661160381969
PSD3	3.95073555567538
AGR2	3.71913998893959
HDLBP	7.13398582071078
GNB3	3.82581321428555
HECW1	3.82923254284113
ACTR2	8.74233215648992
HMGB1	10.1722500140162
EDG1	4.50352964350673
HOPX	6.5310904923094
ZNF304	4.38196639850465
OR12D3	3.27262622575140
METTL1	5.03590338383012
PSPH	4.26017672278273
SOAT2	3.64268116620214
RAP1GDS1	4.99461878640636
CLCA3	2.95646576063065
DARS2	4.86851465862989
CDC25A	4.40297417368541
RCN3	4.47783359914958
CREBL1	4.07476506531858
PTGER3	3.43111613043126
USP29	4.03356768026738
ARHGEF10L	4.8926121103318
ADAM30	3.36833353807028
ATOX1	7.53988721227912
KIF26B	3.784070064112
C17orf70	5.18279910766818
STT3A	6.44248113240064
ZNF225	3.15982653881169
DNASE1	3.22468651564908
C1orf106	6.49979991282262
PTN	7.16321217458719
RAB6IP1	5.567793181655
HECA	7.56725297136528
RAE1	6.9434470154291
TNIK	3.57451626773
RNF122	4.30367555191547
ACTN3	3.55881714039363
SLC22A18AS	3.89492033647347
CCNA1	5.36543365131747
ELP4	5.51891183565427
FAM65A	5.73469287725428
IL26	3.40109369650698
RYK	5.7549286754965
QARS	9.00526354657586
RPL10A	11.3649870278982
LRP3	5.22537368013434
OR2S2	3.145254436348
BID	6.27885536214602
IRS4	3.49204276925925
MACF1	6.80834068458785
CXCL14	3.33772764591633
SEC24D	4.6388872777662
LOC374395	4.5299113812551
TGFB2	2.99214008886613
CHRNE	4.8389430598683
MDFIC	4.09930751479136
HSPB8	5.40747666928679
PRDM14	3.7841796226348
MNAT1	5.44275092568624
ADD3	9.23195883830197
MBNL2	4.53426535611756
KLK6	6.31976871651938
ATP6V0D1	6.7658549425236
MTA2	3.2679015221965
TMEM111	8.14530886386831
KIAA1279	6.83540299509372
LZTR1	4.82492408115205
RAP1A	7.92870965317049
AXIN1	4.71007133297958
POLR1C	6.174295143216
TRIO	4.61031060841486
NUBP2	5.60600583113707
ID3	5.17333859899304
TM9SF1	5.45054224108446
POU4F2	2.91271422014631
ZNF473	3.88648744241279
IQCK	5.88939116304246
MTM1	5.19834581678472
GPR107	5.71932175961449
CAPN3	3.71935027672819
FLJ14154	5.87280909350756
RECQL	5.56901455271358
AP1G1	5.39674378137679
CTNNBL1	6.1488928249973
ENPP4	4.2297561728343
PADI3	3.51393187899737
ECHDC1	6.63441557865442
RNF170	5.21434254267886
SMARCC1	7.2210902691612
C16orf7	4.91755974213819
CG018	3.91634109296186
GNAI3	6.59990648768014
KCNE1	3.42277852917403
POLG2	4.07925087354660
CD4	4.31078513752225
EBI2	3.68062532782003
IRF1	7.19967923348555
TPD52L2	8.10174153270373
PTPRE	4.45058402313063
PTK2B	3.57993127131912
SDHB	5.4090222229682
SOX4	7.86240088512591
TSPAN3	8.89063296650933
RHOF	4.75202051998765
SH2D1A	3.32381742810939
PTPLAD1	6.23594833159437
DUSP22	6.90359825832867
USP20	4.62374744805055
CALB1	3.3203347936355
DERA	8.10107416645155
TMEM118	5.03776862469565
MCRS1	4.76235324434901
C18orf8	4.93349013105188
FLJ10241	5.43919223210255
GINS3	4.19300987151443
C19orf53	9.30730338588323
TPP2	6.01789326941678
GJA12	4.05539696881403
PKD1	3.83265315349108
ST6GALNAC5	6.07072483521774
JAM3	4.57200475301239
CHSY1	7.36448683248835
LAPTM4A	10.5500993763275
TRPM8	3.53800984987252
MYOM1	4.64428209353182
PHKG2	6.21456695836033
EXT2	6.46951736726344
MOBKL1B	7.49814532415454
DIAPH2	4.81759870647419
DOLK	5.63388800377691
TUBAL3	3.88813853277308
CRYZL1	5.72172034433196
CLN8	3.67810707513605
PTPN12	5.34819932145369
ABL2	3.61184993726674
ACVRL1	3.72548005411429
C14orf156	8.54875901057536
CRY2	5.14999560576774
PTPRZ1	3.15971507666598
LAMP1	6.6839557995695
PNPLA4	5.29709636563938
FCGR2B	3.95585544350274
DIP2C	4.55384792119405
RXRA	4.37166552446922
MAP3K5	6.39033980713045
PDLIM7	4.02634782814634
ALKBH1	5.45575213028521
ARL14	2.79076936964315
SNIP1	4.33600769887763
CLDN11	3.74812731871162
TIMP3	5.13709668051633
CIB2	4.35879041917425
HRK	4.35113928067674
MXRA8	5.45889931231725
RGS3	4.3953206170548
SPAG16	5.27254663918764
C4orf31	3.48642408006955
FAM5B	3.46701653016811
ABHD4	5.9664053798011
ARHGEF12	6.55175988528278
CCR9	3.4176084116303
NFATC1	3.83568893698526
