Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_E02
Composite Element REF	Signal
GLT8D2	3.64682103891698
CDC14A	3.50960105780689
UTRN	4.06728614480986
CNN1	4.27595453411218
KRT1	3.51105721262215
HISPPD2A	5.95177605000096
SDAD1	6.29600555000873
SIGLEC9	3.20799763961955
C22orf26	3.23225256592318
RPL35	11.9506442609219
IMPDH2	10.7653713940636
FLJ22655	3.17164731556737
ENOX2	4.1537748194639
INTS6	5.73035072141809
FPRL1	3.22463411880349
CLTA	9.86749443033942
SEC14L5	3.64763814871013
SMC3	7.63550690541901
C6orf123	6.62587335185315
OGDH	6.93101131092303
GPR37L1	3.73094542176754
FLJ20160	5.44263286569603
ASB13	7.38512091503
GSS	6.55436869708764
NT5M	4.56880134249739
SIX5	2.88274481286265
KPNA3	6.34552639356033
TAF5	4.5876914611975
KCNA1	3.59927793403976
HSPA1L	4.49015067172476
RHOC	7.83056298128512
TH1L	8.34714175001064
SSTR2	3.21792058263535
PPP3CA	7.79573044182337
CHRNA5	3.16514146557926
DLX2	3.14812773312666
SLC1A7	3.77458439797436
C6orf108	5.3096274759852
ALDH3A2	7.1262784689212
DDB2	4.36290991529279
FLJ11286	7.3831964361634
SPATA1	3.10260209636580
CLEC1B	3.52159001683546
MKNK1	7.24349579920216
DYSF	4.7795398277393
FOXJ1	4.9787246839957
LEPREL2	3.49337674569046
SLC27A3	5.94314024105331
C1orf174	7.31812198691956
MTRR	6.03942095005031
PLEKHO1	4.41202280647811
HTR7	3.22990224198079
RING1	7.73039177170259
NPC2	9.66310136136607
BHMT	3.23402771502667
YTHDF1	8.45698889913866
AVPR1B	4.01653474692269
MSMB	2.78948628347454
LMAN1L	3.28508326603554
CEP170	6.34224615498427
PF4	3.6301036721369
MSH6	5.67528516022044
IL1F5	3.58393287455761
ZNF556	4.00243098926188
PLEKHC1	6.53270358516891
BCL2L10	4.33052850824744
AIRE	3.31642517529604
IPO4	6.80179290908364
FIGF	2.95500642076363
QDPR	8.2883231414302
SLCO2A1	6.33155718657341
FOXA2	3.8708622016586
MAPK12	3.45791124163389
BOP1	5.89593198861777
PRDM16	3.19084602856587
POLR1E	6.22654419592371
INSRR	3.10472463249995
PDE6C	2.71836825325328
C1orf216	5.98673185281994
SIPA1	5.4488363245392
EP400	4.89471592286052
ULK4	3.28686595684715
PTK2	8.24736431422469
BTN3A1	5.5594719698591
NDUFA8	9.54228398422231
LAMP3	4.57771336553035
FABP5	8.1380759873068
GLTSCR2	12.0188545422942
SORT1	5.99424301842272
LLGL2	6.2718882799894
YWHAQ	9.83560953042838
LRIT1	3.28830990348526
KIAA1704	4.02336807712967
ENOSF1	5.84233048771152
MEIS2	7.6548134388481
KIR2DL4	3.39162644397276
PCDH7	4.55335895168182
NFKB2	3.98012231524557
RPLP1	12.8014167856209
FZD9	3.11871410706009
HESX1	3.26331620054841
GNAT1	3.16273213710301
NKX6-1	3.37450622805012
CTA-216E10.6	4.43694252538154
IFT140	3.89582625230168
ORAI3	5.97061859106556
DENND1A	7.31497468553021
ABHD2	4.10007550633966
ALCAM	7.93089079431347
QPRT	5.83136069449118
TRAM1	8.94646022016717
TRIM29	5.83548858121847
ATP1B4	2.75034460131861
NUP37	7.66209353976591
CDS1	5.11791492911131
RHEB	6.4596383582395
C4orf27	6.76630971457259
RAB3A	4.81471662026928
SAA3P	2.77931869380923
SLC22A6	3.1848770071793
GPD1	3.3412155695923
KIAA0265	6.90340398946674
CDH15	3.27068357233878
NPM1	10.4111642859022
ERAF	3.63858373295051
ADAM19	3.55765183629627
PRPS2	7.46241178080113
GCK	3.43348318407884
DNMT3B	5.06575549525862
SNF1LK2	3.96504954180908
ADRA2A	6.21964240372608
TSPYL4	7.35452045053648
MGC24039	3.41219057205556
TASP1	6.10744457994084
WDR19	7.06119037372269
C10orf38	8.43274539402775
CCT8	6.79012503523609
PDE4C	4.55029082264382
N-PAC	4.22023601534021
POGZ	7.37573786821645
FYB	4.10570505654154
GUCA1B	3.2222613154616
ZZEF1	4.26478475758475
PPFIA3	3.83632403214878
ZNF334	4.94630617939062
C12orf44	7.02781338390508
RANBP6	4.81514843047419
LDHB	10.8066035061882
CRYBA4	3.51871197793358
BAMBI	3.40719202707494
RAB5B	7.39170169178857
FOXB1	3.73982767472319
MRPS12	5.08566727759772
TAF10	9.00758390059827
CRIPT	5.5626293023689
DEPDC5	4.17898907621092
RYR1	7.01905788802877
LTBP1	9.56676167439758
MAPRE1	8.02048559296414
TRIP12	8.8758840286925
FGF8	3.00397076944195
NDUFA2	8.07639352301335
C3orf52	3.73824846135457
SENP7	3.37300769438262
MOBKL2B	4.90199339980626
KIAA0355	5.91399544704374
CPEB1	4.40794727557782
ACOT7	4.95133808071767
FGF6	3.71127941598846
PPEF2	3.29478675408382
ABI2	6.25605719409227
PCDHGA1	3.36421482435921
KIAA0317	6.17375825146438
IKZF3	2.84863879408351
H3F3B	8.14180467707206
SLC38A4	3.88886120820962
ATF1	6.65764031919196
FGFR3	4.64329880329197
DYNC1H1	7.45110795786442
DIP	5.23795520915453
C10orf110	4.3847649139468
TMEM33	6.73613639954327
ARIH1	6.73166074800145
CYP2B7P1	3.56798125037426
POLDIP3	4.97997095531322
C1orf129	2.91395820698464
POU6F1	3.73643351932637
BBS1	7.53480369435237
RGPD5	6.96512019625793
C7orf24	10.3029336656775
GPR171	3.39145600757869
CDC6	3.37207952214609
PLD1	3.41604934825220
KDELC1	3.96692863526993
SULT1C2	3.26759310590738
CHI3L1	9.64616908369018
PIP5K3	6.72124503566412
CSDA	7.41906688105525
ITFG2	4.65751090396629
VTCN1	8.96605855028081
WDR62	4.38347754591126
NDUFC1	9.77383874821382
NBR1	6.50184265038198
HPS4	4.3586167295517
KIF2A	6.4861687169528
RARB	3.4487205256529
CEL	3.05586543456517
IMMT	8.34475236761325
CNOT6	5.45076133166396
PICALM	6.21794379824884
MARK3	5.58920663112216
DHX15	9.24057095922016
ZNF702	3.68302232827544
HIST1H1A	3.28574988179063
HLF	3.22559300356591
ADAMTS2	3.73637085877935
ARPC3	8.91361834703178
BRD8	5.62340062224648
NPHS1	3.59516697593640
WDR12	8.38297317068369
HOXD13	3.15826019880696
KIAA0494	7.18023197325031
GABRQ	3.28897446728049
TCF4	6.05138288285613
APOBEC3B	4.43835290590934
NR2C2	4.21113465479341
NKTR	6.73086272977073
MYH2	3.00522773265828
TLE2	5.52270555733271
FXN	6.4800725182179
AURKA	5.88852523099104
KIAA0892	5.15828269935213
GPRC5C	5.19703997201753
TBC1D9B	5.92345099307745
PAEP	5.6772993026919
PNPLA6	4.69520885338355
SPG11	8.70554759886481
KCNJ13	2.84151213753923
NOC3L	7.41924604766924
AP3B1	4.87365747550218
C11orf68	6.13429971584973
NAG	5.96224788705181
AKR7A3	4.76546892608939
AHCYL1	7.15453445100085
FLJ11184	4.84929914455816
MLN	3.25971467781487
RPP14	6.35627517749158
TIAM1	5.22094876482727
ANXA2P2	7.21995504008747
PBX1	5.29668534120901
PXMP2	6.79756881765615
KRT17	4.33435649533433
LACTB2	8.06211928174477
ZNF711	2.76390529244392
GGA1	6.69617290175394
VAMP4	5.40396743683976
C20orf19	6.6485354368968
BCAP29	5.27353838137163
DDX24	6.99842644682076
PHACTR1	7.41840326917122
SLC35E2	3.63807458865492
LOXL1	5.69956842911514
IQSEC2	4.44860648175695
RGSL1	3.43552885719783
SETD8	3.8215286716678
HEXIM1	5.39299143729877
PRRX1	3.02674141101259
SULT1A2	5.4184973358743
ASTE1	5.191640758227
KLHL9	6.19045769303605
GAA	6.22699656047659
MYOD1	3.65942314838343
ZNF747	4.95105495286621
ARHGEF16	4.68893633551227
SCN1A	3.20661064050373
GDF9	3.15601207479760
IL1RL2	3.90710301294031
HNRPH1	8.12703050772224
MED18	5.59259515856671
TRAF2	3.59092358450044
ECE1	4.44842285844304
TEX13B	3.38512763118727
SNN	4.20150925061898
HCK	4.34893720246120
C6orf62	7.76825319192903
GABBR1	4.02496158193691
YIPF6	8.41805834834866
BMP6	4.66220102646759
PROX1	3.37402922877533
LANCL2	6.70330268859453
SCN3A	2.75797509352300
IL8RA	4.36906239380580
LSM3	9.5491999433808
CDSN	3.74649914974629
EFHA1	7.98584827626314
SSRP1	7.97035115988936
ASXL2	6.86339267460028
RPE65	2.60773880907773
SNAI1	3.26957744521346
SPCS3	5.21079899948067
EFNA2	3.02514666075418
CLDN9	3.93120009402641
DEF8	6.53227054318884
CHAF1A	4.8225913494456
C1orf165	3.12963205036382
ZFPM2	5.98687391420682
C9orf7	5.79059479139677
GC	2.99301360015655
FTH1	10.7645242878932
IER3	8.30811637517816
YWHAH	8.06533806223151
ADRB1	2.97726105442283
FOXL1	3.60805150807361
MGC31957	3.35979043768957
MUC5B	4.03856622348245
ZNF193	5.97263917845852
CSRP1	8.59656456741526
MOSPD1	7.34375230223621
UMPS	6.06053250928371
RAD1	7.12371569629998
RCP9	5.8876123935922
COG4	6.51113492948439
NFRKB	5.29353619775892
FANCA	3.37549488554262
CDC2L5	4.69836575781472
GDF2	3.29166535355816
PCBP3	3.51242509337869
TIMM17A	7.03974740697269
BFSP2	3.24631511720763
OR2H1	3.27454110111179
HNRNPA0	7.49594015245306
IKBKG	5.18371139609804
TM4SF20	3.01303585872991
PCBP1	8.83327230809703
LRRC2	3.15869550665989
NSD1	5.15279683296358
AMMECR1	7.78840171765355
MAGEC1	3.19563563524982
SEC13	9.5720361045339
WDR91	5.6909599672549
HAGH	6.14138482459158
EGF	3.25971826903642
NHLH2	3.16173007232562
NCAPD3	6.75550742373911
BRCC3	6.24436194770539
CNDP2	8.88990449592584
FYN	6.4051684768427
YPEL5	8.91734130083454
KCND3	3.34067922199587
LRRC42	7.36945490693368
GTF3C5	3.99866703480273
AKR1C4	3.25438480238803
RBM26	7.1277220247668
DUSP14	6.5080204451969
AP4M1	6.07646202873979
RIMBP2	2.93143691739498
ABCC2	3.46707052848915
COL5A2	5.48214151294678
DNAJC16	6.42238806936191
TTC12	6.34643744376591
SNX13	6.28899079592701
ELA2B	3.70575882264201
CSPP1	5.03705707992156
NAIP	4.67819832831947
MYOZ2	3.32687860803177
XRCC4	3.84385225359408
CYB561	6.21983882465617
CHST10	5.0581024069345
BAI1	3.58921771995493
THY1	7.42907018995723
KIT	3.76320294316348
TBC1D8	4.67374373166760
PDE6H	2.86322714006769
EPHA7	2.82277308584329
SOLH	3.96496434661895
FLJ20309	4.27803975233118
MAP7	5.89840220026684
SPAG9	5.04440529297589
ZNF294	7.17059473749822
CENTB2	5.17295101349223
FLJ21963	7.8116405494058
ANTXR1	3.11767987641489
CREB3	7.39642395637504
ETV7	3.77240610000813
DGAT1	6.69525017233603
TAC3	3.98352572273679
CORO1C	6.62974481086596
RAD54B	4.09625075989345
HRASLS3	9.79493408869058
MED25	5.1516808651645
BARD1	5.71563611810969
ZNF177	3.43542877261456
MIP	3.54618101351496
ZNF442	3.76264349359839
F2	3.41666302310302
FDX1	6.59479214297872
GRIA1	2.85610737425090
IL13RA1	7.40616697964234
EIF2B2	6.95964409747417
NHP2L1	8.46697621673981
WNT5A	5.79832465601857
ZNF593	8.3573447380518
TRA@	3.3435450765625
WIPI2	7.82048517470436
TAS2R7	3.03378811519849
RANBP1	5.4457509352747
CSNK2B	10.1784252057029
DKFZP434O047	3.38272296151651
SLC7A4	3.46602591208000
WBP11	7.48560196858426
TEX2	6.14913416910403
C17orf80	3.40651838789889
TMEM176A	5.21428487673765
GALNT2	5.75545078187221
CTNNB1	9.24682379549716
BHLHB2	7.23771762918283
TMEM185B	6.83618368399792
DND1	3.79625215366917
ARD1B	3.11384595291439
STK3	5.73046267398841
REPS2	6.074682271382
LOC541469	4.15271205528361
H2AFY2	6.58037911342738
CCNK	3.29318423075951
FSHR	3.12345237973442
GAS8	5.56879264646907
UPK2	3.21808352764911
C1orf66	5.64391298420742
LCE2B	3.17822397623786
CD200	4.54853408411933
IMPACT	6.3856808824863
KRT83	3.13895810740991
COL19A1	3.46268024403932
BMP15	3.71628454375023
POL3S	3.51795695012884
ITGA6	6.3136381486617
GAD2	3.31813385053454
C1GALT1	7.28371393166548
BAG3	6.85051908104735
ZNF468	5.7348996703372
RIC8A	8.30970018660117
CA5A	3.11575855360365
CCND1	7.11739754065999
DKK4	3.42299045982091
SGK2	4.42353579434716
PIK3C2G	3.22790776630476
USP11	7.58380642888983
IMPA2	7.41834625996274
PRKDC	6.87045220759199
DSCR2	8.79854695005857
CCL4	5.71656170835515
MSR1	3.45399712560283
NOL11	7.07632142537852
ZCCHC10	6.0218226149825
PDCD6IP	8.52184397842317
TRPM2	4.63088110241525
PSMD2	8.6572960948582
USP18	5.09986256406794
ATXN2	6.24325796759237
SLC17A4	3.19077671750862
RS1	3.21086066844165
RRAS	7.6400163941265
LAMC3	3.61167751864413
NET1	8.00673799951298
NPY1R	5.56168871219284
TOX	3.86600345112535
MVD	3.68746410963843
C11orf61	5.80259485332582
IK	6.5883122705138
GCNT2	3.27500012837961
GABRG3	3.26846547205585
BCS1L	7.09855084000006
BCAS2	8.271971748596
ACE2	3.04493985778954
KCTD17	3.44792202899969
TPPP3	6.53561106253269
CALB2	5.81401872480003
ICT1	6.5860750287116
CD79B	3.54518048760099
CEBPZ	7.57544980406742
FMOD	5.2426003487398
IRS2	6.16672793491298
C21orf66	5.98626148381078
LUZP2	3.66255320938578
CLN6	4.6145047419804
ANAPC1	6.61980018800344
PTPN14	4.31144331138479
APTX	6.89368268231334
SNRPG	10.3608662352035
BMS1	6.23046907311691
NFATC3	4.92432530986607
ADCK2	6.44004704341677
ZKSCAN1	7.20659290521475
FASTKD2	5.39933582260234
ARS2	5.88138781130904
LRIG1	6.31428783008052
KCNMB3	3.67985879418752
ERC2	3.18725298891138
POFUT2	5.12798424850602
PRKACB	4.519137587561
PRDM13	3.76054270979557
KLK12	3.51324869418969
ZNF354A	5.63330557467704
PCDH11X	3.07513276322097
TMC6	5.86658516253847
CAND2	4.99253507551613
RIMS1	4.03372897742533
SF3B2	7.58066697960252
RCN1	6.24100468630561
CPB1	3.36105786536595
BCAR3	6.23958964359372
BCL6	6.93851229488655
MDH2	10.0892070259604
DRP2	3.88514140767651
TPD52L1	9.79419888539826
TXNL4A	7.4743480003027
OR3A1	2.95969635906133
RAB25	8.36261232917061
C22orf9	5.22208144318986
PCTK3	5.99831831979831
POR	6.82487077981379
ARPP-19	7.31704088495273
SREBF2	5.02906660885946
ZWINT	7.30209082822103
PAK1IP1	7.66749620392196
OR10H1	3.76892129517694
ENPP2	6.44515544926846
UXT	9.9710752246863
ZXDC	6.28647019733688
TGFB1	4.85381314277292
SLC6A16	4.19340293538306
SLC31A2	6.88142403450315
LRRC8E	3.98561891627408
ZNF780B	3.10584202622489
APEX1	10.4038392703386
PPIAL4	2.85136942055298
ZIC3	4.98684345506314
CEP68	6.31001721201586
PAX2	3.54891207690251
MRPL11	8.08677166965436
LPAL2	2.88592710397431
VPS53	3.1887015699625
MPDU1	6.25805702146868
PSEN2	4.85442718439085
GAST	3.57376724715217
DHRS7B	6.67912042468941
C10orf28	3.60153742914119
UBE2L3	6.73265871130055
ADRA1D	3.46260860880574
FZD10	4.61325417887802
ATP6V1E1	9.27617368689329
SAR1A	7.40079841287846
ASB1	4.06344840714032
MCTP2	4.18192035411517
TMEM5	6.95068003206919
LCMT2	7.29357618857614
KRT31	3.68621720553531
ZNF223	4.77113075646798
BIRC2	9.05466277179553
IGL@	3.43857753537350
NLGN3	3.99762132588893
MEP1A	3.11762344538744
LOH3CR2A	3.48506092453697
TMEM53	5.54832076547467
SLC9A3R2	3.55203404636717
TIMP1	10.2201267618912
PTPN9	5.98054039069823
ABCA12	3.09074320877704
TPST2	6.34730803943937
AQP6	3.28853788899378
KCNIP1	3.51109655428994
YES1	6.88845378975088
ABT1	6.83772676323474
RIPK5	4.43733732199451
SMG1	4.56526980924874
IL13	3.46118602529282
MDFI	3.06349778117163
PIP5K1C	5.67259615447017
POU2F2	3.61652080047547
TSPAN14	6.86987045380288
OR10C1	3.11104554229049
GPT	4.30965578360719
PDK4	4.18686867082473
CLIC1	10.7862318322616
LILRA5	3.12405803068864
TREML2	3.79938716520912
ELL3	6.04069874721005
NNMT	9.62096547193394
NUFIP1	5.02908076718431
ZNF74	3.48125905383362
RHBDL1	3.58116241653904
HYAL2	6.56249061114564
IGFBP5	4.40775088417856
FAM29A	5.13268971221379
NRTN	2.96450321854302
KIAA0556	5.72533577895662
JMJD2A	6.38676517665771
ERGIC3	9.58199297528561
POLD4	6.27247445222818
EPHB1	3.43956168534135
LRRC36	4.2698691765913
TARBP1	7.7367272753223
ANAPC10	5.03396652185987
C1orf9	7.10942753662241
COLEC12	3.79658190264604
TNFRSF25	3.94685078171446
MEGF6	4.68365174080117
LPHN3	4.31686941294729
BMP10	3.33690135773527
C21orf55	3.73269628062279
SLC2A1	10.2517606350717
CER1	3.85013703746752
LSAMP	3.26392906875894
RPH3A	3.29780446410623
CREM	4.80203676465633
SGK	8.26446651093021
ATP2A3	3.40306209836347
PTGER4	4.07758114728944
CCR7	3.23339410930814
METAP1	7.43483626193847
KCNQ1	4.06529729851821
RECQL5	3.81782761209513
SSFA2	7.09198846981938
NR2F2	6.23488816577619
MTERFD1	8.15858934988131
BCL2A1	4.1316828803651
ZBTB24	4.9052490851974
NLRX1	5.94358669689783
FHOD3	3.73888093125031
PRDM1	3.36309672788905
PSG7	3.46906766809665
ARHGEF5	6.75038856259014
CCDC47	6.54502278138578
FGD2	3.65331656506568
SLC26A6	4.38409930004915
BIN1	6.93095935290077
SRRM1	8.59973297612889
P2RY14	3.28631747591468
PCSK1N	3.90088053198709
PPP1CA	8.64796591674554
ZNF33B	5.31554845069961
MOCS1	4.04866247464374
NAP1L1	8.77191567793513
ECT2	6.33105291959105
CACNA2D2	3.93283469982009
PTDSS1	9.7520393096467
DOCK6	3.69912919738895
SLC38A6	5.19475940891997
C10orf119	5.3090938288965
CCR4	3.55772357809839
COX6A1	10.2256450714348
B3GALT2	2.95218250881030
CD14	8.52224196129874
ABCC9	3.33232616529223
SNAP29	6.77206544050794
TRIP6	8.51869361124047
HMGCR	6.16431373665273
CDH3	6.57659932708964
KLHDC8A	6.16686673886599
IFT74	4.50544887144288
C9orf116	4.77777321711112
EI24	9.29098248943681
CENTD1	6.48951737908818
RWDD2B	7.4040586802905
INSL6	2.97300072638499
HERC1	5.93939179359238
NPAS2	4.4719763066674
NR3C2	4.58751269729926
DOCK1	5.55599482344242
FAM63A	6.38890557994996
FAM111A	7.20076303718019
INPP5F	7.53805071383533
MYBL1	4.97282863876858
HOXB1	3.21536843319394
CRADD	5.14430551252297
EMCN	3.48331995159978
DUSP12	6.50976389170418
CGREF1	5.72170376279487
BLNK	5.14230014223996
VASH2	4.32425362639395
PDZK1IP1	8.04706997942733
SKP1A	10.6199803673248
IL19	3.63044355780416
DOC2A	3.41202914004763
COPB2	9.8490506415262
CTR9	6.15694885898128
VIL1	3.05077067358031
CDC27	5.58771125890958
PTTG1IP	11.0742548353875
LECT1	3.33980488752038
COPS6	9.173044525546
COL9A1	3.19945878039533
MCCC1	7.21934299496771
GPC4	6.0047577854035
VAC14	4.66205832498961
PSMD9	5.65466792903661
PPY	2.77511401261463
SRCAP	4.69395757149227
PPP1R13L	6.5027139474006
BPGM	5.71979832878971
TTC19	8.65951831302146
GFPT1	7.68994786654805
C1orf114	3.18592723312152
HMOX1	5.65646545316975
SLC27A6	3.35461379934282
MC4R	3.12718011259284
CALML5	2.70662996522884
MRPS10	6.58242294949222
PRR13	8.10788990565249
INS	3.13507186107340
CECR1	9.17670929524181
SERPINB8	4.47189682341936
FLT1	3.56532513407973
FEM1C	5.89024423483203
PPP2R4	7.3245042948637
PDIA2	3.10649600901636
TMED3	8.1868449497268
NUCKS1	5.20462054381668
EXT1	8.73841918133167
RCOR1	5.62199706333169
EBI3	3.32440815320228
SMAD2	8.40619851644942
ODZ3	3.42009064777885
POLS	6.92030132998366
NXN	8.5609546842009
PPIH	8.69918809418989
FOXJ3	5.91137808914949
EIF5B	6.70697926538523
EIF2B4	7.07034323580469
C20orf121	5.24857981382282
CENPE	4.38105744421395
KIAA0415	5.11452888451306
CRABP2	9.47348119778824
TSPAN12	9.622203673018
CXorf15	3.29393030449439
LOC57228	6.55090058012362
ACTR3B	6.20522916885117
ASL	7.72911296303784
GATA3	3.27644790054655
TFAM	6.37915146847703
PCDHA5	3.07270491024777
PARP12	7.6340644375992
PIGH	4.14816249767036
ENDOGL1	3.05769498119182
GTF2H1	6.47939123981902
MPZ	3.18743197005675
BIRC4	3.59882422464445
SSBP3	6.96948665036992
BPESC1	2.81821811188891
FOXC2	3.30978288353461
HS3ST3B1	3.33862418443249
GDNF	3.38984727638729
CTNS	4.74338656533302
KIAA0859	6.34845140232736
TRPC5	3.04351930676588
PMS2L3	5.38540717995792
TEP1	3.71898692862793
KIDINS220	6.089038555515
CRH	3.13732827842033
CES3	4.64752232538674
ACP5	4.42437135166379
AMFR	5.7754235094428
CA4	3.45115764880626
PLCB4	6.44617955830207
MPHOSPH10	7.89849935240798
PGF	3.33452903853871
G3BP2	6.40535392267123
SR140	6.51991130888804
ISLR	4.19146561187397
HOXA2	3.25505148414353
PYGB	7.37010841470334
BAT1	9.84108152336104
TSC1	5.15243773131555
NARF	7.2864978349433
DKK3	3.42584220744791
UTP18	5.58449681120553
TSKS	3.26112691834001
DDX31	4.85573659646134
TULP1	3.62641845963902
TNRC4	3.59666624448562
ZNF430	6.1114918275298
POSTN	5.12560769895614
AASS	3.22591920571683
APOL5	3.79103547134803
PLA2G1B	4.01346086264652
FLJ11506	5.17234235057689
GTF2A2	8.50630213250937
RCHY1	6.7412931287902
CYP27B1	3.69503825412513
VPREB1	3.31068280804537
MGC4294	3.42279610572029
TACC3	6.34511634827784
PDCL	6.13494468684022
DMXL2	7.29586462201101
LOC4951	3.9627130014331
EID1	8.00171571022102
MS4A4A	5.86371858314551
RBM14	5.89073240561709
MGC29506	3.32336171765578
PPP2R5B	4.58288953844558
TNFSF11	3.26703538929538
ATG2A	6.23294799045077
RPGRIP1L	4.47587886298691
SPOP	6.88975710546576
OSGIN1	3.50141470139552
PTPRF	9.00320048417144
ICMT	6.8949023011432
SEC24B	7.83836702186695
MAML1	6.01057932462862
POLL	5.24596579533701
FXR2	4.53863251478533
TYK2	5.95990600538281
MUC6	3.23494048380915
ADAM28	4.00703907598673
MYL3	3.45158391418584
NRL	3.28639151186409
PIP4K2A	4.51781101417416
TCL1A	3.36804146621755
MED7	6.92497583116725
MYLK	7.84163603769058
RRP1	5.12849077512754
TFAP4	4.15609696747606
CYP4F2	3.59350966461655
UNC5C	3.02820218222921
ARL4D	6.32194611855659
SH3BP5	8.57729581718542
AKAP6	3.39210067559909
CTLA4	3.43361409220566
ACSBG1	3.52575998376598
MTMR4	6.15719132694793
NECAP1	7.31579068773637
SLC25A17	5.49404058515299
POLR2F	6.93361457260454
PLA2G2D	3.27070737983104
WNT2	3.95301391683109
GLMN	6.22395794047534
MCM7	7.63754846092952
TRIM52	4.94670838221194
DCLRE1A	5.68589983204906
PDX1	3.28432878899386
UBQLN3	2.98032012292355
PRPF31	6.28360500128798
TLR7	4.26669047736883
SMAD1	7.13545597821505
CLCN1	3.51997103938004
RIOK2	5.36123808965632
CEACAM21	3.47802672929692
PDLIM4	5.26416709742585
STX18	7.30608450289603
CCPG1	4.71262911557325
SLC2A6	4.37530993676733
SORCS3	3.09208463661278
NOLA3	8.39775400439168
PDGFA	7.18270683187106
TRDMT1	3.64582321029009
CFL1	11.5926544634066
IL4	2.90519591551366
NAT2	3.60517711481901
CPSF6	6.04591760212421
PRG2	3.49551362046501
PIGQ	3.80678018898779
CLSTN3	4.79077026435196
KIAA0146	5.06153682731191
GBP1	6.34458185550292
CEP55	6.40555752200959
ZNF408	4.82232225196605
KRT20	2.98993303849027
EYA3	3.57771809006167
KRT38	3.30498417691946
WDR7	5.89705200339133
BLCAP	9.21470553317335
HLA-DPB1	9.0825465343241
SFI1	3.89370054776354
GNE	5.81172794875263
MGAT4C	3.35819643486462
CTSE	3.74396667533577
SLC35A2	4.99516797569331
TUSC3	3.65345750967133
GABRD	3.30953186427339
IARS	10.2639600061130
ARFIP1	5.3516322636723
SFRS9	8.53939396065003
CEP110	4.33158178712147
MYF6	3.06514393116565
MGST2	10.1343186758750
EVI2B	5.19374010576039
TRPV4	2.99934623182777
SLC25A11	6.94219222699077
EHD4	6.69996221528913
NOX5	4.04271809771304
NCKAP1L	3.83862910439927
EMP3	5.11566617429008
SYNCRIP	7.39883630990333
BPY2C	3.49516957085683
C1orf38	6.7855510466102
ZNF426	4.73486153830951
ELOVL2	3.15964702510024
ATP5J	10.6320177204405
CBX7	6.13269849693048
OSBPL1A	8.67974767633914
MED13	6.6234209407015
ZNF589	5.10028633154982
CHRNB3	3.25186101961116
GOLGA2	6.55000740259082
NIF3L1	8.2254076620037
TRA2A	7.25194623265971
F2R	3.95928935839478
PHF2	6.14509160804905
PID1	3.31226020476055
MTAP	3.68107859522254
RFC1	6.25763903689288
C5orf3	6.1549358200382
ADORA3	5.1195313646739
ACTL7A	3.1951273596056
RAI2	8.1532204919983
MAP2K7	3.52436977911728
HYAL4	3.10078022218742
GZMB	3.52110616818148
FCGR3B	4.50601659755082
BMP1	4.22729688275684
CPNE6	3.16687684989039
SP2	4.16195590503236
DPF1	3.68311734143253
SMPD3	3.12503140100775
TMEM38B	4.08721176520014
CCDC56	8.53782055763627
NFE2L1	6.3815432152179
MRPS31	6.730943660208
STIP1	6.78441529007322
MMP26	3.10995814926733
RASL11B	3.86356726411685
NT5DC2	7.40183704344752
HLA-G	7.31305919320533
LRP2	6.45835103793434
MTDH	9.2510155490617
HSP90AB1	9.45785977933447
PMAIP1	3.62490954936631
LMBR1L	3.75429708595182
SLC25A20	6.11488515812525
RSBN1	6.21511999249848
S100A2	7.45126356656999
C2	6.97390411243732
RHOT2	5.57512083780537
RALGPS2	3.81388245104817
EIF4EBP1	6.62098940319457
C2orf27	4.91790805071799
GCKR	3.6633600480413
FER	4.45234871269499
TRPC6	3.17775149344167
RGL2	7.4277783037202
ARPC1B	9.34343596279051
SNRK	6.6655746872878
UTP6	6.76706734956578
DNM2	4.10556247918441
GCS1	6.01410716027257
EHMT1	3.37740013436172
GLDC	6.41661470664265
FBP1	6.07204344202722
VARS	5.34650981058212
PLA2G7	5.41834497304715
RAX	3.24127388082206
TERT	3.82928171475147
CCL1	3.08258112906261
FUCA1	9.09125103184335
ALS2CR8	3.85877441161506
CXorf21	5.0120698469653
KCMF1	9.8788924778902
MFAP2	6.77201619279643
OXCT2	4.12426348701091
WWC3	6.56306182621619
SOCS1	3.4110803458594
IL17RA	5.14021738867839
C14orf115	3.9525143830189
ST5	6.7640757376116
STRA6	4.29083671180892
MPP5	5.01497632656939
SPA17	7.12316327604941
C21orf7	3.62572801443096
FLJ10986	5.8117496018083
LHFP	4.52284573227421
CAMK4	3.61398163323119
GALNT14	7.55573475232354
CXorf27	3.09687549434877
CLPX	7.42532002872035
NPLOC4	7.3458050603615
PJA1	7.09323023864111
CPLX2	3.38509075778164
ARSD	3.68111066721293
WHDC1L1	3.07234133654377
RB1	5.43904419596664
PHLDA2	5.93200185377643
C2orf56	4.77581008623631
GUCY2F	3.18927878533545
MPV17	7.77932029707705
PSMD4	6.51780572897371
SLC35D1	4.01271250605825
C20orf103	6.49611636348768
COL16A1	4.96940549369167
ERLIN1	5.81953623120328
JMJD4	4.45670483818077
SLC29A1	4.82137714422791
GLRX	5.41677884717495
HIST1H2BK	10.5244271730792
TP53I11	4.09769749899414
ST3GAL4	4.57439834935123
ALG8	8.299214727333
