Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A04_443068
Composite Element REF	Signal
SKI	3.60418750232324
SLC22A13	3.32683610181385
AKAP3	3.76364102717714
OAS2	4.10361965798487
KIAA0423	4.98539568733111
SEC61G	9.07824187389011
CAPN11	3.07142668178908
TMEM50B	5.39391698987223
DEGS1	7.04279473257169
ARHGEF4	3.64089372784149
DBNDD1	4.31442531031556
TBL1XR1	4.04936150583606
FAIM	5.06624607117582
SP140	3.41217260733704
G6PD	4.74139374243506
NUDC	6.32809101607647
GABRP	3.73381659729445
SCARA3	5.22277824967033
TACSTD2	5.30778142517055
EIF3J	6.12970561960606
PPP2R2A	6.52419399590407
CPA3	3.93009166608864
PVALB	3.13381027293444
BCAT2	6.181235834754
MFN1	5.28768321539984
F10	3.67041442842052
FAM134C	7.12142632957104
SNX11	5.59348584305107
COMP	5.33365478892764
GPR177	5.98853396251235
TAL1	3.54527477306753
ACSL1	5.51424776215594
ABCC5	5.402499469964
HCFC2	4.41589994941141
TCAP	3.58386001475007
ABL1	6.94775303228077
RBBP7	9.50403858280487
PTPRG	4.45350287482015
NCOR1	5.3903665745673
MOCOS	3.5794268942713
C14orf93	3.43636042251734
PRDM10	4.13685785022431
TNRC15	5.86409043350338
SPINK4	3.58818174653966
TXNRD1	6.79611438935905
UBE2H	6.5490668901467
BRDT	2.77319203882266
SLC16A4	4.38183454653276
VIP	2.92447156681555
CALCR	3.28113639319832
CCNE2	3.75909130304388
SLC6A8	4.70712496651631
LILRA1	3.84711815160099
MC2R	3.45685007086337
MBTD1	5.53381472633407
USP33	6.28787551884647
PPP1CB	7.17000678642919
C15orf39	4.85212313186162
ABHD8	3.97479573233280
MAP3K12	4.92052186772123
PAAF1	4.76796497815510
ARF5	5.93839590324825
CCT3	7.9379671384729
SLC3A2	4.91484066561913
PIWIL2	3.35274311574379
RAD50	4.98390620523319
IER5	6.99608078618782
SYNE1	3.64781883648262
MBTPS2	3.70911789799952
MVK	4.44987520055108
TSPYL1	7.86839728477089
NCL	7.69112295384034
PSMD10	5.96188045542123
MOBP	3.60476551847545
GUF1	3.88887978360014
WDR44	5.37182528981652
HRH1	4.62908153279433
HIST1H3C	3.55017842441956
C5orf30	5.88349974660544
RASGRP3	4.17360867277829
RNPEP	6.03845017866502
PRKRIP1	5.93800950901459
MED21	4.33149199309225
GRPR	4.23553703826275
SYT11	4.50794776088919
NTSR2	3.8498377231723
Gcom1	4.99827475678098
SPTBN2	3.66949669699895
LRMP	3.67468904195885
HTRA1	9.12775964562657
RNF111	6.47491646374756
SLC26A2	4.91566022709648
WISP1	3.71142940996882
ATP2B4	7.05237683747363
FLJ10769	5.63569454284113
PTH	2.75035901667386
KIAA0895	4.94887230146914
CHST12	5.62786001890113
RAB22A	6.26521198244303
TARDBP	6.91697363652104
RANBP5	5.65497542687712
P2RY10	3.13651854000263
STAU1	8.00961354529006
NME5	4.99600214661989
DDX21	6.90178446303731
CHMP1A	5.62506600897547
BARX1	3.36535675382012
HDAC11	4.75970505351828
NOLA2	6.78842710915789
MTO1	5.36616023710426
DHX29	5.43708201220277
HADHB	8.66538157065539
ADAR	9.20093436529706
SF4	6.0139722691264
PLXNB2	6.14507107824832
P2RX1	3.60247177253474
SLC15A3	5.01560340147255
GAS2	3.24131316447041
EN2	3.14834577366884
NUMB	4.63342054933206
C14orf172	4.90885664517303
TNIP1	6.83394744657104
INHBE	3.48314180144189
TM9SF2	6.78897685010313
PSKH1	4.551576026224
NSFL1C	5.61738787158592
RHOG	6.86661817512758
HBB	11.2301594402514
MED15	4.7353715353543
HEY1	4.80449265190778
KNG1	3.34166431893063
CASR	4.08979215431638
ITGAX	4.23482006180723
CANT1	5.85284254971792
C6orf66	5.286811541065
UNC50	6.23349256169659
C21orf33	5.75764128284964
IRF2	5.8003826314608
HEATR6	4.98016276820642
GNG7	4.07091035760647
RUNX2	3.42181405686248
PGR	2.90050100128322
SOX1	3.44664477630742
CROCCL1	5.62761047146729
BRE	5.52598872763444
SRPX	7.48921379974384
MBNL3	3.80641500101459
ODC1	6.32024195513287
SDC3	5.78730985859492
NR2F6	5.15043868248165
ADORA2B	3.76253492308703
ZRSR1	3.10362029823829
ZFYVE16	5.33590182880859
RPUSD2	5.09178385202394
SYNJ2BP	5.93687036781765
POLE	4.59210351881815
E2F2	3.19869472167598
C14orf173	6.24968146641938
THRA	4.35188994436686
MAPK11	3.81278768532525
TBC1D22A	6.05486510644245
PTGES2	5.50256549013294
HIP1R	4.67155985456061
ENO3	3.64177637043464
COL4A6	3.73217840015713
TOMM70A	6.72070205137804
IRGC	3.32793702027117
NAB1	4.9716005606195
DET1	4.78937354491935
TRPM3	3.11239750698150
ZNF532	6.21907603007567
RAP2A	6.17679282661328
PLG	3.42221121776076
FECH	4.73239642326631
CRIP1	9.34904900652326
AZIN1	6.7986261488673
SLC7A7	5.63828863235585
CA8	3.33899583285500
IL10RA	5.06172386447952
CDC42EP4	4.74978351740754
C16orf58	5.41607512733258
ARG2	3.13807411187552
NOL7	7.30358288925165
JARID1A	6.36968905912432
PANK2	6.8416801823462
ASH2L	6.50665152715599
ICAM3	5.42722779202306
TMEM16C	3.15886435534021
MDS1	3.71237754038958
CABYR	3.20946928090864
SLC1A3	5.06018251528671
RNF139	7.49526071539067
ADAM8	4.18155584324689
SFTPC	3.69585611850281
BCL7B	4.8830465167075
MAN2B2	5.73768512770268
PCDHGA11	3.11340134931313
RGS12	3.70501819083383
EIF1AY	3.31264826100109
NUDT13	3.30001761872075
ARL6IP4	6.53172554839761
RPL35A	9.81188852635232
CCDC21	4.50387946759707
RAB40C	3.81225820817018
EMR3	3.08736571836663
PRRG3	3.98117285254889
LRCH1	2.92143391977823
SAA4	3.42600850179329
RAPGEF5	6.0097782260718
ZCCHC2	5.36493681584299
CLIP3	4.86161873661163
MAP4K2	3.48857286359507
C20orf30	5.39935929414044
SULF1	7.51730919413978
C11orf48	7.45098064060324
PRDM5	3.48216145902847
ELOVL1	5.82768703279533
PPP4R2	7.72096261334652
KCNV1	2.80815466536787
ACP1	6.19292862796928
SIGLEC5	4.29126865994923
ZMYM2	5.68647787204799
C19orf61	3.92536165645927
DAGLA	3.8776272314836
GPR32	4.14927529637087
EDG7	4.6389169881466
NEUROD6	4.55371072649033
NEURL	3.88388172532894
SLC2A4RG	6.96384118526848
LPL	4.7203543882259
CA5B	3.86250550531098
MPHOSPH9	4.18480665222969
CLEC2D	3.21559787320943
HMG2L1	6.40396782678132
GRRP1	4.19331930734029
HCN4	3.84215685857557
CD8B	3.70091230197277
HIST1H3D	3.68227593066653
TGM4	3.30205330464971
SLC6A12	3.63301538092033
CD84	3.98690124878826
TBC1D15	5.60462686095893
RASA1	5.87867305967758
PHKG1	3.76677242969535
MAGEA11	3.01366786612133
NONO	6.9113911648982
IMPA1	6.53067910951706
SH3BP1	3.71569832432556
RARRES1	6.14066394620416
NPM3	4.50097884768173
CLEC5A	3.58487111771187
B3GNTL1	3.89263165647753
ITCH	4.12326117673928
MGAT3	3.91800890430809
ARPC5L	8.00432763750451
KLHL26	4.98755400091312
MBP	4.48122615901923
SIM2	3.27650228266444
RPP25	4.53772815315585
SLC2A2	2.77787894176405
EXO1	4.7006439661538
SOSTDC1	3.73430515077061
HRC	3.50524435294603
TRIM48	3.26785695661820
KIRREL	5.03131132688511
PIK3R1	5.77805516573414
HOXC11	3.98605650112075
MAF	5.33151194780396
DOK5	8.32670706720392
HELZ	5.42088799322952
ZMIZ2	5.96972368253514
SLC46A3	5.77466421949347
ADRB3	3.90758514657963
PTRH2	6.42678147402174
DMD	4.2478969545184
STAMBP	6.32965443045447
KRTAP2-4	3.32767817712137
ADCY2	3.80518463837928
MS4A12	3.41818693108698
TCF20	4.83100544706113
KLHL20	4.27567482806109
SRM	5.86195886151547
OTC	3.18546785334120
ABCB11	3.12527377377582
KCNC2	4.10408488724282
CDH19	3.22072755350027
SSH3	5.8685893546769
ZNF135	4.49763880822249
FLJ12529	6.62105593895924
PER1	4.86572015218408
KLC2	4.7470724764467
HDAC1	8.11892856124073
FAM128A	8.49296925226166
FNDC3B	7.68397731679375
MTCP1	5.75595110933553
GPR63	3.48113141283452
FLJ21986	3.54595627372679
LMCD1	6.88750995025977
MICAL1	4.69993278298639
BLZF1	4.06607654069331
IQCA	3.88713134880755
PCDHGC3	3.65754110552499
ATRNL1	3.08470849124786
CAV2	5.46387804707294
SAC	2.90915586862085
DUS1L	6.46219832249393
NEK9	4.19801017098975
WARS2	4.70731847448017
DDO	3.40415264721432
MARCO	3.85049943283419
DCHS1	4.80831642684152
TOMM40	6.16992928189305
RP6-213H19.1	5.24633034101947
TUBGCP5	3.37537702486991
IGSF6	4.81855506834178
TPPP	3.46311596921837
SEPT11	5.06418653726437
ADNP	7.94531648126684
UST	3.71564062134332
C13orf34	5.07088808962998
GSTM5	4.45444690234475
BTD	3.820156169207
PDCD1LG2	3.10811507001973
SNRPB2	7.67570221036206
APOA4	3.75016056284952
APBA3	4.35182404610071
CUTL1	6.45256916290415
PMS1	6.10777723048791
EIF3E	10.0433502553113
IL9	3.22462043054998
HOXA11	3.87234197003854
NARG1	5.68735731402984
RPL31	7.21793906643437
RAB28	3.6511446717579
LY9	3.1287094439912
TFCP2	4.05428750002775
ATP2B3	3.15782676366013
KDELR2	6.98195237365683
TLE4	4.31821799663156
FLJ43806	3.52153454663463
TLK2	4.95395058728002
PKP3	4.73417602330232
CIR	4.64322976177337
RPN2	9.74414010840054
SH3GL2	2.80582100440467
CTSO	5.74221341014518
SFMBT1	5.04528323536464
WDR57	4.67978847422462
SDF2L1	5.13047284266651
IGFBP3	6.91584391935176
FER1L3	7.62533985608699
DEK	9.09761665366855
C20orf43	7.51092252566078
ARHGAP24	3.58126771376835
ALB	2.87600847918412
SORBS3	4.75793614275402
C4BPA	3.64769501400955
UPF2	6.58901993725414
AGBL2	3.17746272845377
C1QA	7.47467304078937
DOPEY1	5.64759621186028
TERF1	6.60102592411346
KIF22	4.47333824918364
DNTT	3.32285512743536
C10orf6	4.2670016593175
C11orf41	3.43227669121003
NINJ1	6.05644158277894
SEC61A2	4.37249286966616
HNRPF	5.25089675051511
COL11A1	9.8481400845614
HIST1H1D	4.58351023644459
UCP3	3.66463249765572
MYL6B	6.74370006734027
UBAP2	6.72563918733764
TREM1	4.04332371927642
CKMT2	4.25595623697154
HLA-C	10.8305480882494
SLC13A3	3.73288442300594
PLA2G12A	5.42281855720149
SPRED2	3.98791937498549
SCN10A	3.8431210514342
TIMP4	3.77679605096921
PITPNC1	4.94016140836687
SLIT2	5.78497265012955
RSF1	5.26591601909567
POU3F3	3.23152194329488
LIN7C	5.11517354347709
NKX2-2	3.15353857985400
DPPA4	2.83129496822854
ZNF804A	3.5489378214865
CCIN	3.55276301209914
SLC25A31	2.96837992645046
KCNMB4	4.35451923992151
FUT2	4.01344399438798
RABL5	4.10673273106928
FZD4	6.40166728836852
GALNS	5.28035959890641
PNMA3	3.92175106358852
STX6	4.66665689808738
HIST1H1C	6.09075952002274
CIDEB	4.59330574384753
CASP4	6.23026280520218
PDK3	3.80457231272374
WIT1	6.0690650435243
TPR	6.6187356637003
MTX2	7.20149564031733
HIST1H2BH	3.43283572733966
BRD3	7.0637385376544
HIST1H2BO	3.41940757437268
SERPINA3	4.22913213266133
UBXD6	4.19494978140338
HOXB7	5.62456166424455
C7orf23	5.58523466625619
KIAA0143	8.35462577015049
KCNJ16	3.44789933439652
STAB2	3.85925457518219
TNPO2	5.45170413623658
CENTG1	3.60737309887086
IRF9	7.07064049897193
MCPH1	3.14417339150014
FABP2	3.55226452660617
C9orf3	9.4426775347599
FBXL4	4.27414095016148
LBH	6.45678340849644
MYO1D	4.62142546412087
PTDSS2	4.96362029300357
BMP2K	4.16257342077962
NFU1	6.36029521121269
UGT8	3.42536254764148
SLC25A23	4.39013680456961
MAPK4	3.75604296657529
HINT1	9.8692453457341
GLP2R	3.26071513371217
WNT7B	3.55818899525436
SETD4	4.80948033882825
CHCHD2	10.1550567650239
DYNLT3	7.89718803108993
FKBP11	5.98379837581225
NDP	3.05083592408455
RHOBTB1	5.09080942159959
FLII	5.19336578467471
SLC4A4	3.66183908280494
RPL38	10.2995750077982
HTF9C	4.52326162813591
RPS16	11.0425165569889
AP2A2	4.90024356368465
CHPF	5.43239521935742
CSNK2A1	5.38917599324389
MAP7D1	5.58046238545683
FKBP6	3.78455727110676
ZNF214	3.41650273507847
DDX56	6.18058149220883
TWIST1	5.90585309846824
EPO	3.37435816949396
MRPS18B	6.35306751985653
ZNF682	2.89202245186433
AOX1	4.17863977901235
RPL14	8.95210730656209
CYR61	7.16155832971571
JRKL	6.27478818937305
DTNA	3.61934516303628
MAFF	6.72292382176163
LOC51136	3.31516283266820
TMOD3	3.4761757411822
LY96	4.99055594395176
EEA1	4.19813475431251
KLK3	3.24437138475632
IL1R1	5.39980804865641
HRSP12	5.30258830689398
KTN1	8.6417327196096
LOH11CR2A	5.10879290419664
ARL5A	7.97673742645258
MAB21L1	3.11357319841187
C20orf59	4.23316133704671
ADAM2	3.05042760330075
PHKB	5.35107456162266
CCT6A	7.58559915465302
TBC1D8B	3.83078548814031
FAM13A1	5.53641288024858
EHHADH	4.08356486405282
LAPTM4B	10.2883270846244
TMEM147	8.09887366365223
ITGB5	7.51196915661111
YIPF3	5.61440667353671
FKBP2	7.64679654373591
XPO7	4.9619550616777
GPR75	3.13656531918325
NR1D1	5.1018301603421
TRIM5	4.67253346442405
TMEM110	3.90950419753823
APOC1	8.9539116121759
RNASE4	4.86318270437827
PARD6B	3.10541013601156
ARID1A	5.66615128099047
NEK2	4.60262388880916
RRAGB	3.58887907200117
PCDHGA3	3.62699498893548
HIST2H2BE	5.19214258612457
RCN2	7.3678339686732
STARD7	8.43701658973551
SHMT2	5.46479387866014
MLYCD	4.77121802464566
KIAA1751	3.41268535395636
NDUFA5	7.82734125037894
THAP9	2.99202716626188
FLVCR2	3.89000454207902
RP11-217H1.1	6.08848110470851
AP1S1	4.70255825816808
NCLN	3.94579762096203
SDHA	7.18633674106551
SMAD6	4.58139265804275
SAV1	5.42595819305521
SAT1	10.0914195669858
ADAMTS7	3.76593069725175
RPP38	5.69968914939637
RCBTB2	5.27916804153495
VEGFB	4.88253381583862
COLQ	3.87448312661678
RBMS1	7.11515798230286
NRXN2	3.52949573014229
WBSCR16	5.78722296048714
DRG2	4.71604972859578
KLRB1	4.56226350604617
DNASE2B	3.27366742282482
SAFB	4.85459230500472
MAPK8IP1	4.05562617364316
RFX2	3.79037832878134
MLLT4	3.51560576540599
ANKZF1	5.46718274894954
DUSP8	4.66390691665991
C19orf50	5.28440546887528
MEF2C	4.42047016464007
SENP5	4.08010054992838
NFKBIL2	3.88867841361037
LBR	6.65648018309007
CBFA2T3	3.44974097471539
AFF3	3.40958270225779
IL2RG	4.44638972011837
CCDC51	6.34859403951376
COG7	4.8349121261515
MYB	4.40891056730583
KLF3	4.1735039127214
PLXNA3	4.49672665554221
KCTD14	3.96817660674649
FZR1	4.04392741846654
XRCC2	5.15207203964229
SLC44A4	3.34463156206733
ESPL1	5.29054567480242
MMS19	5.55118089049727
GMPR2	4.93077288396533
ST8SIA5	3.29436090681118
TBC1D19	4.18752394413469
CHPT1	5.72472960324926
ERBB4	3.85111793702261
TSPAN32	4.11079025538095
MAP4	6.30959125807066
ACTR3	9.96914477771545
UGCG	7.27261654461504
GPHN	3.29991103008166
ZAP70	3.72433148631595
SLC6A2	3.92444438263079
LPP	6.81823020662256
PTPRCAP	5.03822978503251
IL12RB1	3.53999402772713
HIVEP1	5.29661645236086
ATRX	5.60873670364468
EIF4EBP2	5.74301298578976
DFFB	3.90153526407526
DMRT1	3.82621591482359
CHST8	4.19791226583569
HSPB6	3.95029344311992
C14orf109	5.47867273708192
IER2	9.0613827300179
NMB	5.51829680957146
COX5A	10.5562243209531
EIF6	6.90841937608677
AIFM1	6.5692043169237
WWC2	4.75897474121604
GSTA1	3.24018922973553
POLR2L	7.57679478408968
MRPL4	6.40744606808042
SEMG1	3.00137056644713
MPPED2	4.69445194423834
FLJ21062	4.67048520677035
TRAF3IP2	5.47851808202135
EPB41L4A	3.52223178254515
LILRA4	3.69030677090472
LAMA2	3.7411447674451
TAF4B	3.25707976077071
RLBP1	3.19362687222297
SLTM	7.40911573765051
CD300C	3.6125368186298
FLJ10404	5.25582228866005
RTDR1	4.77637318986967
MALT1	4.33262364516978
ARVCF	4.5285950397629
RENBP	4.08192904925198
ATXN7L1	3.33298687533488
NID1	5.26348341132043
TUBGCP3	4.45774194754585
ZNF783	5.21547153018777
ITIH5	5.73314962276981
ZNF85	4.7487855640142
MMP13	4.15893814340316
KIAA0329	4.70640527259097
C8A	3.65925991661241
MGC87042	3.08554426303993
HOXC13	3.37996739636248
CLGN	4.18480226438799
SLC25A37	4.0507891034111
SMARCC2	5.63931487155889
TFDP2	5.18150322113434
POLI	4.44406740540521
HCP5	6.116837302849
UCN	3.63354050347697
ZNF764	4.01506346970037
USF2	5.93969595884015
C20orf24	10.1103818297937
FHL3	4.82047037204293
SPATA5L1	5.01341877682558
JMJD3	5.09912962270302
MMRN2	4.56341461841598
DSP	9.48470318841093
NDST1	4.28644227717647
ZNF248	4.99381844600351
PELP1	5.17250075887648
MBL2	3.13766849258421
ZNF230	4.34552246829138
RNF41	4.12287553589034
THOC5	4.06200429239936
MSN	7.93716284967266
SLC9A5	3.49999644861209
SERINC3	7.22165290298499
ZNF434	4.0127795007294
MUSK	2.97128497850329
SMARCD1	4.42045474429565
C11orf75	6.64745436405601
ZFP106	6.00809824932103
GTF2E1	5.63600256953613
RY1	5.75725265515845
ATAD2B	4.26448655552609
DDOST	7.77545154175278
ARHGAP17	6.35009452216629
GPNMB	10.1731259813515
TTF2	4.90169692150204
SFPQ	6.98731380790015
GFRA4	3.73881734634196
TIGD6	3.63707223835704
SLC39A14	7.3447813486052
AKR1B10	3.34080864259164
NGRN	8.06264468948986
RGS16	5.66722861922075
URB1	3.81957969302916
GPR137B	4.77322816480403
MECP2	5.02948337852584
PSMA1	8.72446347555393
TOP3B	3.51491193887522
NFATC4	4.43998555854493
RAB7L1	3.57349013576377
CSN3	3.87562159789281
NOS1	3.79412698094624
CA14	4.05796314173445
BMPR1A	5.41060144499808
YBX2	4.75094900250894
PRL	3.29729063752075
SNRP70	7.64977344970878
C6orf130	5.2080213132395
KIAA1166	4.15053552443122
FUBP3	6.04369100805382
STAG2	7.31033860605446
ACACA	6.62601499716893
ABCG1	3.9581369822851
ATOH1	3.15159292531452
ODF1	3.62338767187309
TMEM127	5.60574309415417
CD55	6.7680256754702
PLN	6.18362145007184
RPS23	11.8375743292244
LYPLA1	8.02150156480581
PRDM9	3.66010375319537
SSX2	3.87535508805458
PLUNC	3.19464986198489
SYNGR3	3.75291398330648
EML1	4.19934419738064
LNPEP	3.11355189722983
SMAD3	4.39673607400992
NUP93	5.57788067365085
HISPPD1	5.75139705471614
HNRPUL2	4.35581132945266
YARS2	5.40146756625325
TBC1D12	4.19563563524982
ZCCHC4	3.45144607406793
FBXO22	3.75342967787947
C16orf24	4.99742079381102
ZNF669	4.654773785602
PTGDR	3.21805173855149
DDX27	7.52359856546463
KIAA0409	4.46367715203497
ASB8	4.28377609317543
MEPE	4.00575045909077
PLP2	8.30038733504661
COQ7	5.0689915950028
CHMP5	7.34062299579006
CACNB3	5.90122506308342
C10orf84	3.55977920536849
SPO11	3.74030462277359
NEDD4	4.02257794464868
THAP11	5.48526205838203
ZNF43	6.10905986652559
KRT13	3.10085030598992
NEK4	4.75566552020546
MRPL19	6.04811880820767
RBBP9	3.41239592262007
PRKAR2A	5.53439075676658
IHPK1	4.97439086899743
ATP6V0B	7.65945951638893
CACNA1E	3.19520667681654
CEACAM8	3.13866959506512
PEX14	6.34544951048662
BXDC5	6.35397853153977
ZBTB38	7.09856513571023
PAFAH1B1	5.75215745423272
PCTK2	4.39786992062784
LRRC16	4.6160286078533
OSTF1	5.69135642933632
KIAA0323	5.49027115077868
FYCO1	6.03530890379955
TXNDC13	5.34618879889338
PLTP	7.49049971499109
SLC25A1	5.32178155822711
EZH2	5.34965122211486
PLEKHB1	3.24846747411542
GRB7	5.50220114062637
ZFP37	3.38292252562556
MRPL33	8.34298003548627
C9orf27	3.18106245453683
PELO	5.58767910179441
ARMC1	5.89550881194729
ZNF154	3.66631026714510
C3orf64	4.6788613259373
FLJ10357	4.88125430044628
PON1	3.29348680406158
SYT5	3.4556158165438
TMEM66	8.60439656503383
ATP4A	3.2926627182838
HBEGF	4.00062484961853
PI4KA	5.28441521243577
LEPRE1	5.3046079782803
POU2AF1	4.39613176666717
MRPL12	6.29579457315284
GNPDA1	6.765835826216
RASAL1	3.66024044506188
ZC3H3	4.82812631277507
DDAH1	7.495575711459
MGAT1	5.97499995878637
TIPARP	7.14634679241102
UGT2B15	3.36485748791779
DNASE1L3	3.29038157153387
CHEK1	3.98367853656486
ZNF8	4.2546960549795
TXNDC1	5.33879009859523
CKB	6.58673627082029
RTN3	7.38107949824946
IPO8	3.90191038097741
FZD2	4.19198767498533
PART1	4.2547737495298
PSMB6	7.1230843190407
MAP3K14	4.09371816976134
PCDHB8	3.17300989780861
PHC3	3.43220786394578
PPP1R8	5.64270881574082
NOVA2	3.90692205662508
TNFRSF11B	3.44752330851382
GOLPH3	7.27942581640931
LOC51233	3.91036550175179
GGTLA4	3.87176849671212
PDE6D	5.23774067425752
TTLL1	4.46694274578449
ZNF117	4.78118749545423
NKRF	5.69144642234661
CLK2	6.84405940329402
TNFSF15	3.31871890918917
DUSP2	4.75145273221383
HSD17B11	6.01081797998951
SECISBP2	5.03800098216459
PPAP2C	3.89099284422748
GABRR2	3.56054275166967
LOC51145	3.15601855768739
PIK3C3	5.67183322247115
DHDDS	5.62206578752284
CTSW	3.70866967313684
NEFM	3.59012854225011
TNNC2	3.38831112294535
ANKRD28	4.83465997515425
MRPL28	5.021852598607
STMN3	3.42743344327076
SYN1	3.54538802533801
RAB14	5.15292383545771
PIGV	5.46756276560632
CDK2AP2	6.70872018430875
ZIM2	3.36990068190388
APBB1	4.64631105791511
SND1	6.83482843426316
C1orf123	6.3268380214765
B4GALT1	3.34099725265948
CHD3	5.73560291701831
RNASE2	3.74825571547786
BCAP31	8.20835374512265
SLC25A44	5.15010069188329
CXXC1	5.98619359357453
PIB5PA	3.90541611157766
CD40	4.59099928540149
FAT2	3.57789668904428
DYNC1LI2	5.05769299830346
GDI1	7.0424265475214
ZNF81	2.84184580872966
VSNL1	3.79945317550064
PIH1D1	6.71229850083147
KRTAP5-9	3.88643273944516
FLJ10081	3.53266054837317
CS	7.70305729931957
ZNF318	4.2989534747134
IGFBP7	11.1849328347946
ZNF609	4.55962227022380
SIRT4	3.52187596003853
SCN4A	3.55214993619921
ARHGAP4	4.22285134546258
EHMT2	5.61143472459018
UFD1L	7.89091753703956
EXOSC10	6.80761749110142
ECE2	3.54421877752792
ERMP1	4.95467307846406
OVGP1	4.36542684285028
GTPBP3	5.84688122510706
FAM82C	6.47972118942866
PACS2	5.61503046838244
C19orf36	3.65832416274640
UNC84A	6.60045865795697
ARL4C	6.76436675429263
SCD5	4.54943557734632
ATG4B	5.00538691785862
LASS6	7.75812224268133
LSG1	4.83317490999243
MAL	9.37566575978927
GPR22	3.42376761450309
WDR5B	4.85245131014995
GALR1	2.86829572889544
AQP4	3.06246600644666
C17orf60	3.30631220048351
HDAC7A	5.78727816929498
GRIN2C	3.37642536829809
ARMC8	4.76271728849747
SLC47A1	3.5515669910651
DMPK	4.18469695218337
CCRN4L	3.80140277283136
CBR4	5.26149037956491
KIFC1	5.36694273593921
LHX5	2.92064479810529
SMC1A	5.89258746884182
LPXN	4.74435828202206
TRPC7	2.75225567944387
SERPINA1	4.96635045601237
SMYD5	4.59824052819074
RPS13	11.1722294091837
CRHR2	3.50885369475584
TUSC2	4.82645509541583
PRKAA1	3.2887776644008
FADS2	4.93050202355174
ENAH	7.14188651302863
PRO1768	3.37500442105623
KIR3DL2	3.36245595482747
APBA2BP	5.56609365081325
ATP2C1	5.29491292768587
ALDH1A2	4.26352223812729
RNF103	7.25002511751953
AHCY	6.7550377180035
CROT	5.33449071254251
PABPC3	8.41736542607725
ALG12	4.31095650234165
EGR1	7.87855286121562
THSD1	4.45696371557881
CCL17	3.54584330167017
BZRPL1	3.25205469148032
KHK	3.5856117610946
ESRRG	3.25413996275486
SLC12A2	3.76922334425722
CNGA1	3.12087255735644
RDH5	4.5410520552262
CD58	4.75059638925592
PTGFR	3.50614629409789
CCDC48	3.48850336067172
CCDC76	4.86364798217589
CDR2	5.48488139166069
ZIC4	3.75959402680011
SELE	2.85493152291295
OR1G1	3.50336586174733
EXOSC9	5.48877620477131
PSMC6	8.14729064801219
ABCB1	2.80268290096583
GPR12	3.43804407848699
KIAA0196	5.78063888239135
PCDHA2	3.05387866399754
SSR3	4.74052059789024
MSI1	3.83258632722182
TRAT1	3.10481659555405
CC2D1A	4.78407595671463
PLAGL1	5.30165945751488
LLGL1	4.03724748521512
KLF6	6.44733576333875
MTF1	4.71743587240787
RNF2	4.57717420641352
tcag7.1314	5.59956545924162
NR5A1	3.51490158791334
THBD	4.66827983000507
ABCD2	2.66684800250742
ITGB7	4.03546681809765
DNAJC7	5.33328271743919
CCDC81	3.49207578520945
TM2D3	7.31318543997292
HUWE1	4.56529375260827
CDH17	3.5425049278218
CD180	3.84124501061974
FAAH	4.18210302978415
IL17A	3.02001685897229
POLA1	5.44984044909376
TMPO	3.68299554778848
LYRM5	5.82683648023827
GNAT3	2.89969379814248
TM7SF2	4.88810535849281
FLOT2	4.73308050790288
MAP4K1	4.47853610333668
HDGFRP3	4.49186447007082
RRAS2	5.20493734735746
OXCT1	4.61869567835239
LTBP2	8.36790473708513
ARPC5	9.3946285898098
SV2B	3.51317338070551
ZDHHC4	4.7357357381183
CYP2A6	4.26009242533413
PDE9A	4.49429431464855
ABCA8	6.2115167224112
NDUFS2	8.74572232529428
UBR5	6.27993485379943
FLJ22662	5.59378990890748
GP6	4.12649479506477
CRYBA2	3.42068988664101
LEF1	4.09097284121875
ZNF20	5.0964023037607
CTPS	4.74945854728328
EPS8L1	6.49905694566584
EYA1	3.23178954437241
SERPINB2	3.57348759321104
MAPK14	4.57916525762202
