Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A11_297970
Composite Element REF	Signal
AKAP3	3.98027034663898
OAS2	6.06315788903625
KIAA0423	5.61052734652582
SEC61G	10.6832119199052
CAPN11	3.12374600303628
TMEM50B	7.13677338211095
DEGS1	7.56893595033018
ARHGEF4	3.71611495304514
DBNDD1	4.40875135884701
TBL1XR1	5.25017652365384
FAIM	4.75438119832345
SP140	3.57996348653997
G6PD	4.68566718254933
NUDC	6.59354750476357
GABRP	3.14352817454795
SCARA3	5.03590103525188
TACSTD2	5.27867092607293
EIF3J	6.18440291491949
PPP2R2A	7.61682868608553
CPA3	3.59129782564588
PVALB	3.4840532359772
BCAT2	6.30778378718072
MFN1	6.58511441073138
F10	3.13349548736111
FAM134C	6.46111169224069
SNX11	5.80313035233501
COMP	4.04137975426938
GPR177	7.70519225555564
TAL1	3.24659535459371
ACSL1	8.07844206889538
ABCC5	5.42864731371877
HCFC2	4.07753274185511
TCAP	3.51792199891125
ABL1	8.06131218587152
RBBP7	9.75224934912252
PTPRG	5.32759965172819
NCOR1	5.61172310128893
MOCOS	4.80623660149987
C14orf93	3.7145069338166
PRDM10	4.31135572005454
TNRC15	5.36426078611134
SPINK4	3.92430510095562
TXNRD1	7.914903423627
UBE2H	8.70823499350969
BRDT	3.05341518744344
SLC16A4	3.50578587599527
VIP	2.91051702345435
CALCR	3.24833138079394
CCNE2	3.86325616434290
SLC6A8	5.03697829573376
LILRA1	3.78017708899001
MC2R	3.3903806141518
MBTD1	5.00697438151022
USP33	6.45400151985797
PPP1CB	7.963489946292
C15orf39	4.1947652692212
ABHD8	3.67277946136868
MAP3K12	4.80565168189345
PAAF1	5.72232299035449
ARF5	7.27318662433739
CCT3	9.32764062799016
SLC3A2	4.99463043856971
PIWIL2	3.14743335320198
RAD50	6.09289357151856
IER5	5.90214064983512
SYNE1	3.47583953842749
MBTPS2	3.9166122560652
MVK	4.32617832987283
TSPYL1	8.84474512293236
NCL	8.7483568685188
PSMD10	8.41467555938825
MOBP	3.71601161856393
GUF1	4.07270981614896
WDR44	5.94215150077637
HRH1	4.3076228837648
HIST1H3C	3.65298749492814
C5orf30	7.26942435180011
RASGRP3	4.03563226554654
RNPEP	7.14651833545717
PRKRIP1	5.70613827285053
MED21	6.66731222446631
GRPR	4.34873315121527
SYT11	5.69082881892777
NTSR2	3.15884648542954
Gcom1	5.18832699567604
SPTBN2	3.29160367156159
LRMP	3.61052655803661
HTRA1	7.8369489310097
RNF111	6.63208186303619
SLC26A2	6.24526239980106
WISP1	3.54154840327765
ATP2B4	7.29612965610956
FLJ10769	6.42753830389054
PTH	2.77082819934842
KIAA0895	4.04596291526306
CHST12	5.76254130981387
RAB22A	6.30849388216883
TARDBP	7.26622079000928
RANBP5	5.69590686795193
P2RY10	3.27101456103315
STAU1	8.83479150415571
NME5	7.88620525332799
DDX21	9.12992771936575
CHMP1A	5.78934598084315
BARX1	2.99595497806807
HDAC11	4.16872260932286
NOLA2	7.69321510957025
MTO1	6.5379672079816
DHX29	6.1647983110488
HADHB	8.96085579629242
ADAR	10.2828578082861
SF4	6.27562524525104
PLXNB2	6.94610222409035
P2RX1	3.20799987299652
SLC15A3	4.96850666811814
GAS2	3.72070215573746
EN2	3.27636710452884
NUMB	4.31327416601358
C14orf172	4.4584092417451
TNIP1	6.26580101606143
INHBE	3.35698020420858
TM9SF2	7.9635606771598
PSKH1	4.47147862725115
NSFL1C	7.36297183224065
RHOG	6.73618451273592
HBB	5.39697354650497
MED15	4.62580804098864
HEY1	5.23041791204182
KNG1	3.13723242235244
CASR	3.54911449452449
ITGAX	4.017500833025
CANT1	5.66066230158029
C6orf66	7.22693190366667
UNC50	7.9329832494963
C21orf33	7.77525791680117
IRF2	5.87126878865081
HEATR6	4.65708245347066
GNG7	4.01565512085682
RUNX2	3.28756232582645
PGR	2.97372792912028
SOX1	3.20941290730509
CROCCL1	5.38147918572501
BRE	6.62469250744596
SRPX	5.51438551035458
MBNL3	3.98415339985103
ODC1	10.0378555746624
SDC3	6.51017319041653
NR2F6	4.8883938655664
ADORA2B	3.8920020633832
ZRSR1	3.06906865027502
ZFYVE16	5.72632419583625
RPUSD2	4.54557526687526
SYNJ2BP	5.96380811971662
POLE	3.95105779954274
E2F2	3.03834400538849
C14orf173	5.12182626694848
THRA	3.91074125735065
MAPK11	3.60423841324128
TBC1D22A	5.93176115625724
PTGES2	5.66861506034667
HIP1R	4.24110480343021
ENO3	3.53728583282768
COL4A6	3.29050166264705
TOMM70A	7.16870057702062
IRGC	3.43874744369444
NAB1	5.20059947092024
DET1	5.28430534644871
TRPM3	3.18791473081979
ZNF532	6.46175857373911
RAP2A	5.92727223457127
PLG	3.62606536650197
FECH	5.16446090612448
CRIP1	9.82580157106594
AZIN1	6.62763273436577
SLC7A7	6.25076233160448
CA8	3.59967328060709
IL10RA	4.86461568008051
CDC42EP4	5.33092193717304
C16orf58	5.70676358384361
ARG2	3.74212138785763
NOL7	7.57776268426579
JARID1A	6.2934094826909
PANK2	8.5102864547036
ASH2L	7.40932554078175
ICAM3	5.8449347182777
TMEM16C	3.1688704006516
MDS1	4.08265323937187
CABYR	3.53140038034312
SLC1A3	6.9103828872964
RNF139	8.50333468044629
ADAM8	3.91471687474291
SFTPC	3.66897563275526
BCL7B	5.83895411677867
MAN2B2	7.22497966738313
PCDHGA11	3.01088659890141
RGS12	3.45051140717199
EIF1AY	3.24671856642727
NUDT13	3.2024271261276
ARL6IP4	5.72404456584643
RPL35A	11.7365593483498
CCDC21	4.74065903966972
RAB40C	3.52592028744902
EMR3	3.19707267755328
PRRG3	3.41413254377445
LRCH1	2.68108063326321
SAA4	3.62195124538544
RAPGEF5	4.70074660838253
ZCCHC2	5.79700224805849
CLIP3	5.82886253822468
MAP4K2	3.5358159479939
C20orf30	8.9845168546487
SULF1	7.95181143744896
C11orf48	7.46177218523657
PRDM5	3.30958987039301
ELOVL1	7.23082905505703
PPP4R2	7.4001440668245
KCNV1	3.02365352201437
ACP1	6.81523307632248
SIGLEC5	4.93770480839352
ZMYM2	5.87096244859514
C19orf61	3.62237595549692
DAGLA	3.95077470565157
GPR32	3.88610903777158
EDG7	6.6695551941225
NEUROD6	4.4836856564327
NEURL	3.44885774442442
SLC2A4RG	6.6919433595681
LPL	5.42872014414192
CA5B	3.87694320150208
MPHOSPH9	4.14817677572242
CLEC2D	3.36184233281509
HMG2L1	6.36630406944089
GRRP1	3.75134025123813
HCN4	3.74425551352295
CD8B	3.65117161200738
HIST1H3D	4.22037434195935
TGM4	3.24571139983094
SLC6A12	4.89986045498908
CD84	3.80856016427778
TBC1D15	5.97659847105715
RASA1	6.3358221145563
PHKG1	3.77291517710805
MAGEA11	2.93243311573786
NONO	8.31024040606354
IMPA1	7.33710586388652
SH3BP1	3.57174743655555
RARRES1	9.03203765308658
NPM3	4.12268599400713
CLEC5A	3.96566928009529
B3GNTL1	3.87784400111771
ITCH	4.84665334504534
MGAT3	3.54157794242042
ARPC5L	9.70234106905827
KLHL26	5.37040512396803
MBP	4.79871789935446
SIM2	3.15231734031423
RPP25	3.92811649157476
SLC2A2	2.69151575041159
EXO1	5.69132458431109
SOSTDC1	4.05527879411957
HRC	3.18483963626767
TRIM48	3.30259095630711
KIRREL	5.0506783548485
PIK3R1	6.45327490486591
HOXC11	3.82582951463513
MAF	5.3053332772335
DOK5	8.86608535397662
HELZ	5.33798659733731
ZMIZ2	5.80815820133168
SLC46A3	7.0998946598658
ADRB3	3.85872718310634
PTRH2	6.76508149076848
DMD	3.86759839904993
STAMBP	7.09760845637462
KRTAP2-4	3.31260173299791
ADCY2	3.44491579625324
MS4A12	3.11701413505187
TCF20	4.72720368648627
KLHL20	4.15702320781698
SRM	7.9943744145431
OTC	3.65910516150197
ABCB11	3.12312379808520
KCNC2	3.79274859905454
CDH19	3.07845575085958
SSH3	4.94690270585554
ZNF135	4.03063026374769
FLJ12529	6.21556602929379
PER1	4.71417087854078
KLC2	3.85299375995284
HDAC1	8.23658169260848
FAM128A	7.70222828692515
FNDC3B	8.07851992405532
MTCP1	7.37953847041989
GPR63	3.61755165048026
FLJ21986	3.31215119231292
LMCD1	6.65438342151223
MICAL1	4.36413224985869
BLZF1	4.39166079102364
IQCA	3.63241529200363
PCDHGC3	3.45927463684102
ATRNL1	2.99288199361672
CAV2	5.56497955158174
SAC	2.89367972014478
DUS1L	6.07479837751472
NEK9	4.51897436802907
WARS2	5.78940697933743
DDO	3.07818062072255
MARCO	3.65951820414102
DCHS1	4.01773596790716
TOMM40	5.35486139998604
RP6-213H19.1	5.85097616030493
TUBGCP5	3.48009421912122
IGSF6	4.08394736376908
TPPP	3.45298810141339
SEPT11	5.33013442478007
ADNP	7.7780527587219
UST	3.91586442944235
C13orf34	4.82344139493341
GSTM5	3.78129987482904
BTD	4.59305767167946
PDCD1LG2	2.82989360995210
SNRPB2	8.76247338603215
APOA4	3.50691478842328
APBA3	4.14403518836647
CUTL1	5.65960410825243
PMS1	8.17068244347645
EIF3E	11.5839168112942
IL9	3.26459293039910
HOXA11	3.41999398547488
NARG1	7.92200387522915
RPL31	8.63193459715969
RAB28	4.38665823094928
LY9	3.24133804356112
TFCP2	4.39915481813763
ATP2B3	3.24014962425005
KDELR2	8.2500750095483
TLE4	4.01107315073786
FLJ43806	3.13261221614569
TLK2	4.99737169021389
PKP3	4.59301628416507
CIR	4.96342670890183
RPN2	10.6497629263069
SH3GL2	3.44898587909609
CTSO	7.8888306511719
SFMBT1	5.45846881998816
WDR57	5.43313140515269
SDF2L1	5.6167848346253
IGFBP3	8.47952742256015
FER1L3	8.11326096154657
DEK	9.050468955398
C20orf43	7.07443141104102
ARHGAP24	3.43935559968280
ALB	3.20031135166717
SORBS3	4.30437973299901
C4BPA	3.72464790716472
UPF2	6.27689113316365
AGBL2	3.09606895059916
C1QA	6.9615683916993
DOPEY1	5.54599655984904
TERF1	6.1674470888756
KIF22	4.02865932898724
DNTT	3.08336602800413
C10orf6	4.0114815007027
C11orf41	3.20784739985667
NINJ1	5.8392557935116
SEC61A2	4.70998112753871
HNRPF	6.68930679707866
COL11A1	6.83176967652667
HIST1H1D	5.53747092951923
UCP3	3.67623150627937
MYL6B	7.13971074833543
UBAP2	7.92837216653626
TREM1	4.19271195614561
CKMT2	5.85482806372306
HLA-C	11.4555587540698
SLC13A3	3.83696231392383
PLA2G12A	5.79091460344112
SPRED2	4.0651311087192
SCN10A	3.79436806987536
TIMP4	5.39171598056455
PITPNC1	5.46716819312974
SLIT2	6.99180233231028
RSF1	4.36848474729873
POU3F3	3.04077214560577
LIN7C	5.42487862878928
NKX2-2	3.28722806556550
DPPA4	2.87422353705963
ZNF804A	3.35481581022949
CCIN	3.44895362601256
SLC25A31	2.68848553053641
KCNMB4	3.81260214073073
FUT2	4.06958055346514
RABL5	4.75091752633636
FZD4	5.7150551878454
GALNS	6.06521313753091
PNMA3	4.00101502841817
STX6	5.20701029734931
HIST1H1C	9.2642806556294
CIDEB	4.22297822271157
CASP4	6.87233962135826
PDK3	3.75069318762056
WIT1	4.90214166212706
TPR	6.60416261188721
MTX2	8.64901809104899
HIST1H2BH	5.56786302866793
BRD3	7.59877391724323
HIST1H2BO	3.78225039621209
SERPINA3	6.42852311020026
UBXD6	5.97356512431525
HOXB7	4.46665628227937
C7orf23	6.54549950120053
KIAA0143	9.25361510461248
KCNJ16	4.47074202448819
STAB2	3.48029518356892
TNPO2	4.61536292148226
CENTG1	3.45102719070728
IRF9	8.46358810580807
MCPH1	3.17440700861986
FABP2	3.13250255366514
C9orf3	7.37788502054799
FBXL4	5.20743590997968
LBH	7.19735769441403
MYO1D	3.98935057989983
PTDSS2	4.56381456249505
BMP2K	4.300292505628
NFU1	8.4559506211919
UGT8	4.24969896914820
SLC25A23	4.39587768601373
MAPK4	3.54696238315852
HINT1	10.9026619781854
GLP2R	3.27992338012304
WNT7B	3.49527816275054
SETD4	4.47492413579134
CHCHD2	11.3590182628849
DYNLT3	8.64743910250925
FKBP11	6.45153310603987
NDP	4.51611310884418
RHOBTB1	4.25276979564222
FLII	5.46649498153204
SLC4A4	3.75909435161396
RPL38	9.68505095054128
HTF9C	4.06395128489204
RPS16	12.0289238379859
AP2A2	4.91685349006966
CHPF	4.71573005474608
CSNK2A1	6.61498790975284
MAP7D1	6.41253857817821
FKBP6	3.48473330016065
ZNF214	3.41985155102263
DDX56	6.42021660755192
TWIST1	5.25375416229531
EPO	3.30051246123542
MRPS18B	7.05539928586814
ZNF682	3.20393521631825
AOX1	3.62968389894616
RPL14	10.2031451407972
CYR61	6.66119496809475
JRKL	5.08625206105548
DTNA	3.7607762813399
MAFF	5.94077866829261
LOC51136	3.50277293762546
TMOD3	3.28695532961062
LY96	4.37348184532217
EEA1	3.89519518550386
KLK3	3.0059101004665
IL1R1	5.76675817741372
HRSP12	6.47439825887311
KTN1	9.5962474345062
LOH11CR2A	6.05721917510051
ARL5A	9.07447763403044
MAB21L1	3.48756688993689
C20orf59	4.19662298646831
ADAM2	2.71896906182668
PHKB	5.79168267788395
CCT6A	8.70368299646345
TBC1D8B	4.4115488731965
FAM13A1	6.03596058730513
EHHADH	4.31350391479935
LAPTM4B	10.0482196073615
TMEM147	9.92003676743922
ITGB5	6.44662307115312
YIPF3	6.48105785396362
FKBP2	7.77635250544935
XPO7	4.8184005950371
GPR75	3.21120240044439
NR1D1	4.54816375503167
TRIM5	5.41454317945962
TMEM110	5.4103031835588
APOC1	8.33625578864198
RNASE4	3.99879114357675
PARD6B	2.91310954855914
ARID1A	6.22698451101807
NEK2	4.61468681931536
RRAGB	3.81955377200807
PCDHGA3	3.64458499196212
HIST2H2BE	7.79558103523929
RCN2	8.69526737936568
STARD7	9.60334596745354
SHMT2	6.00228469932537
MLYCD	5.21299397962205
KIAA1751	3.01855031886972
NDUFA5	8.9581646012313
THAP9	3.24223747640895
FLVCR2	3.77894568520775
RP11-217H1.1	7.77345627093268
AP1S1	5.32726508291713
NCLN	3.83513868697052
SDHA	7.24009108768126
SMAD6	3.92286664143063
SAV1	5.50343901989759
SAT1	9.57344748962747
ADAMTS7	3.43054060409565
RPP38	7.20581815215357
RCBTB2	4.93241013637722
VEGFB	4.76274881236550
COLQ	3.77181435025552
RBMS1	7.73541492224308
NRXN2	3.77129148302655
WBSCR16	5.8813269393572
DRG2	4.48007005218551
KLRB1	3.85869996436791
DNASE2B	2.91507380514832
SAFB	4.56425591992022
MAPK8IP1	3.97304952753811
RFX2	3.96260154650549
MLLT4	3.54815634512785
ANKZF1	4.94927049408457
DUSP8	4.13671722372085
C19orf50	5.11088342520839
MEF2C	4.30086055100421
SENP5	5.53847705136421
NFKBIL2	3.47524558250601
LBR	6.60494034819146
CBFA2T3	3.25545091314627
AFF3	3.54090867339501
IL2RG	4.3313987763308
CCDC51	7.27544735822458
COG7	5.41131676233058
MYB	4.67411746785732
KLF3	4.00878011579441
PLXNA3	4.70551690926281
KCTD14	3.4574399987934
FZR1	3.70095388109373
XRCC2	4.7458482698099
SLC44A4	6.3622570178866
ESPL1	5.44731192431051
MMS19	5.16434274204302
GMPR2	6.44619697828289
ST8SIA5	3.53085565186049
TBC1D19	5.91109066706277
CHPT1	6.9168338138823
ERBB4	5.92423124087049
TSPAN32	3.75319746467329
MAP4	6.75277569194396
ACTR3	10.0070739892608
UGCG	8.78451743395698
GPHN	4.31500233543527
ZAP70	3.51115761622615
SLC6A2	3.73152237221809
LPP	6.67759760649435
PTPRCAP	4.48627234089768
IL12RB1	3.4659121073834
HIVEP1	4.99377759687785
ATRX	5.38362704444985
EIF4EBP2	6.9264918204149
DFFB	4.35145110492228
DMRT1	3.6142952291377
CHST8	3.75150789678959
HSPB6	3.85035959850112
C14orf109	6.0032114666286
IER2	7.8218802279898
NMB	5.28460385738958
COX5A	10.9488540372031
EIF6	7.64697118638711
AIFM1	9.08730290875382
WWC2	4.86675691406483
GSTA1	3.58506912602441
POLR2L	8.18237374138819
MRPL4	5.65551128866533
SEMG1	2.86594003927281
MPPED2	3.86611111278321
FLJ21062	3.76223887233756
TRAF3IP2	5.74588262572914
EPB41L4A	3.47857992134923
LILRA4	3.55472970956974
LAMA2	3.30673967969323
TAF4B	3.38229406247976
RLBP1	2.98524609592588
SLTM	6.68847880740804
CD300C	3.72415857047023
FLJ10404	4.6579089250314
RTDR1	4.76868066021064
MALT1	5.71750804181693
ARVCF	4.13031650810112
RENBP	3.80119769686093
ATXN7L1	3.42382017915835
NID1	4.12249342554408
TUBGCP3	4.61624426431377
ZNF783	5.17936274121158
ITIH5	4.81669316832742
ZNF85	4.95152253312568
MMP13	4.43569327588109
KIAA0329	4.13428435961355
C8A	3.93399719464761
MGC87042	3.32864000613564
HOXC13	3.28391961952113
CLGN	8.34011033989504
SLC25A37	4.03546446880861
SMARCC2	5.27807194873341
TFDP2	6.7805298556055
POLI	5.51627833582805
HCP5	8.22791364034168
UCN	3.19981505295947
ZNF764	4.31062137914142
USF2	5.54058994352642
C20orf24	11.3563822498402
FHL3	4.26162839335725
SPATA5L1	4.80870077085305
JMJD3	4.67031954756696
MMRN2	4.48824530024225
DSP	9.11027301361293
NDST1	4.18227507243703
ZNF248	5.01943242405759
PELP1	4.77418482187381
MBL2	3.5287388160762
ZNF230	4.22911848701861
RNF41	4.83963063845514
THOC5	4.20579831945427
MSN	8.56541811220995
SLC9A5	3.35363145115938
SERINC3	7.39273863688135
ZNF434	4.14669949011642
MUSK	3.10107304402872
SMARCD1	4.17671264267577
C11orf75	6.54635013421009
ZFP106	6.03247088555101
GTF2E1	6.63406731887703
RY1	6.6230646564182
ATAD2B	4.46948470047101
DDOST	8.72385682901236
ARHGAP17	5.89651007396666
GPNMB	8.22720579356294
TTF2	5.15674553699803
SFPQ	7.4228166328025
GFRA4	3.4132881925248
TIGD6	3.73883496902029
SLC39A14	8.93022912672869
AKR1B10	4.44674194072773
NGRN	8.47030735542273
RGS16	4.26117657142409
URB1	4.59000869397907
GPR137B	5.28491218794522
MECP2	5.05480649523346
PSMA1	10.1524224121959
TOP3B	3.67427956617144
NFATC4	3.91531383747291
RAB7L1	4.68521225293669
CSN3	3.71291411813708
NOS1	3.52649422446355
CA14	3.98257046524512
BMPR1A	5.45948677710942
YBX2	4.20342552524951
PRL	3.04673618446336
SNRP70	7.33653693271736
C6orf130	6.88986226657116
KIAA1166	4.63582039568539
FUBP3	5.80652326912504
STAG2	7.58438211453013
ACACA	6.88291623688307
ABCG1	4.5526912576865
ATOH1	3.06385799588213
ODF1	3.34369985486276
TMEM127	5.59712188356092
CD55	7.15396124828471
PLN	3.13951950232396
RPS23	12.8807646860146
LYPLA1	9.34974987996788
PRDM9	3.6061074099442
SSX2	4.00754557795614
PLUNC	3.37413578777332
SYNGR3	4.20906777548362
EML1	4.10076739183200
LNPEP	3.88429239342438
SMAD3	3.92514647648711
NUP93	5.96168345870347
HISPPD1	5.83717266931949
HNRPUL2	3.90270779013292
YARS2	6.38410378066252
TBC1D12	3.72096501317797
ZCCHC4	3.85380476853676
FBXO22	4.03966960615885
C16orf24	4.59891086736526
ZNF669	4.46109320207996
PTGDR	3.13225762638302
DDX27	7.15844697352044
KIAA0409	4.8369326595296
ASB8	4.78079014466226
MEPE	3.33145878018612
PLP2	9.27708573201232
COQ7	4.52390013899378
CHMP5	8.82906052476397
CACNB3	4.53093992743795
C10orf84	3.49701586282371
SPO11	3.77837345772403
NEDD4	3.95441811766776
THAP11	5.74516385249852
ZNF43	5.63590451283718
KRT13	2.96377866869366
NEK4	6.39481722662843
MRPL19	6.65407372090291
RBBP9	3.55841323907490
PRKAR2A	5.64659782081809
IHPK1	5.5059674284916
ATP6V0B	9.6706783977816
CACNA1E	3.05979547679556
CEACAM8	3.07646202873979
PEX14	6.4077734413814
BXDC5	8.44767236872755
ZBTB38	6.89449232964975
PAFAH1B1	5.81764330005958
PCTK2	4.2697363712349
LRRC16	6.03455332748907
OSTF1	6.06481495005258
KIAA0323	5.7776669831145
FYCO1	6.92935025397412
TXNDC13	8.80304233199955
PLTP	6.49778326681399
SLC25A1	6.16720005893678
EZH2	6.36219453505606
PLEKHB1	4.77227751880525
GRB7	5.05147764583289
ZFP37	3.40848290577658
MRPL33	9.59103193946586
C9orf27	3.47946476035925
PELO	6.78572424101705
ARMC1	7.21818524805466
ZNF154	3.68758883690078
C3orf64	4.11379334519149
FLJ10357	4.44573767686206
PON1	3.95745014504616
SYT5	3.50043065399589
TMEM66	9.74525968226276
ATP4A	3.17928178867398
HBEGF	4.38475701059529
PI4KA	6.51404207865231
LEPRE1	5.06228153621849
POU2AF1	3.88024818357398
MRPL12	6.88348436467039
GNPDA1	7.17524800743954
RASAL1	4.29118138114809
ZC3H3	5.36866524505353
DDAH1	9.69431122841449
MGAT1	5.95505352787683
TIPARP	6.26157186955426
UGT2B15	3.15600281347592
DNASE1L3	3.18539011628845
CHEK1	3.80387481123083
ZNF8	4.63374081131639
TXNDC1	7.3790028279086
CKB	6.4395964316537
RTN3	7.19918166860761
IPO8	3.58748477059258
FZD2	4.27306508316124
PART1	7.30464056190939
PSMB6	7.55801167780804
MAP3K14	3.92232479595676
PCDHB8	3.3873377866926
PHC3	3.5869087189296
PPP1R8	5.80777174778252
NOVA2	3.27291179005172
TNFRSF11B	4.05705668087731
GOLPH3	8.13190247857878
LOC51233	3.79671991933106
GGTLA4	3.0973674994201
PDE6D	5.26227567687524
TTLL1	4.9254402579744
ZNF117	4.10734560000120
NKRF	6.58015687779762
CLK2	6.65003793459051
TNFSF15	3.33677417351153
DUSP2	5.02905413593436
HSD17B11	4.7373008869736
SECISBP2	4.77529117752827
PPAP2C	3.84092905935831
GABRR2	3.61612151687819
LOC51145	3.14163787322555
PIK3C3	6.24071273537095
DHDDS	6.21090108618605
CTSW	3.89251215220504
NEFM	3.58518571693289
TNNC2	3.66038811431605
ANKRD28	5.3296070791451
MRPL28	4.9547382091516
STMN3	3.43110924231373
SYN1	3.35694408147513
RAB14	6.07731041455644
PIGV	6.13597694882959
CDK2AP2	6.15779485201474
ZIM2	3.35783667912712
APBB1	4.32815814433454
SND1	7.53925928985967
C1orf123	8.15407130108908
B4GALT1	3.68769924570202
CHD3	4.77561188815382
RNASE2	4.87640902817232
BCAP31	8.14066535025512
SLC25A44	5.63764297910213
CXXC1	5.5791650273885
PIB5PA	4.26658897494066
CD40	4.17491395192699
FAT2	4.20686278590107
DYNC1LI2	5.02341478092763
GDI1	6.8920289390479
ZNF81	2.93974473409267
VSNL1	3.69517465016777
PIH1D1	7.08980362821818
KRTAP5-9	3.57297078414208
FLJ10081	3.77902496512224
CS	8.63229346898903
ZNF318	4.66817138828243
IGFBP7	11.2047372454421
ZNF609	4.09789710164894
SIRT4	3.73936159195029
SCN4A	3.76560772586082
ARHGAP4	3.49604417444141
EHMT2	5.45477319456931
UFD1L	8.61493602919762
EXOSC10	8.2547502542166
ECE2	3.33547022910615
ERMP1	7.31621688748247
OVGP1	5.16513563708225
GTPBP3	5.63443651809969
FAM82C	6.19547419002347
PACS2	4.78653456645317
C19orf36	3.70719491468748
UNC84A	6.46066536353893
ARL4C	5.79421376173401
SCD5	3.79547115009861
ATG4B	4.6457465947636
LASS6	8.54288780872054
LSG1	6.51169318518173
MAL	9.79248777787115
GPR22	3.26688331231025
WDR5B	5.97132725893374
GALR1	2.98170070841303
AQP4	3.39823744926903
C17orf60	3.38623971156847
HDAC7A	4.95087133036411
GRIN2C	3.03167243259426
ARMC8	4.98997243797724
SLC47A1	3.59659311505675
DMPK	3.73025679894954
CCRN4L	3.48234687051725
CBR4	6.08678138623706
KIFC1	5.77484726954934
LHX5	3.42502325786134
SMC1A	5.86369117487951
LPXN	5.68428483886314
TRPC7	2.86478946058371
SERPINA1	5.86890523945678
SMYD5	4.34912610306928
RPS13	12.1021017789538
CRHR2	3.42852183233071
TUSC2	5.45937107947402
PRKAA1	4.23073027416727
FADS2	4.43825530175659
ENAH	7.20657397739693
PRO1768	3.35833838018196
KIR3DL2	3.24809405545035
APBA2BP	6.0660238047659
ATP2C1	5.52602491720551
ALDH1A2	3.65953290292586
RNF103	7.67534148464468
AHCY	9.43651788412036
CROT	5.36690379444773
PABPC3	8.00203071712743
ALG12	4.24231962497281
EGR1	7.78546673650925
THSD1	3.59402771485942
CCL17	3.42348988748628
BZRPL1	3.2611151505956
KHK	3.60226514961361
ESRRG	4.1381711622425
SLC12A2	4.82931384981883
CNGA1	3.01386019087942
RDH5	4.60523816581384
CD58	5.40403164579558
PTGFR	3.34170598336925
CCDC48	3.2898567939097
CCDC76	5.26721388778597
CDR2	5.87476621080555
ZIC4	3.49061918567423
SELE	3.09158114206016
OR1G1	3.68395012582009
EXOSC9	6.42333676856778
PSMC6	9.06341071715918
ABCB1	2.85000737721521
GPR12	3.1730028806328
KIAA0196	7.03579551304189
PCDHA2	2.98481825881855
SSR3	5.69830311770543
MSI1	3.98672543065523
TRAT1	3.18759779099757
CC2D1A	4.40660998913278
PLAGL1	4.32572679528754
LLGL1	3.94990452481068
KLF6	5.54817210583004
MTF1	4.8759845832734
RNF2	4.84216482103179
tcag7.1314	5.72220675557009
NR5A1	3.18625496969754
THBD	3.98810155045836
ABCD2	2.62435907369601
ITGB7	3.95215761961132
DNAJC7	5.67066899814657
CCDC81	3.64257353725462
TM2D3	7.38868595497592
HUWE1	5.07557299572649
CDH17	3.49857010505958
CD180	3.76248920140724
FAAH	4.16029215422824
IL17A	2.87370243446451
POLA1	6.09354958057372
TMPO	4.55278341221196
LYRM5	7.14455431538139
GNAT3	2.88963077206088
TM7SF2	5.16545248910496
FLOT2	5.02548903622846
MAP4K1	4.28230228586177
HDGFRP3	4.81623447217551
RRAS2	5.63354538125334
OXCT1	6.70089939421565
LTBP2	7.95483873889598
ARPC5	10.5046811714589
SV2B	3.65246973283774
ZDHHC4	6.02445997504229
CYP2A6	4.23620985666933
PDE9A	5.38943532700394
ABCA8	3.84730772214041
NDUFS2	9.7690302944531
UBR5	6.20399688075822
FLJ22662	6.68401938685731
GP6	3.73530645257453
CRYBA2	3.09536225106580
LEF1	3.88005924826841
ZNF20	4.85051574277757
CTPS	6.97942763767045
EPS8L1	5.80389254348892
EYA1	3.27549339499005
SERPINB2	3.29556661062514
MAPK14	4.94655704502929
GTF2F2	4.64548780865912
