Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E07_491254
Composite Element REF	Signal
AKAP3	4.37975116489286
OAS2	4.30373671994666
KIAA0423	6.22100277124727
SEC61G	9.77546711502297
CAPN11	2.97392521446334
TMEM50B	7.71983257972532
DEGS1	7.49807201883711
ARHGEF4	3.74730321866839
DBNDD1	6.041342653181
TBL1XR1	4.80861387525054
FAIM	6.50093837841801
SP140	3.27098619762124
G6PD	6.37873380772883
NUDC	7.19064335969486
GABRP	3.39833544979519
SCARA3	5.28415253691089
TACSTD2	5.9753296001352
EIF3J	6.04784431936739
PPP2R2A	7.79088349024407
CPA3	3.77633704214529
PVALB	2.88557396594878
BCAT2	6.68506400087509
MFN1	5.43216643854647
F10	3.77489159613560
FAM134C	7.25524977152601
SNX11	6.7354028360266
COMP	7.5754403401212
GPR177	9.266957494722
TAL1	3.10689212120321
ACSL1	4.73164749101624
ABCC5	5.23045456056074
HCFC2	3.65886662533715
TCAP	3.43514882956154
ABL1	7.4227225907111
RBBP7	10.2329604292185
PTPRG	6.4205575434786
NCOR1	5.72625943132927
MOCOS	4.7146510383447
C14orf93	4.71126092825592
PRDM10	4.17089038007273
TNRC15	5.58008808364037
SPINK4	4.2152327368402
TXNRD1	7.67917584773404
UBE2H	7.41140896459931
BRDT	2.66677932049956
SLC16A4	3.71209159192241
VIP	2.85781626192604
CALCR	3.34649520224622
CCNE2	3.53284243546951
SLC6A8	5.64248286713016
LILRA1	3.68608819078540
MC2R	3.36679856714644
MBTD1	5.12104494213862
USP33	6.27249054154773
PPP1CB	8.3921842856847
C15orf39	4.77986891086125
ABHD8	4.24925120862086
MAP3K12	6.33582920044597
PAAF1	7.12934323909857
ARF5	8.0483626435775
CCT3	9.22743218366893
SLC3A2	6.03265954318736
PIWIL2	3.44910732564431
RAD50	5.45859460210556
IER5	7.27193286365144
SYNE1	3.26298716715899
MBTPS2	3.63123024312349
MVK	4.43234487794684
TSPYL1	9.37519736493791
NCL	8.60824432978613
PSMD10	8.88603217237795
MOBP	3.24768316876797
GUF1	3.60247324506997
WDR44	5.34131304123615
HRH1	4.03638694175014
HIST1H3C	3.16814920089858
C5orf30	6.95716936583557
RASGRP3	3.32473294893243
RNPEP	6.78999782472596
PRKRIP1	6.42247135408021
MED21	6.74811052594506
GRPR	3.96606726605401
SYT11	6.13804019740604
NTSR2	3.77301069084177
Gcom1	5.13052720227451
SPTBN2	4.22705489606616
LRMP	3.95026166773601
HTRA1	9.53404041514317
RNF111	6.84491432361077
SLC26A2	8.7330738859454
WISP1	3.15021289928483
ATP2B4	6.93972465036487
FLJ10769	6.60990103769716
PTH	2.7683366965145
KIAA0895	5.75658360408281
CHST12	7.1693298951844
RAB22A	6.90066047161257
TARDBP	7.02866135218466
RANBP5	6.17117190993534
P2RY10	2.71172399560818
STAU1	9.7660063468691
NME5	6.2298227563879
DDX21	9.37988968364818
CHMP1A	6.84120354056149
BARX1	3.00069979963771
HDAC11	4.69345994516942
NOLA2	7.40707607925295
MTO1	5.65404202584148
DHX29	5.44095760011178
HADHB	8.83817906254594
ADAR	9.77389990298397
SF4	5.70518866897934
PLXNB2	6.26233518426939
P2RX1	3.54919559466164
SLC15A3	3.87205155021574
GAS2	3.68058272945629
EN2	3.33252339939136
NUMB	5.49088318569186
C14orf172	5.96651302084149
TNIP1	7.06778949183164
INHBE	3.20830238917629
TM9SF2	7.85679470494723
PSKH1	5.53439621904712
NSFL1C	8.29062624309696
RHOG	7.41665993089802
HBB	9.51180524463226
MED15	4.77819947883816
HEY1	9.49944362344825
KNG1	3.12806451155181
CASR	3.62030027006173
ITGAX	3.72776676527644
CANT1	6.91657663236932
C6orf66	5.62283259445636
UNC50	8.2525609173451
C21orf33	6.77749552761524
IRF2	5.66009047511057
HEATR6	5.09039562236234
GNG7	4.07797696782562
RUNX2	3.34127204421623
PGR	2.82902025195289
SOX1	3.49373184924645
CROCCL1	5.72233768843603
BRE	7.4024569224312
SRPX	6.57656830522525
MBNL3	3.92752344768784
ODC1	10.107521204908
SDC3	6.40681704357729
NR2F6	5.89418819836527
ADORA2B	4.79721544288660
ZRSR1	3.11660762652054
ZFYVE16	5.59588539918636
RPUSD2	5.01030442940377
SYNJ2BP	6.11834293413791
POLE	4.40429183178377
E2F2	3.15341039440029
C14orf173	5.7305638384685
THRA	4.51742514364915
MAPK11	3.7587452484741
TBC1D22A	5.87264604486671
PTGES2	5.42812423215479
HIP1R	4.89198695718636
ENO3	3.28323548095827
COL4A6	4.13592764626929
TOMM70A	7.18235419001231
IRGC	3.07215648886895
NAB1	4.68244022271493
DET1	5.95112344946164
TRPM3	3.40077053560704
ZNF532	7.06006572177063
RAP2A	6.32812074469038
PLG	3.50320885644363
FECH	5.13332191833045
CRIP1	6.06509050355358
AZIN1	7.55584075188088
SLC7A7	5.25443814826726
CA8	5.90014763477885
IL10RA	4.01659085335826
CDC42EP4	5.77218668946719
C16orf58	6.84166108515009
ARG2	4.42966060398238
NOL7	6.31262707432858
JARID1A	7.07446358762492
PANK2	8.27033054808899
ASH2L	8.22690457059834
ICAM3	6.25682947672162
TMEM16C	3.40050476260884
MDS1	3.61646067379543
CABYR	4.47017166518519
SLC1A3	6.26315900188392
RNF139	8.89640207018001
ADAM8	3.95469002692326
SFTPC	3.72604983636706
BCL7B	6.20915361986185
MAN2B2	8.18877460212746
PCDHGA11	2.81386464548658
RGS12	3.93011874407266
EIF1AY	3.34941676455530
NUDT13	3.01804562828519
ARL6IP4	7.0565821525045
RPL35A	11.6914487652849
CCDC21	4.94417094107248
RAB40C	4.04242354154247
EMR3	2.92936000711783
PRRG3	3.39065822871301
LRCH1	3.24741038661509
SAA4	3.56864979220766
RAPGEF5	5.1500112606743
ZCCHC2	5.51081039762257
CLIP3	5.9749653105761
MAP4K2	3.98068454459171
C20orf30	8.33749219519331
SULF1	4.10505279378624
C11orf48	8.58892503766206
PRDM5	3.25423787475531
ELOVL1	6.47656044202801
PPP4R2	6.849884480215
KCNV1	2.82608854904294
ACP1	8.4667504904997
SIGLEC5	3.96400685431588
ZMYM2	5.20928512889843
C19orf61	4.02200809690047
DAGLA	3.49257949044599
GPR32	3.62564943250262
EDG7	4.71370261862877
NEUROD6	4.38229868065075
NEURL	3.87235906831574
SLC2A4RG	8.24359022360427
LPL	3.69024399306915
CA5B	3.79864068300798
MPHOSPH9	3.60981189699876
CLEC2D	3.05514107694053
HMG2L1	5.84306928104091
GRRP1	3.61613879639926
HCN4	3.97795005247652
CD8B	3.34799827362365
HIST1H3D	3.41698084065852
TGM4	3.23883168514844
SLC6A12	4.47990087229943
CD84	3.52761206531114
TBC1D15	9.12487542198137
RASA1	6.88139434648862
PHKG1	3.69166472525812
MAGEA11	2.92396286583586
NONO	8.60941458481109
IMPA1	7.83795336357573
SH3BP1	3.37573243369954
RARRES1	3.71294580492947
NPM3	6.30225374452888
CLEC5A	3.68735912962124
B3GNTL1	3.8310691563706
ITCH	4.73494203807482
MGAT3	3.99659114936345
ARPC5L	7.72268018430278
KLHL26	7.06164246097441
MBP	5.02816743922367
SIM2	3.99109266491960
RPP25	4.03217591143082
SLC2A2	2.91492659231784
EXO1	3.92761431854895
SOSTDC1	7.0007752614342
HRC	3.31115002583451
TRIM48	3.14720849683851
KIRREL	4.77868636636075
PIK3R1	6.49226750734955
HOXC11	4.06879254382773
MAF	4.1533007551024
DOK5	3.82812418161152
HELZ	5.67832654594907
ZMIZ2	5.82327927943866
SLC46A3	5.57697280565202
ADRB3	4.10755105561655
PTRH2	7.02163304306776
DMD	4.32630700027218
STAMBP	7.3607195827714
KRTAP2-4	3.45117576355937
ADCY2	3.48223779333715
MS4A12	3.12348679674003
TCF20	4.9812658946325
KLHL20	4.28169052544865
SRM	7.20973267560003
OTC	3.36236873097825
ABCB11	3.02904419122762
KCNC2	3.11323838375629
CDH19	2.88203828992458
SSH3	6.44771562105054
ZNF135	3.75046513379229
FLJ12529	7.44817189819189
PER1	4.8910545152898
KLC2	5.33123105300177
HDAC1	9.13624393596704
FAM128A	8.57282626179313
FNDC3B	8.40781259155135
MTCP1	6.47014733146005
GPR63	3.43683212051271
FLJ21986	3.52070703267917
LMCD1	7.61560314723138
MICAL1	3.79619401893276
BLZF1	4.28087949003728
IQCA	4.3707416754056
PCDHGC3	3.49564463055287
ATRNL1	3.25928740230183
CAV2	4.68893132141506
SAC	3.04095269979897
DUS1L	6.528813798203
NEK9	4.83655894266606
WARS2	5.61470220666135
DDO	3.46461878500147
MARCO	3.44739680963628
DCHS1	3.77405720367360
TOMM40	6.07425908260414
RP6-213H19.1	6.26186522409659
TUBGCP5	3.31247418872342
IGSF6	4.28658469254537
TPPP	3.13122897998077
SEPT11	5.94890856203402
ADNP	8.8792618406782
UST	4.25447592172399
C13orf34	4.05900177266119
GSTM5	3.82384990738433
BTD	4.21629234006412
PDCD1LG2	2.89083360013498
SNRPB2	8.7081754121979
APOA4	3.39487687363808
APBA3	4.16857985239183
CUTL1	6.77899559898682
PMS1	6.33433044156324
EIF3E	11.5158148346462
IL9	3.372617873669
HOXA11	3.22429938168505
NARG1	6.59479407887905
RPL31	9.19211323106362
RAB28	4.45338644507987
LY9	3.32805991682475
TFCP2	5.7769038546978
ATP2B3	3.20885470462545
KDELR2	9.1738206094554
TLE4	3.57589673170577
FLJ43806	3.51858952889593
TLK2	5.36521750017739
PKP3	5.23279125278738
CIR	5.75800011095576
RPN2	11.8932550488617
SH3GL2	3.02966147586790
CTSO	6.96479323621932
SFMBT1	5.11628255933557
WDR57	4.73592410415251
SDF2L1	5.44926025312393
IGFBP3	8.67433064923286
FER1L3	6.60726844805875
DEK	8.05574233431628
C20orf43	8.52682061944048
ARHGAP24	3.30003019091126
ALB	3.05836405038433
SORBS3	4.70183511887815
C4BPA	3.75331500432423
UPF2	6.50266005298795
AGBL2	3.59858902531222
C1QA	6.16907202113223
DOPEY1	5.14332217360753
TERF1	8.05310324703605
KIF22	4.4386894563226
DNTT	2.87254497551331
C10orf6	3.88877640851386
C11orf41	3.15672702370979
NINJ1	6.7471070081593
SEC61A2	4.58982918857524
HNRPF	5.5847121869226
COL11A1	3.25535178668339
HIST1H1D	4.00349629490861
UCP3	3.52299463078660
MYL6B	9.62653766059229
UBAP2	7.04643678542855
TREM1	4.18134564661556
CKMT2	5.06690100761207
HLA-C	10.2706576260016
SLC13A3	6.24110014697382
PLA2G12A	5.69350865207524
SPRED2	4.66341683995551
SCN10A	4.07317596418219
TIMP4	4.01015978958234
PITPNC1	7.8358455208466
SLIT2	7.74007440587913
RSF1	5.80183404780467
POU3F3	3.24979183131433
LIN7C	6.00393012101138
NKX2-2	3.14461903754734
DPPA4	2.812599496915
ZNF804A	3.12650645338220
CCIN	3.50278009882602
SLC25A31	2.75036106139344
KCNMB4	7.20592476687975
FUT2	3.99808266779001
RABL5	5.55116645373044
FZD4	8.68158908807493
GALNS	6.39354809695193
PNMA3	3.74314748967961
STX6	6.031167263227
HIST1H1C	7.42569279502602
CIDEB	4.17191663748073
CASP4	4.34465661786066
PDK3	3.61464043165146
WIT1	6.10852286157589
TPR	6.06357759894837
MTX2	7.31035233687647
HIST1H2BH	5.17814584786955
BRD3	6.96565298850799
HIST1H2BO	3.48702744137692
SERPINA3	8.12694735220216
UBXD6	4.66308745917347
HOXB7	3.60305942123693
C7orf23	8.1328337120712
KIAA0143	9.61827974261802
KCNJ16	2.94853557815539
STAB2	3.55232562994995
TNPO2	5.65935933882909
CENTG1	3.33608999147971
IRF9	8.64128389930547
MCPH1	3.15664772243689
FABP2	3.07997771060626
C9orf3	5.89390714145754
FBXL4	4.80353549204041
LBH	6.8078839419628
MYO1D	5.39152903548366
PTDSS2	5.06366712126239
BMP2K	4.77729063715413
NFU1	7.54370907188127
UGT8	5.3899197295065
SLC25A23	4.33511321344258
MAPK4	3.30256976086584
HINT1	9.20430680543616
GLP2R	3.20158268420707
WNT7B	3.62731133610845
SETD4	5.02722855536722
CHCHD2	11.3943890299793
DYNLT3	9.07409767958087
FKBP11	5.42789950316563
NDP	3.24311818509191
RHOBTB1	6.22221030478401
FLII	5.62260473985253
SLC4A4	4.03612799089522
RPL38	9.4986282911558
HTF9C	4.20616286950544
RPS16	12.2446856758803
AP2A2	5.56527317993989
CHPF	6.11315649655226
CSNK2A1	7.64437892232091
MAP7D1	5.19319235190946
FKBP6	3.39942827217283
ZNF214	3.94041585396854
DDX56	6.99097100720608
TWIST1	3.59674323678354
EPO	3.34636507331954
MRPS18B	6.86937008776736
ZNF682	2.91402520189027
AOX1	3.32326178843203
RPL14	10.4903879470858
CYR61	7.17237485774463
JRKL	6.67932126939885
DTNA	3.65638689105464
MAFF	6.50366502239089
LOC51136	3.28285865646426
TMOD3	3.27257554143494
LY96	3.19493761153847
EEA1	4.20575164443195
KLK3	3.24227717001588
IL1R1	6.26802649844578
HRSP12	6.42737397623996
KTN1	9.19599960917737
LOH11CR2A	4.39719557013387
ARL5A	8.45311448788511
MAB21L1	3.34712647205298
C20orf59	4.60455639611896
ADAM2	2.96230137842345
PHKB	6.09099350957523
CCT6A	8.47958613506598
TBC1D8B	4.10507773866746
FAM13A1	7.00574257933792
EHHADH	5.72759903835169
LAPTM4B	10.7305465290656
TMEM147	10.4271221413647
ITGB5	7.747712152399
YIPF3	6.96966221072312
FKBP2	9.43049466436783
XPO7	4.99077880864689
GPR75	3.4143351661838
NR1D1	5.83199383298807
TRIM5	5.43837689343537
TMEM110	5.2606180910135
APOC1	7.62188922121325
RNASE4	5.46040564964737
PARD6B	2.88455418340401
ARID1A	7.45421355815002
NEK2	3.80159775547641
RRAGB	4.536150440758
PCDHGA3	3.71034096946201
HIST2H2BE	7.04046598773792
RCN2	8.27620365270318
STARD7	9.6615037963133
SHMT2	8.74598784205183
MLYCD	5.4626683882794
KIAA1751	3.19048376617619
NDUFA5	9.06227132378468
THAP9	3.05815658952434
FLVCR2	4.04086292706627
RP11-217H1.1	8.1374560244868
AP1S1	5.48558489513571
NCLN	4.43777137194624
SDHA	7.18877988323572
SMAD6	4.21014217296473
SAV1	6.63974013099074
SAT1	8.46886277246673
ADAMTS7	3.44995364007503
RPP38	7.55282174957459
RCBTB2	5.61168494702522
VEGFB	5.69491501919765
COLQ	3.28312905850715
RBMS1	7.88268577038577
NRXN2	4.5275039711966
WBSCR16	6.53163703570405
DRG2	5.31986117212921
KLRB1	3.76003473118121
DNASE2B	3.41168850965356
SAFB	4.53921976195138
MAPK8IP1	4.4467710887778
RFX2	3.62125519242346
MLLT4	3.57321239317435
ANKZF1	5.1836378043119
DUSP8	3.7244610815349
C19orf50	5.5785988871662
MEF2C	3.91360483496258
SENP5	4.2838892485032
NFKBIL2	3.7309443855563
LBR	6.16191071057398
CBFA2T3	3.31487002584053
AFF3	3.4233465153149
IL2RG	3.95689101275954
CCDC51	6.99977769529719
COG7	6.16704688832043
MYB	4.28432794167958
KLF3	5.69415444802085
PLXNA3	4.66625553973740
KCTD14	6.47560666065647
FZR1	3.82960100100797
XRCC2	4.83053048719084
SLC44A4	5.88772031377187
ESPL1	5.21805173855149
MMS19	7.36109709887074
GMPR2	7.38417507325599
ST8SIA5	3.19286197475569
TBC1D19	5.09447979901926
CHPT1	6.42037442733695
ERBB4	3.39431627755787
TSPAN32	5.21911060385341
MAP4	6.88455902746844
ACTR3	9.74299058438216
UGCG	6.6620384347824
GPHN	5.11379366306869
ZAP70	3.28630492468185
SLC6A2	3.7337980858781
LPP	6.69775662373237
PTPRCAP	4.37064457573676
IL12RB1	3.65616951357556
HIVEP1	5.55173160982394
ATRX	5.96219209855796
EIF4EBP2	7.39790725202744
DFFB	3.55637507697185
DMRT1	3.39825284792834
CHST8	3.86650923071662
HSPB6	7.61041357434253
C14orf109	7.86210107695282
IER2	8.8625998083252
NMB	6.27203413324057
COX5A	10.1592070758792
EIF6	8.39782305921695
AIFM1	7.54614226371179
WWC2	4.49622500607094
GSTA1	3.51247078763857
POLR2L	9.04233152215686
MRPL4	5.99480167136112
SEMG1	2.96178430036597
MPPED2	7.1545821947398
FLJ21062	4.41519592959658
TRAF3IP2	6.50445278216496
EPB41L4A	3.38370851067709
LILRA4	3.46682366252117
LAMA2	3.36113298387263
TAF4B	3.39194222250492
RLBP1	3.13620919600572
SLTM	7.24363147786466
CD300C	3.80575243167394
FLJ10404	5.00735583166363
RTDR1	4.54956930160027
MALT1	5.11165339873982
ARVCF	4.66038517631319
RENBP	3.62758998929726
ATXN7L1	2.77074655247904
NID1	3.48791386087635
TUBGCP3	4.48267749880287
ZNF783	5.66933816976509
ITIH5	3.11215821206601
ZNF85	4.68138083738519
MMP13	4.18100116730605
KIAA0329	6.88119753124495
C8A	3.72886237829906
MGC87042	3.43693223483597
HOXC13	3.49441164029386
CLGN	3.13188223110739
SLC25A37	3.81598050057667
SMARCC2	7.84272754984479
TFDP2	6.9277033754811
POLI	5.15763173702476
HCP5	4.17770709521323
UCN	3.61686087288202
ZNF764	5.23065376562562
USF2	6.53893498699023
C20orf24	11.0383664464483
FHL3	4.4727544159913
SPATA5L1	5.57039299203573
JMJD3	5.4609508948722
MMRN2	7.15702737247246
DSP	10.2402091776749
NDST1	4.01621863989467
ZNF248	5.37050636370413
PELP1	5.44093403553385
MBL2	3.00391639976361
ZNF230	4.94040214247533
RNF41	7.2087145249308
THOC5	4.27257568380911
MSN	6.87569583316084
SLC9A5	3.59706640039764
SERINC3	7.97423382916073
ZNF434	4.99530515408412
MUSK	2.90841488635999
SMARCD1	5.17319904360133
C11orf75	5.0080135919527
ZFP106	6.29871258835322
GTF2E1	6.66151140744168
RY1	7.0876709859419
ATAD2B	4.66411944137437
DDOST	10.1901520143772
ARHGAP17	6.97886823407838
GPNMB	6.51492638195373
TTF2	5.88212432640329
SFPQ	7.07200826645622
GFRA4	3.33286303231655
TIGD6	3.55111081800962
SLC39A14	6.38969855233519
AKR1B10	3.96898988941458
NGRN	9.17625047114872
RGS16	5.74097694229142
URB1	5.8307014598145
GPR137B	7.00355342537685
MECP2	5.31652834121314
PSMA1	9.39606994972197
TOP3B	3.46296687418155
NFATC4	4.51151138669797
RAB7L1	5.85159941619622
CSN3	3.65792996225681
NOS1	3.75352873461839
CA14	6.8188588955952
BMPR1A	7.49650017295686
YBX2	5.34415284512458
PRL	2.98436864986415
SNRP70	7.06464738910845
C6orf130	7.13797627349652
KIAA1166	5.54382987931875
FUBP3	6.66091294148574
STAG2	8.30530933844247
ACACA	6.6865056565984
ABCG1	6.07869451282042
ATOH1	3.19078168993447
ODF1	3.41948730222540
TMEM127	6.97015119043986
CD55	7.32456129010941
PLN	2.92321312712495
RPS23	12.9095415527441
LYPLA1	9.03698885641714
PRDM9	3.80708385193555
SSX2	3.97599346584854
PLUNC	3.4582045792483
SYNGR3	5.38656153889088
EML1	4.52402775942055
LNPEP	3.11541376765596
SMAD3	4.76993729306033
NUP93	7.3229658088706
HISPPD1	5.21336947335107
HNRPUL2	4.4758145581192
YARS2	5.77070703776695
TBC1D12	4.98205590069565
ZCCHC4	3.98562117444489
FBXO22	3.84264574863787
C16orf24	5.88123917466028
ZNF669	5.05682671118206
PTGDR	2.91113099922803
DDX27	8.31206641455066
KIAA0409	5.35140041953282
ASB8	5.88730383305763
MEPE	3.48759755527609
PLP2	8.27651009193864
COQ7	4.67628273551939
CHMP5	7.79324300724313
CACNB3	5.25305787392816
C10orf84	3.68523738795907
SPO11	3.31261350361669
NEDD4	3.92221979666439
THAP11	7.39676455187233
ZNF43	5.67800259443944
KRT13	3.02402331504006
NEK4	6.44826202706272
MRPL19	6.26004431470176
RBBP9	3.44794863166334
PRKAR2A	5.64285278306236
IHPK1	6.94984309301349
ATP6V0B	9.58861731424164
CACNA1E	2.91489092697393
CEACAM8	2.89251576527002
PEX14	6.32473734313018
BXDC5	7.62154753756514
ZBTB38	7.99352479019738
PAFAH1B1	5.60049098519237
PCTK2	4.7290116967649
LRRC16	4.89430441794904
OSTF1	5.48067028340524
KIAA0323	7.31870994614797
FYCO1	6.91067877543876
TXNDC13	6.95651911232494
PLTP	10.4507831004787
SLC25A1	6.79007729531183
EZH2	5.08182749062035
PLEKHB1	8.49412923681473
GRB7	6.4153932445237
ZFP37	3.51179414763687
MRPL33	8.31991297774958
C9orf27	3.00729902268947
PELO	5.08570033901064
ARMC1	7.77933402498486
ZNF154	3.56677537539926
C3orf64	3.56155214459983
FLJ10357	7.83712732756872
PON1	3.76719457704956
SYT5	3.53734816637587
TMEM66	9.49361654484347
ATP4A	3.23641513013287
HBEGF	3.90878876859318
PI4KA	5.50119830986307
LEPRE1	5.30694683777546
POU2AF1	3.61465312382394
MRPL12	6.14906422069346
GNPDA1	7.46644917679762
RASAL1	5.14439234165919
ZC3H3	5.7574081187976
DDAH1	9.0952991446803
MGAT1	6.06351094729461
TIPARP	6.68579238600035
UGT2B15	3.41485166005576
DNASE1L3	3.10222066611352
CHEK1	3.84345751371539
ZNF8	4.21630847615108
TXNDC1	6.50682026197424
CKB	9.92283425618554
RTN3	9.34788855022178
IPO8	3.66402490539013
FZD2	6.47097407570388
PART1	3.99690667383364
PSMB6	7.96617361185368
MAP3K14	4.21083080018974
PCDHB8	3.52978201687425
PHC3	3.71491384793819
PPP1R8	6.20078263994311
NOVA2	3.32596060658978
TNFRSF11B	4.53691841309099
GOLPH3	8.92141993588126
LOC51233	4.05895191432488
GGTLA4	3.33589801352594
PDE6D	5.84436384595487
TTLL1	5.17210684250618
ZNF117	3.60619113081452
NKRF	7.79365093266946
CLK2	7.56601674785719
TNFSF15	3.77816959447433
DUSP2	5.79985569385728
HSD17B11	6.87794900474821
SECISBP2	4.71231424610875
PPAP2C	6.15921739474072
GABRR2	3.77240197189384
LOC51145	3.20362551048308
PIK3C3	6.90615276191145
DHDDS	6.30580974354824
CTSW	3.5404345726552
NEFM	3.53379762005863
TNNC2	3.87739760359784
ANKRD28	5.74771174270377
MRPL28	6.74309077146289
STMN3	3.3026999963529
SYN1	4.26223925427128
RAB14	5.42897399969793
PIGV	6.94429535854449
CDK2AP2	7.67477760274988
ZIM2	3.60045661621252
APBB1	4.80409812325884
SND1	8.46506526298971
C1orf123	7.25898058813293
B4GALT1	3.27269441897432
CHD3	4.49756498990109
RNASE2	3.79104501311995
BCAP31	8.9171882174183
SLC25A44	5.5544088660956
CXXC1	7.51653672058984
PIB5PA	4.28875865840938
CD40	5.01847985619275
FAT2	4.33987174472505
DYNC1LI2	5.42510997710977
GDI1	7.9944963898489
ZNF81	2.81333859745029
VSNL1	3.59633116072693
PIH1D1	7.55677650938129
KRTAP5-9	3.66493787917731
FLJ10081	3.98543408169438
CS	9.89293046647366
ZNF318	4.50304807209991
IGFBP7	11.0156416808004
ZNF609	4.49226738508589
SIRT4	3.49887902447337
SCN4A	3.69886105944018
ARHGAP4	4.2784693094791
EHMT2	5.4054949390471
UFD1L	7.9450476232539
EXOSC10	6.54651970608766
ECE2	3.43733922712163
ERMP1	4.90756534357825
OVGP1	6.35154869624206
GTPBP3	6.57818988910493
FAM82C	6.47795548160639
PACS2	7.05052558425875
C19orf36	3.55314001586266
UNC84A	8.74187510939928
ARL4C	7.09609389039806
SCD5	4.14925187950498
ATG4B	5.7065110890558
LASS6	8.63929400279954
LSG1	6.51803309521056
MAL	6.88218731081093
GPR22	3.20835925275329
WDR5B	7.69754761855345
GALR1	2.86623065404515
AQP4	3.19429216112278
C17orf60	3.26421564357767
HDAC7A	5.18716703986248
GRIN2C	3.347974897293
ARMC8	5.18327751380334
SLC47A1	6.23796352155748
DMPK	4.03269047934009
CCRN4L	3.51093024998411
CBR4	5.67622634020462
KIFC1	4.44213407266437
LHX5	2.89282015666052
SMC1A	6.14737124168777
LPXN	5.72605711448023
TRPC7	2.84231888111164
SERPINA1	6.73399838953387
SMYD5	5.6737272363197
RPS13	12.3924501545206
CRHR2	3.40529717462322
TUSC2	6.65404158866335
PRKAA1	3.63919053787827
FADS2	5.40393312157021
ENAH	7.94740124307987
PRO1768	3.36277724627645
KIR3DL2	3.1806165456692
APBA2BP	7.94796415378337
ATP2C1	7.44111950115952
ALDH1A2	3.59229449113993
RNF103	8.26571904934851
AHCY	10.4784589557142
CROT	7.03194917424955
PABPC3	9.46199045115909
ALG12	3.9854223550176
EGR1	4.95629869148351
THSD1	3.58428025623797
CCL17	3.35828833867249
BZRPL1	3.27942439941110
KHK	3.93963373213519
ESRRG	5.5001321594331
SLC12A2	4.20795535369653
CNGA1	4.37938815094
RDH5	6.32841018991101
CD58	5.15256646738896
PTGFR	3.07390668445999
CCDC48	3.58549371464623
CCDC76	6.01048217820142
CDR2	6.64185264597877
ZIC4	3.44057887326492
SELE	2.87554014091186
OR1G1	3.53076613342602
EXOSC9	4.99706186828162
PSMC6	9.18565915334703
ABCB1	2.76688401716128
GPR12	3.16082561862123
KIAA0196	6.78771528069754
PCDHA2	3.01768500261642
SSR3	6.22107949820358
MSI1	3.8673940363962
TRAT1	2.91802492372407
CC2D1A	5.27529914964758
PLAGL1	7.71564543874048
LLGL1	4.03489935366982
KLF6	5.32512974594885
MTF1	5.2358620222962
RNF2	5.26445205001311
tcag7.1314	6.72916867720802
NR5A1	2.96107410854371
THBD	4.13177031553869
ABCD2	2.77707477836252
ITGB7	3.53214067660261
DNAJC7	4.69723431917848
CCDC81	3.32059963979365
TM2D3	7.89425815331284
HUWE1	5.07296015849217
CDH17	3.44602605140680
CD180	3.34319330755503
FAAH	3.80244063376063
IL17A	2.94705445281379
POLA1	6.32605554731025
TMPO	3.50729682518967
LYRM5	6.43732665323616
GNAT3	2.89556021355227
TM7SF2	8.54728935893559
FLOT2	5.17071544643601
MAP4K1	5.95435252874964
HDGFRP3	5.83238554008322
RRAS2	6.86313543086574
OXCT1	7.4044954511206
LTBP2	8.69929306436085
ARPC5	9.48176654917031
SV2B	3.5175868566251
ZDHHC4	7.89241644901029
CYP2A6	4.23770844022128
PDE9A	6.11736646608438
ABCA8	2.89771798274626
NDUFS2	8.44593540397458
UBR5	7.74559626720887
FLJ22662	4.91100121891805
GP6	4.04870736910672
CRYBA2	3.27695571847799
LEF1	5.32981768475786
ZNF20	6.50799637875177
CTPS	5.62200242728878
EPS8L1	5.81677079142026
EYA1	6.26109362398548
SERPINB2	3.28609746095884
MAPK14	4.51479049093715
GTF2F2	3.65407852974794
