Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C03_443104
Composite Element REF	Signal
SEC61G	8.45858446484867
CAPN11	3.26293728969496
TMEM50B	5.8798199133816
DEGS1	6.39106812418291
ARHGEF4	3.43956054402493
DBNDD1	3.94489235949426
TBL1XR1	5.78836766246377
FAIM	6.21309591113177
SP140	2.93025737538888
G6PD	5.20388773439649
NUDC	7.12435026852624
GABRP	3.21095264688545
SCARA3	4.75936077175619
TACSTD2	5.26647674211167
EIF3J	6.65187954408705
PPP2R2A	7.67309218376507
CPA3	3.68326440132046
PVALB	3.33943643787025
BCAT2	6.4239535053038
MFN1	5.86865189668981
F10	3.29757793839326
FAM134C	6.5726336198972
SNX11	5.89504944435621
COMP	5.73232261381348
GPR177	7.33913016298972
TAL1	3.31579593828851
ACSL1	5.46147607495858
ABCC5	5.83374482240761
HCFC2	4.29750713306718
TCAP	3.67943596388743
ABL1	7.6661288459507
RBBP7	9.46742644381199
PTPRG	4.92369625410513
NCOR1	5.69385061758063
MOCOS	3.97221240728271
C14orf93	4.15364835568828
PRDM10	4.31366859171772
TNRC15	5.1114079307103
SPINK4	3.51530762693974
TXNRD1	7.64187215511626
UBE2H	6.86923913188666
BRDT	2.77772787551231
SLC16A4	3.09374202208994
VIP	2.82249410280549
CALCR	3.20024788286196
CCNE2	3.90909231058197
SLC6A8	4.70159096035025
LILRA1	3.53698740031857
MC2R	3.34445047023416
MBTD1	5.52896434673112
USP33	6.31257085197686
PPP1CB	7.57467528636253
C15orf39	4.49369655046625
ABHD8	4.08826547342058
MAP3K12	5.10775041697122
PAAF1	7.24417014441678
ARF5	6.92513008309446
CCT3	7.87486365470405
SLC3A2	5.99638607748131
PIWIL2	3.44228445015281
RAD50	4.91925033676185
IER5	7.83037477616625
SYNE1	3.94593636084276
MBTPS2	3.80652425244939
MVK	4.4400597203841
TSPYL1	8.51172418635273
NCL	8.84268477980402
PSMD10	8.13560205055409
MOBP	3.29497460854212
GUF1	4.78695047307941
WDR44	5.4674702273983
HRH1	5.20678485204696
HIST1H3C	3.63940044135724
C5orf30	5.11139965220179
RASGRP3	4.24017408659005
RNPEP	6.29953825716256
PRKRIP1	5.48183785520524
MED21	6.2970088787639
GRPR	4.25513895875381
SYT11	4.94334792459989
NTSR2	3.31105687163423
Gcom1	5.47494702793754
SPTBN2	3.32445292854456
LRMP	3.39275121245684
HTRA1	8.04222530010549
RNF111	6.5934883506028
SLC26A2	4.82107929825225
WISP1	3.45064845572152
ATP2B4	5.84804693352979
FLJ10769	7.64562182476069
PTH	2.76223258566979
KIAA0895	3.78204237939372
CHST12	5.34794287245636
RAB22A	6.18062792647968
TARDBP	7.48943799889017
RANBP5	6.73211400146377
P2RY10	2.83590285037931
STAU1	8.31470562428764
NME5	5.4711579528869
DDX21	8.28642168923733
CHMP1A	5.2305976274674
BARX1	3.03643439985266
HDAC11	4.49715343835233
NOLA2	6.32714828766023
MTO1	5.55053050580448
DHX29	5.42078753012328
HADHB	8.78878035322057
ADAR	8.65284037881463
SF4	6.26076996856378
PLXNB2	6.44880784819937
P2RX1	3.31484569172046
SLC15A3	4.76481207639484
GAS2	3.55047519784008
EN2	3.16180894099792
NUMB	4.69006854171233
C14orf172	4.83547759409463
TNIP1	7.42988633549573
INHBE	3.31010668798391
TM9SF2	8.44643742826684
PSKH1	4.18649845637163
NSFL1C	7.02608166407789
RHOG	7.33151591137822
HBB	6.29364550336679
MED15	4.4756077738101
HEY1	4.60901998215383
KNG1	3.11561156930257
CASR	3.49054011089879
ITGAX	4.07442961435782
CANT1	6.77806880539434
C6orf66	5.13082582936555
UNC50	7.80583841762081
C21orf33	6.26739407883267
IRF2	5.08999204572088
HEATR6	6.05141093069041
GNG7	4.39146938100833
RUNX2	3.22292090092281
PGR	3.11966101287646
SOX1	3.40588130003815
CROCCL1	7.86601137741094
BRE	6.29471525081081
SRPX	5.13612187294948
MBNL3	3.61612252672603
ODC1	10.103071977181
SDC3	4.83523691654037
NR2F6	4.9384566578038
ADORA2B	3.94147053138778
ZRSR1	3.09494589113460
ZFYVE16	5.87321644672839
RPUSD2	4.90252361359258
SYNJ2BP	5.82402439362022
POLE	4.51705515404069
E2F2	3.16133966271705
C14orf173	5.17130692701248
THRA	4.22711308236489
MAPK11	3.73524921862453
TBC1D22A	5.99173020507364
PTGES2	5.4695019655219
HIP1R	4.74341019334943
ENO3	3.42538675213023
COL4A6	3.66070244605622
TOMM70A	6.9783284290962
IRGC	3.43688306788292
NAB1	5.81052897934888
DET1	5.73362092271221
TRPM3	3.12819748657459
ZNF532	6.84718679373514
RAP2A	6.6273521967352
PLG	3.56980312189185
FECH	4.77764120088001
CRIP1	7.85803194853592
AZIN1	7.22885640694475
SLC7A7	5.58692234442872
CA8	3.82210933082557
IL10RA	4.45045452002037
CDC42EP4	5.73553061423458
C16orf58	5.03106492889957
ARG2	3.52178815862441
NOL7	8.04547589106462
JARID1A	6.07820098443119
PANK2	7.7020618986835
ASH2L	7.42170762381309
ICAM3	5.50510257844285
TMEM16C	2.72533619505568
MDS1	4.16757479886548
CABYR	3.78773799451543
SLC1A3	6.46771474424568
RNF139	8.51018864704787
ADAM8	3.96673487863048
SFTPC	3.66520968486914
BCL7B	4.72893128047046
MAN2B2	6.310037882151
PCDHGA11	3.21741418230391
RGS12	3.67577499064617
EIF1AY	3.16607556132833
NUDT13	3.2853405507394
ARL6IP4	7.21408992210518
RPL35A	11.4316728111872
CCDC21	4.85450746428484
RAB40C	3.69498673045754
EMR3	2.98442106655151
PRRG3	3.72767371299451
LRCH1	3.36673934840803
SAA4	3.61380463662104
RAPGEF5	5.30115440016791
ZCCHC2	6.07079819555411
CLIP3	6.28661021302215
MAP4K2	3.50439022337533
C20orf30	8.14113032796797
SULF1	9.03009087468888
C11orf48	8.18943805974051
PRDM5	3.59012625734281
ELOVL1	6.68774024643217
PPP4R2	7.92712210074012
KCNV1	3.01324019660884
ACP1	7.94889724741012
SIGLEC5	4.03513452351032
ZMYM2	6.23586698777652
C19orf61	4.24813938051181
DAGLA	3.62676623150478
GPR32	3.5764393670574
EDG7	6.90009925322797
NEUROD6	4.20275442375153
NEURL	3.90713107610372
SLC2A4RG	6.61553388998598
LPL	5.3434233565683
CA5B	3.71715019255096
MPHOSPH9	4.82429560204197
CLEC2D	3.40152485573749
HMG2L1	6.50601502319805
GRRP1	3.7263429073515
HCN4	3.70105025963869
CD8B	3.40310254711839
HIST1H3D	3.80540017029254
TGM4	3.2251321062884
SLC6A12	3.30153791938720
CD84	3.73234010896213
TBC1D15	6.65658514305717
RASA1	6.71673082796648
PHKG1	3.64698722169664
MAGEA11	3.00102843356791
NONO	8.51087919626796
IMPA1	7.40178679594243
SH3BP1	3.77233169145296
RARRES1	5.04336177079726
NPM3	5.18934077774796
CLEC5A	3.5349798514196
B3GNTL1	3.87075602258857
ITCH	4.25130166598988
MGAT3	3.75763823120752
ARPC5L	7.86140207101464
KLHL26	5.20421111807151
MBP	4.77859894726137
SIM2	3.61778064071786
RPP25	4.17410187300724
SLC2A2	2.86921060433445
EXO1	5.34128521226023
SOSTDC1	3.54000928643128
HRC	3.14393495168479
TRIM48	2.98949108436935
KIRREL	5.06818193798192
PIK3R1	5.84265543460317
HOXC11	3.81497589786569
MAF	6.49951381783346
DOK5	9.09520367492697
HELZ	6.0773886568091
ZMIZ2	5.58382214914507
SLC46A3	5.20677293062729
ADRB3	3.91453212652559
PTRH2	8.06118295587125
DMD	3.91026932845426
STAMBP	8.01094975272713
KRTAP2-4	3.42145235791754
ADCY2	3.28040137268093
MS4A12	3.15918197147517
TCF20	4.84746792471819
KLHL20	4.13855461142533
SRM	6.49243732156343
OTC	3.08548331913646
ABCB11	3.13855554882901
KCNC2	3.77607152943489
CDH19	3.14819058805135
SSH3	6.07170833943225
ZNF135	4.37559258725986
FLJ12529	7.20731287211827
PER1	4.93554438326829
KLC2	4.33389455085012
HDAC1	8.30437263021752
FAM128A	8.34026032485889
FNDC3B	8.1262285186544
MTCP1	6.3912805681688
GPR63	3.41525744832205
FLJ21986	3.26469629120102
LMCD1	8.4226737069298
MICAL1	4.68051319592364
BLZF1	3.95067006606752
IQCA	3.96615670973398
PCDHGC3	3.63483076552238
ATRNL1	3.01392611029503
CAV2	5.2820199888968
SAC	3.02433162898077
DUS1L	6.91643403766948
NEK9	4.02461519257328
WARS2	5.06370167802255
DDO	3.05659901995121
MARCO	3.66101942850794
DCHS1	5.04924433160879
TOMM40	5.34206422074401
RP6-213H19.1	5.21632727668532
TUBGCP5	3.55810162416385
IGSF6	5.05689317635561
TPPP	3.46426167762343
SEPT11	5.13817475657516
ADNP	8.90301491339229
UST	3.79053284882083
C13orf34	6.80138658887683
GSTM5	3.30697936862422
BTD	4.23946756954131
PDCD1LG2	3.00593356557445
SNRPB2	8.80021039786737
APOA4	3.69802337681758
APBA3	4.85931619598036
CUTL1	5.81810418232506
PMS1	7.38161489847435
EIF3E	10.8896459957760
IL9	3.46442771550408
HOXA11	3.39241137138499
NARG1	7.36742355006593
RPL31	8.82763751579042
RAB28	4.32537545823898
LY9	3.42703989221541
TFCP2	5.12168970000933
ATP2B3	3.21164133300501
KDELR2	7.14455836060182
TLE4	4.77023035668547
FLJ43806	3.45563663437899
TLK2	6.56819249389417
PKP3	5.16808950557955
CIR	5.08190191348552
RPN2	10.6558889041564
SH3GL2	3.88714752879966
CTSO	6.70243830618141
SFMBT1	5.7541664726588
WDR57	5.78744627407971
SDF2L1	5.20846627523945
IGFBP3	6.82997159028294
FER1L3	8.31328814575014
DEK	10.5549908984079
C20orf43	7.51336099435509
ARHGAP24	3.35396588253838
ALB	2.97922368812342
SORBS3	4.52827548553566
C4BPA	3.76430195398833
UPF2	6.8788452487405
AGBL2	4.28698295792505
C1QA	6.53610655782943
DOPEY1	4.90390261850573
TERF1	7.11418348673826
KIF22	4.45755322132636
DNTT	2.89907788569418
C10orf6	4.57068389964895
C11orf41	3.26973166362412
NINJ1	6.07316353988187
SEC61A2	3.8897619320921
HNRPF	6.26396244096913
COL11A1	8.26800278949802
HIST1H1D	3.89933202754428
UCP3	3.66276636813735
MYL6B	8.09638718226385
UBAP2	8.10214936703869
TREM1	3.5400589648151
CKMT2	3.93554231510006
HLA-C	10.5735516179474
SLC13A3	3.84957805087608
PLA2G12A	6.05337706869451
SPRED2	4.1104662642202
SCN10A	3.56034519686467
TIMP4	3.64622644647554
PITPNC1	5.0198204338249
SLIT2	6.24812287250733
RSF1	5.83524568843377
POU3F3	3.2940453313742
LIN7C	6.10902223325052
NKX2-2	3.07610103221368
DPPA4	2.87020139443766
ZNF804A	3.3200449634494
CCIN	3.3574667658204
SLC25A31	2.69820708545505
KCNMB4	4.23945402130681
FUT2	3.81730944896657
RABL5	4.91138394124748
FZD4	7.10882862961739
GALNS	5.27341857732028
PNMA3	3.98807735998997
STX6	4.45872037325754
HIST1H1C	7.76339788874001
CIDEB	4.31979999501181
CASP4	6.74033653724322
PDK3	3.84251407059918
WIT1	8.22590861780609
TPR	6.3909216245197
MTX2	7.53355300189124
HIST1H2BH	4.52014961640271
BRD3	7.37469446336004
HIST1H2BO	3.94483446631293
SERPINA3	6.45245127524948
UBXD6	5.201196629978
HOXB7	3.56266109117407
C7orf23	6.2923557590228
KIAA0143	8.04115278763232
KCNJ16	3.13031855077250
STAB2	3.39807079394121
TNPO2	5.41965677357186
CENTG1	3.46503062632594
IRF9	7.04013751896766
MCPH1	3.25300202356527
FABP2	3.30136459472452
C9orf3	8.72496446673245
FBXL4	4.59166934490268
LBH	6.37028884249614
MYO1D	4.26501949644960
PTDSS2	5.33342167539168
BMP2K	5.24927985788204
NFU1	7.09754384078016
UGT8	4.54020586088491
SLC25A23	5.20129102162628
MAPK4	3.48972609876748
HINT1	10.1427585180618
GLP2R	3.26245533870637
WNT7B	3.48898503169865
SETD4	5.0909731641641
CHCHD2	10.3391952841304
DYNLT3	7.99908355740475
FKBP11	6.16568187966566
NDP	3.51668098231594
RHOBTB1	4.88986505096228
FLII	5.48344063337183
SLC4A4	3.57839710931617
RPL38	10.2013291654690
HTF9C	4.29189730484123
RPS16	11.5342505115692
AP2A2	4.87980365099991
CHPF	4.86084904288826
CSNK2A1	5.98978452305979
MAP7D1	5.30442819810403
FKBP6	3.42395517180265
ZNF214	4.32524299843248
DDX56	5.50434948596093
TWIST1	6.45593632774976
EPO	3.33891221010861
MRPS18B	7.20904248240492
ZNF682	3.59211184729007
AOX1	3.49090313366053
RPL14	9.83463017696222
CYR61	7.27552962659648
JRKL	6.1204033766587
DTNA	3.49858361710285
MAFF	7.57758833267645
LOC51136	4.24660579176871
TMOD3	3.24283538198665
LY96	3.98189142070616
EEA1	3.87841197774187
KLK3	3.31797078625838
IL1R1	5.23088650314641
HRSP12	4.97775576196251
KTN1	9.1911179669636
LOH11CR2A	5.99191743437594
ARL5A	8.73891370163221
MAB21L1	3.31004689923127
C20orf59	4.52257063656289
ADAM2	2.92522110482649
PHKB	4.98070014442142
CCT6A	7.51721102027518
TBC1D8B	4.50849479874688
FAM13A1	5.70075591989354
EHHADH	5.25250100541082
LAPTM4B	10.7057757993463
TMEM147	8.95792220923256
ITGB5	8.2753612484789
YIPF3	7.05450214225543
FKBP2	8.4266174440057
XPO7	5.73254610096961
GPR75	3.21639892371943
NR1D1	4.945440442769
TRIM5	5.48101706845078
TMEM110	4.04558737296655
APOC1	8.03084660262695
RNASE4	4.70152063418362
PARD6B	3.12632479349043
ARID1A	6.611740433571
NEK2	5.34082412339648
RRAGB	3.4326968486844
PCDHGA3	3.21702997446121
HIST2H2BE	5.52045610810338
RCN2	8.85397842882717
STARD7	8.96941981062349
SHMT2	6.41067765028668
MLYCD	4.58678745776884
KIAA1751	3.06894093301757
NDUFA5	8.65216071547546
THAP9	2.98996802182455
FLVCR2	3.48468512105942
RP11-217H1.1	7.62375537260955
AP1S1	5.24978271893635
NCLN	4.55803492422178
SDHA	7.16656383486831
SMAD6	4.6024974850493
SAV1	5.4045205279664
SAT1	9.03461310310386
ADAMTS7	3.45781244742390
RPP38	6.57907131929499
RCBTB2	6.70915755814123
VEGFB	5.01878426423249
COLQ	3.7364454936846
RBMS1	7.55962588750856
NRXN2	3.23166109619103
WBSCR16	5.33415978454896
DRG2	4.91265684833519
KLRB1	3.85392209857425
DNASE2B	3.22111092556727
SAFB	4.8850404649572
MAPK8IP1	4.64229842452885
RFX2	3.73821423245452
MLLT4	3.72283910561755
ANKZF1	5.64209797898052
DUSP8	5.16675367440293
C19orf50	5.11953326436537
MEF2C	4.33645044316079
SENP5	4.42925131170915
NFKBIL2	3.72189668083850
LBR	6.63342454057307
CBFA2T3	3.54020716182998
AFF3	3.37536880475627
IL2RG	4.16808751569304
CCDC51	7.26811076203454
COG7	4.37120872659336
MYB	4.78494390388342
KLF3	4.54164788869875
PLXNA3	5.1222606977684
KCTD14	5.35210500242865
FZR1	4.17445745189762
XRCC2	5.74452160829986
SLC44A4	5.83347451606784
ESPL1	6.93463590232107
MMS19	6.16714522572492
GMPR2	6.01798057624397
ST8SIA5	3.07036158109024
TBC1D19	4.39117080934885
CHPT1	6.53888917629296
ERBB4	5.88620962660991
TSPAN32	3.86516943805619
MAP4	6.62807547205884
ACTR3	9.34785355048469
UGCG	9.46245771389802
GPHN	3.62868938158480
ZAP70	3.40776099607172
SLC6A2	3.597603178672
LPP	6.23703398569596
PTPRCAP	4.57071470092205
IL12RB1	3.61713594537141
HIVEP1	6.03886558605601
ATRX	6.07424666762802
EIF4EBP2	5.96944598476956
DFFB	3.65639496569151
DMRT1	3.40474035398645
CHST8	4.18213486301127
HSPB6	3.48638614677277
C14orf109	6.1188577663765
IER2	8.92166781214239
NMB	6.71237869498583
COX5A	9.77932420503491
EIF6	8.40310306735223
AIFM1	7.63702302599575
WWC2	4.71262386831193
GSTA1	3.08445758416548
POLR2L	7.89799700622405
MRPL4	6.5666125805101
SEMG1	2.95704206716241
MPPED2	7.89729736109696
FLJ21062	3.88200786798951
TRAF3IP2	5.63056142687498
EPB41L4A	3.42066907230739
LILRA4	3.96124672058256
LAMA2	3.46161021257639
TAF4B	3.51176423357194
RLBP1	3.10670509952566
SLTM	7.629710353709
CD300C	3.57820117813202
FLJ10404	4.77196664125504
RTDR1	4.57302535201578
MALT1	5.33647673108631
ARVCF	4.52788727502046
RENBP	3.85676232150687
ATXN7L1	3.20692998743126
NID1	4.80944618879273
TUBGCP3	5.29020872965709
ZNF783	5.43994182028853
ITIH5	4.55660837272695
ZNF85	6.1523778465591
MMP13	3.81964878099463
KIAA0329	4.70495362330632
C8A	3.7797503093406
MGC87042	3.45421092198602
HOXC13	3.34850881008769
CLGN	7.98328381414471
SLC25A37	3.81591113902170
SMARCC2	6.76681922875045
TFDP2	6.50794050435127
POLI	6.01364452647445
HCP5	4.0207927990494
UCN	3.85578943479261
ZNF764	4.07380864463743
USF2	5.8664397095069
C20orf24	10.1277180894737
FHL3	4.74153734648468
SPATA5L1	5.29121286396535
JMJD3	4.97035230098754
MMRN2	4.97843500967092
DSP	10.8415490879620
NDST1	4.15447496225448
ZNF248	5.58825553235809
PELP1	4.86364949441493
MBL2	3.25162542989041
ZNF230	4.34252125133163
RNF41	4.72282847667261
THOC5	4.45826041055231
MSN	7.93982497655426
SLC9A5	3.31146701002368
SERINC3	7.84107259486801
ZNF434	4.50304540232183
MUSK	2.96570864333345
SMARCD1	4.67142217930693
C11orf75	7.06119119792605
ZFP106	6.60833198801179
GTF2E1	6.36598009289482
RY1	6.55369971285704
ATAD2B	4.32899944856777
DDOST	8.99377396962685
ARHGAP17	6.02808040938159
GPNMB	8.14458916613924
TTF2	5.65820668766318
SFPQ	7.30219056085026
GFRA4	3.29656324327537
TIGD6	3.62886812055461
SLC39A14	8.99921864324843
AKR1B10	3.58363739663673
NGRN	7.61071544520821
RGS16	4.29401938098904
URB1	4.75883835090491
GPR137B	4.88732456697254
MECP2	5.3033859787483
PSMA1	10.2122299317056
TOP3B	3.45999523638863
NFATC4	4.11748426055255
RAB7L1	4.09513202821380
CSN3	3.64741308065074
NOS1	3.82876261489678
CA14	4.0405546146652
BMPR1A	6.13189572945323
YBX2	4.35551993727321
PRL	2.96086728258424
SNRP70	7.19186542043856
C6orf130	7.43445172486396
KIAA1166	5.27583762954524
FUBP3	6.46309775424931
STAG2	8.40823461996272
ACACA	5.48086426655003
ABCG1	4.60872790668587
ATOH1	3.35703002255411
ODF1	3.34037715016879
TMEM127	6.33858882320988
CD55	7.04538473279382
PLN	3.99487752858645
RPS23	12.1759167999424
LYPLA1	8.9742849521436
PRDM9	3.51000351885082
SSX2	3.94721269513262
PLUNC	3.25631293971546
SYNGR3	7.33922029856788
EML1	3.85596257130365
LNPEP	3.31999729568565
SMAD3	4.415821312228
NUP93	6.17383402598132
HISPPD1	5.89696906914593
HNRPUL2	4.72766197718007
YARS2	5.77005045131581
TBC1D12	4.7766099350723
ZCCHC4	3.66027777187927
FBXO22	3.67746437748662
C16orf24	5.03816613926869
ZNF669	4.38342797331086
PTGDR	3.14816761916181
DDX27	8.09313237464142
KIAA0409	5.1417237718205
ASB8	5.68555854291142
MEPE	3.55913945635277
PLP2	8.43550215169848
COQ7	4.7510587549594
CHMP5	8.45847945870124
CACNB3	5.71767192618285
C10orf84	3.36806878383802
SPO11	3.51490724484357
NEDD4	4.24604947208142
THAP11	6.2900759550317
ZNF43	6.56785131038523
KRT13	2.91731079472751
NEK4	6.29615374770438
MRPL19	5.84389336013222
RBBP9	3.88213067162372
PRKAR2A	5.42359234241085
IHPK1	5.66719168841799
ATP6V0B	8.617189652958
CACNA1E	3.23350294781236
CEACAM8	3.11975092078346
PEX14	6.20647039163357
BXDC5	8.075478333407
ZBTB38	7.95594525654462
PAFAH1B1	5.35459927283608
PCTK2	4.9520515690332
LRRC16	4.45342877283625
OSTF1	6.00902180351833
KIAA0323	5.90844677228012
FYCO1	6.76366189465027
TXNDC13	5.98351337168059
PLTP	6.54931876412093
SLC25A1	5.27189825089604
EZH2	7.32096646024242
PLEKHB1	5.70010957951621
GRB7	5.95657547509467
ZFP37	3.96337696373496
MRPL33	8.63179441981831
C9orf27	3.17210897949884
PELO	6.34172620443833
ARMC1	7.55700974023571
ZNF154	3.66651311974278
C3orf64	3.88233687609724
FLJ10357	6.18440442838874
PON1	3.15202189102633
SYT5	3.42788710242415
TMEM66	9.59297409732243
ATP4A	3.03358297066753
HBEGF	3.99778901752675
PI4KA	5.79813704405022
LEPRE1	4.97462482139731
POU2AF1	4.11352137558501
MRPL12	6.85795006164053
GNPDA1	6.79249780650813
RASAL1	3.69756617680844
ZC3H3	5.04380613158375
DDAH1	8.17449966440292
MGAT1	4.9997458732528
TIPARP	8.46171461646662
UGT2B15	3.08006378057911
DNASE1L3	3.02867922363864
CHEK1	4.79942017073242
ZNF8	4.61477521008111
TXNDC1	6.64323791038613
CKB	7.94648056731344
RTN3	9.18692094651715
IPO8	3.85906144803075
FZD2	6.1055301895301
PART1	7.2908473961083
PSMB6	7.60964926583293
MAP3K14	3.94900985514667
PCDHB8	3.18801920453466
PHC3	3.52059362449186
PPP1R8	6.25936887313343
NOVA2	3.45304149665128
TNFRSF11B	5.62923676230244
GOLPH3	7.15699220389274
LOC51233	3.84904348079669
GGTLA4	3.45773017636025
PDE6D	5.35798214879636
TTLL1	4.91145178727563
ZNF117	3.60551026355163
NKRF	7.31488343708354
CLK2	6.9507238994545
TNFSF15	3.39800566654169
DUSP2	4.67988659915093
HSD17B11	5.94588565180282
SECISBP2	5.7070249895226
PPAP2C	5.01908080081812
GABRR2	3.74168381611915
LOC51145	2.94389605840423
PIK3C3	7.2119092316142
DHDDS	5.61657890559498
CTSW	3.4609024147601
NEFM	3.49651333868757
TNNC2	3.77974289642181
ANKRD28	6.12034531166081
MRPL28	5.6580577050386
STMN3	3.38817853548087
SYN1	3.4290687848336
RAB14	5.48758406260715
PIGV	6.45533612613651
CDK2AP2	7.34573753022108
ZIM2	3.40590933834108
APBB1	4.50746778322076
SND1	7.08817018421182
C1orf123	6.93283749258697
B4GALT1	3.26294015626258
CHD3	5.36332309040846
RNASE2	3.60639301257864
BCAP31	8.58357565418875
SLC25A44	5.22138946307346
CXXC1	7.39290420651259
PIB5PA	3.93578031482651
CD40	4.34365770585008
FAT2	3.5379326197443
DYNC1LI2	5.67937550341611
GDI1	7.44043288039856
ZNF81	2.77377698731174
VSNL1	3.69675373803184
PIH1D1	6.90737518425601
KRTAP5-9	3.7258376112377
FLJ10081	3.80173627976469
CS	8.09217143938819
ZNF318	5.06773353659081
IGFBP7	10.6457324143993
ZNF609	4.7145254848067
SIRT4	3.84556776706328
SCN4A	3.56125123078380
ARHGAP4	4.12774469184581
EHMT2	6.2073571133323
UFD1L	7.98038898745588
EXOSC10	7.35347706170937
ECE2	3.6868131744604
ERMP1	5.42719389767898
OVGP1	4.56826916497296
GTPBP3	6.61967583995725
FAM82C	5.71525800580256
PACS2	5.28334839606435
C19orf36	3.62324253042605
UNC84A	7.88782887648761
ARL4C	7.18805905956521
SCD5	4.47848944494762
ATG4B	6.08208519185783
LASS6	8.25700449302012
LSG1	6.96393984837078
MAL	5.1395248107186
GPR22	2.97550191449204
WDR5B	6.08869363094351
GALR1	3.05600788021088
AQP4	3.15988965582109
C17orf60	3.17816682438392
HDAC7A	5.34603374617623
GRIN2C	3.53925017723436
ARMC8	5.13545394280467
SLC47A1	3.10039397850801
DMPK	3.43469910263031
CCRN4L	3.75714540804099
CBR4	6.54308458153899
KIFC1	7.07787969305738
LHX5	3.19732529533386
SMC1A	5.88003925070004
LPXN	5.6379682732685
TRPC7	2.78450375528343
SERPINA1	4.62814179310366
SMYD5	4.97510818533654
RPS13	12.161964974498
CRHR2	3.29969182109219
TUSC2	5.5658450373392
PRKAA1	3.86927961556344
FADS2	5.21804848567409
ENAH	6.40597138412986
PRO1768	2.98415061773434
KIR3DL2	3.22765192879316
APBA2BP	6.01969591560735
ATP2C1	6.14107059584628
ALDH1A2	3.39384369005890
RNF103	7.69449487896236
AHCY	8.12618455468583
CROT	4.99415227732244
PABPC3	8.80865373987164
ALG12	4.12423666257731
EGR1	6.19268893285181
THSD1	5.01223953405172
CCL17	3.59965829959414
BZRPL1	3.32657664961762
KHK	3.70671764066864
ESRRG	3.59258352540826
SLC12A2	4.15331328131119
CNGA1	2.81573195585283
RDH5	4.81079616762239
CD58	5.16817552728004
PTGFR	3.24644589176353
CCDC48	3.23829889435782
CCDC76	5.55932153712337
CDR2	5.11793695838571
ZIC4	3.49019083252732
SELE	2.77650652697615
OR1G1	3.6313551536741
EXOSC9	6.7633906952705
PSMC6	9.23524047209866
ABCB1	3.0011867080338
GPR12	3.02024920997879
KIAA0196	7.00142468852536
PCDHA2	2.94035455451734
SSR3	5.67468397809968
MSI1	3.62391541706148
TRAT1	2.94842471581455
CC2D1A	4.60217440289331
PLAGL1	5.58494495838412
LLGL1	3.62868126161603
KLF6	6.29823293277126
MTF1	5.0628238443679
RNF2	4.49602832163335
tcag7.1314	6.59674084860562
NR5A1	3.05568491703285
THBD	4.23762602866417
ABCD2	2.80733438226909
ITGB7	3.48613384655832
DNAJC7	5.00829918379086
CCDC81	3.40224481662251
TM2D3	8.22980295763462
HUWE1	4.64283262629925
CDH17	3.71964982904791
CD180	3.41311538819552
FAAH	4.01581792273510
IL17A	2.86360006228039
POLA1	5.67368637448224
TMPO	4.33733634106536
LYRM5	4.54207895230444
GNAT3	2.81608688104549
TM7SF2	6.2172354799473
FLOT2	4.65768992346699
MAP4K1	4.32694071970458
HDGFRP3	5.97276826304521
RRAS2	6.95403474860561
OXCT1	7.2195480235571
LTBP2	7.9070962263417
ARPC5	9.54182120379958
SV2B	3.44962260386025
ZDHHC4	6.2383669800969
CYP2A6	4.06623851500872
PDE9A	4.5862098674383
ABCA8	3.29041096243743
NDUFS2	8.32101010346387
UBR5	7.0376836800724
FLJ22662	5.52183116162177
GP6	3.98048704836353
CRYBA2	3.07047885436781
LEF1	3.73939579363962
ZNF20	6.05232940335754
CTPS	5.35593389012837
EPS8L1	5.52150207820573
EYA1	3.11589536570555
SERPINB2	3.5440110715094
MAPK14	5.02556253665649
GTF2F2	4.53333935773188
