Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_B06_433720
Composite Element REF	Signal
NUDC	7.48007905318337
GABRP	3.59499061618061
SCARA3	5.26285745349832
TACSTD2	5.57046456630796
EIF3J	6.78348837575558
PPP2R2A	7.46371381653097
CPA3	3.49327497475689
PVALB	2.95833791575329
BCAT2	6.05957221428343
MFN1	6.2006256607266
F10	2.87766579564826
FAM134C	6.88922338519195
SNX11	6.32958353976557
COMP	3.04863437332452
GPR177	7.42635344702847
TAL1	3.13791469130607
ACSL1	5.91068975342304
ABCC5	5.39746952631688
HCFC2	4.09641742509905
TCAP	3.42277237091738
ABL1	7.75360269118855
RBBP7	10.8937407210766
PTPRG	4.74888013011037
NCOR1	6.26989371072207
MOCOS	6.67335706561124
C14orf93	3.63712509830435
PRDM10	4.51323218581041
TNRC15	5.65406913062679
SPINK4	3.64355445937899
TXNRD1	8.84030799571797
UBE2H	7.77324124641263
BRDT	2.79146608035385
SLC16A4	4.60735142424506
VIP	2.87640443771448
CALCR	3.21801521718868
CCNE2	3.5816667618926
SLC6A8	4.5299110239109
LILRA1	3.56171108380849
MC2R	3.3388802554215
MBTD1	5.22043132217385
USP33	6.07581141931992
PPP1CB	7.82558809538524
C15orf39	4.26046289526176
ABHD8	4.13125033581167
MAP3K12	5.36860010861564
PAAF1	7.84899545525225
ARF5	6.77931218051537
CCT3	9.90199790956149
SLC3A2	6.8097131851955
PIWIL2	3.25190001603766
RAD50	6.1417667971434
IER5	6.9188243942568
SYNE1	3.73766377795007
MBTPS2	5.16883980327558
MVK	4.53958943577424
TSPYL1	9.9511731741734
NCL	9.38746690160364
PSMD10	9.15420159151968
MOBP	3.23599812868811
GUF1	5.58561072966261
WDR44	6.66725785994824
HRH1	3.57922051260435
HIST1H3C	3.62571553077939
C5orf30	6.45907234905386
RASGRP3	4.46672361004954
RNPEP	7.29969601278102
PRKRIP1	5.59689629936943
MED21	8.38681713388831
GRPR	4.21575337990918
SYT11	6.50537860176911
NTSR2	3.53304652590801
Gcom1	5.74679281085088
SPTBN2	3.23551541875036
LRMP	4.19475174541323
HTRA1	8.52105463437013
RNF111	6.65774345056262
SLC26A2	5.2995522308986
WISP1	3.17112150439368
ATP2B4	6.8341866029516
FLJ10769	6.25482563966335
PTH	2.73818433305201
KIAA0895	5.22031617848676
CHST12	5.80467628858037
RAB22A	6.67367171137713
TARDBP	7.32522391772769
RANBP5	7.12675157132315
P2RY10	2.90755140796988
STAU1	9.1741658928211
NME5	6.37976742303108
DDX21	8.73864368446134
CHMP1A	5.73347766629977
BARX1	2.87439653941188
HDAC11	4.35549601039290
NOLA2	7.27432866805243
MTO1	6.97139690490796
DHX29	5.73306436682829
HADHB	8.09725625020905
ADAR	10.6281251018526
SF4	6.28730135015989
PLXNB2	5.7125247964364
P2RX1	3.40671377953627
SLC15A3	7.0617968600729
GAS2	3.40258807410113
EN2	3.01130677587630
NUMB	5.92478396694297
C14orf172	5.26835666931734
TNIP1	6.74147017530958
INHBE	3.19743178957558
TM9SF2	8.73756682340757
PSKH1	3.83363018241907
NSFL1C	7.14334444118907
RHOG	6.68123594494537
HBB	6.87770304840127
MED15	4.75625832952144
HEY1	5.68915245854218
KNG1	3.1401289033278
CASR	3.56653709875779
ITGAX	3.84126843299624
CANT1	7.250801502279
C6orf66	7.7604977370952
UNC50	8.38020354859877
C21orf33	6.30405993390697
IRF2	5.20513548208514
HEATR6	5.56321920244838
GNG7	4.00051052614987
RUNX2	3.13734798050981
PGR	3.27514850979726
SOX1	3.14254866794098
CROCCL1	6.17274077992651
BRE	6.07782722387653
SRPX	5.46438570922736
MBNL3	4.13973041791592
ODC1	9.78619293887733
SDC3	5.65125100615814
NR2F6	5.01715400708727
ADORA2B	3.67988112408468
ZRSR1	2.94847836569601
ZFYVE16	5.77628111179803
RPUSD2	4.98039604806391
SYNJ2BP	7.77360808691353
POLE	6.11335667473346
E2F2	3.20518083440039
C14orf173	5.3568108626845
THRA	3.83235202454928
MAPK11	3.50194551899275
TBC1D22A	5.55129039395158
PTGES2	5.85144605806889
HIP1R	4.90224923710296
ENO3	4.67184736450439
COL4A6	3.77005983034509
TOMM70A	7.5622126063071
IRGC	3.42315131133309
NAB1	6.36280800731626
DET1	8.16481978936376
TRPM3	3.09900068539434
ZNF532	7.2986870014262
RAP2A	5.83260177865745
PLG	3.50947312125228
FECH	5.42205976011519
CRIP1	9.11509430676993
AZIN1	6.65864406494074
SLC7A7	5.58479509456203
CA8	3.76509909912241
IL10RA	4.67757620896005
CDC42EP4	4.86242207463684
C16orf58	6.23927963105925
ARG2	4.03196936001333
NOL7	7.80580319745217
JARID1A	7.33287190785894
PANK2	7.7737771884916
ASH2L	7.51380384412794
ICAM3	6.46736312940109
TMEM16C	3.14608260108789
MDS1	3.82509698141001
CABYR	5.83920340357673
SLC1A3	7.26859611017219
RNF139	8.67654789309678
ADAM8	3.85208778513135
SFTPC	3.59891291129847
BCL7B	6.3181844767253
MAN2B2	7.37665574269879
PCDHGA11	2.90123500822844
RGS12	3.48070356063926
EIF1AY	3.15030479746505
NUDT13	3.08741978424536
ARL6IP4	7.83556240481049
RPL35A	11.2960599002698
CCDC21	4.72868512687004
RAB40C	3.55746790860459
EMR3	3.10124957437330
PRRG3	3.46299956411930
LRCH1	2.99221271435467
SAA4	3.76444542200044
RAPGEF5	5.44798191582181
ZCCHC2	6.87532264979973
CLIP3	5.65512177938158
MAP4K2	3.48864726601206
C20orf30	9.1960560589537
SULF1	6.27495507084808
C11orf48	8.47192745164819
PRDM5	3.35046916305556
ELOVL1	7.75535032877592
PPP4R2	8.7867614757268
KCNV1	2.67391632853906
ACP1	8.50075959520301
SIGLEC5	3.91946712530882
ZMYM2	6.00331150609996
C19orf61	3.99736178314519
DAGLA	3.40846489482982
GPR32	3.73297475988667
EDG7	5.6602321742661
NEUROD6	4.22075397077903
NEURL	3.64158676635157
SLC2A4RG	6.67667152337589
LPL	9.38094267855141
CA5B	3.86460991852054
MPHOSPH9	5.56882638676609
CLEC2D	3.42247931014994
HMG2L1	6.44507952766094
GRRP1	3.40453767871873
HCN4	3.59248395542067
CD8B	3.28753203139734
HIST1H3D	3.17151217763843
TGM4	3.11589123931218
SLC6A12	4.09096492903516
CD84	3.68626241675659
TBC1D15	7.93141392216121
RASA1	6.92525515725211
PHKG1	3.37685561799358
MAGEA11	2.89539620275006
NONO	9.2108820662121
IMPA1	6.56140192862312
SH3BP1	3.23970136580354
RARRES1	6.1304445622917
NPM3	5.45505010857292
CLEC5A	3.31319166896822
B3GNTL1	4.55915673166898
ITCH	5.51256012236697
MGAT3	4.10494613356396
ARPC5L	8.47853104257908
KLHL26	5.3210498906131
MBP	5.06325105872128
SIM2	3.22975661282382
RPP25	5.2779413148211
SLC2A2	2.71566219477922
EXO1	6.43679463937848
SOSTDC1	3.42082722801791
HRC	3.13433105460006
TRIM48	2.98104294949088
KIRREL	4.22526658052171
PIK3R1	5.71363015372883
HOXC11	3.8689942284949
MAF	5.09552145363412
DOK5	7.34576202548705
HELZ	6.0295196063511
ZMIZ2	5.36236003506003
SLC46A3	4.69149051154778
ADRB3	3.53051528556436
PTRH2	7.20879681890781
DMD	4.21158103410932
STAMBP	6.89028895822325
KRTAP2-4	3.40128826150643
ADCY2	3.29641872869853
MS4A12	3.00529644661617
TCF20	4.80430820398934
KLHL20	4.77864616626305
SRM	6.3588580116452
OTC	3.2026841880532
ABCB11	3.0108067138861
KCNC2	3.14207261409333
CDH19	2.75190471310000
SSH3	5.50508318939365
ZNF135	5.2487582943626
FLJ12529	7.66770798406304
PER1	4.75114663265282
KLC2	4.35784983104719
HDAC1	9.18551806259627
FAM128A	9.35015901535878
FNDC3B	9.0593655872958
MTCP1	6.1460288244574
GPR63	3.47457625421116
FLJ21986	3.56708628349113
LMCD1	5.4526761080824
MICAL1	4.21630003803638
BLZF1	4.49517237726709
IQCA	3.63092474962483
PCDHGC3	3.42042313207431
ATRNL1	2.93226206842536
CAV2	5.71060708752012
SAC	3.09989562272871
DUS1L	6.7439796142237
NEK9	5.05513097937046
WARS2	5.97645504456596
DDO	3.37783432891097
MARCO	3.31199008259749
DCHS1	3.72266142522195
TOMM40	5.90903974028996
RP6-213H19.1	6.94423136354123
TUBGCP5	4.53205575751362
IGSF6	4.26150472672787
TPPP	3.44760565924987
SEPT11	5.92818436870235
ADNP	8.93268730612819
UST	3.48161505833183
C13orf34	5.67451880035195
GSTM5	3.41156956093186
BTD	4.18675776756383
PDCD1LG2	2.91650684017496
SNRPB2	8.08095980725444
APOA4	3.22002621187928
APBA3	4.15674908535115
CUTL1	6.42928055984547
PMS1	7.93217031814923
EIF3E	9.7969501817681
IL9	3.13332379994951
HOXA11	3.27887379028118
NARG1	7.90640611940193
RPL31	8.85154966475554
RAB28	5.02294412025004
LY9	3.3073126980448
TFCP2	6.57290846788064
ATP2B3	3.0186757848517
KDELR2	8.8380215772604
TLE4	4.19913972272601
FLJ43806	3.27472435992346
TLK2	5.97352501143481
PKP3	4.23309739491017
CIR	5.86898471775915
RPN2	10.9684503300968
SH3GL2	5.60401484436596
CTSO	7.02531785864774
SFMBT1	5.35873315085266
WDR57	5.70525691788702
SDF2L1	5.89964079206813
IGFBP3	7.05015920103859
FER1L3	7.73766914120267
DEK	10.6803757285692
C20orf43	8.37483479477737
ARHGAP24	3.65269324769771
ALB	2.92000677274567
SORBS3	4.22350491659354
C4BPA	3.60507580969047
UPF2	6.48290530018991
AGBL2	3.83766026780292
C1QA	7.844246502318
DOPEY1	5.57372137375553
TERF1	6.48802986718479
KIF22	5.58055853336831
DNTT	3.04898950714035
C10orf6	4.29677130763737
C11orf41	3.11555013622109
NINJ1	5.85805908499848
SEC61A2	4.18914770258271
HNRPF	8.3366532427805
COL11A1	2.82864796565392
HIST1H1D	4.19737479363523
UCP3	3.49408051570794
MYL6B	8.61572504088768
UBAP2	7.3267874238002
TREM1	3.81710222920852
CKMT2	5.86126584562
HLA-C	11.9091641108127
SLC13A3	3.97510871026365
PLA2G12A	7.58825884977135
SPRED2	3.8576988685528
SCN10A	3.77049724893804
TIMP4	3.91809109294955
PITPNC1	5.36199154752912
SLIT2	5.5861816863842
RSF1	6.8281000604955
POU3F3	2.80666004310538
LIN7C	7.15103435116308
NKX2-2	2.98862809118220
DPPA4	2.77388904015492
ZNF804A	3.03280631588907
CCIN	3.64106224898276
SLC25A31	2.58963263253617
KCNMB4	5.96970849045956
FUT2	3.53028416214874
RABL5	5.65673940507449
FZD4	7.45655407645427
GALNS	6.03774081300283
PNMA3	3.37987712762977
STX6	5.73090200387899
HIST1H1C	4.53636687081122
CIDEB	3.96920196709318
CASP4	5.9790237232803
PDK3	3.89518547605013
WIT1	8.16046481702073
TPR	7.70710400247316
MTX2	8.5396697716839
HIST1H2BH	3.64227043655394
BRD3	7.48151270063862
HIST1H2BO	3.21477800175884
SERPINA3	8.4646172894481
UBXD6	5.59033565406601
HOXB7	5.80002283342865
C7orf23	7.8540104942219
KIAA0143	9.30181823702462
KCNJ16	2.87373115490538
STAB2	3.66487637413691
TNPO2	5.63512303060681
CENTG1	3.27750507355493
IRF9	8.2944659430554
MCPH1	3.09996863796021
FABP2	3.10014754977386
C9orf3	7.33627145460303
FBXL4	6.20786288614515
LBH	5.52319664857042
MYO1D	4.55884329257981
PTDSS2	4.58114425313935
BMP2K	5.83118119672303
NFU1	7.70095895937754
UGT8	6.07860445241109
SLC25A23	5.08180067794872
MAPK4	3.37457083307048
HINT1	9.78298281668387
GLP2R	2.98035708353692
WNT7B	3.41044837535442
SETD4	5.85378307142601
CHCHD2	11.0367606949242
DYNLT3	8.39137996022986
FKBP11	6.89634293722234
NDP	2.94751147067347
RHOBTB1	6.23055233425409
FLII	6.20617062171684
SLC4A4	3.75404818656189
RPL38	9.36805812336475
HTF9C	4.63495890873489
RPS16	12.5982940350117
AP2A2	4.85086393038738
CHPF	4.83875594486472
CSNK2A1	7.10610841659268
MAP7D1	6.41520302308447
FKBP6	3.53783039007234
ZNF214	4.29105572413254
DDX56	7.05121192864421
TWIST1	4.01666089833047
EPO	3.20398105430108
MRPS18B	7.64322359522502
ZNF682	4.03502340592189
AOX1	3.2686199521366
RPL14	10.1647914072368
CYR61	6.5735818958043
JRKL	5.46125473311126
DTNA	3.6984011572828
MAFF	6.43487951912675
LOC51136	3.67727370634177
TMOD3	3.54858346982717
LY96	4.09941122153707
EEA1	4.66969369633926
KLK3	3.11522832382639
IL1R1	7.10792150418946
HRSP12	5.02598167097791
KTN1	8.7347589178471
LOH11CR2A	5.80919995096045
ARL5A	9.13945455097276
MAB21L1	3.31872690693276
C20orf59	3.90085833403245
ADAM2	2.83746538292911
PHKB	5.94191123746921
CCT6A	8.98848230181079
TBC1D8B	3.7893822021198
FAM13A1	6.07983403227412
EHHADH	5.32763144611959
LAPTM4B	9.99212210484708
TMEM147	9.41008679219903
ITGB5	7.45563538030104
YIPF3	7.5878661980936
FKBP2	7.71622571268988
XPO7	6.53080482226077
GPR75	3.21441176841218
NR1D1	4.97597746530161
TRIM5	5.81372013837727
TMEM110	4.63034145607521
APOC1	7.96552115197688
RNASE4	3.42895126055862
PARD6B	2.91266589276900
ARID1A	6.6629676558218
NEK2	5.66772108396079
RRAGB	4.89468502706192
PCDHGA3	3.13135177169160
HIST2H2BE	4.72160937997616
RCN2	9.99452418461879
STARD7	9.49029380069675
SHMT2	8.39102641854194
MLYCD	4.83320251805159
KIAA1751	3.04930848775463
NDUFA5	9.36815406478852
THAP9	3.51913938767347
FLVCR2	3.53217040899575
RP11-217H1.1	7.660311506656
AP1S1	6.00894865195961
NCLN	4.03158409961361
SDHA	7.86285506710322
SMAD6	4.75398924383464
SAV1	5.6013361136982
SAT1	10.2930402195071
ADAMTS7	3.35294808191177
RPP38	7.53660496565647
RCBTB2	4.82993443888923
VEGFB	4.78837433415783
COLQ	3.51959102491466
RBMS1	7.86122750328307
NRXN2	3.50951552640982
WBSCR16	6.80728376862344
DRG2	5.58423620718152
KLRB1	3.83820715218913
DNASE2B	2.92497619349293
SAFB	5.01266971648503
MAPK8IP1	4.98107570951387
RFX2	3.75406990706349
MLLT4	3.78358339188868
ANKZF1	5.45520215654795
DUSP8	3.54417914938648
C19orf50	5.24381202400532
MEF2C	4.33326701899017
SENP5	4.57621237097685
NFKBIL2	3.35495647487274
LBR	6.96065989675924
CBFA2T3	3.31422918261367
AFF3	3.21594603686697
IL2RG	4.99001478040214
CCDC51	7.12509432407163
COG7	6.25131943804844
MYB	7.65264347132084
KLF3	4.75020279152923
PLXNA3	4.47924307714628
KCTD14	5.49563548219009
FZR1	3.69257719321956
XRCC2	5.96633698880266
SLC44A4	7.24610646230223
ESPL1	6.37854371750528
MMS19	6.27149423156478
GMPR2	6.39403530885589
ST8SIA5	3.03266273771210
TBC1D19	4.81704151198811
CHPT1	8.26670991927253
ERBB4	6.34755716732278
TSPAN32	4.03033996513153
MAP4	7.19252309409038
ACTR3	10.1273101774836
UGCG	9.3229952308297
GPHN	6.4287955261463
ZAP70	3.31317865725856
SLC6A2	3.46418588220838
LPP	6.40118264748348
PTPRCAP	4.57737604010182
IL12RB1	3.71422360854798
HIVEP1	7.14428357100014
ATRX	6.33189882331137
EIF4EBP2	7.1723708897728
DFFB	3.41577812441042
DMRT1	3.1395942864359
CHST8	4.20039247989491
HSPB6	4.25448716706586
C14orf109	7.99697940445979
IER2	7.81972020414363
NMB	6.3019327762425
COX5A	10.9094814909600
EIF6	8.32759499214644
AIFM1	7.65728628048012
WWC2	5.57372310703381
GSTA1	4.97728001085618
POLR2L	8.98876199293377
MRPL4	7.42679132546489
SEMG1	2.85333240195590
MPPED2	7.3107043006108
FLJ21062	5.31098672476945
TRAF3IP2	7.1525785358069
EPB41L4A	3.21874827678936
LILRA4	3.40252354064239
LAMA2	3.17174014875313
TAF4B	4.43884970895915
RLBP1	3.07833163114808
SLTM	7.34880999454939
CD300C	3.93196309246928
FLJ10404	4.75819016825921
RTDR1	4.2246305863634
MALT1	6.30389262399608
ARVCF	4.07024380685054
RENBP	3.55810314269055
ATXN7L1	3.11859467045391
NID1	5.54555818165067
TUBGCP3	4.99653641465955
ZNF783	5.04649973432174
ITIH5	3.35951392327764
ZNF85	6.21989434933381
MMP13	3.7266586795397
KIAA0329	6.20621027660828
C8A	3.64660210534882
MGC87042	3.71489498760026
HOXC13	3.20203157978250
CLGN	7.0264984525481
SLC25A37	3.65344657574929
SMARCC2	7.00691088225847
TFDP2	6.62411282540443
POLI	7.28210556069482
HCP5	7.60066553974749
UCN	3.31952108266780
ZNF764	4.98580346665124
USF2	6.11644422952618
C20orf24	10.5886515089743
FHL3	4.26146498473668
SPATA5L1	5.74261998585576
JMJD3	4.87379506991294
MMRN2	5.59549220010702
DSP	10.4467842115172
NDST1	3.8753851818527
ZNF248	5.19760561328778
PELP1	5.18405053606194
MBL2	3.06067680348284
ZNF230	4.23094482820301
RNF41	5.43869833856573
THOC5	4.61384464537332
MSN	9.09855517691587
SLC9A5	3.17506126272898
SERINC3	7.61876489598447
ZNF434	4.62924721411901
MUSK	2.87379478835524
SMARCD1	4.73610800581191
C11orf75	6.06311492360316
ZFP106	6.92906756477101
GTF2E1	7.03131906821645
RY1	6.53269359884451
ATAD2B	4.07512574322383
DDOST	9.42133613790736
ARHGAP17	6.53301170063679
GPNMB	7.23393193146249
TTF2	5.93715278985644
SFPQ	7.7696637401894
GFRA4	3.32014194733196
TIGD6	3.46170662409137
SLC39A14	6.28827413226047
AKR1B10	3.34680586803039
NGRN	11.3813173170564
RGS16	3.91106140038658
URB1	4.33626368975664
GPR137B	7.39935473026016
MECP2	5.03795458067139
PSMA1	11.0168954902154
TOP3B	3.47730235789668
NFATC4	3.82291445295621
RAB7L1	5.6599445169598
CSN3	3.68275567958153
NOS1	3.65727875607837
CA14	6.3758107682934
BMPR1A	6.50856491680682
YBX2	4.08176395190491
PRL	2.9154022891637
SNRP70	7.03724832321105
C6orf130	7.66622389442765
KIAA1166	5.2875289314664
FUBP3	7.28802497656916
STAG2	8.71576052785933
ACACA	7.30457386215352
ABCG1	4.16989473217822
ATOH1	2.94271127363025
ODF1	3.48809902507001
TMEM127	6.39172515676808
CD55	8.33349688182494
PLN	3.1858041615083
RPS23	12.3390910073189
LYPLA1	9.06571079954316
PRDM9	3.23637834073573
SSX2	4.14738661453655
PLUNC	3.41305674883925
SYNGR3	3.85545517123751
EML1	5.73785137680238
LNPEP	3.45579388711559
SMAD3	4.94243065366992
NUP93	6.91940756626478
HISPPD1	6.12738008645367
HNRPUL2	5.01945567025729
YARS2	6.38192865232436
TBC1D12	4.2119197742782
ZCCHC4	3.49304562786049
FBXO22	3.99380471460829
C16orf24	4.26211979888467
ZNF669	5.69370761015154
PTGDR	2.81274019993067
DDX27	7.64933830878195
KIAA0409	5.29210885235454
ASB8	6.16129506411239
MEPE	3.71726882298465
PLP2	8.58526802421113
COQ7	6.27420508985457
CHMP5	8.71987821156825
CACNB3	6.56773621090632
C10orf84	4.15513708048482
SPO11	3.23067413898614
NEDD4	4.05141723722895
THAP11	6.1842486840781
ZNF43	7.46080307542076
KRT13	2.92810835695103
NEK4	7.0621047850256
MRPL19	6.34324143516199
RBBP9	3.05717206523099
PRKAR2A	5.98836666528101
IHPK1	6.10616482048025
ATP6V0B	8.96044452679333
CACNA1E	2.93643530815136
CEACAM8	3.0879604934337
PEX14	5.52167291864584
BXDC5	7.65458817644238
ZBTB38	8.6767685694885
PAFAH1B1	6.13564635467474
PCTK2	6.06034812152132
LRRC16	5.70463243077062
OSTF1	5.10444022964884
KIAA0323	5.87258395756184
FYCO1	7.05398254053157
TXNDC13	7.76762215702572
PLTP	8.16311126476605
SLC25A1	6.12872344396216
EZH2	7.12060286828485
PLEKHB1	5.96911341483611
GRB7	5.64032085141878
ZFP37	4.14171831561904
MRPL33	8.3780967679174
C9orf27	3.17174717207347
PELO	7.2561734084497
ARMC1	7.22251250936653
ZNF154	3.47167360211435
C3orf64	3.88498030569738
FLJ10357	5.32405402193977
PON1	4.01866339153943
SYT5	3.22518110108744
TMEM66	9.4013893103498
ATP4A	2.98573051779428
HBEGF	4.12911145650734
PI4KA	5.52331380113827
LEPRE1	5.30497053412354
POU2AF1	4.98295311401873
MRPL12	8.00116247821515
GNPDA1	7.05292785452933
RASAL1	3.80404847946165
ZC3H3	6.5911135713934
DDAH1	8.42653414237216
MGAT1	6.17058816697506
TIPARP	8.34037810103366
UGT2B15	3.20467994045272
DNASE1L3	3.11260303980820
CHEK1	6.14993577455962
ZNF8	4.67212262074815
TXNDC1	7.63003977491225
CKB	9.33363513678132
RTN3	9.08995746665066
IPO8	4.45598510040370
FZD2	6.59420897711291
PART1	3.81871927561194
PSMB6	8.14747714021242
MAP3K14	3.78096421179149
PCDHB8	3.13530237494802
PHC3	3.49363779867832
PPP1R8	5.48440695361509
NOVA2	3.32536104610356
TNFRSF11B	3.54170743488492
GOLPH3	8.80423709710599
LOC51233	3.93106651427143
GGTLA4	3.45555336123578
PDE6D	5.49050289774002
TTLL1	4.94633081274007
ZNF117	4.54249737071615
NKRF	6.97255618315033
CLK2	7.51461353659326
TNFSF15	3.70302000663727
DUSP2	4.65818325688736
HSD17B11	8.12619653066667
SECISBP2	4.74569329906278
PPAP2C	3.63615119130661
GABRR2	3.51722147484787
LOC51145	2.89842157585999
PIK3C3	8.38003704348645
DHDDS	5.17409562330178
CTSW	3.52388566586152
NEFM	3.02972111755635
TNNC2	3.43954202921011
ANKRD28	5.19715998870044
MRPL28	5.77535166788217
STMN3	3.09792425961814
SYN1	3.57801075037326
RAB14	5.90704670154748
PIGV	5.88912207766222
CDK2AP2	6.97661647483791
ZIM2	3.5389530977949
APBB1	4.26310913036038
SND1	7.24732780298353
C1orf123	7.77395391416955
B4GALT1	3.20603152282268
CHD3	5.0627523826812
RNASE2	3.74625300236982
BCAP31	8.9982248212695
SLC25A44	5.55952950127386
CXXC1	7.05843292211517
PIB5PA	4.36288009257490
CD40	5.45872650510304
FAT2	3.30352101793394
DYNC1LI2	5.23891125889441
GDI1	7.29494306752464
ZNF81	2.76063153437371
VSNL1	3.8085032107878
PIH1D1	7.49357757866634
KRTAP5-9	3.83482342030925
FLJ10081	4.38273667995947
CS	9.13577331053787
ZNF318	5.68796551611297
IGFBP7	11.3522418898604
ZNF609	4.93339152465962
SIRT4	3.49949763814808
SCN4A	3.62882885994074
ARHGAP4	3.45139588995196
EHMT2	6.13442334326549
UFD1L	7.89863727322331
EXOSC10	6.87771924088091
ECE2	3.47031430718638
ERMP1	8.24007084687228
OVGP1	8.05248098803304
GTPBP3	6.98634751403486
FAM82C	6.55005380131346
PACS2	6.25688978489963
C19orf36	3.33182708630684
UNC84A	8.8300245100173
ARL4C	4.83061433206692
SCD5	4.61552053204727
ATG4B	5.77325553541878
LASS6	9.23046526175266
LSG1	6.19540465037326
MAL	3.24350102902302
GPR22	2.96824789936439
WDR5B	5.86141409306903
GALR1	3.01884741279178
AQP4	5.15708151189973
C17orf60	3.34207887401556
HDAC7A	5.06550192731215
GRIN2C	3.24570559781387
ARMC8	5.57017940627154
SLC47A1	4.49511734622651
DMPK	3.73907702718383
CCRN4L	3.83872392326728
CBR4	5.10052599950365
KIFC1	5.66715692278087
LHX5	3.08476071076525
SMC1A	7.24610675232304
LPXN	5.66926690252941
TRPC7	2.86352794314548
SERPINA1	7.3166894972998
SMYD5	4.70693301299774
RPS13	12.5172480315252
CRHR2	3.49295813163725
TUSC2	6.54702877300527
PRKAA1	4.65576882899953
FADS2	4.55870598831323
ENAH	7.73177415238885
PRO1768	3.30873716766012
KIR3DL2	3.08599202452871
APBA2BP	5.41356065954374
ATP2C1	6.88923657043339
ALDH1A2	4.74831018338118
RNF103	7.12493772098625
AHCY	9.2593557978778
CROT	5.90574753602987
PABPC3	8.3632646647358
ALG12	4.08742949646398
EGR1	5.25997882421781
THSD1	3.72611824918130
CCL17	3.14250769141556
BZRPL1	3.37281618404615
KHK	3.57824218650758
ESRRG	3.14875010897253
SLC12A2	4.42490950299705
CNGA1	3.30827569573116
RDH5	5.1743548871267
CD58	4.77126729961045
PTGFR	2.99565692684373
CCDC48	3.38680056039268
CCDC76	5.60873918482849
CDR2	6.65977775176723
ZIC4	3.39841556778277
SELE	2.96104380655131
OR1G1	3.47876912582401
EXOSC9	5.82504582217835
PSMC6	8.67351385792568
ABCB1	3.50961712457986
GPR12	3.23488904263036
KIAA0196	7.8761861398977
PCDHA2	3.03738725620510
SSR3	5.82340222841027
MSI1	3.40021287702724
TRAT1	3.11000850668375
CC2D1A	4.44931101541702
PLAGL1	6.43655600783222
LLGL1	3.64494678036305
KLF6	6.80034036502863
MTF1	6.10204153050726
RNF2	4.70878205808433
tcag7.1314	7.07553904857451
NR5A1	2.90637639051198
THBD	3.89521164519042
ABCD2	2.57832592751906
ITGB7	3.90001861370411
DNAJC7	5.84434066535616
CCDC81	3.41400579350645
TM2D3	9.9758190240781
HUWE1	5.23519999996868
CDH17	3.27499486937118
CD180	3.50373877184975
FAAH	3.93458128528747
IL17A	2.7616639345345
POLA1	8.21621846704969
TMPO	5.49992141304522
LYRM5	5.95285151179252
GNAT3	2.81024408743678
TM7SF2	5.86039252373356
FLOT2	4.92844816438979
MAP4K1	5.35058826687387
HDGFRP3	7.28559863613707
RRAS2	8.17421603969107
OXCT1	7.36271197720237
LTBP2	6.84748904795497
ARPC5	10.0845062444118
SV2B	3.59242167791463
ZDHHC4	7.8652344887776
CYP2A6	4.2253554384544
PDE9A	3.4746460600175
ABCA8	2.88871083161853
NDUFS2	9.15052266419463
UBR5	6.70656768292361
FLJ22662	6.8085786245817
GP6	3.9823461547283
CRYBA2	2.96780681316776
LEF1	6.71189053327798
ZNF20	5.33420030207044
CTPS	8.00947430361482
EPS8L1	6.98871294040123
EYA1	2.98262077146936
SERPINB2	3.24223166040412
MAPK14	5.36251040017052
GTF2F2	4.46883829238908
