Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_F02_491266
Composite Element REF	Signal
N-PAC	4.0785726937831
POGZ	7.54208190515982
FYB	4.75071107467498
GUCA1B	3.11048585867309
ZZEF1	4.47116725778936
PPFIA3	3.54516823003773
ZNF334	4.58857122440652
C12orf44	8.12159311535354
RANBP6	6.07242083011915
LDHB	11.6268067734408
CRYBA4	3.60324600540353
BAMBI	6.23386992466525
RAB5B	6.6712309238785
FOXB1	3.75434785982462
MRPS12	5.52340569761807
TAF10	9.30940529737098
CRIPT	5.0911790271115
DEPDC5	4.19527382263783
RYR1	6.53242572556358
LTBP1	5.99324844004419
MAPRE1	9.09210109404578
TRIP12	9.05822084611671
FGF8	3.03019748864174
NDUFA2	7.26978244794759
C3orf52	5.03653635403007
SENP7	3.23712095449413
MOBKL2B	5.47382178946012
KIAA0355	6.68863076380367
CPEB1	3.99464640619627
ACOT7	5.02494383340547
FGF6	3.59896877768496
PPEF2	3.07178295885565
ABI2	5.56426522489645
PCDHGA1	3.30638633006183
KIAA0317	7.22066497656356
IKZF3	2.81736010249612
H3F3B	8.7136739896604
SLC38A4	3.17375032311591
ATF1	7.93493045673599
FGFR3	3.77024981819743
DYNC1H1	7.23799895810642
DIP	5.5409275869009
C10orf110	4.53901417569516
TMEM33	7.02575936418893
ARIH1	6.81443910642187
CYP2B7P1	3.37349379334686
POLDIP3	5.390920050584
C1orf129	2.91793845317429
POU6F1	3.67948375056666
BBS1	7.15807709913285
RGPD5	7.03536915157
C7orf24	8.60591260736191
GPR171	4.40361280635556
CDC6	5.51899441142204
PLD1	3.45761020496984
KDELC1	5.47121651074015
SULT1C2	5.65184090473247
CHI3L1	8.17993611357368
PIP5K3	6.28157479222127
CSDA	6.93430456920045
ITFG2	3.67387094435457
VTCN1	6.35826647012201
WDR62	4.24932210726945
NDUFC1	9.16050405568273
NBR1	6.81305063800115
HPS4	4.03461797235664
KIF2A	6.84904825462031
RARB	3.68134877140035
CEL	3.62207193342924
IMMT	7.41652515585736
CNOT6	6.21211368615953
PICALM	5.13451938615084
MARK3	6.09376603518457
DHX15	9.30351405027698
ZNF702	3.75319664839223
HIST1H1A	3.63395073334901
HLF	3.94896513382248
ADAMTS2	3.70152835436641
ARPC3	9.33687997958652
BRD8	5.20492317251996
NPHS1	3.40608910803021
WDR12	7.98089168612085
HOXD13	3.16809624055968
KIAA0494	6.94104742718469
GABRQ	3.22031558798263
TCF4	7.66105412482867
APOBEC3B	8.5700648399234
NR2C2	3.9994169470028
NKTR	5.86484149621621
MYH2	2.98308528135815
TLE2	5.80212001335076
FXN	6.07909751720714
AURKA	6.80115199983159
KIAA0892	5.06865791457345
GPRC5C	6.48663128384033
TBC1D9B	5.85791836836163
PAEP	3.13966531994608
PNPLA6	4.75744352309588
SPG11	6.6103261551638
KCNJ13	2.94152309727005
NOC3L	7.82482437012316
AP3B1	4.93339773841208
C11orf68	5.91576780157764
NAG	5.65037556736734
AKR7A3	4.13745758801607
AHCYL1	7.9579557640963
FLJ11184	5.28720819352429
MLN	3.30312561985427
RPP14	6.44367141160678
TIAM1	4.50194515465406
ANXA2P2	6.71722886214678
PBX1	6.01086048313307
PXMP2	6.52122001542518
KRT17	5.30970046411559
LACTB2	6.29052205183164
ZNF711	3.11557236037685
GGA1	6.88569106768304
VAMP4	5.38872641472025
C20orf19	6.54545684443545
BCAP29	4.22904541460664
DDX24	7.57561506687627
PHACTR1	4.58312467056818
SLC35E2	2.77176136694542
LOXL1	7.22957092532745
IQSEC2	4.22731304314216
RGSL1	3.32573063756352
SETD8	4.69443940365704
HEXIM1	5.53988531957529
PRRX1	3.3996233226346
SULT1A2	5.14332995951428
ASTE1	6.05727686193324
KLHL9	7.02308071397401
GAA	5.56207305959705
MYOD1	4.35024117928756
ZNF747	4.50082158237539
ARHGEF16	4.21914399483514
SCN1A	3.00076340095769
GDF9	3.35462550114467
IL1RL2	3.58056865382836
HNRPH1	8.10393254798233
MED18	4.57314742859838
TRAF2	3.65584054781792
ECE1	4.30904621437641
TEX13B	3.35039591539432
SNN	5.23432306857325
HCK	5.77113932228488
C6orf62	8.72312845377
GABBR1	4.26092771479975
YIPF6	7.99867245725376
BMP6	5.23651819384516
PROX1	3.21422869099445
LANCL2	5.9554576454791
SCN3A	3.04825902689706
IL8RA	3.71595183404059
LSM3	9.05486494087742
CDSN	3.64120902720917
EFHA1	7.62325224419419
SSRP1	7.10415945080698
ASXL2	7.06667457249748
RPE65	2.62015302738551
SNAI1	3.43887774816868
SPCS3	7.74875035600528
EFNA2	2.82321337836447
CLDN9	3.35498041070276
DEF8	5.36424608919869
CHAF1A	5.10304123301347
C1orf165	6.31904898610328
ZFPM2	5.74198205802777
C9orf7	5.84247752853235
GC	3.09090776625639
FTH1	10.9412964324050
IER3	8.69952797497177
YWHAH	6.72872466786401
ADRB1	3.23641264833797
FOXL1	3.54468892481235
MGC31957	3.4994055443026
MUC5B	3.26993949714093
ZNF193	5.48066868114868
CSRP1	8.78007834294492
MOSPD1	6.64280993583553
UMPS	6.09001579815342
RAD1	7.15909756818957
RCP9	5.30403081975489
COG4	4.7885139347684
NFRKB	4.47340105417118
FANCA	3.6503444484049
CDC2L5	4.43681966926087
GDF2	3.15939742389479
PCBP3	4.03947366337031
TIMM17A	7.16717616539117
BFSP2	3.61287861853338
OR2H1	3.5191411877837
HNRNPA0	7.28343826960687
IKBKG	5.12084029222809
TM4SF20	2.99123741211986
PCBP1	8.4454694519501
LRRC2	3.03416573335782
NSD1	5.25823203272032
AMMECR1	7.43934253603043
MAGEC1	3.44013108963126
SEC13	9.5261728908581
WDR91	4.75011485632383
HAGH	5.68909816414301
EGF	3.02422508800405
NHLH2	3.1009946326154
NCAPD3	6.12116544110305
BRCC3	5.35997149039651
CNDP2	9.15532487765005
FYN	5.8726911292834
YPEL5	8.94707978702388
KCND3	3.41973147351149
LRRC42	6.63926231262477
GTF3C5	4.62477816817823
AKR1C4	3.18184636767817
RBM26	7.1986599548707
DUSP14	6.38823372698615
AP4M1	4.68027355855295
RIMBP2	3.08950867148381
ABCC2	3.50621010875383
COL5A2	7.58555377055124
DNAJC16	5.22550195382148
TTC12	3.65405710840583
SNX13	4.69516232831371
ELA2B	3.89850350406312
CSPP1	4.69231209198034
NAIP	4.5271517143098
MYOZ2	3.04287086251816
XRCC4	3.98776024526744
CYB561	6.8733262940883
CHST10	5.53617866744987
BAI1	3.67311817798755
THY1	6.96712377346607
KIT	4.59203392285826
TBC1D8	4.28621311402895
PDE6H	2.95853067935901
EPHA7	2.80794072343272
SOLH	4.18923504212756
FLJ20309	4.22621078388805
MAP7	4.9079966391081
SPAG9	5.29494517028059
ZNF294	7.42134332969355
CENTB2	5.48250911679868
FLJ21963	5.36976452816724
ANTXR1	3.68282971194319
CREB3	6.82425694435832
ETV7	4.10559668624766
DGAT1	4.76048240747967
TAC3	4.1127385609159
CORO1C	8.15237908451205
RAD54B	4.12223573220645
HRASLS3	7.03657173447012
MED25	5.6492571644361
BARD1	6.60886278749343
ZNF177	4.16476363823704
MIP	3.73822990361798
ZNF442	3.95068056596019
F2	3.42212137192339
FDX1	8.73889360667498
GRIA1	2.89912058391618
IL13RA1	6.69020274366628
EIF2B2	7.60698821292915
NHP2L1	8.18227492086663
WNT5A	7.23249704929242
ZNF593	6.73060550456269
TRA@	3.48114693734304
WIPI2	7.21230668129386
TAS2R7	3.23697882491562
RANBP1	5.7755204647581
CSNK2B	10.3674712760588
DKFZP434O047	3.35984163328306
SLC7A4	3.56628542567457
WBP11	7.91712100493341
TEX2	6.71916725600087
C17orf80	3.77255520763188
TMEM176A	8.3092601203438
GALNT2	6.16512612737869
CTNNB1	9.17461532338689
BHLHB2	5.94473368375143
TMEM185B	6.61977321512512
DND1	3.71502187101230
ARD1B	5.60076692821345
STK3	4.94136270712817
REPS2	5.12413803904839
LOC541469	3.62432660747766
H2AFY2	6.2422277345876
CCNK	3.57367838778804
FSHR	3.20271796139025
GAS8	4.13908039923751
UPK2	3.06518486359751
C1orf66	4.66939299663839
LCE2B	3.20096728190646
CD200	7.79640248101898
IMPACT	5.50306311984757
KRT83	3.49265368652589
COL19A1	3.24468059550587
BMP15	3.80560376424578
POL3S	3.57944864722789
ITGA6	5.90614642969837
GAD2	3.29376125444903
C1GALT1	5.6208045406702
BAG3	7.13747072159508
ZNF468	5.35709098390324
RIC8A	7.8959625804596
CA5A	3.19734884473751
CCND1	6.56394812400748
DKK4	3.47271153607473
SGK2	4.08664470029255
PIK3C2G	3.14743537178133
USP11	9.21894969576585
IMPA2	8.55835811569998
PRKDC	5.96454746080234
DSCR2	8.59835185650015
CCL4	7.74174593779328
MSR1	3.47716201133823
NOL11	8.7295367309244
ZCCHC10	5.9431552682564
PDCD6IP	8.48947842453678
TRPM2	4.47433289763154
PSMD2	9.0961135201301
USP18	7.3892660759757
ATXN2	6.58313729865055
SLC17A4	3.31645238308814
RS1	3.24448462455278
RRAS	5.84492964357531
LAMC3	4.23988313260457
NET1	6.5449929590646
NPY1R	2.97771349485297
TOX	3.53650951900546
MVD	3.35105042606551
C11orf61	5.52975437951746
IK	5.88715394495318
GCNT2	3.35459348909360
GABRG3	3.14494929319657
BCS1L	5.38049766067505
BCAS2	8.20385802007186
ACE2	3.34371855724566
KCTD17	3.72081266813428
TPPP3	4.96395086929927
CALB2	3.90048165359711
ICT1	6.36686031743114
CD79B	4.12998618580401
CEBPZ	7.13170108992251
FMOD	7.99464209063895
IRS2	7.30712699941178
C21orf66	5.67766857091939
LUZP2	3.95617486170618
CLN6	3.74045379111968
ANAPC1	6.60244164186846
PTPN14	4.44201735475245
APTX	6.3478866583658
SNRPG	9.95835977775092
BMS1	4.80840923261357
NFATC3	4.56459923379841
ADCK2	5.14698935239502
ZKSCAN1	6.02616087666458
FASTKD2	4.83809777265454
ARS2	5.69657621139524
LRIG1	7.8101076528343
KCNMB3	4.66520860035122
ERC2	3.47451424302904
POFUT2	5.01995986790121
PRKACB	6.46245322050743
PRDM13	3.81373951119281
KLK12	3.44927184169557
ZNF354A	5.95803739034804
PCDH11X	3.03913793863408
TMC6	5.26348871245898
CAND2	5.84753014657917
RIMS1	3.80471478531577
SF3B2	7.43096509453148
RCN1	7.67124237183944
CPB1	3.19041142335563
BCAR3	4.69532122966933
BCL6	5.44810432935956
MDH2	10.0368835813875
DRP2	4.04524973464578
TPD52L1	8.1034061176184
TXNL4A	7.16980193305203
OR3A1	3.37040525700783
RAB25	4.39112936896098
C22orf9	5.87746332228246
PCTK3	4.69959924551553
POR	6.24642501502426
ARPP-19	7.378269980623
SREBF2	4.36171866695354
ZWINT	8.55621297560368
PAK1IP1	7.58821183330578
OR10H1	3.67883436066583
ENPP2	6.75114867625642
UXT	9.64892431521075
ZXDC	6.31371259463609
TGFB1	4.87790408434435
SLC6A16	3.61415310257069
SLC31A2	6.61460841992403
LRRC8E	3.92425317272605
ZNF780B	3.16731262897179
APEX1	9.94330311685499
PPIAL4	2.8600615043664
ZIC3	3.70435950864826
CEP68	5.19050501619044
PAX2	3.97805482751147
MRPL11	7.57374979925632
LPAL2	3.06865102699
VPS53	3.24080384903341
MPDU1	5.50954150046342
PSEN2	4.94733586950102
GAST	3.30915046453007
DHRS7B	5.85142013140474
C10orf28	3.47752026334761
UBE2L3	7.36948312967809
ADRA1D	3.3401176764788
FZD10	4.98114227280116
ATP6V1E1	9.1581782075499
SAR1A	7.21646272211237
ASB1	3.94392269973205
MCTP2	4.04069423283602
TMEM5	9.0553200074022
LCMT2	7.30095967071312
KRT31	3.54781874247820
ZNF223	5.14621594604965
BIRC2	9.3295389233761
IGL@	4.74835748278685
NLGN3	3.55715480366705
MEP1A	2.96384815098143
LOH3CR2A	3.46977768150233
TMEM53	5.12525721740038
SLC9A3R2	3.27683165533885
TIMP1	11.3263142702188
PTPN9	5.29002405145891
ABCA12	3.02030992035273
TPST2	6.8640427172804
AQP6	3.38557069680362
KCNIP1	3.81717085025782
YES1	7.9248803551818
ABT1	6.1842293094603
RIPK5	3.91639348899905
SMG1	4.75055642098283
IL13	3.6406535953236
MDFI	3.37892836962497
PIP5K1C	5.27621970048763
POU2F2	3.57255926203291
TSPAN14	5.83042584349716
OR10C1	3.29486834760713
GPT	3.75556844369371
PDK4	3.91830013863635
CLIC1	10.1153353379862
LILRA5	3.05656230819708
TREML2	4.27065206601151
ELL3	4.55757927296191
NNMT	7.50216058420724
NUFIP1	5.1515325409755
ZNF74	3.8386751682991
RHBDL1	3.48157010067262
HYAL2	5.8784730663558
IGFBP5	5.66374028320348
FAM29A	5.56450503995234
NRTN	3.98213626181188
KIAA0556	4.62204500299084
JMJD2A	6.22666251808974
ERGIC3	10.0917972466632
POLD4	5.04667690905357
EPHB1	3.56744714541737
LRRC36	3.88767848520298
TARBP1	6.5114675923984
ANAPC10	6.09932645868531
C1orf9	7.76287094817931
COLEC12	5.09883030348079
TNFRSF25	3.61605699735683
MEGF6	3.9496951117711
LPHN3	3.47199639378417
BMP10	3.15390189047826
C21orf55	3.91458759909298
SLC2A1	10.0163235631395
CER1	3.83381188450764
LSAMP	3.61924216083705
RPH3A	3.25243401659118
CREM	5.65839401120635
SGK	8.48170878746678
ATP2A3	3.79708816322754
PTGER4	4.51932250737936
CCR7	3.71154000478507
METAP1	7.1663761158514
KCNQ1	3.7093484796398
RECQL5	3.59677087112623
SSFA2	6.43249309332549
NR2F2	7.27215063432639
MTERFD1	7.88159290847344
BCL2A1	6.57865416384427
ZBTB24	5.17719443999172
NLRX1	4.97781217439839
FHOD3	4.13665214608325
PRDM1	4.83346824273819
PSG7	3.79251428906696
ARHGEF5	5.6527868882709
CCDC47	6.66718984726819
FGD2	3.36024282589103
SLC26A6	3.80271030999663
BIN1	6.29354728304387
SRRM1	7.59231947310433
P2RY14	3.65621895018687
PCSK1N	6.23391569880847
PPP1CA	8.35695683867761
ZNF33B	3.9116010007375
MOCS1	4.96306689978645
NAP1L1	8.95311172417402
ECT2	8.265210694518
CACNA2D2	4.78577611547952
PTDSS1	9.99419864147115
DOCK6	3.82122589287766
SLC38A6	5.159588978581
C10orf119	6.2310274757527
CCR4	3.6610719621108
COX6A1	10.9446470122657
B3GALT2	2.98197170391191
CD14	8.50952084206815
ABCC9	3.17074783749553
SNAP29	7.11721790133871
TRIP6	6.6089129698595
HMGCR	6.42248059338289
CDH3	7.25615699211942
KLHDC8A	4.22587508890945
IFT74	4.03861009369482
C9orf116	5.57854740885517
EI24	8.68549502342777
CENTD1	5.1993725069719
RWDD2B	6.62914146937613
INSL6	3.79176066490367
HERC1	5.6571387296159
NPAS2	3.50154566264874
NR3C2	4.29361126732771
DOCK1	5.38417665456748
FAM63A	4.44973216019916
FAM111A	7.02895788852091
INPP5F	5.66116245029120
MYBL1	4.1856804745433
HOXB1	3.64871239226886
CRADD	5.10178063851733
EMCN	3.45103914251869
DUSP12	6.37550946830855
CGREF1	3.65708343505015
BLNK	6.31082257332235
VASH2	5.49092699743247
PDZK1IP1	4.25524386364763
SKP1A	9.99946340034088
IL19	3.56272676253135
DOC2A	3.30035102407635
COPB2	10.0058546048239
CTR9	7.49399894385579
VIL1	2.8495462685866
CDC27	5.57506380935799
PTTG1IP	10.6108857265767
LECT1	3.55723159604951
COPS6	7.14069655103491
COL9A1	4.98168877717139
MCCC1	7.17626127763938
GPC4	4.54100926675679
VAC14	4.73093433426868
PSMD9	5.75330459755404
PPY	2.85830774888019
SRCAP	4.15119341273530
PPP1R13L	4.98036475448896
BPGM	6.3257715297239
TTC19	7.8147249311715
GFPT1	6.3314725848202
C1orf114	4.20811808814906
HMOX1	6.37857467336166
SLC27A6	4.26407759065117
MC4R	3.03410778681305
CALML5	2.97634359732022
MRPS10	8.28041581621308
PRR13	7.93587767929476
INS	3.15433897876513
CECR1	8.49620427803903
SERPINB8	3.82386652140377
FLT1	3.66654129145899
FEM1C	4.98795362677084
PPP2R4	6.64442436359153
PDIA2	2.96455380619441
TMED3	8.03002097342944
NUCKS1	4.28496498153335
EXT1	7.27784201946189
RCOR1	5.40873361035507
EBI3	3.55981152372085
SMAD2	7.77910383980351
ODZ3	3.13031320839507
POLS	6.74838338418522
NXN	7.6989270656216
PPIH	9.93235831882862
FOXJ3	6.88286885948444
EIF5B	6.51508271902503
EIF2B4	6.58887255436354
C20orf121	5.47810748065748
CENPE	4.87156303199495
KIAA0415	4.22163653158162
CRABP2	8.31032542989027
TSPAN12	5.20954305411756
CXorf15	3.51689446320057
LOC57228	7.84412991555512
ACTR3B	5.13536140688454
ASL	6.33068003963349
GATA3	3.72230266297369
TFAM	6.53525567682396
PCDHA5	3.20206073372523
PARP12	7.85318636817512
PIGH	5.57879246142075
ENDOGL1	3.04669422571723
GTF2H1	6.46645340881776
MPZ	3.40243896621516
BIRC4	3.6174404487672
SSBP3	5.74873582221617
BPESC1	2.76535378903275
FOXC2	3.05062721171328
HS3ST3B1	3.14395362985529
GDNF	3.29623778500207
CTNS	5.16356660855308
KIAA0859	6.21847174169433
TRPC5	3.04088031365552
PMS2L3	5.15089773316517
TEP1	3.42181444201004
KIDINS220	6.58053346192287
CRH	3.16438479115007
CES3	4.79892184532238
ACP5	6.01129483102361
AMFR	4.56528794114976
CA4	3.14613653112900
PLCB4	4.56675923607009
MPHOSPH10	7.36991079642925
PGF	4.13375713417282
G3BP2	6.8839691430353
SR140	7.47691958486036
ISLR	7.59551086668302
HOXA2	3.16282923276968
PYGB	6.33942923374851
BAT1	9.65958941019304
TSC1	5.61268281612345
NARF	6.8843971151168
DKK3	5.48957862625585
UTP18	6.1097160585434
TSKS	3.20120755040537
DDX31	4.74062991138769
TULP1	3.59534183430538
TNRC4	3.52517416243904
ZNF430	6.51306275313109
POSTN	5.43172279354263
AASS	3.37806924251681
APOL5	3.75908337673152
PLA2G1B	3.91946185147743
FLJ11506	4.85065899529383
GTF2A2	9.80055681929579
RCHY1	6.33681094098103
CYP27B1	4.40499417759041
VPREB1	3.21231633037289
MGC4294	3.39835632787532
TACC3	6.50513541805049
PDCL	5.82546834110571
DMXL2	6.93380868719811
LOC4951	3.91708530271954
EID1	8.03083801703282
MS4A4A	7.65890366093537
RBM14	5.80156361568156
MGC29506	7.54514218237002
PPP2R5B	4.29765839477319
TNFSF11	3.15083654517334
ATG2A	5.9065361302197
RPGRIP1L	3.67693316714794
SPOP	7.26310884373744
OSGIN1	3.16411344542281
PTPRF	8.98970909041819
ICMT	6.48508943146667
SEC24B	7.09842907978346
MAML1	6.94310938112762
POLL	4.85567292180035
FXR2	4.68312130464135
TYK2	5.97155635872175
MUC6	3.18438823418535
ADAM28	4.13524146147875
MYL3	3.24641689621074
NRL	3.23716793881119
PIP4K2A	5.1290329816428
TCL1A	3.63450398757827
MED7	5.38659732228554
MYLK	7.80670428784297
RRP1	4.71485978097642
TFAP4	4.00838741510685
CYP4F2	3.55591796519853
UNC5C	3.05181416175861
ARL4D	5.18956127418154
SH3BP5	6.43639028943671
AKAP6	3.46677077495229
CTLA4	3.83965745055319
ACSBG1	3.37683124767061
MTMR4	7.73447737166381
NECAP1	6.56861175719521
SLC25A17	5.61059391598909
POLR2F	7.4259698423084
PLA2G2D	3.70023067792935
WNT2	5.55193597846839
GLMN	5.46921923983003
MCM7	7.4275211686517
TRIM52	4.09783989147298
DCLRE1A	5.23474479295135
PDX1	3.41071077051543
UBQLN3	2.96155549797123
PRPF31	5.63765303856643
TLR7	3.65274739806935
SMAD1	7.42067112805741
CLCN1	3.46584486625396
RIOK2	5.40996395754296
CEACAM21	3.44516126007548
PDLIM4	4.88168335854029
STX18	7.15001932055994
CCPG1	5.43215930051138
SLC2A6	4.50730541592093
SORCS3	3.27593493230634
NOLA3	9.16925755438724
PDGFA	5.0226363561412
TRDMT1	3.88241169957306
CFL1	11.6949649518592
IL4	3.01607901382464
NAT2	3.63503410589114
CPSF6	6.93564491065426
PRG2	3.42583721448064
PIGQ	3.97285545214027
CLSTN3	4.62218512516909
KIAA0146	3.8770834793614
GBP1	9.49970370268462
CEP55	7.5826481666925
ZNF408	4.70026243282397
KRT20	2.99945471195989
EYA3	3.83802311660111
KRT38	3.47401434298726
WDR7	5.71259973066403
BLCAP	9.59294844255817
HLA-DPB1	9.57683260397944
SFI1	3.59597995583063
GNE	4.61137551131233
MGAT4C	3.16487379057159
CTSE	3.69811094080545
SLC35A2	5.19293284071001
TUSC3	6.63765956059921
GABRD	3.0853705012873
IARS	9.4668010144349
ARFIP1	5.51242195862708
SFRS9	8.86955863958964
CEP110	3.77112702780239
MYF6	2.97614244602913
MGST2	7.82953935590764
EVI2B	7.19149784160408
TRPV4	3.24356465699168
SLC25A11	7.06021385657036
EHD4	7.53520476465727
NOX5	4.25512771849132
NCKAP1L	4.13607288834764
EMP3	6.62725689058671
SYNCRIP	8.1367768235011
BPY2C	3.40083996725040
C1orf38	6.3368635032175
ZNF426	5.21313893682728
ELOVL2	3.19195199338649
ATP5J	10.5111998512313
CBX7	5.32479844855551
OSBPL1A	6.76229017863431
MED13	8.1330063988282
ZNF589	4.0689202742217
CHRNB3	3.06063359919061
GOLGA2	5.24273843722881
NIF3L1	8.03229397558653
TRA2A	5.7210877122837
F2R	5.80048513229128
PHF2	6.00385825452798
PID1	5.30685744367442
MTAP	3.57081207956848
RFC1	5.6050368007965
C5orf3	4.91087572607872
ADORA3	4.12556277018129
ACTL7A	3.26859282651748
RAI2	8.2635222381273
MAP2K7	3.53733892316807
HYAL4	3.25094299928736
GZMB	7.7609419206378
FCGR3B	4.57679662898535
BMP1	4.35358205371694
CPNE6	3.15235494423804
SP2	3.98622432689055
DPF1	4.1232614925372
SMPD3	3.10347399294556
TMEM38B	5.1400475918981
CCDC56	9.09440731090375
NFE2L1	6.97395305815814
MRPS31	7.07693772759015
STIP1	6.65336609953359
MMP26	3.07799293525135
RASL11B	5.14217220103355
NT5DC2	7.28415098331122
HLA-G	8.08452733000886
LRP2	5.06649704484647
MTDH	8.96208722447384
HSP90AB1	10.1113007840346
PMAIP1	4.83336448756061
LMBR1L	5.03001086694302
SLC25A20	5.02669413946526
RSBN1	6.7311735773581
S100A2	9.6950916880676
C2	7.26672707367586
RHOT2	5.13049640922206
RALGPS2	3.57266380138934
EIF4EBP1	6.94291025164865
C2orf27	4.49847137809237
GCKR	3.78864117662409
FER	3.98550886959048
TRPC6	3.15875913535334
RGL2	6.29068782629855
ARPC1B	8.66137276987915
SNRK	6.87820857985407
UTP6	7.18017034714557
DNM2	4.26898624081441
GCS1	4.34951084910885
EHMT1	3.30190334011317
GLDC	7.89195813449468
FBP1	6.34576581477282
VARS	4.77674616141484
PLA2G7	6.04514756098256
RAX	2.93840021089333
TERT	3.33004426698979
CCL1	3.04868209535868
FUCA1	8.27411449704066
ALS2CR8	3.07158118297037
CXorf21	4.76756265502145
KCMF1	9.65919490188506
MFAP2	8.84483427415022
OXCT2	3.82233226986604
WWC3	5.64721894497019
SOCS1	3.90290923504858
IL17RA	5.26359516092914
C14orf115	3.7878304400494
ST5	6.62016925166935
STRA6	4.70549613276991
MPP5	5.07161456876349
SPA17	6.33751941689453
C21orf7	4.23816067188278
FLJ10986	3.81697434912786
LHFP	6.32428494516442
CAMK4	3.54195067443242
GALNT14	4.68500858962789
CXorf27	3.27602342240406
CLPX	6.222996641826
NPLOC4	7.33799108741441
PJA1	7.67346134410338
CPLX2	3.4142973540978
ARSD	3.43991025185348
WHDC1L1	3.86620989778843
RB1	5.19275062843313
PHLDA2	5.00275562438349
C2orf56	3.42836566815107
GUCY2F	3.02222945825841
MPV17	7.20656876102553
PSMD4	6.17802119852226
SLC35D1	3.90306761171022
C20orf103	7.55461332423537
COL16A1	5.31267844801008
ERLIN1	5.7091716545868
JMJD4	4.59022119219282
SLC29A1	5.65812113624449
GLRX	6.78724498447064
HIST1H2BK	9.01621880995472
TP53I11	4.88163314031793
ST3GAL4	4.38163232370021
ALG8	10.4716891047099
PF4V1	2.86172350817038
SHOC2	7.10883596597823
REG1A	3.30059303340526
FBXW7	4.52230339154584
CYB5R3	9.75125912872458
MINA	7.54638193045536
HHLA1	3.95422551385498
MYST4	6.16069177098621
NR0B2	3.80223264789476
TFAP2A	4.3713985891424
UCHL5IP	4.38627287125755
TIMELESS	7.54947964426501
DDX10	7.54713541412978
SLC25A36	9.0196784414826
TMED10	9.8002125706669
ZNF507	3.27220703000565
LOC90379	4.20802816213886
RAB11FIP1	5.80880994751295
ATAD4	6.07758424387811
PHF15	4.99245079656732
ZNF26	5.87421359160837
KRT7	5.5439663653948
RPA3	7.74605039392821
YIF1A	7.78063257528117
PPRC1	6.02394026365248
PCDH17	4.7023576632485
PHF8	4.17098372026032
RDH14	7.87696474037751
DNAJB2	5.16126784290716
HNRPK	9.8968921336735
PTPLB	7.95725130232424
RABEPK	6.5977633095361
SNF8	7.80831495368589
CBARA1	7.09704900156342
RAD51AP1	7.90012662356177
HAT1	8.94512721401929
HTR1D	3.37154283074882
H2AFV	7.51916590907025
OAZ3	3.88756823787538
CXorf48	3.45414790367938
RC3H2	5.08131227512388
SGCD	3.550615870836
PHTF1	4.71242676735493
CA3	2.91505501673855
PKIA	4.64532321237717
STX10	5.50954041318683
PEO1	5.46369610794516
JMJD2D	3.19057961482617
KRT19	8.87743851429884
ZNF143	5.90651897349983
ENO1	7.35680844529442
TIPRL	7.93742429047291
MAN1B1	5.17738151714401
P4HA1	8.73891720533969
TPTE	2.98237174721335
AKAP8L	4.57409167024389
GPR17	3.01075994154627
LRRC20	4.83969531338418
UBE2Z	7.90449368985017
COL4A1	7.5497656352286
ISOC1	7.6269056731645
RNASE1	10.319257692512
C20orf20	7.11097881850685
NDUFB11	9.92013719967617
STK19	6.3180343862776
OSBPL2	5.97902808581083
PTTG2	3.01655599961713
GRM7	3.41601506136153
SLC39A8	4.80092625698481
APPBP1	8.40296090647877
STS	3.91846202129712
FFAR2	3.05963558276514
TMEM123	9.34599667176655
GLI2	3.78368699330589
BTNL2	3.33014153866027
ALDH1A3	4.17074615684524
TGIF1	7.85690732908255
SCO2	5.50710043438171
TP53	6.78369358677976
CCDC69	5.2934268838689
ZFAND5	8.9225620825422
ICA1	4.53852240152616
RAPGEF2	5.22565727916604
NAV3	4.95047847409893
EPS8L2	6.00326517650393
ATP6V1G2	3.42339678696486
MNT	7.19694335133369
C6orf145	6.868768402216
PPP6C	7.72540932260261
OR51E2	3.38211710942253
OTUB1	6.30008536756293
ENTPD1	5.23567302925332
TMEM115	5.4878039773774
STK11	4.31441479921083
PRPSAP2	7.7856330571526
SH3BGRL3	8.80066286213401
MX1	9.65710393900223
PSMC5	8.44203520484953
TTTY9A	3.51888903046692
EXOSC4	6.185276225455
SETD1A	4.34217642302067
YARS	7.16247046862005
SLN	3.81476560501420
RELB	5.96535160499494
NLRP1	3.82197411104617
LAMB2	5.75638753185929
FNTA	8.16509376324042
HNF1B	5.13608697354729
C14orf139	4.06834564440934
UMOD	3.11189818842116
ZNF512B	6.18120474009794
GPR25	3.69235870905603
C6orf49	10.7719050015966
ATP6V0A1	4.57719080602347
SNFT	4.29506151800018
ZNF768	3.80393510001914
GTF2I	7.54401602566375
KCNN2	3.20460248556067
DYNC2LI1	5.08987941831956
DGKE	3.41009171054494
DNAH3	3.53808837872377
RPS6KA1	5.07671530857051
C9orf53	3.21901338146152
PTPRM	7.4918773112837
MRPS15	9.81693041824007
TMEM59L	3.68713675607692
SSPN	6.97576025999558
IGSF9B	3.12456199351844
CNOT8	5.88916098579508
GORASP2	9.21563830656389
ADAM17	5.26796494006912
CHRNA3	3.51985913263954
MYOG	3.46101973882998
UBE2D4	4.79470578447319
CPNE1	7.68030554112172
AK5	3.40133357810016
RPL37A	7.76932243245103
CPS1	3.12450677762581
NDRG4	4.76567216407287
