Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D04_298068
Composite Element REF	Signal
NUDC	7.50939966435459
GABRP	3.5158201271452
SCARA3	4.37766410845037
TACSTD2	5.10454644739667
EIF3J	7.20691166005164
PPP2R2A	8.06180163843667
CPA3	3.47837945848825
PVALB	3.21276872550516
BCAT2	5.43812443329115
MFN1	5.32417326591205
F10	3.13494907234523
FAM134C	6.58538196274918
SNX11	4.68345995810943
COMP	3.29840425664356
GPR177	8.81777756038799
TAL1	3.42984126862062
ACSL1	3.95515660813371
ABCC5	5.37876436269331
HCFC2	4.25080395944454
TCAP	3.23821432943724
ABL1	8.30761815921369
RBBP7	9.13743882555295
PTPRG	5.33528934675887
NCOR1	6.94985306472943
MOCOS	4.87233116607759
C14orf93	4.1754112750147
PRDM10	4.51313505969559
TNRC15	6.54043220767248
SPINK4	3.60488731347229
TXNRD1	8.68066116526771
UBE2H	6.84138141182384
BRDT	2.84764168043354
SLC16A4	3.87228306398249
VIP	2.73589994014827
CALCR	3.42454178797262
CCNE2	3.97889912383959
SLC6A8	5.96072590647466
LILRA1	3.64439388619036
MC2R	3.35999989926965
MBTD1	4.83589475693632
USP33	5.81536384732692
PPP1CB	8.0218585274985
C15orf39	4.21649972684795
ABHD8	3.7850777487166
MAP3K12	4.69791121082216
PAAF1	7.30005002681127
ARF5	7.36357267642022
CCT3	10.1402200415945
SLC3A2	5.71944376294651
PIWIL2	3.2738451026958
RAD50	6.50912561779288
IER5	6.10958041260613
SYNE1	3.47389150794952
MBTPS2	4.29519579683656
MVK	4.71809384014259
TSPYL1	8.32872491109316
NCL	9.52076661036422
PSMD10	8.44306987976986
MOBP	3.17703745898053
GUF1	4.55584648452678
WDR44	4.06123636355032
HRH1	3.74064257145532
HIST1H3C	3.70096509561328
C5orf30	5.56384388193506
RASGRP3	3.26294330948039
RNPEP	7.16640370058477
PRKRIP1	6.15599432387883
MED21	7.698591494022
GRPR	3.9139821210546
SYT11	4.90397302310161
NTSR2	3.18683754624696
Gcom1	5.91138878749816
SPTBN2	3.96266764393469
LRMP	3.48041599534617
HTRA1	6.74091705145863
RNF111	7.22616844033777
SLC26A2	7.66787264437622
WISP1	3.35829585171763
ATP2B4	6.78145076764745
FLJ10769	7.74847326764458
PTH	2.69241447727726
KIAA0895	4.68006833808733
CHST12	5.34418129624158
RAB22A	6.49303218604828
TARDBP	8.03125377046694
RANBP5	8.955662676794
P2RY10	2.76364447134399
STAU1	9.35545877507639
NME5	5.82847607155214
DDX21	9.01981958564451
CHMP1A	6.20769937828864
BARX1	2.97668097197529
HDAC11	4.25422951139775
NOLA2	7.38326197180292
MTO1	5.3548424380499
DHX29	4.57716106492018
HADHB	9.16089346078354
ADAR	10.1780186142145
SF4	6.59274102128757
PLXNB2	5.4696911222948
P2RX1	3.54057634628723
SLC15A3	3.82268965913563
GAS2	3.9943596525008
EN2	3.03617596068803
NUMB	4.84215148629113
C14orf172	4.90334955639544
TNIP1	6.07068913620477
INHBE	3.67821713715100
TM9SF2	10.1562616450279
PSKH1	4.69439795519757
NSFL1C	6.39463657009165
RHOG	6.37834778063142
HBB	6.90360956612216
MED15	4.38982220571065
HEY1	4.44221546579305
KNG1	3.39486039247408
CASR	3.94724694597635
ITGAX	3.7586580357254
CANT1	7.33433753478313
C6orf66	7.55982225745389
UNC50	8.2082354004118
C21orf33	7.81074645964261
IRF2	4.61517868388871
HEATR6	5.0058150371826
GNG7	4.18290380097402
RUNX2	3.28319209320428
PGR	3.0595921822564
SOX1	3.21706563301963
CROCCL1	8.35267819922996
BRE	6.83972558371447
SRPX	4.50588168139382
MBNL3	5.57059392374298
ODC1	11.3301315518570
SDC3	5.31811619302562
NR2F6	5.21315629510667
ADORA2B	3.90845886675514
ZRSR1	3.12303567937244
ZFYVE16	5.49517201121389
RPUSD2	5.58790475865751
SYNJ2BP	6.42099898269624
POLE	5.63896249133489
E2F2	3.26611982658007
C14orf173	4.67375224879955
THRA	3.87454907199844
MAPK11	3.51490279151737
TBC1D22A	5.49834001570931
PTGES2	5.4815230475946
HIP1R	5.3892382375979
ENO3	3.88730346114612
COL4A6	4.21328209929985
TOMM70A	7.25077577405914
IRGC	3.24831429583171
NAB1	5.51215813281385
DET1	6.88466587221532
TRPM3	3.17100419013235
ZNF532	7.66898406991437
RAP2A	7.13025381239571
PLG	3.66908563645765
FECH	4.30013118353333
CRIP1	5.4114187922636
AZIN1	7.57207185137844
SLC7A7	8.5562125077523
CA8	3.22931274185846
IL10RA	3.13842133766998
CDC42EP4	5.61550189807743
C16orf58	5.61200883226813
ARG2	4.67045116876072
NOL7	8.10536361458572
JARID1A	8.02477850802337
PANK2	6.80919916575865
ASH2L	8.25652041172255
ICAM3	4.8182244518829
TMEM16C	3.35046997240121
MDS1	3.87175468092649
CABYR	4.24422343373262
SLC1A3	4.63643411687114
RNF139	8.08600433884201
ADAM8	3.81921276002588
SFTPC	3.66842072713326
BCL7B	5.39619789349024
MAN2B2	5.82975573118673
PCDHGA11	3.16135565636355
RGS12	3.69393492684263
EIF1AY	3.53942188728939
NUDT13	3.97924689341768
ARL6IP4	7.58588323127562
RPL35A	11.9316883982044
CCDC21	4.57209556643383
RAB40C	3.85050963849287
EMR3	2.99155151463626
PRRG3	3.28540137217818
LRCH1	3.2284513071252
SAA4	3.53996339154702
RAPGEF5	4.61914262237721
ZCCHC2	5.15403312360936
CLIP3	6.37543801134699
MAP4K2	3.80226795533726
C20orf30	9.33806782475371
SULF1	3.56367167987149
C11orf48	7.3900266962102
PRDM5	3.53182024144957
ELOVL1	5.38789439722401
PPP4R2	7.94202483937735
KCNV1	2.65710252118513
ACP1	10.1117422154018
SIGLEC5	3.82385758289077
ZMYM2	5.97697737702575
C19orf61	4.27903623119740
DAGLA	3.4948352029133
GPR32	3.92288532838415
EDG7	6.06139723399432
NEUROD6	4.26466350859067
NEURL	3.91707710565797
SLC2A4RG	7.15211042382489
LPL	4.8240805433882
CA5B	3.56230706641051
MPHOSPH9	5.07866275617492
CLEC2D	3.53577371573409
HMG2L1	6.82568872399393
GRRP1	3.70742053763214
HCN4	3.41832039273917
CD8B	3.36369939130184
HIST1H3D	3.97536004091934
TGM4	3.19790941704107
SLC6A12	3.53387305245676
CD84	3.5030964913086
TBC1D15	7.59177250870035
RASA1	7.2068127179812
PHKG1	3.45045892507905
MAGEA11	3.12605265474112
NONO	9.43473523862974
IMPA1	6.94599465618106
SH3BP1	3.53208204252769
RARRES1	4.89680438713037
NPM3	5.929718660273
CLEC5A	3.22873180683072
B3GNTL1	4.93060903843946
ITCH	4.88008933754523
MGAT3	4.04068470244446
ARPC5L	7.56368005774484
KLHL26	6.36504071013067
MBP	4.68260374599204
SIM2	3.06340495659496
RPP25	4.34992072699426
SLC2A2	2.92228595527677
EXO1	6.01278512609456
SOSTDC1	4.87249669267249
HRC	3.23896896897531
TRIM48	3.09245036685364
KIRREL	6.23442993656739
PIK3R1	6.66195713206777
HOXC11	3.9362061347577
MAF	5.24994326193196
DOK5	6.41475761336275
HELZ	6.37379365635953
ZMIZ2	5.6006952538839
SLC46A3	5.10169120644935
ADRB3	3.78118529381182
PTRH2	7.2455579286255
DMD	4.0024866167533
STAMBP	7.73907816060886
KRTAP2-4	3.72036315650422
ADCY2	3.53965084168095
MS4A12	3.16258555943067
TCF20	4.93215887148731
KLHL20	4.18893091474975
SRM	7.55700424600763
OTC	3.35183240146673
ABCB11	3.17495980726363
KCNC2	3.32129120576162
CDH19	2.81967635679044
SSH3	5.27888342951965
ZNF135	4.69591695392686
FLJ12529	7.72657730049446
PER1	5.0082666941563
KLC2	4.47283608259624
HDAC1	8.2840836119707
FAM128A	7.64524723006964
FNDC3B	8.18449901706652
MTCP1	5.85432949181184
GPR63	3.77981582185891
FLJ21986	3.74692952480802
LMCD1	5.08973381377031
MICAL1	4.08477254908867
BLZF1	4.03108849336826
IQCA	4.39365702050219
PCDHGC3	3.49482067933779
ATRNL1	3.27635830047145
CAV2	5.61229315662712
SAC	2.9420559015411
DUS1L	7.19511639305716
NEK9	4.80952969793953
WARS2	7.26889289313839
DDO	3.4530291845129
MARCO	3.53152543534807
DCHS1	4.77719600847518
TOMM40	6.38821887805068
RP6-213H19.1	4.25378142410773
TUBGCP5	4.02304990957956
IGSF6	3.41912900667257
TPPP	3.21145270491765
SEPT11	5.01286711756357
ADNP	9.66377589118766
UST	4.14974758458445
C13orf34	8.48239635879803
GSTM5	3.80446872326345
BTD	3.57272543442932
PDCD1LG2	2.92607190289678
SNRPB2	8.51850116705628
APOA4	3.29951282461564
APBA3	4.38721825963733
CUTL1	6.60705268763706
PMS1	7.5764281795711
EIF3E	11.4358070736639
IL9	3.37549793467859
HOXA11	3.13669078628462
NARG1	7.87751499641068
RPL31	9.34972383279076
RAB28	4.45338858033768
LY9	3.31099116103584
TFCP2	6.34096670194625
ATP2B3	3.08622565449967
KDELR2	8.55191978958568
TLE4	4.50423539082990
FLJ43806	3.24034574812899
TLK2	6.52886112195907
PKP3	4.52127921244161
CIR	5.05917791397954
RPN2	10.5478959157635
SH3GL2	3.19942493067406
CTSO	5.82230484205204
SFMBT1	6.23575160896589
WDR57	5.60512725459004
SDF2L1	5.62949481107553
IGFBP3	5.098196453861
FER1L3	6.57620268132494
DEK	10.5949746755664
C20orf43	8.07317204073049
ARHGAP24	3.60711693364798
ALB	2.87732654541239
SORBS3	5.03238915987939
C4BPA	3.71357268259499
UPF2	6.21133298012491
AGBL2	3.04652254845411
C1QA	5.1485754177525
DOPEY1	6.51638246480282
TERF1	6.52717892420769
KIF22	4.92090270889521
DNTT	3.21144661493851
C10orf6	4.48392707168796
C11orf41	3.35945507502911
NINJ1	4.96395342614265
SEC61A2	5.00660772466842
HNRPF	6.57186348918251
COL11A1	3.79836045479254
HIST1H1D	5.98657059576115
UCP3	3.59018246501203
MYL6B	8.35213653080334
UBAP2	7.70555498114589
TREM1	3.79235124246235
CKMT2	5.13890906281969
HLA-C	8.49507756638453
SLC13A3	3.59221691881301
PLA2G12A	6.20866452123438
SPRED2	4.71166476824667
SCN10A	3.94138142470808
TIMP4	3.52012946912763
PITPNC1	7.16958848769703
SLIT2	5.40995334330939
RSF1	5.68717990905115
POU3F3	3.31078513752225
LIN7C	5.57175472627748
NKX2-2	3.41816788251554
DPPA4	2.74528646010611
ZNF804A	3.06022193921202
CCIN	5.18808759146766
SLC25A31	2.72749600384796
KCNMB4	4.88492051645528
FUT2	3.42117623983021
RABL5	5.04318652519798
FZD4	5.36141574788204
GALNS	5.47743774973576
PNMA3	3.58567673982348
STX6	5.03642316432986
HIST1H1C	8.5866453436638
CIDEB	4.05518676342345
CASP4	5.28969669240678
PDK3	3.70266477985321
WIT1	7.71293457823164
TPR	7.36990014955848
MTX2	8.27528351794171
HIST1H2BH	5.09227533770208
BRD3	7.91291637364746
HIST1H2BO	3.41031767751398
SERPINA3	5.43054060409565
UBXD6	6.19285384977417
HOXB7	4.2608552311826
C7orf23	4.66934790249826
KIAA0143	6.71317609034224
KCNJ16	4.41699771510958
STAB2	3.52113313281429
TNPO2	5.50243437861635
CENTG1	3.37644934802745
IRF9	6.21037244558302
MCPH1	3.40343467824751
FABP2	3.36318457627353
C9orf3	6.0121818938426
FBXL4	5.22677715639831
LBH	6.38133527401963
MYO1D	4.82674417360769
PTDSS2	5.42496112934551
BMP2K	3.81325638511507
NFU1	7.90984695020594
UGT8	4.70291932214504
SLC25A23	4.4068317023207
MAPK4	3.60647536138079
HINT1	10.7141229690899
GLP2R	3.25486570910053
WNT7B	3.8469964424066
SETD4	5.31879874674516
CHCHD2	11.2741130748161
DYNLT3	7.60567844787153
FKBP11	5.97022291225816
NDP	3.21439249819907
RHOBTB1	6.15649697628713
FLII	5.6742503596422
SLC4A4	3.61800937049777
RPL38	9.55373943184155
HTF9C	4.26352968817001
RPS16	12.4981165869657
AP2A2	5.98302333214443
CHPF	5.04955627654284
CSNK2A1	6.60536760798826
MAP7D1	5.16578828242198
FKBP6	3.93808930947371
ZNF214	4.09159001928708
DDX56	6.8869530779155
TWIST1	4.72481961969229
EPO	3.57655504288637
MRPS18B	7.57863596883824
ZNF682	3.53621175601996
AOX1	3.68451364498402
RPL14	10.4842104955058
CYR61	7.03705406273402
JRKL	5.76158359335158
DTNA	3.87741464206279
MAFF	4.93295811693901
LOC51136	3.42965843331561
TMOD3	3.48646152134234
LY96	3.35477922979608
EEA1	3.69279053720033
KLK3	3.26703167331953
IL1R1	4.60887992863273
HRSP12	6.29180697331182
KTN1	8.7901924651876
LOH11CR2A	4.78447939294511
ARL5A	8.26485403814931
MAB21L1	3.32298065741093
C20orf59	3.923323313904
ADAM2	3.02717994959690
PHKB	6.23854483346273
CCT6A	8.74439051758541
TBC1D8B	3.05613774000126
FAM13A1	6.36459583510443
EHHADH	4.55217515390711
LAPTM4B	10.6070489615065
TMEM147	9.71370052128774
ITGB5	6.36744701332118
YIPF3	6.72337597386535
FKBP2	7.89381495545364
XPO7	6.71484406345624
GPR75	3.17265853944848
NR1D1	4.64371265279345
TRIM5	5.19544760614691
TMEM110	4.61851108176292
APOC1	7.10357099789338
RNASE4	3.898316114128
PARD6B	3.05795868106102
ARID1A	6.72326076146087
NEK2	5.82908888931434
RRAGB	4.90059405081552
PCDHGA3	3.55754164609237
HIST2H2BE	5.39793335732733
RCN2	9.30361925831497
STARD7	9.97761437187743
SHMT2	7.79786136744677
MLYCD	5.41677897600634
KIAA1751	3.09455614922910
NDUFA5	8.11303182827275
THAP9	3.22556593929859
FLVCR2	3.65731038011144
RP11-217H1.1	6.0760044466565
AP1S1	5.56086503213819
NCLN	4.53423744824034
SDHA	7.15802870021816
SMAD6	4.48222474291899
SAV1	6.31418754699795
SAT1	7.81249667810091
ADAMTS7	3.41751222669452
RPP38	6.4799072847268
RCBTB2	6.9232113132804
VEGFB	4.55932924003392
COLQ	3.53562019817301
RBMS1	8.21325495144583
NRXN2	3.42022059181429
WBSCR16	6.12322201726055
DRG2	4.72365532053583
KLRB1	3.37554406864522
DNASE2B	2.94028948821523
SAFB	5.20645161125988
MAPK8IP1	5.48842502796698
RFX2	3.90810469487633
MLLT4	3.90406998464256
ANKZF1	5.72815677181929
DUSP8	3.58469601765763
C19orf50	5.13053207254404
MEF2C	3.89184459899839
SENP5	4.93837732638152
NFKBIL2	3.5773958646179
LBR	7.8853307027935
CBFA2T3	3.38913685934258
AFF3	3.32595443248264
IL2RG	3.48657138438641
CCDC51	7.54660895883343
COG7	6.13446455005
MYB	4.04653487126606
KLF3	5.45020882230937
PLXNA3	3.96418114336297
KCTD14	3.69054613296717
FZR1	4.0841370343292
XRCC2	5.21074089450552
SLC44A4	3.552237551178
ESPL1	7.53039002388843
MMS19	7.38093250900175
GMPR2	7.367362090526
ST8SIA5	4.55140916000635
TBC1D19	5.04498386802541
CHPT1	6.88396466976314
ERBB4	4.20399508909254
TSPAN32	3.74593246599642
MAP4	6.60319630481892
ACTR3	8.89956187854787
UGCG	7.87696595778261
GPHN	5.5478754464224
ZAP70	3.07474367325766
SLC6A2	3.71771971792571
LPP	6.94476477699479
PTPRCAP	3.78898381758637
IL12RB1	3.98034313624689
HIVEP1	5.75516417660805
ATRX	6.29588661665085
EIF4EBP2	8.26182721330215
DFFB	4.06478995691705
DMRT1	3.69927971842588
CHST8	3.74418785274247
HSPB6	3.72361137024565
C14orf109	6.25470326244224
IER2	8.05141424992465
NMB	6.13302678736253
COX5A	10.7415613133904
EIF6	7.72187217646325
AIFM1	6.16515787727329
WWC2	4.93974634795152
GSTA1	11.5427790822929
POLR2L	8.99790424578168
MRPL4	6.81747818956068
SEMG1	2.73838588427466
MPPED2	4.23763244672438
FLJ21062	4.73424849738767
TRAF3IP2	7.80131533784481
EPB41L4A	3.34927258865742
LILRA4	3.57145049371685
LAMA2	4.56740745386296
TAF4B	3.46359197207491
RLBP1	3.10984993861902
SLTM	7.79386402808396
CD300C	3.56784794571221
FLJ10404	5.33102694281259
RTDR1	4.64122358291360
MALT1	4.74831868100773
ARVCF	4.35816651455152
RENBP	3.51998687114403
ATXN7L1	3.20796577639829
NID1	5.30318485981312
TUBGCP3	4.92876313778036
ZNF783	5.72793322665221
ITIH5	2.99592557239524
ZNF85	7.07992141253437
MMP13	4.10777196358646
KIAA0329	4.97128401358273
C8A	3.68866843029428
MGC87042	3.97920013349565
HOXC13	3.35714912305442
CLGN	3.37211048413157
SLC25A37	4.35069630158359
SMARCC2	5.75482145931392
TFDP2	7.44655050794688
POLI	5.62672190138067
HCP5	3.40302698116139
UCN	3.51554741789183
ZNF764	5.18347425356818
USF2	5.66894783304852
C20orf24	9.94112625363015
FHL3	4.66645038152118
SPATA5L1	5.97616272852586
JMJD3	4.90921383770463
MMRN2	5.18161953314998
DSP	10.5834543420922
NDST1	4.69788788598495
ZNF248	5.77790221218431
PELP1	5.71383107495475
MBL2	3.18321026172627
ZNF230	5.0127607493538
RNF41	4.95150083406636
THOC5	5.02046151555076
MSN	5.41185256522256
SLC9A5	3.3103799368203
SERINC3	7.63580113659485
ZNF434	5.12042299482191
MUSK	3.04595758437941
SMARCD1	5.83440122145439
C11orf75	5.67676975293739
ZFP106	6.98968752513783
GTF2E1	6.8405841317069
RY1	6.89204747369737
ATAD2B	5.38503873833898
DDOST	9.69908226890016
ARHGAP17	7.10510140392532
GPNMB	6.15714274407418
TTF2	5.16435655392868
SFPQ	7.8732717470003
GFRA4	3.33097485112638
TIGD6	3.99412974225396
SLC39A14	7.96907721929316
AKR1B10	3.41743045801818
NGRN	9.6321023925033
RGS16	4.0779833222305
URB1	5.23835240097988
GPR137B	4.84504472960748
MECP2	4.72348190698954
PSMA1	10.6257879790374
TOP3B	3.57307332842000
NFATC4	4.0010365109698
RAB7L1	4.17291226447031
CSN3	3.53258909494618
NOS1	3.67748846499800
CA14	4.04355501697721
BMPR1A	6.97065702967368
YBX2	4.08262173215759
PRL	3.23457202511472
SNRP70	7.63282440003002
C6orf130	8.00539342882768
KIAA1166	4.76532869643362
FUBP3	6.00946627331694
STAG2	7.57199503505928
ACACA	6.93863782938916
ABCG1	4.11437526103068
ATOH1	3.00813587322355
ODF1	3.35406411123144
TMEM127	5.72208477716139
CD55	6.57511471947666
PLN	3.07106933442272
RPS23	12.9095834846416
LYPLA1	8.77385946870591
PRDM9	3.87311476005091
SSX2	3.76482918195862
PLUNC	3.54665888144412
SYNGR3	3.61740379067887
EML1	5.30148391466037
LNPEP	3.27961001432596
SMAD3	4.89407604129139
NUP93	8.23836945853215
HISPPD1	4.75393223638028
HNRPUL2	5.11830744354736
YARS2	6.28734334619184
TBC1D12	4.21127935326768
ZCCHC4	4.15998170933786
FBXO22	4.06938355042682
C16orf24	5.18050197384261
ZNF669	5.12752194086681
PTGDR	3.06930503672764
DDX27	7.55884971380303
KIAA0409	5.22604096110561
ASB8	5.03641394107411
MEPE	3.88893411524454
PLP2	6.17130921791722
COQ7	5.75264881964774
CHMP5	7.64863702707326
CACNB3	5.76132620769573
C10orf84	3.83425827461357
SPO11	3.63145673961403
NEDD4	3.47166926135775
THAP11	6.36105866879313
ZNF43	6.80362702938065
KRT13	3.48815800284587
NEK4	7.06717173072538
MRPL19	7.2382347421133
RBBP9	3.95238107368388
PRKAR2A	5.37636747084453
IHPK1	6.06686028803689
ATP6V0B	8.29507231122869
CACNA1E	3.13774556120948
CEACAM8	3.24571995776351
PEX14	5.81095675092993
BXDC5	7.7294197274091
ZBTB38	6.92429051049004
PAFAH1B1	6.00421395005332
PCTK2	5.41900925490266
LRRC16	6.51346473169756
OSTF1	4.14295961525839
KIAA0323	7.57017465698792
FYCO1	5.97269246120841
TXNDC13	6.52817280775395
PLTP	6.62534777190392
SLC25A1	5.66283437240677
EZH2	6.7083325710146
PLEKHB1	6.71943916711759
GRB7	5.91468029191276
ZFP37	3.87885385297801
MRPL33	8.69656008117414
C9orf27	3.02340648942171
PELO	4.73066789780676
ARMC1	7.21595092329614
ZNF154	3.57397417928112
C3orf64	3.40554557692348
FLJ10357	5.23464525664785
PON1	3.77760087132458
SYT5	3.49142731147247
TMEM66	9.36597662323
ATP4A	3.34141742905017
HBEGF	3.93508517717403
PI4KA	5.56267308457059
LEPRE1	5.3273972201407
POU2AF1	3.76299155348362
MRPL12	7.6544428624364
GNPDA1	7.34529573204653
RASAL1	3.82157479824882
ZC3H3	5.07392073628866
DDAH1	9.18947968537987
MGAT1	5.63409457991328
TIPARP	6.25755531035233
UGT2B15	3.19744213859688
DNASE1L3	3.28416877898910
CHEK1	5.12643744737511
ZNF8	5.8223999618137
TXNDC1	7.82038057896009
CKB	9.51358159293951
RTN3	8.38225606096867
IPO8	4.13932463949721
FZD2	6.72892640346715
PART1	3.86855064131943
PSMB6	8.57856882958358
MAP3K14	3.80859728103183
PCDHB8	3.33568761231972
PHC3	3.78096651386122
PPP1R8	6.16252624809008
NOVA2	3.45739052376864
TNFRSF11B	3.40937954072458
GOLPH3	7.31071497744363
LOC51233	3.87469633600843
GGTLA4	3.16796092265625
PDE6D	5.67302854448005
TTLL1	4.56501733371896
ZNF117	4.28885382663949
NKRF	6.71769650200329
CLK2	8.2173872600207
TNFSF15	3.29730477299831
DUSP2	4.12135407609482
HSD17B11	6.84567734733438
SECISBP2	4.89772065970818
PPAP2C	4.11976959813167
GABRR2	3.79340992232033
LOC51145	2.88813100590244
PIK3C3	7.01530546852347
DHDDS	4.89862186733823
CTSW	3.28017422203937
NEFM	3.48078206722021
TNNC2	3.78223419597919
ANKRD28	4.43929801725865
MRPL28	6.32296745871596
STMN3	3.38465808331619
SYN1	3.46648676665952
RAB14	5.15982915591329
PIGV	5.65578378435937
CDK2AP2	6.27875159317507
ZIM2	4.37919193202961
APBB1	4.39198455700382
SND1	7.4515070724599
C1orf123	7.43233621140019
B4GALT1	3.28500337565678
CHD3	5.22264855447241
RNASE2	3.65573771698780
BCAP31	7.97254207259666
SLC25A44	5.32894331298417
CXXC1	6.42940559213563
PIB5PA	3.7963937668177
CD40	3.78191805502411
FAT2	3.39908621829255
DYNC1LI2	5.63914007257243
GDI1	5.92956959346762
ZNF81	3.09786769333061
VSNL1	4.08402881645717
PIH1D1	7.82182301956709
KRTAP5-9	3.81370438554256
FLJ10081	4.07535069265297
CS	8.6305873101222
ZNF318	5.93928103353816
IGFBP7	10.5721321215605
ZNF609	4.6909937378833
SIRT4	3.37180774573466
SCN4A	3.79467455464362
ARHGAP4	3.63714787835392
EHMT2	6.67431416059427
UFD1L	8.33755521264984
EXOSC10	7.8640775833491
ECE2	3.58706340085754
ERMP1	6.43393214436754
OVGP1	5.9130693630014
GTPBP3	6.34900188243751
FAM82C	6.63310853315685
PACS2	5.60562510120508
C19orf36	3.63120392725495
UNC84A	8.46965659651354
ARL4C	6.6220976342087
SCD5	3.88866327257190
ATG4B	6.00828704301304
LASS6	8.3417272901253
LSG1	6.49070890459026
MAL	7.08968920832648
GPR22	3.17507558169458
WDR5B	6.86965671821307
GALR1	2.84374550527222
AQP4	3.39583219771743
C17orf60	3.0678831832847
HDAC7A	4.43629890742460
GRIN2C	2.91756356615989
ARMC8	5.34343677609139
SLC47A1	3.20181926150891
DMPK	3.75161341870324
CCRN4L	3.38881481794062
CBR4	5.70177347512837
KIFC1	6.72514186373222
LHX5	2.92458972145361
SMC1A	5.98705353197615
LPXN	4.75178644567901
TRPC7	2.89764154877241
SERPINA1	4.22197454125651
SMYD5	5.09354748517306
RPS13	12.5467382360009
CRHR2	3.51936678381872
TUSC2	5.81263474739302
PRKAA1	3.73608023103947
FADS2	5.45729432443347
ENAH	8.05370220585158
PRO1768	3.23299862288229
KIR3DL2	3.12279909032717
APBA2BP	6.34472704262495
ATP2C1	5.6513368564334
ALDH1A2	9.34623371506672
RNF103	8.09409460375626
AHCY	10.0733379607263
CROT	5.24968479340071
PABPC3	8.65386299031605
ALG12	3.81786078380974
EGR1	6.21976454229091
THSD1	5.28829258131000
CCL17	3.31483131227476
BZRPL1	3.17068015157623
KHK	3.81285895943751
ESRRG	3.81152188554034
SLC12A2	4.53162335382195
CNGA1	2.79618421403596
RDH5	4.19739624237176
CD58	4.14586235287439
PTGFR	3.18931709726248
CCDC48	3.64389812541482
CCDC76	4.82359328878498
CDR2	5.62943277685146
ZIC4	3.71114075221924
SELE	3.02671456771684
OR1G1	3.61063435177767
EXOSC9	6.25406208985138
PSMC6	9.88217611378387
ABCB1	2.91297501387253
GPR12	3.28839665206333
KIAA0196	6.47736634941872
PCDHA2	3.02713269241683
SSR3	6.05825338628135
MSI1	3.88616068231577
TRAT1	2.85889001061778
CC2D1A	4.59690084778623
PLAGL1	9.49843558637648
LLGL1	4.00675494636131
KLF6	4.62417910569846
MTF1	5.37310875165686
RNF2	4.542220210135
tcag7.1314	4.8511105005269
NR5A1	3.28167326509182
THBD	4.12824264808404
ABCD2	2.71680711367897
ITGB7	3.5764527457931
DNAJC7	6.51264197753815
CCDC81	3.46656542836674
TM2D3	8.56217137270758
HUWE1	5.42868168502572
CDH17	5.07821776391112
CD180	3.22379330130655
FAAH	3.4514134986125
IL17A	2.93317943054061
POLA1	5.5603631575103
TMPO	7.2237594286642
LYRM5	5.45329500283869
GNAT3	3.0472628960107
TM7SF2	6.44027723978885
FLOT2	4.59034045167078
MAP4K1	4.4548266492598
HDGFRP3	6.49307263330464
RRAS2	7.63000021277725
OXCT1	5.82989660927353
LTBP2	7.65325871802654
ARPC5	9.42843020613396
SV2B	3.52346025838348
ZDHHC4	7.21529806822817
CYP2A6	3.94956679565156
PDE9A	4.39724049311192
ABCA8	4.14194106775418
NDUFS2	9.5546313563807
UBR5	7.23160485074177
FLJ22662	8.15985855949326
GP6	3.65072944355670
CRYBA2	3.43011203169548
LEF1	4.57479814714451
ZNF20	6.81096478942915
CTPS	7.94785788364547
EPS8L1	5.21931566546938
EYA1	3.86117183407641
SERPINB2	3.91755974213819
MAPK14	5.4793750796007
GTF2F2	5.5632714633911
