Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_D12_586150
Composite Element REF	Signal
DEGS1	7.44738999881375
ARHGEF4	3.30617714412491
DBNDD1	4.13678871187662
TBL1XR1	4.47774307592995
FAIM	6.08659092928653
SP140	3.32917578224244
G6PD	5.24288537793631
NUDC	7.30106017952023
GABRP	3.63185213502082
SCARA3	4.81063242875275
TACSTD2	5.53921408120489
EIF3J	7.70187191354895
PPP2R2A	8.31801976266023
CPA3	5.73361595810699
PVALB	3.24221174040988
BCAT2	6.66164590032951
MFN1	5.42444273232783
F10	3.4053557406496
FAM134C	7.8274781971052
SNX11	8.29438937533375
COMP	5.52871401985726
GPR177	7.4939911283464
TAL1	3.1941729578994
ACSL1	6.74112480643259
ABCC5	4.09301741223827
HCFC2	4.81527657023671
TCAP	3.21935377889758
ABL1	7.1270371221601
RBBP7	9.09500080084987
PTPRG	7.1146043399019
NCOR1	4.997989756766
MOCOS	5.63699316599196
C14orf93	3.40253069671258
PRDM10	4.15531190560554
TNRC15	5.43061691185493
SPINK4	3.57162292704609
TXNRD1	8.18169777689626
UBE2H	7.28138306210601
BRDT	2.71472271843644
SLC16A4	4.67162830936487
VIP	2.75196823443106
CALCR	3.1111528671533
CCNE2	4.10979750373614
SLC6A8	4.86232473275198
LILRA1	3.56487910441117
MC2R	3.36070163523991
MBTD1	4.70742664644627
USP33	6.20879369390582
PPP1CB	8.32433659217803
C15orf39	5.32755881135253
ABHD8	3.91619091081951
MAP3K12	4.78259885717957
PAAF1	5.3315744070011
ARF5	7.33945709854817
CCT3	9.25991117632028
SLC3A2	5.9950616750397
PIWIL2	3.39673424513717
RAD50	5.71186512335052
IER5	8.58127771430645
SYNE1	3.73559579019061
MBTPS2	3.71749768729746
MVK	4.63175468377918
TSPYL1	9.10671516194096
NCL	8.56662024459026
PSMD10	8.9189946772005
MOBP	3.42974589583222
GUF1	4.57209602916274
WDR44	5.8593550631302
HRH1	6.39299824788893
HIST1H3C	3.71750134799466
C5orf30	5.68595510217311
RASGRP3	3.93228081432578
RNPEP	7.73059171964483
PRKRIP1	5.31395610853401
MED21	7.19690329086062
GRPR	4.09147864648421
SYT11	5.42640297413687
NTSR2	3.38661955490358
Gcom1	6.43393685478136
SPTBN2	3.78964865927327
LRMP	3.46691263370389
HTRA1	9.32603812368658
RNF111	7.4974124687981
SLC26A2	7.02806995195423
WISP1	3.45726175549675
ATP2B4	5.66066861162611
FLJ10769	7.59162746103424
PTH	2.84822367652054
KIAA0895	6.23926695525707
CHST12	6.16956967975146
RAB22A	6.04772702184595
TARDBP	6.31306860672268
RANBP5	7.62617389975121
P2RY10	2.90404939809253
STAU1	8.38997131075987
NME5	8.10218734024297
DDX21	8.26609780245705
CHMP1A	6.5919589608312
BARX1	3.12227586650644
HDAC11	4.66774360251530
NOLA2	7.51682378721645
MTO1	6.59596664317614
DHX29	5.80072812298573
HADHB	8.58032654835962
ADAR	8.80765325653952
SF4	5.99260508812968
PLXNB2	6.29211320659241
P2RX1	3.45430105095545
SLC15A3	5.26825428444391
GAS2	3.50732332319628
EN2	3.15877931723405
NUMB	5.2149493036147
C14orf172	4.79719050250053
TNIP1	7.51861365938146
INHBE	3.54589819847727
TM9SF2	9.0984962258704
PSKH1	4.86524260811023
NSFL1C	6.74639438077785
RHOG	7.62652161916836
HBB	10.8884928088120
MED15	4.83154161955921
HEY1	5.69412266469793
KNG1	3.28684636176311
CASR	3.38486225334247
ITGAX	4.0780975338124
CANT1	6.82896961891493
C6orf66	7.21101802379703
UNC50	8.16319804456537
C21orf33	7.29222402454566
IRF2	6.00692970982137
HEATR6	5.84204307699092
GNG7	4.41053118765989
RUNX2	3.27290310722477
PGR	2.81207896252119
SOX1	3.22103611846425
CROCCL1	5.00945431321595
BRE	6.35666178271899
SRPX	7.15838456386805
MBNL3	3.6136671823695
ODC1	10.233445750106
SDC3	5.73807699940237
NR2F6	4.8768015988019
ADORA2B	5.60424554062643
ZRSR1	3.01301404280111
ZFYVE16	6.413402738247
RPUSD2	5.31062068579801
SYNJ2BP	7.17635000956495
POLE	4.1160988140031
E2F2	2.9978099453153
C14orf173	5.71207521430305
THRA	3.81833408060351
MAPK11	3.61908887547169
TBC1D22A	6.48727615013786
PTGES2	5.41747964854895
HIP1R	4.7188712606783
ENO3	3.47250579389247
COL4A6	3.22307768313590
TOMM70A	7.29634226454913
IRGC	3.45559512381956
NAB1	7.06859559714507
DET1	5.79392166161275
TRPM3	3.25953496167171
ZNF532	7.08851927763267
RAP2A	6.27891489834984
PLG	3.37864822392907
FECH	5.96314506158988
CRIP1	9.83766681162827
AZIN1	6.81594415944544
SLC7A7	6.91831424380642
CA8	3.58509400412799
IL10RA	5.54186597643669
CDC42EP4	4.89136904306529
C16orf58	6.0071508297164
ARG2	4.62764241861939
NOL7	7.20732225673158
JARID1A	5.61537616861703
PANK2	8.2020254499042
ASH2L	7.49085711829869
ICAM3	7.41123632300004
TMEM16C	2.99636926701798
MDS1	3.26458247937948
CABYR	3.36803560285597
SLC1A3	6.15565886763129
RNF139	8.79457669679975
ADAM8	4.53635797706519
SFTPC	3.63051565793649
BCL7B	5.89464312242152
MAN2B2	6.66404552800452
PCDHGA11	2.91520659392293
RGS12	3.48151146885321
EIF1AY	3.22556696892675
NUDT13	4.04062467625063
ARL6IP4	8.0693429008613
RPL35A	11.7545169912211
CCDC21	4.56954031338814
RAB40C	3.77362428369929
EMR3	3.17778920045311
PRRG3	3.45384344380411
LRCH1	2.99675180742983
SAA4	3.98311068672722
RAPGEF5	4.20877107464198
ZCCHC2	5.2324018960194
CLIP3	5.19966830148348
MAP4K2	3.60765472651189
C20orf30	8.3042747196858
SULF1	7.65571795778287
C11orf48	8.12976440942329
PRDM5	3.29869622955056
ELOVL1	7.20198224099878
PPP4R2	6.68468656323276
KCNV1	2.82051692200552
ACP1	8.40748496780714
SIGLEC5	4.02870788494225
ZMYM2	5.09839084688311
C19orf61	4.45704703264294
DAGLA	3.57680077999199
GPR32	3.69759109751818
EDG7	3.64132524820859
NEUROD6	4.20184647587854
NEURL	3.87341820267466
SLC2A4RG	6.41156839725462
LPL	8.0443454213884
CA5B	3.60093997528734
MPHOSPH9	4.67783521607264
CLEC2D	3.20839840098136
HMG2L1	6.48456024120525
GRRP1	3.76571869537205
HCN4	3.98132095041787
CD8B	3.4507798288859
HIST1H3D	5.7226325566044
TGM4	3.15560699076475
SLC6A12	3.94962877349509
CD84	3.8601121001084
TBC1D15	7.24613343398829
RASA1	6.6303692320162
PHKG1	3.70052861720311
MAGEA11	2.90155763574443
NONO	8.59712802296017
IMPA1	7.93823094666243
SH3BP1	3.42051976563018
RARRES1	7.03197793887741
NPM3	7.04929436035088
CLEC5A	5.67411013851382
B3GNTL1	4.40856919971131
ITCH	4.94045134193407
MGAT3	4.00902402535343
ARPC5L	7.93583902198218
KLHL26	5.16503424814321
MBP	4.71374697667746
SIM2	3.43710703709996
RPP25	4.3375925046214
SLC2A2	2.81952911737166
EXO1	4.64362205423381
SOSTDC1	3.69979037721376
HRC	3.11299588873256
TRIM48	2.88945011742192
KIRREL	5.22054188098895
PIK3R1	5.08296973501456
HOXC11	4.78278690114456
MAF	5.27815264933288
DOK5	6.74891553962922
HELZ	6.25906926197593
ZMIZ2	5.18921181243661
SLC46A3	6.26247627151072
ADRB3	3.85650997167656
PTRH2	9.14290572208998
DMD	3.74845791209712
STAMBP	8.01526258561541
KRTAP2-4	3.5134131651705
ADCY2	3.36831062216115
MS4A12	3.27840195588568
TCF20	4.70085315810512
KLHL20	4.37603580747431
SRM	6.6224333784183
OTC	3.64197498705706
ABCB11	2.91742525759548
KCNC2	3.5321886049181
CDH19	3.29198552364401
SSH3	5.47402102927183
ZNF135	3.21342361590555
FLJ12529	6.13021657079962
PER1	4.60972635731963
KLC2	4.57692634229797
HDAC1	8.88759965829255
FAM128A	8.61159647927493
FNDC3B	7.47102755387364
MTCP1	6.40089115954898
GPR63	3.32641412540013
FLJ21986	3.51750864555466
LMCD1	6.98787038051192
MICAL1	4.21136981958092
BLZF1	4.67215435279766
IQCA	4.49533587174541
PCDHGC3	3.58722172942952
ATRNL1	2.84419228154435
CAV2	6.46040089987235
SAC	2.93074681067452
DUS1L	5.77249389515387
NEK9	4.63901704909098
WARS2	5.75148930452008
DDO	3.90964390837665
MARCO	6.32373965418438
DCHS1	4.33326114909144
TOMM40	5.86551127559946
RP6-213H19.1	7.0303205985863
TUBGCP5	3.83859236762537
IGSF6	6.75230815878028
TPPP	3.44884199453977
SEPT11	5.50978043981776
ADNP	7.86362057256857
UST	3.96648503318334
C13orf34	4.91966551647898
GSTM5	3.82965296665235
BTD	4.60084767097769
PDCD1LG2	2.91316379728657
SNRPB2	8.8285533538007
APOA4	3.38873363955519
APBA3	4.95970281425291
CUTL1	5.9322727932732
PMS1	6.40372708280857
EIF3E	11.1076216093816
IL9	3.46983281837588
HOXA11	3.33059046298478
NARG1	7.09238568113403
RPL31	9.17270995936896
RAB28	3.93914093455293
LY9	3.25035842137715
TFCP2	5.04022248649205
ATP2B3	3.11235614234696
KDELR2	8.96265281860653
TLE4	4.82043881849452
FLJ43806	3.25055041571494
TLK2	6.80780829535633
PKP3	4.59640600967474
CIR	5.32578086065849
RPN2	9.9453392559726
SH3GL2	3.17272430169052
CTSO	7.34315900718204
SFMBT1	5.08324070663624
WDR57	7.21672987499305
SDF2L1	6.49015226348516
IGFBP3	7.35134474443311
FER1L3	8.3514888482045
DEK	9.12880618258951
C20orf43	7.62335563036343
ARHGAP24	3.28167397248756
ALB	3.17310691439355
SORBS3	4.44606304099286
C4BPA	3.87986440033969
UPF2	4.85626660270816
AGBL2	3.14698500333781
C1QA	8.76560145385602
DOPEY1	5.5659464628695
TERF1	6.91028836230839
KIF22	4.37170898983892
DNTT	3.05679232003942
C10orf6	4.51361990209056
C11orf41	3.16432969736293
NINJ1	7.34126240567485
SEC61A2	4.04373972811815
HNRPF	6.75035134894964
COL11A1	8.90991193952432
HIST1H1D	5.47563659182198
UCP3	3.41643933650772
MYL6B	8.81800936421893
UBAP2	5.39450704858637
TREM1	6.9702021949388
CKMT2	3.99062864922818
HLA-C	10.7059739164239
SLC13A3	3.67362297704527
PLA2G12A	5.9057065940837
SPRED2	4.30335322740248
SCN10A	3.77554347185046
TIMP4	5.08147141021026
PITPNC1	7.12858375277373
SLIT2	6.74363392121121
RSF1	4.53834584756749
POU3F3	2.96550221654913
LIN7C	6.52531923601414
NKX2-2	3.02830269611590
DPPA4	2.68108524566041
ZNF804A	3.01793743306364
CCIN	3.63959044336862
SLC25A31	2.64961109576788
KCNMB4	3.65454141533688
FUT2	3.84264095358149
RABL5	6.18998965277828
FZD4	6.0616157648977
GALNS	5.74778220857211
PNMA3	3.52411984962321
STX6	5.36729556195589
HIST1H1C	9.40446192802416
CIDEB	4.34939786591358
CASP4	8.35659784821215
PDK3	4.32003118680089
WIT1	3.62049459396286
TPR	5.92716307254651
MTX2	8.18137249161414
HIST1H2BH	6.41338801698367
BRD3	6.77470332439418
HIST1H2BO	3.91316699369677
SERPINA3	4.08251583688967
UBXD6	6.23336148541511
HOXB7	9.1006758118564
C7orf23	7.77460782212736
KIAA0143	8.6079856110709
KCNJ16	7.67870629560356
STAB2	3.33734137766288
TNPO2	4.63514683890931
CENTG1	3.41511196584479
IRF9	7.90773650220879
MCPH1	3.46449252991132
FABP2	3.14937748870761
C9orf3	8.05366790584747
FBXL4	5.43161071334896
LBH	6.36651285432003
MYO1D	4.75211027924893
PTDSS2	5.13800847024507
BMP2K	4.46302376916843
NFU1	9.05981296670817
UGT8	5.01772203757316
SLC25A23	5.76139895398076
MAPK4	3.51698448592839
HINT1	11.5154754727597
GLP2R	3.14110147594643
WNT7B	3.60584536950616
SETD4	5.13442067966858
CHCHD2	11.4680882799978
DYNLT3	8.37582508278493
FKBP11	7.51686826060353
NDP	5.46231653985624
RHOBTB1	5.49544298718555
FLII	5.88703008025217
SLC4A4	6.36967175526006
RPL38	9.72861465611263
HTF9C	4.65378100692676
RPS16	12.3706036056969
AP2A2	5.76410662421227
CHPF	5.85626223271058
CSNK2A1	5.90565637894449
MAP7D1	6.56440944435418
FKBP6	3.5318436758309
ZNF214	4.25556314259166
DDX56	7.08426292676603
TWIST1	6.84530387892935
EPO	3.31445089623725
MRPS18B	7.46068623360751
ZNF682	2.96724710689993
AOX1	3.87252130397225
RPL14	10.0816802585335
CYR61	6.60267553447028
JRKL	5.69338922151642
DTNA	3.54027055191403
MAFF	8.3857688143649
LOC51136	4.46630229311235
TMOD3	3.99165193342895
LY96	7.43725108060576
EEA1	3.71386420958805
KLK3	3.19935078802293
IL1R1	5.51623805297299
HRSP12	5.8904943710958
KTN1	8.28212536171007
LOH11CR2A	6.11164368905991
ARL5A	8.5954719397695
MAB21L1	3.29013587390737
C20orf59	3.89420272632525
ADAM2	2.86139544464262
PHKB	7.11791762335717
CCT6A	8.45141664299355
TBC1D8B	4.48518821836481
FAM13A1	6.27140204345982
EHHADH	4.6964267877077
LAPTM4B	10.0042065763497
TMEM147	9.22879667654862
ITGB5	7.1007879203459
YIPF3	7.44784347893595
FKBP2	8.5938303626149
XPO7	5.34079098883954
GPR75	3.25358682983395
NR1D1	5.03522230371108
TRIM5	5.44744019634351
TMEM110	4.88542687717163
APOC1	10.2782262545549
RNASE4	5.70417953754862
PARD6B	2.84812967105238
ARID1A	5.61624056184735
NEK2	4.45058150617415
RRAGB	4.26222161622315
PCDHGA3	3.33311070772327
HIST2H2BE	7.39199478000929
RCN2	9.04395611208348
STARD7	9.24381042635095
SHMT2	8.04905783044526
MLYCD	5.22176336822925
KIAA1751	3.14805944319109
NDUFA5	8.7834497080929
THAP9	2.92475678864407
FLVCR2	4.46325694031089
RP11-217H1.1	7.51925819013087
AP1S1	6.1193146251162
NCLN	5.37024772929835
SDHA	6.9621672048947
SMAD6	4.26802349914259
SAV1	5.68348587328502
SAT1	9.29030183338742
ADAMTS7	3.28580292688347
RPP38	6.50528712491084
RCBTB2	6.25952490495113
VEGFB	4.98998438749909
COLQ	3.58451952006581
RBMS1	7.5286992372932
NRXN2	3.32334041283099
WBSCR16	6.35233161414173
DRG2	5.20769848475217
KLRB1	5.29148676359433
DNASE2B	3.86667335162578
SAFB	4.861683852983
MAPK8IP1	4.12325422916738
RFX2	3.75599775154737
MLLT4	3.63379323926855
ANKZF1	5.39130469563092
DUSP8	4.00659471365676
C19orf50	5.25751301365462
MEF2C	4.56268251620073
SENP5	4.15903056571537
NFKBIL2	3.65467240816114
LBR	6.45927000843321
CBFA2T3	3.36562614409328
AFF3	3.37788541760339
IL2RG	5.5440265236965
CCDC51	7.09887896313936
COG7	5.39030897147732
MYB	4.28477130148078
KLF3	4.28895250777482
PLXNA3	3.90295531506930
KCTD14	5.5845350031747
FZR1	3.78026871847284
XRCC2	3.7711759027894
SLC44A4	5.88075067590877
ESPL1	4.49874088310876
MMS19	7.03116221400609
GMPR2	7.66390637391116
ST8SIA5	3.01841159749874
TBC1D19	5.06933437742005
CHPT1	6.81893776711312
ERBB4	3.50095065299932
TSPAN32	3.81446101220376
MAP4	5.89633998051084
ACTR3	9.98450851038495
UGCG	8.6760461617742
GPHN	4.58595186423161
ZAP70	3.28151069635381
SLC6A2	3.8204930629027
LPP	6.08305984806252
PTPRCAP	4.61711318351541
IL12RB1	4.01825978673542
HIVEP1	4.69561869778786
ATRX	5.31423845017859
EIF4EBP2	7.51976964897887
DFFB	3.94407744214657
DMRT1	3.61654177691788
CHST8	4.16189410817247
HSPB6	3.63476995719844
C14orf109	7.65922125661676
IER2	8.26106592594127
NMB	6.44700727982592
COX5A	10.8459803006439
EIF6	8.52166609020855
AIFM1	6.90245221816046
WWC2	4.78102346389512
GSTA1	3.38266703112980
POLR2L	10.2629665284175
MRPL4	6.68587706056968
SEMG1	2.84855751838711
MPPED2	4.39652247212198
FLJ21062	4.15808773434556
TRAF3IP2	6.14442143914329
EPB41L4A	3.44444066784781
LILRA4	3.53583030193554
LAMA2	3.83094589226413
TAF4B	3.08466600068064
RLBP1	3.0497601593422
SLTM	7.14896045505253
CD300C	4.04430389339619
FLJ10404	4.32975487577482
RTDR1	4.41291414451182
MALT1	5.63327585938993
ARVCF	4.38176525012526
RENBP	3.85240892266824
ATXN7L1	3.11044937773022
NID1	4.7683426537307
TUBGCP3	4.86574969261296
ZNF783	4.64494854013354
ITIH5	4.21764019133027
ZNF85	4.98396672531249
MMP13	7.55735186083659
KIAA0329	4.6393252506178
C8A	3.75273588606906
MGC87042	3.17361278983041
HOXC13	3.8079545746287
CLGN	6.06097705406186
SLC25A37	3.41492854415537
SMARCC2	5.66823091319123
TFDP2	6.67800893659043
POLI	5.75710694365988
HCP5	6.08142768638384
UCN	3.69157879239572
ZNF764	4.48755278366197
USF2	6.16570748450413
C20orf24	10.4658712649970
FHL3	4.79079909356105
SPATA5L1	5.71871451424128
JMJD3	4.4359631972452
MMRN2	4.05328392212276
DSP	8.7271727268792
NDST1	3.97765096520503
ZNF248	4.16747128420212
PELP1	4.87594822324601
MBL2	3.1118523532018
ZNF230	4.83037274504185
RNF41	6.03697444022691
THOC5	4.76686228658333
MSN	8.3002722540608
SLC9A5	3.71301578620706
SERINC3	7.76934119991668
ZNF434	4.75261156218807
MUSK	2.8834570496785
SMARCD1	4.37973940075989
C11orf75	7.06117619735118
ZFP106	6.21857269571025
GTF2E1	6.62383908008143
RY1	7.47381795051116
ATAD2B	3.85489367748902
DDOST	9.51697775545144
ARHGAP17	6.2940296209265
GPNMB	9.54121315070397
TTF2	4.75650196146224
SFPQ	7.48461567641172
GFRA4	3.55838953161034
TIGD6	3.89395785975896
SLC39A14	7.34379837845868
AKR1B10	3.17494640120302
NGRN	9.50774492690648
RGS16	4.39072683693365
URB1	4.43911789880364
GPR137B	6.97410251182663
MECP2	4.59200836546624
PSMA1	10.3683729738989
TOP3B	3.64045314175701
NFATC4	3.79551038867494
RAB7L1	5.23298355040779
CSN3	3.55204038066732
NOS1	3.62958496717265
CA14	3.97877826606202
BMPR1A	6.62282723358496
YBX2	3.65692790090355
PRL	3.07276345291362
SNRP70	6.61578340252825
C6orf130	7.47801327029738
KIAA1166	4.26778310613881
FUBP3	6.56869339208592
STAG2	7.70312469837918
ACACA	5.7528510139018
ABCG1	6.23375497105259
ATOH1	2.9938585167493
ODF1	3.36336760998482
TMEM127	6.69433939393406
CD55	10.9364577741718
PLN	3.14754871824344
RPS23	12.9617097735823
LYPLA1	9.41306708193845
PRDM9	3.76377291263668
SSX2	3.97889860028983
PLUNC	3.30505113611868
SYNGR3	3.82124224513948
EML1	4.23144020302051
LNPEP	3.85912345632572
SMAD3	4.44495192993647
NUP93	7.19396068262989
HISPPD1	6.05145673544854
HNRPUL2	3.93990144929422
YARS2	6.1162898578897
TBC1D12	4.89252382515161
ZCCHC4	4.03299795535857
FBXO22	3.7267803757789
C16orf24	6.66334593115739
ZNF669	4.56387401518306
PTGDR	2.98397585527647
DDX27	6.60819547803905
KIAA0409	6.03757828817361
ASB8	5.82416330688163
MEPE	3.54414754044566
PLP2	8.81272991938169
COQ7	5.63033878955674
CHMP5	9.06139904698111
CACNB3	5.1775935085947
C10orf84	4.6893845467286
SPO11	3.34252098005929
NEDD4	4.26446178609205
THAP11	7.11434761659916
ZNF43	6.01879292185976
KRT13	3.16597807073747
NEK4	6.46390348430025
MRPL19	7.37263301688279
RBBP9	3.93405732460266
PRKAR2A	5.57715045941722
IHPK1	5.65621054717376
ATP6V0B	10.1193861891844
CACNA1E	3.06440333030914
CEACAM8	3.29686846873657
PEX14	5.65351862876928
BXDC5	7.76363039072761
ZBTB38	6.71062631926926
PAFAH1B1	5.55835087476119
PCTK2	5.212570597459
LRRC16	4.68708858130615
OSTF1	7.40501482964475
KIAA0323	5.84213210752745
FYCO1	6.21677693613724
TXNDC13	7.81267371775238
PLTP	6.77420875531462
SLC25A1	7.05777941665887
EZH2	6.00311502407026
PLEKHB1	6.3125522953503
GRB7	4.43157641175431
ZFP37	4.13845680562775
MRPL33	9.7186402104804
C9orf27	3.06697439845998
PELO	7.03852101232581
ARMC1	7.90908544175017
ZNF154	3.60443479941705
C3orf64	4.58980130667406
FLJ10357	5.65248439419813
PON1	3.18679735526484
SYT5	3.51186494982718
TMEM66	9.9573110908792
ATP4A	3.14967751087536
HBEGF	4.50544802338101
PI4KA	5.1256917198923
LEPRE1	6.04646676143453
POU2AF1	3.6170582396247
MRPL12	6.36746661017942
GNPDA1	7.28921937757533
RASAL1	5.3505399790817
ZC3H3	4.38695063565921
DDAH1	7.50750020609621
MGAT1	6.98017436335026
TIPARP	6.67110175002408
UGT2B15	3.1052382710449
DNASE1L3	3.21150691945253
CHEK1	4.35207199121249
ZNF8	4.43618209778786
TXNDC1	7.56313737360625
CKB	7.8961800318676
RTN3	8.86793711729142
IPO8	3.76210877329145
FZD2	5.9787979006858
PART1	7.0832496353322
PSMB6	8.4864490001068
MAP3K14	4.48253250436339
PCDHB8	3.16279604890977
PHC3	3.37240545341805
PPP1R8	5.97890802415653
NOVA2	3.37524496705424
TNFRSF11B	6.50282707056543
GOLPH3	8.57795118613757
LOC51233	3.95405747487274
GGTLA4	3.24189531004124
PDE6D	6.83244068931036
TTLL1	5.30792161072499
ZNF117	3.68277217916334
NKRF	6.91069670610321
CLK2	6.32593179386372
TNFSF15	3.46540311373180
DUSP2	4.95064746434435
HSD17B11	7.31659932391865
SECISBP2	5.18680128375607
PPAP2C	7.39400926380635
GABRR2	3.55906311565428
LOC51145	2.93657935420447
PIK3C3	7.40535509137187
DHDDS	5.6308310120055
CTSW	4.0208182270852
NEFM	3.39351968645259
TNNC2	3.73587908029775
ANKRD28	5.09791060034842
MRPL28	6.95126594754214
STMN3	3.31990691548586
SYN1	3.59631318730108
RAB14	5.95902946174783
PIGV	6.85738336805137
CDK2AP2	8.67944036677127
ZIM2	3.51066071906105
APBB1	4.5781068314041
SND1	7.0619482770776
C1orf123	7.83581256737821
B4GALT1	3.24229389043914
CHD3	4.66232230619345
RNASE2	4.64939916404638
BCAP31	9.09195248630068
SLC25A44	5.28897869022404
CXXC1	6.4786004104421
PIB5PA	4.23883722339008
CD40	4.55228598930393
FAT2	3.82644995529287
DYNC1LI2	5.07619712190031
GDI1	7.0762682469861
ZNF81	2.74075877127673
VSNL1	4.12892399043128
PIH1D1	8.1693714933236
KRTAP5-9	3.59452633058752
FLJ10081	3.61799894900821
CS	7.97550103985184
ZNF318	4.51006366094855
IGFBP7	11.4830090357411
ZNF609	4.01240613200429
SIRT4	4.01609176950761
SCN4A	3.78400554353242
ARHGAP4	3.54443742037947
EHMT2	5.11821094909051
UFD1L	9.52740278967597
EXOSC10	5.91716189745509
ECE2	3.49457241342898
ERMP1	5.76827762787025
OVGP1	3.60289025187023
GTPBP3	5.15285097668513
FAM82C	7.46531255457238
PACS2	5.26692647864776
C19orf36	3.50296020953635
UNC84A	7.96230446779852
ARL4C	6.81078567712624
SCD5	3.47675967476469
ATG4B	5.78281968886398
LASS6	7.18838601040797
LSG1	5.73998389463349
MAL	6.73410364897055
GPR22	3.04946869945297
WDR5B	5.44480081942171
GALR1	2.97699887101440
AQP4	3.09407510766068
C17orf60	4.01188342397335
HDAC7A	5.02967630228062
GRIN2C	3.28556773605391
ARMC8	4.74797781525523
SLC47A1	3.77350707925227
DMPK	3.52474088638579
CCRN4L	3.60833909520206
CBR4	6.71552217114863
KIFC1	5.09911725935101
LHX5	3.07651813576875
SMC1A	5.81458207476745
LPXN	6.51882157301306
TRPC7	2.87118793172593
SERPINA1	8.74534996572449
SMYD5	5.43410489191625
RPS13	12.5654429828440
CRHR2	3.39050329068944
TUSC2	6.35988947673738
PRKAA1	4.43591348871996
FADS2	4.63744288067827
ENAH	7.10066073508596
PRO1768	3.28496046451048
KIR3DL2	3.19736324418348
APBA2BP	4.87308799920766
ATP2C1	6.35291684059242
ALDH1A2	4.08017571267345
RNF103	7.27163043690097
AHCY	10.044514523036
CROT	5.60213678834716
PABPC3	8.00276849841118
ALG12	4.52485552297196
EGR1	6.77644879593148
THSD1	3.80208036232054
CCL17	4.13338197212821
BZRPL1	3.19335856499284
KHK	3.66299937263656
ESRRG	5.19176845256891
SLC12A2	5.0497443748244
CNGA1	2.94455667180396
RDH5	5.00670051032305
CD58	6.3982186574621
PTGFR	2.96879702452641
CCDC48	3.31193037184794
CCDC76	5.87945966803012
CDR2	6.01684653505867
ZIC4	3.49395778983867
SELE	2.77491230151195
OR1G1	3.53772862704007
EXOSC9	6.23325731809195
PSMC6	9.75623358732818
ABCB1	2.83720010471872
GPR12	3.19708647966699
KIAA0196	6.5669427957744
PCDHA2	2.90579444342342
SSR3	6.95237014177193
MSI1	3.60786441591665
TRAT1	2.79176026752827
CC2D1A	4.1345142159789
PLAGL1	5.85455758939395
LLGL1	3.77925165557854
KLF6	5.98683668627721
MTF1	4.59873360191963
RNF2	5.04410240729258
tcag7.1314	5.48514718084787
NR5A1	2.96666509522924
THBD	4.68420520838972
ABCD2	2.83638403957966
ITGB7	4.06697045810661
DNAJC7	5.65811078254396
CCDC81	3.48250173117316
TM2D3	8.20559788950915
HUWE1	4.6374768219787
CDH17	3.13770147783447
CD180	3.99030776632111
FAAH	4.54391729323614
IL17A	2.85948161110692
POLA1	5.61363076547559
TMPO	4.59377406897779
LYRM5	7.4124403747779
GNAT3	2.85285216746552
TM7SF2	6.93779692562137
FLOT2	5.68051534207045
MAP4K1	4.69597470804646
HDGFRP3	6.96001395560828
RRAS2	7.10472527226318
OXCT1	6.47343425175825
LTBP2	8.00043075222815
ARPC5	10.2503088283260
SV2B	3.61728540223406
ZDHHC4	7.6552900664097
CYP2A6	4.06954056500782
PDE9A	6.43678727009178
ABCA8	4.85069781027072
NDUFS2	7.99316368436091
UBR5	6.15671406426666
FLJ22662	6.9474564471103
GP6	3.64166470546475
CRYBA2	3.17709130904281
LEF1	4.59284684521116
ZNF20	6.47138782843689
CTPS	5.75107949866502
EPS8L1	5.56732667469541
EYA1	3.03580641792038
SERPINB2	4.89891860925517
MAPK14	5.02448939664131
GTF2F2	5.09481480788105
ZNHIT4	4.15020886988833
