Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G05_297928
Composite Element REF	Signal
NUDC	7.27514225648233
GABRP	4.02119874648064
SCARA3	6.3148795658097
TACSTD2	6.26766696611314
EIF3J	6.59210214974968
PPP2R2A	7.28491741092641
CPA3	3.03250132129497
PVALB	3.16686122373190
BCAT2	5.4783081047632
MFN1	5.94728360418163
F10	3.31618981338321
FAM134C	5.95081768042499
SNX11	4.06620943982274
COMP	3.61542230811135
GPR177	5.55419208071666
TAL1	3.15832769938973
ACSL1	5.00218664929291
ABCC5	5.430863544615
HCFC2	4.09081022905428
TCAP	3.93047242612753
ABL1	6.854755694935
RBBP7	10.5794415113735
PTPRG	4.86794738880593
NCOR1	6.40074591457824
MOCOS	4.05080055967374
C14orf93	4.55112267305828
PRDM10	4.21417250306301
TNRC15	5.79011419443359
SPINK4	3.72505321998155
TXNRD1	7.55177220429278
UBE2H	5.60714312803699
BRDT	3.02735968151690
SLC16A4	3.78282228785864
VIP	2.71579058146774
CALCR	3.56657785939453
CCNE2	3.50237513172619
SLC6A8	6.62851240040147
LILRA1	3.77175129385265
MC2R	3.40486285478114
MBTD1	5.64538830546955
USP33	5.39891105217925
PPP1CB	8.56103069172886
C15orf39	4.21861378478032
ABHD8	4.07450147994060
MAP3K12	5.38600204482368
PAAF1	7.75312114039701
ARF5	6.21809062465432
CCT3	10.0187659302621
SLC3A2	5.1452396628096
PIWIL2	3.50755779119803
RAD50	6.36188315092948
IER5	6.71237418155887
SYNE1	3.44278445650486
MBTPS2	3.66857675843266
MVK	4.42974730029653
TSPYL1	7.14546264939217
NCL	9.22057774805002
PSMD10	6.56867425932286
MOBP	3.61063829392484
GUF1	3.75789058020669
WDR44	4.35321252873773
HRH1	5.64258146924232
HIST1H3C	3.57246824649126
C5orf30	7.73146343419025
RASGRP3	3.62040051179624
RNPEP	8.7360234408069
PRKRIP1	5.52724730471194
MED21	5.30272328133061
GRPR	4.16689768450511
SYT11	4.01547936947342
NTSR2	3.6348142622416
Gcom1	4.82166568470651
SPTBN2	4.27718777591342
LRMP	3.49219708176887
HTRA1	6.97242208349248
RNF111	5.62484932517955
SLC26A2	7.05845719985522
WISP1	3.28540264220410
ATP2B4	7.88849884738197
FLJ10769	6.05281610943085
PTH	2.85162619739168
KIAA0895	4.43878715798944
CHST12	5.37172068671785
RAB22A	6.3405723360034
TARDBP	7.85613578204765
RANBP5	6.30486848748717
P2RY10	3.04255062218712
STAU1	9.2149124072693
NME5	5.13864366205542
DDX21	9.32531410272142
CHMP1A	5.788465743217
BARX1	3.49736276195177
HDAC11	4.51118030261117
NOLA2	7.75807414374377
MTO1	5.13008613906528
DHX29	4.80081263189571
HADHB	8.93126917904037
ADAR	10.6031280344821
SF4	6.13884017890795
PLXNB2	6.88039823028777
P2RX1	3.32626379134324
SLC15A3	3.71376585202921
GAS2	3.56090059051499
EN2	3.32795579110222
NUMB	4.57733477657266
C14orf172	5.32585001746889
TNIP1	7.53865133975937
INHBE	3.44258123513987
TM9SF2	6.88443400813719
PSKH1	3.82358172481232
NSFL1C	6.05584922034808
RHOG	6.12776295117824
HBB	7.32607447982812
MED15	4.81659845273324
HEY1	5.92831505255375
KNG1	3.32137792068524
CASR	3.59584773410391
ITGAX	3.78106359780587
CANT1	6.98555386206669
C6orf66	6.2826535241942
UNC50	7.28785692358872
C21orf33	6.52903693340075
IRF2	4.86257256796726
HEATR6	5.06401824524193
GNG7	4.00920962195782
RUNX2	3.58632682438528
PGR	3.56430593346183
SOX1	3.47639097367337
CROCCL1	6.72079607616153
BRE	7.01285314013742
SRPX	4.29477539791836
MBNL3	3.92272194541791
ODC1	8.92427039171786
SDC3	6.51863502833019
NR2F6	5.12114093097423
ADORA2B	3.8725151981546
ZRSR1	3.08006491946682
ZFYVE16	5.28548603812543
RPUSD2	4.38618365417032
SYNJ2BP	6.00574669051869
POLE	4.71873259319919
E2F2	3.19625977023004
C14orf173	4.4186535425401
THRA	4.25783869501164
MAPK11	3.70747993948619
TBC1D22A	5.17545604852806
PTGES2	5.17029460213895
HIP1R	4.30187557752617
ENO3	3.95535476411779
COL4A6	3.43581432081647
TOMM70A	7.60239542518753
IRGC	3.24427004211997
NAB1	4.96888023636709
DET1	5.88346068549224
TRPM3	3.11555124743701
ZNF532	6.12327175593221
RAP2A	5.65716174112822
PLG	3.55657645027261
FECH	4.29412598499683
CRIP1	5.68298997738474
AZIN1	7.55594007552383
SLC7A7	3.87518323200207
CA8	4.29792337936608
IL10RA	4.03128490507181
CDC42EP4	5.8457129471683
C16orf58	5.64505742175723
ARG2	4.32214615240857
NOL7	7.57054713868637
JARID1A	5.82637217232895
PANK2	6.92133375939494
ASH2L	8.00999805586843
ICAM3	5.35121046828309
TMEM16C	3.10853594218253
MDS1	5.43451357328231
CABYR	3.49516847269481
SLC1A3	8.25604999339039
RNF139	8.68362679228997
ADAM8	4.21919939852015
SFTPC	3.72515049892384
BCL7B	4.88427757897694
MAN2B2	4.91590180263546
PCDHGA11	3.31030573476785
RGS12	3.6869591103149
EIF1AY	3.41207024294549
NUDT13	3.80982110797531
ARL6IP4	5.45380891336987
RPL35A	11.961742180844
CCDC21	4.46072934746378
RAB40C	3.7926337323453
EMR3	3.27264259811357
PRRG3	3.17075364336330
LRCH1	3.04544122826923
SAA4	3.77445812216918
RAPGEF5	5.65179591539813
ZCCHC2	5.28867488827824
CLIP3	4.81545160776664
MAP4K2	3.58443831704044
C20orf30	8.14167528885023
SULF1	6.34432909753977
C11orf48	8.01430998420249
PRDM5	3.13205785669212
ELOVL1	6.59549857408696
PPP4R2	7.15735603384889
KCNV1	3.01972356840143
ACP1	7.33332271358509
SIGLEC5	3.78065039529915
ZMYM2	5.16127014980888
C19orf61	4.59729264007161
DAGLA	3.63080491099191
GPR32	3.85129678273157
EDG7	5.01285876521545
NEUROD6	4.20903965550386
NEURL	3.76588306023004
SLC2A4RG	6.5745039104284
LPL	5.28399137733982
CA5B	3.66516554433105
MPHOSPH9	3.61221260187245
CLEC2D	3.38969933996984
HMG2L1	6.13082347326537
GRRP1	3.86506586068033
HCN4	3.50652066540649
CD8B	3.32574600656512
HIST1H3D	4.17662575903364
TGM4	3.25565750077362
SLC6A12	3.77415012773577
CD84	3.57362003113203
TBC1D15	5.44786024840974
RASA1	5.70580859229021
PHKG1	4.30548692141245
MAGEA11	3.32241946882135
NONO	7.80652228580002
IMPA1	7.29003586707054
SH3BP1	3.60345735528204
RARRES1	5.45139161353054
NPM3	5.15940712542683
CLEC5A	4.21801521718868
B3GNTL1	5.38166690950991
ITCH	4.35693911284996
MGAT3	4.29541863287703
ARPC5L	7.76662484605906
KLHL26	5.41265718863562
MBP	4.80968110113963
SIM2	3.2765940034721
RPP25	5.40111766041373
SLC2A2	3.11639044724412
EXO1	4.87957595840631
SOSTDC1	4.08326489515737
HRC	3.21407865395988
TRIM48	3.25318010219144
KIRREL	3.88440447516337
PIK3R1	5.09831678783686
HOXC11	3.80259327571552
MAF	4.07092296505842
DOK5	8.37771798288356
HELZ	5.89725470121844
ZMIZ2	6.18555723065125
SLC46A3	4.88494463733555
ADRB3	4.02153901022186
PTRH2	6.86561047923028
DMD	3.90747237585503
STAMBP	6.12840015155376
KRTAP2-4	3.74358502864479
ADCY2	3.66482604001887
MS4A12	3.24551194210821
TCF20	5.06387494301132
KLHL20	3.95577404837464
SRM	8.30282255198905
OTC	3.58497098517365
ABCB11	3.28596078092724
KCNC2	3.51651688347434
CDH19	2.88711488966387
SSH3	5.29559365416026
ZNF135	3.78529391034518
FLJ12529	7.16234906782861
PER1	4.93087897664883
KLC2	4.04050712468689
HDAC1	9.21119957777244
FAM128A	8.32311236277346
FNDC3B	7.84268765675237
MTCP1	6.29678502818936
GPR63	3.41337949407835
FLJ21986	3.54456913257608
LMCD1	7.91583453019077
MICAL1	4.02525026072202
BLZF1	4.14664791151773
IQCA	3.76684136427575
PCDHGC3	3.37580029741799
ATRNL1	3.15918705399715
CAV2	4.10811746349893
SAC	2.92113196459603
DUS1L	7.37876264316704
NEK9	4.34005436324995
WARS2	6.33309104816412
DDO	3.6028527692257
MARCO	3.38133144498004
DCHS1	3.49949301534750
TOMM40	6.42991901767464
RP6-213H19.1	5.11072925375595
TUBGCP5	3.59482892464067
IGSF6	3.71269229110142
TPPP	3.87823449737045
SEPT11	4.59803113953632
ADNP	8.50066332749076
UST	4.20549736579335
C13orf34	4.8315818220488
GSTM5	3.73405432895295
BTD	4.47689919545541
PDCD1LG2	2.67451783056373
SNRPB2	8.3225924828453
APOA4	4.07745548537317
APBA3	4.69345632930735
CUTL1	5.60941965757113
PMS1	8.10693859336743
EIF3E	11.3737250345118
IL9	3.53879399903108
HOXA11	3.31978800729971
NARG1	7.14216129200136
RPL31	9.18920291265071
RAB28	3.99416488299266
LY9	3.20653030833444
TFCP2	5.14663967741412
ATP2B3	3.35103626814856
KDELR2	7.7897541141574
TLE4	4.09177400769169
FLJ43806	4.35873516265892
TLK2	4.95415565533452
PKP3	4.6493670371726
CIR	4.5735911408248
RPN2	10.6661028338736
SH3GL2	2.79767705908857
CTSO	4.52995688235889
SFMBT1	5.60234909374437
WDR57	5.0330490549181
SDF2L1	4.96777401424905
IGFBP3	5.98629742440722
FER1L3	7.01669795958565
DEK	9.24684799999632
C20orf43	6.76656863900595
ARHGAP24	3.26820401752317
ALB	3.0821079375494
SORBS3	4.09332954688566
C4BPA	3.86055601586816
UPF2	7.1405405403878
AGBL2	3.47504168619917
C1QA	5.14649673831557
DOPEY1	4.87139824431406
TERF1	5.99443864061801
KIF22	4.43899421289848
DNTT	2.98266681144174
C10orf6	4.0217153803106
C11orf41	3.13263715966644
NINJ1	6.14147978149981
SEC61A2	5.23034299957279
HNRPF	5.75287071127192
COL11A1	3.35244261664132
HIST1H1D	4.26589256150956
UCP3	4.09776741127886
MYL6B	8.0884958240489
UBAP2	7.49154169004504
TREM1	4.17856456041559
CKMT2	6.34601926832671
HLA-C	10.8466957107013
SLC13A3	3.64415653652748
PLA2G12A	5.22391302736001
SPRED2	4.29824566038705
SCN10A	3.88498961844041
TIMP4	3.91809664483735
PITPNC1	4.50214941277774
SLIT2	4.85761553908461
RSF1	4.76430114396611
POU3F3	3.67931342946136
LIN7C	4.75967468200794
NKX2-2	3.16980376768897
DPPA4	2.75843296588345
ZNF804A	3.12347890300396
CCIN	3.61284802967288
SLC25A31	2.57711057280595
KCNMB4	3.42260249530811
FUT2	5.14645369844334
RABL5	3.58663606739748
FZD4	7.52391353548267
GALNS	5.57577096436574
PNMA3	3.83942323628880
STX6	5.24565961600343
HIST1H1C	9.29581628866263
CIDEB	4.25527469962452
CASP4	7.14068999892713
PDK3	3.30537308155318
WIT1	5.34048717465902
TPR	7.43854619087569
MTX2	9.0477654565524
HIST1H2BH	4.77804824556311
BRD3	6.86272503168707
HIST1H2BO	3.26422122842842
SERPINA3	6.53803389460529
UBXD6	5.07520949119526
HOXB7	3.55197457297047
C7orf23	6.03206338830754
KIAA0143	9.37600864029612
KCNJ16	3.11839696054826
STAB2	3.47713989562652
TNPO2	5.03795039273757
CENTG1	3.7076112678828
IRF9	8.08633759553743
MCPH1	3.63656499404994
FABP2	3.76203555573076
C9orf3	5.42836451794301
FBXL4	4.47922950611583
LBH	5.44462239766891
MYO1D	4.69655721591863
PTDSS2	4.80621043962812
BMP2K	3.90118178248727
NFU1	7.17230907957163
UGT8	4.34214630428206
SLC25A23	4.17678461062726
MAPK4	3.85120107062152
HINT1	10.4462294192808
GLP2R	3.30636073979361
WNT7B	3.90432205415533
SETD4	4.9522658844984
CHCHD2	10.9189258205459
DYNLT3	6.94372958366409
FKBP11	6.0328359039952
NDP	4.93216986749496
RHOBTB1	5.17602884413592
FLII	6.05485003994661
SLC4A4	3.66728601712569
RPL38	9.83383899793938
HTF9C	4.66268391137685
RPS16	12.6907995193376
AP2A2	5.1626118338825
CHPF	4.68677813056381
CSNK2A1	6.20559147648423
MAP7D1	5.473020342156
FKBP6	3.58010752579996
ZNF214	3.21829420512629
DDX56	6.69311193008391
TWIST1	3.51694506411676
EPO	3.5334299048926
MRPS18B	8.03644882144025
ZNF682	3.10492374510971
AOX1	3.36239428329618
RPL14	10.1453971875886
CYR61	7.75314389524943
JRKL	6.3075820297819
DTNA	3.76175238581395
MAFF	9.10345078122364
LOC51136	3.24248361731896
TMOD3	3.48319310799005
LY96	3.18557356296234
EEA1	3.75713207790862
KLK3	3.55719162244270
IL1R1	5.63545066478927
HRSP12	5.69721384735232
KTN1	8.7354627496109
LOH11CR2A	6.41533147366724
ARL5A	7.99901058857943
MAB21L1	3.57800452907874
C20orf59	4.8473951857765
ADAM2	3.18644752556249
PHKB	5.05670286616076
CCT6A	8.11735505076606
TBC1D8B	4.01505376847937
FAM13A1	5.14380731104721
EHHADH	4.63151269209314
LAPTM4B	10.5011368249328
TMEM147	10.4124910278928
ITGB5	6.3174324881372
YIPF3	5.9052734195458
FKBP2	7.83862275727482
XPO7	5.5363576213142
GPR75	3.56551666248613
NR1D1	4.97267843962292
TRIM5	4.31496127513543
TMEM110	4.33751383648763
APOC1	6.96849954908244
RNASE4	3.69473418475697
PARD6B	2.79869743396476
ARID1A	6.5364794016087
NEK2	5.30365618382059
RRAGB	3.57571350004205
PCDHGA3	3.90305593179532
HIST2H2BE	5.71378703407431
RCN2	7.81423763586707
STARD7	9.32890853520978
SHMT2	6.70614259499265
MLYCD	4.37459431302842
KIAA1751	2.96304757922971
NDUFA5	7.52248299714702
THAP9	3.32938453454636
FLVCR2	3.47080792090071
RP11-217H1.1	5.30599338597488
AP1S1	4.63933441504392
NCLN	4.79819470493785
SDHA	7.92522780669719
SMAD6	4.03948638121625
SAV1	6.04428804906806
SAT1	8.73655346487463
ADAMTS7	3.51136407331438
RPP38	7.10888939269838
RCBTB2	5.14151034101446
VEGFB	4.80777086355556
COLQ	3.34627917097505
RBMS1	8.37365747132213
NRXN2	3.63146217953362
WBSCR16	6.26863594173631
DRG2	4.87636490296272
KLRB1	3.50935471848733
DNASE2B	3.50207023886362
SAFB	4.95524282795862
MAPK8IP1	4.29232682902767
RFX2	3.56180615930497
MLLT4	4.00622761781481
ANKZF1	5.38648931161489
DUSP8	3.89104802372317
C19orf50	4.94393780818592
MEF2C	5.14730369238066
SENP5	4.65814064459413
NFKBIL2	3.77348907017143
LBR	7.70947290688478
CBFA2T3	3.1617712752108
AFF3	3.58353043592425
IL2RG	3.95507721392322
CCDC51	8.42685017684089
COG7	5.83508306235414
MYB	5.87649399584657
KLF3	5.06049705192881
PLXNA3	4.07896335774207
KCTD14	5.28836046051473
FZR1	3.99848360623976
XRCC2	5.10719983169384
SLC44A4	6.2082812508354
ESPL1	6.59713109264999
MMS19	6.57157536528008
GMPR2	5.09828031918721
ST8SIA5	3.50366089813221
TBC1D19	4.04627473767904
CHPT1	6.06174363791695
ERBB4	5.15480544141822
TSPAN32	3.60033921104649
MAP4	6.67250206442695
ACTR3	9.74579401655793
UGCG	7.60835477602185
GPHN	3.66933049167371
ZAP70	3.14114233647715
SLC6A2	4.04839939826832
LPP	6.43464578765439
PTPRCAP	4.15312970734481
IL12RB1	3.73593164241289
HIVEP1	5.46219507668526
ATRX	4.83818156370073
EIF4EBP2	6.12493330494285
DFFB	5.34828808164063
DMRT1	3.23336558172918
CHST8	4.22089770771869
HSPB6	4.50996450968392
C14orf109	5.56778946876231
IER2	9.82491670257785
NMB	6.22223271432115
COX5A	10.9522118419579
EIF6	8.2898555277988
AIFM1	5.84945712173224
WWC2	4.22845629817736
GSTA1	3.29995908674701
POLR2L	8.35361166546587
MRPL4	5.42407630829407
SEMG1	3.06057043944284
MPPED2	4.83646301826853
FLJ21062	4.53940307236720
TRAF3IP2	6.77851242520764
EPB41L4A	3.41095733706687
LILRA4	3.59902305230573
LAMA2	3.67523109532038
TAF4B	2.83906266229495
RLBP1	3.41405329389319
SLTM	6.58628215047081
CD300C	3.42872397722024
FLJ10404	5.71186186832748
RTDR1	3.94395318467475
MALT1	4.46285095618036
ARVCF	4.80814572719848
RENBP	3.82647517081497
ATXN7L1	2.91852089148749
NID1	3.66502064108119
TUBGCP3	4.56591672141394
ZNF783	5.76700539915981
ITIH5	3.76931254411824
ZNF85	5.46223839514553
MMP13	4.60036836471852
KIAA0329	4.49377618524498
C8A	4.00890882723867
MGC87042	3.21018915215779
HOXC13	3.42813036760896
CLGN	8.29051094327714
SLC25A37	4.93745500284013
SMARCC2	6.08886133312415
TFDP2	6.24291371789417
POLI	4.89509161462836
HCP5	4.9409834671082
UCN	3.91940229221566
ZNF764	4.11486800563832
USF2	5.9108919163659
C20orf24	10.7766249938855
FHL3	4.27689851448877
SPATA5L1	5.07147709289137
JMJD3	4.90101058119107
MMRN2	4.82770602516817
DSP	10.3588380292801
NDST1	4.48981722042554
ZNF248	5.48375342403911
PELP1	6.01687781215601
MBL2	3.32402668235909
ZNF230	4.29669892256527
RNF41	4.47002938156795
THOC5	4.72048475867928
MSN	7.60330577969293
SLC9A5	3.03846792927065
SERINC3	6.6978282999159
ZNF434	3.80870401092685
MUSK	3.13563962304088
SMARCD1	4.7726127926767
C11orf75	6.48030405988058
ZFP106	6.32524903831523
GTF2E1	5.68722145859125
RY1	5.64832630975994
ATAD2B	4.26724389737314
DDOST	9.91355854603644
ARHGAP17	6.48958744563383
GPNMB	10.0397288355467
TTF2	5.54608242914463
SFPQ	7.07736974865353
GFRA4	3.42343923436648
TIGD6	3.86941960501033
SLC39A14	8.04305733052545
AKR1B10	3.2775081950992
NGRN	9.13617398573188
RGS16	4.87458330987694
URB1	4.72824833954161
GPR137B	5.18357193193676
MECP2	4.71157025146351
PSMA1	9.58619027822732
TOP3B	3.51229752760037
NFATC4	4.25294848023136
RAB7L1	5.89352512353122
CSN3	3.47382946732742
NOS1	3.79736240426305
CA14	3.90761512560615
BMPR1A	5.8224269988017
YBX2	4.55615180274933
PRL	3.09138695923188
SNRP70	7.66732727722769
C6orf130	6.30201633809538
KIAA1166	3.66186201946751
FUBP3	5.2506279001686
STAG2	7.03893824075793
ACACA	5.94398876452635
ABCG1	5.5053922925085
ATOH1	3.16450862939281
ODF1	3.34754013661824
TMEM127	5.48871026604708
CD55	7.85593663065801
PLN	3.15571985144317
RPS23	12.8584796349108
LYPLA1	8.9640295122011
PRDM9	3.72591664041171
SSX2	3.89799940579497
PLUNC	3.65236359765134
SYNGR3	3.88805099562802
EML1	3.71961045629965
LNPEP	3.17126660649374
SMAD3	4.12969162916298
NUP93	5.39249915604571
HISPPD1	5.294288821439
HNRPUL2	4.013956939789
YARS2	6.15357986273221
TBC1D12	4.42399542357471
ZCCHC4	3.88128399134281
FBXO22	3.84887657799277
C16orf24	5.09907294308885
ZNF669	4.79801142830601
PTGDR	3.07840965515284
DDX27	7.76450798862051
KIAA0409	5.18444286997543
ASB8	4.78529450908588
MEPE	3.56988063430510
PLP2	9.6279263498509
COQ7	4.33298646572831
CHMP5	7.51041661312698
CACNB3	4.19578459937651
C10orf84	3.35845643370193
SPO11	3.82781299794508
NEDD4	3.60932496310918
THAP11	4.87613085752669
ZNF43	5.2473157772534
KRT13	2.98633761778181
NEK4	6.30941362448211
MRPL19	6.37794206305402
RBBP9	3.78695565620229
PRKAR2A	5.87278918302532
IHPK1	5.36694340273642
ATP6V0B	8.75043170467516
CACNA1E	3.21974755870798
CEACAM8	3.11223013199705
PEX14	6.18827643126166
BXDC5	7.04671803579039
ZBTB38	6.87938151263922
PAFAH1B1	5.56042461854738
PCTK2	4.20469486384623
LRRC16	5.05832986103778
OSTF1	5.07654651465593
KIAA0323	6.16445998540281
FYCO1	5.93568977705672
TXNDC13	6.9767340182728
PLTP	7.61128105772683
SLC25A1	5.99199897746449
EZH2	5.45255194537193
PLEKHB1	5.42137350911972
GRB7	3.96058566535895
ZFP37	3.03644630605744
MRPL33	8.78211938911624
C9orf27	3.38211407424415
PELO	4.484533321789
ARMC1	6.68304096720097
ZNF154	3.44077920921888
C3orf64	3.0880638864458
FLJ10357	4.90220442283969
PON1	3.19479442010946
SYT5	3.44060535823472
TMEM66	9.17286756450266
ATP4A	3.16108051017593
HBEGF	4.1446331951341
PI4KA	5.80827616004633
LEPRE1	4.77845948679227
POU2AF1	3.64909661676924
MRPL12	7.96906869739491
GNPDA1	8.14020240741338
RASAL1	4.99549925216241
ZC3H3	5.5616911591052
DDAH1	8.95138272854576
MGAT1	6.0666129904493
TIPARP	7.25149237908961
UGT2B15	3.39330469117455
DNASE1L3	3.25551156711428
CHEK1	3.99057966012316
ZNF8	4.06557013046083
TXNDC1	4.87142588258051
CKB	9.82739746504538
RTN3	7.7606045322805
IPO8	3.93000690871362
FZD2	3.9128390050931
PART1	5.42818136756191
PSMB6	8.357100383001
MAP3K14	3.49175280784936
PCDHB8	3.37415356895691
PHC3	3.48763472079350
PPP1R8	6.13517757003797
NOVA2	3.57775922740003
TNFRSF11B	4.27816527168975
GOLPH3	9.03609377370475
LOC51233	3.65380702349360
GGTLA4	3.16547457106629
PDE6D	5.25174041288035
TTLL1	4.57691573506937
ZNF117	4.08792489475075
NKRF	6.23385164385079
CLK2	8.11901598097742
TNFSF15	3.53545123879087
DUSP2	8.1104753446095
HSD17B11	6.6330192623836
SECISBP2	4.89284886951454
PPAP2C	5.63285833924794
GABRR2	3.80769589878772
LOC51145	3.40258755368156
PIK3C3	5.73640781541143
DHDDS	5.65799841286731
CTSW	3.56521610958965
NEFM	3.60322257048926
TNNC2	3.8811024751793
ANKRD28	4.94313102786926
MRPL28	4.99184488049985
STMN3	3.52840713137268
SYN1	3.24439795335278
RAB14	4.75754789967732
PIGV	6.18554906442637
CDK2AP2	5.75461413850669
ZIM2	3.96334115320905
APBB1	4.28451829245086
SND1	7.42641282816494
C1orf123	6.41269116783025
B4GALT1	3.56589092949905
CHD3	5.57372564917152
RNASE2	4.04358288367764
BCAP31	8.0031397359451
SLC25A44	4.83696674277455
CXXC1	6.32787769187816
PIB5PA	3.84623545547928
CD40	4.20622279897913
FAT2	3.63694052240597
DYNC1LI2	4.58873865041436
GDI1	6.73384493274545
ZNF81	3.27625463575507
VSNL1	3.62738826891529
PIH1D1	6.54570369415569
KRTAP5-9	3.59024061251159
FLJ10081	3.67177222661729
CS	8.1062194646365
ZNF318	4.94926319042205
IGFBP7	9.29883953754203
ZNF609	4.53164821905914
SIRT4	3.33535164263694
SCN4A	3.57890334324034
ARHGAP4	3.97770851703336
EHMT2	6.53236258440456
UFD1L	7.2743642179324
EXOSC10	8.07139574683147
ECE2	3.27118230709799
ERMP1	8.23198256129681
OVGP1	11.1471100335030
GTPBP3	5.60772684595127
FAM82C	5.46847899635825
PACS2	5.0012618007024
C19orf36	3.75976356004370
UNC84A	7.12812698773396
ARL4C	5.73342387682548
SCD5	3.72762386108881
ATG4B	5.36403269988135
LASS6	7.28090228054145
LSG1	7.03520552014685
MAL	3.66132949048397
GPR22	3.26029346733250
WDR5B	5.22302640661786
GALR1	3.15725486779298
AQP4	3.59957465274597
C17orf60	3.40469683317249
HDAC7A	5.46578359938519
GRIN2C	3.0616485581572
ARMC8	4.98332243873386
SLC47A1	4.67069924962688
DMPK	3.64520104494609
CCRN4L	3.22413537042184
CBR4	5.12196471745381
KIFC1	5.37552670229644
LHX5	3.25006329592263
SMC1A	6.07456762577904
LPXN	4.48800656856911
TRPC7	3.12326228203172
SERPINA1	5.20513876420844
SMYD5	5.17337245629909
RPS13	12.3974101169769
CRHR2	3.36911832146727
TUSC2	5.63568103818977
PRKAA1	4.05158152943981
FADS2	4.05332618688194
ENAH	7.52019062962906
PRO1768	3.40197228645708
KIR3DL2	3.24189676438367
APBA2BP	7.28123277316163
ATP2C1	5.11124235151371
ALDH1A2	4.03098362852792
RNF103	7.75575688635892
AHCY	10.9748168213214
CROT	4.65713185880883
PABPC3	8.81236584280594
ALG12	4.54110973491137
EGR1	9.26289730048264
THSD1	3.87270193054903
CCL17	3.42752807392169
BZRPL1	3.33371456256063
KHK	3.67201112131157
ESRRG	5.36458768690937
SLC12A2	4.78073198414355
CNGA1	3.4101076303391
RDH5	4.64634380230925
CD58	4.78448528387610
PTGFR	3.14489174112771
CCDC48	4.0860774124071
CCDC76	6.28599731483527
CDR2	5.45188771961931
ZIC4	3.60426590439001
SELE	2.97377083857008
OR1G1	3.73596447985476
EXOSC9	5.38232269490154
PSMC6	8.51421235970774
ABCB1	2.97291249461634
GPR12	3.98627320366887
KIAA0196	6.31862058847706
PCDHA2	3.31950867918683
SSR3	4.49594429884231
MSI1	3.92744586385616
TRAT1	2.92481060117915
CC2D1A	4.7414632831438
PLAGL1	5.67036990651913
LLGL1	4.01142451270384
KLF6	6.0410147182939
MTF1	4.91818638222399
RNF2	5.06800754887939
tcag7.1314	5.68385634514456
NR5A1	3.20605314143027
THBD	3.76771741573635
ABCD2	2.86677115503617
ITGB7	3.97890339948890
DNAJC7	5.00747799760238
CCDC81	3.44276788099004
TM2D3	8.03680747013248
HUWE1	4.94870711281804
CDH17	3.36015988974037
CD180	3.3090430215098
FAAH	4.85721799696921
IL17A	3.23854439614528
POLA1	5.38673978927971
TMPO	3.67466329151163
LYRM5	5.35012609450777
GNAT3	2.94303558297642
TM7SF2	5.32577221582409
FLOT2	6.20161977347851
MAP4K1	4.39713210098415
HDGFRP3	3.79296301891482
RRAS2	5.74081815410854
OXCT1	5.08141549548968
LTBP2	7.22125934790185
ARPC5	9.41271532745521
SV2B	3.34754892232426
ZDHHC4	5.46745418186325
CYP2A6	3.94307771547422
PDE9A	4.35015469791292
ABCA8	3.34013520261121
NDUFS2	9.31582702669255
UBR5	7.63753331533676
FLJ22662	4.5910149274756
GP6	3.95047954202993
CRYBA2	3.26616959413926
LEF1	4.60537212977568
ZNF20	4.95007189092817
CTPS	5.81722912190057
EPS8L1	5.50668808400645
EYA1	3.31467866009160
SERPINB2	3.35061537746774
MAPK14	4.64050742252265
