Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_B03_464078
Composite Element REF	Signal
STAT5B	3.99670112967102
C14orf79	4.40512146227786
ENPEP	3.72862233645068
SSB	6.77460671627461
SCT	3.05075141332537
TIMM23	5.8371279051796
SKI	3.94383267152241
SLC22A13	3.3231527793359
AKAP3	4.39611569190243
OAS2	3.70170643588242
KIAA0423	5.48026596532399
SEC61G	8.10879657247256
CAPN11	3.01105608386878
TMEM50B	5.2578323662158
DEGS1	6.5627863764941
ARHGEF4	3.54255652762593
DBNDD1	4.29850130783455
TBL1XR1	3.55574504842778
FAIM	4.70724537218126
SP140	3.27314122549421
G6PD	4.99346009151574
NUDC	6.79059608391016
GABRP	3.92841653675637
SCARA3	5.45801929396773
TACSTD2	6.01614857344634
EIF3J	5.59704388817779
PPP2R2A	5.47411079583244
CPA3	3.51401377681201
PVALB	3.16726530468025
BCAT2	4.9399982671126
MFN1	4.3474968831316
F10	2.93046565833853
FAM134C	6.22136128720068
SNX11	5.84492849458362
COMP	4.14239644129113
GPR177	8.09139083345904
TAL1	3.12481390893202
ACSL1	5.39312751203280
ABCC5	4.26920459940172
HCFC2	4.28040788644862
TCAP	3.77038301662819
ABL1	6.48170115141819
RBBP7	9.93870422635335
PTPRG	4.23976778325138
NCOR1	5.52869256124688
MOCOS	5.65495259891671
C14orf93	4.24123299559282
PRDM10	3.89721102432164
TNRC15	5.35204639015747
SPINK4	3.57413972672016
TXNRD1	7.13809020924792
UBE2H	5.67876227174825
BRDT	2.66908812415334
SLC16A4	3.16709467929813
VIP	2.8996289000031
CALCR	3.38023169399281
CCNE2	4.21473991545097
SLC6A8	3.89285553822467
LILRA1	3.56798681896941
MC2R	3.41087338498197
MBTD1	5.81721701877145
USP33	5.99128032302373
PPP1CB	8.29372645994844
C15orf39	5.18639704636924
ABHD8	4.35135310257546
MAP3K12	4.80874132034316
PAAF1	5.74010313351734
ARF5	7.19487195259504
CCT3	8.83807054673208
SLC3A2	4.89657252584585
PIWIL2	3.60090981261217
RAD50	5.00386340021857
IER5	6.83830805875901
SYNE1	4.15161243356081
MBTPS2	3.66160665188174
MVK	4.44765496655250
TSPYL1	8.8168919532088
NCL	9.2529181718031
PSMD10	7.14104564174712
MOBP	3.49327460822195
GUF1	4.05674221993672
WDR44	5.4021148050713
HRH1	4.95755154871061
HIST1H3C	3.69053654219682
C5orf30	5.19302988079653
RASGRP3	4.02872794751598
RNPEP	6.76507562126942
PRKRIP1	5.00143791805789
MED21	6.00668185095675
GRPR	4.17305642387182
SYT11	5.78772215465385
NTSR2	3.48264980574459
Gcom1	4.7661913076359
SPTBN2	3.80720199680731
LRMP	3.53027225370547
HTRA1	6.32822417357381
RNF111	5.28652222892132
SLC26A2	5.1664931940883
WISP1	3.21938805057789
ATP2B4	7.16477407085212
FLJ10769	5.14581260973848
PTH	2.9539521853256
KIAA0895	6.75235216235552
CHST12	5.79760671297548
RAB22A	5.23551468835578
TARDBP	6.39398622859683
RANBP5	5.52830386672277
P2RY10	2.80819640883235
STAU1	7.88850562913037
NME5	5.96375318513773
DDX21	8.50494745875256
CHMP1A	5.98622675774636
BARX1	3.24418350323123
HDAC11	4.82519492637648
NOLA2	7.01423556765079
MTO1	5.09478791340694
DHX29	4.89951790266894
HADHB	7.56984413794771
ADAR	9.32525947078042
SF4	6.08252460765187
PLXNB2	7.37364645384183
P2RX1	3.54253043276114
SLC15A3	4.33395390521835
GAS2	3.36823574322257
EN2	3.53057588830786
NUMB	4.59179955374098
C14orf172	5.18775725108333
TNIP1	7.11897116318718
INHBE	3.54313604258778
TM9SF2	5.32948458805686
PSKH1	4.33653911191481
NSFL1C	5.73204048818765
RHOG	6.85815851774429
HBB	6.14379018766357
MED15	4.75773862684617
HEY1	4.06668590330802
KNG1	3.32209745346101
CASR	3.75849081238861
ITGAX	3.64099916614868
CANT1	7.17762954708481
C6orf66	5.20817793645978
UNC50	6.37116710772387
C21orf33	6.14965037965364
IRF2	5.68824283777055
HEATR6	6.5507080406114
GNG7	4.14793108040492
RUNX2	3.60820360130796
PGR	2.90116935058664
SOX1	3.30430006842679
CROCCL1	4.9254975764253
BRE	5.98518137242126
SRPX	4.48140183573886
MBNL3	4.57948639761215
ODC1	7.59888486373997
SDC3	7.62181657690045
NR2F6	4.94402639954505
ADORA2B	3.64761816847821
ZRSR1	3.49133519037166
ZFYVE16	5.90695700231441
RPUSD2	4.89826536426539
SYNJ2BP	5.27030887334955
POLE	4.80780613396644
E2F2	3.10324201902441
C14orf173	5.69027671462481
THRA	4.4228521696231
MAPK11	3.86632594030059
TBC1D22A	6.98469268140012
PTGES2	4.70215915462382
HIP1R	4.42170852255687
ENO3	4.01973001498889
COL4A6	3.61169383852198
TOMM70A	6.72619663920798
IRGC	3.69684222790966
NAB1	5.58646919893915
DET1	5.55983847457299
TRPM3	3.42692719175423
ZNF532	5.90226488035784
RAP2A	5.76078947634384
PLG	3.46023539794596
FECH	4.07535216172845
CRIP1	10.3137654517133
AZIN1	6.53695160323424
SLC7A7	4.62590411157745
CA8	3.43415784501814
IL10RA	3.29645429855173
CDC42EP4	5.87004416711054
C16orf58	5.61164679175243
ARG2	3.76805688158166
NOL7	6.86241535835233
JARID1A	7.40669808171701
PANK2	6.39831966054644
ASH2L	6.89006606980196
ICAM3	5.2334104941241
TMEM16C	2.92736194564427
MDS1	4.19457472210344
CABYR	3.42926331756610
SLC1A3	10.8775971844175
RNF139	8.61811335715203
ADAM8	3.8903005563867
SFTPC	3.80310117709654
BCL7B	5.47493650996953
MAN2B2	5.36077797767209
PCDHGA11	3.26434781258011
RGS12	3.78434958666621
EIF1AY	3.38125208914761
NUDT13	3.50133427217338
ARL6IP4	6.65614801412332
RPL35A	9.18790174656367
CCDC21	4.33574416747283
RAB40C	3.71460534566733
EMR3	3.11488563458031
PRRG3	3.70414491296729
LRCH1	2.86202235397195
SAA4	3.61807727642502
RAPGEF5	5.47245237049141
ZCCHC2	4.80921349562422
CLIP3	7.45230321079549
MAP4K2	3.5409008715016
C20orf30	5.18868497122758
SULF1	4.49118090799633
C11orf48	7.21138927875259
PRDM5	3.74819213286158
ELOVL1	6.30869578980425
PPP4R2	8.06632951491114
KCNV1	3.05334839610226
ACP1	6.15979251605879
SIGLEC5	4.07643364819065
ZMYM2	5.15616626706835
C19orf61	4.61141941492619
DAGLA	3.89184608196858
GPR32	3.80326902521562
EDG7	4.62414496168484
NEUROD6	4.48083321128173
NEURL	3.95985843752723
SLC2A4RG	7.54861321802101
LPL	6.46457852914887
CA5B	3.56840069103951
MPHOSPH9	3.34633057771704
CLEC2D	3.29823475100896
HMG2L1	6.31572712690518
GRRP1	3.97677089609802
HCN4	3.84900490772235
CD8B	3.89390704890426
HIST1H3D	3.91185504869147
TGM4	3.5014410646814
SLC6A12	3.60439826184747
CD84	3.63064329633017
TBC1D15	4.99858819178362
RASA1	4.86170297089438
PHKG1	3.60286601848927
MAGEA11	3.11840504057061
NONO	8.03591915275642
IMPA1	7.08894978534158
SH3BP1	3.49944471836090
RARRES1	9.1353920962739
NPM3	5.02442209807735
CLEC5A	3.71091161264849
B3GNTL1	5.13610168460899
ITCH	4.048746941586
MGAT3	3.62756138056217
ARPC5L	7.37853035601162
KLHL26	5.88574207564147
MBP	4.30539075654583
SIM2	3.264883810593
RPP25	3.91051738942953
SLC2A2	2.76678991634499
EXO1	5.26801135904217
SOSTDC1	3.82022824906148
HRC	3.19181242017457
TRIM48	3.20989491231484
KIRREL	5.72478382191825
PIK3R1	7.051458063101
HOXC11	3.999738562684
MAF	5.26877098967877
DOK5	6.94318299661314
HELZ	6.2288110590322
ZMIZ2	5.79607269102545
SLC46A3	4.85151573367016
ADRB3	3.97491473669467
PTRH2	7.96050223884604
DMD	5.01838001402508
STAMBP	7.06749180470335
KRTAP2-4	3.68107140842457
ADCY2	3.36680977041811
MS4A12	3.28082640516891
TCF20	4.96849954908244
KLHL20	4.19052897859698
SRM	5.33115463468523
OTC	3.63680967929114
ABCB11	3.03253394231869
KCNC2	3.65162415489130
CDH19	3.15204882290716
SSH3	5.788482670185
ZNF135	3.68750212696703
FLJ12529	7.00022992248184
PER1	5.12179386508290
KLC2	4.51428328414748
HDAC1	8.29686790874899
FAM128A	6.51306275313109
FNDC3B	7.4939783059346
MTCP1	6.69975321175869
GPR63	3.69660666730784
FLJ21986	3.53566338405327
LMCD1	7.5854023652799
MICAL1	4.90952571352249
BLZF1	4.01061210366932
IQCA	4.44054529114479
PCDHGC3	3.53548719177736
ATRNL1	2.97974126941738
CAV2	4.71456007076147
SAC	3.03216767012472
DUS1L	7.18631331351328
NEK9	4.36589655172348
WARS2	5.97306459686044
DDO	3.58549440232341
MARCO	3.46253759406166
DCHS1	4.09223726403327
TOMM40	5.18719453203088
RP6-213H19.1	6.50585818483055
TUBGCP5	3.78575706180715
IGSF6	4.11298173530509
TPPP	3.56494409359911
SEPT11	5.02901553660453
ADNP	7.17597982587196
UST	3.42579061261947
C13orf34	4.70411567143887
GSTM5	3.55520487177246
BTD	4.03307880613062
PDCD1LG2	2.86685018515683
SNRPB2	7.62689620670508
APOA4	3.41656651741444
APBA3	4.0564210749918
CUTL1	6.48658537751426
PMS1	6.29201474142135
EIF3E	9.57765816803034
IL9	3.30093887009937
HOXA11	3.33659890236069
NARG1	6.56614917638108
RPL31	8.35636962189621
RAB28	3.70516609444151
LY9	3.40304766139498
TFCP2	3.99070282214511
ATP2B3	3.17154958997061
KDELR2	8.74061251647944
TLE4	4.91082770297175
FLJ43806	3.40722989615683
TLK2	5.53896351436389
PKP3	4.09069282039782
CIR	4.10415481069762
RPN2	9.72939991470422
SH3GL2	3.63547037140118
CTSO	5.72773934870989
SFMBT1	5.64374688722002
WDR57	4.53169211883836
SDF2L1	5.52352055998681
IGFBP3	6.12163500638292
FER1L3	5.99071355396666
DEK	9.3213001527806
C20orf43	6.62229506797166
ARHGAP24	3.81368413164519
ALB	2.98866111276865
SORBS3	4.45080801467284
C4BPA	3.8728598076455
UPF2	5.00629525676429
AGBL2	4.12793781980372
C1QA	4.88063756267076
DOPEY1	6.2142998493501
TERF1	5.97963417480713
KIF22	4.48182935777983
DNTT	3.34481940220119
C10orf6	4.4372623849989
C11orf41	4.03271435352618
NINJ1	6.6762447442615
SEC61A2	4.25903635125046
HNRPF	6.67155683124515
COL11A1	7.10009668651996
HIST1H1D	5.72661887401575
UCP3	4.01443445731401
MYL6B	8.01418311615025
UBAP2	8.04978857103905
TREM1	3.95695241097301
CKMT2	4.71429237480686
HLA-C	9.51949240631857
SLC13A3	3.7869270491188
PLA2G12A	6.61995149538238
SPRED2	4.09810149700346
SCN10A	3.63954330400661
TIMP4	3.60234535544570
PITPNC1	4.28172773354826
SLIT2	6.56856421201949
RSF1	5.18897255502396
POU3F3	3.11222758621999
LIN7C	5.70558356076358
NKX2-2	3.33870143208859
DPPA4	2.99909766887432
ZNF804A	3.26697250226047
CCIN	3.49821156362983
SLC25A31	2.58283097907587
KCNMB4	6.30574448920885
FUT2	4.36122537025537
RABL5	4.84597685617546
FZD4	5.35390855695039
GALNS	5.30648687873086
PNMA3	3.73259412703866
STX6	4.78154241632371
HIST1H1C	8.48851623183607
CIDEB	4.92226553627565
CASP4	5.86696014110591
PDK3	3.40889644781891
WIT1	6.42706035900495
TPR	7.10021044444094
MTX2	6.16712225029592
HIST1H2BH	4.10888109972527
BRD3	6.37220628932802
HIST1H2BO	3.40263790340573
SERPINA3	6.10012075452923
UBXD6	4.24166521460437
HOXB7	4.03076040767725
C7orf23	5.72207966843892
KIAA0143	6.89784139475749
KCNJ16	3.89426166947728
STAB2	3.73919273498078
TNPO2	5.73886866792857
CENTG1	3.41610425713907
IRF9	7.11858627467065
MCPH1	3.08118579978896
FABP2	3.16131582570332
C9orf3	7.17497732635962
FBXL4	4.58544465949478
LBH	6.23139757319051
MYO1D	4.41982378237952
PTDSS2	4.44855632479155
BMP2K	4.38725613066717
NFU1	6.85003829065118
UGT8	5.16091284367253
SLC25A23	4.27177460678265
MAPK4	3.60911740267200
HINT1	8.86967751906025
GLP2R	3.16934534169226
WNT7B	3.37686965723188
SETD4	5.48255392211638
CHCHD2	10.0125800417885
DYNLT3	8.15420360065128
FKBP11	5.15654650669815
NDP	3.14178113863257
RHOBTB1	5.71047161728090
FLII	5.01758867329959
SLC4A4	4.31735105668001
RPL38	10.2869248814676
HTF9C	4.44371174928036
RPS16	12.0966107712218
AP2A2	4.0446862726642
CHPF	5.02218644195407
CSNK2A1	5.29704709368368
MAP7D1	5.43286006158073
FKBP6	3.81499799101164
ZNF214	5.14431111456043
DDX56	6.76402621640299
TWIST1	7.72573632278241
EPO	3.4899549942608
MRPS18B	7.55221104439639
ZNF682	2.95506257652472
AOX1	3.34893342149604
RPL14	10.2283384166570
CYR61	6.1805807334665
JRKL	6.38371773795325
DTNA	3.96703641323566
MAFF	6.1084413443913
LOC51136	3.30521316173768
TMOD3	3.66792839295208
LY96	3.44791156431036
EEA1	4.57704486124381
KLK3	3.46612663544388
IL1R1	6.29793317195065
HRSP12	4.09122358651739
KTN1	7.88669274610471
LOH11CR2A	5.96410427188192
ARL5A	6.31790759734559
MAB21L1	3.44778535165710
C20orf59	4.44363878658186
ADAM2	2.93351219274668
PHKB	5.6858865754569
CCT6A	8.28288056756012
TBC1D8B	4.11365760522742
FAM13A1	5.54727911999745
EHHADH	4.45033381617911
LAPTM4B	8.6413860013804
TMEM147	8.95757607935614
ITGB5	5.85740956747069
YIPF3	5.82874412057612
FKBP2	7.76333932677667
XPO7	4.80179902570634
GPR75	3.33938927060861
NR1D1	5.31934825122379
TRIM5	4.71809739477941
TMEM110	4.38626918688529
APOC1	6.90609769825906
RNASE4	4.25702550506261
PARD6B	3.03047451334226
ARID1A	5.86979337711524
NEK2	5.31375092312853
RRAGB	3.57199098589283
PCDHGA3	3.4698805026213
HIST2H2BE	5.12170123915118
RCN2	7.72948538746505
STARD7	9.24057197819497
SHMT2	6.10779047745807
MLYCD	3.95864899761264
KIAA1751	3.4065007416673
NDUFA5	8.6633408273269
THAP9	2.86274801334418
FLVCR2	3.63051221409840
RP11-217H1.1	7.36596968387531
AP1S1	4.36283943639692
NCLN	4.2431117913896
SDHA	6.51071636750103
SMAD6	4.326789069281
SAV1	6.19450183267908
SAT1	9.94203226929293
ADAMTS7	3.40532730201133
RPP38	6.4193391592188
RCBTB2	5.49514040827065
VEGFB	4.75346283356994
COLQ	3.88465851350217
RBMS1	6.69737538655921
NRXN2	3.3795350332101
WBSCR16	6.79048333261788
DRG2	4.8553534606744
KLRB1	4.12215040360653
DNASE2B	3.27419869023499
SAFB	4.78147077877228
MAPK8IP1	4.19912504137932
RFX2	4.12065886652661
MLLT4	3.62986696041500
ANKZF1	5.38485395538213
DUSP8	3.72326159485669
C19orf50	5.17020977660425
MEF2C	4.02453217525221
SENP5	3.79375331763503
NFKBIL2	3.25937821252919
LBR	7.23905348967485
CBFA2T3	3.28337863715805
AFF3	3.36208280847446
IL2RG	3.98509223167364
CCDC51	6.3998235609155
COG7	5.52317079953178
MYB	6.11138213981572
KLF3	4.51417201912447
PLXNA3	4.28896334680337
KCTD14	4.90569704691575
FZR1	4.0479341578279
XRCC2	5.28726794975836
SLC44A4	6.4960292971958
ESPL1	5.36433092840476
MMS19	4.88093569174124
GMPR2	5.0874427697237
ST8SIA5	3.13069403891675
TBC1D19	3.96913739827576
CHPT1	4.86522070468968
ERBB4	5.25965807898259
TSPAN32	4.27025454247286
MAP4	6.99410288966294
ACTR3	9.1238280805835
UGCG	7.74778354001615
GPHN	3.20608340693667
ZAP70	3.34270678965966
SLC6A2	3.89237809183357
LPP	6.11116480933728
PTPRCAP	4.66445650779017
IL12RB1	3.57143915174195
HIVEP1	5.17340555028531
ATRX	5.56793554067677
EIF4EBP2	6.07631277994509
DFFB	3.75671338801546
DMRT1	3.19651808340097
CHST8	4.15611903875424
HSPB6	3.74488032738931
C14orf109	5.17617938981967
IER2	8.63451905422296
NMB	4.55271376925896
COX5A	10.0997068893180
EIF6	6.26461884287461
AIFM1	6.23236822489642
WWC2	5.83279741814784
GSTA1	3.90051491303050
POLR2L	6.74490895948987
MRPL4	5.56019018953376
SEMG1	2.94393503682458
MPPED2	6.2535428297142
FLJ21062	4.2772839942878
TRAF3IP2	6.7030018353493
EPB41L4A	3.70337408977341
LILRA4	3.8937454418303
LAMA2	3.91210786380916
TAF4B	3.14163210489709
RLBP1	3.19882284210906
SLTM	6.54273929652512
CD300C	3.69215551995423
FLJ10404	5.11188306932572
RTDR1	4.9498602763739
MALT1	4.19497502227742
ARVCF	4.54617394675915
RENBP	3.87633211265476
ATXN7L1	2.93200627069650
NID1	3.75001208804179
TUBGCP3	4.7663672461174
ZNF783	4.47809686223514
ITIH5	3.19494392185161
ZNF85	5.45358463377909
MMP13	3.82144361583505
KIAA0329	4.83191750775871
C8A	3.43537027015107
MGC87042	3.42595217637112
HOXC13	3.34285501329724
CLGN	4.67752126207896
SLC25A37	4.06847489046958
SMARCC2	7.9595117991063
TFDP2	6.21452827360289
POLI	5.38011752335683
HCP5	6.16571346401173
UCN	3.49072848778643
ZNF764	4.49257020038795
USF2	6.8012953040261
C20orf24	9.27924910599824
FHL3	4.86207515183014
SPATA5L1	3.79669526739104
JMJD3	4.62067882509591
MMRN2	3.93112315864885
DSP	8.44691429683273
NDST1	4.19361348812326
ZNF248	4.76190564119004
PELP1	5.86562350450961
MBL2	3.40409013324797
ZNF230	5.43423561636298
RNF41	4.73554166646614
THOC5	4.23905800702112
MSN	8.09175092973146
SLC9A5	3.85493152291295
SERINC3	5.86154897933109
ZNF434	4.76105720735546
MUSK	2.91867456139095
SMARCD1	4.62297666041436
C11orf75	7.26283093601036
ZFP106	5.52392406120811
GTF2E1	6.10066121626192
RY1	6.29201811266527
ATAD2B	3.9742969447728
DDOST	7.84087212125043
ARHGAP17	6.26807148724537
GPNMB	5.19257290791742
TTF2	5.67650947839841
SFPQ	7.64655464522139
GFRA4	3.54843989383264
TIGD6	3.87399927862525
SLC39A14	6.25809484410443
AKR1B10	3.29961371372928
NGRN	9.19763665638856
RGS16	3.86941423915546
URB1	3.69229942635024
GPR137B	5.03195741680388
MECP2	5.10544338752033
PSMA1	8.68324683632464
TOP3B	3.45908135690565
NFATC4	4.42881801221881
RAB7L1	3.96811401402228
CSN3	3.45622680788584
NOS1	3.81062076042338
CA14	3.89709928670688
BMPR1A	5.745031383532
YBX2	4.24254888922771
PRL	3.10825930994199
SNRP70	7.03608941263197
C6orf130	6.39689935687654
KIAA1166	5.56189470437746
FUBP3	5.02896159694649
STAG2	8.23020313300652
ACACA	6.40101424809918
ABCG1	4.33717556907907
ATOH1	3.21217529895016
ODF1	3.40030110045911
TMEM127	6.03104961178852
CD55	5.59470411370758
PLN	3.04193131151670
RPS23	12.2047942497096
LYPLA1	7.08401534949737
PRDM9	3.71504072969157
SSX2	3.93804496645641
PLUNC	3.73181226254702
SYNGR3	4.45004768633793
EML1	4.31666685091631
LNPEP	3.18590939292406
SMAD3	4.58491801385624
NUP93	5.74431670324134
HISPPD1	5.01585806750103
HNRPUL2	4.31051279750280
YARS2	6.2113392191312
TBC1D12	4.5493235825597
ZCCHC4	3.42217181463236
FBXO22	4.08791081684739
C16orf24	6.10271245363403
ZNF669	4.82155416797716
PTGDR	3.13031933641458
DDX27	7.40720979454194
KIAA0409	4.62470343839542
ASB8	4.88947639080237
MEPE	4.19632761756349
PLP2	9.83424399844268
COQ7	5.80241302237983
CHMP5	7.43957766367651
CACNB3	5.73633761764794
C10orf84	3.44305191596358
SPO11	3.45740530382718
NEDD4	3.84565983419047
THAP11	6.15703292532774
ZNF43	5.80681548362629
KRT13	3.14312564340546
NEK4	6.95305771330946
MRPL19	6.2101255217443
RBBP9	3.69639664639501
PRKAR2A	5.89050670978161
IHPK1	5.76266761926916
ATP6V0B	6.95772750479258
CACNA1E	3.14779898053525
CEACAM8	3.13479901784858
PEX14	5.75599337253922
BXDC5	6.23811751109727
ZBTB38	7.1378663927743
PAFAH1B1	4.92165573710624
PCTK2	4.14846665169916
LRRC16	4.72848896260855
OSTF1	5.07965258335805
KIAA0323	5.27599757192547
FYCO1	6.05990569270278
TXNDC13	8.72416148553884
PLTP	6.9288522141652
SLC25A1	5.53795453362104
EZH2	6.94872083471002
PLEKHB1	5.43726047977031
GRB7	4.71919911915513
ZFP37	3.74389756327861
MRPL33	7.94567511880536
C9orf27	3.13991632903725
PELO	4.47005197903088
ARMC1	6.2158290537731
ZNF154	3.43902757742294
C3orf64	3.61056147643131
FLJ10357	5.70480675306996
PON1	3.35553620194844
SYT5	3.47890141845206
TMEM66	7.60527863893816
ATP4A	3.24394157336217
HBEGF	4.13068052932275
PI4KA	4.61631158022805
LEPRE1	4.31131899109466
POU2AF1	3.81557424843571
MRPL12	7.27528266529833
GNPDA1	5.67252839299313
RASAL1	4.76732522870539
ZC3H3	5.53505237344938
DDAH1	9.41441143259787
MGAT1	5.57644594110683
TIPARP	7.01064129687543
UGT2B15	3.90051104355134
DNASE1L3	3.12397628186454
CHEK1	4.09327828147015
ZNF8	4.1115868622458
TXNDC1	5.63721654807445
CKB	9.16941003170575
RTN3	8.3705889732578
IPO8	4.02673904747201
FZD2	4.22067604579478
PART1	4.68271700125077
PSMB6	7.36193467378561
MAP3K14	4.07920382646674
PCDHB8	3.52060849034335
PHC3	3.33159217389359
PPP1R8	5.57109051612364
NOVA2	3.76609382443541
TNFRSF11B	3.93697637239233
GOLPH3	8.51894268209728
LOC51233	3.87138433097276
GGTLA4	3.91282566841773
PDE6D	5.49383651909836
TTLL1	4.66593591188489
ZNF117	4.40886121326722
NKRF	7.07358852096491
CLK2	6.59499699237697
TNFSF15	3.69364795751003
DUSP2	4.7352110958348
HSD17B11	6.26164388680486
SECISBP2	4.82200893864716
PPAP2C	4.29426413768219
GABRR2	3.81120366926136
LOC51145	3.00088904829718
PIK3C3	5.47697136029675
DHDDS	4.54527005894055
CTSW	3.63627788951244
NEFM	3.30469542328032
TNNC2	3.55679264385733
ANKRD28	4.9911169779268
MRPL28	6.88352920488386
STMN3	3.15763821264055
SYN1	3.997876085466
RAB14	4.97069406316306
PIGV	6.00229500191913
CDK2AP2	6.84087480977825
ZIM2	4.02883837097423
APBB1	4.77840684723728
SND1	7.669783212946
C1orf123	7.07802226271577
B4GALT1	3.45369828484971
CHD3	4.90802459324233
RNASE2	3.65965320957251
BCAP31	8.34812487757339
SLC25A44	5.43795267421674
CXXC1	6.72923082138829
PIB5PA	3.8807088315826
CD40	4.49319494575128
FAT2	3.53697851039709
DYNC1LI2	5.32846826373663
GDI1	7.5392559761844
ZNF81	2.87208387417433
VSNL1	3.55393871324741
PIH1D1	5.94763007186559
KRTAP5-9	4.10965485208496
FLJ10081	3.6327706058431
CS	7.8582130700131
ZNF318	4.48376326299138
IGFBP7	10.8752865543525
ZNF609	5.0907826138473
SIRT4	3.3697520168176
SCN4A	3.91641690713426
ARHGAP4	3.64062292784284
EHMT2	5.59921367856935
UFD1L	7.63455660936563
EXOSC10	5.16732289002116
ECE2	3.77914532996349
ERMP1	5.76435885691129
OVGP1	4.332578849552
GTPBP3	5.975199519778
FAM82C	5.33793611702392
PACS2	5.09986705752263
C19orf36	3.46029840091734
UNC84A	8.38024318984089
ARL4C	4.22258974564873
SCD5	4.12105696085990
ATG4B	5.79760651509129
LASS6	6.7629371303215
LSG1	5.47829180895382
MAL	4.28460329262114
GPR22	3.23026471115302
WDR5B	4.8034472007932
GALR1	3.09338806461459
AQP4	3.22401360134696
C17orf60	3.62689420203512
HDAC7A	5.04689451778778
GRIN2C	3.36669239849151
ARMC8	4.60848044204721
SLC47A1	3.62184205870668
DMPK	3.67798346032342
CCRN4L	3.59910968308689
CBR4	5.46682739568807
KIFC1	6.76743576309396
LHX5	3.19111465278752
SMC1A	6.40453767871873
LPXN	4.36321332306114
TRPC7	2.84946895739191
SERPINA1	6.25793980814373
SMYD5	5.29770764585608
RPS13	11.7820598819643
CRHR2	3.25624497570724
TUSC2	5.97697947401435
PRKAA1	3.76438214393719
FADS2	4.97173114125246
ENAH	7.91648579251899
PRO1768	3.39557139661202
KIR3DL2	3.43052746037848
APBA2BP	5.30502844551156
ATP2C1	5.75279049128404
ALDH1A2	4.14271536652107
RNF103	7.51583792904466
AHCY	8.00624251577979
CROT	6.1994208866277
PABPC3	7.80974899683107
ALG12	5.43421983331947
EGR1	8.05419871890656
THSD1	3.39641520199780
CCL17	3.40613375493526
BZRPL1	3.36219908421858
KHK	3.73356610424903
ESRRG	5.56186674336272
SLC12A2	3.65032965570499
CNGA1	2.93622986263378
RDH5	4.7919032162666
CD58	4.17544493142482
PTGFR	3.03227917605109
CCDC48	3.63362763581646
CCDC76	4.24503255056106
CDR2	6.40410274023262
ZIC4	3.57027114546294
SELE	3.16570855775091
OR1G1	3.67375850185176
EXOSC9	5.7797757533937
PSMC6	7.30694141589602
ABCB1	2.81963114390186
GPR12	3.58612074010825
KIAA0196	6.09509725009951
PCDHA2	3.36462468735960
SSR3	4.74366309161709
MSI1	3.89990193185385
TRAT1	2.69227196603083
CC2D1A	4.966990751554
PLAGL1	3.5064487529716
LLGL1	3.68069217359838
KLF6	4.47045681095960
MTF1	5.69114553615013
RNF2	5.04566052307629
tcag7.1314	4.96927320906084
NR5A1	2.98262259917113
THBD	3.61038653804892
ABCD2	2.95996426944802
ITGB7	4.02414323213142
DNAJC7	4.4163566049146
CCDC81	3.67812190820182
TM2D3	6.99578922917117
HUWE1	4.91081352441547
CDH17	3.88444388338157
CD180	3.53871207526504
FAAH	5.54632269466473
IL17A	2.98567415359189
POLA1	6.72488517726627
TMPO	3.96392953270543
LYRM5	5.85450556196935
GNAT3	3.25853871857457
TM7SF2	5.13571789591239
FLOT2	4.58175570515787
MAP4K1	6.88260918878699
HDGFRP3	5.96357681601158
RRAS2	5.82932827164949
OXCT1	7.79780586966189
LTBP2	7.75551801837381
ARPC5	8.66816478627761
SV2B	3.60517869765521
ZDHHC4	5.42141254880254
CYP2A6	3.89980303060580
PDE9A	3.56682936536805
ABCA8	5.59652043688179
NDUFS2	6.98364279158184
UBR5	5.18868678200794
FLJ22662	5.3073063046269
GP6	4.26960840434829
CRYBA2	3.32138975755623
LEF1	3.92937066325502
ZNF20	5.59487561208697
CTPS	5.148822864884
EPS8L1	5.50342361210467
EYA1	3.34800435411000
SERPINB2	3.303701189857
MAPK14	4.37569227065939
GTF2F2	3.99346199191891
