Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D05_443142
Composite Element REF	Signal
DBNDD1	4.35236758312004
TBL1XR1	4.17472457375284
FAIM	4.97938890866536
SP140	3.12452728663262
G6PD	6.6642153820098
NUDC	6.00328164941964
GABRP	4.08150538059562
SCARA3	5.20978442678123
TACSTD2	5.36131279713721
EIF3J	5.6785575883482
PPP2R2A	7.5560202079903
CPA3	3.27282083128726
PVALB	3.42730107782586
BCAT2	4.80768607349666
MFN1	5.30880117603214
F10	3.28311238070502
FAM134C	6.91317493902859
SNX11	5.12507681943466
COMP	3.36426840172537
GPR177	6.55795887551682
TAL1	3.34145977929947
ACSL1	4.14515723923998
ABCC5	4.92045408344319
HCFC2	3.80737644429738
TCAP	3.86281780724384
ABL1	7.87561363049691
RBBP7	9.25445645842514
PTPRG	5.31884783292826
NCOR1	5.36907571011233
MOCOS	4.06628270159881
C14orf93	3.49231066577207
PRDM10	4.04579714888311
TNRC15	5.45111978320577
SPINK4	4.15420993712492
TXNRD1	6.45519964763549
UBE2H	5.78306507328855
BRDT	3.10552587353145
SLC16A4	3.90157356268844
VIP	3.00839322860873
CALCR	3.55552764462273
CCNE2	4.00958689393575
SLC6A8	6.56113222314528
LILRA1	3.80565827413522
MC2R	3.58821126131988
MBTD1	6.04334958774411
USP33	6.03575575147904
PPP1CB	7.96523586122189
C15orf39	5.29549024142886
ABHD8	4.26770639477158
MAP3K12	5.25271436716909
PAAF1	5.96414940792686
ARF5	6.24945232020088
CCT3	8.53178146087575
SLC3A2	5.59415782495578
PIWIL2	3.49281917770747
RAD50	4.60940331194714
IER5	7.94533791629399
SYNE1	3.66366113913994
MBTPS2	4.0751179069076
MVK	4.52636144868507
TSPYL1	7.22908356532362
NCL	9.16133997028885
PSMD10	6.59604651726047
MOBP	3.63018456752004
GUF1	3.99566986437314
WDR44	6.39070388043527
HRH1	4.9344077927572
HIST1H3C	3.49722447531825
C5orf30	4.70595177589753
RASGRP3	3.83323398673345
RNPEP	6.18502814524283
PRKRIP1	6.01637083562499
MED21	4.2325860485198
GRPR	4.16316348686366
SYT11	3.55591024405272
NTSR2	3.5037220329941
Gcom1	5.48541378099874
SPTBN2	3.59702762913386
LRMP	3.54081540254281
HTRA1	7.3477265172784
RNF111	5.78344421260452
SLC26A2	9.24485360847298
WISP1	3.45788444640779
ATP2B4	7.0676834868094
FLJ10769	5.40247787106747
PTH	2.88368161390118
KIAA0895	4.50234757138052
CHST12	6.51703171857075
RAB22A	5.28971118387165
TARDBP	6.51904337854027
RANBP5	5.47800191031015
P2RY10	2.98317411119256
STAU1	8.14002574159643
NME5	6.16243481780156
DDX21	7.87928624334472
CHMP1A	6.17413799882287
BARX1	3.34195757300667
HDAC11	4.53452077717937
NOLA2	7.03388404091955
MTO1	5.33294782565197
DHX29	4.67677211983225
HADHB	8.19323311725247
ADAR	9.46217372906935
SF4	6.6104297958755
PLXNB2	7.15499837905529
P2RX1	3.32858221312903
SLC15A3	4.16351317261105
GAS2	3.36498489125062
EN2	3.53474136948412
NUMB	4.21907839412105
C14orf172	4.96858295385115
TNIP1	7.3902560900783
INHBE	3.18785584779141
TM9SF2	4.86958904279348
PSKH1	3.84647956589507
NSFL1C	5.94103318421979
RHOG	6.82387594564554
HBB	4.39680282627898
MED15	5.04903904601484
HEY1	5.56541950683629
KNG1	3.50170394224802
CASR	3.49832394460588
ITGAX	4.05068831758593
CANT1	6.18218594629346
C6orf66	4.52523714098055
UNC50	6.08297249531761
C21orf33	4.81303673775646
IRF2	4.96215581722469
HEATR6	5.9045390761758
GNG7	4.07843164445461
RUNX2	3.42676036355987
PGR	3.00267339955004
SOX1	3.66302185639453
CROCCL1	6.79791458791607
BRE	5.57380341331063
SRPX	4.07305874646019
MBNL3	4.91179974519166
ODC1	7.23814142466498
SDC3	6.27801564001755
NR2F6	4.97884092139395
ADORA2B	3.80542634686173
ZRSR1	3.49227068620092
ZFYVE16	5.16423439088602
RPUSD2	5.16156617158739
SYNJ2BP	5.57490425626021
POLE	4.95663732981392
E2F2	3.284795583496
C14orf173	5.73229807883936
THRA	4.15272613367396
MAPK11	3.85733343595653
TBC1D22A	6.34620205742736
PTGES2	5.40774103149653
HIP1R	4.73523713101978
ENO3	3.70401274076658
COL4A6	3.50448612149709
TOMM70A	6.68103064680349
IRGC	3.48940345243999
NAB1	5.18260106351746
DET1	5.75585578344389
TRPM3	3.33750104230254
ZNF532	6.29063847558595
RAP2A	5.45417916210781
PLG	3.83702181343483
FECH	3.72307729848894
CRIP1	8.4091096503141
AZIN1	6.52007861999175
SLC7A7	3.99665001917589
CA8	3.77754147848383
IL10RA	3.39741782074365
CDC42EP4	5.39240848881301
C16orf58	5.71262313369382
ARG2	3.57427406842439
NOL7	7.95062308256093
JARID1A	5.92474446764657
PANK2	7.61364706327323
ASH2L	6.02823827359165
ICAM3	5.7712081492969
TMEM16C	3.25790629632607
MDS1	4.26125348727858
CABYR	3.59057688528074
SLC1A3	7.18238889731122
RNF139	7.52320131570859
ADAM8	3.99355320832734
SFTPC	3.90230269952626
BCL7B	4.77628512841229
MAN2B2	5.57991976570876
PCDHGA11	3.68961947665777
RGS12	3.73780208161087
EIF1AY	3.05614882303434
NUDT13	3.67496968125718
ARL6IP4	5.85129296962154
RPL35A	10.9471248344324
CCDC21	4.69263986961186
RAB40C	3.48171642347495
EMR3	3.15846561884343
PRRG3	3.96351146577591
LRCH1	3.01050283730388
SAA4	3.91310717398912
RAPGEF5	5.0348093713429
ZCCHC2	4.56572024975614
CLIP3	4.40825587365664
MAP4K2	3.46805272117204
C20orf30	4.79039234962207
SULF1	5.78715110614888
C11orf48	7.42042788680227
PRDM5	3.53130197073416
ELOVL1	5.91711900126113
PPP4R2	7.96388386075384
KCNV1	2.75535358902679
ACP1	6.4673811662059
SIGLEC5	4.20249737434145
ZMYM2	5.5344709077214
C19orf61	3.66802180758097
DAGLA	3.94845653168269
GPR32	4.33230376303836
EDG7	4.39641833790023
NEUROD6	4.52481512029283
NEURL	4.01883468144987
SLC2A4RG	6.12621402172321
LPL	6.6673913850713
CA5B	4.09292163011303
MPHOSPH9	3.76537554234413
CLEC2D	3.31680438079372
HMG2L1	7.2234358312064
GRRP1	3.82998068448877
HCN4	3.75284233880894
CD8B	3.45923735897254
HIST1H3D	3.90127681392159
TGM4	3.32373663108498
SLC6A12	3.77852004497114
CD84	3.69796220608455
TBC1D15	4.90038150214082
RASA1	4.62639974308072
PHKG1	3.49662926507402
MAGEA11	2.88693959278389
NONO	8.53288427814519
IMPA1	6.32191928934877
SH3BP1	3.52196171997187
RARRES1	5.06130377968015
NPM3	5.39904161360147
CLEC5A	3.41594416483028
B3GNTL1	4.85759911938486
ITCH	4.19927109914743
MGAT3	3.93557081959245
ARPC5L	8.85036207862782
KLHL26	5.98103894156465
MBP	4.32693468689997
SIM2	3.40548935578784
RPP25	4.22061243345437
SLC2A2	2.80892618408419
EXO1	4.52458475559166
SOSTDC1	4.02972027517679
HRC	3.33983668584555
TRIM48	3.48158574363352
KIRREL	4.82727979942731
PIK3R1	5.13542356787783
HOXC11	3.52691527688373
MAF	4.11529167589745
DOK5	8.47623706284236
HELZ	5.63699106470916
ZMIZ2	6.45876930215611
SLC46A3	5.15764792600973
ADRB3	4.09824352829376
PTRH2	7.76259960006181
DMD	3.63854539869573
STAMBP	5.93639387989235
KRTAP2-4	3.40381132176989
ADCY2	3.54973720316792
MS4A12	3.28288113300335
TCF20	4.94051084504863
KLHL20	4.36534567276649
SRM	5.45227807100902
OTC	3.54268215421511
ABCB11	3.14136377418433
KCNC2	3.96169520332279
CDH19	2.91758623693752
SSH3	6.0065380459086
ZNF135	3.87972897253725
FLJ12529	7.39898357326916
PER1	4.96083061448648
KLC2	4.84073874477754
HDAC1	7.67887411009307
FAM128A	8.11667694567373
FNDC3B	8.59960541083466
MTCP1	7.16817078244445
GPR63	3.82595011209496
FLJ21986	3.85054740833998
LMCD1	7.53979931722523
MICAL1	4.31579842538549
BLZF1	3.89482275802233
IQCA	3.9329673953176
PCDHGC3	3.72737488735137
ATRNL1	3.17852292257676
CAV2	4.27741383634561
SAC	3.07587114144102
DUS1L	6.93714084373356
NEK9	4.58363131431959
WARS2	4.86328584980537
DDO	3.58094662516966
MARCO	4.06702430867113
DCHS1	4.62000688871624
TOMM40	5.00414295515522
RP6-213H19.1	6.39949607345178
TUBGCP5	3.67352097464159
IGSF6	3.8327368750988
TPPP	3.8894556877899
SEPT11	4.6132949898763
ADNP	7.27559001058525
UST	3.74066150988567
C13orf34	4.17495676044262
GSTM5	4.73595301781374
BTD	4.21806785497224
PDCD1LG2	2.89733401803685
SNRPB2	8.18604968953955
APOA4	4.0196163472493
APBA3	4.49892880080693
CUTL1	6.83345318663573
PMS1	6.09635983447342
EIF3E	10.1862536093214
IL9	3.36461961154172
HOXA11	3.66719006387417
NARG1	6.67365305882953
RPL31	8.87752903797355
RAB28	3.92952363336307
LY9	3.34769124330822
TFCP2	4.64926242799155
ATP2B3	3.82256431553749
KDELR2	7.78420928290037
TLE4	4.21353931099262
FLJ43806	3.11115748480949
TLK2	5.1982893066355
PKP3	4.96346401665138
CIR	5.13592248114167
RPN2	10.0094968565528
SH3GL2	3.08354603667097
CTSO	5.4005527095928
SFMBT1	5.2994165401979
WDR57	3.83946783315412
SDF2L1	5.82478407598013
IGFBP3	7.9837500238741
FER1L3	6.44930169443504
DEK	8.88818991887771
C20orf43	6.44236722703064
ARHGAP24	3.28531952370587
ALB	3.28185194223236
SORBS3	4.67995895395714
C4BPA	5.7666037181251
UPF2	5.70796117284061
AGBL2	3.67644469835497
C1QA	4.48004600814875
DOPEY1	5.75637134402075
TERF1	6.98122634376838
KIF22	4.30417220594885
DNTT	3.23068689051144
C10orf6	4.8237773281085
C11orf41	3.56220060908190
NINJ1	5.93752181345102
SEC61A2	4.18027386535548
HNRPF	5.33289211658251
COL11A1	4.68695302104656
HIST1H1D	4.66861019151571
UCP3	3.78238889077789
MYL6B	6.7681663501112
UBAP2	7.86072346716737
TREM1	4.02450224726641
CKMT2	4.90050726619264
HLA-C	9.4621763507234
SLC13A3	3.82666572772168
PLA2G12A	6.81649757867005
SPRED2	4.01572095831162
SCN10A	3.55406276695778
TIMP4	3.6564415576458
PITPNC1	5.24236367793951
SLIT2	4.74169101578796
RSF1	5.85152631339195
POU3F3	3.36231949801113
LIN7C	5.83377029672356
NKX2-2	2.94640863708063
DPPA4	2.9501458641256
ZNF804A	3.28835862978971
CCIN	3.84316064494424
SLC25A31	2.79769011874894
KCNMB4	3.91825836832384
FUT2	4.55863954983999
RABL5	4.16822664806724
FZD4	7.4961957428805
GALNS	6.15129407555504
PNMA3	3.72543844776269
STX6	5.29230758885534
HIST1H1C	7.87366780023124
CIDEB	4.0827238844904
CASP4	5.08360543947147
PDK3	3.62823459293785
WIT1	5.81723722313188
TPR	6.52132702364325
MTX2	6.27519000838233
HIST1H2BH	4.74082052113784
BRD3	8.05214495938512
HIST1H2BO	3.50862173411443
SERPINA3	6.0800699631016
UBXD6	4.48199190854338
HOXB7	3.87218619727979
C7orf23	5.43804674435796
KIAA0143	7.48779097721339
KCNJ16	4.97643695136322
STAB2	3.55640723777641
TNPO2	6.06160126311811
CENTG1	3.62103335069074
IRF9	6.08732298222636
MCPH1	3.27138152474936
FABP2	3.26156024890407
C9orf3	7.07582708437776
FBXL4	4.43816441861132
LBH	6.70642508742
MYO1D	3.96362452598756
PTDSS2	6.01127128231008
BMP2K	4.26087216827464
NFU1	6.12734938360696
UGT8	5.02848313132922
SLC25A23	5.34783273942767
MAPK4	3.90854196771670
HINT1	8.98750187141061
GLP2R	3.34752378154607
WNT7B	3.68112579121519
SETD4	4.70904467641186
CHCHD2	9.82559197704321
DYNLT3	6.98225431401186
FKBP11	5.9608911384366
NDP	3.70146119796837
RHOBTB1	5.69091010885688
FLII	4.75154773656031
SLC4A4	3.75046370259213
RPL38	10.6697674290201
HTF9C	4.36989043422034
RPS16	10.8607002638204
AP2A2	4.98574085243994
CHPF	5.96315000169703
CSNK2A1	5.44821690030395
MAP7D1	5.27677231702248
FKBP6	3.94731598036204
ZNF214	3.86792722264407
DDX56	6.09583835771542
TWIST1	4.86054180813269
EPO	3.48942538095639
MRPS18B	6.65712346111132
ZNF682	3.46801231235161
AOX1	3.45251662993662
RPL14	10.2437831207118
CYR61	5.78120751023113
JRKL	5.36071918096344
DTNA	3.68919341799407
MAFF	8.67473019862306
LOC51136	3.27456143275639
TMOD3	4.23279169185224
LY96	3.52972423989987
EEA1	3.99089953067842
KLK3	3.35502303701222
IL1R1	5.42539033794588
HRSP12	4.88869299715977
KTN1	8.2542727696206
LOH11CR2A	6.17460907590529
ARL5A	7.10185227633611
MAB21L1	3.40595074576408
C20orf59	4.65059754443712
ADAM2	3.02165388194992
PHKB	4.42337165135885
CCT6A	7.9596716875835
TBC1D8B	4.50406247282616
FAM13A1	6.67200540039171
EHHADH	4.58282925670549
LAPTM4B	9.61758819272045
TMEM147	8.20348840634293
ITGB5	6.37859544251692
YIPF3	5.77634437217372
FKBP2	8.8668790423319
XPO7	4.8783523834468
GPR75	3.26522657884623
NR1D1	5.14205531425267
TRIM5	5.81912727511069
TMEM110	4.64384617347037
APOC1	6.05761615928051
RNASE4	4.17578906503663
PARD6B	2.96976530624632
ARID1A	5.85162514902683
NEK2	4.33436877181731
RRAGB	3.5738644199834
PCDHGA3	3.45615058915094
HIST2H2BE	6.26737736102293
RCN2	6.82166928501574
STARD7	8.94735192331457
SHMT2	5.64715217734164
MLYCD	4.65267399374242
KIAA1751	3.28036682089967
NDUFA5	7.92629146984507
THAP9	3.40370537227907
FLVCR2	3.61311745924342
RP11-217H1.1	7.74470390416795
AP1S1	4.67116795846953
NCLN	4.08335482744404
SDHA	7.15919537081267
SMAD6	4.64325057367948
SAV1	4.94429473290875
SAT1	10.6377685515632
ADAMTS7	3.76401821588464
RPP38	5.67186884717514
RCBTB2	4.15602426878046
VEGFB	4.65960715672007
COLQ	4.02680404342711
RBMS1	6.45694542276717
NRXN2	3.84544324697612
WBSCR16	5.34135607327869
DRG2	4.53990815014957
KLRB1	3.56867994120020
DNASE2B	3.04159966725772
SAFB	5.12518689010706
MAPK8IP1	4.33006123186018
RFX2	3.95482099364264
MLLT4	3.57954325150968
ANKZF1	5.7919470219049
DUSP8	4.59249524720803
C19orf50	5.24907018422585
MEF2C	4.21189601605333
SENP5	4.87139420193819
NFKBIL2	3.23821462104893
LBR	5.9816769329215
CBFA2T3	3.48519559025015
AFF3	3.30710364639475
IL2RG	3.70596210818544
CCDC51	5.37215606215434
COG7	5.43698940360473
MYB	5.18856786927157
KLF3	5.0170671601035
PLXNA3	5.88061589174004
KCTD14	4.84752699254019
FZR1	4.03828672886234
XRCC2	5.78703997900867
SLC44A4	5.61890802482573
ESPL1	5.33006588348334
MMS19	5.67333172275028
GMPR2	4.27404452193098
ST8SIA5	3.11553807153601
TBC1D19	4.02565107013124
CHPT1	4.17082331195419
ERBB4	4.18992060210374
TSPAN32	4.10954151764623
MAP4	6.63996982050951
ACTR3	9.4697706029673
UGCG	7.91755227616184
GPHN	3.86243096657105
ZAP70	3.24736590794829
SLC6A2	3.66103389447349
LPP	6.64809553251725
PTPRCAP	4.41947302869169
IL12RB1	3.75497698132483
HIVEP1	5.77140010187117
ATRX	6.29250306830102
EIF4EBP2	5.59329149453307
DFFB	3.77914553039615
DMRT1	3.28281214729345
CHST8	4.00490776696848
HSPB6	3.56060128986949
C14orf109	5.05989694833502
IER2	9.39632399652007
NMB	5.67379806795034
COX5A	10.4082846434021
EIF6	6.57253428248135
AIFM1	7.02739292524919
WWC2	3.97457467317957
GSTA1	3.62833984787487
POLR2L	6.09594424513725
MRPL4	5.18898839611705
SEMG1	2.92844129673404
MPPED2	6.28472104205785
FLJ21062	4.73425066845246
TRAF3IP2	6.5833434651614
EPB41L4A	3.63881449027102
LILRA4	4.02373049955461
LAMA2	3.62235171205989
TAF4B	3.37933817318457
RLBP1	3.48073055160974
SLTM	7.81329269614077
CD300C	3.84325516646085
FLJ10404	5.58745741563038
RTDR1	4.69466362980363
MALT1	4.03310889289107
ARVCF	4.57164607089064
RENBP	3.69866959264507
ATXN7L1	3.27644321478512
NID1	3.71354132420440
TUBGCP3	4.46170250300557
ZNF783	5.38117893531245
ITIH5	5.0748307092048
ZNF85	6.37214503320217
MMP13	4.2060534396157
KIAA0329	5.20556164808668
C8A	3.61045322665668
MGC87042	3.18456545244616
HOXC13	3.37582667327522
CLGN	5.59622752606204
SLC25A37	4.41779509768737
SMARCC2	6.14427407846486
TFDP2	5.88902280609677
POLI	4.34745646698306
HCP5	3.98597410046472
UCN	3.60533629422149
ZNF764	4.30277528773812
USF2	5.7465276472297
C20orf24	9.77798315421405
FHL3	4.64474010238695
SPATA5L1	4.87953155603292
JMJD3	5.3700533238452
MMRN2	4.00484263403273
DSP	10.1031802170570
NDST1	4.28025098143151
ZNF248	4.94609463657543
PELP1	5.20576670586615
MBL2	3.4309582056928
ZNF230	3.8299398568604
RNF41	3.90225337798105
THOC5	4.16028538271725
MSN	8.58760414203504
SLC9A5	3.46112081230026
SERINC3	5.88558727767403
ZNF434	3.98340586083806
MUSK	3.10973630073299
SMARCD1	4.45473856089562
C11orf75	6.02680657567778
ZFP106	5.92268111946652
GTF2E1	5.89649760174385
RY1	5.78972665683546
ATAD2B	4.55443240484875
DDOST	7.8082856866823
ARHGAP17	6.72559363334531
GPNMB	5.3456754105272
TTF2	4.6761604711299
SFPQ	7.0341445705417
GFRA4	3.35133894762853
TIGD6	3.50421077613801
SLC39A14	7.8155020333994
AKR1B10	3.66865812173629
NGRN	8.53686850790271
RGS16	4.2042873997754
URB1	3.96209923064767
GPR137B	4.73677774248549
MECP2	6.45032764855836
PSMA1	8.29883450452694
TOP3B	3.69881338054458
NFATC4	4.02634276202988
RAB7L1	4.03070232419163
CSN3	3.68140882751177
NOS1	3.87098990714105
CA14	3.98023024540581
BMPR1A	5.1451427757506
YBX2	5.10595996636081
PRL	3.08722730695931
SNRP70	7.3228052148922
C6orf130	6.24137121501469
KIAA1166	4.69842881913682
FUBP3	6.00358241865298
STAG2	8.25504413430541
ACACA	6.54226319890353
ABCG1	4.06277461192617
ATOH1	3.26741165375711
ODF1	3.58773529044937
TMEM127	5.70235438670377
CD55	9.21188413679417
PLN	3.07259730328591
RPS23	12.2498589429284
LYPLA1	6.74298287739546
PRDM9	3.83136939333097
SSX2	3.76515850043211
PLUNC	3.03967914325843
SYNGR3	4.02377719162168
EML1	4.94885198802715
LNPEP	3.09295758946788
SMAD3	4.79691217020974
NUP93	5.32219539995496
HISPPD1	4.800609249271
HNRPUL2	4.26000438883941
YARS2	5.67183959180099
TBC1D12	3.92271468755544
ZCCHC4	3.42323006302972
FBXO22	3.68859907197188
C16orf24	4.53504133514324
ZNF669	4.1955402721141
PTGDR	3.23740312922292
DDX27	7.91154376749634
KIAA0409	4.49992810194949
ASB8	4.87626043981541
MEPE	4.33573081248
PLP2	8.16595277729088
COQ7	5.2627900837913
CHMP5	7.24051884497706
CACNB3	5.88598880583313
C10orf84	3.9912654427742
SPO11	3.8392114784797
NEDD4	3.9523998266082
THAP11	4.53220358962301
ZNF43	6.45459562545345
KRT13	2.99674775672205
NEK4	5.52144301014942
MRPL19	6.01899118428139
RBBP9	3.48439355400595
PRKAR2A	5.88096398838587
IHPK1	5.2804032135313
ATP6V0B	7.79308212729072
CACNA1E	3.09211271094427
CEACAM8	3.2517025677321
PEX14	5.53242786589343
BXDC5	5.85282331403036
ZBTB38	7.40371551256704
PAFAH1B1	4.9688128412964
PCTK2	4.11345079180811
LRRC16	4.95125874292084
OSTF1	4.80841208052698
KIAA0323	5.3515995112079
FYCO1	6.66246585082985
TXNDC13	5.47557586306524
PLTP	7.00777772229611
SLC25A1	6.04301392920216
EZH2	5.96006770668035
PLEKHB1	4.25757214236669
GRB7	4.54998038492565
ZFP37	3.4836726191052
MRPL33	7.6357630603949
C9orf27	3.50475632351129
PELO	3.79165197865231
ARMC1	6.12680796146054
ZNF154	3.51981978930084
C3orf64	4.20456323419156
FLJ10357	5.13883252493696
PON1	3.53433933906884
SYT5	3.57363921397642
TMEM66	9.03539700901991
ATP4A	3.29292300675571
HBEGF	4.26174717220371
PI4KA	5.25481151420076
LEPRE1	3.98626148381078
POU2AF1	3.82821397836557
MRPL12	5.94041459932752
GNPDA1	6.17970913031441
RASAL1	3.59748213112764
ZC3H3	5.63974951354713
DDAH1	8.07182206705583
MGAT1	5.88209502605284
TIPARP	7.2283370953899
UGT2B15	3.21873512372842
DNASE1L3	3.21033543199894
CHEK1	3.89080558916404
ZNF8	3.87065105844897
TXNDC1	4.75415403268082
CKB	6.20908949742081
RTN3	8.07593102425499
IPO8	3.93735038054676
FZD2	5.69486731595576
PART1	4.03973619722166
PSMB6	6.62087902533516
MAP3K14	3.77279076828479
PCDHB8	3.92523432740636
PHC3	3.71220066632424
PPP1R8	5.29270104849919
NOVA2	3.57407688331376
TNFRSF11B	4.40576381881636
GOLPH3	7.63646498415647
LOC51233	3.59843636939869
GGTLA4	3.62070734693872
PDE6D	4.97167668293561
TTLL1	4.68596376132371
ZNF117	4.70685694092593
NKRF	7.38320052398653
CLK2	6.95145192105533
TNFSF15	3.65080689032745
DUSP2	4.74159536011278
HSD17B11	6.84689843657458
SECISBP2	4.89081764693343
PPAP2C	5.31642351795202
GABRR2	4.23488465835417
LOC51145	2.98349049585355
PIK3C3	4.69623924332393
DHDDS	5.10099623616347
CTSW	3.45022871128301
NEFM	3.32521073953963
TNNC2	3.95727822962455
ANKRD28	5.43977179899234
MRPL28	5.01821851997467
STMN3	3.50207752498817
SYN1	3.43493117159959
RAB14	5.18912341551754
PIGV	5.08246288634076
CDK2AP2	6.77663061580212
ZIM2	3.70509341046920
APBB1	4.71237103264799
SND1	7.32732361407256
C1orf123	5.63881449027102
B4GALT1	3.47675485494259
CHD3	5.61682049908545
RNASE2	3.89855526036102
BCAP31	9.38964262917547
SLC25A44	5.78274871450765
CXXC1	6.00472675869915
PIB5PA	4.6845792407942
CD40	4.33245469832996
FAT2	3.51112865436517
DYNC1LI2	5.13821804413909
GDI1	8.57348065895354
ZNF81	2.79047607407583
VSNL1	3.56705354725891
PIH1D1	5.56221237335222
KRTAP5-9	3.71779323254881
FLJ10081	3.8283647894634
CS	7.67361456697189
ZNF318	4.01553228429166
IGFBP7	8.42862252498172
ZNF609	4.79300371538253
SIRT4	3.09548974330023
SCN4A	3.95031898752894
ARHGAP4	3.93488601651958
EHMT2	5.94043574884461
UFD1L	8.00221240738987
EXOSC10	5.27894069660852
ECE2	4.38957528221163
ERMP1	5.00323514726737
OVGP1	5.02631540469356
GTPBP3	6.33780657455284
FAM82C	5.62356260373428
PACS2	5.50427358521003
C19orf36	3.56460062921657
UNC84A	7.28523809397992
ARL4C	6.22183651545841
SCD5	4.59900533947403
ATG4B	6.1040839271718
LASS6	7.58419835144907
LSG1	5.53371802569291
MAL	4.90878299756257
GPR22	3.36270114332031
WDR5B	5.11899555183935
GALR1	3.34681803903277
AQP4	3.12037284140619
C17orf60	4.27729747570085
HDAC7A	6.2717287361103
GRIN2C	3.27655637876878
ARMC8	4.56652862132971
SLC47A1	3.3846994465457
DMPK	4.0210853638932
CCRN4L	3.60930703810070
CBR4	5.6045998291078
KIFC1	5.98666007916444
LHX5	3.53449418034964
SMC1A	6.15984608998541
LPXN	4.32948965214034
TRPC7	2.83167874796402
SERPINA1	5.94996693327675
SMYD5	4.54227040293997
RPS13	11.8960175702059
CRHR2	3.29938299984955
TUSC2	5.10134416394394
PRKAA1	3.35761401771236
FADS2	4.86542971774332
ENAH	7.1685132888654
PRO1768	3.70086162249245
KIR3DL2	3.38747150324567
APBA2BP	5.10510620088973
ATP2C1	5.9324946625753
ALDH1A2	3.59702785653434
RNF103	6.22707326320686
AHCY	7.97696628041035
CROT	5.29296357607901
PABPC3	8.85282483765853
ALG12	4.41946647053426
EGR1	8.08786939141537
THSD1	3.87278861951711
CCL17	3.71546571798759
BZRPL1	3.750845373817
KHK	3.66787805695374
ESRRG	5.16083915654106
SLC12A2	4.18046236477682
CNGA1	3.19940755617240
RDH5	5.00412323373016
CD58	4.47404393575257
PTGFR	3.32050626744602
CCDC48	3.42520437603798
CCDC76	4.13862585236913
CDR2	5.16405312238573
ZIC4	3.71274601960629
SELE	3.15942036868271
OR1G1	3.98458256403929
EXOSC9	6.30114811898283
PSMC6	7.94697621725123
ABCB1	2.92149394003034
GPR12	3.37747215615607
KIAA0196	5.32083552265596
PCDHA2	3.44385867509455
SSR3	4.59446619142799
MSI1	3.83370062726207
TRAT1	3.07643593170376
CC2D1A	4.94926425925302
PLAGL1	3.82188917876226
LLGL1	3.62173509915765
KLF6	4.79712785272419
MTF1	5.69043562211469
RNF2	4.47166950940134
tcag7.1314	5.54087120027918
NR5A1	3.4820978029763
THBD	3.79567436663018
ABCD2	2.90726698213248
ITGB7	3.92641155683786
DNAJC7	4.48980374849993
CCDC81	4.13768381284163
TM2D3	7.94381720434294
HUWE1	4.79490722541498
CDH17	3.38281911977787
CD180	3.45318734980542
FAAH	3.95192266219285
IL17A	2.84125336208449
POLA1	6.14297690425873
TMPO	3.76123712147441
LYRM5	6.37145322982557
GNAT3	2.85308316459439
TM7SF2	5.8329179173257
FLOT2	4.73548258252514
MAP4K1	4.32940971966761
HDGFRP3	5.10892112882827
RRAS2	5.42976670729973
OXCT1	3.86382121775033
LTBP2	7.9312914550954
ARPC5	8.417709868843
SV2B	3.46540896811732
ZDHHC4	4.98286287827438
CYP2A6	4.45383226859039
PDE9A	5.21338875723358
ABCA8	5.19318783907005
NDUFS2	7.38048273190186
UBR5	5.8600893606686
FLJ22662	4.68617616149756
GP6	4.06115641613489
CRYBA2	3.81535407411909
LEF1	3.76203149924757
ZNF20	5.13721068575135
CTPS	4.1418796545743
EPS8L1	6.07732280319586
EYA1	3.20180460740494
SERPINB2	3.42432072948335
MAPK14	4.68893046794997
