Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_G01_491276
Composite Element REF	Signal
TBL1XR1	4.98081735562368
FAIM	4.89696168056316
SP140	3.2031905557227
G6PD	5.81345172962359
NUDC	6.72444817458126
GABRP	6.21711016798967
SCARA3	6.25929760436871
TACSTD2	5.62187268098364
EIF3J	7.5033633138842
PPP2R2A	8.49850035168823
CPA3	3.79906942372111
PVALB	3.1183922075728
BCAT2	5.80602070268508
MFN1	6.30672966861633
F10	3.03664333109473
FAM134C	7.06499301361166
SNX11	6.19518624704279
COMP	3.17123835091324
GPR177	8.05182361891245
TAL1	3.23699837950763
ACSL1	6.61143067204787
ABCC5	5.99658123693326
HCFC2	4.03298467590042
TCAP	3.21748828995017
ABL1	7.79390737744156
RBBP7	10.1182504032691
PTPRG	3.26293771968046
NCOR1	6.33587212384139
MOCOS	8.39259112767675
C14orf93	4.04220876483742
PRDM10	4.53097289832269
TNRC15	6.43246161635436
SPINK4	3.67099794893911
TXNRD1	7.35492406673969
UBE2H	8.210730194613
BRDT	2.86185732455208
SLC16A4	3.78429306735973
VIP	2.82934917820842
CALCR	3.30430438602509
CCNE2	3.98162171653212
SLC6A8	5.97051204582563
LILRA1	3.75472860692312
MC2R	3.40151417923336
MBTD1	5.72050051924093
USP33	6.39490277222968
PPP1CB	8.82435543199253
C15orf39	5.19177808941906
ABHD8	3.3041163496107
MAP3K12	5.74953956651533
PAAF1	6.64752682675117
ARF5	7.2852725292949
CCT3	9.51942269738056
SLC3A2	7.8369189874932
PIWIL2	3.61038011685473
RAD50	5.83223543851489
IER5	8.50449763854187
SYNE1	3.45794717650633
MBTPS2	3.90006239000491
MVK	4.56799749205003
TSPYL1	8.77027260699173
NCL	9.86653177486719
PSMD10	8.34165359726805
MOBP	3.30042769501417
GUF1	3.32103075437032
WDR44	5.35886646048141
HRH1	5.15972200481277
HIST1H3C	3.43993142433399
C5orf30	6.6638948675897
RASGRP3	3.39700802770966
RNPEP	5.97798646266385
PRKRIP1	6.59842785017765
MED21	7.11663491042912
GRPR	4.00437667638443
SYT11	4.95582157375676
NTSR2	3.41524351978375
Gcom1	5.6481471121847
SPTBN2	4.30089545308695
LRMP	3.81957306664703
HTRA1	8.10110158536662
RNF111	7.28467049851287
SLC26A2	9.10079192978717
WISP1	3.63488016347618
ATP2B4	6.56557523163072
FLJ10769	6.64459599325091
PTH	2.76514787516451
KIAA0895	5.88627187465359
CHST12	5.39421329258844
RAB22A	6.54608655168457
TARDBP	7.2987594266341
RANBP5	6.06822344046723
P2RY10	2.7808967495082
STAU1	8.99841577222048
NME5	4.62491434488793
DDX21	9.6542443158074
CHMP1A	5.95702709532068
BARX1	3.14918814028248
HDAC11	4.60697104929887
NOLA2	7.58870868899066
MTO1	6.4611199377765
DHX29	6.07943920929399
HADHB	8.84291568460909
ADAR	10.8203450302627
SF4	6.19765255259702
PLXNB2	6.27558006516096
P2RX1	3.50272948415471
SLC15A3	6.08281385050695
GAS2	3.34420229551566
EN2	4.03541211223173
NUMB	4.50312634294328
C14orf172	5.33607759339131
TNIP1	7.67290654335751
INHBE	3.26042786264374
TM9SF2	7.88764771719263
PSKH1	4.50562586316007
NSFL1C	7.4982202086311
RHOG	6.63547424626511
HBB	4.80889260995537
MED15	6.14147728681698
HEY1	8.0044996091863
KNG1	3.21524651445389
CASR	3.61558081016862
ITGAX	3.87231998624152
CANT1	6.5833104070361
C6orf66	6.15196709702716
UNC50	6.82536245606807
C21orf33	6.39379329427684
IRF2	6.01413253611151
HEATR6	4.82842861548833
GNG7	4.30999931615631
RUNX2	3.3551248240825
PGR	2.93018120201764
SOX1	3.31116056075239
CROCCL1	6.23966801027395
BRE	6.41516497578672
SRPX	4.02749855760861
MBNL3	3.75888672927185
ODC1	9.7486574191102
SDC3	5.91530307700033
NR2F6	5.12438419079041
ADORA2B	4.74954140780864
ZRSR1	3.31300478740914
ZFYVE16	5.01175855997247
RPUSD2	5.45984256736878
SYNJ2BP	5.5468881029534
POLE	5.23415054265755
E2F2	3.35308650513536
C14orf173	5.79832356819662
THRA	3.95603550725647
MAPK11	3.8607550041794
TBC1D22A	5.59254816915484
PTGES2	5.48569470213177
HIP1R	5.05337425118179
ENO3	3.51467071809158
COL4A6	3.38337101545432
TOMM70A	7.4592758877595
IRGC	3.29285590343323
NAB1	5.10726673047840
DET1	6.85122223460301
TRPM3	3.29477441651715
ZNF532	6.76400778476244
RAP2A	5.41327062890417
PLG	3.27459128989694
FECH	4.38741812329577
CRIP1	9.39328675163068
AZIN1	7.41753553313777
SLC7A7	4.85429362831906
CA8	5.18193308910271
IL10RA	3.74234428760086
CDC42EP4	5.95183179817515
C16orf58	6.65505330136386
ARG2	4.19847097064111
NOL7	7.87586725329464
JARID1A	7.30331239170436
PANK2	8.37268442292291
ASH2L	7.78789618434623
ICAM3	5.91777104966579
TMEM16C	3.05810108538249
MDS1	4.41078632319165
CABYR	4.37537158899356
SLC1A3	6.80146395443359
RNF139	8.13440297445825
ADAM8	3.90194287117673
SFTPC	3.66080546755335
BCL7B	5.46020339538298
MAN2B2	5.46753254208627
PCDHGA11	2.87756947691105
RGS12	3.53742827169618
EIF1AY	3.34602725145796
NUDT13	3.52473323565329
ARL6IP4	6.27941235487018
RPL35A	11.6548147496806
CCDC21	5.0075787681606
RAB40C	3.65259927283465
EMR3	3.04285633803586
PRRG3	3.60550404668555
LRCH1	4.32945078142252
SAA4	4.2388086574947
RAPGEF5	4.55812977505287
ZCCHC2	6.02846492020074
CLIP3	3.97325697972465
MAP4K2	3.61746914680405
C20orf30	7.17525668910968
SULF1	4.05901167808575
C11orf48	8.38197893635303
PRDM5	3.45009288175844
ELOVL1	5.89464136480515
PPP4R2	6.13877535317525
KCNV1	2.82910292617224
ACP1	8.50221644005718
SIGLEC5	3.90299090880831
ZMYM2	5.12369201871925
C19orf61	4.72602290702909
DAGLA	3.74462558956488
GPR32	3.42105524492846
EDG7	5.5014010943498
NEUROD6	4.38189328088148
NEURL	3.83160975052272
SLC2A4RG	6.53344642141273
LPL	5.7237801862109
CA5B	4.26540315500496
MPHOSPH9	4.46041127436073
CLEC2D	3.30421844946028
HMG2L1	6.222961129563
GRRP1	3.54085559604485
HCN4	4.01933434472613
CD8B	3.24691321967931
HIST1H3D	4.13122803780448
TGM4	3.36447721421505
SLC6A12	3.53905430104783
CD84	3.71115714045009
TBC1D15	6.94986463895614
RASA1	6.23873942657526
PHKG1	3.65079966067755
MAGEA11	2.90462580234933
NONO	8.83409351129171
IMPA1	7.32180838999636
SH3BP1	3.44798683273467
RARRES1	5.04343686953808
NPM3	5.08603593429663
CLEC5A	3.91399334775225
B3GNTL1	4.08054821480156
ITCH	5.06958301173578
MGAT3	3.94187471107821
ARPC5L	8.9210454984205
KLHL26	5.90946977129597
MBP	4.43355067710619
SIM2	3.83129854458751
RPP25	4.70532199923207
SLC2A2	3.06359965091637
EXO1	4.9905021916238
SOSTDC1	4.4521288573602
HRC	3.2628882705071
TRIM48	3.25993918379639
KIRREL	5.37511382539381
PIK3R1	5.53621294197612
HOXC11	4.37769918662678
MAF	4.00124908505629
DOK5	7.08990882833138
HELZ	5.78480735139175
ZMIZ2	6.06165432573883
SLC46A3	5.13834571144741
ADRB3	4.01911033232097
PTRH2	6.96652648640809
DMD	3.92310674128674
STAMBP	7.48771947421729
KRTAP2-4	3.5907706862539
ADCY2	3.63064140794189
MS4A12	3.36236511883397
TCF20	5.08753244196189
KLHL20	4.82830299465793
SRM	6.50723898766742
OTC	3.59020165737316
ABCB11	3.09931650514493
KCNC2	3.26370045552429
CDH19	2.92614892709469
SSH3	6.78947633338282
ZNF135	3.80754743150622
FLJ12529	8.03469403130996
PER1	5.34494899357316
KLC2	5.32949225260874
HDAC1	7.67582160685773
FAM128A	8.64615292939075
FNDC3B	9.0626741659483
MTCP1	6.1902536129911
GPR63	3.66676610371281
FLJ21986	4.68991439126005
LMCD1	6.44338218653858
MICAL1	3.97536152795269
BLZF1	4.55852347950656
IQCA	3.12768125461028
PCDHGC3	3.52736556072690
ATRNL1	2.86625490074869
CAV2	4.40165114497432
SAC	3.04481748894152
DUS1L	6.82219590374168
NEK9	4.65198669994195
WARS2	5.78384193197583
DDO	3.50680380090949
MARCO	3.63866327051807
DCHS1	4.00595480373727
TOMM40	6.63631827568476
RP6-213H19.1	6.86344126308454
TUBGCP5	4.35015321378793
IGSF6	4.27589175057706
TPPP	3.05693269026863
SEPT11	4.68900034373265
ADNP	8.79951720655025
UST	3.58970874404002
C13orf34	4.82765738093783
GSTM5	3.76881814198141
BTD	3.66868343863675
PDCD1LG2	2.95462924225869
SNRPB2	8.44146211912862
APOA4	3.30463596682678
APBA3	4.28208038472585
CUTL1	7.28514480401765
PMS1	7.03058042544735
EIF3E	10.7928213664035
IL9	3.3689485343667
HOXA11	3.42663241475715
NARG1	7.97217173077636
RPL31	8.39121224854641
RAB28	3.72517349116998
LY9	3.33206756201063
TFCP2	5.90326302933046
ATP2B3	3.33436317921024
KDELR2	8.33511771247137
TLE4	4.08526578027372
FLJ43806	3.34109460328358
TLK2	5.34198416783678
PKP3	4.95423172728257
CIR	3.73691943328423
RPN2	11.0719130427002
SH3GL2	2.98801701210719
CTSO	5.94455461651499
SFMBT1	5.5119847146171
WDR57	4.52695538207354
SDF2L1	6.69555753120272
IGFBP3	8.46328600608876
FER1L3	8.61866420451198
DEK	10.2968271690689
C20orf43	7.10248548328711
ARHGAP24	3.66063836667286
ALB	3.00088939205055
SORBS3	5.09441117702852
C4BPA	4.21192823805129
UPF2	6.47235060025612
AGBL2	2.76414459863467
C1QA	6.80357628550148
DOPEY1	5.3313434174856
TERF1	7.39044700510256
KIF22	4.28807526187879
DNTT	3.03259632376885
C10orf6	4.63745471047298
C11orf41	3.26113395023903
NINJ1	6.8624045743935
SEC61A2	4.50080614660307
HNRPF	6.54900752940101
COL11A1	2.96872268338462
HIST1H1D	4.40470176992785
UCP3	3.63114474255634
MYL6B	7.60851304122976
UBAP2	8.37072504921369
TREM1	3.99983058714238
CKMT2	4.90331764956952
HLA-C	10.8343742150393
SLC13A3	4.3536249905546
PLA2G12A	6.21205800968797
SPRED2	4.50133172071985
SCN10A	3.76261693462034
TIMP4	3.43927823069688
PITPNC1	7.52239595109131
SLIT2	4.13585470669319
RSF1	5.80157802158947
POU3F3	3.35060553139057
LIN7C	6.13218293176317
NKX2-2	3.17674368214799
DPPA4	2.76167478836642
ZNF804A	3.11986630494025
CCIN	3.35532958661750
SLC25A31	2.88144952089619
KCNMB4	7.785695010931
FUT2	5.18583651796196
RABL5	5.91606678003968
FZD4	7.7676839799382
GALNS	4.97935532524047
PNMA3	3.57730146520913
STX6	5.70970280084799
HIST1H1C	8.33911412016978
CIDEB	4.35737736034729
CASP4	5.20662539490573
PDK3	4.38809127603134
WIT1	6.1639811305237
TPR	7.02093790235517
MTX2	7.38639089777589
HIST1H2BH	4.99789890655916
BRD3	7.25363688735478
HIST1H2BO	3.68070225920935
SERPINA3	9.4882164877811
UBXD6	5.36844318299336
HOXB7	6.60340856756604
C7orf23	6.31251545835457
KIAA0143	9.320469908437
KCNJ16	3.1740046184257
STAB2	3.39735801754229
TNPO2	5.01801097952127
CENTG1	3.41102007156808
IRF9	8.65883198529952
MCPH1	3.60509898838877
FABP2	3.11880185656778
C9orf3	6.90195575660555
FBXL4	4.38010748013706
LBH	6.0174501992569
MYO1D	4.58219953512752
PTDSS2	4.50486298421945
BMP2K	4.01325263659594
NFU1	7.46032840136528
UGT8	3.53364591178201
SLC25A23	4.052870490916
MAPK4	3.50734861079439
HINT1	10.5527057964506
GLP2R	3.31603191706023
WNT7B	4.26888761182023
SETD4	5.66132089969583
CHCHD2	10.8056186218386
DYNLT3	7.9225478373742
FKBP11	5.74456841619364
NDP	5.85428544713217
RHOBTB1	4.92012511182228
FLII	5.63025934726674
SLC4A4	4.92749071469191
RPL38	9.39372378447853
HTF9C	4.92910992652174
RPS16	12.1911373999337
AP2A2	5.47282629276152
CHPF	6.5676501123491
CSNK2A1	7.54599491073162
MAP7D1	5.03982905148706
FKBP6	3.40824226614476
ZNF214	3.98049210376743
DDX56	6.71892873010512
TWIST1	3.20168796739251
EPO	3.27152842658195
MRPS18B	5.94414510880105
ZNF682	2.94814948372445
AOX1	3.58089247107039
RPL14	10.1007442969047
CYR61	6.90443231497703
JRKL	7.08981833407156
DTNA	3.52214639793716
MAFF	8.27064023314073
LOC51136	3.16430376111918
TMOD3	4.03303846535543
LY96	3.49155575737159
EEA1	3.83962419963338
KLK3	3.53989383672297
IL1R1	5.23367628251028
HRSP12	5.39947312568332
KTN1	9.54420238387523
LOH11CR2A	6.55551079387478
ARL5A	7.33658991352254
MAB21L1	3.1325177719896
C20orf59	4.02451357601203
ADAM2	2.85897810240828
PHKB	6.94815509941164
CCT6A	8.4941501167854
TBC1D8B	3.14411518593823
FAM13A1	7.24574142489642
EHHADH	4.35259145974386
LAPTM4B	11.1305039504385
TMEM147	10.0823751725666
ITGB5	5.74786834022774
YIPF3	6.73798069132905
FKBP2	7.8975051022164
XPO7	6.02725960819652
GPR75	3.12466737112829
NR1D1	5.83597819430068
TRIM5	5.66018505159075
TMEM110	4.96762768505592
APOC1	7.7416703423567
RNASE4	4.46647954749051
PARD6B	2.93035493280182
ARID1A	6.63122136018356
NEK2	4.62300268009621
RRAGB	4.04928189487975
PCDHGA3	3.37359428559395
HIST2H2BE	8.75938434279408
RCN2	9.36225808823271
STARD7	9.37226315819692
SHMT2	8.5337850278096
MLYCD	4.59740006307179
KIAA1751	3.14528087282861
NDUFA5	8.85349641054058
THAP9	2.88053088623980
FLVCR2	3.7729419497724
RP11-217H1.1	7.90292091615117
AP1S1	5.10452469259117
NCLN	4.7809195709304
SDHA	7.4429255304687
SMAD6	4.37883922623468
SAV1	6.09543742777415
SAT1	10.1251414751453
ADAMTS7	3.32575904264349
RPP38	7.25881774174357
RCBTB2	2.85319303235923
VEGFB	4.71973911869964
COLQ	3.54996664096268
RBMS1	6.76580770758895
NRXN2	3.5129049917309
WBSCR16	6.1195099929725
DRG2	4.53767768359444
KLRB1	4.09656895146135
DNASE2B	3.13784169581288
SAFB	4.54175232919391
MAPK8IP1	4.14674423150363
RFX2	3.66571400580754
MLLT4	3.59918745334122
ANKZF1	6.06715482227908
DUSP8	3.92068649938167
C19orf50	5.06309665055988
MEF2C	4.0728538786757
SENP5	6.60621135415586
NFKBIL2	3.58488957823425
LBR	6.01655667969818
CBFA2T3	4.50397818900727
AFF3	3.29000351457035
IL2RG	4.34037715016879
CCDC51	6.99413492276063
COG7	6.5981569127093
MYB	5.81830638160652
KLF3	4.46462651200258
PLXNA3	5.33780494159031
KCTD14	7.18052018454241
FZR1	3.74621886032933
XRCC2	6.2941774606909
SLC44A4	6.45950128556357
ESPL1	6.78936389257713
MMS19	6.26044250753016
GMPR2	6.75158195702346
ST8SIA5	3.36062435115437
TBC1D19	4.31368893285623
CHPT1	6.51434324810131
ERBB4	5.06293843913027
TSPAN32	3.71342385527779
MAP4	6.50960009137875
ACTR3	9.35165719817754
UGCG	8.892695110149
GPHN	3.87207024933822
ZAP70	3.10399287753343
SLC6A2	3.8283651768833
LPP	7.08705083339296
PTPRCAP	4.27843825631828
IL12RB1	3.53132160559365
HIVEP1	7.0916284328394
ATRX	6.01730253560423
EIF4EBP2	7.35100983966517
DFFB	3.87122742055772
DMRT1	3.50756069458768
CHST8	4.52109945690565
HSPB6	3.60389863370063
C14orf109	7.17416497827232
IER2	8.83128588230372
NMB	5.28748398171912
COX5A	10.1301972425037
EIF6	7.41429206290774
AIFM1	7.24850873391612
WWC2	5.01459382170809
GSTA1	3.65291618103508
POLR2L	8.3465056174638
MRPL4	5.47558736585696
SEMG1	3.113383384257
MPPED2	4.43910318390809
FLJ21062	4.65200377409279
TRAF3IP2	6.44179098117045
EPB41L4A	3.58384980260902
LILRA4	3.45353050509419
LAMA2	3.40885616118375
TAF4B	3.34342728755264
RLBP1	3.13280422307465
SLTM	8.36173780641117
CD300C	3.67505176197302
FLJ10404	6.41859988861542
RTDR1	4.61157666895895
MALT1	4.52293263150479
ARVCF	4.79310267249115
RENBP	3.95047909705878
ATXN7L1	3.01015756949569
NID1	3.76334064394039
TUBGCP3	5.05434795419427
ZNF783	6.1107563305136
ITIH5	3.52166453284113
ZNF85	3.74990736934681
MMP13	3.80548046984066
KIAA0329	5.2045283100224
C8A	3.61758180349983
MGC87042	3.16593714112029
HOXC13	3.6610630434973
CLGN	7.36502749006478
SLC25A37	6.3392682870083
SMARCC2	6.95337757384206
TFDP2	4.75365461153615
POLI	5.01061398161264
HCP5	5.4212972245853
UCN	3.44935497437165
ZNF764	5.3275338680041
USF2	6.65955304546185
C20orf24	10.8816617033130
FHL3	4.01765544192281
SPATA5L1	6.23556011819545
JMJD3	5.71849472705707
MMRN2	4.27600240117094
DSP	10.8477583660079
NDST1	4.14769217414773
ZNF248	5.13142117107935
PELP1	5.79505214239677
MBL2	3.20941469225506
ZNF230	4.26437086573796
RNF41	6.07448367720934
THOC5	5.25583798862168
MSN	8.37449561503911
SLC9A5	3.3385049048395
SERINC3	7.43752236159699
ZNF434	4.56137069478797
MUSK	2.96507376909845
SMARCD1	4.97758214452671
C11orf75	7.06879090408291
ZFP106	7.35984860217625
GTF2E1	5.28245430167466
RY1	6.9124626077188
ATAD2B	5.0476150395693
DDOST	8.80086653335774
ARHGAP17	6.97705408987483
GPNMB	8.75964197351252
TTF2	5.30844152598821
SFPQ	7.62009741586947
GFRA4	3.75170044549035
TIGD6	3.59146835972725
SLC39A14	8.52651452184207
AKR1B10	4.70514541838665
NGRN	9.88176474941866
RGS16	3.92072856284672
URB1	5.47961253024592
GPR137B	5.07912275212023
MECP2	5.23874540242773
PSMA1	9.28802666686014
TOP3B	3.63958492361662
NFATC4	4.95164080504751
RAB7L1	3.90390427296124
CSN3	3.71515827656856
NOS1	3.85370417874237
CA14	4.01515996776804
BMPR1A	6.74378141059561
YBX2	5.88722805410748
PRL	3.06825936457946
SNRP70	7.99977227699867
C6orf130	5.98679121309715
KIAA1166	3.83371008397911
FUBP3	6.34386179861697
STAG2	8.09798966162343
ACACA	7.18927275186838
ABCG1	5.29922297370269
ATOH1	3.08147433592086
ODF1	3.4079580342022
TMEM127	5.67354135413383
CD55	9.24820859622858
PLN	3.04796243914843
RPS23	12.6958221429786
LYPLA1	8.64576561162253
PRDM9	3.84465577467018
SSX2	4.02978345227915
PLUNC	3.63952486735
SYNGR3	4.23774534156960
EML1	4.8374615330862
LNPEP	3.54798731841507
SMAD3	5.20277190742575
NUP93	8.96723232855658
HISPPD1	5.60546448418283
HNRPUL2	4.62217663330327
YARS2	6.40670807125812
TBC1D12	5.25929975972572
ZCCHC4	3.75427751000551
FBXO22	4.11236314259925
C16orf24	5.88885554266792
ZNF669	5.10724900819074
PTGDR	3.0196755573834
DDX27	7.5778492184398
KIAA0409	4.72859898394465
ASB8	5.46981034166158
MEPE	3.46314416453888
PLP2	9.6259814537836
COQ7	4.82457346008492
CHMP5	8.14524230650654
CACNB3	5.75950706852727
C10orf84	3.78738090786019
SPO11	3.52782465063691
NEDD4	3.31151135730791
THAP11	5.73727808719334
ZNF43	6.20312945438883
KRT13	2.93237030461836
NEK4	7.43281521491188
MRPL19	6.6084327263446
RBBP9	3.37053682735901
PRKAR2A	5.47489864464974
IHPK1	6.35721625541825
ATP6V0B	8.5640382826719
CACNA1E	3.08297330717044
CEACAM8	3.03216531545719
PEX14	5.44564385432704
BXDC5	7.73411295444517
ZBTB38	6.86524440191011
PAFAH1B1	5.80570520609037
PCTK2	4.64937942748512
LRRC16	6.370097902359
OSTF1	5.76890857805828
KIAA0323	8.02066361770576
FYCO1	6.46733538959914
TXNDC13	8.54578404375933
PLTP	7.80166751260318
SLC25A1	6.88991544751268
EZH2	7.76593322571213
PLEKHB1	4.2840187799745
GRB7	6.40551194837818
ZFP37	3.34689633669307
MRPL33	8.39956478418937
C9orf27	3.0115627132423
PELO	6.55168737697803
ARMC1	7.43696424962557
ZNF154	3.72845803057096
C3orf64	3.73510488394242
FLJ10357	7.2142825048244
PON1	3.27243615038264
SYT5	3.62965744369821
TMEM66	9.74259110271513
ATP4A	3.28622467882606
HBEGF	4.37721331107378
PI4KA	6.3651739723122
LEPRE1	4.57370219200355
POU2AF1	5.58623758972676
MRPL12	5.82095147816611
GNPDA1	7.3843312194007
RASAL1	4.21251464176519
ZC3H3	5.98206103767232
DDAH1	8.94316242401239
MGAT1	6.96619112998753
TIPARP	6.64567624119891
UGT2B15	3.41250743808688
DNASE1L3	3.18102513638453
CHEK1	5.8882839516392
ZNF8	4.45418920483264
TXNDC1	6.64564590016531
CKB	5.09642080324873
RTN3	7.60666805502337
IPO8	3.52832485413229
FZD2	4.88135728229227
PART1	4.383915846518
PSMB6	7.74375922652627
MAP3K14	4.09221322547915
PCDHB8	3.42705025356390
PHC3	3.48372735049109
PPP1R8	5.82943580169426
NOVA2	3.72246694171160
TNFRSF11B	3.33469460605342
GOLPH3	8.94611784531894
LOC51233	3.84399798967178
GGTLA4	3.51739150122787
PDE6D	6.54168345129998
TTLL1	4.39472474272649
ZNF117	3.68163154951052
NKRF	7.26254150535698
CLK2	8.66613155551509
TNFSF15	4.05148013514417
DUSP2	5.3020926416031
HSD17B11	5.8553113485011
SECISBP2	5.75873061173758
PPAP2C	5.05909273492136
GABRR2	3.54019746384759
LOC51145	2.98016207075119
PIK3C3	6.00101365352397
DHDDS	5.17147293182282
CTSW	3.73220417953574
NEFM	3.43055936239724
TNNC2	3.27581703176877
ANKRD28	5.32899109682657
MRPL28	6.14482469784984
STMN3	3.39815875694392
SYN1	3.78154021522287
RAB14	5.995746883397
PIGV	5.52858359426653
CDK2AP2	7.82707681821923
ZIM2	3.73761653921032
APBB1	4.13496551787029
SND1	8.02123908073811
C1orf123	6.21121487955944
B4GALT1	3.28919376246835
CHD3	5.2794626578741
RNASE2	3.8711471254642
BCAP31	9.1052086922182
SLC25A44	6.0793031281933
CXXC1	6.24587500710591
PIB5PA	4.36485855633634
CD40	4.77069917501657
FAT2	4.06313945191901
DYNC1LI2	5.50486577183676
GDI1	7.6962339361106
ZNF81	2.71100102448621
VSNL1	4.05083841450335
PIH1D1	7.63120270583167
KRTAP5-9	3.61437825153904
FLJ10081	3.80167777362156
CS	9.08611078845826
ZNF318	5.0735566517258
IGFBP7	9.36695273786497
ZNF609	4.95258831995262
SIRT4	3.12730876037481
SCN4A	3.78860682840268
ARHGAP4	3.83121483613126
EHMT2	5.39620089918291
UFD1L	9.03395257938444
EXOSC10	6.05967073126973
ECE2	3.41949000260779
ERMP1	8.38123624386626
OVGP1	4.48180546619963
GTPBP3	6.51263691446644
FAM82C	8.44656148730981
PACS2	5.8472511308205
C19orf36	3.66121737123866
UNC84A	7.81493845605379
ARL4C	6.15603769747778
SCD5	4.04877637083529
ATG4B	6.54400930216444
LASS6	8.19752267844305
LSG1	7.83698830915767
MAL	6.17020687257873
GPR22	3.39584683778540
WDR5B	5.2072021886603
GALR1	3.06704203951469
AQP4	3.31303192134513
C17orf60	3.66745072560387
HDAC7A	5.77527238681898
GRIN2C	3.11529421627336
ARMC8	4.36402949278800
SLC47A1	3.59208880126393
DMPK	4.30622721798807
CCRN4L	3.67245404592760
CBR4	5.44946996667735
KIFC1	5.26828455799432
LHX5	3.0109492406802
SMC1A	6.8519639218298
LPXN	5.47347327033365
TRPC7	2.81414510646621
SERPINA1	6.86060687841409
SMYD5	5.44483000671598
RPS13	12.2695887161275
CRHR2	3.33796945327801
TUSC2	5.7457316586934
PRKAA1	3.55609472134128
FADS2	4.80059917812418
ENAH	6.32446913522776
PRO1768	3.20532613123076
KIR3DL2	3.31688888060148
APBA2BP	5.95266900641688
ATP2C1	5.33906558275531
ALDH1A2	5.31786786141534
RNF103	7.96426576777982
AHCY	9.3904576326193
CROT	5.08396797076018
PABPC3	8.96552441060683
ALG12	4.04797258701652
EGR1	8.42060148789437
THSD1	3.61041706649350
CCL17	3.47123387913789
BZRPL1	3.40914423122419
KHK	3.74551974488635
ESRRG	3.59776899163908
SLC12A2	6.48224382603772
CNGA1	3.19955493323582
RDH5	5.53048528090632
CD58	5.4144953080934
PTGFR	3.09714097282924
CCDC48	3.13409599737756
CCDC76	6.36374817623722
CDR2	6.94073942530553
ZIC4	3.56467784025112
SELE	2.97728953265730
OR1G1	3.64495623910418
EXOSC9	6.32943380937219
PSMC6	9.03377870707855
ABCB1	3.00904367989952
GPR12	3.08579238836503
KIAA0196	7.03867003633211
PCDHA2	3.05906896312381
SSR3	4.6710747473388
MSI1	3.6865986240879
TRAT1	2.94997245286848
CC2D1A	4.66550084843865
PLAGL1	3.4990399090187
LLGL1	3.89840192347077
KLF6	6.86202945057066
MTF1	5.051686733009
RNF2	4.74580570835747
tcag7.1314	5.89554985941942
NR5A1	3.10929951642814
THBD	5.59870702725929
ABCD2	2.83135982460431
ITGB7	4.06759848025104
DNAJC7	4.94642987739845
CCDC81	3.43862486808157
TM2D3	8.44330389483664
HUWE1	5.36782797119059
CDH17	3.53734117472415
CD180	3.44953948660484
FAAH	4.12303441598259
IL17A	2.92679238457829
POLA1	6.92339087282887
TMPO	5.24465780617769
LYRM5	5.80906341757434
GNAT3	3.0696531526265
TM7SF2	6.7294410957806
FLOT2	4.7925601612213
MAP4K1	5.28937122922672
HDGFRP3	5.68940438341694
RRAS2	5.3220707646399
OXCT1	6.9076677478343
LTBP2	7.86454351724256
ARPC5	9.68038324078483
SV2B	3.5996502415607
ZDHHC4	6.37822155196855
CYP2A6	4.19662703836511
PDE9A	6.12805081993636
ABCA8	3.14851133831691
NDUFS2	8.60730920294525
UBR5	6.85537475394648
FLJ22662	4.76712252664347
GP6	4.49373966616056
CRYBA2	3.15800249630659
LEF1	5.52731389203585
ZNF20	4.49078478799474
CTPS	6.05870325729485
EPS8L1	6.23858127611793
EYA1	3.54755236881689
SERPINB2	4.5710194359741
MAPK14	4.4347216241165
GTF2F2	4.13943768812461
ZNHIT4	4.26022411100842
