Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E06_543758
FBXO46	5.14067892267725
UGCGL2	4.46440527906928
SVIL	6.48165792076809
OAS1	4.78271322602009
PHB2	10.7943824486494
NDRG2	4.83506705903431
ERMAP	5.60864286665187
GRIP1	3.15506665024496
APBA2	5.2882832863985
TCF21	3.32144907808627
JPH2	3.05954465472629
DLST	5.74209280320369
SLA	4.73611802111912
AMELX	2.96788208078949
WNT6	3.18689601759374
ATP2B2	4.20943224414554
CPVL	7.04531640197669
RGS20	2.94065466397844
TRAM2	6.23038697996738
ZNRF4	4.13083211228057
ZNF419	4.750207597136
LXN	6.58642292588681
TLK1	4.75827852773539
UPK3B	3.96669079140139
MTMR12	4.77650943856764
KLHL21	6.00849376428855
ZNF384	5.21515243888216
PI15	3.20095980092482
RER1	6.36473301174167
ELAVL2	2.95903636226384
KLF2	5.37092255599171
RPN1	9.54582727989062
PMVK	6.7668225642623
EIF3D	10.1134321914542
SIX2	3.56506174099683
HPS1	4.29839544619779
RNF7	7.2891805325097
TFE3	5.70313769187974
C11orf17	4.57493335119409
SNRPC	8.20272662875634
KCTD13	4.70503612574531
DLGAP1	3.18078208968044
PGLYRP1	3.89500930746983
IL8	4.70206073580108
IRF7	6.32810238700114
SERPINB13	3.06827035488258
SET	9.09498163904587
NAB2	4.51996912036653
MGC40069	3.76863836325672
BLR1	3.39545307279492
LRP5L	3.60445776218385
FAM120A	6.31577079073379
ASCL2	3.02583234405459
PCDHGA10	3.89742154771788
SHH	3.29232247543449
SH2B1	5.13170391552289
ATP5H	10.9819416635391
THPO	3.38927697481692
HIST1H3E	3.39795241389798
TYRP1	3.70528750753966
EIF2S1	6.25812331828622
RFNG	4.99611587943627
RAB20	7.48031330598047
TNFRSF17	3.66613459022116
RBM7	6.98525721591357
TMPRSS4	10.233938950932
NKX2-8	3.11445231311574
C1orf115	5.68311080746989
TAF9	6.51658084216568
TERF2	6.70497177002757
TNFRSF1A	7.16231771710382
ACADVL	7.14591318236966
ISCU	9.20960180226107
KIAA0841	4.63630256393838
GTF2H5	8.92206605011968
EDG8	3.04837678010786
RAB15	5.22544340830111
HBP1	5.75861290258254
TNNT2	3.42755479956254
CECR5	5.8948412568139
JRK	4.13095933542292
PHGDH	7.90285229981664
XPO4	4.56669699926853
ARHGAP25	4.55843706293254
CA9	3.95972209122847
TLX1	3.41543786232810
GPS1	5.06301944028152
RPS29	11.6374281762188
MKLN1	5.65286061500633
ATP6V0A2	4.21389731367502
EMR2	3.33262733255197
KIAA0319L	5.96553577171853
DOPEY2	4.05182544397009
SLC29A3	5.72082477284937
LGALS4	4.22096248796165
SDHD	7.40821258836413
USH2A	3.05248795324808
NF1	3.99563855535262
IMPAD1	6.31774616332032
APOBEC3A	4.25182101107072
OLR1	3.77899770374679
HCFC1R1	6.51291547755397
TAOK2	3.68726279332167
NRAP	3.7981002506499
PPFIBP1	6.59991817541246
LYPD3	3.90791185686394
BCL7A	5.56801083328977
AGER	3.54749447545526
MCM10	3.78147087882721
MAP4K3	7.10200483540665
PFTK1	4.34678558279825
CBS	5.93859395188053
CLK3	5.64974111192721
KIAA0753	5.71920726765208
GABRE	4.44307380141613
FIS1	7.79294862598682
ELF4	6.4664029971829
C11orf49	6.96807559551375
CLIP2	4.5085551246618
CLPS	3.75714571330975
PPCDC	4.73113006272763
KDELR1	6.86548965944082
NT5E	3.59867500073613
FOXN2	3.48241654755937
NCSTN	7.82750242553352
PARP4	7.7085867467947
CD83	6.07156187122754
NPY	3.52375887023069
IL18	3.62069761602043
BEGAIN	3.07733290963870
VPS16	5.92665939130254
SLC16A2	4.19105861193021
SLC35B1	8.3242548626741
C4orf20	5.89946940779758
IGFBP2	9.4802498149009
NOTCH2	6.99294343453945
SIGLEC1	4.33911289655754
SLC9A2	4.26705968582473
CD93	5.23179672072937
CEP164	4.30628577438457
P53AIP1	3.22120830178384
ADD1	6.37325547793661
ZNF136	6.50287428351169
ANP32A	5.59108457260826
MGP	7.87263796709323
DNAJC1	5.39491872971625
CCDC144A	3.14549188078219
ACLY	6.34750201955099
TRPC1	4.01279092190238
CYP4F12	3.99577353291920
FKBP5	3.53445238434081
SMS	7.75378251734807
MAPK7	4.51629264498941
RRAGC	8.885111423584
PARD6A	4.34134765701803
CCDC85B	4.02023394719241
SYNGR4	3.14543124053643
WIF1	3.16519453449507
GCH1	6.17492629187852
STRN3	5.2147614039584
TMOD2	2.79092633284285
FLI1	3.57876033518920
DGKQ	3.91542207606772
MAB21L2	2.93817915825107
SCNN1B	7.03776678176873
ECHDC3	6.12915045645536
TMEM106C	8.85391914878757
CSNK2A2	5.18850720189179
GPRIN2	4.10279749825105
CPA4	3.71641350309058
RPL39	12.5034106306081
HERC3	3.99418491369412
MELK	6.59906585741788
IL15RA	4.31539767111764
HMBOX1	7.44038446630774
CUL3	5.9149126364187
PODXL	7.83484550086027
CCT6B	4.55643998258628
GPX2	4.11025118566011
ITK	3.56942071271624
CLIC5	6.17720128470532
RABAC1	7.6696247171939
YPEL1	5.26974435987259
DNAJC4	4.10351225145144
NR1D2	6.59186026059351
KIAA0776	6.74424914800053
FBXL5	6.9409160999279
C13orf27	4.90490937156677
DEFA5	3.10097715382584
TRHDE	4.15575921937024
ZNF536	3.26914194956705
MEF2B	3.67736952900100
UQCRQ	9.22775723594934
ITGB2	7.23388030806471
PTPN4	7.19192444116838
STX5	4.78358269252886
CD72	3.3754483522766
ERH	9.79623779351773
XRCC1	5.15575366161036
VEGFA	5.62161080600051
MPHOSPH1	3.9909514510262
MORC1	2.80038510025618
PARVB	3.56054963178047
ELL	3.55164678012221
SETBP1	5.82367967553049
CDH11	7.75773313425633
NDC80	4.73590076627476
GIMAP6	4.59870702725929
AREG	3.13977756137431
BAT2D1	7.6634342137083
CDS2	6.35484768286568
LIPT1	5.67962033657121
SENP3	4.35952773015002
IL1F9	3.61587868405611
GRIN2A	3.36969850960871
MAN2C1	4.69493477998949
NSUN5	6.51221589405248
SF3B5	9.1652054241179
CEP72	4.21816647171722
MYC	5.61394646039561
NRXN1	3.15575211778438
DECR2	5.47460967230584
SLC37A1	5.14866478286653
SUPT16H	7.80733064773067
MUS81	5.76758791084084
PHYH	8.13488219194529
ULBP1	3.18219473789253
OIP5	4.55192389547893
IL10RB	6.35368434627287
OTUB2	4.24563843776814
NELL2	3.55467023010913
MAPK8IP2	3.74707749742956
ARHGAP10	4.87418131533199
POU3F2	3.47543646172906
RPLP2	8.11631365726624
FGF22	3.41062628655304
PSCD4	3.96552282532832
TRAPPC6A	6.5543403555986
C21orf2	3.79949260236276
CEMP1	2.91599951528758
IL1RAPL1	3.45294287096
LIN7B	3.57479768528146
VCP	8.02104858466755
NKX2-1	3.44002916870357
BGN	4.94287562929837
LAMA3	4.02967798709061
APOBEC3F	3.60508530734847
COCH	3.31712095346599
SCGB1D2	5.77028984960129
SP4	3.40337057275114
SLC11A1	4.00077543332444
ICAM2	5.0435044550626
C21orf25	6.41348551027294
SH3GL1	5.66165666356769
RALB	6.52359689054469
GSK3B	7.13114747945616
GNGT1	3.28226014282859
GPD1L	6.85104385637355
VPS37B	6.40053538111129
TNFAIP3	6.6917426673682
C6orf32	3.27930834253330
ATG3	9.10727678897726
KLHDC2	9.05458146567591
NDUFV2	9.34741713111582
PANK3	5.10269867945784
BLK	3.07176184980498
MATN4	3.19796249365892
GPM6A	3.41233415252215
WDR82	8.50408308826258
APOM	4.30027728206263
PKP2	5.13838602509248
C1orf135	5.17869767186752
TRIP10	5.33091838216087
HRASLS	4.29397407190029
TESK1	5.55851962590474
FSD1	3.80673112898916
SFXN3	4.5402049147423
MMP1	3.99996293726267
CA12	4.94617211661566
ZNF611	7.28920854047019
C19orf58	5.54685455200313
NCOA6	7.73216949632897
PDE6G	5.06451895091125
PPP4R1	8.84849266645669
HLA-DQA1	7.48582464189595
GCLC	6.10519158418757
MAN1A2	4.45781445092249
SEC61A1	8.77735987371878
IKBKAP	4.7148914250643
TWSG1	6.05059665780636
UPF1	5.43651038633848
KIAA1219	5.67186215411605
CTDP1	4.73273488389346
ZMYND10	3.58337101302051
WNT16	4.0629160477658
ADAMTS6	3.32715569045717
SNW1	7.17322100731218
IL18RAP	3.88578349501083
RPP30	7.28883566632287
KRT86	4.22822316825051
CDC40	5.69592926933748
SLIT1	3.74893825857379
KIAA0574	3.43932186224173
GTPBP2	5.56779132520985
SETD3	6.74243362289488
C15orf44	5.51637681365411
PRRX2	4.16707292847253
GPR110	3.46230218451589
C11orf10	10.3784796870449
MKKS	6.8413573193751
ELK4	3.62026323703412
ACOX3	4.55876530162343
ADCY1	3.43209658625624
KIAA0372	5.66270987653047
TP53AP1	4.74076175591414
RHBG	3.7007388840153
SMURF2	8.58981079115174
TP53I3	7.49541431811484
EBP	5.89943123768393
SLC22A3	2.98409871288604
TOR1A	6.13981939600093
P2RY4	3.37887242419433
TRPV1	3.97816500771473
ADAMTS12	3.11555807345887
PES1	5.90781588651742
UCP2	9.21606434303195
ATG4A	4.84480209990994
FOXG1	5.7837953821963
MAGEA10	4.55003618172111
WFS1	6.28253744401274
TRIM24	6.16577095801235
PABPN1	9.59800000699479
PROC	3.6285920501827
SLCO1C1	3.32576631535182
SLC25A30	3.63607118312723
SLC22A5	4.76578757917044
DEPDC1	5.15432460703385
KIF23	4.81030097224471
SYN2	3.94103461748048
ASPN	4.69753065079713
CENTG2	6.55736892383295
ZDHHC17	4.73870841073945
VNN3	3.60524212273361
KCNH1	3.56949129221882
PPARD	4.92073991886355
PSMAL	2.9688213647061
FLJ10815	5.11078149551508
YBX1	10.8691053393764
STK24	8.29463448991136
SPEG	4.48887461700123
STK10	4.09510819885554
ZNF695	3.48050400898525
SCTR	3.91106761960495
AAAS	4.84010549441963
SSX3	3.37997796919738
ABCD3	7.61276143269057
MTF2	6.15831521664327
FIG4	7.4475834641084
TMCO6	5.14988276141597
C9orf46	7.02651314265145
ATP6V1F	8.77615398017844
IGHMBP2	4.60209996592886
CCDC94	4.30003675634498
EGR4	3.29292806043604
DUS2L	4.32032666706154
FAM3C	8.5273132953889
DCTN4	5.56819028997538
EIF2AK2	6.17261520491737
CST4	3.61391971498184
CCL11	3.45539495342010
LMO7	3.77560194237294
PAM	9.22084163135553
NUTF2	8.82252940409372
ADRBK1	4.74519237636993
ZNF84	5.86560991291112
SLC39A4	6.50326418638289
CITED2	5.64515925713168
C12orf49	4.86539205231596
GRM3	3.26348928555387
CCDC49	4.50527100984351
STARD8	4.15524472708044
FNDC4	4.3337366699893
SIAH2	7.74775936899469
CCDC103	2.73014368993653
ATP5A1	10.8091168153473
HTR7P	3.45205996497543
LALBA	3.18842328956995
RMND5A	5.37038942518613
ATP5J2	9.43858362653292
PSCD2	6.52656048837896
MMP3	4.61359075079148
ZNF409	4.22963399722052
CRHR1	3.38374673757983
WDR70	7.58379185594549
ZFAND1	6.100711097299
CCL18	7.16790259733798
KRTAP1-3	3.30148475195838
RINT1	4.92683707480456
NRN1	3.52053811596676
SPAG5	6.32823211879724
KIAA0408	2.79525095829026
F13A1	5.85282102858509
DNAH7	3.46238556832413
SLC10A1	3.84256729951286
BRCA2	3.60424825581152
ACADM	7.99922604248976
GIPC2	3.66187104184621
OGN	3.36096051346085
RAGE	4.40981664571289
XPO6	6.74281043564703
FMR1	8.22796474345376
DUSP3	4.64252307997848
ANKMY1	3.60487928459222
CHMP2A	9.42046733758926
FAM8A1	6.75450618534746
GPR21	4.27235299343324
BBS9	4.34493910874799
UNC119B	5.72579913494135
SLC12A3	3.52668596359934
ZDHHC7	7.53321445986849
FVT1	5.65459429460575
ENTPD6	5.9589573582281
PPP1R2P9	3.63736725614708
ERCC4	3.95231939172994
MMP8	3.06561384451837
HMHA1	4.68206713595369
RAD23A	7.96249255414414
ACY1	6.95527458252169
MT1E	6.46561921200377
PPP5C	4.49987337363973
GPR20	3.67680224360951
RFPL3	3.07145303326683
GHITM	8.77001827977362
SCAMP4	4.03792543239983
NARG1L	4.08144199023498
MYO9A	5.4704679822632
BLMH	5.76392635865328
NDUFB7	7.28071541609306
ADCYAP1	3.29256822223075
SP110	5.97649350279387
MIER2	3.78950100948434
KIAA0513	4.47548878519384
SH3BP2	4.1238759043858
PNMA2	3.26126467991563
MAP3K7IP2	7.5354079278979
AGRN	5.56439386004305
CEP290	3.65746282003577
ANXA10	3.52357057011885
RTN2	4.92599677545201
C14orf133	6.5845079362979
PRPS1L1	3.27337759692893
PRPH2	3.9051882016144
KLRA1	2.84935985565772
IRX4	3.1106008711529
GOLGB1	7.14343148389202
GPR97	3.54569261922598
NFKBIL1	4.29680980885566
CHD7	6.52214220641674
APBB3	4.94735513405585
RPS10	10.3409702322839
HIC1	3.31370595277215
TLE3	5.0814302870946
PSMB7	8.87314086313204
IAPP	3.54446029695063
SHQ1	7.44806600533178
API5	5.55924590636274
GP1BB	4.04841453228062
FTHP1	8.53900671864825
TRIM6-TRIM34	4.3476094746583
SLC6A1	3.35352094391371
OCLN	4.99420649819042
NAGLU	4.22802480198142
PTTG3	4.26106506485365
FAM117A	7.4174031578376
SPRY1	6.71678984771861
FLJ10781	8.3571649665739
CDON	3.68459218839123
SH3YL1	8.83642873049078
IGKC	7.27605935664054
TREM2	4.99433280418875
MMP14	4.71200476742306
SERPINI1	3.84865904066565
HDHD3	5.20969311741086
DYNC1LI1	6.47417926229564
FASTKD5	5.3659301822975
TDRD3	4.52095180093819
THSD7A	3.80570353348928
NDST3	3.25464055631031
CXCL2	4.93957248911186
DHRS12	3.7286426787701
MAP3K15	5.99813148888638
FBXO9	6.54354837287393
APPL2	5.91908053875476
TNPO1	7.52028596288705
CARD10	4.67871327931025
MRPL13	6.38903455463283
SNX5	7.49937330398463
EEF1D	6.76680295538509
RAB6A	3.72592641477188
SOD1	10.9121714719172
C12orf5	5.10329293160975
PACS1	4.43598824155664
PAPOLG	3.22320630844997
CHML	3.59819224538577
SIRT5	5.47015751194602
MSRB2	6.69468700682703
BCR	6.48538773744103
PUS3	5.38442107812792
CAPN2	9.37045408178401
FXYD5	5.56130531132433
TWISTNB	2.91367239404311
UBE1L	5.0908305767633
UBE1C	7.3076498412016
CHD2	3.22182899444260
C15orf2	3.75982866607873
FZD5	5.82419429339994
NR4A1	4.57111077448262
LOC339047	6.44352649015839
TRIM17	4.7446935377346
ZSCAN21	3.35883199428325
RPL15	11.8907340752451
ATP5G3	9.88836292698992
PRC1	6.61160525875979
ADAMTS8	3.2575915636777
ABCB9	3.79483030050094
HOXC4	4.21424055096413
TRAK2	6.19223546461352
STAB1	5.97428924148958
CEACAM5	3.10754451086166
MYT1L	3.29289787847121
RASA2	4.76705461609431
LRRTM2	3.15375348527663
STAG1	6.17453791365697
OSBPL7	3.59896162418307
GIMAP4	5.83610141456167
FUT3	3.32544806576002
DBI	9.35391219032991
LPIN2	6.5252686889697
PAPD1	6.20439666517
APOOL	4.63581873542909
DIABLO	8.21524488485053
ARMC9	4.42362157727529
RPS6KA4	4.78011369600756
TRHR	3.12833579906675
SLITRK3	3.44177414100022
TGFBRAP1	4.68991716312868
FAHD2A	4.64762914666187
CNTN1	3.45878519430578
ZNF211	5.23537079340938
BBS4	4.67207545311268
TMEM181	3.29549486573370
PFDN1	7.08606607085473
MINPP1	5.5856352546236
MPHOSPH6	6.90892836553847
RGS11	3.44148833460165
HOXC10	3.37970979173102
ITPKB	4.72661658750321
HS6ST1	3.61552131781180
AKR1D1	3.132723125226
TNP2	3.11807166245860
MEOX2	2.75851521092204
EML4	4.72252781182399
SGTA	4.78267893631415
ATP6V0C	10.3674462134438
PRPF8	7.80889692947773
PSMD6	9.09810471053567
HIST1H2BI	5.49092993448481
TMC5	4.14180623589556
FKBP3	8.46745094785783
FLJ20273	8.88802451041333
PLEKHB2	7.77211508936198
RPL28	8.79840989915218
NOX3	3.01432633148909
ZNF544	6.69590516925447
EPYC	3.25991433616531
ELAC1	3.29911213296217
METT11D1	7.2656395100058
BIN2	3.83540338062819
NACA2	3.36665678489375
RPL18A	12.040643904969
UBOX5	4.17914402222465
TCERG1	7.19150778146902
MPP6	4.90088053198709
KRT16	2.92155967795564
UBE2O	4.50532347402582
KLF5	8.50950404935345
C9orf31	3.37858605013342
APOLD1	3.86302943802067
UBL5	9.43946543114996
ARHGAP29	8.09533955240319
TNFSF8	3.38736303206465
PDE5A	3.00561289983172
CDR1	2.9098655319578
FBLN2	5.10387717699632
C14orf104	5.31254218604286
HBE1	3.0848010904005
ROBO4	3.38853041084767
C1orf108	9.23498768532257
FOXI1	2.99767688074772
BCKDHA	6.947436916362
RAB4A	7.71700016443622
C11orf80	4.38049792489973
MYOC	3.91589432807429
GIF	3.74776162224262
TMEM39B	5.25672137627953
RPL3	12.3507197687282
THBS1	4.12430798291268
APOO	7.94560957766604
ATPBD1C	6.66846444356791
FARSA	5.77212022535281
ARMCX1	7.14303328676618
EIF4ENIF1	6.31398405465892
CMAS	4.83302701447038
OR7E24	3.73253895902538
TNFRSF21	7.08558186544077
PLAC1	3.83811018288687
KLHL18	4.67052324194531
LBA1	4.07523430447542
MKL2	7.62845777768843
TBX3	4.09279052406708
TAZ	4.70145072763408
CRIP2	6.98030164226178
DAXX	5.39745203019398
ELMO1	4.24996958349322
RGS13	2.63269362675486
DIO2	4.50070805874187
UNC13A	4.33214652767521
TAF11	6.77041749900223
ORC3L	6.65634018821428
PRX	3.35332750220749
TARBP2	6.53458881058842
CABIN1	4.96521560070238
TRIOBP	7.5533815700308
HIST1H2AC	9.2779125198705
RBM5	6.21593641203382
TUBGCP4	4.97909744827393
NCOA1	6.35879699080346
CDK7	6.22396132730931
SSR2	10.0674304216592
IL25	3.31564159171481
CRELD1	4.96087090516501
GPR6	3.38394391958299
SNCG	4.32148940364327
CHEK2	5.1456602607147
GAL3ST4	5.13668624963443
KBTBD10	2.85326386121381
DRD4	2.74213897022315
GDF11	5.40242647480262
SEMG2	2.70768930098715
MCM2	8.22773608701181
CD247	3.89545555943226
SOX14	3.18058892786250
RBMX2	5.58842196558005
KIAA0922	4.73518568008197
TGS1	5.27952330254408
C16orf57	5.26604231161742
SYF2	7.31792718896392
MCM4	5.17423890242714
PDZD2	4.65349304434568
CEP192	5.4740949477974
IFT88	5.77447863268553
MCC	3.58853199542164
RPL9	12.0274869148045
RAB32	5.69096348284614
P2RX2	3.86737348541308
DDX43	3.6067769279766
HHLA3	5.25251472041054
ID2	7.09072156782978
UBE1	9.67524681958392
SLC24A1	3.98284617055493
ARHGAP5	5.76674382390979
C20orf23	4.17500307142769
CETP	4.42071699621786
ZNF688	4.56288988004282
APOC2	5.44067416619477
PWP1	8.10221986501989
FAM50B	4.97708501850297
PTPN6	6.26005508587824
BAHD1	4.42187811832632
GPR56	6.94531540950712
GRIK3	2.93294532529012
DGCR14	4.43493575153255
CACNB2	3.18531842509916
PDE10A	3.03528624730176
METAP2	5.99508971777464
RHOQ	6.63003232931242
MAP3K4	6.05703618183193
PDHX	6.24309144760285
RPL23AP13	4.50119952495387
MTA1	5.40421580826292
GNG11	6.00579790799695
ZBED4	3.35647413495514
CLCN3	6.61476847145865
CDK2	5.82694283885381
HCG9	3.81411165357316
SLAMF7	4.69409630207944
CDC37	6.17100495392792
ZER1	4.09351589260963
GRK4	3.14534120839338
PRPH	5.46946929838073
PPP2CA	8.17071789106965
LRP12	3.69390420184359
POLR2A	4.13725525324985
SEC14L2	3.48344284762196
OGFOD1	5.53865927222204
DKFZP586H2123	7.46656729528553
MC3R	3.2501241768162
NOL5A	6.06160060394284
PHEX	3.86468623371107
HIST1H2AB	4.02211903587401
C20orf117	3.83135015915942
POLH	3.40524782668002
DDX17	9.06349514793262
CAMTA2	4.14453019940879
PLEKHA2	4.98214540336711
SNAPC2	4.05171693198551
FILIP1L	5.01066127083399
PDE4DIP	4.26234407431994
LRRC1	6.53626583462981
SCN7A	2.99006759845401
GAS1	4.01621983031464
DGKA	3.96888181796067
PEG3	3.28671525111562
NADK	4.61968770440977
SGSH	5.48849980575847
CXCL10	5.16192254735468
GALT	5.36820589715313
MCF2	3.10291776936751
ZMYM4	7.00492336415617
ZNF263	6.24986950115244
STK32B	3.3475629793426
KIAA0888	3.64456661962280
TACSTD1	11.1797803416161
ATP6AP2	7.89563897648727
TYR	3.52209406293759
GDPD2	4.18828382736129
ABHD10	6.6383112835481
TACR3	2.89850894732621
SLC35C1	4.23235138904023
KIF1A	6.98409758260894
VCAN	6.07265863042564
HERC5	6.82179665233644
UBE2A	8.42355861900245
SYDE1	3.97630452318868
ELA3A	3.44334183964927
TM9SF3	9.0118723367602
HAO2	3.7340877261303
RNH1	7.36706355456203
MAFG	4.46174171528441
BICD2	4.7076015792676
C14orf43	3.65163367943198
CDH7	3.08107069434602
JUP	8.36334662044581
SHANK2	4.03938814967911
OSBP2	3.68312719587759
ACOXL	2.98378594012683
DAK	4.13635487916075
CBX3	8.96581616026239
C3orf58	3.70430040038180
RBMXL2	3.19432988922092
TCL1B	3.68780302654212
FGF13	3.70840193439692
KBTBD2	6.92095375868193
KIF3A	3.84012038518917
DCXR	7.03817166651214
MYL9	7.5161934399015
PDIA6	8.44270676504172
CDC23	7.04154769996387
CASKIN2	4.57942136965867
PBXIP1	5.3632428714877
EHD1	4.98946631083879
NBL1	6.76348937438533
MARCKSL1	10.1674360630226
RAB11FIP5	4.46033415137989
CDKN1A	5.5754769260084
NCK1	7.17450728385712
SAPS3	5.2240904628299
ZNF550	3.28044087964628
TRAF3IP3	3.33046066954532
LSR	6.31054926964155
MIS12	6.4182972276677
KIAA0774	2.53922863807298
CXorf1	3.70112304180291
CUL7	5.74904130803322
DIO1	3.25655568331565
LIPC	3.28906694691527
EIF2B1	8.56888748831961
OMP	3.13195348839036
HS3ST2	4.36716129555831
C20orf11	8.07209284998554
CTRL	3.02029838896986
GSTZ1	5.89987160777437
PAK4	6.75238268840924
CCRL1	2.92939206559785
RNF10	6.24748123091078
MAGOH	7.0502093641663
CENPB	4.52627129269741
C19orf7	7.71160469829718
JMJD1A	7.32085328460254
GATA2	7.95064657450549
HIST1H4H	5.27329050973206
CELSR2	6.88627094420934
GABRA5	3.16180709616594
STAM2	4.97936378659262
GPC3	3.18619329802147
GRP	3.04027132382789
SV2A	4.13419848703538
EBNA1BP2	8.44222078213625
TAF1C	4.38432529010896
MAGEA12	3.51872002079094
GSG1	2.76663465174147
PDGFRA	5.68971640209863
CACNG1	4.01562619906124
CIAPIN1	6.97231540839278
CSTB	10.9949565746481
FRMPD1	3.59134668218194
PTPRJ	3.21454339190744
ZNF668	4.17007725538158
PLEKHJ1	4.88904815860535
ADAT1	5.03844766676923
TMEM50A	8.43913959031562
CENPI	3.85703807980262
HOOK1	6.95780834707036
RPP21	7.16424958509406
GTF2E2	7.08750152671148
IL17B	3.06646518280789
CCNF	4.20308597973701
CRYL1	5.84849801517981
FOXH1	3.23242487976944
NFYB	5.06714365931273
KCNQ3	3.67001703266088
PPM1G	6.41517813123706
NOVA1	3.76893845301654
FZD3	8.43983785737195
NMT1	5.51492180832784
AKAP8	5.48966424543812
SOCS5	6.21710069887524
HADHA	6.72814192525781
PLEKHF1	5.49921440343889
DLG5	7.0262351872909
CFDP1	5.69841440536336
SAGE1	3.25221483746627
PGM5	3.4257310778322
C1orf144	5.6750362510145
SUHW4	4.53952116448218
TFEB	3.96513305816686
RND2	3.62294673161629
ATG12	5.37842385651445
BMI1	8.02785876316675
RNMT	4.78684162319731
MASP1	3.46281139968259
MYH4	2.9244931325711
SLURP1	3.18056510328582
KIAA0984	3.85282550424534
ASTN1	3.23338255204925
MYCL1	6.53303178767057
SH3BGR	4.56692712270782
RPAP2	4.44491971288501
FOSB	3.60901682489735
KRT35	2.99208968116938
MIA3	5.66812647240731
KIR3DL3	3.13184440367468
SEMA3F	5.69915303181565
TMEM135	5.53743431496446
SLC27A2	3.48506362780447
NDUFB2	9.1604835901608
FAM46C	4.53688486656317
G6PC	2.83897901855343
KRT33A	3.78185323807104
OVOL1	3.80178264888412
PAMCI	3.35739414107617
S100A7	3.59548093175217
MAPKBP1	4.78775712166365
CPE	4.73160326566108
HARS2	6.42611525803674
GNB1	8.62118419336287
TRIM46	3.22657432857641
UPF3B	6.72542721384203
CXCR6	3.74422727913693
C16orf3	3.05044919289698
HLA-DOB	3.64228046380421
HPSE	3.83103145317371
GSCL	2.76168148321268
POLD1	4.75377568375172
DMWD	4.34333144981292
CALD1	4.868786013793
LCAT	3.52123104015481
SCRT1	3.02372643930345
ST6GAL1	5.05930583819416
POMC	3.07728433286257
UNC84B	5.94173199861709
NSMAF	6.86543689199895
ADSS	7.7319512318231
SKIL	3.56132617374960
HMGCS1	5.39579951845836
PYGO1	2.88043672045392
POLR3F	5.1802482141746
ZNF277P	5.86520956402923
CNNM3	6.04593842635373
WRNIP1	3.3312139651786
ALAS2	3.90964033795357
MRPL23	7.26078346163705
ST3GAL5	4.45552025130119
ZBTB7B	3.92508244157013
DHRS1	6.34939800090475
NFKBIA	9.58830437763785
CNOT3	3.7633672909173
GAK	5.46839509387596
SFT2D2	5.53391664702077
HOXA6	4.24918406872945
PSMA6	10.5833091443843
CRTC1	4.38275712547371
LY6D	3.07587424170220
CPT1A	3.75656019083619
ALMS1	5.37754165907422
LMO1	3.43911028766951
EIF3I	8.73349907809013
DCN	8.18828639334617
PRB4	4.4859782701288
MCM3APAS	4.29066814245602
SUCLG2	6.14712354543111
FOXF2	3.4590211783841
MLH1	7.43399172360392
S100A12	3.86269542926004
ABHD14A	5.64490696498209
DEXI	6.40643067361778
ACTN1	7.76692373779037
AMPD2	6.67934575550463
IFNAR2	6.26332422481564
CYB5A	8.83531306636419
TLOC1	9.67895801001832
NRBF2	5.53037930708032
MKS1	5.19210510186421
P2RY11	3.49735703580799
CX3CR1	5.15869257936434
PDE1B	3.23073305888441
KCTD3	5.1655472551351
ITGAE	7.03274226228511
SLC30A3	4.10297237651146
KISS1	3.26365318135054
PLP1	3.01069131660977
C14orf2	9.77183590564613
IFRD2	5.68427424312623
ANKRD7	3.53832630807517
XAB1	8.38420235063624
NARS2	7.71868723862172
TMLHE	3.63228636787672
SERPINB3	2.89969536524895
FAM127B	5.72705750559153
ZNF391	3.30140088019365
ABCA5	4.9126235935658
DNAJB14	4.88196064739634
TSFM	6.19087390272612
WRB	7.4433902810764
ABCC8	3.19086064373327
MAP1S	4.59306382839834
BPI	3.27547719703637
TTC4	7.61232623227687
BNC2	3.53845372448548
HIST1H4A	3.35806507604703
NDUFS3	8.09276472073604
WDR3	7.05892764490855
MAGED1	10.4925562651887
TTC33	4.88780749920152
CPN2	3.58953148716222
STMN2	2.85807701755553
PCOLCE2	4.1790311563332
ROR1	4.31673589365822
HSD17B14	5.08798622102593
SAMD4B	3.71687648936371
HEXA	7.47362475149945
USP39	6.96133134063984
HNRNPU	5.69397957792391
NRD1	8.43664025766218
ATXN2L	4.01850074067031
MAP2K3	6.55917190576258
FLT4	3.86907982229533
OMG	3.23076105232121
SCAP	6.42406797648019
ELA2	3.03583527350892
NARS	10.1879372265218
PRCC	7.09528884133482
ZNF675	3.25775972691185
VENTXP1	3.02778453612303
CALCOCO1	6.02540421039044
ZBTB32	3.64910539032728
RFC5	5.14903723303861
BRAF	4.99349282992956
PAX5	3.44440780743913
MGC14376	5.72992252634684
TNFSF5IP1	9.56566668305984
PEBP1	9.52517368441303
AAK1	3.91612702399139
FBXO2	4.97628162018563
RMND1	4.91279543207382
IGKV1-5	5.21811487249207
COL1A2	9.43839478863154
SERPINA5	4.67479796449887
GMEB1	4.70181333768257
AKT3	3.30278574456419
AANAT	3.11123773412915
CRB1	3.12467857099060
C19orf21	6.03080838792339
UBR4	8.16104174864261
LTBP3	6.23491680940356
AMHR2	3.6043449809466
