Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B01_443100
Composite Element REF	Signal
PCDHA5	3.28405493935567
PARP12	7.8656622021096
PIGH	5.18916173157071
ENDOGL1	2.97507397717518
GTF2H1	6.51243522099121
MPZ	3.27160080336168
BIRC4	4.08547894274645
SSBP3	5.41583549302048
BPESC1	2.79378962683679
FOXC2	3.09443308487321
HS3ST3B1	3.05613261200192
GDNF	3.68331452464487
CTNS	4.82748061996635
KIAA0859	6.22843339791355
TRPC5	2.80997709118059
PMS2L3	4.68900695775354
TEP1	3.43969102868687
KIDINS220	6.6506261382102
CRH	3.09604658486443
CES3	4.83030020300980
ACP5	7.6096591842668
AMFR	5.23849672774828
CA4	3.28874472052321
PLCB4	4.17379133660211
MPHOSPH10	8.2821817931126
PGF	3.43467263625369
G3BP2	6.52209262579411
SR140	6.51747620653955
ISLR	3.59407545363939
HOXA2	3.14249444780297
PYGB	6.71220790966431
BAT1	8.6742619992155
TSC1	5.09455695458952
NARF	6.86037282007008
DKK3	3.52029159874408
UTP18	5.89407807722357
TSKS	3.23842383724562
DDX31	5.34375243775667
TULP1	3.8035415027436
TNRC4	3.73165960873407
ZNF430	4.39811908290044
POSTN	6.53079982253127
AASS	3.13762612653556
APOL5	3.76987818905258
PLA2G1B	3.3982001264128
FLJ11506	4.8707911029863
GTF2A2	8.84820294616631
RCHY1	5.93046105622387
CYP27B1	6.08306601775902
VPREB1	3.2039386504847
MGC4294	3.23040823667750
TACC3	5.77724758839741
PDCL	6.32719147010689
DMXL2	7.24069614216767
LOC4951	3.29174796677058
EID1	8.04242905249906
MS4A4A	8.52122996165237
RBM14	5.93738881777312
MGC29506	6.94203226929293
PPP2R5B	4.31248277511978
TNFSF11	3.3068244929741
ATG2A	5.68271282264328
RPGRIP1L	3.58970360149733
SPOP	6.61198632695782
OSGIN1	3.47670233019639
PTPRF	8.7583467509703
ICMT	6.36735702432998
SEC24B	7.92435575863154
MAML1	6.33425759763323
POLL	4.97507187741507
FXR2	4.34084707270502
TYK2	5.49991837262393
MUC6	3.20709566829692
ADAM28	4.30002097131560
MYL3	3.39429455579997
NRL	3.50164466535295
PIP4K2A	5.58907595938419
TCL1A	3.92885094942743
MED7	5.82668822438231
MYLK	7.43359333616471
RRP1	5.43255362403207
TFAP4	4.6177248255958
CYP4F2	3.61375968164306
UNC5C	3.13481436860768
ARL4D	5.42277160113346
SH3BP5	6.88195504801402
AKAP6	3.32783535211048
CTLA4	3.64823962173435
ACSBG1	3.62975848234858
MTMR4	6.15016625058249
NECAP1	6.27938118029732
SLC25A17	5.13137453882703
POLR2F	6.58132231356344
PLA2G2D	4.26337093662799
WNT2	4.80591003587051
GLMN	5.42034911050473
MCM7	7.19323071047455
TRIM52	4.46449988366975
DCLRE1A	5.49785865724836
PDX1	3.36826292392718
UBQLN3	2.95344116443034
PRPF31	5.53087124559417
TLR7	4.47042913057906
SMAD1	7.24758611464572
CLCN1	3.49333459653490
RIOK2	6.48647821615403
CEACAM21	3.51578259809695
PDLIM4	4.28817723566893
STX18	7.56444526437147
CCPG1	4.88745463527290
SLC2A6	5.66391505786659
SORCS3	2.80907352796611
NOLA3	8.72404800173388
PDGFA	3.68714487406173
TRDMT1	4.26629514948974
CFL1	11.6627406212755
IL4	2.82481048576240
NAT2	3.26488109102028
CPSF6	6.63553070738746
PRG2	3.45634877455594
PIGQ	4.24906873709681
CLSTN3	4.4223661245141
KIAA0146	4.64892979934571
GBP1	10.2183276150086
CEP55	6.60448468358294
ZNF408	5.21137234483176
KRT20	2.90009611989064
EYA3	4.10935643340899
KRT38	3.35015105505793
WDR7	6.33477520082578
BLCAP	8.06848374700919
HLA-DPB1	10.4242739504464
SFI1	3.70957082137246
GNE	5.76630354673127
MGAT4C	3.20551228073376
CTSE	3.95543095024453
SLC35A2	5.61530611459297
TUSC3	5.72606626405612
GABRD	3.15312429411005
IARS	9.91025981143302
ARFIP1	6.01999463950699
SFRS9	9.0714392847298
CEP110	4.15413436127214
MYF6	3.00464858901614
MGST2	8.25268809563848
EVI2B	7.55257634939623
TRPV4	3.28003457178598
SLC25A11	6.35264951112617
EHD4	7.49185101724902
NOX5	4.04920859573082
NCKAP1L	5.5573139942882
EMP3	7.32933224664074
SYNCRIP	8.80713191703164
BPY2C	3.43223259115568
C1orf38	6.89037682358701
ZNF426	4.73337929210656
ELOVL2	3.07284210566051
ATP5J	9.78718140300525
CBX7	5.56633804024418
OSBPL1A	6.27450655087676
MED13	6.82470484373246
ZNF589	4.18343366588254
CHRNB3	3.09296645822927
GOLGA2	5.86759632540454
NIF3L1	7.933611511219
TRA2A	5.77659808869545
F2R	5.96009378583753
PHF2	6.01187643051036
PID1	3.76120799984229
MTAP	3.87030592089774
RFC1	6.24311193670133
C5orf3	5.27087273839702
ADORA3	3.91971888286595
ACTL7A	3.05533639307904
RAI2	7.04464942325322
MAP2K7	3.54254247660354
HYAL4	3.31362749344033
GZMB	9.0566396994525
FCGR3B	5.3917912237106
BMP1	3.89689795246609
CPNE6	3.07165662721687
SP2	4.16843294948468
DPF1	3.48891334276292
SMPD3	3.14469526906682
TMEM38B	4.51868388760239
CCDC56	8.11998199638618
NFE2L1	6.85021173709027
MRPS31	6.93009644990278
STIP1	6.43487926467649
MMP26	3.21913542554186
RASL11B	4.06577619942224
NT5DC2	5.72282368320123
HLA-G	8.16227437821536
LRP2	3.70718427519942
MTDH	9.20794507981682
HSP90AB1	10.8447583379612
PMAIP1	5.46101761483684
LMBR1L	4.1259342969749
SLC25A20	5.36281750298303
RSBN1	7.25004709914773
S100A2	4.8563821178445
C2	6.89615656015293
RHOT2	5.39718877932944
RALGPS2	3.23366399617949
EIF4EBP1	6.66576756125378
C2orf27	4.8344457809341
GCKR	3.47840241931706
FER	4.85406996079747
TRPC6	3.23079564032015
RGL2	6.75610365839408
ARPC1B	9.2167094517547
SNRK	7.00089678272798
UTP6	7.03198887264985
DNM2	4.01414956662560
GCS1	6.11264519269046
EHMT1	3.43442105419159
GLDC	5.09541183271798
FBP1	8.7692294996284
VARS	4.6267357129222
PLA2G7	7.01243221980842
RAX	3.11262992235463
TERT	3.73538672091379
CCL1	2.87489235203747
FUCA1	7.80119749946867
ALS2CR8	3.59508591460715
CXorf21	5.06933437742005
KCMF1	9.9067290604598
MFAP2	6.99946813161546
OXCT2	3.68011760654189
WWC3	5.02673330742877
SOCS1	4.07550967058671
IL17RA	5.27023386483002
C14orf115	3.81974738883337
ST5	5.98080742136325
STRA6	4.53917561722876
MPP5	5.12225121722614
SPA17	6.70380622385561
C21orf7	4.9940428796546
FLJ10986	4.32486243483355
LHFP	3.84408651643266
CAMK4	3.63370800131155
GALNT14	4.29182959184609
CXorf27	3.09369979675288
CLPX	6.75911243966393
NPLOC4	6.20922770674374
PJA1	7.14771810026213
CPLX2	3.30064776964355
ARSD	3.48018496481675
WHDC1L1	3.02001889432605
RB1	5.37678051899325
PHLDA2	5.86170760836935
C2orf56	3.77924033192263
GUCY2F	3.19146365396998
MPV17	6.88649534998312
PSMD4	6.74453823759395
SLC35D1	3.8602730661439
C20orf103	4.35738903975524
COL16A1	4.53145083200161
ERLIN1	5.59543517449785
JMJD4	5.22402243620846
SLC29A1	4.76356971081578
GLRX	6.90341888464525
HIST1H2BK	10.16378954406
TP53I11	4.01360977184796
ST3GAL4	4.05293912803488
ALG8	8.15724160464382
PF4V1	2.64807764381892
SHOC2	6.59252855176306
REG1A	3.304151173018
FBXW7	4.72130731345604
CYB5R3	9.3615360932102
MINA	8.01691214818858
HHLA1	3.79481790886188
MYST4	6.07753143798256
NR0B2	3.86154651836136
TFAP2A	5.7286661343538
UCHL5IP	4.36432625235796
TIMELESS	6.36837177485244
DDX10	6.72781463916804
SLC25A36	8.56375638723894
TMED10	9.45193273170449
ZNF507	3.04683441643737
LOC90379	4.71600261439839
RAB11FIP1	5.04902042757697
ATAD4	5.77574710378604
PHF15	5.21657299342431
ZNF26	6.14392810296168
KRT7	5.08964718744394
RPA3	8.34805664523482
YIF1A	7.77155203362204
PPRC1	6.32768023270252
PCDH17	6.00252970941578
PHF8	4.40630168760639
RDH14	7.78705592603016
DNAJB2	5.43188229197927
HNRPK	10.0487903370486
PTPLB	8.22313381999254
RABEPK	7.51841424061815
SNF8	7.10883070294054
CBARA1	7.0213292355893
RAD51AP1	7.19110606602319
HAT1	8.17222025138594
HTR1D	3.12183590833873
H2AFV	7.76079008534111
OAZ3	4.21069601386914
CXorf48	3.08584505480832
RC3H2	6.15652289895733
SGCD	3.45962197523815
PHTF1	4.7218782243903
CA3	3.63035112216334
PKIA	4.43513560055842
STX10	7.76323729359427
PEO1	6.0072593235243
JMJD2D	3.13765395382212
KRT19	8.73507533332906
ZNF143	6.32601891629854
ENO1	8.43926554686071
TIPRL	8.14363373279235
MAN1B1	5.6479582338194
P4HA1	8.73370531838728
TPTE	2.99698983118033
AKAP8L	5.36387420748898
GPR17	3.11900552889641
LRRC20	5.5212195360872
UBE2Z	7.99660718149768
COL4A1	6.72543335090212
ISOC1	7.04268704190537
RNASE1	9.58493876692012
C20orf20	6.34629878692167
NDUFB11	10.2386271925528
STK19	5.4789584288853
OSBPL2	5.67315064314291
PTTG2	3.09551308346141
GRM7	3.26887048308776
SLC39A8	6.3824538426032
APPBP1	8.48179499811457
STS	3.89677695369496
FFAR2	3.02174841553772
TMEM123	8.61103008961288
GLI2	3.45227367150134
BTNL2	3.40963824622445
ALDH1A3	3.77033411477229
TGIF1	7.76982321813492
SCO2	5.04744480320323
TP53	5.72914419228837
CCDC69	5.0266630744622
ZFAND5	8.54053082416247
ICA1	5.49058968614875
RAPGEF2	5.28656622164246
NAV3	4.00520425606721
EPS8L2	5.88595232481164
ATP6V1G2	3.38029895001113
MNT	7.31459112668954
C6orf145	5.94094987349528
PPP6C	7.96588202253144
OR51E2	2.98403011215623
OTUB1	5.49105414185014
ENTPD1	5.02303636897829
TMEM115	5.36432985959540
STK11	4.24846979048637
PRPSAP2	7.16961616398407
SH3BGRL3	8.99846604545444
MX1	9.29419471235182
PSMC5	8.46250551771487
TTTY9A	3.55472689957167
EXOSC4	7.41561786697029
SETD1A	4.43949409248969
YARS	8.12398669799539
SLN	4.12624916077243
RELB	5.51958454652764
NLRP1	3.78502854396851
LAMB2	5.66364072816967
FNTA	9.68822736125345
HNF1B	5.21367679808926
C14orf139	4.25120962345192
UMOD	3.24769142530985
ZNF512B	6.18423203403165
GPR25	3.71845626347013
C6orf49	11.0580660638133
ATP6V0A1	5.08697845679864
SNFT	4.50099950722852
ZNF768	4.15202715361728
GTF2I	7.622136966689
KCNN2	3.32703833794514
DYNC2LI1	5.22069006669906
DGKE	3.45119236854990
DNAH3	3.58747652982173
RPS6KA1	5.32955520988677
C9orf53	3.44663026417648
PTPRM	7.63776545659875
MRPS15	8.9867538962489
TMEM59L	3.60162175564059
SSPN	7.32807608303927
IGSF9B	3.19447733499416
CNOT8	5.96585278991682
GORASP2	8.5509922621648
ADAM17	4.70530185280853
CHRNA3	3.30909771572672
MYOG	3.53552990703234
UBE2D4	5.35742448013853
CPNE1	6.03493678869373
AK5	3.23181385596795
RPL37A	8.15342740398198
CPS1	3.12767480054165
NDRG4	5.02332441786429
ALG5	8.74932002659236
NCOA2	4.32719914685098
LOC130074	6.5250366039202
PIAS4	3.53739402603105
S100PBP	6.5681065385665
TEGT	9.87925538932957
USP5	5.24030935001789
CFLAR	6.35929138652484
KIAA0692	4.62317710035278
WDR48	5.62376273906197
PCDHGB6	3.08806857859765
NRXN3	3.76579213084744
ACACB	3.92849958040546
CDKN2C	5.43731954068676
KIAA0226	5.183868863853
TRAK1	5.03489414962098
CUTC	5.78928020306777
AGPAT5	6.5977234205431
WDR68	5.64509140433898
PREPL	6.23567945600762
ABCB6	3.79805673036291
RABGAP1L	5.75645604818334
FCGR1A	6.44822383327765
EIF4H	9.01371999564795
DLC1	3.89799442206628
MAPK8IP3	3.73147845377569
SPRY4	4.40405218166008
RPL11	10.0601973612428
RAP2C	6.2435742445245
ETFB	7.23368081672497
RORC	3.49999888081800
GRAP	3.07000315059034
SEPW1	8.83672746908268
NMU	8.86835131231028
MXD1	2.9984697470103
IFIH1	8.00444868850156
AZI2	5.94849761500103
WDR37	5.46059362818657
SEMA4A	5.80766101870158
RPL8	12.1551239523017
NUAK2	8.89600139696868
AHSG	3.40148097740464
RBM39	8.4780511774336
MANSC1	8.31232696562328
IMP3	7.59743495961618
ARHGDIG	3.25053234504802
ELTD1	5.50287379803938
PRAMEF10	3.41169212967827
RGS17	3.05988061437405
KPTN	4.99683195739374
C2orf3	5.62150114640158
PCTP	6.43562575585871
MRPL42	8.43290618084868
SIRT1	6.8945019512544
MANBA	5.88509792122703
CD164	8.6434836685382
ZNF671	3.3264570555171
GFRA1	3.114297569298
PRM2	2.98574033136715
IL1B	5.28581350745325
HAX1	9.18723576930121
REN	3.03975326277814
ZKSCAN3	4.6727636023043
CTSA	8.75635311975875
TPRKB	8.89931865762648
UBFD1	7.186808687422
CDKL5	3.12803508228683
HIST1H2BD	7.6392937819645
COQ4	5.93877322212312
TXNDC4	6.91227693090532
C5orf22	6.94762409745227
VGF	4.06881959934811
INPP4A	3.65775369788601
RNF8	5.54489452924228
BMX	3.18267546584720
SLCO5A1	4.04935552270183
PTPRU	4.70038034321645
ATP8B3	2.91980651946403
HOXC8	3.83950233711046
ADPGK	6.9238646032535
IL12B	2.66705207927599
LARP4	5.95971324861111
ZMPSTE24	8.7235135708382
PFDN4	6.67071902078732
KLHL11	3.42616261738968
PSMB3	9.39111245149846
KIAA0157	6.61501968847889
DDX25	2.99000231159630
NCAN	3.36009021432933
RPS25	11.0741899821033
SOBP	3.29054750275428
TESK2	4.82816554499621
DNM1L	7.99895577348478
LOC55908	3.21546219843555
MTIF2	8.15481548284446
ZNF207	9.01920978454562
EXOC7	5.27776527365205
CLEC11A	6.39825898124688
TXN2	6.2144746171647
TOLLIP	5.38362374879368
TRAPPC3	8.97637532788329
TAF15	6.00624217329956
HAMP	3.86639725935977
GRIA4	3.37355326648653
IDE	6.29616831452003
DLK1	2.84093107567507
PLVAP	4.94200675677231
NOD2	5.60327793061623
SCMH1	6.70748794380435
ELMO3	5.43940886772035
GPR68	3.23098893679296
HTR2A	3.1157687117926
FUT7	3.66145932477467
PRELP	4.37551463852654
COL8A2	4.84315863174113
GYG1	9.43341135784212
C16orf68	5.31862238120079
R3HDM1	5.62905606733332
ZNF91	6.09717747029046
LPIN1	5.45116808997644
KRT12	3.67965888326895
BAALC	3.31702404238943
MKRN1	7.5147975927333
KIAA1598	7.95668145949695
ANXA7	8.73687371810868
TNP1	3.57778619073331
WDR13	7.70794064209171
GAPDH	12.2438105715923
BSPRY	5.37756853263827
COX7C	10.9366392867843
FAM108B1	3.94791565563108
PGAM2	3.41291311109569
PEX12	5.03932422028192
APC	4.15989704494895
PMP22	7.53931266265211
TLR2	6.7245769266833
NPBWR2	2.66785088560971
WFDC1	4.26116925272428
MTL5	5.31843992566238
COMMD9	6.33778765929027
INADL	3.67063896212069
GPX1	9.86840114714451
PSG11	3.07187508233745
SLC39A1	7.34847004321528
SNAPC3	5.63810917814656
C4orf16	5.63643511260033
GNA12	5.03206136987543
LIMK1	3.69218447269032
MECR	5.12663610642749
CDC42EP1	3.83533513942247
KIAA0101	7.31260076364855
B4GALT5	8.32007127648247
PIGC	7.75370377603679
LRAT	2.93935601050469
MMP19	4.74431926986744
IL18R1	3.19906646431502
VNN2	4.85739789170129
AKAP11	5.94600679702712
BCL10	7.43308223587833
GLB1	7.68164731139204
DTX3	3.36405007151309
ACCN3	3.21283194266118
MOCS2	5.95765161695528
HCRT	3.20876318757844
CYBRD1	6.88214494826766
REG3A	3.07430024728684
SULT2B1	3.47562484205832
SEPT6	4.72666470743452
MMP10	3.59619214523476
CDA	3.76811989769067
ME1	6.25446568550325
TCN2	4.92749767729743
MGRN1	6.36651178712591
ZFY	2.77009361451505
CHRNG	3.40632725214869
IVL	3.47172345786795
PLEKHA6	3.71784823535032
CALM1	7.86256055556267
PGDS	3.30698576349112
C8orf33	8.6328004424543
CYFIP2	5.70392067757468
TEX11	3.7607887658467
CKM	3.38558162359726
MAP3K11	6.31385068313047
CEBPE	3.39271427139188
ACOT8	5.06327624313313
ESR2	3.01937948240928
OLIG2	3.17515524738697
AGTR2	2.93683335421631
DNAI2	3.22722974176311
EPM2AIP1	7.0979144570965
C14orf106	5.72356991827116
PZP	3.66811922079756
RPS9	10.8901887462079
SIVA1	6.51807681076009
HEATR2	8.08741379501128
CD3E	3.88672381353381
APRT	7.09075160666914
AMIGO2	5.36436860342883
GPS2	5.76872517666761
NOL14	4.81121288254557
TRIM36	3.63302857785286
RALBP1	8.06830676991555
EVPL	3.80467156256763
ITIH4	3.66088324554175
ADARB2	3.15295709248535
PIM2	6.75890705583278
REGL	3.45194807069760
GJA5	3.59457439455272
SLC17A5	6.05916718433627
PIPOX	4.62755492403765
HGF	3.46217747428797
EPHB4	4.79998519907958
SOX18	6.38862434364032
SERPINA10	3.29942199043086
INSIG1	6.83770001146133
WDR23	5.47789151621087
SYNGR1	4.59035644357146
TEX15	3.29254968736056
REEP2	4.43819665993543
CDK3	5.29036300854943
HSPA12A	3.85596000576607
REPIN1	8.34159428739128
ARL8B	8.74447931565127
PDE4A	3.82756677426366
CAPZB	8.21429080650374
SATB1	5.9430835298412
PPM1D	5.70991835888675
VPS45	7.04404469168431
TP53BP2	6.96340509995318
GINS2	6.26718001907351
CYP1B1	5.46639864053916
CACNA1G	3.33643164631932
VGLL4	7.54608690504459
XYLT1	3.35114157275667
BRWD1	5.06532754267383
ROS1	2.97140611476620
BMP8B	2.87772747744822
SLC5A4	3.43961469215393
SLC6A3	3.28714688443820
C16orf53	6.03085535651347
APC2	3.67088042111008
GOLPH3L	8.14839636057241
ZBTB17	4.32152780133422
C6orf54	3.5739924331755
SLC19A2	5.07526548371583
C6orf134	4.26778196335508
C9	2.77171190738477
ZBED5	8.40039791848904
PVR	3.68382240702803
ARTN	4.51471224849586
LTA4H	9.42281329717152
MAGEA4	8.02621340116295
IFIT3	5.77301662878925
PDE3B	3.68985010373585
GNRH2	3.45411538917374
STEAP1	7.21327809391089
FLJ10292	7.2416141581136
RPL39L	7.07454329099604
PGK1	9.69675384413807
CCL13	5.78571745729559
RLF	6.89186712144398
MLXIP	4.5222538164624
PLOD1	6.63475190250316
MTFR1	7.44213825002849
NPDC1	6.05185149226843
C11orf16	4.16809118932753
RRN3	5.07966332446747
GPAA1	7.7556220250315
C3orf14	7.75817999996307
TEX264	6.5773871049816
C22orf28	8.1984783146619
RYR3	2.95829773129842
VAMP2	4.82325216121953
XPNPEP2	3.11565252323696
PDE6A	3.20682955649341
SUPV3L1	6.77519812595269
FIBP	7.7085446503808
SPIB	3.78685348544216
TBCB	8.15503853896989
DHCR24	8.83500506859574
ADRA2C	4.5631428445271
MEF2D	4.46570115896405
MYO1B	5.68178841008902
VAMP8	10.0787366910790
ANKRA2	6.2623531077023
TLX3	3.04103227021409
PANX1	5.49126251698624
RCBTB1	6.15667503095485
FGL2	7.9223349597004
CEP70	5.28446308201627
WASL	6.10148940297479
DCHS2	3.6010630007201
RNF25	4.69884241188197
CYBA	9.6255182301558
ARHGAP11A	3.25580486006217
PLAU	5.56768631614206
MPZL2	4.31552495720903
MATK	3.50818273204862
EHF	4.30111461886723
CTNND2	3.4155239991568
PTEN	6.92460204377275
ANXA1	8.61208208462213
AFF1	4.62977982294054
ZNF189	6.2237690014481
SUSD5	3.48460879322031
SLC28A3	3.9467627205226
GUCY1A3	5.62349551367729
RASSF7	6.01222231044351
SETD2	5.71970455225027
ROGDI	5.08140395468162
C20orf195	3.08343452808816
TICAM1	5.84284338699563
PACSIN2	6.80493668764557
SERPINB5	3.17482299865789
PRKCDBP	5.46801193934184
TFDP3	3.20844141815148
PLCB2	4.15109243312719
RFX5	8.01704013619863
TXNDC15	7.30807372929017
PTPN18	6.03553091865081
HLTF	8.36725756329984
PKP1	3.32537271308143
NDUFA6	7.79203184808947
KCNF1	3.55144788595388
HMG20B	5.13095509483226
SYNE2	6.02266530704787
SLC22A4	4.65402738030203
VCPIP1	4.32612071254137
NETO2	5.27876633676244
SQRDL	9.18920155505143
BAI3	2.97136041574884
GALK1	3.62341803808259
SERPINA6	3.41758188737539
ASCL3	3.65225712636688
NOSIP	6.92308751300064
HD	4.76244084231105
TRIM23	4.12697034644283
FBXL6	4.73779888458422
FABP7	2.81223352648494
ARL1	7.31784937279694
MAGEC3	3.16170639550846
CDK5RAP2	4.58180074926768
KCTD15	5.24168790579807
CD1D	3.78067822612288
EIF3B	7.75529683923299
KIAA0141	5.5989861503276
BIK	7.58324348497057
PAX4	3.19602858500336
NANOG	3.24310350859676
CEP135	5.54120854147219
ALOX5	4.92525742134766
TRIM22	8.67560681525814
LYRM2	6.91925470195328
GPR162	3.34364266201360
RNASE6	7.63171638963326
GJA1	8.09809089229638
TAS2R10	2.79001155087207
FASN	4.33874141428613
MRPS14	8.1037246557485
HMHB1	2.91799752677394
GPR116	4.98402993825923
TAF7	8.38890124556994
GK2	3.38982522471573
ZNF219	4.70432372732623
AMBP	3.17719763419544
CD33	4.67170950075768
RAB3GAP1	5.61037200583175
NXPH3	3.64706926258068
KIAA0953	3.44356152049881
CROCC	3.97099573660211
CCBP2	3.48058560787064
GPX7	5.82989022361395
TGM2	5.50711955431647
STAM	7.12350700450755
BASP1	8.15336632318753
ZNF202	4.5050314435929
ACTL6A	8.33846682033827
POU3F4	3.49796704693021
ARHGEF7	5.43922977784206
SLC23A2	4.23212972301195
TBK1	5.94821758359905
CRYM	3.50945499900993
PKD2	5.86772629950596
STX2	4.30275046990083
ACTL7B	2.98957761514682
RPL29	11.1551587031142
NR1H3	6.85767504706628
MPPE1	6.24604628172262
CLCN6	4.43417579262367
C16orf59	5.06388004356463
AADAC	3.63859411727071
SQSTM1	8.27955447404608
TCP10	3.58548901551003
BIN3	4.60966121302897
DEFA4	3.69549604342791
HPS6	6.14120331320862
ZNF197	4.02956880733614
MAN2A2	4.55927263435306
PTOV1	4.76056798728936
GABPB2	6.02083551789355
KCND1	3.77413433911265
RNF208	3.76449482758274
PTPN11	5.53242251506286
ZNF274	7.44595042810711
C7orf26	5.12573711753637
ATF3	6.96523119251871
UCHL1	8.72543782365828
APOL6	6.77141309931123
PLK1	4.8504294219769
NPHP1	3.38013681671444
DAB1	3.31852998407656
MLL	4.50508670367815
ANKRD15	7.23599228747578
C1orf218	6.66939213153625
DDX47	9.1135119964082
ATP8B2	5.20101231659628
ANXA13	3.15102226982077
RFTN1	6.75906274779137
TAPBPL	6.80493570323855
BTG1	9.3151801116674
DPP4	3.59789785572580
KLHL23	5.96548178362271
APOC3	3.49656234340706
NPPB	3.21127237123102
ZNF148	7.40886367453224
CNOT4	4.00375825296342
HIST1H3I	3.10294499312873
IKZF1	4.7540018891901
ZNF141	3.43696882310895
PSMC2	9.35943965880413
APEH	7.25970289854544
GGA3	4.33857182231357
OR2J2	3.0515509957373
KCNA2	3.13255165964053
ZNF749	3.22761124321682
LPGAT1	7.43707235781168
TMEM159	4.63677317824956
PCYT1A	3.22101221478518
BRMS1	5.54848904758342
CHST1	5.11936291541899
LGALS1	10.3567410253393
THOC2	6.85456063298776
TAF1B	5.86519275846341
GPR173	3.32153826074317
CASP10	3.92592146305068
COL15A1	5.33240771202242
ALK	3.92118491348753
GAN	3.16182831159124
EXOC6B	3.16166380700864
PCMT1	8.17289975472132
HIST1H2AE	4.76983229604552
VAMP1	3.99595316717885
HDAC5	4.63797612009807
SRI	7.76981363583397
HLA-E	11.0194807825193
SLC25A32	7.86358200920482
FLT3LG	3.33344883751404
WDR1	7.36550106675839
ATP1B1	7.86483365793791
SGPL1	6.69377427783214
AFG3L2	5.62348301069283
C5orf15	8.38680266497411
SWAP70	6.00909580587715
UBXD1	5.52857071797458
TRIM31	3.14059062164411
LILRB4	6.24545014088359
GSTA4	6.82149490296144
ARNT	4.18595958681511
CDKN1B	8.99423265816706
SEMA3A	3.15601716849917
FOXC1	3.6024906888345
HIST1H3B	3.68995810087596
BTRC	4.05448872805173
LSM14A	7.03876496831843
IQCH	2.87016601743075
STEAP3	5.62001181246521
YEATS2	6.7238551629078
CABP5	3.60017596228554
TRIM3	3.45978717240323
FGG	2.82764342691165
ABCA1	6.32304279964382
HNRPM	7.81968921881883
PLSCR2	3.44446051011677
JTB	9.7272953147189
PQBP1	6.90326551211346
CLEC2B	6.70224974474865
EDC3	4.30082718382365
REST	5.52925908074415
THBS3	6.99006240332154
EVI1	8.94760349891219
MGAT5	3.61769467556535
TSPAN8	3.89567160822751
DYNLT1	9.49944252853478
MUC1	8.50250418484214
IGSF1	3.2760806611012
TEAD3	4.86488172574547
ATP13A3	6.05003827083177
C3AR1	7.84597436849868
STOML1	4.85267313353319
EFNA4	6.78849193014815
HAO1	3.22372717527864
USP24	5.38833871642591
TWF1	6.70176015211932
MRPS17	8.78514621338327
MYH9	7.5592558272903
C9orf9	5.19700726574034
LBP	3.36084949481204
FSCN3	3.82651599962967
BDKRB2	4.32029898127106
HSD17B4	8.7467744651886
SEC31B	3.63077758772285
IDH2	7.91967124414148
SFRS16	6.31329368224203
AICDA	3.01984180780603
RAP1GAP	5.18066161315252
C1orf56	4.74684466939419
DCLK1	3.53593587612631
MEF2A	5.64451744220999
ASF1B	6.36377437239848
HTN3	2.71076681886048
ADAMTS9	2.99350708256890
COPZ1	7.14343413090446
SLC4A3	3.84232962441392
TAF2	8.38899423486593
KATNA1	6.56414727988202
STIM1	4.03223561744648
TBX2	3.47813587837976
FOXD3	2.82457656759685
RPS4X	12.6380403298745
PODXL2	3.67654627905441
C1orf176	3.45780330642628
RPS3	11.4576059469292
COL21A1	2.95100077598289
RAI14	6.73353859080131
LRFN3	4.60895694847545
SRPK3	3.79226146959637
FKBP14	4.25872977117518
TNNI3	6.01269409476397
CXorf9	5.7037249181886
REC8	7.07296130300142
HOXB3	3.69193292639103
SGCB	6.07227116264907
FRAT1	6.17720158891406
CLP1	7.37522706672122
MORN1	4.47284723549155
DUOX2	2.94994672426875
TSC22D3	7.2599450724786
ARHGEF2	6.48210888450258
CASP8	5.7382899061044
PRKD3	5.27194084013577
CFH	4.55516612949531
NRIP1	8.80368634326432
TRO	5.25370728231276
BNIP2	7.07636448865256
DHX30	5.54861921461821
TBC1D22B	2.96641779017528
GJA8	3.56343393743717
GPR52	3.21125157347478
FGF20	2.89100202550002
CASC3	6.89705726743085
METRN	4.68620320366408
KRT3	3.33093820807850
ARF1	9.027377231603
MOG	3.28715886457938
ATP7A	4.73451871815757
CCNG2	5.99539737549389
PLCH2	3.72357523002286
ITSN2	4.38902286595645
GIP	3.32979100153706
LOC390688	3.06261340097003
LOC89944	5.15180781112721
PSPN	3.69741452235820
HOXB13	2.94092281887035
MTMR8	3.7400494875361
UBXD8	6.69493010541801
GYPE	3.07498337684142
SPAM1	3.12272090317477
PPP2R1B	4.11565553917842
CNN3	7.73768853125722
JAG1	5.07476473872462
HIST1H2AL	3.01559200254312
CHGA	4.17554863696413
CACNA1B	3.42470361975534
PAPPA	3.58198481797739
RAPGEFL1	4.14243882330248
RHOA	10.7592126311594
CYP4F8	3.11210411063996
TRH	3.62413045581357
DCTN3	8.43939935571503
NT5C	4.57079887999436
ZWILCH	5.910052068501
SLC1A5	5.84712962405127
CALCA	3.20479484660099
VPS41	5.57076368053963
SYCP1	2.89401764583185
KIAA0174	8.40322856828321
CXCL11	8.0153694501753
ZNF639	4.43498002346831
CACNG4	5.19934674376873
TNNC1	3.45959458644635
GFI1B	3.12388868869807
C11orf58	9.11062301239224
PSCD1	4.60295660848424
NUDT18	4.16917557396199
