Hybridization REF	TCGA-B6-A0I6-01A-11R-A034-07
GBE1	-0.631111111111111
CLASP1	-0.3475
RASGEF1B	1.35925
ACOT11	-0.269428571428571
AFAP1	1.1385
OR2H2	0.04775
DPY19L2P1	0.1435
DZIP1	0.252
SEC22C	-0.532416666666667
GPR161	0.720083333333333
RNF146	0.6305
WDR74	-0.1135
GALP	-1.405
PURA	-0.218
DNPEP	-0.660083333333333
RP11-78J21.1	-0.90725
ERBB2	0.7405
FANCM	-0.5065
NEO1	0.640833333333333
DDX3Y	-4.5118
RPS3A	-0.204
MXRA7	0.597857142857143
LGALS3	-1.141
GLT8D1	-0.56275
CFL2	-1.17783333333333
UPB1	-0.02
NAP1L5	-1.186875
CLDN14	2.59175
DHX38	-0.28625
BTBD1	1.22
TARS2	-0.114666666666667
ABCF1	-0.1089
FCF1	-0.463166666666667
LRRC49	0.17425
GUCY1B2	1.3565
C1orf177	-0.238166666666667
SMARCA4	-0.4735
LRP8	-0.510333333333333
TAGLN3	-0.332333333333333
MRPL14	-0.9115
TTRAP	-0.0455
ZDHHC20	1.11625
NFE2L3	-1.01325
KIAA1377	0.04675
PALMD	0.6124
TMEM43	-0.63175
TTL	-0.0126249999999999
STAT5B	-1.1765
SSB	-0.8715
OR10H5	-0.156
SLC22A13	-1.174
AKAP3	0.6195
TIMM23	0.3325
OAS2	0.903909090909091
KIAA0423	0.08025
TRIM11	0.281166666666667
GLIS3	1.204875
TMEM50B	0.332
ARHGEF4	0.099125
DEGS1	-0.352272727272727
TBL1XR1	0.711933333333333
G6PD	-1.8615
SP140	-0.8498
MUC17	-0.280307692307692
NUDC	-0.2597
DNAJC5B	0.9496
SCARA3	0.0341666666666667
CPA3	3.6905
BCAT2	-0.522875
MFN1	0.3079
NRG3	0.8855
SNX11	-0.57525
PLEKHH1	-1.38
GPR177	-1.1415
HCFC2	1.37425
TCAP	0.32975
MOCOS	0.273
C14orf93	0.3935
PRDM10	0.226833333333333
SLC16A4	-0.702833333333333
SRGAP1	-0.806333333333333
VIP	-0.311
DUSP27	-0.460666666666667
LILRA1	0.6656
MC2R	-0.4905
MGC24103	-0.52775
MBTD1	-1.742
FUT11	-1.05466666666667
USP33	0.4753
C15orf39	-0.245
MAP3K12	-0.596
PAAF1	-0.585333333333333
BARHL1	0.2555
FLJ16165	-0.96
PIWIL2	-2.95275
SYNE1	-0.269083333333333
CMTM4	0.867
TSPYL1	-0.7105
GUF1	0.113666666666667
TMEM157	-0.1185
WDR44	0.614
HIST1H3C	-0.12675
DKFZp666G057	-0.08025
RNPEP	-1.71475
GAS2L2	-0.2246
ADH4	-4.85625
GRPR	1.7702
FBXL17	0.9735
ZBTB10	0.359583333333333
Gcom1	0.0141666666666667
HTRA1	1.4158
ZNF585A	-0.3755
SLC26A2	0.712384615384616
OTOP3	0.3525
WISP1	2.17844444444444
ATP2B4	-0.786583333333333
FLJ10769	0.8485
CRAMP1L	-0.401125
CHST12	-1.12475
RAB22A	0.133666666666667
TARDBP	0.0202857142857143
STAU1	0.201
CRB3	2.1555
MIG7	-1.83525
CHMP1A	0.2945
ZNF160	-0.500625
B3GALT6	-0.073
BARX1	-1.33116666666667
C6orf167	-0.3784375
NXNL1	0.504
DHX29	-0.48625
HADHB	-1.22125
PLXNB2	0.368125
ILDR1	-1.7405
SLC15A3	2.2545
GAS2	-2.49216666666667
C20orf69	-0.52825
NUMB	-0.22825
TNIP1	-0.601
MESP1	1.65783333333333
PSKH1	0.892
NSFL1C	-1.04675
RHOG	-0.315
HEY1	-1.66016666666667
KNG1	-1.8755
ITGAX	1.5834
LIN9	0.228166666666667
CANT1	-0.07225
XRN1	0.282071428571429
CCDC96	0.239875
HEATR6	-1.13383333333333
GNG7	1.73291666666667
RUNX2	1.4110625
SOX1	0.802166666666667
FCRL5	-0.4292
ZNF99	-0.091125
FAM9A	-0.304
SNX22	1.2725
MBNL3	-1.05883333333333
ODC1	-2.0005
ADORA2B	0.220166666666667
NR2F6	-0.405
ZFYVE16	-0.507333333333333
SYNJ2BP	-0.8876
POLE	-0.8685
E2F2	0.53725
THRA	0.951333333333333
PTGES2	-0.589333333333333
HIP1R	0.439333333333333
TMUB1	-0.886333333333333
ENO3	-2.15925
RSPH10B	0.549
CXorf39	0.647375
IRGC	0.16
GPR109B	1.10875
FLJ13305	0.303
LCE3A	-0.3125
TNFRSF18	-0.8435
DET1	0.81475
TRPM3	-0.666166666666667
C16orf79	-1.421
FECH	-0.088
RAP2A	1.81533333333333
CRIP1	1.04366666666667
AZIN1	-0.06975
SLC7A7	3.49975
IL10RA	0.4846
TMEM64	-2.283
CDC42EP4	0.1427
C16orf58	-0.2658
ARG2	-1.65175
POU5F1P4	-4.41
FAM62B	1.699375
DNAH8	-1.9862
ASH2L	-1.298375
TSLP	-2.491
CNTNAP5	0.1495
TMEM16C	-0.754
IFNA14	-0.1785
SLC1A3	0.185375
CABYR	2.07925
BCL7B	-0.5654
NUDT13	-1.41816666666667
C13orf28	0.261333333333333
C1orf53	-0.5465
ARL6IP4	-0.5282
RPL35A	-0.078
EMR3	-0.2635
RAB40C	-0.248583333333333
SLC41A1	0.648333333333333
LRCH1	-0.48175
LY6G5B	-0.674
FAM124A	0.338714285714286
MGC10981	-4.03333333333333
CLIP3	0.4962
MAP4K2	0.279666666666667
CHIC1	-0.02625
SULF1	4.168
C20orf30	-0.988214285714286
PRDM5	-0.77575
ELOVL1	0.07375
C11orf48	-0.668375
SLC39A10	-0.121
KCNV1	-0.36225
ACP1	-1.63333333333333
ZMYM2	-1.02325
B3GNT6	-0.469
C9orf69	0.17375
C2orf15	-0.015
C20orf166	-0.107
HSP90AA6P	-0.9535
EDG7	-0.606
NEURL	1.702875
LPL	0.3885
CLEC2D	-0.280642857142857
GRRP1	1.88866666666667
CD8B	-1.9471
HIST1H3D	-0.574333333333333
SLC6A12	0.365125
FAM27L	0.124
CD84	0.407
RASA1	-0.2755
PHKG1	0.75
MAGEA11	-2.811
IMPA1	-0.6401
NPM3	0.35475
RARRES1	4.307
SH3BP1	0.47175
B3GNTL1	-0.6135
ARPC5L	0.433166666666667
KLHL26	0.06725
SIM2	-2.38114285714286
GJC1	0.588
C20orf194	-0.90925
EXO1	-1.15025
SLC2A2	-2.24983333333333
LOC285074	-0.023
LRG1	-3.21925
KIRREL	-0.918
PIK3R1	2.75546153846154
C4orf34	0.51025
MAF	-0.1415
ADCY4	2.56666666666667
ZMIZ2	1.7879
SLC46A3	1.22816666666667
STAMBP	-0.240833333333333
CCDC16	0.40675
MS4A12	0.701
TCF20	1.44525
LRRC46	-0.59675
C20orf152	-0.862333333333334
MRPS6	-0.712625
ABCB11	0.083
KCNC2	-0.93375
CDH19	-2.04666666666667
C9orf123	-0.858333333333333
SSH3	-0.604
LDLRAD1	-4.13225
CCBE1	-0.62125
ZNF135	1.382
TAAR1	0.312
WFDC12	0.165
CCDC42	-0.5576
FLJ12529	-0.3955
PER1	-0.333666666666667
TIMM50	-0.0871666666666667
SMARCAD1	-0.525333333333333
FAM26C	-0.373
TP53TG3	-2.09783333333333
SH3RF1	1.2877
LMCD1	2.0565
GPR63	-0.276
FLJ21986	-2.82157142857143
AIFM3	-1.3665
MICAL1	-0.763833333333333
BLZF1	-0.524333333333333
IQCA	0.820833333333333
PCDHGC3	-0.612
SAC	0.1245
BCL6B	1.62966666666667
DDO	-2.11275
MARCO	3.78725
DCHS1	1.15433333333333
C1orf170	-1.5105
CD200R1	0.2582
C22orf15	-0.136
SEPT11	0.5935
ADNP	0.5245
UST	1.7444
C13orf34	0.1045
RFFL	0.255642857142857
APBA3	0.006
C2orf60	0.182875
CUTL1	-0.3069
PMS1	0.422375
ZNF689	-0.827
EIF3E	0.0586666666666667
IL9	-0.523
RPL31	0.63125
LY9	0.262833333333333
ATP2B3	0.85
KDELR2	0.209708333333333
TFCP2	-0.48275
NLRP12	-0.163125
FLJ45422	0.3305
TLE4	0.8422
ZNF570	0.0505
FLJ43806	-0.4855
TLK2	-0.665625
CIR	-0.08
MARS2	0.0295
COL24A1	1.0085
SDF2L1	-1.0345
HIBADH	-0.553666666666667
IGFBP3	-3.08485714285714
C12orf23	0.98775
PSPC1	-0.5055
C20orf43	-0.08975
TRAV20	-0.2295
ARHGAP24	1.760125
KIAA1975	-1.091
C1QA	2.9329
DNTT	-5.12916666666667
C10orf6	-1.26916666666667
C11orf41	1.6215
HNRPF	0.6795
COL11A1	6.719
UBAP2	0.524666666666667
CDKN2AIPNL	-0.6785
C20orf174	1.18966666666667
SPRED2	0.199
PLA2G12A	-0.653333333333333
ICEBERG	-2.44883333333333
SCN10A	1.2585
C11orf65	-0.432
GBP5	3.8
PITPNC1	-1.15716666666667
POU3F3	0.9495
NCOA7	2.007625
LIN7C	-0.0648
LOC348840	-0.4925
NKX2-2	-1.95333333333333
ANKRD13D	0.02125
LOC123688	0.39425
FUT2	0.47075
TAAR8	0.00499999999999998
FZD4	-0.424416666666667
PNMA3	1.73983333333333
OR4L1	0.5635
WIT1	-0.17875
EXOC3L	1.29025
ATPBD4	-0.1546
KRBA1	-1.06175
UBXD6	-1.6985
HOXB7	-0.886857142857143
C7orf23	0.126
UNQ338	3.332
STAB2	0.44025
CDC20B	0.41775
IRF9	0.96075
CENTG1	0.44075
TNPO2	-0.535
MCPH1	0.302375
BMS1P5	-1.273
SLC26A7	0.976
HIST1H3J	1.205
C9orf3	0.3305
LBH	1.682625
MYO1D	0.81525
PTDSS2	-0.266
NFU1	0.4065
DEPDC4	-0.16675
WNT7B	-0.2572
GLP2R	-0.383166666666667
SETD4	-0.3705
DYNLT3	-0.2718
FKBP11	-1.77083333333333
SESTD1	1.07533333333333
FLII	-1.06125
RPS16	0.4609
CHPF	-0.798166666666667
CSNK2A1	-0.784666666666667
SUMO1P1	0.67525
FKBP6	0.9405
ZNF214	-0.482666666666667
TWIST1	1.116
DDX56	-1.1175
TRAM1L1	1.4818
EPO	-3.42516666666667
MRPS18B	-0.12275
ZNF682	-0.3734
RPL14	-0.6195
MAFF	0.90475
LOC51136	-0.76175
LY96	0.14875
DDX20	0.17625
ABTB1	0.271666666666667
ARL5A	-0.3618
CCT6A	-0.81375
HEPACAM	-2.19933333333333
EHHADH	-0.644333333333333
RBAK	-0.996666666666667
CGB1	-0.153
ITGB5	-0.0548
YIPF3	-0.134
FKBP2	-0.061
NR1D1	0.422
TMEM110	-0.4065
NEK2	-0.437333333333333
PRAMEF8	-3.1175
C20orf52	-0.738166666666667
PCDHGA3	-0.7345
VWA3B	0.17775
NDUFA5	0.026375
THAP9	0.1185
FLVCR2	-0.617666666666667
AP1S1	-0.143875
SMAD6	-1.15825
SAV1	0.957625
SAT1	0.665875
ZNF251	1.5415
ADAMTS7	-0.2509
RPP38	1.07975
C1orf211	-0.792
YPEL2	-0.04265
RBMS1	0.17725
ZNF445	-0.7745
NRXN2	0.834833333333333
PGBD4	-0.522625
UGT2B28	-3.06675
WBSCR16	-0.7871
NLRC3	-0.415625
ASTL	-0.22025
ST6GALNAC1	-3.537
ZADH2	0.858875
MLLT4	1.28783333333333
ARL6	0.570166666666667
MEF2C	0.90425
CBFA2T3	-3.04
AFF3	0.513785714285714
COG7	-0.320833333333333
MYB	-0.0503333333333333
PLXNA3	0.1075
XRCC2	-1.17133333333333
MMS19	-0.84975
ST8SIA5	-0.987375
CHPT1	2.23266666666667
KIAA1712	-0.63925
OR6X1	-0.159
ACTR3	-0.04575
UGCG	-0.8665
OR4P4	0.6915
ZAP70	-3.13425
LPP	1.633625
ZNF485	0.08675
PTPRCAP	-0.273
IL12RB1	-0.1155
ATRX	-0.1645
CHST8	-2.272875
C14orf109	0.1495
ARV1	0.25975
NMB	2.21057142857143
COX5A	0.219166666666667
EIF6	-0.19625
MPPED2	1.63216666666667
SEMG1	-1.641
CHRDL1	0.865
TRAF3IP2	0.55175
WNK2	0.708
LILRA4	1.0885
LAMA2	3.512
PXT1	0.755
RLBP1	-2.209
CD300C	-0.273
SLTM	-0.104875
FLJ10404	-0.772333333333333
APOBEC3D	0.031
RENBP	0.2815
ATXN7L1	-0.209285714285714
NID1	-0.257
TUBGCP3	0.995
ITIH5	0.034625
CCDC110	1.932
C8A	-2.01675
MGC87042	-0.7925
HOXC13	0.28
TFDP2	0.26725
HCP5	0.828125
POLI	0.57825
UCN	-2.49033333333333
ZNF764	-0.217166666666667
C8orf45	1.2245
FHL3	0.26
SPATA5L1	-0.56725
MMRN2	2.27366666666667
NDST1	0.181666666666667
COL20A1	-0.025
ZNF248	0.0265
PELP1	-0.456333333333333
MBL2	-2.618
RNF41	-0.371375
C5orf24	-0.346
THOC5	-0.237285714285714
SERINC3	-0.0108333333333333
RP11-151A6.2	0.1225
CDCP2	0.21575
HIST1H2AA	-0.2385
C11orf75	1.712
FKBP7	0.05
DDOST	-0.33225
GPNMB	0.976333333333333
TTF2	-1.25516666666667
KCNT1	-0.5916
SLC39A14	0.017125
NGRN	-0.018
GPR137B	1.072
MECP2	0.224875
PSMA1	-0.75225
C16orf73	-4.917
TMEM60	0.147333333333333
CSN3	0.6255
NOS1	0.262166666666667
RAB7L1	-0.275833333333333
YBX2	1.461
KIAA1166	0.7595
FUBP3	0.218833333333333
ABCG1	1.3705
ACACA	-1.14675
ARL11	-0.345
ATOH1	0.34
ODF1	0.2594
CREB3L3	-1.57966666666667
TMEM127	0.813357142857143
DSCAML1	-0.384
PLN	2.79583333333333
LYPLA1	0.05275
PRDM9	-1.8125
SASP	1.43825
PLUNC	0.184333333333333
INTU	0.07075
HISPPD1	-0.1545
LNPEP	-0.976666666666667
YARS2	-0.7504
APCDD1L	0.8045
ZCCHC4	-0.4561
FBXO22	-0.217333333333333
TTLL13	-1.0045
ZNF669	-0.6035
PTGDR	1.98775
DDX27	0.199
KIAA0409	-1.0545
GJB6	2.19225
ASB8	-0.84325
PLP2	0.501166666666667
MEPE	-0.535
OR10J5	1.085
KRT222P	-0.675
COQ7	-0.468333333333333
C1orf101	0.2455
RERG	-0.8734
CHMP5	-0.4805
THAP11	-0.1595
ZNF43	-0.387666666666667
ZRANB3	-1.7845
KRT13	3.421375
MRPL19	0.054
RBBP9	-0.580375
SPATA17	0.167571428571429
BXDC5	-0.169833333333333
PAFAH1B1	-0.357083333333333
MAGEE1	0.6315
OSTF1	0.53825
KIAA0323	-0.0655
TXNDC13	-0.387
CNTN4	1.60842857142857
LCE1B	1.902
UNQ501	0.10075
ZNF154	-0.936
C3orf64	0.00275000000000002
SYT5	-0.07
PON1	0.036
FLJ10357	-0.359375
ATP4A	-1.046
GNPDA1	-1.69733333333333
MGAT1	0.192666666666667
C14orf121	0.02075
SLC35B2	-0.974
MIER3	0.355
CHEK1	-1.263
ZNF8	0.2865
TXNDC1	-0.838666666666667
CKB	0.5152
RTN3	0.962428571428571
FZD2	-0.840166666666667
PART1	0.855625
PSMB6	-0.925
PCDHB8	-0.4855
PHC3	-0.2106
PPP1R8	0.423
NOVA2	1.18133333333333
TNFRSF11B	-2.685125
GOLPH3	0.943
UBLCP1	-0.4855
SUHW3	-0.046
TTLL1	1.56775
OPN4	0.1515
OR13G1	-0.431
ZPBP2	-0.623666666666667
HSD17B11	-2.058625
C9orf50	0.0045
DHDDS	0.0922857142857143
CTSW	0.347
NEFM	-2.0085
MRPL28	-1.535
SYN1	0.0546666666666667
PIGV	-0.248
ZIM2	2.551
APBB1	-0.1105
SND1	-0.1815
C1orf123	-0.332666666666667
CHD3	-1.19125
BHLHB8	0.0805
RNASE2	-0.66
BCAP31	-0.565625
SLC25A44	-0.0911666666666667
CHD6	0.1436
PIB5PA	0.205307692307692
SELS	0.516625
LOC541471	0.221875
FAT2	1.17
ZNF81	-4.544
OR4C16	-0.168
FLJ10081	-0.3009
LRRC4	-0.443
CS	-1.10883333333333
N4BP2	-0.21875
IGFBP7	1.612
ZNF318	-0.6325
NDNL2	-0.210375
ZNF609	0.085875
SIRT4	0.37625
EXOSC10	-0.97575
ECE2	0.0706666666666668
OVGP1	0.31275
GTPBP3	-0.1925
PACS2	0.2695
C19orf36	-2.01616666666667
ARL4C	-0.180125
ATG4B	-0.6485
UBQLNL	-3.171
RHOXF2B	-3.834
PLEKHG2	-0.106
GALR1	-0.279
AQP4	-0.116
HDAC7A	-0.3435
DCUN1D3	0.31325
OR8A1	0.178
CCRN4L	-0.03125
CBR4	-1.248
KIFC1	-0.818166666666667
SLC7A14	-1.5545
LHX5	1.317
TRPC7	0.946
LPXN	-0.41275
SERPINA1	-2.458875
RPS13	-0.431
BPIL3	0.736
PRKAA1	-0.283
FADS2	1.1394
ENAH	0.2089375
PRO1768	1.938
APBA2BP	-1.1965
LIPH	0.221833333333333
C3orf33	-0.75875
RCC2	0.527928571428571
ALDH1A2	-3.8653
RNF103	1.9025
AHCY	-0.746125
ALG12	-0.0305
CCL17	0.393
ZNF543	0.996166666666667
ESRRG	1.9283
CNGA1	2.86325
RDH5	-0.504666666666667
OTX1	0.5411
PTGFR	2.4465
CDR2	0.16525
SELE	1.17633333333333
NLGN2	-0.874166666666667
EXOSC9	-0.8775
ZNF566	-0.837833333333333
KLRC2	-4.768
GPR12	0.9275
KIAA0196	0.20725
PDRG1	-0.36825
SSR3	-0.363357142857143
MSI1	-0.3445
CST9	-0.5115
CC2D1A	-0.10125
PLAGL1	0.962444444444444
ZNF778	0.8725
RNF2	0.329375
KLF6	1.08033333333333
THBD	1.34
tcag7.1314	1.124
NR5A1	0.0765
ABCD2	0.168
DNAJC7	-1.36825
CLEC4C	0.7895
TM2D3	0.631625
CCDC4	-2.768
PLAC2	0.22375
DCD	5.3345
FAAH	0.26825
POLA1	0.373833333333333
TM7SF2	-1.222875
FLJ39822	-1.9975
FLOT2	-1.918125
MAP4K1	-0.9195
SRP68	-0.1205
C21orf74	1.695
ARPC5	0.233875
LOC126075	0.0795
HECW2	-0.832875
ZDHHC4	-0.55725
ANKRD42	-0.0894000000000001
PDE9A	0.686
ABCA8	-0.66425
NDUFS2	-0.6405
UBR5	0.443125
BTBD16	-2.17475
LOC554174	1.003
ZNF20	0.054
KIAA1843	0.8815
WDR17	-1.15816666666667
C15orf33	0.434
RNF113A	-0.02375
CAMKK1	-0.7882
CLCN2	-0.2475
ANXA6	-1.4885
LOC340069	-1.121
EMID1	-0.135875
DPM3	-0.2255
ELA1	0.607
SLC25A13	-0.2982
KRT24	0.65275
SMPD1	-0.278
TH	0.070375
COL6A2	1.13621428571429
ANKS1B	1.8755
GPR126	-0.349
ZC3H12A	0.4845
TMEM47	1.40666666666667
C2orf51	-0.443333333333333
C1orf88	0.3045
HSF2BP	-0.0045
AKAP10	-0.2975
RPAP3	-0.684
KLHDC8B	0.13875
STOM	1.0086
MUPCDH	-0.743142857142857
C10orf72	0.207375
PLEKHA3	0.0535
TCP11L1	1.10525
CWF19L1	-0.690625
SPEF1	0.0133076923076923
YSK4	0.227666666666667
ELN	2.0583
SAMD8	0.181666666666667
MPI	-0.954833333333333
MEPCE	-0.0803
ABCC3	-1.735375
NANOGP1	-2.003
KCNK17	0.88175
HLA-DMB	4.2805
RRAGA	1.503
ANGEL1	0.14975
RBM32B	0.013
CPN1	-2.971
MGC52282	-0.018
HLA-A	0.59
OR9G4	0.163
EDNRB	-1.544625
SCD	-1.38714285714286
C14orf80	-0.328333333333333
BAGE2	-1.1935
RABL4	1.27433333333333
RCVRN	-0.914
SHANK1	-0.5605
NLRP7	-2.6815
CD226	0.982
STAT3	0.041625
SYNJ2	-0.7262
TPCN2	-0.676666666666667
WDR36	-0.933083333333333
MBD4	0.20475
ROBO1	-1.0182
ST3GAL6	-0.6415
SLAMF8	3.61783333333333
ATN1	1.00883333333333
GPR141	0.84825
KRT36	-0.222
TPH1	-0.153
DDX52	-0.03275
ZSCAN29	-0.1405
TRPT1	-0.477
DPEP3	0.676
DENND4A	-0.8315
TSPAN16	0.829
PTCHD2	0.427
LOC145814	1.4925
CAP1	0.0441666666666667
EIF5A2	0.369
NT5DC3	-0.664125
SEPT9	-0.829625
SEZ6L2	0.316875
EGFLAM	2.541
VPS11	-0.659125
NDUFB5	-0.0716666666666667
CIDEA	0.3665
IER5L	0.2315
N6AMT1	-0.58575
FAM83C	-0.393333333333333
OXR1	1.222
IRX1	1.0715
DGKB	0.12525
GCN5L2	-2.736
MIR16	-0.153125
FBXW9	-0.0855
WDR4	-1.309
PDC	-1.1885
VPS33B	-0.3755
HEXB	-0.504
FLJ32214	0.78025
TCEB3	-0.62075
CRLF1	-0.57225
ABI3BP	-0.871
C8orf22	-3.0755
PYCR1	-0.776375
KIAA1706	0.4125
CDK5R2	0.824
WAS	0.077
C12orf60	-0.78875
CCBL2	-0.148625
MADD	-0.0445
C5orf34	0.2945
WDR42A	-0.3493
KLF12	0.622375
HSPA1A	0.58575
ITM2C	-0.685666666666667
DAPK2	3.75266666666667
LOC442590	-0.1825
SUMF2	0.73725
CENPA	-1.08546153846154
TMED5	-0.255625
CDH6	-1.0662
BRP44	0.1415
THG1L	-1.17925
GABRA2	-2.35775
C14orf166	-0.46425
MYL1	-1.2896
TNFSF18	0.163
PAP2D	-1.96016666666667
PPIB	-0.75175
KLHL4	-0.7055
SFN	0.819666666666667
CCDC127	0.1925
FRAP1	-0.66125
GOLGA5	1.0605
SDCCAG1	-0.640375
MGC21675	-0.638833333333333
C10orf95	-1.32325
KIAA1345	0.527833333333333
C1orf163	-1.1565
LACE1	-1.095
OR10K2	0.3685
CENPN	-0.83732
TMED2	-0.5735
UGT1A6	-0.654
ANG	-1.501
U2AF1	-0.0413333333333334
CASC2	1.03966666666667
NMT2	0.00883333333333333
OSGEPL1	-0.961
DFNB31	-1.351
SLC6A20	1.02225
DKC1	-0.75
FXYD4	-0.658
WDR64	1.34925
MGC5590	1.0485
CREBZF	0.628
DAZ1	-0.70475
PRPSAP1	0.24525
GCHFR	-0.622
TTC7A	0.03875
LOC196993	0.552
UBD	-0.0828333333333333
S100A1	-0.1415
RPL6	0.724
DNAJB6	0.5518
NAGS	-0.0577
C2orf58	0.1385
KERA	0.154
MT1X	0.00479999999999997
UBE2B	0.4806
KEAP1	0.86325
MST1	-3.19075
OMA1	0.116
ABLIM2	1.20525
BCL2L13	0.188
JAZF1	0.0176666666666667
TMEM63B	-0.17
S100A8	0.8235
ARFIP2	-0.19625
UROS	-0.627
KHDRBS2	-1.2625
POLQ	-0.757
SOAT1	-0.74375
SPAG4	-2.39925
MRPS30	-0.626333333333333
LOC494141	0.24375
OR2T11	0.3205
ORAOV1	-0.4866
ZNF184	0.689666666666667
TCEB3B	0.741
ADAM21	-0.535
GDPD1	0.0493333333333333
SPINLW1	0.519666666666667
PRR14	-0.185333333333333
KCTD9	0.1185
NUDT3	0.77775
KIAA1822	0.5892
HIST1H4K	-0.413
DFNA5	-1.7945
GABPA	0.037
C14orf44	-1.09025
POLB	0.57325
PTAR1	0.76825
SEC31A	0.5626
TRIM58	-2.12975
TAS2R14	-0.1745
VPS8	-0.2795
H1F0	0.244166666666667
PRKCB1	-3.52183333333333
UGT2A1	0.5685
TOR1B	-0.592
LSS	-0.511916666666667
C2orf19	0.3315
HNRNPC	0.2635
TMEM100	1.28216666666667
LOC116349	-1.3175
OR51M1	0.4015
CCDC142	-1.004
ISG15	0.333375
ZCCHC14	0.883625
CREBL2	0.785375
TGDS	-0.17725
DC2	-0.743
CACNA2D3	-2.44892857142857
ZNF429	-1.177875
LYPD6	0.230333333333333
SUCLG1	0.0708333333333333
OR51I1	-0.933
MAGEH1	1.8965
PRPF40A	-0.695
SMR3A	-0.107
SPINK2	0.28075
THAP2	1.091375
NPY5R	-0.88825
IRF4	-3.101625
SPESP1	-1.0905
OR10S1	0.6735
DTD1	-0.7695
TUBE1	-0.57725
DDX19A	-0.868
PDPN	-0.020625
TMEM34	-0.63725
MGAM	-2.1725
COL3A1	5.45738888888889
GFM2	-0.4301
OR5A2	2.0735
PSG9	-1.667
ARHGEF11	-0.942
IVNS1ABP	0.0803125
SIGIRR	-0.52275
DUSP19	0.053625
DNAJC14	-1.138
ACSS1	-0.81025
IL1RAPL2	0.1825
C4orf30	-0.71375
SEPT4	2.0605
LANCL3	-0.56275
SPAG17	0.0853333333333333
PRDX3	-1.28075
HNF1A	-1.654
P4HA2	-0.2465
RFWD3	0.206666666666667
MOV10	-0.64575
DNAJA5	0.232071428571429
LOC729440	0.046
LOC200383	-0.157166666666667
SMC2	0.162
MIXL1	-1.46366666666667
TMEM9	-1.07875
FAM86A	-0.301
ZNF174	-0.1254
MYH14	-1.01825
CCR8	-0.12975
VPS37C	0.223
GPATCH1	0.4935
B3GNT8	1.208
TBX4	-0.688666666666667
CNR2	0.105333333333333
PCDH1	0.628
C5orf29	2.46125
OCIAD2	1.77625
PLCG2	-0.11725
KIAA0247	1.859
HRH3	-0.3486
CAPN13	0.853
CCR1	-0.9134
MGC15523	-0.640833333333333
UVRAG	-0.0431666666666667
DNAJA2	-0.826
ITGA2B	-0.0713333333333333
CLDN5	2.937125
PTPRN2	-2.45114285714286
ZNF512	-0.629
PSAP	-0.247071428571429
CCDC140	2.4625
LRRC55	-0.375
CYP26C1	0.034
C8orf47	3.0245
LYN	-0.2505
DUSP6	-0.824333333333333
TGFB3	1.8486
ELK1	-0.6723
PCDH11Y	2.572
HGD	-4.35775
C17orf58	-0.9135
MYO3A	1.445
SERPINE2	-3.406
AARSD1	-1.2425
C14orf73	-3.095
ADAM33	-0.06975
ZNF491	0.0685
MAPK6	-1.149
TCN1	-0.703333333333333
SLC24A6	0.939
UBE2R2	0.20325
H1FNT	0.20925
TATDN2	0.0605
LILRB1	1.27225
P2RY5	-0.178
NUCB2	-0.816
C2orf37	0.239
SNX27	-0.1575
MTA3	-0.16825
FOXO4	-0.19225
ID4	4.50883333333333
SOX5	-1.0955
PXMP3	0.591125
OR52M1	0.357
SFT2D3	-0.685125
INA	-1.87
MCOLN1	0.117
NFIX	1.8451
CLEC14A	4.94533333333333
HIBCH	0.989833333333333
PLA2G5	0.789
TIMM10	0.0861666666666667
MED17	0.8892
COL4A4	0.292
TPP1	0.163
GJA3	-1.39066666666667
TMPRSS5	2.68225
AADACL3	0.0595
DNMBP	-2.22625
ENPP5	1.79033333333333
NQO1	-5.2056
ZSCAN2	0.65625
SEC24C	-1.36183333333333
GTF2A1L	-0.8025
AXIN2	-1.1851
FAM33A	-0.341
C16orf13	-0.03825
SPNS2	1.4945
TAF1	-0.56775
AP1G2	-0.8095
RBM42	0.219666666666667
HCN2	-0.189833333333333
EFHB	-0.3588
RUSC1	-0.208333333333333
GRIK5	0.984
USP21	-0.182
ATAD3C	0.75125
ORMDL2	-0.1945
PRSS7	-2.26633333333333
PSAT1	0.60775
FLJ13195	-1.2585
TBC1D1	1.604
IFNG	0.5615
OTOS	-0.0651666666666667
ZNF773	-0.642
EMD	-0.7325
RETN	0.6895
CCL8	3.732
APH1A	-0.975625
COX18	-0.446375
GTF2IRD2	1.2645
CCDC82	1.052
PAFAH2	-0.922
NPEPL1	-2.176
RP11-114G1.1	0.2985
TP53INP1	-0.15675
ZNF300	0.742
FOXL2	-2.12125
LARP2	0.23425
LATS1	-0.15675
HTR6	-0.911
SPOCK2	1.08183333333333
RNF144B	0.530333333333333
HTATIP2	-0.205375
MGC10334	-0.194166666666667
CENTA2	1.6865
FGF2	0.04425
FXYD7	0.751
PHYHIPL	-0.478125
GPR34	3.703
DDX6	-0.6225
OR10W1	-0.28
LHFPL1	-3.57
ZNF313	-0.260285714285714
VPS28	0.49575
AP3M1	-1.1305
AKR1CL2	1.14075
TRAF4	-0.383
OR2B11	0.563
C19orf12	0.0383333333333333
AKAP9	0.842
C1orf62	-0.292333333333333
SLC20A1	-1.6636
FAM112A	0.276666666666667
LDB2	0.614375
MRPS23	-0.7145
KLK5	0.510125
