Hybridization REF	TCGA-A8-A07B-01A-11R-A00Z-07
ZNF281	0.7995
ST8SIA1	0.39475
C9orf105	-0.7085
ANKRD46	1.07975
FAM108A3	0.6465
C20orf91	0.07375
ZYX	0.136666666666667
RSPH1	1.6405
ZSCAN5	0.24025
RIMS3	0.3005
KRT76	0.0265
CEACAM4	0.667333333333333
SIRPB1	0.105875
CFHR4	0.6395
SOX3	-0.827
GATAD1	-1.024125
C21orf57	-0.0235
TMC8	-0.65
AVIL	1.402
LMOD1	2.9785
HIGD1A	-0.173875
NEU3	0.286166666666667
DES	-0.319625
BZW1	-0.4477
ZNF221	0.5295
CCDC27	-0.596
GDAP1	-0.21325
RBBP4	0.02425
MGC40499	0.07475
PHKA1	-0.46625
PRKAR1A	0.0520555555555556
HSD3B1	-0.4065
RAD52	-1.54833333333333
CD207	1.072
LOC389791	0.7015
RSPO1	1.8675
TMEPAI	2.56475
MFSD2	1.08025
ETV4	-2.19958333333333
SCGN	3.1145
LOC391356	-0.26525
MPP1	-1.37475
STARD3NL	-0.82
TFAP2D	-0.4135
CD2AP	2.030625
CCL20	-3.90133333333333
CCDC86	0.0815
ZFP30	0.02875
CTBP1	0.154
MAK10	0.498333333333333
STXBP5	-0.471
LOR	0.3617
MAP6D1	-0.113
ARMC7	1.195
TMEM150	0.2218
NSL1	-0.39825
KIF5A	-0.846125
ASCC2	1.28433333333333
PSENEN	0.821833333333333
OPTC	-0.129
FCRL2	-0.719833333333333
KBTBD11	-0.155125
PCK1	-2.389
CENTD3	-1.72
MEGF8	1.102
ALPPL2	0.0205
OBFC2B	-0.541833333333333
ZFYVE20	-0.02725
GALC	0.069
CTRB2	0.41675
C20orf71	0.110166666666667
TBKBP1	0.521333333333333
CAMLG	0.091125
TREML4	1.414
RSAD1	-0.05125
TUBA3D	-0.3476
KIAA1833	1.161
PNPLA1	-0.18
LRRC34	-2.18916666666667
CDH26	-0.0693333333333333
ZNF167	0.729666666666667
ZBTB26	-1.0574
VWF	3.313
VTN	-1.0445
BAD	0.40675
PDS5B	0.22575
ZNF644	0.950916666666667
SH3GLB2	0.1735
SMPDL3A	-1.3751
NRG2	-1.633625
IL15	-0.912833333333333
GABARAPL1	-0.118333333333333
LAT2	0.0255
SLCO1A2	-1.8075
LIG4	-0.46425
GSDMDC1	1.403375
BMP4	-0.233875
METT10D	0.04625
SYCE1	0.16475
SPANXD	-5.08175
SLC12A9	0.063
MC1R	-1.4655
RNF168	-0.51925
TRIM69	1.42325
GALNT7	0.427666666666667
ISG20L2	0.189
KIAA2026	0.834
TNFAIP8L1	0.0765
DPY19L2	-1.27175
C12orf63	-0.4835
PRDX5	-0.74575
MED6	-0.630125
TXNDC5	-1.1065
CD46	0.372583333333333
CCK	-2.5685
C17orf48	0.26425
ANUBL1	2.30025
SIT1	-1.80533333333333
TYSND1	-0.2205
DEF6	-0.29
GLT8D4	1.678
UTP14A	-0.068875
RPH3AL	1.52975
NXF1	-0.641166666666667
TRERF1	0.854
TUBB3	-0.421375
SLC24A2	1.2835
SEC22B	0.37375
ZNF653	0.97875
GGTL3	-0.848666666666667
CDKL2	0.59475
CTF8	-0.213583333333333
EPC1	1.24566666666667
CYP4A11	-0.1485
THRSP	5.74433333333333
LELP1	-0.394333333333333
TES	1.117875
C17orf87	0.863
FERD3L	0.18175
SH3TC1	-0.856
RAB36	0.5035
CRYGB	-0.4555
GRIA3	-0.1573
BHLHB9	-0.116
C1QTNF9	0.017
GOPC	0.78275
PNPLA8	0.864
ZNF444	1.12775
FMO1	2.442
POLR3C	-0.3505
SLC35F3	-0.02975
SGCG	-2.36583333333333
DCDC2	-4.99983333333333
NANP	-0.4675
MGC23270	-0.168
BEX4	-0.963
HYDIN	0.2028
RPS6KB2	-1.133
ADRM1	-0.538583333333333
BAT3	-0.617
RAB31	0.5368125
SCGB2A1	6.3705
SLC6A14	-2.2265
DDX4	-0.14725
PRRC1	0.760333333333333
AP3B2	-1.11233333333333
TRGV7	0.4935
TMEM184B	0.61225
ADPRHL1	0.571
C21orf45	-0.10425
ARNTL	-0.095625
AADAT	-1.02775
CCL2	-0.180833333333333
SNTB2	-0.353666666666667
RGS9BP	-0.00774999999999999
KPNA1	0.48425
TMEM41B	-0.515833333333333
S100A11	0.573666666666667
DOT1L	-1.515
EFHC2	0.37525
CLTC	0.452166666666667
SRP9	1.50885714285714
ZNF521	-0.45475
FAM26F	-1.84175
GPR88	0.343
COL13A1	-1.0235
CHMP4B	0.1465
SIGLEC6	0.283
NFAM1	0.353125
PVRL2	1.5013
ALKBH4	0.34
CCDC93	-0.416
NXT1	-0.1105
KCNK4	0.46
TROAP	-1.21416666666667
KCNA10	0.01275
CCDC114	0.181166666666667
RAN	0.150833333333333
LMTK2	0.0955
LOC400657	-0.1265
UFC1	0.31125
UBE1DC1	-0.687
EEF1A1	-0.201111111111111
CHAC1	-0.7055
HMGA2	-5.8932
B3GALTL	-0.84275
ING2	-0.8405
C1orf109	-0.449
INTS3	0.348
ZNF558	-0.01875
TRPM4	2.03216666666667
LTB4R	-0.591
ISYNA1	-0.33325
LSM7	0.14225
LRRC47	0.3121875
ZNF179	-2.55766666666667
EXDL1	-0.00633333333333334
SLC4A10	-1.03025
ACSS2	-0.927333333333333
COPS7B	-0.4225
KIAA0040	2.71733333333333
C1orf95	-0.7305
AP1GBP1	-0.37325
OR9A2	0.501
FAM71C	0.198
RIN1	-2.14933333333333
ITGA4	-2.754875
DNAJC6	-0.9785
CLOCK	0.626
SLC35A4	0.5245
DSG4	0.22125
LOC26010	0.05925
NSUN2	-0.33375
TMEM86B	0.9486
C14orf135	0.2575
KIFC3	-1.37983333333333
PHF5A	0.66425
NCAPH	-1.384625
STK11IP	-0.22
FLJ42953	1.0685
CCDC19	0.462833333333333
ZNF329	-0.29425
TAX1BP1	-0.291166666666667
ZDHHC18	0.466666666666667
C10orf88	0.19175
TMBIM4	1.0749
NMUR1	-0.6935
KIR2DS4	0.378
C9orf90	-0.499375
MGC87631	-0.2205
KDR	2.8364
ST3GAL2	-1.0705
RLN2	-0.420333333333333
HPD	-3.537
MOXD1	-1.78666666666667
PDGFRL	2.5335
SMYD4	-1.37753846153846
FAM103A1	-0.313166666666667
MFAP4	-0.831333333333333
LOC285141	-0.494
TMEM45B	0.61575
SMCR7L	0.0162142857142857
GZMH	1.47875
CBLN1	-3.05316666666667
CNNM1	-0.32525
PHF17	-1.00383333333333
NUP98	-0.0340833333333333
RMI1	-1.46625
PTPRS	0.655875
ANKRD57	0.282
CLDN15	-0.144833333333333
OR51A2	-0.042
GUCA2B	0.7455
DOCK9	1.26375
ITGB1BP1	-0.971833333333333
DLG2	1.31425
BRAP	-0.10825
SESN3	-0.8965
ZC3H7B	0.80875
FAM101A	2.82833333333333
FKSG24	0.13775
ZYG11B	-0.867625
RFC2	-0.56025
SH2D3A	0.508666666666667
DVL3	-0.0220833333333333
ADFP	-1.24216666666667
KRIT1	-0.51525
SERTAD3	1.9285
LEFTY2	-3.60525
KRT27	-0.248
SCFD2	-0.10725
MN1	0.69325
RORA	1.37325
PTPRD	0.2875
PIAS2	-0.00633333333333334
CYP4X1	6.10216666666667
FBXL15	0.555
MYH15	-0.566666666666667
CRX	0.2175
TBC1D13	-0.40125
SLC22A17	1.77433333333333
PLK2	1.96
ARHGAP9	0.22275
EIF1B	0.02175
C20orf185	-0.258
DEFA7P	0.276
PRIM1	-2.748
CRYAA	-2.09825
BACE1	0.19075
AGTRL1	0.325166666666667
ACAD9	-0.34075
GRASP	0.52375
RBP4	-3.557
TFB2M	0.03225
METTL9	-1.7033
ATP5O	-0.31175
SP100	0.3882
CPSF1	0.8055
S100A4	-0.7115
LIME1	-1.1475
GPR137C	1.379
OR2A2	0.127
C2orf29	-0.79725
NUP188	-0.66725
SDPR	-2.2715
RAI1	-0.297125
RPS20	1.4767
LAMB1	-0.78075
ADM2	-0.0288333333333334
ZNF229	-0.20975
DKFZp434K1815	-1.37375
EPN3	3.6635
CLIC3	-1.30375
MEIG1	0.339
HMGB4	-0.3245
STARD10	3.250125
KLF8	3.25025
EPB41L2	-0.9065
JMJD6	0.239875
CTSL1	-0.779
GPR27	0.66
ELAVL4	0.8865
MMP21	-0.1335
PPM1B	-0.036625
SUV39H1	-0.9895
AAMP	0.41225
TUSC4	0.434333333333333
MBD6	-0.31475
KLK13	-0.427
FMNL3	0.0253333333333333
TRIM13	0.504666666666667
C15orf5	-0.6975
IQCF1	0.146875
CACNG8	0.206
SLC35D3	0.661666666666667
ZDHHC9	0.72
ODF3L1	-0.5575
C9orf86	-0.2107
TSEN2	-1.41025
C17orf64	-0.4775
SEPX1	-0.2959
TSPO	2.22883333333333
SYMPK	0.251
ADORA1	-0.30825
TSPAN10	0.5775
SEMA6C	-0.189666666666667
RTTN	-0.5615
IL2	-0.04475
ARRDC3	-0.280416666666667
TBPL1	-0.4995
STX12	0.35475
MRPL39	-1.08275
OR8H3	0.304
IFIT5	0.5165
CASC5	-1.767375
FAM46A	-0.4915
HPCAL1	-0.632375
CYLC1	0.013
VGLL2	0.16225
C20orf191	-0.53025
CDH1	-3.37775
ITPA	0.54225
CCDC101	-0.531
D15Wsu75e	-1.4895
EDA	-0.61025
CREG1	-0.88325
OR7G2	0.3515
SAP18	0.132833333333333
IFIT1	2.33125
CALML3	-1.17366666666667
FLJ37440	0.901
FNDC5	-0.14075
SERPINB6	-0.381928571428571
JUNB	0.3036
SYS1	0.4605
SCN2A	0.082
ZKSCAN5	-0.3512
WNT7A	0.273166666666667
TSHZ3	1.90475
RNF148	1.264
H6PD	0.067125
CAD	-0.934833333333334
ZNF449	0.89925
DOCK10	-0.7635
FAIM2	1.06516666666667
HEXDC	0.116
PRB1	0.659
C14orf148	-1.3615
ETHE1	1.771
IRF5	-0.0488
GNMT	-0.237333333333333
MGC16291	-1.346875
RPAIN	0.768714285714286
CAGE1	0.9395
CNTNAP3	-3.732875
ACTR1B	-0.86025
EEF1E1	-1.32275
MSX1	-0.603125
ESF1	-0.4975
HSPC171	-0.888
MRPL2	-0.389666666666667
RDH12	-0.303
CELP	-0.112
METRNL	-0.42625
C10orf116	2.296
C19orf48	0.54475
ZNF346	-0.370875
NCR1	-1.958
C10orf64	0.738
CD52	-1.20625
VPS18	0.980875
AP4S1	-0.264
NPBWR1	0.7905
TPK1	0.25
UBA52	-0.147111111111111
RIPK1	0.957166666666667
CPNE3	1.7485
HSPC159	-1.055875
C8orf38	1.239
LRRC4B	-0.6245
PARP10	0.3331
ANKRD50	1.951625
CXCL9	5.09475
FGF18	1.39190909090909
EIF2A	0.4535
SLC20A2	2.1465
KIAA1549	0.1995
SPINT1	1.7626
ZNF584	-0.243
CRBN	0.512
ABCF3	0.1275
NCBP1	-0.851333333333333
PLA2G4F	0.648
PCDH10	-0.88875
TTC21A	-0.45775
C20orf144	0.6645
FGFR1OP2	-0.435666666666667
SLC9A1	0.5891
CHRND	0.406
FOXF1	-3.064
KIAA1467	1.99175
TPO	-0.8065
LTF	3.37921428571429
DNAJB9	0.37325
MRPS27	-0.82125
bA16L21.2.1	-0.9935
WBP2	0.1395
MRGPRX3	-1.53416666666667
PRPF18	0.853
C10orf58	-0.32925
SMOC1	-2.7368
ADAT3	0.426
TMEM138	0.2355
TMEM131	0.07125
TIMM8B	-0.00749999999999999
MYH7	-0.457833333333333
ST6GAL2	1.19
KIF1C	1.00025
SUHW2	-1.6425
PAPSS1	1.00225
CABP2	0.336
HOXA4	-2.2445
ELF2	-0.06025
SEMA3D	0.5873
MC5R	0.4395
OGFR	0.176
FLJ30092	0.055
TGFA	-1.6901
MMP17	0.14625
KIF15	-1.8255
CHIA	0.41625
CATSPER3	-0.2585
CEACAM7	1.954
PADI2	2.96575
HOXA9	0.0415
LNX2	0.763
TMEM144	1.37
HIF1AN	0.55
METTL7A	-0.3094
C6orf165	1.04333333333333
KIAA1468	0.02275
DSG3	-3.189
ZNF180	1.36866666666667
EIF4E3	1.125
SLC46A1	0.2605
DKK1	0.3415
ZNF205	0.6255
LOC162073	1.35605555555556
COX7A1	4.78525
MAGEA1	-4.35766666666667
NEDD8	-0.0413333333333333
KLHDC5	0.144388888888889
C3orf19	0.373
MRPS2	-1.40825
POLR3H	1.52821428571429
ABHD11	0.8087
TMEM17	-0.11575
PAIP2B	-0.9614
MAT1A	-3.18075
LGI3	0.22675
THUMPD2	0.366
TKTL2	-0.25525
XAGE3	-2.584
CALM3	1.26066666666667
C6orf136	-0.480166666666667
KCNC4	0.134833333333333
RGS9	-0.837833333333333
ACIN1	-0.258833333333333
SPATS1	-0.484
XKR8	0.0335
FAM84A	1.87391666666667
MS4A7	5.794
AGXT2L2	-0.2645
OR1F1	-0.5605
SMAP1L	-0.2915
IPO11	-0.207625
ZC3H11A	-0.128625
C1orf151	0.534375
RNASEH2A	-1.54575
CCR10	-1.1065
TXNDC11	-0.583833333333333
TMEM112	-0.15775
MAP1B	-1.4045
NVL	-0.10675
PKM2	-0.54255
ARC	0.32825
NUP54	-1.1995
PPFIBP2	2.84266666666667
STAT2	0.5955
PTAFR	1.20716666666667
ROBO2	3.129
RNF40	-0.399166666666667
CCDC135	-0.5285
IFT81	-0.2576
MORF4	-0.1835
TM7SF3	0.08775
OR10H3	-0.256
ABP1	0.24475
CHRD	0.458625
PLEKHA8	-0.534166666666667
NCALD	3.70991666666667
OR5AK2	-0.06375
ACCN1	-0.1185
SLITRK1	-0.249
ARMET	0.54625
C9orf52	-0.0435
REEP4	-0.2075
MTSS1	3.52
ADH1B	0.774833333333333
DLD	-0.777
CDK5	-0.23675
PPFIA1	1.36325
WFDC3	0.23475
DNAJB12	1.09228571428571
RANGRF	0.415
MLANA	-4.37
AMY2B	-0.13825
KIAA0319	-0.25725
RPS7	-1.1275
JAK3	-0.3888
ARFGEF1	3.17575
CXCL5	0.122583333333333
TRAPPC4	-0.9345
CETN2	0.4425
HSPC111	-0.22525
RHOBTB3	-2.7872
PHLPP	-2.2895
RGS10	1.043
TMEM58	0.20825
CHERP	0.083125
HSP90AB3P	0.667666666666667
FSTL3	-1.10266666666667
PEX11A	-0.21725
OR5V1	0.724
FCN3	2.5815
PTPN3	0.540625
NPTX1	-5.029625
C21orf84	-0.519
C11orf51	-0.832375
ZBED2	2.6365
FLJ90757	2.40325
NPY2R	0.29525
PLD3	0.61125
SYT17	1.199
SGSM2	-0.449
OR1A2	0.0845
FOXP1	1.481875
SLC5A1	5.1455
POFUT1	-0.5479
EPHB6	-1.6935
MYO1G	-1.570375
STAC	-1.6301
KLHL17	-0.1565
RGMA	0.4716
TJP2	0.4195
FAM114A1	0.494333333333333
SERINC1	1.11975
SLC9A8	-0.022
PEX19	-0.0715
EDN2	0.534
PSMD7	-1.45422222222222
C3orf41	-3.04425
UQCR	0.201
PPP1R3C	-0.2505
LRP4	-2.0285
TM2D1	-0.6925
TTC17	0.168125
C4BPB	-3.2925
CCL25	0.19
ZNF253	0.425166666666667
CHRNA9	-3.353
SOX11	-1.29825
HIVEP3	0.6255
CGN	1.40391666666667
C3orf35	0.20325
PKD2L1	2.37525
SYVN1	-0.708875
PDE8B	1.19425
LOC439951	0.6255
LTC4S	1.7365
MIF4GD	-0.1265
SMARCA2	2.12575
TUBGCP6	-0.8145
CABLES1	1.140375
C16orf77	0.0873333333333333
ZNF791	0.22375
FUT5	-1.8225
ADH6	-1.901
P4HB	2.3705
CLDND2	-0.92875
ALKBH8	-0.3455
PLAC4	-1.051
F11R	0.522571428571429
MGC35295	0.9485
PDZD4	-0.55
LOC389073	0.16475
FAM80B	-1.64833333333333
PSMB1	-0.206125
TXN	-0.570666666666667
VIPR1	1.2213
WBSCR18	-0.4435
EXOSC6	-0.0810000000000001
ACTA2	3.80166666666667
SP5	-2.97125
ANKRD1	-2.52
DDR1	1.5548
ATP6V1D	0.0955
PTGS1	-0.87375
RNF157	-0.694
DCC	-0.15025
SPAG7	0.38025
FBXO18	0.738
UBE3C	-0.3814
HOXC6	0.635
LRP2BP	-0.159833333333333
MYST2	1.439
PDSS2	0.07025
ATE1	0.00275
ARAF	0.16875
KLF10	0.07975
PLA2G2E	-0.00299999999999999
ASCL1	-1.08516666666667
TSNAXIP1	-1.2775
FAM131B	-0.7035
IFNA10	0.754
NUP43	-0.502625
FAM44B	-0.48075
L1TD1	-4.42216666666667
NMD3	-0.736166666666667
C18orf54	-0.5133
PHOSPHO1	0.2635
RAG2	-0.9515
EMILIN3	-0.152
METTL3	-0.62525
VPS13C	-0.86825
REXO2	-0.752
ANXA4	-0.46525
CA1	-1.0025
DCP1B	-0.5535
TULP3	-0.616833333333333
ATP2A2	-0.0315
ATIC	-0.7205
ADAM15	0.35775
NPL	0.542
LGR4	-1.561875
UEVLD	0.474166666666667
GAB1	1.63975
SNAI2	-0.4575
ZGPAT	-0.7276
SNF1LK	0.4635
DLEU1	-1.08525
UBE2Q1	0.360875
ZMYM6	-0.2439375
JPH3	-0.924666666666667
FAM38A	-0.642416666666667
PXK	-0.236333333333333
DENND2D	1.8885
BAX	-0.337916666666667
CP	-4.995
RPL37	-0.3801
G6PC3	-0.42775
NCOA4	-0.0388333333333333
LRRC14	-0.1265
GORASP1	0.5915
FCHO2	0.977625
CYP24A1	-3.1104
FXYD3	2.4785
SMARCAL1	-0.3965
ABCB8	0.241333333333333
CCDC44	0.0225
PRDM7	-3.20475
USH1C	-1.21025
DNAH5	2.14083333333333
SRF	0.0504166666666666
MAL2	4.4955
PGPEP1	-0.19375
SIN3B	0.14425
SEMA3C	1.065
GRAMD3	1.8385
FBXO10	-0.130625
OR5D13	0.766
FLJ31818	0.06975
CACNA1I	0.530125
S100A13	0.1715
TP63	0.291714285714286
ANXA11	0.1899
WDR66	0.13075
CSF2RB	-0.0305
IFI44	0.40575
DACT1	2.09883333333333
ANKRD23	-1.90425
ATP5G1	0.538833333333333
C21orf70	-0.734833333333333
PPWD1	-1.16975
DNAJC13	-0.21
PAH	-5.2435
PTCH2	0.49
TRMU	-1.2215
CCDC9	1.183
USP3	-0.4715
DCLRE1C	0.9505
FAM55C	0.80125
FRMD4B	1.8755
CYP2R1	-0.11725
RFPL1	-0.0752
XPO5	-0.449
ARL6IP2	-1.096
OSBPL5	1.767
MMP9	2.50345454545455
KIAA0802	-1.3615
DHRS2	-3.87266666666667
SGEF	1.65225
TXNDC10	-0.4645
EXOC6	0.9875
RPS27	0.0108333333333333
PNCK	-1.30633333333333
FSTL1	-0.68475
AACS	0.58975
SLMAP	0.7975
SAMD4A	-0.8845
ABRA	0.49625
SMARCD3	1.3775
PKNOX2	-3.21433333333333
A4GNT	-0.2445
C9orf39	-0.282666666666667
RALYL	0.27975
MGC33556	-2.6305
C10orf25	-0.4015
BBOX1	3.918
NHEDC1	-0.44875
XDH	-0.0505
GCSH	-0.966
EDN1	0.736
MTERF	-0.06
CLK4	0.4055
ZNF799	0.943833333333333
KCNG1	-1.699125
CXCR4	2.355
PTPRR	-3.327
IRAK1	-0.30575
LOC401397	-1.0195
TMSB10	1.45264285714286
CXCL3	-3.5793
TMC4	2.96275
OR7A10	0.3515
STYK1	0.87275
CHRNA10	0.82725
CCNI	0.0825
EP300	1.84685714285714
LOC165186	-0.436
HIC2	-1.77325
SDR-O	-0.0925
OR2W1	0.54
KCNA6	0.4135
TRIM74	-1.50025
REEP6	1.85525
ATP5G2	0.1335
ERG	0.548375
TMEM42	-0.1995
PARN	-0.757
SOD2	-0.275625
DIRAS1	0.398666666666667
PNPT1	-1.9505
JOSD3	-1.961
hCG_40738	0.183
PDE1C	-2.56425
SEMA4D	-0.21925
AGPAT1	0.0403333333333333
NOSTRIN	1.316375
MAP3K3	-0.076
MAX	0.958071428571429
CAPS	3.6855
SERPINA12	0.108
OSBPL8	0.025
RICS	1.321
NR4A2	-1.29533333333333
PPCS	0.698666666666667
LONP1	-1.023
SCYL3	0.7165
HERC2P2	-1.05316666666667
FIBCD1	-0.669
C15orf41	-0.8405
DMC1	-1.905
C20orf27	-0.2875
RPS6KA5	0.74
FAHD1	-1.853
SLC12A4	-0.42375
BRCA1	-2.05008333333333
GBL	-0.7685
SLK	0.447833333333333
NUDT9P1	-1.2235
NOXO1	-1.69
USP52	-2.35725
BAZ1B	0.23575
SLCO2B1	2.7585
BBS12	0.106833333333333
LRGUK	0.139666666666667
TERF2IP	-0.54375
COL1A1	4.928
KIAA0090	0.31325
GRK5	-0.257666666666667
AP1S2	-2.3753
TMEM52	-0.6345
CA11	-1.116875
OR4A15	0.307333333333333
ACBD3	0.7661
SPAG11B	0.2125
PRDM2	0.9072
FOXP3	0.41725
SMYD3	1.9389
LOC389199	0.998
LGI2	-0.293833333333333
NAPE-PLD	0.1754
ANKRD6	0.423
WDR45	-0.307333333333333
SHROOM1	-0.5365
PSCD3	0.65
PYY	0.816
KCNC1	1.292
ARHGEF9	0.0884
OR8J1	0.50725
GPR55	0.139166666666667
NS3BP	-1.269
C10orf22	0.409666666666667
NAT8L	-3.41175
DUSP4	0.446
FOXM1	-1.1645
GRAMD2	1.1911
ZBTB48	-0.164666666666667
BUD31	-0.2445
PABPC5	0.3975
CCDC41	-0.37225
FBXO11	-0.01275
C6orf148	-0.2365
RFXAP	-1.6855
C6orf15	2.54333333333333
CDK8	-0.860166666666667
C6orf70	-0.583
TESSP2	0.5795
ALG2	0.131
PPP1R3D	0.80525
TPM3	0.189611111111111
SYT13	-1.0705
EPB42	-0.663166666666667
CETN3	-1.6145
PRY	-0.505
NTHL1	-1.1655
POLR2B	0.574
RPS28	0.614416666666667
P2RX3	0.43675
LYZL4	1.0105
WBP4	-0.9668
PMM1	0.684
C11orf79	1.595
CBLL1	-0.39575
IL1F10	0.336166666666667
VAX2	0.039
SETDB1	-0.534166666666667
LRAP	-1.8755
GCLM	-0.9925
CPEB3	1.606
PPM1A	1.0559375
INTS1	-1.04125
CAMTA1	2.23466666666667
SAMSN1	-1.9425
LOC158830	-3.349
GMPPA	-0.404125
AIPL1	0.09675
IL24	0.0419166666666667
BDKRB1	0.645333333333333
MLF1	0.9674
TAF12	-0.84525
ID1	-2.051625
THADA	-0.427375
PIK3CB	-0.32075
OR4N5	0.5615
TBC1D17	0.221333333333333
COX8A	-0.75825
CDCA4	-0.866
C2orf44	-1.2875
ZNF534	-1.30125
IMMP1L	0.35025
NIPSNAP3B	0.188875
FTMT	0.363125
PWP2	-0.663833333333333
MMP15	-0.5042
DNAH11	-1.666
MTMR14	-0.141375
DNAL4	0.60425
IPP	-0.8995
TMEM59	0.55925
C1orf157	1.1315
RGS4	-0.520333333333333
DDX18	-0.590333333333333
SNX6	-0.05125
ZNHIT2	-0.646166666666667
NCDN	0.124666666666667
FLJ33534	-0.6825
RAG1	-1.77885714285714
OR4D10	0.471
PTPN5	-0.226833333333333
POMT1	-0.41275
LRRC8A	0.4
CYP1A1	-1.65575
CAPN1	-0.321166666666667
DDHD2	-0.884625
GRIK2	-0.115333333333333
GNRHR	-0.20175
PPBP	-0.4255
HTR3A	-0.849875
SLITRK4	1.13425
ANKRD49	-1.0465
BTF3	-0.1235
SARS	-0.37425
C13orf18	-0.297166666666667
CACNB1	0.235071428571429
QKI	-0.549272727272727
SETMAR	0.715125
MAN2B1	0.8135
EML3	-1.29675
ACADL	-0.4256
OFD1	-0.81625
DEFB114	-0.35
CGA	-1.9357
PEX16	0.229
LRRC10	-0.7185
GNG12	0.9
C1orf152	0.5905
CHRM1	0.5335
CD53	0.096
DBH	-0.57875
TFAP2B	5.12925
HIST1H2BJ	-0.808
FAM46D	-0.7805
TMEM11	-0.74325
C3orf32	-2.1515
PCCB	0.23475
IPO13	-0.038125
C6orf105	-4.01625
COMMD5	2.01025
SUV420H1	-0.131
LTBR	1.559
ARHGAP15	-1.484375
HDHD2	0.3045
TDRKH	-0.156
LOC401052	0.8465
PSG4	-0.718
GNB4	-1.1562
SPATA4	-1.03675
SLC9A3	-1.213
OSBP	0.24
NBPF3	-0.306166666666667
DOCK11	-1.365
SLC39A5	-1.71383333333333
PRR5	0.9832
C10orf63	0.432125
SMTNL2	-1.783
ADRA1A	0.06675
ASAH1	0.8457
DOM3Z	-0.2955
GIPR	0.8625
AHI1	-0.383833333333333
NADSYN1	-0.893333333333333
RGS14	-0.4303
IL18BP	0.8207
RTN4RL1	2.11158333333333
ARMC6	0.03125
PSMD5	-0.0923333333333333
HK3	0.8628
OR4S1	0.9205
RSU1	0.9512
MAD2L1	-1.57366666666667
EIF4A3	0.4865
DLEC1	-0.0763333333333333
E4F1	-0.562
CHMP2B	0.2969
CAMSAP1	0.30425
RPS21	-0.997833333333333
ARID5A	-0.0485
UBE2N	0.8715
IGSF8	1.00383333333333
MAGEB6	-1.7825
ACAD11	-1.5815
MGC4172	-1.1975
LMO4	1.98875
KLKB1	-0.775
HP	-2.511
HDAC3	-0.00475
SCHIP1	-0.031
CLCA1	0.2085
OLFML2A	1.01925
C1orf112	-1.2445
KIF19	0.17025
HAPLN4	0.0461
CXCR7	-0.220833333333333
GOT2	-0.7636
RAB38	-3.41525
DCX	-1.32375
PPM1H	-0.0933333333333333
NFYC	0.193166666666667
KIN	0.8455
ZNF228	1.774
PLSCR4	1.12383333333333
HIG2	-0.12975
FAM79B	3.154
C21orf86	0.2153
KCNK10	-0.1985
ZNF738	-1.278
FSTL5	-1.0158
OR6A2	-0.4815
OTOA	0.669833333333333
EXOC1	-0.090625
AHRR	-2.696875
PDAP1	-1.14858333333333
C19orf6	0.035625
ZAN	0.331
LY6G6E	-0.1565
EIF4E2	-0.66
C20orf198	-0.58775
ZNF324	0.4675
CYP3A5	-1.77033333333333
ENTPD7	0.9035
MBOAT5	0.602
GJB5	-2.4855
TTC13	0.4515
S100Z	-1.99933333333333
KIAA0664	0.276666666666667
PDGFRB	1.72866666666667
IL17D	-0.92975
OR56B4	0.0975
RDX	-2.37433333333333
SLC34A3	0.6835
IL28B	0.425
JUND	0.82975
CHRNB1	-0.739875
CAMK2B	2.192
FETUB	-1.704
CXorf23	1.1985
MRTO4	-1.12575
TTC3	1.504
NDUFB8	-0.4265
EDG2	-0.192
SEMA3G	0.24675
IL23A	-2.354
GRHL1	1.2849
LOC441054	-1.4515
WDR65	0.395875
PSTK	0.46925
STOML3	0.600333333333333
R3HDM2	-0.6358
C5	-3.34
SLC2A10	1.2305
C3orf22	0.44575
PAQR3	-0.642384615384615
ANKRD26	-0.345083333333333
HCRTR1	0.3355
LOC399947	-0.617666666666667
PSD2	-0.5595
TIGD2	-0.3125
SCRN1	-1.136875
COQ10A	-1.9335
DDI2	-0.1175
METTL7B	-0.809
UCN2	0.29075
FAM92A3	-1.60225
WDR16	-0.00524999999999999
ZNF511	0.0703333333333333
ZMYM5	-0.523
POLR3G	-2.69675
ZNF586	0.42025
C1orf49	0.469833333333333
TANK	0.251
RCAN1	-0.421166666666667
PELI3	-0.249166666666667
LIMD2	-0.82975
TMEM189	-0.668
NTN4	2.329
LOC151300	0.15
CLEC2A	-0.646
GPR135	-0.328875
DPYSL4	-2.1181
JAK2	-0.146666666666667
TSHZ1	1.2785
TM9SF4	-0.176375
ZNF264	1.97216666666667
SIRPG	0.701
BICD1	-1.632
HERC6	0.773833333333333
METTL5	-1.049
CASP1	-0.27425
PRRT1	-0.563333333333333
PLA2G4C	0.511
ICA1L	-1.11053846153846
TPTE2	-0.224666666666667
OTUD7A	0.885166666666667
AQP11	0.51675
APOA2	-3.8461
KALRN	-0.2192
SECTM1	0.19075
IFNAR1	-0.2445
TALDO1	0.308
RAB11FIP4	0.0661666666666667
EIF5A	-0.7855
FAM49A	1.04525
NEGR1	0.110833333333333
YTHDC2	0.284125
EHD2	0.17325
NCF1	1.485
SCRT2	0.771
HOXA5	-1.11083333333333
NUP133	0.233
FGF12	-0.2553125
SLMO2	-0.9325
SNTA1	-0.315375
