Hybridization REF	TCGA-E2-A108-01A-13R-A10J-07
SETD4	-0.6259
DYNLT3	0.1117
FKBP11	-0.355166666666667
SESTD1	0.721166666666667
FLII	0.784
RPS16	-0.1843
CHPF	-1.02116666666667
CSNK2A1	-0.323333333333333
SUMO1P1	0.3575
FKBP6	-0.5275
ZNF214	0.1575
TWIST1	1.76616666666667
DDX56	-1.70233333333333
TRAM1L1	1.4956
EPO	1.75733333333333
MRPS18B	-0.55525
ZNF682	0.0383333333333333
RPL14	-0.168166666666667
MAFF	0.33675
LOC51136	0.064625
LY96	1.6555
DDX20	-0.14575
ABTB1	0.562833333333333
ARL5A	0.8422
CCT6A	-0.9525
HEPACAM	0.269
EHHADH	0.620666666666667
RBAK	0.324
CGB1	0.011
ITGB5	0.8517
YIPF3	-0.5915
FKBP2	0.24575
NR1D1	-1.2516
TMEM110	-0.07
NEK2	-0.760666666666666
PRAMEF8	-3.51775
C20orf52	-0.888
PCDHGA3	-0.32
VWA3B	-0.16825
NDUFA5	-0.25175
THAP9	-0.2185
FLVCR2	1.30333333333333
AP1S1	-2.2735
SMAD6	-0.379
SAV1	0.70275
SAT1	2.897125
ZNF251	1.036875
ADAMTS7	0.0175
RPP38	0.08825
C1orf211	-1.104
YPEL2	1.42075
RBMS1	0.98
ZNF445	-0.494666666666667
NRXN2	0.7665
PGBD4	0.099875
UGT2B28	-1.536
WBSCR16	-0.6433
NLRC3	1.755875
ASTL	0.25425
ST6GALNAC1	-1.82925
ZADH2	-0.47425
MLLT4	0.2965
ARL6	0.401833333333333
MEF2C	2.12425
CBFA2T3	-0.564
AFF3	-0.0754285714285714
COG7	-0.561833333333333
MYB	-0.961666666666667
PLXNA3	-0.3455
XRCC2	-1.77233333333333
MMS19	-0.861125
ST8SIA5	-1.390375
CHPT1	-0.436833333333333
KIAA1712	-1.10575
OR6X1	1.602
ACTR3	1.420375
UGCG	1.2985
OR4P4	-0.0215
ZAP70	-1.111
LPP	1.489625
ZNF485	-0.16425
PTPRCAP	1.665
IL12RB1	1.006
ATRX	0.6315
CHST8	0.086875
C14orf109	0.368
ARV1	0.30775
NMB	0.979428571428571
COX5A	-0.916333333333333
EIF6	-0.7825
MPPED2	0.271
SEMG1	-1.297
CHRDL1	2.8435
TRAF3IP2	0.328
WNK2	-0.398375
LILRA4	3.79283333333333
LAMA2	4.743
PXT1	0.2095
RLBP1	-2.5215
CD300C	1.22275
SLTM	0.029125
FLJ10404	-0.5195625
APOBEC3D	-1.37933333333333
RENBP	1.60383333333333
ATXN7L1	0.223875
NID1	0.89625
TUBGCP3	-0.49475
ITIH5	2.87338888888889
CCDC110	1.507
C8A	-2.93075
MGC87042	1.1855
HOXC13	-0.1745
TFDP2	-0.80675
HCP5	1.88925
POLI	0.346
UCN	-1.97633333333333
ZNF764	0.304
C8orf45	1.16375
FHL3	-0.8695
SPATA5L1	-0.349
MMRN2	3.3365
NDST1	0.0683333333333333
COL20A1	-0.512833333333333
ZNF248	-0.487166666666667
PELP1	-0.914166666666667
MBL2	-2.23133333333333
RNF41	-0.12625
C5orf24	0.208625
THOC5	-0.742375
SERINC3	0.465583333333333
RP11-151A6.2	0.16
CDCP2	0.02975
HIST1H2AA	0.22925
C11orf75	1.18766666666667
FKBP7	0.63675
DDOST	-0.22375
GPNMB	2.95733333333333
TTF2	-1.44133333333333
KCNT1	0.0635
SLC39A14	-0.944625
NGRN	0.2297
GPR137B	2.3845
MECP2	0.141625
PSMA1	-0.62975
C16orf73	-5.44
TMEM60	0.0396666666666667
CSN3	-0.567
NOS1	0.159833333333333
RAB7L1	0.612333333333333
YBX2	-0.14
KIAA1166	-0.250875
FUBP3	0.314333333333333
ABCG1	1.095
ACACA	-0.900833333333333
ARL11	1.5914
ATOH1	0.219
ODF1	-0.0773333333333333
CREB3L3	-1.1385
TMEM127	1.14807142857143
DSCAML1	0.67975
PLN	3.4845
LYPLA1	0.594666666666667
PRDM9	-1.5205
SASP	0.6415
PLUNC	-0.0225
INTU	-0.0045
HISPPD1	-0.33975
LNPEP	0.361666666666667
YARS2	-0.553
APCDD1L	-1.5075
ZCCHC4	-0.2094
FBXO22	-0.802
TTLL13	-0.1075
ZNF669	0.204166666666667
PTGDR	3.68275
DDX27	0.5325
KIAA0409	-0.376166666666667
GJB6	0.8335
ASB8	0.80925
PLP2	-0.1735
MEPE	0.60575
OR10J5	0.0295
KRT222P	1.7865
COQ7	0.0611666666666667
C1orf101	1.121
RERG	1.3222
CHMP5	0.696
THAP11	0.12075
ZNF43	-0.05
ZRANB3	-0.648833333333333
KRT13	1.09425
MRPL19	-0.252375
RBBP9	-0.539625
SPATA17	1.1275
BXDC5	-0.00583333333333334
PAFAH1B1	-0.295
MAGEE1	0.20175
OSTF1	1.4645
KIAA0323	-0.73975
TXNDC13	0.418
CNTN4	2.0535
LCE1B	1.349
UNQ501	0.005
ZNF154	0.08275
C3orf64	1.13525
SYT5	-0.2007
PON1	0.1755
FLJ10357	0.22225
ATP4A	-1.0135
GNPDA1	-0.676
MGAT1	1.38283333333333
C14orf121	0.04325
SLC35B2	-0.64825
MIER3	-0.168666666666667
CHEK1	-2.242875
ZNF8	-0.672
TXNDC1	0.322166666666667
CKB	-2.4678
RTN3	0.429214285714286
FZD2	-0.756833333333333
PART1	0.042125
PSMB6	-0.187
PCDHB8	-0.9055
PHC3	0.1938
PPP1R8	-0.539
NOVA2	1.86966666666667
TNFRSF11B	-1.163875
GOLPH3	0.862666666666667
UBLCP1	0.20325
SUHW3	-0.6975
TTLL1	0.6045
OPN4	0.1505
OR13G1	0.3115
ZPBP2	0.237166666666667
HSD17B11	-0.01675
C9orf50	-0.065
DHDDS	0.395928571428571
CTSW	2.0836
NEFM	-1.23266666666667
MRPL28	-0.341
SYN1	-0.6605
PIGV	-0.196333333333333
ZIM2	-0.27825
APBB1	0.194333333333333
SND1	-0.557
C1orf123	0.366666666666667
CHD3	-1.1475
BHLHB8	-0.0125
RNASE2	0.854666666666667
BCAP31	0.457
SLC25A44	0.107166666666667
CHD6	-0.6115
PIB5PA	0.961615384615384
SELS	0.647625
LOC541471	0.3745
FAT2	1.864
ZNF81	-0.00899999999999998
OR4C16	0.237
FLJ10081	0.0108
LRRC4	1.3795
CS	-0.517
N4BP2	-0.36525
IGFBP7	3.2315
ZNF318	-0.101666666666667
NDNL2	1.1265
ZNF609	0.311625
SIRT4	0.59775
EXOSC10	-0.64025
ECE2	-0.131083333333333
OVGP1	-0.1735
GTPBP3	-0.925
PACS2	-0.1201
C19orf36	-1.1655
ARL4C	0.532125
ATG4B	-0.9695
UBQLNL	0.0515
RHOXF2B	-3.7835
PLEKHG2	-0.2475
GALR1	-0.4345
AQP4	0.1815
HDAC7A	0.534833333333333
DCUN1D3	0.31525
OR8A1	0.4015
CCRN4L	0.0295
CBR4	-0.4548
KIFC1	-2.52183333333333
SLC7A14	-1.13183333333333
LHX5	-0.288
TRPC7	-0.4865
LPXN	1.08
SERPINA1	-1.363125
RPS13	-0.4981
BPIL3	-0.3235
PRKAA1	-0.7955
FADS2	-0.73
ENAH	0.4131875
PRO1768	0.2575
APBA2BP	-1.1355
LIPH	1.49833333333333
C3orf33	-0.7065
RCC2	-0.695857142857143
ALDH1A2	-2.745
RNF103	1.6855
AHCY	-1.16975
ALG12	-0.257
CCL17	2.37975
ZNF543	0.802
ESRRG	1.0545
CNGA1	1.39125
RDH5	2.032
OTX1	-0.0963
PTGFR	0.222
CDR2	-0.105375
SELE	6.2235
NLGN2	-0.607666666666667
EXOSC9	-0.91
ZNF566	-0.0176666666666667
KLRC2	-1.751
GPR12	0.0375
KIAA0196	0.525
PDRG1	-0.3375
SSR3	-0.394928571428571
MSI1	-0.7545
CST9	-0.0995
CC2D1A	-0.211625
PLAGL1	0.393222222222222
ZNF778	-0.2935
RNF2	0.31075
KLF6	2.26033333333333
THBD	2.6595
tcag7.1314	1.18375
NR5A1	-0.157
ABCD2	2.023
DNAJC7	-1.78075
CLEC4C	0.9335
TM2D3	0.991
CCDC4	-0.093
PLAC2	-0.09925
DCD	4.5535
FAAH	0.429375
POLA1	-0.424
TM7SF2	-0.216625
FLJ39822	0.0688333333333333
FLOT2	-0.206875
MAP4K1	0.745833333333333
SRP68	-0.66225
C21orf74	-0.547
ARPC5	1.171875
LOC126075	1.38375
HECW2	0.629125
ZDHHC4	-0.2815
ANKRD42	1.1534
PDE9A	-0.158833333333333
ABCA8	3.11875
NDUFS2	-0.0395
UBR5	0.523375
BTBD16	-2.72975
LOC554174	0.0355
ZNF20	0.4515
KIAA1843	-0.236
WDR17	-0.2605
C15orf33	0.5255
RNF113A	-0.2235
CAMKK1	-0.7077
CLCN2	-0.702
ANXA6	-1.2965
LOC340069	0.376
EMID1	0.344
DPM3	-0.569166666666667
ELA1	0.043
SLC25A13	-1.2125
KRT24	0.21575
SMPD1	-0.00716666666666667
TH	-0.0835
COL6A2	0.836428571428571
ANKS1B	0.89025
GPR126	-1.6185
ZC3H12A	0.4355
TMEM47	1.59983333333333
C2orf51	0.00749999999999999
C1orf88	1.70316666666667
HSF2BP	-0.2545
AKAP10	0.8845
RPAP3	0.012
KLHDC8B	0.732
STOM	1.7563
MUPCDH	-0.035125
C10orf72	-0.032125
PLEKHA3	0.649333333333333
TCP11L1	0.36275
CWF19L1	0.147375
SPEF1	0.489
YSK4	0.0305
ELN	2.295
SAMD8	0.803333333333333
MPI	-1.26383333333333
MEPCE	-0.6836
ABCC3	-0.341
NANOGP1	-3.414
KCNK17	3.047
HLA-DMB	5.32916666666667
RRAGA	0.88375
ANGEL1	-0.3615
RBM32B	0.0565
CPN1	-2.98625
MGC52282	-0.082
HLA-A	2.27083333333333
OR9G4	-0.2235
EDNRB	0.641125
SCD	-1.01878571428571
C14orf80	-1.17316666666667
BAGE2	-0.4835
RABL4	0.701666666666667
RCVRN	0.5395
SHANK1	0.352
NLRP7	-1.95575
CD226	2.239
STAT3	0.9186875
SYNJ2	-1.4893
TPCN2	-0.16
WDR36	-0.948583333333334
MBD4	0.176
ROBO1	-0.2019
ST3GAL6	-2.0775
SLAMF8	3.60733333333333
ATN1	0.146833333333333
GPR141	0.8315
KRT36	0.085
TPH1	-0.178
DDX52	0.10725
ZSCAN29	-0.121333333333333
TRPT1	-0.7255
DPEP3	0.617
DENND4A	0.156375
TSPAN16	-0.2915
PTCHD2	-0.461
LOC145814	-0.9855
CAP1	0.685
EIF5A2	0.0817
NT5DC3	-1.034375
SEPT9	-1.006125
SEZ6L2	-0.08375
EGFLAM	3.4725
VPS11	0.337625
NDUFB5	0.2815
CIDEA	4.55266666666667
IER5L	-0.121
N6AMT1	0.1155
FAM83C	-0.21775
OXR1	0.752416666666667
IRX1	0.651
DGKB	-0.173
GCN5L2	-2.2085
MIR16	0.303375
FBXW9	-0.60575
WDR4	-0.525666666666667
PDC	-0.2285
VPS33B	-0.65225
HEXB	0.44125
FLJ32214	0.06325
TCEB3	-0.773
CRLF1	-3.86975
ABI3BP	2.77125
C8orf22	-3.97425
PYCR1	-1.52225
KIAA1706	1.56975
CDK5R2	0.050875
WAS	1.156
C12orf60	-1.02125
CCBL2	0.043875
MADD	-0.2705
C5orf34	-1.514
WDR42A	0.3635
KLF12	0.6885
HSPA1A	1.3755
ITM2C	-1.0885
DAPK2	2.17966666666667
LOC442590	1.41
SUMF2	0.893
CENPA	-1.56030769230769
TMED5	0.0502500000000001
CDH6	0.12
BRP44	0.275375
THG1L	-0.622
GABRA2	-0.61375
C14orf166	-0.277
MYL1	-1.35533333333333
TNFSF18	0.3365
PAP2D	-1.20066666666667
PPIB	0.37625
KLHL4	-0.088
SFN	-0.3465
CCDC127	0.3015
FRAP1	-0.3105
GOLGA5	0.731
SDCCAG1	-0.050875
MGC21675	-0.466166666666667
C10orf95	-1.66775
KIAA1345	-0.484833333333333
C1orf163	-1.1605
LACE1	-0.214833333333333
OR10K2	-0.021
CENPN	-2.01588
TMED2	1.20475
UGT1A6	-0.9925
ANG	-0.74125
U2AF1	-0.864666666666667
CASC2	0.1195
NMT2	0.972
OSGEPL1	-0.0755
DFNB31	-1.194
SLC6A20	-0.042375
DKC1	-0.56125
FXYD4	-1.0385
WDR64	0.25475
MGC5590	0.469
CREBZF	-0.018
DAZ1	-0.116
PRPSAP1	-0.9725
GCHFR	-0.34625
TTC7A	-0.129875
LOC196993	0.48875
UBD	4.21566666666667
S100A1	-0.458625
RPL6	0.369333333333333
DNAJB6	0.43655
NAGS	0.4709
C2orf58	-0.1495
KERA	1.59883333333333
MT1X	-0.3516
UBE2B	0.8552
KEAP1	0.18525
MST1	-3.359875
OMA1	1.1305
ABLIM2	1.67575
BCL2L13	0.0923333333333333
JAZF1	0.7125
TMEM63B	0.257
S100A8	4.5618
ARFIP2	-0.54775
UROS	-0.277
KHDRBS2	0.3105
POLQ	-2.192
SOAT1	0.787
SPAG4	-1.93125
MRPS30	-1.5595
LOC494141	-0.61375
OR2T11	0.2505
ORAOV1	-0.8843
ZNF184	-0.290333333333333
TCEB3B	-0.2555
ADAM21	0.492
GDPD1	0.016
SPINLW1	-0.0905000000000001
PRR14	-0.0736666666666667
KCTD9	-0.0896
NUDT3	0.4275
KIAA1822	0.6805
HIST1H4K	0.885
DFNA5	-0.97075
GABPA	0.22725
C14orf44	-0.3025
POLB	-0.242125
PTAR1	-0.59875
SEC31A	0.4156
TRIM58	0.1425
TAS2R14	-0.5205
VPS8	-0.249875
H1F0	0.155333333333333
PRKCB1	-0.205666666666667
UGT2A1	0.207
TOR1B	0.0145
LSS	-1.68316666666667
C2orf19	-0.0735
HNRNPC	-0.228642857142857
TMEM100	1.47266666666667
LOC116349	-0.0765
OR51M1	0.0365
CCDC142	-0.90725
ISG15	1.1036875
ZCCHC14	-0.264375
CREBL2	1.873125
TGDS	-0.89775
DC2	-0.21225
CACNA2D3	-0.754
ZNF429	-0.57525
LYPD6	-0.531333333333333
SUCLG1	0.284166666666667
OR51I1	-1.085
MAGEH1	2.1145
PRPF40A	0.0585
SMR3A	1.332
SPINK2	0.615
THAP2	0.476
NPY5R	1.6115
IRF4	-0.702875
SPESP1	1.881
OR10S1	0.338
DTD1	-0.738
TUBE1	-0.0765
DDX19A	-0.4165
PDPN	0.3385
TMEM34	0.406666666666667
MGAM	1.6745
COL3A1	5.5715
GFM2	-0.7937
OR5A2	0.0875
PSG9	-0.53675
ARHGEF11	0.354666666666667
IVNS1ABP	-0.6279375
SIGIRR	0.61425
DUSP19	-0.084375
DNAJC14	-0.0855
ACSS1	-0.439
IL1RAPL2	0.4145
C4orf30	-0.6595
SEPT4	3.0615
LANCL3	-0.7575
SPAG17	1.79983333333333
PRDX3	0.037
HNF1A	-1.885625
P4HA2	-0.8295
RFWD3	-1.21566666666667
MOV10	-0.76275
DNAJA5	0.375857142857143
LOC729440	0.03775
LOC200383	0.36325
SMC2	-1.40175
MIXL1	-1.19033333333333
TMEM9	-0.59275
FAM86A	0.608
ZNF174	0.2905
MYH14	-0.835
CCR8	1.0475
VPS37C	0.44
GPATCH1	-0.081
B3GNT8	1.941
TBX4	-0.4375
CNR2	0.8485
PCDH1	0.857
C5orf29	3.438875
OCIAD2	0.635
PLCG2	2.128
KIAA0247	1.813375
HRH3	0.000900000000000001
CAPN13	3.081
CCR1	1.2537
MGC15523	-0.0936111111111112
UVRAG	0.502833333333333
DNAJA2	0.527333333333333
ITGA2B	-0.642833333333333
CLDN5	3.740625
PTPRN2	-0.826357142857143
ZNF512	-0.551333333333333
PSAP	1.60542857142857
CCDC140	-0.594
LRRC55	-0.122
CYP26C1	0.3445
C8orf47	1.00025
LYN	0.498875
DUSP6	1.3355
TGFB3	3.23893333333333
ELK1	-1.0161
PCDH11Y	0.162666666666667
HGD	-0.89525
C17orf58	-0.84775
MYO3A	-0.3795
SERPINE2	-2.37483333333333
AARSD1	-0.948875
C14orf73	-1.52625
ADAM33	0.247
ZNF491	0.119
MAPK6	-1.14283333333333
TCN1	1.59116666666667
SLC24A6	1.051
UBE2R2	0.80425
H1FNT	0.15575
TATDN2	-0.056
LILRB1	2.90075
P2RY5	1.925
NUCB2	0.08675
C2orf37	0.29075
SNX27	0.501333333333333
MTA3	-0.18675
FOXO4	0.62
ID4	3.13266666666667
SOX5	-1.12866666666667
PXMP3	1.199375
OR52M1	0.052
SFT2D3	-0.186875
INA	-3.206
MCOLN1	0.46725
NFIX	0.2939
CLEC14A	5.693
HIBCH	0.113
PLA2G5	1.717
TIMM10	-0.4015
MED17	0.3742
COL4A4	1.287
TPP1	0.739666666666667
GJA3	-1.351
TMPRSS5	-1.4765
AADACL3	0.27
DNMBP	-1.2655
ENPP5	3.201
NQO1	-0.8239
ZSCAN2	-1.070875
SEC24C	-0.209833333333333
GTF2A1L	-0.3345
AXIN2	-0.3663
FAM33A	-1.21208333333333
C16orf13	-0.46825
SPNS2	1.4295
TAF1	-0.45275
AP1G2	-0.883166666666667
RBM42	0.165166666666667
HCN2	-0.553166666666667
EFHB	0.230166666666667
RUSC1	-0.447833333333333
GRIK5	-0.01
USP21	-0.7805
ATAD3C	-0.2345
ORMDL2	0.785375
PRSS7	-2.9345
PSAT1	-3.854
FLJ13195	-0.598
TBC1D1	0.716833333333333
IFNG	5.13525
OTOS	0.0605
ZNF773	0.0146666666666667
EMD	-1.3475
RETN	0.454
CCL8	5.1355
APH1A	-1.21725
COX18	-0.127625
GTF2IRD2	-0.354
CCDC82	0.180416666666667
PAFAH2	0.6048
NPEPL1	-0.9483
RP11-114G1.1	0.9065
TP53INP1	1.763375
ZNF300	-1.103
FOXL2	-2.98125
LARP2	-0.0398333333333333
LATS1	0.10225
HTR6	-0.434
SPOCK2	2.59183333333333
RNF144B	2.63033333333333
HTATIP2	-0.547
MGC10334	-0.297916666666667
CENTA2	3.45016666666667
FGF2	0.90975
FXYD7	0.44925
PHYHIPL	-2.1055
GPR34	5.8215
DDX6	-0.00450000000000002
OR10W1	0.2755
LHFPL1	-0.408
ZNF313	0.245285714285714
VPS28	1.38175
AP3M1	-0.4416
AKR1CL2	0.6185
TRAF4	-1.338875
OR2B11	0.298
C19orf12	0.726666666666667
AKAP9	-0.194166666666667
C1orf62	-0.3175
SLC20A1	-0.4022
FAM112A	0.753
LDB2	2.443125
MRPS23	-0.275
KLK5	2.82375
SPTB	0.0488
EFEMP2	1.1005
EFNB2	1.576625
PCM1	0.0466428571428571
NMNAT3	1.230625
TSG101	0.349666666666667
C8orf40	0.207333333333333
NOB1	-1.47725
ABHD3	-0.256
GTF3C4	-0.615125
PIGN	0.427333333333333
GALNTL1	0.252
AEBP1	2.152625
OR9Q1	0.49
ANKRD2	0.17625
CCL28	-0.1575
TRIM38	1.21616666666667
TMCC1	0.232916666666667
SMG5	-0.31575
LRRC7	0.116
NCAPD2	-1.97133333333333
C6orf153	-0.53425
C1orf74	-0.1225
OTUD6A	0.139
DCP2	-0.341
TMEM24	0.01075
RPL18	0.0295
TMEM177	-0.702
LRRC37A3	0.043
C1D	-0.795833333333333
LDHC	-2.1935
UBE4B	-0.428166666666667
NIT1	0.114
BTN3A3	1.48575
RASD1	3.402
COMMD3	0.711
SHFM1	-0.03275
BIRC8	0.169
DUT	-0.39025
C12orf51	0.724
LRRC59	-1.0975
LY6H	0.3895
WDR22	0.626
EDEM1	-0.121071428571429
ADH1A	3.478
PANX2	-0.2106
CYP11B1	0.29525
CDC73	0.10275
GPR172A	0.3625
GSTM3	1.641
KCNA5	1.13025
SERAC1	0.448833333333333
NFATC2	0.9505
ANAPC5	-0.6044
C15orf24	0.7485
NFATC2IP	-0.825333333333333
TNRC6C	0.183333333333333
MGC102966	0.5615
FGD5	1.88633333333333
MED9	-0.38425
RAB13	0.770833333333333
C15orf49	0.0555
CRYGS	-0.4422
C12orf53	-0.9737
LOC283693	-0.3215
COX6B2	0.58075
PHF14	0.092125
FAM3A	-0.874375
RPL13	0.000300000000000017
PRDX2	-0.6838
FLJ34047	-1.25475
PRMT3	-0.8565
KCTD19	-1.762
TRIM10	-0.711833333333333
MGC26597	-0.91
GCNT4	0.0705
GPRASP1	1.64875
CDKN1C	0.33875
RHBDL2	1.7427
HSPH1	0.701
AQP1	3.904625
COL17A1	2.6922
GFAP	-0.081625
CDC16	-0.47575
KIAA1614	0.1
C6orf118	-0.319666666666667
ZSWIM5	-1.7395
FAM83F	2.89325
LYNX1	0.86675
SYNPR	-0.13225
XG	2.98666666666667
PRSS16	-0.50875
KIF13B	0.902571428571429
PCDH9	0.677625
HIST1H2AH	1.32683333333333
RBM18	-0.51875
ZNF626	0.60325
HEXIM2	0.173166666666667
ITFG1	0.5125
TUBG2	-1.5345
SFRS7	-0.194583333333333
C9orf14	-0.07
EXTL1	0.18975
GBP3	2.257
WDR5	-0.68175
RARG	-0.201666666666667
MYO7A	0.9915
CECR6	0.706
C13orf3	-1.774375
SFRS18	0.2125
ACVR1B	-0.1045
PSMD1	-0.1505
C7orf31	0.0798333333333333
ILVBL	-0.90575
IFNGR1	2.39075
RNF186	1.43725
NOL9	-0.66225
MAGEL2	0.862
SLC29A2	-0.9025
NHSL1	-0.55425
RBMX	-1.214
PSORS1C2	0.29925
RAD51L3	-0.12
LCN6	1.80375
ORAI2	-0.6395
BRUNOL6	0.0464
OR4K5	0.1145
CDC123	0.215875
MSLN	1.52033333333333
WWTR1	-0.121166666666667
ZNF700	-0.763166666666667
COBL	-0.3685
PPP1R16B	1.108875
GAS7	0.7006
MDN1	-0.9065
HAAO	0.739
C9orf68	0.579
TNFAIP2	1.820875
FOXN1	0.2605
hCG_2033311	-1.46566666666667
ATP6V0D2	0.5691
RPL41	0.640375
SLC38A1	0.722375
ARHGAP6	-0.576916666666667
ADAD2	-0.34875
PHF20L1	0.4930625
MCM3AP	0.0448333333333333
ST3GAL3	-0.656
SNX1	0.607166666666667
ELF5	2.179
PARP3	0.5465
RBM8A	-0.24425
LINGO4	0.2245
ITGA9	1.07166666666667
ZFR	-0.065
ACSL6	0.450375
FLJ20699	-0.2829
DAOA	-0.27125
FABP4	7.06275
KCNB1	2.1055
CANX	0.6281
SLC25A28	0.422833333333333
ADIPOR2	-0.30375
ECHDC2	1.048125
SMA4	-0.4965
FRZB	3.664625
PABPC1	0.676833333333333
DMRTB1	-0.1255
APOBEC3G	2.1225
CATSPER2	-0.365666666666667
CUEDC1	0.399666666666667
STARD9	0.02275
CLDN8	3.963
LOC23117	-0.927818181818182
E2F6	-0.8485
TMEM126B	-0.0871666666666667
DPY19L4	0.16725
GIMAP5	3.5715
NDUFA9	-0.288833333333333
FAM77C	0.291
CTPS2	0.8325
LOC51035	0.095
WDSOF1	0.411
EGLN3	-0.458875
PITX3	-0.0953333333333333
OR52E8	0.3035
GRM4	0.1375
KLK1	-2.37383333333333
GPM6B	-0.548
RRAGD	0.420166666666667
PAGE5	-2.597
UCHL5	-0.904
ULK3	-0.933666666666667
AIM2	3.481
PNO1	0.036
OR2F2	0.5935
GNAT2	0.022
SIX1	0.8775
ST13	0.495166666666667
ZBTB44	0.23725
TIMP2	0.487
ZMAT4	-3.19975
GTF2IRD1	-1.10566666666667
ZNF19	0.403333333333333
ZNF714	-0.652
RSC1A1	0.074
C9orf80	-0.00275
PSMA8	0.463833333333333
TMEM141	0.21475
COX4I1	-0.267857142857143
CTAGE1	-0.197
DTWD1	0.05275
HSD11B1	4.31725
KRT6B	3.85
ARID4B	1.05775
LHFPL3	-0.016
WWP2	-0.0354166666666667
ZNF326	0.0145
RGPD1	-1.12
CTSH	2.044
FASTKD1	-0.78275
PAF1	0.2258
TTC9C	-0.01125
IFT57	0.8623
PRSS36	-1.242
IL20RB	-1.7175
ZNF592	-0.134833333333333
DCTD	-0.3327
CFP	2.38275
MFNG	1.291125
JMJD2B	0.106
ALDH3B1	-0.648
THSD4	0.579333333333333
KCNJ5	2.99916666666667
LMNA	0.117833333333333
TBCD	-0.33075
ZNF250	0.217166666666667
CASQ2	2.55383333333333
PEG10	-1.73975
PRAME	-2.22266666666667
NP	-0.36875
TRIM59	0.384666666666667
ZNF12	0.612375
XTP3TPA	0.09425
SIGLEC7	1.0364
PANK4	-0.692
FAM70A	0.1675
SNED1	0.53375
HIP1	0.1856
RAET1E	-0.306833333333333
AMAC1L2	-0.6035
AHNAK2	-0.458666666666667
TOE1	-0.499833333333333
RECQL4	-0.76825
SPRYD3	0.4945
DPAGT1	-0.3765
MAGED2	1.3314
ANKRD55	0.53825
TRPS1	4.44808333333333
DOK7	-1.651
TFPI2	-4.15925
GTF2H3	-0.0915
CYP4F11	-0.811625
LHX2	-3.29316666666667
ATG16L1	0.3495
ASB12	0.458
C1orf116	2.058875
NF2	-0.4696
POM121	-0.7731
PHYHD1	1.6225
TXNDC17	-0.308166666666667
DKFZp779O175	-0.08775
NUP62	-0.0151428571428571
MYO18B	-1.12
PRAMEF1	-0.043
TCBA1	0.7445
TMEM168	0.5665
FJX1	-0.0993333333333333
CLCF1	-0.1325
SEPN1	-0.081375
IGSF2	0.48475
NUDCD1	0.182833333333333
TFF3	0.227833333333333
NDFIP1	0.831142857142857
CHCHD4	-0.53225
TNR	0.426
CUTA	-1.0635
USP44	-2.5185
DPP10	0.2685
IWS1	-0.0253333333333333
PCGF1	-0.60975
SULT1C4	0.189
NTF5	2.369
PTPN13	0.56775
SSTR5	0.0595
SFRP1	1.491125
IDH3B	-0.845625
SUOX	0.7425
TMCO5	-0.07875
GOLT1B	-0.47275
MIB1	-0.0492142857142857
PCDHGB1	0.0575
SUSD1	0.77725
ICAM5	-3.0395
PAPOLB	0.056
URM1	-0.3811
TMEM106B	0.296
LRIG2	-0.4245
SLC27A5	-1.3965
CLIC6	4.0697
ZNF420	0.716666666666667
SCN9A	-0.2973
KIAA1909	-0.46675
ELMOD1	-1.62025
PRKAG1	-0.10025
FAM64A	-2.50633333333333
EEF1G	-0.5313
SMAD5	1.13525
INCENP	-2.68475
WASF2	-1.8095
GARS	-1.1099
CDK10	-1.4388
HLX	0.8205
MDM4	-0.495
ZNRF1	-0.874928571428571
HHATL	-0.6935
FAM21C	0.192
HIST2H3C	-0.234
PFDN2	0.11925
ZNF200	-0.1395
NDN	1.00775
HBA2	-2.3395
FBLN5	2.682125
PUM1	0.4825
TNNT1	-2.84883333333333
C19orf59	0.353166666666667
HNRPH2	1.00766666666667
RAB7A	0.584333333333333
PMS2	-0.47
BIRC3	1.43233333333333
NRSN2	-0.466375
OR52K2	0.209666666666667
SPOCK1	0.0696428571428571
H2AFY	0.4925
RXRB	-1.0955
ZNF638	-0.0201666666666667
ANKRD45	0.526
ACTN4	-0.445333333333333
FXC1	0.3115
EIF2B5	-0.68275
VPS33A	-0.021
PINK1	0.53075
FAM106A	-0.0145
SKIP	0.681
GAPDHS	-0.20225
MUM1L1	2.5605
PSTPIP1	2.6705
CNTNAP1	-1.3071
CYP26A1	-2.5695
APOL2	1.3867
TACC2	0.21975
COX7A2L	0.303571428571428
HSD17B1	1.317375
ARRB2	0.63
SLC7A6	-0.4479
HSD17B10	-0.39275
RBJ	0.03875
NUP155	-1.59875
MRPL10	-0.790666666666667
CYCS	-0.958333333333333
CCDC46	1.11366666666667
TECTA	0.5135
GNAL	-0.40075
LPO	0.04
PEBP4	1.4175
DDX11	-2.6925
C18orf12	0.3855
TAF9B	-0.296666666666667
IMP4	0.06025
RPA4	0.498333333333333
NDUFS1	-0.80075
UPK1A	1.01433333333333
ARRDC2	0.802833333333333
C18orf20	0.1115
AES	0.316285714285714
CD2BP2	-0.177166666666667
C16orf54	0.9425
UGT2B17	-1.0225
FGFR1	-0.189590909090909
CEACAM6	2.936
CHRM5	0.70175
CERK	-0.533375
AP3S2	-0.0760714285714286
ANKS4B	-1.33625
CLCNKA	0.118
ZNF208	-0.00433333333333333
HLA-DRB5	4.7735
CARKL	-0.523
