Hybridization REF	TCGA-D8-A146-01A-31R-A115-07
SMARCA2	1.39375
TUBGCP6	0.137666666666667
CABLES1	-0.11275
C16orf77	1.85733333333333
ZNF791	1.0005
FUT5	1.084
ADH6	-2.4646
P4HB	0.90725
CLDND2	-1.19725
ALKBH8	0.646
PLAC4	-1.52225
F11R	0.842642857142857
MGC35295	0.158666666666667
PDZD4	-0.0468333333333333
LOC389073	-0.77225
FAM80B	-0.183
PSMB1	-0.157875
TXN	-0.322166666666667
VIPR1	2.3395
WBSCR18	0.4377
EXOSC6	-0.894
ACTA2	4.35116666666667
SP5	-0.82125
ANKRD1	-2.5805
DDR1	1.9978
ATP6V1D	0.38275
PTGS1	-0.219166666666667
RNF157	-1.4185
DCC	0.548666666666667
SPAG7	-0.1835
FBXO18	0.80275
UBE3C	-0.0575
HOXC6	1.15725
LRP2BP	0.494
MYST2	0.1135
PDSS2	0.1005
ATE1	-0.1495
ARAF	0.447
KLF10	0.4895
PLA2G2E	-0.163
ASCL1	-1.573
TSNAXIP1	1.81775
FAM131B	0.202875
IFNA10	0.201
NUP43	-1.148375
FAM44B	0.0445
L1TD1	-4.67183333333333
NMD3	-0.593333333333333
C18orf54	-1.7318
PHOSPHO1	-0.0615
RAG2	-2.064
EMILIN3	-0.463
METTL3	-0.4035
VPS13C	0.703375
REXO2	-0.81075
ANXA4	0.14575
CA1	-0.7295
DCP1B	0.53025
TULP3	-0.9755
ATP2A2	-0.201
ATIC	-0.74125
ADAM15	-0.308416666666667
NPL	1.14466666666667
LGR4	-0.38375
UEVLD	0.817166666666667
GAB1	1.41725
SNAI2	0.541666666666667
ZGPAT	0.061
SNF1LK	0.660875
DLEU1	-2.688
UBE2Q1	0.714375
ZMYM6	0.34975
JPH3	-1.23916666666667
FAM38A	-0.433083333333333
PXK	0.4645
DENND2D	2.4245
BAX	-0.68725
CP	-4.69636363636364
RPL37	-1.0061
G6PC3	0.175875
NCOA4	0.810666666666667
LRRC14	-0.366
GORASP1	1.23925
FCHO2	0.916
CYP24A1	-3.6448
FXYD3	2.3205
SMARCAL1	0.17125
ABCB8	0.846166666666667
CCDC44	-0.4465
PRDM7	-3.3155
USH1C	-1.20925
DNAH5	0.852333333333333
SRF	0.345166666666667
MAL2	2.09583333333333
PGPEP1	0.105083333333333
SIN3B	-0.298
SEMA3C	1.30183333333333
GRAMD3	1.52225
FBXO10	-0.43825
OR5D13	2.5905
FLJ31818	0.03325
CACNA1I	0.4335
S100A13	-0.615
TP63	2.30285714285714
ANXA11	1.1554
WDR66	1.70425
CSF2RB	0.3265
IFI44	0.1905
DACT1	2.32616666666667
ANKRD23	-1.524625
ATP5G1	-0.959833333333333
C21orf70	-1.06516666666667
PPWD1	-1.12275
DNAJC13	0.5505
PAH	-6.3645
PTCH2	0.57375
TRMU	-1.23375
CCDC9	0.399
USP3	0.2081
DCLRE1C	-0.3556
FAM55C	0.599
FRMD4B	2.02
CYP2R1	-0.31025
RFPL1	-0.051
XPO5	-0.816
ARL6IP2	-0.4535
OSBPL5	1.399
MMP9	4.13154545454545
KIAA0802	0.4485
DHRS2	-3.9355
SGEF	1.221875
TXNDC10	-0.7641
EXOC6	1.61375
RPS27	0.177333333333333
PNCK	-0.819833333333333
FSTL1	0.4445
AACS	0.0275
SLMAP	0.836333333333333
SAMD4A	-0.1525
ABRA	0.79975
SMARCD3	0.436
PKNOX2	-1.93566666666667
A4GNT	0.5305
C9orf39	-1.00866666666667
RALYL	1.71575
MGC33556	-2.565
C10orf25	-0.796
BBOX1	4.5335
NHEDC1	0.523
XDH	-0.79275
GCSH	-1.446
EDN1	1.13833333333333
MTERF	0.08875
CLK4	1.212125
ZNF799	1.666
KCNG1	-1.958375
CXCR4	0.4165
PTPRR	-1.307
IRAK1	-1.07875
LOC401397	-0.43375
TMSB10	0.795785714285714
CXCL3	-3.7979
TMC4	2.942
OR7A10	0.161
STYK1	2.93125
CHRNA10	-0.01725
CCNI	1.108
EP300	0.957714285714286
LOC165186	-0.882
HIC2	-3.2545
SDR-O	0.2995
OR2W1	-0.075
KCNA6	0.226
TRIM74	-1.524
REEP6	1.80175
ATP5G2	-0.0365
ERG	0.71425
TMEM42	0.40525
PARN	0.1625
SOD2	-0.473
DIRAS1	0.103833333333333
PNPT1	-1.3925
JOSD3	-1.3265
hCG_40738	0.0015
PDE1C	-1.705
SEMA4D	-0.3795
AGPAT1	-0.048
NOSTRIN	1.643375
MAP3K3	0.120666666666667
MAX	0.700785714285714
CAPS	0.721666666666667
SERPINA12	1.0405
OSBPL8	0.322125
RICS	1.9806
NR4A2	1.1015
PPCS	0.890833333333333
LONP1	-1.1685
SCYL3	1.81625
HERC2P2	-1.22283333333333
FIBCD1	-0.799
C15orf41	-1.2915
DMC1	-0.516833333333333
C20orf27	-0.51225
RPS6KA5	0.957
FAHD1	0.0353333333333333
SLC12A4	-0.04975
BRCA1	-2.44966666666667
GBL	-0.12575
SLK	0.701666666666667
NUDT9P1	-1.343
NOXO1	1.4855
USP52	-0.95875
BAZ1B	0.128375
SLCO2B1	3.15675
BBS12	1.32366666666667
LRGUK	1.25533333333333
TERF2IP	0.0325
COL1A1	5.885
KIAA0090	-0.136625
GRK5	0.191
AP1S2	-1.5192
TMEM52	-0.806
CA11	-0.152375
OR4A15	0.195333333333333
ACBD3	1.208
SPAG11B	0.42325
PRDM2	1.2333
FOXP3	0.088
SMYD3	-0.0493
LOC389199	0.3335
LGI2	1.23016666666667
NAPE-PLD	0.1812
ANKRD6	1.6185
WDR45	0.193666666666667
SHROOM1	0.7345
PSCD3	0.8445
PYY	0.1135
KCNC1	-0.9965
ARHGEF9	0.6229
OR8J1	0.437
GPR55	1.02966666666667
NS3BP	-0.778
C10orf22	0.725833333333333
NAT8L	0.11575
DUSP4	2.26083333333333
FOXM1	-2.9315
GRAMD2	0.6907
ZBTB48	0.245666666666667
BUD31	-0.3385
PABPC5	2.2405
CCDC41	-0.58825
FBXO11	-0.01275
C6orf148	-0.18825
RFXAP	-0.9325
C6orf15	1.58916666666667
CDK8	-0.865333333333333
C6orf70	0.719875
TESSP2	0.8265
ALG2	0.38225
PPP1R3D	0.99175
TPM3	0.114333333333333
SYT13	-1.73425
EPB42	0.179833333333333
CETN3	-1.1075
PRY	-0.1515
NTHL1	-0.457333333333333
POLR2B	-0.168
RPS28	-0.27325
P2RX3	-0.225
LYZL4	-0.63625
WBP4	-0.4983
PMM1	-0.49425
C11orf79	0.2555
CBLL1	-0.54475
IL1F10	-0.0585
VAX2	-0.333
SETDB1	0.2835
LRAP	-0.5135
GCLM	-0.775833333333333
CPEB3	1.78475
PPM1A	1.0223125
INTS1	-0.6465
CAMTA1	1.38158333333333
SAMSN1	-1.32125
LOC158830	-2.04083333333333
GMPPA	0.71325
AIPL1	-0.733333333333333
IL24	0.217583333333333
BDKRB1	-2.984
MLF1	-0.1369
TAF12	-0.462
ID1	-2.259125
THADA	-0.154
PIK3CB	-0.3785
OR4N5	1.1375
TBC1D17	-0.1475
COX8A	-0.47025
CDCA4	-0.45925
C2orf44	-0.91825
ZNF534	-1.12625
IMMP1L	0.221
NIPSNAP3B	0.49225
FTMT	0.00187500000000001
PWP2	-0.652333333333333
MMP15	-0.368
DNAH11	-1.8165
MTMR14	0.08675
DNAL4	1.37275
IPP	-0.5475
TMEM59	0.936125
C1orf157	0.0125
RGS4	0.116333333333333
DDX18	-0.9175
SNX6	0.15675
ZNHIT2	0.411833333333333
NCDN	-0.229
FLJ33534	0.09075
RAG1	-1.7175
OR4D10	0.392
PTPN5	0.8235
POMT1	0.213125
LRRC8A	0.545
CYP1A1	-1.213
CAPN1	0.820833333333333
DDHD2	-0.158875
GRIK2	0.05575
GNRHR	-0.4925
PPBP	0.36175
HTR3A	-0.9105
SLITRK4	0.98725
ANKRD49	0.003
BTF3	-0.5365
SARS	-0.38675
C13orf18	0.6075
CACNB1	-0.441428571428571
QKI	0.188681818181818
SETMAR	1.248375
MAN2B1	1.16283333333333
EML3	0.0105
ACADL	0.757333333333333
OFD1	0.05275
DEFB114	-1.7935
CGA	-4.3145
PEX16	-0.0323333333333333
LRRC10	-0.44
GNG12	-0.0775
C1orf152	-0.5845
CHRM1	-0.017
CD53	0.7655
DBH	-0.75925
TFAP2B	1.52425
HIST1H2BJ	-0.253833333333333
FAM46D	0.76
TMEM11	-0.478
C3orf32	-3.30375
PCCB	-0.510125
IPO13	0.3845
C6orf105	-2.947
COMMD5	0.1295
SUV420H1	0.0113000000000001
LTBR	0.94575
ARHGAP15	-0.354375
HDHD2	-0.117
TDRKH	0.193333333333333
LOC401052	2.1625
PSG4	-1.549
GNB4	0.067
SPATA4	2.012
SLC9A3	-0.336
OSBP	0.4655
NBPF3	0.58
DOCK11	-0.5095
SLC39A5	-1.55783333333333
PRR5	0.9117
C10orf63	1.11025
SMTNL2	-1.96775
ADRA1A	0.70075
ASAH1	3.0953
DOM3Z	0.2346
GIPR	0.2645
AHI1	-0.0189166666666667
NADSYN1	0.182166666666667
RGS14	-0.066
IL18BP	0.6374
RTN4RL1	1.99625
ARMC6	-0.666
PSMD5	0.132666666666667
HK3	1.3276
OR4S1	-0.1615
RSU1	0.7605
MAD2L1	-2.884
EIF4A3	0.3665
DLEC1	0.0858333333333333
E4F1	0.1555
CHMP2B	0.6799
CAMSAP1	0.11625
RPS21	-1.20316666666667
ARID5A	0.8755
UBE2N	-0.2761
IGSF8	1.4405
MAGEB6	-1.3805
ACAD11	-0.8446
MGC4172	-0.84525
LMO4	-0.8355
KLKB1	0.629
HP	-0.7635
HDAC3	-0.07
SCHIP1	0.53125
CLCA1	0.277
OLFML2A	1.445
C1orf112	-1.5475
KIF19	0.49525
HAPLN4	-0.2652
CXCR7	0.2915
GOT2	-0.4896
RAB38	-1.25475
DCX	-0.46925
PPM1H	0.286666666666667
NFYC	0.177
KIN	-0.120875
ZNF228	1.44725
PLSCR4	2.4135
HIG2	-0.2545
FAM79B	6.8085
C21orf86	-0.2534
KCNK10	0.1135
ZNF738	-0.693125
FSTL5	-1.39383333333333
OR6A2	0.0125
OTOA	1.57883333333333
EXOC1	0.278
AHRR	-3.226375
PDAP1	-1.56391666666667
C19orf6	-0.000374999999999983
ZAN	-0.021
LY6G6E	0.5895
EIF4E2	-0.73475
C20orf198	0.60275
ZNF324	0.357
CYP3A5	-2.51216666666667
ENTPD7	1.60666666666667
MBOAT5	0.514
GJB5	-0.44125
TTC13	0.5745
S100Z	-0.826166666666667
KIAA0664	-0.952333333333333
PDGFRB	2.25108333333333
IL17D	-0.0345
OR56B4	0.2005
RDX	-1.73633333333333
SLC34A3	0.236
IL28B	0.6025
JUND	1.346
CHRNB1	-0.222125
CAMK2B	0.2665
FETUB	-1.8225
CXorf23	0.950125
MRTO4	-1.34075
TTC3	1.1258
NDUFB8	-0.1995
EDG2	-0.76575
SEMA3G	1.572
IL23A	-1.4935
GRHL1	1.4911
LOC441054	-0.3425
WDR65	0.412625
PSTK	-0.1135
STOML3	0.265
R3HDM2	-0.000299999999999982
C5	-1.60675
SLC2A10	1.258
C3orf22	0.19025
PAQR3	-1.05915384615385
ANKRD26	-0.356166666666667
HCRTR1	-0.283
LOC399947	-0.795
PSD2	0.0445
TIGD2	-0.486833333333333
SCRN1	-0.852
COQ10A	-0.95775
DDI2	-0.604
METTL7B	-0.874333333333333
UCN2	0.41425
FAM92A3	-0.58125
WDR16	0.22025
ZNF511	-0.558666666666667
ZMYM5	-0.880875
POLR3G	-3.77
ZNF586	-0.14
C1orf49	-0.181166666666667
TANK	0.3035
RCAN1	-0.389166666666667
PELI3	1.1145
LIMD2	-0.12475
TMEM189	-0.279
NTN4	1.917
LOC151300	-1.438
CLEC2A	-1.9225
GPR135	-0.507625
DPYSL4	-1.3967
JAK2	0.547
TSHZ1	0.5835
TM9SF4	-0.05
ZNF264	1.0215
SIRPG	1.441
BICD1	-0.19125
HERC6	0.512333333333333
METTL5	-1.069
CASP1	0.31025
PRRT1	0.125
PLA2G4C	2.38383333333333
ICA1L	0.309071428571429
TPTE2	0.295333333333333
OTUD7A	0.689333333333333
AQP11	0.353
APOA2	-4.18
KALRN	-0.4598
SECTM1	0.192
IFNAR1	0.38925
TALDO1	0.011875
RAB11FIP4	-0.41075
EIF5A	-2.0765
FAM49A	1.94675
NEGR1	1.26233333333333
YTHDC2	-0.456
EHD2	0.265125
NCF1	2.2007
SCRT2	0.4385
HOXA5	-0.190333333333333
NUP133	0.449
FGF12	1.959
SLMO2	-0.703
SNTA1	0.759
CACNG2	0.1875
GCM1	1.688625
ELF1	1.07266666666667
TLR5	2.994
TCFL5	-0.730916666666667
RBMY2FP	-0.402
LOC100125556	0.647375
FAM129B	0.4875
MAP3K7IP1	0.04175
NCK2	0.471
OXA1L	-0.5585
FMO9P	1.0755
ZSCAN12	0.9395
PSMD12	-0.690583333333333
HSCB	-0.55325
CLDN10	-2.25725
MGC13053	-0.08
HPCAL4	-0.8835
ASZ1	0.215
MEX3D	0.630833333333333
NFAT5	-0.5244
CSPG4LYP1	-0.273
FBXO3	0.5795
DVL1	-0.333666666666667
CMKLR1	1.772
TYMS	-4.075625
PEF1	0.9095
ZNF750	1.96766666666667
MCM5	-1.337
MEGF11	-0.382
KCNK7	-0.0565
PTP4A3	0.4375
C1QTNF2	0.0291666666666667
OR6S1	-0.4015
FAM122B	-1.156
ZNF551	-0.336375
HBQ1	-1.4175
GEMIN6	-0.99125
ARSK	-0.8125
RBP7	1.83516666666667
CPNE9	-0.29325
DSC1	1.801
LOC730112	-0.493
MAP2K4	0.28275
HS3ST5	-1.2245
EPB41L3	0.632
TEKT2	0.272
CDKN2B	1.49858333333333
ZNF480	-0.5815
MAP3K6	0.5615
MAP6	2.39366666666667
HN1	0.023
OR2L13	0.3505
SLC16A11	0.721
FAM96A	-1.02775
APOL1	0.696
C5orf32	0.00775
RTP1	-0.485666666666667
RNF175	1.042875
ZBTB41	1.881875
AHCTF1	-0.3208
SAE2	-0.774
ITGA2	1.51558333333333
MME	0.597166666666667
CCDC14	-0.644
MAST4	1.54535714285714
KRT33B	-0.217
KCTD2	0.378166666666667
WDR26	0.924833333333333
MFI2	-0.317375
NR4A3	0.21
ARSA	1.5805
UNKL	0.1955
SULT6B1	-0.537
CCNA2	-3.3355
SOX15	0.482
PPAPDC1B	0.811166666666667
C19orf44	-0.1665
MCAT	0.386916666666667
ARID1B	0.176375
OR52N1	-0.185
C12orf48	-1.9745
MAGI1	0.518375
NIPA2	-0.784
GBX2	-1.6615
RSHL3	-0.02175
RAVER1	0.3245
C15orf17	-0.03925
SLC30A2	0.393
ZNF518	0.197
PCYT1B	-0.68025
C10orf114	-0.89425
EIF3H	-0.317333333333333
SLC25A39	-0.856333333333333
KIF1B	-0.17325
AMOTL2	0.15025
C6orf120	1.12375
PSRC1	-2.276
PLA2G10	3.04525
KIF5C	0.256875
MRPL37	-1.1825
C17orf62	0.457
C9orf135	2.05133333333333
DUSP10	1.6048
CLCNKB	0.185
PSMA5	-0.471125
C8orf53	-0.19225
AMPD3	0.158833333333333
PIAS1	-0.1
ADCYAP1R1	-0.3605
GYLTL1B	-0.28625
CDH20	0.210833333333333
FBXO7	-0.26825
TMEM134	0.519166666666667
FLJ14213	1.71916666666667
ZNF3	0.54975
LRRFIP1	0.196916666666667
CNOT2	0.31575
ABI3	2.314
ALDH5A1	-0.289166666666667
HNT	3.2335
SERPINA4	-2.302
TK2	0.689083333333333
STMN1	-2.166
GUCA2A	-0.153166666666667
GALNT10	1.1535
DPP6	-0.5887
C9orf93	-0.00762500000000001
PRELID2	-0.32425
STK39	0.041375
SFTPA1	-1.90775
CKS2	-1.91622222222222
RHO	-0.1865
C20orf135	-0.32775
XKR3	-2.345
CR1	0.675375
RPS6KA2	1.74507142857143
C20orf112	0.73775
MRPL22	-0.427
C4orf23	0.566833333333333
GADD45B	1.4995
KLHDC1	2.30183333333333
C2orf48	-2.8125
ZNF287	1.2615
DAAM2	-0.79275
DPPA2	-2.78383333333333
TCTN3	0.716666666666667
DNAJB11	-0.74525
FPR1	3.52875
DEFB4	-0.072
PTCD2	-1.0642
SMOC2	5.08166666666667
CABP7	0.148
SERPINB11	0.278
MAGEF1	0.70625
NDE1	0.818833333333333
ITGA10	-0.2055
FSHB	0.096
ANXA2	0.633875
HORMAD2	0.28875
HLCS	0.458
MCF2L	1.58158333333333
FH	-0.27425
TBC1D24	1.40225
KIAA1505	1.70225
LGALS2	-0.23875
CNBD1	0.4995
SYNPO2L	2.33375
PTPN23	0.572357142857143
C1orf183	-1.2295
MAGEA8	-2.9435
DGCR8	-1.376125
GSR	-2.45775
PAQR7	0.05925
ZNF676	0.276
CACNA1C	0.9909
SP7	-0.1365
PDCD6	0.22525
NRN1L	-1.383
BRI3BP	-1.00908333333333
KIAA1183	1.04525
ASB4	0.511
CCL23	1.3312
OBSL1	-0.904
SLC12A7	1.17566666666667
KIAA0240	1.2075
CD1B	-2.3925
FCGR2A	1.09225
MDC1	-1.08925
HTR1A	-0.0416666666666667
OCEL1	0.4
ATP11B	-0.582125
FBXO34	0.707166666666667
PCDH12	3.57983333333333
RPE	-1.10775
C17orf74	-0.1085
CSDC2	1.39483333333333
PET112L	-0.3155
TMBIM1	0.803375
P2RXL1	-0.3785
TCHP	-0.586
TRMT1	-1.24616666666667
F2RL2	0.586166666666667
LRRC32	3.06233333333333
IMPG2	0.288
BGLAP	-0.05525
LOC493869	-0.515
MRAS	1.842875
SLC35F5	0.47
CBWD1	0.859
AXL	-1.20425
ATP2C2	2.808
TELO2	-0.54525
PNPLA3	-2.973
PCDHB14	1.9205
CD276	0.59375
KRT80	-1.252
DUSP28	0.24
CSNK1E	-0.0251666666666667
SRP14	0.83
KCNQ4	0.222
KRT72	0.0173333333333333
CCDC117	-0.40425
C6orf89	0.448333333333333
TUBB2B	-2.929
RTN4IP1	-1.01625
CR1L	-3.63983333333333
CEND1	0.19375
C12orf41	-0.318166666666667
RNF31	0.38225
UBN1	0.500333333333333
C17orf32	-0.357625
SLC5A7	0.76275
GPR92	1.248
ESAM	2.4009
CTNNA1	0.692833333333333
HRBL	-9.99999999999779e-05
CBX4	0.9815
TMEM182	-0.25225
SH3TC2	-1.06083333333333
IL10	0.429666666666667
PXMP4	0.954
RNF167	-0.551
PAK7	1.5665
ETV3	-0.189
ATPIF1	-0.566833333333333
LOC554207	-2.20666666666667
OR8H1	0.16625
WDFY3	1.264375
DPM1	-0.6725
GPSM1	-0.4705
WDR92	-0.2225
LRP1	1.01433333333333
ANKH	0.746
THUMPD3	-0.84375
POLR1B	-0.99975
OLFM4	3.7175
RAD9B	0.114
TSPY2	-3.331
PAX6	-1.66483333333333
SCG2	-1.48925
SLC17A6	-0.321
FMO3	4.309375
PADI4	-0.406375
TUBB4	-0.6226
NLK	-0.9865
POU4F3	0.3705
SDF4	0.46
ITGBL1	3.6665
NETO1	-1.81425
TAP2	-0.180125
ABBA-1	-0.15725
GNAI1	-0.5515
VPS4B	0.426
NOPE	-0.6317
GALNT6	2.86733333333333
SESN1	0.99425
GBE1	-2.13611111111111
CLASP1	-0.34725
RASGEF1B	0.9575
ACOT11	-0.212357142857143
AFAP1	1.37625
OR2H2	0.0585
DPY19L2P1	-1.2395
DZIP1	-1.05075
SEC22C	0.412166666666667
GPR161	-0.481916666666667
RNF146	0.80025
WDR74	-1.18875
GALP	-1.2615
PURA	1.14025
DNPEP	0.111666666666667
RP11-78J21.1	-0.9485
ERBB2	1.326875
FANCM	-0.4935
NEO1	0.460666666666667
DDX3Y	-5.0493
RPS3A	-0.4785
MXRA7	0.5205
LGALS3	0.5675
GLT8D1	0.715
CFL2	-1.42833333333333
UPB1	0.03725
NAP1L5	0.10275
CLDN14	-0.2535
DHX38	-0.512
BTBD1	-0.5215
TARS2	0.239166666666667
ABCF1	-0.4515
FCF1	0.620666666666667
LRRC49	-0.3605
GUCY1B2	-2.814
C1orf177	-0.231
SMARCA4	-0.392642857142857
LRP8	-4.15766666666667
TAGLN3	-0.69825
MRPL14	-0.68625
TTRAP	0.28575
ZDHHC20	-0.04125
NFE2L3	-1.15475
KIAA1377	2.652625
PALMD	1.3508
TMEM43	0.019
TTL	-1.64
STAT5B	-1.26816666666667
SSB	-0.923125
OR10H5	0.3135
SLC22A13	-1.023
AKAP3	-1.3935
TIMM23	-0.413833333333333
OAS2	1.51858333333333
KIAA0423	1.8925
TRIM11	0.6735
GLIS3	1.61875
TMEM50B	1.04583333333333
ARHGEF4	-0.303875
DEGS1	-0.0328181818181818
TBL1XR1	0.510733333333333
G6PD	-1.47475
SP140	0.4654
MUC17	-0.312357142857143
NUDC	-0.6268
DNAJC5B	2.52316666666667
SCARA3	-0.683833333333333
CPA3	6.65266666666667
BCAT2	0.07125
MFN1	-0.2336
NRG3	1.0435
SNX11	0.43875
PLEKHH1	-0.798833333333333
GPR177	0.496666666666667
HCFC2	0.36375
TCAP	-1.409
MOCOS	-2.666
C14orf93	-0.0695
PRDM10	-0.0778333333333333
SLC16A4	0.4165
SRGAP1	0.383
VIP	1.089
DUSP27	0.951666666666667
LILRA1	0.9799
MC2R	-0.0215
MGC24103	-1.4615
MBTD1	-1.425
FUT11	-0.5155
USP33	0.4366
C15orf39	-1.54475
MAP3K12	-0.009375
PAAF1	-0.6665
BARHL1	-0.238
FLJ16165	-0.138
PIWIL2	-1.666
SYNE1	0.960818181818182
CMTM4	0.059
TSPYL1	1.0981
GUF1	-0.395666666666667
TMEM157	1.256
WDR44	0.50125
HIST1H3C	0.014
DKFZp666G057	1.378
RNPEP	1.15625
GAS2L2	0.300666666666667
ADH4	-4.5185
GRPR	2.01833333333333
FBXL17	1.05225
ZBTB10	0.6005
Gcom1	0.317666666666667
HTRA1	1.9227
ZNF585A	0.449
SLC26A2	0.614357142857143
OTOP3	0.012
WISP1	3.57033333333333
ATP2B4	-0.00141666666666665
FLJ10769	0.71025
CRAMP1L	0.331875
CHST12	-0.626
RAB22A	0.28375
TARDBP	-0.510642857142857
STAU1	0.17625
CRB3	2.05933333333333
MIG7	-0.815
CHMP1A	-0.204333333333333
ZNF160	0.370625
B3GALT6	-0.33625
BARX1	-1.72533333333333
C6orf167	-1.8455
NXNL1	0.335
DHX29	0.47375
HADHB	-0.153
PLXNB2	1.22775
ILDR1	-0.705
SLC15A3	2.77775
GAS2	-3.67083333333333
C20orf69	-0.11675
NUMB	0.13375
TNIP1	0.838625
MESP1	-0.127666666666667
PSKH1	-0.25725
NSFL1C	0.333875
RHOG	0.52225
HEY1	-1.74333333333333
KNG1	-2.04542857142857
ITGAX	2.1241
LIN9	-1.21733333333333
CANT1	1.67725
XRN1	0.1385
CCDC96	1.7366
HEATR6	-0.681833333333333
GNG7	0.670583333333333
RUNX2	1.5329375
SOX1	0.3495
FCRL5	1.6348
ZNF99	0.83425
FAM9A	-0.6335
SNX22	0.154666666666667
MBNL3	-2.45933333333333
ODC1	-3.0939
ADORA2B	-2.28983333333333
NR2F6	0.3575
ZFYVE16	0.297777777777778
SYNJ2BP	0.6872
POLE	-0.942
E2F2	-1.836375
THRA	-0.2665
PTGES2	-0.836166666666667
HIP1R	0.961666666666667
TMUB1	-0.374666666666667
ENO3	-2.49475
RSPH10B	0.3535
CXorf39	0.783
IRGC	-0.0195
GPR109B	0.71075
FLJ13305	-1.704
LCE3A	-0.2795
TNFRSF18	-1.11
DET1	0.12425
TRPM3	-0.146833333333333
C16orf79	-0.8935
FECH	-0.0815
RAP2A	-0.2185
CRIP1	3.4335
AZIN1	-0.18025
SLC7A7	3.33525
IL10RA	0.7711
TMEM64	-2.53175
CDC42EP4	1.1319
C16orf58	0.4909
ARG2	-3.04325
POU5F1P4	-5.02
FAM62B	0.021125
DNAH8	-2.0187
ASH2L	-0.083625
TSLP	-2.29316666666667
CNTNAP5	-0.122666666666667
TMEM16C	0.6155
IFNA14	-0.0125
SLC1A3	1.012375
CABYR	1.5435
BCL7B	0.0236
NUDT13	-0.6535
C13orf28	0.20225
C1orf53	-1.457
ARL6IP4	0.1961
RPL35A	-0.25825
EMR3	1.0985
RAB40C	0.944833333333333
SLC41A1	-0.685
LRCH1	-0.00724999999999998
LY6G5B	-0.7415
FAM124A	0.0250714285714286
MGC10981	-4.16266666666667
CLIP3	0.815
MAP4K2	-0.2235
CHIC1	0.5515
SULF1	4.60466666666667
C20orf30	0.0966428571428572
PRDM5	-0.212
ELOVL1	-0.16575
C11orf48	-0.806
SLC39A10	-0.29975
KCNV1	-0.074
ACP1	-0.6875
ZMYM2	-0.077625
B3GNT6	0.148
C9orf69	-0.25575
C2orf15	0.29825
C20orf166	-0.5945
HSP90AA6P	-0.6835
EDG7	0.189
NEURL	-0.607625
LPL	2.21516666666667
CLEC2D	0.159071428571429
GRRP1	1.54833333333333
CD8B	-2.9701
HIST1H3D	-0.9045
SLC6A12	0.739875
FAM27L	-1.011
CD84	2.3298
RASA1	0.7225
PHKG1	-0.122
MAGEA11	-1.867
IMPA1	-0.9136
NPM3	-2.08025
RARRES1	3.49275
SH3BP1	-0.164
B3GNTL1	-0.733
ARPC5L	-0.0965
KLHL26	0.7695
SIM2	-2.26775
GJC1	0.111
C20orf194	0.59475
EXO1	-2.87625
SLC2A2	-2.3006
LOC285074	-0.61925
LRG1	0.94475
KIRREL	0.2645
PIK3R1	1.26685714285714
C4orf34	1.8515
MAF	-0.961333333333333
ADCY4	4.0655
ZMIZ2	0.6679
SLC46A3	1.96383333333333
STAMBP	-0.2485
CCDC16	-0.06775
MS4A12	0.345
TCF20	-0.0275
LRRC46	1.80575
C20orf152	-0.33675
MRPS6	-0.31325
ABCB11	0.6455
KCNC2	5.54416666666667
CDH19	-2.5162
C9orf123	0.26
SSH3	1.184875
LDLRAD1	-1.99725
CCBE1	0.01625
ZNF135	1.454375
TAAR1	0.437
WFDC12	0.2215
CCDC42	0.242666666666667
FLJ12529	0.028
PER1	-0.240166666666667
TIMM50	-1.041
SMARCAD1	-0.2235
FAM26C	0.003
TP53TG3	-2.77066666666667
SH3RF1	2.0562
LMCD1	2.1755
GPR63	-0.6275
FLJ21986	-2.44075
AIFM3	0.2555
MICAL1	0.473
BLZF1	1.23433333333333
IQCA	2.36383333333333
PCDHGC3	-0.087
SAC	0.64875
BCL6B	2.1495
DDO	1.00425
MARCO	3.20225
DCHS1	1.377
C1orf170	0.685
CD200R1	1.3915
C22orf15	-0.5465
SEPT11	0.536333333333333
ADNP	0.82975
UST	1.4233
C13orf34	-2.17116666666667
RFFL	-0.373857142857143
APBA3	-0.096
C2orf60	-0.67875
CUTL1	0.271
PMS1	-0.978
ZNF689	0.9065
EIF3E	-0.851833333333333
IL9	-0.80125
RPL31	-0.57275
LY9	0.976166666666667
ATP2B3	0.04425
KDELR2	0.777041666666667
TFCP2	-0.133625
NLRP12	0.721125
FLJ45422	-0.04175
TLE4	-0.5319
ZNF570	0.3975
FLJ43806	-0.357
TLK2	-0.400125
CIR	0.28725
MARS2	-0.5065
COL24A1	1.8605
SDF2L1	-0.58
HIBADH	-0.446166666666667
IGFBP3	-0.980428571428572
C12orf23	1.042625
PSPC1	-0.287
C20orf43	0.1765
TRAV20	-0.582
ARHGAP24	1.27125
KIAA1975	-1.1295
C1QA	3.2882
DNTT	-5.8845
C10orf6	0.387916666666667
C11orf41	0.706875
HNRPF	0.11625
COL11A1	7.06516666666667
UBAP2	0.00616666666666667
CDKN2AIPNL	-1.0925
C20orf174	3.78225
SPRED2	0.26425
PLA2G12A	0.383666666666667
ICEBERG	-1.7546
SCN10A	-0.1705
C11orf65	-0.33025
GBP5	4.53075
PITPNC1	-1.0215
POU3F3	1.101
NCOA7	-0.3795
LIN7C	-0.5718
LOC348840	-1.2245
NKX2-2	-2.732
ANKRD13D	0.435375
LOC123688	-0.555
FUT2	2.15733333333333
