Hybridization REF	TCGA-BH-A0H5-11A-62R-A115-07
NR4A3	0.486375
ARSA	0.673
UNKL	0.208833333333333
SULT6B1	-0.576
CCNA2	-3.082
SOX15	-0.498
PPAPDC1B	0.298666666666667
C19orf44	0.563
MCAT	0.209166666666667
ARID1B	0.561125
OR52N1	0.243
C12orf48	-2.66325
MAGI1	1.557375
NIPA2	-0.9945
GBX2	-2.37575
RSHL3	1.181125
RAVER1	0.0513333333333333
C15orf17	0.337
SLC30A2	0.836375
ZNF518	0.15075
PCYT1B	-0.894
C10orf114	-1.60875
EIF3H	-0.121416666666667
SLC25A39	-1.06716666666667
KIF1B	0.10875
AMOTL2	1.2115
C6orf120	0.344875
PSRC1	-1.98625
PLA2G10	0.7225
KIF5C	0.6645
MRPL37	-0.8595
C17orf62	-0.292333333333333
C9orf135	-1.6305
DUSP10	0.9329
CLCNKB	0.0635
PSMA5	-1.273125
C8orf53	0.30575
AMPD3	0.293333333333333
PIAS1	0.57375
ADCYAP1R1	-0.411
GYLTL1B	0.982
CDH20	0.666666666666667
FBXO7	-0.1125
TMEM134	-0.147166666666667
FLJ14213	-0.170833333333333
ZNF3	-0.187
LRRFIP1	-0.0292083333333333
CNOT2	0.328583333333333
ABI3	1.567
ALDH5A1	-0.24725
HNT	1.2497
SERPINA4	-1.6975
TK2	0.48775
STMN1	-2.612
GUCA2A	0.2595
GALNT10	-0.339071428571429
DPP6	0.05605
C9orf93	0.63325
PRELID2	-0.224875
STK39	-0.46075
SFTPA1	-2.06725
CKS2	-3.42966666666667
RHO	1.112
C20orf135	-0.13575
XKR3	-2.324
CR1	0.43325
RPS6KA2	0.417928571428571
C20orf112	1.09175
MRPL22	-0.6585
C4orf23	0.506333333333333
GADD45B	1.80975
KLHDC1	2.0455
C2orf48	-2.1225
ZNF287	1.073
DAAM2	-0.063
DPPA2	-1.3015
TCTN3	0.1405
DNAJB11	-1.240625
FPR1	1.2465
DEFB4	0.1935
PTCD2	-0.0706999999999999
SMOC2	4.79066666666667
CABP7	-0.42275
SERPINB11	0.14275
MAGEF1	0.59275
NDE1	-0.764333333333333
ITGA10	0.5455
FSHB	0.4075
ANXA2	-0.2655
HORMAD2	0.356
HLCS	-0.18925
MCF2L	1.22108333333333
FH	-1.675375
TBC1D24	0.27325
KIAA1505	1.579
LGALS2	1.162
CNBD1	0.824
SYNPO2L	0.99425
PTPN23	-0.339285714285714
C1orf183	0.402666666666667
MAGEA8	-2.46875
DGCR8	-0.861125
GSR	-1.71525
PAQR7	-0.1225
ZNF676	0.1095
CACNA1C	0.4925
SP7	0.254
PDCD6	-0.24275
NRN1L	-0.13
BRI3BP	-1.25616666666667
KIAA1183	0.659
ASB4	0.268
CCL23	1.2895
OBSL1	0.116375
SLC12A7	0.0645
KIAA0240	1.973375
CD1B	-2.58983333333333
FCGR2A	0.53025
MDC1	-0.82375
HTR1A	0.831166666666667
OCEL1	-0.2695
ATP11B	-0.5304375
FBXO34	0.53
PCDH12	2.112
RPE	-1.334
C17orf74	1.45
CSDC2	-0.00849999999999999
PET112L	-0.0435
TMBIM1	0.827875
P2RXL1	-0.70525
TCHP	-1.14025
TRMT1	-1.075
F2RL2	-0.50675
LRRC32	1.9035
IMPG2	0.074
BGLAP	-0.20625
LOC493869	-1.82125
MRAS	2.55075
SLC35F5	0.02375
CBWD1	0.5195
AXL	-1.398125
ATP2C2	0.872
TELO2	-1.02225
PNPLA3	-1.93175
PCDHB14	1.75475
CD276	-0.9535
KRT80	-1.624
DUSP28	-0.28
CSNK1E	0.192833333333333
SRP14	0.7115
KCNQ4	-0.5915
KRT72	0.317333333333333
CCDC117	-0.552375
C6orf89	0.288
TUBB2B	-1.363
RTN4IP1	-1.12125
CR1L	-3.62383333333333
CEND1	1.306625
C12orf41	0.0203333333333333
RNF31	-0.3205
UBN1	-0.297666666666667
C17orf32	0.197375
SLC5A7	0.25425
GPR92	-0.135833333333333
ESAM	2.2062
CTNNA1	-0.200666666666667
HRBL	0.00689999999999999
CBX4	-0.009
TMEM182	-0.12
SH3TC2	-0.0993333333333333
IL10	0.635833333333333
PXMP4	-0.673
RNF167	0.0386
PAK7	4.339
ETV3	0.6015
ATPIF1	-0.766
LOC554207	-1.83666666666667
OR8H1	1.014
WDFY3	1.174375
DPM1	-0.70125
GPSM1	-0.8295
WDR92	-0.3236
LRP1	0.407333333333333
ANKH	-0.361125
THUMPD3	-1.185
POLR1B	-1.11925
OLFM4	5.1935
RAD9B	0.2705
TSPY2	-3.5805
PAX6	-1.3185
SCG2	-3.6435
SLC17A6	0.751
FMO3	2.5565
PADI4	-0.0595
TUBB4	-0.386
NLK	-1.061
POU4F3	-0.7195
SDF4	-0.4585
ITGBL1	2.63066666666667
NETO1	-1.855625
TAP2	0.12025
ABBA-1	-0.289333333333333
GNAI1	1.1295
VPS4B	0.98475
NOPE	-0.0348
GALNT6	1.125
SESN1	2.20275
GBE1	-1.478
CLASP1	-1.059
RASGEF1B	0.888875
ACOT11	-0.453714285714286
AFAP1	0.4645
OR2H2	0.45775
DPY19L2P1	-0.74525
DZIP1	-1.4425
SEC22C	-0.178333333333333
GPR161	-0.301833333333333
RNF146	1.19825
WDR74	-0.875125
GALP	-0.0275
PURA	1.07975
DNPEP	0.15425
RP11-78J21.1	-0.7555
ERBB2	1.703875
FANCM	-0.464416666666667
NEO1	0.495166666666667
DDX3Y	-4.2368
RPS3A	0.255375
MXRA7	0.354142857142857
LGALS3	0.496833333333333
GLT8D1	0.2015
CFL2	-0.421166666666667
UPB1	0.194
NAP1L5	0.83425
CLDN14	-2.49025
DHX38	-0.501
BTBD1	-0.179
TARS2	-0.715
ABCF1	-1.1927
FCF1	0.289833333333333
LRRC49	0.135
GUCY1B2	-1.9105
C1orf177	0.343666666666667
SMARCA4	-0.968357142857143
LRP8	-3.574
TAGLN3	-1.37
MRPL14	-1.338
TTRAP	0.15875
ZDHHC20	-0.38775
NFE2L3	-2.03775
KIAA1377	1.452
PALMD	2.6776
TMEM43	0.50325
TTL	-1.85875
STAT5B	-1.00366666666667
SSB	-0.71575
OR10H5	0.795
SLC22A13	0.09025
AKAP3	0.13375
TIMM23	-0.811666666666667
OAS2	1.42175
KIAA0423	0.7885
TRIM11	-0.400666666666667
GLIS3	0.378875
TMEM50B	0.588666666666667
ARHGEF4	0.406625
DEGS1	-0.0472727272727273
TBL1XR1	0.0910333333333334
G6PD	-1.7985
SP140	0.3543
MUC17	0.715857142857143
NUDC	-1.1459
DNAJC5B	0.806833333333333
SCARA3	0.0433333333333334
CPA3	4.062
BCAT2	-0.674625
MFN1	-0.5632
NRG3	0.464
SNX11	0.19125
PLEKHH1	-0.562333333333333
GPR177	1.21283333333333
HCFC2	0.2405
TCAP	-0.549
MOCOS	-2.135
C14orf93	0.16025
PRDM10	-0.0911666666666667
SLC16A4	1.08533333333333
SRGAP1	0.400333333333333
VIP	1.2345
DUSP27	-0.386666666666667
LILRA1	1.2447
MC2R	0.0005
MGC24103	-0.97525
MBTD1	0.4125
FUT11	-1.12633333333333
USP33	0.4551
C15orf39	-0.914
MAP3K12	-0.172125
PAAF1	-0.844833333333333
BARHL1	0.081
FLJ16165	0.1175
PIWIL2	-1.4525
SYNE1	1.01866666666667
CMTM4	0.120375
TSPYL1	1.0606
GUF1	-1.08083333333333
TMEM157	1.252
WDR44	0.00125
HIST1H3C	0.21775
DKFZp666G057	1.44175
RNPEP	-0.2235
GAS2L2	0.734666666666667
ADH4	-3.262
GRPR	2.50066666666667
FBXL17	-0.194
ZBTB10	0.0381666666666666
Gcom1	0.893055555555556
HTRA1	0.5482
ZNF585A	0.714166666666667
SLC26A2	0.487
OTOP3	0.169
WISP1	-1.40566666666667
ATP2B4	-0.838583333333333
FLJ10769	0.782
CRAMP1L	0.269125
CHST12	-0.94075
RAB22A	-0.305
TARDBP	-0.376571428571429
STAU1	-0.16725
CRB3	0.911
MIG7	-1.751
CHMP1A	-0.504166666666667
ZNF160	0.6585
B3GALT6	-0.52175
BARX1	-2.20833333333333
C6orf167	-1.478125
NXNL1	1.0475
DHX29	-0.2665
HADHB	-0.1405
PLXNB2	0.80675
ILDR1	1.78925
SLC15A3	0.91025
GAS2	-0.7435
C20orf69	0.3515
NUMB	0.19575
TNIP1	0.018125
MESP1	1.104
PSKH1	-0.3595
NSFL1C	-0.00674999999999999
RHOG	-0.39625
HEY1	-0.7005
KNG1	-1.751625
ITGAX	0.399
LIN9	-0.554166666666667
CANT1	0.00837500000000002
XRN1	-0.0234285714285714
CCDC96	1.2791
HEATR6	-1.246
GNG7	1.6415
RUNX2	1.1121875
SOX1	-0.252
FCRL5	0.9588
ZNF99	0.59475
FAM9A	0.3315
SNX22	0.238333333333333
MBNL3	-2.639
ODC1	-2.4796
ADORA2B	-1.99833333333333
NR2F6	-0.8265
ZFYVE16	-0.106833333333333
SYNJ2BP	0.1735
POLE	-1.472125
E2F2	-1.898
THRA	1.402
PTGES2	-1.35716666666667
HIP1R	0.332
TMUB1	-0.836166666666667
ENO3	-1.751
RSPH10B	-0.282
CXorf39	-0.3805
IRGC	0.13725
GPR109B	1.73975
FLJ13305	-0.6115
LCE3A	-0.911
TNFRSF18	-1.80616666666667
DET1	0.4505
TRPM3	1.26858333333333
C16orf79	-1.7425
FECH	-0.0501666666666667
RAP2A	-0.184333333333333
CRIP1	-0.2505
AZIN1	-0.761875
SLC7A7	1.9315
IL10RA	0.1374
TMEM64	-2.38325
CDC42EP4	1.9224
C16orf58	-0.3884
ARG2	-2.31225
POU5F1P4	-3.3175
FAM62B	-0.147
DNAH8	-1.851
ASH2L	-0.5675
TSLP	0.332166666666667
CNTNAP5	0.276833333333333
TMEM16C	1.386
IFNA14	0.593
SLC1A3	-0.21575
CABYR	1.07025
BCL7B	-0.169
NUDT13	-0.997833333333333
C13orf28	0.13
C1orf53	-0.794
ARL6IP4	-0.0333
RPL35A	0.51025
EMR3	-0.134
RAB40C	-0.281666666666667
SLC41A1	-0.328666666666667
LRCH1	0.603
LY6G5B	-0.7285
FAM124A	0.404928571428571
MGC10981	-3.63583333333333
CLIP3	1.0046
MAP4K2	-1.07116666666667
CHIC1	0.28475
SULF1	1.74516666666667
C20orf30	0.0205714285714286
PRDM5	-0.212875
ELOVL1	-0.268
C11orf48	-1.305875
SLC39A10	-0.876
KCNV1	-0.105
ACP1	-0.178166666666667
ZMYM2	0.258875
B3GNT6	0.511833333333333
C9orf69	-0.49375
C2orf15	0.49925
C20orf166	-0.103
HSP90AA6P	-0.654
EDG7	-0.5985
NEURL	-1.330375
LPL	4.809
CLEC2D	0.348714285714286
GRRP1	2.143
CD8B	-2.1389
HIST1H3D	-1.553
SLC6A12	0.161625
FAM27L	0.838
CD84	0.9907
RASA1	0.141
PHKG1	0.428
MAGEA11	-1.818
IMPA1	-1.3773
NPM3	-1.2175
RARRES1	4.79375
SH3BP1	-0.6565
B3GNTL1	-1.4745
ARPC5L	-0.805333333333333
KLHL26	0.48075
SIM2	-2.070875
GJC1	-0.1835
C20orf194	0.94125
EXO1	-3.214
SLC2A2	-2.47983333333333
LOC285074	-0.00275
LRG1	0.7435
KIRREL	0.9965
PIK3R1	3.07864285714286
C4orf34	0.733
MAF	-1.65983333333333
ADCY4	3.843
ZMIZ2	0.8331
SLC46A3	1.3615
STAMBP	-0.539666666666667
CCDC16	1.24175
MS4A12	0.125
TCF20	0.2665
LRRC46	0.20625
C20orf152	-0.03025
MRPS6	-0.525625
ABCB11	1.171
KCNC2	4.135
CDH19	-0.539833333333333
C9orf123	0.631166666666667
SSH3	0.7125
LDLRAD1	-2.4735
CCBE1	0.63175
ZNF135	1.56975
TAAR1	0.1965
WFDC12	0.7565
CCDC42	0.126666666666667
FLJ12529	0.05075
PER1	1.611
TIMM50	-0.7885
SMARCAD1	0.0558333333333333
FAM26C	0.491
TP53TG3	-1.15133333333333
SH3RF1	1.6276
LMCD1	1.36925
GPR63	-0.8185
FLJ21986	-1.57325
AIFM3	-1.00375
MICAL1	-0.973833333333333
BLZF1	0.375833333333333
IQCA	3.01116666666667
PCDHGC3	-0.0365
SAC	0.66275
BCL6B	1.27616666666667
DDO	1.1495
MARCO	2.24875
DCHS1	0.715333333333333
C1orf170	0.716833333333333
CD200R1	0.813
C22orf15	0.693
SEPT11	-0.736333333333333
ADNP	0.13275
UST	-0.0941
C13orf34	-1.50016666666667
RFFL	-0.253642857142857
APBA3	-0.9905
C2orf60	-0.67425
CUTL1	-0.4302
PMS1	-0.538
ZNF689	1.364
EIF3E	0.636333333333333
IL9	0.109833333333333
RPL31	0.2935
LY9	1.46733333333333
ATP2B3	1.44125
KDELR2	-0.860708333333333
TFCP2	0.034875
NLRP12	-0.178625
FLJ45422	0.6245
TLE4	0.3152
ZNF570	0.0095
FLJ43806	-0.354
TLK2	-0.519625
CIR	1.3385
MARS2	-0.5295
COL24A1	0.29375
SDF2L1	-1.3735
HIBADH	0.338833333333333
IGFBP3	-1.85671428571429
C12orf23	-0.354375
PSPC1	0.034
C20orf43	-0.031
TRAV20	1.8065
ARHGAP24	1.374375
KIAA1975	-0.194625
C1QA	2.5609
DNTT	-4.56633333333333
C10orf6	-0.641083333333333
C11orf41	-0.260125
HNRPF	-0.33
COL11A1	2.025
UBAP2	-0.478166666666667
CDKN2AIPNL	-0.921
C20orf174	2.813
SPRED2	-0.133
PLA2G12A	-0.115
ICEBERG	-0.718
SCN10A	0.83
C11orf65	-0.0065
GBP5	2.9
PITPNC1	-1.027
POU3F3	-0.111
NCOA7	1.584125
LIN7C	-0.3507
LOC348840	-0.6365
NKX2-2	-3.047
ANKRD13D	-0.4695
LOC123688	0.1145
FUT2	1.28466666666667
TAAR8	0.2325
FZD4	0.449833333333333
PNMA3	-0.6835
OR4L1	0.576
WIT1	-1.86125
EXOC3L	0.4375
ATPBD4	-0.143
KRBA1	-0.3005
UBXD6	-0.574
HOXB7	-1.2315
C7orf23	0.051
UNQ338	2.00375
STAB2	3.0325
CDC20B	0.37025
IRF9	1.41475
CENTG1	-0.0895833333333333
TNPO2	-0.18125
MCPH1	0.16225
BMS1P5	-0.17775
SLC26A7	1.3215
HIST1H3J	-0.6655
C9orf3	0.6415
LBH	2.24975
MYO1D	0.179375
PTDSS2	0.15025
NFU1	0.54225
DEPDC4	-1.44675
WNT7B	-0.1976
GLP2R	0.347666666666667
SETD4	-0.3947
DYNLT3	-0.8385
FKBP11	-0.7385
SESTD1	0.819333333333333
FLII	0.042
RPS16	-0.349
CHPF	-0.347333333333333
CSNK2A1	-0.640833333333333
SUMO1P1	-0.12775
FKBP6	-1.2485
ZNF214	1.58583333333333
TWIST1	0.7445
DDX56	-1.08433333333333
TRAM1L1	2.1589
EPO	-2.943
MRPS18B	-0.1915
ZNF682	-0.3585
RPL14	0.412166666666667
MAFF	1.63625
LOC51136	-0.300625
LY96	-0.57075
DDX20	-0.22225
ABTB1	0.905
ARL5A	0.023
CCT6A	-1.557
HEPACAM	-0.128833333333333
EHHADH	-0.327166666666667
RBAK	-0.0271666666666667
CGB1	0.555
ITGB5	0.0578
YIPF3	0.2825
FKBP2	-0.47225
NR1D1	0.5105
TMEM110	-1.4795
NEK2	-2.10566666666667
PRAMEF8	-2.447
C20orf52	-1.47733333333333
PCDHGA3	-0.114
VWA3B	0.53925
NDUFA5	0.0655
THAP9	-0.28125
FLVCR2	-0.615
AP1S1	-1.575625
SMAD6	-0.97075
SAV1	1.719375
SAT1	1.8455
ZNF251	0.9745
ADAMTS7	0.0362
RPP38	0.19925
C1orf211	-2.588
YPEL2	1.1389
RBMS1	0.66125
ZNF445	-0.569666666666667
NRXN2	1.0915
PGBD4	-0.016375
UGT2B28	2.22575
WBSCR16	-0.4815
NLRC3	-0.087
ASTL	1.15775
ST6GALNAC1	-2.00675
ZADH2	0.18775
MLLT4	0.870916666666667
ARL6	-0.307833333333333
MEF2C	1.05675
CBFA2T3	-0.7
AFF3	1.47942857142857
COG7	-0.0381666666666667
MYB	0.0156666666666667
PLXNA3	-0.221
XRCC2	-2.6515
MMS19	-0.20925
ST8SIA5	-0.68225
CHPT1	1.39583333333333
KIAA1712	-1.154875
OR6X1	0.9965
ACTR3	-0.775
UGCG	0.5365
OR4P4	0.893
ZAP70	-2.223
LPP	1.33725
ZNF485	-0.37975
PTPRCAP	-0.00600000000000002
IL12RB1	0.00675000000000001
ATRX	0.4721
CHST8	-0.306
C14orf109	-0.10925
ARV1	-0.00525
NMB	0.0177142857142857
COX5A	-1.47716666666667
EIF6	-0.9655
MPPED2	1.77016666666667
SEMG1	-1.8995
CHRDL1	2.182
TRAF3IP2	1.38825
WNK2	-0.193125
LILRA4	0.6985
LAMA2	4.28375
PXT1	1.48
RLBP1	-2.99625
CD300C	-0.44875
SLTM	0.3215
FLJ10404	-0.1788125
APOBEC3D	-2.45583333333333
RENBP	-0.249666666666667
ATXN7L1	-0.0575
NID1	0.08425
TUBGCP3	-0.72875
ITIH5	2.30822222222222
CCDC110	2.39675
C8A	-2.76475
MGC87042	-0.1165
HOXC13	-2.6465
TFDP2	-1.07875
HCP5	1.536
POLI	1.59525
UCN	-1.71316666666667
ZNF764	-0.608166666666667
C8orf45	1.2935
FHL3	-0.2025
SPATA5L1	-0.4505
MMRN2	3.40583333333333
NDST1	0.393166666666667
COL20A1	0.287333333333333
ZNF248	0.0116666666666667
PELP1	-0.215
MBL2	-2.23066666666667
RNF41	0.071125
C5orf24	-0.433
THOC5	-0.482375
SERINC3	0.55275
RP11-151A6.2	0.743
CDCP2	-0.108
HIST1H2AA	1.17625
C11orf75	0.999
FKBP7	-0.29725
DDOST	-0.281
GPNMB	0.558833333333333
TTF2	-1.98433333333333
KCNT1	-0.418
SLC39A14	-1.148
NGRN	0.2015
GPR137B	0.923
MECP2	-0.157625
PSMA1	-0.60675
C16orf73	-4.44175
TMEM60	0.388166666666667
CSN3	1.817
NOS1	1.372
RAB7L1	-0.047
YBX2	-1.0815
KIAA1166	1.48625
FUBP3	-0.436333333333333
ABCG1	0.4755
ACACA	-1.07016666666667
ARL11	0.109
ATOH1	0.3645
ODF1	0.190833333333333
CREB3L3	-0.314166666666667
TMEM127	0.285071428571429
DSCAML1	1.4525
PLN	2.48616666666667
LYPLA1	-0.827333333333333
PRDM9	-1.15225
SASP	1.1585
PLUNC	0.2815
INTU	1.48
HISPPD1	0.54725
LNPEP	-1.1435
YARS2	-0.735166666666667
APCDD1L	0.751
ZCCHC4	-0.0836
FBXO22	-1.5355
TTLL13	-0.3635
ZNF669	-0.222
PTGDR	2.64925
DDX27	0.013
KIAA0409	-0.397166666666667
GJB6	0.77575
ASB8	0.75675
PLP2	-0.161333333333333
MEPE	0.36075
OR10J5	-0.1585
KRT222P	2.67525
COQ7	-0.517333333333333
C1orf101	2.073
RERG	3.3608
CHMP5	-0.361125
THAP11	-0.051
ZNF43	0.807
ZRANB3	-0.7635
KRT13	4.241125
MRPL19	-1.10175
RBBP9	-0.04475
SPATA17	0.32725
BXDC5	-0.239833333333333
PAFAH1B1	-0.686666666666667
MAGEE1	0.06675
OSTF1	-0.26625
KIAA0323	-0.0619166666666667
TXNDC13	0.2425
CNTN4	1.8645
LCE1B	-0.1095
UNQ501	-0.34925
ZNF154	0.66625
C3orf64	1.3815
SYT5	1.0644
PON1	0.677
FLJ10357	0.423375
ATP4A	-0.1035
GNPDA1	-0.6675
MGAT1	0.408166666666667
C14orf121	0.177
SLC35B2	-0.000999999999999997
MIER3	0.0758333333333333
CHEK1	-4.35525
ZNF8	-0.802
TXNDC1	-0.5145
CKB	-1.2726
RTN3	0.0757857142857143
FZD2	-1.787
PART1	2.19275
PSMB6	-0.93375
PCDHB8	-0.971
PHC3	-0.00510000000000003
PPP1R8	-0.2865
NOVA2	1.01033333333333
TNFRSF11B	-2.239
GOLPH3	0.579166666666667
UBLCP1	-0.26725
SUHW3	-1.42825
TTLL1	0.93375
OPN4	-0.1245
OR13G1	0.7
ZPBP2	0.885
HSD17B11	-0.407875
C9orf50	0.05
DHDDS	-0.00235714285714285
CTSW	0.1451
NEFM	-1.08933333333333
MRPL28	-1.166
SYN1	1.167
PIGV	0.656833333333333
ZIM2	1.74575
APBB1	0.612666666666667
SND1	-0.5375
C1orf123	0.214
CHD3	-0.613
BHLHB8	0.4155
RNASE2	-0.987
BCAP31	-0.168125
SLC25A44	-0.369166666666667
CHD6	-0.0876
PIB5PA	1.64353846153846
SELS	0.005
LOC541471	-1.169875
FAT2	2.733
ZNF81	-0.1675
OR4C16	0.797
FLJ10081	0.7178
LRRC4	0.015
CS	-1.24833333333333
N4BP2	0.58075
IGFBP7	0.9205
ZNF318	-0.356916666666667
NDNL2	0.690125
ZNF609	0.533375
SIRT4	0.85275
EXOSC10	-0.1465
ECE2	0.719916666666667
OVGP1	0.583
GTPBP3	-2.0205
PACS2	0.099
C19orf36	-0.538666666666667
ARL4C	0.019125
ATG4B	-0.29875
UBQLNL	1.6305
RHOXF2B	-3.1595
PLEKHG2	-1.3265
GALR1	0.721
AQP4	0.652
HDAC7A	0.132833333333333
DCUN1D3	0.346
OR8A1	0.471
CCRN4L	-0.89975
CBR4	-0.2365
KIFC1	-2.755
SLC7A14	-0.868
LHX5	-0.287
TRPC7	-0.291
LPXN	-1.12625
SERPINA1	-0.9575
RPS13	0.0107
BPIL3	-0.3545
PRKAA1	-0.866
FADS2	-1.0782
ENAH	0.2374375
PRO1768	-0.2615
APBA2BP	-1.1555
LIPH	2.232
C3orf33	-0.49175
RCC2	-0.876428571428571
ALDH1A2	-2.5727
RNF103	1.86125
AHCY	-0.81075
ALG12	0.139
CCL17	1.07175
ZNF543	0.872166666666667
ESRRG	2.4111
CNGA1	1.70875
RDH5	1.60416666666667
OTX1	-0.2634
PTGFR	-0.487333333333333
CDR2	-0.546125
SELE	2.96275
NLGN2	-0.866166666666667
EXOSC9	-0.47625
ZNF566	0.605666666666667
KLRC2	-1.876
GPR12	0.866
KIAA0196	0.134
PDRG1	-0.40625
SSR3	-0.887
MSI1	0.4335
CST9	1.405
CC2D1A	-0.0741250000000001
PLAGL1	1.15461111111111
ZNF778	-0.9925
RNF2	-0.052
KLF6	2.7935
THBD	1.81283333333333
tcag7.1314	1.26725
NR5A1	1.1425
ABCD2	1.42375
DNAJC7	-1.403
CLEC4C	-0.5215
TM2D3	0.89275
CCDC4	-0.6175
PLAC2	-2.11475
DCD	5.8385
FAAH	0.512625
POLA1	-1.2635
TM7SF2	0.034875
FLJ39822	-0.829833333333333
FLOT2	-0.174875
MAP4K1	-0.940666666666667
SRP68	-0.934625
C21orf74	0.2315
ARPC5	-0.344625
LOC126075	1.01225
HECW2	-0.244375
ZDHHC4	-0.21975
ANKRD42	0.7355
PDE9A	0.6695
ABCA8	2.5265
NDUFS2	-0.41375
UBR5	-0.1
BTBD16	-2.697
LOC554174	-0.5955
ZNF20	0.733
KIAA1843	1.535
WDR17	0.088625
C15orf33	0.715
RNF113A	-0.47
CAMKK1	-0.8612
CLCN2	-1.61925
ANXA6	0.021
LOC340069	-0.0135
EMID1	0.894875
DPM3	-0.354
ELA1	0.5155
SLC25A13	-1.0071
KRT24	0.156
SMPD1	-0.176833333333333
TH	-0.25225
COL6A2	-0.2755
ANKS1B	1.16575
GPR126	-1.4055
ZC3H12A	0.5175
TMEM47	1.50433333333333
C2orf51	-0.125833333333333
C1orf88	2.3125
HSF2BP	-0.381
AKAP10	0.29425
RPAP3	-0.21
KLHDC8B	0.516375
STOM	0.6388
MUPCDH	0.270875
C10orf72	0.1125
PLEKHA3	0.159833333333333
TCP11L1	-1.59425
CWF19L1	-0.340875
SPEF1	0.589769230769231
YSK4	1.234
ELN	1.3763
SAMD8	-0.260333333333333
MPI	-0.922666666666667
MEPCE	-0.1227
ABCC3	-1.44125
NANOGP1	-2.679
KCNK17	1.742125
HLA-DMB	4.01733333333333
RRAGA	0.951
ANGEL1	-0.05
RBM32B	0.0155
CPN1	-2.24725
MGC52282	-0.0261
HLA-A	0.7445
OR9G4	1.053
EDNRB	0.480125
SCD	-1.49535714285714
C14orf80	-1.93983333333333
BAGE2	0.1415
RABL4	0.611333333333333
RCVRN	0.1145
SHANK1	0.85
NLRP7	-3.58225
CD226	0.758
STAT3	0.77975
SYNJ2	-1.2353
TPCN2	-0.577833333333333
WDR36	-0.863416666666667
MBD4	-0.38
ROBO1	-0.7491
ST3GAL6	-1.88
SLAMF8	2.7035
ATN1	0.969
GPR141	0.362
KRT36	-0.6745
TPH1	0.7035
DDX52	-0.05475
ZSCAN29	-0.489
TRPT1	-0.372333333333333
DPEP3	0.74075
DENND4A	-0.456
TSPAN16	1.1195
PTCHD2	-0.567
LOC145814	0.21375
CAP1	-0.140666666666667
EIF5A2	-1.0665
NT5DC3	-0.2895
SEPT9	-1.194625
SEZ6L2	-0.0055
EGFLAM	3.963
VPS11	0.487125
NDUFB5	-0.184833333333333
CIDEA	3.75783333333333
IER5L	-2.129
N6AMT1	-0.34525
FAM83C	0.000250000000000028
OXR1	0.512666666666667
IRX1	2.392
DGKB	-0.317
GCN5L2	-1.055
MIR16	-0.253875
FBXW9	-0.169
WDR4	-2.1115
PDC	-0.3165
VPS33B	-0.608
HEXB	-0.3855
FLJ32214	1.18175
TCEB3	-1.13225
CRLF1	-2.074
ABI3BP	1.07575
C8orf22	-3.77775
PYCR1	-1.737625
KIAA1706	1.14475
CDK5R2	1.270625
WAS	-0.446
C12orf60	-1.23275
CCBL2	0.5805
MADD	-0.02125
C5orf34	-1.9965
WDR42A	0.5657
KLF12	0.4255
HSPA1A	0.78525
ITM2C	-0.33575
DAPK2	2.45533333333333
LOC442590	2.243
SUMF2	0.679
CENPA	-3.55176923076923
TMED5	-0.41
CDH6	-0.5973
BRP44	-0.33475
THG1L	-0.53025
GABRA2	-1.97825
C14orf166	-0.36825
MYL1	-1.22516666666667
TNFSF18	0.382
PAP2D	-1.46633333333333
PPIB	-0.69225
KLHL4	0.459625
SFN	-0.00383333333333333
CCDC127	-0.14875
FRAP1	-0.1765
GOLGA5	0.668
SDCCAG1	0.38325
MGC21675	0.477666666666667
C10orf95	-0.80125
KIAA1345	0.824666666666667
C1orf163	-0.9495
LACE1	-0.995333333333333
OR10K2	0.675
CENPN	-2.64168
TMED2	-0.155
UGT1A6	-1.717
ANG	-0.00775
U2AF1	-0.826
CASC2	2.66116666666667
NMT2	0.459
OSGEPL1	0.135375
DFNB31	-0.0915
SLC6A20	0.719375
DKC1	-0.824
FXYD4	-1.678
WDR64	1.8365
MGC5590	0.2605
CREBZF	0.109833333333333
DAZ1	0.464
PRPSAP1	0.30925
GCHFR	-0.98475
TTC7A	-0.920125
LOC196993	1.38425
UBD	1.52733333333333
S100A1	1.38875
RPL6	-0.408166666666667
DNAJB6	0.2282
NAGS	1.1205
C2orf58	0.1985
KERA	0.406166666666667
MT1X	0.8479
UBE2B	0.9247
KEAP1	-0.1795
MST1	-1.066
OMA1	0.218
ABLIM2	0.60525
BCL2L13	-0.220083333333333
JAZF1	-0.304833333333333
TMEM63B	0.933
S100A8	0.9448
ARFIP2	0.46125
UROS	-0.38
KHDRBS2	1.099
POLQ	-2.638
SOAT1	-1.81225
SPAG4	-2.18
MRPS30	-1.20466666666667
LOC494141	-0.58575
OR2T11	0.781
ORAOV1	-0.6897
ZNF184	-0.239333333333333
TCEB3B	0.364
ADAM21	-0.552
GDPD1	0.0215
SPINLW1	0.165
PRR14	-0.329833333333333
KCTD9	0.1798
NUDT3	-0.56375
KIAA1822	0.393
HIST1H4K	-0.712
DFNA5	-1.37525
GABPA	-0.055
C14orf44	1.074
POLB	0.004125
PTAR1	0.55425
SEC31A	-0.2903
TRIM58	-0.972
TAS2R14	-0.032
VPS8	-0.056625
H1F0	1.1835
PRKCB1	-2.34166666666667
UGT2A1	1.6095
TOR1B	-0.6165
