Hybridization REF	TCGA-A8-A08S-01A-11R-A034-07
PCYT1A	0.235333333333333
C6orf157	0.613
BRMS1	0.402
CHST1	2.806
LGALS1	0.03075
TAF1B	-0.386
FLJ40504	1.4365
GPR173	0.373
COL15A1	0.956375
CASP10	-0.884928571428572
PCMT1	-0.214857142857143
HDAC5	1.0734
LOC641367	-1.199
EVC2	-0.24275
SGPL1	1.92666666666667
GON4L	-0.195071428571429
AFG3L2	-0.0986666666666667
C5orf15	0.479666666666667
UBXD1	0.5437
LILRB4	1.44033333333333
GSTA4	1.73566666666667
ADIG	0.2485
GRIPAP1	0.483875
HIST1H3B	-0.4015
BTRC	2.38633333333333
USP49	-0.774
IQCH	1.3115
ACBD6	0.01825
YEATS2	-1.1915
CABP5	0.04775
TRIM3	1.17175
HNRPM	0.02175
FGG	-4.9894
C18orf16	-0.29125
CLEC2B	-0.622
PQBP1	0.1345
JTB	0.5885
REST	0.970333333333333
SLC8A3	-0.891333333333333
TMEM16H	0.11625
MRPL47	0.155625
EVI1	0.1551
MUC1	2.758625
TEAD3	0.954875
STOML1	0.458125
USP24	-0.4697
PNMA5	-0.99425
MAEL	0.2175
LBP	0.1744
HSD17B4	0.346
SEC31B	-1.12275
IDH2	0.7063
SFRS16	-1.07525
AICDA	0.488
RNF180	-0.91725
C1orf56	1.05933333333333
FLJ10324	0.0838333333333333
GPR148	0.755
MEF2A	0.276916666666667
ASF1B	-1.09333333333333
HTN3	-1.08825
RNF215	0.95425
SLC4A3	-1.12666666666667
ADAMTS9	-0.9505
C9orf66	2.46
FOXD3	0.403
GSDM1	0.8525
IFITM5	0.7955
PODXL2	-1.48566666666667
C1orf176	0.06325
RPS3	-1.755
hCG_2004593	-0.542875
COL21A1	-1.65425
NTNG2	0.404833333333333
RAI14	-0.759
P76	1.0945
LRFN3	0.6985
FAM14B	1.234875
FKBP14	-1.24925
TNNI3	-2.30066666666667
HOXB3	1.221875
SGCB	0.03775
PPAPDC3	-0.33625
FRAT1	1.10566666666667
MORN1	0.676333333333333
ARHGEF2	-1.0325
BNIP2	-0.83025
DHX30	0.02575
EEFSEC	0.32975
FGF20	-0.735
FLJ38973	0.150642857142857
PLCH2	-0.276666666666667
CCNG2	2.837125
PSPN	0.631
WDR88	-0.751
HOXB13	1.795375
MTMR8	-1.482
SPAM1	-1.1275
PPP2R1B	-0.973625
TANC1	-0.051375
CNN3	-0.584
CHGA	-0.060625
C9orf128	2.6135
CACNA1B	0.449666666666667
MMAB	0.4531
RHOA	0.741166666666667
RAPGEFL1	0.2555
SLC1A5	-1.37416666666667
CALCA	0.39375
SYCP1	-0.405
CXCL11	4.942625
GFI1B	-1.223
PSCD1	0.346166666666667
C11orf58	0.884833333333333
MGC45438	0.249666666666667
NUDT18	1.04066666666667
ASB3	-0.792333333333333
ZP1	1.094
LPPR2	0.5235
ZNF527	0.7755
ZNF771	0.7635
TTBK2	-0.566625
TRIM55	-0.46675
GJB3	-0.664
PRSS35	-0.8185
SCRG1	-1.5335
ZDHHC24	0.65375
DUSP26	-1.3755
C1orf51	1.529375
DNAJC3	0.189333333333333
LITAF	1.34225
ZNF410	1.13825
AFP	-4.8335
ZW10	-1.78675
PHOX2B	0.3515
VILL	-0.8275
ELOVL7	1.521875
LOC644186	3.934
PPP3CC	-0.0395
CHST13	-1.436
WDR40B	0.0902727272727273
MEA1	0.38475
HILS1	-1.5375
DLX6	-2.62566666666667
NKG7	0.839666666666667
EMP1	2.0115
ACTR6	0.62175
CHCHD7	0.165571428571429
COG2	1.3495
TCEA2	0.2938
TARS	-1.60975
FLJ20294	0.257666666666667
ZNF92	-0.084625
TRAPPC2L	-0.4459
ARHGAP28	-0.748375
CCDC109B	-0.2685
LGTN	-0.564666666666667
INGX	0.136833333333333
LOC124446	1.4015
RPS2	-1.39625
C17orf75	1.59366666666667
NBPF1	-1.2105
SLC2A8	0.320583333333333
SNRPE	-0.78475
CARD6	-1.02925
IL13RA2	-0.910625
CUEDC2	0.5275
C4orf19	1.992
AOC3	0.228875
MTHFD2	-1.54333333333333
OR5M9	0.4765
C4orf38	0.383333333333333
SS18L2	-0.2095
OAS3	3.12733333333333
LARGE	0.44175
LRIG3	-0.0158333333333333
LIMA1	1.906
STARD3	1.88533333333333
VPS39	0.83075
CTAGE6	1.2475
ODAM	-2.5065
MORF4L2	0.892875
GSTO2	2.5385
MTFMT	-1.22025
PRKAB2	-0.140857142857143
ZNF76	0.849666666666667
HSPB2	3.1265
CRB2	0.44575
KLRK1	-2.468
LYST	0.153125
UBE2M	-0.5725
SLC16A9	0.07075
ZNF281	0.4305
ST8SIA1	-0.218875
C9orf105	-0.9265
ANKRD46	0.84025
FAM108A3	0.292
C20orf91	0.67875
ZYX	-0.145
RSPH1	1.89525
ZSCAN5	-1.389
RIMS3	-1.70866666666667
KRT76	-0.3175
CEACAM4	0.258666666666667
SIRPB1	0.093125
CFHR4	-0.4155
SOX3	-0.8345
GATAD1	-0.388
C21orf57	0.000749999999999997
TMC8	-0.4085
AVIL	1.25783333333333
LMOD1	3.435
HIGD1A	1.010375
NEU3	-0.0851666666666667
DES	-0.496375
BZW1	-0.6112
ZNF221	-0.109
CCDC27	0.2655
GDAP1	2.10825
RBBP4	-0.621
MGC40499	-0.2045
PHKA1	0.11825
PRKAR1A	0.0716666666666667
HSD3B1	0.0725
RAD52	-0.411
CD207	2.215
LOC389791	0.51
RSPO1	0.0788333333333333
TMEPAI	2.707125
MFSD2	-0.1295
ETV4	-3.44008333333333
SCGN	-0.4935
LOC391356	-0.68075
MPP1	-0.9725
STARD3NL	-0.44
TFAP2D	-0.72
CD2AP	1.80475
CCL20	-4.4325
CCDC86	-0.6395
ZFP30	-0.69875
CTBP1	0.245166666666667
MAK10	0.00216666666666666
STXBP5	-1.07
LOR	0.5505
MAP6D1	0.14375
ARMC7	0.713
TMEM150	0.5525
NSL1	-0.4595
KIF5A	-0.84125
ASCC2	0.245833333333333
PSENEN	0.468166666666667
OPTC	-0.476
FCRL2	-0.5525
KBTBD11	-0.71725
PCK1	-2.81225
CENTD3	-2.1735
MEGF8	-0.108
ALPPL2	-0.0345
OBFC2B	0.338
ZFYVE20	-0.052375
GALC	2.28
CTRB2	0.33875
C20orf71	-0.308833333333333
TBKBP1	0.2335
CAMLG	0.6305
TREML4	0.4805
RSAD1	0.2445
TUBA3D	0.5586
KIAA1833	0.38925
PNPLA1	1.25
LRRC34	-0.827166666666667
CDH26	0.2225
ZNF167	1.13516666666667
ZBTB26	-0.0942
VWF	3.1354
VTN	-1.01333333333333
BAD	0.89475
PDS5B	0.320083333333333
ZNF644	-0.0409166666666667
SH3GLB2	0.37125
SMPDL3A	0.2437
NRG2	-1.45125
IL15	0.476
GABARAPL1	-0.0495
LAT2	0.282333333333333
SLCO1A2	-2.0385
LIG4	-0.67175
GSDMDC1	1.7035
BMP4	-2.43475
METT10D	0.339625
SYCE1	0.5115
SPANXD	-5.9345
SLC12A9	-0.315833333333333
MC1R	-1.2735
RNF168	-1.06825
TRIM69	0.1085
GALNT7	1.9765
ISG20L2	0.321
KIAA2026	0.367
TNFAIP8L1	-0.947
DPY19L2	-1.027
C12orf63	0.55
PRDX5	-0.0575
MED6	-0.299125
TXNDC5	-1.223375
CD46	0.9655
CCK	0.3745
C17orf48	-0.7005
ANUBL1	1.7445
SIT1	-1.72016666666667
TYSND1	0.875
DEF6	0.594666666666667
GLT8D4	0.31975
UTP14A	0.736
RPH3AL	1.80325
NXF1	-0.082
TRERF1	1.94066666666667
TUBB3	-1.6904375
SLC24A2	0.9655
SEC22B	0.64725
ZNF653	0.4645
GGTL3	-0.766916666666667
CDKL2	-0.08675
CTF8	0.04325
EPC1	0.9185
CYP4A11	0.691666666666667
THRSP	3.8155
LELP1	-0.219166666666667
TES	-0.554
C17orf87	0.7585
FERD3L	-0.11175
SH3TC1	-0.694
RAB36	1.5115
CRYGB	-0.8865
GRIA3	0.9974
BHLHB9	1.42175
C1QTNF9	0.403
GOPC	0.453125
PNPLA8	-0.0436666666666667
ZNF444	0.62775
FMO1	2.5925
POLR3C	0.414
SLC35F3	-2.00425
SGCG	-3.573
DCDC2	-0.227
NANP	-0.5475
MGC23270	1.683
BEX4	0.895833333333333
HYDIN	0.6432
RPS6KB2	-1.2415
ADRM1	-0.333416666666667
BAT3	-0.4205
RAB31	0.5980625
SCGB2A1	7.26975
SLC6A14	-4.52675
DDX4	0.1275
PRRC1	0.339166666666667
AP3B2	-1.20566666666667
TRGV7	0.177666666666667
TMEM184B	0.5225
ADPRHL1	2.008
C21orf45	-0.592375
ARNTL	0.092375
AADAT	-0.251375
CCL2	1.58266666666667
SNTB2	-0.116833333333333
RGS9BP	0.14075
KPNA1	0.62325
TMEM41B	0.320333333333333
S100A11	0.732833333333333
DOT1L	-2.0165
EFHC2	1.793375
CLTC	0.0465
SRP9	0.388357142857143
ZNF521	-1.30075
FAM26F	-1.16925
GPR88	0.292833333333333
COL13A1	-1.00183333333333
CHMP4B	-0.2766
SIGLEC6	-0.0466666666666667
NFAM1	0.29425
PVRL2	0.8483
ALKBH4	-0.25475
CCDC93	-0.824625
NXT1	0.1315
KCNK4	1.2405
TROAP	-1.08983333333333
KCNA10	-0.1465
CCDC114	0.241833333333333
RAN	-0.308666666666667
LMTK2	-0.026
LOC400657	-0.1015
UFC1	0.21725
UBE1DC1	-0.3845
EEF1A1	0.00983333333333333
CHAC1	-0.446
HMGA2	-5.9301
B3GALTL	-0.25925
ING2	-0.07625
C1orf109	-0.99975
INTS3	0.3885
ZNF558	0.295
TRPM4	1.18783333333333
LTB4R	0.079
ISYNA1	-1.742
LSM7	-0.49675
LRRC47	-0.862125
ZNF179	-0.990833333333333
EXDL1	-0.104833333333333
SLC4A10	-1.10214285714286
ACSS2	-1.0645
COPS7B	-1.085
KIAA0040	3.1955
C1orf95	0.434
AP1GBP1	0.6935
OR9A2	0.2615
FAM71C	0.0373333333333333
RIN1	-1.4405
ITGA4	-2.253375
DNAJC6	-0.367833333333333
CLOCK	0.963
SLC35A4	0.756
DSG4	0.32325
LOC26010	-0.9
NSUN2	-0.67375
TMEM86B	-1.4868
C14orf135	0.03875
KIFC3	-1.39283333333333
PHF5A	-0.48175
NCAPH	-1.622
STK11IP	-0.03175
FLJ42953	1.033625
CCDC19	1.81
ZNF329	-0.0545
TAX1BP1	0.262833333333333
ZDHHC18	-0.350166666666667
C10orf88	-0.33975
TMBIM4	1.2772
NMUR1	-0.1435
KIR2DS4	0.1735
C9orf90	0.159125
MGC87631	-0.7365
KDR	2.4231
ST3GAL2	-1.304625
RLN2	1.103
HPD	-3.5575
MOXD1	-2.12983333333333
PDGFRL	1.05133333333333
SMYD4	-1.028
FAM103A1	-0.200166666666667
MFAP4	-1.651
LOC285141	0.60925
TMEM45B	-0.689375
SMCR7L	-0.610357142857143
GZMH	2.15425
CBLN1	-2.13633333333333
CNNM1	-1.219
PHF17	-0.464916666666667
NUP98	0.438083333333333
RMI1	-0.02575
PTPRS	-0.936625
ANKRD57	1.16975
CLDN15	-0.843666666666667
OR51A2	-0.381
GUCA2B	0.2095
DOCK9	1.04475
ITGB1BP1	-1.35183333333333
DLG2	-0.726625
BRAP	-0.21275
SESN3	1.523
ZC3H7B	0.33675
FAM101A	2.42133333333333
FKSG24	-0.362
ZYG11B	-0.640625
RFC2	-1.327
SH2D3A	0.397
DVL3	-0.04625
ADFP	-2.26116666666667
KRIT1	-0.79675
SERTAD3	1.8695
LEFTY2	-3.67
KRT27	-0.0615
SCFD2	0.335
MN1	-1.23625
RORA	0.3715
PTPRD	-0.1925
PIAS2	-0.446333333333333
CYP4X1	5.20766666666667
FBXL15	0.806
MYH15	-0.483333333333333
CRX	-0.241333333333333
TBC1D13	0.2335
SLC22A17	2.39783333333333
PLK2	0.0125
ARHGAP9	0.57775
EIF1B	-0.1115
C20orf185	0.20125
DEFA7P	0.171
PRIM1	-2.02383333333333
CRYAA	-1.96375
BACE1	-0.347
AGTRL1	0.0935
ACAD9	0.208875
GRASP	-0.552
RBP4	-3.79583333333333
TFB2M	-0.79675
METTL9	-0.6577
ATP5O	-0.5625
SP100	0.5256
CPSF1	0.032
S100A4	-0.854
LIME1	-1.055
GPR137C	0.5995
OR2A2	-0.532
C2orf29	-0.707
NUP188	-0.868
SDPR	-3.019
RAI1	-0.456625
RPS20	0.0425
LAMB1	-1.54575
ADM2	1.8445
ZNF229	-3.45325
DKFZp434K1815	-1.58625
EPN3	3.09933333333333
CLIC3	-1.581
MEIG1	-0.827
HMGB4	0.10025
STARD10	1.049875
KLF8	1.155
EPB41L2	-1.59183333333333
JMJD6	-0.134
CTSL1	-0.198666666666667
GPR27	1.4435
ELAVL4	0.8195
MMP21	0.159
PPM1B	0.125625
SUV39H1	-1.30075
AAMP	0.166
TUSC4	0.849
MBD6	0.42525
KLK13	-1.43625
FMNL3	0.077
TRIM13	0.49725
C15orf5	-1.252
IQCF1	0.446125
CACNG8	0.268
SLC35D3	0.335833333333333
ZDHHC9	0.2405
ODF3L1	0.23275
C9orf86	-0.2897
TSEN2	-0.66975
C17orf64	-0.819
SEPX1	0.7031
TSPO	-0.589333333333333
SYMPK	-0.183
ADORA1	-0.221
TSPAN10	0.610625
SEMA6C	-0.0423333333333333
RTTN	-0.4853
IL2	-0.0431666666666667
ARRDC3	-0.792916666666667
TBPL1	-0.586833333333333
STX12	0.2625
MRPL39	-1.17875
OR8H3	0.222
IFIT5	2.42683333333333
CASC5	-1.956
FAM46A	-1.63833333333333
HPCAL1	-0.84025
CYLC1	0.58
VGLL2	0.312875
C20orf191	0.011
CDH1	2.06775
ITPA	0.03975
CCDC101	0.52925
D15Wsu75e	0.30025
EDA	-1.251
CREG1	-0.80975
OR7G2	0.74
SAP18	0.910666666666667
IFIT1	4.62125
CALML3	-0.525
FLJ37440	1.3875
FNDC5	-0.4795
SERPINB6	0.047
JUNB	1.5302
SYS1	2.065
SCN2A	0.105
ZKSCAN5	-0.9376
WNT7A	0.3095
TSHZ3	1.6185
RNF148	-0.1215
H6PD	-0.1645
CAD	-1.285
ZNF449	0.132
DOCK10	-0.7655
FAIM2	0.119166666666667
HEXDC	0.589
PRB1	0.59675
C14orf148	0.137
ETHE1	0.539
IRF5	0.3292
GNMT	-0.171833333333333
MGC16291	-2.46025
RPAIN	-1.0015
CAGE1	0.8905
CNTNAP3	-3.877875
ACTR1B	-0.519
EEF1E1	-1.03925
MSX1	-0.222375
ESF1	-0.4111
HSPC171	-0.1125
MRPL2	-0.0735
RDH12	-0.294333333333333
CELP	-0.1545
METRNL	0.51625
C10orf116	4.19083333333333
C19orf48	-0.6395
ZNF346	0.2745
NCR1	-1.6565
C10orf64	0.5165
CD52	0.5115
VPS18	0.90425
AP4S1	1.09666666666667
NPBWR1	0.435
TPK1	0.202
UBA52	-0.887611111111111
RIPK1	1.0645
CPNE3	1.6967
HSPC159	0.03275
C8orf38	1.295
LRRC4B	0.1025
PARP10	1.0264
ANKRD50	1.36475
CXCL9	5.27225
FGF18	-0.303818181818182
EIF2A	-0.590375
SLC20A2	1.75466666666667
KIAA1549	-1.04733333333333
SPINT1	2.1969
ZNF584	-0.3365
CRBN	0.5105
ABCF3	0.265833333333333
NCBP1	-0.568333333333333
PLA2G4F	1.297
PCDH10	-0.48625
TTC21A	0.44475
C20orf144	0.405
FGFR1OP2	-0.101333333333333
SLC9A1	0.4953
CHRND	-0.095
FOXF1	-2.74925
KIAA1467	3.78425
TPO	-0.438833333333333
LTF	5.00392857142857
DNAJB9	-0.2345
MRPS27	-0.59925
bA16L21.2.1	-0.11475
WBP2	0.603333333333333
MRGPRX3	-1.972
PRPF18	0.30275
C10orf58	0.76925
SMOC1	-2.6688
ADAT3	0.0835
TMEM138	-0.38575
TMEM131	0.342875
TIMM8B	-0.252
MYH7	-0.108666666666667
ST6GAL2	1.019625
KIF1C	-0.92375
SUHW2	-0.6935
PAPSS1	-0.078
CABP2	-0.1065
HOXA4	-2.38525
ELF2	0.4245
SEMA3D	0.2188
MC5R	1.0105
OGFR	0.6425
FLJ30092	0.79
TGFA	-1.8406
MMP17	0.68725
KIF15	-2.0315
CHIA	1.24125
CATSPER3	0.84775
CEACAM7	0.976
PADI2	1.631625
HOXA9	-0.265333333333333
LNX2	0.413
TMEM144	1.8195
HIF1AN	1.01525
METTL7A	-0.4748
C6orf165	4.4875
KIAA1468	0.456
DSG3	-1.8005
ZNF180	0.0886666666666667
EIF4E3	1.575625
SLC46A1	1.144875
DKK1	-6.23
ZNF205	0.746166666666667
LOC162073	1.83372222222222
COX7A1	4.74275
MAGEA1	-4.66033333333333
NEDD8	0.827916666666667
KLHDC5	0.550222222222222
C3orf19	0.417833333333333
MRPS2	-0.897
POLR3H	0.0479285714285714
ABHD11	0.8975
TMEM17	0.997
PAIP2B	0.4138
MAT1A	-1.6885
LGI3	0.26025
THUMPD2	-0.54675
TKTL2	-0.03025
XAGE3	-1.8985
CALM3	0.37825
C6orf136	-0.388
KCNC4	-0.184
RGS9	-0.729666666666667
ACIN1	-0.378666666666667
SPATS1	0.104
XKR8	-0.5565
FAM84A	2.27633333333333
MS4A7	3.75845454545455
AGXT2L2	-0.33475
OR1F1	0.2335
SMAP1L	-0.180416666666667
IPO11	-0.582
ZC3H11A	-0.1840625
C1orf151	-0.067625
RNASEH2A	-0.993
CCR10	-1.1745
TXNDC11	0.32275
TMEM112	0.451
MAP1B	-0.850142857142857
NVL	0.624
PKM2	-0.857
ARC	-1.4315
NUP54	-0.5175
PPFIBP2	2.62666666666667
STAT2	1.35525
PTAFR	1.37283333333333
ROBO2	-0.90275
RNF40	0.831833333333333
CCDC135	-0.194
IFT81	-0.8246
MORF4	-0.33325
TM7SF3	-0.543625
OR10H3	0.6535
ABP1	2.011375
CHRD	1.297875
PLEKHA8	-1.17433333333333
NCALD	4.04283333333333
OR5AK2	0.58675
ACCN1	0.396166666666667
SLITRK1	-0.1585
ARMET	0.033
C9orf52	3.48925
REEP4	-1.0865
MTSS1	0.97025
ADH1B	1.32616666666667
DLD	-1.2065
CDK5	-0.66975
PPFIA1	0.0866875
WFDC3	0.765
DNAJB12	1.43478571428571
RANGRF	0.372
MLANA	-4.2025
AMY2B	-0.389
KIAA0319	1.284875
RPS7	-1.7515
JAK3	-0.3195
ARFGEF1	1.7025
CXCL5	0.5105
TRAPPC4	0.1515
CETN2	0.8765
HSPC111	-1.47275
RHOBTB3	-1.0637
PHLPP	0.588
RGS10	1.297
TMEM58	0.98075
CHERP	-0.58525
HSP90AB3P	0.561166666666667
FSTL3	0.840833333333333
PEX11A	1.28525
OR5V1	0.483
FCN3	1.67175
PTPN3	1.222375
NPTX1	-5.34125
C21orf84	-0.244
C11orf51	-0.55625
ZBED2	1.167
FLJ90757	0.94925
NPY2R	0.197333333333333
PLD3	0.1725
SYT17	4.109
SGSM2	-0.34025
OR1A2	0.12075
FOXP1	1.827
SLC5A1	0.19125
POFUT1	-0.3172
EPHB6	-3.34266666666667
MYO1G	-1.716625
STAC	-2.0437
KLHL17	-0.483333333333333
RGMA	-0.7346
TJP2	0.1785
FAM114A1	-0.473166666666667
SERINC1	1.40158333333333
SLC9A8	0.972
PEX19	0.692125
EDN2	0.51975
PSMD7	-1.03522222222222
C3orf41	0.55475
UQCR	-0.03025
PPP1R3C	0.12025
LRP4	-2.50433333333333
TM2D1	-0.64675
TTC17	0.38875
C4BPB	-3.79275
CCL25	0.74125
ZNF253	-0.148333333333333
CHRNA9	-1.453
SOX11	-1.39275
HIVEP3	0.357
CGN	2.4655
C3orf35	0.152625
PKD2L1	3.482
SYVN1	0.000499999999999994
PDE8B	0.641125
LOC439951	0.50525
LTC4S	1.95083333333333
MIF4GD	0.742666666666667
SMARCA2	1.3175625
TUBGCP6	-0.3665
CABLES1	0.28075
C16orf77	0.3985
ZNF791	0.23775
FUT5	-1.154
ADH6	-2.5765
P4HB	0.12375
CLDND2	-2.0875
ALKBH8	-0.127
PLAC4	-0.8115
F11R	0.655
MGC35295	1.21133333333333
PDZD4	-0.3775
LOC389073	-0.699
FAM80B	-0.497833333333333
PSMB1	0.519875
TXN	-0.920833333333333
VIPR1	2.4767
WBSCR18	0.2254
EXOSC6	-0.417666666666667
ACTA2	3.57916666666667
SP5	-3.88641666666667
ANKRD1	-2.3805
DDR1	2.3778
ATP6V1D	1.10125
PTGS1	-1.699
RNF157	-1.543
DCC	0.575666666666667
SPAG7	-0.11
FBXO18	-0.04625
UBE3C	-0.8194
HOXC6	1.071
LRP2BP	-0.0238333333333333
MYST2	0.33475
PDSS2	1.384
ATE1	0.48325
ARAF	0.49125
KLF10	0.086
PLA2G2E	0.08
ASCL1	-1.12566666666667
TSNAXIP1	1.73275
FAM131B	-0.041125
IFNA10	0.2845
NUP43	-0.424625
FAM44B	-0.29225
L1TD1	-5.6445
NMD3	-1.12308333333333
C18orf54	-1.6227
PHOSPHO1	-0.367
RAG2	-1.2985
EMILIN3	-0.0035
METTL3	-0.12025
VPS13C	0.0745
REXO2	-2.46525
ANXA4	-0.39075
CA1	-1.172
DCP1B	1.0465
TULP3	-0.89
ATP2A2	0.110714285714286
ATIC	0.0415
ADAM15	-0.902833333333333
NPL	0.6525
LGR4	-0.127875
UEVLD	0.6505
GAB1	1.855
SNAI2	-0.745666666666667
ZGPAT	-0.1995
SNF1LK	0.04575
DLEU1	-1.77275
UBE2Q1	0.42275
ZMYM6	-0.6275625
JPH3	-1.9565
FAM38A	-1.01708333333333
PXK	0.7585
DENND2D	2.3465
BAX	-1.2175
CP	0.0973636363636364
RPL37	-1.3069
G6PC3	0.619
NCOA4	0.3855
LRRC14	0.770125
GORASP1	0.84275
FCHO2	0.631875
CYP24A1	-3.1158
FXYD3	2.00125
SMARCAL1	0.14575
ABCB8	-0.399333333333333
CCDC44	-0.86275
PRDM7	-3.3925
USH1C	-1.13825
DNAH5	1.39283333333333
SRF	0.0421666666666667
MAL2	2.582
PGPEP1	0.00316666666666666
SIN3B	-0.86675
SEMA3C	-1.25016666666667
GRAMD3	0.76525
FBXO10	-0.353875
OR5D13	0.0285
FLJ31818	-0.676875
CACNA1I	0.17425
S100A13	0.3975
TP63	0.719285714285714
ANXA11	0.5692
WDR66	-0.398625
CSF2RB	-0.024
IFI44	2.49825
DACT1	1.56883333333333
ANKRD23	-1.653625
ATP5G1	-0.207666666666667
C21orf70	-0.280666666666667
PPWD1	-1.10175
DNAJC13	-0.194
PAH	-5.9065
PTCH2	0.59275
TRMU	-1.19
CCDC9	-0.2305
USP3	-0.1554
DCLRE1C	-0.0732
FAM55C	2.843
FRMD4B	2.03375
CYP2R1	-0.24125
RFPL1	-0.2027
XPO5	-0.28475
ARL6IP2	-1.054
OSBPL5	1.98425
MMP9	4.176
KIAA0802	-1.232625
DHRS2	-3.58216666666667
SGEF	1.7405
TXNDC10	-0.9629
EXOC6	1.2065
RPS27	-0.097
PNCK	-1.59283333333333
FSTL1	-0.9985
AACS	0.659
SLMAP	1.24366666666667
SAMD4A	-0.3526
ABRA	0.176
SMARCD3	1.75975
PKNOX2	-2.62016666666667
A4GNT	-0.0965
C9orf39	-0.3075
RALYL	0.01975
MGC33556	-2.8555
C10orf25	-1.1215
BBOX1	0.776
NHEDC1	1.25625
XDH	-0.28675
GCSH	-1.8195
EDN1	0.827833333333333
MTERF	-0.895
CLK4	0.5625
ZNF799	-0.0375
KCNG1	-1.32875
CXCR4	-1.4775
PTPRR	-3.32425
IRAK1	0.192125
LOC401397	-1.64
TMSB10	-0.0675714285714286
CXCL3	-3.5102
TMC4	3.0795
OR7A10	-0.064
STYK1	-0.6015
CHRNA10	0.0265
CCNI	1.2105
EP300	1.2535
LOC165186	-0.310333333333333
HIC2	-2.67425
SDR-O	-0.4195
OR2W1	0.3675
KCNA6	0.2965
TRIM74	-1.9035
REEP6	-0.634
ATP5G2	0.5085
ERG	-0.196125
TMEM42	1.04775
PARN	0.9035
SOD2	0.4261875
DIRAS1	-0.891333333333333
PNPT1	-0.83425
JOSD3	-2.4765
hCG_40738	0.037
PDE1C	-2.44075
SEMA4D	0.2555
AGPAT1	0.325333333333333
NOSTRIN	1.710875
MAP3K3	-0.3055
MAX	1.61985714285714
CAPS	0.693833333333333
SERPINA12	0.2455
OSBPL8	0.541
RICS	1.2851
NR4A2	-0.243666666666667
PPCS	0.826
LONP1	-1.08875
SCYL3	1.48575
HERC2P2	-1.6675
FIBCD1	-0.456
C15orf41	-1.29
DMC1	-0.825333333333333
C20orf27	-0.65625
RPS6KA5	1.4253
FAHD1	0.6635
SLC12A4	-0.25175
BRCA1	-1.23358333333333
GBL	0.3905
SLK	0.464333333333333
NUDT9P1	-0.832
NOXO1	1.9215
USP52	-0.444
BAZ1B	-0.23425
SLCO2B1	2.066
BBS12	1.35033333333333
LRGUK	-0.947166666666667
TERF2IP	-0.121
COL1A1	4.6125
KIAA0090	-0.253
GRK5	0.7585
AP1S2	-2.3918
TMEM52	-1.23716666666667
CA11	1.401375
OR4A15	0.532833333333333
ACBD3	0.9832
SPAG11B	0.2635
PRDM2	0.0897
FOXP3	0.10875
SMYD3	-0.4803
LOC389199	0.515
LGI2	0.323333333333333
NAPE-PLD	-1.2802
ANKRD6	0.8985
WDR45	0.599
SHROOM1	-0.35825
PSCD3	-0.314
PYY	1.707
KCNC1	-1.5
ARHGEF9	0.7083
OR8J1	0.49775
GPR55	0.193333333333333
NS3BP	-0.4255
C10orf22	0.2425
NAT8L	1.42825
DUSP4	0.208833333333333
FOXM1	-1.06
GRAMD2	1.1957
ZBTB48	-0.203666666666667
BUD31	-1.012
PABPC5	1.3085
CCDC41	-0.277
FBXO11	-0.101333333333333
C6orf148	-1.36025
RFXAP	-1.51725
C6orf15	-0.505166666666667
CDK8	-0.858666666666667
C6orf70	1.285125
TESSP2	0.0565
ALG2	0.75125
PPP1R3D	2.085
TPM3	0.474944444444445
SYT13	6.06675
EPB42	-0.707833333333333
CETN3	-0.67625
PRY	0.228
NTHL1	0.742666666666667
POLR2B	0.0405
RPS28	-0.411
P2RX3	0.518
LYZL4	1.0675
WBP4	-0.2738
PMM1	-0.539
C11orf79	0.3055
CBLL1	-1.74925
IL1F10	0.616166666666667
VAX2	0.4335
SETDB1	-0.1145
LRAP	-1.40583333333333
GCLM	-0.969666666666667
CPEB3	2.032
PPM1A	1.66325
INTS1	-1.02525
CAMTA1	-0.847666666666667
SAMSN1	-2.47775
LOC158830	-2.52516666666667
GMPPA	-0.07075
AIPL1	-0.2465
IL24	-0.223916666666667
BDKRB1	-1.095
MLF1	0.4484
TAF12	-0.354
ID1	-2.9265
THADA	-0.211625
PIK3CB	-0.30275
OR4N5	-0.6655
TBC1D17	-0.243166666666667
COX8A	-0.40475
CDCA4	-0.67425
C2orf44	-0.749
ZNF534	-1.03425
IMMP1L	0.63225
NIPSNAP3B	-0.996875
FTMT	0.37425
PWP2	-1.41433333333333
MMP15	-1.0538
DNAH11	-1.21725
MTMR14	0.12875
DNAL4	1.166
IPP	0.23125
TMEM59	0.5195
C1orf157	0.6275
RGS4	0.4165
DDX18	-0.6165
SNX6	0.32725
ZNHIT2	0.596333333333333
NCDN	-0.218833333333333
FLJ33534	0.25125
RAG1	-2.163125
OR4D10	0.3845
PTPN5	-0.323833333333333
POMT1	0.247125
LRRC8A	-0.4872
CYP1A1	-0.5285
CAPN1	0.0863333333333333
DDHD2	-1.286375
GRIK2	-0.012
GNRHR	-0.99875
PPBP	-0.803
HTR3A	-0.46725
SLITRK4	0.0285
ANKRD49	-0.54125
BTF3	0.0438
SARS	-0.51925
C13orf18	-0.336833333333333
CACNB1	0.417857142857143
QKI	0.3815
SETMAR	0.311375
MAN2B1	0.230666666666667
EML3	-0.89225
ACADL	-0.836666666666667
OFD1	-0.309125
DEFB114	0.447
CGA	3.0657
