Hybridization REF	TCGA-B6-A0X1-01A-11R-A109-07
TESSP2	0.3585
ALG2	-0.03725
PPP1R3D	1.1265
TPM3	0.374111111111111
SYT13	2.78675
EPB42	-0.981833333333333
CETN3	0.13225
PRY	-0.248
NTHL1	-0.357166666666667
POLR2B	-0.3655
RPS28	0.222166666666667
P2RX3	0.2865
LYZL4	0.203
WBP4	-0.2157
PMM1	-0.469
C11orf79	0.881
CBLL1	0.62275
IL1F10	0.0666666666666667
VAX2	0.427
SETDB1	-0.087
LRAP	-1.445
GCLM	1.80183333333333
CPEB3	-0.61725
PPM1A	0.2975
INTS1	-0.83725
CAMTA1	0.229083333333333
SAMSN1	-1.3445
LOC158830	-2.0585
GMPPA	-0.19775
AIPL1	1.09625
IL24	-0.00558333333333328
BDKRB1	0.394666666666667
MLF1	2.0508
TAF12	-0.322
ID1	-3.021125
THADA	-0.305625
PIK3CB	-1.4125
OR4N5	0.2465
TBC1D17	0.264
COX8A	0.91575
CDCA4	-1.04225
C2orf44	-0.32725
ZNF534	-0.613
IMMP1L	1.98375
NIPSNAP3B	-0.093875
FTMT	1.544
PWP2	-0.8845
MMP15	-1.0131
DNAH11	-1.466
MTMR14	-0.239875
DNAL4	0.53125
IPP	0.982
TMEM59	1.095875
C1orf157	0.421
RGS4	-0.915666666666667
DDX18	-0.739333333333333
SNX6	-0.23175
ZNHIT2	1.4515
NCDN	-0.161166666666667
FLJ33534	1.3165
RAG1	-2.23
OR4D10	0.2975
PTPN5	-0.642
POMT1	-0.004625
LRRC8A	-0.9293
CYP1A1	-1.213
CAPN1	0.753666666666667
DDHD2	-0.0455
GRIK2	-0.38675
GNRHR	0.2855
PPBP	0.0495
HTR3A	1.83375
SLITRK4	3.6875
ANKRD49	-0.118
BTF3	-0.7369
SARS	-0.97975
C13orf18	0.831
CACNB1	0.00635714285714285
QKI	-0.158909090909091
SETMAR	0.2155
MAN2B1	-0.208
EML3	-0.06225
ACADL	1.444
OFD1	0.54425
DEFB114	0.3365
CGA	-3.1716
PEX16	0.0568333333333333
LRRC10	-0.2155
GNG12	0.7225
C1orf152	-0.3505
CHRM1	0.6575
CD53	0.7625
DBH	-0.2365
TFAP2B	-2.00875
HIST1H2BJ	0.5105
FAM46D	0.2115
TMEM11	0.17675
C3orf32	-3.4435
PCCB	-0.427
IPO13	0.704375
C6orf105	0.52575
COMMD5	1.85
SUV420H1	-0.0401
LTBR	2.447
ARHGAP15	-1.1025
HDHD2	-0.851
TDRKH	-0.018
LOC401052	0.458
PSG4	-1.79025
GNB4	0.2328
SPATA4	1.4335
SLC9A3	-0.0615
OSBP	0.4535
NBPF3	-0.748833333333334
DOCK11	-0.4275
SLC39A5	-1.64983333333333
PRR5	1.4934
C10orf63	1.18475
SMTNL2	-1.81475
ADRA1A	0.36425
ASAH1	1.7107
DOM3Z	0.8934
GIPR	0.727666666666667
AHI1	-0.0275833333333333
NADSYN1	0.356666666666667
RGS14	-0.2194
IL18BP	2.0507
RTN4RL1	-0.242
ARMC6	-0.51
PSMD5	-0.744333333333333
HK3	2.1969
OR4S1	0.23225
RSU1	0.405
MAD2L1	-0.786222222222222
EIF4A3	-0.03775
DLEC1	0.4085
E4F1	-0.202666666666667
CHMP2B	1.2976
CAMSAP1	-0.0885
RPS21	-0.871166666666667
ARID5A	-0.214
UBE2N	0.1843
IGSF8	1.1175
MAGEB6	-1.831
ACAD11	-1.1837
MGC4172	-0.0165
LMO4	2.23775
KLKB1	1.14725
HP	-1.6925
HDAC3	-0.628
SCHIP1	0.374
CLCA1	0.1595
OLFML2A	-0.532375
C1orf112	-0.53825
KIF19	1.4135
HAPLN4	-0.3957
CXCR7	-1.167
GOT2	-0.7209
RAB38	-2.242625
DCX	2.6005
PPM1H	0.08575
NFYC	1.529
KIN	0.89
ZNF228	-0.03575
PLSCR4	0.4765
HIG2	-0.26675
FAM79B	1.5535
C21orf86	-0.3273
KCNK10	0.3455
ZNF738	-1.087875
FSTL5	-0.780333333333333
OR6A2	-0.037
OTOA	2.4285
EXOC1	-0.66925
AHRR	-3.216875
PDAP1	-0.8105
C19orf6	-0.23075
ZAN	0.49775
LY6G6E	-0.136
EIF4E2	0.27225
C20orf198	-0.87775
ZNF324	-0.41775
CYP3A5	-3.90766666666667
ENTPD7	0.744333333333333
MBOAT5	1.1955
GJB5	-1.56775
TTC13	0.8915
S100Z	-0.910166666666667
KIAA0664	-0.744833333333333
PDGFRB	0.209666666666667
IL17D	-1.399
OR56B4	-0.633
RDX	-1.57416666666667
SLC34A3	1.0765
IL28B	2.7035
JUND	0.16225
CHRNB1	-0.4745
CAMK2B	-0.5935
FETUB	-0.33275
CXorf23	1.302875
MRTO4	-0.86825
TTC3	-0.4495
NDUFB8	-0.2045
EDG2	-2.079
SEMA3G	-1.22675
IL23A	0.94875
GRHL1	-0.3466
LOC441054	-2.304
WDR65	0.42775
PSTK	1.2045
STOML3	-0.0365
R3HDM2	-1.0043
C5	-3.11875
SLC2A10	-0.491
C3orf22	0.40825
PAQR3	0.249923076923077
ANKRD26	0.411583333333333
HCRTR1	0.3465
LOC399947	-1.07
PSD2	0.74025
TIGD2	-0.072
SCRN1	-1.83025
COQ10A	-1.2
DDI2	-0.154
METTL7B	1.43983333333333
UCN2	0.69525
FAM92A3	-0.30825
WDR16	0.3405
ZNF511	-0.3535
ZMYM5	-0.078125
POLR3G	-1.8635
ZNF586	-0.9765
C1orf49	0.232166666666667
TANK	-0.66
RCAN1	-0.961
PELI3	1.91183333333333
LIMD2	-0.172333333333333
TMEM189	-0.981
NTN4	-3.671125
LOC151300	0.101
CLEC2A	-0.7675
GPR135	1.247375
DPYSL4	-3.1065
JAK2	1.03583333333333
TSHZ1	1.1595
TM9SF4	-1.480625
ZNF264	-0.146666666666667
SIRPG	2.761625
BICD1	-0.005
HERC6	3.16666666666667
METTL5	0.6425
CASP1	2.05475
PRRT1	-0.712333333333333
PLA2G4C	3.10133333333333
ICA1L	1.14735714285714
TPTE2	-0.081
OTUD7A	2.10183333333333
AQP11	0.801
APOA2	-3.6054
KALRN	-0.8728
SECTM1	1.45691666666667
IFNAR1	-0.095
TALDO1	0.74275
RAB11FIP4	0.0939166666666667
EIF5A	-0.24
FAM49A	2.818
NEGR1	-0.632
YTHDC2	0.635125
EHD2	-2.109625
NCF1	2.6692
SCRT2	2.6815
HOXA5	-2.49433333333333
NUP133	-0.1975
FGF12	-0.364375
SLMO2	-0.735875
SNTA1	-0.3065
CACNG2	0.67475
GCM1	0.278375
ELF1	-0.473666666666667
TLR5	3.281
TCFL5	0.272583333333333
RBMY2FP	-1.1975
LOC100125556	0.49725
FAM129B	0.402125
MAP3K7IP1	-0.373
NCK2	0.0185
OXA1L	-0.70925
FMO9P	0.201
ZSCAN12	-0.5565
PSMD12	0.45
HSCB	0.8455
CLDN10	-1.87175
MGC13053	-0.3885
HPCAL4	0.143333333333333
ASZ1	1.1505
MEX3D	0.00758333333333331
NFAT5	0.145
CSPG4LYP1	-0.246333333333333
FBXO3	0.9278
DVL1	0.815333333333333
CMKLR1	2.6235
TYMS	-1.981375
PEF1	1.78525
ZNF750	2.08816666666667
MCM5	0.1386
MEGF11	-0.04275
KCNK7	0.0225
PTP4A3	1.6955
C1QTNF2	-0.233166666666667
OR6S1	-0.074
FAM122B	-0.58825
ZNF551	-1.392125
HBQ1	-1.805
GEMIN6	1.076
ARSK	-1.50225
RBP7	1.7715
CPNE9	0.1925
DSC1	1.9805
LOC730112	-0.185
MAP2K4	0.296
HS3ST5	-1.2865
EPB41L3	-1.115
TEKT2	0.4265
CDKN2B	2.80066666666667
ZNF480	-1.50175
MAP3K6	0.3888
MAP6	2.93333333333333
HN1	1.3213
OR2L13	0.363333333333333
SLC16A11	0.29675
FAM96A	0.92375
APOL1	1.39475
C5orf32	0.25525
RTP1	0.0706666666666667
RNF175	0.407375
ZBTB41	1.465
AHCTF1	0.92
SAE2	0.1409
ITGA2	-0.238583333333333
MME	-1.022
CCDC14	-2.02775
MAST4	-0.4325
KRT33B	0.00399999999999998
KCTD2	-0.120833333333333
WDR26	0.01525
MFI2	1.66525
NR4A3	0.440625
ARSA	1.142
UNKL	0.0516666666666667
SULT6B1	0.4515
CCNA2	-1.17783333333333
SOX15	0.092
PPAPDC1B	1.35858333333333
C19orf44	-0.5205
MCAT	1.02683333333333
ARID1B	0.8585
OR52N1	0.5455
C12orf48	-0.17575
MAGI1	-1.068625
NIPA2	-0.1875
GBX2	-2.18625
RSHL3	-0.4785
RAVER1	1.04283333333333
C15orf17	-0.4345
SLC30A2	1.08475
ZNF518	-0.647
PCYT1B	-0.77125
C10orf114	-1.70375
EIF3H	0.551916666666667
SLC25A39	0.1915
KIF1B	0.651
AMOTL2	-1.76425
C6orf120	0.07275
PSRC1	-1.3735
PLA2G10	0.923375
KIF5C	0.129
MRPL37	1.118
C17orf62	0.5045
C9orf135	0.3775
DUSP10	0.7713
CLCNKB	0.4365
PSMA5	0.425125
C8orf53	0.94575
AMPD3	1.18533333333333
PIAS1	-0.44875
ADCYAP1R1	-0.0085
GYLTL1B	0.88425
CDH20	-0.058
FBXO7	0.50475
TMEM134	1.17266666666667
FLJ14213	-0.0965
ZNF3	-0.53925
LRRFIP1	-0.245625
CNOT2	-0.201333333333333
ABI3	2.443
ALDH5A1	0.456166666666667
HNT	0.6823
SERPINA4	-1.963
TK2	0.659333333333333
STMN1	-1.27533333333333
GUCA2A	0.0946666666666667
GALNT10	0.695642857142857
DPP6	-0.8454
C9orf93	1.17075
PRELID2	-1.22075
STK39	-0.071125
SFTPA1	-1.20225
CKS2	2.57333333333333
RHO	0.1795
C20orf135	-0.156
XKR3	-1.239
CR1	-0.12325
RPS6KA2	-1.1
C20orf112	0.2545
MRPL22	1.18175
C4orf23	0.0741666666666667
GADD45B	-1.0805
KLHDC1	-0.07
C2orf48	-1.3935
ZNF287	0.128
DAAM2	-2.2025
DPPA2	-2.799
TCTN3	0.0245
DNAJB11	0.2965
FPR1	3.94725
DEFB4	0.498
PTCD2	-0.4751
SMOC2	2.40066666666667
CABP7	1.0045
SERPINB11	0.0985
MAGEF1	0.6255
NDE1	0.091
ITGA10	-0.432
FSHB	0.1785
ANXA2	0.630875
HORMAD2	0.31325
HLCS	0.307
MCF2L	0.0464166666666667
FH	0.435125
TBC1D24	0.82525
KIAA1505	1.081
LGALS2	-1.208
CNBD1	-0.6125
SYNPO2L	-0.3635
PTPN23	0.221785714285714
C1orf183	-0.0428333333333333
MAGEA8	-2.88725
DGCR8	-1.52325
GSR	0.518
PAQR7	0.1335
ZNF676	-0.89075
CACNA1C	-1.6227
SP7	0.7525
PDCD6	0.29725
NRN1L	-1.0685
BRI3BP	0.867583333333333
KIAA1183	0.139
ASB4	0.20625
CCL23	1.5688
OBSL1	-1.44275
SLC12A7	2.981
KIAA0240	0.11575
CD1B	-3.01016666666667
FCGR2A	1.797625
MDC1	-0.9915
HTR1A	0.499
OCEL1	-1.3585
ATP11B	0.2286875
FBXO34	-0.218333333333333
PCDH12	2.3295
RPE	-0.67675
C17orf74	-0.0815
CSDC2	-0.107666666666667
PET112L	-0.665
TMBIM1	0.5975
P2RXL1	0.0895
TCHP	-0.387
TRMT1	-1.10666666666667
F2RL2	-0.813
LRRC32	1.45433333333333
IMPG2	0.454
BGLAP	0.394
LOC493869	-0.480083333333333
MRAS	2.168
SLC35F5	-0.1205
CBWD1	0.24
AXL	-1.933875
ATP2C2	-2.81975
TELO2	-0.6425
PNPLA3	2.31675
PCDHB14	-0.15475
CD276	0.65575
KRT80	-1.62
DUSP28	-0.727
CSNK1E	-0.593916666666667
SRP14	0.1875
KCNQ4	0.384
KRT72	0.158833333333333
CCDC117	0.664875
C6orf89	-0.122055555555556
TUBB2B	-1.86
RTN4IP1	-1.2165
CR1L	1.46533333333333
CEND1	0.905
C12orf41	-1.077
RNF31	0.262
UBN1	0.868
C17orf32	0.384875
SLC5A7	0.11725
GPR92	0.869333333333333
ESAM	1.2651
CTNNA1	-0.0654166666666667
HRBL	-0.125
CBX4	-0.55325
TMEM182	0.1475
SH3TC2	-0.1005
IL10	1.69933333333333
PXMP4	1.386
RNF167	-0.3289
PAK7	-0.0756666666666667
ETV3	-0.347
ATPIF1	-0.109333333333333
LOC554207	-1.38766666666667
OR8H1	0.19
WDFY3	0.217875
DPM1	-0.80475
GPSM1	-0.59
WDR92	1.2084
LRP1	0.245833333333333
ANKH	1.217875
THUMPD3	-0.56375
POLR1B	-0.31075
OLFM4	3.01566666666667
RAD9B	1.3435
TSPY2	-3.467
PAX6	2.397
SCG2	-4.230875
SLC17A6	0.409
FMO3	0.372875
PADI4	0.00775000000000003
TUBB4	-0.3632
NLK	-0.80175
POU4F3	-0.4325
SDF4	0.6505
ITGBL1	-2.22133333333333
NETO1	-1.952
TAP2	0.5565
ABBA-1	0.81675
GNAI1	0.69375
VPS4B	1.2195
NOPE	-0.1051
GALNT6	1.3845
SESN1	-1.12425
GBE1	-0.981
CLASP1	-0.14375
RASGEF1B	0.885875
ACOT11	0.924642857142857
AFAP1	0.14225
OR2H2	0.141
DPY19L2P1	-0.7625
DZIP1	-2.1
SEC22C	-0.208666666666667
GPR161	0.0374166666666667
RNF146	-0.27425
WDR74	0.591
GALP	0.123
PURA	0.18775
DNPEP	0.549333333333333
RP11-78J21.1	-2.4755
ERBB2	1.09175
FANCM	-0.616833333333333
NEO1	1.41433333333333
DDX3Y	-4.5398
RPS3A	-0.3235
MXRA7	0.378928571428571
LGALS3	-0.978
GLT8D1	-0.9585
CFL2	-1.28733333333333
UPB1	0.71275
NAP1L5	-1.759
CLDN14	-0.44825
DHX38	-0.82875
BTBD1	0.61075
TARS2	0.4305
ABCF1	0.3504
FCF1	0.165333333333333
LRRC49	0.52625
GUCY1B2	0.5265
C1orf177	2.33516666666667
SMARCA4	-0.787142857142857
LRP8	0.8635
TAGLN3	-0.62325
MRPL14	0.63925
TTRAP	0.838
ZDHHC20	0.59775
NFE2L3	0.6155
KIAA1377	-0.382
PALMD	0.4409
TMEM43	0.24875
TTL	0.48925
STAT5B	-0.960333333333333
SSB	0.06275
OR10H5	0.278
SLC22A13	-0.72675
AKAP3	1.15625
TIMM23	0.0591666666666667
OAS2	3.69141666666667
KIAA0423	-0.08
TRIM11	0.309666666666667
GLIS3	1.048
TMEM50B	0.493666666666667
ARHGEF4	0.304125
DEGS1	0.246454545454545
TBL1XR1	1.8524
G6PD	-0.6675
SP140	1.0982
MUC17	0.0438571428571429
NUDC	-0.3255
DNAJC5B	0.7805
SCARA3	2.23066666666667
CPA3	3.44783333333333
BCAT2	-0.0135
MFN1	0.4792
NRG3	0.796
SNX11	0.3345
PLEKHH1	-1.25716666666667
GPR177	-1.66916666666667
HCFC2	1.08125
TCAP	-0.17625
MOCOS	0.1485
C14orf93	-1.16475
PRDM10	-0.3965
SLC16A4	0.618916666666667
SRGAP1	-1.91316666666667
VIP	0.1015
DUSP27	0.143666666666667
LILRA1	1.0997
MC2R	-0.156
MGC24103	-3.46925
MBTD1	-1.612
FUT11	-0.698833333333333
USP33	0.7067
C15orf39	-0.52925
MAP3K12	-1.146125
PAAF1	1.07866666666667
BARHL1	0.354
FLJ16165	0.1715
PIWIL2	-2.67375
SYNE1	0.410333333333333
CMTM4	0.461875
TSPYL1	-0.2324
GUF1	-0.580833333333333
TMEM157	0.5045
WDR44	0.984
HIST1H3C	0.40925
DKFZp666G057	0.436
RNPEP	-0.6795
GAS2L2	0.8465
ADH4	-4.403
GRPR	-0.215333333333333
FBXL17	2.788
ZBTB10	0.382333333333333
Gcom1	-0.605888888888889
HTRA1	-0.6636
ZNF585A	0.160666666666667
SLC26A2	0.0446428571428571
OTOP3	0.213333333333333
WISP1	2.61477777777778
ATP2B4	-0.51725
FLJ10769	-0.67325
CRAMP1L	-1.002
CHST12	-0.43725
RAB22A	0.324416666666667
TARDBP	-0.756642857142857
STAU1	-0.695
CRB3	1.83483333333333
MIG7	-0.9095
CHMP1A	-0.180833333333333
ZNF160	-0.997125
B3GALT6	0.138875
BARX1	-1.65333333333333
C6orf167	-0.3379375
NXNL1	0.7895
DHX29	0.14125
HADHB	0.71825
PLXNB2	0.351625
ILDR1	-0.78525
SLC15A3	3.47475
GAS2	1.083
C20orf69	-0.31325
NUMB	-0.58675
TNIP1	0.881125
MESP1	2.69416666666667
PSKH1	-0.58175
NSFL1C	-0.1375
RHOG	0.3185
HEY1	-3.12183333333333
KNG1	-1.99625
ITGAX	0.8291
LIN9	0.763666666666667
CANT1	0.601625
XRN1	0.994785714285714
CCDC96	1.1054
HEATR6	-0.970166666666667
GNG7	-0.2235
RUNX2	-0.350625
SOX1	0.813166666666667
FCRL5	0.3531
ZNF99	-0.6835
FAM9A	1.0545
SNX22	0.691666666666667
MBNL3	-1.46916666666667
ODC1	-0.7615
ADORA2B	-0.354833333333333
NR2F6	-0.10325
ZFYVE16	-0.597722222222222
SYNJ2BP	0.5745
POLE	-1.03525
E2F2	-0.376625
THRA	-0.941666666666667
PTGES2	-0.2325
HIP1R	-0.293333333333333
TMUB1	0.608833333333333
ENO3	-2.28275
RSPH10B	0.9475
CXorf39	1.564625
IRGC	0.35725
GPR109B	-0.25475
FLJ13305	0.4335
LCE3A	2.057
TNFRSF18	1.5575
DET1	0.41175
TRPM3	0.118583333333333
C16orf79	-1.6335
FECH	1.858
RAP2A	-0.150833333333333
CRIP1	1.69083333333333
AZIN1	0.93
SLC7A7	3.98225
IL10RA	1.1401
TMEM64	-2.3055
CDC42EP4	2.6559
C16orf58	0.000999999999999979
ARG2	-2.0335
POU5F1P4	-4.69925
FAM62B	0.855875
DNAH8	-2.1621
ASH2L	0.164375
TSLP	0.0995
CNTNAP5	-0.475166666666667
TMEM16C	-0.2035
IFNA14	0.3025
SLC1A3	0.41925
CABYR	3.1475
BCL7B	-0.0364
NUDT13	-1.89333333333333
C13orf28	0.0125
C1orf53	0.54725
ARL6IP4	-0.0522
RPL35A	0.76825
EMR3	-0.25475
RAB40C	0.134583333333333
SLC41A1	0.245
LRCH1	-0.31625
LY6G5B	-0.2945
FAM124A	0.439
MGC10981	2.14766666666667
CLIP3	1.0835
MAP4K2	-0.0743333333333333
CHIC1	-0.10625
SULF1	1.63783333333333
C20orf30	-0.893571428571429
PRDM5	-0.967125
ELOVL1	1.31775
C11orf48	1.337
SLC39A10	-1.39975
KCNV1	3.995
ACP1	-0.676166666666667
ZMYM2	-0.844
B3GNT6	0.143666666666667
C9orf69	-0.20725
C2orf15	0.8215
C20orf166	0.0725
HSP90AA6P	-0.103
EDG7	-0.859
NEURL	-1.663625
LPL	-0.775333333333333
CLEC2D	0.556785714285714
GRRP1	0.549666666666667
CD8B	-0.9883
HIST1H3D	0.707333333333333
SLC6A12	2.656625
FAM27L	-0.0495
CD84	2.3889
RASA1	-0.522
PHKG1	0.007
MAGEA11	-1.8535
IMPA1	0.3202
NPM3	-0.48875
RARRES1	6.10925
SH3BP1	0.3245
B3GNTL1	1.562
ARPC5L	0.124
KLHL26	-0.27375
SIM2	-2.987625
GJC1	0.7055
C20orf194	-0.376
EXO1	-1.122
SLC2A2	-2.72366666666667
LOC285074	-0.22275
LRG1	-1.113
KIRREL	0.35
PIK3R1	0.193214285714286
C4orf34	-1.031
MAF	-1.7625
ADCY4	2.03183333333333
ZMIZ2	1.8635
SLC46A3	1.04633333333333
STAMBP	0.500333333333333
CCDC16	-0.82375
MS4A12	0.05
TCF20	0.32875
LRRC46	0.48475
C20orf152	-0.48075
MRPS6	-0.640375
ABCB11	0.043
KCNC2	-0.242666666666667
CDH19	-2.03433333333333
C9orf123	0.299166666666667
SSH3	1.13825
LDLRAD1	-2.62
CCBE1	-0.2305
ZNF135	0.4765
TAAR1	-0.022
WFDC12	0.2405
CCDC42	1.184
FLJ12529	-0.658
PER1	-0.485833333333333
TIMM50	0.241833333333333
SMARCAD1	-1.091
FAM26C	0.3195
TP53TG3	-2.05816666666667
SH3RF1	-0.5086
LMCD1	-0.70275
GPR63	1.145
FLJ21986	-2.69375
AIFM3	-0.0785
MICAL1	-0.752
BLZF1	0.383166666666667
IQCA	2.2615
PCDHGC3	-0.594
SAC	0.8595
BCL6B	1.03616666666667
DDO	0.357
MARCO	5.3115
DCHS1	-0.693833333333333
C1orf170	0.477166666666667
CD200R1	0.892666666666667
C22orf15	-0.056
SEPT11	0.289666666666667
ADNP	-0.63525
UST	0.7504
C13orf34	-0.258666666666667
RFFL	1.12221428571429
APBA3	0.908
C2orf60	0.57225
CUTL1	-0.6437
PMS1	-0.54425
ZNF689	0.1355
EIF3E	0.190333333333333
IL9	0.0268333333333333
RPL31	0.229375
LY9	0.145833333333333
ATP2B3	1.262
KDELR2	-0.153583333333333
TFCP2	-0.34075
NLRP12	-0.956625
FLJ45422	-0.112
TLE4	0.8577
ZNF570	-0.184
FLJ43806	-0.6345
TLK2	-0.00149999999999999
CIR	0.1115
MARS2	0.2525
COL24A1	-1.61375
SDF2L1	0.375
HIBADH	-1.31916666666667
IGFBP3	-2.57071428571429
C12orf23	0.716625
PSPC1	-0.323
C20orf43	-0.5975
TRAV20	0.592
ARHGAP24	-1.014
KIAA1975	0.296375
C1QA	3.9462
DNTT	-4.55933333333333
C10orf6	-0.447916666666667
C11orf41	1.500375
HNRPF	-0.34925
COL11A1	1.6005
UBAP2	0.317833333333333
CDKN2AIPNL	-1.2575
C20orf174	2.97925
SPRED2	-0.9535
PLA2G12A	-0.115
ICEBERG	-2.06166666666667
SCN10A	0.382
C11orf65	1.15175
GBP5	6.13175
PITPNC1	-1.23733333333333
POU3F3	2.7825
NCOA7	1.28825
LIN7C	0.6975
LOC348840	-0.854
NKX2-2	-3.70425
ANKRD13D	0.89375
LOC123688	1.5145
FUT2	1.74633333333333
TAAR8	0.299
FZD4	-1.82283333333333
PNMA3	1.82333333333333
OR4L1	0.3905
WIT1	-2.8535
EXOC3L	1.60925
ATPBD4	-0.6466
KRBA1	-0.60675
UBXD6	-0.9785
HOXB7	-1.36364285714286
C7orf23	-0.875
UNQ338	1.46775
STAB2	0.2905
CDC20B	0.205
IRF9	1.60725
CENTG1	0.00433333333333333
TNPO2	-1.02
MCPH1	-1.325375
BMS1P5	-1.66225
SLC26A7	0.492
HIST1H3J	0.39575
C9orf3	-0.1752
LBH	0.67825
MYO1D	-0.05425
PTDSS2	0.14325
NFU1	1.123
DEPDC4	-0.66625
WNT7B	1.0126
GLP2R	-0.237
SETD4	-1.4169
DYNLT3	-0.4862
FKBP11	-0.212666666666667
SESTD1	1.10583333333333
FLII	-0.547
RPS16	0.7154
CHPF	-0.272833333333333
CSNK2A1	-0.2995
SUMO1P1	0.1975
FKBP6	-0.5345
ZNF214	-0.260166666666667
TWIST1	0.723333333333333
DDX56	0.280333333333333
TRAM1L1	1.5699
EPO	-2.01183333333333
MRPS18B	-0.138
ZNF682	-0.299666666666667
RPL14	-0.9665
MAFF	-0.83125
LOC51136	-0.175375
LY96	1.5845
DDX20	-0.45925
ABTB1	-0.053
ARL5A	-0.1479
CCT6A	0.2085
HEPACAM	-1.453
EHHADH	-0.910333333333333
RBAK	-0.105333333333333
CGB1	0.1535
ITGB5	-1.3995
YIPF3	0.319
FKBP2	0.62875
NR1D1	-0.6717
TMEM110	0.7835
NEK2	-0.700833333333333
PRAMEF8	-2.58175
C20orf52	-0.195333333333333
PCDHGA3	-1.595
VWA3B	0.413
NDUFA5	0.872875
THAP9	-0.558
FLVCR2	0.417166666666667
AP1S1	-0.2175
SMAD6	-2.034
SAV1	-0.1105
SAT1	0.51725
ZNF251	1.32875
ADAMTS7	0.5189
RPP38	1.11325
C1orf211	-0.146
YPEL2	-0.1768
RBMS1	-0.00375000000000001
ZNF445	-0.4935
NRXN2	0.6545
PGBD4	0.000750000000000015
UGT2B28	-2.791
WBSCR16	-0.7135
NLRC3	0.663875
ASTL	0.30625
ST6GALNAC1	-4.07
ZADH2	1.0045
MLLT4	0.31925
ARL6	0.948833333333333
MEF2C	-0.7135
CBFA2T3	-3.3515
AFF3	-0.323714285714286
COG7	0.219833333333333
MYB	-3.88066666666667
PLXNA3	0.261
XRCC2	0.0865
MMS19	-0.545875
ST8SIA5	-1.0035
CHPT1	-0.4865
KIAA1712	-0.114125
OR6X1	0.3355
ACTR3	-0.386875
UGCG	-0.438
OR4P4	1.0215
ZAP70	-2.47975
LPP	1.04325
ZNF485	-0.414
PTPRCAP	0.59075
IL12RB1	1.335
ATRX	-0.2653
CHST8	-2.22525
C14orf109	0.0335
ARV1	0.78
NMB	0.735714285714286
COX5A	0.727333333333333
EIF6	-0.50075
MPPED2	-0.918333333333333
SEMG1	-0.7505
CHRDL1	-0.081
TRAF3IP2	1.1635
WNK2	0.0165
LILRA4	1.5595
LAMA2	2.836
PXT1	-0.0345
RLBP1	2.59125
CD300C	0.72625
SLTM	-0.892875
FLJ10404	-0.36375
APOBEC3D	0.799166666666667
RENBP	0.048
ATXN7L1	0.447875
NID1	-1.12075
TUBGCP3	-0.851625
ITIH5	0.738277777777778
CCDC110	2.5265
C8A	-2.2925
MGC87042	1.50625
HOXC13	-1.62575
TFDP2	-0.83325
HCP5	2.68725
POLI	0.587
UCN	-0.398166666666667
ZNF764	-0.0441666666666667
C8orf45	3.1845
FHL3	-0.3025
SPATA5L1	-0.95475
MMRN2	2.90216666666667
NDST1	0.356166666666667
COL20A1	-0.530166666666667
ZNF248	-0.072
PELP1	-0.488833333333333
MBL2	-0.110333333333333
RNF41	-0.08125
C5orf24	-0.85075
THOC5	-0.1295
SERINC3	-0.4995
RP11-151A6.2	1.0375
CDCP2	0.1245
HIST1H2AA	0.20375
C11orf75	0.221833333333333
FKBP7	-0.09975
DDOST	-0.279
GPNMB	1.81016666666667
TTF2	-0.560833333333333
KCNT1	0.148666666666667
SLC39A14	-0.385125
NGRN	0.5467
GPR137B	0.8825
MECP2	-0.205125
PSMA1	0.16475
C16orf73	-4.7475
TMEM60	0.378333333333333
CSN3	0.614
NOS1	0.3345
RAB7L1	1.52083333333333
YBX2	0.7035
KIAA1166	-0.043375
FUBP3	-1.46383333333333
ABCG1	-0.195
ACACA	-0.356083333333333
ARL11	1.2594
ATOH1	-0.013
ODF1	0.324833333333333
CREB3L3	-1.66916666666667
TMEM127	1.32335714285714
DSCAML1	-0.7085
PLN	-0.0348333333333333
LYPLA1	0.0100833333333333
PRDM9	-2.446
SASP	1.469
PLUNC	-0.031
INTU	-0.0565
HISPPD1	-0.738
LNPEP	0.577
YARS2	0.0276666666666667
APCDD1L	-0.7685
ZCCHC4	-1.7763
FBXO22	0.242
TTLL13	-0.1155
ZNF669	0.697333333333333
PTGDR	0.72725
DDX27	-0.89325
KIAA0409	-0.369833333333333
GJB6	0.50525
ASB8	-0.11
PLP2	0.362166666666667
MEPE	0.37725
OR10J5	0.3195
KRT222P	-0.74675
COQ7	0.274166666666667
C1orf101	0.87025
RERG	-2.2226
CHMP5	0.918875
THAP11	-0.171375
ZNF43	-0.355833333333333
ZRANB3	-1.313
KRT13	2.65775
MRPL19	0.7725
RBBP9	0.23375
SPATA17	0.70075
BXDC5	-1.2445
PAFAH1B1	-0.113333333333333
MAGEE1	0.19975
OSTF1	1.375
KIAA0323	0.02125
TXNDC13	-0.305
CNTN4	0.129375
LCE1B	0.3035
UNQ501	-0.4175
ZNF154	-1.41725
C3orf64	-0.3045
SYT5	0.0238
PON1	0.167833333333333
FLJ10357	-1.61975
ATP4A	-0.6355
GNPDA1	-0.1845
MGAT1	1.18
C14orf121	0.13975
SLC35B2	-0.10675
MIER3	0.141833333333333
CHEK1	-1.322375
ZNF8	-0.3135
TXNDC1	-1.25766666666667
CKB	-1.5529
RTN3	0.341428571428571
FZD2	-0.9615
PART1	-0.8255
PSMB6	-0.172
PCDHB8	-1.856
