Hybridization REF	TCGA-E2-A109-01A-11R-A10J-07
EVC2	-0.2355
SGPL1	1.538
GON4L	0.946928571428572
AFG3L2	-0.886666666666667
C5orf15	0.135166666666667
UBXD1	0.3835
LILRB4	0.726666666666667
GSTA4	3.1965
ADIG	-0.309
GRIPAP1	0.251875
HIST1H3B	-0.151666666666667
BTRC	0.620833333333333
USP49	-1.3555
IQCH	0.99625
ACBD6	0.2605
YEATS2	-1.14875
CABP5	-0.267
TRIM3	1.296
HNRPM	0.2655
FGG	-4.2419
C18orf16	-0.34475
CLEC2B	-0.96725
PQBP1	0.127833333333333
JTB	1.281
REST	1.58466666666667
SLC8A3	-0.645166666666667
TMEM16H	0.75325
MRPL47	0.063375
EVI1	1.4749
MUC1	-0.366
TEAD3	0.50875
STOML1	-0.108625
USP24	-0.7828
PNMA5	-1.0045
MAEL	0.201833333333333
LBP	-0.00760000000000001
HSD17B4	0.268625
SEC31B	-2.03675
IDH2	0.4103
SFRS16	-0.39775
AICDA	0.621
RNF180	-1.65275
C1orf56	1.0755
FLJ10324	1.49133333333333
GPR148	0.095
MEF2A	0.277583333333333
ASF1B	-1.058
HTN3	-0.24725
RNF215	0.66475
SLC4A3	-0.196166666666667
ADAMTS9	-0.3439
C9orf66	0.302333333333333
FOXD3	0.4705
GSDM1	0.13575
IFITM5	0.8005
PODXL2	0.816
C1orf176	-0.12975
RPS3	0.9415
hCG_2004593	-0.89475
COL21A1	-1.42725
NTNG2	0.4205
RAI14	-0.575
P76	0.611
LRFN3	0.7365
FAM14B	0.681875
FKBP14	-0.86875
TNNI3	0.529166666666667
HOXB3	-0.325625
SGCB	-0.0915
PPAPDC3	-0.9185
FRAT1	0.810333333333333
MORN1	0.00783333333333336
ARHGEF2	-0.22125
BNIP2	-0.2675
DHX30	0.314
EEFSEC	0.39775
FGF20	0.4575
FLJ38973	0.556714285714286
PLCH2	-0.1035
CCNG2	1.054
PSPN	0.0915
WDR88	-0.011
HOXB13	-2.9645
MTMR8	-1.158
SPAM1	-0.059
PPP2R1B	-0.51575
TANC1	-0.233
CNN3	0.3192
CHGA	1.8455
C9orf128	0.383
CACNA1B	0.915
MMAB	0.4382
RHOA	0.5825
RAPGEFL1	0.0785
SLC1A5	-0.368333333333333
CALCA	-0.19475
SYCP1	0.26075
CXCL11	4.37425
GFI1B	-1.11433333333333
PSCD1	1.54666666666667
C11orf58	0.228333333333333
MGC45438	-1.96566666666667
NUDT18	-0.0353333333333333
ASB3	-0.427166666666667
ZP1	-3.766
LPPR2	0.763
ZNF527	0.815666666666667
ZNF771	1.369875
TTBK2	-0.44725
TRIM55	-0.6405
GJB3	-0.657166666666667
PRSS35	-0.11425
SCRG1	0.61775
ZDHHC24	1.53275
DUSP26	0.0305
C1orf51	0.855625
DNAJC3	0.147333333333333
LITAF	-0.848875
ZNF410	0.2175
AFP	-3.75683333333333
ZW10	-1.632
PHOX2B	0.2895
VILL	-1.02225
ELOVL7	1.099625
LOC644186	3.645
PPP3CC	-0.29825
CHST13	-2.09725
WDR40B	0.0935833333333334
MEA1	0.3095
HILS1	-1.66825
DLX6	-2.26816666666667
NKG7	1.44933333333333
EMP1	0.41725
ACTR6	0.26625
CHCHD7	-0.316714285714286
COG2	0.0178
TCEA2	0.9441
TARS	-0.83225
FLJ20294	-0.401666666666667
ZNF92	-0.22475
TRAPPC2L	-0.138
ARHGAP28	-0.95575
CCDC109B	-0.58225
LGTN	-0.5515
INGX	0.405666666666667
LOC124446	1.93275
RPS2	-1.04325
C17orf75	-0.750166666666667
NBPF1	-1.727
SLC2A8	0.977583333333333
SNRPE	-0.3375
CARD6	-0.3555
IL13RA2	-1.348625
CUEDC2	0.690375
C4orf19	-0.563
AOC3	0.966875
MTHFD2	-1.0025
OR5M9	0.4395
C4orf38	0.3965
SS18L2	-0.13525
OAS3	2.00716666666667
LARGE	1.4655
LRIG3	-0.733666666666667
LIMA1	1.33975
STARD3	0.1135
VPS39	0.39025
CTAGE6	0.343
ODAM	-0.664
MORF4L2	0.106625
GSTO2	3.0475
MTFMT	-0.646
PRKAB2	0.388071428571429
ZNF76	0.3455
HSPB2	3.0445
CRB2	-0.31425
KLRK1	-2.2075
LYST	0.982875
UBE2M	-0.4755
SLC16A9	-2.72175
ZNF281	-0.66875
ST8SIA1	-0.822875
C9orf105	-0.8265
ANKRD46	1.94325
FAM108A3	0.2005
C20orf91	0.2315
ZYX	-0.1835
RSPH1	1.2025
ZSCAN5	-0.76425
RIMS3	-2.11966666666667
KRT76	0.3925
CEACAM4	-0.0555
SIRPB1	0.3105
CFHR4	-0.039
SOX3	-0.547833333333333
GATAD1	0.3055
C21orf57	-0.65725
TMC8	-0.565833333333333
AVIL	0.758833333333333
LMOD1	2.31325
HIGD1A	-0.977375
NEU3	0.00833333333333333
DES	-0.150625
BZW1	0.0673
ZNF221	-0.3065
CCDC27	-0.328
GDAP1	-1.08375
RBBP4	-0.31875
MGC40499	0.7875
PHKA1	0.03625
PRKAR1A	0.839222222222222
HSD3B1	-0.077
RAD52	-0.194833333333333
CD207	0.3875
LOC389791	0.3155
RSPO1	1.698
TMEPAI	1.99075
MFSD2	-1.567125
ETV4	-3.51375
SCGN	4.3075
LOC391356	0.75275
MPP1	-1.385375
STARD3NL	-0.65925
TFAP2D	0.226
CD2AP	0.370625
CCL20	-4.856
CCDC86	-1.1985
ZFP30	-0.197
CTBP1	0.385916666666667
MAK10	0.152666666666667
STXBP5	-1.5115
LOR	0.2216
MAP6D1	-0.114875
ARMC7	0.953
TMEM150	1.15
NSL1	-0.0295
KIF5A	-0.385125
ASCC2	0.3475
PSENEN	0.0511666666666667
OPTC	-0.391
FCRL2	0.5845
KBTBD11	2.481625
PCK1	-2.55775
CENTD3	-1.24225
MEGF8	-0.46225
ALPPL2	-0.04125
OBFC2B	-0.0753333333333333
ZFYVE20	-0.01725
GALC	1.59583333333333
CTRB2	0.25925
C20orf71	0.170833333333333
TBKBP1	0.273
CAMLG	0.65825
TREML4	0.706
RSAD1	2.1975
TUBA3D	0.2118
KIAA1833	0.596875
PNPLA1	0.1815
LRRC34	-1.71866666666667
CDH26	0.154166666666667
ZNF167	0.292
ZBTB26	-1.0209
VWF	3.2518
VTN	-0.697
BAD	0.57775
PDS5B	-0.1175
ZNF644	0.299083333333333
SH3GLB2	-0.071625
SMPDL3A	1.0491
NRG2	-0.676125
IL15	0.589833333333333
GABARAPL1	-0.948666666666667
LAT2	-0.1015
SLCO1A2	-1.96416666666667
LIG4	-0.216833333333333
GSDMDC1	0.816875
BMP4	-1.643
METT10D	0.4915
SYCE1	0.43875
SPANXD	-5.63525
SLC12A9	0.599
MC1R	-0.8585
RNF168	-0.90275
TRIM69	0.284
GALNT7	1.491
ISG20L2	0.7605
KIAA2026	0.085
TNFAIP8L1	-0.174
DPY19L2	-1.101
C12orf63	0.061
PRDX5	0.025875
MED6	-0.4995
TXNDC5	-1.07625
CD46	0.637416666666667
CCK	-1.703
C17orf48	1.05725
ANUBL1	2.178
SIT1	-0.449
TYSND1	1.41933333333333
DEF6	-0.188833333333333
GLT8D4	0.284
UTP14A	0.084625
RPH3AL	1.847
NXF1	0.3755
TRERF1	-1.5775
TUBB3	0.0331875
SLC24A2	0.878
SEC22B	0.283916666666667
ZNF653	0.5095
GGTL3	-1.747
CDKL2	1.409
CTF8	0.4175
EPC1	0.981166666666667
CYP4A11	0.0603333333333333
THRSP	-0.0996666666666667
LELP1	0.492166666666667
TES	0.053875
C17orf87	0.967
FERD3L	-0.10825
SH3TC1	0.5835
RAB36	-1.232
CRYGB	-0.09
GRIA3	0.7538
BHLHB9	1.7105
C1QTNF9	1.32275
GOPC	-0.25425
PNPLA8	0.0175
ZNF444	-0.0355
FMO1	2.62425
POLR3C	-0.82775
SLC35F3	-2.834
SGCG	-3.16416666666667
DCDC2	-5.5855
NANP	-1.126
MGC23270	0.664
BEX4	0.39125
HYDIN	-0.0732
RPS6KB2	-1.39875
ADRM1	0.829
BAT3	-0.67925
RAB31	-0.001
SCGB2A1	2.408125
SLC6A14	-4.593125
DDX4	-0.25575
PRRC1	0.52
AP3B2	0.967833333333333
TRGV7	0.245833333333333
TMEM184B	1.45975
ADPRHL1	1.25
C21orf45	-0.3065
ARNTL	0.671125
AADAT	0.285875
CCL2	0.349666666666667
SNTB2	1.27766666666667
RGS9BP	0.24975
KPNA1	0.75775
TMEM41B	-0.718166666666667
S100A11	0.38425
DOT1L	-1.183
EFHC2	-0.38525
CLTC	-0.5955
SRP9	0.326357142857143
ZNF521	-0.18525
FAM26F	-1.4735
GPR88	0.888666666666667
COL13A1	-0.0903333333333333
CHMP4B	-1.1034
SIGLEC6	0.120333333333333
NFAM1	0.097125
PVRL2	1.2
ALKBH4	0.28775
CCDC93	-1.121125
NXT1	-0.79825
KCNK4	0.0025
TROAP	-0.517833333333333
KCNA10	0.19225
CCDC114	0.3685
RAN	0.328666666666667
LMTK2	0.142
LOC400657	-0.2745
UFC1	1.07875
UBE1DC1	-0.5605
EEF1A1	-0.812333333333333
CHAC1	-0.1395
HMGA2	-5.9341
B3GALTL	-0.58075
ING2	0.35625
C1orf109	-0.21325
INTS3	0.87775
ZNF558	0.254
TRPM4	1.84483333333333
LTB4R	-1.207
ISYNA1	-1.38575
LSM7	-0.20225
LRRC47	-0.315125
ZNF179	-1.1485
EXDL1	0.496333333333333
SLC4A10	0.094875
ACSS2	-1.79066666666667
COPS7B	-0.407
KIAA0040	2.25316666666667
C1orf95	-0.031
AP1GBP1	-0.661
OR9A2	-0.0485
FAM71C	-0.073
RIN1	-1.38683333333333
ITGA4	-1.88275
DNAJC6	-0.113
CLOCK	0.866333333333333
SLC35A4	0.584333333333333
DSG4	0.339
LOC26010	0.03025
NSUN2	-0.19275
TMEM86B	-1.602
C14orf135	-0.12525
KIFC3	-1.86116666666667
PHF5A	-0.0525
NCAPH	-1.029875
STK11IP	-0.2225
FLJ42953	1.079625
CCDC19	1.598
ZNF329	0.396
TAX1BP1	-0.0791666666666667
ZDHHC18	0.431666666666667
C10orf88	0.84675
TMBIM4	0.9303
NMUR1	0.8835
KIR2DS4	0.2655
C9orf90	-0.06775
MGC87631	0.0125
KDR	2.766
ST3GAL2	-1.111375
RLN2	0.0525
HPD	-3.744
MOXD1	-1.653
PDGFRL	1.35233333333333
SMYD4	-0.749642857142857
FAM103A1	0.387833333333333
MFAP4	-0.103833333333333
LOC285141	-2.193
TMEM45B	-1.441
SMCR7L	-0.735
GZMH	2.30275
CBLN1	-2.71383333333333
CNNM1	-0.336
PHF17	-0.51125
NUP98	-0.624583333333333
RMI1	0.259
PTPRS	-0.16125
ANKRD57	-0.1655
CLDN15	-0.778166666666667
OR51A2	-0.2635
GUCA2B	0.753
DOCK9	1.83025
ITGB1BP1	-0.817
DLG2	0.720375
BRAP	-0.1735
SESN3	-0.212
ZC3H7B	0.14325
FAM101A	2.39966666666667
FKSG24	-0.36825
ZYG11B	0.31775
RFC2	-0.4325
SH2D3A	0.695333333333333
DVL3	-0.0514166666666667
ADFP	-1.4815
KRIT1	0.089125
SERTAD3	1.26716666666667
LEFTY2	-3.5005
KRT27	0.1685
SCFD2	0.14075
MN1	-0.42325
RORA	0.8745
PTPRD	0.044
PIAS2	-0.908
CYP4X1	4.32866666666667
FBXL15	0.5155
MYH15	0.109666666666667
CRX	0.113166666666667
TBC1D13	-0.643
SLC22A17	1.14433333333333
PLK2	-0.166
ARHGAP9	0.7135
EIF1B	-0.1875
C20orf185	0.10375
DEFA7P	0.1285
PRIM1	-0.530666666666667
CRYAA	-1.4865
BACE1	0.383
AGTRL1	0.761166666666667
ACAD9	0.02325
GRASP	0.278
RBP4	-4.1
TFB2M	0.24825
METTL9	-0.5421
ATP5O	-0.7595
SP100	0.3413
CPSF1	-0.966166666666667
S100A4	-1.23675
LIME1	-0.429
GPR137C	0.91825
OR2A2	0.347
C2orf29	-0.464
NUP188	-0.7105
SDPR	-0.12175
RAI1	0.2665
RPS20	-0.3843
LAMB1	-0.68825
ADM2	1.4895
ZNF229	-0.55675
DKFZp434K1815	-0.6215
EPN3	3.878
CLIC3	-1.4245
MEIG1	0.2785
HMGB4	-0.04
STARD10	3.00575
KLF8	2.6575
EPB41L2	-1.20283333333333
JMJD6	0.421
CTSL1	-0.5085
GPR27	1.2765
ELAVL4	0.29175
MMP21	0.0965
PPM1B	0.648625
SUV39H1	-0.54925
AAMP	0.46
TUSC4	0.8505
MBD6	0.07125
KLK13	-1.10275
FMNL3	0.4355
TRIM13	-0.0618333333333333
C15orf5	-2.199
IQCF1	0.2325
CACNG8	0.623
SLC35D3	0.0896666666666667
ZDHHC9	1.25
ODF3L1	-0.04775
C9orf86	-0.9616
TSEN2	-0.94375
C17orf64	-0.29
SEPX1	0.1312
TSPO	0.719833333333333
SYMPK	0.102
ADORA1	1.32125
TSPAN10	0.636
SEMA6C	1.13666666666667
RTTN	-0.8301
IL2	-0.123166666666667
ARRDC3	-0.550166666666667
TBPL1	-1.68083333333333
STX12	0.85325
MRPL39	-0.7305
OR8H3	0.4295
IFIT5	2.382
CASC5	-0.74425
FAM46A	-1.7205
HPCAL1	-0.185375
CYLC1	-0.4775
VGLL2	-0.13975
C20orf191	0.86475
CDH1	3.83958333333333
ITPA	0.4705
CCDC101	1.1725
D15Wsu75e	0.124
EDA	-0.711
CREG1	-0.56375
OR7G2	0.52
SAP18	0.375833333333333
IFIT1	3.8395
CALML3	-0.145
FLJ37440	1.895
FNDC5	-0.70275
SERPINB6	0.951428571428571
JUNB	-0.1867
SYS1	0.4575
SCN2A	0.5295
ZKSCAN5	-0.6939
WNT7A	-0.226333333333333
TSHZ3	2.71075
RNF148	-0.23725
H6PD	0.07275
CAD	-0.989833333333333
ZNF449	-0.2315
DOCK10	-0.5495
FAIM2	0.355833333333333
HEXDC	1.87175
PRB1	-0.6795
C14orf148	0.1455
ETHE1	0.73125
IRF5	0.5117
GNMT	2.4195
MGC16291	-1.82775
RPAIN	-0.185642857142857
CAGE1	0.4155
CNTNAP3	-3.3265
ACTR1B	-0.2735
EEF1E1	-0.57275
MSX1	0.187375
ESF1	-1.0547
HSPC171	-0.22375
MRPL2	-0.904833333333333
RDH12	-0.142166666666667
CELP	-0.182
METRNL	1.23525
C10orf116	4.704
C19orf48	-1.3305
ZNF346	-0.21175
NCR1	-0.645
C10orf64	0.3665
CD52	0.61125
VPS18	0.52275
AP4S1	-0.313
NPBWR1	0.8295
TPK1	1.202
UBA52	-0.958333333333333
RIPK1	0.699
CPNE3	1.6787
HSPC159	2.21375
C8orf38	1.3575
LRRC4B	-0.3395
PARP10	0.9041
ANKRD50	2.85475
CXCL9	6.10275
FGF18	1.21609090909091
EIF2A	0.802
SLC20A2	1.64783333333333
KIAA1549	0.589583333333333
SPINT1	1.8715
ZNF584	-0.587
CRBN	0.2845
ABCF3	0.0876666666666667
NCBP1	-0.212666666666667
PLA2G4F	1.88066666666667
PCDH10	-0.690625
TTC21A	1.02775
C20orf144	0.422
FGFR1OP2	0.0311666666666667
SLC9A1	0.2924
CHRND	0.4515
FOXF1	-2.46325
KIAA1467	1.242
TPO	0.297
LTF	0.836285714285714
DNAJB9	-0.383
MRPS27	-0.5505
bA16L21.2.1	-0.45725
WBP2	0.603333333333333
MRGPRX3	-1.623
PRPF18	0.47625
C10orf58	0.59075
SMOC1	-2.352
ADAT3	0.265
TMEM138	-0.56225
TMEM131	0.249625
TIMM8B	0.30925
MYH7	-0.264333333333333
ST6GAL2	1.245
KIF1C	-0.6805
SUHW2	-0.9965
PAPSS1	1.31125
CABP2	0.0495
HOXA4	-2.31625
ELF2	0.07775
SEMA3D	0.1566
MC5R	0.461
OGFR	0.773
FLJ30092	0.881833333333333
TGFA	-2.2627
MMP17	0.38375
KIF15	-0.6255
CHIA	0.2905
CATSPER3	0.4005
CEACAM7	2.86775
PADI2	0.959
HOXA9	3.392
LNX2	0.756166666666667
TMEM144	1.697
HIF1AN	0.727
METTL7A	-0.1081
C6orf165	0.345833333333333
KIAA1468	0.17675
DSG3	-1.2185
ZNF180	0.522166666666667
EIF4E3	1.336875
SLC46A1	1.95225
DKK1	-6.5935
ZNF205	0.895333333333333
LOC162073	-0.272888888888889
COX7A1	4.69425
MAGEA1	-4.367
NEDD8	0.187
KLHDC5	-0.243444444444444
C3orf19	0.445666666666667
MRPS2	-0.75725
POLR3H	0.536
ABHD11	1.6895
TMEM17	1.05725
PAIP2B	0.691
MAT1A	-0.67
LGI3	0.111
THUMPD2	0.031
TKTL2	0.168
XAGE3	-1.5095
CALM3	0.610333333333333
C6orf136	-0.419833333333333
KCNC4	0.116833333333333
RGS9	-0.693666666666667
ACIN1	-0.267666666666667
SPATS1	-0.06475
XKR8	-0.2845
FAM84A	2.444
MS4A7	4.03518181818182
AGXT2L2	-0.20725
OR1F1	0.0915
SMAP1L	-0.344083333333333
IPO11	0.251875
ZC3H11A	0.3535
C1orf151	0.3355
RNASEH2A	-0.608
CCR10	-0.772
TXNDC11	-0.401333333333333
TMEM112	1.2725
MAP1B	-0.795571428571429
NVL	-0.096
PKM2	-1.1317
ARC	-1.0105
NUP54	-0.9275
PPFIBP2	0.676
STAT2	0.974375
PTAFR	1.46183333333333
ROBO2	3.683125
RNF40	1.385
CCDC135	-0.1555
IFT81	-0.2153
MORF4	-0.0445
TM7SF3	0.122125
OR10H3	0.405
ABP1	0.243625
CHRD	0.320375
PLEKHA8	-0.542666666666667
NCALD	1.967
OR5AK2	0.552
ACCN1	-0.0746666666666667
SLITRK1	-0.1185
ARMET	0.46125
C9orf52	1.5375
REEP4	-1.08575
MTSS1	2.625375
ADH1B	0.394833333333333
DLD	-0.94175
CDK5	-0.2415
PPFIA1	0.93175
WFDC3	1.0145
DNAJB12	0.932357142857143
RANGRF	-0.3195
MLANA	-4.5475
AMY2B	-0.78225
KIAA0319	0.976375
RPS7	-0.7345
JAK3	0.0705
ARFGEF1	1.18025
CXCL5	0.200166666666667
TRAPPC4	-0.23275
CETN2	0.69075
HSPC111	-0.7665
RHOBTB3	-1.2882
PHLPP	-0.716
RGS10	1.53625
TMEM58	0.58975
CHERP	-0.290375
HSP90AB3P	0.328166666666667
FSTL3	-0.594666666666667
PEX11A	0.874
OR5V1	0.3035
FCN3	2.34925
PTPN3	-0.3945
NPTX1	-4.542375
C21orf84	-0.89825
C11orf51	-0.527625
ZBED2	1.57325
FLJ90757	1.33775
NPY2R	0.02325
PLD3	0.18725
SYT17	-1.37966666666667
SGSM2	-0.0905
OR1A2	-0.00149999999999997
FOXP1	1.167
SLC5A1	-0.02225
POFUT1	-0.9657
EPHB6	-3.24366666666667
MYO1G	-1.849875
STAC	-1.8112
KLHL17	-0.407666666666667
RGMA	0.8615
TJP2	-0.8125
FAM114A1	-0.0065
SERINC1	0.641181818181818
SLC9A8	0.102375
PEX19	0.984125
EDN2	0.86425
PSMD7	0.776555555555556
C3orf41	-2.438
UQCR	-0.43775
PPP1R3C	1.1735
LRP4	-2.16266666666667
TM2D1	0.38325
TTC17	0.321
C4BPB	-4.766875
CCL25	0.527
ZNF253	-0.523166666666667
CHRNA9	-1.77975
SOX11	-1.222125
HIVEP3	0.9905
CGN	2.62608333333333
C3orf35	0.00925000000000001
PKD2L1	2.56125
SYVN1	0.75275
PDE8B	-0.332125
LOC439951	0.78625
LTC4S	2.15533333333333
MIF4GD	1.14
SMARCA2	0.51025
TUBGCP6	0.000499999999999996
CABLES1	-0.279625
C16orf77	0.806833333333333
ZNF791	-0.26125
FUT5	-1.3645
ADH6	-2.045
P4HB	0.97425
CLDND2	-1.5585
ALKBH8	0.77325
PLAC4	-0.372
F11R	1.17385714285714
MGC35295	0.421
PDZD4	-0.246333333333333
LOC389073	-0.335
FAM80B	0.54
PSMB1	-0.316
TXN	-0.232166666666667
VIPR1	1.5929
WBSCR18	0.373
EXOSC6	0.7975
ACTA2	3.58933333333333
SP5	-2.75541666666667
ANKRD1	-2.78475
DDR1	2.2889
ATP6V1D	0.166
PTGS1	-1.97975
RNF157	0.91325
DCC	0.28925
SPAG7	0.33475
FBXO18	-0.41375
UBE3C	-0.4667
HOXC6	0.59525
LRP2BP	-0.1825
MYST2	2.35325
PDSS2	-0.85575
ATE1	0.7915
ARAF	0.1235
KLF10	0.67575
PLA2G2E	0.35475
ASCL1	3.9245
TSNAXIP1	0.89225
FAM131B	-0.006375
IFNA10	-0.1195
NUP43	-1.363375
FAM44B	-0.498875
L1TD1	-5.1485
NMD3	-1.01125
C18orf54	-0.6794
PHOSPHO1	0.5245
RAG2	-1.1245
EMILIN3	-0.276
METTL3	-0.53275
VPS13C	0.360625
REXO2	-1.7785
ANXA4	0.019
CA1	-1.0175
DCP1B	0.6855
TULP3	-0.8485
ATP2A2	0.131428571428571
ATIC	-0.79675
ADAM15	0.0894166666666666
NPL	0.868333333333333
LGR4	-0.862625
UEVLD	0.397833333333333
GAB1	1.85725
SNAI2	-0.285833333333333
ZGPAT	0.9344
SNF1LK	0.371125
DLEU1	-2.18725
UBE2Q1	1.23775
ZMYM6	-0.3023125
JPH3	1.57266666666667
FAM38A	-0.359916666666667
PXK	-0.108833333333333
DENND2D	1.46975
BAX	-1.02125
CP	-5.63990909090909
RPL37	-0.7498
G6PC3	0.176125
NCOA4	0.770666666666667
LRRC14	0.230875
GORASP1	0.54375
FCHO2	0.86225
CYP24A1	-3.4212
FXYD3	3.23375
SMARCAL1	-0.06325
ABCB8	-0.361166666666667
CCDC44	-0.29125
PRDM7	-3.04975
USH1C	-0.51225
DNAH5	0.9195
SRF	0.0408333333333333
MAL2	2.53883333333333
PGPEP1	-0.843083333333333
SIN3B	-0.594
SEMA3C	0.600166666666667
GRAMD3	0.63675
FBXO10	0.112875
OR5D13	-0.2145
FLJ31818	0.05525
CACNA1I	0.485625
S100A13	1.6955
TP63	-0.119714285714286
ANXA11	0.2374
WDR66	0.212125
CSF2RB	0.183
IFI44	1.22625
DACT1	1.016
ANKRD23	-0.64325
ATP5G1	1.90233333333333
C21orf70	-0.3355
PPWD1	-1.27825
DNAJC13	-0.05175
PAH	-4.02733333333333
PTCH2	0.4745
TRMU	-0.95375
CCDC9	0.313
USP3	0.000799999999999984
DCLRE1C	0.115
FAM55C	0.232
FRMD4B	1.7995
CYP2R1	0.52525
RFPL1	-0.3585
XPO5	-0.62025
ARL6IP2	-0.087
OSBPL5	1.4265
MMP9	4.28709090909091
KIAA0802	-0.534625
DHRS2	-3.26716666666667
SGEF	2.073
TXNDC10	-1.1117
EXOC6	1.2805
RPS27	1.34966666666667
PNCK	-1.5135
FSTL1	-0.88375
AACS	0.3915
SLMAP	0.698166666666667
SAMD4A	-1.3156
ABRA	0.31875
SMARCD3	0.34225
PKNOX2	-2.787
A4GNT	0.3355
C9orf39	-1.638
RALYL	0.6885
MGC33556	-2.7665
C10orf25	-0.849
BBOX1	0.7925
NHEDC1	1.44925
XDH	0.92225
GCSH	-0.2315
EDN1	-0.4725
MTERF	-0.4585
CLK4	0.482
ZNF799	0.3585
KCNG1	-2.0375
CXCR4	-0.5985
PTPRR	-1.25525
IRAK1	-0.5135
LOC401397	-1.1115
TMSB10	0.964285714285714
CXCL3	-3.9199
TMC4	1.79925
OR7A10	0.3305
STYK1	3.0745
CHRNA10	-0.3215
CCNI	0.08875
EP300	0.870785714285714
LOC165186	-0.288833333333333
HIC2	-2.653
SDR-O	0.002
OR2W1	0.3745
KCNA6	-0.4095
TRIM74	-1.6395
REEP6	0.16725
ATP5G2	0.6975
ERG	0.599375
TMEM42	-0.075
PARN	-0.228166666666667
SOD2	-0.6171875
DIRAS1	0.432833333333333
PNPT1	-0.99225
JOSD3	-1.2995
hCG_40738	0.1145
PDE1C	-1.782
SEMA4D	-0.404
AGPAT1	-0.196333333333333
NOSTRIN	0.458625
MAP3K3	-1.0335
MAX	0.737142857142857
CAPS	3.31333333333333
SERPINA12	-0.3655
OSBPL8	-0.435
RICS	1.6055
NR4A2	-0.236833333333333
PPCS	1.18666666666667
LONP1	-1.17075
SCYL3	1.675
HERC2P2	-0.183
FIBCD1	0.172
C15orf41	-1.79875
DMC1	-0.441166666666667
C20orf27	-0.17125
RPS6KA5	1.4707
FAHD1	0.185833333333333
SLC12A4	-0.343
BRCA1	-0.6595
GBL	0.11775
SLK	0.499666666666667
NUDT9P1	-1.022
NOXO1	1.2435
USP52	-0.72075
BAZ1B	-0.087875
SLCO2B1	2.5005
BBS12	0.299666666666667
LRGUK	-1.2545
TERF2IP	1.33125
COL1A1	5.074
KIAA0090	0.309125
GRK5	-0.556833333333333
AP1S2	-1.8229
TMEM52	-0.055
CA11	-0.51525
OR4A15	0.305333333333333
ACBD3	0.829
SPAG11B	0.056625
PRDM2	0.316
FOXP3	0.50725
SMYD3	0.3938
LOC389199	0.5865
LGI2	0.6605
NAPE-PLD	-0.3189
ANKRD6	0.275
WDR45	0.256666666666667
SHROOM1	-0.97875
PSCD3	0.1995
PYY	1.9675
KCNC1	2.3685
ARHGEF9	0.2108
OR8J1	0.5495
GPR55	0.119
NS3BP	-1.015
C10orf22	0.0871666666666667
NAT8L	1.496
DUSP4	-0.908166666666666
FOXM1	-1.03866666666667
GRAMD2	0.0504
ZBTB48	-0.00883333333333333
BUD31	-0.2265
PABPC5	0.4875
CCDC41	-0.705
FBXO11	0.195583333333333
C6orf148	-1.676
RFXAP	-1.87375
C6orf15	-0.0563333333333333
CDK8	-1.2305
C6orf70	-0.09625
TESSP2	0.2215
ALG2	-0.42525
PPP1R3D	2.43825
TPM3	1.04811111111111
SYT13	1.112
EPB42	-0.564666666666667
CETN3	-0.044
PRY	0.291
NTHL1	0.557666666666667
POLR2B	-0.0415
RPS28	-0.411083333333333
P2RX3	0.23325
LYZL4	-0.2765
WBP4	-0.7467
PMM1	-0.196
C11orf79	0.1885
CBLL1	-1.3465
IL1F10	0.0985
VAX2	-0.633
SETDB1	0.698333333333333
LRAP	-1.024
GCLM	-0.273166666666667
CPEB3	1.996
PPM1A	0.8585625
INTS1	-0.41425
CAMTA1	0.670166666666666
SAMSN1	-1.7855
LOC158830	-1.22716666666667
GMPPA	-0.369
AIPL1	-0.10225
IL24	1.32441666666667
BDKRB1	0.739666666666667
MLF1	1.0183
TAF12	-0.4315
ID1	-3.335
THADA	-0.300625
PIK3CB	-0.22675
OR4N5	-0.314
TBC1D17	-0.0746666666666667
COX8A	-0.168
CDCA4	-0.05975
C2orf44	-0.90075
ZNF534	-0.486
IMMP1L	-0.108
NIPSNAP3B	0.530125
FTMT	0.261625
PWP2	-0.800333333333333
MMP15	-0.2823
DNAH11	-0.917
MTMR14	-0.214
DNAL4	0.78225
IPP	0.28775
TMEM59	0.701375
C1orf157	0.394
RGS4	-0.553666666666667
DDX18	-0.2675
SNX6	0.071
ZNHIT2	1.76116666666667
NCDN	0.976333333333333
FLJ33534	0.56775
RAG1	-2.2525
OR4D10	0.2785
PTPN5	-0.2415
POMT1	0.32975
LRRC8A	-0.1205
CYP1A1	-1.3585
CAPN1	0.917166666666667
DDHD2	1.0035
GRIK2	0.38975
GNRHR	0.18275
PPBP	-0.02975
HTR3A	-0.604625
SLITRK4	2.18625
ANKRD49	-0.36625
BTF3	-0.1234
SARS	-0.447
C13orf18	-0.362333333333333
CACNB1	0.0142142857142857
QKI	-0.282590909090909
SETMAR	0.50225
MAN2B1	0.38
EML3	-0.64525
ACADL	-0.5
OFD1	-0.229
DEFB114	-0.0815
CGA	-1.2063
PEX16	0.165666666666667
LRRC10	0.309
GNG12	-2.511
C1orf152	-0.34
CHRM1	0.427
CD53	0.116625
DBH	-0.668
TFAP2B	-2.884875
HIST1H2BJ	-0.0926666666666667
FAM46D	0.108
TMEM11	0.7185
C3orf32	-1.23825
PCCB	-0.261125
IPO13	0.124375
C6orf105	-4.063
COMMD5	0.581
