Hybridization REF	TCGA-AO-A124-01A-11R-A10J-07
KCNC2	0.196666666666667
CDH19	1.64466666666667
C9orf123	0.839
SSH3	-0.244
LDLRAD1	-1.948
CCBE1	-0.793
ZNF135	1.20075
TAAR1	-0.1385
WFDC12	0.1775
CCDC42	-0.03
FLJ12529	-0.1475
PER1	0.1725
TIMM50	-0.462833333333333
SMARCAD1	-0.7585
FAM26C	0.5335
TP53TG3	-0.515833333333333
SH3RF1	1.2236
LMCD1	0.8865
GPR63	1.03
FLJ21986	-2.412375
AIFM3	-0.709
MICAL1	0.998666666666667
BLZF1	0.657
IQCA	-1.2275
PCDHGC3	0.09
SAC	0.25475
BCL6B	1.44866666666667
DDO	0.82225
MARCO	4.1575
DCHS1	1.58816666666667
C1orf170	0.112166666666667
CD200R1	0.1965
C22orf15	-0.4525
SEPT11	0.534666666666667
ADNP	-0.57125
UST	-2.0486
C13orf34	-0.3985
RFFL	1.05378571428571
APBA3	-0.2665
C2orf60	-0.554125
CUTL1	-0.2268
PMS1	-0.921
ZNF689	-1.1185
EIF3E	1.13483333333333
IL9	0.2395
RPL31	0.722625
LY9	0.1445
ATP2B3	0.172
KDELR2	0.36875
TFCP2	0.101125
NLRP12	-0.4635
FLJ45422	0.215
TLE4	0.4183
ZNF570	0.518
FLJ43806	-0.498
TLK2	0.5025
CIR	0.5555
MARS2	0.516
COL24A1	-0.08975
SDF2L1	-1.4855
HIBADH	0.960666666666667
IGFBP3	-1.9265
C12orf23	-0.42175
PSPC1	0.15825
C20orf43	-0.12825
TRAV20	0.0185
ARHGAP24	0.835
KIAA1975	-1.2875
C1QA	2.662
DNTT	-4.59616666666667
C10orf6	-0.5415
C11orf41	1.41075
HNRPF	0.61425
COL11A1	4.30266666666667
UBAP2	0.353166666666667
CDKN2AIPNL	-0.817
C20orf174	1.179
SPRED2	-0.34175
PLA2G12A	-0.219833333333333
ICEBERG	1.50783333333333
SCN10A	0.228
C11orf65	-0.557
GBP5	3.8805
PITPNC1	-2.1045
POU3F3	0.7255
NCOA7	3.20325
LIN7C	0.6373
LOC348840	-0.478
NKX2-2	-1.46775
ANKRD13D	-0.260625
LOC123688	0.081
FUT2	2.64983333333333
TAAR8	0.649
FZD4	-2.04666666666667
PNMA3	0.422833333333333
OR4L1	0.359
WIT1	-2.63675
EXOC3L	1.445
ATPBD4	-0.2089
KRBA1	-0.984
UBXD6	-1.387
HOXB7	-0.690071428571428
C7orf23	-1.1125
UNQ338	1.832
STAB2	0.31075
CDC20B	0.1005
IRF9	1.52375
CENTG1	-0.472083333333333
TNPO2	-1.009
MCPH1	-0.438
BMS1P5	-1.56575
SLC26A7	1.256
HIST1H3J	1.467
C9orf3	-0.7954
LBH	0.883125
MYO1D	1.716375
PTDSS2	-0.7025
NFU1	0.344
DEPDC4	-0.6585
WNT7B	-0.0795
GLP2R	0.0611666666666667
SETD4	-1.2784
DYNLT3	0.1544
FKBP11	-1.91083333333333
SESTD1	1.74566666666667
FLII	-0.06325
RPS16	-0.1832
CHPF	-0.348666666666667
CSNK2A1	0.0655
SUMO1P1	-0.024
FKBP6	-0.009
ZNF214	-1.34566666666667
TWIST1	-0.4535
DDX56	0.615666666666667
TRAM1L1	1.1038
EPO	-3.2425
MRPS18B	-0.18825
ZNF682	-0.540666666666667
RPL14	-0.360666666666667
MAFF	0.30525
LOC51136	0.81
LY96	-1.1425
DDX20	-0.0325
ABTB1	-0.401666666666667
ARL5A	0.812
CCT6A	0.20275
HEPACAM	-0.126166666666667
EHHADH	0.872333333333333
RBAK	0.7395
CGB1	0.0885
ITGB5	-1.5074
YIPF3	0.4995
FKBP2	-1.24425
NR1D1	-0.7614
TMEM110	0.6345
NEK2	-0.363333333333333
PRAMEF8	-3.49275
C20orf52	-0.285833333333333
PCDHGA3	-0.2725
VWA3B	-0.1255
NDUFA5	0.037875
THAP9	0.67325
FLVCR2	0.303833333333333
AP1S1	-1.159125
SMAD6	0.2955
SAV1	1.72625
SAT1	0.333625
ZNF251	0.527
ADAMTS7	0.0131
RPP38	0.47775
C1orf211	0.356
YPEL2	0.1177
RBMS1	0.2825
ZNF445	0.120833333333333
NRXN2	-0.4115
PGBD4	-0.544625
UGT2B28	-2.993
WBSCR16	-0.8542
NLRC3	-0.17575
ASTL	0.5485
ST6GALNAC1	-4.1465
ZADH2	-1.169125
MLLT4	0.584416666666667
ARL6	0.1065
MEF2C	-0.90525
CBFA2T3	-4.8485
AFF3	0.580571428571429
COG7	0.349166666666667
MYB	-2.2145
PLXNA3	-0.061
XRCC2	-0.555666666666667
MMS19	-0.784875
ST8SIA5	-0.700125
CHPT1	0.205833333333333
KIAA1712	0.398625
OR6X1	0.5315
ACTR3	1.79675
UGCG	-1.72383333333333
OR4P4	0.26
ZAP70	-3.58075
LPP	2.596375
ZNF485	0.9465
PTPRCAP	-0.516
IL12RB1	0.60425
ATRX	0.8112
CHST8	0.567625
C14orf109	0.62625
ARV1	1.02375
NMB	0.518714285714286
COX5A	-0.000833333333333336
EIF6	-0.136
MPPED2	-0.665166666666667
SEMG1	-0.5395
CHRDL1	2.455
TRAF3IP2	4.16525
WNK2	-0.029
LILRA4	0.573166666666667
LAMA2	3.9665
PXT1	-0.124
RLBP1	2.231
CD300C	0.3775
SLTM	-0.427
FLJ10404	0.09175
APOBEC3D	1.07666666666667
RENBP	0.5785
ATXN7L1	0.64975
NID1	-0.47675
TUBGCP3	-0.0315
ITIH5	0.0483333333333333
CCDC110	1.01075
C8A	-3.0715
MGC87042	-0.71625
HOXC13	0.69625
TFDP2	0.21775
HCP5	2.27625
POLI	-0.085
UCN	-1.93
ZNF764	0.022
C8orf45	0.1515
FHL3	-0.03475
SPATA5L1	-1.59225
MMRN2	1.3005
NDST1	0.530666666666667
COL20A1	-0.143333333333333
ZNF248	-0.8515
PELP1	-0.4455
MBL2	-1.95216666666667
RNF41	0.20325
C5orf24	0.233
THOC5	-0.20975
SERINC3	-1.73725
RP11-151A6.2	0.47875
CDCP2	0.2075
HIST1H2AA	0.6265
C11orf75	0.614666666666667
FKBP7	-0.14325
DDOST	-0.58325
GPNMB	1.39933333333333
TTF2	-0.806
KCNT1	0.2795
SLC39A14	-0.90725
NGRN	0.7785
GPR137B	2.47075
MECP2	-0.653125
PSMA1	-1.0685
C16orf73	-5.498
TMEM60	0.229333333333333
CSN3	0.704
NOS1	0.307
RAB7L1	1.11583333333333
YBX2	-0.4235
KIAA1166	1.052625
FUBP3	0.107166666666667
ABCG1	-1.108
ACACA	0.61425
ARL11	0.3669
ATOH1	0.181
ODF1	0.357166666666667
CREB3L3	-2.00083333333333
TMEM127	0.977357142857143
DSCAML1	-0.18725
PLN	0.788333333333333
LYPLA1	-0.38225
PRDM9	-1.3
SASP	1.4635
PLUNC	0.277833333333333
INTU	0.64675
HISPPD1	-0.56
LNPEP	0.604
YARS2	0.240333333333333
APCDD1L	0.553
ZCCHC4	-1.1177
FBXO22	-0.153166666666667
TTLL13	0.1055
ZNF669	1.36916666666667
PTGDR	1.1415
DDX27	-0.525
KIAA0409	-0.406
GJB6	0.2085
ASB8	1.6245
PLP2	0.592166666666667
MEPE	0.00825000000000002
OR10J5	0.1505
KRT222P	-0.0145
COQ7	1.09566666666667
C1orf101	-0.249
RERG	-0.9198
CHMP5	0.239625
THAP11	0.287375
ZNF43	-0.233666666666667
ZRANB3	-0.808333333333333
KRT13	4.726625
MRPL19	0.7125
RBBP9	0.1845
SPATA17	0.272375
BXDC5	-0.564166666666667
PAFAH1B1	-0.248083333333333
MAGEE1	0.10075
OSTF1	0.346
KIAA0323	-0.9195
TXNDC13	0.710333333333333
CNTN4	-0.236875
LCE1B	0.3475
UNQ501	-1.0875
ZNF154	0.04425
C3orf64	0.38225
SYT5	-0.0157
PON1	0.149333333333333
FLJ10357	-1.0245
ATP4A	0.123
GNPDA1	-0.653833333333333
MGAT1	0.371166666666667
C14orf121	0.4145
SLC35B2	0.46375
MIER3	-0.174
CHEK1	-1.113125
ZNF8	0.584833333333333
TXNDC1	-0.6605
CKB	0.7794
RTN3	-0.335142857142857
FZD2	-0.737
PART1	1.357875
PSMB6	-0.68375
PCDHB8	-0.3845
PHC3	0.4987
PPP1R8	-0.077
NOVA2	0.677
TNFRSF11B	-3.582875
GOLPH3	1.40383333333333
UBLCP1	0.32675
SUHW3	0.48125
TTLL1	1.71875
OPN4	0.0865
OR13G1	-0.08
ZPBP2	0.0553333333333334
HSD17B11	-2.958375
C9orf50	-0.054
DHDDS	-0.192071428571429
CTSW	1.0649
NEFM	-2.45166666666667
MRPL28	0.05975
SYN1	0.533
PIGV	-0.620833333333333
ZIM2	0.79825
APBB1	0.0913333333333333
SND1	-0.7935
C1orf123	-0.146833333333333
CHD3	-1.15725
BHLHB8	0.36525
RNASE2	0.1875
BCAP31	0.085625
SLC25A44	0.388
CHD6	-0.7663
PIB5PA	-0.0233846153846154
SELS	0.835125
LOC541471	-0.82625
FAT2	3.512
ZNF81	0.12
OR4C16	0.765
FLJ10081	-0.3619
LRRC4	-0.0835
CS	0.110333333333333
N4BP2	-2.072375
IGFBP7	0.20675
ZNF318	0.164083333333333
NDNL2	-0.136625
ZNF609	-0.344375
SIRT4	-0.70375
EXOSC10	-1.51225
ECE2	0.427416666666667
OVGP1	1.97125
GTPBP3	-0.69125
PACS2	0.4969
C19orf36	-1.45583333333333
ARL4C	0.4835
ATG4B	-0.69325
UBQLNL	0.42075
RHOXF2B	-4.5355
PLEKHG2	-0.391
GALR1	0.1685
AQP4	0.365666666666667
HDAC7A	-0.198833333333333
DCUN1D3	0.4
OR8A1	0.588
CCRN4L	0.50825
CBR4	0.261333333333333
KIFC1	-0.104333333333333
SLC7A14	-0.3935
LHX5	-0.706
TRPC7	-0.423
LPXN	-0.92675
SERPINA1	-2.784375
RPS13	-0.7223
BPIL3	-0.4965
PRKAA1	0.31775
FADS2	0.3007
ENAH	1.1245625
PRO1768	-0.219
APBA2BP	-0.632
LIPH	2.38766666666667
C3orf33	0.62325
RCC2	-0.661357142857143
ALDH1A2	-3.4748
RNF103	1.086
AHCY	0.204875
ALG12	-0.7565
CCL17	1.578
ZNF543	1.21133333333333
ESRRG	2.6208
CNGA1	4.0015
RDH5	-1.24066666666667
OTX1	1.2932
PTGFR	0.386
CDR2	0.41675
SELE	4.65425
NLGN2	-1.26583333333333
EXOSC9	0.1205
ZNF566	-0.0473333333333333
KLRC2	-5.4815
GPR12	0.1735
KIAA0196	0.75575
PDRG1	-0.532
SSR3	0.234071428571429
MSI1	-0.6965
CST9	-0.092
CC2D1A	0.256625
PLAGL1	2.1905
ZNF778	-0.872
RNF2	0.677375
KLF6	0.3975
THBD	-0.224166666666667
tcag7.1314	0.9175
NR5A1	0.255
ABCD2	0.79775
DNAJC7	-0.7045
CLEC4C	0.001
TM2D3	2.06425
CCDC4	-0.3925
PLAC2	1.83025
DCD	0.9565
FAAH	1.18925
POLA1	0.245666666666667
TM7SF2	-1.57575
FLJ39822	-1.092
FLOT2	0.24
MAP4K1	-0.588
SRP68	-0.0485
C21orf74	-0.168
ARPC5	1.1725
LOC126075	0.85675
HECW2	0.02175
ZDHHC4	-0.51175
ANKRD42	0.0328
PDE9A	0.2425
ABCA8	-0.78575
NDUFS2	0.292
UBR5	-0.157
BTBD16	-2.20325
LOC554174	-0.1155
ZNF20	-0.0665
KIAA1843	0.13
WDR17	-0.0665
C15orf33	-0.5285
RNF113A	0.27775
CAMKK1	0.0779
CLCN2	-0.46375
ANXA6	0.344
LOC340069	0.177
EMID1	1.5525
DPM3	-0.43575
ELA1	-0.242
SLC25A13	0.1866
KRT24	-0.07875
SMPD1	0.345
TH	-0.050875
COL6A2	-0.207785714285714
ANKS1B	1.4545
GPR126	-0.8883
ZC3H12A	2.3985
TMEM47	0.519333333333333
C2orf51	-0.113666666666667
C1orf88	2.16816666666667
HSF2BP	-0.19
AKAP10	-0.856
RPAP3	0.679
KLHDC8B	-0.23625
STOM	0.3174
MUPCDH	-0.074375
C10orf72	0.16625
PLEKHA3	0.381333333333333
TCP11L1	-0.53575
CWF19L1	-0.20425
SPEF1	0.054
YSK4	-0.11575
ELN	1.7681
SAMD8	0.605333333333333
MPI	-0.735166666666667
MEPCE	-0.1954
ABCC3	-3.324125
NANOGP1	-3.8925
KCNK17	0.838875
HLA-DMB	3.52666666666667
RRAGA	1.31425
ANGEL1	-1.08975
RBM32B	0.278
CPN1	-3.68725
MGC52282	-0.5625
HLA-A	1.96791666666667
OR9G4	0.595
EDNRB	-1.6735
SCD	-2.0765
C14orf80	-0.935833333333333
BAGE2	0.0665
RABL4	0.497
RCVRN	-0.2055
SHANK1	0.097
NLRP7	3.5405
CD226	0.04825
STAT3	1.8965
SYNJ2	-0.6256
TPCN2	-1.004
WDR36	-0.651416666666667
MBD4	-0.31925
ROBO1	-1.3201
ST3GAL6	-1.1065
SLAMF8	2.49083333333333
ATN1	0.701333333333333
GPR141	0.116
KRT36	-0.1575
TPH1	0.124
DDX52	1.31025
ZSCAN29	-1.162
TRPT1	-1.015
DPEP3	0.43025
DENND4A	-0.500625
TSPAN16	-0.429
PTCHD2	-0.398
LOC145814	1.02125
CAP1	-0.547333333333333
EIF5A2	-0.3905
NT5DC3	-1.09025
SEPT9	-0.963375
SEZ6L2	0.1295
EGFLAM	3.0105
VPS11	0.103625
NDUFB5	1.0435
CIDEA	1.08883333333333
IER5L	0.29375
N6AMT1	-0.17625
FAM83C	1.556
OXR1	1.17266666666667
IRX1	1.7025
DGKB	0.0385
GCN5L2	-0.67575
MIR16	0.337375
FBXW9	0.05875
WDR4	-0.528833333333333
PDC	0.212
VPS33B	-0.14325
HEXB	0.224
FLJ32214	0.55
TCEB3	-1.134
CRLF1	3.53825
ABI3BP	-0.288
C8orf22	-4.10375
PYCR1	-1.42375
KIAA1706	1.198
CDK5R2	0.4835
WAS	-0.185
C12orf60	-0.27525
CCBL2	-0.623375
MADD	-0.30575
C5orf34	-0.337
WDR42A	0.4876
KLF12	-0.453875
HSPA1A	2.2865
ITM2C	-0.40725
DAPK2	3.19316666666667
LOC442590	0.602
SUMF2	1.0035
CENPA	-0.801076923076923
TMED5	-0.9565
CDH6	-0.6173
BRP44	1.30775
THG1L	-0.169
GABRA2	-1.62875
C14orf166	-0.1935
MYL1	-1.03016666666667
TNFSF18	-0.408
PAP2D	-1.16183333333333
PPIB	-0.699
KLHL4	-0.304
SFN	1.12916666666667
CCDC127	-0.695
FRAP1	-1.24075
GOLGA5	0.77525
SDCCAG1	-0.326375
MGC21675	-0.579166666666667
C10orf95	-0.738
KIAA1345	-1.07683333333333
C1orf163	0.2105
LACE1	1.78733333333333
OR10K2	-0.0325
CENPN	-1.13636
TMED2	-0.2915
UGT1A6	-1.275
ANG	-2.739
U2AF1	-0.535833333333333
CASC2	0.4925
NMT2	-0.544333333333333
OSGEPL1	-0.173625
DFNB31	-0.9485
SLC6A20	0.231625
DKC1	0.32725
FXYD4	-0.69125
WDR64	0.17325
MGC5590	0.4985
CREBZF	-1.3715
DAZ1	-0.057
PRPSAP1	0.3415
GCHFR	-2.54825
TTC7A	-0.33225
LOC196993	0.29575
UBD	1.35716666666667
S100A1	1.68875
RPL6	0.311666666666667
DNAJB6	0.665
NAGS	-0.5055
C2orf58	-0.1775
KERA	0.4185
MT1X	-1.1437
UBE2B	0.322
KEAP1	0.73725
MST1	-3.182375
OMA1	0.532
ABLIM2	0.1635
BCL2L13	0.104083333333333
JAZF1	1.04983333333333
TMEM63B	0.7225
S100A8	4.8357
ARFIP2	-0.053
UROS	0.66075
KHDRBS2	-0.8075
POLQ	-2.396875
SOAT1	0.2155
SPAG4	-2.12775
MRPS30	-0.679666666666667
LOC494141	0.21575
OR2T11	0.3175
ORAOV1	-1.5487
ZNF184	1.91816666666667
TCEB3B	-0.0323333333333333
ADAM21	0.022
GDPD1	0.26875
SPINLW1	0.3505
PRR14	-0.508666666666667
KCTD9	-1.4964
NUDT3	0.61075
KIAA1822	1.2918
HIST1H4K	2.1695
DFNA5	-3.47025
GABPA	0.09325
C14orf44	-0.09425
POLB	-0.322875
PTAR1	-0.31975
SEC31A	0.2486
TRIM58	-1.57875
TAS2R14	-0.093
VPS8	1.718
H1F0	0.0318333333333333
PRKCB1	-3.757
UGT2A1	0.411
TOR1B	-0.695
LSS	-1.077
C2orf19	-0.1355
HNRNPC	0.304142857142857
TMEM100	1.35266666666667
LOC116349	-0.20425
OR51M1	0.389
CCDC142	-0.4805
ISG15	1.800125
ZCCHC14	-0.251125
CREBL2	0.666375
TGDS	-1.86025
DC2	-0.25675
CACNA2D3	-0.464928571428571
ZNF429	-1.035875
LYPD6	-0.807666666666667
SUCLG1	0.596333333333333
OR51I1	-0.875
MAGEH1	-0.19375
PRPF40A	0.1445
SMR3A	0.546
SPINK2	-1.25675
THAP2	0.4535
NPY5R	2.384125
IRF4	-2.72325
SPESP1	-1.44133333333333
OR10S1	0.333
DTD1	-0.2875
TUBE1	1.705
DDX19A	-0.4
PDPN	-2.897875
TMEM34	0.87575
MGAM	0.136
COL3A1	4.09555555555556
GFM2	-0.1628
OR5A2	0.165
PSG9	-0.42225
ARHGEF11	0.7605
IVNS1ABP	-0.047125
SIGIRR	0.6515
DUSP19	-0.121125
DNAJC14	0.2537
ACSS1	-0.492375
IL1RAPL2	0.549
C4orf30	-0.57375
SEPT4	1.30675
LANCL3	-0.4625
SPAG17	0.714166666666667
PRDX3	-0.41525
HNF1A	-1.925625
P4HA2	0.15425
RFWD3	-0.132833333333333
MOV10	-0.04475
DNAJA5	0.554
LOC729440	0.115
LOC200383	0.297875
SMC2	-1.656
MIXL1	-1.13066666666667
TMEM9	-0.481
FAM86A	1.501
ZNF174	1.1955
MYH14	-0.85275
CCR8	0.41925
VPS37C	0.153
GPATCH1	0.809833333333333
B3GNT8	1.938
TBX4	1.6145
CNR2	0.262
PCDH1	1.0775
C5orf29	0.91975
OCIAD2	1.68075
PLCG2	1.03075
KIAA0247	0.93
HRH3	0.198
CAPN13	3.431
CCR1	-0.2853
MGC15523	-0.196944444444444
UVRAG	0.212333333333333
DNAJA2	-0.1225
ITGA2B	-0.0445
CLDN5	2.332625
PTPRN2	-2.68128571428571
ZNF512	-0.0381666666666667
PSAP	0.300857142857143
CCDC140	-0.4265
LRRC55	0.066
CYP26C1	0.066
C8orf47	1.6285
LYN	0.599
DUSP6	-2.04116666666667
TGFB3	0.4322
ELK1	0.3251
PCDH11Y	0.573
HGD	-3.9215
C17orf58	-1.13525
MYO3A	0.3785
SERPINE2	-6.45933333333333
AARSD1	0.477
C14orf73	-1.11325
ADAM33	-0.3035
ZNF491	0.458
MAPK6	-1.2675
TCN1	-0.952
SLC24A6	0.691
UBE2R2	-0.66225
H1FNT	0.39975
TATDN2	-0.093
LILRB1	0.73525
P2RY5	1.2745
NUCB2	-0.4705
C2orf37	-0.00225
SNX27	0.245833333333333
MTA3	-0.37275
FOXO4	0.01075
ID4	3.128
SOX5	-2.31983333333333
PXMP3	0.440625
OR52M1	0.019
SFT2D3	0.608125
INA	-1.57833333333333
MCOLN1	0.34375
NFIX	1.1876
CLEC14A	2.919
HIBCH	0.014
PLA2G5	-0.01025
TIMM10	0.0968333333333333
MED17	-0.0212
COL4A4	1.197
TPP1	-0.1565
GJA3	-1.0615
TMPRSS5	1.1645
AADACL3	0.51
DNMBP	-1.94
ENPP5	3.30516666666667
NQO1	-2.816
ZSCAN2	0.167625
SEC24C	0.136166666666667
GTF2A1L	1.85
AXIN2	-2.2891
FAM33A	-1.06591666666667
C16orf13	-0.063375
SPNS2	1.2575
TAF1	0.0135
AP1G2	-0.983
RBM42	0.746333333333333
HCN2	0.344166666666667
EFHB	-0.504333333333333
RUSC1	-0.119666666666667
GRIK5	0.326
USP21	0.2455
ATAD3C	0.53825
ORMDL2	0.311125
PRSS7	-2.97775
PSAT1	-0.673
FLJ13195	-0.399666666666667
TBC1D1	0.518833333333333
IFNG	1.5745
OTOS	0.213
ZNF773	0.0396666666666667
EMD	-0.60175
RETN	-0.159
CCL8	4.1155
APH1A	-0.736875
COX18	-0.49
GTF2IRD2	1.555
CCDC82	-0.7915
PAFAH2	-0.2556
NPEPL1	-0.8256
RP11-114G1.1	0.2885
TP53INP1	-0.636375
ZNF300	-0.382
FOXL2	-2.59875
LARP2	0.258
LATS1	0.72575
HTR6	0.00650000000000001
SPOCK2	0.400666666666667
RNF144B	2.88166666666667
HTATIP2	-0.110375
MGC10334	-0.0764166666666666
CENTA2	0.804666666666667
FGF2	-1.1595
FXYD7	0.4675
PHYHIPL	-1.876
GPR34	1.66125
DDX6	-0.4665
OR10W1	0.4665
LHFPL1	0.19
ZNF313	-0.897857142857143
VPS28	0.14025
AP3M1	0.1858
AKR1CL2	2.0035
TRAF4	0.647875
OR2B11	0.3
C19orf12	0.467333333333333
AKAP9	0.2915
C1orf62	-0.01025
SLC20A1	-1.5828
FAM112A	-0.00799999999999999
LDB2	-0.283625
MRPS23	-0.1445
KLK5	4.429125
SPTB	0.7708
EFEMP2	0.325
EFNB2	-0.439375
PCM1	-1.42085714285714
NMNAT3	2.014875
TSG101	0.490166666666667
C8orf40	-0.189
NOB1	-0.958
ABHD3	0.20975
GTF3C4	-0.169375
PIGN	-0.1835
GALNTL1	-1.78725
AEBP1	0.697375
OR9Q1	0.36
ANKRD2	-0.3035
CCL28	1.455
TRIM38	2.60366666666667
TMCC1	-0.107666666666667
SMG5	-0.121
LRRC7	-0.723
NCAPD2	-0.405
C6orf153	0.0105
C1orf74	0.62425
OTUD6A	0.461
DCP2	0.025
TMEM24	-1.011
RPL18	-0.524166666666667
TMEM177	0.1015
LRRC37A3	0.74875
C1D	0.682166666666667
LDHC	0.7185
UBE4B	-1.1675
NIT1	0.22625
BTN3A3	1.6155
RASD1	2.67075
COMMD3	0.30675
SHFM1	0.459
BIRC8	0.00299999999999999
DUT	-1.77875
C12orf51	-0.278
LRRC59	0.064
LY6H	0.056
WDR22	-0.387083333333333
EDEM1	-0.114
ADH1A	0.3845
PANX2	-0.3259
CYP11B1	0.26725
CDC73	0.3125
GPR172A	-0.078
GSTM3	-1.90969230769231
KCNA5	0.025625
SERAC1	0.843333333333333
NFATC2	-0.118
ANAPC5	-0.4903
C15orf24	-1.164
NFATC2IP	-0.300083333333333
TNRC6C	0.094
MGC102966	2.544875
FGD5	-0.451333333333333
MED9	0.58325
RAB13	-0.242333333333333
C15orf49	0.0015
CRYGS	-0.893
C12orf53	-1.1045
LOC283693	-0.437
COX6B2	0.111625
PHF14	0.448625
FAM3A	-0.33375
RPL13	-0.4057
PRDX2	-0.1305
FLJ34047	-1.2505
PRMT3	-0.1295
KCTD19	-1.678
TRIM10	-0.343666666666667
MGC26597	-0.273
GCNT4	-0.22225
GPRASP1	0.0785
CDKN1C	1.23325
RHBDL2	1.7786
HSPH1	0.49275
AQP1	2.909625
COL17A1	-1.4207
GFAP	0.18575
CDC16	-0.2165
KIAA1614	0.461
C6orf118	-0.436833333333333
ZSWIM5	-3.525
FAM83F	3.5955
LYNX1	1.00125
SYNPR	-0.06225
XG	1.67133333333333
PRSS16	3.290375
KIF13B	-0.733642857142857
PCDH9	-1.5425
HIST1H2AH	0.583
RBM18	0.3285
ZNF626	-0.76975
HEXIM2	-0.771833333333333
ITFG1	-0.1875
TUBG2	-0.1015
SFRS7	0.452666666666667
C9orf14	-0.4265
EXTL1	-1.6065
GBP3	-2.48483333333333
WDR5	-0.80975
RARG	0.431333333333333
MYO7A	-0.326125
CECR6	1.0555
C13orf3	-0.726875
SFRS18	-0.52975
ACVR1B	0.2455
PSMD1	-0.3832
C7orf31	-0.476833333333333
ILVBL	-0.41775
IFNGR1	1.76225
RNF186	0.15775
NOL9	-0.486
MAGEL2	-1.31525
SLC29A2	-0.68425
NHSL1	0.73975
RBMX	0.124
PSORS1C2	0.443125
RAD51L3	0.743666666666667
LCN6	-0.06875
ORAI2	-1.2225
BRUNOL6	0.0468
OR4K5	0.06
CDC123	0.51875
MSLN	3.28583333333333
WWTR1	2.38116666666667
ZNF700	-1.09266666666667
COBL	2.066
PPP1R16B	-0.675625
GAS7	-1.955
MDN1	0.395125
HAAO	1.101
C9orf68	0.05
TNFAIP2	1.131375
FOXN1	0.2795
hCG_2033311	-0.585
ATP6V0D2	-0.0214
RPL41	0.362125
SLC38A1	0.83125
ARHGAP6	-1.52025
ADAD2	-0.934
PHF20L1	0.084625
MCM3AP	-0.219333333333333
ST3GAL3	-1.26316666666667
SNX1	0.452166666666667
ELF5	5.8865
PARP3	-0.10475
RBM8A	0.1670625
LINGO4	0.4245
ITGA9	1.6475
ZFR	0.293
ACSL6	1.70875
FLJ20699	-1.1813
DAOA	0.33425
FABP4	0.48725
KCNB1	-0.56225
CANX	-0.1022
SLC25A28	0.546
ADIPOR2	0.4355
ECHDC2	1.4245
SMA4	-1.41225
FRZB	2.453125
PABPC1	1.03216666666667
DMRTB1	-0.082375
APOBEC3G	0.80075
CATSPER2	-1.38766666666667
CUEDC1	0.581166666666667
STARD9	-1.55925
CLDN8	2.177
LOC23117	-0.965227272727272
E2F6	-0.670333333333333
TMEM126B	-1.279
DPY19L4	0.1035
GIMAP5	2.38733333333333
NDUFA9	1.113
FAM77C	0.0115
CTPS2	1.86275
LOC51035	0.1875
WDSOF1	0.434
EGLN3	-2.475875
PITX3	0.476
OR52E8	0.442
GRM4	0.0495
KLK1	-0.884333333333333
GPM6B	1.384625
RRAGD	1.4785
PAGE5	0.0135
UCHL5	-0.284166666666667
ULK3	-0.679833333333333
AIM2	1.50766666666667
PNO1	0.4345
OR2F2	0.4045
GNAT2	-0.4175
SIX1	0.16425
ST13	0.78675
ZBTB44	-0.221875
TIMP2	-0.1985
ZMAT4	-4.36725
GTF2IRD1	0.518833333333333
ZNF19	-0.0888333333333333
ZNF714	-0.991
RSC1A1	-1.0475
C9orf80	0.4935
PSMA8	0.216166666666667
TMEM141	-0.22975
COX4I1	-0.179714285714286
CTAGE1	0.113166666666667
DTWD1	-1.13875
HSD11B1	0.64525
KRT6B	5.489625
ARID4B	1.285375
LHFPL3	-0.1305
WWP2	0.10425
ZNF326	-0.3025
RGPD1	0.2015
CTSH	-0.0831666666666667
FASTKD1	-0.405375
PAF1	-0.133
TTC9C	-0.54475
IFT57	0.3792
PRSS36	-1.2785
IL20RB	-0.567
ZNF592	-0.0646666666666667
DCTD	-0.6024
CFP	0.7395
MFNG	-2.0405
JMJD2B	-0.86625
ALDH3B1	-1.263375
THSD4	-0.210666666666667
KCNJ5	1.41316666666667
LMNA	0.299166666666667
TBCD	-0.512875
ZNF250	0.766166666666667
CASQ2	1.02183333333333
PEG10	-1.08125
PRAME	-2.99926666666667
NP	-0.476375
TRIM59	1.0595
ZNF12	0.204625
XTP3TPA	0.20425
SIGLEC7	-0.4703
PANK4	-0.59175
FAM70A	-0.8675
SNED1	-2.07
HIP1	-0.5235
RAET1E	-0.749166666666667
AMAC1L2	-1.606
AHNAK2	1.26766666666667
TOE1	-1.18033333333333
RECQL4	-1.375
SPRYD3	-0.336
DPAGT1	-0.5915
MAGED2	1.0287
ANKRD55	-0.4145
TRPS1	4.0195
DOK7	-2.8035
TFPI2	-7.53225
GTF2H3	-0.527666666666667
CYP4F11	-1.472875
LHX2	0.0571666666666667
ATG16L1	-0.314166666666667
ASB12	0.339
C1orf116	3.825125
NF2	-0.3809
POM121	0.2532
PHYHD1	-0.1596
TXNDC17	-0.0745
DKFZp779O175	0.331
NUP62	0.723785714285714
MYO18B	-0.569
PRAMEF1	0.296
TCBA1	0.12075
TMEM168	0.45725
FJX1	0.644166666666667
CLCF1	-1.46825
SEPN1	-0.033625
IGSF2	0.4175
NUDCD1	0.7585
TFF3	-1.14566666666667
NDFIP1	0.240928571428571
CHCHD4	-1.00875
