Hybridization REF	TCGA-A8-A08B-01A-11R-A00Z-07
FGL2	4.99
CEP70	0.024125
WASL	0.2865
SEPT14	0.7525
DCHS2	-0.33
CYBA	-0.64975
ARHGAP11A	-2.23716666666667
MPZL2	1.03316666666667
KIAA1881	1.534
ANXA1	-1.6247
AFF1	-0.3241875
FRMD3	-1.1455
SUSD5	-0.44425
C9orf32	-0.67
RASSF7	1.9145
KIR2DL2	0.454
SENP1	-0.422666666666667
C20orf195	0.71025
C3orf44	0.025
KRTAP9-3	0.87225
ZFP28	0.73975
PLCB2	0.5077
TXNDC15	0.023
CALR3	0.084
HLTF	0.094
C17orf67	-1.658
NDUFA6	0.12875
PKP1	0.84475
HMG20B	0.812
GPR180	-0.1534
BAI3	-0.636
NOSIP	-0.0985
TRIM23	0.015375
ARL1	0.200642857142857
CDK5RAP2	0.3265
SSH2	-1.08483333333333
KCTD15	-0.0135
FTHL17	0.1815
AK3	-1.493
RAB3C	-1.1775
PAX4	0.475125
KDELC2	-1.57275
BIK	2.55266666666667
KIAA1553	-0.11975
CEP135	0.5425
NANOG	-3.07483333333333
TRIM22	3.14233333333333
CDH13	-2.515
B4GALNT4	0.585
MDGA2	-0.563
SAMD3	2.3625
OR1E1	0.2455
TAS2R10	0.294
FASN	-0.32075
GPR116	2.2668
ZNF219	-0.00583333333333334
CD33	-2.336125
RAB3GAP1	0.513
H1FOO	0.2535
NXPH3	0.0635
CROCC	-0.223666666666667
GPX7	-0.938125
BASP1	-2.1263
STAM	-0.0355
TBK1	-0.70575
STX2	-1.09333333333333
RPL29	-0.88925
NR1H3	0.54925
MPPE1	-0.440625
PHACTR3	-1.51075
SLC44A2	1.698875
C10orf109	0.42425
CLCN6	-0.512
C16orf59	-0.45075
SQSTM1	0.705166666666667
AADAC	-1.169
LRRC8C	-1.557625
BIN3	-0.507
HPS6	0.616
MAN2A2	-0.6315
GABPB2	-0.417125
KCND1	0.1165
PTPN11	-0.504857142857143
ZNF274	-0.38925
ATF3	0.981416666666667
C7orf26	-0.2505
C1QL3	1.0395
WDR54	-0.846833333333333
FLJ40869	-0.707
ZNF397	1.01375
MLL	0.0607
TTLL6	0.894625
ANKRD15	-0.5815
KIAA1958	-0.296
C1orf218	-0.128
ZDHHC16	0.2895
DDX47	-0.9135
EVI5L	-0.00716666666666666
GDF6	-5.77225
TAPBPL	0.795
BTG1	1.778
DPP4	-0.28575
KLHL23	-1.185
APOC3	-3.95275
BTBD12	0.396333333333333
CNOT4	0.2120625
HIST1H3I	-0.556666666666667
OR5H1	0.4455
APEH	-0.762375
TRY1	0.377333333333333
SLC26A8	1.52866666666667
KCNA2	-0.0153333333333333
TMEM159	2.72575
C6orf81	-0.132
PCYT1A	0.645166666666667
C6orf157	-0.06625
BRMS1	0.66
CHST1	2.53116666666667
LGALS1	0.313875
TAF1B	-0.8165
FLJ40504	-0.14675
GPR173	0.5655
COL15A1	0.614375
CASP10	-0.738428571428572
PCMT1	-0.711928571428571
HDAC5	-0.1782
LOC641367	-0.5705
EVC2	-0.7575
SGPL1	2.0705
GON4L	0.576857142857143
AFG3L2	-0.821333333333333
C5orf15	-0.232833333333333
UBXD1	0.7509
LILRB4	1.04383333333333
GSTA4	1.94966666666667
ADIG	0.3105
GRIPAP1	0.2755
HIST1H3B	-1.40333333333333
BTRC	0.2695
USP49	-0.829
IQCH	0.379125
ACBD6	0.36125
YEATS2	-0.5765
CABP5	0.3685
TRIM3	2.21325
HNRPM	0.1805
FGG	-3.1833
C18orf16	0.1665
CLEC2B	-1.28975
PQBP1	-0.208166666666667
JTB	0.6195
REST	0.616666666666667
SLC8A3	-1.23083333333333
TMEM16H	0.91825
MRPL47	0.506875
EVI1	0.0488
MUC1	2.952375
TEAD3	1.123
STOML1	-0.24975
USP24	-0.3566
PNMA5	0.4215
MAEL	0.278833333333333
LBP	4.3207
HSD17B4	0.64325
SEC31B	-1.11225
IDH2	1.3001
SFRS16	-0.334125
AICDA	-0.6825
RNF180	-1.655
C1orf56	0.5655
FLJ10324	-0.559333333333333
GPR148	-0.453
MEF2A	0.0775
ASF1B	-0.376166666666667
HTN3	-0.20925
RNF215	0.67825
SLC4A3	1.16833333333333
ADAMTS9	-0.9249
C9orf66	1.19716666666667
FOXD3	0.4485
GSDM1	0.784
IFITM5	0.554
PODXL2	-1.34966666666667
C1orf176	0.62525
RPS3	0.06775
hCG_2004593	-0.3025
COL21A1	0.54175
NTNG2	0.3065
RAI14	-1.4095
P76	0.0545
LRFN3	0.533875
FAM14B	1.1
FKBP14	-1.28725
TNNI3	-0.469666666666667
HOXB3	2.0095
SGCB	-0.1105
PPAPDC3	-1.515
FRAT1	0.404166666666667
MORN1	1.42616666666667
ARHGEF2	0.5005
BNIP2	-0.22925
DHX30	-0.83825
EEFSEC	-0.259
FGF20	0.7115
FLJ38973	0.440857142857143
PLCH2	0.142833333333333
CCNG2	0.51625
PSPN	1.3835
WDR88	-0.239
HOXB13	1.788
MTMR8	-1.1705
SPAM1	0.107
PPP2R1B	-0.66875
TANC1	-0.409125
CNN3	0.6393
CHGA	-0.2245
C9orf128	3.05275
CACNA1B	0.769333333333333
MMAB	-0.2052
RHOA	-0.188416666666667
RAPGEFL1	2.9175
SLC1A5	-0.679
CALCA	-0.173375
SYCP1	0.5195
CXCL11	6.058875
GFI1B	-1.34866666666667
PSCD1	0.00383333333333333
C11orf58	0.571166666666667
MGC45438	0.127166666666667
NUDT18	0.950166666666667
ASB3	-1.06633333333333
ZP1	-0.2915
LPPR2	0.4508
ZNF527	0.670666666666667
ZNF771	0.748
TTBK2	-0.609125
TRIM55	2.47775
GJB3	-0.753
PRSS35	-0.728
SCRG1	-0.04875
ZDHHC24	0.21675
DUSP26	-0.4925
C1orf51	0.801875
DNAJC3	-0.305
LITAF	1.45525
ZNF410	0.626
AFP	-4.6925
ZW10	0.074
PHOX2B	0.629
VILL	-1.29075
ELOVL7	-2.185375
LOC644186	3.808
PPP3CC	-0.70525
CHST13	-2.002
WDR40B	0.274166666666667
MEA1	0.49375
HILS1	-1.85325
DLX6	-2.54133333333333
NKG7	2.18433333333333
EMP1	0.07625
ACTR6	-0.57325
CHCHD7	-0.5375
COG2	0.5515
TCEA2	0.1788
TARS	-1.1255
FLJ20294	0.0175
ZNF92	0.375125
TRAPPC2L	-0.6131
ARHGAP28	-1.1925
CCDC109B	-0.45475
LGTN	0.390166666666667
INGX	-0.185333333333333
LOC124446	1.2145
RPS2	-0.72125
C17orf75	-1.88216666666667
NBPF1	-0.098
SLC2A8	-0.0295
SNRPE	0.35025
CARD6	-1.64475
IL13RA2	-1.79175
CUEDC2	0.01825
C4orf19	1.2995
AOC3	-0.124
MTHFD2	-0.363
OR5M9	0.339
C4orf38	0.199666666666667
SS18L2	-0.7075
OAS3	2.38866666666667
LARGE	0.819
LRIG3	-0.689166666666667
LIMA1	0.62625
STARD3	2.44508333333333
VPS39	0.874125
CTAGE6	0.86
ODAM	-2.37725
MORF4L2	0.459125
GSTO2	1.99175
MTFMT	-0.9365
PRKAB2	-0.316714285714286
ZNF76	0.426833333333333
HSPB2	2.519
CRB2	0.6105
KLRK1	-1.8065
LYST	-0.3415
UBE2M	-0.904333333333333
SLC16A9	-2.2735
ZNF281	1.06375
ST8SIA1	-1.510375
C9orf105	-0.897
ANKRD46	1.15675
FAM108A3	0.401
C20orf91	0.304
ZYX	0.0621666666666667
RSPH1	3.361
ZSCAN5	0.39025
RIMS3	-0.794833333333333
KRT76	0.12
CEACAM4	0.409666666666667
SIRPB1	0.111875
CFHR4	-0.5425
SOX3	-0.488833333333333
GATAD1	-1.009375
C21orf57	0.5335
TMC8	-0.3685
AVIL	0.741666666666667
LMOD1	3.21975
HIGD1A	-1.3305
NEU3	-0.146
DES	-0.0303750000000001
BZW1	-0.6633
ZNF221	0.2745
CCDC27	-0.235
GDAP1	0.107
RBBP4	0.04875
MGC40499	0.553
PHKA1	-0.2295
PRKAR1A	-1.229
HSD3B1	0.46475
RAD52	-0.614666666666667
CD207	0.925
LOC389791	0.545
RSPO1	0.757833333333333
TMEPAI	2.081125
MFSD2	1.780625
ETV4	-2.79483333333333
SCGN	1.1085
LOC391356	-0.6285
MPP1	-1.273375
STARD3NL	-0.17825
TFAP2D	-0.2185
CD2AP	1.239125
CCL20	-4.33816666666667
CCDC86	-0.6465
ZFP30	0.17025
CTBP1	-0.14225
MAK10	0.184
STXBP5	-1.22983333333333
LOR	0.2694
MAP6D1	-0.104375
ARMC7	-0.572
TMEM150	0.6516
NSL1	0.59875
KIF5A	-0.604625
ASCC2	0.882333333333333
PSENEN	0.710833333333333
OPTC	0.0015
FCRL2	-0.0575
KBTBD11	-1.61375
PCK1	-2.517875
CENTD3	-2.5805
MEGF8	-0.404625
ALPPL2	0.169
OBFC2B	0.0923333333333333
ZFYVE20	-0.21675
GALC	0.939
CTRB2	0.342
C20orf71	0.399833333333333
TBKBP1	0.2575
CAMLG	0.619875
TREML4	1.44
RSAD1	-0.59875
TUBA3D	0.9839
KIAA1833	-0.1035
PNPLA1	0.546
LRRC34	-1.16866666666667
CDH26	0.655833333333333
ZNF167	0.571166666666667
ZBTB26	-0.1958
VWF	2.9037
VTN	-0.927666666666667
BAD	0.3855
PDS5B	0.620416666666667
ZNF644	0.702666666666667
SH3GLB2	0.066625
SMPDL3A	-0.6334
NRG2	-1.29275
IL15	0.717
GABARAPL1	-0.768
LAT2	-0.0162
SLCO1A2	-2.15016666666667
LIG4	-0.752166666666667
GSDMDC1	0.1745
BMP4	-1.141625
METT10D	0.26425
SYCE1	-0.2815
SPANXD	-5.45825
SLC12A9	-0.0886666666666667
MC1R	-1.158
RNF168	-0.3795
TRIM69	1.467
GALNT7	0.870666666666667
ISG20L2	0.8245
KIAA2026	0.6915
TNFAIP8L1	-0.7785
DPY19L2	-0.8925
C12orf63	0.443
PRDX5	-0.2245
MED6	-0.1155
TXNDC5	-0.38
CD46	1.47925
CCK	-2.13425
C17orf48	-0.446
ANUBL1	1.098
SIT1	-0.0503333333333333
TYSND1	0.4345
DEF6	0.425833333333333
GLT8D4	-1.0265
UTP14A	0.672875
RPH3AL	0.76925
NXF1	0.323333333333333
TRERF1	1.43016666666667
TUBB3	0.514
SLC24A2	0.8695
SEC22B	0.749166666666667
ZNF653	0.96575
GGTL3	-1.81391666666667
CDKL2	-0.18425
CTF8	-0.15
EPC1	0.226333333333333
CYP4A11	0.0651666666666667
THRSP	3.9915
LELP1	-0.061
TES	1.669875
C17orf87	1.116
FERD3L	0.3295
SH3TC1	-0.3655
RAB36	1.892
CRYGB	-0.739
GRIA3	0.4634
BHLHB9	0.957
C1QTNF9	0.58
GOPC	0.3515
PNPLA8	0.101833333333333
ZNF444	0.45
FMO1	3.3465
POLR3C	0.24875
SLC35F3	-0.46425
SGCG	-3.10366666666667
DCDC2	-4.39383333333333
NANP	-0.17775
MGC23270	0.1645
BEX4	1.00975
HYDIN	0.9765
RPS6KB2	-0.2435
ADRM1	-0.28725
BAT3	-0.0445
RAB31	-1.2645
SCGB2A1	8.107625
SLC6A14	-3.309875
DDX4	0.574
PRRC1	1.4675
AP3B2	-0.123833333333333
TRGV7	0.471666666666667
TMEM184B	1.027
ADPRHL1	0.8105
C21orf45	0.148125
ARNTL	0.55825
AADAT	-0.5295
CCL2	0.973333333333333
SNTB2	-0.556666666666667
RGS9BP	1.366
KPNA1	0.71175
TMEM41B	0.210666666666667
S100A11	1.68041666666667
DOT1L	-1.0365
EFHC2	1.83625
CLTC	-0.85
SRP9	1.28935714285714
ZNF521	-1.68375
FAM26F	0.08925
GPR88	0.156
COL13A1	-0.893333333333333
CHMP4B	0.1965
SIGLEC6	0.264833333333333
NFAM1	0.542375
PVRL2	0.514
ALKBH4	-0.23675
CCDC93	-0.4130625
NXT1	0.1105
KCNK4	0.3585
TROAP	-0.960333333333333
KCNA10	0.32875
CCDC114	0.466833333333333
RAN	-0.888583333333333
LMTK2	-0.137
LOC400657	-0.568
UFC1	0.744
UBE1DC1	-0.142
EEF1A1	0.193611111111111
CHAC1	0.0015
HMGA2	-5.3943
B3GALTL	0.4035
ING2	-1.0465
C1orf109	-0.52425
INTS3	0.7655
ZNF558	0.32675
TRPM4	1.64166666666667
LTB4R	0.224
ISYNA1	0.37225
LSM7	-0.0905
LRRC47	0.316
ZNF179	0.803833333333333
EXDL1	0.0371666666666667
SLC4A10	-0.847875
ACSS2	-0.605333333333333
COPS7B	-0.8115
KIAA0040	2.77566666666667
C1orf95	-0.017
AP1GBP1	-0.93675
OR9A2	0.245
FAM71C	0.492833333333333
RIN1	-1.8825
ITGA4	-2.828375
DNAJC6	-0.606333333333333
CLOCK	1.41766666666667
SLC35A4	0.538833333333333
DSG4	0.12925
LOC26010	1.07275
NSUN2	-0.25575
TMEM86B	-1.4605
C14orf135	-0.313
KIFC3	-1.77083333333333
PHF5A	-0.2335
NCAPH	-1.07225
STK11IP	-0.0645
FLJ42953	1.555875
CCDC19	2.17616666666667
ZNF329	-1.03375
TAX1BP1	-0.0796666666666666
ZDHHC18	-0.0813333333333333
C10orf88	0.52
TMBIM4	0.6176
NMUR1	-0.6455
KIR2DS4	0.39875
C9orf90	-0.154625
MGC87631	-0.776
KDR	1.7783
ST3GAL2	-1.449
RLN2	-1.58883333333333
HPD	-2.90875
MOXD1	-2.9295
PDGFRL	1.08833333333333
SMYD4	-0.743214285714285
FAM103A1	0.352
MFAP4	-1.96716666666667
LOC285141	0.958
TMEM45B	-0.24275
SMCR7L	0.0367857142857143
GZMH	3.90675
CBLN1	-3.44966666666667
CNNM1	-0.3745
PHF17	-2.75925
NUP98	0.670583333333333
RMI1	0.27875
PTPRS	-0.04525
ANKRD57	0.434375
CLDN15	-0.534166666666667
OR51A2	-0.12
GUCA2B	1.2405
DOCK9	1.11575
ITGB1BP1	-0.821666666666667
DLG2	-0.213875
BRAP	-0.94125
SESN3	-0.824
ZC3H7B	0.67425
FAM101A	2.73
FKSG24	-0.46675
ZYG11B	-0.399375
RFC2	-0.8495
SH2D3A	1.257
DVL3	0.00783333333333333
ADFP	-1.33133333333333
KRIT1	-0.416
SERTAD3	1.561
LEFTY2	-3.38325
KRT27	-0.039
SCFD2	0.36075
MN1	-1.22475
RORA	-0.57575
PTPRD	-1.123
PIAS2	-0.941
CYP4X1	5.79433333333333
FBXL15	0.08175
MYH15	1.229
CRX	-0.00116666666666665
TBC1D13	-0.39975
SLC22A17	0.5845
PLK2	3.03133333333333
ARHGAP9	0.93325
EIF1B	-0.966
C20orf185	0.16975
DEFA7P	0.144
PRIM1	-1.87916666666667
CRYAA	-1.35475
BACE1	0.05625
AGTRL1	0.255666666666667
ACAD9	0.32725
GRASP	-0.7195
RBP4	-3.63233333333333
TFB2M	0.8275
METTL9	0.1044
ATP5O	-0.24725
SP100	0.6577
CPSF1	-0.6825
S100A4	-1.19525
LIME1	-0.5235
GPR137C	-0.5125
OR2A2	-0.1885
C2orf29	-0.1665
NUP188	-0.53125
SDPR	-2.9185
RAI1	0.30125
RPS20	-0.1313
LAMB1	-2.3175
ADM2	2.85883333333333
ZNF229	-1.1095
DKFZp434K1815	-1.03025
EPN3	2.14416666666667
CLIC3	0.45625
MEIG1	-1.37
HMGB4	0.4885
STARD10	2.10925
KLF8	1.559
EPB41L2	-0.879833333333333
JMJD6	-0.477875
CTSL1	-0.289333333333333
GPR27	0.606
ELAVL4	0.08325
MMP21	0.7375
PPM1B	-0.2615
SUV39H1	-0.55925
AAMP	0.39575
TUSC4	0.227833333333333
MBD6	-0.04575
KLK13	2.388375
FMNL3	0.004
TRIM13	0.510666666666667
C15orf5	-0.16625
IQCF1	-0.00937500000000001
CACNG8	0.402
SLC35D3	0.352833333333333
ZDHHC9	1.029
ODF3L1	0.2685
C9orf86	-0.4
TSEN2	-0.4295
C17orf64	-0.02625
SEPX1	0.3646
TSPO	0.569666666666667
SYMPK	0.165
ADORA1	-0.08125
TSPAN10	0.5115
SEMA6C	1.0405
RTTN	-1.0587
IL2	0.110833333333333
ARRDC3	-0.281916666666667
TBPL1	-0.4265
STX12	0.17
MRPL39	-0.65525
OR8H3	0.152
IFIT5	2.51716666666667
CASC5	-1.19825
FAM46A	-1.40966666666667
HPCAL1	0.481625
CYLC1	0.202
VGLL2	-0.218125
C20orf191	-0.96625
CDH1	1.7985
ITPA	0.03025
CCDC101	1.08775
D15Wsu75e	0.56025
EDA	-2.584
CREG1	-0.73825
OR7G2	0.497
SAP18	0.529416666666667
IFIT1	4.54075
CALML3	1.11183333333333
FLJ37440	0.632
FNDC5	-1.284
SERPINB6	-0.101928571428571
JUNB	0.8917
SYS1	1.298
SCN2A	0.0823333333333333
ZKSCAN5	-0.9007
WNT7A	0.353333333333333
TSHZ3	1.0105
RNF148	0.546
H6PD	0.47575
CAD	-0.381833333333333
ZNF449	0.22475
DOCK10	-0.795
FAIM2	0.523666666666667
HEXDC	-0.341
PRB1	-0.156
C14orf148	0.3695
ETHE1	0.14
IRF5	0.0767
GNMT	2.219
MGC16291	-2.241375
RPAIN	-0.621857142857143
CAGE1	-0.158
CNTNAP3	-2.804
ACTR1B	-0.27125
EEF1E1	-0.75125
MSX1	-1.395875
ESF1	-0.0364
HSPC171	-0.749
MRPL2	-0.117833333333333
RDH12	0.975166666666667
CELP	0.1255
METRNL	-1.29525
C10orf116	4.655
C19orf48	-0.72475
ZNF346	-0.04025
NCR1	-0.454
C10orf64	0.3165
CD52	1.114
VPS18	0.435625
AP4S1	0.721666666666667
NPBWR1	0.721
TPK1	0.354
UBA52	-0.199055555555556
RIPK1	0.8365
CPNE3	0.028
HSPC159	-0.26425
C8orf38	2.10675
LRRC4B	-0.2795
PARP10	0.6436
ANKRD50	0.704
CXCL9	6.539
FGF18	-0.698454545454545
EIF2A	1.061
SLC20A2	-0.2925
KIAA1549	-0.394833333333333
SPINT1	2.6257
ZNF584	-0.563
CRBN	0.108833333333333
ABCF3	-0.0933333333333333
NCBP1	0.0556666666666667
PLA2G4F	0.719833333333333
PCDH10	-0.966857142857143
TTC21A	0.965
C20orf144	0.381
FGFR1OP2	-0.648833333333333
SLC9A1	0.2207
CHRND	0.445
FOXF1	-3.185
KIAA1467	1.76625
TPO	-0.493
LTF	3.36557142857143
DNAJB9	-0.01675
MRPS27	-0.5835
bA16L21.2.1	-0.069
WBP2	-0.584833333333333
MRGPRX3	-1.94433333333333
PRPF18	0.21825
C10orf58	1.00525
SMOC1	-2.8909
ADAT3	1.15366666666667
TMEM138	0.03625
TMEM131	0.022
TIMM8B	-0.05825
MYH7	-0.139833333333333
ST6GAL2	0.067125
KIF1C	-0.2045
SUHW2	-1.461
PAPSS1	-0.16275
CABP2	0.228
HOXA4	-2.892
ELF2	-0.559
SEMA3D	0.2048
MC5R	0.754
OGFR	0.444
FLJ30092	-0.263166666666667
TGFA	-2.5865
MMP17	0.38575
KIF15	-1.83475
CHIA	0.70225
CATSPER3	0.92625
CEACAM7	1.63883333333333
PADI2	2.965875
HOXA9	-0.64
LNX2	0.862833333333333
TMEM144	1.079
HIF1AN	1.01625
METTL7A	-0.1963
C6orf165	4.04383333333333
KIAA1468	-0.253625
DSG3	-0.323
ZNF180	0.052
EIF4E3	0.579
SLC46A1	0.899
DKK1	-1.96883333333333
ZNF205	0.990333333333333
LOC162073	1.10233333333333
COX7A1	4.44975
MAGEA1	-4.5555
NEDD8	0.26875
KLHDC5	-0.181277777777778
C3orf19	-0.0281666666666667
MRPS2	-0.7265
POLR3H	0.836285714285714
ABHD11	0.2594
TMEM17	0.58675
PAIP2B	-0.7291
MAT1A	-2.52525
LGI3	0.22425
THUMPD2	-0.1395
TKTL2	-0.01425
XAGE3	-2.25933333333333
CALM3	0.157666666666667
C6orf136	-0.360333333333333
KCNC4	-0.311833333333333
RGS9	0.195166666666667
ACIN1	-0.159666666666667
SPATS1	-0.729
XKR8	0.04625
FAM84A	2.053
MS4A7	5.19909090909091
AGXT2L2	-0.15225
OR1F1	0.025
SMAP1L	0.121333333333333
IPO11	-0.523625
ZC3H11A	0.4636875
C1orf151	0.262
RNASEH2A	-0.49775
CCR10	-0.995
TXNDC11	0.835
TMEM112	0.69275
MAP1B	-0.827785714285714
NVL	1.592
PKM2	0.11135
ARC	0.52675
NUP54	-0.8285
PPFIBP2	3.102
STAT2	1.299
PTAFR	2.30183333333333
ROBO2	3.771625
RNF40	0.8085
CCDC135	0.375166666666667
IFT81	-0.8
MORF4	-0.14625
TM7SF3	0.1085
OR10H3	0.384
ABP1	0.18625
CHRD	1.451
PLEKHA8	-0.321333333333333
NCALD	3.06416666666667
OR5AK2	0.18075
ACCN1	-0.267833333333333
SLITRK1	-0.03925
ARMET	0.06225
C9orf52	1.42
REEP4	0.62875
MTSS1	2.89875
ADH1B	1.33216666666667
DLD	-0.91925
CDK5	-0.5415
PPFIA1	0.036875
WFDC3	1.16525
DNAJB12	0.863642857142857
RANGRF	-0.5495
MLANA	-4.045
AMY2B	0.556
KIAA0319	3.803625
RPS7	-0.78
JAK3	0.1382
ARFGEF1	-0.03775
CXCL5	0.347916666666667
TRAPPC4	0.57475
CETN2	1.0275
HSPC111	-0.8065
RHOBTB3	-1.9882
PHLPP	-2.4875
RGS10	1.856
TMEM58	0.374
CHERP	0.046
HSP90AB3P	-0.0786666666666667
FSTL3	-0.247333333333333
PEX11A	0.50325
OR5V1	0.562
FCN3	2.13575
PTPN3	1.349
NPTX1	-4.953625
C21orf84	-0.63875
C11orf51	0.166375
ZBED2	3.37225
FLJ90757	-0.19975
NPY2R	0.10375
PLD3	0.20625
SYT17	2.14466666666667
SGSM2	-0.8905
OR1A2	0.17675
FOXP1	1.238625
SLC5A1	4.24475
POFUT1	-0.0843
EPHB6	-2.31266666666667
MYO1G	-1.34425
STAC	-2.4809
KLHL17	-0.179833333333333
RGMA	1.5116
TJP2	-0.1779
FAM114A1	-0.0781666666666667
SERINC1	0.920333333333333
SLC9A8	0.2025
PEX19	0.4035
EDN2	4.91175
PSMD7	-1.31422222222222
C3orf41	-3.25075
UQCR	-0.311125
PPP1R3C	-2.629
LRP4	-3.26583333333333
TM2D1	-0.597
TTC17	0.2365625
C4BPB	-1.4655
CCL25	0.9505
ZNF253	0.449666666666667
CHRNA9	-3.732
SOX11	2.57275
HIVEP3	0.502
CGN	1.95191666666667
C3orf35	0.52175
PKD2L1	3.52925
SYVN1	0.2505
PDE8B	3.094875
LOC439951	0.55175
LTC4S	1.8565
MIF4GD	-0.4185
SMARCA2	1.401
TUBGCP6	-0.0333333333333333
CABLES1	0.612125
C16orf77	0.312333333333333
ZNF791	0.1915
FUT5	1.4425
ADH6	-2.25083333333333
P4HB	-0.1905
CLDND2	-1.58675
ALKBH8	-0.138
PLAC4	0.20925
F11R	1.56278571428571
MGC35295	1.61566666666667
PDZD4	-0.545166666666667
LOC389073	0.10175
FAM80B	-1.56566666666667
PSMB1	-0.9215
TXN	-0.562166666666667
VIPR1	1.4064
WBSCR18	0.2625
EXOSC6	0.0475
ACTA2	3.15516666666667
SP5	-2.77583333333333
ANKRD1	-2.43625
DDR1	2.3151
ATP6V1D	0.59075
PTGS1	-1.5205
RNF157	-1.81425
DCC	0.5205
SPAG7	-0.61425
FBXO18	0.50075
UBE3C	-0.2592
HOXC6	1.11675
LRP2BP	-0.676166666666667
MYST2	-0.424
PDSS2	0.669
ATE1	1.04825
ARAF	0.2995
KLF10	-0.79825
PLA2G2E	0.08175
ASCL1	-0.431333333333333
TSNAXIP1	2.24775
FAM131B	-0.511875
IFNA10	0.961
NUP43	-0.861375
FAM44B	-0.463125
L1TD1	-5.39916666666667
NMD3	-0.138
C18orf54	-1.3072
PHOSPHO1	0.1605
RAG2	-1.478
EMILIN3	-0.152
METTL3	0.62825
VPS13C	-0.613875
REXO2	-0.5865
ANXA4	-0.4145
CA1	-1.23875
DCP1B	0.82825
TULP3	-0.287666666666667
ATP2A2	-0.231357142857143
ATIC	-0.4165
ADAM15	0.496833333333333
NPL	1.199
LGR4	-0.639875
UEVLD	0.647166666666667
GAB1	0.89675
SNAI2	-1.60533333333333
ZGPAT	0.0066
SNF1LK	-0.394
DLEU1	-1.24625
UBE2Q1	0.360875
ZMYM6	-0.0199375
JPH3	-2.10216666666667
FAM38A	-0.568416666666667
PXK	-0.8395
DENND2D	2.461
BAX	-0.467083333333333
CP	-0.391272727272727
RPL37	-0.2839
G6PC3	-0.48925
NCOA4	-0.238833333333333
LRRC14	-0.337375
GORASP1	0.40775
FCHO2	0.647
CYP24A1	-3.5027
FXYD3	2.2405
SMARCAL1	0.37375
ABCB8	-0.425666666666667
CCDC44	-0.6035
PRDM7	-3.478
USH1C	-0.8475
DNAH5	1.88
SRF	0.55725
MAL2	5.36033333333333
PGPEP1	0.17475
SIN3B	-0.95925
SEMA3C	-0.8515
GRAMD3	1.48375
FBXO10	-0.00574999999999999
OR5D13	0.511
FLJ31818	-0.4235
CACNA1I	1.147125
S100A13	0.7335
TP63	1.90878571428571
ANXA11	0.6275
WDR66	2.364
CSF2RB	0.428
IFI44	2.3845
DACT1	0.675
ANKRD23	-0.905375
ATP5G1	-0.924333333333333
C21orf70	-0.559166666666667
PPWD1	-0.855
DNAJC13	-0.166
PAH	-4.562
PTCH2	0.638
TRMU	-0.0315
CCDC9	0.2665
USP3	0.0319
DCLRE1C	0.3307
FAM55C	0.25875
FRMD4B	1.21975
CYP2R1	-0.22375
RFPL1	-0.1273
XPO5	-0.207
ARL6IP2	-1.261
OSBPL5	2.951
MMP9	3.41654545454545
KIAA0802	-1.21075
DHRS2	-4.0135
SGEF	2.04575
TXNDC10	-1.4463
EXOC6	0.9465
RPS27	0.644333333333333
PNCK	1.25416666666667
FSTL1	-1.878
AACS	0.132
SLMAP	0.283666666666667
SAMD4A	0.9133
ABRA	0.2245
SMARCD3	1.057
PKNOX2	-2.977
A4GNT	0.4
C9orf39	-0.757166666666667
RALYL	0.36825
MGC33556	-1.561
C10orf25	-0.724
BBOX1	4.131
NHEDC1	0.10275
XDH	-0.82725
GCSH	-2.0655
EDN1	2.29366666666667
MTERF	-0.73875
CLK4	0.2375
ZNF799	0.34
KCNG1	-1.824375
CXCR4	-0.237
PTPRR	-3.74125
IRAK1	-0.094
LOC401397	-0.771
TMSB10	1.17657142857143
CXCL3	-3.4793
TMC4	2.49625
OR7A10	0.0645
STYK1	-1.39775
CHRNA10	0.995
CCNI	-0.1255
EP300	0.736
LOC165186	-0.342666666666667
HIC2	-1.86375
SDR-O	0.1835
OR2W1	0.679
KCNA6	-0.00650000000000001
TRIM74	-0.4015
REEP6	1.0315
ATP5G2	0.01025
ERG	-0.323625
TMEM42	-0.2415
PARN	1.32566666666667
SOD2	-0.457625
DIRAS1	-0.2385
PNPT1	-0.78475
JOSD3	-0.7665
hCG_40738	0.2135
PDE1C	-2.19375
SEMA4D	0.14425
AGPAT1	0.2065
NOSTRIN	0.999625
MAP3K3	-1.12916666666667
MAX	0.708571428571428
CAPS	3.39933333333333
SERPINA12	0.282
OSBPL8	-0.67925
RICS	2.109
NR4A2	1.0105
PPCS	0.971666666666667
LONP1	-1.041
SCYL3	1.56175
HERC2P2	-0.954166666666667
FIBCD1	0.4865
C15orf41	-0.8445
DMC1	-1.29966666666667
C20orf27	-1.069
RPS6KA5	-0.1659
FAHD1	0.346333333333333
SLC12A4	-1.03975
BRCA1	-1.18733333333333
GBL	0.46725
SLK	0.444166666666667
NUDT9P1	-1.641
NOXO1	4.794
USP52	-0.91
BAZ1B	-0.22075
SLCO2B1	1.63775
BBS12	-0.778166666666667
LRGUK	0.148833333333333
TERF2IP	-0.51225
COL1A1	4.3005
KIAA0090	0.269
GRK5	-0.4115
AP1S2	-0.2854
TMEM52	0.431166666666667
CA11	-0.948875
OR4A15	0.343833333333333
ACBD3	1.5529
SPAG11B	0.373375
