Hybridization REF	TCGA-A2-A04Q-01A-21R-A034-07
HTR3E	0.476
C2orf39	-0.231333333333333
MTL5	-1.42183333333333
TRIM16L	-1.193
COMMD9	0.402833333333333
INADL	0.490785714285714
GPX1	1.01025
SNAPC3	0.7805
C4orf16	0.1335
GNA12	0.318416666666667
LIMK1	1.59875
PIGC	1.12316666666667
B4GALT5	0.4891
LOC339524	1.33875
LRAT	-1.70541666666667
IL18R1	3.043625
CXorf52	-1.12933333333333
AKAP11	-0.09725
GLB1	0.018375
BCL10	0.2415
MARCH11	-2.114
PLAC1L	1.24733333333333
DTX3	-0.479583333333333
EPHA10	0.246
ARMCX4	0.2395
CTXN3	-0.747
MOCS2	-0.804
USP28	-1.11
HCRT	-0.1175
CYBRD1	1.0578
REG3A	-0.0445
RGS7BP	0.60725
PARP9	2.9825
SEPT6	0.3342
MMP10	1.482125
OR2Z1	0.4505
OBP2B	1.70833333333333
TCN2	1.53266666666667
CDA	-1.478
TMEM88	0.212166666666667
ZFY	-1.15666666666667
SLC25A41	-3.58566666666667
CHRNG	-0.4168
TAS2R50	-0.2165
DEFB129	0.392
CYFIP2	-0.1802
TEX11	1.33325
SPATA8	-0.08
MAP3K11	0.3665
CEBPE	1.7315
OLIG2	-1.48825
DNAI2	0.423
C14orf106	0.420666666666667
APRT	0.1405
AMIGO2	-0.53475
TMEM26	-1.09725
RALBP1	0.74375
TSPYL6	-0.268875
EVPL	1.0185
PVRL4	3.62066666666667
C2orf30	-0.06475
ITIH4	-0.823
ADARB2	-0.6024
C1orf104	0.47525
PIM2	1.01416666666667
REGL	-0.949
SLC17A5	-0.713166666666667
PIPOX	-1.6965
INSIG1	-2.04633333333333
SYNGR1	-0.253916666666667
TEX15	-1.929
REPIN1	0.0225
PDE4A	0.4246
CAPZB	0.10425
YPEL3	0.554125
C14orf100	-0.00612499999999999
GINS2	-1.6905
C18orf21	0.116333333333333
CYP1B1	4.499
VISA	-0.5506
XYLT1	-0.66
ZNF440	-0.307875
BRWD1	0.433428571428571
GOLPH3L	0.775
C11orf77	0.345375
ZBTB17	0.508
SLC19A2	-0.418
C6orf134	0.52925
C9	0.31325
ART5	-1.148625
ARTN	1.51583333333333
TMTC2	1.62
GNRH2	-0.1545
STEAP1	0.101
RPL39L	-0.238666666666667
FLJ10292	0.674166666666667
RLF	-0.638
NAT14	-0.3615
RRN3	-0.14375
C11orf16	2.705
C3orf14	0.27475
TEX264	0.0668333333333333
C22orf28	-0.55475
C20orf175	-2.0415
XPNPEP2	0.3914
PDE6A	0.15875
SPIB	1.931875
TBCB	0.428833333333333
SLC5A11	-0.118
ADRA2C	-2.58683333333333
DHCR24	-1.70325
MEF2D	1.08325
C6orf114	-0.4615
ZPLD1	0.143
MYO1B	0.236166666666667
VAMP8	2.071375
ANKRA2	-0.505666666666667
C11orf42	0.2865
TAS2R60	0.783
PANX1	0.83575
C12orf42	0.505833333333333
RCBTB1	0.148
FGL2	6.665
CEP70	-0.071875
WASL	0.3545
SEPT14	0.829
DCHS2	1.1305
CYBA	0.513
ARHGAP11A	-2.332
MPZL2	0.4445
KIAA1881	1.254
ANXA1	-0.5031
AFF1	0.8708125
FRMD3	-0.3205
SUSD5	0.968
C9orf32	-1.31175
RASSF7	-0.310875
KIR2DL2	1.568
SENP1	-0.396166666666667
C20orf195	-0.877
C3orf44	-0.268
KRTAP9-3	-0.12675
ZFP28	0.650375
PLCB2	1.0163
TXNDC15	0.63775
CALR3	-0.94075
HLTF	0.174928571428571
C17orf67	0.16525
NDUFA6	0.04925
PKP1	-0.59375
HMG20B	-0.67575
GPR180	-1.0916
BAI3	-1.166
NOSIP	0.161
TRIM23	-0.594
ARL1	0.255071428571429
CDK5RAP2	0.0455
SSH2	-1.37033333333333
KCTD15	-0.919416666666667
FTHL17	1.012
AK3	1.009
RAB3C	-0.2015
PAX4	0.34325
KDELC2	-1.2965
BIK	0.166166666666667
KIAA1553	-0.3175
CEP135	0.38675
NANOG	-4.48716666666667
TRIM22	3.58566666666667
CDH13	-2.22316666666667
B4GALNT4	-0.56925
MDGA2	0.00650000000000001
SAMD3	4.22283333333333
OR1E1	0.2245
TAS2R10	-0.7275
FASN	-1.162
GPR116	3.14
ZNF219	-1.19916666666667
CD33	-0.444375
RAB3GAP1	0.90475
H1FOO	-0.0815
NXPH3	-0.1165
CROCC	-0.413666666666667
GPX7	0.35
BASP1	-0.5377
STAM	-0.159
TBK1	0.513
STX2	0.0751666666666667
RPL29	-0.916
NR1H3	1.7725
MPPE1	-0.334625
PHACTR3	-1.35725
SLC44A2	1.029375
C10orf109	-0.196
CLCN6	-1.01775
C16orf59	-1.9345
SQSTM1	0.652333333333333
AADAC	-0.806
LRRC8C	1.478625
BIN3	-0.6176
HPS6	0.48675
MAN2A2	-0.8468
GABPB2	-0.65925
KCND1	-0.328
PTPN11	0.153785714285714
ZNF274	0.0695
ATF3	0.2355
C7orf26	0.0805
C1QL3	-0.0619999999999999
WDR54	-2.24666666666667
FLJ40869	-0.822166666666667
ZNF397	-0.143375
MLL	0.6585
TTLL6	-0.220125
ANKRD15	0.8305
KIAA1958	-0.47025
C1orf218	1.836
ZDHHC16	-0.2285
DDX47	-0.0445
EVI5L	0.047
GDF6	-5.4015
TAPBPL	1.17416666666667
BTG1	2.4353
DPP4	0.0245
KLHL23	-0.6
APOC3	-4.546
BTBD12	-0.230666666666667
CNOT4	0.0674375
HIST1H3I	0.562666666666667
OR5H1	0.85375
APEH	-0.856125
TRY1	0.678
SLC26A8	0.1685
KCNA2	0.839
TMEM159	1.38475
C6orf81	-0.9705
PCYT1A	0.224333333333333
C6orf157	0.451
BRMS1	-0.01125
CHST1	1.787
LGALS1	-0.249625
TAF1B	-0.6935
FLJ40504	-3.3395
GPR173	0.804
COL15A1	1.650625
CASP10	0.753785714285714
PCMT1	-1.46242857142857
HDAC5	0.1403
LOC641367	0.3085
EVC2	0.37775
SGPL1	1.85583333333333
GON4L	1.12035714285714
AFG3L2	-0.602333333333333
C5orf15	-0.00500000000000001
UBXD1	0.1628
LILRB4	2.487
GSTA4	1.871
ADIG	-0.273
GRIPAP1	0.184
HIST1H3B	-0.0393333333333333
BTRC	0.514166666666667
USP49	-1.7095
IQCH	-1.336375
ACBD6	-0.01175
YEATS2	-0.91825
CABP5	-0.54975
TRIM3	-0.03825
HNRPM	-0.08525
FGG	-4.983
C18orf16	-0.38125
CLEC2B	0.813
PQBP1	-0.592333333333333
JTB	0.751833333333333
REST	1.41066666666667
SLC8A3	-1.24066666666667
TMEM16H	-0.1525
MRPL47	0.142375
EVI1	2.9407
MUC1	1.0395
TEAD3	0.759125
STOML1	-0.41425
USP24	-0.0172
PNMA5	-0.24175
MAEL	-1.20133333333333
LBP	4.7767
HSD17B4	-1.08875
SEC31B	-1.87225
IDH2	1.0834
SFRS16	-0.536625
AICDA	4.923
RNF180	-1.87125
C1orf56	-0.0976666666666667
FLJ10324	-0.6465
GPR148	1.247
MEF2A	0.47575
ASF1B	-1.65933333333333
HTN3	0.20825
RNF215	-0.40475
SLC4A3	0.214166666666667
ADAMTS9	2.1416
C9orf66	0.570166666666667
FOXD3	0.8605
GSDM1	0.34325
IFITM5	1.834
PODXL2	-2.17883333333333
C1orf176	0.272
RPS3	-0.63825
hCG_2004593	-0.6915
COL21A1	1.63075
NTNG2	1.07633333333333
RAI14	0.1985
P76	0.2485
LRFN3	1.6825
FAM14B	-0.51675
FKBP14	-0.10325
TNNI3	-2.58183333333333
HOXB3	0.59625
SGCB	0.601
PPAPDC3	-0.5345
FRAT1	0.482666666666667
MORN1	-1.0435
ARHGEF2	0.48175
BNIP2	-0.30775
DHX30	-0.2695
EEFSEC	-0.6525
FGF20	0.9145
FLJ38973	0.418928571428571
PLCH2	0.323
CCNG2	1.6615
PSPN	-0.014
WDR88	-1.714
HOXB13	-1.83625
MTMR8	-0.4345
SPAM1	0.777
PPP2R1B	-0.966625
TANC1	0.70025
CNN3	1.0873
CHGA	0.494875
C9orf128	0.7995
CACNA1B	0.888
MMAB	-2.0962
RHOA	0.0850833333333333
RAPGEFL1	-2.002
SLC1A5	-1.0455
CALCA	-1.046
SYCP1	0.23225
CXCL11	7.746875
GFI1B	-1.79283333333333
PSCD1	0.67
C11orf58	-0.246833333333333
MGC45438	0.857166666666667
NUDT18	0.471166666666667
ASB3	-0.497166666666667
ZP1	-3.965
LPPR2	-0.1362
ZNF527	1.05683333333333
ZNF771	0.318875
TTBK2	-0.346875
TRIM55	-1.134
GJB3	0.464666666666667
PRSS35	-0.54475
SCRG1	4.4565
ZDHHC24	0.26125
DUSP26	1.5705
C1orf51	0.132
DNAJC3	1.1412
LITAF	1.692875
ZNF410	0.4105
AFP	-4.97233333333333
ZW10	-1.3075
PHOX2B	0.462
VILL	-0.07725
ELOVL7	-0.826375
LOC644186	0.0435
PPP3CC	0.243
CHST13	-2.04225
WDR40B	0.4047
MEA1	-0.09225
HILS1	-1.91625
DLX6	-2.49783333333333
NKG7	3.79083333333333
EMP1	1.14675
ACTR6	-0.41975
CHCHD7	0.850714285714286
COG2	0.4431
TCEA2	0.2061
TARS	-1.0305
FLJ20294	0.2355
ZNF92	-0.48525
TRAPPC2L	-0.5047
ARHGAP28	-0.27625
CCDC109B	0.555
LGTN	0.0858333333333333
INGX	-0.2675
LOC124446	0.95
RPS2	-1.7105
C17orf75	-1.36966666666667
NBPF1	-1.7845
SLC2A8	-0.3775
SNRPE	-0.2305
CARD6	0.93175
IL13RA2	-1.31475
CUEDC2	-0.72775
C4orf19	2.05125
AOC3	0.833875
MTHFD2	-1.03466666666667
OR5M9	0.1885
C4orf38	0.753166666666667
SS18L2	0.554
OAS3	1.3185
LARGE	0.24725
LRIG3	1.1225
LIMA1	0.08225
STARD3	-0.25
VPS39	0.037125
CTAGE6	0.048
ODAM	3.11625
MORF4L2	-1.027625
GSTO2	-1.2235
MTFMT	-1.99225
PRKAB2	-0.418785714285714
ZNF76	-0.0651666666666667
HSPB2	3.019
CRB2	-0.165
KLRK1	-0.016
LYST	0.65175
UBE2M	-0.832666666666667
SLC16A9	1.13775
ZNF281	0.59375
ST8SIA1	3.074875
C9orf105	0.3595
ANKRD46	1.21625
FAM108A3	0.8245
C20orf91	-0.326
ZYX	0.5245
RSPH1	0.619
ZSCAN5	0.2425
RIMS3	-0.979166666666667
KRT76	0.6395
CEACAM4	1.38733333333333
SIRPB1	0.7325
CFHR4	-3.221
SOX3	-0.200166666666667
GATAD1	-0.5805
C21orf57	-1.22825
TMC8	0.144666666666667
AVIL	1.77533333333333
LMOD1	3.3405
HIGD1A	-1.021125
NEU3	-0.162666666666667
DES	0.524
BZW1	-1.1046
ZNF221	-0.1525
CCDC27	-0.536
GDAP1	0.38975
RBBP4	0.2255
MGC40499	0.32025
PHKA1	-1.284125
PRKAR1A	-0.147666666666667
HSD3B1	-0.46125
RAD52	-0.785333333333333
CD207	3.4725
LOC389791	0.465
RSPO1	1.48483333333333
TMEPAI	2.153
MFSD2	0.091
ETV4	-2.89483333333333
SCGN	-1.08
LOC391356	-0.2945
MPP1	-0.388375
STARD3NL	-0.11025
TFAP2D	0.853
CD2AP	0.29775
CCL20	-3.09483333333333
CCDC86	-1.1465
ZFP30	0.0295
CTBP1	0.631416666666667
MAK10	0.0651666666666667
STXBP5	-0.202666666666667
LOR	1.483
MAP6D1	-0.173875
ARMC7	0.468
TMEM150	-0.096
NSL1	-0.886
KIF5A	-0.925625
ASCC2	-0.427666666666667
PSENEN	1.41233333333333
OPTC	-0.579
FCRL2	2.121
KBTBD11	-2.646625
PCK1	-3.13242857142857
CENTD3	-1.56525
MEGF8	-0.0133749999999999
ALPPL2	0.114
OBFC2B	-0.7355
ZFYVE20	-0.197875
GALC	0.663333333333333
CTRB2	0.447
C20orf71	0.3728
TBKBP1	0.618833333333333
CAMLG	0.0025
TREML4	-0.3685
RSAD1	-0.18975
TUBA3D	-0.9675
KIAA1833	0.109142857142857
PNPLA1	0.366
LRRC34	-1.813
CDH26	-0.950166666666667
ZNF167	-0.181166666666667
ZBTB26	-0.5366
VWF	3.558
VTN	-1.33166666666667
BAD	0.58325
PDS5B	0.497083333333333
ZNF644	1.14658333333333
SH3GLB2	-1.00575
SMPDL3A	1.0838
NRG2	0.5365
IL15	2.48366666666667
GABARAPL1	0.8335
LAT2	1.083
SLCO1A2	-0.118166666666667
LIG4	-0.34225
GSDMDC1	1.145875
BMP4	-2.373625
METT10D	0.58575
SYCE1	0.86425
SPANXD	-6.03325
SLC12A9	0.5055
MC1R	-2.163
RNF168	-0.73525
TRIM69	1.23475
GALNT7	-0.394666666666667
ISG20L2	0.951
KIAA2026	1.6135
TNFAIP8L1	-0.4055
DPY19L2	-0.922
C12orf63	0.7765
PRDX5	-0.512875
MED6	-0.80425
TXNDC5	-0.00399999999999999
CD46	-0.4925
CCK	-0.041
C17orf48	-0.036
ANUBL1	1.52
SIT1	1.93116666666667
TYSND1	0.4485
DEF6	1.15483333333333
GLT8D4	1.884
UTP14A	0.2075
RPH3AL	-0.488
NXF1	-0.0248333333333333
TRERF1	-0.2405
TUBB3	-1.155125
SLC24A2	0.688
SEC22B	0.561833333333333
ZNF653	-0.057
GGTL3	-0.736166666666667
CDKL2	0.372
CTF8	-0.31025
EPC1	1.733
CYP4A11	-0.00516666666666666
THRSP	1.662
LELP1	-0.0473333333333334
TES	0.829375
C17orf87	2.857
FERD3L	1.00275
SH3TC1	0.67
RAB36	0.7025
CRYGB	-0.968
GRIA3	1.1968
BHLHB9	0.07225
C1QTNF9	0.34775
GOPC	0.67875
PNPLA8	0.201166666666667
ZNF444	0.0085
FMO1	4.8945
POLR3C	-0.2815
SLC35F3	0.2355
SGCG	-3.09666666666667
DCDC2	-2.89233333333333
NANP	-0.721
MGC23270	-0.487
BEX4	-1.28509090909091
HYDIN	0.457666666666667
RPS6KB2	-1.278
ADRM1	-0.119916666666667
BAT3	-0.38075
RAB31	0.4745
SCGB2A1	3.205375
SLC6A14	-0.10325
DDX4	0.11125
PRRC1	0.460166666666667
AP3B2	-0.533833333333333
TRGV7	1.1624
TMEM184B	0.42525
ADPRHL1	-0.486
C21orf45	-0.14075
ARNTL	0.8025
AADAT	-0.2095
CCL2	1.6405
SNTB2	0.800166666666667
RGS9BP	1.209
KPNA1	0.40075
TMEM41B	-0.848
S100A11	1.33616666666667
DOT1L	-0.984
EFHC2	-0.77075
CLTC	0.153833333333333
SRP9	-0.180571428571429
ZNF521	1.593
FAM26F	2.05825
GPR88	0.378833333333333
COL13A1	-1.00183333333333
CHMP4B	-0.1508
SIGLEC6	0.348833333333333
NFAM1	0.6075
PVRL2	0.0249
ALKBH4	0.459
CCDC93	-0.042
NXT1	0.52375
KCNK4	0.1695
TROAP	-1.19383333333333
KCNA10	0.09725
CCDC114	0.255833333333333
RAN	-1.02175
LMTK2	-0.189
LOC400657	-0.583
UFC1	0.88975
UBE1DC1	-0.6685
EEF1A1	-1.00188888888889
CHAC1	-0.1575
HMGA2	-6.4381
B3GALTL	-0.99725
ING2	-0.59075
C1orf109	-0.1845
INTS3	0.860875
ZNF558	0.32775
TRPM4	0.673166666666667
LTB4R	-1.366
ISYNA1	-1.05325
LSM7	0.54575
LRRC47	-0.5151875
ZNF179	-2.2105
EXDL1	-0.446
SLC4A10	-0.77675
ACSS2	-0.469333333333333
COPS7B	-0.31
KIAA0040	2.0725
C1orf95	0.107
AP1GBP1	0.4745
OR9A2	-0.4425
FAM71C	0.104833333333333
RIN1	-1.89916666666667
ITGA4	-0.512125
DNAJC6	-1.55266666666667
CLOCK	1.55733333333333
SLC35A4	0.125166666666667
DSG4	0.9045
LOC26010	0.09825
NSUN2	-0.65675
TMEM86B	-0.4865
C14orf135	0.20725
KIFC3	-1.60366666666667
PHF5A	-0.177
NCAPH	-1.134375
STK11IP	-0.10675
FLJ42953	0.479375
CCDC19	0.787166666666667
ZNF329	0.138125
TAX1BP1	0.8555
ZDHHC18	0.288833333333333
C10orf88	0.45675
TMBIM4	0.2218
NMUR1	1.041
KIR2DS4	1.484375
C9orf90	-0.056875
MGC87631	0.911
KDR	2.8273
ST3GAL2	-0.170375
RLN2	-1.25916666666667
HPD	-3.6475
MOXD1	-1.62216666666667
PDGFRL	1.77416666666667
SMYD4	-0.670857142857143
FAM103A1	-0.73
MFAP4	-0.541333333333333
LOC285141	1.26375
TMEM45B	-4.1375
SMCR7L	-0.362714285714286
GZMH	5.49725
CBLN1	-2.86833333333333
CNNM1	-0.7525
PHF17	-0.4785
NUP98	-0.209333333333333
RMI1	-0.6275
PTPRS	-0.139
ANKRD57	0.712875
CLDN15	-0.517833333333333
OR51A2	-1.109
GUCA2B	0.446
DOCK9	1.159
ITGB1BP1	-0.917833333333333
DLG2	-0.43
BRAP	-0.274
SESN3	1.83125
ZC3H7B	0.631
FAM101A	2.66166666666667
FKSG24	0.03025
ZYG11B	0.319
RFC2	-1.35025
SH2D3A	0.210666666666667
DVL3	0.0586666666666667
ADFP	-0.331
KRIT1	-0.16175
SERTAD3	1.80016666666667
LEFTY2	-3.67725
KRT27	-2.534
SCFD2	1.14675
MN1	-1.424
RORA	1.6205
PTPRD	-0.89
PIAS2	-0.658333333333333
CYP4X1	0.152333333333333
FBXL15	0.15175
MYH15	0.322
CRX	0.314833333333333
TBC1D13	-0.52725
SLC22A17	0.419833333333333
PLK2	-0.202333333333333
ARHGAP9	3.66675
EIF1B	-0.80425
C20orf185	0.661333333333333
DEFA7P	0.5215
PRIM1	-2.04366666666667
CRYAA	-2.6555
BACE1	-0.09575
AGTRL1	0.895166666666667
ACAD9	-0.071375
GRASP	0.386
RBP4	-2.74966666666667
TFB2M	-0.045
METTL9	-0.9083
ATP5O	-0.83225
SP100	1.1164
CPSF1	-0.160833333333333
S100A4	0.3065
LIME1	0.189
GPR137C	0.0365
OR2A2	0.5055
C2orf29	-0.0345
NUP188	-0.992
SDPR	-1.1665
RAI1	0.298875
RPS20	0.9021
LAMB1	-0.53975
ADM2	0.6965
ZNF229	-1.20975
DKFZp434K1815	-1.064
EPN3	1.918
CLIC3	1.4915
MEIG1	-0.3505
HMGB4	-0.672333333333333
STARD10	-0.622875
KLF8	3.4225
EPB41L2	0.0858333333333333
JMJD6	0.027
CTSL1	0.194666666666667
GPR27	0.501
ELAVL4	1.586
MMP21	-0.6925
PPM1B	0.05825
SUV39H1	-1.25425
AAMP	-0.0745
TUSC4	0.118666666666667
MBD6	-0.0215
KLK13	-1.3525
FMNL3	0.962333333333333
TRIM13	0.39125
C15orf5	-0.299
IQCF1	-0.064
CACNG8	-0.0885
SLC35D3	0.139333333333333
ZDHHC9	1.661
ODF3L1	-0.2625
C9orf86	-0.4451
TSEN2	-1.302
C17orf64	0.84925
SEPX1	0.2988
TSPO	1.22183333333333
SYMPK	-0.1505
ADORA1	0.731
TSPAN10	1.208
SEMA6C	-0.000999999999999992
RTTN	-0.8612
IL2	0.825666666666667
ARRDC3	0.430583333333333
TBPL1	-0.852
STX12	0.2695
MRPL39	-1.09025
OR8H3	1.5
IFIT5	2.09766666666667
CASC5	-1.59775
FAM46A	-0.807666666666667
HPCAL1	-0.420875
CYLC1	0.0785
VGLL2	-0.122875
C20orf191	-0.23875
CDH1	1.69616666666667
ITPA	-0.4295
CCDC101	-0.67825
D15Wsu75e	0.52325
EDA	-1.186
CREG1	0.7185
OR7G2	0.203
SAP18	-0.0203333333333333
IFIT1	2.4495
CALML3	2.26016666666667
FLJ37440	1.204
FNDC5	-1.51025
SERPINB6	-1.15664285714286
JUNB	1.5836
SYS1	1.05675
SCN2A	3.26316666666667
ZKSCAN5	-1.0093
WNT7A	0.196833333333333
TSHZ3	2.02425
RNF148	1.1105
H6PD	1.024
CAD	-0.899333333333333
ZNF449	-0.33775
DOCK10	1.38
FAIM2	0.114
HEXDC	0.074
PRB1	0.359
C14orf148	-1.6165
ETHE1	1.7045
IRF5	1.1524
GNMT	-0.456833333333333
MGC16291	-0.837875
RPAIN	-0.748214285714286
CAGE1	1.287
CNTNAP3	-3.00875
ACTR1B	-0.22025
EEF1E1	-1.59625
MSX1	-0.99125
ESF1	0.4164
HSPC171	0.353
MRPL2	-0.232833333333333
RDH12	-0.9575
CELP	-0.2435
METRNL	-0.063
C10orf116	2.78733333333333
C19orf48	-0.9145
ZNF346	-0.8565
NCR1	2.2005
C10orf64	1.6535
CD52	3.4535
VPS18	0.535625
AP4S1	-0.608333333333333
NPBWR1	1.1235
TPK1	1.546
UBA52	-0.220666666666667
RIPK1	0.939333333333333
CPNE3	1.2831
HSPC159	-0.10275
C8orf38	0.10175
LRRC4B	-2.673
PARP10	1.3077
ANKRD50	1.602375
CXCL9	8.13875
FGF18	0.639545454545455
EIF2A	-0.527875
SLC20A2	0.433166666666667
KIAA1549	-0.47775
SPINT1	1.5998
ZNF584	0.203
CRBN	-0.00616666666666667
ABCF3	0.179833333333333
NCBP1	-0.704666666666667
PLA2G4F	-0.2615
PCDH10	-1.244125
TTC21A	0.4485
C20orf144	0.6345
FGFR1OP2	-0.1255
SLC9A1	-0.4062
CHRND	-0.309
FOXF1	-0.20025
KIAA1467	-0.48625
TPO	1.575
LTF	5.77385714285714
DNAJB9	0.54225
MRPS27	-1.19725
bA16L21.2.1	-0.307
WBP2	0.919166666666667
MRGPRX3	-1.1525
PRPF18	0.8555
C10orf58	0.69725
SMOC1	-0.8025
ADAT3	0.555666666666667
TMEM138	0.28
TMEM131	0.541
TIMM8B	0.3395
MYH7	0.28
ST6GAL2	2.11
KIF1C	-0.501
SUHW2	-0.9715
PAPSS1	1.959
CABP2	0.066
HOXA4	-1.165
ELF2	0.901
SEMA3D	0.5852
MC5R	0.166
OGFR	0.898
FLJ30092	-0.0965
TGFA	0.7894
MMP17	1.09725
KIF15	-1.277
CHIA	1.37475
CATSPER3	-1.17525
CEACAM7	0.044
PADI2	2.48825
HOXA9	3.60783333333333
LNX2	-0.4015
TMEM144	1.5535
HIF1AN	-0.65675
METTL7A	-0.4309
C6orf165	1.797
KIAA1468	0.154625
DSG3	1.7565
ZNF180	0.348166666666667
EIF4E3	2.223
SLC46A1	-0.057
DKK1	-6.10816666666667
ZNF205	0.714166666666667
LOC162073	0.316777777777778
COX7A1	5.11075
MAGEA1	-5.449
NEDD8	-0.571
KLHDC5	0.215722222222222
C3orf19	0.571333333333333
MRPS2	-0.651
POLR3H	-0.100642857142857
ABHD11	0.3884
TMEM17	0.941
PAIP2B	-0.423
MAT1A	-4.20725
LGI3	-0.2955
THUMPD2	0.00725
TKTL2	-0.33
XAGE3	-2.66616666666667
CALM3	0.595166666666667
C6orf136	0.00766666666666667
KCNC4	0.247
RGS9	1.266
ACIN1	-0.126333333333333
SPATS1	0.24375
XKR8	0.21725
FAM84A	2.56091666666667
MS4A7	4.96554545454546
AGXT2L2	-0.137
OR1F1	0.0315
SMAP1L	0.733166666666667
IPO11	-0.207375
ZC3H11A	0.505
C1orf151	0.3125
RNASEH2A	-1.5255
CCR10	-0.923
TXNDC11	0.675666666666667
TMEM112	0.392875
MAP1B	-0.201142857142857
NVL	0.21325
PKM2	-1.19175
ARC	-1.4375
NUP54	-0.2515
PPFIBP2	1.35533333333333
STAT2	1.254375
PTAFR	3.5525
ROBO2	-1.03225
RNF40	-0.0286666666666667
CCDC135	-0.808
IFT81	-0.567222222222222
MORF4	-0.7945
TM7SF3	1.083375
OR10H3	0.269
ABP1	0.99725
CHRD	-0.179
PLEKHA8	-0.440833333333333
NCALD	3.95125
OR5AK2	0.23875
ACCN1	0.1308
SLITRK1	-0.122666666666667
ARMET	0.87625
C9orf52	2.614
REEP4	-1.384
MTSS1	2.58775
ADH1B	2.20433333333333
DLD	-1.24225
CDK5	-0.64975
PPFIA1	-0.463625
WFDC3	1.01675
DNAJB12	0.876142857142857
RANGRF	-0.0855
MLANA	-5.117
AMY2B	0.7895
KIAA0319	-1.656125
RPS7	-0.935
JAK3	0.8317
ARFGEF1	1.51975
CXCL5	0.504727272727273
TRAPPC4	-0.32275
CETN2	0.284
HSPC111	-0.905
RHOBTB3	-2.78
PHLPP	-0.661
RGS10	1.796
TMEM58	-0.5475
CHERP	-0.16025
HSP90AB3P	-0.826
FSTL3	-2.08266666666667
PEX11A	-0.19725
OR5V1	0.9535
FCN3	2.38525
PTPN3	0.074875
NPTX1	-5.391375
C21orf84	-2.38875
C11orf51	-0.499625
ZBED2	5.703
FLJ90757	0.173
NPY2R	1.738
PLD3	0.64325
SYT17	-0.316666666666667
SGSM2	-1.02725
OR1A2	0.703333333333333
FOXP1	1.05875
SLC5A1	2.46175
POFUT1	-0.3867
EPHB6	-1.3055
MYO1G	-0.1215
STAC	0.4079
KLHL17	-0.670666666666667
RGMA	2.7203
TJP2	-0.95
FAM114A1	-0.150166666666667
SERINC1	0.6725
SLC9A8	-0.076625
PEX19	0.305375
EDN2	2.677
PSMD7	-0.234444444444444
C3orf41	-1.75825
UQCR	-0.19
PPP1R3C	-2.3335
LRP4	-2.58866666666667
TM2D1	-0.9585
TTC17	0.207875
C4BPB	-4.736125
CCL25	1.128
ZNF253	-0.534833333333333
CHRNA9	-4.33725
SOX11	0.633
HIVEP3	1.6815
CGN	1.80841666666667
C3orf35	-0.111375
PKD2L1	2.475
SYVN1	0.488125
PDE8B	-2.186875
LOC439951	1.387
LTC4S	2.095
MIF4GD	0.104833333333333
SMARCA2	3.1075625
TUBGCP6	-0.208
CABLES1	0.253375
C16orf77	2.9265
ZNF791	0.27925
FUT5	-0.982
ADH6	-3.3026
P4HB	0.84275
CLDND2	-1.49975
ALKBH8	0.58175
PLAC4	-1.033
F11R	1.22892857142857
MGC35295	-0.106
PDZD4	-0.744666666666666
LOC389073	0.00233333333333334
FAM80B	-1.86966666666667
PSMB1	-0.12475
TXN	-0.0233333333333333
VIPR1	0.2976
WBSCR18	0.6496
EXOSC6	-0.382666666666667
ACTA2	4.02133333333333
SP5	0.957583333333333
ANKRD1	-3.84975
DDR1	0.7929
ATP6V1D	-0.33075
PTGS1	-1.19491666666667
RNF157	-1.12175
DCC	0.784
SPAG7	-0.72075
FBXO18	0.15925
UBE3C	-0.7009
HOXC6	0.268
LRP2BP	-0.6426
MYST2	-0.28875
PDSS2	-0.14225
ATE1	0.1915
ARAF	-0.69475
KLF10	0.6425
PLA2G2E	-0.8565
ASCL1	-1.79316666666667
TSNAXIP1	1.18625
FAM131B	0.0212857142857143
IFNA10	0.4235
NUP43	-1.321875
FAM44B	-1.227875
L1TD1	-5.61583333333333
NMD3	-1.52183333333333
C18orf54	-1.0712
PHOSPHO1	0.3825
RAG2	-1.9345
EMILIN3	-0.4175
METTL3	-1.49
VPS13C	0.40275
REXO2	-0.63025
ANXA4	0.03575
CA1	-1.4885
DCP1B	0.36175
TULP3	0.0733333333333333
ATP2A2	-0.307071428571429
ATIC	-0.51225
ADAM15	-0.470916666666667
NPL	2.29416666666667
LGR4	0.415375
UEVLD	-0.0521666666666667
GAB1	1.20075
SNAI2	0.9835
ZGPAT	0.00909999999999999
SNF1LK	0.753375
DLEU1	-1.83325
UBE2Q1	1.22025
ZMYM6	-0.03
JPH3	-2.8565
FAM38A	-0.06775
PXK	0.411666666666667
DENND2D	2.55575
BAX	-0.946833333333333
CP	-0.116090909090909
RPL37	-0.39
G6PC3	-0.276875
NCOA4	-0.2505
LRRC14	-0.027625
GORASP1	0.3215
FCHO2	0.89575
CYP24A1	-2.9104
FXYD3	1.132875
SMARCAL1	0.7895
ABCB8	0.200833333333333
CCDC44	0.1255
PRDM7	-3.3595
USH1C	-2.06175
DNAH5	0.233
SRF	-0.05225
MAL2	2.10483333333333
PGPEP1	-0.09275
SIN3B	-0.00924999999999998
SEMA3C	-1.08133333333333
GRAMD3	2.18375
FBXO10	0.615125
OR5D13	-1.617
FLJ31818	0.04825
