Hybridization REF	TCGA-C8-A134-01A-11R-A115-07
COMMD5	1.659
SUV420H1	0.8748
LTBR	0.5565
ARHGAP15	-0.529875
HDHD2	0.004
TDRKH	0.322333333333333
LOC401052	1.5
PSG4	-0.48675
GNB4	1.4011
SPATA4	-1.23075
SLC9A3	-0.6035
OSBP	0.727
NBPF3	0.25325
DOCK11	-0.341
SLC39A5	-1.8885
PRR5	0.7049
C10orf63	0.12675
SMTNL2	-0.90575
ADRA1A	-0.1405
ASAH1	0.6202
DOM3Z	0.1917
GIPR	0.555833333333333
AHI1	-0.722416666666667
NADSYN1	-1.25366666666667
RGS14	-0.4191
IL18BP	1.2589
RTN4RL1	-1.601
ARMC6	-0.033
PSMD5	-0.132833333333333
HK3	1.9056
OR4S1	0.49025
RSU1	1.4973
MAD2L1	-0.301111111111111
EIF4A3	0.1715
DLEC1	0.602666666666667
E4F1	0.00133333333333333
CHMP2B	0.9844
CAMSAP1	-0.96375
RPS21	-0.682
ARID5A	0.4925
UBE2N	0.5523
IGSF8	0.2585
MAGEB6	-2.8115
ACAD11	-1.3902
MGC4172	-0.5245
LMO4	3.58675
KLKB1	-0.31575
HP	-1.03
HDAC3	-0.4755
SCHIP1	4.36925
CLCA1	-0.138
OLFML2A	1.883375
C1orf112	-0.5335
KIF19	2.9725
HAPLN4	-0.1939
CXCR7	-0.832333333333333
GOT2	-1.0791
RAB38	-3.61925
DCX	-0.4965
PPM1H	0.733666666666667
NFYC	0.54725
KIN	-0.189125
ZNF228	1.0595
PLSCR4	1.11583333333333
HIG2	0.24025
FAM79B	3.4765
C21orf86	-0.6162
KCNK10	0.8175
ZNF738	-0.49025
FSTL5	-1.434
OR6A2	0.1475
OTOA	0.6545
EXOC1	0.486
AHRR	-2.817625
PDAP1	-0.369166666666667
C19orf6	0.291875
ZAN	0.18425
LY6G6E	0.2285
EIF4E2	-0.3785
C20orf198	0.0245
ZNF324	0.06875
CYP3A5	-3.72366666666667
ENTPD7	0.241166666666667
MBOAT5	-1.16216666666667
GJB5	-0.705
TTC13	-0.2855
S100Z	-1.6565
KIAA0664	-0.563833333333333
PDGFRB	1.37066666666667
IL17D	-1.471
OR56B4	0.0845
RDX	0.471166666666667
SLC34A3	0.5465
IL28B	0.9755
JUND	0.10675
CHRNB1	-0.666
CAMK2B	-0.348
FETUB	-0.04875
CXorf23	1.14425
MRTO4	-1.091625
TTC3	0.3144
NDUFB8	-0.667666666666667
EDG2	-2.79975
SEMA3G	0.82
IL23A	-0.39325
GRHL1	1.9692
LOC441054	-3.4145
WDR65	0.067
PSTK	-0.13525
STOML3	0.328
R3HDM2	-0.7556
C5	-2.59225
SLC2A10	0.694666666666667
C3orf22	0.12675
PAQR3	0.0693846153846154
ANKRD26	-1.12825
HCRTR1	0.9065
LOC399947	-0.6725
PSD2	2.8015
TIGD2	1.37466666666667
SCRN1	-0.49875
COQ10A	-0.94925
DDI2	-0.2915
METTL7B	-0.799333333333333
UCN2	0.28025
FAM92A3	0.656
WDR16	0.2795
ZNF511	-0.416166666666667
ZMYM5	0.866375
POLR3G	-1.94575
ZNF586	0.04375
C1orf49	0.6305
TANK	1.77083333333333
RCAN1	2.391
PELI3	1.123
LIMD2	-0.0245
TMEM189	0.39
NTN4	-0.612125
LOC151300	-0.835
CLEC2A	-1.617
GPR135	-0.6515
DPYSL4	-3.1753
JAK2	0.968
TSHZ1	-0.226
TM9SF4	-0.39525
ZNF264	0.983333333333333
SIRPG	2.26075
BICD1	-0.3305
HERC6	3
METTL5	-0.2275
CASP1	0.8935
PRRT1	-0.15
PLA2G4C	2.93633333333333
ICA1L	0.265357142857143
TPTE2	-0.233666666666667
OTUD7A	0.542
AQP11	-1.16275
APOA2	-4.1714
KALRN	1.7093
SECTM1	0.73725
IFNAR1	0.288
TALDO1	1.47025
RAB11FIP4	0.04575
EIF5A	-1.7755
FAM49A	3.2425
NEGR1	-0.370666666666667
YTHDC2	-0.016375
EHD2	-0.333
NCF1	2.5732
SCRT2	0.956
HOXA5	-1.38566666666667
NUP133	-0.20525
FGF12	-1.2015625
SLMO2	0.4695
SNTA1	1.16075
CACNG2	0.326625
GCM1	0.257625
ELF1	0.701666666666667
TLR5	2.98925
TCFL5	-0.130416666666667
RBMY2FP	-1.816
LOC100125556	0.04475
FAM129B	-0.022875
MAP3K7IP1	0.00225
NCK2	1.268
OXA1L	-1.42525
FMO9P	0.1215
ZSCAN12	0.99525
PSMD12	0.5425
HSCB	-1.5985
CLDN10	-3.03475
MGC13053	-0.70225
HPCAL4	-0.478333333333333
ASZ1	-0.6275
MEX3D	0.883916666666667
NFAT5	0.5376
CSPG4LYP1	-0.0898333333333333
FBXO3	1.0803
DVL1	-0.186833333333333
CMKLR1	2.88966666666667
TYMS	-0.94125
PEF1	0.22875
ZNF750	0.633
MCM5	0.0903
MEGF11	0.725
KCNK7	-0.0925
PTP4A3	0.8065
C1QTNF2	-0.908833333333333
OR6S1	0.3315
FAM122B	-1.447
ZNF551	-0.079875
HBQ1	-2.3455
GEMIN6	0.96775
ARSK	-0.8505
RBP7	3.68216666666667
CPNE9	0.179
DSC1	2.109
LOC730112	-0.80125
MAP2K4	0.16075
HS3ST5	-2.391
EPB41L3	-1.232
TEKT2	0.342
CDKN2B	1.39316666666667
ZNF480	-0.4225
MAP3K6	0.1181
MAP6	2.2185
HN1	0.2394
OR2L13	0.173166666666667
SLC16A11	0.49775
FAM96A	0.02625
APOL1	0.63225
C5orf32	-0.629
RTP1	-0.1435
RNF175	-0.16175
ZBTB41	1.834625
AHCTF1	0.1603
SAE2	0.7243
ITGA2	-0.02475
MME	-2.04066666666667
CCDC14	1.093
MAST4	-0.864785714285714
KRT33B	-0.1675
KCTD2	-0.153333333333333
WDR26	0.125916666666667
MFI2	2.790875
NR4A3	0.178
ARSA	0.3635
UNKL	0.0358333333333333
SULT6B1	0.2255
CCNA2	-0.494833333333333
SOX15	-0.079
PPAPDC1B	-0.370083333333333
C19orf44	-0.3235
MCAT	0.29475
ARID1B	0.061125
OR52N1	1.0575
C12orf48	-1.319
MAGI1	-0.37625
NIPA2	-0.4845
GBX2	-1.51975
RSHL3	-0.161875
RAVER1	0.250666666666667
C15orf17	-0.3145
SLC30A2	0.77125
ZNF518	0.83575
PCYT1B	-1.196
C10orf114	-0.50475
EIF3H	0.470166666666667
SLC25A39	0.110166666666667
KIF1B	0.37375
AMOTL2	0.68975
C6orf120	-0.168875
PSRC1	-0.38225
PLA2G10	0.7655
KIF5C	-0.564375
MRPL37	0.2465
C17orf62	0.268833333333333
C9orf135	-1.2565
DUSP10	-0.5437
CLCNKB	0.085
PSMA5	0.3315
C8orf53	1.16875
AMPD3	1.68983333333333
PIAS1	0.15625
ADCYAP1R1	-0.1265
GYLTL1B	1.62175
CDH20	0.474833333333333
FBXO7	0.48775
TMEM134	0.306666666666667
FLJ14213	0.202333333333333
ZNF3	0.3175
LRRFIP1	-0.234333333333333
CNOT2	0.192666666666667
ABI3	2.632
ALDH5A1	-0.421916666666667
HNT	1.1397
SERPINA4	-2.72125
TK2	-0.444083333333333
STMN1	-0.0375555555555556
GUCA2A	0.1195
GALNT10	-0.8325
DPP6	-0.9618
C9orf93	0.935
PRELID2	-2.23275
STK39	-0.985
SFTPA1	-2.09175
CKS2	0.403111111111111
RHO	0.073875
C20orf135	-0.02925
XKR3	-1.767
CR1	0.46175
RPS6KA2	0.102571428571429
C20orf112	1.37
MRPL22	-0.3805
C4orf23	0.6395
GADD45B	1.1575
KLHDC1	0.460333333333333
C2orf48	-2.4865
ZNF287	0.6785
DAAM2	-0.65475
DPPA2	-3.33266666666667
TCTN3	-0.773
DNAJB11	1.19825
FPR1	3.25325
DEFB4	0.224
PTCD2	-1.0736
SMOC2	4.639
CABP7	0.55075
SERPINB11	0.26625
MAGEF1	1.00825
NDE1	0.240333333333333
ITGA10	0.2
FSHB	0.016
ANXA2	0.977375
HORMAD2	1.71325
HLCS	0.4815
MCF2L	1.0875
FH	-0.331375
TBC1D24	2.02825
KIAA1505	0.1635
LGALS2	2.28675
CNBD1	-0.2875
SYNPO2L	-1.0815
PTPN23	-0.440857142857143
C1orf183	0.6645
MAGEA8	-3.1585
DGCR8	-1.271625
GSR	-1.36975
PAQR7	-0.06825
ZNF676	-0.469
CACNA1C	-0.2226
SP7	0.2375
PDCD6	-0.18325
NRN1L	-1.029
BRI3BP	0.524333333333333
KIAA1183	0.30575
ASB4	0.325
CCL23	1.2131
OBSL1	-0.171125
SLC12A7	0.5435
KIAA0240	1.586125
CD1B	-0.895166666666667
FCGR2A	0.82875
MDC1	0.23675
HTR1A	0.32
OCEL1	-0.99475
ATP11B	0.4094375
FBXO34	0.3135
PCDH12	2.9455
RPE	-0.04825
C17orf74	0.1345
CSDC2	0.1985
PET112L	-0.72675
TMBIM1	0.5185
P2RXL1	-0.543
TCHP	0.25225
TRMT1	-0.495666666666667
F2RL2	-0.779666666666667
LRRC32	1.94
IMPG2	0.012
BGLAP	-0.2955
LOC493869	-0.76575
MRAS	3.42325
SLC35F5	0.63975
CBWD1	0.095
AXL	-1.72175
ATP2C2	2.31025
TELO2	0.1745
PNPLA3	-0.33175
PCDHB14	-0.02025
CD276	0.258
KRT80	-1.4905
DUSP28	-0.743
CSNK1E	-0.124833333333333
SRP14	0.4255
KCNQ4	0.4855
KRT72	0.651333333333333
CCDC117	-0.370875
C6orf89	0.648277777777778
TUBB2B	-1.986
RTN4IP1	-1.338
CR1L	-2.84383333333333
CEND1	0.37575
C12orf41	0.373333333333333
RNF31	-0.4225
UBN1	0.798833333333333
C17orf32	-0.02875
SLC5A7	-0.1245
GPR92	0.872
ESAM	2.0852
CTNNA1	0.13175
HRBL	0.4783
CBX4	-0.24925
TMEM182	0.4865
SH3TC2	-0.305166666666667
IL10	0.891
PXMP4	1.7945
RNF167	-0.8289
PAK7	1.16116666666667
ETV3	0.1075
ATPIF1	-1.30116666666667
LOC554207	-2.3945
OR8H1	0.44375
WDFY3	1.21325
DPM1	0.63025
GPSM1	-0.0705
WDR92	0.526
LRP1	0.0403333333333333
ANKH	0.645
THUMPD3	-0.1365
POLR1B	-0.411
OLFM4	5.46383333333333
RAD9B	1.6695
TSPY2	-3.65
PAX6	0.555833333333333
SCG2	-3.39175
SLC17A6	0.32475
FMO3	4.6385
PADI4	-0.4105
TUBB4	-0.3689
NLK	-1.09975
POU4F3	0.012
SDF4	-0.4995
ITGBL1	0.114833333333333
NETO1	-1.532875
TAP2	1.53025
ABBA-1	1.00275
GNAI1	0.00950000000000002
VPS4B	1.25975
NOPE	-0.1078
GALNT6	1.433
SESN1	-0.973625
GBE1	-1.60866666666667
CLASP1	0.36625
RASGEF1B	1.50875
ACOT11	0.892142857142857
AFAP1	2.237
OR2H2	0.06025
DPY19L2P1	-1.765
DZIP1	-0.3605
SEC22C	-0.609833333333333
GPR161	1.05366666666667
RNF146	1.05925
WDR74	-0.434875
GALP	-0.439
PURA	0.886
DNPEP	0.776
RP11-78J21.1	-1.17875
ERBB2	1.093875
FANCM	-0.995916666666667
NEO1	1.348
DDX3Y	-4.8583
RPS3A	-1.219125
MXRA7	0.191
LGALS3	-0.869833333333333
GLT8D1	-1.19975
CFL2	-0.0446666666666667
UPB1	-0.07775
NAP1L5	0.38025
CLDN14	-0.81325
DHX38	-0.06975
BTBD1	-0.358
TARS2	-0.2905
ABCF1	0.5384
FCF1	0.5425
LRRC49	-0.02025
GUCY1B2	0.9265
C1orf177	0.9275
SMARCA4	0.170785714285714
LRP8	-0.129833333333333
TAGLN3	-0.57475
MRPL14	0.48075
TTRAP	0.149
ZDHHC20	0.48875
NFE2L3	0.99325
KIAA1377	-0.605375
PALMD	1.1831
TMEM43	0.5055
TTL	-0.08975
STAT5B	-0.699
SSB	-0.3055
OR10H5	0.205
SLC22A13	-1.21575
AKAP3	-0.5445
TIMM23	0.812833333333333
OAS2	2.93416666666667
KIAA0423	0.32475
TRIM11	-0.00933333333333333
GLIS3	2.0295
TMEM50B	0.527333333333333
ARHGEF4	1.122625
DEGS1	0.278454545454545
TBL1XR1	1.25146666666667
G6PD	-1.6465
SP140	1.0525
MUC17	0.0114285714285714
NUDC	-0.8319
DNAJC5B	2.947
SCARA3	-0.0656666666666667
CPA3	1.72966666666667
BCAT2	-0.540875
MFN1	0.1927
NRG3	0.236
SNX11	0.82925
PLEKHH1	-1.162
GPR177	0.117166666666667
HCFC2	1.42325
TCAP	-0.29925
MOCOS	-0.5905
C14orf93	-0.5695
PRDM10	-0.596833333333333
SLC16A4	0.932416666666667
SRGAP1	-0.4825
VIP	0.2755
DUSP27	1.1525
LILRA1	0.9952
MC2R	0.2525
MGC24103	-1.0165
MBTD1	-1.787
FUT11	-0.369
USP33	0.9319
C15orf39	0.22675
MAP3K12	-0.5735
PAAF1	-2.30233333333333
BARHL1	-0.0095
FLJ16165	0.383
PIWIL2	-2.9545
SYNE1	0.290083333333333
CMTM4	-0.0455
TSPYL1	-0.3055
GUF1	-0.475333333333333
TMEM157	0.0245
WDR44	0.08625
HIST1H3C	0.36225
DKFZp666G057	0.076
RNPEP	0.145
GAS2L2	0.537166666666667
ADH4	-5.2245
GRPR	-0.524166666666667
FBXL17	0.71
ZBTB10	1.33416666666667
Gcom1	0.7825
HTRA1	-0.5069
ZNF585A	0.195666666666667
SLC26A2	0.0293846153846154
OTOP3	0.244
WISP1	1.33777777777778
ATP2B4	0.746083333333333
FLJ10769	1.75225
CRAMP1L	0.222125
CHST12	-0.347
RAB22A	1.32016666666667
TARDBP	-0.00871428571428571
STAU1	0.4765
CRB3	2.4625
MIG7	-0.23375
CHMP1A	0.849333333333333
ZNF160	0.276625
B3GALT6	-0.52225
BARX1	-1.67416666666667
C6orf167	0.106
NXNL1	0.6435
DHX29	0.852375
HADHB	-0.21925
PLXNB2	0.82925
ILDR1	-1.07475
SLC15A3	2.63075
GAS2	-4.53166666666667
C20orf69	-0.6845
NUMB	-0.32275
TNIP1	0.235625
MESP1	1.07333333333333
PSKH1	0.1425
NSFL1C	-0.46175
RHOG	0.52025
HEY1	-2.606
KNG1	-2.133625
ITGAX	2.4357
LIN9	0.733666666666667
CANT1	0.109375
XRN1	1.06028571428571
CCDC96	0.6856
HEATR6	-1.41633333333333
GNG7	1.36775
RUNX2	0.4261875
SOX1	0.0994
FCRL5	1.296
ZNF99	0.23625
FAM9A	0.195
SNX22	0.687666666666667
MBNL3	-1.85016666666667
ODC1	-1.7181
ADORA2B	-0.389833333333333
NR2F6	0.7775
ZFYVE16	-0.514611111111111
SYNJ2BP	0.1471
POLE	-0.263875
E2F2	-1.084875
THRA	-0.753666666666667
PTGES2	-1.32116666666667
HIP1R	1.29566666666667
TMUB1	0.244666666666667
ENO3	-2.53075
RSPH10B	0.2385
CXorf39	0.856125
IRGC	0.1605
GPR109B	-2.0375
FLJ13305	0.9435
LCE3A	-0.704
TNFRSF18	-0.4715
DET1	-0.56775
TRPM3	-0.238083333333333
C16orf79	-1.0855
FECH	-0.515166666666667
RAP2A	1.42133333333333
CRIP1	-0.586833333333333
AZIN1	1.003875
SLC7A7	3.9155
IL10RA	1.2166
TMEM64	-1.12075
CDC42EP4	1.5166
C16orf58	-0.4546
ARG2	-2.418
POU5F1P4	-3.841
FAM62B	1.327875
DNAH8	-1.9095
ASH2L	0.25425
TSLP	-3.5985
CNTNAP5	-0.307333333333333
TMEM16C	0.58475
IFNA14	0.653
SLC1A3	1.490625
CABYR	3.15275
BCL7B	0.5758
NUDT13	-1.44666666666667
C13orf28	0.28
C1orf53	0.104
ARL6IP4	-0.0446
RPL35A	-0.55325
EMR3	0.80775
RAB40C	0.21325
SLC41A1	0.2995
LRCH1	0.72275
LY6G5B	-0.7795
FAM124A	0.443
MGC10981	-1.88233333333333
CLIP3	-0.4794
MAP4K2	0.821666666666667
CHIC1	-1.886
SULF1	2.36516666666667
C20orf30	-0.715571428571429
PRDM5	-1.62475
ELOVL1	0.83975
C11orf48	-0.734875
SLC39A10	-1.163
KCNV1	-0.17
ACP1	-0.556833333333333
ZMYM2	-0.73575
B3GNT6	0.130166666666667
C9orf69	0.003
C2orf15	0.617
C20orf166	0.2345
HSP90AA6P	-0.127
EDG7	-1.0935
NEURL	-1.698625
LPL	-0.47
CLEC2D	-0.273857142857143
GRRP1	1.6545
CD8B	-1.552
HIST1H3D	-0.345166666666667
SLC6A12	0.646375
FAM27L	0.4755
CD84	2.5466
RASA1	-0.732
PHKG1	0.725
MAGEA11	-1.604
IMPA1	0.0066
NPM3	-0.97
RARRES1	5.93225
SH3BP1	0.31925
B3GNTL1	-1.3555
ARPC5L	0.160166666666667
KLHL26	0.314
SIM2	0.8465
GJC1	0.213
C20orf194	-0.54825
EXO1	-0.64175
SLC2A2	-3.09516666666667
LOC285074	-0.68125
LRG1	-2.91075
KIRREL	0.556
PIK3R1	2.49071428571429
C4orf34	-0.23075
MAF	-2.30044444444444
ADCY4	3.79066666666667
ZMIZ2	0.9137
SLC46A3	1.2085
STAMBP	0.7975
CCDC16	0.1455
MS4A12	0.2605
TCF20	1.40325
LRRC46	-0.30525
C20orf152	-0.01875
MRPS6	-0.7125
ABCB11	0.78
KCNC2	0.295
CDH19	-2.7565
C9orf123	-0.184166666666667
SSH3	0.502125
LDLRAD1	-3.74925
CCBE1	-0.99175
ZNF135	1.420125
TAAR1	-0.3055
WFDC12	0.182
CCDC42	0.395333333333333
FLJ12529	0.25125
PER1	-1.059
TIMM50	-0.414833333333333
SMARCAD1	-0.517
FAM26C	0.252
TP53TG3	-3.2285
SH3RF1	0.7318
LMCD1	-0.074
GPR63	-0.398
FLJ21986	-2.71375
AIFM3	0.00200000000000001
MICAL1	-0.409333333333333
BLZF1	0.967166666666667
IQCA	-0.1985
PCDHGC3	-0.297
SAC	1.27125
BCL6B	1.88083333333333
DDO	-0.35
MARCO	4.13225
DCHS1	1.92466666666667
C1orf170	-1.36716666666667
CD200R1	1.38916666666667
C22orf15	-0.8215
SEPT11	1.14933333333333
ADNP	0.63
UST	-0.5478
C13orf34	0.2335
RFFL	-0.0656428571428571
APBA3	0.919
C2orf60	0.091
CUTL1	0.2438
PMS1	-0.867
ZNF689	-0.178
EIF3E	-0.231333333333333
IL9	0.0188333333333333
RPL31	-0.889
LY9	0.919166666666667
ATP2B3	-0.04625
KDELR2	0.313125
TFCP2	0.5425
NLRP12	-0.722125
FLJ45422	0.2785
TLE4	-1.4129
ZNF570	0.528
FLJ43806	-0.838
TLK2	-0.019875
CIR	1.1035
MARS2	0.365
COL24A1	-0.80425
SDF2L1	-0.573
HIBADH	-0.381333333333333
IGFBP3	-2.435
C12orf23	-0.077375
PSPC1	0.19
C20orf43	0.50925
TRAV20	0.427
ARHGAP24	0.051625
KIAA1975	-0.470875
C1QA	3.5111
DNTT	-5.05366666666667
C10orf6	0.58825
C11orf41	1.814875
HNRPF	0.74575
COL11A1	3.8475
UBAP2	0.7665
CDKN2AIPNL	-1.526
C20orf174	4.19475
SPRED2	-0.21625
PLA2G12A	0.263833333333333
ICEBERG	-2.53083333333333
SCN10A	0.152
C11orf65	-0.67425
GBP5	5.3105
PITPNC1	-1.2525
POU3F3	0.647
NCOA7	0.55
LIN7C	1.2496
LOC348840	-0.8765
NKX2-2	-0.201
ANKRD13D	0.257625
LOC123688	0.651
FUT2	1.47716666666667
TAAR8	0.4235
FZD4	-1.28141666666667
PNMA3	-1.11633333333333
OR4L1	0.3005
WIT1	-2.2785
EXOC3L	1.76175
ATPBD4	-0.0506
KRBA1	0.42025
UBXD6	-1.7585
HOXB7	0.964142857142857
C7orf23	-0.397
UNQ338	3.47325
STAB2	1.2505
CDC20B	0.05325
IRF9	2.009
CENTG1	0.327083333333333
TNPO2	-0.02975
MCPH1	0.05475
BMS1P5	-1.178
SLC26A7	4.47
HIST1H3J	0.3775
C9orf3	1.2713
LBH	1.1615
MYO1D	0.0215
PTDSS2	0.0875
NFU1	0.13025
DEPDC4	-1.30625
WNT7B	-0.3242
GLP2R	-0.423333333333333
SETD4	0.0309
DYNLT3	-0.8204
FKBP11	-1.121
SESTD1	0.351333333333333
FLII	-0.20625
RPS16	-0.4352
CHPF	-0.282
CSNK2A1	-0.741333333333333
SUMO1P1	0.8355
FKBP6	-0.8215
ZNF214	-1.43016666666667
TWIST1	-0.376666666666667
DDX56	-0.685833333333333
TRAM1L1	-1.1864
EPO	-2.965
MRPS18B	0.19825
ZNF682	0.3245
RPL14	-1.22066666666667
MAFF	0.66425
LOC51136	-0.02925
LY96	-0.02625
DDX20	0.30625
ABTB1	0.833833333333333
ARL5A	0.5509
CCT6A	-0.39475
HEPACAM	-1.57916666666667
EHHADH	0.0453333333333333
RBAK	0.906666666666667
CGB1	0.26
ITGB5	0.3101
YIPF3	0.26525
FKBP2	-0.02125
NR1D1	-1.3169
TMEM110	-0.3725
NEK2	0.237
PRAMEF8	-3.1785
C20orf52	-1.4595
PCDHGA3	-1.242
VWA3B	-0.01675
NDUFA5	-0.152
THAP9	0.531
FLVCR2	0.446
AP1S1	-0.992875
SMAD6	-0.758
SAV1	0.96525
SAT1	1.14275
ZNF251	0.26325
ADAMTS7	0.1417
RPP38	-0.2145
C1orf211	-0.687
YPEL2	0.3567
RBMS1	1.1895
ZNF445	-0.428
NRXN2	0.299166666666667
PGBD4	-0.504625
UGT2B28	-3.0365
WBSCR16	-0.4829
NLRC3	0.661
ASTL	0.01875
ST6GALNAC1	-3.4395
ZADH2	-1.055625
MLLT4	0.406916666666667
ARL6	-0.215833333333333
MEF2C	0.77875
CBFA2T3	-2.149
AFF3	-0.0165714285714286
COG7	-0.477666666666667
MYB	-3.5275
PLXNA3	0.365
XRCC2	-0.8345
MMS19	-0.69225
ST8SIA5	-1.471375
CHPT1	0.532833333333333
KIAA1712	-1.05775
OR6X1	0.606
ACTR3	1.5655
UGCG	-0.603666666666667
OR4P4	0.2975
ZAP70	-2.3025
LPP	2.07075
ZNF485	-0.45075
PTPRCAP	0.13475
IL12RB1	0.63025
ATRX	0.3621
CHST8	-3.021125
C14orf109	-0.70125
ARV1	0.0835
NMB	-0.756285714285714
COX5A	-0.291166666666667
EIF6	-0.5105
MPPED2	0.978
SEMG1	-2.4245
CHRDL1	-0.1265
TRAF3IP2	0.33775
WNK2	1.137375
LILRA4	2.424
LAMA2	2.90775
PXT1	-0.5525
RLBP1	-0.1025
CD300C	0.40825
SLTM	0.287625
FLJ10404	-0.552375
APOBEC3D	-3.75866666666667
RENBP	0.336166666666667
ATXN7L1	0.363625
NID1	0.32775
TUBGCP3	1.1515
ITIH5	2.06627777777778
CCDC110	0.44825
C8A	-3.11675
MGC87042	-1.79225
HOXC13	0.075
TFDP2	-0.95825
HCP5	2.187125
POLI	-1.0425
UCN	-1.146
ZNF764	-0.171333333333333
C8orf45	1.164
FHL3	0.315
SPATA5L1	-0.562
MMRN2	2.73266666666667
NDST1	0.146
COL20A1	-0.448833333333333
ZNF248	-0.690166666666667
PELP1	-0.743333333333333
MBL2	-2.23783333333333
RNF41	-0.519125
C5orf24	0.152125
THOC5	-0.634875
SERINC3	-0.0743333333333333
RP11-151A6.2	1.397
CDCP2	-0.00899999999999999
HIST1H2AA	0.32825
C11orf75	1.05233333333333
FKBP7	-0.606
DDOST	-0.4265
GPNMB	2.819
TTF2	-0.3955
KCNT1	-0.0216666666666667
SLC39A14	0.113625
NGRN	0.7898
GPR137B	0.57475
MECP2	0.3365
PSMA1	-0.60475
C16orf73	-5.529
TMEM60	0.0195
CSN3	0.045
NOS1	0.370666666666667
RAB7L1	1.70866666666667
YBX2	0.7375
KIAA1166	-1.387
FUBP3	0.0628333333333334
ABCG1	1.5915
ACACA	-0.637
ARL11	2.1698
ATOH1	-0.0345
ODF1	0.141166666666667
CREB3L3	-1.376
TMEM127	0.949071428571428
DSCAML1	-0.3585
PLN	2.01833333333333
LYPLA1	0.4805
PRDM9	-1.9545
SASP	-1.12875
PLUNC	-0.101833333333333
INTU	-0.68925
HISPPD1	-0.0895
LNPEP	-0.2665
YARS2	-1.0345
APCDD1L	-0.934
ZCCHC4	-1.4251
FBXO22	-0.170333333333333
TTLL13	-0.2685
ZNF669	-0.0455
PTGDR	2.59925
DDX27	1.07975
KIAA0409	-0.215333333333333
GJB6	1.113
ASB8	1.168
PLP2	0.0825
MEPE	0.24475
OR10J5	-0.357
KRT222P	0.45275
COQ7	-0.058
C1orf101	0.47775
RERG	-1.3845
CHMP5	0.936375
THAP11	0.433375
ZNF43	-0.114333333333333
ZRANB3	-0.896166666666667
KRT13	3.32425
MRPL19	-0.155375
RBBP9	-0.274625
SPATA17	-1.41175
BXDC5	-1.13083333333333
PAFAH1B1	-0.795833333333333
MAGEE1	0.9925
OSTF1	0.07775
KIAA0323	-0.731333333333333
TXNDC13	-0.467333333333333
CNTN4	0.50525
LCE1B	-0.683
UNQ501	-0.419
ZNF154	0.194
C3orf64	1.67725
SYT5	-0.0515
PON1	0.0195
FLJ10357	-0.4345
ATP4A	-0.9665
GNPDA1	-0.4355
MGAT1	0.402333333333333
C14orf121	1.002
SLC35B2	0.68025
MIER3	0.415166666666667
CHEK1	-1.287875
ZNF8	-0.0848333333333333
TXNDC1	-0.480666666666667
CKB	-0.4543
RTN3	0.290428571428571
FZD2	-0.5265
PART1	0.04025
PSMB6	-0.5195
PCDHB8	2.9985
PHC3	0.1782
PPP1R8	0.1235
NOVA2	1.93416666666667
TNFRSF11B	-4.124875
GOLPH3	0.222666666666667
UBLCP1	-0.44525
SUHW3	-0.17125
TTLL1	0.96
OPN4	0.0075
OR13G1	-0.214
ZPBP2	-0.0256666666666666
HSD17B11	-2.256
C9orf50	-0.077
DHDDS	-0.339785714285714
CTSW	1.2443
NEFM	-2.81533333333333
MRPL28	-0.50075
SYN1	0.350333333333333
PIGV	-1.07916666666667
ZIM2	-1.2675
APBB1	0.148833333333333
SND1	-0.18925
C1orf123	0.3975
CHD3	-1.1255
BHLHB8	0.319
RNASE2	1.0595
BCAP31	-0.2025
SLC25A44	0.3235
CHD6	-0.1545
PIB5PA	0.0463846153846154
SELS	0.402625
LOC541471	-0.578
FAT2	1.1105
ZNF81	-0.1645
OR4C16	0.578
FLJ10081	-0.0887
LRRC4	1.164
CS	-0.8755
N4BP2	0.255625
IGFBP7	3.169
ZNF318	1.06275
NDNL2	-0.002125
ZNF609	0.173125
SIRT4	0.5875
EXOSC10	-0.6305
ECE2	0.692583333333333
OVGP1	-0.378
GTPBP3	-0.59925
PACS2	0.1226
C19orf36	-1.4645
ARL4C	-0.241875
ATG4B	-0.523875
UBQLNL	-0.57675
RHOXF2B	-4.0765
PLEKHG2	0.119
GALR1	-0.6825
AQP4	-0.361833333333333
HDAC7A	-0.465666666666667
DCUN1D3	0.371
OR8A1	-0.209
CCRN4L	1.1475
CBR4	-1.4315
KIFC1	0.7205
SLC7A14	-1.61416666666667
LHX5	2.6355
TRPC7	-0.412
LPXN	-0.16025
SERPINA1	-2.34
RPS13	-1.5805
BPIL3	-0.38
PRKAA1	-0.33525
FADS2	-0.7082
ENAH	1.2838125
PRO1768	-0.1245
APBA2BP	-0.41975
LIPH	1.91316666666667
C3orf33	-1.4835
RCC2	0.147071428571429
ALDH1A2	-3.8952
RNF103	1.307
AHCY	-0.254125
ALG12	0.2435
CCL17	1.53875
ZNF543	1.55066666666667
ESRRG	-0.4298
CNGA1	2.6
RDH5	-1.20466666666667
OTX1	0.8875
PTGFR	-1.43233333333333
CDR2	0.4795
SELE	6.348
NLGN2	-0.6165
EXOSC9	-0.23575
ZNF566	0.647666666666667
KLRC2	-3.9295
GPR12	0.616
KIAA0196	0.28775
PDRG1	0.22525
SSR3	-0.921714285714286
MSI1	0.084
CST9	-0.9875
CC2D1A	0.211875
PLAGL1	0.242222222222222
ZNF778	0.603
RNF2	0.47925
