Hybridization REF	TCGA-A2-A0T1-01A-21R-A084-07
HSCB	-0.08
CLDN10	-3.2085
MGC13053	-0.51525
HPCAL4	-0.113666666666667
ASZ1	-0.2575
MEX3D	0.754833333333333
NFAT5	-0.847
CSPG4LYP1	-0.189
FBXO3	0.479
DVL1	-0.667333333333333
CMKLR1	3.27616666666667
TYMS	-1.916125
PEF1	0.835
ZNF750	1.8395
MCM5	-0.201
MEGF11	-0.38025
KCNK7	0.156
PTP4A3	1.206
C1QTNF2	1.30683333333333
OR6S1	0.36
FAM122B	-2.05275
ZNF551	-0.728
HBQ1	-2.108
GEMIN6	-0.586
ARSK	-0.4145
RBP7	2.36416666666667
CPNE9	0.17075
DSC1	0.583
LOC730112	-0.6625
MAP2K4	0.4485
HS3ST5	-1.3765
EPB41L3	0.131
TEKT2	0.841
CDKN2B	0.752833333333333
ZNF480	0.08525
MAP3K6	0.4955
MAP6	0.676
HN1	0.8612
OR2L13	0.3375
SLC16A11	0.37375
FAM96A	-0.7545
APOL1	1.41775
C5orf32	0.0295
RTP1	-0.139333333333333
RNF175	0.044625
ZBTB41	0.953125
AHCTF1	-0.5531
SAE2	-0.3369
ITGA2	-1.77291666666667
MME	-0.219833333333333
CCDC14	-1.0215
MAST4	0.256214285714286
KRT33B	-0.1505
KCTD2	-0.0546666666666667
WDR26	0.624916666666667
MFI2	-0.5185
NR4A3	0.09775
ARSA	1.4585
UNKL	-0.487
SULT6B1	0.478
CCNA2	-2.32066666666667
SOX15	-0.9525
PPAPDC1B	-0.390833333333333
C19orf44	-0.1385
MCAT	0.766333333333333
ARID1B	0.346
OR52N1	0.3325
C12orf48	-1.33825
MAGI1	-0.13125
NIPA2	0.27975
GBX2	-1.341
RSHL3	-0.020875
RAVER1	0.344166666666667
C15orf17	-0.332
SLC30A2	2.212
ZNF518	0.22225
PCYT1B	-1.3845
C10orf114	-0.91775
EIF3H	1.68966666666667
SLC25A39	-0.355666666666667
KIF1B	0.655125
AMOTL2	0.1855
C6orf120	0.01325
PSRC1	-2.09225
PLA2G10	1.638625
KIF5C	1.03225
MRPL37	-0.5635
C17orf62	1.90566666666667
C9orf135	-0.797666666666667
DUSP10	2.5164
CLCNKB	0
PSMA5	-0.459125
C8orf53	2.38125
AMPD3	1.40733333333333
PIAS1	0.11125
ADCYAP1R1	0.0705
GYLTL1B	-0.17925
CDH20	-0.263666666666667
FBXO7	0.39575
TMEM134	0.7435
FLJ14213	1.4255
ZNF3	-0.3035
LRRFIP1	0.483416666666667
CNOT2	0.130416666666667
ABI3	3.26675
ALDH5A1	-1.10758333333333
HNT	2.4181
SERPINA4	-2.026
TK2	0.616916666666667
STMN1	-0.514777777777778
GUCA2A	0.0225
GALNT10	0.720071428571429
DPP6	-0.48725
C9orf93	-0.5385
PRELID2	0.07075
STK39	-0.079
SFTPA1	-0.8375
CKS2	-1.79922222222222
RHO	0.24475
C20orf135	-0.1155
XKR3	-2.2425
CR1	0.391375
RPS6KA2	0.962285714285714
C20orf112	0.272
MRPL22	-0.391
C4orf23	-0.163166666666667
GADD45B	0.89275
KLHDC1	0.478666666666667
C2orf48	-1.7395
ZNF287	-0.148
DAAM2	-0.36575
DPPA2	-2.353
TCTN3	0.223666666666667
DNAJB11	0.41025
FPR1	3.772
DEFB4	0.076
PTCD2	-1.1454
SMOC2	4.54933333333333
CABP7	1.07425
SERPINB11	0.37725
MAGEF1	0.231
NDE1	0.338666666666667
ITGA10	0.1865
FSHB	-0.014
ANXA2	1.153375
HORMAD2	-0.101
HLCS	0.53
MCF2L	1.12041666666667
FH	-0.38475
TBC1D24	2.0015
KIAA1505	0.20875
LGALS2	0.64925
CNBD1	-0.168
SYNPO2L	-0.75125
PTPN23	-0.166285714285714
C1orf183	0.2575
MAGEA8	-2.67575
DGCR8	-0.83575
GSR	-0.41925
PAQR7	0.30625
ZNF676	-0.98325
CACNA1C	0.4091
SP7	0.424
PDCD6	-0.3485
NRN1L	-1.6385
BRI3BP	-0.298583333333333
KIAA1183	0.44175
ASB4	0.245
CCL23	1.471
OBSL1	-0.00912499999999998
SLC12A7	-0.0194166666666667
KIAA0240	0.805375
CD1B	-0.915
FCGR2A	2.444875
MDC1	-1.3445
HTR1A	0.501833333333333
OCEL1	-0.10725
ATP11B	-0.7571875
FBXO34	0.0475
PCDH12	4.20016666666667
RPE	-0.46375
C17orf74	0.2225
CSDC2	0.567333333333333
PET112L	-0.0285
TMBIM1	0.89
P2RXL1	-0.19725
TCHP	-0.90525
TRMT1	-1.41566666666667
F2RL2	0.466
LRRC32	3.26166666666667
IMPG2	0.00449999999999999
BGLAP	-0.28525
LOC493869	-0.743666666666667
MRAS	1.893125
SLC35F5	1.026
CBWD1	0.3015
AXL	-1.134
ATP2C2	1.69
TELO2	-0.59825
PNPLA3	0.7575
PCDHB14	-0.07475
CD276	0.776
KRT80	-0.633
DUSP28	0.4785
CSNK1E	-0.4675
SRP14	0.384
KCNQ4	0.767
KRT72	0.8375
CCDC117	0.778375
C6orf89	-0.0858888888888889
TUBB2B	-2.42766666666667
RTN4IP1	-0.208
CR1L	-2.46116666666667
CEND1	0.422125
C12orf41	-0.337833333333333
RNF31	0.1745
UBN1	0.235166666666667
C17orf32	0.23225
SLC5A7	0.418
GPR92	1.67016666666667
ESAM	2.9675
CTNNA1	0.492833333333333
HRBL	-0.0659
CBX4	-0.24525
TMEM182	-0.33125
SH3TC2	-0.811833333333333
IL10	1.46383333333333
PXMP4	-1.17
RNF167	-0.6806
PAK7	-0.251333333333333
ETV3	0.132
ATPIF1	-0.604333333333333
LOC554207	-1.54166666666667
OR8H1	0.11175
WDFY3	0.494625
DPM1	-0.65225
GPSM1	0.1205
WDR92	0.0825
LRP1	0.852666666666667
ANKH	0.257625
THUMPD3	-1.1045
POLR1B	-0.478
OLFM4	0.293
RAD9B	0.49725
TSPY2	-2.7245
PAX6	-1.60966666666667
SCG2	-2.1645
SLC17A6	-0.072
FMO3	3.20275
PADI4	0.184
TUBB4	0.0232
NLK	-0.7525
POU4F3	0.0735
SDF4	0.03125
ITGBL1	2.9725
NETO1	-0.399
TAP2	0.3355
ABBA-1	0.108166666666667
GNAI1	0.07375
VPS4B	1.00225
NOPE	-0.0745
GALNT6	1.78116666666667
SESN1	-0.374625
GBE1	-2.01977777777778
CLASP1	0.01025
RASGEF1B	1.198
ACOT11	0.148571428571429
AFAP1	1.0535
OR2H2	0.29275
DPY19L2P1	-1.201
DZIP1	-1.46375
SEC22C	-0.04925
GPR161	0.0643333333333333
RNF146	0.736
WDR74	-0.91675
GALP	0.086
PURA	0.97
DNPEP	0.593583333333333
RP11-78J21.1	-1.44025
ERBB2	5.51825
FANCM	-0.85525
NEO1	1.534
DDX3Y	-4.8145
RPS3A	-0.403875
MXRA7	0.0116428571428572
LGALS3	0.136666666666667
GLT8D1	-0.1105
CFL2	-1.62133333333333
UPB1	0.5465
NAP1L5	-0.36775
CLDN14	1.68
DHX38	-0.67025
BTBD1	-0.10875
TARS2	-0.565833333333333
ABCF1	-0.258
FCF1	0.326166666666667
LRRC49	-0.65975
GUCY1B2	0.3205
C1orf177	0.284833333333333
SMARCA4	-0.568357142857143
LRP8	-1.62183333333333
TAGLN3	-0.1045
MRPL14	-0.289
TTRAP	-0.258
ZDHHC20	0.88025
NFE2L3	-0.66225
KIAA1377	-0.36
PALMD	1.9643
TMEM43	0.099
TTL	-0.80125
STAT5B	-0.933
SSB	-1.154125
OR10H5	0.145
SLC22A13	-0.6335
AKAP3	0.58475
TIMM23	0.232333333333333
OAS2	2.48066666666667
KIAA0423	0.25375
TRIM11	0.320666666666667
GLIS3	1.3025
TMEM50B	0.7855
ARHGEF4	-1.23025
DEGS1	2.097
TBL1XR1	0.592866666666667
G6PD	-1.66025
SP140	1.6407
MUC17	-0.123428571428571
NUDC	-0.4626
DNAJC5B	2.8725
SCARA3	-1.1785
CPA3	3.51116666666667
BCAT2	-0.70375
MFN1	-0.0452
NRG3	0.0375
SNX11	0.79775
PLEKHH1	-0.453666666666667
GPR177	0.4305
HCFC2	0.71575
TCAP	5.2155
MOCOS	-4.28
C14orf93	-0.58675
PRDM10	-0.489333333333333
SLC16A4	-0.697916666666667
SRGAP1	-0.187166666666667
VIP	0.382
DUSP27	-0.1175
LILRA1	0.9537
MC2R	0.015
MGC24103	-1.2745
MBTD1	-2.085
FUT11	-0.313333333333333
USP33	-0.0786
C15orf39	0.2445
MAP3K12	-0.07975
PAAF1	-0.909333333333333
BARHL1	0.3045
FLJ16165	0.012
PIWIL2	-2.546
SYNE1	0.725916666666667
CMTM4	0.7915
TSPYL1	-0.2506
GUF1	-1.24333333333333
TMEM157	0.988
WDR44	-0.44875
HIST1H3C	-0.3375
DKFZp666G057	1.316
RNPEP	0.4505
GAS2L2	0.285666666666667
ADH4	-3.84825
GRPR	0.412166666666667
FBXL17	1.135
ZBTB10	1.84991666666667
Gcom1	0.180111111111111
HTRA1	1.9175
ZNF585A	-0.2565
SLC26A2	-0.0840714285714286
OTOP3	0.530833333333333
WISP1	2.16288888888889
ATP2B4	0.41575
FLJ10769	0.38225
CRAMP1L	-0.24175
CHST12	-0.222
RAB22A	0.764666666666666
TARDBP	-0.1185
STAU1	-0.35375
CRB3	1.63483333333333
MIG7	-0.40575
CHMP1A	0.2535
ZNF160	-0.334
B3GALT6	0.195125
BARX1	-1.212
C6orf167	-1.674875
NXNL1	0.3355
DHX29	0.08475
HADHB	0.142
PLXNB2	1.187875
ILDR1	-1.2715
SLC15A3	3.54075
GAS2	-4.776
C20orf69	0.21025
NUMB	0.196
TNIP1	0.34125
MESP1	0.7225
PSKH1	0.02
NSFL1C	0.08325
RHOG	0.768
HEY1	-1.32783333333333
KNG1	-1.568875
ITGAX	2.7498
LIN9	-0.8305
CANT1	0.759875
XRN1	0.539428571428571
CCDC96	1.1426
HEATR6	-1.30316666666667
GNG7	-0.337083333333333
RUNX2	1.6536875
SOX1	0.315666666666667
FCRL5	1.9586
ZNF99	-0.034875
FAM9A	0.834
SNX22	1.03483333333333
MBNL3	-1.50783333333333
ODC1	-1.6095
ADORA2B	-2.57583333333333
NR2F6	-0.1055
ZFYVE16	-0.368166666666667
SYNJ2BP	0.694
POLE	-0.9785
E2F2	-0.26525
THRA	-0.444833333333333
PTGES2	-0.0168333333333333
HIP1R	0.624833333333333
TMUB1	-0.229333333333333
ENO3	-2.091
RSPH10B	-0.1865
CXorf39	0.042125
IRGC	0.342
GPR109B	0.2665
FLJ13305	-0.8955
LCE3A	-0.3205
TNFRSF18	0.442666666666667
DET1	-0.3125
TRPM3	-0.171
C16orf79	-0.929
FECH	0.266
RAP2A	0.546
CRIP1	3.0545
AZIN1	0.468
SLC7A7	4.78425
IL10RA	1.8339
TMEM64	-1.90675
CDC42EP4	0.5668
C16orf58	-0.3135
ARG2	-3.10575
POU5F1P4	-4.7105
FAM62B	0.168625
DNAH8	-1.0208
ASH2L	-0.70775
TSLP	-3.58466666666667
CNTNAP5	-0.148666666666667
TMEM16C	0.2525
IFNA14	-0.1
SLC1A3	1.8935
CABYR	-0.253
BCL7B	0.0132
NUDT13	-1.219
C13orf28	0.36025
C1orf53	-0.81125
ARL6IP4	0.3231
RPL35A	-0.3435
EMR3	0.207
RAB40C	0.394833333333333
SLC41A1	-0.64
LRCH1	0.4455
LY6G5B	-0.74
FAM124A	0.129785714285714
MGC10981	-3.7755
CLIP3	0.3489
MAP4K2	0.483833333333333
CHIC1	-1.02775
SULF1	5.043
C20orf30	-0.622214285714286
PRDM5	-0.534125
ELOVL1	0.35525
C11orf48	-0.5995
SLC39A10	-0.746
KCNV1	0.155
ACP1	-0.7635
ZMYM2	-0.762375
B3GNT6	-0.0495
C9orf69	-0.00175
C2orf15	1.05125
C20orf166	0.5995
HSP90AA6P	-0.179
EDG7	0.3315
NEURL	-0.524
LPL	1.8505
CLEC2D	0.231285714285714
GRRP1	2.226
CD8B	-1.5193
HIST1H3D	-0.369166666666667
SLC6A12	1.09725
FAM27L	-0.1475
CD84	2.9774
RASA1	-0.6235
PHKG1	0.201
MAGEA11	-1.114
IMPA1	-0.2544
NPM3	-0.925
RARRES1	5.13475
SH3BP1	0.655125
B3GNTL1	1.0255
ARPC5L	1.37666666666667
KLHL26	0.09975
SIM2	-2.28075
GJC1	0.694
C20orf194	-0.05925
EXO1	-1.81275
SLC2A2	-1.90666666666667
LOC285074	-1.22325
LRG1	-2.48675
KIRREL	0.11
PIK3R1	1.27571428571429
C4orf34	1.36375
MAF	-0.527888888888889
ADCY4	3.83333333333333
ZMIZ2	1.1632
SLC46A3	1.22683333333333
STAMBP	0.0911666666666667
CCDC16	-0.11675
MS4A12	0.343
TCF20	0.6055
LRRC46	1.1935
C20orf152	-0.23525
MRPS6	0.3385
ABCB11	-0.0205
KCNC2	0.165666666666667
CDH19	-2.42816666666667
C9orf123	-0.398
SSH3	0.526875
LDLRAD1	-1.926
CCBE1	-0.15425
ZNF135	-0.420125
TAAR1	-0.234
WFDC12	0.233
CCDC42	0.5
FLJ12529	-0.612
PER1	-0.641
TIMM50	-0.121666666666667
SMARCAD1	-0.972333333333333
FAM26C	0.678
TP53TG3	-2.63783333333333
SH3RF1	1.2277
LMCD1	2.55725
GPR63	-0.7815
FLJ21986	-1.85475
AIFM3	-0.6445
MICAL1	0.344333333333333
BLZF1	0.333333333333333
IQCA	0.832166666666667
PCDHGC3	-0.2505
SAC	0.06925
BCL6B	2.74033333333333
DDO	0.28775
MARCO	4.4855
DCHS1	0.812666666666667
C1orf170	0.7175
CD200R1	1.30433333333333
C22orf15	-0.2945
SEPT11	1.578
ADNP	-0.10475
UST	-0.519
C13orf34	-0.498166666666667
RFFL	0.640714285714286
APBA3	-0.3845
C2orf60	-0.61175
CUTL1	0.00309999999999999
PMS1	-1.06275
ZNF689	-0.1595
EIF3E	0.212333333333333
IL9	0.120666666666667
RPL31	-0.36025
LY9	1.45733333333333
ATP2B3	0.10825
KDELR2	0.994666666666667
TFCP2	-0.186
NLRP12	-0.060625
FLJ45422	-0.505
TLE4	-0.3904
ZNF570	-0.186
FLJ43806	-0.585
TLK2	-0.29225
CIR	0.38475
MARS2	-0.3185
COL24A1	0.52375
SDF2L1	-0.171
HIBADH	-0.769666666666667
IGFBP3	-1.44621428571429
C12orf23	0.5405
PSPC1	-0.411
C20orf43	0.1495
TRAV20	0.48
ARHGAP24	0.543375
KIAA1975	-1.2945
C1QA	3.9392
DNTT	-4.17766666666667
C10orf6	-0.139083333333333
C11orf41	0.10375
HNRPF	0.60025
COL11A1	6.71266666666667
UBAP2	0.264333333333333
CDKN2AIPNL	-1.375
C20orf174	4.2485
SPRED2	1.1655
PLA2G12A	-0.4185
ICEBERG	-1.23066666666667
SCN10A	0.0735
C11orf65	-0.71
GBP5	5.72275
PITPNC1	0.321166666666667
POU3F3	1.212
NCOA7	0.262
LIN7C	-0.019
LOC348840	-0.00950000000000001
NKX2-2	-2.394
ANKRD13D	0.240375
LOC123688	-0.37875
FUT2	0.696
TAAR8	0.541
FZD4	0.854333333333333
PNMA3	-0.736333333333334
OR4L1	0.472
WIT1	-0.09125
EXOC3L	1.84025
ATPBD4	-0.2955
KRBA1	0.303
UBXD6	-1.21025
HOXB7	-0.273714285714286
C7orf23	-0.9055
UNQ338	0.80325
STAB2	2.095
CDC20B	0.225
IRF9	2.06625
CENTG1	0.652333333333333
TNPO2	-1.24925
MCPH1	-0.303875
BMS1P5	-1.49825
SLC26A7	0.9755
HIST1H3J	0.3385
C9orf3	0.3319
LBH	1.82075
MYO1D	1.165625
PTDSS2	-0.1335
NFU1	0.3755
DEPDC4	-1.0815
WNT7B	2.5322
GLP2R	-0.170166666666667
SETD4	0.3257
DYNLT3	-0.0382
FKBP11	0.568833333333333
SESTD1	0.135666666666667
FLII	0.08725
RPS16	0.0503
CHPF	-0.0748333333333333
CSNK2A1	-0.358833333333333
SUMO1P1	-0.30225
FKBP6	-0.816
ZNF214	-0.596833333333333
TWIST1	0.744166666666667
DDX56	-0.6335
TRAM1L1	1.4968
EPO	-2.4635
MRPS18B	-0.165
ZNF682	-1.095
RPL14	-0.7525
MAFF	-0.48875
LOC51136	-0.803375
LY96	1.19525
DDX20	-0.7185
ABTB1	0.4305
ARL5A	0.2777
CCT6A	-0.87125
HEPACAM	-0.793166666666667
EHHADH	-1.03
RBAK	0.0328333333333333
CGB1	0.85825
ITGB5	1.5419
YIPF3	0.15525
FKBP2	0.2325
NR1D1	-0.3028
TMEM110	0.2345
NEK2	-1.11166666666667
PRAMEF8	-2.7745
C20orf52	-0.623
PCDHGA3	-0.927
VWA3B	0.291
NDUFA5	-0.542625
THAP9	-0.3925
FLVCR2	1.31383333333333
AP1S1	-1.09825
SMAD6	-0.419
SAV1	0.39125
SAT1	1.651875
ZNF251	0.25525
ADAMTS7	0.6376
RPP38	0.086
C1orf211	0.304
YPEL2	0.8231
RBMS1	0.32225
ZNF445	-0.377833333333333
NRXN2	0.383333333333333
PGBD4	0.246375
UGT2B28	3.9335
WBSCR16	-0.4225
NLRC3	1.352875
ASTL	0.4375
ST6GALNAC1	-2.39425
ZADH2	-1.308375
MLLT4	0.178
ARL6	-0.0866666666666667
MEF2C	1.14125
CBFA2T3	-1.6605
AFF3	-0.346785714285714
COG7	0.207166666666667
MYB	-1.46616666666667
PLXNA3	0.307
XRCC2	-1.56616666666667
MMS19	-0.245125
ST8SIA5	-0.818125
CHPT1	-1.864
KIAA1712	-0.390625
OR6X1	2.3505
ACTR3	1.60725
UGCG	-0.150833333333333
OR4P4	0.408
ZAP70	-1.31175
LPP	1.4595
ZNF485	0.147
PTPRCAP	1.6095
IL12RB1	1.004
ATRX	-0.2863
CHST8	-2.338
C14orf109	0.24825
ARV1	-0.3475
NMB	-0.748285714285714
COX5A	-0.832333333333333
EIF6	-0.71375
MPPED2	-0.889
SEMG1	-1.6325
CHRDL1	1.8865
TRAF3IP2	1.1605
WNK2	-0.250625
LILRA4	2.93916666666667
LAMA2	4.0235
PXT1	0.031
RLBP1	-1.90025
CD300C	0.7635
SLTM	-0.28325
FLJ10404	-0.197125
APOBEC3D	-0.039
RENBP	1.4035
ATXN7L1	0.124
NID1	0.40125
TUBGCP3	-0.86125
ITIH5	1.41566666666667
CCDC110	1.9105
C8A	-2.552
MGC87042	-0.19775
HOXC13	1.313
TFDP2	-1.416
HCP5	1.997625
POLI	-0.04075
UCN	-0.762
ZNF764	0.304833333333333
C8orf45	-0.044
FHL3	-0.078
SPATA5L1	-1.3
MMRN2	3.12616666666667
NDST1	0.794
COL20A1	0.0803333333333333
ZNF248	-0.628166666666667
PELP1	-0.846666666666667
MBL2	-2.13716666666667
RNF41	0.625125
C5orf24	0.08375
THOC5	-0.47425
SERINC3	-0.09225
RP11-151A6.2	1.159
CDCP2	-0.2765
HIST1H2AA	1.5675
C11orf75	0.925166666666667
FKBP7	0.16325
DDOST	-0.14075
GPNMB	2.79066666666667
TTF2	-1.77616666666667
KCNT1	0.360333333333333
SLC39A14	-0.831375
NGRN	0.2367
GPR137B	1.88325
MECP2	0.063875
PSMA1	-0.665
C16orf73	-4.97175
TMEM60	0.111
CSN3	0.2095
NOS1	0.442666666666667
RAB7L1	0.560833333333333
YBX2	0.4175
KIAA1166	-0.41175
FUBP3	0.192166666666667
ABCG1	1.4335
ACACA	-0.6615
ARL11	0.9691
ATOH1	-0.0755
ODF1	0.243166666666667
CREB3L3	-1.17783333333333
TMEM127	1.34
DSCAML1	0.3125
PLN	2.1105
LYPLA1	0.910916666666667
PRDM9	-1.553
SASP	-0.7945
PLUNC	0.246833333333333
INTU	-1.36175
HISPPD1	-0.8835
LNPEP	0.554166666666667
YARS2	-0.472166666666667
APCDD1L	-1.176
ZCCHC4	-0.6649
FBXO22	-0.95
TTLL13	-0.707
ZNF669	-0.319
PTGDR	3.80975
DDX27	-0.082
KIAA0409	-0.5725
GJB6	0.232
ASB8	0.62075
PLP2	0.966666666666667
MEPE	0.442
OR10J5	0.3085
KRT222P	0.623
COQ7	-0.0643333333333333
C1orf101	0.13175
RERG	0.5739
CHMP5	0.32225
THAP11	0.102375
ZNF43	-0.0611666666666667
ZRANB3	-1.29066666666667
KRT13	-1.396625
MRPL19	-0.536625
RBBP9	0.35825
SPATA17	0.458875
BXDC5	-0.0671666666666667
PAFAH1B1	-0.13375
MAGEE1	-0.58475
OSTF1	0.7065
KIAA0323	-0.454833333333333
TXNDC13	-0.414666666666667
CNTN4	0.621375
LCE1B	0.5075
UNQ501	0.4615
ZNF154	0.069
C3orf64	0.33675
SYT5	0.1151
PON1	0.0715
FLJ10357	0.0175
ATP4A	-1.058
GNPDA1	-0.590833333333333
MGAT1	1.39033333333333
C14orf121	-0.03925
SLC35B2	0.33075
MIER3	-0.398166666666667
CHEK1	-2.08575
ZNF8	0.0315
TXNDC1	-0.774666666666667
CKB	0.8702
RTN3	0.652928571428571
FZD2	-0.565166666666667
PART1	0.10825
PSMB6	-0.519
PCDHB8	-0.85
PHC3	0.0128
PPP1R8	0.0286666666666667
NOVA2	1.56566666666667
TNFRSF11B	-0.38425
GOLPH3	0.567
UBLCP1	-0.20225
SUHW3	-1.12725
TTLL1	1.399
OPN4	0.438
OR13G1	0.057
ZPBP2	2.72183333333333
HSD17B11	-1.101875
C9orf50	-0.0395
DHDDS	0.0827142857142857
CTSW	1.8175
NEFM	-2.383
MRPL28	-0.57525
SYN1	0.725166666666667
PIGV	-0.266333333333333
ZIM2	-1.1435
APBB1	-0.129
SND1	-0.3725
C1orf123	-0.230166666666667
CHD3	-0.938
BHLHB8	0.6975
RNASE2	0.360166666666667
BCAP31	-0.225125
SLC25A44	0.7615
CHD6	-0.4868
PIB5PA	2.33069230769231
SELS	0.871125
LOC541471	0.03175
FAT2	-0.516
ZNF81	0.307
OR4C16	0.2475
FLJ10081	-0.5629
LRRC4	1.99175
CS	-0.1945
N4BP2	-0.0825
IGFBP7	2.5095
ZNF318	-0.215
NDNL2	0.738375
ZNF609	0.05475
SIRT4	0.383
EXOSC10	0.01325
ECE2	0.2895
OVGP1	0.84625
GTPBP3	-0.98225
PACS2	0.409
C19orf36	-1.24316666666667
ARL4C	0.307125
ATG4B	-0.569375
UBQLNL	-0.524
RHOXF2B	-3.241
PLEKHG2	0.317
GALR1	-0.709
AQP4	0.118166666666667
HDAC7A	0.0148333333333333
DCUN1D3	0.3265
OR8A1	-0.4945
CCRN4L	-0.494125
CBR4	0.0645
KIFC1	-1.37033333333333
SLC7A14	-1.28216666666667
LHX5	0.0315
TRPC7	-0.0895
LPXN	0.8825
SERPINA1	-1.4815
RPS13	-0.6201
BPIL3	0.5815
PRKAA1	-0.02625
FADS2	3.1699
ENAH	0.9820625
PRO1768	0.027
APBA2BP	-0.892
LIPH	2.36816666666667
C3orf33	-1.17825
RCC2	0.232785714285714
ALDH1A2	-2.6713
RNF103	1.67225
AHCY	-0.66425
ALG12	1.1
CCL17	3.4395
ZNF543	0.8445
ESRRG	1.1955
CNGA1	-0.296
RDH5	0.192833333333333
OTX1	-0.4047
PTGFR	-0.173833333333333
CDR2	0.56275
SELE	5.1055
NLGN2	-0.6615
EXOSC9	-1.23825
ZNF566	-0.122
KLRC2	-2.84
GPR12	0.671
KIAA0196	0.32675
PDRG1	-0.141
SSR3	-0.196785714285714
MSI1	-0.352
CST9	-0.797
CC2D1A	-0.321375
PLAGL1	-0.119833333333333
ZNF778	-1.042
RNF2	0.258375
KLF6	1.41716666666667
THBD	2.80083333333333
tcag7.1314	0.825
NR5A1	0.142666666666667
ABCD2	0.5875
DNAJC7	-1.73075
CLEC4C	0.8055
TM2D3	0.42925
CCDC4	-0.83
PLAC2	0.499
DCD	4.833
FAAH	0.727875
POLA1	-0.2155
TM7SF2	-0.355875
FLJ39822	-1.57983333333333
FLOT2	-0.08475
MAP4K1	0.683333333333333
SRP68	-0.098375
C21orf74	-0.5325
ARPC5	0.990125
LOC126075	0.96025
HECW2	0.76225
ZDHHC4	-0.6805
ANKRD42	1.0597
PDE9A	1.40933333333333
ABCA8	1.726
NDUFS2	1.57925
UBR5	0.299625
BTBD16	-2.541
LOC554174	-0.0365
ZNF20	0.7545
KIAA1843	-0.2505
WDR17	-0.2325
C15orf33	-0.6555
RNF113A	-0.6945
CAMKK1	-0.2787
CLCN2	-0.857
ANXA6	-1.518
LOC340069	0.3975
EMID1	0.5595
DPM3	-0.0306666666666666
ELA1	-0.0095
SLC25A13	0.5626
KRT24	0.549
SMPD1	-0.0215
TH	-0.01875
COL6A2	1.38678571428571
ANKS1B	-0.0735
GPR126	-1.2322
ZC3H12A	-0.155666666666667
TMEM47	0.193666666666667
C2orf51	0.1435
C1orf88	2.45416666666667
HSF2BP	0.4675
AKAP10	0.19325
RPAP3	-0.7935
KLHDC8B	0.553
STOM	1.1826
MUPCDH	0.065375
C10orf72	-0.118875
PLEKHA3	0.195083333333333
TCP11L1	0.17375
CWF19L1	0.12975
SPEF1	1.65907692307692
YSK4	0.829
ELN	2.2193
SAMD8	0.485
MPI	-1.39716666666667
MEPCE	-0.0728
ABCC3	-0.050125
NANOGP1	-3.091
KCNK17	1.384625
HLA-DMB	5.01133333333333
RRAGA	0.86275
ANGEL1	-0.1565
RBM32B	-0.044
CPN1	-2.6105
MGC52282	0.198
HLA-A	2.06333333333333
OR9G4	0.201
EDNRB	-1.195
SCD	0.381642857142857
C14orf80	-0.671
BAGE2	0.2585
RABL4	1.281
RCVRN	0.4295
SHANK1	0.1065
NLRP7	-1.24025
CD226	2.1185
STAT3	0.887875
SYNJ2	-0.3643
TPCN2	0.869666666666667
WDR36	-0.97725
MBD4	0.03275
ROBO1	-0.0733
ST3GAL6	-2.42675
SLAMF8	3.93283333333333
ATN1	0.4545
GPR141	0.6865
KRT36	0.3745
TPH1	0.506
DDX52	-0.6915
ZSCAN29	-0.198166666666667
TRPT1	-0.149833333333333
DPEP3	1.1245
DENND4A	-0.739
TSPAN16	0.0605
PTCHD2	-0.24
LOC145814	-0.8945
CAP1	1.15716666666667
EIF5A2	-0.3535
NT5DC3	-1.178125
SEPT9	-0.730625
SEZ6L2	-2.426125
EGFLAM	3.53225
VPS11	0.233625
NDUFB5	-0.311
CIDEA	3.42716666666667
IER5L	1.1275
N6AMT1	-0.09625
FAM83C	-0.03225
OXR1	1.58666666666667
IRX1	-0.1845
DGKB	-0.557166666666667
GCN5L2	-2.2415
MIR16	0.353375
FBXW9	0.71825
WDR4	-0.4125
PDC	0.251
VPS33B	-0.19025
HEXB	0.18425
FLJ32214	1.00025
TCEB3	-0.49775
CRLF1	-3.14125
ABI3BP	2.80275
C8orf22	-3.3865
PYCR1	1.61625
KIAA1706	0.93425
CDK5R2	0.826
WAS	0.949
C12orf60	-1.1575
CCBL2	-0.496375
MADD	0.002
C5orf34	-1.28625
WDR42A	1.203
KLF12	0.882625
HSPA1A	1.24675
ITM2C	-0.154916666666667
DAPK2	1.39083333333333
LOC442590	-0.274
SUMF2	0.00975000000000003
CENPA	-1.19361538461538
TMED5	-0.52175
CDH6	-0.3995
BRP44	0.518125
THG1L	-0.68725
GABRA2	-1.60075
C14orf166	-0.4735
MYL1	-1.028
TNFSF18	-0.0925
PAP2D	-0.306666666666667
PPIB	0.075
KLHL4	0.038625
SFN	-0.207333333333333
CCDC127	0.301
FRAP1	0.14125
GOLGA5	0.79075
SDCCAG1	-0.681125
MGC21675	-0.308833333333333
C10orf95	-0.64525
KIAA1345	-0.943666666666667
C1orf163	-1.2505
LACE1	-0.44
OR10K2	-0.1925
CENPN	-1.77224
TMED2	0.7395
UGT1A6	-1.22
ANG	-1.3815
U2AF1	-0.287
CASC2	0.115333333333333
NMT2	-0.753666666666667
OSGEPL1	-0.04325
DFNB31	-1.062
SLC6A20	0.35075
DKC1	-1.33175
FXYD4	-0.7265
