Hybridization REF	TCGA-AO-A129-01A-21R-A10J-07
MAP3K7IP1	0.2335
NCK2	0.888
OXA1L	-0.669
FMO9P	0.322
ZSCAN12	0.316
PSMD12	0.0249166666666667
HSCB	-0.48325
CLDN10	2.2395
MGC13053	-0.45925
HPCAL4	-0.690166666666667
ASZ1	0.7745
MEX3D	0.451166666666667
NFAT5	0.1802
CSPG4LYP1	-0.219
FBXO3	-0.1429
DVL1	-0.1635
CMKLR1	2.082
TYMS	-1.67275
PEF1	0.6685
ZNF750	2.16533333333333
MCM5	0.3319
MEGF11	-0.36875
KCNK7	0.16
PTP4A3	0.993
C1QTNF2	-0.798666666666667
OR6S1	0.08
FAM122B	-1.4725
ZNF551	-0.1965
HBQ1	-2.1035
GEMIN6	0.14775
ARSK	-0.7495
RBP7	3.97366666666667
CPNE9	0.22525
DSC1	0.932
LOC730112	-1.03125
MAP2K4	0.373375
HS3ST5	-0.8035
EPB41L3	0.19775
TEKT2	0.5205
CDKN2B	0.311333333333333
ZNF480	-1.24475
MAP3K6	0.3892
MAP6	0.734166666666667
HN1	0.6149
OR2L13	0.117333333333333
SLC16A11	0.44525
FAM96A	-1.45825
APOL1	0.67575
C5orf32	-0.3635
RTP1	4.87616666666667
RNF175	-0.0278750000000001
ZBTB41	0.656125
AHCTF1	1.5251
SAE2	0.2611
ITGA2	0.52925
MME	-0.662333333333333
CCDC14	0.0025
MAST4	-0.189857142857143
KRT33B	-0.727
KCTD2	-0.0858333333333333
WDR26	0.940166666666667
MFI2	2.037125
NR4A3	-0.076625
ARSA	1.2205
UNKL	0.0636666666666667
SULT6B1	-0.0675
CCNA2	-1.5165
SOX15	-0.357
PPAPDC1B	-0.639166666666667
C19orf44	0.423
MCAT	1.13258333333333
ARID1B	1.018
OR52N1	0.172
C12orf48	-1.633
MAGI1	-0.566375
NIPA2	-0.27
GBX2	-1.60725
RSHL3	0.247875
RAVER1	0.7535
C15orf17	-0.773
SLC30A2	1.427125
ZNF518	0.39575
PCYT1B	-1.183
C10orf114	2.453
EIF3H	0.50975
SLC25A39	-0.502166666666667
KIF1B	0.372375
AMOTL2	0.77225
C6orf120	-0.1905
PSRC1	-0.895
PLA2G10	-0.54975
KIF5C	0.54975
MRPL37	0.137
C17orf62	0.1695
C9orf135	-0.4325
DUSP10	-0.4382
CLCNKB	0.0835
PSMA5	-0.17975
C8orf53	1.3175
AMPD3	1.5
PIAS1	0.2805
ADCYAP1R1	0.168
GYLTL1B	2.95775
CDH20	-0.162
FBXO7	-0.195
TMEM134	0.121666666666667
FLJ14213	0.250166666666667
ZNF3	-0.65
LRRFIP1	-0.0537916666666667
CNOT2	0.176
ABI3	2.28175
ALDH5A1	-0.788
HNT	1.7457
SERPINA4	-2.27375
TK2	-0.229
STMN1	-0.875888888888889
GUCA2A	-0.00750000000000001
GALNT10	-0.483857142857143
DPP6	-0.5474
C9orf93	0.46975
PRELID2	-0.949
STK39	0.183625
SFTPA1	-0.6805
CKS2	0.536222222222222
RHO	0.104375
C20orf135	0.2235
XKR3	-2.2395
CR1	0.06475
RPS6KA2	-0.277785714285714
C20orf112	1.022
MRPL22	-0.56375
C4orf23	0.361666666666667
GADD45B	1.05975
KLHDC1	-0.0523333333333333
C2orf48	-1.039
ZNF287	0.084
DAAM2	-1.42025
DPPA2	-2.23816666666667
TCTN3	-0.659833333333333
DNAJB11	0.94925
FPR1	3.7455
DEFB4	0.2445
PTCD2	-1.418
SMOC2	4.03266666666667
CABP7	0.444
SERPINB11	0.30325
MAGEF1	1.29025
NDE1	-0.0441666666666667
ITGA10	1.0795
FSHB	-0.957
ANXA2	0.015375
HORMAD2	0.23525
HLCS	0.825
MCF2L	0.817916666666667
FH	0.2435
TBC1D24	2.4755
KIAA1505	-0.44975
LGALS2	1.38175
CNBD1	0.3095
SYNPO2L	-0.23325
PTPN23	-0.101142857142857
C1orf183	-0.650833333333333
MAGEA8	-2.6005
DGCR8	-0.905625
GSR	-2.20275
PAQR7	-0.01075
ZNF676	-0.60075
CACNA1C	-0.5339
SP7	0.0815
PDCD6	-0.685
NRN1L	-0.558
BRI3BP	-0.379916666666667
KIAA1183	1.09975
ASB4	0.40375
CCL23	0.7526
OBSL1	0.660625
SLC12A7	-0.093
KIAA0240	2.216125
CD1B	-2.51883333333333
FCGR2A	1.501375
MDC1	-0.589
HTR1A	0.716166666666667
OCEL1	-0.20825
ATP11B	0.265875
FBXO34	-0.0835
PCDH12	3.07366666666667
RPE	-0.255
C17orf74	0.0895
CSDC2	0.3275
PET112L	0.61225
TMBIM1	0.355875
P2RXL1	-0.1125
TCHP	-0.857
TRMT1	-0.0955
F2RL2	-0.279
LRRC32	2.12533333333333
IMPG2	0.282
BGLAP	-0.134
LOC493869	-1.51508333333333
MRAS	3.55
SLC35F5	0.2025
CBWD1	-0.571
AXL	-2.250125
ATP2C2	-0.584
TELO2	-0.04125
PNPLA3	-0.727
PCDHB14	0.68475
CD276	0.68725
KRT80	-0.21875
DUSP28	0.051
CSNK1E	0.301083333333333
SRP14	-0.3265
KCNQ4	0.266
KRT72	0.7915
CCDC117	0.36575
C6orf89	0.0531666666666667
TUBB2B	-2.20066666666667
RTN4IP1	-0.1165
CR1L	-2.2755
CEND1	0.72675
C12orf41	-0.926666666666667
RNF31	0.42425
UBN1	0.215833333333333
C17orf32	0.104875
SLC5A7	0.19875
GPR92	0.525166666666667
ESAM	1.8595
CTNNA1	-0.0711666666666667
HRBL	-0.4944
CBX4	-1.1255
TMEM182	-0.24875
SH3TC2	0.659
IL10	0.636166666666667
PXMP4	2.131
RNF167	-0.2016
PAK7	0.650833333333333
ETV3	0.572
ATPIF1	-0.952833333333333
LOC554207	-1.48183333333333
OR8H1	0.08225
WDFY3	0.178125
DPM1	-0.183
GPSM1	-0.111
WDR92	0.2662
LRP1	0.5775
ANKH	0.333625
THUMPD3	-0.45675
POLR1B	-0.13525
OLFM4	2.54766666666667
RAD9B	0.33275
TSPY2	-3.009
PAX6	-1.33483333333333
SCG2	-2.808375
SLC17A6	0.13425
FMO3	1.709875
PADI4	0.069
TUBB4	-0.1906
NLK	-0.4995
POU4F3	0.0925
SDF4	-0.04875
ITGBL1	0.981333333333333
NETO1	-1.109375
TAP2	0.296625
ABBA-1	0.699666666666667
GNAI1	0.486
VPS4B	0.01125
NOPE	-0.0304
GALNT6	1.228
SESN1	-0.70325
GBE1	-1.71511111111111
CLASP1	0.2145
RASGEF1B	1.0055
ACOT11	0.862928571428571
AFAP1	0.785
OR2H2	0.22575
DPY19L2P1	-0.37025
DZIP1	-0.287
SEC22C	-0.573833333333333
GPR161	0.799583333333333
RNF146	0.50275
WDR74	-0.64025
GALP	0.238
PURA	0.9045
DNPEP	0.194166666666667
RP11-78J21.1	-1.55125
ERBB2	1.321625
FANCM	-0.963583333333333
NEO1	1.11866666666667
DDX3Y	-4.4316
RPS3A	-0.540625
MXRA7	-0.240642857142857
LGALS3	-0.107666666666667
GLT8D1	-0.782
CFL2	-1.11733333333333
UPB1	0.5115
NAP1L5	-1.299375
CLDN14	1.23675
DHX38	-0.36225
BTBD1	0.02725
TARS2	0.6485
ABCF1	0.054
FCF1	-0.278166666666667
LRRC49	-0.9225
GUCY1B2	1.076
C1orf177	0.736333333333333
SMARCA4	-0.0127142857142857
LRP8	-0.234166666666667
TAGLN3	-0.1505
MRPL14	0.9765
TTRAP	-1.1725
ZDHHC20	0.7085
NFE2L3	0.6275
KIAA1377	-0.789625
PALMD	1.1549
TMEM43	0.26125
TTL	-0.07075
STAT5B	-1.00883333333333
SSB	-0.552625
OR10H5	-0.0275
SLC22A13	-0.5315
AKAP3	-0.0765
TIMM23	0.265666666666667
OAS2	1.737
KIAA0423	-0.508
TRIM11	1.53383333333333
GLIS3	1.135875
TMEM50B	-0.2825
ARHGEF4	0.341
DEGS1	1.55527272727273
TBL1XR1	1.2838
G6PD	-1.7305
SP140	1.3857
MUC17	0.00178571428571429
NUDC	-0.5053
DNAJC5B	1.53
SCARA3	0.772333333333333
CPA3	2.543
BCAT2	-0.7695
MFN1	0.2031
NRG3	0.404
SNX11	-0.217
PLEKHH1	-1.23483333333333
GPR177	-1.13516666666667
HCFC2	-0.1275
TCAP	-0.829
MOCOS	-1.26325
C14orf93	-0.17175
PRDM10	-0.733
SLC16A4	-0.445083333333333
SRGAP1	-0.782833333333333
VIP	0.141
DUSP27	1.4215
LILRA1	0.5934
MC2R	-0.1255
MGC24103	-2.346
MBTD1	-0.862
FUT11	-0.1195
USP33	0.2416
C15orf39	0.83575
MAP3K12	-0.639125
PAAF1	-1.62716666666667
BARHL1	0.028
FLJ16165	0.156
PIWIL2	-2.81425
SYNE1	0.71925
CMTM4	0.576875
TSPYL1	-0.1869
GUF1	0.119333333333333
TMEM157	-0.17
WDR44	-0.27025
HIST1H3C	0.1065
DKFZp666G057	-0.045
RNPEP	-0.101
GAS2L2	0.111166666666667
ADH4	-4.1475
GRPR	-0.2815
FBXL17	1.36125
ZBTB10	0.825083333333333
Gcom1	-0.366555555555556
HTRA1	-0.1026
ZNF585A	0.2375
SLC26A2	0.118785714285714
OTOP3	0.182666666666667
WISP1	1.53155555555556
ATP2B4	-1.20716666666667
FLJ10769	0.722
CRAMP1L	0.313375
CHST12	-0.4125
RAB22A	0.298416666666667
TARDBP	-0.357285714285714
STAU1	-0.03375
CRB3	2.23616666666667
MIG7	-1.13625
CHMP1A	0.277333333333333
ZNF160	-0.190375
B3GALT6	-0.0165
BARX1	-0.783166666666667
C6orf167	-0.4735
NXNL1	0.3125
DHX29	0.180625
HADHB	-0.1505
PLXNB2	1.25275
ILDR1	-1.044
SLC15A3	3.045
GAS2	-2.004
C20orf69	0.087
NUMB	-0.4615
TNIP1	0.453625
MESP1	2.436
PSKH1	-0.318
NSFL1C	0.12625
RHOG	0.7885
HEY1	-2.91666666666667
KNG1	-1.4035
ITGAX	1.8179
LIN9	1.05666666666667
CANT1	0.24675
XRN1	0.824285714285714
CCDC96	0.5928
HEATR6	-1.456
GNG7	1.03433333333333
RUNX2	1.37775
SOX1	0.3905
FCRL5	2.203
ZNF99	-0.371625
FAM9A	0.5135
SNX22	0.8975
MBNL3	-1.01233333333333
ODC1	-1.9071
ADORA2B	-0.932833333333333
NR2F6	0.521
ZFYVE16	-0.518222222222222
SYNJ2BP	-0.3296
POLE	-0.830875
E2F2	-0.619375
THRA	-0.5305
PTGES2	-0.916333333333333
HIP1R	0.193166666666667
TMUB1	0.165833333333333
ENO3	-2.128
RSPH10B	0.9115
CXorf39	1.05075
IRGC	0.3235
GPR109B	-0.672
FLJ13305	-0.554
LCE3A	-0.3785
TNFRSF18	-0.383833333333333
DET1	0.93
TRPM3	-0.163
C16orf79	-0.7305
FECH	-1.32016666666667
RAP2A	1.442
CRIP1	0.366
AZIN1	0.210625
SLC7A7	3.85
IL10RA	1.3393
TMEM64	-2.4345
CDC42EP4	1.6687
C16orf58	0.2518
ARG2	-2.97725
POU5F1P4	-4.07175
FAM62B	0.8085
DNAH8	-1.3641
ASH2L	-0.566125
TSLP	-3.13
CNTNAP5	-0.0233333333333334
TMEM16C	0.54925
IFNA14	0.1565
SLC1A3	1.2035
CABYR	1.84225
BCL7B	-0.7394
NUDT13	-1.3775
C13orf28	0.00349999999999999
C1orf53	0.5795
ARL6IP4	-0.3092
RPL35A	0.116
EMR3	0.102
RAB40C	0.137166666666667
SLC41A1	0.309166666666667
LRCH1	0.06825
LY6G5B	-0.5085
FAM124A	0.159928571428571
MGC10981	1.7145
CLIP3	0.266
MAP4K2	0.628333333333333
CHIC1	-0.26275
SULF1	3.61316666666667
C20orf30	-0.477
PRDM5	-0.126125
ELOVL1	0.6395
C11orf48	-0.629
SLC39A10	-0.43725
KCNV1	0.8075
ACP1	-0.616666666666667
ZMYM2	-0.64075
B3GNT6	0.0658333333333333
C9orf69	0.0965
C2orf15	0.598
C20orf166	0.109
HSP90AA6P	-0.0085
EDG7	-0.599
NEURL	-0.439625
LPL	1.84916666666667
CLEC2D	0.0940000000000001
GRRP1	1.983
CD8B	-1.868
HIST1H3D	-0.162333333333333
SLC6A12	0.360375
FAM27L	-0.2115
CD84	1.5603
RASA1	-1.0085
PHKG1	-0.0215
MAGEA11	-1.407
IMPA1	-1.5575
NPM3	-0.7265
RARRES1	6.8805
SH3BP1	1.45925
B3GNTL1	0.1235
ARPC5L	-0.1545
KLHL26	-0.32425
SIM2	-1.8475
GJC1	0.5275
C20orf194	0.24125
EXO1	0.12175
SLC2A2	-1.66016666666667
LOC285074	-0.59025
LRG1	-1.38
KIRREL	-0.053
PIK3R1	0.729071428571429
C4orf34	-0.21825
MAF	-2.06594444444444
ADCY4	3.227
ZMIZ2	1.5758
SLC46A3	0.432
STAMBP	-0.291833333333333
CCDC16	0.3185
MS4A12	0.272
TCF20	1.50025
LRRC46	-0.13225
C20orf152	-0.19725
MRPS6	-0.794375
ABCB11	-0.3455
KCNC2	0.346166666666667
CDH19	1.98483333333333
C9orf123	0.238333333333333
SSH3	0.682625
LDLRAD1	-2.8085
CCBE1	-0.70175
ZNF135	1.1855
TAAR1	0.11
WFDC12	0.134
CCDC42	0.294833333333333
FLJ12529	-0.46775
PER1	-0.212166666666667
TIMM50	0.0476666666666667
SMARCAD1	-1.14616666666667
FAM26C	-0.2065
TP53TG3	-2.27666666666667
SH3RF1	1.1343
LMCD1	1.45075
GPR63	0.601
FLJ21986	-2.37475
AIFM3	-0.06025
MICAL1	0.565333333333333
BLZF1	0.461333333333333
IQCA	0.472166666666667
PCDHGC3	-0.2145
SAC	0.40875
BCL6B	1.69
DDO	-1.4085
MARCO	4.95875
DCHS1	0.984
C1orf170	-1.15416666666667
CD200R1	0.556666666666667
C22orf15	-0.354
SEPT11	0.3615
ADNP	0.25625
UST	-0.1598
C13orf34	0.144833333333333
RFFL	0.328285714285714
APBA3	0.17
C2orf60	-0.540125
CUTL1	-0.5576
PMS1	-1.068125
ZNF689	-1.187
EIF3E	-1.46433333333333
IL9	-0.1495
RPL31	-0.16675
LY9	0.976166666666667
ATP2B3	0.10125
KDELR2	0.751291666666667
TFCP2	0.02075
NLRP12	-0.30625
FLJ45422	0.44875
TLE4	0.8074
ZNF570	0.5445
FLJ43806	-0.99
TLK2	-0.456125
CIR	0.6755
MARS2	0.271
COL24A1	0.82475
SDF2L1	0.099
HIBADH	1.06216666666667
IGFBP3	-2.03464285714286
C12orf23	-0.186375
PSPC1	-0.2095
C20orf43	-0.124
TRAV20	0.239
ARHGAP24	0.3625
KIAA1975	-0.55325
C1QA	3.6171
DNTT	-4.05833333333333
C10orf6	-0.214916666666667
C11orf41	2.30975
HNRPF	0.292375
COL11A1	5.59816666666667
UBAP2	0.346
CDKN2AIPNL	-1.8335
C20orf174	3.129
SPRED2	-1.05375
PLA2G12A	-0.3725
ICEBERG	-1.226
SCN10A	0.1145
C11orf65	-0.72325
GBP5	5.86875
PITPNC1	-0.934666666666667
POU3F3	1.405
NCOA7	1.498875
LIN7C	0.372
LOC348840	-0.5025
NKX2-2	-3.07975
ANKRD13D	0.674625
LOC123688	0.50375
FUT2	0.650166666666667
TAAR8	0.041
FZD4	-1.36641666666667
PNMA3	0.700666666666667
OR4L1	0.2505
WIT1	-1.996
EXOC3L	1.302
ATPBD4	-0.8869
KRBA1	-0.50375
UBXD6	-2.4685
HOXB7	-1.06771428571429
C7orf23	-0.7285
UNQ338	2.30725
STAB2	0.6375
CDC20B	-0.04425
IRF9	2.154
CENTG1	0.3715
TNPO2	-0.165
MCPH1	-0.199375
BMS1P5	-1.22525
SLC26A7	0.3615
HIST1H3J	1.2825
C9orf3	0.3884
LBH	1.673
MYO1D	0.30525
PTDSS2	0.09075
NFU1	0.29
DEPDC4	-1.4595
WNT7B	1.2796
GLP2R	-0.388333333333333
SETD4	-0.3871
DYNLT3	-0.9491
FKBP11	-0.0643333333333333
SESTD1	1.52516666666667
FLII	0.16775
RPS16	-0.1123
CHPF	0.520666666666667
CSNK2A1	0.0331666666666667
SUMO1P1	0.02225
FKBP6	-1.0595
ZNF214	-0.212833333333333
TWIST1	0.0311666666666667
DDX56	-0.5055
TRAM1L1	0.6497
EPO	-2.7225
MRPS18B	-0.12525
ZNF682	-0.249166666666667
RPL14	-0.500333333333333
MAFF	0.841
LOC51136	-1.461625
LY96	0.344
DDX20	-0.119
ABTB1	0.487
ARL5A	0.2438
CCT6A	-0.86625
HEPACAM	-1.40383333333333
EHHADH	-0.698833333333333
RBAK	0.241166666666667
CGB1	0.3745
ITGB5	-0.1248
YIPF3	1.04725
FKBP2	0.053
NR1D1	-0.2077
TMEM110	-0.4165
NEK2	0.367833333333333
PRAMEF8	-2.86175
C20orf52	-0.346833333333333
PCDHGA3	-0.272
VWA3B	-0.06675
NDUFA5	-0.678
THAP9	-0.58775
FLVCR2	0.0851666666666667
AP1S1	-0.994375
SMAD6	-0.82625
SAV1	1.699875
SAT1	1.146
ZNF251	1.260875
ADAMTS7	0.4845
RPP38	1.88075
C1orf211	0.0295
YPEL2	0.07515
RBMS1	0.86175
ZNF445	-0.332666666666667
NRXN2	0.1065
PGBD4	-0.365625
UGT2B28	-2.9025
WBSCR16	-0.988
NLRC3	1.01775
ASTL	0.4065
ST6GALNAC1	-3.16375
ZADH2	-0.345125
MLLT4	0.62925
ARL6	-0.371666666666667
MEF2C	0.467
CBFA2T3	-2.181
AFF3	-0.0544285714285714
COG7	0.159
MYB	-2.47066666666667
PLXNA3	0.4315
XRCC2	-1.07666666666667
MMS19	-1.09575
ST8SIA5	-0.799
CHPT1	-0.718166666666667
KIAA1712	-0.464125
OR6X1	1.822
ACTR3	0.872875
UGCG	-0.532666666666667
OR4P4	0.0555
ZAP70	-1.63
LPP	2.0565
ZNF485	0.2405
PTPRCAP	1.27125
IL12RB1	0.66125
ATRX	-0.151
CHST8	-1.415
C14orf109	-1.15425
ARV1	0.8465
NMB	1.78742857142857
COX5A	-0.102666666666667
EIF6	0.22725
MPPED2	-0.241666666666667
SEMG1	-0.7325
CHRDL1	1.2435
TRAF3IP2	1.49425
WNK2	0.675875
LILRA4	2.70583333333333
LAMA2	3.077
PXT1	0.1955
RLBP1	-0.244
CD300C	0.387
SLTM	-0.6525
FLJ10404	0.0691875
APOBEC3D	0.266
RENBP	1.31616666666667
ATXN7L1	0.5775
NID1	-0.44675
TUBGCP3	-0.21825
ITIH5	0.734277777777778
CCDC110	0.915
C8A	-2.6665
MGC87042	-1.46325
HOXC13	-1.88275
TFDP2	-0.63425
HCP5	1.696375
POLI	-0.2215
UCN	-1.74133333333333
ZNF764	-0.0221666666666667
C8orf45	0.619
FHL3	0.09725
SPATA5L1	-0.8395
MMRN2	2.27433333333333
NDST1	0.0315
COL20A1	0.106
ZNF248	-0.711333333333333
PELP1	0.252666666666667
MBL2	-1.72516666666667
RNF41	-0.316125
C5orf24	0.214625
THOC5	0.309625
SERINC3	-0.6505
RP11-151A6.2	-0.97
CDCP2	0.16675
HIST1H2AA	-0.0985
C11orf75	1.087
FKBP7	-0.759
DDOST	-0.2675
GPNMB	1.10433333333333
TTF2	-0.599166666666667
KCNT1	0.154
SLC39A14	-0.296875
NGRN	0.5183
GPR137B	0.91725
MECP2	-0.157375
PSMA1	-0.13575
C16orf73	-5.326
TMEM60	-0.368666666666667
CSN3	2.6785
NOS1	0.231166666666667
RAB7L1	0.716333333333333
YBX2	-0.355
KIAA1166	0.9685
FUBP3	-0.400166666666667
ABCG1	0.4505
ACACA	-0.445083333333333
ARL11	1.1151
ATOH1	0.218
ODF1	0.152333333333333
CREB3L3	-1.003
TMEM127	0.911357142857143
DSCAML1	-0.19
PLN	1.3785
LYPLA1	-0.83075
PRDM9	-1.35866666666667
SASP	0.66125
PLUNC	-0.0153333333333333
INTU	-0.68075
HISPPD1	-1.034
LNPEP	-0.229833333333333
YARS2	-0.453
APCDD1L	-1.177
ZCCHC4	-0.6837
FBXO22	-0.279833333333333
TTLL13	-0.486
ZNF669	1.0115
PTGDR	1.817
DDX27	0.64225
KIAA0409	-0.147166666666667
GJB6	-0.14925
ASB8	-0.0365
PLP2	-0.612666666666667
MEPE	0.287
OR10J5	0.257
KRT222P	-0.05275
COQ7	0.151166666666667
C1orf101	1.9225
RERG	0.4691
CHMP5	-0.212375
THAP11	-0.278625
ZNF43	-0.284666666666667
ZRANB3	-0.577333333333333
KRT13	2.10075
MRPL19	-0.0425
RBBP9	-0.788
SPATA17	0.909375
BXDC5	-0.34
PAFAH1B1	-0.30425
MAGEE1	0.59725
OSTF1	0.81475
KIAA0323	0.0660833333333333
TXNDC13	0.667666666666667
CNTN4	0.50575
LCE1B	0.1485
UNQ501	-0.6795
ZNF154	-0.24475
C3orf64	0.81775
SYT5	0.1813
PON1	0.254333333333333
FLJ10357	-0.098875
ATP4A	-0.5475
GNPDA1	-1.12616666666667
MGAT1	0.828333333333333
C14orf121	0.2
SLC35B2	0.3985
MIER3	-0.437666666666667
CHEK1	-0.850125
ZNF8	0.512666666666667
TXNDC1	-1.64066666666667
CKB	-0.5908
RTN3	0.136714285714286
FZD2	-1.4105
PART1	0.4835
PSMB6	-0.54175
PCDHB8	2.0785
PHC3	0.2854
PPP1R8	0.313
NOVA2	0.863833333333333
TNFRSF11B	1.40375
GOLPH3	1.44866666666667
UBLCP1	-0.951
SUHW3	-0.0345
TTLL1	1.201
OPN4	-0.0995
OR13G1	0.3305
ZPBP2	0.360166666666667
HSD17B11	-2.388
C9orf50	0.2845
DHDDS	-0.171642857142857
CTSW	1.485
NEFM	-2.40533333333333
MRPL28	-0.3925
SYN1	1.177
PIGV	-0.673
ZIM2	1.86825
APBB1	-0.409
SND1	-0.06725
C1orf123	-0.0855
CHD3	-0.57725
BHLHB8	0.34825
RNASE2	0.999666666666667
BCAP31	-0.00674999999999999
SLC25A44	0.441333333333333
CHD6	-0.2468
PIB5PA	-0.693461538461538
SELS	0.805375
LOC541471	-0.029625
FAT2	0.936
ZNF81	0.1695
OR4C16	-0.0205
FLJ10081	-0.6388
LRRC4	0.58825
CS	-1.13416666666667
N4BP2	0.503375
IGFBP7	1.197
ZNF318	0.573833333333333
NDNL2	-0.00362500000000001
ZNF609	-0.918625
SIRT4	-1.10875
EXOSC10	-0.54625
ECE2	0.6695
OVGP1	0.09425
GTPBP3	-0.15425
PACS2	0.1018
C19orf36	-1.38466666666667
ARL4C	0.6725
ATG4B	-0.039875
UBQLNL	-0.176
RHOXF2B	-3.478
PLEKHG2	-0.3835
GALR1	-0.5865
AQP4	0.257333333333333
HDAC7A	-0.2455
DCUN1D3	0.2065
OR8A1	-0.2985
CCRN4L	0.458625
CBR4	-1.196
KIFC1	-0.499833333333333
SLC7A14	-0.970333333333333
LHX5	-0.1075
TRPC7	-0.069
LPXN	-0.23925
SERPINA1	-2.0205
RPS13	0.0989
BPIL3	-0.1585
PRKAA1	-0.713
FADS2	1.0574
ENAH	1.5065
PRO1768	0.084
APBA2BP	-0.57325
LIPH	1.02283333333333
C3orf33	-1.23825
RCC2	0.118142857142857
ALDH1A2	-2.6404
RNF103	1.015
AHCY	-0.197375
ALG12	0.8435
CCL17	2.03275
ZNF543	0.990166666666667
ESRRG	2.1138
CNGA1	2.5135
RDH5	-1.05483333333333
OTX1	1.2296
PTGFR	-0.785833333333333
CDR2	0.6355
SELE	4.7575
NLGN2	-0.692833333333333
EXOSC9	-1.29325
ZNF566	0.0961666666666667
KLRC2	-3.218
GPR12	0.6215
KIAA0196	-0.17975
PDRG1	-0.27825
SSR3	-0.434357142857143
MSI1	-0.4795
CST9	-0.2435
CC2D1A	0.22725
PLAGL1	1.244
ZNF778	-0.309
RNF2	0.612375
KLF6	1.872
THBD	1.02366666666667
tcag7.1314	1.068
NR5A1	0.0488333333333333
ABCD2	0.156
DNAJC7	-1.01
CLEC4C	0.2285
TM2D3	0.363
CCDC4	-0.3235
PLAC2	2.49225
DCD	0.288
FAAH	0.14925
POLA1	-0.188166666666667
TM7SF2	-1.56
FLJ39822	-1.21966666666667
FLOT2	0.102625
MAP4K1	0.3105
SRP68	0.346375
C21orf74	0.128
ARPC5	1.168125
LOC126075	0.66275
HECW2	0.021125
ZDHHC4	-0.764
ANKRD42	0.2441
PDE9A	0.425166666666667
ABCA8	-0.40675
NDUFS2	0.00175
UBR5	-0.308625
BTBD16	-2.93075
LOC554174	0.0875
ZNF20	-0.0035
KIAA1843	0.226
WDR17	-0.098375
C15orf33	-0.0525
RNF113A	-0.33025
CAMKK1	-0.7143
CLCN2	1.0105
ANXA6	-0.3445
LOC340069	-0.078
EMID1	1.56025
DPM3	0.211416666666667
ELA1	0.115
SLC25A13	-0.2245
KRT24	0.0405
SMPD1	-0.3375
TH	0.32525
COL6A2	0.292428571428571
ANKS1B	0.552
GPR126	-0.5505
ZC3H12A	1.938
TMEM47	0.662333333333333
C2orf51	0.208333333333333
C1orf88	1.846
HSF2BP	0.8645
AKAP10	0.18575
RPAP3	-1.2145
KLHDC8B	-0.18075
STOM	-0.233
MUPCDH	0.194125
C10orf72	-0.5655
PLEKHA3	-0.158666666666667
TCP11L1	0.50625
CWF19L1	0.13175
SPEF1	0.325769230769231
YSK4	0.119
ELN	0.3683
SAMD8	1.01366666666667
MPI	-0.871166666666667
MEPCE	0.0157
ABCC3	-1.8935
NANOGP1	-2.0085
KCNK17	1.088125
HLA-DMB	4.14766666666667
RRAGA	0.74
ANGEL1	-0.6275
RBM32B	0.2975
CPN1	-2.56525
MGC52282	0.1145
HLA-A	1.8675
OR9G4	-0.252
EDNRB	-1.364375
SCD	-1.07107142857143
C14orf80	-0.251
BAGE2	0.4145
RABL4	-1.1755
RCVRN	-0.063
SHANK1	-0.0035
NLRP7	2.5545
CD226	0.8705
STAT3	1.21525
SYNJ2	-0.1774
TPCN2	-0.117
WDR36	-1.13616666666667
MBD4	-0.1765
ROBO1	-0.0039
ST3GAL6	-2.267
SLAMF8	3.60783333333333
ATN1	1.17866666666667
GPR141	0.1995
KRT36	-0.1685
TPH1	0.3725
DDX52	-0.19175
ZSCAN29	-0.185
TRPT1	-0.514333333333333
DPEP3	0.57
DENND4A	-0.273125
TSPAN16	-0.2195
PTCHD2	-0.609
LOC145814	1.23475
CAP1	0.344
EIF5A2	0.2169
NT5DC3	-0.88025
SEPT9	-0.314
SEZ6L2	-0.459625
EGFLAM	2.543
VPS11	0.27075
NDUFB5	-0.476333333333333
CIDEA	0.9115
IER5L	0.58925
N6AMT1	-0.09
FAM83C	0.911
OXR1	0.815666666666667
IRX1	1.5515
DGKB	-0.06
GCN5L2	-1.1775
MIR16	0.028
FBXW9	-0.217
WDR4	-0.454833333333333
PDC	-0.171
VPS33B	0.11025
HEXB	-0.8855
FLJ32214	0.96275
TCEB3	-0.643
CRLF1	-4.6175
ABI3BP	0.94
C8orf22	-3.49575
PYCR1	-0.098625
KIAA1706	-0.34925
CDK5R2	0.700375
WAS	0.6975
C12orf60	-0.41975
CCBL2	-0.75475
MADD	-0.5535
C5orf34	-1.20875
WDR42A	0.8104
KLF12	1.033
HSPA1A	1.3515
ITM2C	-0.71775
DAPK2	2.62083333333333
LOC442590	0.252
SUMF2	-0.306
CENPA	-0.429615384615385
TMED5	-0.8385
CDH6	-0.9781
BRP44	0.207375
THG1L	-1.38075
GABRA2	-0.84025
C14orf166	-0.789
MYL1	-0.832833333333333
TNFSF18	0.368
PAP2D	-1.19716666666667
PPIB	-0.13225
KLHL4	-0.377
SFN	0.672333333333333
CCDC127	-0.0965
FRAP1	-0.69925
GOLGA5	0.69475
SDCCAG1	-0.463
MGC21675	0.125
C10orf95	-0.2535
KIAA1345	0.467833333333333
C1orf163	0.196
LACE1	-0.258666666666667
OR10K2	-0.162
CENPN	-1.44752
TMED2	-0.7495
UGT1A6	-0.8665
ANG	-1.31075
U2AF1	-0.1155
