Hybridization REF	TCGA-BH-A0W5-01A-11R-A109-07
C11orf58	0.0743333333333333
MGC45438	2.65766666666667
NUDT18	0.161333333333333
ASB3	-0.2885
ZP1	-3.4075
LPPR2	-0.5
ZNF527	1.12833333333333
ZNF771	-0.06425
TTBK2	-0.188125
TRIM55	0.37275
GJB3	-0.5245
PRSS35	-0.005
SCRG1	0.63525
ZDHHC24	-0.66675
DUSP26	1.39225
C1orf51	0.523125
DNAJC3	0.501
LITAF	1.110625
ZNF410	0.69325
AFP	-4.28833333333333
ZW10	-0.7415
PHOX2B	0.483
VILL	0.2245
ELOVL7	-0.2055
LOC644186	0.7145
PPP3CC	0.59475
CHST13	-2.2525
WDR40B	0.1905
MEA1	-0.471
HILS1	-1.106
DLX6	-1.67616666666667
NKG7	1.7215
EMP1	1.29625
ACTR6	0.0445
CHCHD7	0.234714285714286
COG2	0.5233
TCEA2	-0.6802
TARS	-1.2615
FLJ20294	0.0445
ZNF92	1.211875
TRAPPC2L	-0.2202
ARHGAP28	0.47475
CCDC109B	0.811
LGTN	-0.084
INGX	0.3645
LOC124446	1.3525
RPS2	-1.1355
C17orf75	-0.915166666666667
NBPF1	-0.8415
SLC2A8	-0.288083333333333
SNRPE	-1.6065
CARD6	0.59775
IL13RA2	-0.3295
CUEDC2	-0.87
C4orf19	2.13
AOC3	1.614875
MTHFD2	-0.2965
OR5M9	0.5635
C4orf38	1.04083333333333
SS18L2	-0.3385
OAS3	0.398
LARGE	0.86875
LRIG3	0.7705
LIMA1	1.21525
STARD3	-0.377666666666667
VPS39	0.259875
CTAGE6	-0.022
ODAM	-1.5825
MORF4L2	-0.1025
GSTO2	-1.013
MTFMT	-0.90525
PRKAB2	-0.2835
ZNF76	0.152666666666667
HSPB2	3.4765
CRB2	0.09125
KLRK1	-1.615
LYST	0.75125
UBE2M	-0.7185
SLC16A9	-0.7915
ZNF281	0.28825
ST8SIA1	1.790625
C9orf105	-1.1015
ANKRD46	1.27725
FAM108A3	0.4155
C20orf91	0.151
ZYX	-0.154666666666667
RSPH1	2.79775
ZSCAN5	-0.1605
RIMS3	-0.373
KRT76	0.058
CEACAM4	0.6985
SIRPB1	0.23875
CFHR4	-0.961
SOX3	-1.78033333333333
GATAD1	0.186875
C21orf57	-0.8755
TMC8	0.0553333333333333
AVIL	1.25583333333333
LMOD1	2.94575
HIGD1A	-0.35725
NEU3	-0.0715
DES	-1.061
BZW1	0.0187
ZNF221	0.235
CCDC27	0.1235
GDAP1	1.303
RBBP4	-0.17625
MGC40499	0.7425
PHKA1	-1.2555
PRKAR1A	-0.294333333333333
HSD3B1	-0.1885
RAD52	-0.614166666666667
CD207	1.849
LOC389791	0.172
RSPO1	2.52783333333333
TMEPAI	2.71725
MFSD2	-0.158125
ETV4	-3.61441666666667
SCGN	-1.4135
LOC391356	-0.01575
MPP1	-1.3035
STARD3NL	-0.243
TFAP2D	0.1915
CD2AP	0.2165
CCL20	-4.4915
CCDC86	-1.723
ZFP30	-0.02425
CTBP1	0.2225
MAK10	0.364166666666667
STXBP5	-0.691166666666667
LOR	1.0863
MAP6D1	1.221125
ARMC7	0.2675
TMEM150	0.2878
NSL1	0.4865
KIF5A	-0.508714285714286
ASCC2	-0.346833333333333
PSENEN	0.325666666666667
OPTC	-0.228
FCRL2	2.914
KBTBD11	-1.50875
PCK1	-1.714125
CENTD3	-1.1875
MEGF8	-0.406125
ALPPL2	-0.3955
OBFC2B	-0.437
ZFYVE20	-0.132375
GALC	1.53983333333333
CTRB2	-0.27775
C20orf71	0.166166666666667
TBKBP1	-0.731833333333333
CAMLG	0.888
TREML4	1.6805
RSAD1	0.1975
TUBA3D	-0.4384
KIAA1833	-0.06425
PNPLA1	0.9585
LRRC34	-0.648333333333333
CDH26	-0.506
ZNF167	1.11816666666667
ZBTB26	-0.0838
VWF	3.7525
VTN	-1.60866666666667
BAD	0.19425
PDS5B	0.865333333333334
ZNF644	1.35308333333333
SH3GLB2	-0.03625
SMPDL3A	0.2005
NRG2	0.698875
IL15	1.697
GABARAPL1	0.305
LAT2	1.089
SLCO1A2	-1.132
LIG4	0.570666666666667
GSDMDC1	-0.11075
BMP4	-0.430875
METT10D	0.882625
SYCE1	0.096
SPANXD	-5.858
SLC12A9	-0.0118333333333333
MC1R	-1.727
RNF168	-1.055
TRIM69	0.27425
GALNT7	0.6525
ISG20L2	0.0515
KIAA2026	1.1925
TNFAIP8L1	0.71
DPY19L2	0.02
C12orf63	0.285
PRDX5	-0.68175
MED6	-0.36725
TXNDC5	-0.343125
CD46	0.563083333333333
CCK	-2.21575
C17orf48	0.329
ANUBL1	1.945
SIT1	2.05266666666667
TYSND1	0.171
DEF6	0.55
GLT8D4	2.29375
UTP14A	0.84025
RPH3AL	1.4955
NXF1	0.0328333333333333
TRERF1	0.0126666666666667
TUBB3	-1.922125
SLC24A2	0.732
SEC22B	-0.0892500000000001
ZNF653	-0.132
GGTL3	-0.989916666666667
CDKL2	0.75725
CTF8	-0.463583333333333
EPC1	1.193
CYP4A11	0.114833333333333
THRSP	4.38983333333333
LELP1	-0.154833333333333
TES	1.1965
C17orf87	1.965
FERD3L	-0.2625
SH3TC1	0.094
RAB36	0.191
CRYGB	-0.756
GRIA3	1.5035
BHLHB9	0.248
C1QTNF9	1.99075
GOPC	0.240125
PNPLA8	1.02116666666667
ZNF444	0.1645
FMO1	2.93525
POLR3C	-0.03525
SLC35F3	1.29125
SGCG	-1.21866666666667
DCDC2	-2.22016666666667
NANP	-0.4725
MGC23270	-0.0755
BEX4	0.780166666666667
HYDIN	0.807
RPS6KB2	-1.15775
ADRM1	-0.9415
BAT3	-0.958
RAB31	1.60975
SCGB2A1	8.315125
SLC6A14	-2.588875
DDX4	0.2285
PRRC1	0.969666666666667
AP3B2	0.335333333333333
TRGV7	0.3135
TMEM184B	0.6145
ADPRHL1	0.704833333333333
C21orf45	-1.434875
ARNTL	1.0685
AADAT	-1.062125
CCL2	1.07466666666667
SNTB2	0.241
RGS9BP	-0.148
KPNA1	0.1755
TMEM41B	-0.2685
S100A11	0.38025
DOT1L	-2.424
EFHC2	1.323375
CLTC	-0.228
SRP9	0.5865
ZNF521	0.3015
FAM26F	1.21325
GPR88	0.479666666666667
COL13A1	-0.762666666666667
CHMP4B	0.9708
SIGLEC6	0.528666666666667
NFAM1	-0.12625
PVRL2	0.248
ALKBH4	-0.13425
CCDC93	-0.0176875
NXT1	0.019
KCNK4	0.7035
TROAP	-2.30016666666667
KCNA10	-0.11475
CCDC114	0.0655
RAN	-0.651416666666667
LMTK2	-0.665
LOC400657	0.7855
UFC1	0.923
UBE1DC1	-0.605
EEF1A1	0.864666666666667
CHAC1	-0.796
HMGA2	-5.5781
B3GALTL	0.34575
ING2	-0.102
C1orf109	-0.10325
INTS3	-0.06225
ZNF558	0.457
TRPM4	1.06633333333333
LTB4R	-0.826
ISYNA1	-1.23575
LSM7	-0.304
LRRC47	0.4845625
ZNF179	-1.65116666666667
EXDL1	0.297666666666667
SLC4A10	-0.66825
ACSS2	-0.597833333333333
COPS7B	-0.3995
KIAA0040	2.281
C1orf95	-0.0525
AP1GBP1	0.25625
OR9A2	0.5345
FAM71C	-0.0491666666666667
RIN1	-2.33116666666667
ITGA4	-0.38625
DNAJC6	-0.252833333333333
CLOCK	0.683666666666667
SLC35A4	0.258166666666667
DSG4	0.48875
LOC26010	0.11425
NSUN2	-0.37275
TMEM86B	-1.0355
C14orf135	0.10725
KIFC3	-1.77083333333333
PHF5A	-0.238
NCAPH	-2.185875
STK11IP	-0.00425
FLJ42953	0.097125
CCDC19	2.246
ZNF329	0.25375
TAX1BP1	0.714833333333333
ZDHHC18	0.230333333333333
C10orf88	-0.06975
TMBIM4	0.676
NMUR1	1.5555
KIR2DS4	-0.095625
C9orf90	0.0365
MGC87631	-0.3955
KDR	2.3382
ST3GAL2	-0.672
RLN2	1.40716666666667
HPD	-3.69133333333333
MOXD1	-0.893166666666667
PDGFRL	2.10533333333333
SMYD4	-0.244357142857143
FAM103A1	-0.127833333333333
MFAP4	1.03283333333333
LOC285141	0.653
TMEM45B	0.064625
SMCR7L	-0.560428571428571
GZMH	3.0025
CBLN1	-1.79266666666667
CNNM1	-0.2485
PHF17	-0.636083333333333
NUP98	0.00849999999999999
RMI1	-0.1925
PTPRS	-0.641875
ANKRD57	0.734625
CLDN15	-0.551333333333333
OR51A2	-0.3975
GUCA2B	0.802
DOCK9	1.7485
ITGB1BP1	-0.7525
DLG2	0.69075
BRAP	-0.4995
SESN3	0.75075
ZC3H7B	-0.65925
FAM101A	2.18833333333333
FKSG24	-0.36825
ZYG11B	0.070625
RFC2	-1.242
SH2D3A	1.16916666666667
DVL3	0.0285
ADFP	-0.903333333333333
KRIT1	0.087125
SERTAD3	1.55983333333333
LEFTY2	-3.129
KRT27	0.1985
SCFD2	0.02375
MN1	-0.42075
RORA	1.7955
PTPRD	0.154
PIAS2	-0.179833333333333
CYP4X1	4.12183333333333
FBXL15	0.129
MYH15	-0.256666666666667
CRX	0.124
TBC1D13	0.1895
SLC22A17	0.108666666666667
PLK2	0.879
ARHGAP9	2.6925
EIF1B	-0.17
C20orf185	-0.05425
DEFA7P	0.0905
PRIM1	-2.34366666666667
CRYAA	-1.516
BACE1	0.2345
AGTRL1	0.2125
ACAD9	0.043625
GRASP	0.57675
RBP4	-2.77683333333333
TFB2M	-0.71125
METTL9	0.2152
ATP5O	-0.54125
SP100	1.1895
CPSF1	-0.2765
S100A4	0.06525
LIME1	-1.0155
GPR137C	-0.91075
OR2A2	0.177
C2orf29	-0.422
NUP188	-0.7095
SDPR	0.42825
RAI1	0.363375
RPS20	0.0912
LAMB1	-0.2365
ADM2	0.0583333333333333
ZNF229	-1.36
DKFZp434K1815	-1.482625
EPN3	1.86616666666667
CLIC3	-0.48675
MEIG1	0.0995
HMGB4	-0.22175
STARD10	1.919625
KLF8	2.1315
EPB41L2	0.114
JMJD6	-0.491
CTSL1	0.252166666666667
GPR27	0.8535
ELAVL4	0.72425
MMP21	0.217
PPM1B	0.349875
SUV39H1	-1.68925
AAMP	-0.17625
TUSC4	0.522333333333333
MBD6	-0.14375
KLK13	-0.963375
FMNL3	0.654166666666667
TRIM13	0.7495
C15orf5	-0.38825
IQCF1	-0.297375
CACNG8	0.1385
SLC35D3	0.00383333333333333
ZDHHC9	0.4385
ODF3L1	-0.14425
C9orf86	-0.5935
TSEN2	-0.63375
C17orf64	0.18175
SEPX1	0.1068
TSPO	-0.2605
SYMPK	-0.3665
ADORA1	-0.141
TSPAN10	-0.792625
SEMA6C	0.0451666666666667
RTTN	-0.6917
IL2	1.67566666666667
ARRDC3	0.153083333333333
TBPL1	-0.949166666666667
STX12	0.8285
MRPL39	-0.84175
OR8H3	0.0965
IFIT5	1.0425
CASC5	-2.097
FAM46A	-0.462833333333333
HPCAL1	-0.4065
CYLC1	0.3025
VGLL2	-0.215125
C20orf191	0.70225
CDH1	1.63091666666667
ITPA	-0.18575
CCDC101	0.17475
D15Wsu75e	-1.2085
EDA	-0.80525
CREG1	-0.08275
OR7G2	0.341
SAP18	0.884416666666667
IFIT1	0.89325
CALML3	2.34716666666667
FLJ37440	1.9875
FNDC5	-0.26025
SERPINB6	-0.442142857142857
JUNB	1.0318
SYS1	1.22525
SCN2A	0.623
ZKSCAN5	-0.7492
WNT7A	0.457333333333333
TSHZ3	2.39575
RNF148	1.128
H6PD	0.920875
CAD	-1.32266666666667
ZNF449	0.174
DOCK10	1.879
FAIM2	-0.1105
HEXDC	0.181
PRB1	-0.246
C14orf148	-0.0565
ETHE1	0.88575
IRF5	1.1397
GNMT	-0.0946666666666667
MGC16291	-1.307125
RPAIN	-0.126857142857143
CAGE1	0.5695
CNTNAP3	-1.760875
ACTR1B	-0.6065
EEF1E1	-1.328
MSX1	-1.103125
ESF1	-0.2936
HSPC171	-0.23525
MRPL2	-1.19716666666667
RDH12	-0.539833333333333
CELP	-0.701
METRNL	-0.0335
C10orf116	4.7165
C19orf48	-1.6375
ZNF346	-0.131375
NCR1	-0.595
C10orf64	0.6705
CD52	3.6345
VPS18	0.401875
AP4S1	-0.0883333333333333
NPBWR1	-1.1905
TPK1	1.3245
UBA52	-0.6795
RIPK1	0.8835
CPNE3	-0.233
HSPC159	-0.47625
C8orf38	0.84075
LRRC4B	-0.539
PARP10	-0.2423
ANKRD50	1.150625
CXCL9	7.1295
FGF18	1.49318181818182
EIF2A	-0.111125
SLC20A2	1.576
KIAA1549	-0.112166666666667
SPINT1	1.4428
ZNF584	-0.4175
CRBN	1.29766666666667
ABCF3	-0.329666666666667
NCBP1	-0.962333333333333
PLA2G4F	0.175666666666667
PCDH10	-0.656125
TTC21A	1.272
C20orf144	-0.804
FGFR1OP2	-0.284833333333333
SLC9A1	-0.0716
CHRND	0.1615
FOXF1	-1.89075
KIAA1467	1.4435
TPO	1.71216666666667
LTF	3.902
DNAJB9	1.17375
MRPS27	-0.385
bA16L21.2.1	0.54025
WBP2	-0.2025
MRGPRX3	-0.908166666666667
PRPF18	0.4995
C10orf58	0.5425
SMOC1	-2.7824
ADAT3	-0.293666666666667
TMEM138	-0.33575
TMEM131	0.648375
TIMM8B	-0.498
MYH7	-0.514333333333333
ST6GAL2	1.94275
KIF1C	0.11175
SUHW2	-0.801
PAPSS1	1.01775
CABP2	-0.4585
HOXA4	-0.766
ELF2	0.59875
SEMA3D	1.4297
MC5R	-0.0375
OGFR	-0.3085
FLJ30092	0.4725
TGFA	-0.1412
MMP17	-0.923
KIF15	-2.928
CHIA	0.38325
CATSPER3	0.77425
CEACAM7	1.81983333333333
PADI2	0.79425
HOXA9	1.9225
LNX2	0.5025
TMEM144	2.195
HIF1AN	0.11475
METTL7A	0.0695
C6orf165	2.887
KIAA1468	0.72725
DSG3	3.07
ZNF180	0.6325
EIF4E3	1.52425
SLC46A1	0.13675
DKK1	-4.21
ZNF205	-0.42
LOC162073	2.06833333333333
COX7A1	4.72725
MAGEA1	-5.21833333333333
NEDD8	-0.172
KLHDC5	0.00249999999999999
C3orf19	0.371
MRPS2	-0.97375
POLR3H	-0.484785714285714
ABHD11	0.4001
TMEM17	0.82625
PAIP2B	0.247
MAT1A	-3.89825
LGI3	-0.42175
THUMPD2	0.077
TKTL2	0.2025
XAGE3	-1.73516666666667
CALM3	-0.369166666666667
C6orf136	-1.02716666666667
KCNC4	0.2585
RGS9	1.70233333333333
ACIN1	-0.294833333333333
SPATS1	0.28
XKR8	-0.00575
FAM84A	1.8035
MS4A7	5.23536363636364
AGXT2L2	0.391
OR1F1	0.21
SMAP1L	0.49325
IPO11	0.516375
ZC3H11A	-0.0866875
C1orf151	0.86975
RNASEH2A	-1.6995
CCR10	-1.568
TXNDC11	0.561416666666667
TMEM112	0.35525
MAP1B	-0.857642857142857
NVL	0.08125
PKM2	-1.5071
ARC	0.21125
NUP54	-0.2375
PPFIBP2	1.61616666666667
STAT2	0.30625
PTAFR	1.98183333333333
ROBO2	-0.224625
RNF40	0.0736666666666667
CCDC135	-0.0146666666666667
IFT81	-0.0864
MORF4	0.351
TM7SF3	-0.0175
OR10H3	0.4285
ABP1	-0.017875
CHRD	0.796875
PLEKHA8	-0.131
NCALD	1.64866666666667
OR5AK2	0.224
ACCN1	0.0175
SLITRK1	-0.398
ARMET	0.0275
C9orf52	1.065
REEP4	-1.55325
MTSS1	1.489875
ADH1B	3.10466666666667
DLD	-0.64875
CDK5	-1.06525
PPFIA1	-0.0726875
WFDC3	0.693
DNAJB12	1.04757142857143
RANGRF	-0.0025
MLANA	-4.254
AMY2B	1.1895
KIAA0319	-1.21375
RPS7	-0.3455
JAK3	0.483
ARFGEF1	1.54025
CXCL5	0.721333333333333
TRAPPC4	-0.556
CETN2	0.63475
HSPC111	-1.089
RHOBTB3	-1.7779
PHLPP	0.0035
RGS10	1.09925
TMEM58	0.3055
CHERP	0.080875
HSP90AB3P	0.0325
FSTL3	-0.885166666666667
PEX11A	1.921
OR5V1	0.115
FCN3	1.32125
PTPN3	0.82975
NPTX1	-5.12
C21orf84	-0.83875
C11orf51	-0.454625
ZBED2	2.96275
FLJ90757	0.45925
NPY2R	1.886
PLD3	0.0845
SYT17	3.40683333333333
SGSM2	-0.1615
OR1A2	0.3375
FOXP1	1.756
SLC5A1	1.0175
POFUT1	-0.4081
EPHB6	-1.92466666666667
MYO1G	-1.252125
STAC	-1.1658
KLHL17	-1.279
RGMA	1.3539
TJP2	-0.1245
FAM114A1	-0.324
SERINC1	1.191
SLC9A8	0.395375
PEX19	0.248375
EDN2	3.27575
PSMD7	-0.658111111111111
C3orf41	-1.84025
UQCR	-0.073625
PPP1R3C	-1.21225
LRP4	-2.08716666666667
TM2D1	0.44975
TTC17	0.4234375
C4BPB	-3.5385
CCL25	0.3745
ZNF253	0.541166666666667
CHRNA9	-2.59775
SOX11	-1.9365
HIVEP3	1
CGN	2.17158333333333
C3orf35	0.236
PKD2L1	2.076
SYVN1	0.365875
PDE8B	0.599125
LOC439951	-1.06225
LTC4S	1.71533333333333
MIF4GD	0.266833333333333
SMARCA2	1.2216875
TUBGCP6	-0.827166666666667
CABLES1	0.79025
C16orf77	1.889
ZNF791	0.59375
FUT5	-1.694
ADH6	-1.90233333333333
P4HB	-0.00175
CLDND2	-1.852
ALKBH8	0.91
PLAC4	-1.46675
F11R	0.671428571428571
MGC35295	0.389
PDZD4	-0.6925
LOC389073	-0.253
FAM80B	-0.8175
PSMB1	-0.465375
TXN	-0.921833333333333
VIPR1	1.3765
WBSCR18	0.1942
EXOSC6	-0.0503333333333333
ACTA2	4.01483333333333
SP5	-3.09116666666667
ANKRD1	-2.0945
DDR1	2.5492
ATP6V1D	0.433
PTGS1	-0.44925
RNF157	-0.91175
DCC	0.0585
SPAG7	0.647
FBXO18	0.07525
UBE3C	-0.6023
HOXC6	1.04275
LRP2BP	0.540833333333333
MYST2	-0.08675
PDSS2	0.36825
ATE1	-0.4955
ARAF	-0.26625
KLF10	0.592
PLA2G2E	-0.15075
ASCL1	-0.651833333333333
TSNAXIP1	1.61625
FAM131B	0.00975
IFNA10	-0.3605
NUP43	-0.492875
FAM44B	0.63725
L1TD1	-4.3675
NMD3	-0.633166666666667
C18orf54	-1.5887
PHOSPHO1	-0.1455
RAG2	-1.5975
EMILIN3	-0.359
METTL3	-0.27275
VPS13C	0.120875
REXO2	-0.955
ANXA4	0.206
CA1	-0.91125
DCP1B	0.39775
TULP3	-0.4185
ATP2A2	-0.447928571428571
ATIC	-0.511
ADAM15	-0.575666666666667
NPL	1.986
LGR4	-1.190875
UEVLD	0.956333333333333
GAB1	1.37175
SNAI2	0.311666666666667
ZGPAT	-0.0865
SNF1LK	-0.14125
DLEU1	-1.184
UBE2Q1	0.2385
ZMYM6	0.689625
JPH3	-1.4245
FAM38A	-0.417166666666667
PXK	0.952166666666667
DENND2D	2.7725
BAX	-1.07075
CP	-1.52490909090909
RPL37	-0.8006
G6PC3	-0.3945
NCOA4	0.371333333333333
LRRC14	0.338875
GORASP1	0.91875
FCHO2	1.14157142857143
CYP24A1	-2.9836
FXYD3	2.2615
SMARCAL1	0.13975
ABCB8	-0.336166666666667
CCDC44	-0.472
PRDM7	-2.84775
USH1C	-0.87
DNAH5	1.45916666666667
SRF	0.282333333333333
MAL2	1.5295
PGPEP1	0.183
SIN3B	-0.7815
SEMA3C	0.459166666666667
GRAMD3	1.66675
FBXO10	-0.11125
OR5D13	-0.403
FLJ31818	0.317
CACNA1I	-0.274625
S100A13	-0.056
TP63	1.97635714285714
ANXA11	0.9281
WDR66	-0.615
CSF2RB	0.4545
IFI44	0.37575
DACT1	2.158
ANKRD23	-1.138
ATP5G1	-0.929333333333333
C21orf70	-1.37616666666667
PPWD1	-0.45475
DNAJC13	0.4035
PAH	-5.11266666666667
PTCH2	0.154
TRMU	-1.882
CCDC9	-0.2285
USP3	0.1525
DCLRE1C	0.5445
FAM55C	0.79275
FRMD4B	1.54425
CYP2R1	0.30225
RFPL1	0.1254
XPO5	-1.086
ARL6IP2	-0.1935
OSBPL5	1.272
MMP9	4.36709090909091
KIAA0802	-0.18725
DHRS2	-0.378833333333333
SGEF	0.704875
TXNDC10	-0.4708
EXOC6	1.078
RPS27	0.765166666666667
PNCK	-0.801166666666667
FSTL1	0.195
AACS	0.3425
SLMAP	0.766666666666667
SAMD4A	-0.2518
ABRA	-0.12825
SMARCD3	0.035
PKNOX2	-2.1765
A4GNT	0.217
C9orf39	-0.222
RALYL	-0.18175
MGC33556	-1.8605
C10orf25	-0.525
BBOX1	4.7325
NHEDC1	0.5415
XDH	-0.438
GCSH	-0.8605
EDN1	1.56883333333333
MTERF	-0.03
CLK4	1.064
ZNF799	0.817666666666667
KCNG1	-1.2075
CXCR4	1.34766666666667
PTPRR	-2.512
IRAK1	-0.727625
LOC401397	-0.294
TMSB10	0.106928571428571
CXCL3	-2.9073
TMC4	2.05725
OR7A10	0.4725
STYK1	0.74925
CHRNA10	0.0705
CCNI	0.706
EP300	0.7885
LOC165186	0.144666666666667
HIC2	-2.198
SDR-O	-0.00749999999999999
OR2W1	0.5355
KCNA6	0.146
TRIM74	-0.44825
REEP6	1.71625
ATP5G2	-0.034
ERG	0.87425
TMEM42	0.5345
PARN	0.687
SOD2	-0.1181875
DIRAS1	-0.5555
PNPT1	-1.38075
JOSD3	-0.783
hCG_40738	-0.185
PDE1C	-1.14675
SEMA4D	1.6385
AGPAT1	-0.464
NOSTRIN	0.859
MAP3K3	-0.234333333333333
MAX	1.065
CAPS	2.0225
SERPINA12	0.303
OSBPL8	0.753625
RICS	1.7656
NR4A2	0.7705
PPCS	1.26016666666667
LONP1	-1.36275
SCYL3	0.9475
HERC2P2	-0.410833333333333
FIBCD1	-0.702
C15orf41	-0.99875
DMC1	-0.886666666666667
C20orf27	-1.61875
RPS6KA5	1.4451
FAHD1	1.023
SLC12A4	-0.70075
BRCA1	-1.85675
GBL	-0.28625
SLK	0.214333333333333
NUDT9P1	0.471
NOXO1	1.3835
USP52	-0.745
BAZ1B	-1.5565
SLCO2B1	3.36375
BBS12	1.16166666666667
LRGUK	0.767666666666667
TERF2IP	0.3725
COL1A1	5.919
KIAA0090	0.148
GRK5	0.605666666666667
AP1S2	-0.6823
TMEM52	-0.4975
CA11	-0.397
OR4A15	0.2415
ACBD3	0.052
SPAG11B	0.034625
PRDM2	1.3689
FOXP3	0.679
SMYD3	-0.1127
LOC389199	-1.226
LGI2	1.79483333333333
NAPE-PLD	-0.4355
ANKRD6	1.249
WDR45	-0.2635
SHROOM1	-0.2915
PSCD3	0.3165
PYY	-0.1195
KCNC1	0.701
ARHGEF9	0.6061
OR8J1	0.15325
GPR55	-0.118833333333333
NS3BP	-1.1115
C10orf22	0.409666666666667
NAT8L	-1.9445
DUSP4	0.0488333333333333
FOXM1	-2.81283333333333
GRAMD2	2.0388
ZBTB48	-0.511333333333333
BUD31	-0.4995
PABPC5	0.9755
CCDC41	-0.56525
FBXO11	0.0385833333333333
C6orf148	-1.4835
RFXAP	-0.423
C6orf15	0.7735
CDK8	-0.521333333333333
C6orf70	0.540375
TESSP2	0.575
ALG2	0.54275
PPP1R3D	1.56175
TPM3	0.8735
SYT13	4.5855
EPB42	-0.248
CETN3	-0.6175
PRY	0.0375
NTHL1	-0.0666666666666667
POLR2B	0.27
RPS28	-0.0789999999999999
P2RX3	-0.23025
LYZL4	-0.29325
WBP4	0.3383
PMM1	-1.07725
C11orf79	0.28075
CBLL1	-0.5655
IL1F10	0.0553333333333333
VAX2	0.041
SETDB1	-0.173833333333333
LRAP	0.1785
GCLM	-0.233
CPEB3	1.723
PPM1A	0.8545625
INTS1	-1.109
CAMTA1	0.288
SAMSN1	0.158
LOC158830	0.903166666666667
GMPPA	-0.677125
AIPL1	0.241
IL24	1.14091666666667
BDKRB1	-2.08266666666667
MLF1	0.1509
TAF12	-0.14575
ID1	-2.194375
THADA	-0.137
PIK3CB	0.19975
OR4N5	-0.1785
TBC1D17	-0.337166666666667
COX8A	-1.088
CDCA4	-0.6585
C2orf44	-0.565
ZNF534	-0.9785
IMMP1L	-0.46225
NIPSNAP3B	0.929625
FTMT	-0.026625
PWP2	-0.867166666666667
MMP15	-0.9934
DNAH11	-0.63875
MTMR14	0.182625
DNAL4	0.1655
IPP	-0.07375
TMEM59	0.728125
C1orf157	0.548
RGS4	0.549666666666667
DDX18	-0.357
SNX6	-0.1605
ZNHIT2	-0.0363333333333333
NCDN	-0.565166666666667
FLJ33534	0.09875
RAG1	-1.564
OR4D10	-0.008
PTPN5	-0.444
POMT1	0.087125
LRRC8A	0.1591
CYP1A1	-1.5005
CAPN1	0.06
DDHD2	0.437375
GRIK2	-0.13875
GNRHR	-0.698
PPBP	0.4285
HTR3A	-0.223375
SLITRK4	0.65975
ANKRD49	0.431
BTF3	-0.0613
SARS	0.06025
C13orf18	1.68633333333333
CACNB1	-0.162714285714286
QKI	0.508909090909091
SETMAR	0.39925
MAN2B1	0.877833333333333
EML3	-0.82425
ACADL	0.693833333333333
OFD1	0.20125
DEFB114	-0.4015
CGA	-3.7223
PEX16	-0.414
LRRC10	0.085
GNG12	0.16
C1orf152	0.195333333333333
CHRM1	0.052
CD53	2.541625
DBH	-0.69975
TFAP2B	4.29925
HIST1H2BJ	-1.17983333333333
FAM46D	-0.6255
TMEM11	-0.23525
C3orf32	-3.3975
PCCB	-0.187125
IPO13	-0.4555
C6orf105	-1.847
COMMD5	0.94175
SUV420H1	0.5056
LTBR	0.2025
ARHGAP15	2.170375
HDHD2	0.38525
TDRKH	-0.161
LOC401052	2.0415
PSG4	-0.2805
GNB4	-0.3897
SPATA4	2.264
SLC9A3	-0.606
OSBP	0.788333333333333
NBPF3	1.05266666666667
DOCK11	1.308
SLC39A5	-2.02916666666667
PRR5	-0.4233
C10orf63	1.691875
SMTNL2	-1.2105
ADRA1A	0.226
ASAH1	1.4148
DOM3Z	-0.4659
GIPR	-0.219333333333333
AHI1	0.51
NADSYN1	-0.536
RGS14	-0.5313
IL18BP	1.0895
RTN4RL1	2.14108333333333
ARMC6	-1.0475
PSMD5	0.233833333333333
HK3	0.7612
OR4S1	0.48625
RSU1	1.1262
MAD2L1	-2.55166666666667
EIF4A3	0.29925
DLEC1	0.269333333333333
E4F1	0.270666666666667
CHMP2B	0.6682
CAMSAP1	-0.305
RPS21	-0.569166666666667
ARID5A	0.54475
UBE2N	0.0638
IGSF8	-0.4055
MAGEB6	-2.181
ACAD11	-0.8533
MGC4172	-1.38625
LMO4	0.793
KLKB1	0.156
HP	-0.7525
HDAC3	0.521
SCHIP1	0.24675
CLCA1	-0.1495
OLFML2A	0.8425
C1orf112	-2.03625
KIF19	1.4765
HAPLN4	-0.2413
CXCR7	-0.0691666666666667
GOT2	-0.5879
RAB38	-0.215
DCX	0.34725
PPM1H	-0.10675
NFYC	-0.229416666666667
KIN	0.101
ZNF228	0.776
PLSCR4	1.956
HIG2	-0.39875
FAM79B	5.4315
C21orf86	-0.3421
KCNK10	1.6065
ZNF738	-0.189625
FSTL5	-0.9465
OR6A2	0.0205
OTOA	1.36783333333333
EXOC1	0.4525
AHRR	-2.738875
PDAP1	-0.74275
C19orf6	-0.428375
ZAN	-0.10825
LY6G6E	0.434
EIF4E2	-0.65475
C20orf198	-0.0605
ZNF324	0.20825
CYP3A5	-2.454
ENTPD7	0.4175
MBOAT5	0.270166666666667
GJB5	-0.04675
TTC13	0.3835
S100Z	-0.594333333333333
KIAA0664	-0.7495
PDGFRB	1.92
IL17D	-0.2345
OR56B4	-0.147
RDX	-1.41
SLC34A3	-0.713
IL28B	0.1825
JUND	0.6995
CHRNB1	-0.024125
CAMK2B	0.81075
FETUB	-1.69725
CXorf23	1.159875
MRTO4	-0.557
TTC3	0.934
NDUFB8	-0.383833333333333
EDG2	-0.015
