Hybridization REF	TCGA-BH-A0W3-01A-11R-A109-07
TXN	-0.652
VIPR1	2.635
WBSCR18	0.6273
EXOSC6	-0.791333333333333
ACTA2	2.62983333333333
SP5	-0.1915
ANKRD1	-3.07433333333333
DDR1	1.1574
ATP6V1D	-0.14325
PTGS1	-0.34925
RNF157	-0.2955
DCC	0.12375
SPAG7	0.62125
FBXO18	0.18725
UBE3C	-0.2459
HOXC6	-0.10525
LRP2BP	0.4494
MYST2	-0.00775
PDSS2	0.4225
ATE1	-0.083
ARAF	0.001
KLF10	-0.872
PLA2G2E	0.0885
ASCL1	-1.68183333333333
TSNAXIP1	2.62525
FAM131B	0.149125
IFNA10	-0.3505
NUP43	-0.669
FAM44B	-0.12325
L1TD1	-5.65766666666667
NMD3	-1.593
C18orf54	-2.9053
PHOSPHO1	-0.00199999999999999
RAG2	-1.871
EMILIN3	-0.564
METTL3	-0.16275
VPS13C	0.97475
REXO2	-2.5795
ANXA4	-0.1505
CA1	-1.72275
DCP1B	0.395
TULP3	-0.0508333333333333
ATP2A2	-0.516
ATIC	-0.37175
ADAM15	0.897666666666667
NPL	0.8305
LGR4	-2.543125
UEVLD	0.723
GAB1	0.7905
SNAI2	-2.2205
ZGPAT	-0.0895
SNF1LK	0.229
DLEU1	-1.3585
UBE2Q1	0.178625
ZMYM6	-0.072
JPH3	-2.9395
FAM38A	-1.00133333333333
PXK	0.940666666666667
DENND2D	2.04225
BAX	-0.737333333333334
CP	-5.67454545454545
RPL37	-0.2489
G6PC3	0.967375
NCOA4	0.761333333333333
LRRC14	-0.125375
GORASP1	0.70225
FCHO2	1.859125
CYP24A1	-4.1565
FXYD3	1.790625
SMARCAL1	0.19675
ABCB8	0.591333333333333
CCDC44	0.30675
PRDM7	-3.33075
USH1C	-1.64625
DNAH5	1.21516666666667
SRF	-0.813166666666667
MAL2	2.24883333333333
PGPEP1	0.75675
SIN3B	-0.33325
SEMA3C	-0.259833333333333
GRAMD3	0.77125
FBXO10	-0.939375
OR5D13	-0.109
FLJ31818	-0.832625
CACNA1I	1.174875
S100A13	0.061
TP63	-0.0776428571428572
ANXA11	0.9844
WDR66	1.952625
CSF2RB	-0.2235
IFI44	0.96675
DACT1	0.111333333333333
ANKRD23	-0.8095
ATP5G1	-0.3305
C21orf70	-0.2035
PPWD1	-0.874
DNAJC13	-0.25825
PAH	-5.6625
PTCH2	0.8395
TRMU	-1.81875
CCDC9	0.753
USP3	0.6237
DCLRE1C	0.2705
FAM55C	2.18725
FRMD4B	2.366
CYP2R1	0.42275
RFPL1	-0.9209
XPO5	-0.92925
ARL6IP2	-1.2435
OSBPL5	0.92675
MMP9	1.47227272727273
KIAA0802	-0.251375
DHRS2	1.19916666666667
SGEF	1.30175
TXNDC10	-0.8089
EXOC6	1.0235
RPS27	0.331333333333333
PNCK	-1.8455
FSTL1	-2.389
AACS	0.54925
SLMAP	0.517333333333333
SAMD4A	-1.497
ABRA	-0.202
SMARCD3	0.44125
PKNOX2	-0.299666666666667
A4GNT	0.2895
C9orf39	-0.7175
RALYL	-0.249
MGC33556	-2.3845
C10orf25	-1.152
BBOX1	0.2985
NHEDC1	0.61875
XDH	0.538
GCSH	-1.2465
EDN1	0.536166666666667
MTERF	-0.59325
CLK4	0.255375
ZNF799	0.990333333333333
KCNG1	-2.2155
CXCR4	-0.145166666666667
PTPRR	-0.1065
IRAK1	-0.78825
LOC401397	-1.563
TMSB10	0.321214285714286
CXCL3	-4.5573
TMC4	2.74425
OR7A10	-0.264
STYK1	-1.2595
CHRNA10	0.18
CCNI	0.53175
EP300	0.542071428571429
LOC165186	0.079
HIC2	-3.117
SDR-O	0.0935
OR2W1	-0.00600000000000001
KCNA6	0.064
TRIM74	-1.157
REEP6	2.75825
ATP5G2	0.689
ERG	0.173
TMEM42	-0.047
PARN	0.405833333333333
SOD2	-0.4428125
DIRAS1	-0.229
PNPT1	-0.856
JOSD3	-2.4955
hCG_40738	-0.8545
PDE1C	-2.71825
SEMA4D	-0.31825
AGPAT1	-0.528833333333333
NOSTRIN	2.0825
MAP3K3	-0.420666666666667
MAX	0.749928571428571
CAPS	1.0795
SERPINA12	-0.134
OSBPL8	-0.15725
RICS	1.4282
NR4A2	2.70833333333333
PPCS	1.23866666666667
LONP1	-0.82575
SCYL3	1.94675
HERC2P2	-0.731166666666667
FIBCD1	-0.6545
C15orf41	-2.23525
DMC1	-0.772666666666667
C20orf27	-0.86675
RPS6KA5	1.3041
FAHD1	0.527
SLC12A4	-0.4205
BRCA1	-0.481333333333333
GBL	0.415
SLK	0.247
NUDT9P1	-1.4685
NOXO1	1.981
USP52	-0.581
BAZ1B	0.784625
SLCO2B1	2.68675
BBS12	1.13583333333333
LRGUK	1.07416666666667
TERF2IP	-0.286
COL1A1	3.525
KIAA0090	-0.061625
GRK5	-0.543833333333333
AP1S2	-2.486
TMEM52	-0.7845
CA11	0.104625
OR4A15	0.257333333333333
ACBD3	1.0925
SPAG11B	-0.167857142857143
PRDM2	0.5548
FOXP3	0.47475
SMYD3	-0.2743
LOC389199	1.936
LGI2	0.110333333333333
NAPE-PLD	-0.0646
ANKRD6	0.475
WDR45	1.01883333333333
SHROOM1	1.48475
PSCD3	-1.3735
PYY	1.821
KCNC1	0.2575
ARHGEF9	0.6994
OR8J1	0.56775
GPR55	0.00216666666666667
NS3BP	-0.84
C10orf22	0.416166666666667
NAT8L	-2.7105
DUSP4	2.03016666666667
FOXM1	-1.26133333333333
GRAMD2	0.7217
ZBTB48	-0.0446666666666667
BUD31	-0.5745
PABPC5	-0.663
CCDC41	-0.76425
FBXO11	0.323666666666667
C6orf148	-0.54025
RFXAP	-1.076
C6orf15	-0.234666666666667
CDK8	-1.22416666666667
C6orf70	0.96525
TESSP2	-0.199
ALG2	-0.291
PPP1R3D	1.893
TPM3	-0.0773888888888889
SYT13	6.29475
EPB42	-1.002
CETN3	0.20225
PRY	-0.4865
NTHL1	0.854833333333333
POLR2B	-0.08
RPS28	0.84225
P2RX3	0.14425
LYZL4	0.817
WBP4	-0.4914
PMM1	-0.59275
C11orf79	0.72025
CBLL1	-0.36575
IL1F10	-0.098
VAX2	1.6165
SETDB1	-0.0406666666666667
LRAP	-1.186
GCLM	-0.275333333333333
CPEB3	1.14925
PPM1A	0.802875
INTS1	-0.303
CAMTA1	-0.502166666666667
SAMSN1	-1.81125
LOC158830	-2.27566666666667
GMPPA	-0.15475
AIPL1	0.06525
IL24	-0.485833333333333
BDKRB1	-2.2505
MLF1	-0.0893
TAF12	-0.065
ID1	-2.89025
THADA	-0.069625
PIK3CB	-0.36975
OR4N5	-0.3225
TBC1D17	0.272833333333333
COX8A	0.884
CDCA4	-1.12825
C2orf44	-0.57625
ZNF534	-0.228
IMMP1L	1.6355
NIPSNAP3B	0.3955
FTMT	0.3215
PWP2	-1.01916666666667
MMP15	-0.3216
DNAH11	-1.99025
MTMR14	0.225375
DNAL4	0.812
IPP	-0.01675
TMEM59	1.14975
C1orf157	1.2125
RGS4	-0.783
DDX18	-0.888666666666667
SNX6	-0.11225
ZNHIT2	1.02333333333333
NCDN	-0.450833333333333
FLJ33534	0.7765
RAG1	-2.228
OR4D10	0.2645
PTPN5	-0.946
POMT1	-0.113875
LRRC8A	-0.404
CYP1A1	-1.582
CAPN1	0.0403333333333333
DDHD2	-0.618625
GRIK2	-0.36875
GNRHR	0.38475
PPBP	-0.13875
HTR3A	-1.454875
SLITRK4	-0.9305
ANKRD49	-0.014
BTF3	0.9008
SARS	-0.3175
C13orf18	-0.119333333333333
CACNB1	-0.456142857142857
QKI	-0.275363636363636
SETMAR	0.742
MAN2B1	0.514666666666667
EML3	-0.4385
ACADL	-0.74
OFD1	0.03825
DEFB114	-2.1475
CGA	-3.5044
PEX16	0.555166666666667
LRRC10	-0.2485
GNG12	0.575
C1orf152	-0.177166666666667
CHRM1	0.374
CD53	0.496875
DBH	-0.88225
TFAP2B	4.31775
HIST1H2BJ	-1.00966666666667
FAM46D	-0.0185
TMEM11	0.15075
C3orf32	-2.38825
PCCB	0.872375
IPO13	0.136875
C6orf105	-6.07275
COMMD5	0.8195
SUV420H1	0.7874
LTBR	0.356
ARHGAP15	-0.79675
HDHD2	0.555
TDRKH	0.416333333333333
LOC401052	1.994
PSG4	-2.2635
GNB4	-0.4513
SPATA4	3.47275
SLC9A3	0.0835
OSBP	-0.262333333333333
NBPF3	-0.05
DOCK11	-1.2885
SLC39A5	-2.06016666666667
PRR5	0.8534
C10orf63	1.99975
SMTNL2	-1.9085
ADRA1A	0.35775
ASAH1	3.7981
DOM3Z	-0.0525
GIPR	0.990166666666667
AHI1	-0.118666666666667
NADSYN1	0.948166666666667
RGS14	0.7991
IL18BP	0.7363
RTN4RL1	3.0395
ARMC6	-0.58975
PSMD5	-1.02883333333333
HK3	1.3308
OR4S1	0.08025
RSU1	-1.0233
MAD2L1	-2.036
EIF4A3	0.22525
DLEC1	1.67
E4F1	0.745166666666667
CHMP2B	1.0694
CAMSAP1	-0.08275
RPS21	-0.969333333333333
ARID5A	0.99275
UBE2N	0.117
IGSF8	0.8375
MAGEB6	-1.888
ACAD11	-0.7825
MGC4172	0.106
LMO4	0.1655
KLKB1	-0.46325
HP	-0.9915
HDAC3	0.13225
SCHIP1	-0.56825
CLCA1	-0.055
OLFML2A	0.31975
C1orf112	-0.392
KIF19	1.44033333333333
HAPLN4	-0.4641
CXCR7	1.23716666666667
GOT2	0.00230000000000001
RAB38	-0.111625
DCX	1.87675
PPM1H	1.55158333333333
NFYC	0.99725
KIN	0.289625
ZNF228	1.42075
PLSCR4	1.5795
HIG2	-0.62975
FAM79B	7.121
C21orf86	-0.6412
KCNK10	2.576
ZNF738	0.34525
FSTL5	-1.12383333333333
OR6A2	0.713
OTOA	1.733
EXOC1	-0.19925
AHRR	-3.247375
PDAP1	-1.45541666666667
C19orf6	0.189125
ZAN	0.314
LY6G6E	0.2525
EIF4E2	-0.16625
C20orf198	0.474
ZNF324	0.4285
CYP3A5	-3.79016666666667
ENTPD7	0.982
MBOAT5	0.0778333333333333
GJB5	-2.59875
TTC13	-0.23025
S100Z	-0.587833333333333
KIAA0664	-0.727
PDGFRB	0.9225
IL17D	-1.693
OR56B4	-0.2965
RDX	-2.91716666666667
SLC34A3	1.445
IL28B	0.101
JUND	0.4705
CHRNB1	0.1345
CAMK2B	0.90225
FETUB	-1.98
CXorf23	1.159875
MRTO4	-1.0745
TTC3	0.2764
NDUFB8	0.5025
EDG2	-0.2915
SEMA3G	0.53775
IL23A	-1.519
GRHL1	0.8793
LOC441054	-2.328
WDR65	0.857
PSTK	-0.295
STOML3	0.326166666666667
R3HDM2	-0.5322
C5	-1.78575
SLC2A10	0.473333333333333
C3orf22	0.46175
PAQR3	-2.09161538461538
ANKRD26	0.695083333333333
HCRTR1	0.0375
LOC399947	-0.50425
PSD2	0.15525
TIGD2	-0.416333333333333
SCRN1	-2.965
COQ10A	-0.56375
DDI2	-0.7135
METTL7B	-0.796333333333333
UCN2	0.90625
FAM92A3	-0.74
WDR16	3.206
ZNF511	0.171333333333333
ZMYM5	-0.519625
POLR3G	-3.1135
ZNF586	-0.66475
C1orf49	0.0485
TANK	-0.6985
RCAN1	-1.3715
PELI3	1.979
LIMD2	-0.519583333333333
TMEM189	-0.9025
NTN4	1.804
LOC151300	0.0725
CLEC2A	-1.227
GPR135	-0.330625
DPYSL4	-3.3899
JAK2	-0.597666666666667
TSHZ1	0.600666666666667
TM9SF4	-0.4955
ZNF264	1.173
SIRPG	1.08775
BICD1	-1.878
HERC6	0.797833333333333
METTL5	-0.16
CASP1	0.459
PRRT1	-0.285833333333333
PLA2G4C	0.938666666666667
ICA1L	0.301714285714286
TPTE2	0.071
OTUD7A	1.57416666666667
AQP11	0.37525
APOA2	-4.2374
KALRN	-1.9097
SECTM1	1.77391666666667
IFNAR1	0.42575
TALDO1	0.301375
RAB11FIP4	0.481416666666667
EIF5A	-1.4315
FAM49A	0.6375
NEGR1	-0.734666666666667
YTHDC2	0.9655
EHD2	-0.79475
NCF1	2.4076
SCRT2	1.8195
HOXA5	-2.017
NUP133	0.4225
FGF12	-1.61
SLMO2	-0.581375
SNTA1	1.2015
CACNG2	0.03175
GCM1	1.38475
ELF1	0.656833333333333
TLR5	3.02875
TCFL5	-0.817083333333333
RBMY2FP	-1.0075
LOC100125556	1.0685
FAM129B	0.419375
MAP3K7IP1	-0.555375
NCK2	-0.6985
OXA1L	0.046
FMO9P	0.9175
ZSCAN12	-0.48275
PSMD12	-0.736833333333333
HSCB	-0.40275
CLDN10	-3.61025
MGC13053	-0.723
HPCAL4	-0.995
ASZ1	-1.1535
MEX3D	0.267583333333333
NFAT5	-0.6321
CSPG4LYP1	-0.409
FBXO3	0.9939
DVL1	-0.709333333333333
CMKLR1	2.03916666666667
TYMS	-1.559125
PEF1	0.91975
ZNF750	2.47883333333333
MCM5	-0.3962
MEGF11	-0.8475
KCNK7	0.143
PTP4A3	-0.845
C1QTNF2	-0.049
OR6S1	0.242
FAM122B	-0.6305
ZNF551	0.079375
HBQ1	-2.778
GEMIN6	-0.05975
ARSK	-2.43325
RBP7	2.0885
CPNE9	0.33775
DSC1	0.055
LOC730112	0.2415
MAP2K4	2.579875
HS3ST5	-1.8125
EPB41L3	-1.66575
TEKT2	3.05025
CDKN2B	-0.396166666666667
ZNF480	0.02025
MAP3K6	0.2148
MAP6	0.8
HN1	-0.082
OR2L13	0.185166666666667
SLC16A11	0.34075
FAM96A	0.15925
APOL1	-0.12275
C5orf32	0.32575
RTP1	-0.3635
RNF175	-0.542625
ZBTB41	1.456875
AHCTF1	0.0898999999999999
SAE2	-0.4531
ITGA2	-2.47791666666667
MME	-1.88516666666667
CCDC14	-1.10125
MAST4	1.887
KRT33B	-0.911
KCTD2	0.236333333333333
WDR26	0.0963333333333333
MFI2	1.05075
NR4A3	-0.537
ARSA	1.5325
UNKL	0.202
SULT6B1	0.058
CCNA2	-2.40966666666667
SOX15	0.2015
PPAPDC1B	0.151083333333333
C19orf44	-0.181
MCAT	1.26333333333333
ARID1B	-0.17725
OR52N1	-0.2945
C12orf48	-1.31725
MAGI1	1.27325
NIPA2	-0.121
GBX2	-1.73325
RSHL3	2.054
RAVER1	0.771833333333333
C15orf17	0.09
SLC30A2	0.138125
ZNF518	-0.2875
PCYT1B	-1.961
C10orf114	-2.903
EIF3H	1.09483333333333
SLC25A39	-0.501833333333333
KIF1B	-0.51
AMOTL2	-0.56725
C6orf120	0.69725
PSRC1	-1.56825
PLA2G10	1.719625
KIF5C	1.55225
MRPL37	-0.367
C17orf62	0.750833333333333
C9orf135	1.45633333333333
DUSP10	-0.5461
CLCNKB	0.1975
PSMA5	-0.089
C8orf53	-0.033
AMPD3	1.24266666666667
PIAS1	0.0365
ADCYAP1R1	-0.0215
GYLTL1B	-0.26225
CDH20	0.0778333333333333
FBXO7	-0.95725
TMEM134	2.41366666666667
FLJ14213	-0.271666666666667
ZNF3	-0.14775
LRRFIP1	0.9465
CNOT2	0.459666666666667
ABI3	2.7965
ALDH5A1	-1.8655
HNT	1.6296
SERPINA4	-2.35725
TK2	0.525166666666667
STMN1	-1.38977777777778
GUCA2A	0.067
GALNT10	0.854571428571429
DPP6	-0.8828
C9orf93	0.403375
PRELID2	-0.065875
STK39	-0.522875
SFTPA1	-1.0205
CKS2	-1.18611111111111
RHO	0.11975
C20orf135	0.0045
XKR3	-3.3145
CR1	-0.21975
RPS6KA2	0.475285714285714
C20orf112	0.27375
MRPL22	0.7805
C4orf23	0.1565
GADD45B	0.2585
KLHDC1	1.84883333333333
C2orf48	-2.3715
ZNF287	1.5635
DAAM2	-2.3
DPPA2	-2.654
TCTN3	0.706
DNAJB11	-0.29825
FPR1	3.84975
DEFB4	0.117
PTCD2	-0.6037
SMOC2	5.1065
CABP7	0.5015
SERPINB11	0.00424999999999999
MAGEF1	0.93525
NDE1	0.845333333333333
ITGA10	0.6425
FSHB	0.476
ANXA2	0.6895
HORMAD2	0.05125
HLCS	0.7765
MCF2L	1.48025
FH	0.64575
TBC1D24	1.03575
KIAA1505	2.83075
LGALS2	-3.154
CNBD1	0.2565
SYNPO2L	1.71525
PTPN23	0.286071428571429
C1orf183	-1.2705
MAGEA8	-3.10425
DGCR8	-1.37725
GSR	-2.3255
PAQR7	0.33075
ZNF676	-0.02225
CACNA1C	0.5018
SP7	0.286
PDCD6	-0.06575
NRN1L	-1.6765
BRI3BP	0.0321666666666667
KIAA1183	0.5185
ASB4	0.07225
CCL23	0.5879
OBSL1	-0.590375
SLC12A7	0.664083333333333
KIAA0240	0.0175
CD1B	-3.2805
FCGR2A	1.51425
MDC1	-1.66125
HTR1A	0.562833333333333
OCEL1	0.8585
ATP11B	-1.7348125
FBXO34	0.332
PCDH12	2.794
RPE	-0.698
C17orf74	0.264
CSDC2	0.366333333333333
PET112L	-0.06425
TMBIM1	-0.010875
P2RXL1	-0.57575
TCHP	-0.94975
TRMT1	-1.23716666666667
F2RL2	0.151166666666667
LRRC32	2.04616666666667
IMPG2	-0.131
BGLAP	0.53675
LOC493869	-0.8785
MRAS	0.51
SLC35F5	0.3415
CBWD1	0.486
AXL	-1.979125
ATP2C2	1.5235
TELO2	0.38725
PNPLA3	-4.8015
PCDHB14	-0.0445
CD276	-0.23425
KRT80	-2.846375
DUSP28	0.569
CSNK1E	-0.647166666666667
SRP14	1.4465
KCNQ4	0.1195
KRT72	-0.354833333333333
CCDC117	-0.071875
C6orf89	0.00622222222222224
TUBB2B	-2.838
RTN4IP1	-0.533
CR1L	-2.38233333333333
CEND1	0.5305
C12orf41	-0.303166666666667
RNF31	0.78625
UBN1	0.657833333333333
C17orf32	1.167375
SLC5A7	0.2105
GPR92	1.67866666666667
ESAM	1.8625
CTNNA1	0.9905
HRBL	0.4306
CBX4	0.23925
TMEM182	-0.52625
SH3TC2	-0.669333333333333
IL10	1.30933333333333
PXMP4	2.226
RNF167	0.6614
PAK7	-0.3925
ETV3	-0.4085
ATPIF1	0.416666666666667
LOC554207	-1.99183333333333
OR8H1	0.2285
WDFY3	1.08675
DPM1	-0.65
GPSM1	1.4085
WDR92	0.4985
LRP1	0.410666666666667
ANKH	-1.83575
THUMPD3	-0.35275
POLR1B	-0.93825
OLFM4	0.887666666666667
RAD9B	0.6815
TSPY2	-4.301
PAX6	-1.93633333333333
SCG2	-3.88325
SLC17A6	0.00825
FMO3	1.67
PADI4	-0.06725
TUBB4	-1.2497
NLK	0.4665
POU4F3	-0.2995
SDF4	-0.19975
ITGBL1	1.702
NETO1	-2.725
TAP2	-0.0986250000000001
ABBA-1	-0.117083333333333
GNAI1	-1.81975
VPS4B	0.17925
NOPE	-1.2688
GALNT6	3.25383333333333
SESN1	1.052875
GBE1	-2.34188888888889
CLASP1	0.16875
RASGEF1B	1.288125
ACOT11	-0.452142857142857
AFAP1	0.104
OR2H2	0.298
DPY19L2P1	-0.91525
DZIP1	-3.457
SEC22C	0.758
GPR161	-1.48091666666667
RNF146	-0.03925
WDR74	-0.526375
GALP	0.0665
PURA	0.89775
DNPEP	1.033
RP11-78J21.1	-1.43475
ERBB2	2.279125
FANCM	-0.188083333333333
NEO1	0.901666666666667
DDX3Y	-4.9819
RPS3A	-0.0375
MXRA7	-0.653857142857143
LGALS3	-0.483
GLT8D1	0.20725
CFL2	-1.719
UPB1	-0.4545
NAP1L5	0.13025
CLDN14	-0.04775
DHX38	-0.9335
BTBD1	0.144
TARS2	0.318833333333333
ABCF1	-0.3607
FCF1	0.460833333333333
LRRC49	0.83275
GUCY1B2	-1.44
C1orf177	0.985333333333333
SMARCA4	-0.383571428571429
LRP8	-3.5335
TAGLN3	-0.64225
MRPL14	0.156
TTRAP	-0.39425
ZDHHC20	0.20975
NFE2L3	-2.04525
KIAA1377	1.512375
PALMD	-0.5685
TMEM43	-0.94375
TTL	-0.68725
STAT5B	-0.6425
SSB	-0.611
OR10H5	0.2745
SLC22A13	-0.6465
AKAP3	-0.497
TIMM23	0.637166666666667
OAS2	2.77508333333333
KIAA0423	0.78825
TRIM11	0.4235
GLIS3	-0.455875
TMEM50B	0.745166666666667
ARHGEF4	-2.28975
DEGS1	0.0405454545454545
TBL1XR1	1.0096
G6PD	-1.505
SP140	0.6949
MUC17	0.1695
NUDC	-0.0893
DNAJC5B	1.87416666666667
SCARA3	0.216666666666667
CPA3	6.2625
BCAT2	0.312
MFN1	-0.2372
NRG3	0.418
SNX11	0.3635
PLEKHH1	-0.535833333333333
GPR177	-2.721
HCFC2	0.1875
TCAP	-1.596
MOCOS	-0.79025
C14orf93	-0.0185
PRDM10	-0.375666666666667
SLC16A4	0.966583333333333
SRGAP1	-0.619833333333333
VIP	0.543
DUSP27	1.10683333333333
LILRA1	1.6162
MC2R	0.3085
MGC24103	-2.7435
MBTD1	-1.8065
FUT11	-0.5185
USP33	0.5501
C15orf39	-2.2755
MAP3K12	-0.40325
PAAF1	-0.847666666666667
BARHL1	0.2065
FLJ16165	0.1395
PIWIL2	-2.8735
SYNE1	-0.814833333333333
CMTM4	0.186
TSPYL1	0.9672
GUF1	0.343833333333333
TMEM157	2.21
WDR44	0.18
HIST1H3C	1.18425
DKFZp666G057	1.926
RNPEP	0.21325
GAS2L2	1.29933333333333
ADH4	-4.71
GRPR	3.25266666666667
FBXL17	2.156
ZBTB10	0.28475
Gcom1	0.0541666666666667
HTRA1	1.1037
ZNF585A	0.210166666666667
SLC26A2	-0.163785714285714
OTOP3	0.2125
WISP1	1.17077777777778
ATP2B4	-0.378166666666667
FLJ10769	0.573
CRAMP1L	-0.020875
CHST12	-2.8605
RAB22A	0.454333333333333
TARDBP	-0.196714285714286
STAU1	0.12475
CRB3	2.53216666666667
MIG7	-2.01325
CHMP1A	-0.317666666666667
ZNF160	0.177875
B3GALT6	-0.266
BARX1	-1.70683333333333
C6orf167	-1.2213125
NXNL1	-0.0265
DHX29	0.988125
HADHB	0.706
PLXNB2	0.176875
ILDR1	-0.55975
SLC15A3	3.2355
GAS2	-4.70883333333333
C20orf69	0.0245
NUMB	0.241
TNIP1	0.09575
MESP1	2.39766666666667
PSKH1	-0.33875
NSFL1C	0.21625
RHOG	0.3705
HEY1	-1.09316666666667
KNG1	-1.85475
ITGAX	2.0232
LIN9	-0.746833333333333
CANT1	0.624
XRN1	0.585
CCDC96	2.3983
HEATR6	-0.948666666666667
GNG7	0.727083333333333
RUNX2	0.524
SOX1	0.863166666666667
FCRL5	-0.2615
ZNF99	0.88125
FAM9A	0.666
SNX22	0.00583333333333335
MBNL3	-2.96783333333333
ODC1	-3.0889
ADORA2B	-2.23683333333333
NR2F6	0.59575
ZFYVE16	0.0116666666666666
SYNJ2BP	1.5293
POLE	-0.454125
E2F2	-1.03675
THRA	-0.1065
PTGES2	-0.923666666666667
HIP1R	0.5825
TMUB1	-0.597333333333333
ENO3	-1.91175
RSPH10B	-0.091
CXorf39	1.231
IRGC	0.324
GPR109B	-0.2475
FLJ13305	-1.0565
LCE3A	-0.534
TNFRSF18	0.779833333333333
DET1	-0.5355
TRPM3	-0.0739166666666667
C16orf79	-0.3545
FECH	0.0588333333333333
RAP2A	-0.452333333333333
CRIP1	3.87566666666667
AZIN1	-0.4245
SLC7A7	3.5545
IL10RA	0.7417
TMEM64	-3.67775
CDC42EP4	0.6462
C16orf58	-0.073
ARG2	-1.7185
POU5F1P4	-4.8115
FAM62B	-0.517625
DNAH8	-2.3616
ASH2L	0.09775
TSLP	-3.64366666666667
CNTNAP5	-0.237333333333333
TMEM16C	-0.37625
IFNA14	-0.257
SLC1A3	0.267375
CABYR	2.9275
BCL7B	-0.0319
NUDT13	-0.3665
C13orf28	0.266
C1orf53	0.598
ARL6IP4	0.4025
RPL35A	0.2485
EMR3	0.83825
RAB40C	0.680416666666667
SLC41A1	-0.0501666666666667
LRCH1	-1.00175
LY6G5B	-1.2055
FAM124A	1.07135714285714
MGC10981	-4.01733333333333
CLIP3	-0.8748
MAP4K2	-0.0055
CHIC1	0.4105
SULF1	3.478
C20orf30	-0.184
PRDM5	-0.3035
ELOVL1	-0.05675
C11orf48	-0.211
SLC39A10	-0.092
KCNV1	-0.00425
ACP1	-0.00616666666666667
ZMYM2	-0.49675
B3GNT6	-0.228666666666667
C9orf69	-0.738
C2orf15	1.70625
C20orf166	0.0815
HSP90AA6P	-0.79
EDG7	-1.361
NEURL	-0.01925
LPL	0.548666666666667
CLEC2D	0.0146428571428572
GRRP1	0.681666666666667
CD8B	-3.7411
HIST1H3D	-0.225
SLC6A12	0.5745
FAM27L	-0.0535
CD84	2.0182
RASA1	0.4275
PHKG1	-0.1835
MAGEA11	-2.4855
IMPA1	-1.8985
NPM3	-2.11525
RARRES1	-0.116
SH3BP1	0.26
B3GNTL1	0.451
ARPC5L	-0.399333333333333
KLHL26	0.5145
SIM2	0.066
GJC1	0.602
C20orf194	0.1815
EXO1	-1.69575
SLC2A2	-2.8682
LOC285074	0.19125
LRG1	2.65825
KIRREL	0.1295
PIK3R1	1.92078571428571
C4orf34	1.166
MAF	-0.997166666666667
ADCY4	3.0015
ZMIZ2	-0.1708
SLC46A3	2.3945
STAMBP	-0.104
CCDC16	-0.21775
MS4A12	1.094
TCF20	-0.93375
LRRC46	3.11175
C20orf152	0.4345
MRPS6	-1.737
ABCB11	-0.0345
KCNC2	0.853333333333333
CDH19	-3.11466666666667
C9orf123	-0.0196666666666667
SSH3	2.678625
LDLRAD1	0.2775
CCBE1	-1.4005
ZNF135	2.511
TAAR1	0.4165
WFDC12	0.4155
CCDC42	0.320333333333333
FLJ12529	-0.744
PER1	0.105833333333333
TIMM50	-0.0705
SMARCAD1	-0.2245
FAM26C	0.2885
TP53TG3	-0.0111666666666667
SH3RF1	1.9002
LMCD1	1.1385
GPR63	-0.658
FLJ21986	-2.21375
AIFM3	-0.24175
MICAL1	-0.294166666666667
BLZF1	0.8095
IQCA	4.94016666666667
PCDHGC3	-0.7915
SAC	0.0445
BCL6B	1.75016666666667
DDO	0.9715
MARCO	2.246
DCHS1	-0.1905
C1orf170	1.696
CD200R1	1.11233333333333
C22orf15	-0.4885
SEPT11	-1.29716666666667
ADNP	0.36475
UST	-2.2976
C13orf34	-1.266
RFFL	0.756714285714286
APBA3	0.238
C2orf60	0.0325
CUTL1	-0.3147
PMS1	-0.92725
ZNF689	0.303
EIF3E	-1.41133333333333
IL9	-0.0956666666666667
RPL31	-0.19075
LY9	0.00183333333333333
ATP2B3	0.0925
KDELR2	-0.804708333333333
TFCP2	0.255125
NLRP12	0.57975
FLJ45422	-0.21975
TLE4	-1.8389
ZNF570	-0.209
FLJ43806	0.041
TLK2	-0.314875
CIR	0.3215
MARS2	-0.451
COL24A1	1.12
SDF2L1	-0.42
HIBADH	-0.306833333333333
IGFBP3	-3.13157142857143
C12orf23	-0.3865
PSPC1	0.21825
C20orf43	0.23075
TRAV20	0.4065
ARHGAP24	0.17125
KIAA1975	-0.251625
C1QA	3.4917
DNTT	-4.564
C10orf6	-0.0484166666666666
C11orf41	-0.8425
HNRPF	0.605625
COL11A1	4.66866666666667
UBAP2	-0.65
CDKN2AIPNL	-0.0485
C20orf174	1.606
SPRED2	0.48675
PLA2G12A	0.695
ICEBERG	-2.73666666666667
SCN10A	-0.1735
C11orf65	0.831
GBP5	4.04425
PITPNC1	-2.21783333333333
POU3F3	2.055
NCOA7	-0.959875
LIN7C	-0.2216
LOC348840	-1.006
NKX2-2	-3.2105
ANKRD13D	1.825375
LOC123688	1.6945
FUT2	3.1975
TAAR8	0.5885
FZD4	0.558833333333333
PNMA3	-1.8185
OR4L1	0.1765
WIT1	-3.2995
EXOC3L	1.50575
ATPBD4	-0.4664
KRBA1	-0.72525
UBXD6	-1.44925
HOXB7	-1.66742857142857
C7orf23	-0.645
UNQ338	-1.021
STAB2	0.41275
