Hybridization REF	TCGA-BH-A0H9-11A-22R-A089-07
EIF3E	-0.1925
IL9	-0.0881666666666667
RPL31	0.40875
LY9	-0.204333333333333
ATP2B3	-0.769
KDELR2	-0.111625
TFCP2	0.64125
NLRP12	0.414375
FLJ45422	0.05225
TLE4	0.1786
ZNF570	0.2735
FLJ43806	-1.0875
TLK2	-0.241375
CIR	1.05375
MARS2	-0.1735
COL24A1	0.209
SDF2L1	-2.258
HIBADH	1.02133333333333
IGFBP3	-1.60678571428571
C12orf23	0.364
PSPC1	-0.47025
C20orf43	0.65875
TRAV20	0.2935
ARHGAP24	2.108875
KIAA1975	-1.03925
C1QA	2.8933
DNTT	-3.42783333333333
C10orf6	0.00933333333333332
C11orf41	-0.72075
HNRPF	-1.355125
COL11A1	0.290166666666667
UBAP2	-0.556833333333333
CDKN2AIPNL	-1.4685
C20orf174	1.6815
SPRED2	-0.20425
PLA2G12A	0.173333333333333
ICEBERG	-0.00466666666666667
SCN10A	-0.273
C11orf65	0.2625
GBP5	1.60975
PITPNC1	0.138166666666667
POU3F3	0.9925
NCOA7	0.877375
LIN7C	0.7324
LOC348840	-1.0275
NKX2-2	-0.1215
ANKRD13D	-0.752875
LOC123688	0.8605
FUT2	-0.5038
TAAR8	0.7195
FZD4	1.94058333333333
PNMA3	1.10783333333333
OR4L1	-0.2345
WIT1	-1.3375
EXOC3L	0.551
ATPBD4	0.611
KRBA1	-1.3605
UBXD6	0.79675
HOXB7	0.848857142857143
C7orf23	-0.122
UNQ338	2.9105
STAB2	0.617
CDC20B	0.413333333333333
IRF9	1.506
CENTG1	-0.35075
TNPO2	-0.63725
MCPH1	0.47675
BMS1P5	-1.29825
SLC26A7	1.714
HIST1H3J	0.019
C9orf3	0.6909
LBH	0.593375
MYO1D	0.417625
PTDSS2	-0.3115
NFU1	2.00925
DEPDC4	-0.50025
WNT7B	-0.089
GLP2R	-0.0945
SETD4	-0.5206
DYNLT3	0.2097
FKBP11	-1.84133333333333
SESTD1	2.8565
FLII	0.9045
RPS16	-0.897
CHPF	-1.41116666666667
CSNK2A1	-0.605
SUMO1P1	-0.2965
FKBP6	-0.82
ZNF214	0.860666666666667
TWIST1	2.17783333333333
DDX56	-1.12266666666667
TRAM1L1	0.9311
EPO	-1.55066666666667
MRPS18B	-0.2225
ZNF682	-0.0938333333333333
RPL14	-0.956333333333333
MAFF	0.6775
LOC51136	0.185
LY96	1.06025
DDX20	-0.747
ABTB1	0.833
ARL5A	1.2939
CCT6A	-1.86125
HEPACAM	1.29766666666667
EHHADH	0.742166666666667
RBAK	0.675333333333333
CGB1	4.5665
ITGB5	1.4682
YIPF3	-0.47925
FKBP2	-0.48875
NR1D1	-0.8477
TMEM110	0.437
NEK2	-3.09833333333333
PRAMEF8	-1.7985
C20orf52	-1.08133333333333
PCDHGA3	-0.2635
VWA3B	-0.00399999999999998
NDUFA5	0.539
THAP9	0.232
FLVCR2	-0.00666666666666668
AP1S1	-0.8685
SMAD6	0.481
SAV1	1.433875
SAT1	0.367125
ZNF251	0.6315
ADAMTS7	-0.9251
RPP38	-0.48875
C1orf211	-0.0465
YPEL2	1.60335
RBMS1	1.074
ZNF445	0.289833333333333
NRXN2	-0.121833333333333
PGBD4	0.976
UGT2B28	-1.78875
WBSCR16	0.2939
NLRC3	0.148875
ASTL	-0.659
ST6GALNAC1	0.639
ZADH2	0.007375
MLLT4	0.587
ARL6	1.12183333333333
MEF2C	2.9085
CBFA2T3	-0.707
AFF3	0.0101428571428572
COG7	-0.654333333333333
MYB	-7.508
PLXNA3	-0.2615
XRCC2	-0.578666666666667
MMS19	-0.473875
ST8SIA5	-0.611875
CHPT1	0.237666666666667
KIAA1712	-0.447875
OR6X1	-0.462
ACTR3	-0.58025
UGCG	1.36233333333333
OR4P4	0.1315
ZAP70	-4.034
LPP	1.901
ZNF485	0.19975
PTPRCAP	-0.60175
IL12RB1	-0.224
ATRX	0.8389
CHST8	-0.985625
C14orf109	-0.06375
ARV1	-0.15125
NMB	2.78585714285714
COX5A	-0.518666666666667
EIF6	-1.40425
MPPED2	1.03716666666667
SEMG1	-0.278
CHRDL1	2.585
TRAF3IP2	1.025
WNK2	-0.465375
LILRA4	0.00116666666666666
LAMA2	3.543
PXT1	-0.0375
RLBP1	-0.5725
CD300C	-0.01
SLTM	-0.34425
FLJ10404	0.04525
APOBEC3D	-2.42033333333333
RENBP	0.103666666666667
ATXN7L1	0.474375
NID1	0.9435
TUBGCP3	-0.320125
ITIH5	2.97311111111111
CCDC110	-0.3105
C8A	-1.38775
MGC87042	0.34775
HOXC13	-1.34733333333333
TFDP2	-0.20675
HCP5	0.620125
POLI	1.2865
UCN	-1.45866666666667
ZNF764	0.0721666666666667
C8orf45	0.35375
FHL3	-1.12775
SPATA5L1	-0.787
MMRN2	3.10316666666667
NDST1	0.221
COL20A1	-0.142333333333333
ZNF248	0.258666666666667
PELP1	-0.716
MBL2	-0.214166666666667
RNF41	1.1735
C5orf24	1.1905
THOC5	-0.444
SERINC3	1.44875
RP11-151A6.2	1.0995
CDCP2	-0.215
HIST1H2AA	0.3575
C11orf75	0.0455
FKBP7	0.292
DDOST	-1.0235
GPNMB	1.46766666666667
TTF2	-0.860666666666667
KCNT1	-0.246333333333333
SLC39A14	-0.743714285714286
NGRN	0.2856
GPR137B	0.861
MECP2	0.448875
PSMA1	-0.09275
C16orf73	-3.33025
TMEM60	-0.0596666666666667
CSN3	-0.8655
NOS1	-0.279333333333333
RAB7L1	0.804666666666667
YBX2	0.581
KIAA1166	-0.748625
FUBP3	-0.353166666666667
ABCG1	0.8125
ACACA	-0.0906666666666667
ARL11	0.0969
ATOH1	0.138
ODF1	-0.349666666666667
CREB3L3	-0.852166666666667
TMEM127	0.869142857142857
DSCAML1	1.5505
PLN	2.96333333333333
LYPLA1	-0.84225
PRDM9	-0.82675
SASP	1.90475
PLUNC	-0.323666666666667
INTU	0.77175
HISPPD1	-0.31175
LNPEP	0.875166666666667
YARS2	-0.688666666666667
APCDD1L	-1.8375
ZCCHC4	0.529
FBXO22	-0.357
TTLL13	-0.261
ZNF669	0.4205
PTGDR	1.4725
DDX27	-1.03125
KIAA0409	0.0306666666666667
GJB6	0.57625
ASB8	0.6865
PLP2	-0.870666666666667
MEPE	-0.49175
OR10J5	1.384
KRT222P	1.62575
COQ7	0.470333333333333
C1orf101	0.27475
RERG	2.004
CHMP5	0.404
THAP11	0.119
ZNF43	-0.448333333333333
ZRANB3	0.125166666666667
KRT13	-0.858375
MRPL19	0.214125
RBBP9	-0.245375
SPATA17	-0.072
BXDC5	0.220333333333333
PAFAH1B1	-0.0373333333333334
MAGEE1	0.47375
OSTF1	0.72375
KIAA0323	-0.0865
TXNDC13	1.36516666666667
CNTN4	0.793625
LCE1B	0.368
UNQ501	0.06825
ZNF154	0.0395
C3orf64	1.631
SYT5	-0.4592
PON1	0.2898
FLJ10357	1.074125
ATP4A	-0.0715
GNPDA1	-0.637166666666667
MGAT1	1.72316666666667
C14orf121	-0.3775
SLC35B2	-1.16025
MIER3	0.35
CHEK1	-4.223375
ZNF8	-0.159833333333333
TXNDC1	-0.0455
CKB	-0.451
RTN3	0.678785714285714
FZD2	-2.28083333333333
PART1	-0.270375
PSMB6	-0.534
PCDHB8	0.6795
PHC3	0.2494
PPP1R8	-0.465333333333333
NOVA2	1.526
TNFRSF11B	-2.3305
GOLPH3	0.477
UBLCP1	-0.02725
SUHW3	-0.04775
TTLL1	0.34575
OPN4	0.5265
OR13G1	0.9795
ZPBP2	-0.00616666666666664
HSD17B11	1.309125
C9orf50	-0.5365
DHDDS	1.01635714285714
CTSW	-0.1824
NEFM	-1.335
MRPL28	-0.85775
SYN1	-0.9205
PIGV	0.496666666666667
ZIM2	-0.51375
APBB1	0.473666666666667
SND1	-0.99225
C1orf123	0.842833333333333
CHD3	-0.11275
BHLHB8	-0.43
RNASE2	-0.336333333333333
BCAP31	0.980625
SLC25A44	0.0025
CHD6	0.223
PIB5PA	-0.730230769230769
SELS	-0.019
LOC541471	-1.092125
FAT2	1.173
ZNF81	-0.092
OR4C16	-0.3515
FLJ10081	-0.1415
LRRC4	0.53375
CS	-0.00333333333333334
N4BP2	0.675875
IGFBP7	3.03125
ZNF318	0.171909090909091
NDNL2	0.838375
ZNF609	0.975375
SIRT4	1.15775
EXOSC10	-0.82025
ECE2	-0.361916666666667
OVGP1	0.38975
GTPBP3	-0.79225
PACS2	0.6191
C19orf36	0.464
ARL4C	-1.836375
ATG4B	-0.5095
UBQLNL	1.31225
RHOXF2B	-4.9385
PLEKHG2	-0.3815
GALR1	0.322
AQP4	-0.3196
HDAC7A	0.534
DCUN1D3	1.814
OR8A1	0.7855
CCRN4L	0.30475
CBR4	-0.512833333333333
KIFC1	-4.4255
SLC7A14	-0.399166666666667
LHX5	0.00700000000000001
TRPC7	0.4315
LPXN	-0.36325
SERPINA1	-4.122625
RPS13	0.2377
BPIL3	-0.1165
PRKAA1	-0.55525
FADS2	-0.6473
ENAH	0.3434375
PRO1768	-0.4565
APBA2BP	-0.27275
LIPH	-0.2585
C3orf33	0.57425
RCC2	-1.59928571428571
ALDH1A2	-0.6442
RNF103	1.60725
AHCY	-2.089375
ALG12	-0.032
CCL17	0.30675
ZNF543	0.989
ESRRG	0.2669
CNGA1	1.74025
RDH5	3.44333333333333
OTX1	-0.6904
PTGFR	1.27833333333333
CDR2	-0.21375
SELE	4.4355
NLGN2	-0.782
EXOSC9	-1.243
ZNF566	1.7285
KLRC2	-3.3435
GPR12	-0.6665
KIAA0196	0.467
PDRG1	-1.77075
SSR3	-1.144
MSI1	-0.728
CST9	0.3235
CC2D1A	-0.106625
PLAGL1	0.848722222222222
ZNF778	0.662
RNF2	0.7495
KLF6	2.32616666666667
THBD	3.5115
tcag7.1314	0.9865
NR5A1	-0.0158333333333333
ABCD2	2.56125
DNAJC7	-2.502
CLEC4C	-0.0265
TM2D3	0.901625
CCDC4	0.389
PLAC2	-2.209
DCD	-0.278
FAAH	0.33125
POLA1	-0.291166666666667
TM7SF2	1.75625
FLJ39822	0.655333333333333
FLOT2	0.45275
MAP4K1	-0.486666666666667
SRP68	-0.613125
C21orf74	-0.2965
ARPC5	0.43
LOC126075	1.04675
HECW2	0.423
ZDHHC4	-0.15575
ANKRD42	0.1992
PDE9A	0.7055
ABCA8	3.1835
NDUFS2	-0.5895
UBR5	-0.38925
BTBD16	-1.18225
LOC554174	-0.13
ZNF20	0.2285
KIAA1843	0.561
WDR17	0.751
C15orf33	-0.9165
RNF113A	-0.74
CAMKK1	-0.2716
CLCN2	-0.8165
ANXA6	1.912
LOC340069	-0.321
EMID1	-0.42025
DPM3	-0.51075
ELA1	-0.8935
SLC25A13	-0.4883
KRT24	-0.0485
SMPD1	-0.0535
TH	-0.579
COL6A2	-0.0604999999999999
ANKS1B	1.457
GPR126	-1.2338
ZC3H12A	-0.338666666666667
TMEM47	2.60566666666667
C2orf51	-0.0275
C1orf88	0.457833333333333
HSF2BP	-0.09725
AKAP10	0.7235
RPAP3	-1.454
KLHDC8B	1.31775
STOM	1.6765
MUPCDH	-0.606
C10orf72	1.007375
PLEKHA3	0.744416666666667
TCP11L1	0.60075
CWF19L1	0.045
SPEF1	-0.398615384615385
YSK4	-0.18525
ELN	1.524
SAMD8	0.947333333333333
MPI	-1.1255
MEPCE	0.3338
ABCC3	-2.36325
NANOGP1	-1.2525
KCNK17	-0.204375
HLA-DMB	3.35333333333333
RRAGA	1.475
ANGEL1	0.29
RBM32B	-0.2125
CPN1	-1.57025
MGC52282	-0.1753
HLA-A	0.913666666666667
OR9G4	-1.017
EDNRB	1.521375
SCD	1.82964285714286
C14orf80	-1.63683333333333
BAGE2	-0.0275
RABL4	0.6
RCVRN	-0.1505
SHANK1	-1.3045
NLRP7	-1.37525
CD226	0.59775
STAT3	0.7924375
SYNJ2	0.0553333333333333
TPCN2	0.307833333333333
WDR36	0.0883333333333333
MBD4	-0.704
ROBO1	0.3808
ST3GAL6	-1.13875
SLAMF8	0.895166666666667
ATN1	-0.0123333333333334
GPR141	0.23175
KRT36	0.3735
TPH1	-0.9185
DDX52	0.104
ZSCAN29	0.0788333333333333
TRPT1	-0.301333333333333
DPEP3	-0.3345
DENND4A	0.17575
TSPAN16	0.1535
PTCHD2	-0.927
LOC145814	-0.27925
CAP1	-0.0243333333333333
EIF5A2	0.8499
NT5DC3	-0.5755
SEPT9	-1.2205
SEZ6L2	-2.505125
EGFLAM	2.8925
VPS11	0.793625
NDUFB5	0.877833333333333
CIDEA	5.11283333333333
IER5L	-0.7355
N6AMT1	0.2945
FAM83C	0.2595
OXR1	1.75941666666667
IRX1	0.6615
DGKB	-0.512333333333333
GCN5L2	-2.7125
MIR16	0.28625
FBXW9	-0.5585
WDR4	-2.59016666666667
PDC	0.558
VPS33B	-0.54125
HEXB	-0.2315
FLJ32214	-0.51575
TCEB3	-0.756
CRLF1	-4.67825
ABI3BP	2.81575
C8orf22	-0.9025
PYCR1	-2.953625
KIAA1706	3.34625
CDK5R2	-0.74975
WAS	0.2505
C12orf60	0.4165
CCBL2	0.1415
MADD	-0.46675
C5orf34	-1.2445
WDR42A	0.5752
KLF12	0.33325
HSPA1A	1.3375
ITM2C	-1.66083333333333
DAPK2	2.15033333333333
LOC442590	0.9215
SUMF2	1.21625
CENPA	-5.49853846153846
TMED5	0.48725
CDH6	0.6144
BRP44	0.884
THG1L	-0.72875
GABRA2	1.9045
C14orf166	0.1255
MYL1	0.083
TNFSF18	-0.4565
PAP2D	-0.0948333333333333
PPIB	-0.80325
KLHL4	0.55075
SFN	-2.60233333333333
CCDC127	0.52025
FRAP1	-0.22
GOLGA5	0.68025
SDCCAG1	0.699375
MGC21675	-0.881833333333333
C10orf95	-1.23625
KIAA1345	0.821666666666667
C1orf163	-1.1625
LACE1	0.0588333333333333
OR10K2	-0.0355
CENPN	-2.40376
TMED2	0.17975
UGT1A6	-0.7185
ANG	1.45725
U2AF1	-1.14616666666667
CASC2	-2.07166666666667
NMT2	2.88766666666667
OSGEPL1	0.5365
DFNB31	-0.3825
SLC6A20	0.038375
DKC1	-1.67375
FXYD4	-0.388
WDR64	-0.243
MGC5590	0.6775
CREBZF	-0.6075
DAZ1	-0.418333333333333
PRPSAP1	0.0585
GCHFR	-0.35825
TTC7A	-0.419625
LOC196993	0.08125
UBD	-0.4245
S100A1	0.796625
RPL6	-1.42733333333333
DNAJB6	-0.21175
NAGS	-0.6128
C2orf58	0.712
KERA	0.9315
MT1X	0.0642
UBE2B	1.861
KEAP1	0.52325
MST1	-4.227
OMA1	0.3
ABLIM2	1.555
BCL2L13	0.16025
JAZF1	1.29633333333333
TMEM63B	-0.514
S100A8	-0.176
ARFIP2	-0.88475
UROS	0.42325
KHDRBS2	0.2125
POLQ	-3.10975
SOAT1	-0.53925
SPAG4	-2.1955
MRPS30	-1.46783333333333
LOC494141	0.63525
OR2T11	-0.409
ORAOV1	0.0685
ZNF184	0.0625
TCEB3B	-0.335833333333333
ADAM21	0.182
GDPD1	0.0265
SPINLW1	0.58975
PRR14	0.0873333333333333
KCTD9	0.6153
NUDT3	0.2395
KIAA1822	0.4643
HIST1H4K	-1.4315
DFNA5	-1.241
GABPA	0.73475
C14orf44	0.61275
POLB	-0.2975
PTAR1	0.45
SEC31A	-0.0305
TRIM58	-0.303
TAS2R14	0.5645
VPS8	0.435625
H1F0	-0.806833333333333
PRKCB1	-2.36066666666667
UGT2A1	0.2865
TOR1B	-0.4065
LSS	-0.0954166666666667
C2orf19	0.489
HNRNPC	-1.32271428571429
TMEM100	3.51633333333333
LOC116349	-0.123
OR51M1	-0.07
CCDC142	-0.47775
ISG15	-0.7063125
ZCCHC14	0.19
CREBL2	1.967
TGDS	-0.37525
DC2	-0.50175
CACNA2D3	-0.234357142857143
ZNF429	-0.723125
LYPD6	-0.457666666666667
SUCLG1	0.778833333333333
OR51I1	-0.044
MAGEH1	2.31175
PRPF40A	0.135
SMR3A	-1.0285
SPINK2	0.1975
THAP2	1.38425
NPY5R	2.71
IRF4	-1.12475
SPESP1	-0.0596666666666667
OR10S1	-0.369
DTD1	-0.4795
TUBE1	0.06875
DDX19A	-0.6945
PDPN	-1.537375
TMEM34	1.16316666666667
MGAM	-0.149
COL3A1	3.75505555555556
GFM2	-0.6872
OR5A2	0.2185
PSG9	-0.095
ARHGEF11	0.897166666666667
IVNS1ABP	-0.511625
SIGIRR	0.4865
DUSP19	0.604375
DNAJC14	0.017
ACSS1	-0.59
IL1RAPL2	0.2135
C4orf30	0.47
SEPT4	2.2565
LANCL3	-0.27475
SPAG17	2.2715
PRDX3	-0.533625
HNF1A	-2.175
P4HA2	-1.067625
RFWD3	-1.10516666666667
MOV10	-1.13625
DNAJA5	0.9485
LOC729440	0.178
LOC200383	0.323125
SMC2	-2.34475
MIXL1	-0.6795
TMEM9	-0.757
FAM86A	-0.351
ZNF174	0.0916
MYH14	-0.36425
CCR8	-0.73825
VPS37C	-0.0615
GPATCH1	0.584333333333333
B3GNT8	0.8135
TBX4	-0.673
CNR2	0.0276666666666667
PCDH1	1.27
C5orf29	0.422
OCIAD2	-0.42725
PLCG2	2.47725
KIAA0247	1.16025
HRH3	-0.248555555555556
CAPN13	-0.447
CCR1	-0.2537
MGC15523	0.292333333333333
UVRAG	1.18033333333333
DNAJA2	0.479166666666667
ITGA2B	-0.179333333333333
CLDN5	4.594125
PTPRN2	-0.283428571428571
ZNF512	0.230333333333333
PSAP	-0.0885
CCDC140	-0.3875
LRRC55	0.0665
CYP26C1	0.9935
C8orf47	0.7845
LYN	-0.165875
DUSP6	2.48166666666667
TGFB3	1.807
ELK1	-0.4286
PCDH11Y	-1.12433333333333
HGD	-4.5805
C17orf58	0.47625
MYO3A	-0.649
SERPINE2	-5.173
AARSD1	-0.336625
C14orf73	-0.1
ADAM33	-0.3805
ZNF491	0.4505
MAPK6	-1.30983333333333
TCN1	-0.2094
SLC24A6	1.1425
UBE2R2	1.2015
H1FNT	-0.31775
TATDN2	-0.3165
LILRB1	0.33225
P2RY5	2.711
NUCB2	-0.1925
C2orf37	0.15175
SNX27	0.429833333333333
MTA3	0.281
FOXO4	0.99625
ID4	3.43816666666667
SOX5	1.79216666666667
PXMP3	0.7175
OR52M1	-0.8235
SFT2D3	0.258375
INA	-1.89816666666667
MCOLN1	0.72775
NFIX	1.4823
CLEC14A	5.07783333333333
HIBCH	0.927166666666666
PLA2G5	1.92275
TIMM10	-1.00416666666667
MED17	-0.064
COL4A4	0.1035
TPP1	0.4695
GJA3	-0.439833333333333
TMPRSS5	-0.01975
AADACL3	0.278
DNMBP	-0.38075
ENPP5	0.1235
NQO1	0.6892
ZSCAN2	-0.02575
SEC24C	-0.304
GTF2A1L	-0.1015
AXIN2	0.1557
FAM33A	-0.638166666666667
C16orf13	-0.834
SPNS2	1.3925
TAF1	0.62375
AP1G2	-1.7005
RBM42	0.597333333333333
HCN2	0.409
EFHB	1.90383333333333
RUSC1	-0.994166666666667
GRIK5	0.061
USP21	-0.0788333333333333
ATAD3C	-0.09525
ORMDL2	0.108375
PRSS7	-0.91
PSAT1	-3.0485
FLJ13195	0.743833333333333
TBC1D1	0.797166666666667
IFNG	0.17525
OTOS	-0.996166666666667
ZNF773	0.371166666666667
EMD	-0.9005
RETN	-0.184
CCL8	3.364
APH1A	0.2395
COX18	0.444375
GTF2IRD2	0.25625
CCDC82	0.9625
PAFAH2	-0.0173
NPEPL1	-0.1128
RP11-114G1.1	-0.055
TP53INP1	0.948875
ZNF300	-0.1065
FOXL2	-1.01125
LARP2	0.08225
LATS1	1.21375
HTR6	-0.644
SPOCK2	-0.306833333333333
RNF144B	2.21283333333333
HTATIP2	-0.49775
MGC10334	-0.2435
CENTA2	1.63283333333333
FGF2	2.9145
FXYD7	0.048
PHYHIPL	-0.625875
GPR34	4.74325
DDX6	1.00616666666667
OR10W1	0.272
LHFPL1	0.3145
ZNF313	-0.839071428571429
VPS28	0.13125
AP3M1	0.1095
AKR1CL2	0.06325
TRAF4	-2.229125
OR2B11	-0.643
C19orf12	2.49083333333333
AKAP9	0.0698333333333334
C1orf62	0.588333333333333
SLC20A1	-2.1408
FAM112A	0.34925
LDB2	3.251125
MRPS23	-1.9505
KLK5	-0.894125
SPTB	0.1266
EFEMP2	1.135
EFNB2	1.406125
PCM1	1.06271428571429
NMNAT3	1.89675
TSG101	0.757833333333333
C8orf40	1.24683333333333
NOB1	-0.65525
ABHD3	-0.31475
GTF3C4	-0.50475
PIGN	0.54
GALNTL1	1.164
AEBP1	1.07275
OR9Q1	0.6915
ANKRD2	-0.23175
CCL28	-0.73275
TRIM38	0.906333333333333
TMCC1	0.964416666666667
SMG5	0.0125
LRRC7	0.2925
NCAPD2	-2.99733333333333
C6orf153	-0.94575
C1orf74	-0.2905
OTUD6A	0.3145
DCP2	-0.194
TMEM24	-0.65725
RPL18	-1.1395
TMEM177	-1.849
LRRC37A3	-0.209
C1D	0.0886666666666667
LDHC	-0.2095
UBE4B	0.540666666666667
NIT1	0.319875
BTN3A3	0.739625
RASD1	4.272375
COMMD3	0.307
SHFM1	0.23725
BIRC8	1.2225
DUT	0.245
C12orf51	1.419
LRRC59	-1.16133333333333
LY6H	-0.0175
WDR22	1.26691666666667
EDEM1	-0.501785714285714
ADH1A	3.802
PANX2	-0.632
CYP11B1	-0.38325
CDC73	-0.17
GPR172A	-0.6665
GSTM3	0.311384615384615
KCNA5	1.146
SERAC1	0.725333333333333
NFATC2	0.1845
ANAPC5	-0.7101
C15orf24	0.54325
NFATC2IP	-0.206833333333333
TNRC6C	0.143833333333333
MGC102966	-0.99175
FGD5	2.48616666666667
MED9	0.04525
RAB13	0.270833333333333
C15orf49	-0.3045
CRYGS	-0.1007
C12orf53	-0.637
LOC283693	-0.5945
COX6B2	-0.321125
PHF14	0.247125
FAM3A	0.108875
RPL13	-0.1597
PRDX2	-1.0606
FLJ34047	-0.132333333333333
PRMT3	-0.83825
KCTD19	-0.4155
TRIM10	-1.02533333333333
MGC26597	-0.805666666666667
GCNT4	-0.92775
GPRASP1	2.077
CDKN1C	2.04108333333333
RHBDL2	0.6638
HSPH1	-0.8505
AQP1	4.68475
COL17A1	-1.7294
GFAP	-0.333875
CDC16	0.522
KIAA1614	1.236
C6orf118	0.306166666666667
ZSWIM5	-1.091
FAM83F	0.5745
LYNX1	0.31525
SYNPR	-0.304
XG	2.97783333333333
PRSS16	-0.38275
KIF13B	0.985928571428571
PCDH9	3.344625
HIST1H2AH	0.302333333333333
RBM18	-0.24175
ZNF626	0.142375
HEXIM2	0.171666666666667
ITFG1	0.1425
TUBG2	-1.3055
SFRS7	-1.06766666666667
C9orf14	1.3965
EXTL1	-1.31475
GBP3	1.118
WDR5	-1.201
RARG	-0.000166666666666671
MYO7A	0.693875
CECR6	-0.10625
C13orf3	-2.6655
SFRS18	0.185125
ACVR1B	-0.8455
PSMD1	-0.4425
C7orf31	0.390333333333333
ILVBL	0.46475
IFNGR1	2.68575
RNF186	0.059
NOL9	-0.09925
MAGEL2	0.6585
SLC29A2	-0.772
NHSL1	-0.22975
RBMX	-0.979
PSORS1C2	-0.61225
RAD51L3	0.760333333333333
LCN6	1.56975
ORAI2	-1.040875
BRUNOL6	-0.0229
OR4K5	-2.718
CDC123	-0.756625
MSLN	-0.558
WWTR1	-0.342833333333333
ZNF700	-0.3345
COBL	-0.26375
PPP1R16B	1.824875
GAS7	0.3365
MDN1	-0.688125
HAAO	-0.7005
C9orf68	0.58275
TNFAIP2	0.303375
FOXN1	-0.2195
hCG_2033311	-2.5395
ATP6V0D2	0.0762
RPL41	-0.86875
SLC38A1	-2.58725
ARHGAP6	1.19591666666667
ADAD2	0.10875
PHF20L1	0.36275
MCM3AP	0.0128333333333333
ST3GAL3	0.7875
SNX1	0.0846666666666667
ELF5	-0.37275
PARP3	0.457375
RBM8A	-0.556375
LINGO4	-0.3255
ITGA9	0.450666666666667
ZFR	0.608
ACSL6	-0.405375
FLJ20699	0.9933
DAOA	-0.39975
FABP4	6.2845
KCNB1	3.0325
CANX	0.4257
SLC25A28	0.687166666666667
ADIPOR2	1.523125
ECHDC2	1.82925
SMA4	-1.26625
FRZB	2.0155
PABPC1	-0.554333333333333
DMRTB1	-0.45575
APOBEC3G	0.23325
CATSPER2	-0.452333333333333
CUEDC1	1.082
STARD9	1.270125
CLDN8	0.569
LOC23117	-1.29090909090909
E2F6	-0.807888888888889
TMEM126B	0.151166666666667
DPY19L4	1.10475
GIMAP5	3.29883333333333
NDUFA9	-1.015
FAM77C	-3.8175
CTPS2	-0.32775
LOC51035	0.656125
WDSOF1	-1.81375
EGLN3	-0.953125
PITX3	-0.498166666666667
OR52E8	0.5095
GRM4	-0.153
KLK1	-1.686
GPM6B	1.002625
RRAGD	1.173
PAGE5	-1.502
UCHL5	-0.992333333333333
ULK3	-1.59933333333333
AIM2	0.766666666666667
PNO1	-1.15566666666667
OR2F2	1.6765
GNAT2	-0.6085
SIX1	2.0905
ST13	0.790166666666667
ZBTB44	0.5845
TIMP2	0.17
ZMAT4	-1.35375
GTF2IRD1	-0.661
ZNF19	0.562166666666667
ZNF714	-0.799
RSC1A1	0.59025
C9orf80	0.41375
PSMA8	1.13716666666667
TMEM141	-0.91175
COX4I1	-0.0680714285714286
CTAGE1	0.120833333333333
DTWD1	0.32725
HSD11B1	3.94575
KRT6B	-0.742714285714286
ARID4B	0.561
LHFPL3	-0.004
WWP2	0.185666666666667
ZNF326	-0.0556666666666667
RGPD1	-0.1805
CTSH	0.8205
FASTKD1	-0.392875
PAF1	0.6078
TTC9C	-0.35925
IFT57	0.5295
PRSS36	-2.072
IL20RB	0.4025
ZNF592	-0.320166666666667
DCTD	-0.0299
CFP	1.486
MFNG	1.500375
JMJD2B	-0.41725
ALDH3B1	-0.931875
THSD4	-0.256166666666667
KCNJ5	1.296
LMNA	0.961666666666667
TBCD	-0.1335
ZNF250	0.246666666666667
CASQ2	2.5735
PEG10	-3.91658333333333
PRAME	-8.03566666666667
NP	-0.57825
TRIM59	-1.20933333333333
ZNF12	0.85125
XTP3TPA	-0.9945
SIGLEC7	-0.7634
PANK4	-0.654
FAM70A	0.506333333333333
SNED1	0.95325
HIP1	0.4325
RAET1E	-0.0848333333333333
AMAC1L2	-1.1155
AHNAK2	0.6985
TOE1	-1.11016666666667
RECQL4	-4.00825
SPRYD3	0.80425
DPAGT1	-0.755
MAGED2	-0.0869
ANKRD55	1.1505
TRPS1	1.4965
DOK7	-3.28075
TFPI2	-2.79525
GTF2H3	-0.7595
CYP4F11	-0.565166666666667
LHX2	-2.67483333333333
ATG16L1	0.413833333333333
ASB12	0.3015
C1orf116	-0.17275
NF2	-0.33465
POM121	-1.2304
PHYHD1	1.1357
TXNDC17	-0.426333333333333
DKFZp779O175	0.56375
NUP62	-1.15357142857143
MYO18B	-0.3654
PRAMEF1	-0.968
TCBA1	1.077875
TMEM168	0.92375
FJX1	-0.8795
CLCF1	-0.0165
SEPN1	-0.11525
IGSF2	-0.925333333333333
NUDCD1	0.167666666666667
TFF3	1.1215
NDFIP1	0.792
CHCHD4	-0.0255
TNR	-0.079
CUTA	-1.27066666666667
USP44	-0.84925
DPP10	0.2495
IWS1	-0.821
PCGF1	-0.41675
SULT1C4	0.3265
NTF5	-0.4195
PTPN13	0.821
SSTR5	0.514
SFRP1	2.776875
IDH3B	-0.732125
SUOX	0.96
TMCO5	-0.221
GOLT1B	0.47625
MIB1	0.518857142857143
PCDHGB1	0.0445
SUSD1	-0.224
ICAM5	-1.32216666666667
PAPOLB	0.22675
URM1	-0.0991
TMEM106B	0.704333333333333
LRIG2	-0.4455
SLC27A5	-0.53825
CLIC6	-0.2417
ZNF420	1.021
SCN9A	0.1086
KIAA1909	-0.5445
