Hybridization REF	TCGA-AR-A0U2-01A-11R-A109-07
MS4A12	0.279
TCF20	-0.634
LRRC46	0.87825
C20orf152	0.253
MRPS6	-1.84
ABCB11	0.257
KCNC2	4.45616666666667
CDH19	1.4855
C9orf123	-0.107333333333333
SSH3	0.26975
LDLRAD1	-1.3935
CCBE1	-0.65075
ZNF135	-0.320125
TAAR1	-0.3
WFDC12	0.0115
CCDC42	0.0856666666666667
FLJ12529	-1.03375
PER1	0.224666666666667
TIMM50	-0.436333333333333
SMARCAD1	0.1965
FAM26C	0.5685
TP53TG3	0.394166666666667
SH3RF1	0.9701
LMCD1	0.94475
GPR63	-0.0035
FLJ21986	-2.118875
AIFM3	-0.27625
MICAL1	-0.561166666666667
BLZF1	0.61
IQCA	-0.575666666666667
PCDHGC3	0.1125
SAC	0.75125
BCL6B	1.3555
DDO	-0.106
MARCO	2.163
DCHS1	1.03883333333333
C1orf170	-0.749
CD200R1	0.0873333333333333
C22orf15	-0.2305
SEPT11	0.4585
ADNP	1.26725
UST	0.8872
C13orf34	-0.4455
RFFL	0.597785714285714
APBA3	-0.1575
C2orf60	-0.294125
CUTL1	-0.0817
PMS1	-0.76325
ZNF689	1.694
EIF3E	-0.3195
IL9	0.0648
RPL31	-1.131875
LY9	0.7355
ATP2B3	-0.174
KDELR2	0.477083333333333
TFCP2	0.37025
NLRP12	0.203125
FLJ45422	0.32275
TLE4	-1.2303
ZNF570	-0.222
FLJ43806	-0.286
TLK2	-0.143125
CIR	0.204
MARS2	0.066
COL24A1	0.39525
SDF2L1	-1.189
HIBADH	0.191
IGFBP3	-2.70385714285714
C12orf23	0.8895
PSPC1	-0.1775
C20orf43	0.88375
TRAV20	0.2955
ARHGAP24	0.569625
KIAA1975	-0.893
C1QA	2.6014
DNTT	-4.03266666666667
C10orf6	-0.633333333333333
C11orf41	-0.245625
HNRPF	0.18475
COL11A1	3.22333333333333
UBAP2	0.185666666666667
CDKN2AIPNL	-1.0185
C20orf174	2.22025
SPRED2	0.65
PLA2G12A	0.301333333333333
ICEBERG	-0.556833333333333
SCN10A	0.1415
C11orf65	-0.382
GBP5	4.379
PITPNC1	-1.87583333333333
POU3F3	-0.02
NCOA7	-0.9795
LIN7C	0.6419
LOC348840	-1.0345
NKX2-2	-1.572
ANKRD13D	-0.274125
LOC123688	-1.1115
FUT2	0.7205
TAAR8	0.274
FZD4	-0.794083333333333
PNMA3	-1.3855
OR4L1	0.4795
WIT1	-1.7375
EXOC3L	0.77425
ATPBD4	1.0217
KRBA1	-1.10025
UBXD6	0.571
HOXB7	-0.441642857142857
C7orf23	-1.3505
UNQ338	-0.69725
STAB2	0.52075
CDC20B	0.36175
IRF9	2.4455
CENTG1	1.21325
TNPO2	-0.65575
MCPH1	0.42675
BMS1P5	-2.2045
SLC26A7	0.011
HIST1H3J	0.1015
C9orf3	-0.6594
LBH	0.469
MYO1D	0.397875
PTDSS2	0.15675
NFU1	0.50625
DEPDC4	-0.25625
WNT7B	0.1021
GLP2R	0.00916666666666665
SETD4	-0.3741
DYNLT3	0.0666
FKBP11	-0.715333333333333
SESTD1	0.765166666666667
FLII	-0.326
RPS16	-0.8121
CHPF	-0.301
CSNK2A1	1.00333333333333
SUMO1P1	-0.18475
FKBP6	-0.383
ZNF214	1.85533333333333
TWIST1	-0.0586666666666667
DDX56	0.834
TRAM1L1	2.2445
EPO	-2.19883333333333
MRPS18B	0.26825
ZNF682	-0.814
RPL14	-1.81216666666667
MAFF	-0.2815
LOC51136	-1.028
LY96	-0.45525
DDX20	0.0415
ABTB1	0.254
ARL5A	0.311
CCT6A	-0.21175
HEPACAM	-1.08433333333333
EHHADH	-0.180166666666667
RBAK	-0.0768333333333334
CGB1	-0.07725
ITGB5	-0.8894
YIPF3	0.77925
FKBP2	-0.316
NR1D1	0.584
TMEM110	-0.0295
NEK2	1.0995
PRAMEF8	-2.363
C20orf52	0.0691666666666667
PCDHGA3	0.4415
VWA3B	-0.0495
NDUFA5	-0.297
THAP9	0.65725
FLVCR2	0.226333333333333
AP1S1	-0.00775
SMAD6	-0.43425
SAV1	-0.1455
SAT1	0.833
ZNF251	-0.1905
ADAMTS7	0.1018
RPP38	0.87325
C1orf211	-0.4455
YPEL2	0.5831
RBMS1	-1.44075
ZNF445	-0.3655
NRXN2	0.0975
PGBD4	0.302375
UGT2B28	-1.277
WBSCR16	-0.1179
NLRC3	0.434875
ASTL	0.1585
ST6GALNAC1	-2.506
ZADH2	0.163875
MLLT4	0.1255
ARL6	0.249833333333333
MEF2C	-0.49975
CBFA2T3	0.215
AFF3	0.531071428571429
COG7	0.937333333333333
MYB	-3.06883333333333
PLXNA3	0.1005
XRCC2	-0.8355
MMS19	-0.33825
ST8SIA5	-0.40675
CHPT1	-0.0395
KIAA1712	1.032375
OR6X1	0.3785
ACTR3	0.60925
UGCG	0.177666666666667
OR4P4	0.023
ZAP70	-2.26075
LPP	-0.1445
ZNF485	-0.582
PTPRCAP	0.133
IL12RB1	0.3875
ATRX	-0.075
CHST8	1.1765
C14orf109	0.3835
ARV1	0.22275
NMB	-1.92671428571429
COX5A	-0.259166666666667
EIF6	0.4595
MPPED2	1.14133333333333
SEMG1	-0.579
CHRDL1	-0.3625
TRAF3IP2	0.94175
WNK2	-0.39725
LILRA4	1.64733333333333
LAMA2	2.8005
PXT1	-0.3265
RLBP1	-1.64025
CD300C	0.35325
SLTM	0.49675
FLJ10404	-0.5784375
APOBEC3D	1.30166666666667
RENBP	0.616666666666667
ATXN7L1	-0.123875
NID1	-0.37825
TUBGCP3	-0.219625
ITIH5	0.0128888888888889
CCDC110	2.5035
C8A	-1.87475
MGC87042	-2.873
HOXC13	-0.068
TFDP2	-1.4575
HCP5	1.447375
POLI	-0.27325
UCN	-1.3545
ZNF764	1.4475
C8orf45	0.0625
FHL3	-0.8035
SPATA5L1	-0.30375
MMRN2	1.7485
NDST1	0.526666666666667
COL20A1	0.0793333333333333
ZNF248	-0.462833333333333
PELP1	-0.5405
MBL2	-0.928333333333333
RNF41	1.137
C5orf24	0.165125
THOC5	0.08725
SERINC3	0.912416666666667
RP11-151A6.2	0.71975
CDCP2	-0.10925
HIST1H2AA	0.58075
C11orf75	-0.462666666666667
FKBP7	-1.61875
DDOST	-0.452
GPNMB	0.677666666666667
TTF2	0.336166666666667
KCNT1	0.173166666666667
SLC39A14	-0.935375
NGRN	1.0738
GPR137B	1.96525
MECP2	-0.585125
PSMA1	0.555
C16orf73	-3.94975
TMEM60	-0.220666666666667
CSN3	-1.385
NOS1	0.225666666666667
RAB7L1	-0.564666666666667
YBX2	1.6725
KIAA1166	-0.986125
FUBP3	0.634333333333333
ABCG1	1.6815
ACACA	0.0775833333333333
ARL11	1.077
ATOH1	-0.2955
ODF1	0.0165
CREB3L3	-1.15816666666667
TMEM127	0.8185
DSCAML1	0.17975
PLN	1.569
LYPLA1	0.68025
PRDM9	-1.201
SASP	-0.563
PLUNC	-0.0315
INTU	0.28575
HISPPD1	-0.47325
LNPEP	0.413333333333333
YARS2	0.0108333333333333
APCDD1L	-2.3045
ZCCHC4	-0.000400000000000006
FBXO22	0.2515
TTLL13	-0.0305
ZNF669	0.1215
PTGDR	1.2975
DDX27	0.37525
KIAA0409	-0.295666666666667
GJB6	-0.02875
ASB8	1.45175
PLP2	1.29866666666667
MEPE	-0.15525
OR10J5	-0.387
KRT222P	0.41425
COQ7	1.17816666666667
C1orf101	-0.22875
RERG	1.231
CHMP5	0.407875
THAP11	-0.536375
ZNF43	0.427
ZRANB3	-0.133666666666667
KRT13	-1.32075
MRPL19	-0.518375
RBBP9	0.354875
SPATA17	1.212
BXDC5	0.215
PAFAH1B1	0.146833333333333
MAGEE1	-0.66975
OSTF1	0.09025
KIAA0323	1.088
TXNDC13	1.18666666666667
CNTN4	-0.02375
LCE1B	0.017
UNQ501	1.4775
ZNF154	0.044
C3orf64	-0.766
SYT5	0.5602
PON1	-0.134
FLJ10357	-1.443625
ATP4A	-0.4245
GNPDA1	-0.0103333333333333
MGAT1	0.195333333333333
C14orf121	0.734
SLC35B2	0.085
MIER3	-0.380833333333333
CHEK1	-1.428875
ZNF8	0.4785
TXNDC1	-0.631666666666667
CKB	0.478
RTN3	0.235857142857143
FZD2	-2.23883333333333
PART1	-0.057
PSMB6	0.40225
PCDHB8	0.4675
PHC3	0.2546
PPP1R8	-0.9268
NOVA2	0.437333333333333
TNFRSF11B	-5.4375
GOLPH3	0.0353333333333333
UBLCP1	-1.23825
SUHW3	-0.91425
TTLL1	0.7995
OPN4	0.3705
OR13G1	-0.133
ZPBP2	-0.178
HSD17B11	-0.146375
C9orf50	-0.1365
DHDDS	-0.0372142857142857
CTSW	1.0012
NEFM	-2.44516666666667
MRPL28	0.18675
SYN1	0.504
PIGV	0.4495
ZIM2	-0.29075
APBB1	0.337166666666667
SND1	-0.747
C1orf123	-0.527833333333333
CHD3	0.7685
BHLHB8	0.07475
RNASE2	0.132833333333333
BCAP31	-0.06375
SLC25A44	0.633166666666667
CHD6	0.7242
PIB5PA	-0.733153846153846
SELS	0.581125
LOC541471	-1.242875
FAT2	-0.467
ZNF81	0.4855
OR4C16	0.4295
FLJ10081	0.1654
LRRC4	-0.477
CS	0.835
N4BP2	-0.002375
IGFBP7	1.30125
ZNF318	0.185583333333333
NDNL2	0.5075
ZNF609	0.369625
SIRT4	-0.52275
EXOSC10	0.17975
ECE2	0.10125
OVGP1	1.68125
GTPBP3	-0.36675
PACS2	0.5257
C19orf36	-1.11833333333333
ARL4C	-0.934875
ATG4B	0.057125
UBQLNL	1.56175
RHOXF2B	-3.6885
PLEKHG2	-0.395
GALR1	-0.0875
AQP4	1.02833333333333
HDAC7A	-0.1715
DCUN1D3	0.01025
OR8A1	1.3355
CCRN4L	0.164375
CBR4	0.5475
KIFC1	-0.445833333333333
SLC7A14	-0.387666666666667
LHX5	-0.3415
TRPC7	-0.67
LPXN	-0.60125
SERPINA1	-2.172
RPS13	-0.00650000000000001
BPIL3	0.4685
PRKAA1	-1.84825
FADS2	1.6655
ENAH	-0.324125
PRO1768	-0.3975
APBA2BP	0.8855
LIPH	0.449833333333333
C3orf33	-0.44075
RCC2	0.0375714285714286
ALDH1A2	-3.0597
RNF103	1.94925
AHCY	0.6215
ALG12	1.436
CCL17	1.0885
ZNF543	0.3695
ESRRG	0.5094
CNGA1	-0.37125
RDH5	-0.647333333333333
OTX1	-0.0912
PTGFR	-0.499
CDR2	0.81025
SELE	0.77175
NLGN2	-0.877833333333333
EXOSC9	-0.23675
ZNF566	0.373833333333333
KLRC2	-3.2935
GPR12	0.5805
KIAA0196	2.42125
PDRG1	0.3645
SSR3	-1.262
MSI1	0.0345
CST9	-0.258
CC2D1A	-0.1055
PLAGL1	-0.730833333333333
ZNF778	-0.8215
RNF2	0.296875
KLF6	1.0215
THBD	1.00633333333333
tcag7.1314	1.28475
NR5A1	0.0408333333333333
ABCD2	0.0855
DNAJC7	-2.20775
CLEC4C	0.311
TM2D3	0.579625
CCDC4	0.2
PLAC2	0.33775
DCD	-0.121
FAAH	1.2465
POLA1	0.4415
TM7SF2	-0.9855
FLJ39822	-0.267833333333333
FLOT2	-0.057625
MAP4K1	-0.149166666666667
SRP68	0.89025
C21orf74	0.227
ARPC5	0.689875
LOC126075	0.903
HECW2	1.025625
ZDHHC4	-0.00675
ANKRD42	0.2471
PDE9A	-1.47883333333333
ABCA8	-0.4375
NDUFS2	1.09025
UBR5	0.320875
BTBD16	-1.99125
LOC554174	-0.6765
ZNF20	0.378
KIAA1843	2.4585
WDR17	1.07625
C15orf33	1.8495
RNF113A	-0.2685
CAMKK1	0.1215
CLCN2	-1.2715
ANXA6	-1.5145
LOC340069	0.8465
EMID1	-0.235375
DPM3	-0.453333333333333
ELA1	0.4355
SLC25A13	-0.7095
KRT24	2.394
SMPD1	-0.100166666666667
TH	1.740625
COL6A2	0.0741428571428571
ANKS1B	0.67575
GPR126	-1.3541
ZC3H12A	-0.125666666666667
TMEM47	-0.167333333333333
C2orf51	-0.1115
C1orf88	0.540333333333333
HSF2BP	1.18525
AKAP10	0.298
RPAP3	0.434
KLHDC8B	-0.60175
STOM	1.4087
MUPCDH	0.23
C10orf72	0.0255
PLEKHA3	0.634
TCP11L1	-0.3455
CWF19L1	0.134125
SPEF1	0.864153846153846
YSK4	0.62425
ELN	0.5867
SAMD8	-0.0113333333333333
MPI	-0.3675
MEPCE	-0.2249
ABCC3	-1.58675
NANOGP1	-2.508
KCNK17	0.63075
HLA-DMB	3.7165
RRAGA	0.00425
ANGEL1	0.564
RBM32B	0.0145
CPN1	-2.38275
MGC52282	-0.1318
HLA-A	1.21666666666667
OR9G4	0.355
EDNRB	-0.9775
SCD	-0.836
C14orf80	1.08716666666667
BAGE2	-0.416
RABL4	1.54883333333333
RCVRN	-0.585
SHANK1	0.108
NLRP7	-1.74025
CD226	1.0875
STAT3	0.1684375
SYNJ2	-0.0831
TPCN2	-0.153833333333333
WDR36	-0.77375
MBD4	-0.35275
ROBO1	-1.5579
ST3GAL6	-3.7155
SLAMF8	2.65333333333333
ATN1	-0.0508333333333333
GPR141	0.13625
KRT36	0.2405
TPH1	0.039
DDX52	-0.259
ZSCAN29	0.719333333333333
TRPT1	0.114
DPEP3	0.0865
DENND4A	-0.113
TSPAN16	-0.21
PTCHD2	0.1945
LOC145814	-0.41125
CAP1	0.214166666666667
EIF5A2	-1.1403
NT5DC3	-0.634125
SEPT9	0.050625
SEZ6L2	2.319375
EGFLAM	1.68525
VPS11	0.385125
NDUFB5	-1.17633333333333
CIDEA	-0.0188333333333334
IER5L	-0.435
N6AMT1	-0.88975
FAM83C	0.0125
OXR1	0.937166666666667
IRX1	-0.00349999999999999
DGKB	-0.0848333333333334
GCN5L2	-0.56925
MIR16	0.738875
FBXW9	-0.002
WDR4	-1.3385
PDC	-0.241
VPS33B	0.91675
HEXB	-1.1835
FLJ32214	0.27275
TCEB3	-0.8595
CRLF1	-5.373
ABI3BP	0.76425
C8orf22	-2.5895
PYCR1	0.889375
KIAA1706	-0.02
CDK5R2	0.190375
WAS	0.179
C12orf60	-0.5525
CCBL2	-0.2705
MADD	1.212
C5orf34	-1.207
WDR42A	0.8481
KLF12	-0.1665
HSPA1A	0.73575
ITM2C	-2.45183333333333
DAPK2	0.220333333333333
LOC442590	0.3555
SUMF2	0.2035
CENPA	-0.588076923076923
TMED5	0.04075
CDH6	-0.1776
BRP44	1.943875
THG1L	-1.136
GABRA2	-1.184
C14orf166	-0.51775
MYL1	0.812666666666667
TNFSF18	0.226
PAP2D	-0.516
PPIB	-0.0905
KLHL4	0.133375
SFN	-0.559
CCDC127	0.338
FRAP1	-0.2395
GOLGA5	1.27225
SDCCAG1	-0.192125
MGC21675	0.525666666666667
C10orf95	-0.41125
KIAA1345	-0.0836666666666667
C1orf163	-0.6885
LACE1	-0.3685
OR10K2	0.6585
CENPN	-1.62444
TMED2	1.57225
UGT1A6	-0.42
ANG	-1.48175
U2AF1	-1.43333333333333
CASC2	0.311666666666667
NMT2	-0.745333333333333
OSGEPL1	0.7635
DFNB31	-0.318
SLC6A20	0.138
DKC1	-0.736
FXYD4	-0.277
WDR64	0.0765
MGC5590	0.3485
CREBZF	0.147333333333333
DAZ1	0.3505
PRPSAP1	0.68075
GCHFR	1.2415
TTC7A	-0.865625
LOC196993	0.655
UBD	1.96433333333333
S100A1	-0.921
RPL6	0.0821666666666667
DNAJB6	-0.1787
NAGS	0.0799
C2orf58	0.1025
KERA	0.177666666666667
MT1X	-0.539
UBE2B	0.1254
KEAP1	0.00525
MST1	-3.122375
OMA1	0.122
ABLIM2	0.5245
BCL2L13	-0.123
JAZF1	0.118666666666667
TMEM63B	0.5805
S100A8	0.0118
ARFIP2	1.895
UROS	0.5515
KHDRBS2	-0.15
POLQ	-1.324
SOAT1	-0.73675
SPAG4	-1.3295
MRPS30	-1.20833333333333
LOC494141	0.1825
OR2T11	0.248
ORAOV1	0.418
ZNF184	-0.124166666666667
TCEB3B	0.304166666666667
ADAM21	0.6845
GDPD1	0.04875
SPINLW1	0.111
PRR14	1.11283333333333
KCTD9	-0.5176
NUDT3	0.1895
KIAA1822	0.3146
HIST1H4K	0.7395
DFNA5	-1.761
GABPA	-0.1995
C14orf44	-0.67225
POLB	-0.171625
PTAR1	-0.66175
SEC31A	0.8948
TRIM58	1.623
TAS2R14	-0.113
VPS8	0.921375
H1F0	0.7245
PRKCB1	-2.16016666666667
UGT2A1	0.5215
TOR1B	0.08325
LSS	0.140916666666667
C2orf19	0.774
HNRNPC	0.574785714285714
TMEM100	-1.86483333333333
LOC116349	-0.16325
OR51M1	0.4575
CCDC142	-0.03125
ISG15	0.83125
ZCCHC14	-0.656125
CREBL2	0.377375
TGDS	-1.8205
DC2	-0.75175
CACNA2D3	-0.668642857142857
ZNF429	-0.237625
LYPD6	0.983
SUCLG1	0.589666666666667
OR51I1	-0.101
MAGEH1	-0.3115
PRPF40A	-0.3985
SMR3A	0.409
SPINK2	-0.86875
THAP2	0.688375
NPY5R	-0.03475
IRF4	-1.569375
SPESP1	-1.37283333333333
OR10S1	0.364
DTD1	0.52825
TUBE1	-0.29725
DDX19A	-1.765
PDPN	-2.501
TMEM34	1.035
MGAM	0.77975
COL3A1	4.33705555555555
GFM2	-0.9493
OR5A2	0.371
PSG9	-0.69125
ARHGEF11	0.3285
IVNS1ABP	-0.7021875
SIGIRR	1.52875
DUSP19	-0.238
DNAJC14	1.1409
ACSS1	2.150875
IL1RAPL2	-0.007
C4orf30	-0.24925
SEPT4	1.6015
LANCL3	-1.518
SPAG17	2.4115
PRDX3	0.348625
HNF1A	-0.338125
P4HA2	-0.727
RFWD3	-1.20433333333333
MOV10	0.1835
DNAJA5	-0.693857142857143
LOC729440	0.0045
LOC200383	0.62675
SMC2	0.044
MIXL1	-0.694
TMEM9	0.5545
FAM86A	1.1395
ZNF174	0.7185
MYH14	-1.08725
CCR8	0.2715
VPS37C	0.990166666666667
GPATCH1	-0.209666666666667
B3GNT8	1.274
TBX4	-0.08475
CNR2	0.145166666666667
PCDH1	0.64475
C5orf29	1.470875
OCIAD2	0.65075
PLCG2	0.08
KIAA0247	0.89725
HRH3	0.8552
CAPN13	2.18275
CCR1	-1.0019
MGC15523	-0.0289444444444444
UVRAG	1.59033333333333
DNAJA2	-0.654166666666667
ITGA2B	0.608
CLDN5	2.5715
PTPRN2	1.73314285714286
ZNF512	0.0366666666666667
PSAP	0.755071428571429
CCDC140	-2.031
LRRC55	-0.25575
CYP26C1	0.146
C8orf47	-0.732
LYN	-0.265375
DUSP6	-1.80216666666667
TGFB3	2.2142
ELK1	0.0468
PCDH11Y	0.739
HGD	-3.24625
C17orf58	2.222
MYO3A	0.1195
SERPINE2	-5.76933333333333
AARSD1	-0.242
C14orf73	-1.01525
ADAM33	-0.2255
ZNF491	0.5535
MAPK6	-0.334166666666667
TCN1	3.444
SLC24A6	-0.0685
UBE2R2	-0.148
H1FNT	0.0785
TATDN2	0.924333333333333
LILRB1	0.74875
P2RY5	0.0885
NUCB2	1.73925
C2orf37	0.62025
SNX27	0.189166666666667
MTA3	1.2715
FOXO4	0.03275
ID4	-2.34233333333333
SOX5	-2.08283333333333
PXMP3	0.498375
OR52M1	-0.078
SFT2D3	0.594125
INA	2.6565
MCOLN1	0.56775
NFIX	-1.3967
CLEC14A	3.68483333333333
HIBCH	-0.376666666666667
PLA2G5	0.449
TIMM10	-0.135166666666667
MED17	-0.1963
COL4A4	1.553
TPP1	0.482666666666667
GJA3	-0.726333333333333
TMPRSS5	-1.40825
AADACL3	0.327
DNMBP	-0.017
ENPP5	1.96116666666667
NQO1	-1.9396
ZSCAN2	0.761625
SEC24C	-0.219333333333333
GTF2A1L	0.172
AXIN2	-0.7228
FAM33A	-0.466833333333333
C16orf13	0.595875
SPNS2	0.42975
TAF1	-0.6225
AP1G2	-0.0343333333333333
RBM42	-0.6725
HCN2	0.407166666666667
EFHB	0.313666666666667
RUSC1	1.2935
GRIK5	-0.0095
USP21	0.485333333333333
ATAD3C	-0.09775
ORMDL2	0.967625
PRSS7	-2.04025
PSAT1	-2.05275
FLJ13195	1.32016666666667
TBC1D1	-0.0298333333333333
IFNG	1.47175
OTOS	0.18
ZNF773	-0.0513333333333333
EMD	-1.74975
RETN	-0.03125
CCL8	1.45
APH1A	-0.3835
COX18	0.2785
GTF2IRD2	-0.06525
CCDC82	-2.18008333333333
PAFAH2	0.7936
NPEPL1	-0.1462
RP11-114G1.1	0.977
TP53INP1	0.911625
ZNF300	0.541333333333333
FOXL2	-1.96125
LARP2	0.473083333333333
LATS1	0.231
HTR6	0.1175
SPOCK2	0.458333333333333
RNF144B	1.30866666666667
HTATIP2	1.275875
MGC10334	-0.133583333333333
CENTA2	1.53316666666667
FGF2	-2.25525
FXYD7	0.014
PHYHIPL	0.086875
GPR34	3.14075
DDX6	-0.1765
OR10W1	0.202
LHFPL1	-0.119
ZNF313	0.053
VPS28	0.44575
AP3M1	0.6676
AKR1CL2	0.18325
TRAF4	0.423625
OR2B11	0.222
C19orf12	-0.205666666666667
AKAP9	0.2325
C1orf62	0.31375
SLC20A1	-0.5125
FAM112A	0.07375
LDB2	0.500125
MRPS23	-0.18525
KLK5	-0.319875
SPTB	-0.2074
EFEMP2	-0.456
EFNB2	1.639875
PCM1	-0.649857142857143
NMNAT3	-0.5265
TSG101	1.37616666666667
C8orf40	-0.021
NOB1	-2.00775
ABHD3	-0.7545
GTF3C4	-0.432375
PIGN	1.54166666666667
GALNTL1	0.1395
AEBP1	1.36675
OR9Q1	0.5045
ANKRD2	-0.439125
CCL28	-3.8005
TRIM38	0.4785
TMCC1	-0.186416666666667
SMG5	0.4315
LRRC7	-0.038
NCAPD2	-0.812333333333333
C6orf153	-0.2355
C1orf74	1.138
OTUD6A	0.262
DCP2	-0.936333333333333
TMEM24	0.2135
RPL18	-0.700166666666667
TMEM177	0.6155
LRRC37A3	1.029
C1D	-0.0565
LDHC	-1.20975
UBE4B	0.593333333333333
NIT1	0.543625
BTN3A3	1.259875
RASD1	-0.04075
COMMD3	0.22
SHFM1	-0.7275
BIRC8	0.682
DUT	0.30025
C12orf51	0.557
LRRC59	-0.255166666666667
LY6H	0.92725
WDR22	0.31875
EDEM1	-0.0457142857142857
ADH1A	0.7365
PANX2	0.6587
CYP11B1	0.163
CDC73	-0.0225
GPR172A	0.09825
GSTM3	0.505846153846154
KCNA5	0.629125
SERAC1	0.301666666666667
NFATC2	-0.0485
ANAPC5	0.5561
C15orf24	0.39475
NFATC2IP	0.148666666666667
TNRC6C	0.411333333333333
MGC102966	-3.161875
FGD5	0.250833333333333
MED9	-0.27925
RAB13	-0.0643333333333333
C15orf49	0.2575
CRYGS	-0.3507
C12orf53	-0.7814
LOC283693	0
COX6B2	-0.074375
PHF14	0.994625
FAM3A	-0.6645
RPL13	-1.5118
PRDX2	0.6768
FLJ34047	-0.1895
PRMT3	0.88825
KCTD19	-1.472
TRIM10	-0.404333333333333
MGC26597	0.0593333333333333
GCNT4	-0.34075
GPRASP1	-0.53725
CDKN1C	-0.750833333333333
RHBDL2	0.3697
HSPH1	-0.76725
AQP1	2.073875
COL17A1	-2.8589
GFAP	0.188875
CDC16	0.224
KIAA1614	-0.2355
C6orf118	-0.364833333333333
ZSWIM5	0.8685
FAM83F	1.63
LYNX1	0.545875
SYNPR	-0.75775
XG	1.83366666666667
PRSS16	-2.2685
KIF13B	0.0770714285714286
PCDH9	-0.936
HIST1H2AH	0.632833333333333
RBM18	-0.397
ZNF626	0.2945
HEXIM2	0.722833333333333
ITFG1	-0.6345
TUBG2	-0.4475
SFRS7	0.10025
C9orf14	1.121
EXTL1	-0.83775
GBP3	0.717666666666667
WDR5	-0.1815
RARG	0.064
MYO7A	0.72025
CECR6	2.54
C13orf3	-0.12
SFRS18	-2.059625
ACVR1B	0.186833333333333
PSMD1	0.823
C7orf31	0.437333333333333
ILVBL	0.523
IFNGR1	0.72925
RNF186	0.66
NOL9	-1.328
MAGEL2	-0.1905
SLC29A2	0.06125
NHSL1	-2.245
RBMX	0.2655
PSORS1C2	0.29775
RAD51L3	0.833333333333333
LCN6	0.276
ORAI2	-0.846875
BRUNOL6	0.4511
OR4K5	-0.268
CDC123	0.239375
MSLN	-1.54716666666667
WWTR1	-1.86416666666667
ZNF700	-0.433166666666667
COBL	1.03775
PPP1R16B	0.531375
GAS7	-0.4101
MDN1	-1.003875
HAAO	0.0845
C9orf68	0.623
TNFAIP2	0.56125
FOXN1	0.189
hCG_2033311	0.5215
ATP6V0D2	-0.1876
RPL41	0.584875
SLC38A1	1.87025
ARHGAP6	-0.74875
ADAD2	-0.25025
PHF20L1	0.9970625
MCM3AP	0.9365
ST3GAL3	-0.836833333333333
SNX1	0.759166666666667
ELF5	2.41175
PARP3	-0.64
RBM8A	0.082625
LINGO4	-0.0045
ITGA9	0.125666666666667
ZFR	-0.0135
ACSL6	0.2465
FLJ20699	-0.7717
DAOA	-0.113
FABP4	1.37475
KCNB1	1.07175
CANX	-0.1226
SLC25A28	0.0941666666666667
ADIPOR2	-0.058375
ECHDC2	0.819625
SMA4	1.469
FRZB	2.120625
PABPC1	-0.254
DMRTB1	0.037
APOBEC3G	0.7245
CATSPER2	0.107333333333333
CUEDC1	-0.639833333333333
STARD9	-1.798625
CLDN8	0.21325
LOC23117	-0.4925
E2F6	0.575277777777778
TMEM126B	-1.1925
DPY19L4	1.276
GIMAP5	2.59416666666667
NDUFA9	-0.427166666666667
FAM77C	0.4295
CTPS2	2.01575
LOC51035	-0.483625
WDSOF1	0.076
EGLN3	-1.597
PITX3	0.176333333333333
OR52E8	0.3575
GRM4	0.469
KLK1	-2.5945
GPM6B	-1.375875
RRAGD	-1.383
PAGE5	-2.86775
UCHL5	-0.6815
ULK3	0.163333333333333
AIM2	0.884
PNO1	0.149166666666667
OR2F2	-0.099
GNAT2	-0.193
SIX1	1.5955
ST13	0.541833333333333
ZBTB44	0.1795
TIMP2	-0.743
ZMAT4	-2.8615
GTF2IRD1	0.978333333333333
ZNF19	0.0463333333333333
ZNF714	-0.35225
RSC1A1	0.43625
C9orf80	0.201
PSMA8	0.385833333333333
TMEM141	1.75275
COX4I1	-1.18785714285714
CTAGE1	0.636
DTWD1	-0.68525
HSD11B1	1.3975
KRT6B	-0.22825
ARID4B	0.6605
LHFPL3	0.0175
WWP2	-0.201166666666667
ZNF326	-0.131
RGPD1	-0.391
CTSH	0.7255
FASTKD1	-0.07625
PAF1	0.314
TTC9C	-0.25425
IFT57	-0.0429
PRSS36	-1.8035
IL20RB	-2.2445
ZNF592	0.342833333333333
DCTD	-0.0167
CFP	0.5955
MFNG	-0.522375
JMJD2B	0.65025
ALDH3B1	-0.582125
THSD4	0.741333333333333
KCNJ5	1.61183333333333
LMNA	0.051
TBCD	1.23475
ZNF250	-0.338333333333333
CASQ2	0.921
PEG10	-2.27383333333333
PRAME	-4.2674
NP	0.17825
TRIM59	0.222333333333333
ZNF12	-0.007875
XTP3TPA	1.9245
SIGLEC7	0.3371
PANK4	-0.236
FAM70A	-1.49483333333333
SNED1	-0.59125
HIP1	-0.3018
RAET1E	-0.598666666666667
AMAC1L2	-0.2635
AHNAK2	1.14141666666667
TOE1	-0.4545
RECQL4	-0.80375
SPRYD3	0.4695
DPAGT1	0.38425
MAGED2	2.7226
ANKRD55	-1.38777878078145e-17
TRPS1	1.185
DOK7	0.49425
TFPI2	-7.17075
GTF2H3	-0.251166666666667
CYP4F11	0.120875
LHX2	-3.55716666666667
ATG16L1	1.04416666666667
ASB12	0.2115
C1orf116	-0.143125
NF2	-0.49755
POM121	-0.4603
PHYHD1	-0.2241
TXNDC17	-1.022
DKFZp779O175	0.254
NUP62	-0.0469285714285714
MYO18B	-0.772
