Hybridization REF	TCGA-E2-A15O-01A-11R-A115-07
MRPS6	0.04875
ABCB11	1.0985
KCNC2	6.874
CDH19	-1.52083333333333
C9orf123	0.6035
SSH3	1.876875
LDLRAD1	-1.34975
CCBE1	-1.15325
ZNF135	2.18325
TAAR1	-0.619
WFDC12	0.155
CCDC42	0.0045
FLJ12529	-0.44625
PER1	-0.811666666666667
TIMM50	-0.503833333333333
SMARCAD1	0.0563333333333333
FAM26C	2.392
TP53TG3	-3.17983333333333
SH3RF1	1.9298
LMCD1	1.30975
GPR63	-1.181
FLJ21986	-3.38325
AIFM3	-0.90825
MICAL1	-0.1865
BLZF1	0.898333333333333
IQCA	0.114333333333333
PCDHGC3	-0.238
SAC	0.29875
BCL6B	1.324
DDO	1.9085
MARCO	2.089
DCHS1	0.825833333333333
C1orf170	0.2815
CD200R1	1.36183333333333
C22orf15	-1.032
SEPT11	0.837666666666667
ADNP	0.3985
UST	0.6754
C13orf34	-1.59383333333333
RFFL	0.0794285714285714
APBA3	0.217
C2orf60	-0.223
CUTL1	0.1853
PMS1	-0.598
ZNF689	1.1095
EIF3E	-1.6735
IL9	-0.0295
RPL31	-0.509125
LY9	0.691
ATP2B3	0.02325
KDELR2	-0.2045
TFCP2	0.750875
NLRP12	-0.08725
FLJ45422	-0.3195
TLE4	-1.8544
ZNF570	-0.1105
FLJ43806	0.2075
TLK2	0.096
CIR	1.16975
MARS2	0.6625
COL24A1	1.93925
SDF2L1	-1.372
HIBADH	-0.150333333333333
IGFBP3	-2.20071428571429
C12orf23	0.452375
PSPC1	-0.182
C20orf43	0.33325
TRAV20	0.266
ARHGAP24	2.887125
KIAA1975	0.723875
C1QA	2.2795
DNTT	-4.408
C10orf6	0.3835
C11orf41	-0.51225
HNRPF	0.722125
COL11A1	4.40766666666667
UBAP2	0.424833333333333
CDKN2AIPNL	-0.1615
C20orf174	3.04725
SPRED2	0.8605
PLA2G12A	0.543333333333333
ICEBERG	-2.67633333333333
SCN10A	-0.364
C11orf65	-1.2895
GBP5	3.60175
PITPNC1	-0.413
POU3F3	-0.645
NCOA7	0.389625
LIN7C	0.1123
LOC348840	-0.976
NKX2-2	-3.762
ANKRD13D	0.799
LOC123688	-0.75675
FUT2	2.07383333333333
TAAR8	0.326
FZD4	0.07525
PNMA3	-1.8685
OR4L1	0.3255
WIT1	-2.5935
EXOC3L	0.98275
ATPBD4	-0.3188
KRBA1	-0.30925
UBXD6	-1.412
HOXB7	-1.58814285714286
C7orf23	-0.4595
UNQ338	-0.10125
STAB2	0.4855
CDC20B	0.104666666666667
IRF9	2.08075
CENTG1	-0.320416666666667
TNPO2	-0.0245
MCPH1	0.545875
BMS1P5	-1.0745
SLC26A7	1.429
HIST1H3J	-0.2895
C9orf3	1.7806
LBH	0.255375
MYO1D	0.604625
PTDSS2	-0.0245
NFU1	0.3945
DEPDC4	-0.70725
WNT7B	1.035
GLP2R	-0.437833333333333
SETD4	0.1653
DYNLT3	-0.5608
FKBP11	-1.9665
SESTD1	1.65016666666667
FLII	0.4455
RPS16	-0.2825
CHPF	-0.268666666666667
CSNK2A1	0.305
SUMO1P1	0.24925
FKBP6	0.0685
ZNF214	1.94266666666667
TWIST1	1.58883333333333
DDX56	-0.137166666666667
TRAM1L1	2.4422
EPO	-0.690833333333333
MRPS18B	-0.0735
ZNF682	-0.0985
RPL14	-0.0975
MAFF	0.043
LOC51136	0.47475
LY96	-1.19125
DDX20	0.072
ABTB1	0.306
ARL5A	0.1444
CCT6A	-0.88275
HEPACAM	-1.51566666666667
EHHADH	0.0881666666666667
RBAK	1.28616666666667
CGB1	0.8415
ITGB5	-0.6053
YIPF3	0.766
FKBP2	-0.627
NR1D1	-0.000599999999999995
TMEM110	-0.1005
NEK2	-0.301
PRAMEF8	-2.75825
C20orf52	0.0143333333333333
PCDHGA3	0.83
VWA3B	-0.16425
NDUFA5	-0.089625
THAP9	1.637
FLVCR2	-0.230666666666667
AP1S1	-1.344375
SMAD6	0.2225
SAV1	-0.664375
SAT1	0.995
ZNF251	1.327
ADAMTS7	-0.4656
RPP38	0.44125
C1orf211	-1.1405
YPEL2	1.2076
RBMS1	-1.86325
ZNF445	-0.0666666666666667
NRXN2	0.207666666666667
PGBD4	0.618875
UGT2B28	0.65925
WBSCR16	-0.3542
NLRC3	0.513125
ASTL	0.2545
ST6GALNAC1	-1.65275
ZADH2	0.392375
MLLT4	-2.14975
ARL6	0.1365
MEF2C	-0.39675
CBFA2T3	-1.0665
AFF3	2.18614285714286
COG7	0.924666666666667
MYB	1.32533333333333
PLXNA3	0.4975
XRCC2	-1.781
MMS19	0.012
ST8SIA5	-1.17225
CHPT1	1.45483333333333
KIAA1712	-0.074125
OR6X1	0.71
ACTR3	-0.06075
UGCG	2.01966666666667
OR4P4	0.46
ZAP70	-2.40525
LPP	0.055125
ZNF485	0.099
PTPRCAP	-0.14275
IL12RB1	0.29775
ATRX	0.1892
CHST8	-0.934625
C14orf109	0.26375
ARV1	0.13775
NMB	-1.10585714285714
COX5A	-1.02266666666667
EIF6	-0.17475
MPPED2	1.10083333333333
SEMG1	-2.452
CHRDL1	-0.617
TRAF3IP2	0.71
WNK2	0.403125
LILRA4	1.54816666666667
LAMA2	3.24475
PXT1	0.451
RLBP1	-3.75325
CD300C	0.3055
SLTM	0.45025
FLJ10404	-0.0729375
APOBEC3D	-1.90983333333333
RENBP	0.167333333333333
ATXN7L1	0.598125
NID1	-0.087
TUBGCP3	-1.05825
ITIH5	0.669944444444444
CCDC110	-0.479
C8A	-3.2105
MGC87042	-2.771
HOXC13	2.70375
TFDP2	-1.65375
HCP5	1.61275
POLI	0.728
UCN	0.00650000000000001
ZNF764	0.9195
C8orf45	0.029
FHL3	-0.55275
SPATA5L1	0.11875
MMRN2	2.3815
NDST1	-0.236666666666667
COL20A1	-0.548
ZNF248	-0.266166666666667
PELP1	0.112666666666667
MBL2	-3.76983333333333
RNF41	0.85725
C5orf24	0.441625
THOC5	-1.02625
SERINC3	0.16825
RP11-151A6.2	0.05275
CDCP2	-0.192
HIST1H2AA	0.1805
C11orf75	-0.4635
FKBP7	-1.08975
DDOST	-0.7765
GPNMB	0.123166666666667
TTF2	-1.51066666666667
KCNT1	-0.265833333333333
SLC39A14	-0.9585
NGRN	0.8387
GPR137B	2.17675
MECP2	0.107
PSMA1	-0.6105
C16orf73	-5.219
TMEM60	-0.385833333333333
CSN3	0.1915
NOS1	-0.155166666666667
RAB7L1	-0.360333333333333
YBX2	1.1795
KIAA1166	-1.405625
FUBP3	0.86
ABCG1	2.718
ACACA	-0.602416666666667
ARL11	1.2854
ATOH1	-0.088
ODF1	-0.3355
CREB3L3	-1.7795
TMEM127	1.04085714285714
DSCAML1	-0.399
PLN	0.959166666666667
LYPLA1	0.303833333333333
PRDM9	-2.2755
SASP	0.20625
PLUNC	-0.0181666666666667
INTU	0.89375
HISPPD1	-0.321
LNPEP	0.113333333333333
YARS2	0.25
APCDD1L	-0.944
ZCCHC4	-0.2792
FBXO22	-0.0271666666666667
TTLL13	0.1535
ZNF669	0.7245
PTGDR	1.89425
DDX27	0.78225
KIAA0409	-0.271
GJB6	0.667
ASB8	1.353
PLP2	-0.185833333333333
MEPE	-0.2755
OR10J5	-0.6865
KRT222P	2.066
COQ7	0.811666666666667
C1orf101	2.312
RERG	4.6991
CHMP5	0.4525
THAP11	-0.150875
ZNF43	0.818666666666667
ZRANB3	0.238166666666667
KRT13	-0.109125
MRPL19	-0.803875
RBBP9	0.2805
SPATA17	0.294
BXDC5	0.269166666666667
PAFAH1B1	-0.391333333333333
MAGEE1	0.49175
OSTF1	0.7745
KIAA0323	0.481
TXNDC13	-0.0211666666666667
CNTN4	0.416125
LCE1B	0.14
UNQ501	1.18125
ZNF154	1.02925
C3orf64	-0.03
SYT5	-0.2363
PON1	-0.322833333333333
FLJ10357	-0.4385
ATP4A	-2.1325
GNPDA1	-0.0961666666666667
MGAT1	0.193833333333333
C14orf121	0.2745
SLC35B2	0.0925
MIER3	-0.201666666666667
CHEK1	-1.5705
ZNF8	0.6845
TXNDC1	-0.726333333333333
CKB	-0.7265
RTN3	-0.425714285714286
FZD2	-0.0115
PART1	-1.082125
PSMB6	0.0555
PCDHB8	2.3175
PHC3	0.0614
PPP1R8	-0.584
NOVA2	1.25066666666667
TNFRSF11B	-3.02575
GOLPH3	0.3945
UBLCP1	-0.521
SUHW3	-2.13
TTLL1	0.285
OPN4	-0.0065
OR13G1	0.2215
ZPBP2	-0.1734
HSD17B11	-0.909625
C9orf50	1.1865
DHDDS	-0.404714285714286
CTSW	0.5376
NEFM	-2.17033333333333
MRPL28	0.17975
SYN1	-0.346666666666667
PIGV	-0.2145
ZIM2	2.28325
APBB1	-0.086
SND1	-0.12875
C1orf123	0.5825
CHD3	0.5295
BHLHB8	-0.02525
RNASE2	-0.271833333333333
BCAP31	0.27175
SLC25A44	0.759666666666667
CHD6	1.3234
PIB5PA	1.67476923076923
SELS	0.629625
LOC541471	-1.3685
FAT2	0.537
ZNF81	0.4145
OR4C16	0.207
FLJ10081	0.3148
LRRC4	0.391
CS	0.011
N4BP2	0.702625
IGFBP7	1.03775
ZNF318	0.37325
NDNL2	0.89225
ZNF609	0.983625
SIRT4	-0.60125
EXOSC10	-0.95225
ECE2	-0.583666666666667
OVGP1	1.62525
GTPBP3	-0.387
PACS2	0.521
C19orf36	0.187833333333333
ARL4C	-1.080625
ATG4B	0.04075
UBQLNL	2.1925
RHOXF2B	-2.9485
PLEKHG2	-0.798
GALR1	-0.889
AQP4	-0.303666666666667
HDAC7A	0.5225
DCUN1D3	0.093
OR8A1	-0.2125
CCRN4L	0.201375
CBR4	-0.0138333333333333
KIFC1	-0.954666666666667
SLC7A14	-1.7945
LHX5	-0.237
TRPC7	0.0385
LPXN	-1.07975
SERPINA1	-1.839875
RPS13	-0.2542
BPIL3	-0.4575
PRKAA1	-2.67825
FADS2	0.5332
ENAH	-0.2761875
PRO1768	-0.072
APBA2BP	0.3195
LIPH	2.45033333333333
C3orf33	-1.3045
RCC2	-0.4995
ALDH1A2	-3.2893
RNF103	2.1625
AHCY	0.105625
ALG12	0.0425
CCL17	2.50475
ZNF543	1.2725
ESRRG	1.6792
CNGA1	0.89075
RDH5	-0.823
OTX1	-0.4913
PTGFR	-2.193
CDR2	0.58125
SELE	5.332
NLGN2	0.297
EXOSC9	-0.192
ZNF566	1.07633333333333
KLRC2	-4.5755
GPR12	0.24
KIAA0196	1.31025
PDRG1	0.4835
SSR3	-1.2805
MSI1	-0.044
CST9	2.6565
CC2D1A	0.250625
PLAGL1	-1.18488888888889
ZNF778	-0.6595
RNF2	-0.525875
KLF6	1.15216666666667
THBD	0.801
tcag7.1314	0.848
NR5A1	-0.439166666666667
ABCD2	-0.1945
DNAJC7	-1.4035
CLEC4C	0.158
TM2D3	0.502
CCDC4	-1.372
PLAC2	1.45725
DCD	1.2685
FAAH	1.654625
POLA1	0.0975
TM7SF2	0.313375
FLJ39822	-2.132
FLOT2	-0.00375
MAP4K1	-0.4455
SRP68	-0.071
C21orf74	0.3735
ARPC5	-0.160875
LOC126075	1.40075
HECW2	0.3885
ZDHHC4	-0.082
ANKRD42	0.6967
PDE9A	-1.50283333333333
ABCA8	0.4225
NDUFS2	-0.2
UBR5	1.080625
BTBD16	-2.55575
LOC554174	0.2845
ZNF20	1.0735
KIAA1843	0.1605
WDR17	-1.438375
C15orf33	1.267
RNF113A	-0.16025
CAMKK1	-0.8681
CLCN2	-0.62525
ANXA6	-1.239
LOC340069	0.0905
EMID1	-0.0385
DPM3	-0.846333333333333
ELA1	-0.0715
SLC25A13	-1.0685
KRT24	1.43025
SMPD1	-0.476833333333333
TH	0.56275
COL6A2	-0.139214285714286
ANKS1B	3.17675
GPR126	-3.4197
ZC3H12A	-0.126166666666667
TMEM47	-0.758
C2orf51	-0.137
C1orf88	2.28966666666667
HSF2BP	1.96875
AKAP10	0.4475
RPAP3	0.2055
KLHDC8B	0.792875
STOM	-0.0064
MUPCDH	-0.00875
C10orf72	-0.747125
PLEKHA3	0.6475
TCP11L1	-1.191
CWF19L1	0.3415
SPEF1	1.54392307692308
YSK4	0.03325
ELN	0.6635
SAMD8	0.142
MPI	-1.2215
MEPCE	0.1508
ABCC3	-1.017875
NANOGP1	-1.9785
KCNK17	1.043625
HLA-DMB	2.9375
RRAGA	1.023
ANGEL1	-0.1935
RBM32B	-0.1155
CPN1	-2.7865
MGC52282	-0.3234
HLA-A	0.822083333333333
OR9G4	-0.072
EDNRB	-2.52675
SCD	-0.538857142857143
C14orf80	-0.0065
BAGE2	0.8525
RABL4	0.703
RCVRN	-0.833
SHANK1	0.039
NLRP7	-3.44125
CD226	1.19125
STAT3	0.871625
SYNJ2	-0.0802
TPCN2	1.78816666666667
WDR36	-0.7775
MBD4	-0.54625
ROBO1	-1.6298
ST3GAL6	-3.41875
SLAMF8	3.257
ATN1	0.325
GPR141	0.3075
KRT36	-0.508
TPH1	0.206
DDX52	0.367
ZSCAN29	0.166666666666667
TRPT1	-0.686
DPEP3	0.152
DENND4A	-0.01675
TSPAN16	-0.169
PTCHD2	-0.4835
LOC145814	-0.2425
CAP1	0.2315
EIF5A2	-2.445
NT5DC3	-0.696125
SEPT9	-0.79725
SEZ6L2	1.084375
EGFLAM	2.42375
VPS11	0.499625
NDUFB5	-1.2635
CIDEA	1.93716666666667
IER5L	-0.11675
N6AMT1	0.96675
FAM83C	0.0745
OXR1	0.8455
IRX1	0.1915
DGKB	-1.646
GCN5L2	-0.53
MIR16	1.402125
FBXW9	-0.0285
WDR4	-1.39883333333333
PDC	-0.1215
VPS33B	-0.0265
HEXB	-0.77525
FLJ32214	0.2005
TCEB3	-1.03475
CRLF1	-3.22125
ABI3BP	2.32875
C8orf22	-3.701
PYCR1	-1.227125
KIAA1706	-0.627
CDK5R2	0.03675
WAS	-0.021
C12orf60	2.22375
CCBL2	0.42575
MADD	-0.01675
C5orf34	-0.968
WDR42A	1.2086
KLF12	-1.8555
HSPA1A	2.8565
ITM2C	-1.89166666666667
DAPK2	2.43733333333333
LOC442590	1.259
SUMF2	-0.378375
CENPA	-1.36823076923077
TMED5	-0.529
CDH6	-1.3404
BRP44	0.110625
THG1L	-0.2755
GABRA2	-3.043
C14orf166	-0.32875
MYL1	-2.08833333333333
TNFSF18	0.0715
PAP2D	-1.30316666666667
PPIB	-0.28725
KLHL4	-0.913625
SFN	-0.385
CCDC127	0.5995
FRAP1	-0.48825
GOLGA5	0.924
SDCCAG1	0.13525
MGC21675	0.557333333333333
C10orf95	-0.2875
KIAA1345	1.13033333333333
C1orf163	-0.978
LACE1	-0.6565
OR10K2	-0.6425
CENPN	-2.07468
TMED2	1.3675
UGT1A6	-1.993
ANG	-0.9415
U2AF1	0.128333333333333
CASC2	1.49316666666667
NMT2	-1.7535
OSGEPL1	0.21625
DFNB31	-0.2085
SLC6A20	0.4345
DKC1	-0.615
FXYD4	-1.26725
WDR64	-0.157
MGC5590	0.394
CREBZF	2.45866666666667
DAZ1	-0.74275
PRPSAP1	-0.1745
GCHFR	-0.814
TTC7A	-0.204625
LOC196993	1.609
UBD	1.80016666666667
S100A1	-0.119375
RPL6	0.0716666666666667
DNAJB6	0.7256
NAGS	0.6417
C2orf58	-0.1775
KERA	0.2005
MT1X	-1.1776
UBE2B	1.1402
KEAP1	0.3065
MST1	-1.87575
OMA1	0.8
ABLIM2	1.50925
BCL2L13	-0.181
JAZF1	-1.35483333333333
TMEM63B	0.4505
S100A8	-0.5394
ARFIP2	0.20075
UROS	-0.11975
KHDRBS2	-2.259
POLQ	-1.4755
SOAT1	-1.338
SPAG4	-1.0915
MRPS30	0.428
LOC494141	-0.469
OR2T11	0.0485
ORAOV1	2.3519
ZNF184	0.0323333333333333
TCEB3B	-0.166166666666667
ADAM21	-0.1805
GDPD1	1.9265
SPINLW1	0.2305
PRR14	0.887
KCTD9	-0.4865
NUDT3	0.04225
KIAA1822	0.3214
HIST1H4K	0.1555
DFNA5	-2.5025
GABPA	0.85975
C14orf44	1.324
POLB	-0.384875
PTAR1	-0.896
SEC31A	0.9436
TRIM58	-2.55525
TAS2R14	0.5935
VPS8	-0.273375
H1F0	1.10366666666667
PRKCB1	-2.95616666666667
UGT2A1	0.3555
TOR1B	-0.09575
LSS	-0.984083333333333
C2orf19	0.097
HNRNPC	0.371142857142857
TMEM100	-2.50166666666667
LOC116349	0.1005
OR51M1	0.0355
CCDC142	0.54275
ISG15	1.22325
ZCCHC14	-0.440125
CREBL2	1.453875
TGDS	-1.68325
DC2	-0.4345
CACNA2D3	-2.33492857142857
ZNF429	0.13925
LYPD6	0.132333333333333
SUCLG1	-0.229
OR51I1	-1.4545
MAGEH1	1.0445
PRPF40A	0.4295
SMR3A	0.371
SPINK2	-1.80575
THAP2	0.71425
NPY5R	5.4735
IRF4	-2.328875
SPESP1	-2.33183333333333
OR10S1	0.0405
DTD1	-0.47925
TUBE1	-0.61725
DDX19A	-1.062
PDPN	-1.762375
TMEM34	0.662333333333333
MGAM	2.68225
COL3A1	3.99161111111111
GFM2	0.0775
OR5A2	0.1065
PSG9	-1.30325
ARHGEF11	0.364333333333333
IVNS1ABP	-1.371375
SIGIRR	0.8615
DUSP19	-1.403125
DNAJC14	1.275
ACSS1	1.620625
IL1RAPL2	0.72
C4orf30	0.7545
SEPT4	1.92925
LANCL3	-2.8565
SPAG17	1.774
PRDX3	0.5275
HNF1A	-1.712625
P4HA2	-0.889125
RFWD3	-0.970166666666667
MOV10	-0.4275
DNAJA5	0.313
LOC729440	0.2635
LOC200383	0.57725
SMC2	-1.177
MIXL1	-1.65583333333333
TMEM9	-0.18925
FAM86A	1.167
ZNF174	1.4699
MYH14	-0.441
CCR8	1.073
VPS37C	0.201
GPATCH1	0.376333333333333
B3GNT8	1.281
TBX4	-0.38325
CNR2	0.387333333333333
PCDH1	1.087
C5orf29	2.95275
OCIAD2	1.52275
PLCG2	-0.449
KIAA0247	1.476375
HRH3	-0.0663
CAPN13	2.833
CCR1	-0.4596
MGC15523	-0.0627222222222223
UVRAG	0.285166666666667
DNAJA2	0.915
ITGA2B	-0.276
CLDN5	2.490875
PTPRN2	-2.007
ZNF512	0.00433333333333333
PSAP	0.234928571428571
CCDC140	-2.582
LRRC55	-0.1085
CYP26C1	0.2715
C8orf47	-1.334
LYN	-0.642
DUSP6	-0.259333333333333
TGFB3	1.96973333333333
ELK1	-0.0565
PCDH11Y	2.21233333333333
HGD	-2.79325
C17orf58	1.15175
MYO3A	-0.373
SERPINE2	-4.00383333333333
AARSD1	-0.036
C14orf73	-0.64625
ADAM33	-0.52575
ZNF491	-0.197
MAPK6	-0.713833333333333
TCN1	2.1995
SLC24A6	0.468
UBE2R2	0.96225
H1FNT	0.11375
TATDN2	-0.0115
LILRB1	1.54275
P2RY5	0.144
NUCB2	0.2835
C2orf37	0.23675
SNX27	0.337333333333333
MTA3	0.744125
FOXO4	0.4765
ID4	-0.901666666666667
SOX5	-3.1695
PXMP3	1.01475
OR52M1	-0.2255
SFT2D3	0.2105
INA	-3.7905
MCOLN1	0.4875
NFIX	0.5762
CLEC14A	4.158
HIBCH	-0.527666666666667
PLA2G5	0.41
TIMM10	-0.6735
MED17	-0.1582
COL4A4	-0.4985
TPP1	0.0355
GJA3	-2.15883333333333
TMPRSS5	-1.0115
AADACL3	0.101
DNMBP	0.62975
ENPP5	-1.00033333333333
NQO1	-0.875
ZSCAN2	-0.307375
SEC24C	0.2505
GTF2A1L	-2.2615
AXIN2	-0.5524
FAM33A	-1.08125
C16orf13	0.595125
SPNS2	0.426
TAF1	0.49975
AP1G2	0.2355
RBM42	0.2585
HCN2	-0.438166666666667
EFHB	1.0935
RUSC1	0.198833333333333
GRIK5	0.0275
USP21	0.0655
ATAD3C	-0.17625
ORMDL2	1.4055
PRSS7	-3.9575
PSAT1	-4.708
FLJ13195	-0.143833333333333
TBC1D1	0.962333333333333
IFNG	2.42675
OTOS	1.0185
ZNF773	0.898166666666667
EMD	-0.93625
RETN	0.0925
CCL8	3.2365
APH1A	-0.147625
COX18	0.64925
GTF2IRD2	-0.04125
CCDC82	-2.27258333333333
PAFAH2	0.8053
NPEPL1	0.1257
RP11-114G1.1	0.509
TP53INP1	1.897
ZNF300	-0.165333333333333
FOXL2	-3.5335
LARP2	0.661916666666667
LATS1	0.6165
HTR6	0.0575
SPOCK2	0.883666666666667
RNF144B	2.50483333333333
HTATIP2	-1.257375
MGC10334	0.138083333333333
CENTA2	1.45933333333333
FGF2	-1.5525
FXYD7	-0.19225
PHYHIPL	-3.11025
GPR34	4.49925
DDX6	0.149833333333333
OR10W1	0.3125
LHFPL1	-0.1645
ZNF313	-0.296428571428571
VPS28	0.90725
AP3M1	-0.0915
AKR1CL2	-1.71975
TRAF4	0.040875
OR2B11	0.3535
C19orf12	-0.346166666666667
AKAP9	0.736333333333333
C1orf62	-0.15225
SLC20A1	-0.6179
FAM112A	0.37225
LDB2	0.2475
MRPS23	0.075
KLK5	2.20225
SPTB	-0.7533
EFEMP2	0.20475
EFNB2	1.1465
PCM1	1.60507142857143
NMNAT3	1.74525
TSG101	0.8755
C8orf40	0.304166666666667
NOB1	-1.48775
ABHD3	0.57175
GTF3C4	-0.14225
PIGN	0.620666666666667
GALNTL1	-0.11875
AEBP1	1.21375
OR9Q1	0.4935
ANKRD2	-0.245
CCL28	-1.73175
TRIM38	0.198833333333333
TMCC1	-0.178333333333333
SMG5	-0.021
LRRC7	-0.384
NCAPD2	-0.521
C6orf153	-0.517
C1orf74	-0.067
OTUD6A	0.359
DCP2	-0.8625
TMEM24	0.455
RPL18	0.141666666666667
TMEM177	-0.15975
LRRC37A3	0.5715
C1D	-0.578666666666667
LDHC	-0.05325
UBE4B	-0.471833333333333
NIT1	-0.035375
BTN3A3	0.4185
RASD1	1.710625
COMMD3	0.668
SHFM1	-0.544
BIRC8	0.0615
DUT	-0.134
C12orf51	1.134
LRRC59	-0.821833333333333
LY6H	0.86275
WDR22	0.752666666666666
EDEM1	-0.727142857142857
ADH1A	2.3645
PANX2	-0.1853
CYP11B1	0.46225
CDC73	-0.5295
GPR172A	0.2795
GSTM3	2.23869230769231
KCNA5	-0.66
SERAC1	0.741833333333333
NFATC2	0.075
ANAPC5	-0.0822
C15orf24	0.1475
NFATC2IP	0.452916666666667
TNRC6C	1.25316666666667
MGC102966	-1.148125
FGD5	0.338833333333333
MED9	0.13325
RAB13	0.173166666666667
C15orf49	-0.2425
CRYGS	-1.2155
C12orf53	-1.1734
LOC283693	-0.128
COX6B2	-0.576
PHF14	0.826375
FAM3A	0.146125
RPL13	-0.8082
PRDX2	0.1017
FLJ34047	-2.111
PRMT3	-0.27825
KCTD19	-2.139
TRIM10	-1.21616666666667
MGC26597	0.2488
GCNT4	0.63925
GPRASP1	-0.593
CDKN1C	1.08916666666667
RHBDL2	1.047
HSPH1	0.40125
AQP1	1.90025
COL17A1	0.3462
GFAP	0.087625
CDC16	-0.70475
KIAA1614	-0.339
C6orf118	-0.6266
ZSWIM5	0.71825
FAM83F	2.30475
LYNX1	1.283
SYNPR	-0.9625
XG	2.3815
PRSS16	-1.60825
KIF13B	0.589357142857143
PCDH9	-2.38975
HIST1H2AH	1.663
RBM18	-1.123
ZNF626	0.536875
HEXIM2	0.557833333333333
ITFG1	0.509
TUBG2	-0.169
SFRS7	-0.187
C9orf14	-0.0005
EXTL1	-0.053
GBP3	2.16583333333333
WDR5	-0.92225
RARG	1.209
MYO7A	0.2305
CECR6	0.037
C13orf3	-1.851875
SFRS18	0.00775000000000002
ACVR1B	0.293666666666667
PSMD1	-0.1165
C7orf31	-1.24466666666667
ILVBL	-0.4075
IFNGR1	0.6325
RNF186	2.09675
NOL9	-1.4445
MAGEL2	-0.949
SLC29A2	-0.04275
NHSL1	-1.6405
RBMX	-0.1725
PSORS1C2	0.04075
RAD51L3	0.0879166666666667
LCN6	0.902
ORAI2	-0.644375
BRUNOL6	1.0932
OR4K5	0.003
CDC123	-0.30475
MSLN	-0.666666666666667
WWTR1	-1.58533333333333
ZNF700	-0.247166666666667
COBL	0.74325
PPP1R16B	-0.2285
GAS7	-0.3717
MDN1	-0.115125
HAAO	-0.1045
C9orf68	2.092
TNFAIP2	0.556
FOXN1	0.716
hCG_2033311	-0.0958333333333333
ATP6V0D2	0.3166
RPL41	0.265625
SLC38A1	1.92725
ARHGAP6	-1.71608333333333
ADAD2	-0.421
PHF20L1	1.11425
MCM3AP	0.785833333333333
ST3GAL3	0.6165
SNX1	1.281
ELF5	1.8195
PARP3	0.6105
RBM8A	0.00249999999999999
LINGO4	-0.1765
ITGA9	-0.129333333333333
ZFR	0.22175
ACSL6	-0.783571428571428
FLJ20699	0.1944
DAOA	0.228
FABP4	4.512
KCNB1	-0.50125
CANX	-0.1758
SLC25A28	0.554666666666667
ADIPOR2	2.51825
ECHDC2	1.6785
SMA4	-3.15475
FRZB	1.929125
PABPC1	0.638666666666667
DMRTB1	-0.636625
APOBEC3G	-0.48575
CATSPER2	-1.08416666666667
CUEDC1	1.04533333333333
STARD9	-1.0855
CLDN8	3.79175
LOC23117	0.139090909090909
E2F6	-0.113
TMEM126B	1.5785
DPY19L4	0.716
GIMAP5	2.028
NDUFA9	0.114166666666667
FAM77C	0.7035
CTPS2	0.929
LOC51035	-0.305125
WDSOF1	-0.13725
EGLN3	-1.960625
PITX3	-0.186833333333333
OR52E8	1.089
GRM4	0.043
KLK1	-2.34783333333333
GPM6B	-1.92475
RRAGD	-1.6285
PAGE5	-3.00175
UCHL5	-1.68216666666667
ULK3	0.310333333333333
AIM2	-0.395666666666667
PNO1	-0.297833333333333
OR2F2	0.1325
GNAT2	-0.6745
SIX1	2.84775
ST13	0.465083333333333
ZBTB44	0.231875
TIMP2	-0.44425
ZMAT4	-1.0935
GTF2IRD1	0.851
ZNF19	0.995
ZNF714	-0.318
RSC1A1	-0.378
C9orf80	0.2535
PSMA8	0.6058
TMEM141	1.20175
COX4I1	-0.914
CTAGE1	0.632333333333333
DTWD1	-1.13075
HSD11B1	1.351
KRT6B	3.56725
ARID4B	1.140125
LHFPL3	-1.02375
WWP2	-0.05375
ZNF326	0.311666666666667
RGPD1	-0.75
CTSH	-0.0153333333333333
FASTKD1	0.00900000000000005
PAF1	0.5689
TTC9C	-0.73725
IFT57	0.9217
PRSS36	0.268
IL20RB	-2.898
ZNF592	-0.3385
DCTD	-0.2907
CFP	1.4215
MFNG	-1.159625
JMJD2B	1.35025
ALDH3B1	0.539375
THSD4	2.519
KCNJ5	2.19316666666667
LMNA	-0.528166666666667
TBCD	0.359875
ZNF250	0.3245
CASQ2	0.9975
PEG10	-0.0540833333333333
PRAME	-3.92966666666667
NP	-0.615375
TRIM59	-1.33533333333333
ZNF12	0.59175
XTP3TPA	0.28975
SIGLEC7	-0.1074
PANK4	-0.79925
FAM70A	-3.46966666666667
SNED1	0.591
HIP1	0.9343
RAET1E	-1.12666666666667
AMAC1L2	-0.3725
AHNAK2	1.61191666666667
TOE1	0.353166666666667
RECQL4	-0.29575
SPRYD3	0.89925
DPAGT1	-0.0215
MAGED2	1.697
ANKRD55	1.95425
TRPS1	3.77525
DOK7	1.8475
TFPI2	-4.8145
GTF2H3	0.436166666666667
CYP4F11	1.52325
LHX2	-2.03033333333333
ATG16L1	0.880333333333333
ASB12	0.395
C1orf116	1.241
NF2	-1.0949
POM121	-0.3649
PHYHD1	1.7283
TXNDC17	-0.273
DKFZp779O175	0.52675
NUP62	-0.173285714285714
MYO18B	-1.42116666666667
PRAMEF1	0.075
TCBA1	0.06825
TMEM168	0.6905
FJX1	-0.042
CLCF1	1.54225
SEPN1	-0.194125
IGSF2	0.63
NUDCD1	0.0835
TFF3	2.34383333333333
NDFIP1	0.903428571428572
