Hybridization REF	TCGA-BH-A0E6-01A-11R-A034-07
PTPRS	0.551
ANKRD57	0.48025
CLDN15	-0.122333333333333
OR51A2	-0.309
GUCA2B	1.944
DOCK9	0.25075
ITGB1BP1	-0.236
DLG2	-0.274125
BRAP	0.28275
SESN3	1.46425
ZC3H7B	0.67375
FAM101A	3.87116666666667
FKSG24	0.14775
ZYG11B	-0.11525
RFC2	-0.411
SH2D3A	0.951
DVL3	1.02575
ADFP	-1.47566666666667
KRIT1	-0.105375
SERTAD3	1.7105
LEFTY2	-3.33225
KRT27	-2.0955
SCFD2	-0.0594999999999999
MN1	-1.7905
RORA	0.50225
PTPRD	-1.06325
PIAS2	0.613
CYP4X1	3.157
FBXL15	0.3235
MYH15	0.120333333333333
CRX	0.2905
TBC1D13	-0.53475
SLC22A17	1.11433333333333
PLK2	-0.832166666666667
ARHGAP9	1.0225
EIF1B	-1.618
C20orf185	0.2895
DEFA7P	0.913
PRIM1	-2.18116666666667
CRYAA	-1.8565
BACE1	-0.48975
AGTRL1	0.889333333333333
ACAD9	-0.316125
GRASP	0.3205
RBP4	-2.23416666666667
TFB2M	0.025
METTL9	-0.6123
ATP5O	-0.71725
SP100	0.7202
CPSF1	-1.1055
S100A4	-0.92725
LIME1	-0.57425
GPR137C	0.137
OR2A2	0.053
C2orf29	-0.43675
NUP188	-1.0735
SDPR	-0.661
RAI1	0.218625
RPS20	0.8317
LAMB1	-0.14775
ADM2	-0.844
ZNF229	-2.8815
DKFZp434K1815	-0.273
EPN3	2.12016666666667
CLIC3	-0.51775
MEIG1	1.58875
HMGB4	-0.371
STARD10	0.248875
KLF8	2.339
EPB41L2	0.6795
JMJD6	-0.577285714285714
CTSL1	-1.111
GPR27	-1.1905
ELAVL4	-0.0628571428571428
MMP21	0.4125
PPM1B	0.281625
SUV39H1	-1.28375
AAMP	-0.224
TUSC4	0.177666666666667
MBD6	0.0925
KLK13	-1.52025
FMNL3	0.298833333333333
TRIM13	-0.21125
C15orf5	0.15725
IQCF1	-0.230285714285714
CACNG8	0.27
SLC35D3	0.156666666666667
ZDHHC9	2.8045
ODF3L1	-0.6825
C9orf86	-0.0541
TSEN2	0.81325
C17orf64	4.34825
SEPX1	0.523
TSPO	1.21183333333333
SYMPK	-0.0185
ADORA1	1.73725
TSPAN10	1.804625
SEMA6C	0.64
RTTN	-0.3121
IL2	-0.698333333333333
ARRDC3	-1.14375
TBPL1	-0.810166666666667
STX12	-0.58
MRPL39	-1.46
OR8H3	0.342
IFIT5	1.5635
CASC5	-1.150125
FAM46A	-0.377333333333333
HPCAL1	-0.43925
CYLC1	0.632
VGLL2	0.545
C20orf191	-0.239
CDH1	1.49741666666667
ITPA	0.21525
CCDC101	0.35075
D15Wsu75e	0.73075
EDA	1.464
CREG1	-0.51725
OR7G2	0.534
SAP18	0.4575
IFIT1	1.66575
CALML3	1.30483333333333
FLJ37440	1.7455
FNDC5	-1.6765
SERPINB6	-0.668357142857143
JUNB	0.1443
SYS1	-0.10975
SCN2A	2.18916666666667
ZKSCAN5	-0.555
WNT7A	-0.215
TSHZ3	1.461
RNF148	-0.4185
H6PD	0.264875
CAD	-0.292166666666667
ZNF449	-0.4425
DOCK10	-0.2195
FAIM2	-0.251833333333333
HEXDC	-0.8475
PRB1	-0.39575
C14orf148	-1.203
ETHE1	0.61325
IRF5	1.3121
GNMT	-0.6515
MGC16291	1.389875
RPAIN	-1.10492857142857
CAGE1	-0.547
CNTNAP3	-0.426
ACTR1B	-1.06325
EEF1E1	-2.02975
MSX1	-0.383
ESF1	0.9922
HSPC171	0.17125
MRPL2	-0.1
RDH12	-0.305333333333333
CELP	0.7885
METRNL	0.295
C10orf116	3.65583333333333
C19orf48	-0.91975
ZNF346	-1.0015
NCR1	-0.6985
C10orf64	0.7625
CD52	1.27825
VPS18	1.20725
AP4S1	-0.543166666666667
NPBWR1	2.2365
TPK1	0.17025
UBA52	-0.267833333333333
RIPK1	0.481333333333333
CPNE3	-0.4045
HSPC159	1.1835
C8orf38	-0.43625
LRRC4B	-0.213
PARP10	1.0631
ANKRD50	1.332375
CXCL9	6.116
FGF18	0.709545454545455
EIF2A	0.19875
SLC20A2	1.52716666666667
KIAA1549	1.399
SPINT1	1.5773
ZNF584	-0.443
CRBN	-0.122
ABCF3	0.363
NCBP1	0.151
PLA2G4F	0.398
PCDH10	-0.586
TTC21A	0.51575
C20orf144	1.4365
FGFR1OP2	-0.789
SLC9A1	-0.0545
CHRND	0.5545
FOXF1	-1.248
KIAA1467	-1.75275
TPO	0.562
LTF	3.77728571428571
DNAJB9	-0.13775
MRPS27	-1.032
bA16L21.2.1	-1.29225
WBP2	-0.333333333333333
MRGPRX3	-2.226
PRPF18	0.712
C10orf58	1.95875
SMOC1	-0.9257
ADAT3	1.20916666666667
TMEM138	-1.12275
TMEM131	-0.897125
TIMM8B	1.1815
MYH7	2.79783333333333
ST6GAL2	-0.739125
KIF1C	1.0585
SUHW2	-1.4035
PAPSS1	2.108
CABP2	0.379
HOXA4	-0.972
ELF2	0.20625
SEMA3D	-0.1803
MC5R	0.066
OGFR	1.0685
FLJ30092	-0.5655
TGFA	-0.4626
MMP17	1.68275
KIF15	-1.56025
CHIA	2.4395
CATSPER3	-0.972
CEACAM7	0.0215833333333333
PADI2	2.193625
HOXA9	1.5
LNX2	0.263333333333333
TMEM144	0.2385
HIF1AN	0.243
METTL7A	-1.3631
C6orf165	2.657
KIAA1468	0.415125
DSG3	2.0835
ZNF180	0.237666666666667
EIF4E3	0.624375
SLC46A1	0.702125
DKK1	-5.4495
ZNF205	2.016
LOC162073	0.937833333333333
COX7A1	5.45025
MAGEA1	-4.59
NEDD8	-0.6925
KLHDC5	-0.0233888888888889
C3orf19	2.051
MRPS2	-0.83075
POLR3H	0.131285714285714
ABHD11	2.0186
TMEM17	0.494
PAIP2B	0.4499
MAT1A	0.62675
LGI3	0.16675
THUMPD2	0.68775
TKTL2	0.4535
XAGE3	-2.2085
CALM3	0.0489166666666667
C6orf136	-0.077
KCNC4	0.0365
RGS9	1.1605
ACIN1	0.0558333333333333
SPATS1	-0.15025
XKR8	0.121
FAM84A	2.1685
MS4A7	3.43663636363636
AGXT2L2	-0.63775
OR1F1	0.711
SMAP1L	-0.579916666666667
IPO11	-0.357875
ZC3H11A	-0.3301875
C1orf151	0.0625
RNASEH2A	-1.10125
CCR10	-0.8945
TXNDC11	0.041
TMEM112	0.948
MAP1B	-0.516642857142857
NVL	0.31025
PKM2	-1.20695
ARC	1.3155
NUP54	-0.9165
PPFIBP2	1.96966666666667
STAT2	0.002625
PTAFR	1.66783333333333
ROBO2	-0.759375
RNF40	0.0988333333333334
CCDC135	-0.792
IFT81	-0.0997777777777778
MORF4	-1.93925
TM7SF3	-1.713375
OR10H3	0.6985
ABP1	0.350125
CHRD	-0.45375
PLEKHA8	-1.14716666666667
NCALD	0.89425
OR5AK2	0.4535
ACCN1	0.309166666666667
SLITRK1	-0.7155
ARMET	0.77025
C9orf52	0.89125
REEP4	-0.71375
MTSS1	-0.3555
ADH1B	3.74316666666667
DLD	-0.44725
CDK5	0.3305
PPFIA1	-0.770125
WFDC3	0.494
DNAJB12	1.189
RANGRF	0.176
MLANA	-4.901
AMY2B	0.8365
KIAA0319	-1.687
RPS7	0.098
JAK3	0.1048
ARFGEF1	0.3915
CXCL5	0.473166666666667
TRAPPC4	-1.0585
CETN2	0.712
HSPC111	-0.000750000000000001
RHOBTB3	-1.493
PHLPP	0.049
RGS10	2.288
TMEM58	1.333
CHERP	0.307375
HSP90AB3P	0.0698333333333333
FSTL3	-0.223333333333333
PEX11A	0.0035
OR5V1	1.03
FCN3	3.861
PTPN3	-0.479375
NPTX1	-3.069125
C21orf84	-0.9095
C11orf51	0.137625
ZBED2	2.427
FLJ90757	-0.54275
NPY2R	3.7355
PLD3	0.06575
SYT17	-0.975
SGSM2	-1.0255
OR1A2	-0.1315
FOXP1	-0.345375
SLC5A1	1.54025
POFUT1	-0.1412
EPHB6	-0.167833333333333
MYO1G	-1.588125
STAC	-1.234
KLHL17	-0.165333333333333
RGMA	2.8051
TJP2	-1.2401
FAM114A1	-0.240333333333333
SERINC1	0.452083333333333
SLC9A8	-0.24575
PEX19	-0.626875
EDN2	5.76525
PSMD7	-1.92244444444444
C3orf41	-3.038
UQCR	-0.429375
PPP1R3C	-1.69075
LRP4	-2.595
TM2D1	-1.3975
TTC17	0.5859375
C4BPB	-4.417
CCL25	0.605
ZNF253	-0.4195
CHRNA9	-3.96325
SOX11	4.103
HIVEP3	0.345
CGN	2.67816666666667
C3orf35	0.183
PKD2L1	1.4775
SYVN1	-0.347875
PDE8B	-1.006875
LOC439951	2.09175
LTC4S	1.63416666666667
MIF4GD	-1.4705
SMARCA2	1.3911875
TUBGCP6	-0.826833333333333
CABLES1	0.450625
C16orf77	1.62216666666667
ZNF791	-0.19825
FUT5	-0.2455
ADH6	-2.832
P4HB	0.37025
CLDND2	-0.756
ALKBH8	0.7035
PLAC4	-2.4275
F11R	0.740642857142857
MGC35295	0.591166666666667
PDZD4	-0.144333333333333
LOC389073	-0.947
FAM80B	-0.799833333333333
PSMB1	-0.332375
TXN	-0.0553333333333333
VIPR1	0.9165
WBSCR18	1.1214
EXOSC6	-0.178666666666667
ACTA2	4.31333333333333
SP5	-3.35733333333333
ANKRD1	-2.31725
DDR1	0.4945
ATP6V1D	-0.7515
PTGS1	-2.53291666666667
RNF157	-1.2815
DCC	-0.1325
SPAG7	-0.71925
FBXO18	0.27275
UBE3C	0.8645
HOXC6	0.745
LRP2BP	-0.625333333333333
MYST2	-1.1815
PDSS2	-0.854
ATE1	0.73275
ARAF	-2.19575
KLF10	-0.6695
PLA2G2E	0.1665
ASCL1	-1.58916666666667
TSNAXIP1	0.568
FAM131B	-0.3335
IFNA10	0.5345
NUP43	-0.78625
FAM44B	-1.022875
L1TD1	-5.02233333333333
NMD3	-1.2765
C18orf54	0.2662
PHOSPHO1	0.3255
RAG2	-1.612
EMILIN3	-0.3215
METTL3	-1.95575
VPS13C	-1.188375
REXO2	-0.79875
ANXA4	0.6045
CA1	-1.286
DCP1B	-0.43325
TULP3	-1.21266666666667
ATP2A2	-0.4165
ATIC	-0.60925
ADAM15	0.706666666666667
NPL	0.448833333333333
LGR4	-1.717875
UEVLD	0.0631666666666666
GAB1	-0.4355
SNAI2	-0.704166666666667
ZGPAT	0.00810000000000001
SNF1LK	0.467625
DLEU1	-1.38825
UBE2Q1	1.122375
ZMYM6	-0.395125
JPH3	-0.715
FAM38A	-0.30775
PXK	0.183
DENND2D	1.44975
BAX	-0.8135
CP	-3.11927272727273
RPL37	-0.182
G6PC3	-0.272875
NCOA4	-0.657166666666667
LRRC14	-0.764125
GORASP1	-0.49325
FCHO2	0.737875
CYP24A1	-3.2845
FXYD3	0.5235
SMARCAL1	0.313
ABCB8	-0.299833333333333
CCDC44	-0.466
PRDM7	-2.92425
USH1C	-1.61575
DNAH5	-0.250666666666667
SRF	0.20425
MAL2	1.33466666666667
PGPEP1	-0.15525
SIN3B	-0.2125
SEMA3C	-2.086
GRAMD3	1.776
FBXO10	0.428625
OR5D13	0.4165
FLJ31818	-0.107125
CACNA1I	2.1355
S100A13	1.485
TP63	1.23985714285714
ANXA11	-0.1222
WDR66	0.4525
CSF2RB	0.5515
IFI44	0.63825
DACT1	1.13933333333333
ANKRD23	-1.51675
ATP5G1	-1.9065
C21orf70	0.0035
PPWD1	-1.6975
DNAJC13	-0.54575
PAH	-4.998
PTCH2	0.24775
TRMU	-0.5805
CCDC9	0.9015
USP3	-0.9003
DCLRE1C	1.0288
FAM55C	0.7855
FRMD4B	0.212
CYP2R1	0.038
RFPL1	0.2267
XPO5	-0.5515
ARL6IP2	1.4735
OSBPL5	1.971
MMP9	4.52118181818182
KIAA0802	-0.708
DHRS2	-3.81883333333333
SGEF	1.384125
TXNDC10	0.0297
EXOC6	0.07675
RPS27	0.218666666666667
PNCK	-1.067
FSTL1	-1.424
AACS	-0.04575
SLMAP	0.0943333333333333
SAMD4A	-0.539
ABRA	-0.00675000000000001
SMARCD3	2.84375
PKNOX2	-2.573
A4GNT	-0.0335
C9orf39	1.335
RALYL	0.237
MGC33556	-2.1945
C10orf25	-0.7675
BBOX1	8.00575
NHEDC1	-1.06
XDH	1.0075
GCSH	-1.178
EDN1	2.419
MTERF	-0.45325
CLK4	-0.91
ZNF799	-0.275833333333333
KCNG1	0.029625
CXCR4	1.33083333333333
PTPRR	-3.92775
IRAK1	0.2045
LOC401397	1.771
TMSB10	2.13142857142857
CXCL3	-3.5583
TMC4	1.48225
OR7A10	-0.232
STYK1	1.60975
CHRNA10	0.20625
CCNI	0.525
EP300	0.936285714285714
LOC165186	1.83
HIC2	-2.29325
SDR-O	0.193
OR2W1	-0.89
KCNA6	-0.26
TRIM74	-1.75125
REEP6	-1.12075
ATP5G2	-0.83275
ERG	0.254875
TMEM42	-0.46275
PARN	1.05033333333333
SOD2	0.978875
DIRAS1	1.60883333333333
PNPT1	-0.1105
JOSD3	-1.24275
hCG_40738	-0.4105
PDE1C	1.839
SEMA4D	0.531625
AGPAT1	0.754666666666667
NOSTRIN	-0.566375
MAP3K3	-0.7635
MAX	-0.005
CAPS	4.183
SERPINA12	-0.5585
OSBPL8	0.33925
RICS	1.2809
NR4A2	0.0348333333333333
PPCS	-0.367333333333333
LONP1	-0.85525
SCYL3	0.71575
HERC2P2	-1.33483333333333
FIBCD1	-1.1885
C15orf41	0.5235
DMC1	-1.98116666666667
C20orf27	-0.91475
RPS6KA5	-1.7972
FAHD1	0.256333333333333
SLC12A4	-0.72775
BRCA1	-1.01716666666667
GBL	-0.6645
SLK	-0.0276666666666667
NUDT9P1	0.9905
NOXO1	4.7745
USP52	-2.76475
BAZ1B	1.835875
SLCO2B1	1.7025
BBS12	-0.0721666666666667
LRGUK	0.196666666666667
TERF2IP	-0.1325
COL1A1	4.808
KIAA0090	0.32725
GRK5	-0.158666666666667
AP1S2	-2.1807
TMEM52	1.13283333333333
CA11	0.790375
OR4A15	0.0803333333333333
ACBD3	0.5751
SPAG11B	0.087375
PRDM2	0.1644
FOXP3	0.40025
SMYD3	-1.2831
LOC389199	2.1745
LGI2	1.41583333333333
NAPE-PLD	0.5064
ANKRD6	0.937
WDR45	-0.00316666666666667
SHROOM1	-1.64775
PSCD3	1.024
PYY	0.4225
KCNC1	1.168
ARHGEF9	2.0862
OR8J1	1.1995
GPR55	-0.0111666666666667
NS3BP	-1.69
C10orf22	0.503833333333333
NAT8L	2.79275
DUSP4	-1.5735
FOXM1	-1.23316666666667
GRAMD2	2.0639
ZBTB48	-0.489666666666667
BUD31	-0.1815
PABPC5	0.265
CCDC41	0.9375
FBXO11	0.724666666666667
C6orf148	-0.15825
RFXAP	-1.22625
C6orf15	1.76166666666667
CDK8	-0.301333333333333
C6orf70	-0.481125
TESSP2	-0.107
ALG2	-0.198
PPP1R3D	2.26675
TPM3	0.498944444444445
SYT13	2.25975
EPB42	-0.4915
CETN3	-1.21825
PRY	0.0655
NTHL1	0.1675
POLR2B	-1.1455
RPS28	0.550666666666667
P2RX3	0.55875
LYZL4	0.3605
WBP4	-0.7943
PMM1	-0.92425
C11orf79	-0.5665
CBLL1	0.05325
IL1F10	1.5235
VAX2	-1.216
SETDB1	0.454333333333333
LRAP	-0.611833333333333
GCLM	-0.2935
CPEB3	0.70425
PPM1A	-0.43225
INTS1	-0.98075
CAMTA1	1.22483333333333
SAMSN1	-2.941
LOC158830	-1.80266666666667
GMPPA	-0.70225
AIPL1	0.292666666666667
IL24	0.105583333333333
BDKRB1	-2.15266666666667
MLF1	1.6977
TAF12	-0.65375
ID1	-2.083125
THADA	0.04975
PIK3CB	-1.70775
OR4N5	0.356
TBC1D17	-0.324833333333333
COX8A	-1.1435
CDCA4	-0.5915
C2orf44	0.2425
ZNF534	0.2775
IMMP1L	0.032
NIPSNAP3B	-0.823375
FTMT	1.6355
PWP2	0.502666666666667
MMP15	-0.4468
DNAH11	-0.972
MTMR14	-0.320375
DNAL4	-0.8325
IPP	-0.2165
TMEM59	0.221375
C1orf157	0.6505
RGS4	-0.7095
DDX18	0.1335
SNX6	-1.0725
ZNHIT2	0.487833333333333
NCDN	-0.886333333333333
FLJ33534	2.5295
RAG1	-1.136125
OR4D10	0.6755
PTPN5	0.276666666666667
POMT1	-0.243375
LRRC8A	0.8175
CYP1A1	-1.7015
CAPN1	-1.17633333333333
DDHD2	0.325
GRIK2	-0.729333333333333
GNRHR	-0.212
PPBP	0.298
HTR3A	0.273
SLITRK4	2.37775
ANKRD49	-0.4855
BTF3	-0.8254
SARS	-0.623
C13orf18	0.129166666666667
CACNB1	0.812857142857143
QKI	1.35742857142857
SETMAR	0.597375
MAN2B1	1.099
EML3	-1.437
ACADL	0.136833333333333
OFD1	-0.728625
DEFB114	0.875
CGA	-3.4136
PEX16	-0.126833333333333
LRRC10	0.0435
GNG12	0.246
C1orf152	0.857666666666667
CHRM1	0.924
CD53	-0.171875
DBH	0.1545
TFAP2B	0.591375
HIST1H2BJ	-0.932666666666667
FAM46D	0.9275
TMEM11	0.482
C3orf32	-3.0475
PCCB	-0.75825
IPO13	-0.415875
C6orf105	2.60575
COMMD5	0.3035
SUV420H1	-0.546
LTBR	1.1575
ARHGAP15	-1.425125
HDHD2	-0.5465
TDRKH	0.541666666666667
LOC401052	-0.191
PSG4	-0.776
GNB4	0.6685
SPATA4	-0.3105
SLC9A3	-0.3025
OSBP	0.691833333333333
NBPF3	0.329583333333333
DOCK11	-0.8375
SLC39A5	-1.84666666666667
PRR5	1.6266
C10orf63	1.16025
SMTNL2	-0.975
ADRA1A	0.5785
ASAH1	0.188
DOM3Z	-0.00379999999999999
GIPR	1.55533333333333
AHI1	0.112416666666667
NADSYN1	0.648
RGS14	-0.3329
IL18BP	1.2561
RTN4RL1	-0.486833333333333
ARMC6	-0.43325
PSMD5	-0.440333333333333
HK3	1.2805
OR4S1	1.022
RSU1	1.9684
MAD2L1	-3.04888888888889
EIF4A3	-0.99625
DLEC1	0.0961666666666667
E4F1	0.165666666666667
CHMP2B	0.9335
CAMSAP1	0.71975
RPS21	-0.0236666666666667
ARID5A	1.5515
UBE2N	0.0293
IGSF8	1.45833333333333
MAGEB6	-2.1225
ACAD11	-1.0554
MGC4172	0.08375
LMO4	-0.72825
KLKB1	-0.667
HP	-0.8685
HDAC3	-0.80975
SCHIP1	2.15425
CLCA1	0.4765
OLFML2A	2.22475
C1orf112	1.1615
KIF19	3.1095
HAPLN4	0.00520000000000002
CXCR7	0.358833333333333
GOT2	-0.3234
RAB38	-1.85
DCX	3.6535
PPM1H	0.0999166666666667
NFYC	0.734666666666667
KIN	1.131375
ZNF228	-1.05425
PLSCR4	1.12316666666667
HIG2	0.47225
FAM79B	1.4395
C21orf86	-0.3186
KCNK10	0.205
ZNF738	-3.055375
FSTL5	-0.804833333333333
OR6A2	0.3795
OTOA	0.2695
EXOC1	-0.794875
AHRR	-3.884375
PDAP1	-0.439583333333333
C19orf6	-0.540375
ZAN	1.17275
LY6G6E	-0.8015
EIF4E2	-0.206
C20orf198	-1.37575
ZNF324	0.3645
CYP3A5	-4.31683333333333
ENTPD7	1.6135
MBOAT5	-1.8795
GJB5	-1.164
TTC13	0.7695
S100Z	-1.4675
KIAA0664	-0.226666666666667
PDGFRB	2.19583333333333
IL17D	0.816
OR56B4	0.112
RDX	-1.30933333333333
SLC34A3	1.956
IL28B	0.79
JUND	1.71675
CHRNB1	0.0675
CAMK2B	0.902
FETUB	2.47925
CXorf23	1.07675
MRTO4	-0.65775
TTC3	1.4185
NDUFB8	0.518166666666667
EDG2	-2.24525
SEMA3G	0.45075
IL23A	-1.8295
GRHL1	0.6355
LOC441054	-1.927
WDR65	0.760875
PSTK	0.35975
STOML3	0.295
R3HDM2	-0.5866
C5	-2.5925
SLC2A10	-0.4755
C3orf22	1.125
PAQR3	-1.15807692307692
ANKRD26	0.554833333333333
HCRTR1	0.8375
LOC399947	-0.5915
PSD2	0.686
TIGD2	0.247333333333333
SCRN1	-0.51
COQ10A	-1.2345
DDI2	-0.5395
METTL7B	-0.124666666666667
UCN2	1.24725
FAM92A3	-0.4805
WDR16	-0.10125
ZNF511	1.2145
ZMYM5	0.584125
POLR3G	1.20125
ZNF586	-2.34425
C1orf49	0.0885
TANK	-0.145
RCAN1	0.637
PELI3	0.872166666666667
LIMD2	-0.0834166666666667
TMEM189	-0.245
NTN4	-1.94925
LOC151300	-1.1105
CLEC2A	-1.448
GPR135	0.130875
DPYSL4	-2.4976
JAK2	-0.740333333333333
TSHZ1	0.9655
TM9SF4	0.413375
ZNF264	1.16183333333333
SIRPG	1.868
BICD1	0.4675
HERC6	0.819166666666667
METTL5	-0.554
CASP1	0.5555
PRRT1	0.5305
PLA2G4C	0.7425
ICA1L	-1.12007142857143
TPTE2	0.634833333333333
OTUD7A	1.78133333333333
AQP11	-2.8985
APOA2	-3.8457
KALRN	0.092
SECTM1	1.65875
IFNAR1	0.24175
TALDO1	0.511875
RAB11FIP4	0.6965
EIF5A	-0.6335
FAM49A	2.74725
NEGR1	0.2525
YTHDC2	0.092875
EHD2	-0.796875
NCF1	2.0316
SCRT2	2.143
HOXA5	0.0215
NUP133	-0.33675
FGF12	-0.4406875
SLMO2	0.180625
SNTA1	0.512625
CACNG2	0.717875
GCM1	0.30075
ELF1	-0.719
TLR5	3.968
TCFL5	-0.236916666666667
RBMY2FP	-0.6805
LOC100125556	0.413625
FAM129B	0.74775
MAP3K7IP1	-0.351625
NCK2	0.381
OXA1L	-1.404
FMO9P	-0.0635
ZSCAN12	-1.8525
PSMD12	-0.1315
HSCB	-1.12825
CLDN10	-3.05775
MGC13053	-0.91125
HPCAL4	-0.954666666666667
ASZ1	-2.2155
MEX3D	1.04775
NFAT5	-0.0093
CSPG4LYP1	-0.129833333333333
FBXO3	-0.4668
DVL1	-0.0901666666666667
CMKLR1	2.554
TYMS	-2.1675
PEF1	0.21175
ZNF750	2.09983333333333
MCM5	-0.232
MEGF11	-0.77375
KCNK7	0.4605
PTP4A3	1.116
C1QTNF2	-1.67916666666667
OR6S1	0.338
FAM122B	-0.952
ZNF551	-2.48075
HBQ1	-1.8965
GEMIN6	1.566
ARSK	-1.64625
RBP7	3.313
CPNE9	0.376
DSC1	1.286
LOC730112	-0.7045
MAP2K4	0.75475
HS3ST5	-1.8065
EPB41L3	-1.9235
TEKT2	-0.7175
CDKN2B	1.63366666666667
ZNF480	-0.8875
MAP3K6	0.8414
MAP6	1.19716666666667
HN1	1.115
OR2L13	-0.0453333333333333
SLC16A11	1.6505
FAM96A	-1.45025
APOL1	-0.459
C5orf32	-0.504
RTP1	-0.0228333333333333
RNF175	-0.4505
ZBTB41	0.90025
AHCTF1	1.367
SAE2	-0.5491
ITGA2	1.29608333333333
MME	-0.654333333333333
CCDC14	0.06825
MAST4	-0.0686428571428571
KRT33B	-0.289
KCTD2	-0.811666666666667
WDR26	0.651333333333333
MFI2	-1.928625
NR4A3	-0.7245
ARSA	1.0765
UNKL	-0.194166666666667
SULT6B1	0.147
CCNA2	-1.772
SOX15	-0.24
PPAPDC1B	-0.41425
C19orf44	0.2775
MCAT	0.605083333333333
ARID1B	1.237625
OR52N1	-0.533
C12orf48	-0.6195
MAGI1	0.926375
NIPA2	-0.6345
GBX2	-0.8145
RSHL3	0.11825
RAVER1	0.907
C15orf17	-1.31775
SLC30A2	0.695
ZNF518	-0.273
PCYT1B	-2.11925
C10orf114	0.2085
EIF3H	-0.362166666666667
SLC25A39	-0.0545
KIF1B	0.31525
AMOTL2	-0.21475
C6orf120	0.518
PSRC1	-0.08925
PLA2G10	0.376625
KIF5C	-0.020875
MRPL37	-0.2065
C17orf62	-0.3805
C9orf135	-1.73083333333333
DUSP10	-0.5783
CLCNKB	0.1655
PSMA5	-0.264875
C8orf53	1.233
AMPD3	0.0791666666666667
PIAS1	-0.2395
ADCYAP1R1	-0.121
GYLTL1B	2.2525
CDH20	-0.27
FBXO7	-0.61525
TMEM134	-0.013
FLJ14213	-0.4565
ZNF3	0.25775
LRRFIP1	0.0509166666666667
CNOT2	0.56725
ABI3	2.3405
ALDH5A1	0.0245833333333333
HNT	2.4801
SERPINA4	-2.47575
TK2	-0.391583333333333
STMN1	-0.977222222222222
GUCA2A	-0.119333333333333
GALNT10	-0.2235
DPP6	1.12395
C9orf93	0.169625
PRELID2	-0.00949999999999996
STK39	0.06125
SFTPA1	-0.58525
CKS2	-0.160555555555556
RHO	0.4745
C20orf135	-0.17175
XKR3	-2.0725
CR1	0.182375
RPS6KA2	1.31378571428571
C20orf112	1.268
MRPL22	-0.4455
C4orf23	-0.0773333333333333
GADD45B	0.0725
KLHDC1	-0.1885
C2orf48	-2.026
ZNF287	1.126
DAAM2	-0.55
DPPA2	-2.8785
TCTN3	0.208666666666667
DNAJB11	1.539875
FPR1	3.09625
DEFB4	0.68
PTCD2	-1.2211
SMOC2	5.06683333333333
CABP7	1.35975
SERPINB11	0.35775
MAGEF1	1.3575
NDE1	0.136
ITGA10	3.267
FSHB	-0.147
ANXA2	0.852875
HORMAD2	0.023
HLCS	0.908
MCF2L	1.51525
FH	-0.012875
TBC1D24	2.2335
KIAA1505	0.284
LGALS2	-1.52925
CNBD1	-0.105
SYNPO2L	0.69675
PTPN23	-0.0772142857142857
C1orf183	-0.682166666666667
MAGEA8	-2.6895
DGCR8	-0.52675
GSR	-1.14225
PAQR7	0.2285
ZNF676	-1.2785
CACNA1C	-0.2127
SP7	0.6305
PDCD6	-2.0005
NRN1L	-1.782
BRI3BP	1.04741666666667
KIAA1183	0.19475
ASB4	0.17525
CCL23	1.1042
OBSL1	0.34075
SLC12A7	-1.19258333333333
KIAA0240	1.10425
CD1B	-2.79016666666667
FCGR2A	0.999
MDC1	-0.7975
HTR1A	0.706
OCEL1	-0.7175
ATP11B	0.3105625
FBXO34	-0.183333333333333
PCDH12	3.847
RPE	-0.2655
C17orf74	0.4245
CSDC2	0.277333333333333
PET112L	-0.0595
TMBIM1	-0.7455
P2RXL1	-0.49425
TCHP	-0.45425
TRMT1	-0.184
F2RL2	-0.926083333333333
LRRC32	2.64483333333333
IMPG2	0.069
BGLAP	-0.32825
LOC493869	-0.497166666666667
MRAS	3.97775
SLC35F5	-0.43
CBWD1	-1.9655
AXL	-3.03075
ATP2C2	1.413
TELO2	0.30925
PNPLA3	-0.2635
PCDHB14	1.66725
CD276	0.32475
KRT80	-0.767875
DUSP28	-0.817
CSNK1E	-0.363333333333333
SRP14	-0.532
KCNQ4	-0.1515
KRT72	0.176833333333333
CCDC117	-0.418875
C6orf89	-0.286833333333333
TUBB2B	3.53783333333333
RTN4IP1	0.0915
CR1L	-2.859
CEND1	0.585875
C12orf41	-1.71883333333333
RNF31	-0.29175
UBN1	0.773833333333333
C17orf32	0.071625
SLC5A7	0.327
GPR92	-0.101833333333333
ESAM	2.6743
CTNNA1	0.0123333333333333
HRBL	0.5894
CBX4	-0.88075
TMEM182	-0.8705
SH3TC2	0.530166666666667
IL10	0.12
PXMP4	-1.752
RNF167	0.1472
PAK7	1.9005
ETV3	0.6935
ATPIF1	-1.12366666666667
LOC554207	-2.2585
OR8H1	-0.05875
WDFY3	0.322125
DPM1	-1.84075
GPSM1	-0.225
WDR92	0.0458
LRP1	0.905166666666667
ANKH	0.1965
THUMPD3	-0.79475
POLR1B	-0.34925
OLFM4	3.61533333333333
RAD9B	-0.29975
TSPY2	-3.4335
PAX6	-1.95066666666667
SCG2	-2.712375
SLC17A6	-0.313
FMO3	2.04075
PADI4	0.191125
TUBB4	0.3242
NLK	-0.148
POU4F3	1.71
SDF4	0.093
ITGBL1	1.14416666666667
NETO1	-1.76
TAP2	-0.331375
ABBA-1	0.679666666666667
