Hybridization REF	TCGA-A8-A06X-01A-21R-A00Z-07
LOC26010	-0.362
NSUN2	0.03325
TMEM86B	-1.6495
C14orf135	-0.567
KIFC3	-1.48783333333333
PHF5A	-0.42825
NCAPH	-0.728625
STK11IP	-0.52425
FLJ42953	1.421
CCDC19	2.21133333333333
ZNF329	-2.177375
TAX1BP1	1.364
ZDHHC18	0.761666666666667
C10orf88	1.07125
TMBIM4	0.8552
NMUR1	-0.1855
KIR2DS4	0.29925
C9orf90	-0.12775
MGC87631	0.281
KDR	3.2534
ST3GAL2	-1.622625
RLN2	-0.1015
HPD	-3.853
MOXD1	-2.02016666666667
PDGFRL	1.91916666666667
SMYD4	-1.11364285714286
FAM103A1	0.880166666666667
MFAP4	-1.45433333333333
LOC285141	0.3225
TMEM45B	-4.79325
SMCR7L	-0.685428571428571
GZMH	3.69225
CBLN1	-3.80083333333333
CNNM1	-0.57725
PHF17	-1.59916666666667
NUP98	-0.0455833333333333
RMI1	-0.75
PTPRS	0.808875
ANKRD57	-0.254625
CLDN15	-1.12533333333333
OR51A2	-0.1845
GUCA2B	3.8305
DOCK9	1.37525
ITGB1BP1	-0.8205
DLG2	1.212375
BRAP	0.56525
SESN3	0.656
ZC3H7B	-0.2
FAM101A	1.50633333333333
FKSG24	0.29325
ZYG11B	-0.11975
RFC2	-0.77125
SH2D3A	2.114
DVL3	0.98025
ADFP	0.191166666666667
KRIT1	-0.477375
SERTAD3	1.67716666666667
LEFTY2	-3.8405
KRT27	-0.759
SCFD2	0.63325
MN1	1.373
RORA	0.1135
PTPRD	0.2775
PIAS2	0.374833333333333
CYP4X1	3.92033333333333
FBXL15	-0.10125
MYH15	-0.183166666666667
CRX	-0.0853333333333333
TBC1D13	-0.5375
SLC22A17	0.504166666666667
PLK2	0.136166666666667
ARHGAP9	0.5435
EIF1B	-1.524
C20orf185	0.60225
DEFA7P	-0.075
PRIM1	-2.65316666666667
CRYAA	-2.2595
BACE1	-1.03
AGTRL1	1.16216666666667
ACAD9	0.155875
GRASP	-0.136
RBP4	-3.76816666666667
TFB2M	-0.98375
METTL9	0.0452
ATP5O	-0.97975
SP100	0.9674
CPSF1	0.617166666666667
S100A4	-1.73175
LIME1	-1.683
GPR137C	0.82575
OR2A2	-0.116
C2orf29	0.1225
NUP188	-0.142
SDPR	-1.62725
RAI1	0.309875
RPS20	-1.5334
LAMB1	-1.4585
ADM2	1.95816666666667
ZNF229	-2.626
DKFZp434K1815	-1.359875
EPN3	3.257
CLIC3	-1.63125
MEIG1	0.135
HMGB4	0.035
STARD10	1.559875
KLF8	4.08125
EPB41L2	-0.0746666666666667
JMJD6	0.00912499999999999
CTSL1	-0.171166666666667
GPR27	2.0065
ELAVL4	-0.298625
MMP21	0.465
PPM1B	0.824375
SUV39H1	0.214
AAMP	-0.10925
TUSC4	0.2985
MBD6	0.13475
KLK13	-1.236375
FMNL3	0.5415
TRIM13	0.0469166666666667
C15orf5	-1.86175
IQCF1	0.174625
CACNG8	0.5665
SLC35D3	0.589666666666667
ZDHHC9	1.4305
ODF3L1	0.687
C9orf86	-0.3981
TSEN2	-1.00075
C17orf64	-0.4695
SEPX1	0.9544
TSPO	0.995666666666667
SYMPK	-0.926
ADORA1	1.272
TSPAN10	-0.006125
SEMA6C	1.02166666666667
RTTN	-0.9169
IL2	-0.0942
ARRDC3	-1.48441666666667
TBPL1	-0.477333333333333
STX12	0.253
MRPL39	-1.80275
OR8H3	0.1565
IFIT5	2.75816666666667
CASC5	-0.753
FAM46A	-0.064
HPCAL1	0.6155
CYLC1	-0.3435
VGLL2	-0.21875
C20orf191	-0.469
CDH1	2.08041666666667
ITPA	-0.176
CCDC101	-0.27325
D15Wsu75e	0.591
EDA	-0.16175
CREG1	0.6595
OR7G2	0.9695
SAP18	0.4165
IFIT1	4.9645
CALML3	-1.78183333333333
FLJ37440	1.63
FNDC5	1.3305
SERPINB6	0.7365
JUNB	1.6548
SYS1	0.8625
SCN2A	0.223
ZKSCAN5	-0.8485
WNT7A	0.3285
TSHZ3	1.126
RNF148	-0.0245
H6PD	-0.19425
CAD	-0.194333333333333
ZNF449	0.4365
DOCK10	-0.552
FAIM2	0.400333333333333
HEXDC	0.151
PRB1	-0.24525
C14orf148	-0.1205
ETHE1	0.224
IRF5	0.1639
GNMT	0.2655
MGC16291	1.733125
RPAIN	-1.46478571428571
CAGE1	0.273
CNTNAP3	-3.6175
ACTR1B	-0.75075
EEF1E1	-1.48575
MSX1	0.3025
ESF1	-0.73
HSPC171	-0.152
MRPL2	-0.733833333333333
RDH12	-0.299333333333333
CELP	-0.3755
METRNL	0.06725
C10orf116	1.39983333333333
C19orf48	-0.862
ZNF346	-0.027
NCR1	-0.82
C10orf64	0.662
CD52	0.16725
VPS18	1.254125
AP4S1	-0.688333333333333
NPBWR1	-0.549
TPK1	0.22975
UBA52	0.0214444444444445
RIPK1	1.43066666666667
CPNE3	-0.0839999999999999
HSPC159	0.877625
C8orf38	1.08725
LRRC4B	-0.6585
PARP10	0.8039
ANKRD50	0.95075
CXCL9	6.48825
FGF18	0.556272727272727
EIF2A	-0.7845
SLC20A2	0.365333333333333
KIAA1549	-2.2055
SPINT1	2.4287
ZNF584	-0.2745
CRBN	0.577333333333333
ABCF3	0.401166666666667
NCBP1	-0.696
PLA2G4F	1.946
PCDH10	-1.30857142857143
TTC21A	0.014
C20orf144	0.171
FGFR1OP2	-0.697166666666667
SLC9A1	1.355
CHRND	0.601
FOXF1	-1.945
KIAA1467	2.39625
TPO	1.887
LTF	-0.613214285714286
DNAJB9	0.27525
MRPS27	-1.585
bA16L21.2.1	-1.0995
WBP2	0.552
MRGPRX3	-2.001
PRPF18	0.82875
C10orf58	1.8535
SMOC1	-2.8297
ADAT3	-0.313833333333333
TMEM138	0.28475
TMEM131	0.017125
TIMM8B	-0.37175
MYH7	-0.44
ST6GAL2	1.049875
KIF1C	0.14225
SUHW2	-2.283
PAPSS1	0.67
CABP2	-0.109
HOXA4	-3.41375
ELF2	-1.0805
SEMA3D	0.0249
MC5R	0.4345
OGFR	0.2675
FLJ30092	1.1145
TGFA	1.6713
MMP17	-0.52175
KIF15	-2.1535
CHIA	0.305
CATSPER3	0.35475
CEACAM7	-0.187333333333333
PADI2	2.162125
HOXA9	0.0711666666666667
LNX2	0.799
TMEM144	1.88325
HIF1AN	1.14425
METTL7A	-0.8209
C6orf165	1.15833333333333
KIAA1468	1.007125
DSG3	-1.506
ZNF180	0.4625
EIF4E3	1.742375
SLC46A1	1.29875
DKK1	-6.71316666666667
ZNF205	0.639
LOC162073	-1.12055555555556
COX7A1	4.72025
MAGEA1	-3.6615
NEDD8	-0.649
KLHDC5	0.332722222222222
C3orf19	0.322333333333333
MRPS2	-0.838
POLR3H	0.366214285714286
ABHD11	1.3298
TMEM17	1.3855
PAIP2B	0.57
MAT1A	-0.7705
LGI3	-0.44425
THUMPD2	0.12
TKTL2	-0.07525
XAGE3	-2.90583333333333
CALM3	0.907083333333333
C6orf136	-0.223333333333333
KCNC4	0.656833333333333
RGS9	-0.343333333333333
ACIN1	-0.594666666666667
SPATS1	-0.41475
XKR8	-0.176
FAM84A	0.490833333333333
MS4A7	4.67381818181818
AGXT2L2	-0.1895
OR1F1	0.5395
SMAP1L	-0.419916666666667
IPO11	-0.02425
ZC3H11A	0.0371875
C1orf151	1.18225
RNASEH2A	-0.20375
CCR10	-1.5995
TXNDC11	0.973583333333333
TMEM112	1.369875
MAP1B	-1.97571428571429
NVL	0.847
PKM2	-0.8437
ARC	0.0865
NUP54	0.036
PPFIBP2	0.8715
STAT2	0.78125
PTAFR	2.19266666666667
ROBO2	-0.99
RNF40	0.516166666666667
CCDC135	-0.894333333333333
IFT81	-0.6983
MORF4	-0.0255
TM7SF3	0.34925
OR10H3	1.2435
ABP1	0.988375
CHRD	-0.3585
PLEKHA8	1.2395
NCALD	0.319333333333333
OR5AK2	0.38675
ACCN1	0.978333333333333
SLITRK1	-0.123
ARMET	-0.27925
C9orf52	1.20925
REEP4	-0.35675
MTSS1	-0.023375
ADH1B	2.09883333333333
DLD	-0.2215
CDK5	0.02475
PPFIA1	0.511
WFDC3	0.3535
DNAJB12	1.67807142857143
RANGRF	-3.435
MLANA	-5.3445
AMY2B	-0.4685
KIAA0319	2.198
RPS7	-0.6685
JAK3	0.0128
ARFGEF1	0.6595
CXCL5	0.13225
TRAPPC4	-1.118
CETN2	0.96325
HSPC111	-1.14475
RHOBTB3	-2.7835
PHLPP	0.9605
RGS10	1.982
TMEM58	0.58025
CHERP	0.536875
HSP90AB3P	0.997166666666667
FSTL3	-0.5405
PEX11A	2.524
OR5V1	0.725
FCN3	3.7815
PTPN3	0.963125
NPTX1	-5.555
C21orf84	-0.448
C11orf51	0.215375
ZBED2	2.357
FLJ90757	0.8055
NPY2R	0.66725
PLD3	1.428
SYT17	-0.969166666666667
SGSM2	0.5295
OR1A2	0.42725
FOXP1	0.269875
SLC5A1	2.23675
POFUT1	-0.3544
EPHB6	-3.30733333333333
MYO1G	-1.938625
STAC	-2.2521
KLHL17	-0.212666666666667
RGMA	0.4988
TJP2	0.0944
FAM114A1	0.550333333333333
SERINC1	1.83633333333333
SLC9A8	-0.00750000000000002
PEX19	0.394
EDN2	1.85475
PSMD7	-0.230222222222222
C3orf41	-3.25325
UQCR	-0.83
PPP1R3C	-2.74825
LRP4	-3.0095
TM2D1	-0.2465
TTC17	0.794
C4BPB	-4.541625
CCL25	0.94225
ZNF253	0.688166666666667
CHRNA9	5.368
SOX11	-2.79375
HIVEP3	0.865
CGN	3.32433333333333
C3orf35	-0.139125
PKD2L1	3.59375
SYVN1	0.42975
PDE8B	-2.789375
LOC439951	0.04075
LTC4S	1.94666666666667
MIF4GD	1.10716666666667
SMARCA2	0.8223125
TUBGCP6	-0.958333333333333
CABLES1	-0.203875
C16orf77	0.889666666666667
ZNF791	0.84875
FUT5	0.435
ADH6	-2.566
P4HB	0.78925
CLDND2	-2.47475
ALKBH8	0.80675
PLAC4	-1.37925
F11R	1.66735714285714
MGC35295	0.3245
PDZD4	-0.568833333333333
LOC389073	-0.7105
FAM80B	0.234666666666667
PSMB1	0.333375
TXN	-0.2895
VIPR1	-0.5966
WBSCR18	-0.2297
EXOSC6	-0.123
ACTA2	3.3025
SP5	-2.41241666666667
ANKRD1	-3.411
DDR1	2.9664
ATP6V1D	0.09675
PTGS1	-1.88541666666667
RNF157	-1.32675
DCC	-0.207666666666667
SPAG7	0.33
FBXO18	1.15
UBE3C	0.7134
HOXC6	1.02725
LRP2BP	0.0518333333333333
MYST2	-0.023
PDSS2	0.728
ATE1	0.72675
ARAF	1.283
KLF10	-0.4855
PLA2G2E	-0.22275
ASCL1	-1.15683333333333
TSNAXIP1	-0.652
FAM131B	-0.479375
IFNA10	1.262
NUP43	-0.859
FAM44B	0.194875
L1TD1	-5.33283333333333
NMD3	-0.604333333333333
C18orf54	-0.1991
PHOSPHO1	-0.092
RAG2	-2.396
EMILIN3	-0.303
METTL3	-1.48625
VPS13C	-1.088875
REXO2	-1.8575
ANXA4	0.72375
CA1	-1.5925
DCP1B	-0.444
TULP3	-0.251166666666667
ATP2A2	0.234
ATIC	-0.2795
ADAM15	0.134333333333333
NPL	1.53816666666667
LGR4	-1.7855
UEVLD	1.259
GAB1	2.5595
SNAI2	-0.616833333333333
ZGPAT	-0.0798
SNF1LK	0.7365
DLEU1	-1.68025
UBE2Q1	1.066375
ZMYM6	0.3584375
JPH3	-1.12216666666667
FAM38A	0.383166666666667
PXK	-0.0713333333333333
DENND2D	2.93175
BAX	-1.25125
CP	-3.56863636363636
RPL37	-1.1996
G6PC3	0.293375
NCOA4	1.39016666666667
LRRC14	0.084375
GORASP1	0.535
FCHO2	0.740375
CYP24A1	-4.5979
FXYD3	1.91175
SMARCAL1	0.30575
ABCB8	-0.261166666666667
CCDC44	1.51375
PRDM7	-3.7315
USH1C	-1.759
DNAH5	2.38633333333333
SRF	0.418333333333333
MAL2	1.48616666666667
PGPEP1	0.700083333333333
SIN3B	0.61125
SEMA3C	2.71316666666667
GRAMD3	0.909
FBXO10	-0.254375
OR5D13	0.0505
FLJ31818	-0.77975
CACNA1I	0.235125
S100A13	1.2175
TP63	-1.121
ANXA11	0.6112
WDR66	0.25775
CSF2RB	1.0385
IFI44	2.243
DACT1	1.53483333333333
ANKRD23	-1.659875
ATP5G1	-1.43066666666667
C21orf70	-0.0918333333333333
PPWD1	-1.8425
DNAJC13	0.23625
PAH	-4.42283333333333
PTCH2	0.61575
TRMU	-1.249
CCDC9	0.4815
USP3	0.5774
DCLRE1C	0.2608
FAM55C	0.58225
FRMD4B	1.239
CYP2R1	-0.9955
RFPL1	-0.1664
XPO5	0.23925
ARL6IP2	-0.037
OSBPL5	1.089
MMP9	4.36472727272727
KIAA0802	0.93725
DHRS2	2.8015
SGEF	0.715875
TXNDC10	-0.7408
EXOC6	1.1275
RPS27	-0.285
PNCK	-1.57633333333333
FSTL1	-0.71525
AACS	1.45025
SLMAP	0.446
SAMD4A	-0.715
ABRA	0.1895
SMARCD3	0.879
PKNOX2	-2.89883333333333
A4GNT	0.0055
C9orf39	-1.09183333333333
RALYL	0.10325
MGC33556	-3.201
C10orf25	-0.319
BBOX1	-0.188
NHEDC1	-0.694
XDH	0.39975
GCSH	-2.076
EDN1	-1.10816666666667
MTERF	-0.8175
CLK4	-0.090375
ZNF799	2.28483333333333
KCNG1	-2.53325
CXCR4	-1.17816666666667
PTPRR	-3.21125
IRAK1	0.515625
LOC401397	-0.5395
TMSB10	1.968
CXCL3	-4.0964
TMC4	2.96925
OR7A10	0.627
STYK1	2.4045
CHRNA10	-0.511
CCNI	1.33125
EP300	0.960285714285714
LOC165186	-0.275833333333333
HIC2	-3.41125
SDR-O	-0.111
OR2W1	0.3925
KCNA6	0.2475
TRIM74	-2.4135
REEP6	1.2255
ATP5G2	-0.25675
ERG	0.43875
TMEM42	-1.9115
PARN	0.8805
SOD2	0.55575
DIRAS1	0.287
PNPT1	1.53925
JOSD3	-1.8195
hCG_40738	1.616
PDE1C	-1.95725
SEMA4D	0.5585
AGPAT1	-0.829
NOSTRIN	1.098875
MAP3K3	0.282
MAX	0.741285714285714
CAPS	4.8035
SERPINA12	0.033
OSBPL8	0.162375
RICS	2.7175
NR4A2	0.559666666666667
PPCS	1.10533333333333
LONP1	0.2375
SCYL3	1.36175
HERC2P2	-1.43566666666667
FIBCD1	0.2635
C15orf41	-0.5155
DMC1	-1.47366666666667
C20orf27	-0.01575
RPS6KA5	0.894
FAHD1	0.324166666666667
SLC12A4	0.03925
BRCA1	-1.30675
GBL	0.20375
SLK	0.369166666666667
NUDT9P1	-1.252
NOXO1	-1.262
USP52	-1.69375
BAZ1B	-0.165875
SLCO2B1	2.07275
BBS12	-0.1
LRGUK	-0.8855
TERF2IP	0.987
COL1A1	4.2495
KIAA0090	0.218625
GRK5	0.737166666666667
AP1S2	-2.475
TMEM52	0.719333333333333
CA11	-1.071125
OR4A15	0.638833333333333
ACBD3	0.9112
SPAG11B	0.27175
PRDM2	1.3223
FOXP3	0.618
SMYD3	-0.8072
LOC389199	-0.0845
LGI2	-0.275333333333333
NAPE-PLD	0.1263
ANKRD6	2.621
WDR45	0.733833333333333
SHROOM1	-2.51725
PSCD3	-0.1495
PYY	1.145
KCNC1	-1.5295
ARHGEF9	1.1005
OR8J1	-0.0235
GPR55	0.174166666666667
NS3BP	-1.9935
C10orf22	1.1025
NAT8L	-4.47925
DUSP4	-2.25466666666667
FOXM1	-0.973
GRAMD2	0.3056
ZBTB48	-0.345833333333333
BUD31	-0.6515
PABPC5	-0.0725
CCDC41	-1.3055
FBXO11	1.2615
C6orf148	1.073
RFXAP	-1.639
C6orf15	0.3015
CDK8	-0.244
C6orf70	1.065125
TESSP2	0.5395
ALG2	-0.16325
PPP1R3D	1.76175
TPM3	1.77066666666667
SYT13	5.03825
EPB42	-1.0395
CETN3	-1.51025
PRY	0.796
NTHL1	-0.000500000000000001
POLR2B	0.9305
RPS28	0.211916666666667
P2RX3	0.28925
LYZL4	0.213666666666667
WBP4	-0.3102
PMM1	-0.0035
C11orf79	0.50175
CBLL1	-0.47725
IL1F10	0.623166666666667
VAX2	-0.0785
SETDB1	0.245666666666667
LRAP	-1.01733333333333
GCLM	-0.0833333333333333
CPEB3	2.11075
PPM1A	0.207
INTS1	-0.41875
CAMTA1	1.65916666666667
SAMSN1	-1.29425
LOC158830	-2.51966666666667
GMPPA	-0.371375
AIPL1	-0.310333333333333
IL24	-0.27125
BDKRB1	-2.763
MLF1	0.5262
TAF12	-0.49325
ID1	-2.30475
THADA	0.372125
PIK3CB	1.0915
OR4N5	0.14
TBC1D17	-0.189166666666667
COX8A	-0.55925
CDCA4	0.86675
C2orf44	-0.0475
ZNF534	-1.063
IMMP1L	-0.638
NIPSNAP3B	-0.3995
FTMT	0.3065
PWP2	-0.309166666666667
MMP15	-1.0154
DNAH11	-2.19275
MTMR14	0.636
DNAL4	0.947
IPP	0.06225
TMEM59	0.943625
C1orf157	0.7775
RGS4	0.592166666666667
DDX18	0.0925
SNX6	0.028
ZNHIT2	0.7415
NCDN	0.591666666666667
FLJ33534	2.4415
RAG1	-2.4125
OR4D10	0.2135
PTPN5	0.220166666666667
POMT1	0.05625
LRRC8A	-0.5455
CYP1A1	-1.5675
CAPN1	1.49933333333333
DDHD2	-0.002125
GRIK2	0.5205
GNRHR	-0.20475
PPBP	0.601
HTR3A	-0.985375
SLITRK4	-0.9955
ANKRD49	-0.418
BTF3	-0.4302
SARS	0.60875
C13orf18	-0.0211666666666667
CACNB1	-0.222428571428571
QKI	-0.0453636363636363
SETMAR	1.070375
MAN2B1	0.588666666666667
EML3	-0.00574999999999999
ACADL	-0.932666666666667
OFD1	-0.78475
DEFB114	-0.426
CGA	-3.0501
PEX16	0.278666666666667
LRRC10	0.038
GNG12	-0.2585
C1orf152	0.492666666666667
CHRM1	0.473
CD53	0.504875
DBH	-1.26875
TFAP2B	-4.2865
HIST1H2BJ	-0.820166666666667
FAM46D	-0.514
TMEM11	-0.17575
C3orf32	-3.9815
PCCB	1.113125
IPO13	0.366625
C6orf105	-5.49225
COMMD5	1.18025
SUV420H1	0.4565
LTBR	1.72025
ARHGAP15	-1.147125
HDHD2	-0.465
TDRKH	0.8375
LOC401052	0.9885
PSG4	-1.62025
GNB4	-1.181
SPATA4	-0.75375
SLC9A3	-0.3965
OSBP	1.03
NBPF3	0.6895
DOCK11	-1.1705
SLC39A5	-2.35066666666667
PRR5	0.4791
C10orf63	0.092
SMTNL2	-1.38025
ADRA1A	0.49025
ASAH1	0.5458
DOM3Z	-0.9099
GIPR	0.504666666666667
AHI1	0.86375
NADSYN1	0.783166666666667
RGS14	-0.4005
IL18BP	1.4048
RTN4RL1	2.54841666666667
ARMC6	0.93025
PSMD5	-0.212166666666667
HK3	2.357
OR4S1	0.5465
RSU1	2.0235
MAD2L1	-1.82966666666667
EIF4A3	0.0885
DLEC1	-0.9645
E4F1	0.3105
CHMP2B	1.2721
CAMSAP1	-0.01725
RPS21	-1.53966666666667
ARID5A	-1.3975
UBE2N	-0.1395
IGSF8	1.21316666666667
MAGEB6	-1.1055
ACAD11	-1.5075
MGC4172	-1.3
LMO4	-2.12225
KLKB1	0.0655
HP	-0.89
HDAC3	-0.41175
SCHIP1	-1.377
CLCA1	1.069
OLFML2A	1.0875
C1orf112	-1.05625
KIF19	1.386
HAPLN4	-0.3467
CXCR7	0.848333333333333
GOT2	0.5411
RAB38	-1.752625
DCX	-1.247
PPM1H	2.48858333333333
NFYC	0.177
KIN	0.305875
ZNF228	0.426
PLSCR4	1.41383333333333
HIG2	-0.6385
FAM79B	1.312
C21orf86	-0.6224
KCNK10	-0.72075
ZNF738	0.18575
FSTL5	-1.207
OR6A2	0.7875
OTOA	1.042
EXOC1	0.390375
AHRR	-2.886625
PDAP1	-1.42033333333333
C19orf6	-0.539375
ZAN	0.61925
LY6G6E	0.371
EIF4E2	-0.498
C20orf198	-0.38625
ZNF324	0.0185
CYP3A5	-3.67516666666667
ENTPD7	0.769
MBOAT5	0.722333333333333
GJB5	-2.532
TTC13	-0.10225
S100Z	-1.805
KIAA0664	0.931833333333333
PDGFRB	2.0205
IL17D	-0.3235
OR56B4	0.526
RDX	-1.57
SLC34A3	-0.058
IL28B	3.3425
JUND	1.07275
CHRNB1	-0.871625
CAMK2B	1.634
FETUB	-2.02525
CXorf23	0.2355
MRTO4	-0.40525
TTC3	0.2006
NDUFB8	-0.577166666666667
EDG2	-1.93825
SEMA3G	0.05525
IL23A	-1.35425
GRHL1	2.676
LOC441054	-3.2465
WDR65	-0.31425
PSTK	0.45175
STOML3	-0.142666666666667
R3HDM2	0.2302
C5	-2.561
SLC2A10	1.82416666666667
C3orf22	0.4335
PAQR3	-1.03976923076923
ANKRD26	0.04925
HCRTR1	-0.2195
LOC399947	-1.107
PSD2	0.505
TIGD2	-1.78466666666667
SCRN1	0.95675
COQ10A	-1.457
DDI2	-0.127
METTL7B	0.594833333333333
UCN2	-0.49025
FAM92A3	-1.64725
WDR16	0.21375
ZNF511	-0.524666666666667
ZMYM5	-0.658125
POLR3G	-2.36475
ZNF586	0.4495
C1orf49	-0.163
TANK	0.284166666666667
RCAN1	-0.755833333333333
PELI3	0.362333333333333
LIMD2	-0.6925
TMEM189	-0.485
NTN4	-2.545375
LOC151300	0.397
CLEC2A	-1.2165
GPR135	-0.735375
DPYSL4	-3.4486
JAK2	0.678833333333333
TSHZ1	1.10716666666667
TM9SF4	0.74975
ZNF264	0.779166666666667
SIRPG	1.5375
BICD1	0.42025
HERC6	1.5325
METTL5	-0.4245
CASP1	0.288
PRRT1	-0.883833333333333
PLA2G4C	1.31783333333333
ICA1L	-0.382
TPTE2	0.0176
OTUD7A	0.1115
AQP11	-0.956
APOA2	-4.204
KALRN	-0.5629
SECTM1	2.685
IFNAR1	0.639
TALDO1	0.056
RAB11FIP4	0.701333333333333
EIF5A	-1.614
FAM49A	2.296
NEGR1	0.609666666666667
YTHDC2	0.46825
EHD2	0.25375
NCF1	3.0051
SCRT2	-0.234
HOXA5	-1.60833333333333
NUP133	0.38175
FGF12	-1.3643125
SLMO2	-0.500875
SNTA1	0.178875
CACNG2	0.255375
GCM1	0.3475
ELF1	0.552833333333333
TLR5	2.96475
TCFL5	0.123666666666667
RBMY2FP	-1.689
LOC100125556	0.7145
FAM129B	-0.536125
MAP3K7IP1	-0.2355
NCK2	1.4595
OXA1L	-0.39125
FMO9P	0.2575
ZSCAN12	0.308
PSMD12	0.309
HSCB	-1.91625
CLDN10	-4.20525
MGC13053	-0.79525
HPCAL4	-0.738166666666667
ASZ1	-0.9125
MEX3D	-0.08925
NFAT5	-1.1501
CSPG4LYP1	-0.1865
FBXO3	0.6404
DVL1	-0.0128333333333333
CMKLR1	2.35116666666667
TYMS	-2.916625
PEF1	1.71925
ZNF750	2.15333333333333
MCM5	-1.0354
MEGF11	-1.66825
KCNK7	0.0365
PTP4A3	0.619
C1QTNF2	-1.50583333333333
OR6S1	0.3155
FAM122B	-0.40775
ZNF551	-0.198375
HBQ1	-3.1425
GEMIN6	-0.76825
ARSK	-0.8855
RBP7	1.55666666666667
CPNE9	0.49225
DSC1	-0.1665
LOC730112	-1.192
MAP2K4	-1.067125
HS3ST5	-1.4765
EPB41L3	-0.8835
TEKT2	1.0335
CDKN2B	-0.369166666666667
ZNF480	-1.3125
MAP3K6	0.0509
MAP6	0.3755
HN1	1.1359
OR2L13	0.168
SLC16A11	0.27275
FAM96A	-0.20475
APOL1	1.406
C5orf32	-0.74825
RTP1	-0.559666666666667
RNF175	-1.124375
ZBTB41	2.431375
AHCTF1	-0.1884
SAE2	0.2589
ITGA2	-0.464
MME	-1.59983333333333
CCDC14	-2.15875
MAST4	0.450142857142857
KRT33B	-0.232
KCTD2	1.1795
WDR26	0.397416666666667
MFI2	0.892
NR4A3	0.511875
ARSA	0.7365
UNKL	0.587
SULT6B1	0.2845
CCNA2	-1.73716666666667
SOX15	-1.117
PPAPDC1B	-0.795583333333333
C19orf44	0.167
MCAT	0.666666666666667
ARID1B	0.36875
OR52N1	-0.1475
C12orf48	-0.80925
MAGI1	0.7785
NIPA2	-0.2375
GBX2	-1.754
RSHL3	-0.048125
RAVER1	0.0725
C15orf17	2.01375
SLC30A2	0.310875
ZNF518	0.1065
PCYT1B	-1.38925
C10orf114	1.53175
EIF3H	-0.585083333333333
SLC25A39	-0.0295
KIF1B	0.345125
AMOTL2	-0.425
C6orf120	0.23625
PSRC1	-1.59425
PLA2G10	-0.034625
KIF5C	0.961875
MRPL37	0.0275
C17orf62	0.4675
C9orf135	-1.827
DUSP10	-0.0672
CLCNKB	0.0335
PSMA5	0.091875
C8orf53	-0.85075
AMPD3	-0.484666666666667
PIAS1	0.27475
ADCYAP1R1	0.18
GYLTL1B	-1.40825
CDH20	0.0996666666666667
FBXO7	-0.3865
TMEM134	0.856666666666667
FLJ14213	0.5405
ZNF3	-0.017
LRRFIP1	0.0456666666666667
CNOT2	0.276833333333333
ABI3	2.5225
ALDH5A1	1.44033333333333
HNT	1.9957
SERPINA4	-3.10325
TK2	-0.11325
STMN1	-1.055
GUCA2A	0.267166666666667
GALNT10	0.491214285714286
DPP6	-0.8344
C9orf93	0.671
PRELID2	-1.542125
STK39	0.97225
SFTPA1	-1.203
CKS2	-1.40788888888889
RHO	-0.081125
C20orf135	-0.1205
XKR3	-3.3905
CR1	0.379
RPS6KA2	0.870857142857143
C20orf112	1.09425
MRPL22	-0.88675
C4orf23	0.454166666666667
GADD45B	1.77225
KLHDC1	0.786666666666667
C2orf48	-1.318
ZNF287	1.714
DAAM2	-1.58
DPPA2	-3.27
TCTN3	0.130166666666667
DNAJB11	0.255875
FPR1	3.24675
DEFB4	0.4555
PTCD2	-1.0762
SMOC2	4.49766666666667
CABP7	0.706
SERPINB11	0.44075
MAGEF1	-0.7465
NDE1	1.588
ITGA10	0.222
FSHB	0.9145
ANXA2	1.472
HORMAD2	0.4855
HLCS	0.807
MCF2L	1.3465
FH	-0.58475
TBC1D24	1.32225
KIAA1505	0.59
LGALS2	-1.879
CNBD1	0.382
SYNPO2L	-1.38575
PTPN23	0.0965
C1orf183	-1.27716666666667
MAGEA8	-3.23
DGCR8	-0.91825
GSR	-0.47025
PAQR7	0.96425
ZNF676	-0.491
CACNA1C	-0.1473
SP7	0.035
PDCD6	0.78725
NRN1L	-1.8535
BRI3BP	0.840583333333333
KIAA1183	1.253
ASB4	0.1485
CCL23	1.0511
OBSL1	-2.0775
SLC12A7	1.84341666666667
KIAA0240	0.17475
CD1B	-3.43433333333333
FCGR2A	1.482375
MDC1	-1.48
HTR1A	0.227666666666667
OCEL1	0.63425
ATP11B	-0.231125
FBXO34	0.214333333333333
PCDH12	3.5275
RPE	-0.1135
C17orf74	-0.358
CSDC2	0.1785
PET112L	-0.4215
TMBIM1	1.0015
P2RXL1	0.258
TCHP	0.54375
TRMT1	-1.01716666666667
F2RL2	0.40975
LRRC32	2.77133333333333
IMPG2	0.776
BGLAP	-0.4525
LOC493869	-0.891
MRAS	1.2235
SLC35F5	1.3205
CBWD1	0.1375
AXL	-1.857125
ATP2C2	3.00075
TELO2	0.877
PNPLA3	-4.151
PCDHB14	1.15775
CD276	2.12975
KRT80	-0.559375
DUSP28	0.7315
CSNK1E	-0.293666666666667
SRP14	0.9465
KCNQ4	0.1695
KRT72	-0.203666666666667
CCDC117	1.628375
C6orf89	0.407833333333333
TUBB2B	-3.20016666666667
RTN4IP1	-0.6625
CR1L	-4.14833333333333
CEND1	-0.211625
C12orf41	0.168833333333333
RNF31	-0.2225
UBN1	0.6985
C17orf32	0.623125
SLC5A7	0.2775
GPR92	1.24183333333333
ESAM	2.4897
