Hybridization REF	TCGA-C8-A138-01A-11R-A115-07
SIRPG	2.21075
BICD1	1.066
HERC6	1.70816666666667
METTL5	-1.1265
CASP1	0.803
PRRT1	0.1195
PLA2G4C	1.25333333333333
ICA1L	0.436857142857143
TPTE2	-0.330166666666667
OTUD7A	1.5985
AQP11	-1.18575
APOA2	-3.6901
KALRN	-0.4262
SECTM1	1.65766666666667
IFNAR1	0.263
TALDO1	0.12675
RAB11FIP4	-0.119166666666667
EIF5A	-1.01
FAM49A	2.01625
NEGR1	0.499333333333333
YTHDC2	0.130125
EHD2	0.022625
NCF1	2.7847
SCRT2	1.9785
HOXA5	-1.0985
NUP133	-0.724
FGF12	-0.748125
SLMO2	-0.4195
SNTA1	0.007375
CACNG2	0.444625
GCM1	0.817875
ELF1	1.10116666666667
TLR5	2.4025
TCFL5	-0.924333333333333
RBMY2FP	-0.8775
LOC100125556	0.669
FAM129B	1.079625
MAP3K7IP1	0.260875
NCK2	0.688
OXA1L	-0.375
FMO9P	0.961
ZSCAN12	-0.22975
PSMD12	-0.521583333333333
HSCB	-1.1255
CLDN10	-2.318
MGC13053	-0.9
HPCAL4	-0.442
ASZ1	-1.586
MEX3D	0.459666666666667
NFAT5	-0.4115
CSPG4LYP1	0.000833333333333334
FBXO3	-0.7233
DVL1	-0.204166666666667
CMKLR1	2.307
TYMS	-2.525375
PEF1	0.566
ZNF750	0.978833333333334
MCM5	-0.7484
MEGF11	-0.67825
KCNK7	0.197
PTP4A3	0.78
C1QTNF2	-1.105
OR6S1	0.282
FAM122B	-1.17825
ZNF551	-0.199125
HBQ1	-1.7675
GEMIN6	0.178
ARSK	-1.6215
RBP7	1.31016666666667
CPNE9	0.33925
DSC1	4.4935
LOC730112	2.72625
MAP2K4	0.277875
HS3ST5	1.423
EPB41L3	0.08125
TEKT2	4.69625
CDKN2B	0.5305
ZNF480	0.48025
MAP3K6	0.1707
MAP6	2.482
HN1	-0.0844
OR2L13	0.139
SLC16A11	1.01925
FAM96A	-0.9395
APOL1	1.84825
C5orf32	0.565
RTP1	-0.580666666666667
RNF175	-0.672625
ZBTB41	0.4895
AHCTF1	-0.3294
SAE2	-0.881
ITGA2	0.566916666666667
MME	-0.751333333333333
CCDC14	0.161
MAST4	0.918428571428572
KRT33B	-0.23
KCTD2	0.5685
WDR26	0.62675
MFI2	-0.303
NR4A3	-0.189375
ARSA	1.69025
UNKL	0.559333333333333
SULT6B1	0.147
CCNA2	-3.03516666666667
SOX15	0.501
PPAPDC1B	-0.288833333333333
C19orf44	0.138
MCAT	0.936166666666667
ARID1B	0.205875
OR52N1	2.244
C12orf48	-1.124
MAGI1	0.9315
NIPA2	-1.472
GBX2	-0.96025
RSHL3	4.8835
RAVER1	1.04233333333333
C15orf17	-0.2035
SLC30A2	1.65875
ZNF518	-0.90575
PCYT1B	0.336
C10orf114	-0.70125
EIF3H	-0.41025
SLC25A39	-0.570666666666667
KIF1B	-0.94325
AMOTL2	0.4865
C6orf120	0.42275
PSRC1	-1.268
PLA2G10	-1.36125
KIF5C	0.720375
MRPL37	-1.5135
C17orf62	0.0951666666666667
C9orf135	2.18433333333333
DUSP10	1.4658
CLCNKB	0.231
PSMA5	-0.028625
C8orf53	0.94
AMPD3	0.558
PIAS1	0.14175
ADCYAP1R1	0.022
GYLTL1B	-0.42925
CDH20	0.589833333333333
FBXO7	-0.834
TMEM134	0.986166666666667
FLJ14213	1.47
ZNF3	0.0465
LRRFIP1	0.0357916666666666
CNOT2	0.66875
ABI3	2.475
ALDH5A1	-0.686666666666667
HNT	2.5198
SERPINA4	-2.09475
TK2	-0.162666666666667
STMN1	-2.46877777777778
GUCA2A	-0.019
GALNT10	0.902785714285714
DPP6	-0.6699
C9orf93	2.51275
PRELID2	-1.383125
STK39	0.71875
SFTPA1	-0.5445
CKS2	-1.32822222222222
RHO	0.190125
C20orf135	0.229
XKR3	-1.851
CR1	0.5335
RPS6KA2	0.915642857142857
C20orf112	0.77925
MRPL22	0.0785
C4orf23	0.2415
GADD45B	2.15825
KLHDC1	0.801
C2orf48	-1.3055
ZNF287	0.159
DAAM2	-0.5565
DPPA2	-3.04516666666667
TCTN3	0.199
DNAJB11	0.308625
FPR1	3.549
DEFB4	1.089
PTCD2	-1.131
SMOC2	4.64766666666667
CABP7	1.108
SERPINB11	0.0515
MAGEF1	-0.10225
NDE1	0.962666666666667
ITGA10	0.3365
FSHB	0.12
ANXA2	0.9995
HORMAD2	0.25775
HLCS	0.246
MCF2L	2.29041666666667
FH	-1.371375
TBC1D24	1.336
KIAA1505	3.35925
LGALS2	0.36725
CNBD1	-0.414
SYNPO2L	-0.7655
PTPN23	0.310214285714286
C1orf183	0.0828333333333333
MAGEA8	-1.421
DGCR8	-0.830125
GSR	-0.576
PAQR7	0.1895
ZNF676	-0.436
CACNA1C	0.6538
SP7	0.5245
PDCD6	-0.58775
NRN1L	-1.776
BRI3BP	0.172166666666667
KIAA1183	0.53225
ASB4	0.166
CCL23	0.5691
OBSL1	0.018125
SLC12A7	0.375166666666667
KIAA0240	1.588625
CD1B	-2.3985
FCGR2A	1.387
MDC1	-1.72475
HTR1A	0.4545
OCEL1	1.0905
ATP11B	-0.318125
FBXO34	0.874333333333333
PCDH12	3.66783333333333
RPE	-0.762
C17orf74	0.0315
CSDC2	1.00466666666667
PET112L	-0.228
TMBIM1	0.525375
P2RXL1	0.228
TCHP	0.11125
TRMT1	-1.3895
F2RL2	0.664416666666667
LRRC32	3.16433333333333
IMPG2	0.5145
BGLAP	0.3905
LOC493869	-0.687916666666667
MRAS	1.245375
SLC35F5	0.0865
CBWD1	-1.0925
AXL	-1.945375
ATP2C2	3.153
TELO2	0.24425
PNPLA3	-4.398
PCDHB14	0.49325
CD276	0.3355
KRT80	-0.91725
DUSP28	-0.445
CSNK1E	-0.36525
SRP14	0.512
KCNQ4	0.0375
KRT72	1.58216666666667
CCDC117	-0.38375
C6orf89	0.00377777777777777
TUBB2B	-4.33133333333333
RTN4IP1	-0.962
CR1L	-3.36983333333333
CEND1	0.844375
C12orf41	-1.08866666666667
RNF31	0.813
UBN1	0.976666666666667
C17orf32	-0.42
SLC5A7	-0.37525
GPR92	2.14783333333333
ESAM	2.4696
CTNNA1	0.86975
HRBL	0.5007
CBX4	0.78475
TMEM182	-0.851
SH3TC2	0.327833333333333
IL10	1.023
PXMP4	1.812
RNF167	-0.1059
PAK7	1.27733333333333
ETV3	-0.0305
ATPIF1	0.294
LOC554207	-2.17483333333333
OR8H1	0.1195
WDFY3	0.68175
DPM1	-0.95325
GPSM1	-0.126
WDR92	0.8697
LRP1	1.32416666666667
ANKH	-0.57475
THUMPD3	-1.13525
POLR1B	-1.1205
OLFM4	1.45583333333333
RAD9B	0.38725
TSPY2	-3.516
PAX6	-2.329
SCG2	-2.91525
SLC17A6	-0.0865
FMO3	3.5105
PADI4	0.2355
TUBB4	-0.2568
NLK	-1.1125
POU4F3	0.227
SDF4	0.40375
ITGBL1	3.25
NETO1	-1.1575
TAP2	0.935
ABBA-1	0.299083333333333
GNAI1	-0.3455
VPS4B	-0.7505
NOPE	0.0706
GALNT6	3.78866666666667
SESN1	0.503875
GBE1	-2.60177777777778
CLASP1	0.07925
RASGEF1B	0.795125
ACOT11	-0.383714285714286
AFAP1	0.88
OR2H2	0.2715
DPY19L2P1	-1.42425
DZIP1	-0.75325
SEC22C	-0.617583333333333
GPR161	-0.561583333333333
RNF146	0.53025
WDR74	-0.880375
GALP	0.3225
PURA	2.008
DNPEP	0.769333333333334
RP11-78J21.1	-1.5035
ERBB2	3.40475
FANCM	0.292833333333333
NEO1	0.0413333333333333
DDX3Y	-4.4932
RPS3A	-1.0835
MXRA7	-0.036
LGALS3	2.3625
GLT8D1	0.5935
CFL2	-1.2285
UPB1	0.17275
NAP1L5	-0.64175
CLDN14	0.3405
DHX38	-0.56925
BTBD1	-1.42825
TARS2	0.608333333333333
ABCF1	-0.3368
FCF1	0.544833333333333
LRRC49	1.04775
GUCY1B2	1.608
C1orf177	-0.0195
SMARCA4	-0.565285714285714
LRP8	-2.66733333333333
TAGLN3	0.13175
MRPL14	-0.05625
TTRAP	-0.44325
ZDHHC20	1.149
NFE2L3	-2.084
KIAA1377	3.366625
PALMD	1.1214
TMEM43	-0.01125
TTL	-1.82775
STAT5B	-0.992833333333333
SSB	-0.7165
OR10H5	0.2415
SLC22A13	-0.161
AKAP3	-1.41125
TIMM23	-0.5465
OAS2	2.18108333333333
KIAA0423	0.74375
TRIM11	1.39133333333333
GLIS3	1.611875
TMEM50B	-0.523
ARHGEF4	0.17825
DEGS1	-0.717545454545455
TBL1XR1	-0.120166666666667
G6PD	-0.316
SP140	1.5206
MUC17	-0.0375
NUDC	0.3056
DNAJC5B	2.17416666666667
SCARA3	0.193166666666667
CPA3	6.357
BCAT2	-0.090375
MFN1	-0.8826
NRG3	0.8645
SNX11	0.526
PLEKHH1	0.237833333333333
GPR177	-1.14233333333333
HCFC2	0.02
TCAP	0.982
MOCOS	-2.9705
C14orf93	-0.10675
PRDM10	-0.127166666666667
SLC16A4	-0.272083333333333
SRGAP1	0.117166666666667
VIP	0.2695
DUSP27	0.113333333333333
LILRA1	0.6159
MC2R	0.379
MGC24103	-1.45025
MBTD1	-1.55
FUT11	-0.375166666666667
USP33	-0.1588
C15orf39	-0.61975
MAP3K12	0.4475
PAAF1	-1.05833333333333
BARHL1	-0.136
FLJ16165	-0.0745
PIWIL2	-2.55625
SYNE1	0.815666666666667
CMTM4	-0.6045
TSPYL1	-0.1414
GUF1	-1.25316666666667
TMEM157	1.6235
WDR44	-0.1505
HIST1H3C	0.036
DKFZp666G057	5.321
RNPEP	1.31525
GAS2L2	3.67783333333333
ADH4	-4.44525
GRPR	-0.4575
FBXL17	2.40925
ZBTB10	-0.0335
Gcom1	0.334333333333333
HTRA1	2.8934
ZNF585A	0.55
SLC26A2	0.249214285714286
OTOP3	-0.0991666666666667
WISP1	2.56455555555556
ATP2B4	0.04775
FLJ10769	1.71
CRAMP1L	0.251625
CHST12	-0.58625
RAB22A	0.731833333333333
TARDBP	-0.590642857142857
STAU1	0.384
CRB3	1.51166666666667
MIG7	-0.9585
CHMP1A	0.0773333333333334
ZNF160	0.11575
B3GALT6	-0.206375
BARX1	-1.68083333333333
C6orf167	-1.9080625
NXNL1	0.58
DHX29	0.639375
HADHB	-0.606
PLXNB2	1.300125
ILDR1	-0.678
SLC15A3	3.03525
GAS2	-4.46683333333333
C20orf69	-0.06
NUMB	0.608
TNIP1	0.79875
MESP1	-0.625666666666667
PSKH1	-0.3205
NSFL1C	0.04225
RHOG	0.7335
HEY1	-0.0133333333333333
KNG1	-1.52385714285714
ITGAX	2.1154
LIN9	-0.417833333333333
CANT1	0.36325
XRN1	0.0748571428571429
CCDC96	2.8849
HEATR6	-0.1235
GNG7	-0.38225
RUNX2	1.7713125
SOX1	0.402166666666667
FCRL5	1.3324
ZNF99	-0.082625
FAM9A	0.027
SNX22	0.486
MBNL3	-2.4265
ODC1	-3.1075
ADORA2B	-2.95516666666667
NR2F6	-0.09525
ZFYVE16	-0.623833333333333
SYNJ2BP	0.8881
POLE	-0.40175
E2F2	-1.41875
THRA	1.06816666666667
PTGES2	-0.924
HIP1R	0.905833333333333
TMUB1	-0.0611666666666667
ENO3	-2.21525
RSPH10B	2.5
CXorf39	0.93225
IRGC	0.27425
GPR109B	0.2515
FLJ13305	0.8465
LCE3A	-0.7245
TNFRSF18	-0.459833333333333
DET1	-0.3185
TRPM3	-0.21175
C16orf79	-0.599
FECH	-1.00483333333333
RAP2A	-0.250666666666667
CRIP1	3.94283333333333
AZIN1	0.13725
SLC7A7	3.91
IL10RA	0.9181
TMEM64	-3.975
CDC42EP4	0.7551
C16orf58	0.2517
ARG2	-2.104
POU5F1P4	-4.3745
FAM62B	-0.181875
DNAH8	-1.5664
ASH2L	-0.5
TSLP	-3.40333333333333
CNTNAP5	-0.362
TMEM16C	1.74825
IFNA14	1.1175
SLC1A3	1.112375
CABYR	1.14375
BCL7B	-0.3854
NUDT13	-1.0655
C13orf28	-0.10025
C1orf53	0.44575
ARL6IP4	0.5277
RPL35A	-0.36425
EMR3	0.2855
RAB40C	0.95025
SLC41A1	0.703333333333333
LRCH1	-0.02975
LY6G5B	-0.988
FAM124A	-0.552214285714286
MGC10981	-3.7765
CLIP3	0.5649
MAP4K2	0.220166666666667
CHIC1	-1.1425
SULF1	3.088
C20orf30	-0.152428571428571
PRDM5	-1.10525
ELOVL1	-0.5495
C11orf48	-0.4005
SLC39A10	-0.77075
KCNV1	-0.0465
ACP1	-1.06783333333333
ZMYM2	0.813625
B3GNT6	0.222
C9orf69	0.475
C2orf15	1.73725
C20orf166	-0.292
HSP90AA6P	0.8115
EDG7	-0.554
NEURL	1.141125
LPL	-0.0591666666666667
CLEC2D	0.502357142857143
GRRP1	1.77433333333333
CD8B	-1.2672
HIST1H3D	0.470333333333333
SLC6A12	0.636625
FAM27L	0.2025
CD84	2.4391
RASA1	0.4745
PHKG1	0.2825
MAGEA11	-0.4425
IMPA1	-1.8575
NPM3	-1.16375
RARRES1	2.2505
SH3BP1	0.62225
B3GNTL1	-0.039
ARPC5L	-0.743833333333333
KLHL26	0.257
SIM2	1.69425
GJC1	0.474
C20orf194	0.5775
EXO1	-2.42575
SLC2A2	-2.30066666666667
LOC285074	-1.08175
LRG1	2.50525
KIRREL	0.2295
PIK3R1	0.5485
C4orf34	0.84075
MAF	-1.67661111111111
ADCY4	3.7795
ZMIZ2	0.9284
SLC46A3	0.260333333333333
STAMBP	-0.217166666666667
CCDC16	0.22375
MS4A12	0.0965
TCF20	0.60675
LRRC46	3.89575
C20orf152	0.11575
MRPS6	-0.972
ABCB11	1.064
KCNC2	0.537666666666667
CDH19	-1.30166666666667
C9orf123	-0.508833333333333
SSH3	2.77425
LDLRAD1	1.11325
CCBE1	-0.51725
ZNF135	1.812
TAAR1	-0.483
WFDC12	0.294
CCDC42	0.114333333333333
FLJ12529	0.321
PER1	-0.586
TIMM50	-0.369833333333333
SMARCAD1	-1.48683333333333
FAM26C	0.236
TP53TG3	-0.604333333333333
SH3RF1	1.2947
LMCD1	1.77625
GPR63	-0.215
FLJ21986	-2.3495
AIFM3	-0.46225
MICAL1	0.320666666666667
BLZF1	0.349833333333333
IQCA	1.71066666666667
PCDHGC3	0.3035
SAC	0.85
BCL6B	2.34383333333333
DDO	-0.88575
MARCO	3.0535
DCHS1	1.354
C1orf170	1.53233333333333
CD200R1	0.6255
C22orf15	3.1645
SEPT11	-0.767666666666667
ADNP	-0.00175
UST	-0.9261
C13orf34	-1.048
RFFL	0.641
APBA3	-0.579
C2orf60	-0.509375
CUTL1	0.7912
PMS1	-0.384875
ZNF689	-0.5785
EIF3E	-0.6675
IL9	0.337
RPL31	-0.778
LY9	1.2645
ATP2B3	1.129
KDELR2	0.218
TFCP2	0.465
NLRP12	-0.23825
FLJ45422	-0.1305
TLE4	-0.5005
ZNF570	0.366
FLJ43806	-0.306
TLK2	0.031625
CIR	0.8435
MARS2	-0.9595
COL24A1	3.32975
SDF2L1	-0.253
HIBADH	-1.0125
IGFBP3	-1.0175
C12orf23	-0.244375
PSPC1	1.07525
C20orf43	0.79475
TRAV20	-0.473
ARHGAP24	0.583625
KIAA1975	0.5295
C1QA	3.6714
DNTT	-4.76216666666667
C10orf6	-0.327666666666667
C11orf41	0.018625
HNRPF	0.152
COL11A1	6.7855
UBAP2	0.126833333333333
CDKN2AIPNL	-1.6945
C20orf174	4.40775
SPRED2	0.496
PLA2G12A	-0.5
ICEBERG	-1.54
SCN10A	-0.467
C11orf65	-0.70625
GBP5	5.63175
PITPNC1	-0.402666666666667
POU3F3	2.362
NCOA7	1.218875
LIN7C	-0.7273
LOC348840	-0.313
NKX2-2	-2.5155
ANKRD13D	1.764875
LOC123688	-0.9475
FUT2	2.43066666666667
TAAR8	0.293
FZD4	0.4235
PNMA3	-0.454
OR4L1	0.163
WIT1	-2.77975
EXOC3L	1.8715
ATPBD4	-0.9424
KRBA1	-0.4695
UBXD6	-1.3425
HOXB7	0.880571428571429
C7orf23	-0.8845
UNQ338	2.206
STAB2	0.25675
CDC20B	4.068
IRF9	3.396
CENTG1	0.927333333333333
TNPO2	-0.8945
MCPH1	-0.05175
BMS1P5	-1.223
SLC26A7	1.58575
HIST1H3J	1.27425
C9orf3	0.5166
LBH	1.871875
MYO1D	0.54325
PTDSS2	-0.345
NFU1	-0.06775
DEPDC4	-1.18925
WNT7B	1.8372
GLP2R	0.0178333333333334
SETD4	-0.335
DYNLT3	-1.2648
FKBP11	-0.2665
SESTD1	-0.0373333333333333
FLII	-0.1395
RPS16	-0.8889
CHPF	0.9635
CSNK2A1	0.0533333333333333
SUMO1P1	-0.841
FKBP6	-0.243
ZNF214	-0.764833333333333
TWIST1	1.10316666666667
DDX56	-0.675166666666667
TRAM1L1	-0.2078
EPO	1.595
MRPS18B	-0.02075
ZNF682	-0.540333333333333
RPL14	-0.360333333333333
MAFF	-0.3835
LOC51136	-1.670125
LY96	0.53775
DDX20	0.08075
ABTB1	0.866833333333333
ARL5A	-0.519
CCT6A	-0.48475
HEPACAM	-1.25766666666667
EHHADH	-1.78516666666667
RBAK	-0.206
CGB1	1.68125
ITGB5	0.4765
YIPF3	0.6515
FKBP2	0.3415
NR1D1	0.4128
TMEM110	-0.3135
NEK2	0.7225
PRAMEF8	-2.8145
C20orf52	0.6865
PCDHGA3	1.1795
VWA3B	0.57125
NDUFA5	-0.404875
THAP9	-1.64275
FLVCR2	0.768833333333333
AP1S1	-1.322125
SMAD6	0.7945
SAV1	0.794625
SAT1	1.652625
ZNF251	1.78175
ADAMTS7	0.8459
RPP38	0.27575
C1orf211	-2.024
YPEL2	1.07265
RBMS1	-0.03675
ZNF445	-0.0968333333333333
NRXN2	0.406666666666667
PGBD4	-0.111875
UGT2B28	-2.60975
WBSCR16	-0.5868
NLRC3	0.983125
ASTL	0.17975
ST6GALNAC1	1.41475
ZADH2	-0.616125
MLLT4	-0.133583333333333
ARL6	1.25216666666667
MEF2C	1.2345
CBFA2T3	-2.348
AFF3	-0.166428571428571
COG7	1.005
MYB	-0.414833333333333
PLXNA3	0.3205
XRCC2	-2.1775
MMS19	-0.719125
ST8SIA5	-1.19575
CHPT1	-1.8995
KIAA1712	-1.011125
OR6X1	0.2605
ACTR3	0.08375
UGCG	0.137
OR4P4	0.775
ZAP70	-1.65675
LPP	0.253875
ZNF485	0.2405
PTPRCAP	1.26775
IL12RB1	0.6455
ATRX	-0.2954
CHST8	-2.3235
C14orf109	-0.39275
ARV1	0.03625
NMB	-1.83357142857143
COX5A	-0.7325
EIF6	0.37725
MPPED2	-1.07133333333333
SEMG1	-1.5305
CHRDL1	0.0245
TRAF3IP2	1.301
WNK2	-0.506875
LILRA4	2.10433333333333
LAMA2	3.87675
PXT1	-0.0790000000000001
RLBP1	-3.02425
CD300C	0.13875
SLTM	-0.495875
FLJ10404	0.4421875
APOBEC3D	-1.7
RENBP	1.10483333333333
ATXN7L1	0.436125
NID1	1.07225
TUBGCP3	-0.422375
ITIH5	0.563833333333333
CCDC110	0.505
C8A	-2.471
MGC87042	-2.61075
HOXC13	-0.82575
TFDP2	-1.581
HCP5	1.72875
POLI	0.29375
UCN	-0.4245
ZNF764	0.376333333333333
C8orf45	1.3425
FHL3	0.11675
SPATA5L1	-0.89575
MMRN2	3.244
NDST1	0.723666666666667
COL20A1	-0.263
ZNF248	-0.649666666666667
PELP1	0.220833333333333
MBL2	-1.8546
RNF41	0.375625
C5orf24	0.86675
THOC5	-0.8835
SERINC3	0.0668333333333333
RP11-151A6.2	0.06425
CDCP2	-0.06025
HIST1H2AA	0.14725
C11orf75	0.0728333333333333
FKBP7	0.4935
DDOST	-0.30325
GPNMB	1.54066666666667
TTF2	-0.802333333333333
KCNT1	0.308333333333333
SLC39A14	-1.176
NGRN	0.5395
GPR137B	1.62225
MECP2	0.129125
PSMA1	-0.68175
C16orf73	-3.977
TMEM60	-0.006
CSN3	0.2775
NOS1	0.488333333333333
RAB7L1	-0.405333333333333
YBX2	0.54
KIAA1166	-0.8165
FUBP3	-1.02416666666667
ABCG1	2.4585
ACACA	-0.77025
ARL11	1.7426
ATOH1	-0.194
ODF1	-0.168333333333333
CREB3L3	-1.48416666666667
TMEM127	1.31428571428571
DSCAML1	-0.59625
PLN	3.661
LYPLA1	-1.74233333333333
PRDM9	-1.87625
SASP	0.1485
PLUNC	3.48066666666667
INTU	-0.41575
HISPPD1	-0.80175
LNPEP	-0.343333333333333
YARS2	-0.625833333333333
APCDD1L	-1.17
ZCCHC4	-1.0233
FBXO22	-1.66516666666667
TTLL13	1.107
ZNF669	-0.0353333333333333
PTGDR	1.598
DDX27	0.8985
KIAA0409	-0.605166666666667
GJB6	0.93675
ASB8	1.11375
PLP2	0.415166666666667
MEPE	0.58025
OR10J5	-0.22
KRT222P	1.28975
COQ7	0.713833333333333
C1orf101	0.38625
RERG	2.4563
CHMP5	0.015
THAP11	-0.409375
ZNF43	0.0195
ZRANB3	-1.7275
KRT13	-0.619125
MRPL19	-0.53825
RBBP9	-0.58125
SPATA17	2.318125
BXDC5	-0.3695
PAFAH1B1	-0.66875
MAGEE1	0.5655
OSTF1	0.9405
KIAA0323	0.302916666666667
TXNDC13	0.167833333333333
CNTN4	1.37625
LCE1B	1.8125
UNQ501	0.7315
ZNF154	0.52925
C3orf64	0.12875
SYT5	2.175
PON1	-0.3692
FLJ10357	-0.06625
ATP4A	-0.7875
GNPDA1	-0.986833333333333
MGAT1	1.00166666666667
C14orf121	0.60425
SLC35B2	0.0545
MIER3	-0.887833333333333
CHEK1	-3.43575
ZNF8	-0.139666666666667
TXNDC1	-1.27316666666667
CKB	1.3031
RTN3	0.348285714285714
FZD2	-0.184166666666667
PART1	-0.153125
PSMB6	-0.44925
PCDHB8	-1.0725
PHC3	0.6603
PPP1R8	-0.343
NOVA2	2.19416666666667
TNFRSF11B	-4.730375
GOLPH3	0.4455
UBLCP1	-0.19575
SUHW3	-0.86825
TTLL1	0.46025
OPN4	0.574
OR13G1	0.085
ZPBP2	0.440166666666667
HSD17B11	-1.236625
C9orf50	1.9985
DHDDS	-0.453571428571429
CTSW	1.4685
NEFM	-1.31366666666667
MRPL28	-0.0695
SYN1	1.37816666666667
PIGV	0.1355
ZIM2	-0.95025
APBB1	-0.0628333333333333
SND1	-0.4595
C1orf123	-0.127
CHD3	0.27375
BHLHB8	0.36175
RNASE2	-0.2755
BCAP31	0.95425
SLC25A44	0.400666666666667
CHD6	1.0577
PIB5PA	1.18984615384615
SELS	-0.053875
LOC541471	-0.549625
FAT2	0.624
ZNF81	0.3975
OR4C16	0.3445
FLJ10081	0.148
LRRC4	3.57375
CS	-0.804333333333333
N4BP2	-0.722875
IGFBP7	2.336
ZNF318	0.240916666666667
NDNL2	0.332875
ZNF609	0.07925
SIRT4	0.2395
EXOSC10	-0.13975
ECE2	0.000250000000000028
OVGP1	1.528
GTPBP3	-1.69525
PACS2	0.7503
C19orf36	-0.746333333333333
ARL4C	0.310375
ATG4B	-0.446625
UBQLNL	3.5665
RHOXF2B	-3.6495
PLEKHG2	-0.418
GALR1	-0.0805
AQP4	-0.398166666666667
HDAC7A	0.656166666666667
DCUN1D3	0.44225
OR8A1	1.0235
CCRN4L	-0.29475
CBR4	-1.37716666666667
KIFC1	-0.9785
SLC7A14	-0.992166666666667
LHX5	1.0245
TRPC7	-0.5675
LPXN	0.05725
SERPINA1	-2.0965
RPS13	-1.1977
BPIL3	-1.886
PRKAA1	-0.551
FADS2	2.2152
ENAH	0.28875
PRO1768	0.691
APBA2BP	0.55425
LIPH	1.85533333333333
C3orf33	-1.57775
RCC2	0.111714285714286
ALDH1A2	-3.0392
RNF103	1.1155
AHCY	-0.945
ALG12	0.6355
CCL17	3.8025
ZNF543	0.915666666666667
ESRRG	1.2303
CNGA1	-0.3985
RDH5	-0.8155
OTX1	0.099
PTGFR	-1.58716666666667
CDR2	1.557125
SELE	5.8155
NLGN2	-0.227166666666667
EXOSC9	-0.677
ZNF566	-0.181166666666667
KLRC2	-3.436
GPR12	0.8
KIAA0196	0.366
PDRG1	-0.032
SSR3	-1.02885714285714
MSI1	0.043
CST9	-0.613
CC2D1A	-0.0545
PLAGL1	-0.678277777777778
ZNF778	-1.0875
RNF2	0.103
KLF6	0.673166666666667
THBD	1.94733333333333
tcag7.1314	1.17825
NR5A1	0.270666666666667
ABCD2	0.168
DNAJC7	-1.27325
CLEC4C	0.276
TM2D3	-0.340625
CCDC4	-0.6765
PLAC2	1.31975
DCD	0.2295
FAAH	1.877625
POLA1	-0.166666666666667
TM7SF2	0.795375
FLJ39822	-0.804
FLOT2	-0.066625
MAP4K1	0.513
SRP68	-0.761625
C21orf74	0.1175
ARPC5	0.27975
LOC126075	2.377
HECW2	0.925375
ZDHHC4	-1.2615
ANKRD42	2.4138
PDE9A	-0.659666666666667
ABCA8	0.79625
NDUFS2	-0.81025
UBR5	-0.53025
BTBD16	-2.24175
LOC554174	-0.1075
ZNF20	1.062
KIAA1843	-0.173
WDR17	-2.05271428571429
C15orf33	-0.4405
RNF113A	-0.05575
CAMKK1	0.6136
CLCN2	0.1405
ANXA6	0.5685
LOC340069	0.0945
EMID1	0.64075
DPM3	-0.03625
ELA1	0.7795
SLC25A13	-1.2699
KRT24	3.3005
SMPD1	-0.283333333333333
TH	0.64
COL6A2	1.83792857142857
ANKS1B	1.68075
GPR126	-2.567
ZC3H12A	0.554666666666667
TMEM47	0.107
C2orf51	-0.0736666666666667
C1orf88	4.383
HSF2BP	-0.7425
AKAP10	-0.495
RPAP3	-0.256
KLHDC8B	1.340375
STOM	0.402
MUPCDH	0.125375
C10orf72	-0.054375
PLEKHA3	-0.234333333333333
TCP11L1	-0.48175
CWF19L1	0.55575
SPEF1	3.17723076923077
YSK4	4.436
ELN	1.8207
SAMD8	-0.0541666666666667
MPI	-0.924833333333333
MEPCE	-0.2515
ABCC3	-0.581625
NANOGP1	-2.9115
KCNK17	1.35975
HLA-DMB	4.312
RRAGA	0.73675
ANGEL1	-0.02
RBM32B	0.078
CPN1	-2.26125
MGC52282	0.3017
HLA-A	2.1105
OR9G4	0.0695
EDNRB	-1.6885
SCD	0.157642857142857
C14orf80	0.642666666666667
BAGE2	0.744
RABL4	0.749333333333333
RCVRN	-1.9155
SHANK1	0.0775
NLRP7	-2.2835
CD226	1.12
STAT3	0.8888125
SYNJ2	-0.5488
TPCN2	1.62016666666667
WDR36	-1.41016666666667
MBD4	0.42775
ROBO1	-0.6456
ST3GAL6	-2.804
SLAMF8	3.40966666666667
ATN1	1.0085
GPR141	0.27825
KRT36	0.703
TPH1	0.609
DDX52	-0.745
ZSCAN29	0.327666666666667
TRPT1	0.297
DPEP3	0.293
DENND4A	-0.6295
TSPAN16	-0.955
PTCHD2	0.044
LOC145814	0.0615
CAP1	0.370833333333333
EIF5A2	-0.9574
NT5DC3	-1.30075
SEPT9	-0.894875
SEZ6L2	0.161125
EGFLAM	3.16825
VPS11	0.84425
NDUFB5	-0.818
CIDEA	2.13316666666667
IER5L	0.77225
N6AMT1	-0.43825
FAM83C	-0.158
OXR1	0.639916666666667
IRX1	0.563
DGKB	-1.34516666666667
GCN5L2	-1.78425
MIR16	0.87025
FBXW9	-0.501
WDR4	-1.78583333333333
PDC	-0.3735
VPS33B	-0.04175
HEXB	-0.718
FLJ32214	0.9835
TCEB3	-0.735
CRLF1	-2.52325
ABI3BP	1.1905
C8orf22	-3.7295
PYCR1	-1.0405
KIAA1706	0.41725
CDK5R2	0.80075
WAS	0.7675
C12orf60	-0.5255
CCBL2	-0.87975
MADD	-0.03
C5orf34	-1.706
WDR42A	0.762
KLF12	-0.68025
HSPA1A	2.78425
