Hybridization REF	TCGA-BH-A0E1-11A-13R-A089-07
C6orf89	0.391722222222222
TUBB2B	-0.975166666666667
RTN4IP1	-0.57225
CR1L	-3.81516666666667
CEND1	-0.215875
C12orf41	0.380333333333333
RNF31	-0.10125
UBN1	-0.0933333333333333
C17orf32	0.301125
SLC5A7	-0.05375
GPR92	0.288
ESAM	2.1692
CTNNA1	0.132333333333333
HRBL	0.384
CBX4	-0.90575
TMEM182	0.80025
SH3TC2	0.1755
IL10	-0.00566666666666668
PXMP4	-0.0875
RNF167	-0.4616
PAK7	4.35533333333333
ETV3	-0.459
ATPIF1	-0.961166666666667
LOC554207	-1.34033333333333
OR8H1	0.1295
WDFY3	1.453875
DPM1	-0.74425
GPSM1	-0.46
WDR92	-0.0951
LRP1	-0.113166666666667
ANKH	-1.12675
THUMPD3	-0.8745
POLR1B	-0.62
OLFM4	6.7055
RAD9B	0.9645
TSPY2	-3.0035
PAX6	-1.66783333333333
SCG2	-4.026375
SLC17A6	0.34075
FMO3	2.08
PADI4	-0.158875
TUBB4	-0.9819
NLK	-1.2725
POU4F3	-0.212
SDF4	-0.69675
ITGBL1	1.591
NETO1	-1.91475
TAP2	-0.08
ABBA-1	-0.487083333333333
GNAI1	1.17675
VPS4B	1.51075
NOPE	-0.3094
GALNT6	1.32466666666667
SESN1	2.890625
GBE1	-1.75877777777778
CLASP1	0.07125
RASGEF1B	1.649375
ACOT11	-0.639071428571429
AFAP1	0.93575
OR2H2	0.126
DPY19L2P1	-0.60675
DZIP1	-2.02
SEC22C	-0.100083333333333
GPR161	-0.14475
RNF146	0.516
WDR74	-0.594625
GALP	-0.107
PURA	1.78125
DNPEP	0.370083333333333
RP11-78J21.1	0.17225
ERBB2	1.4365
FANCM	-0.244916666666667
NEO1	1.00333333333333
DDX3Y	-4.8854
RPS3A	1.503875
MXRA7	0.290714285714286
LGALS3	-0.1555
GLT8D1	-0.09225
CFL2	-0.520166666666667
UPB1	0.10275
NAP1L5	0.801375
CLDN14	-2.0645
DHX38	-0.372
BTBD1	-0.184
TARS2	-0.581
ABCF1	-0.6487
FCF1	0.337166666666667
LRRC49	0.11675
GUCY1B2	-3.078
C1orf177	0.212333333333333
SMARCA4	-0.873214285714286
LRP8	-4.37233333333333
TAGLN3	-1.451
MRPL14	-0.99025
TTRAP	0.29575
ZDHHC20	0.45625
NFE2L3	-2.50425
KIAA1377	0.891
PALMD	2.6994
TMEM43	0.7415
TTL	-1.405
STAT5B	-0.7325
SSB	-0.86825
OR10H5	0.061
SLC22A13	-0.655
AKAP3	0.68725
TIMM23	-0.468166666666667
OAS2	0.00933333333333337
KIAA0423	1.7355
TRIM11	-0.128166666666667
GLIS3	0.021875
TMEM50B	0.8065
ARHGEF4	0.191875
DEGS1	0.512090909090909
TBL1XR1	0.868066666666667
G6PD	-2.8315
SP140	0.4228
MUC17	-0.127714285714286
NUDC	-0.7045
DNAJC5B	0.297333333333333
SCARA3	0.478833333333333
CPA3	1.446
BCAT2	-0.482
MFN1	-0.3504
NRG3	1.2345
SNX11	-0.28425
PLEKHH1	-0.163666666666667
GPR177	0.818166666666667
HCFC2	-0.2105
TCAP	-1.025
MOCOS	-2.2835
C14orf93	0.1995
PRDM10	0.329833333333333
SLC16A4	1.63975
SRGAP1	0.556833333333333
VIP	0.34925
DUSP27	-0.322166666666667
LILRA1	0.3959
MC2R	0.022
MGC24103	-2.62975
MBTD1	-1.606
FUT11	-0.986666666666667
USP33	0.6184
C15orf39	-0.81975
MAP3K12	-0.221125
PAAF1	-0.950833333333333
BARHL1	0.4005
FLJ16165	-0.0925
PIWIL2	-2.0195
SYNE1	1.03516666666667
CMTM4	0.370375
TSPYL1	1.4957
GUF1	-0.589166666666667
TMEM157	1.39
WDR44	0.294
HIST1H3C	0.56975
DKFZp666G057	0.80125
RNPEP	-0.02325
GAS2L2	1.31866666666667
ADH4	-4.6065
GRPR	1.81966666666667
FBXL17	0.48675
ZBTB10	1.06075
Gcom1	1.27655555555556
HTRA1	0.2696
ZNF585A	0.335833333333333
SLC26A2	2.4505
OTOP3	0.379
WISP1	-0.754888888888889
ATP2B4	-0.94175
FLJ10769	1.068
CRAMP1L	0.065125
CHST12	-1.44625
RAB22A	0.400333333333333
TARDBP	-0.101071428571429
STAU1	-0.1685
CRB3	1.24333333333333
MIG7	0.171
CHMP1A	-0.369333333333333
ZNF160	0.404375
B3GALT6	0.13325
BARX1	-2.13633333333333
C6orf167	-1.0835
NXNL1	0.216
DHX29	0.23725
HADHB	-0.0675
PLXNB2	0.672375
ILDR1	-1.22075
SLC15A3	0.75775
GAS2	-0.859666666666667
C20orf69	0.4315
NUMB	0.50575
TNIP1	-0.21225
MESP1	1.4945
PSKH1	-0.14925
NSFL1C	0.291375
RHOG	-0.65325
HEY1	-1.22183333333333
KNG1	-2.446125
ITGAX	0.2725
LIN9	-0.251666666666667
CANT1	0.037125
XRN1	0.760571428571429
CCDC96	0.9114
HEATR6	-1.56283333333333
GNG7	2.02258333333333
RUNX2	0.1235625
SOX1	-0.0108333333333333
FCRL5	0.5493
ZNF99	0.8985
FAM9A	0.0555
SNX22	-0.389666666666667
MBNL3	-1.22033333333333
ODC1	-1.7988
ADORA2B	-0.953333333333333
NR2F6	-0.14475
ZFYVE16	0.251055555555556
SYNJ2BP	0.5294
POLE	-1.449
E2F2	-2.13775
THRA	1.5885
PTGES2	-1.40416666666667
HIP1R	1.04233333333333
TMUB1	-1.25683333333333
ENO3	-2.5905
RSPH10B	-0.1095
CXorf39	0.07275
IRGC	0.01075
GPR109B	0.75725
FLJ13305	0.3355
LCE3A	-0.118
TNFRSF18	-1.39116666666667
DET1	1.003
TRPM3	0.339583333333333
C16orf79	-1.9645
FECH	-0.351166666666667
RAP2A	0.824833333333333
CRIP1	-0.9315
AZIN1	-0.1095
SLC7A7	1.82575
IL10RA	-0.5162
TMEM64	-1.4025
CDC42EP4	2.1962
C16orf58	-0.4444
ARG2	-1.185
POU5F1P4	-5.16075
FAM62B	-0.083375
DNAH8	-1.821
ASH2L	-0.22725
TSLP	0.158166666666667
CNTNAP5	-0.4522
TMEM16C	0.70925
IFNA14	0.214
SLC1A3	0.396
CABYR	1.303
BCL7B	-0.433
NUDT13	-1.17566666666667
C13orf28	0.150333333333333
C1orf53	-0.489
ARL6IP4	0.2051
RPL35A	0.8175
EMR3	0.37475
RAB40C	0.02475
SLC41A1	-0.441666666666667
LRCH1	0.96975
LY6G5B	-0.7895
FAM124A	-0.412857142857143
MGC10981	-4.48283333333333
CLIP3	0.2178
MAP4K2	-1.252
CHIC1	0.869
SULF1	1.15083333333333
C20orf30	-0.142642857142857
PRDM5	-0.076625
ELOVL1	-0.19675
C11orf48	-1.56025
SLC39A10	-0.4005
KCNV1	-0.22875
ACP1	-0.00866666666666667
ZMYM2	0.052875
B3GNT6	-0.170666666666667
C9orf69	-0.5795
C2orf15	0.89475
C20orf166	0.219
HSP90AA6P	0.198
EDG7	-0.096
NEURL	-1.455625
LPL	2.947
CLEC2D	-0.171928571428571
GRRP1	2.76816666666667
CD8B	-2.7946
HIST1H3D	-1.42583333333333
SLC6A12	1.030875
FAM27L	-0.3365
CD84	0.8834
RASA1	-0.042
PHKG1	0.175
MAGEA11	-1.448
IMPA1	-0.2959
NPM3	-0.9835
RARRES1	4.9485
SH3BP1	-0.2705
B3GNTL1	-0.577
ARPC5L	-0.7315
KLHL26	0.69175
SIM2	-2.010875
GJC1	0.008
C20orf194	0.94275
EXO1	-4.218
SLC2A2	-2.016
LOC285074	-0.83825
LRG1	-1.0825
KIRREL	-0.2215
PIK3R1	3.78142857142857
C4orf34	0.636
MAF	-0.811666666666667
ADCY4	3.62866666666667
ZMIZ2	-0.3203
SLC46A3	1.495
STAMBP	-0.308333333333333
CCDC16	1.342
MS4A12	0.3565
TCF20	0.306
LRRC46	0.07925
C20orf152	0.533
MRPS6	-0.871125
ABCB11	0.306
KCNC2	4.46716666666667
CDH19	-1.18883333333333
C9orf123	1.129
SSH3	0.72325
LDLRAD1	-2.8985
CCBE1	-0.08225
ZNF135	1.481375
TAAR1	1.505
WFDC12	0.072
CCDC42	0.566666666666667
FLJ12529	0.044
PER1	1.97916666666667
TIMM50	-1.19783333333333
SMARCAD1	0.0686666666666667
FAM26C	0.105
TP53TG3	-0.776
SH3RF1	2.0911
LMCD1	1.65825
GPR63	-0.166
FLJ21986	-1.988125
AIFM3	-1.18425
MICAL1	-1.3115
BLZF1	1.02933333333333
IQCA	3.0895
PCDHGC3	0.447
SAC	0.53525
BCL6B	1.5665
DDO	1.01875
MARCO	2.384
DCHS1	0.674666666666667
C1orf170	1.33466666666667
CD200R1	0.651
C22orf15	-0.671
SEPT11	-0.778833333333333
ADNP	0.1435
UST	-0.1588
C13orf34	-1.2825
RFFL	0.132642857142857
APBA3	-0.3035
C2orf60	-0.41575
CUTL1	-0.884
PMS1	-0.455
ZNF689	1.32
EIF3E	0.865666666666667
IL9	-0.0561666666666667
RPL31	0.628875
LY9	0.3885
ATP2B3	-0.09825
KDELR2	-0.347708333333333
TFCP2	0.33875
NLRP12	-1.19925
FLJ45422	0.6655
TLE4	0.7675
ZNF570	0.667
FLJ43806	0.263
TLK2	-0.315125
CIR	1.23525
MARS2	0.8535
COL24A1	-0.6205
SDF2L1	-1.621
HIBADH	0.7745
IGFBP3	-1.97407142857143
C12orf23	0.757125
PSPC1	0.16975
C20orf43	0.26625
TRAV20	0.0475
ARHGAP24	1.422
KIAA1975	-0.512875
C1QA	2.7589
DNTT	-4.66933333333333
C10orf6	-0.228666666666667
C11orf41	-0.14325
HNRPF	-0.15575
COL11A1	1.31
UBAP2	-0.570333333333333
CDKN2AIPNL	-0.9735
C20orf174	2.41625
SPRED2	0.30375
PLA2G12A	-0.133833333333333
ICEBERG	-1.35033333333333
SCN10A	0.268
C11orf65	-0.2095
GBP5	2.35725
PITPNC1	-1.02166666666667
POU3F3	1.021
NCOA7	1.2025
LIN7C	0.7728
LOC348840	-0.8815
NKX2-2	-3.51366666666667
ANKRD13D	-0.64975
LOC123688	0.269
FUT2	0.701833333333333
TAAR8	0.606
FZD4	-0.408833333333333
PNMA3	-0.558666666666667
OR4L1	0.4455
WIT1	-3.28275
EXOC3L	0.762
ATPBD4	0.8572
KRBA1	-0.3245
UBXD6	-0.49075
HOXB7	-1.12328571428571
C7orf23	0.0305
UNQ338	3.9515
STAB2	0.9705
CDC20B	0.03525
IRF9	0.77375
CENTG1	-0.0701666666666667
TNPO2	-1.1655
MCPH1	0.71
BMS1P5	-1.79825
SLC26A7	1.0385
HIST1H3J	0.0635
C9orf3	0.6636
LBH	1.851125
MYO1D	0.4765
PTDSS2	-0.53025
NFU1	0.53175
DEPDC4	-0.86725
WNT7B	-0.1456
GLP2R	-0.2665
SETD4	-0.1494
DYNLT3	-0.6718
FKBP11	-0.304166666666667
SESTD1	1.03633333333333
FLII	0.4295
RPS16	0.4639
CHPF	-1.0505
CSNK2A1	-0.5155
SUMO1P1	-0.00725
FKBP6	-0.468
ZNF214	1.17266666666667
TWIST1	0.3755
DDX56	-1.1075
TRAM1L1	2.4448
EPO	-3.037
MRPS18B	-0.50175
ZNF682	-0.202166666666667
RPL14	0.787
MAFF	2.204
LOC51136	-0.35075
LY96	-0.71275
DDX20	0.0785
ABTB1	0.7065
ARL5A	0.6324
CCT6A	-1.29275
HEPACAM	-0.846833333333333
EHHADH	0.362833333333333
RBAK	0.783
CGB1	1.57725
ITGB5	-0.1708
YIPF3	-0.45275
FKBP2	-0.60775
NR1D1	-0.5537
TMEM110	-0.7735
NEK2	-4.94516666666667
PRAMEF8	-3.3945
C20orf52	-1.534
PCDHGA3	0.4455
VWA3B	0.1885
NDUFA5	0.30225
THAP9	0.62
FLVCR2	-1.14016666666667
AP1S1	-1.726375
SMAD6	-2.02425
SAV1	2.3225
SAT1	-0.229875
ZNF251	0.66775
ADAMTS7	-0.5167
RPP38	0.59025
C1orf211	-1.5495
YPEL2	1.15905
RBMS1	0.67625
ZNF445	-0.123333333333333
NRXN2	0.637833333333333
PGBD4	0.382
UGT2B28	-2.319
WBSCR16	-0.4792
NLRC3	-0.403625
ASTL	-0.08925
ST6GALNAC1	-1.9455
ZADH2	0.53125
MLLT4	1.32633333333333
ARL6	0.198833333333333
MEF2C	1.3165
CBFA2T3	-1.882
AFF3	0.632785714285714
COG7	0.0188333333333333
MYB	-1.08066666666667
PLXNA3	-0.4785
XRCC2	-1.94416666666667
MMS19	-0.433875
ST8SIA5	-1.171875
CHPT1	1.86166666666667
KIAA1712	-0.66725
OR6X1	0.938
ACTR3	-0.219375
UGCG	1.38816666666667
OR4P4	0.0215
ZAP70	-3.425
LPP	1.848
ZNF485	0.582
PTPRCAP	-0.60275
IL12RB1	0.14825
ATRX	0.7261
CHST8	-0.178875
C14orf109	0.141
ARV1	0.323
NMB	-0.389428571428571
COX5A	-1.081
EIF6	-1.16725
MPPED2	1.92766666666667
SEMG1	-0.6495
CHRDL1	0.501
TRAF3IP2	1.4905
WNK2	0.877875
LILRA4	1.43983333333333
LAMA2	4.656
PXT1	-0.2165
RLBP1	-1.844
CD300C	-0.1565
SLTM	0.027375
FLJ10404	-0.212375
APOBEC3D	-2.88483333333333
RENBP	-0.704666666666667
ATXN7L1	0.32875
NID1	0.01125
TUBGCP3	-0.2095
ITIH5	2.19761111111111
CCDC110	3.08975
C8A	-2.867
MGC87042	-0.79575
HOXC13	-1.626
TFDP2	-1.4065
HCP5	0.946875
POLI	0.63725
UCN	-1.95683333333333
ZNF764	0.290833333333333
C8orf45	0.087
FHL3	-0.591
SPATA5L1	-0.1255
MMRN2	2.97933333333333
NDST1	0.415
COL20A1	-0.722166666666667
ZNF248	0.123666666666667
PELP1	-0.512166666666667
MBL2	-2.69433333333333
RNF41	0.23425
C5orf24	0.806
THOC5	-0.147375
SERINC3	0.591833333333333
RP11-151A6.2	0.612
CDCP2	-0.1995
HIST1H2AA	0.097
C11orf75	0.852666666666667
FKBP7	-0.162
DDOST	-0.14975
GPNMB	0.334666666666667
TTF2	-1.36616666666667
KCNT1	0.0713333333333333
SLC39A14	-0.19075
NGRN	0.521
GPR137B	0.414
MECP2	0.0309999999999999
PSMA1	-0.6545
C16orf73	-5.25425
TMEM60	0.386
CSN3	3.94
NOS1	0.372333333333333
RAB7L1	0.603166666666667
YBX2	-1.3215
KIAA1166	0.056125
FUBP3	-0.035
ABCG1	0.2465
ACACA	-0.843583333333333
ARL11	0.3177
ATOH1	-0.511
ODF1	0.239833333333333
CREB3L3	-1.866
TMEM127	0.877214285714286
DSCAML1	1.151
PLN	2.69733333333333
LYPLA1	-0.0835833333333333
PRDM9	-2.05725
SASP	0.6705
PLUNC	-0.198166666666667
INTU	0.60725
HISPPD1	0.127
LNPEP	-0.779333333333333
YARS2	-0.259
APCDD1L	1.8585
ZCCHC4	0.0746
FBXO22	-0.724666666666667
TTLL13	-0.8005
ZNF669	0.608166666666667
PTGDR	2.92675
DDX27	-0.548
KIAA0409	-0.216166666666667
GJB6	-0.34425
ASB8	1.073
PLP2	-0.902333333333333
MEPE	0.05225
OR10J5	0.617
KRT222P	1.9365
COQ7	0.2595
C1orf101	1.4095
RERG	3.4244
CHMP5	0.2455
THAP11	0.63925
ZNF43	0.608
ZRANB3	-0.297
KRT13	4.845625
MRPL19	-0.907125
RBBP9	-0.305875
SPATA17	0.8185
BXDC5	0.3635
PAFAH1B1	-0.807333333333333
MAGEE1	0.66925
OSTF1	0.05375
KIAA0323	-0.224333333333333
TXNDC13	1.11033333333333
CNTN4	2.7375
LCE1B	0.4625
UNQ501	-0.14
ZNF154	0.8525
C3orf64	1.6085
SYT5	-0.202
PON1	0.567333333333333
FLJ10357	0.029875
ATP4A	0.087
GNPDA1	-0.931833333333333
MGAT1	0.437333333333333
C14orf121	-0.30025
SLC35B2	-0.23225
MIER3	0.9705
CHEK1	-4.484125
ZNF8	-0.540333333333333
TXNDC1	-0.315833333333333
CKB	-1.9438
RTN3	0.271857142857143
FZD2	-2.17583333333333
PART1	2.25725
PSMB6	-1.131
PCDHB8	-0.316
PHC3	0.1472
PPP1R8	-0.774
NOVA2	0.912833333333333
TNFRSF11B	-3.17
GOLPH3	0.7375
UBLCP1	0.1015
SUHW3	-0.74425
TTLL1	0.86625
OPN4	0.012
OR13G1	-0.056
ZPBP2	0.868833333333333
HSD17B11	-0.553375
C9orf50	-0.206
DHDDS	-0.0667142857142857
CTSW	0.8465
NEFM	-1.4085
MRPL28	-1.01375
SYN1	-0.357833333333333
PIGV	0.408833333333333
ZIM2	1.4655
APBB1	0.499333333333333
SND1	-0.43075
C1orf123	0.356166666666667
CHD3	-0.4205
BHLHB8	0.08475
RNASE2	-0.2425
BCAP31	-0.445625
SLC25A44	-0.305833333333333
CHD6	0.4309
PIB5PA	1.33246153846154
SELS	0.485
LOC541471	-1.991875
FAT2	4.4095
ZNF81	0.002
OR4C16	0.2535
FLJ10081	-0.1183
LRRC4	-0.2085
CS	-1.43166666666667
N4BP2	0.696375
IGFBP7	0.25825
ZNF318	0.1855
NDNL2	1.1405
ZNF609	0.5725
SIRT4	0.6025
EXOSC10	-0.21725
ECE2	-0.183583333333333
OVGP1	0.01775
GTPBP3	-1.5085
PACS2	-0.1495
C19orf36	-1.16016666666667
ARL4C	1.01875
ATG4B	-0.54425
UBQLNL	0.7295
RHOXF2B	-3.813
PLEKHG2	-1.343
GALR1	-0.6045
AQP4	0.944
HDAC7A	-0.0456666666666667
DCUN1D3	0.23125
OR8A1	-0.202
CCRN4L	-0.2175
CBR4	-0.451666666666667
KIFC1	-3.9065
SLC7A14	-0.878166666666667
LHX5	-0.0515
TRPC7	-0.2615
LPXN	-1.257
SERPINA1	-2.10225
RPS13	0.3817
BPIL3	-0.2525
PRKAA1	-1.37575
FADS2	-2.1244
ENAH	0.4500625
PRO1768	0.1625
APBA2BP	-0.74225
LIPH	2.9685
C3orf33	0.66525
RCC2	-0.732142857142857
ALDH1A2	-2.3815
RNF103	1.63375
AHCY	-0.332375
ALG12	-0.0315
CCL17	1.1145
ZNF543	1.841
ESRRG	2.788
CNGA1	2.766
RDH5	-0.827833333333333
OTX1	-0.3751
PTGFR	-0.484666666666667
CDR2	-0.6505
SELE	2.0105
NLGN2	-0.818833333333333
EXOSC9	-0.6705
ZNF566	0.588166666666667
KLRC2	-3.831
GPR12	0.1595
KIAA0196	0.00825
PDRG1	-0.87525
SSR3	-0.305928571428571
MSI1	-0.895
CST9	2.056
CC2D1A	0.1165
PLAGL1	0.624166666666667
ZNF778	-0.217
RNF2	0.2415
KLF6	3.17233333333333
THBD	2.0915
tcag7.1314	1.3485
NR5A1	-0.263833333333333
ABCD2	-0.25575
DNAJC7	-2.26475
CLEC4C	-0.1075
TM2D3	1.12325
CCDC4	-0.4035
PLAC2	-2.718
DCD	1.2865
FAAH	0.510375
POLA1	-0.7775
TM7SF2	-0.47525
FLJ39822	-0.760833333333333
FLOT2	0.057375
MAP4K1	-1.0545
SRP68	-0.301625
C21orf74	-0.0815
ARPC5	-0.02725
LOC126075	1.0915
HECW2	0.708125
ZDHHC4	-0.3425
ANKRD42	0.9534
PDE9A	1.8205
ABCA8	3.19425
NDUFS2	-0.547
UBR5	-0.518125
BTBD16	-3.233
LOC554174	-0.395
ZNF20	0.765
KIAA1843	0.298
WDR17	0.658875
C15orf33	0.944
RNF113A	-0.472
CAMKK1	-0.3797
CLCN2	-0.95475
ANXA6	-1.8475
LOC340069	-0.102
EMID1	0.20025
DPM3	-0.95775
ELA1	-0.395
SLC25A13	-0.4663
KRT24	0.47825
SMPD1	-0.670666666666667
TH	-0.38625
COL6A2	-1.10678571428571
ANKS1B	0.635
GPR126	-1.1462
ZC3H12A	-0.210166666666667
TMEM47	2.06483333333333
C2orf51	-0.173166666666667
C1orf88	2.70583333333333
HSF2BP	-0.07275
AKAP10	0.56575
RPAP3	-0.426
KLHDC8B	0.18075
STOM	1.157
MUPCDH	-0.399625
C10orf72	-0.264875
PLEKHA3	0.3695
TCP11L1	-1.30325
CWF19L1	0.000125000000000002
SPEF1	0.312615384615385
YSK4	-0.09375
ELN	0.9172
SAMD8	-0.1675
MPI	-0.787333333333333
MEPCE	0.0741
ABCC3	-0.667875
NANOGP1	-3.464
KCNK17	1.702375
HLA-DMB	3.08133333333333
RRAGA	1.25575
ANGEL1	-0.34
RBM32B	-0.2045
CPN1	-3.11125
MGC52282	-0.8027
HLA-A	0.55425
OR9G4	0.064
EDNRB	1.164875
SCD	-3.24785714285714
C14orf80	-1.8705
BAGE2	0.5295
RABL4	0.5605
RCVRN	0.0255
SHANK1	-0.283
NLRP7	-3.51575
CD226	0.63025
STAT3	0.8719375
SYNJ2	-0.1044
TPCN2	-0.4145
WDR36	-0.23325
MBD4	-0.53525
ROBO1	-1.389
ST3GAL6	-2.16575
SLAMF8	2.2025
ATN1	0.284
GPR141	-0.2765
KRT36	-0.0755
TPH1	0.4195
DDX52	0.22925
ZSCAN29	-0.317333333333333
TRPT1	-0.482666666666667
DPEP3	0.44425
DENND4A	0.011375
TSPAN16	-0.036
PTCHD2	0.0265
LOC145814	-1.06575
CAP1	-0.404666666666667
EIF5A2	-1.213
NT5DC3	0.252125
SEPT9	-1.094875
SEZ6L2	-0.6015
EGFLAM	3.756
VPS11	0.588
NDUFB5	-0.140166666666667
CIDEA	2.28383333333333
IER5L	-2.20125
N6AMT1	-0.29525
FAM83C	-0.31275
OXR1	1.19975
IRX1	2.5835
DGKB	-0.4485
GCN5L2	-1.59325
MIR16	0.016
FBXW9	0.04675
WDR4	-1.96233333333333
PDC	0.493
VPS33B	-0.62425
HEXB	-0.45
FLJ32214	-0.2125
TCEB3	-1.3395
CRLF1	-3.92125
ABI3BP	1.51175
C8orf22	-3.805
PYCR1	-1.53175
KIAA1706	2.027
CDK5R2	0.140125
WAS	-0.3355
C12orf60	-0.9685
CCBL2	0.75375
MADD	-0.28425
C5orf34	-1.05225
WDR42A	0.6046
KLF12	0.401125
HSPA1A	1.72375
ITM2C	-0.9335
DAPK2	2.41866666666667
LOC442590	2.617
SUMF2	0.390125
CENPA	-4.80792307692308
TMED5	-0.272625
CDH6	-0.9893
BRP44	0.0895
THG1L	-0.62125
GABRA2	-1.521
C14orf166	-0.37025
MYL1	-1.17016666666667
TNFSF18	-0.159
PAP2D	-1.527
PPIB	-0.01225
KLHL4	-0.50475
SFN	-0.25
CCDC127	0.069
FRAP1	-0.314
GOLGA5	1.027
SDCCAG1	0.456
MGC21675	-0.1785
C10orf95	-0.234
KIAA1345	0.750666666666667
C1orf163	-0.6615
LACE1	-0.528333333333333
OR10K2	0.2955
CENPN	-3.07088
TMED2	1.04325
UGT1A6	-1.9265
ANG	-0.05525
U2AF1	-1.37783333333333
CASC2	-0.185333333333333
NMT2	0.4585
OSGEPL1	0.53325
DFNB31	-1.1605
SLC6A20	0.19075
DKC1	-0.34375
FXYD4	-1.03975
WDR64	0.57525
MGC5590	0.352
CREBZF	0.128166666666667
DAZ1	-0.3295
PRPSAP1	0.55225
GCHFR	-1.13575
TTC7A	-0.6825
LOC196993	0.8515
UBD	0.7815
S100A1	0.091375
RPL6	0.767666666666667
DNAJB6	1.0091
NAGS	1.2112
C2orf58	0.2915
KERA	0.818166666666667
MT1X	0.7969
UBE2B	1.4039
KEAP1	0.02975
MST1	-2.66575
OMA1	1.0245
ABLIM2	0.923
BCL2L13	-0.03825
JAZF1	0.663
TMEM63B	-0.574
S100A8	-0.1763
ARFIP2	0.62275
UROS	-0.44575
KHDRBS2	-0.5945
POLQ	-4.1375
SOAT1	-1.23925
SPAG4	-2.323
MRPS30	-0.737333333333333
LOC494141	-1.07775
OR2T11	0.166
ORAOV1	-0.5218
ZNF184	-0.028
TCEB3B	0.505833333333333
ADAM21	-0.77
GDPD1	-0.1195
SPINLW1	0.0935
PRR14	-0.259333333333333
KCTD9	0.8496
NUDT3	-0.52725
KIAA1822	0.4939
HIST1H4K	-0.545
DFNA5	-0.90725
GABPA	0.0955
C14orf44	1.4195
POLB	0.279625
PTAR1	0.81275
SEC31A	0.00940000000000001
TRIM58	-0.87575
TAS2R14	0.058
VPS8	-0.1475
H1F0	0.417333333333333
PRKCB1	-3.22983333333333
UGT2A1	0.044
TOR1B	-0.27025
LSS	-1.88816666666667
C2orf19	-0.265
HNRNPC	-0.0251428571428571
TMEM100	-0.0671666666666667
LOC116349	-0.401
OR51M1	0.3975
CCDC142	-1.4815
ISG15	-1.6744375
ZCCHC14	0.154375
CREBL2	1.45
TGDS	-0.35775
DC2	-0.30125
CACNA2D3	-1.64478571428571
ZNF429	-0.265375
LYPD6	1.1625
SUCLG1	0.257833333333333
OR51I1	-1.053
MAGEH1	1.75275
PRPF40A	-0.1615
SMR3A	0.3435
SPINK2	1.11675
THAP2	0.484
NPY5R	1.373
IRF4	-2.28
SPESP1	1.215
OR10S1	0.4435
DTD1	-0.32125
TUBE1	0.40925
DDX19A	-0.7755
PDPN	-0.629625
TMEM34	0.890833333333333
MGAM	-0.024
COL3A1	3.74455555555556
GFM2	-0.2517
OR5A2	0.4825
PSG9	-0.91125
ARHGEF11	-0.00933333333333334
IVNS1ABP	0.6024375
SIGIRR	0.40075
DUSP19	0.384125
DNAJC14	0.1607
ACSS1	0.438875
IL1RAPL2	0.8045
C4orf30	0.74
SEPT4	3.1505
LANCL3	-1.52725
SPAG17	0.951333333333333
PRDX3	-0.2765
HNF1A	-1.94075
P4HA2	-1.290125
RFWD3	-1.34433333333333
MOV10	-1.053
DNAJA5	0.508214285714286
LOC729440	0.25775
LOC200383	1.299375
SMC2	-2.277
MIXL1	-1.48233333333333
TMEM9	-0.029
FAM86A	0.221
ZNF174	0.2653
MYH14	-0.78525
CCR8	-0.026
VPS37C	0.1355
GPATCH1	0.267333333333333
B3GNT8	1.339
TBX4	-0.4205
CNR2	0.212833333333333
PCDH1	0.92975
C5orf29	2.758625
OCIAD2	0.6915
PLCG2	1.368
KIAA0247	1.832375
HRH3	-0.1078
CAPN13	2.058
CCR1	-1.5141
MGC15523	-0.539277777777778
UVRAG	0.261666666666667
DNAJA2	0.0123333333333333
ITGA2B	-1.20733333333333
CLDN5	3.92175
PTPRN2	-1.92992857142857
ZNF512	0.3035
PSAP	-0.252428571428571
CCDC140	-1.098
LRRC55	-0.01975
CYP26C1	0.3
C8orf47	4.0585
LYN	0.188875
DUSP6	1.838
TGFB3	1.88933333333333
ELK1	-0.5868
PCDH11Y	0.373166666666667
HGD	-1.9905
C17orf58	-0.1385
MYO3A	-0.76
SERPINE2	-4.6885
AARSD1	-0.512
C14orf73	-2.055
ADAM33	0.03
ZNF491	0.727
MAPK6	-0.767833333333333
TCN1	2.74916666666667
SLC24A6	0.6615
UBE2R2	0.50025
H1FNT	-0.01225
TATDN2	-0.112333333333333
LILRB1	0.3885
P2RY5	2.7195
NUCB2	0.36225
C2orf37	-0.6
SNX27	0.7435
MTA3	0.167125
FOXO4	1.32625
ID4	3.97816666666667
SOX5	-0.7355
PXMP3	0.426
OR52M1	-0.129
SFT2D3	0.556375
INA	-3.46116666666667
MCOLN1	0.0625
NFIX	1.5538
CLEC14A	5.21833333333333
HIBCH	0.281
PLA2G5	2.13375
TIMM10	-0.461333333333333
MED17	1.0553
COL4A4	1.468
TPP1	-0.399166666666667
GJA3	-1.63766666666667
TMPRSS5	-0.146
AADACL3	0.3495
DNMBP	-0.36125
ENPP5	3.67516666666667
NQO1	-2.7855
ZSCAN2	-0.463875
SEC24C	0.0328333333333333
GTF2A1L	0.439
AXIN2	-0.0726
FAM33A	-2.47825
C16orf13	-0.704375
SPNS2	0.92325
TAF1	0.432
AP1G2	-1.1765
RBM42	0.00966666666666667
HCN2	0.1875
EFHB	1.88166666666667
RUSC1	-0.8345
GRIK5	0.42
