Hybridization REF	TCGA-AV-A03E-20A-01R-A084-07
C18orf21	0.052
CYP1B1	2.0145
VISA	-0.447
XYLT1	0.2113
ZNF440	-0.371125
BRWD1	-0.232357142857143
GOLPH3L	0.094
C11orf77	-0.094625
ZBTB17	0.84475
SLC19A2	-1.04425
C6orf134	0.336
C9	0.02825
ART5	-1.77825
ARTN	1.39266666666667
TMTC2	-0.63425
GNRH2	0.59225
STEAP1	0.7012
RPL39L	-2.50766666666667
FLJ10292	0.1095
RLF	-0.731
NAT14	0.5775
RRN3	-0.64625
C11orf16	0.721
C3orf14	-1.19525
TEX264	0.711166666666667
C22orf28	-1.296875
C20orf175	1.9085
XPNPEP2	0.496
PDE6A	0.1515
SPIB	0.25525
TBCB	1.157
SLC5A11	-1.3455
ADRA2C	-4.01283333333333
DHCR24	-1.2185
MEF2D	1.11075
C6orf114	-1.8235
ZPLD1	0.063
MYO1B	0.20275
VAMP8	-3.103625
ANKRA2	-0.0269166666666667
C11orf42	0.7245
TAS2R60	0.6515
PANX1	-0.6325
C12orf42	-0.701333333333333
RCBTB1	0.33425
FGL2	1.2425
CEP70	0.312625
WASL	0.2435
SEPT14	0.98
DCHS2	0.4425
CYBA	0.3915
ARHGAP11A	-1.37483333333333
MPZL2	-4.14216666666667
KIAA1881	0.388166666666667
ANXA1	3.167
AFF1	0.2230625
FRMD3	-0.916
SUSD5	-2.03675
C9orf32	-1.03125
RASSF7	-0.152
KIR2DL2	1.3055
SENP1	-0.637833333333333
C20orf195	-0.722
C3orf44	1.202
KRTAP9-3	0.488666666666667
ZFP28	-0.51675
PLCB2	-0.869666666666666
TXNDC15	0.42425
CALR3	-0.6025
HLTF	-0.0982142857142857
C17orf67	0.53575
NDUFA6	0.748125
PKP1	-0.4605
HMG20B	0
GPR180	-0.4303
BAI3	0.57175
NOSIP	-0.4124
TRIM23	-0.326875
ARL1	-0.231285714285714
CDK5RAP2	0.364
SSH2	-0.56
KCTD15	-2.61591666666667
FTHL17	1.1435
AK3	-0.890833333333333
RAB3C	-2.142
PAX4	1.353125
KDELC2	-0.542
BIK	-2.81316666666667
KIAA1553	-1.693
CEP135	-0.56625
NANOG	-3.45783333333333
TRIM22	2.859
CDH13	2.919
B4GALNT4	-2.43225
MDGA2	-0.378
SAMD3	-0.601
OR1E1	-0.294
TAS2R10	1.6285
FASN	-0.9545
GPR116	-0.4216
ZNF219	-0.920333333333333
CD33	0.84025
RAB3GAP1	-0.16625
H1FOO	0.706
NXPH3	0.19725
CROCC	-0.0168333333333333
GPX7	-4.195875
BASP1	0.0892
STAM	-0.02875
TBK1	0.90125
STX2	1.64933333333333
RPL29	-0.274
NR1H3	0.33125
MPPE1	-0.1095
PHACTR3	-1.70125
SLC44A2	-0.557875
C10orf109	0.438
CLCN6	1.032
C16orf59	-1.72675
SQSTM1	1.4585
AADAC	-0.58975
LRRC8C	-2.2455
BIN3	0.4274
HPS6	0.7255
MAN2A2	0.3602
GABPB2	-0.718375
KCND1	-0.48525
PTPN11	0.527142857142857
ZNF274	-1.40025
ATF3	0.914666666666667
C7orf26	-1.214
C1QL3	-0.1565
WDR54	0.391166666666667
FLJ40869	-0.0183333333333333
ZNF397	0.001875
MLL	-0.1025
TTLL6	-0.39525
ANKRD15	-2.39633333333333
KIAA1958	-2.11875
C1orf218	-1.590625
ZDHHC16	0.58325
DDX47	-0.9615
EVI5L	0.597166666666667
GDF6	-6.705
TAPBPL	0.0933333333333333
BTG1	-0.5053
DPP4	2.28375
KLHL23	-3.31225
APOC3	-4.00175
BTBD12	-0.723
CNOT4	0.94875
HIST1H3I	-0.5375
OR5H1	0.78625
APEH	-1.022125
TRY1	0.736166666666667
SLC26A8	1.07866666666667
KCNA2	-0.337666666666667
TMEM159	0.66825
C6orf81	-0.136166666666667
PCYT1A	1.18233333333333
C6orf157	0.50025
BRMS1	0.65775
CHST1	1.34583333333333
LGALS1	2.695875
TAF1B	-0.0175
FLJ40504	-5.9205
GPR173	0.844
COL15A1	-0.095125
CASP10	0.00750000000000001
PCMT1	-1.1085
HDAC5	0.9183
LOC641367	0.448
EVC2	1.7625
SGPL1	-0.7545
GON4L	0.128571428571429
AFG3L2	-1.04566666666667
C5orf15	-1.26216666666667
UBXD1	1.2135
LILRB4	0.391333333333333
GSTA4	1.1725
ADIG	0.433
GRIPAP1	0.457125
HIST1H3B	-0.7045
BTRC	0.472166666666667
USP49	-1.696
IQCH	0.71525
ACBD6	-0.2605
YEATS2	-0.56975
CABP5	0.3445
TRIM3	0.56575
HNRPM	-1.31475
FGG	-4.76644444444444
C18orf16	0.382333333333333
CLEC2B	-0.8765
PQBP1	-0.275666666666667
JTB	-0.518833333333333
REST	-0.3275
SLC8A3	-0.4415
TMEM16H	1.46475
MRPL47	0.491
EVI1	1.2486
MUC1	-1.80875
TEAD3	-0.02075
STOML1	0.373875
USP24	0.2523
PNMA5	-0.89725
MAEL	0.062
LBP	0.6423
HSD17B4	0.273125
SEC31B	0.14975
IDH2	-0.9932
SFRS16	0.35975
AICDA	0.3895
RNF180	-1.21075
C1orf56	0.300833333333333
FLJ10324	-3.26416666666667
GPR148	0.0655
MEF2A	0.836333333333333
ASF1B	-0.6245
HTN3	-1.23925
RNF215	1.45375
SLC4A3	1.32333333333333
ADAMTS9	-0.7331
C9orf66	-1.3545
FOXD3	0.991
GSDM1	0.00225000000000001
IFITM5	0.965
PODXL2	-2.55533333333333
C1orf176	-3.002
RPS3	-1.7715
hCG_2004593	-0.564875
COL21A1	-0.065
NTNG2	3.04883333333333
RAI14	0.870333333333333
P76	0.86475
LRFN3	1.113375
FAM14B	1.497
FKBP14	-0.17325
TNNI3	0.4335
HOXB3	0.8305
SGCB	-0.50475
PPAPDC3	0.1535
FRAT1	-0.8135
MORN1	0.955
ARHGEF2	1.3965
BNIP2	-0.69675
DHX30	-0.1405
EEFSEC	-0.9215
FGF20	2.1125
FLJ38973	0.243571428571429
PLCH2	0.0655833333333334
CCNG2	-0.913375
PSPN	0.9635
WDR88	-0.471
HOXB13	-1.70675
MTMR8	-1.3635
SPAM1	0.101
PPP2R1B	-1.4055
TANC1	-0.173875
CNN3	-1.8357
CHGA	0.41
C9orf128	0.2885
CACNA1B	1.61516666666667
MMAB	-0.7625
RHOA	-1.432
RAPGEFL1	0.61475
SLC1A5	-0.594833333333333
CALCA	1.206125
SYCP1	1.183
CXCL11	-0.65525
GFI1B	-1.39533333333333
PSCD1	-1.12616666666667
C11orf58	-0.408166666666667
MGC45438	-0.648166666666667
NUDT18	1.11066666666667
ASB3	-0.285666666666667
ZP1	2.9895
LPPR2	0.9035
ZNF527	-2.07133333333333
ZNF771	0.41575
TTBK2	1.03175
TRIM55	-1.42175
GJB3	-0.604
PRSS35	-0.2095
SCRG1	-0.96575
ZDHHC24	0.98975
DUSP26	-1.56375
C1orf51	1.777125
DNAJC3	0.622833333333333
LITAF	-0.24125
ZNF410	0.3695
AFP	-5.1165
ZW10	-2.40925
PHOX2B	0.266
VILL	-0.80775
ELOVL7	1.04375
LOC644186	0.724
PPP3CC	0.51475
CHST13	-2.56625
WDR40B	0.362666666666667
MEA1	0.10375
HILS1	-1.761
DLX6	0.182166666666667
NKG7	0.0686666666666667
EMP1	2.36225
ACTR6	-2.07825
CHCHD7	0.025
COG2	-0.3434
TCEA2	1.1633
TARS	0.70825
FLJ20294	-0.211333333333333
ZNF92	-2.144375
TRAPPC2L	1.0213
ARHGAP28	1.356
CCDC109B	0.66275
LGTN	0.871333333333333
INGX	-0.0095
LOC124446	1.31175
RPS2	-1.46775
C17orf75	-1.643
NBPF1	-1.4565
SLC2A8	-0.363083333333333
SNRPE	-1.823
CARD6	-0.15125
IL13RA2	6.342
CUEDC2	0.286625
C4orf19	-2.43625
AOC3	-1.3695
MTHFD2	-0.475333333333333
OR5M9	0.8625
C4orf38	1.00566666666667
SS18L2	0.17125
OAS3	-1.01216666666667
LARGE	0.163
LRIG3	-1.11516666666667
LIMA1	0.85125
STARD3	-0.24175
VPS39	0.62875
CTAGE6	-0.9375
ODAM	-2.19075
MORF4L2	0.42725
GSTO2	-1.93175
MTFMT	-0.49125
PRKAB2	-0.0905
ZNF76	0.289833333333333
HSPB2	-1.1715
CRB2	-0.5025
KLRK1	-1.8605
LYST	1.79725
UBE2M	-0.326666666666667
SLC16A9	-2.466
ZNF281	-0.531
ST8SIA1	0.165
C9orf105	-0.617
ANKRD46	-1.404
FAM108A3	0.674
C20orf91	-0.1105
ZYX	0.6725
RSPH1	-1.23
ZSCAN5	1.225
RIMS3	2.59566666666667
KRT76	0.6075
CEACAM4	0.514666666666667
SIRPB1	0.23125
CFHR4	-0.5385
SOX3	-0.423166666666667
GATAD1	0.37875
C21orf57	1.36475
TMC8	-0.7085
AVIL	0.930333333333333
LMOD1	0.9885
HIGD1A	-1.6605
NEU3	-0.184166666666667
DES	-0.03625
BZW1	-1.0147
ZNF221	-0.215
CCDC27	0.5725
GDAP1	0.70775
RBBP4	0.49275
MGC40499	1.10225
PHKA1	-1.10775
PRKAR1A	-1.90788888888889
HSD3B1	0.05775
RAD52	-0.0956666666666667
CD207	-0.4875
LOC389791	0.324
RSPO1	-0.1308
TMEPAI	-1.8155
MFSD2	1.27175
ETV4	-1.75183333333333
SCGN	-1.227
LOC391356	-0.35075
MPP1	-0.623375
STARD3NL	0.058
TFAP2D	-0.043
CD2AP	-0.015125
CCL20	-2.97466666666667
CCDC86	-0.3695
ZFP30	-0.9655
CTBP1	1.03283333333333
MAK10	0.103166666666667
STXBP5	-0.513333333333333
LOR	0.00900000000000003
MAP6D1	-0.429
ARMC7	0.0635
TMEM150	0.82
NSL1	-0.41625
KIF5A	1.362125
ASCC2	1.09766666666667
PSENEN	1.84333333333333
OPTC	0.1275
FCRL2	-0.840833333333333
KBTBD11	-3.11025
PCK1	-2.7115
CENTD3	1.178
MEGF8	0.164125
ALPPL2	0.5795
OBFC2B	-0.1725
ZFYVE20	-0.17075
GALC	-3.46883333333333
CTRB2	0.59575
C20orf71	0.861833333333333
TBKBP1	0.909833333333333
CAMLG	0.249
TREML4	-0.2505
RSAD1	0.79325
TUBA3D	-0.1262
KIAA1833	0.9015
PNPLA1	-1.239
LRRC34	0.632333333333333
CDH26	-0.924
ZNF167	0.133833333333333
ZBTB26	-1.1174
VWF	0.209
VTN	-0.793
BAD	0.84
PDS5B	-1.42445454545455
ZNF644	-0.709416666666667
SH3GLB2	-0.538875
SMPDL3A	-0.7809
NRG2	1.696875
IL15	1.603
GABARAPL1	-0.649666666666667
LAT2	0.0554
SLCO1A2	-1.834
LIG4	0.92275
GSDMDC1	-0.04575
BMP4	-3.78
METT10D	0.195
SYCE1	0.36975
SPANXD	-4.3515
SLC12A9	0.405833333333333
MC1R	0.1565
RNF168	-0.17525
TRIM69	0.7685
GALNT7	0.608166666666667
ISG20L2	-1.42775
KIAA2026	-0.002
TNFAIP8L1	-1.1415
DPY19L2	2.182
C12orf63	0.863
PRDX5	0.58225
MED6	-0.314
TXNDC5	-1.876375
CD46	-0.616
CCK	-0.2945
C17orf48	-0.0295
ANUBL1	0.93025
SIT1	-3.3205
TYSND1	0.130833333333333
DEF6	-3.5465
GLT8D4	0.6315
UTP14A	0.00275000000000002
RPH3AL	0.10725
NXF1	-0.4165
TRERF1	-0.071
TUBB3	0.0503125
SLC24A2	1.0895
SEC22B	2.04175
ZNF653	0.603
GGTL3	1.25683333333333
CDKL2	2.3795
CTF8	-1.44091666666667
EPC1	0.648166666666667
CYP4A11	0.755166666666667
THRSP	-0.8204
LELP1	0.904833333333333
TES	-1.920625
C17orf87	0.36
FERD3L	0.3655
SH3TC1	-2.913
RAB36	1.858
CRYGB	-0.7785
GRIA3	3.3102
BHLHB9	1.3515
C1QTNF9	-0.31125
GOPC	1.217375
PNPLA8	0.162166666666667
ZNF444	0.459
FMO1	0.77475
POLR3C	-0.16725
SLC35F3	-2.695
SGCG	1.75916666666667
DCDC2	-3.94966666666667
NANP	-2.1755
MGC23270	-0.7975
BEX4	-0.31775
HYDIN	0.3242
RPS6KB2	-1.3825
ADRM1	0.716333333333333
BAT3	-0.49075
RAB31	-0.0543125
SCGB2A1	0.0875714285714285
SLC6A14	-4.51475
DDX4	0.03675
PRRC1	0.220666666666667
AP3B2	1.496
TRGV7	0.38
TMEM184B	0.96375
ADPRHL1	-1.97233333333333
C21orf45	-0.5
ARNTL	0.076625
AADAT	0.955
CCL2	1.48433333333333
SNTB2	0.3115
RGS9BP	1.1195
KPNA1	0.7795
TMEM41B	-0.4
S100A11	1.95958333333333
DOT1L	0.0255
EFHC2	-0.56125
CLTC	-0.5425
SRP9	-1.20385714285714
ZNF521	-0.149
FAM26F	-5.36725
GPR88	-0.00933333333333332
COL13A1	1.202
CHMP4B	-0.4309
SIGLEC6	0.3045
NFAM1	0.325875
PVRL2	-0.8244
ALKBH4	0.2255
CCDC93	0.5525625
NXT1	-1.39175
KCNK4	0.651
TROAP	-0.378166666666667
KCNA10	0.472
CCDC114	0.602
RAN	-0.87375
LMTK2	-0.0945
LOC400657	0.303
UFC1	-0.2695
UBE1DC1	-0.58
EEF1A1	-1.34422222222222
CHAC1	1.16
HMGA2	2.3201
B3GALTL	-1.51475
ING2	-0.59725
C1orf109	-0.5165
INTS3	1.06925
ZNF558	0.07825
TRPM4	0.671166666666667
LTB4R	-0.797
ISYNA1	-1.9715
LSM7	0.07175
LRRC47	-2.0981875
ZNF179	4.76616666666667
EXDL1	0.339666666666667
SLC4A10	-0.272
ACSS2	0.730833333333333
COPS7B	-0.2005
KIAA0040	-1.7495
C1orf95	0.451
AP1GBP1	-0.245
OR9A2	0.1605
FAM71C	-0.285
RIN1	1.55916666666667
ITGA4	-3.19425
DNAJC6	1.281
CLOCK	1.8235
SLC35A4	0.3245
DSG4	0.19
LOC26010	0.214
NSUN2	-0.731
TMEM86B	0.9822
C14orf135	0.48625
KIFC3	0.829166666666667
PHF5A	0.4875
NCAPH	-0.5275
STK11IP	1.03575
FLJ42953	-0.715875
CCDC19	1.99483333333333
ZNF329	-1.451
TAX1BP1	0.721
ZDHHC18	-0.489833333333333
C10orf88	0.555
TMBIM4	0.0879
NMUR1	-2.222
KIR2DS4	0.643375
C9orf90	0.079
MGC87631	-1.136
KDR	0.8592
ST3GAL2	-0.894625
RLN2	-2.89916666666667
HPD	-3.1715
MOXD1	-0.302666666666667
PDGFRL	-2.79783333333333
SMYD4	-0.598642857142857
FAM103A1	-0.227166666666667
MFAP4	0.675333333333333
LOC285141	3.516
TMEM45B	-4.47975
SMCR7L	-0.289928571428571
GZMH	-0.05175
CBLN1	-2.83983333333333
CNNM1	-0.708
PHF17	-0.0213333333333333
NUP98	-0.582583333333333
RMI1	-0.87525
PTPRS	-0.00412500000000002
ANKRD57	-0.7435
CLDN15	-0.398
OR51A2	0.391
GUCA2B	2.1805
DOCK9	0.37225
ITGB1BP1	0.482833333333333
DLG2	-0.373375
BRAP	0.734
SESN3	-1.71425
ZC3H7B	1.2485
FAM101A	-3.13466666666667
FKSG24	0.31725
ZYG11B	-0.439875
RFC2	-1.17325
SH2D3A	-2.97966666666667
DVL3	0.501666666666667
ADFP	-4.498
KRIT1	-0.1045
SERTAD3	1.33633333333333
LEFTY2	-3.72725
KRT27	-0.5375
SCFD2	0.47275
MN1	-1.59325
RORA	1.2825
PTPRD	1.01175
PIAS2	0.497333333333333
CYP4X1	0.056
FBXL15	0.1715
MYH15	2.2595
CRX	0.026
TBC1D13	0.5225
SLC22A17	-0.263833333333333
PLK2	-0.107166666666667
ARHGAP9	-2.471
EIF1B	-1.0205
C20orf185	0.05725
DEFA7P	0.5325
PRIM1	-2.5355
CRYAA	-2.107
BACE1	0.10275
AGTRL1	-0.341833333333333
ACAD9	0.471625
GRASP	-0.46125
RBP4	-3.702
TFB2M	-2.24675
METTL9	-0.0250999999999999
ATP5O	-0.1375
SP100	0.4171
CPSF1	-0.333
S100A4	-4.112
LIME1	-0.21325
GPR137C	-1.0435
OR2A2	0.5
C2orf29	-1.14275
NUP188	-0.09775
SDPR	-3.8885
RAI1	0.17925
RPS20	0.2081
LAMB1	-0.18125
ADM2	-0.3975
ZNF229	-2.23725
DKFZp434K1815	-0.2945
EPN3	-2.18233333333333
CLIC3	-2.44675
MEIG1	0.79375
HMGB4	-0.05
STARD10	-2.296375
KLF8	-0.376
EPB41L2	-0.39
JMJD6	0.027875
CTSL1	1.337
GPR27	-1.209
ELAVL4	0.629125
MMP21	0.061
PPM1B	-1.418625
SUV39H1	-0.968
AAMP	0.13325
TUSC4	0.589
MBD6	0.778
KLK13	-1.274625
FMNL3	1.30483333333333
TRIM13	-0.247166666666667
C15orf5	0.5115
IQCF1	0.170285714285714
CACNG8	0.267
SLC35D3	0.217666666666667
ZDHHC9	0.826
ODF3L1	1.1765
C9orf86	0.2597
TSEN2	0.3465
C17orf64	0.02775
SEPX1	-1.3088
TSPO	1.06266666666667
SYMPK	0.757
ADORA1	1.09
TSPAN10	1.029875
SEMA6C	-0.378666666666667
RTTN	0.5518
IL2	-0.2832
ARRDC3	0.280833333333333
TBPL1	-0.793666666666667
STX12	-0.582
MRPL39	-0.34875
OR8H3	0.753
IFIT5	1.77716666666667
CASC5	-1.123625
FAM46A	0.6905
HPCAL1	3.023625
CYLC1	-0.02
VGLL2	2.23625
C20orf191	-0.42775
CDH1	-6.85875
ITPA	-0.86775
CCDC101	0.80675
D15Wsu75e	1.2835
EDA	-1.82375
CREG1	-1.594
OR7G2	0.2085
SAP18	0.230166666666667
IFIT1	-0.08825
CALML3	-1.8495
FLJ37440	-0.5355
FNDC5	-1.31775
SERPINB6	-1.261
JUNB	0.7672
SYS1	1.10575
SCN2A	1.00933333333333
ZKSCAN5	-0.2591
WNT7A	-0.252666666666667
TSHZ3	3.5245
RNF148	1.35475
H6PD	1.07525
CAD	-0.892833333333333
ZNF449	1.05425
DOCK10	2.791
FAIM2	2.81783333333333
HEXDC	-1.1405
PRB1	0.11275
C14orf148	-1.4425
ETHE1	0.65675
IRF5	-0.6879
GNMT	-0.546166666666667
MGC16291	1.668875
RPAIN	-0.120214285714286
CAGE1	0.031
CNTNAP3	-3.807375
ACTR1B	0.1575
EEF1E1	-2.5575
MSX1	0.399875
ESF1	-0.2699
HSPC171	0.8945
MRPL2	-0.354833333333333
RDH12	0.6285
CELP	0.461
METRNL	1.097
C10orf116	-2.09683333333333
C19orf48	-1.2725
ZNF346	-0.52
NCR1	0.5655
C10orf64	0.0895
CD52	-4.7905
VPS18	1.383625
AP4S1	-0.859
NPBWR1	1.109
TPK1	1.72475
UBA52	-0.281166666666667
RIPK1	-0.2335
CPNE3	-1.1255
HSPC159	-4.291625
C8orf38	-0.361
LRRC4B	-0.2065
PARP10	0.8498
ANKRD50	0.308625
CXCL9	0.056
FGF18	3.64045454545455
EIF2A	-0.056375
SLC20A2	0.364
KIAA1549	-0.484666666666667
SPINT1	-1.6986
ZNF584	0.538
CRBN	-0.1985
ABCF3	0.475166666666667
NCBP1	-0.595666666666667
PLA2G4F	0.370166666666667
PCDH10	-0.492
TTC21A	2.67475
C20orf144	0.8515
FGFR1OP2	-0.073
SLC9A1	0.5481
CHRND	0.2815
FOXF1	-1.9145
KIAA1467	-0.7555
TPO	-1.1762
LTF	-1.75707142857143
DNAJB9	-1.505
MRPS27	-0.1245
bA16L21.2.1	-0.09375
WBP2	1.576
MRGPRX3	-2.05316666666667
PRPF18	-0.1645
C10orf58	0.68625
SMOC1	-0.2022
ADAT3	0.2435
TMEM138	-0.1305
TMEM131	-0.518125
TIMM8B	-0.75
MYH7	-0.816166666666667
ST6GAL2	-1.992
KIF1C	1.2235
SUHW2	0.3255
PAPSS1	0.9885
CABP2	0.262
HOXA4	0.587
ELF2	-0.82425
SEMA3D	-0.8581
MC5R	0.537
OGFR	0.63
FLJ30092	-0.0513333333333333
TGFA	1.2477
MMP17	0.85925
KIF15	-1.30825
CHIA	0.369
CATSPER3	0.82275
CEACAM7	0.226916666666667
PADI2	-0.370375
HOXA9	-2.54083333333333
LNX2	-1.92583333333333
TMEM144	0.5865
HIF1AN	1.32575
METTL7A	-1.8523
C6orf165	1.94566666666667
KIAA1468	0.338875
DSG3	-0.952
ZNF180	-0.009
EIF4E3	-0.727375
SLC46A1	-1.17
DKK1	-3.012
ZNF205	0.929333333333333
LOC162073	-0.443722222222222
COX7A1	-0.127
MAGEA1	-2.03916666666667
NEDD8	-0.942666666666667
KLHDC5	0.245722222222222
C3orf19	0.11
MRPS2	-0.4305
POLR3H	0.591785714285714
ABHD11	0.5941
TMEM17	0.60025
PAIP2B	-1.1326
MAT1A	-4.1375
LGI3	0.217
THUMPD2	0.70725
TKTL2	0.32375
XAGE3	-1.34316666666667
CALM3	-0.482166666666667
C6orf136	0.133333333333333
KCNC4	0.9435
RGS9	-1.3665
ACIN1	-0.253166666666667
SPATS1	0.9575
XKR8	2.083
FAM84A	1.61191666666667
MS4A7	-0.0424545454545455
AGXT2L2	-0.2305
OR1F1	0.3695
SMAP1L	-0.318
IPO11	-0.192
ZC3H11A	-0.27475
C1orf151	0.505
RNASEH2A	-0.26625
CCR10	0.0865
TXNDC11	-0.375916666666667
TMEM112	-0.295375
MAP1B	2.83271428571429
NVL	-0.36925
PKM2	0.4122
ARC	2.1255
NUP54	-0.7685
PPFIBP2	0.512
STAT2	0.314
PTAFR	-1.8645
ROBO2	-0.334625
RNF40	0.169666666666667
CCDC135	-0.327333333333333
IFT81	0.4126
MORF4	-1.94075
TM7SF3	-0.64
OR10H3	0.6465
ABP1	1.041875
CHRD	-0.239625
PLEKHA8	-0.122333333333333
NCALD	-1.99608333333333
OR5AK2	0.36025
ACCN1	-0.1375
SLITRK1	0.3495
ARMET	-0.64025
C9orf52	0.0835
REEP4	-0.26775
MTSS1	2.251125
ADH1B	0.1025
DLD	-2.2375
CDK5	0.9245
PPFIA1	0.280625
WFDC3	2.64675
DNAJB12	1.34414285714286
RANGRF	0.5885
MLANA	-4.53775
AMY2B	3.06875
KIAA0319	1.611875
RPS7	-0.265
JAK3	-0.3658
ARFGEF1	-0.49575
CXCL5	0.0794166666666666
TRAPPC4	-1.8475
CETN2	0.94875
HSPC111	-0.3425
RHOBTB3	-2.2535
PHLPP	-0.4475
RGS10	-1.49025
TMEM58	1.6135
CHERP	-0.12025
HSP90AB3P	-0.4045
FSTL3	-0.859833333333333
PEX11A	-0.013
OR5V1	1.2595
FCN3	-0.59475
PTPN3	-0.50275
NPTX1	-5.25375
C21orf84	0.92675
C11orf51	-0.29075
ZBED2	-2.19775
FLJ90757	0.474
NPY2R	0.80425
PLD3	0.7655
SYT17	-3.87583333333333
SGSM2	-0.15025
OR1A2	0.36625
FOXP1	1.319
SLC5A1	-0.1855
POFUT1	0.2381
EPHB6	-3.08333333333333
MYO1G	-2.795375
STAC	3.6716
KLHL17	0.427666666666667
RGMA	0.1068
TJP2	-0.8549
FAM114A1	1.01333333333333
SERINC1	0.34975
SLC9A8	1.25075
PEX19	-0.29375
EDN2	-2.99325
PSMD7	-1.69488888888889
C3orf41	-2.28125
UQCR	-0.3525
PPP1R3C	1.30025
LRP4	-0.863166666666667
TM2D1	-2.462
TTC17	0.345125
C4BPB	-4.85775
CCL25	0.628
ZNF253	-1.7445
CHRNA9	0.958
SOX11	-3.1575
HIVEP3	2.4275
CGN	-1.994
C3orf35	0.932125
PKD2L1	0.90925
SYVN1	-0.00925
PDE8B	-2.92225
LOC439951	0.906
LTC4S	0.5235
MIF4GD	-1.57633333333333
SMARCA2	0.7955625
TUBGCP6	0.82
CABLES1	-2.16225
C16orf77	0.2225
ZNF791	0.2865
FUT5	-2.0065
ADH6	-1.862
P4HB	0.685
CLDND2	1.3995
ALKBH8	-0.51325
PLAC4	-0.37275
F11R	-2.44278571428571
MGC35295	0.0946666666666667
PDZD4	-0.698
LOC389073	0.247
FAM80B	-0.221333333333333
PSMB1	0.081
TXN	0.381333333333333
VIPR1	-1.27144444444444
WBSCR18	0.4001
EXOSC6	-0.715
ACTA2	1.04266666666667
SP5	-1.73933333333333
ANKRD1	-0.732
DDR1	-1.3334
ATP6V1D	0.82225
PTGS1	-4.80866666666667
RNF157	-0.32825
DCC	0.7
SPAG7	1.368
FBXO18	0.27675
UBE3C	0.223
HOXC6	0.41125
LRP2BP	0.889166666666667
MYST2	-0.76225
PDSS2	-0.364
ATE1	-0.72275
ARAF	-1.7235
KLF10	-0.3865
PLA2G2E	0.2415
ASCL1	-0.5595
TSNAXIP1	2.58675
FAM131B	-0.219
IFNA10	-0.026
NUP43	-1.399875
FAM44B	-0.5645
L1TD1	-5.831
NMD3	-1.82625
C18orf54	-0.1365
PHOSPHO1	0.437
RAG2	-0.7225
EMILIN3	0.543
METTL3	-0.94525
VPS13C	-0.649375
REXO2	-0.851
ANXA4	0.76225
CA1	-0.84525
DCP1B	-0.03625
TULP3	0.448333333333333
ATP2A2	-0.445357142857143
ATIC	-0.57775
ADAM15	-1.18225
NPL	-0.125333333333333
LGR4	-0.44125
UEVLD	0.279166666666667
GAB1	0.02475
SNAI2	2.58533333333333
ZGPAT	0.4944
SNF1LK	0.313375
DLEU1	-1.02175
UBE2Q1	0.497
ZMYM6	0.9340625
JPH3	-2.55483333333333
FAM38A	0.296583333333333
PXK	1.4645
DENND2D	-3.7655
BAX	-0.804416666666667
CP	-5.00345454545455
RPL37	-0.3941
G6PC3	0.361875
NCOA4	-1.31616666666667
LRRC14	0.642875
GORASP1	0.1985
FCHO2	0.055125
CYP24A1	-3.2187
FXYD3	-3.883875
SMARCAL1	1.36775
ABCB8	0.875333333333333
CCDC44	0.047
PRDM7	-2.97025
USH1C	-1.329
DNAH5	0.358666666666667
SRF	-0.668416666666667
MAL2	-7.92633333333333
PGPEP1	1.8205
SIN3B	-0.091
SEMA3C	-0.2295
GRAMD3	-1.439
FBXO10	0.718
OR5D13	1.211
FLJ31818	0.334125
CACNA1I	0.35275
S100A13	-0.2905
TP63	0.929285714285714
ANXA11	-0.0575
WDR66	1.571125
CSF2RB	0.4455
IFI44	0.93725
DACT1	0.964666666666667
ANKRD23	-0.57375
ATP5G1	0.126833333333333
C21orf70	-1.52866666666667
PPWD1	0.0485
DNAJC13	1.544
PAH	-4.904
PTCH2	0.444
TRMU	0.2115
CCDC9	0.7605
USP3	-1.1573
DCLRE1C	0.9576
FAM55C	1.89
FRMD4B	-1.659
CYP2R1	0.751
RFPL1	-0.3699
XPO5	-1.99825
ARL6IP2	0.534
OSBPL5	1.4205
MMP9	-1.07590909090909
KIAA0802	0.625
DHRS2	-3.91216666666667
SGEF	-0.551875
TXNDC10	0.4897
EXOC6	-1.78375
RPS27	-0.476666666666667
PNCK	0.0171666666666666
FSTL1	-1.459
AACS	-0.713
SLMAP	-0.2835
SAMD4A	0.0737
ABRA	1.25825
SMARCD3	2.042
PKNOX2	-2.9485
A4GNT	0.064
C9orf39	0.594
RALYL	0.48975
MGC33556	-2.176
C10orf25	-0.977
BBOX1	-0.0835
NHEDC1	0.3915
XDH	-1.1535
GCSH	-1.7805
EDN1	-1.62766666666667
MTERF	0.686
CLK4	1.2375
ZNF799	-1.01333333333333
KCNG1	1.128875
CXCR4	-5.5705
PTPRR	0.43725
IRAK1	0.70275
LOC401397	1.15075
TMSB10	1.86142857142857
CXCL3	1.3834
TMC4	-2.9195
OR7A10	-0.666
STYK1	1.51125
CHRNA10	1.28075
CCNI	0.20825
EP300	-0.418357142857143
LOC165186	1.993
HIC2	-1.688
SDR-O	-0.9345
OR2W1	-0.788
KCNA6	-0.686
TRIM74	1.9415
REEP6	0.17025
ATP5G2	0.25875
ERG	-1.799125
TMEM42	1.692
PARN	0.1015
SOD2	1.86875
DIRAS1	1.3825
PNPT1	-0.66325
JOSD3	-1.30425
hCG_40738	-1.34
