Hybridization REF	TCGA-A8-A0A9-01A-11R-A00Z-07
C21orf84	-0.951
C11orf51	-0.6385
ZBED2	0.72175
FLJ90757	1.37525
NPY2R	1.0455
PLD3	0.09325
SYT17	3.53233333333333
SGSM2	-0.48425
OR1A2	-0.60925
FOXP1	1.60525
SLC5A1	0.48
POFUT1	-0.0485
EPHB6	-3.2405
MYO1G	-1.59275
STAC	-1.8998
KLHL17	0.231666666666667
RGMA	-0.0518
TJP2	-0.475
FAM114A1	-0.0316666666666667
SERINC1	1.2315
SLC9A8	0.229
PEX19	0.6775
EDN2	2.79825
PSMD7	-1.36966666666667
C3orf41	-2.6745
UQCR	-0.4795
PPP1R3C	-2.64825
LRP4	-2.81883333333333
TM2D1	0.1715
TTC17	0.62175
C4BPB	-4.149625
CCL25	-0.025
ZNF253	0.121
CHRNA9	-3.74725
SOX11	-1.611
HIVEP3	1.0275
CGN	2.96758333333333
C3orf35	0.54
PKD2L1	2.331
SYVN1	-0.059125
PDE8B	-2.176125
LOC439951	0.787
LTC4S	3.04783333333333
MIF4GD	0.229833333333333
SMARCA2	0.917125
TUBGCP6	0.532666666666667
CABLES1	0.9775
C16orf77	0.701166666666667
ZNF791	0.2295
FUT5	-1.2455
ADH6	-2.13266666666667
P4HB	0.9425
CLDND2	-1.6315
ALKBH8	-0.49725
PLAC4	-2.01925
F11R	1.58128571428571
MGC35295	0.150666666666667
PDZD4	-0.634166666666667
LOC389073	-0.79825
FAM80B	-1.0365
PSMB1	-0.3225
TXN	-1.059
VIPR1	0.4912
WBSCR18	-0.5643
EXOSC6	-0.647333333333333
ACTA2	3.7735
SP5	-1.168
ANKRD1	-3.068
DDR1	1.6709
ATP6V1D	0.1335
PTGS1	-1.17316666666667
RNF157	-0.92925
DCC	-0.466
SPAG7	-0.21025
FBXO18	0.1225
UBE3C	-0.8539
HOXC6	1.03075
LRP2BP	-0.304833333333333
MYST2	-0.3885
PDSS2	0.25625
ATE1	0.0835
ARAF	0.0085
KLF10	-0.01025
PLA2G2E	-0.05725
ASCL1	-1.15666666666667
TSNAXIP1	0.9075
FAM131B	-0.25225
IFNA10	-0.679
NUP43	-0.592375
FAM44B	0.2585
L1TD1	-5.561
NMD3	-0.888
C18orf54	-0.7373
PHOSPHO1	-1.9695
RAG2	-0.962
EMILIN3	-0.117
METTL3	-0.246
VPS13C	-1.107375
REXO2	-1.5925
ANXA4	-0.23025
CA1	-1.178
DCP1B	0.7565
TULP3	-0.784
ATP2A2	-0.591928571428571
ATIC	-0.4375
ADAM15	0.196833333333333
NPL	1.05116666666667
LGR4	-0.3475
UEVLD	0.707666666666667
GAB1	1.44875
SNAI2	-0.738833333333333
ZGPAT	0.7475
SNF1LK	0.48375
DLEU1	-1.415
UBE2Q1	0.6155
ZMYM6	-0.0628125
JPH3	-0.532333333333333
FAM38A	-0.170416666666667
PXK	0.154
DENND2D	1.79
BAX	-0.697083333333333
CP	-4.03818181818182
RPL37	-0.5047
G6PC3	0.092125
NCOA4	-0.518166666666667
LRRC14	0.373125
GORASP1	0.54325
FCHO2	1.027
CYP24A1	-3.488
FXYD3	2.2485
SMARCAL1	0.0685
ABCB8	-0.416166666666667
CCDC44	0.09775
PRDM7	-3.38075
USH1C	-1.7525
DNAH5	2.3055
SRF	0.197333333333333
MAL2	2.65233333333333
PGPEP1	0.553666666666667
SIN3B	0.12375
SEMA3C	-0.700166666666667
GRAMD3	1.02375
FBXO10	-0.273375
OR5D13	0.6295
FLJ31818	-0.529
CACNA1I	0.8305
S100A13	1.0975
TP63	-0.864307692307692
ANXA11	0.8282
WDR66	0.68875
CSF2RB	-0.2665
IFI44	0.789
DACT1	1.7525
ANKRD23	-1.413125
ATP5G1	-0.895166666666667
C21orf70	-0.373666666666667
PPWD1	-0.66225
DNAJC13	-0.227
PAH	-5.36466666666667
PTCH2	0.6225
TRMU	-1.0445
CCDC9	0.7565
USP3	-0.5327
DCLRE1C	-0.2171
FAM55C	-0.4905
FRMD4B	1.0545
CYP2R1	-0.133
RFPL1	-0.7037
XPO5	-1.06975
ARL6IP2	-0.739
OSBPL5	1.86525
MMP9	3.84372727272727
KIAA0802	-0.327625
DHRS2	-2.11966666666667
SGEF	0.624375
TXNDC10	-0.6858
EXOC6	0.904
RPS27	0.813
PNCK	-1.76033333333333
FSTL1	-0.862
AACS	0.099
SLMAP	0.727833333333333
SAMD4A	-0.2781
ABRA	-0.44375
SMARCD3	1.34325
PKNOX2	-2.11166666666667
A4GNT	-0.346
C9orf39	-0.756
RALYL	0.536
MGC33556	-3.0605
C10orf25	-0.1285
BBOX1	-0.14925
NHEDC1	-0.72075
XDH	-0.53
GCSH	-1.196
EDN1	1.51883333333333
MTERF	-0.85775
CLK4	1.4335
ZNF799	0.7595
KCNG1	-1.977
CXCR4	-0.896166666666667
PTPRR	-2.6805
IRAK1	-0.246125
LOC401397	-2.63775
TMSB10	-0.282785714285714
CXCL3	-3.9671
TMC4	2.56675
OR7A10	0.397
STYK1	0.36025
CHRNA10	0.24425
CCNI	0.9555
EP300	0.588071428571429
LOC165186	-0.749666666666667
HIC2	-2.06125
SDR-O	0.0705
OR2W1	0.4295
KCNA6	0.236
TRIM74	-2.406
REEP6	1.73625
ATP5G2	0.2755
ERG	0.018625
TMEM42	0.1085
PARN	0.464666666666667
SOD2	0.459375
DIRAS1	0.620333333333333
PNPT1	-1.2195
JOSD3	-1.6005
hCG_40738	-0.55
PDE1C	-2.3085
SEMA4D	0.225875
AGPAT1	-0.0581666666666667
NOSTRIN	0.60325
MAP3K3	-0.491
MAX	0.516071428571429
CAPS	1.57783333333333
SERPINA12	-0.302
OSBPL8	-0.102
RICS	0.3735
NR4A2	1.88566666666667
PPCS	1.0675
LONP1	-0.48475
SCYL3	1.451
HERC2P2	-0.945
FIBCD1	-0.583
C15orf41	-1.31275
DMC1	-1.902
C20orf27	-1.569
RPS6KA5	0.8626
FAHD1	0.817166666666667
SLC12A4	0.4025
BRCA1	-1.44558333333333
GBL	0.114
SLK	0.450166666666667
NUDT9P1	-1.1575
NOXO1	2.497
USP52	-1.06325
BAZ1B	-0.540125
SLCO2B1	2.61325
BBS12	1.097
LRGUK	-0.594166666666667
TERF2IP	0.04825
COL1A1	5.058
KIAA0090	0.091625
GRK5	-0.487833333333333
AP1S2	-2.0672
TMEM52	-0.5255
CA11	0.164625
OR4A15	0.603666666666667
ACBD3	1.3625
SPAG11B	0.766375
PRDM2	0.8259
FOXP3	0.12325
SMYD3	0.6351
LOC389199	0.9535
LGI2	1.3355
NAPE-PLD	-1.106
ANKRD6	0.177
WDR45	0.481
SHROOM1	-0.0085
PSCD3	-0.255
PYY	0.3635
KCNC1	-1.557
ARHGEF9	0.078
OR8J1	0.687
GPR55	0.262
NS3BP	0.584
C10orf22	0.220666666666667
NAT8L	1.32
DUSP4	1.5275
FOXM1	-1.826
GRAMD2	0.3633
ZBTB48	0.594166666666667
BUD31	-1.3735
PABPC5	0.754
CCDC41	-1.47625
FBXO11	-0.3335
C6orf148	-2.00875
RFXAP	-1.6075
C6orf15	-0.0701666666666667
CDK8	-1.3285
C6orf70	0.249625
TESSP2	0.3585
ALG2	0.17225
PPP1R3D	1.35025
TPM3	0.881055555555556
SYT13	4.5395
EPB42	-0.845666666666667
CETN3	-0.93575
PRY	-1.3355
NTHL1	0.329666666666667
POLR2B	0.498
RPS28	-0.145
P2RX3	0.3215
LYZL4	0.191
WBP4	-0.2213
PMM1	-0.07675
C11orf79	0.209
CBLL1	-1.892
IL1F10	0.284
VAX2	-0.829
SETDB1	0.804333333333333
LRAP	-2.14783333333333
GCLM	0.1744
CPEB3	1.98875
PPM1A	0.476125
INTS1	0.03175
CAMTA1	0.36
SAMSN1	-2.1135
LOC158830	-2.68366666666667
GMPPA	-0.45275
AIPL1	-0.729
IL24	1.78116666666667
BDKRB1	-1.27633333333333
MLF1	0.5398
TAF12	-0.3315
ID1	-2.37175
THADA	-0.21525
PIK3CB	-0.14875
OR4N5	0.466
TBC1D17	0.00816666666666668
COX8A	-0.985
CDCA4	-0.489
C2orf44	-0.742
ZNF534	-1.65475
IMMP1L	0.0695
NIPSNAP3B	-0.44
FTMT	0.658625
PWP2	-0.892166666666667
MMP15	0.2325
DNAH11	-1.48466666666667
MTMR14	-0.027625
DNAL4	1.33325
IPP	-0.07825
TMEM59	0.601125
C1orf157	2.92
RGS4	0.172
DDX18	-0.499333333333333
SNX6	-0.168
ZNHIT2	0.903833333333333
NCDN	-0.198333333333333
FLJ33534	0.35125
RAG1	-1.6465
OR4D10	0.402
PTPN5	0.42
POMT1	0.189375
LRRC8A	0.3464
CYP1A1	-1.585
CAPN1	-0.0371666666666667
DDHD2	0.10475
GRIK2	0.488
GNRHR	0.31325
PPBP	1.08
HTR3A	-0.6535
SLITRK4	0.81575
ANKRD49	-0.5195
BTF3	-0.0709
SARS	0.11225
C13orf18	-0.223833333333333
CACNB1	-0.192071428571429
QKI	-0.0517272727272727
SETMAR	0.067375
MAN2B1	0.591666666666667
EML3	-0.6615
ACADL	-0.735
OFD1	-0.477375
DEFB114	0.402
CGA	-2.65444444444444
PEX16	0.829666666666667
LRRC10	0.0055
GNG12	-0.187
C1orf152	0.262166666666667
CHRM1	0.4065
CD53	0.504625
DBH	-0.6955
TFAP2B	4.23
HIST1H2BJ	-1.21983333333333
FAM46D	-0.1175
TMEM11	-0.5115
C3orf32	-2.148
PCCB	-1.71925
IPO13	0.123125
C6orf105	-4.16925
COMMD5	1.12425
SUV420H1	-0.258
LTBR	1.40825
ARHGAP15	-1.62
HDHD2	0.1675
TDRKH	0.404166666666667
LOC401052	0.952
PSG4	0.924
GNB4	-0.0868
SPATA4	1.61725
SLC9A3	-0.1085
OSBP	0.491833333333333
NBPF3	-0.02475
DOCK11	-2.094
SLC39A5	-1.45616666666667
PRR5	0.7752
C10orf63	0.384625
SMTNL2	-2.36325
ADRA1A	-0.51175
ASAH1	2.3059
DOM3Z	-0.0694
GIPR	0.670833333333333
AHI1	0.00125000000000001
NADSYN1	1.36033333333333
RGS14	0.8559
IL18BP	1.0899
RTN4RL1	2.90108333333333
ARMC6	0.04725
PSMD5	-0.353
HK3	2.4052
OR4S1	0.41575
RSU1	0.3423
MAD2L1	-2.06066666666667
EIF4A3	0.1575
DLEC1	-0.504833333333333
E4F1	0.7955
CHMP2B	0.4745
CAMSAP1	-0.0715
RPS21	-1.18516666666667
ARID5A	0.58
UBE2N	-0.4379
IGSF8	0.614833333333333
MAGEB6	-2.3615
ACAD11	-0.9147
MGC4172	-1.10775
LMO4	-0.693
KLKB1	-0.35875
HP	-0.8635
HDAC3	0.05925
SCHIP1	-0.43725
CLCA1	0.0525
OLFML2A	0.4955
C1orf112	-0.82675
KIF19	-0.124909090909091
HAPLN4	-0.1922
CXCR7	0.407833333333333
GOT2	-0.4339
RAB38	-1.84375
DCX	-1.14975
PPM1H	0.198583333333333
NFYC	0.438166666666667
KIN	0.185625
ZNF228	1.67375
PLSCR4	1.375
HIG2	-1.308
FAM79B	3.431
C21orf86	-0.0777
KCNK10	-0.56575
ZNF738	-0.509
FSTL5	-0.7445
OR6A2	0.913
OTOA	1.12016666666667
EXOC1	0.708125
AHRR	-3.553625
PDAP1	-2.02516666666667
C19orf6	0.629625
ZAN	0.054
LY6G6E	-0.4965
EIF4E2	-0.29775
C20orf198	0.7055
ZNF324	1.15725
CYP3A5	-3.3782
ENTPD7	0.7535
MBOAT5	-0.00833333333333333
GJB5	-3.0515
TTC13	0.49825
S100Z	-1.48466666666667
KIAA0664	-0.3115
PDGFRB	2.07975
IL17D	-0.48625
OR56B4	0.32
RDX	-2.33216666666667
SLC34A3	0.76
IL28B	-0.272
JUND	2.2855
CHRNB1	-0.529
CAMK2B	2.51525
FETUB	-1.676
CXorf23	1.191
MRTO4	-0.86625
TTC3	0.1886
NDUFB8	-0.7345
EDG2	-1.18425
SEMA3G	-0.2985
IL23A	-1.68625
GRHL1	0.7013
LOC441054	-1.5905
WDR65	0.768625
PSTK	-0.95475
STOML3	0.4306
R3HDM2	0.1666
C5	-3.192
SLC2A10	1.80866666666667
C3orf22	0.46375
PAQR3	-0.989307692307692
ANKRD26	-0.674916666666666
HCRTR1	-0.085
LOC399947	-0.4245
PSD2	0.0546666666666667
TIGD2	0.239666666666667
SCRN1	0.06925
COQ10A	0.1205
DDI2	0.2175
METTL7B	-0.710166666666667
UCN2	0.457
FAM92A3	-1.49625
WDR16	1.17975
ZNF511	-0.336666666666667
ZMYM5	-0.634125
POLR3G	-3.10125
ZNF586	0.4555
C1orf49	0.397666666666667
TANK	0.237166666666667
RCAN1	-0.568666666666667
PELI3	1.15316666666667
LIMD2	-0.85075
TMEM189	-0.9595
NTN4	-0.176375
LOC151300	0.3385
CLEC2A	-1.3215
GPR135	-0.196125
DPYSL4	-3.4435
JAK2	-0.5235
TSHZ1	1.61416666666667
TM9SF4	-0.1545
ZNF264	1.40933333333333
SIRPG	1.18125
BICD1	-0.8305
HERC6	1.6185
METTL5	-1.48
CASP1	0.29475
PRRT1	-0.679333333333333
PLA2G4C	2.835
ICA1L	-0.835928571428571
TPTE2	0.242666666666667
OTUD7A	0.704166666666667
AQP11	0.14475
APOA2	-4.0515
KALRN	-0.9919
SECTM1	2.864
IFNAR1	-0.1685
TALDO1	-0.074625
RAB11FIP4	0.3325
EIF5A	-1.73
FAM49A	1.089
NEGR1	0.172333333333333
YTHDC2	0.404875
EHD2	-0.235125
NCF1	1.7668
SCRT2	1.1975
HOXA5	-2.057
NUP133	0.80525
FGF12	-1.76453333333333
SLMO2	-0.129125
SNTA1	-0.162375
CACNG2	0.380125
GCM1	0.46175
ELF1	0.188333333333333
TLR5	2.68125
TCFL5	-1.45825
RBMY2FP	-0.5965
LOC100125556	0.86025
FAM129B	0.202875
MAP3K7IP1	0.0385
NCK2	0.3185
OXA1L	-0.84075
FMO9P	-0.6715
ZSCAN12	0.4735
PSMD12	-0.403583333333333
HSCB	-0.71025
CLDN10	-3.279
MGC13053	-0.20925
HPCAL4	-1.127
ASZ1	-0.2775
MEX3D	0.265083333333333
NFAT5	-0.7621
CSPG4LYP1	-0.229666666666667
FBXO3	0.8997
DVL1	-0.229
CMKLR1	1.7745
TYMS	-2.704625
PEF1	1.03375
ZNF750	-1.47516666666667
MCM5	-0.8613
MEGF11	-0.815
KCNK7	-0.038
PTP4A3	-0.328
C1QTNF2	-1.87716666666667
OR6S1	0.549
FAM122B	-1.353
ZNF551	0.212375
HBQ1	-2.5915
GEMIN6	-0.73675
ARSK	0.83725
RBP7	1.1505
CPNE9	-0.0965
DSC1	0.318
LOC730112	-1.301
MAP2K4	0.5855
HS3ST5	4.5275
EPB41L3	-1.255
TEKT2	2.845
CDKN2B	0.00800000000000001
ZNF480	-0.772
MAP3K6	0.605
MAP6	1.3005
HN1	0.039
OR2L13	1.15716666666667
SLC16A11	0.58025
FAM96A	-1.02
APOL1	1.25825
C5orf32	1.167
RTP1	-0.3135
RNF175	-1.125625
ZBTB41	1.46175
AHCTF1	0.1496
SAE2	-0.0146
ITGA2	0.86725
MME	-0.997333333333333
CCDC14	-1.06175
MAST4	1.95528571428571
KRT33B	-1.168
KCTD2	0.420666666666667
WDR26	0.79075
MFI2	0.02325
NR4A3	-0.5545
ARSA	1.32475
UNKL	0.360166666666667
SULT6B1	-0.2765
CCNA2	-2.14
SOX15	-0.7115
PPAPDC1B	0.963416666666667
C19orf44	1.274
MCAT	0.688833333333333
ARID1B	0.291875
OR52N1	-0.1005
C12orf48	-2.0495
MAGI1	0.090625
NIPA2	-0.28725
GBX2	-2.07225
RSHL3	0.3965
RAVER1	0.288166666666667
C15orf17	0.30275
SLC30A2	0.0285
ZNF518	-0.81475
PCYT1B	-1.61725
C10orf114	-2.719
EIF3H	0.50975
SLC25A39	-0.501
KIF1B	-0.075
AMOTL2	1.07675
C6orf120	0.192857142857143
PSRC1	-1.88625
PLA2G10	2.7875
KIF5C	-0.534
MRPL37	-0.6395
C17orf62	1.0575
C9orf135	-1.0065
DUSP10	1.2771
CLCNKB	0.235
PSMA5	-0.259625
C8orf53	-0.10725
AMPD3	0.935666666666667
PIAS1	-0.33875
ADCYAP1R1	0.3065
GYLTL1B	-0.282
CDH20	0.167666666666667
FBXO7	-0.16725
TMEM134	0.248166666666667
FLJ14213	0.750333333333333
ZNF3	-0.86925
LRRFIP1	0.426166666666667
CNOT2	1.04266666666667
ABI3	2.1515
ALDH5A1	-1.58075
HNT	2.4868
SERPINA4	-2.34825
TK2	0.17475
STMN1	-1.47633333333333
GUCA2A	-0.281
GALNT10	1.50664285714286
DPP6	-0.5894
C9orf93	-1.407125
PRELID2	-0.1215
STK39	-0.096375
SFTPA1	-1.57225
CKS2	-1.92
RHO	0.447375
C20orf135	-0.117
XKR3	-2.6325
CR1	-0.0508571428571429
RPS6KA2	-0.439428571428571
C20orf112	0.925
MRPL22	0.44275
C4orf23	0.639166666666667
GADD45B	2.40875
KLHDC1	0.8605
C2orf48	-1.507
ZNF287	0.867
DAAM2	-1.62825
DPPA2	-3.11083333333333
TCTN3	0.420833333333333
DNAJB11	0.78425
FPR1	2.004
DEFB4	0.4745
PTCD2	0.1085
SMOC2	4.7865
CABP7	0.10475
SERPINB11	0.28575
MAGEF1	0.53325
NDE1	0.885833333333333
ITGA10	-0.6775
FSHB	-1.589
ANXA2	1.130375
HORMAD2	0.018
HLCS	0.27575
MCF2L	1.4755
FH	0.147625
TBC1D24	1.009
KIAA1505	0.51725
LGALS2	-3.4475
CNBD1	-0.4475
SYNPO2L	-0.856
PTPN23	-0.0107142857142857
C1orf183	-0.506166666666667
MAGEA8	-2.92625
DGCR8	-0.852125
GSR	-1.39975
PAQR7	0.536
ZNF676	-1.008
CACNA1C	0.0487
SP7	-1.992
PDCD6	0.0645
NRN1L	-0.7325
BRI3BP	-0.7545
KIAA1183	0.3635
ASB4	0.794
CCL23	0.4066
OBSL1	-0.59875
SLC12A7	2.16383333333333
KIAA0240	0.8585
CD1B	-3.13816666666667
FCGR2A	1.335875
MDC1	-0.86875
HTR1A	0.0685
OCEL1	0.3435
ATP11B	-0.6088125
FBXO34	0.225666666666667
PCDH12	3.3205
RPE	-0.39075
C17orf74	0.331
CSDC2	0.468
PET112L	0.006
TMBIM1	0.332
P2RXL1	0.026
TCHP	-0.73525
TRMT1	-0.263333333333333
F2RL2	-0.34775
LRRC32	2.66466666666667
IMPG2	0.6555
BGLAP	0.6595
LOC493869	-1.41275
MRAS	1.391375
SLC35F5	-0.10025
CBWD1	-0.2635
AXL	-1.083875
ATP2C2	1.5385
TELO2	0.51425
PNPLA3	0.6155
PCDHB14	-0.272
CD276	0.87375
KRT80	0.784125
DUSP28	0.7575
CSNK1E	0.14825
SRP14	0.771
KCNQ4	-0.347
KRT72	0.7396
CCDC117	0.433375
C6orf89	0.279944444444444
TUBB2B	-2.0715
RTN4IP1	-0.8735
CR1L	-3.36583333333333
CEND1	0.40875
C12orf41	0.395833333333333
RNF31	0.8725
UBN1	0.421333333333333
C17orf32	0.86
SLC5A7	0.36225
GPR92	0.88
ESAM	1.8104
CTNNA1	1.35683333333333
HRBL	-0.7526
CBX4	0.0245
TMEM182	-1.19
SH3TC2	-2.00383333333333
IL10	0.902333333333333
PXMP4	0.1845
RNF167	0.2835
PAK7	-0.5234
ETV3	-0.122
ATPIF1	-0.3135
LOC554207	-2.563
OR8H1	-0.0435
WDFY3	1.345375
DPM1	-0.7395
GPSM1	0.6065
WDR92	-0.3898
LRP1	0.5695
ANKH	-0.311875
THUMPD3	-1.23025
POLR1B	-0.95725
OLFM4	-0.306666666666667
RAD9B	-0.4455
TSPY2	-3.727
PAX6	-2.49916666666667
SCG2	-3.218125
SLC17A6	-0.21125
FMO3	0.809875
PADI4	0.06325
TUBB4	-0.2749
NLK	-0.65175
POU4F3	0.2255
SDF4	-0.17425
ITGBL1	2.33016666666667
NETO1	-0.968375
TAP2	0.02175
ABBA-1	-0.0435
GNAI1	-1.7785
VPS4B	0.96975
NOPE	-0.6151
GALNT6	3.1535
SESN1	-0.231625
GBE1	-1.98166666666667
CLASP1	-0.1955
RASGEF1B	1.1425
ACOT11	-0.318785714285714
AFAP1	0.83575
OR2H2	0.422
DPY19L2P1	-0.1675
DZIP1	-2.5355
SEC22C	-0.707083333333333
GPR161	0.423666666666667
RNF146	1.0945
WDR74	-0.440375
GALP	-0.2105
PURA	1.88975
DNPEP	1.06291666666667
RP11-78J21.1	-0.5775
ERBB2	2.703375
FANCM	-0.699416666666667
NEO1	1.23266666666667
DDX3Y	-4.966
RPS3A	0.34925
MXRA7	-0.088
LGALS3	0.269666666666667
GLT8D1	-0.094
CFL2	-2.30133333333333
UPB1	-0.173
NAP1L5	-0.02375
CLDN14	0.22475
DHX38	-0.3415
BTBD1	-0.579
TARS2	0.259166666666667
ABCF1	-0.2662
FCF1	0.477666666666667
LRRC49	-0.077
GUCY1B2	-1.937
C1orf177	0.014
SMARCA4	0.0766428571428572
LRP8	-1.96516666666667
TAGLN3	-1.1875
MRPL14	-0.3805
TTRAP	0.1985
ZDHHC20	0.6805
NFE2L3	-2.48125
KIAA1377	-0.27575
PALMD	-0.7723
TMEM43	-0.3675
TTL	-1.082875
STAT5B	-0.678333333333333
SSB	-0.85075
OR10H5	0.052
SLC22A13	-1.085
AKAP3	-1.528
TIMM23	0.0591666666666667
OAS2	1.86325
KIAA0423	1.05625
TRIM11	1.467
GLIS3	1.1695
TMEM50B	0.739333333333333
ARHGEF4	-1.393
DEGS1	-0.523181818181818
TBL1XR1	1.33703333333333
G6PD	-1.641
SP140	0.6848
MUC17	-0.565214285714286
NUDC	-0.0208
DNAJC5B	2.75166666666667
SCARA3	-1.15066666666667
CPA3	6.12333333333333
BCAT2	0.32675
MFN1	0.1718
NRG3	-0.5665
SNX11	0.397
PLEKHH1	-1.0685
GPR177	-1.08483333333333
HCFC2	-0.3555
TCAP	-0.35725
MOCOS	-3.04875
C14orf93	0.19
PRDM10	-0.589166666666667
SLC16A4	-0.613416666666667
SRGAP1	0.546
VIP	0.5715
DUSP27	-0.1695
LILRA1	0.7465
MC2R	0.6065
MGC24103	-2.14325
MBTD1	-1.426
FUT11	-0.649666666666667
USP33	0.3554
C15orf39	-0.952
MAP3K12	0.18475
PAAF1	-0.365833333333333
BARHL1	-0.806
FLJ16165	-0.162
PIWIL2	-2.5935
SYNE1	0.155333333333333
CMTM4	0.103
TSPYL1	1.3156
GUF1	0.0351666666666667
TMEM157	2.002
WDR44	-0.3495
HIST1H3C	0.05125
DKFZp666G057	1.1835
RNPEP	0.8405
GAS2L2	-0.234
ADH4	-5.07775
GRPR	2.98283333333333
FBXL17	1.33425
ZBTB10	0.259
Gcom1	0.234722222222222
HTRA1	1.6181
ZNF585A	0.182166666666667
SLC26A2	0.371857142857143
OTOP3	0.391666666666667
WISP1	2.83444444444444
ATP2B4	0.157583333333333
FLJ10769	0.62375
CRAMP1L	0.36575
CHST12	-0.1335
RAB22A	0.752
TARDBP	0.287857142857143
STAU1	0.0115
CRB3	2.55366666666667
MIG7	-2.524
CHMP1A	-0.410166666666667
ZNF160	0.387875
B3GALT6	0.394375
BARX1	-2.06183333333333
C6orf167	-1.691875
NXNL1	0.26
DHX29	0.8805
HADHB	-1.18575
PLXNB2	1.02425
ILDR1	-0.7755
SLC15A3	3.17125
GAS2	-4.734
C20orf69	-0.46075
NUMB	0.12
TNIP1	0.7385
MESP1	2.23266666666667
PSKH1	-0.47725
NSFL1C	0.12875
RHOG	-0.004
HEY1	-2.48383333333333
KNG1	-1.966125
ITGAX	2.3364
LIN9	-0.414666666666667
CANT1	0.635
XRN1	0.0962142857142857
CCDC96	2.1593
HEATR6	-1.51066666666667
GNG7	0.629
RUNX2	1.45825
SOX1	0.234833333333333
FCRL5	0.0755
ZNF99	0.0275
FAM9A	1.0805
SNX22	0.578333333333333
MBNL3	-2.34016666666667
ODC1	-2.8853
ADORA2B	-2.2295
NR2F6	1.1365
ZFYVE16	0.0126666666666667
SYNJ2BP	0.5021
POLE	-1.02575
E2F2	-1.067875
THRA	0.200666666666667
PTGES2	-0.7655
HIP1R	0.606166666666667
TMUB1	-0.888833333333333
ENO3	-1.96125
RSPH10B	-0.1595
CXorf39	0.981
IRGC	0.32275
GPR109B	-1.00775
FLJ13305	-1.85
LCE3A	-0.539
TNFRSF18	1.1535
DET1	0.067
TRPM3	-0.422909090909091
C16orf79	-0.128
FECH	0.0658333333333333
RAP2A	0.0661666666666667
CRIP1	2.8415
AZIN1	-0.00412499999999998
SLC7A7	3.63025
IL10RA	0.6348
TMEM64	-3.80075
CDC42EP4	1.0893
C16orf58	0.4587
ARG2	-2.31375
POU5F1P4	-4.7365
FAM62B	-0.468
DNAH8	-2.4904
ASH2L	-0.068625
TSLP	-4.233
CNTNAP5	-0.6495
TMEM16C	-0.28575
IFNA14	-0.308
SLC1A3	0.74575
CABYR	0.58025
BCL7B	-0.5837
NUDT13	-1.36916666666667
C13orf28	0.26025
C1orf53	-1.52475
ARL6IP4	0.0646
RPL35A	-0.4485
EMR3	0.709
RAB40C	1.13325
SLC41A1	-0.868166666666667
LRCH1	-0.5425
LY6G5B	-0.626
FAM124A	-0.984571428571429
MGC10981	-3.79783333333333
CLIP3	-0.7654
MAP4K2	-0.372333333333333
CHIC1	-0.2485
SULF1	4.15733333333333
C20orf30	0.0324285714285714
PRDM5	-1.25925
ELOVL1	0.1775
C11orf48	-0.7195
SLC39A10	-0.1945
KCNV1	0.08
ACP1	-0.6035
ZMYM2	0.051625
B3GNT6	-0.0998333333333334
C9orf69	0.122
C2orf15	0.713
C20orf166	0.5625
HSP90AA6P	-0.1225
EDG7	-1.293
NEURL	0.832375
LPL	1.43683333333333
CLEC2D	-0.611428571428571
GRRP1	1.18933333333333
CD8B	-3.1425
HIST1H3D	-0.868
SLC6A12	0.732875
FAM27L	-0.222
CD84	1.6697
RASA1	-0.014
PHKG1	0.137
MAGEA11	-0.865
IMPA1	-0.8959
NPM3	-1.28475
RARRES1	3.00675
SH3BP1	0.301875
B3GNTL1	-0.5355
ARPC5L	-0.497166666666667
KLHL26	0.5305
SIM2	2.85375
GJC1	0.6805
C20orf194	0.31125
EXO1	-2.351
SLC2A2	-2.345
LOC285074	-0.66975
LRG1	2.468
KIRREL	0.311
PIK3R1	0.766785714285714
C4orf34	1.114
MAF	-1.47438888888889
ADCY4	3.13883333333333
ZMIZ2	1.1162
SLC46A3	1.15333333333333
STAMBP	-0.536333333333333
CCDC16	0.767
MS4A12	0.0875
TCF20	0.51125
LRRC46	2.15875
C20orf152	-0.15225
MRPS6	-0.837625
ABCB11	-1.0895
KCNC2	0.739
CDH19	-2.12083333333333
C9orf123	-0.228333333333333
SSH3	1.081875
LDLRAD1	-3.053
CCBE1	-0.7955
ZNF135	1.778375
TAAR1	-0.0375
WFDC12	-0.084
CCDC42	-0.0533333333333333
FLJ12529	-0.70925
PER1	-0.558
TIMM50	-0.222666666666667
SMARCAD1	0.167333333333333
FAM26C	0.05
TP53TG3	-2.61433333333333
SH3RF1	2.6074
LMCD1	2.659
GPR63	-0.04
FLJ21986	-2.64825
AIFM3	-0.55625
MICAL1	-0.157166666666667
BLZF1	1.10516666666667
IQCA	0.462166666666667
PCDHGC3	-1.16
SAC	0.455
BCL6B	1.58583333333333
DDO	0.94825
MARCO	4.4005
DCHS1	1.55233333333333
C1orf170	0.180333333333333
CD200R1	0.7815
C22orf15	-0.3925
SEPT11	-0.0353333333333333
ADNP	-0.0655
UST	-1.245
C13orf34	-1.29366666666667
RFFL	0.183
APBA3	0.619
C2orf60	-0.114125
CUTL1	-0.6624
PMS1	-1.1685
ZNF689	0.073
EIF3E	-0.8805
IL9	-0.0653333333333334
RPL31	-0.5375
LY9	0.0251666666666667
