Hybridization REF	TCGA-E2-A15T-01A-11R-A115-07
KRTAP9-3	0.1955
ZFP28	2.306
PLCB2	0.1394
TXNDC15	0.14475
CALR3	0.641
HLTF	-0.00671428571428573
C17orf67	-0.44875
NDUFA6	-1.16625
PKP1	-0.46675
HMG20B	0.23775
GPR180	-0.4955
BAI3	-0.429
NOSIP	-0.1086
TRIM23	1.101125
ARL1	0.704571428571428
CDK5RAP2	0.1145
SSH2	-0.892333333333333
KCTD15	-1.84125
FTHL17	-1.2635
AK3	0.26
RAB3C	0.09225
PAX4	-0.34875
KDELC2	-1.0545
BIK	1.82916666666667
KIAA1553	-0.839
CEP135	-0.639
NANOG	-4.18416666666667
TRIM22	1.27583333333333
CDH13	-1.38966666666667
B4GALNT4	-0.1405
MDGA2	-1.344
SAMD3	0.5535
OR1E1	0.292
TAS2R10	-0.788
FASN	0.89175
GPR116	3.28922222222222
ZNF219	-0.148666666666667
CD33	-2.3185
RAB3GAP1	0.86025
H1FOO	-0.01
NXPH3	1.77475
CROCC	-0.333333333333333
GPX7	-0.320125
BASP1	-0.2622
STAM	0.58025
TBK1	0.28825
STX2	-1.90316666666667
RPL29	-0.0935
NR1H3	-0.937
MPPE1	0.503375
PHACTR3	-0.80775
SLC44A2	1.5025
C10orf109	0.28175
CLCN6	-0.9245
C16orf59	-1.56375
SQSTM1	1.13416666666667
AADAC	-0.591
LRRC8C	-1.08
BIN3	-1.1763
HPS6	0.796
MAN2A2	-0.183
GABPB2	-0.74525
KCND1	1.032
PTPN11	-0.292857142857143
ZNF274	0.03375
ATF3	-0.3125
C7orf26	0.147
C1QL3	-0.065
WDR54	-0.297
FLJ40869	-0.616333333333333
ZNF397	0.84
MLL	-0.4235
TTLL6	0.5365
ANKRD15	-1.7015
KIAA1958	-0.039
C1orf218	2.490125
ZDHHC16	0.4815
DDX47	-0.3285
EVI5L	0.530333333333333
GDF6	-5.6275
TAPBPL	0.755166666666667
BTG1	0.0729
DPP4	-1.214
KLHL23	0.05725
APOC3	-4.6215
BTBD12	-0.404333333333333
CNOT4	0.3605
HIST1H3I	0.513666666666667
OR5H1	-0.03725
APEH	-0.01225
TRY1	0.1312
SLC26A8	-0.0876666666666667
KCNA2	-0.199166666666667
TMEM159	1.088375
C6orf81	-0.311166666666667
PCYT1A	0.442166666666667
C6orf157	0.07525
BRMS1	-0.8355
CHST1	1.3915
LGALS1	-1.681
TAF1B	0.7895
FLJ40504	-0.1535
GPR173	-0.3855
COL15A1	1.41725
CASP10	-1.068
PCMT1	-0.664357142857143
HDAC5	1.7484
LOC641367	-0.9815
EVC2	-0.90075
SGPL1	1.5745
GON4L	0.426714285714286
AFG3L2	0.425
C5orf15	0.797166666666667
UBXD1	0.6398
LILRB4	0.159
GSTA4	1.9525
ADIG	-0.373
GRIPAP1	0.631
HIST1H3B	-0.573833333333333
BTRC	1.07566666666667
USP49	-1.196
IQCH	2.33725
ACBD6	-0.0335
YEATS2	-0.988
CABP5	-0.3355
TRIM3	2.5345
HNRPM	-0.1835
FGG	-4.8343
C18orf16	0.109
CLEC2B	-1.36825
PQBP1	-0.5465
JTB	0.725666666666667
REST	0.7725
SLC8A3	-0.624333333333333
TMEM16H	-0.44125
MRPL47	-0.10625
EVI1	0.3878
MUC1	2.624625
TEAD3	-0.025375
STOML1	-0.46675
USP24	0.5221
PNMA5	-1.0095
MAEL	-0.139666666666667
LBP	0.822
HSD17B4	1.36225
SEC31B	-2.07125
IDH2	-0.0743
SFRS16	-1.111875
AICDA	1.5085
RNF180	0.033
C1orf56	1.00083333333333
FLJ10324	1.32683333333333
GPR148	3.1465
MEF2A	0.497666666666667
ASF1B	-0.0213333333333333
HTN3	-0.791
RNF215	-0.19575
SLC4A3	-0.17
ADAMTS9	0.5138
C9orf66	-1.083
FOXD3	-0.53
GSDM1	0.2805
IFITM5	-1.3895
PODXL2	1.75783333333333
C1orf176	0.17975
RPS3	-1.46325
hCG_2004593	-0.575125
COL21A1	-1.17775
NTNG2	-0.997
RAI14	-0.024
P76	0.8035
LRFN3	0.463875
FAM14B	-0.77275
FKBP14	-2.19375
TNNI3	-2.65466666666667
HOXB3	1.075625
SGCB	-0.80225
PPAPDC3	-1.02475
FRAT1	1.07166666666667
MORN1	1.11283333333333
ARHGEF2	0.524
BNIP2	-0.178
DHX30	-0.40375
EEFSEC	1.03925
FGF20	0.938
FLJ38973	0.678928571428571
PLCH2	-0.641166666666667
CCNG2	1.946625
PSPN	0.047
WDR88	-0.468
HOXB13	-2.92675
MTMR8	-0.7025
SPAM1	-0.4965
PPP2R1B	-0.720125
TANC1	0.751875
CNN3	-1.1699
CHGA	-1.078375
C9orf128	2.119
CACNA1B	-0.540833333333333
MMAB	-0.4248
RHOA	0.944916666666667
RAPGEFL1	2.20075
SLC1A5	0.698166666666667
CALCA	0.1975
SYCP1	0.148333333333333
CXCL11	2.62875
GFI1B	-1.08666666666667
PSCD1	0.458166666666667
C11orf58	0.393833333333333
MGC45438	1.83416666666667
NUDT18	-0.184833333333333
ASB3	-0.327333333333333
ZP1	-2.5255
LPPR2	0.4489
ZNF527	1.17433333333333
ZNF771	0.475375
TTBK2	-0.741625
TRIM55	-1.44575
GJB3	-0.712666666666667
PRSS35	0.25675
SCRG1	1.13475
ZDHHC24	-1.15475
DUSP26	-1.18075
C1orf51	2.112125
DNAJC3	0.05
LITAF	-0.40475
ZNF410	0.6215
AFP	-4.96383333333333
ZW10	-1.327
PHOX2B	0.146
VILL	0.2885
ELOVL7	-1.330375
LOC644186	5.329
PPP3CC	-0.66
CHST13	-3.007
WDR40B	0.069
MEA1	0.14825
HILS1	-2.0375
DLX6	-2.388
NKG7	0.430666666666667
EMP1	-0.1025
ACTR6	0.497
CHCHD7	-1.04678571428571
COG2	0.5148
TCEA2	0.0901
TARS	-1.51825
FLJ20294	-0.602333333333333
ZNF92	2.709
TRAPPC2L	-0.8507
ARHGAP28	-0.53775
CCDC109B	-0.69225
LGTN	0.308166666666667
INGX	0.0793333333333333
LOC124446	0.83625
RPS2	-1.49125
C17orf75	0.0703333333333333
NBPF1	0.269
SLC2A8	0.578
SNRPE	-0.42975
CARD6	-1.53725
IL13RA2	-0.625375
CUEDC2	0.53675
C4orf19	-1.461
AOC3	1.547625
MTHFD2	-1.05
OR5M9	0.131
C4orf38	0.878166666666667
SS18L2	-0.45525
OAS3	0.563666666666667
LARGE	0.53175
LRIG3	-0.776333333333333
LIMA1	0.70425
STARD3	0.431333333333333
VPS39	0.959125
CTAGE6	0.8995
ODAM	-1.7045
MORF4L2	0.48425
GSTO2	-1.67625
MTFMT	-0.531
PRKAB2	-1.14885714285714
ZNF76	0.783
HSPB2	2.0675
CRB2	0.64575
KLRK1	-3.4405
LYST	-0.01575
UBE2M	0.3885
SLC16A9	-2.7525
ZNF281	1.05425
ST8SIA1	-2.194625
C9orf105	-0.8645
ANKRD46	1.74075
FAM108A3	0.178
C20orf91	0.3725
ZYX	0.535166666666667
RSPH1	3.11475
ZSCAN5	-1.661
RIMS3	-1.994
KRT76	0.0365
CEACAM4	0.326833333333333
SIRPB1	-0.132375
CFHR4	-0.4775
SOX3	-1.90133333333333
GATAD1	0.028625
C21orf57	-1.234
TMC8	-0.888
AVIL	0.710333333333333
LMOD1	1.88675
HIGD1A	0.132375
NEU3	0.388333333333333
DES	-1.0795
BZW1	0.1858
ZNF221	0.631
CCDC27	-0.101
GDAP1	1.83
RBBP4	0.36825
MGC40499	0.34725
PHKA1	-0.287875
PRKAR1A	1.085
HSD3B1	0.51775
RAD52	-1.2485
CD207	0.611
LOC389791	0.1735
RSPO1	0.741
TMEPAI	-0.077625
MFSD2	-1.177
ETV4	-1.38458333333333
SCGN	1.164
LOC391356	-0.3215
MPP1	-1.608
STARD3NL	-0.4335
TFAP2D	0.5295
CD2AP	0.393875
CCL20	-5.21766666666667
CCDC86	0.4855
ZFP30	0.11975
CTBP1	0.517333333333333
MAK10	0.603
STXBP5	-1.46966666666667
LOR	0.2574
MAP6D1	0.49475
ARMC7	1.0665
TMEM150	0.2747
NSL1	0.7265
KIF5A	-0.10175
ASCC2	-0.00399999999999999
PSENEN	0.6865
OPTC	0.6115
FCRL2	0.0891666666666667
KBTBD11	0.34475
PCK1	-1.751
CENTD3	-1.65
MEGF8	0.180125
ALPPL2	-0.5355
OBFC2B	0.706166666666667
ZFYVE20	-0.021875
GALC	2.377
CTRB2	-0.309
C20orf71	0.290166666666667
TBKBP1	-0.706166666666667
CAMLG	0.710375
TREML4	-0.2715
RSAD1	-0.09175
TUBA3D	0.278
KIAA1833	0.41475
PNPLA1	-0.041
LRRC34	-0.683166666666667
CDH26	-1.40633333333333
ZNF167	0.112
ZBTB26	0.8596
VWF	2.9183
VTN	0.319333333333333
BAD	-0.065
PDS5B	0.873916666666667
ZNF644	0.54925
SH3GLB2	0.696375
SMPDL3A	1.1127
NRG2	-2.03785714285714
IL15	-0.524
GABARAPL1	0.39
LAT2	-0.492
SLCO1A2	-1.65016666666667
LIG4	0.180583333333333
GSDMDC1	0.7615
BMP4	-2.91575
METT10D	-0.10475
SYCE1	-0.02075
SPANXD	-6.11825
SLC12A9	-0.152166666666667
MC1R	-2.727
RNF168	-1.14
TRIM69	0.0765
GALNT7	3.41483333333333
ISG20L2	0.654
KIAA2026	1.4195
TNFAIP8L1	0.45
DPY19L2	0.94625
C12orf63	-0.296
PRDX5	-1.23425
MED6	-0.332625
TXNDC5	-0.93575
CD46	1.65241666666667
CCK	-2.27075
C17orf48	-0.34925
ANUBL1	2.5515
SIT1	-1.8765
TYSND1	1.00283333333333
DEF6	-0.7475
GLT8D4	-1.3915
UTP14A	0.39025
RPH3AL	2.355
NXF1	-0.416333333333333
TRERF1	-0.6395
TUBB3	-1.704625
SLC24A2	0.246
SEC22B	-0.1885
ZNF653	0.88375
GGTL3	-2.76583333333333
CDKL2	-0.17075
CTF8	0.0240833333333333
EPC1	0.925333333333333
CYP4A11	-0.0938333333333333
THRSP	2.184
LELP1	0.443333333333333
TES	0.25325
C17orf87	0.4165
FERD3L	-0.3085
SH3TC1	0.122
RAB36	2.0715
CRYGB	-1.179
GRIA3	-0.1494
BHLHB9	1.421
C1QTNF9	0.64675
GOPC	-0.108
PNPLA8	0.608666666666667
ZNF444	0.3935
FMO1	1.6445
POLR3C	1.06725
SLC35F3	-2.75375
SGCG	-2.85266666666667
DCDC2	-3.969
NANP	-1.252
MGC23270	0.0235
BEX4	-0.551083333333333
HYDIN	0.388
RPS6KB2	0.745
ADRM1	-0.48875
BAT3	-0.08
RAB31	0.4571875
SCGB2A1	6.79375
SLC6A14	-5.042
DDX4	-0.3375
PRRC1	0.836
AP3B2	1.00233333333333
TRGV7	-0.1892
TMEM184B	1.0435
ADPRHL1	1.7125
C21orf45	-0.90825
ARNTL	1.296375
AADAT	-1.979375
CCL2	-0.122666666666667
SNTB2	-1.10916666666667
RGS9BP	-2.0745
KPNA1	0.98625
TMEM41B	0.752666666666666
S100A11	0.219583333333333
DOT1L	-2.5705
EFHC2	1.546375
CLTC	1.17883333333333
SRP9	0.422714285714286
ZNF521	2.6395
FAM26F	-2.1
GPR88	0.0978333333333333
COL13A1	-1.2945
CHMP4B	0.5387
SIGLEC6	-0.0426666666666667
NFAM1	0.057375
PVRL2	1.8728
ALKBH4	0.00475
CCDC93	-0.4814375
NXT1	-0.934
KCNK4	-0.199
TROAP	-1.30333333333333
KCNA10	0.03375
CCDC114	0.0141666666666667
RAN	-0.29975
LMTK2	0.1705
LOC400657	0.938
UFC1	1.78725
UBE1DC1	-0.9915
EEF1A1	0.932777777777778
CHAC1	-1.1845
HMGA2	-6.1563
B3GALTL	-1.2295
ING2	0.44025
C1orf109	-0.17725
INTS3	0.26075
ZNF558	-0.10875
TRPM4	1.43933333333333
LTB4R	-0.41
ISYNA1	0.492
LSM7	-1.0635
LRRC47	0.398375
ZNF179	-3.197
EXDL1	1.45266666666667
SLC4A10	-1.148
ACSS2	-1.557
COPS7B	0.507
KIAA0040	3.582
C1orf95	0.0235
AP1GBP1	0.333
OR9A2	0.5395
FAM71C	0.128833333333333
RIN1	-2.35516666666667
ITGA4	-2.625625
DNAJC6	0.0401666666666667
CLOCK	1.23783333333333
SLC35A4	0.5105
DSG4	0.2155
LOC26010	-1.106
NSUN2	-0.2305
TMEM86B	-1.5259
C14orf135	0.18025
KIFC3	-2.03133333333333
PHF5A	-0.921
NCAPH	-1.240875
STK11IP	-0.0205
FLJ42953	1.37
CCDC19	1.5285
ZNF329	0.177625
TAX1BP1	0.680166666666667
ZDHHC18	0.887666666666667
C10orf88	1.14575
TMBIM4	0.843
NMUR1	1.9885
KIR2DS4	0.048
C9orf90	0.06325
MGC87631	0.00700000000000001
KDR	3.0729
ST3GAL2	-1.30325
RLN2	1.57166666666667
HPD	-2.78575
MOXD1	-3.32016666666667
PDGFRL	0.944833333333333
SMYD4	-1.17428571428571
FAM103A1	0.321666666666667
MFAP4	-1.47816666666667
LOC285141	-2.0025
TMEM45B	-3.0065
SMCR7L	-0.9075
GZMH	1.61375
CBLN1	-2.45
CNNM1	-0.01625
PHF17	-0.513166666666667
NUP98	0.486083333333333
RMI1	-0.1085
PTPRS	0.425
ANKRD57	1.095125
CLDN15	-0.567333333333333
OR51A2	0.1855
GUCA2B	0.055
DOCK9	2.1825
ITGB1BP1	-1.273
DLG2	-0.129875
BRAP	0.2525
SESN3	-1.04775
ZC3H7B	-0.361
FAM101A	0.944666666666667
FKSG24	-0.656
ZYG11B	0.018125
RFC2	-0.668
SH2D3A	0.688333333333333
DVL3	0.74225
ADFP	-1.505
KRIT1	0.436375
SERTAD3	1.48216666666667
LEFTY2	-3.48425
KRT27	0.204
SCFD2	0.09925
MN1	0.228
RORA	0.68975
PTPRD	-1.3575
PIAS2	-0.187
CYP4X1	4.914
FBXL15	-0.0185
MYH15	-0.348333333333333
CRX	0.211333333333333
TBC1D13	-0.39525
SLC22A17	0.940333333333333
PLK2	-0.283333333333333
ARHGAP9	-0.10275
EIF1B	-0.0435
C20orf185	-0.01325
DEFA7P	0.107
PRIM1	-1.99216666666667
CRYAA	-1.9685
BACE1	-1.4895
AGTRL1	0.733333333333333
ACAD9	0.234625
GRASP	-0.2125
RBP4	-3.81316666666667
TFB2M	-0.51925
METTL9	0.7919
ATP5O	-0.73
SP100	0.199
CPSF1	0.0915
S100A4	-1.94675
LIME1	-1.5345
GPR137C	0.657
OR2A2	0.492
C2orf29	-0.239
NUP188	0.02425
SDPR	0.636
RAI1	0.31675
RPS20	-1.3898
LAMB1	-1.66675
ADM2	0.4895
ZNF229	1.2315
DKFZp434K1815	-0.880125
EPN3	3.07316666666667
CLIC3	-1.508
MEIG1	0.19125
HMGB4	-0.45975
STARD10	1.531125
KLF8	2.31125
EPB41L2	-0.1935
JMJD6	0.453625
CTSL1	0.100333333333333
GPR27	2.664
ELAVL4	-0.00249999999999999
MMP21	0.0585
PPM1B	0.75075
SUV39H1	-0.225
AAMP	0.809
TUSC4	0.755
MBD6	0.54675
KLK13	-0.995125
FMNL3	0.747666666666667
TRIM13	0.570333333333333
C15orf5	-1.5425
IQCF1	0.26
CACNG8	0.1055
SLC35D3	0.254
ZDHHC9	0.884
ODF3L1	-0.19025
C9orf86	-0.5554
TSEN2	-1.065
C17orf64	-0.18675
SEPX1	-1.0799
TSPO	-0.465
SYMPK	-0.429
ADORA1	2.4305
TSPAN10	-0.751375
SEMA6C	0.876833333333333
RTTN	-0.3885
IL2	1.32233333333333
ARRDC3	-0.598333333333333
TBPL1	-1.029
STX12	1.3445
MRPL39	-0.887
OR8H3	-0.1915
IFIT5	0.738333333333333
CASC5	-1.2065
FAM46A	-1.403
HPCAL1	-0.596625
CYLC1	-0.1855
VGLL2	0.135875
C20orf191	-0.383
CDH1	1.52283333333333
ITPA	-0.474
CCDC101	-0.6465
D15Wsu75e	-0.98925
EDA	-0.5135
CREG1	0.33425
OR7G2	0.2305
SAP18	1.36475
IFIT1	0.142
CALML3	0.121
FLJ37440	2.1175
FNDC5	0.565
SERPINB6	0.755428571428571
JUNB	2.0566
SYS1	1.166
SCN2A	-0.328666666666667
ZKSCAN5	-0.5222
WNT7A	-0.000500000000000006
TSHZ3	0.35025
RNF148	1.4165
H6PD	0.182875
CAD	-1.25933333333333
ZNF449	0.47425
DOCK10	0.538
FAIM2	0.987833333333333
HEXDC	0.65175
PRB1	-0.063
C14orf148	1.079
ETHE1	0.037
IRF5	0.6591
GNMT	0.324166666666667
MGC16291	-2.371875
RPAIN	-0.287
CAGE1	0.4835
CNTNAP3	-3.13375
ACTR1B	-0.237
EEF1E1	-0.644
MSX1	-1.5295
ESF1	-0.2022
HSPC171	-0.289
MRPL2	-0.691666666666667
RDH12	-0.4145
CELP	-0.2945
METRNL	-0.012
C10orf116	3.35516666666667
C19orf48	-1.79325
ZNF346	0.815
NCR1	-1.9305
C10orf64	0.3115
CD52	0.67675
VPS18	-0.26025
AP4S1	0.850666666666667
NPBWR1	-1.0945
TPK1	-0.54975
UBA52	-0.924722222222222
RIPK1	0.5905
CPNE3	0.7488
HSPC159	-0.129875
C8orf38	0.68975
LRRC4B	-0.2075
PARP10	-0.187
ANKRD50	2.544
CXCL9	4.96975
FGF18	-0.160454545454545
EIF2A	0.171375
SLC20A2	0.425666666666667
KIAA1549	1.00866666666667
SPINT1	1.7448
ZNF584	-0.3645
CRBN	1.22933333333333
ABCF3	0.459166666666667
NCBP1	-0.852333333333333
PLA2G4F	1.19166666666667
PCDH10	-1.05825
TTC21A	0.5155
C20orf144	-0.232
FGFR1OP2	-0.696333333333333
SLC9A1	0.8842
CHRND	-0.0395
FOXF1	-2.365
KIAA1467	1.96325
TPO	0.365
LTF	1.48535714285714
DNAJB9	0.91775
MRPS27	-0.52275
bA16L21.2.1	0.4345
WBP2	1.001
MRGPRX3	-1.36116666666667
PRPF18	0.55625
C10orf58	1.255
SMOC1	-2.7863
ADAT3	0.133833333333333
TMEM138	0.00125
TMEM131	1.1565
TIMM8B	-1.78025
MYH7	-0.3925
ST6GAL2	-0.411875
KIF1C	-0.57425
SUHW2	-0.793
PAPSS1	0.78825
CABP2	-0.38
HOXA4	-2.783
ELF2	0.23325
SEMA3D	-0.4185
MC5R	0.1765
OGFR	-0.5825
FLJ30092	0.514666666666667
TGFA	-2.2264
MMP17	-0.9575
KIF15	-1.283
CHIA	0.16925
CATSPER3	-0.273
CEACAM7	2.32858333333333
PADI2	0.7895
HOXA9	-0.449
LNX2	1.37333333333333
TMEM144	1.809
HIF1AN	1.4535
METTL7A	-1.3121
C6orf165	1.09033333333333
KIAA1468	0.700625
DSG3	0.0565
ZNF180	1.75466666666667
EIF4E3	2.213375
SLC46A1	1.18925
DKK1	-6.45783333333333
ZNF205	-0.552833333333333
LOC162073	-0.703
COX7A1	3.6515
MAGEA1	-5.66566666666667
NEDD8	0.07525
KLHDC5	0.312
C3orf19	0.391833333333333
MRPS2	-1.43425
POLR3H	-0.487357142857143
ABHD11	0.6259
TMEM17	2.13025
PAIP2B	0.0443
MAT1A	-1.5085
LGI3	-0.03175
THUMPD2	-0.28775
TKTL2	-0.07675
XAGE3	-2.33133333333333
CALM3	-0.19775
C6orf136	-0.418166666666667
KCNC4	0.0268333333333333
RGS9	1.90233333333333
ACIN1	-0.254333333333333
SPATS1	0.1535
XKR8	-0.11375
FAM84A	1.57383333333333
MS4A7	4.05754545454545
AGXT2L2	0.01925
OR1F1	0.0825
SMAP1L	0.237083333333333
IPO11	0.61425
ZC3H11A	0.507125
C1orf151	0.7435
RNASEH2A	-0.92625
CCR10	-1.5055
TXNDC11	0.3265
TMEM112	0.33
MAP1B	-1.67528571428571
NVL	-0.1315
PKM2	-0.71185
ARC	-0.80325
NUP54	-0.036
PPFIBP2	1.49833333333333
STAT2	-0.113
PTAFR	1.14183333333333
ROBO2	4.153375
RNF40	0.3575
CCDC135	0.118833333333333
IFT81	0.3963
MORF4	-0.13975
TM7SF3	0.156
OR10H3	0.282
ABP1	-0.2595
CHRD	0.2895
PLEKHA8	-0.4655
NCALD	0.241416666666667
OR5AK2	0.27575
ACCN1	4.70066666666667
SLITRK1	0.547
ARMET	-0.32375
C9orf52	-1.3605
REEP4	-0.50875
MTSS1	2.88325
ADH1B	2.907
DLD	-0.3235
CDK5	-0.343
PPFIA1	0.646
WFDC3	0.36925
DNAJB12	1.09771428571429
RANGRF	-0.7265
MLANA	-5.07975
AMY2B	0.05725
KIAA0319	-0.479375
RPS7	-0.9435
JAK3	-0.3653
ARFGEF1	1.618
CXCL5	0.31825
TRAPPC4	-1.23775
CETN2	1.43625
HSPC111	-1.45325
RHOBTB3	-1.9546
PHLPP	1.101
RGS10	0.37725
TMEM58	0.778
CHERP	0.594125
HSP90AB3P	1.18566666666667
FSTL3	-0.284666666666667
PEX11A	0.14075
OR5V1	0.47
FCN3	1.34175
PTPN3	1.656
NPTX1	-5.345125
C21orf84	-1.0675
C11orf51	-0.227625
ZBED2	0.493
FLJ90757	2.53175
NPY2R	-0.999
PLD3	1.39225
SYT17	1.42883333333333
SGSM2	-0.61575
OR1A2	0.29825
FOXP1	1.51275
SLC5A1	1.2285
POFUT1	-0.8453
EPHB6	-2.87616666666667
MYO1G	-0.888875
STAC	-2.1764
KLHL17	-0.228
RGMA	-1.021
TJP2	0.3035
FAM114A1	0.146166666666667
SERINC1	1.49641666666667
SLC9A8	0.199
PEX19	1.987125
EDN2	1.39825
PSMD7	-0.808555555555556
C3orf41	-2.97825
UQCR	0.02125
PPP1R3C	-0.05375
LRP4	-3.10883333333333
TM2D1	1.01325
TTC17	0.0778125
C4BPB	-4.2155
CCL25	0.22425
ZNF253	0.965333333333333
CHRNA9	2.5385
SOX11	-1.70375
HIVEP3	0.615
CGN	2.96741666666667
C3orf35	0.0245
PKD2L1	2.268
SYVN1	0.239375
PDE8B	0.528625
LOC439951	-1.014
LTC4S	0.943666666666667
MIF4GD	0.899333333333333
SMARCA2	0.594875
TUBGCP6	-1.0045
CABLES1	0.232625
C16orf77	0.6015
ZNF791	2.06325
FUT5	-1.3165
ADH6	-1.98866666666667
P4HB	1.40725
CLDND2	-1.34875
ALKBH8	0.25875
PLAC4	-2.60625
F11R	0.933428571428571
MGC35295	1.936
PDZD4	-0.0521666666666667
LOC389073	0.02
FAM80B	-0.2335
PSMB1	-0.2965
TXN	-0.228833333333333
VIPR1	2.7408
WBSCR18	0.3178
EXOSC6	-0.655333333333333
ACTA2	3.085
SP5	-4.86683333333333
ANKRD1	-3.115
DDR1	2.7723
ATP6V1D	0.83225
PTGS1	-1.58366666666667
RNF157	0.81325
DCC	-0.33225
SPAG7	0.2615
FBXO18	0.87725
UBE3C	0.3938
HOXC6	2.1225
LRP2BP	0.5205
MYST2	1.67725
PDSS2	0.731
ATE1	0.5755
ARAF	1.18225
KLF10	-0.06775
PLA2G2E	0.146
ASCL1	0.377
TSNAXIP1	2.34975
FAM131B	0.25075
IFNA10	-1.464
NUP43	-1.772875
FAM44B	1.37475
L1TD1	-5.98066666666667
NMD3	-0.17525
C18orf54	-1.9803
PHOSPHO1	-0.1725
RAG2	-1.2455
EMILIN3	-0.082
METTL3	-0.16425
VPS13C	0.226875
REXO2	-1.53325
ANXA4	-0.27325
CA1	-0.418
DCP1B	0.474
TULP3	0.140333333333333
ATP2A2	0.5105
ATIC	-0.33175
ADAM15	-0.454
NPL	1.12583333333333
LGR4	0.02225
UEVLD	1.64566666666667
GAB1	1.979
SNAI2	-1.84583333333333
ZGPAT	-0.5799
SNF1LK	-0.2685
DLEU1	-0.85625
UBE2Q1	1.243625
ZMYM6	0.41875
JPH3	-2.5555
FAM38A	-1.41816666666667
PXK	0.306166666666667
DENND2D	2.32525
BAX	-1.27383333333333
CP	-5.19363636363636
RPL37	-1.2354
G6PC3	1.04875
NCOA4	1.772
LRRC14	0.56175
GORASP1	1.45275
FCHO2	0.96125
CYP24A1	-3.0425
FXYD3	2.502625
SMARCAL1	0.60175
ABCB8	0.454833333333333
CCDC44	0.39675
PRDM7	-3.376
USH1C	-0.45775
DNAH5	3.42883333333333
SRF	0.3265
MAL2	2.06633333333333
PGPEP1	0.20525
SIN3B	0.03725
SEMA3C	1.9255
GRAMD3	0.2865
FBXO10	-0.56725
OR5D13	0.1975
FLJ31818	0.319375
CACNA1I	-0.60225
S100A13	0.7085
TP63	0.1795
ANXA11	0.7542
WDR66	-1.295125
CSF2RB	0.235
IFI44	-1.755
DACT1	0.654166666666667
ANKRD23	-1.509875
ATP5G1	-0.547166666666667
C21orf70	-0.882
PPWD1	-1.26775
DNAJC13	0.17
PAH	-1.6395
PTCH2	0.179
TRMU	-1.7105
CCDC9	0.51
USP3	0.3402
DCLRE1C	0.4503
FAM55C	0.07275
FRMD4B	0.85775
CYP2R1	0.2725
RFPL1	-0.3796
XPO5	-0.18025
ARL6IP2	-0.5055
OSBPL5	1.25525
MMP9	3.474
KIAA0802	0.4165
DHRS2	-4.6685
SGEF	1.002125
TXNDC10	-0.2584
EXOC6	2.24975
RPS27	0.207833333333333
PNCK	-1.15616666666667
FSTL1	-1.23875
AACS	1.11675
SLMAP	1.183
SAMD4A	-1.2977
ABRA	0.067
SMARCD3	0.8875
PKNOX2	-3.13966666666667
A4GNT	0.4205
C9orf39	-0.0628333333333333
RALYL	0.00925
MGC33556	-2.787
C10orf25	-0.786
BBOX1	1.742
NHEDC1	1.18725
XDH	1.82175
GCSH	-1.49
EDN1	0.00199999999999998
MTERF	-0.433
CLK4	1.374125
ZNF799	0.917166666666667
KCNG1	-2.490875
CXCR4	-0.6195
PTPRR	-2.68575
IRAK1	-0.7085
LOC401397	-0.1995
TMSB10	-0.632714285714286
CXCL3	-3.1717
TMC4	2.955
OR7A10	0.27
STYK1	1.20925
CHRNA10	-0.56775
CCNI	1.65225
EP300	0.942785714285714
LOC165186	-1.4165
HIC2	-2.77775
SDR-O	-0.186
OR2W1	0.025
KCNA6	0.5915
TRIM74	-1.3945
REEP6	0.75275
ATP5G2	-0.267
ERG	0.033625
TMEM42	0.516
PARN	0.361
SOD2	-1.40275
DIRAS1	-1.6565
PNPT1	-1.398
JOSD3	-2.04575
hCG_40738	0.3645
PDE1C	-1.982
SEMA4D	0.343
AGPAT1	-0.3225
NOSTRIN	1.26425
MAP3K3	0.156166666666667
MAX	0.826357142857143
CAPS	2.36716666666667
SERPINA12	0.1265
OSBPL8	0.418875
RICS	2.7963
NR4A2	2.669
PPCS	1.739
LONP1	-0.765
SCYL3	1.49675
HERC2P2	-1.37016666666667
FIBCD1	-0.5045
C15orf41	-1.2615
DMC1	-0.018
C20orf27	-0.2825
RPS6KA5	0.8761
FAHD1	-0.1705
SLC12A4	-0.37475
BRCA1	-0.88
GBL	-0.22125
SLK	0.318666666666667
NUDT9P1	-1.9315
NOXO1	-1.3315
USP52	-0.30225
BAZ1B	-0.3025
SLCO2B1	1.793
BBS12	1.53766666666667
LRGUK	0.350166666666667
TERF2IP	0.03425
COL1A1	2.803
KIAA0090	0.53825
GRK5	-0.394333333333333
AP1S2	-3.0911
TMEM52	0.325666666666667
CA11	1.295125
OR4A15	0.623
ACBD3	0.7066
SPAG11B	-0.17325
PRDM2	0.8128
FOXP3	0.354
SMYD3	0.4751
LOC389199	-0.716
LGI2	1.1025
NAPE-PLD	0.2907
ANKRD6	0.2605
WDR45	-0.254166666666667
SHROOM1	-0.728
PSCD3	-0.1305
PYY	0.4205
KCNC1	1.8145
ARHGEF9	-0.1806
OR8J1	0.24725
GPR55	0.212166666666667
NS3BP	-0.3645
C10orf22	1.6835
NAT8L	0.0475
DUSP4	1.50466666666667
FOXM1	-1.587
GRAMD2	-0.0213
ZBTB48	0.629833333333333
BUD31	-0.6095
PABPC5	0.292
CCDC41	-0.748
FBXO11	0.46325
C6orf148	-0.80225
