Hybridization REF	TCGA-BH-A0B8-11A-41R-A089-07
C17orf48	0.008
ANUBL1	1.263
SIT1	-1.15216666666667
TYSND1	0.9135
DEF6	-2.00683333333333
GLT8D4	0.6785
UTP14A	-0.2395
RPH3AL	1.8685
NXF1	-0.193666666666667
TRERF1	0.342833333333333
TUBB3	-1.467875
SLC24A2	0.5755
SEC22B	0.468333333333333
ZNF653	-0.52825
GGTL3	-2.01858333333333
CDKL2	0.0345
CTF8	-0.403916666666667
EPC1	0.839833333333333
CYP4A11	0.525333333333333
THRSP	5.77666666666667
LELP1	-0.334833333333333
TES	-0.502875
C17orf87	0.9305
FERD3L	-0.09375
SH3TC1	-0.4765
RAB36	-0.3
CRYGB	-0.479
GRIA3	0.9699
BHLHB9	1.10575
C1QTNF9	4.2965
GOPC	-0.145875
PNPLA8	0.655333333333333
ZNF444	-0.6215
FMO1	3.1545
POLR3C	0.129
SLC35F3	-1.256
SGCG	3.58316666666667
DCDC2	-4.5835
NANP	-0.7985
MGC23270	-1.2705
BEX4	-0.0498333333333334
HYDIN	0.1632
RPS6KB2	-0.7585
ADRM1	-0.677083333333333
BAT3	-0.15625
RAB31	-0.599875
SCGB2A1	2.239375
SLC6A14	-3.0795
DDX4	-0.66225
PRRC1	-0.21
AP3B2	-0.3695
TRGV7	-0.0341666666666667
TMEM184B	1.07075
ADPRHL1	1.42716666666667
C21orf45	-1.862625
ARNTL	-0.0835
AADAT	-0.603875
CCL2	3.55466666666667
SNTB2	2.21933333333333
RGS9BP	-1.03225
KPNA1	0.58225
TMEM41B	-0.987333333333333
S100A11	-0.283416666666667
DOT1L	-2.167
EFHC2	-0.0515
CLTC	-0.143666666666667
SRP9	-0.3065
ZNF521	0.94625
FAM26F	-1.34725
GPR88	0.52
COL13A1	-1.5575
CHMP4B	0.00300000000000002
SIGLEC6	-0.0388333333333333
NFAM1	0.249625
PVRL2	-0.4147
ALKBH4	-0.39525
CCDC93	-0.0990625
NXT1	-0.98925
KCNK4	0.0115
TROAP	-2.50383333333333
KCNA10	0.17325
CCDC114	0.433333333333333
RAN	-1.12675
LMTK2	0.007
LOC400657	0.155
UFC1	0.475
UBE1DC1	-0.845
EEF1A1	0.565222222222222
CHAC1	-1.188
HMGA2	-6.2913
B3GALTL	-0.4155
ING2	-0.10975
C1orf109	-0.8825
INTS3	0.1885
ZNF558	-0.1285
TRPM4	0.227166666666667
LTB4R	-0.714
ISYNA1	-1.584
LSM7	-1.143
LRRC47	0.32025
ZNF179	-0.0893333333333333
EXDL1	0.0773333333333333
SLC4A10	-0.708875
ACSS2	2.29616666666667
COPS7B	-0.119
KIAA0040	1.61933333333333
C1orf95	0.0825
AP1GBP1	0.35825
OR9A2	0.2665
FAM71C	-0.238833333333333
RIN1	-2.27266666666667
ITGA4	-3.369875
DNAJC6	-1.0445
CLOCK	0.957833333333333
SLC35A4	0.745833333333333
DSG4	0.326
LOC26010	-0.15475
NSUN2	-1.108
TMEM86B	-1.1722
C14orf135	-0.786
KIFC3	0.0951666666666667
PHF5A	-0.29675
NCAPH	-3.728625
STK11IP	-0.70925
FLJ42953	1.392625
CCDC19	-1.04933333333333
ZNF329	-0.06025
TAX1BP1	-0.00833333333333333
ZDHHC18	1.01066666666667
C10orf88	0.24375
TMBIM4	0.7897
NMUR1	3.922
KIR2DS4	0.272875
C9orf90	-0.235625
MGC87631	0.056
KDR	3.7867
ST3GAL2	-0.497
RLN2	-1.39633333333333
HPD	-3.33825
MOXD1	-3.59616666666667
PDGFRL	2.79733333333333
SMYD4	-0.098
FAM103A1	-0.523666666666667
MFAP4	2.3175
LOC285141	0.23275
TMEM45B	-4.413
SMCR7L	0.0302142857142857
GZMH	2.86375
CBLN1	1.50066666666667
CNNM1	-0.243
PHF17	0.00458333333333331
NUP98	-0.269166666666667
RMI1	-1.69525
PTPRS	2.21925
ANKRD57	0.02975
CLDN15	-0.0603333333333333
OR51A2	-0.258
GUCA2B	4.162
DOCK9	1.5685
ITGB1BP1	1.48616666666667
DLG2	0.42325
BRAP	0.13475
SESN3	1.08875
ZC3H7B	1.0965
FAM101A	0.0676666666666667
FKSG24	-0.85825
ZYG11B	0.777375
RFC2	-1.484
SH2D3A	-2.12666666666667
DVL3	0.4495
ADFP	1.59783333333333
KRIT1	0.0675
SERTAD3	1.51933333333333
LEFTY2	0.369
KRT27	1.5825
SCFD2	0.37725
MN1	0.29825
RORA	0.67425
PTPRD	-0.427
PIAS2	0.2355
CYP4X1	3.68483333333333
FBXL15	0.09575
MYH15	0.350666666666667
CRX	0.159666666666667
TBC1D13	1.20825
SLC22A17	0.7205
PLK2	-0.116833333333333
ARHGAP9	0.4765
EIF1B	0.224
C20orf185	-0.068
DEFA7P	0.12
PRIM1	-3.32766666666667
CRYAA	-1.9605
BACE1	0.5745
AGTRL1	1.82433333333333
ACAD9	0.88275
GRASP	2.204
RBP4	3.51866666666667
TFB2M	-0.9475
METTL9	-0.1224
ATP5O	0.07325
SP100	0.5428
CPSF1	-0.855166666666667
S100A4	0.45825
LIME1	-1.22025
GPR137C	-0.90225
OR2A2	0.6295
C2orf29	-1.22025
NUP188	-0.6745
SDPR	4.303
RAI1	-0.637375
RPS20	0.5498
LAMB1	0.3905
ADM2	-0.5835
ZNF229	-0.05025
DKFZp434K1815	-1.632875
EPN3	-1.64733333333333
CLIC3	-1.96575
MEIG1	-0.902
HMGB4	-0.10375
STARD10	-1.360125
KLF8	3.35075
EPB41L2	2.12083333333333
JMJD6	0.124875
CTSL1	0.524666666666667
GPR27	-0.062
ELAVL4	1.07875
MMP21	0.431
PPM1B	0.87975
SUV39H1	-1.17825
AAMP	0.3405
TUSC4	-0.175333333333333
MBD6	0.159
KLK13	-0.674375
FMNL3	0.607833333333333
TRIM13	0.504166666666667
C15orf5	0.651
IQCF1	0.2335
CACNG8	0.1625
SLC35D3	0.211333333333333
ZDHHC9	-0.0565
ODF3L1	1.76175
C9orf86	-0.6959
TSEN2	-1.28125
C17orf64	1.75825
SEPX1	0.2549
TSPO	1.43366666666667
SYMPK	-1.145
ADORA1	2.30425
TSPAN10	0.96625
SEMA6C	1.09416666666667
RTTN	-1.0317
IL2	-0.096
ARRDC3	0.181083333333333
TBPL1	-0.876333333333333
STX12	2.24075
MRPL39	-0.62275
OR8H3	0.6115
IFIT5	0.981833333333333
CASC5	-4.18125
FAM46A	-0.605333333333333
HPCAL1	-0.603125
CYLC1	-0.125
VGLL2	0.471875
C20orf191	0.02525
CDH1	-3.4045
ITPA	-1.519
CCDC101	-0.6815
D15Wsu75e	0.12125
EDA	0.081
CREG1	0.89975
OR7G2	0.32
SAP18	1.221
IFIT1	1.97575
CALML3	-0.465
FLJ37440	2.1085
FNDC5	1.2785
SERPINB6	1.218
JUNB	3.2118
SYS1	1.451
SCN2A	0.576833333333333
ZKSCAN5	-0.7055
WNT7A	-0.159666666666667
TSHZ3	2.37875
RNF148	-0.18925
H6PD	1.3725
CAD	-1.67333333333333
ZNF449	0.828
DOCK10	-0.705
FAIM2	0.1785
HEXDC	0.16675
PRB1	0.044
C14orf148	-0.426
ETHE1	-0.07175
IRF5	0.1929
GNMT	-1.359
MGC16291	-1.7245
RPAIN	-0.5465
CAGE1	0.391
CNTNAP3	-0.353625
ACTR1B	-0.22875
EEF1E1	-2.49
MSX1	1.073125
ESF1	-0.6489
HSPC171	-0.89275
MRPL2	0.065
RDH12	-0.5745
CELP	-0.0455
METRNL	0.51575
C10orf116	5.05783333333333
C19orf48	-3.12325
ZNF346	0.01625
NCR1	-0.497
C10orf64	0.1275
CD52	-0.10575
VPS18	0.368375
AP4S1	0.049
NPBWR1	0.526
TPK1	1.30225
UBA52	-0.362777777777778
RIPK1	1.121
CPNE3	-0.159
HSPC159	0.368875
C8orf38	-0.72225
LRRC4B	-0.4835
PARP10	0.6907
ANKRD50	0.162
CXCL9	3.3895
FGF18	2.07336363636364
EIF2A	-0.355
SLC20A2	0.221333333333333
KIAA1549	-1.65608333333333
SPINT1	-0.9265
ZNF584	0.0915
CRBN	1.34883333333333
ABCF3	-0.00233333333333333
NCBP1	-1.626
PLA2G4F	-0.150833333333333
PCDH10	-0.293375
TTC21A	-0.779
C20orf144	0.3065
FGFR1OP2	-0.368166666666667
SLC9A1	-0.0959
CHRND	0.2585
FOXF1	-2.2105
KIAA1467	-0.753
TPO	3.83933333333333
LTF	2.67942857142857
DNAJB9	0.67225
MRPS27	-0.6815
bA16L21.2.1	0.732
WBP2	0.804666666666667
MRGPRX3	-1.87716666666667
PRPF18	0.4325
C10orf58	3.37775
SMOC1	-0.535
ADAT3	0.0403333333333334
TMEM138	0.20025
TMEM131	0.061375
TIMM8B	-0.18275
MYH7	-0.61
ST6GAL2	-0.606625
KIF1C	1.713
SUHW2	-1.2065
PAPSS1	-0.03725
CABP2	0.0885
HOXA4	1.35425
ELF2	-0.146
SEMA3D	2.285
MC5R	0.179
OGFR	0.4935
FLJ30092	0.0988333333333333
TGFA	-1.319
MMP17	0.97
KIF15	-5.5735
CHIA	0.4375
CATSPER3	0.0925
CEACAM7	-0.256416666666667
PADI2	0.07625
HOXA9	2.61016666666667
LNX2	-0.00766666666666668
TMEM144	1.53125
HIF1AN	0.47375
METTL7A	1.8304
C6orf165	0.200333333333333
KIAA1468	-0.11825
DSG3	-0.355
ZNF180	-0.0645
EIF4E3	2.707125
SLC46A1	0.13175
DKK1	-6.48233333333333
ZNF205	0.490333333333333
LOC162073	1.78888888888889
COX7A1	4.86575
MAGEA1	-5.46683333333333
NEDD8	-0.0985
KLHDC5	-0.618833333333333
C3orf19	-0.224833333333333
MRPS2	-0.91225
POLR3H	0.726785714285714
ABHD11	-0.6206
TMEM17	1.47725
PAIP2B	0.624
MAT1A	-4.69025
LGI3	-0.13375
THUMPD2	-0.69825
TKTL2	0.42325
XAGE3	2.09133333333333
CALM3	-0.274666666666667
C6orf136	-0.613
KCNC4	0.2665
RGS9	-0.187666666666667
ACIN1	-1.10066666666667
SPATS1	-0.194
XKR8	-0.049
FAM84A	0.329416666666667
MS4A7	4.94054545454545
AGXT2L2	1.43275
OR1F1	-0.0485
SMAP1L	-0.411333333333333
IPO11	1.546125
ZC3H11A	-0.1221875
C1orf151	0.723625
RNASEH2A	-2.92225
CCR10	0.0175
TXNDC11	0.186666666666667
TMEM112	0.70725
MAP1B	0.904642857142857
NVL	-1.1495
PKM2	-2.47155
ARC	-0.42825
NUP54	-0.1195
PPFIBP2	1.287
STAT2	0.6045
PTAFR	2.19466666666667
ROBO2	0.084625
RNF40	-0.0715
CCDC135	-0.645833333333333
IFT81	-0.7001
MORF4	0.40925
TM7SF3	-0.3375
OR10H3	0.0725
ABP1	0.01525
CHRD	0.659
PLEKHA8	0.125833333333333
NCALD	2.75458333333333
OR5AK2	0.33425
ACCN1	-0.0535
SLITRK1	-0.18325
ARMET	-1.65425
C9orf52	-0.663
REEP4	-1.704
MTSS1	1.62625
ADH1B	5.29766666666667
DLD	0.95625
CDK5	-1.495
PPFIA1	0.4691875
WFDC3	0.2375
DNAJB12	1.01528571428571
RANGRF	0.2565
MLANA	-4.546
AMY2B	0.83275
KIAA0319	-1.257625
RPS7	-0.5145
JAK3	-0.2873
ARFGEF1	-0.249
CXCL5	0.0551666666666667
TRAPPC4	-0.71275
CETN2	0.23925
HSPC111	-2.06
RHOBTB3	0.4088
PHLPP	0.5735
RGS10	-0.65975
TMEM58	0.37
CHERP	-0.552875
HSP90AB3P	-0.9235
FSTL3	0.844833333333333
PEX11A	1.933
OR5V1	0.427
FCN3	3.6425
PTPN3	0.461125
NPTX1	-5.521875
C21orf84	-0.76325
C11orf51	-0.202875
ZBED2	1.42375
FLJ90757	-0.075
NPY2R	2.26825
PLD3	0.992
SYT17	1.22733333333333
SGSM2	-0.737
OR1A2	0.17075
FOXP1	1.1135
SLC5A1	0.90125
POFUT1	-0.276
EPHB6	-0.943666666666667
MYO1G	-2.2275
STAC	-0.4691
KLHL17	-0.48
RGMA	1.9026
TJP2	1.3816
FAM114A1	0.523833333333333
SERINC1	2.10633333333333
SLC9A8	0.327375
PEX19	2.464625
EDN2	-2.1145
PSMD7	-0.718888888888889
C3orf41	-1.24775
UQCR	0.478375
PPP1R3C	0.265
LRP4	-2.17916666666667
TM2D1	-0.04725
TTC17	0.140625
C4BPB	-4.5195
CCL25	0.23525
ZNF253	-0.0355
CHRNA9	-3.12175
SOX11	-3.207875
HIVEP3	0.8515
CGN	-1.68733333333333
C3orf35	-0.144375
PKD2L1	-0.21025
SYVN1	0.550625
PDE8B	3.376875
LOC439951	0.80075
LTC4S	2.47266666666667
MIF4GD	0.251166666666667
SMARCA2	1.2408125
TUBGCP6	0.0736666666666667
CABLES1	0.17975
C16orf77	2.2695
ZNF791	0.77525
FUT5	-2.1325
ADH6	-1.85983333333333
P4HB	-0.062
CLDND2	1.19525
ALKBH8	-0.0485
PLAC4	-1.98575
F11R	0.00149999999999999
MGC35295	0.225833333333333
PDZD4	-0.414
LOC389073	-0.98425
FAM80B	0.4305
PSMB1	0.056
TXN	-1.8205
VIPR1	1.659
WBSCR18	0.5239
EXOSC6	-0.1545
ACTA2	4.01633333333333
SP5	-2.965
ANKRD1	-2.35925
DDR1	-0.3409
ATP6V1D	0.53325
PTGS1	-0.944083333333333
RNF157	1.45575
DCC	0.497
SPAG7	0.7015
FBXO18	0.8645
UBE3C	-0.0901
HOXC6	1.14425
LRP2BP	-0.342
MYST2	-0.214
PDSS2	0.318
ATE1	-0.64875
ARAF	0.5665
KLF10	1.56
PLA2G2E	0.259
ASCL1	-1.07533333333333
TSNAXIP1	0.109
FAM131B	0.090875
IFNA10	-0.289
NUP43	-1.390875
FAM44B	0.20275
L1TD1	-5.31666666666667
NMD3	-0.67775
C18orf54	-1.449
PHOSPHO1	0.35
RAG2	-1.489
EMILIN3	-0.3575
METTL3	-0.54825
VPS13C	0.45575
REXO2	-0.7385
ANXA4	-0.6465
CA1	-0.98875
DCP1B	-0.074
TULP3	-0.0481666666666667
ATP2A2	0.664071428571429
ATIC	-1.188
ADAM15	-0.347083333333333
NPL	0.866166666666667
LGR4	0.58425
UEVLD	0.393833333333333
GAB1	1.38425
SNAI2	-0.366833333333333
ZGPAT	-0.2147
SNF1LK	0.335875
DLEU1	-2.61775
UBE2Q1	0.174
ZMYM6	0.053125
JPH3	-1.48016666666667
FAM38A	0.6945
PXK	0.597
DENND2D	1.724
BAX	-1.15316666666667
CP	-2.25054545454545
RPL37	-0.8249
G6PC3	-0.204
NCOA4	1.1215
LRRC14	-0.206875
GORASP1	0.9855
FCHO2	1.011
CYP24A1	-3.299
FXYD3	-2.55025
SMARCAL1	0.235
ABCB8	-0.0345
CCDC44	-0.0195
PRDM7	-3.172
USH1C	-1.1005
DNAH5	-0.269166666666667
SRF	0.991416666666667
MAL2	0.00166666666666667
PGPEP1	0.03975
SIN3B	-0.3895
SEMA3C	0.983
GRAMD3	0.971
FBXO10	-0.016125
OR5D13	0.551
FLJ31818	-0.1145
CACNA1I	0.239125
S100A13	0.713
TP63	0.9415
ANXA11	1.5818
WDR66	0.082625
CSF2RB	0.2245
IFI44	-0.2695
DACT1	1.39766666666667
ANKRD23	-2.274875
ATP5G1	-1.308
C21orf70	-0.636333333333333
PPWD1	-0.675
DNAJC13	0.36175
PAH	-5.98416666666667
PTCH2	0.1655
TRMU	-1.39725
CCDC9	-0.377
USP3	-0.5165
DCLRE1C	-0.4064
FAM55C	-0.0045
FRMD4B	1.497
CYP2R1	-1.797
RFPL1	-0.5866
XPO5	-1.469
ARL6IP2	-0.295
OSBPL5	1.55225
MMP9	1.07327272727273
KIAA0802	-1.93475
DHRS2	-4.30216666666667
SGEF	1.629
TXNDC10	-0.4096
EXOC6	-0.01125
RPS27	0.0101666666666667
PNCK	-1.01683333333333
FSTL1	1.42075
AACS	0.9965
SLMAP	0.503
SAMD4A	1.446
ABRA	1.10575
SMARCD3	1.29775
PKNOX2	1.157
A4GNT	0.181
C9orf39	-0.424666666666667
RALYL	-0.07625
MGC33556	-3.376
C10orf25	0.572
BBOX1	4.04675
NHEDC1	0.46425
XDH	-0.59025
GCSH	-0.0915
EDN1	2.01283333333333
MTERF	-1.0285
CLK4	0.827875
ZNF799	0.200666666666667
KCNG1	-1.998875
CXCR4	-2.279
PTPRR	-1.6085
IRAK1	-0.538375
LOC401397	-0.3615
TMSB10	-0.0309285714285714
CXCL3	-1.6705
TMC4	-2.1765
OR7A10	0.248
STYK1	-1.6045
CHRNA10	-0.26925
CCNI	0.92825
EP300	0.412571428571429
LOC165186	-0.282666666666667
HIC2	-1.5635
SDR-O	-0.3155
OR2W1	0.2505
KCNA6	0.411
TRIM74	-0.0325
REEP6	-0.05525
ATP5G2	-0.48525
ERG	2.0545
TMEM42	0.7995
PARN	-0.4625
SOD2	0.2160625
DIRAS1	-0.847166666666667
PNPT1	-1.8795
JOSD3	-1.83275
hCG_40738	-0.9985
PDE1C	-1.371
SEMA4D	-1.4935
AGPAT1	-0.271833333333333
NOSTRIN	1.72625
MAP3K3	0.429333333333333
MAX	0.188857142857143
CAPS	-0.378666666666667
SERPINA12	0.2235
OSBPL8	0.572375
RICS	0.1569
NR4A2	1.78783333333333
PPCS	1.235
LONP1	-0.725
SCYL3	0.514
HERC2P2	-0.377
FIBCD1	-1.165
C15orf41	-0.92625
DMC1	-1.10733333333333
C20orf27	0.15
RPS6KA5	-0.2011
FAHD1	-0.404666666666667
SLC12A4	1.37725
BRCA1	-2.46308333333333
GBL	-0.654
SLK	0.269333333333333
NUDT9P1	0.336
NOXO1	-1.9525
USP52	-0.9345
BAZ1B	0.03475
SLCO2B1	3.63575
BBS12	1.479
LRGUK	-1.20583333333333
TERF2IP	0.56625
COL1A1	1.7525
KIAA0090	-0.10075
GRK5	1.87266666666667
AP1S2	-0.2555
TMEM52	0.0218333333333333
CA11	-0.207
OR4A15	0.530166666666667
ACBD3	0.2632
SPAG11B	-0.178
PRDM2	1.2021
FOXP3	-0.13475
SMYD3	-1.6318
LOC389199	0.6525
LGI2	2.2195
NAPE-PLD	-0.4023
ANKRD6	1.624
WDR45	0.6305
SHROOM1	-0.5435
PSCD3	1.031
PYY	0.0115
KCNC1	-1.5215
ARHGEF9	0.8144
OR8J1	0.5335
GPR55	-0.134333333333333
NS3BP	-1.6065
C10orf22	0.271666666666667
NAT8L	4.35625
DUSP4	-0.294166666666667
FOXM1	-3.99383333333333
GRAMD2	0.0772
ZBTB48	-0.365
BUD31	-0.6015
PABPC5	1.602
CCDC41	-2.02925
FBXO11	0.169083333333333
C6orf148	-0.95
RFXAP	-0.5765
C6orf15	0.248
CDK8	-0.321166666666667
C6orf70	0.2605
TESSP2	-0.181
ALG2	-0.20175
PPP1R3D	0.38225
TPM3	-0.751888888888889
SYT13	-3.55575
EPB42	3.208
CETN3	-1.12825
PRY	-0.00650000000000001
NTHL1	-0.844666666666667
POLR2B	-0.064
RPS28	-0.41175
P2RX3	0.14725
LYZL4	0.10225
WBP4	0.8073
PMM1	1.288
C11orf79	0.17775
CBLL1	-0.6155
IL1F10	0.007
VAX2	0.0705
SETDB1	-0.1235
LRAP	0.796
GCLM	-0.355
CPEB3	1.58475
PPM1A	0.8740625
INTS1	-0.549
CAMTA1	0.421416666666667
SAMSN1	-2.33025
LOC158830	-2.76066666666667
GMPPA	-0.772625
AIPL1	-0.412333333333333
IL24	-0.4325
BDKRB1	-2.31033333333333
MLF1	0.00609999999999998
TAF12	-0.1705
ID1	-0.55225
THADA	-0.47925
PIK3CB	0.2325
OR4N5	-0.3025
TBC1D17	0.231
COX8A	-0.70325
CDCA4	-1.8215
C2orf44	-0.39075
ZNF534	-1.1495
IMMP1L	-1.24075
NIPSNAP3B	2.055625
FTMT	0.581375
PWP2	-0.7
MMP15	0.9879
DNAH11	-1.26225
MTMR14	0.306125
DNAL4	0.70525
IPP	-0.20275
TMEM59	0.805375
C1orf157	0.467
RGS4	-1.159
DDX18	-0.632166666666667
SNX6	1.103
ZNHIT2	-0.735833333333333
NCDN	-1.08533333333333
FLJ33534	-0.25575
RAG1	-1.344125
OR4D10	0.4815
PTPN5	1.887
POMT1	0.144875
LRRC8A	-0.1496
CYP1A1	-1.514
CAPN1	0.0533333333333333
DDHD2	1.208125
GRIK2	-0.04675
GNRHR	-0.17675
PPBP	2.4145
HTR3A	-0.895125
SLITRK4	0.87725
ANKRD49	-0.272
BTF3	-0.4011
SARS	-0.286
C13orf18	0.516666666666667
CACNB1	-0.295
QKI	1.39563636363636
SETMAR	0.581375
MAN2B1	0.7645
EML3	0.72525
ACADL	5.51483333333333
OFD1	-0.9035
DEFB114	-1.604
CGA	-3.8929
PEX16	0.2745
LRRC10	-0.287
GNG12	0.683
C1orf152	-0.221333333333333
CHRM1	0.087
CD53	0.000125000000000004
DBH	-0.5685
TFAP2B	-1.106
HIST1H2BJ	-1.73933333333333
FAM46D	-0.4045
TMEM11	0.54
C3orf32	-1.722
PCCB	0.029625
IPO13	0.243375
C6orf105	-4.46975
COMMD5	0.04025
SUV420H1	0.1259
LTBR	1.10175
ARHGAP15	-0.641
HDHD2	0.004
TDRKH	-0.699
LOC401052	4.214
PSG4	-1.05625
GNB4	-0.4667
SPATA4	0.03075
SLC9A3	-0.6955
OSBP	0.623166666666667
NBPF3	0.39175
DOCK11	2.096
SLC39A5	-2.08966666666667
PRR5	1.5237
C10orf63	-0.075125
SMTNL2	-0.78075
ADRA1A	2.503
ASAH1	2.6367
DOM3Z	-0.5033
GIPR	0.530666666666667
AHI1	-0.302333333333333
NADSYN1	-0.205333333333333
RGS14	-0.9322
IL18BP	0.9535
RTN4RL1	1.35825
ARMC6	-0.714
PSMD5	-0.327666666666667
HK3	1.706
OR4S1	0.13325
RSU1	1.7285
MAD2L1	-5.03344444444445
EIF4A3	-1.293
DLEC1	1.40366666666667
E4F1	-0.625666666666667
CHMP2B	0.5041
CAMSAP1	-0.24575
RPS21	-1.60483333333333
ARID5A	0.54075
UBE2N	-0.2401
IGSF8	0.3275
MAGEB6	-1.529
ACAD11	1.3574
MGC4172	0.75575
LMO4	1.24225
KLKB1	-0.19975
HP	-0.3335
HDAC3	0.105
SCHIP1	1.28
CLCA1	-0.145
OLFML2A	1.981375
C1orf112	-2.68375
KIF19	1.44025
HAPLN4	-0.3803
CXCR7	3.20666666666667
GOT2	-1.8337
RAB38	-3.239875
DCX	-0.1005
PPM1H	-1.51833333333333
NFYC	0.391666666666667
KIN	-0.411625
ZNF228	0.24875
PLSCR4	4.44133333333333
HIG2	-0.0875
FAM79B	4.723
C21orf86	-0.5401
KCNK10	-0.4315
ZNF738	-1.228
FSTL5	-1.40716666666667
OR6A2	0.2315
OTOA	1.9015
EXOC1	0.39675
AHRR	-4.22
PDAP1	-0.956166666666667
C19orf6	-0.03775
ZAN	0.35225
LY6G6E	-0.011
EIF4E2	-1.17975
C20orf198	-0.71075
ZNF324	-0.1705
CYP3A5	-1.20433333333333
ENTPD7	-1.53366666666667
MBOAT5	0.903333333333333
GJB5	-1.285
TTC13	-0.44675
S100Z	-1.56616666666667
KIAA0664	0.718333333333333
PDGFRB	2.33475
IL17D	1.35
OR56B4	-0.328
RDX	-0.106666666666667
SLC34A3	0.741
IL28B	0.234
JUND	1.803
CHRNB1	0.195
CAMK2B	-1.651
FETUB	-1.19925
CXorf23	1.01275
MRTO4	-1.1075
TTC3	0.6829
NDUFB8	0.557833333333333
EDG2	-0.03075
SEMA3G	4.552
IL23A	-2.846
GRHL1	0.5759
LOC441054	-2.9855
WDR65	0.5325
PSTK	-0.89
STOML3	0.0895
R3HDM2	0.7937
C5	-1.703
SLC2A10	-0.421333333333333
C3orf22	0.28775
PAQR3	-0.923
ANKRD26	-0.99475
HCRTR1	0.0645
LOC399947	-0.1835
PSD2	-0.51975
TIGD2	-0.505333333333333
SCRN1	-1.261
COQ10A	0.613
DDI2	-0.0795
METTL7B	-0.137666666666667
UCN2	0.1505
FAM92A3	0.1405
WDR16	0.529
ZNF511	0.0135
ZMYM5	-0.60875
POLR3G	-3.07825
ZNF586	-0.28225
C1orf49	0.1835
TANK	0.803
RCAN1	0.678333333333333
PELI3	0.955166666666667
LIMD2	-1.076
TMEM189	-0.141
NTN4	0.095
LOC151300	0.7315
CLEC2A	-0.7725
GPR135	0.148125
DPYSL4	-2.2122
JAK2	0.847833333333333
TSHZ1	1.112
TM9SF4	-0.508125
ZNF264	1.119
SIRPG	0.52075
BICD1	-0.70375
HERC6	0.563333333333333
METTL5	0.118
CASP1	1.37225
PRRT1	-0.3165
PLA2G4C	3.14783333333333
ICA1L	0.866428571428572
TPTE2	0.143833333333333
OTUD7A	0.5415
AQP11	-0.7425
APOA2	-4.6087
KALRN	0.9486
SECTM1	0.49775
IFNAR1	1.05025
TALDO1	0.654625
RAB11FIP4	-2.55066666666667
EIF5A	-1.255
FAM49A	3.08125
NEGR1	1.55483333333333
YTHDC2	-0.65875
EHD2	2.6075
NCF1	2.2638
SCRT2	0.5
HOXA5	2.27983333333333
NUP133	-0.1845
FGF12	0.3381875
SLMO2	-0.60825
SNTA1	2.30275
CACNG2	0.185625
GCM1	0.07225
ELF1	0.0873333333333333
TLR5	2.93525
TCFL5	-0.937916666666667
RBMY2FP	-0.064
LOC100125556	-0.212
FAM129B	-0.328125
MAP3K7IP1	-0.06275
NCK2	0.6875
OXA1L	0.14925
FMO9P	0.1925
ZSCAN12	-0.068
PSMD12	-0.235083333333333
HSCB	-0.499
CLDN10	-1.623
MGC13053	-0.39625
HPCAL4	-1.076
ASZ1	-1.0495
MEX3D	0.236
NFAT5	0.3837
CSPG4LYP1	-0.164666666666667
FBXO3	0.78
DVL1	-0.0698333333333333
CMKLR1	2.63466666666667
TYMS	-5.779375
PEF1	1.28325
ZNF750	-1.258
MCM5	-1.7464
MEGF11	-0.7415
KCNK7	0.017
PTP4A3	0.0485
C1QTNF2	0.816833333333333
OR6S1	-0.201
FAM122B	-2.8005
ZNF551	-0.767
HBQ1	-1.482
GEMIN6	-1.1375
ARSK	-0.0335
RBP7	4.52633333333333
CPNE9	-0.17875
DSC1	0.2895
LOC730112	0.2465
MAP2K4	0.216875
HS3ST5	-1.9635
EPB41L3	1.617
TEKT2	-0.92775
CDKN2B	2.712
ZNF480	-1.30575
MAP3K6	1.0024
MAP6	2.56533333333333
HN1	-2.4478
OR2L13	0.342
SLC16A11	0.489
FAM96A	-1.605
APOL1	0.44725
C5orf32	1.63275
RTP1	-0.403333333333333
RNF175	-0.382375
ZBTB41	0.37575
AHCTF1	-0.8189
SAE2	1.0289
ITGA2	-2.23925
MME	4.05783333333333
CCDC14	-1.92
MAST4	1.87778571428571
KRT33B	-0.618
KCTD2	0.5245
WDR26	0.410666666666667
MFI2	-1.071375
NR4A3	1.463875
ARSA	0.62625
UNKL	0.363
SULT6B1	0.0105
CCNA2	-5.0425
SOX15	-0.4215
PPAPDC1B	-0.860666666666667
C19orf44	0.18
MCAT	0.771583333333333
ARID1B	0.025
OR52N1	0.587
C12orf48	-3.1935
MAGI1	1.206
NIPA2	-0.8005
GBX2	-1.9985
RSHL3	1.012375
RAVER1	0.324333333333333
C15orf17	1.52275
SLC30A2	0.040375
ZNF518	-0.485
PCYT1B	-1.095
C10orf114	-0.00625000000000001
EIF3H	-0.335
SLC25A39	-1.10483333333333
KIF1B	0.491375
AMOTL2	2.8935
C6orf120	0.913625
PSRC1	-4.0705
PLA2G10	-1.291875
KIF5C	-0.22525
MRPL37	-0.4095
C17orf62	-0.00433333333333333
C9orf135	-0.861
DUSP10	0.7314
CLCNKB	0.143
PSMA5	-1.00075
C8orf53	-0.57925
AMPD3	0.133833333333333
PIAS1	-0.18175
ADCYAP1R1	0.1575
GYLTL1B	-1.74125
CDH20	0.654666666666667
FBXO7	0.20875
TMEM134	-0.476166666666667
