Hybridization REF	TCGA-A2-A0D2-01A-21R-A034-07
OR5M9	0.406
C4orf38	-0.322333333333333
SS18L2	-0.35925
OAS3	0.359166666666667
LARGE	-1.51075
LRIG3	1.16233333333333
LIMA1	-0.463
STARD3	-0.576166666666667
VPS39	-0.461
CTAGE6	0.473
ODAM	-0.92625
MORF4L2	0.2585
GSTO2	1.81425
MTFMT	-0.49525
PRKAB2	-0.499
ZNF76	-0.456666666666667
HSPB2	5.4295
CRB2	-0.35375
KLRK1	-1.745
LYST	-0.08725
UBE2M	0.0316666666666667
SLC16A9	-3.162
ZNF281	-0.5525
ST8SIA1	0.617125
C9orf105	-0.6525
ANKRD46	-0.689
FAM108A3	0.3335
C20orf91	0.1225
ZYX	1.01116666666667
RSPH1	-0.83725
ZSCAN5	1.00725
RIMS3	0.240333333333333
KRT76	0.187
CEACAM4	2.18933333333333
SIRPB1	0.502625
CFHR4	-1.045
SOX3	-1.0055
GATAD1	-0.23675
C21orf57	-0.679
TMC8	-0.573333333333333
AVIL	0.1665
LMOD1	3.104
HIGD1A	-0.1725
NEU3	-0.139333333333333
DES	-0.07775
BZW1	-0.6653
ZNF221	-0.06
CCDC27	-0.6055
GDAP1	-0.51975
RBBP4	0.12675
MGC40499	0.523
PHKA1	0.981625
PRKAR1A	-0.463388888888889
HSD3B1	-0.665
RAD52	-0.726833333333333
CD207	2.6765
LOC389791	0.363
RSPO1	0.981666666666667
TMEPAI	3.152875
MFSD2	1.525875
ETV4	-1.44616666666667
SCGN	-1.485
LOC391356	-0.15975
MPP1	-0.8725
STARD3NL	-0.58325
TFAP2D	0.1075
CD2AP	-0.111875
CCL20	-1.9525
CCDC86	-0.177
ZFP30	-0.23575
CTBP1	0.00283333333333332
MAK10	-0.0678333333333333
STXBP5	0.463666666666667
LOR	0.6979
MAP6D1	0.288375
ARMC7	0.514
TMEM150	0.1074
NSL1	-0.5265
KIF5A	-1.094375
ASCC2	0.231666666666667
PSENEN	-0.147166666666667
OPTC	-0.4445
FCRL2	0.569
KBTBD11	0.215875
PCK1	-3.035375
CENTD3	-1.37375
MEGF8	-0.074875
ALPPL2	-0.02625
OBFC2B	-0.117833333333333
ZFYVE20	-0.12675
GALC	0.604666666666667
CTRB2	0.14775
C20orf71	-0.043
TBKBP1	0.262833333333333
CAMLG	0.0725
TREML4	0.7605
RSAD1	-0.26925
TUBA3D	-0.5773
KIAA1833	0.623875
PNPLA1	0.0905
LRRC34	1.7155
CDH26	-0.817
ZNF167	0.6615
ZBTB26	0.2884
VWF	3.8235
VTN	-1.0445
BAD	1.30825
PDS5B	0.283083333333333
ZNF644	1.27866666666667
SH3GLB2	-0.74525
SMPDL3A	0.069
NRG2	-1.047125
IL15	1.74683333333333
GABARAPL1	-1.1855
LAT2	0.6158
SLCO1A2	-2.3135
LIG4	0.486083333333333
GSDMDC1	0.293375
BMP4	-2.986125
METT10D	0.4375
SYCE1	0.6995
SPANXD	-5.9065
SLC12A9	0.5805
MC1R	-0.034
RNF168	0.067
TRIM69	0.46725
GALNT7	-0.189833333333333
ISG20L2	0.54425
KIAA2026	-0.13
TNFAIP8L1	-0.552
DPY19L2	-0.363
C12orf63	0.462
PRDX5	-0.180375
MED6	-1.19125
TXNDC5	-0.233
CD46	0.206
CCK	-3.04675
C17orf48	-0.09425
ANUBL1	0.92525
SIT1	-0.121833333333333
TYSND1	-0.227
DEF6	0.180333333333333
GLT8D4	-0.20675
UTP14A	-0.042375
RPH3AL	-0.65275
NXF1	-0.0313333333333333
TRERF1	-1.6355
TUBB3	0.912
SLC24A2	0.393
SEC22B	0.302
ZNF653	0.3965
GGTL3	-1.27066666666667
CDKL2	-0.2415
CTF8	-0.015
EPC1	1.33333333333333
CYP4A11	-0.0141666666666667
THRSP	0.950833333333333
LELP1	0.0463333333333333
TES	2.575
C17orf87	1.9565
FERD3L	0.42
SH3TC1	-0.016
RAB36	1.322
CRYGB	-1.084
GRIA3	1.6819
BHLHB9	1.433
C1QTNF9	0.38025
GOPC	0.823625
PNPLA8	1.18816666666667
ZNF444	-0.03425
FMO1	3.91175
POLR3C	0.31775
SLC35F3	-0.3315
SGCG	-3.12966666666667
DCDC2	-3.85116666666667
NANP	0.90075
MGC23270	-1.064
BEX4	-1.25033333333333
HYDIN	-0.0446
RPS6KB2	-0.4755
ADRM1	0.240333333333333
BAT3	0.0275
RAB31	-0.109625
SCGB2A1	2.06075
SLC6A14	1.50025
DDX4	-0.2465
PRRC1	0.381
AP3B2	-0.844666666666667
TRGV7	0.463333333333333
TMEM184B	1.2165
ADPRHL1	0.225333333333333
C21orf45	0.322
ARNTL	1.144375
AADAT	0.273125
CCL2	0.611
SNTB2	0.613833333333333
RGS9BP	-0.6935
KPNA1	-0.011
TMEM41B	0.0678333333333333
S100A11	0.876583333333333
DOT1L	-0.613
EFHC2	-0.66325
CLTC	-0.568666666666667
SRP9	1.34364285714286
ZNF521	2.8465
FAM26F	0.96075
GPR88	0.251333333333333
COL13A1	0.160333333333333
CHMP4B	-0.6063
SIGLEC6	0.382
NFAM1	0.430125
PVRL2	0.5286
ALKBH4	0.947
CCDC93	-0.769625
NXT1	0.77125
KCNK4	0.0695
TROAP	-0.726
KCNA10	0.2325
CCDC114	0.3265
RAN	-0.323
LMTK2	0.3285
LOC400657	0.623
UFC1	1.05825
UBE1DC1	-0.8715
EEF1A1	-0.136444444444444
CHAC1	0.1175
HMGA2	-5.3532
B3GALTL	-0.693
ING2	-0.33175
C1orf109	0.2875
INTS3	0.488375
ZNF558	0.382
TRPM4	1.4315
LTB4R	-0.621
ISYNA1	-0.59025
LSM7	0.34225
LRRC47	-0.843625
ZNF179	-2.318
EXDL1	-0.405333333333333
SLC4A10	-0.795375
ACSS2	-0.265833333333333
COPS7B	-0.0675
KIAA0040	-0.469166666666667
C1orf95	0.305
AP1GBP1	-0.32175
OR9A2	0.247
FAM71C	0.0696666666666667
RIN1	-1.441
ITGA4	-1.985125
DNAJC6	0.523333333333333
CLOCK	0.432166666666667
SLC35A4	0.4755
DSG4	0.49875
LOC26010	-0.02825
NSUN2	0.1885
TMEM86B	0.0846
C14orf135	-0.64525
KIFC3	-1.04316666666667
PHF5A	0.5475
NCAPH	-0.634375
STK11IP	-0.4715
FLJ42953	1.84925
CCDC19	1.0665
ZNF329	0.51
TAX1BP1	-0.670666666666667
ZDHHC18	0.510166666666667
C10orf88	0.4065
TMBIM4	-0.3141
NMUR1	1.0585
KIR2DS4	0.621
C9orf90	0.2585
MGC87631	3.0565
KDR	2.6386
ST3GAL2	-0.450875
RLN2	-0.513
HPD	-3.9315
MOXD1	-2.191
PDGFRL	1.226
SMYD4	-0.712928571428572
FAM103A1	0.6335
MFAP4	-1.00316666666667
LOC285141	-3.23725
TMEM45B	-4.319625
SMCR7L	0.321571428571429
GZMH	4.53125
CBLN1	-3.12516666666667
CNNM1	-0.9055
PHF17	-0.911416666666667
NUP98	-0.07125
RMI1	-0.5135
PTPRS	0.16725
ANKRD57	-0.376375
CLDN15	-0.5145
OR51A2	-0.292
GUCA2B	1.41
DOCK9	2.0215
ITGB1BP1	0.0955
DLG2	-0.5645
BRAP	-0.2295
SESN3	1.35225
ZC3H7B	0.28075
FAM101A	2.03416666666667
FKSG24	-0.47725
ZYG11B	0.619125
RFC2	0.48125
SH2D3A	0.348
DVL3	0.180416666666667
ADFP	-0.496166666666667
KRIT1	0.09775
SERTAD3	1.56133333333333
LEFTY2	-2.4995
KRT27	-0.2505
SCFD2	-0.3605
MN1	-1.74275
RORA	-0.0395
PTPRD	-0.67925
PIAS2	1.15033333333333
CYP4X1	2.36216666666667
FBXL15	-0.22275
MYH15	-0.512333333333333
CRX	0.144666666666667
TBC1D13	0.25725
SLC22A17	0.626833333333333
PLK2	0.183666666666667
ARHGAP9	1.54825
EIF1B	-0.7435
C20orf185	0.02425
DEFA7P	0.3685
PRIM1	-1.3405
CRYAA	-1.9625
BACE1	0.07475
AGTRL1	0.919666666666667
ACAD9	-0.09075
GRASP	0.6645
RBP4	-3.77633333333333
TFB2M	0.07375
METTL9	0.1445
ATP5O	-1.17125
SP100	0.5452
CPSF1	0.333333333333333
S100A4	0.306
LIME1	-0.6315
GPR137C	-0.578
OR2A2	0.412
C2orf29	-0.75375
NUP188	-0.67225
SDPR	-0.07975
RAI1	-0.22625
RPS20	0.5654
LAMB1	0.2745
ADM2	0.536166666666667
ZNF229	0.283
DKFZp434K1815	1.109875
EPN3	1.312
CLIC3	-1.312
MEIG1	0.1515
HMGB4	-0.162
STARD10	1.42575
KLF8	2.59125
EPB41L2	0.923333333333333
JMJD6	0.164
CTSL1	0.112
GPR27	-1.174
ELAVL4	1.816875
MMP21	0.2435
PPM1B	-0.094125
SUV39H1	0.055
AAMP	-0.29
TUSC4	-0.4045
MBD6	-0.68375
KLK13	-1.505375
FMNL3	0.313
TRIM13	0.0159166666666667
C15orf5	0.00725
IQCF1	0.103125
CACNG8	-0.00700000000000001
SLC35D3	0.389833333333333
ZDHHC9	0.9865
ODF3L1	-0.08875
C9orf86	0.1346
TSEN2	-1.3605
C17orf64	0.72875
SEPX1	-0.6958
TSPO	0.6305
SYMPK	-0.264
ADORA1	1.72575
TSPAN10	0.29825
SEMA6C	0.407166666666667
RTTN	0.5577
IL2	0.272833333333333
ARRDC3	-0.127083333333333
TBPL1	0.115333333333333
STX12	0.344
MRPL39	0.32975
OR8H3	0.2
IFIT5	0.773166666666667
CASC5	-0.53
FAM46A	-1.08333333333333
HPCAL1	-0.9425
CYLC1	-0.1215
VGLL2	0.02125
C20orf191	-0.2635
CDH1	1.35725
ITPA	-0.24275
CCDC101	-0.61
D15Wsu75e	-0.0285
EDA	-2.09725
CREG1	-1.226
OR7G2	0.296
SAP18	0.139083333333333
IFIT1	1.72
CALML3	1.44733333333333
FLJ37440	1.2115
FNDC5	-1.24925
SERPINB6	-1.53764285714286
JUNB	0.6223
SYS1	0.862
SCN2A	2.14366666666667
ZKSCAN5	-0.5004
WNT7A	0.469
TSHZ3	1.999
RNF148	0.435
H6PD	0.18725
CAD	-1.03833333333333
ZNF449	-0.15975
DOCK10	-0.316
FAIM2	0.2195
HEXDC	-0.84975
PRB1	-0.143
C14orf148	-0.483
ETHE1	1.25975
IRF5	0.3173
GNMT	0.081
MGC16291	0.8145
RPAIN	-0.337642857142857
CAGE1	0.1895
CNTNAP3	-0.289125
ACTR1B	-1.0595
EEF1E1	-0.2955
MSX1	-0.9775
ESF1	0.2145
HSPC171	0.766
MRPL2	-0.0956666666666667
RDH12	-0.6725
CELP	0.1655
METRNL	-0.922
C10orf116	2.66
C19orf48	0.0385
ZNF346	-0.577
NCR1	0.652
C10orf64	0.8135
CD52	1.67975
VPS18	0.370125
AP4S1	-0.174666666666667
NPBWR1	0.7855
TPK1	1.1485
UBA52	0.289944444444445
RIPK1	0.256333333333333
CPNE3	0.3686
HSPC159	1.094125
C8orf38	0.38875
LRRC4B	-0.2715
PARP10	0.2895
ANKRD50	0.324625
CXCL9	7.08075
FGF18	-1.21818181818182
EIF2A	-0.89225
SLC20A2	1.09033333333333
KIAA1549	1.885
SPINT1	1.8688
ZNF584	0.1685
CRBN	-0.495
ABCF3	0.0888333333333333
NCBP1	0.557166666666667
PLA2G4F	-0.403
PCDH10	-1.049375
TTC21A	-0.3535
C20orf144	0.388
FGFR1OP2	-0.598833333333333
SLC9A1	-0.2871
CHRND	0.36
FOXF1	-3.15475
KIAA1467	-1.5855
TPO	1.41566666666667
LTF	3.58464285714286
DNAJB9	0.2715
MRPS27	-0.5635
bA16L21.2.1	0.12225
WBP2	0.290166666666667
MRGPRX3	-1.81616666666667
PRPF18	1.03125
C10orf58	0.1195
SMOC1	-0.3431
ADAT3	0.5115
TMEM138	-0.10975
TMEM131	-1.132875
TIMM8B	-0.35375
MYH7	-0.220833333333333
ST6GAL2	0.049875
KIF1C	0.5015
SUHW2	-0.064
PAPSS1	1.45775
CABP2	0.181
HOXA4	1.26075
ELF2	0.228
SEMA3D	0.334
MC5R	0.05
OGFR	0.2345
FLJ30092	-0.5685
TGFA	-0.859
MMP17	0.2165
KIF15	-0.8755
CHIA	0.4785
CATSPER3	0.6025
CEACAM7	-0.0119166666666667
PADI2	3.73975
HOXA9	4.52483333333333
LNX2	0.179
TMEM144	0.548
HIF1AN	0.13125
METTL7A	0.3425
C6orf165	2.55116666666667
KIAA1468	0.797875
DSG3	2.1835
ZNF180	0.545333333333333
EIF4E3	0.02575
SLC46A1	-0.418125
DKK1	-2.4505
ZNF205	0.439333333333333
LOC162073	0.939555555555555
COX7A1	4.9385
MAGEA1	-0.2235
NEDD8	0.33925
KLHDC5	0.0880555555555556
C3orf19	-0.0868333333333333
MRPS2	-0.345
POLR3H	0.0694285714285714
ABHD11	-0.1241
TMEM17	0.61225
PAIP2B	-1.6219
MAT1A	-4.175
LGI3	0.52025
THUMPD2	-0.20425
TKTL2	-0.04225
XAGE3	-2.06616666666667
CALM3	0.998
C6orf136	-0.217
KCNC4	1.51383333333333
RGS9	1.23016666666667
ACIN1	-0.753166666666667
SPATS1	-0.0375
XKR8	-0.00850000000000001
FAM84A	1.99658333333333
MS4A7	3.95563636363636
AGXT2L2	-0.705
OR1F1	0.489
SMAP1L	0.397333333333333
IPO11	0.30775
ZC3H11A	-0.2994375
C1orf151	-0.0525
RNASEH2A	0.12125
CCR10	-1.1055
TXNDC11	-0.408083333333333
TMEM112	-0.027875
MAP1B	1.01678571428571
NVL	0.42175
PKM2	-0.31875
ARC	-1.03325
NUP54	-0.5355
PPFIBP2	0.417
STAT2	0.546375
PTAFR	2.38216666666667
ROBO2	-0.729125
RNF40	-0.00333333333333335
CCDC135	-0.699666666666667
IFT81	-0.3817
MORF4	0.4985
TM7SF3	-0.684
OR10H3	0.441
ABP1	0.182
CHRD	-0.1275
PLEKHA8	-0.310333333333333
NCALD	1.49466666666667
OR5AK2	0.5945
ACCN1	-0.000833333333333339
SLITRK1	-0.39275
ARMET	0.43
C9orf52	0.71575
REEP4	-0.105
MTSS1	-0.03425
ADH1B	2.398
DLD	0.842
CDK5	0.01125
PPFIA1	0.5658125
WFDC3	-0.0745
DNAJB12	0.432071428571429
RANGRF	-0.2485
MLANA	-4.75225
AMY2B	0.365
KIAA0319	-1.309875
RPS7	-0.194
JAK3	0.2591
ARFGEF1	0.42725
CXCL5	0.913416666666667
TRAPPC4	-0.4685
CETN2	0.63025
HSPC111	-0.742
RHOBTB3	-2.181
PHLPP	0.593
RGS10	1.968
TMEM58	-0.341
CHERP	0.2375
HSP90AB3P	-0.203
FSTL3	-1.92083333333333
PEX11A	-0.48625
OR5V1	0.5535
FCN3	2.805
PTPN3	0.38025
NPTX1	-5.34475
C21orf84	-0.69025
C11orf51	0.408875
ZBED2	3.54975
FLJ90757	-0.686
NPY2R	0.48775
PLD3	0.57575
SYT17	-1.7195
SGSM2	-0.1815
OR1A2	0.259
FOXP1	-0.02325
SLC5A1	2.52025
POFUT1	-0.0782
EPHB6	-1.81066666666667
MYO1G	-0.805125
STAC	-0.1084
KLHL17	-0.676833333333333
RGMA	1.9798
TJP2	-0.735
FAM114A1	-0.469666666666667
SERINC1	0.494083333333333
SLC9A8	0.1765
PEX19	0.2535
EDN2	4.34675
PSMD7	-0.242
C3orf41	1.49225
UQCR	-0.650875
PPP1R3C	-3.2005
LRP4	-2.74983333333333
TM2D1	0.271
TTC17	0.1703125
C4BPB	-4.8645
CCL25	0.709
ZNF253	-0.0321666666666667
CHRNA9	-4.21575
SOX11	-0.60325
HIVEP3	1.777
CGN	1.19683333333333
C3orf35	-0.16525
PKD2L1	3.969
SYVN1	-0.336125
PDE8B	-2.95475
LOC439951	0.33775
LTC4S	1.35866666666667
MIF4GD	-0.585666666666667
SMARCA2	1.337125
TUBGCP6	-0.790833333333333
CABLES1	1.340375
C16orf77	3.09283333333333
ZNF791	-0.23625
FUT5	0.7
ADH6	-2.52316666666667
P4HB	0.3505
CLDND2	-1.6795
ALKBH8	0.1135
PLAC4	-1.7645
F11R	1.57807142857143
MGC35295	0.0333333333333333
PDZD4	-0.709666666666667
LOC389073	-0.223
FAM80B	-1.982
PSMB1	-0.511125
TXN	-0.1195
VIPR1	-0.0689
WBSCR18	0.2218
EXOSC6	0.00266666666666665
ACTA2	3.70466666666667
SP5	-4.43625
ANKRD1	-2.158
DDR1	1.1617
ATP6V1D	-0.889
PTGS1	-1.43933333333333
RNF157	-1.75825
DCC	-0.1405
SPAG7	-0.7875
FBXO18	0.4285
UBE3C	0.8812
HOXC6	-0.4485
LRP2BP	-0.802666666666667
MYST2	-0.76475
PDSS2	0.824
ATE1	0.32275
ARAF	-0.50975
KLF10	-0.87925
PLA2G2E	0.1045
ASCL1	-1.24616666666667
TSNAXIP1	-0.1235
FAM131B	-0.59075
IFNA10	0.7895
NUP43	0.053
FAM44B	-0.09
L1TD1	-5.16716666666667
NMD3	-0.804333333333333
C18orf54	1.4611
PHOSPHO1	0.0425
RAG2	-1.58
EMILIN3	-0.301
METTL3	-0.19475
VPS13C	1.101375
REXO2	-0.70775
ANXA4	-0.34875
CA1	-1.33925
DCP1B	-0.057
TULP3	0.0633333333333333
ATP2A2	-0.192571428571429
ATIC	-0.9225
ADAM15	-0.288
NPL	0.863333333333333
LGR4	0.404375
UEVLD	-0.766
GAB1	0.0055
SNAI2	-0.311666666666667
ZGPAT	-0.1823
SNF1LK	0.200375
DLEU1	-1.276
UBE2Q1	0.6245
ZMYM6	-0.6185625
JPH3	-2.043
FAM38A	0.343666666666667
PXK	-0.1235
DENND2D	0.2195
BAX	-1.00533333333333
CP	-3.75609090909091
RPL37	-0.6908
G6PC3	-0.708875
NCOA4	-0.0648333333333333
LRRC14	-0.5435
GORASP1	0.152
FCHO2	0.452
CYP24A1	-3.2644
FXYD3	-0.454125
SMARCAL1	-0.1985
ABCB8	-0.209833333333333
CCDC44	0.076
PRDM7	-3.03875
USH1C	-1.5935
DNAH5	-0.2565
SRF	1.56333333333333
MAL2	2.02683333333333
PGPEP1	-0.909583333333333
SIN3B	0.78575
SEMA3C	-2.36233333333333
GRAMD3	2.56
FBXO10	0.09825
OR5D13	0.5765
FLJ31818	1.1425
CACNA1I	0.230375
S100A13	0.175
TP63	2.45928571428571
ANXA11	0.0862
WDR66	-0.216625
CSF2RB	0.6425
IFI44	0.901
DACT1	0.9535
ANKRD23	-1.444125
ATP5G1	-0.922333333333333
C21orf70	-0.143333333333333
PPWD1	-1.08425
DNAJC13	-0.4725
PAH	-6.41016666666667
PTCH2	0.56675
TRMU	-0.346
CCDC9	0.7275
USP3	-0.4425
DCLRE1C	1.0581
FAM55C	0.1795
FRMD4B	0.98825
CYP2R1	-0.355
RFPL1	-0.7082
XPO5	0.17375
ARL6IP2	0.26
OSBPL5	-0.000999999999999987
MMP9	4.43881818181818
KIAA0802	-1.555375
DHRS2	-4.19966666666667
SGEF	1.465125
TXNDC10	0.4575
EXOC6	0.39075
RPS27	0.405333333333333
PNCK	-1.8845
FSTL1	-0.6285
AACS	0.2035
SLMAP	0.275666666666667
SAMD4A	0.2472
ABRA	0.00675000000000001
SMARCD3	0.25875
PKNOX2	-2.857
A4GNT	-0.2745
C9orf39	0.894166666666667
RALYL	0.21725
MGC33556	-2.684
C10orf25	-0.3345
BBOX1	7.1675
NHEDC1	-1.152
XDH	0.40925
GCSH	-0.8935
EDN1	2.06366666666667
MTERF	-0.233
CLK4	-0.182875
ZNF799	0.0516666666666667
KCNG1	-2.115625
CXCR4	0.811166666666666
PTPRR	-2.3945
IRAK1	0.86625
LOC401397	0.00175
TMSB10	1.44835714285714
CXCL3	-1.7824
TMC4	-0.9705
OR7A10	0.3765
STYK1	1.102
CHRNA10	-0.01275
CCNI	0.3625
EP300	0.14
LOC165186	0.0435
HIC2	-1.73625
SDR-O	-0.1915
OR2W1	0.235
KCNA6	0.3545
TRIM74	-2.1255
REEP6	-2.67675
ATP5G2	-1.204
ERG	0.626125
TMEM42	-0.50025
PARN	-0.1175
SOD2	1.528875
DIRAS1	0.418666666666667
PNPT1	-0.9975
JOSD3	-1.36125
hCG_40738	-0.224
PDE1C	-1.47525
SEMA4D	1.029875
AGPAT1	0.00916666666666666
NOSTRIN	-0.566
MAP3K3	0.2375
MAX	-0.0178571428571428
CAPS	3.283
SERPINA12	0.3425
OSBPL8	-0.225375
RICS	1.598
NR4A2	0.231
PPCS	0.626
LONP1	-1.17025
SCYL3	-0.13325
HERC2P2	-1.349
FIBCD1	-1.0585
C15orf41	0.0645
DMC1	-0.964
C20orf27	0.1685
RPS6KA5	-0.7142
FAHD1	-0.297833333333333
SLC12A4	0.16375
BRCA1	-2.56666666666667
GBL	-0.2955
SLK	0.3645
NUDT9P1	-0.4555
NOXO1	3.342
USP52	-2.15925
BAZ1B	1.0925
SLCO2B1	2.89725
BBS12	0.5135
LRGUK	0.3165
TERF2IP	0.528
COL1A1	5.007
KIAA0090	-0.334625
GRK5	0.472666666666667
AP1S2	-0.5786
TMEM52	-0.7755
CA11	-1.122375
OR4A15	0.691333333333333
ACBD3	2.1983
SPAG11B	0.291
PRDM2	0.4194
FOXP3	0.19225
SMYD3	-0.245
LOC389199	0.431
LGI2	2.17033333333333
NAPE-PLD	0.5254
ANKRD6	1.6985
WDR45	0.135833333333333
SHROOM1	-0.649
PSCD3	0.4705
PYY	0.402
KCNC1	-0.789
ARHGEF9	1.1373
OR8J1	0.4755
GPR55	0.0738333333333333
NS3BP	-2.09
C10orf22	0.619833333333333
NAT8L	-2.61075
DUSP4	-1.08916666666667
FOXM1	0.755666666666667
GRAMD2	2.4686
ZBTB48	-0.6215
BUD31	0.802
PABPC5	-0.2205
CCDC41	-1.07575
FBXO11	-0.260916666666667
C6orf148	1.164
RFXAP	0.20375
C6orf15	1.329
CDK8	-0.527166666666667
C6orf70	-0.960125
TESSP2	-0.302
ALG2	0.29575
PPP1R3D	0.65225
TPM3	0.481611111111111
SYT13	-3.893
EPB42	-1.0085
CETN3	-1.313
PRY	0.1435
NTHL1	-0.448
POLR2B	-0.505
RPS28	0.418333333333333
P2RX3	0.3685
LYZL4	-0.13425
WBP4	0.3114
PMM1	-0.14575
C11orf79	0.39775
CBLL1	0.57975
IL1F10	0.4055
VAX2	1.015
SETDB1	-0.121833333333333
LRAP	-0.105333333333333
GCLM	1.01883333333333
CPEB3	0.95725
PPM1A	0.3604375
INTS1	-0.253
CAMTA1	-0.883166666666667
SAMSN1	-1.186
LOC158830	-1.02416666666667
GMPPA	-0.988375
AIPL1	-0.4805
IL24	0.483166666666667
BDKRB1	-0.448333333333333
MLF1	2.0434
TAF12	-0.92
ID1	-2.559625
THADA	-0.21025
PIK3CB	-0.40225
OR4N5	0.0875
TBC1D17	0.143333333333333
COX8A	-0.04675
CDCA4	0.29175
C2orf44	-0.753
ZNF534	-0.607
IMMP1L	1.4795
NIPSNAP3B	0.6935
FTMT	0.6955
PWP2	-0.684666666666667
MMP15	-1.5043
DNAH11	-1.4195
MTMR14	-0.553625
DNAL4	0.78075
IPP	0.188
TMEM59	-0.015
C1orf157	0.0585
RGS4	-0.944833333333333
DDX18	-0.057
SNX6	0.57525
ZNHIT2	0.441
NCDN	-0.399833333333333
FLJ33534	-0.52325
RAG1	-0.625125
OR4D10	0.337
PTPN5	-0.1345
POMT1	0.22875
LRRC8A	0.7798
CYP1A1	-1.52625
CAPN1	-0.314833333333333
DDHD2	1.237125
GRIK2	-0.76925
GNRHR	-0.1295
PPBP	0.45725
HTR3A	-0.875125
SLITRK4	0.9845
ANKRD49	-1.0165
BTF3	-0.7226
SARS	0.334
C13orf18	1.75766666666667
CACNB1	0.0692857142857143
QKI	0.694727272727273
SETMAR	-0.0975
MAN2B1	1.1925
EML3	-0.6775
ACADL	-0.803333333333333
OFD1	0.68525
DEFB114	-0.02
CGA	-3.9822
PEX16	0.302333333333333
LRRC10	-0.0595
GNG12	0.013
C1orf152	0.513
CHRM1	0.4445
CD53	0.6805
DBH	-1.17725
TFAP2B	-0.3525
HIST1H2BJ	-0.647
FAM46D	0.3525
TMEM11	-0.28325
C3orf32	-3.2605
PCCB	-1.059875
IPO13	0.22925
C6orf105	-2.86525
COMMD5	1.16625
SUV420H1	0.4239
LTBR	1.13475
ARHGAP15	-0.638625
HDHD2	0.651
TDRKH	0.415666666666667
LOC401052	-0.4
PSG4	-1.61325
GNB4	1.1172
SPATA4	-0.25175
SLC9A3	-0.4805
OSBP	0.176
NBPF3	-0.2925
DOCK11	-0.652
SLC39A5	-1.94066666666667
PRR5	0.6635
C10orf63	0.254125
SMTNL2	0.5
ADRA1A	0.0555
ASAH1	0.5096
DOM3Z	0.6435
GIPR	0.5495
AHI1	0.832333333333333
NADSYN1	-1.007
RGS14	-0.3367
IL18BP	1.5978
RTN4RL1	0.217333333333333
ARMC6	0.43825
PSMD5	0.651333333333333
HK3	2.552
OR4S1	0.23275
RSU1	1.7823
MAD2L1	-0.974555555555556
EIF4A3	-0.3305
DLEC1	-0.7135
E4F1	-0.224666666666667
CHMP2B	0.4644
CAMSAP1	-0.2275
RPS21	0.028
ARID5A	1.14675
UBE2N	-0.2706
IGSF8	0.191166666666667
MAGEB6	-1.155
ACAD11	-1.9835
MGC4172	0.1345
LMO4	2.3575
KLKB1	-0.10875
HP	-0.8165
HDAC3	0.29975
SCHIP1	2.72225
CLCA1	-0.168
OLFML2A	0.370875
C1orf112	-0.55225
KIF19	1.69975
HAPLN4	-0.3919
CXCR7	-0.477833333333333
GOT2	-0.529
RAB38	-1.574
DCX	0.15175
PPM1H	0.555833333333333
NFYC	0.83325
KIN	1.083625
ZNF228	0.10275
PLSCR4	1.32483333333333
HIG2	0.41625
FAM79B	2.505
C21orf86	-0.8238
KCNK10	1.526
ZNF738	0.012375
FSTL5	-0.444333333333333
OR6A2	-0.084
OTOA	0.273166666666667
EXOC1	-0.795125
AHRR	-2.835875
PDAP1	-0.693916666666667
C19orf6	-0.41725
ZAN	0.61325
LY6G6E	-0.086
EIF4E2	-0.242
C20orf198	-0.4685
ZNF324	0.45625
CYP3A5	-3.8625
ENTPD7	1.31916666666667
MBOAT5	-1.1075
GJB5	-2.33525
TTC13	1.2395
S100Z	-1.10666666666667
KIAA0664	0.157666666666667
PDGFRB	1.9225
IL17D	-1.88675
OR56B4	0.142
RDX	-0.0926666666666667
SLC34A3	0.5
IL28B	0.3385
JUND	1.34425
CHRNB1	-0.40675
CAMK2B	-0.912
FETUB	-1.5385
CXorf23	0.749625
MRTO4	-0.63775
TTC3	0.0376
NDUFB8	-0.315666666666667
EDG2	-0.39425
SEMA3G	0.028
IL23A	-0.53525
GRHL1	2.0013
LOC441054	-2.1995
WDR65	-0.0315
PSTK	0.43075
STOML3	0.2325
R3HDM2	-0.4029
C5	-2.60925
SLC2A10	-0.195833333333333
C3orf22	0.6895
PAQR3	-0.394307692307692
ANKRD26	0.13575
HCRTR1	1.352
LOC399947	-0.53125
PSD2	-0.61225
TIGD2	0.585333333333333
SCRN1	-0.8985
COQ10A	-0.91675
DDI2	-0.093
METTL7B	-0.873333333333333
UCN2	0.32675
FAM92A3	0.932
WDR16	-0.11025
ZNF511	-0.117333333333333
ZMYM5	0.364
POLR3G	-0.8725
ZNF586	-0.92275
C1orf49	0.465833333333333
TANK	0.259666666666667
RCAN1	0.64
PELI3	0.824333333333333
LIMD2	0.290416666666667
TMEM189	0.5775
NTN4	-1.36625
LOC151300	0.3315
CLEC2A	-1.0575
GPR135	-0.5985
DPYSL4	-3.1285
JAK2	0.109
TSHZ1	1.51933333333333
TM9SF4	-0.29325
ZNF264	0.702333333333333
SIRPG	2.403
BICD1	-0.569
HERC6	1.70666666666667
METTL5	-0.703
CASP1	0.95475
PRRT1	-0.613833333333333
PLA2G4C	2.26633333333333
ICA1L	0.380785714285714
