Hybridization REF	TCGA-A2-A04N-01A-11R-A115-07
CDK5	-1.2945
PPFIA1	-0.4421875
WFDC3	1.1375
DNAJB12	0.619
RANGRF	0.361
MLANA	-3.9305
AMY2B	1.1145
KIAA0319	-1.54325
RPS7	-0.11
JAK3	-0.3077
ARFGEF1	2.75625
CXCL5	0.941545454545454
TRAPPC4	0.228
CETN2	0.92875
HSPC111	-0.55125
RHOBTB3	-2.0698
PHLPP	0.187
RGS10	1.14
TMEM58	1.00375
CHERP	-0.367875
HSP90AB3P	-0.7505
FSTL3	-1.013
PEX11A	2.49025
OR5V1	0.7355
FCN3	1.429
PTPN3	0.897125
NPTX1	-4.647125
C21orf84	-1.19775
C11orf51	-0.088125
ZBED2	0.7195
FLJ90757	-0.6595
NPY2R	1.1675
PLD3	-1.58075
SYT17	3.34283333333333
SGSM2	-1.612
OR1A2	0.27
FOXP1	1.141375
SLC5A1	0.91575
POFUT1	-0.2435
EPHB6	-2.82116666666667
MYO1G	-2.532
STAC	-1.2936
KLHL17	-1.65483333333333
RGMA	0.4732
TJP2	-1.2837
FAM114A1	0.2505
SERINC1	1.72358333333333
SLC9A8	-0.274875
PEX19	0.053125
EDN2	4.16225
PSMD7	-0.958666666666667
C3orf41	-0.00124999999999999
UQCR	0.413875
PPP1R3C	1.924
LRP4	-1.64133333333333
TM2D1	0.71925
TTC17	0.2880625
C4BPB	-3.752875
CCL25	0.64375
ZNF253	0.604166666666667
CHRNA9	-2.3685
SOX11	-0.66825
HIVEP3	0.471
CGN	1.92508333333333
C3orf35	-0.062125
PKD2L1	2.64825
SYVN1	-0.57125
PDE8B	-0.8815
LOC439951	-3.771
LTC4S	1.8505
MIF4GD	-1.03816666666667
SMARCA2	2.0570625
TUBGCP6	-1.22783333333333
CABLES1	0.97525
C16orf77	-0.0685
ZNF791	0.695
FUT5	-1.2055
ADH6	-2.08683333333333
P4HB	-1.23075
CLDND2	-0.816
ALKBH8	1.8575
PLAC4	-1.66475
F11R	0.533857142857143
MGC35295	0.236333333333333
PDZD4	-0.392
LOC389073	-0.648
FAM80B	0.397
PSMB1	-0.3555
TXN	-0.0463333333333333
VIPR1	1.1127
WBSCR18	-0.0263
EXOSC6	-1.45133333333333
ACTA2	3.23483333333333
SP5	-3.18866666666667
ANKRD1	-2.40325
DDR1	0.2685
ATP6V1D	0.35975
PTGS1	-0.286916666666667
RNF157	-1.42775
DCC	0.371
SPAG7	-0.692
FBXO18	-0.821
UBE3C	-0.7541
HOXC6	-0.2925
LRP2BP	1.10533333333333
MYST2	-0.2055
PDSS2	1.0465
ATE1	0.4285
ARAF	-1.83775
KLF10	1.3035
PLA2G2E	-0.04725
ASCL1	-1.04683333333333
TSNAXIP1	0.38525
FAM131B	-0.097875
IFNA10	0.134
NUP43	-0.111875
FAM44B	0.25075
L1TD1	-2.738
NMD3	-0.33725
C18orf54	-1.0937
PHOSPHO1	-0.212
RAG2	-1.3215
EMILIN3	-0.366
METTL3	-0.81225
VPS13C	1.512125
REXO2	-0.30875
ANXA4	1.0165
CA1	-0.81325
DCP1B	0.64925
TULP3	-0.8505
ATP2A2	-0.125571428571429
ATIC	0.016
ADAM15	-1.354
NPL	1.118
LGR4	-1.50425
UEVLD	1.42116666666667
GAB1	2.2735
SNAI2	1.0145
ZGPAT	-1.4412
SNF1LK	-1.580875
DLEU1	-0.955
UBE2Q1	0.11225
ZMYM6	0.749375
JPH3	-1.11083333333333
FAM38A	-1.42175
PXK	0.5685
DENND2D	2.6605
BAX	-1.91616666666667
CP	-1.42345454545455
RPL37	0.2511
G6PC3	-0.00725000000000003
NCOA4	-0.0966666666666667
LRRC14	0.541625
GORASP1	-0.22075
FCHO2	1.197875
CYP24A1	-2.9475
FXYD3	1.901375
SMARCAL1	0.206
ABCB8	-0.731166666666667
CCDC44	-0.83525
PRDM7	-2.889
USH1C	-1.293
DNAH5	1.3505
SRF	-0.547333333333333
MAL2	4.30333333333333
PGPEP1	-0.173
SIN3B	-1.40975
SEMA3C	1.288
GRAMD3	1.787
FBXO10	0.2725
OR5D13	-0.0465
FLJ31818	0.3595
CACNA1I	-1.44725
S100A13	1.0065
TP63	1.09357142857143
ANXA11	0.2394
WDR66	0.46775
CSF2RB	0.126
IFI44	0.46075
DACT1	2.66316666666667
ANKRD23	-1.385875
ATP5G1	-0.668833333333333
C21orf70	-1.59366666666667
PPWD1	-0.25175
DNAJC13	0.4215
PAH	-4.86866666666667
PTCH2	0.46275
TRMU	-1.6735
CCDC9	-0.263
USP3	-0.0089
DCLRE1C	0.85
FAM55C	1.50725
FRMD4B	1.99425
CYP2R1	0.3465
RFPL1	0.4574
XPO5	-0.70625
ARL6IP2	0.2285
OSBPL5	1.2055
MMP9	2.80254545454545
KIAA0802	0.252125
DHRS2	0.5615
SGEF	1.917
TXNDC10	-0.2513
EXOC6	1.15125
RPS27	0.799333333333333
PNCK	-1.28066666666667
FSTL1	0.14775
AACS	-0.22525
SLMAP	0.524
SAMD4A	-0.5465
ABRA	0.0675
SMARCD3	0.4765
PKNOX2	-2.28066666666667
A4GNT	0.075
C9orf39	-0.160833333333333
RALYL	0.09225
MGC33556	-2.2395
C10orf25	-0.532
BBOX1	3.893
NHEDC1	0.807
XDH	-0.58625
GCSH	-0.728
EDN1	0.313666666666667
MTERF	-0.06375
CLK4	1.214375
ZNF799	1.91133333333333
KCNG1	-2.039625
CXCR4	0.412666666666667
PTPRR	-2.20925
IRAK1	-1.3045
LOC401397	0.974
TMSB10	0.381
CXCL3	-3.1751
TMC4	1.31175
OR7A10	0.5445
STYK1	2.087
CHRNA10	-0.4415
CCNI	0.62875
EP300	1.1525
LOC165186	-0.18
HIC2	-2.47775
SDR-O	0.1635
OR2W1	0.5325
KCNA6	0.213
TRIM74	-1.3455
REEP6	1.6055
ATP5G2	0.014
ERG	0.65225
TMEM42	0.76725
PARN	1.0215
SOD2	-0.564375
DIRAS1	-0.003
PNPT1	-0.732
JOSD3	-0.8595
hCG_40738	0.0695
PDE1C	-1.99825
SEMA4D	-0.771375
AGPAT1	-0.123666666666667
NOSTRIN	1.194
MAP3K3	-0.870333333333333
MAX	0.544428571428571
CAPS	1.90416666666667
SERPINA12	0.2075
OSBPL8	0.405
RICS	1.5105
NR4A2	1.3975
PPCS	1.52933333333333
LONP1	-2.33425
SCYL3	1.77825
HERC2P2	-1.34216666666667
FIBCD1	-0.878
C15orf41	0.43325
DMC1	-0.838
C20orf27	-2.15775
RPS6KA5	1.0656
FAHD1	1.1625
SLC12A4	-1.35
BRCA1	-1.39658333333333
GBL	-1.78675
SLK	0.837833333333333
NUDT9P1	0.0325
NOXO1	2.0765
USP52	-0.64225
BAZ1B	-0.72525
SLCO2B1	2.9665
BBS12	1.6115
LRGUK	1.01116666666667
TERF2IP	-0.371
COL1A1	5.526
KIAA0090	0.544125
GRK5	-0.519
AP1S2	-1.4334
TMEM52	-0.445166666666667
CA11	-1.060625
OR4A15	0.4985
ACBD3	1.433
SPAG11B	0.139375
PRDM2	1.3265
FOXP3	0.247
SMYD3	-0.1054
LOC389199	-0.5275
LGI2	2.50383333333333
NAPE-PLD	0.0281
ANKRD6	0.689
WDR45	-0.0653333333333333
SHROOM1	-0.39475
PSCD3	0.223
PYY	0.645
KCNC1	-0.385
ARHGEF9	0.4252
OR8J1	-0.163
GPR55	0.170333333333333
NS3BP	-2.2385
C10orf22	0.86
NAT8L	0.0115
DUSP4	0.330666666666667
FOXM1	-2.57033333333333
GRAMD2	2.0694
ZBTB48	-0.845666666666667
BUD31	-0.6775
PABPC5	1.535
CCDC41	1.13275
FBXO11	0.505333333333333
C6orf148	-1.271
RFXAP	0.09475
C6orf15	0.480666666666667
CDK8	-0.511
C6orf70	0.426375
TESSP2	-0.3635
ALG2	0.724
PPP1R3D	1.3355
TPM3	0.135277777777778
SYT13	2.19525
EPB42	-0.5625
CETN3	0.618
PRY	-0.23
NTHL1	-0.489833333333333
POLR2B	-0.2885
RPS28	0.119
P2RX3	0.37975
LYZL4	0.7665
WBP4	0.9132
PMM1	-1.21225
C11orf79	-0.259
CBLL1	-0.191
IL1F10	0.591833333333333
VAX2	-0.9285
SETDB1	-0.613833333333333
LRAP	-2.62633333333333
GCLM	-0.168666666666667
CPEB3	3.2455
PPM1A	1.297375
INTS1	-2.24075
CAMTA1	1.60558333333333
SAMSN1	-1.13225
LOC158830	-1.783
GMPPA	-1.451375
AIPL1	0.519
IL24	0.12775
BDKRB1	-2.37266666666667
MLF1	2.0359
TAF12	0.43025
ID1	-3.034125
THADA	-0.628
PIK3CB	0.2975
OR4N5	0.227
TBC1D17	-1.05433333333333
COX8A	-0.2235
CDCA4	-0.88725
C2orf44	-0.52325
ZNF534	-0.3865
IMMP1L	0.9385
NIPSNAP3B	1.240875
FTMT	0.1005
PWP2	-1.24583333333333
MMP15	-1.2745
DNAH11	-0.67325
MTMR14	-1.15525
DNAL4	-0.85625
IPP	-0.6425
TMEM59	1.0915
C1orf157	0.4165
RGS4	-0.345
DDX18	-0.153666666666667
SNX6	-0.044
ZNHIT2	-0.282166666666667
NCDN	-0.675666666666667
FLJ33534	0.97675
RAG1	-1.133
OR4D10	0.5885
PTPN5	-0.206833333333333
POMT1	-0.084125
LRRC8A	-0.6952
CYP1A1	-1.042
CAPN1	-2.10383333333333
DDHD2	0.71575
GRIK2	-0.65125
GNRHR	0.37925
PPBP	-0.01025
HTR3A	-0.633625
SLITRK4	3.358
ANKRD49	0.52625
BTF3	0.1078
SARS	-0.677
C13orf18	0.715666666666667
CACNB1	-0.334928571428571
QKI	0.501
SETMAR	0.853375
MAN2B1	-0.372833333333333
EML3	-2.2255
ACADL	0.116333333333333
OFD1	-0.011875
DEFB114	-0.045
CGA	-3.2205
PEX16	-1.095
LRRC10	-0.4215
GNG12	0.3685
C1orf152	-0.243333333333333
CHRM1	0.3615
CD53	0.169875
DBH	-1.06875
TFAP2B	4.574375
HIST1H2BJ	-0.858333333333333
FAM46D	-0.4225
TMEM11	0.46675
C3orf32	-3.04725
PCCB	-1.482625
IPO13	-0.286375
C6orf105	-2.80575
COMMD5	1.085
SUV420H1	-0.3533
LTBR	-1.4605
ARHGAP15	-0.595625
HDHD2	0.71375
TDRKH	-0.0373333333333333
LOC401052	1.033
PSG4	-0.32775
GNB4	-0.2845
SPATA4	3.684
SLC9A3	-0.142
OSBP	0.346666666666667
NBPF3	-0.0815833333333333
DOCK11	-0.709
SLC39A5	-1.34433333333333
PRR5	-0.8434
C10orf63	3.032125
SMTNL2	-1.05425
ADRA1A	-0.2035
ASAH1	1.115
DOM3Z	-0.8604
GIPR	0.432
AHI1	-0.0310833333333333
NADSYN1	-0.565333333333333
RGS14	-1.1999
IL18BP	0.7289
RTN4RL1	2.25075
ARMC6	-1.609
PSMD5	0.397
HK3	0.317
OR4S1	0.72675
RSU1	1.2814
MAD2L1	-2.72455555555556
EIF4A3	0.79275
DLEC1	0.203
E4F1	-0.0443333333333334
CHMP2B	0.8545
CAMSAP1	-0.175
RPS21	-0.432666666666667
ARID5A	-0.23875
UBE2N	0.16
IGSF8	-0.1175
MAGEB6	-1.4665
ACAD11	-0.9237
MGC4172	-1.57975
LMO4	0.36125
KLKB1	0.5715
HP	-0.713
HDAC3	-0.7045
SCHIP1	0.38825
CLCA1	0.452
OLFML2A	0.662
C1orf112	-1.0495
KIF19	1.44958333333333
HAPLN4	-0.5405
CXCR7	1.267
GOT2	-0.2453
RAB38	0.6865
DCX	-1.17875
PPM1H	0.283
NFYC	-0.890416666666667
KIN	0.838375
ZNF228	0.89
PLSCR4	2.64566666666667
HIG2	1.004
FAM79B	3.92
C21orf86	-0.139
KCNK10	1.201
ZNF738	-0.300625
FSTL5	-0.821333333333333
OR6A2	-0.0595
OTOA	1.21516666666667
EXOC1	1.09375
AHRR	-2.79925
PDAP1	-2.24783333333333
C19orf6	-1.65775
ZAN	0.43675
LY6G6E	0.298
EIF4E2	-0.443
C20orf198	-0.641
ZNF324	0.176
CYP3A5	-2.789
ENTPD7	1.73583333333333
MBOAT5	-1.09283333333333
GJB5	-1.75075
TTC13	-0.46
S100Z	-0.539333333333333
KIAA0664	-1.81166666666667
PDGFRB	2.00491666666667
IL17D	0.703
OR56B4	-0.375
RDX	-1.00433333333333
SLC34A3	-0.3055
IL28B	-0.4005
JUND	0.4715
CHRNB1	0.382
CAMK2B	-0.488
FETUB	-1.1245
CXorf23	1.685
MRTO4	-0.851625
TTC3	0.7087
NDUFB8	-0.0558333333333333
EDG2	0.4735
SEMA3G	1.3145
IL23A	-1.6645
GRHL1	1.2598
LOC441054	0.3825
WDR65	1.022375
PSTK	0.51075
STOML3	0.8675
R3HDM2	0.0186
C5	-0.792
SLC2A10	0.500833333333333
C3orf22	0.29625
PAQR3	-1.24653846153846
ANKRD26	0.612083333333333
HCRTR1	0.4255
LOC399947	-0.738
PSD2	-0.87325
TIGD2	-0.175166666666667
SCRN1	-0.8655
COQ10A	-1.01275
DDI2	0.026
METTL7B	-0.8025
UCN2	-0.33325
FAM92A3	0.7165
WDR16	2.96075
ZNF511	-0.568333333333333
ZMYM5	-0.120875
POLR3G	-2.0015
ZNF586	-0.27475
C1orf49	0.427666666666667
TANK	0.866
RCAN1	0.293
PELI3	0.976666666666667
LIMD2	-0.975
TMEM189	-0.712
NTN4	2.936
LOC151300	-0.421
CLEC2A	-1.2685
GPR135	-0.2455
DPYSL4	-2.5182
JAK2	1.104
TSHZ1	1.31366666666667
TM9SF4	-0.3865
ZNF264	0.6405
SIRPG	0.74425
BICD1	-0.8625
HERC6	0.123333333333333
METTL5	-0.286
CASP1	0.58175
PRRT1	-0.547666666666667
PLA2G4C	1.95083333333333
ICA1L	-0.477785714285714
TPTE2	-0.332333333333333
OTUD7A	-2.72
AQP11	0.314
APOA2	-3.342
KALRN	-0.0386
SECTM1	-0.107333333333333
IFNAR1	0.189
TALDO1	-0.354625
RAB11FIP4	0.22375
EIF5A	-2.695
FAM49A	2.15575
NEGR1	1.08866666666667
YTHDC2	0.833625
EHD2	-0.09975
NCF1	0.5197
SCRT2	-2.2425
HOXA5	-1.08116666666667
NUP133	0.14675
FGF12	0.0969375
SLMO2	-0.755875
SNTA1	-1.31775
CACNG2	-0.172
GCM1	0.642125
ELF1	1.1145
TLR5	3.567
TCFL5	-0.0861666666666667
RBMY2FP	0.865
LOC100125556	0.527
FAM129B	-1.63
MAP3K7IP1	-0.760375
NCK2	-1.1545
OXA1L	-1.4815
FMO9P	2.263
ZSCAN12	0.44925
PSMD12	-0.360416666666667
HSCB	0.2075
CLDN10	-3.173
MGC13053	-0.76275
HPCAL4	-0.566666666666667
ASZ1	-0.249
MEX3D	-0.962416666666667
NFAT5	-0.3988
CSPG4LYP1	-0.0495
FBXO3	1.3235
DVL1	-1.169
CMKLR1	0.377
TYMS	-3.127125
PEF1	-0.407
ZNF750	2.592
MCM5	-1.861
MEGF11	-0.0995
KCNK7	-0.369
PTP4A3	-0.6675
C1QTNF2	-0.555333333333333
OR6S1	-0.0665
FAM122B	-0.5815
ZNF551	-0.686375
HBQ1	-2.24
GEMIN6	0.3355
ARSK	0.6395
RBP7	3.0315
CPNE9	-0.06225
DSC1	2.007
LOC730112	0.02125
MAP2K4	1.363625
HS3ST5	-2.443
EPB41L3	-0.07325
TEKT2	1.98175
CDKN2B	0.361916666666667
ZNF480	-0.09125
MAP3K6	0.037
MAP6	2.53533333333333
HN1	-0.7856
OR2L13	0.517666666666667
SLC16A11	0.45325
FAM96A	-0.1185
APOL1	-0.67725
C5orf32	0.1355
RTP1	-0.5815
RNF175	0.918625
ZBTB41	1.12675
AHCTF1	-0.1009
SAE2	-0.3814
ITGA2	0.08975
MME	-0.013
CCDC14	-1.11375
MAST4	0.593214285714286
KRT33B	-0.1375
KCTD2	-1.17783333333333
WDR26	0.628333333333333
MFI2	1.0485
NR4A3	0.036625
ARSA	0.10175
UNKL	-0.109333333333333
SULT6B1	0.2165
CCNA2	-2.54283333333333
SOX15	-0.04
PPAPDC1B	0.941666666666667
C19orf44	0.696
MCAT	-0.57075
ARID1B	0.604375
OR52N1	0.2235
C12orf48	-1.7835
MAGI1	1.409375
NIPA2	-0.2965
GBX2	-1.5595
RSHL3	3.143875
RAVER1	-1.176
C15orf17	-0.953
SLC30A2	1.823125
ZNF518	0.35225
PCYT1B	-1.21775
C10orf114	-1.77275
EIF3H	1.36925
SLC25A39	-1.42766666666667
KIF1B	-0.86725
AMOTL2	1.186
C6orf120	0.93175
PSRC1	-1.8055
PLA2G10	3.509125
KIF5C	-0.360428571428571
MRPL37	-1.5005
C17orf62	-0.630166666666667
C9orf135	0.312333333333333
DUSP10	0.6799
CLCNKB	-0.0515
PSMA5	-0.046
C8orf53	2.05075
AMPD3	1.04733333333333
PIAS1	-0.25575
ADCYAP1R1	0.101
GYLTL1B	-1.12325
CDH20	0.104833333333333
FBXO7	-0.3895
TMEM134	-0.739833333333333
FLJ14213	0.982666666666667
ZNF3	-0.58975
LRRFIP1	0.491916666666667
CNOT2	0.794583333333333
ABI3	2.0325
ALDH5A1	-0.673
HNT	3.3835
SERPINA4	-2.148
TK2	0.405083333333333
STMN1	-2.00088888888889
GUCA2A	-0.0851666666666667
GALNT10	0.769428571428571
DPP6	-0.8061
C9orf93	1.23125
PRELID2	0.08025
STK39	0.742375
SFTPA1	-1.83975
CKS2	-0.936555555555556
RHO	0.229875
C20orf135	-0.315
XKR3	-2.1295
CR1	0.2035
RPS6KA2	0.244785714285714
C20orf112	0.14125
MRPL22	0.18575
C4orf23	-0.217166666666667
GADD45B	1.30375
KLHDC1	2.92616666666667
C2orf48	-1.589
ZNF287	1.8815
DAAM2	-1.0815
DPPA2	-2.82716666666667
TCTN3	0.486333333333333
DNAJB11	-0.01325
FPR1	3.75625
DEFB4	0.25
PTCD2	-0.8246
SMOC2	4.73483333333333
CABP7	0.9065
SERPINB11	-0.078
MAGEF1	1.02825
NDE1	-0.704
ITGA10	0.04
FSHB	0.1625
ANXA2	0.93625
HORMAD2	0.3145
HLCS	0.45325
MCF2L	1.02708333333333
FH	-0.409375
TBC1D24	1.1295
KIAA1505	2.56725
LGALS2	-1.50625
CNBD1	-0.224
SYNPO2L	3.7145
PTPN23	-0.670142857142857
C1orf183	-0.854666666666667
MAGEA8	-2.55025
DGCR8	-1.358125
GSR	-1.0045
PAQR7	-0.1275
ZNF676	0.843
CACNA1C	0.3765
SP7	0.499
PDCD6	0.43375
NRN1L	-0.926
BRI3BP	-0.724916666666667
KIAA1183	0.449
ASB4	0.50875
CCL23	1.2944
OBSL1	-1.04175
SLC12A7	-0.83025
KIAA0240	2.465625
CD1B	-2.465
FCGR2A	1.467375
MDC1	-0.98575
HTR1A	-0.447
OCEL1	0.3585
ATP11B	-0.3779375
FBXO34	0.2975
PCDH12	2.43966666666667
RPE	0.03775
C17orf74	0.1185
CSDC2	0.3415
PET112L	0.2215
TMBIM1	-1.03725
P2RXL1	0.204
TCHP	-1.28225
TRMT1	-1.4185
F2RL2	0.97775
LRRC32	2.72
IMPG2	0.4845
BGLAP	-0.1045
LOC493869	-0.184083333333333
MRAS	1.358125
SLC35F5	1.754
CBWD1	0.9415
AXL	-1.20775
ATP2C2	1.45475
TELO2	-0.52925
PNPLA3	-1.52025
PCDHB14	1.4425
CD276	-0.82075
KRT80	-1.347875
DUSP28	-0.4335
CSNK1E	-1.27633333333333
SRP14	1.273
KCNQ4	0.7785
KRT72	-0.269
CCDC117	0.662875
C6orf89	-0.432722222222222
TUBB2B	-2.2485
RTN4IP1	-0.47475
CR1L	-3.0725
CEND1	-0.424375
C12orf41	-1.00083333333333
RNF31	-0.46075
UBN1	0.458333333333333
C17orf32	1.1685
SLC5A7	0.2135
GPR92	0.827333333333333
ESAM	1.4758
CTNNA1	0.321
HRBL	-0.4747
CBX4	-2.22175
TMEM182	0.57625
SH3TC2	-0.706166666666667
IL10	0.8315
PXMP4	1.702
RNF167	-0.3566
PAK7	0.8125
ETV3	0.0165
ATPIF1	0.176666666666667
LOC554207	-1.679
OR8H1	0.29225
WDFY3	1.787875
DPM1	-0.53525
GPSM1	-0.365
WDR92	0.0285
LRP1	-0.297333333333333
ANKH	-0.377125
THUMPD3	-1.41025
POLR1B	-0.21175
OLFM4	3.47033333333333
RAD9B	0.613
TSPY2	-2.841
PAX6	-1.729
SCG2	-2.846125
SLC17A6	-0.12675
FMO3	2.9955
PADI4	-0.078
TUBB4	-1.3552
NLK	0.59475
POU4F3	-0.7195
SDF4	-1.52125
ITGBL1	4.17466666666667
NETO1	0.512875
TAP2	-0.33725
ABBA-1	-1.278
GNAI1	-0.33725
VPS4B	1.3955
NOPE	0.3283
GALNT6	2.17666666666667
SESN1	1.56575
GBE1	-1.32255555555556
CLASP1	-0.98925
RASGEF1B	0.22125
ACOT11	-0.215714285714286
AFAP1	1.66
OR2H2	0.139
DPY19L2P1	-0.57375
DZIP1	-0.445
SEC22C	0.27875
GPR161	-0.440666666666667
RNF146	1.011
WDR74	-1.333625
GALP	-0.542
PURA	0.53125
DNPEP	-0.255083333333333
RP11-78J21.1	-1.13225
ERBB2	1.75425
FANCM	-0.157333333333333
NEO1	1.20083333333333
DDX3Y	-4.5892
RPS3A	0.50175
MXRA7	-0.983571428571428
LGALS3	0.1615
GLT8D1	0.63425
CFL2	-1.46466666666667
UPB1	0.2925
NAP1L5	-0.19875
CLDN14	1.703
DHX38	-2.071
BTBD1	0.3585
TARS2	-0.220833333333333
ABCF1	-0.6766
FCF1	1.04283333333333
LRRC49	0.88025
GUCY1B2	-0.697
C1orf177	0.737166666666667
SMARCA4	-1.71985714285714
LRP8	-2.96383333333333
TAGLN3	-1.768
MRPL14	0.09
TTRAP	-0.0525
ZDHHC20	0.88025
NFE2L3	-0.15125
KIAA1377	0.9485
PALMD	0.8371
TMEM43	0.24775
TTL	-1.502625
STAT5B	-1.299
SSB	-0.1485
OR10H5	0.3205
SLC22A13	-0.60775
AKAP3	1.2165
TIMM23	0.213333333333333
OAS2	0.943666666666667
KIAA0423	1.73675
TRIM11	-0.345166666666667
GLIS3	2.196375
TMEM50B	1.20916666666667
ARHGEF4	-1.140625
DEGS1	-1.20254545454545
TBL1XR1	0.690833333333333
G6PD	-2.354
SP140	0.9668
MUC17	0.0504285714285714
NUDC	-0.6767
DNAJC5B	1.835
SCARA3	-1.241
CPA3	6.73766666666667
BCAT2	-0.57325
MFN1	0.3467
NRG3	0.1795
SNX11	0.4095
PLEKHH1	-0.659166666666667
GPR177	-0.129166666666667
HCFC2	0.65275
TCAP	-0.65025
MOCOS	-1.939
C14orf93	0.01125
PRDM10	0.732
SLC16A4	0.131333333333333
SRGAP1	0.8135
VIP	0.04375
DUSP27	1.723
LILRA1	1.06644444444444
MC2R	0.1055
MGC24103	-0.393
MBTD1	-0.7065
FUT11	-0.5965
USP33	0.42
C15orf39	-0.78375
MAP3K12	-0.302875
PAAF1	-0.658333333333333
BARHL1	-0.2485
FLJ16165	0.3455
PIWIL2	-2.421
SYNE1	0.966083333333333
CMTM4	0.00187500000000006
TSPYL1	0.794
GUF1	0.1215
TMEM157	2.4475
WDR44	0.49225
HIST1H3C	-0.23875
DKFZp666G057	2.3375
RNPEP	-1.35325
GAS2L2	0.913166666666667
ADH4	-4.34775
GRPR	5.111
FBXL17	-3.8455
ZBTB10	1.1365
Gcom1	0.544166666666667
HTRA1	2.33
ZNF585A	0.0473333333333333
SLC26A2	0.0333571428571429
OTOP3	0.440666666666667
WISP1	3.61377777777778
ATP2B4	-1.29233333333333
FLJ10769	1.10425
CRAMP1L	0.87775
CHST12	-0.74575
RAB22A	-0.0580833333333333
TARDBP	-0.0226428571428571
STAU1	-0.41
CRB3	1.37933333333333
MIG7	1.7985
CHMP1A	-1.50366666666667
ZNF160	0.73575
B3GALT6	-0.422375
BARX1	-2.32433333333333
C6orf167	-1.3830625
NXNL1	0.382
DHX29	0.90175
HADHB	0.4655
PLXNB2	-1.232625
ILDR1	-1.126
SLC15A3	2.01
GAS2	-3.24333333333333
C20orf69	-0.225
NUMB	0.62975
TNIP1	-1.0265
MESP1	1.33816666666667
PSKH1	-0.75025
NSFL1C	-0.85625
RHOG	-0.8565
HEY1	-1.91066666666667
KNG1	-1.831
ITGAX	1.1733
LIN9	-0.674166666666667
CANT1	-0.288
XRN1	0.595714285714286
CCDC96	1.6857
HEATR6	-1.3725
GNG7	0.54675
RUNX2	1.8769375
SOX1	-0.9075
FCRL5	1.0486
ZNF99	0.945875
FAM9A	0.777
SNX22	0.163666666666667
MBNL3	-2.15483333333333
ODC1	-2.5153
ADORA2B	-1.9715
NR2F6	-2.35675
ZFYVE16	0.702166666666666
SYNJ2BP	1.5249
POLE	-1.513125
E2F2	-1.398
THRA	-0.0413333333333333
PTGES2	-1.89816666666667
HIP1R	-0.203333333333333
TMUB1	-1.84783333333333
ENO3	-2.15575
RSPH10B	0.225
CXorf39	0.835
IRGC	0.25675
GPR109B	-0.11425
FLJ13305	0.499
LCE3A	0.2015
TNFRSF18	-1.32583333333333
DET1	0.42975
TRPM3	-0.13125
C16orf79	-1.5015
FECH	-0.3845
RAP2A	0.240666666666667
CRIP1	2.56383333333333
AZIN1	1.0745
SLC7A7	3.401
IL10RA	0.3542
TMEM64	-2.86925
CDC42EP4	0.3335
C16orf58	0.1544
ARG2	-2.311
POU5F1P4	-3.879
FAM62B	-0.337625
DNAH8	-1.7091
ASH2L	0.657375
TSLP	-2.6675
CNTNAP5	-0.5938
TMEM16C	-0.86225
IFNA14	0.474
SLC1A3	1.161875
CABYR	2.08775
BCL7B	-0.7799
NUDT13	0.4655
C13orf28	0.26275
C1orf53	0.04475
ARL6IP4	-0.6458
RPL35A	0.191
EMR3	0.26575
RAB40C	0.401416666666667
SLC41A1	-0.482333333333333
LRCH1	-0.45225
LY6G5B	-0.951
FAM124A	-0.224571428571429
MGC10981	-3.42633333333333
CLIP3	0.0251
MAP4K2	-0.817833333333333
CHIC1	1.03525
SULF1	4.73716666666667
C20orf30	0.0148571428571429
PRDM5	0.203375
ELOVL1	-1.0495
C11orf48	-0.589375
SLC39A10	-0.26175
KCNV1	0.317
ACP1	-0.1615
ZMYM2	-0.1125
B3GNT6	-0.0908333333333333
C9orf69	-0.78
C2orf15	2.11575
C20orf166	-0.4195
HSP90AA6P	1.131
EDG7	-0.5825
NEURL	0.205875
LPL	1.21816666666667
CLEC2D	0.417571428571429
GRRP1	1.69133333333333
CD8B	-2.403
HIST1H3D	-0.951
SLC6A12	1.14875
FAM27L	-0.083
CD84	1.8035
RASA1	-0.1765
PHKG1	-1.346
MAGEA11	-1.102
IMPA1	-0.1888
NPM3	-1.493
RARRES1	3.5215
SH3BP1	-0.780375
B3GNTL1	-0.551
ARPC5L	-0.237
KLHL26	-0.18025
SIM2	2.086375
GJC1	0.2595
C20orf194	0.18
EXO1	-2.47425
SLC2A2	-2.50883333333333
LOC285074	-0.97575
LRG1	2.24075
KIRREL	0.208
PIK3R1	1.38821428571429
C4orf34	2.16975
MAF	-0.889833333333333
ADCY4	3.61566666666667
ZMIZ2	0.5684
SLC46A3	2.9255
STAMBP	0.1335
CCDC16	1.56475
MS4A12	0.36
TCF20	0.41375
LRRC46	1.8275
C20orf152	0.445
MRPS6	-0.216375
ABCB11	0.4505
KCNC2	0.067
CDH19	-2.43833333333333
C9orf123	0.862833333333333
SSH3	0.243125
LDLRAD1	-2.0915
CCBE1	-1.07675
ZNF135	1.78425
TAAR1	0.91
WFDC12	0.00800000000000001
CCDC42	0.267166666666667
FLJ12529	-0.76525
PER1	-1.37666666666667
TIMM50	-0.9125
SMARCAD1	-0.0115
FAM26C	0.362
TP53TG3	-1.50383333333333
SH3RF1	1.8108
LMCD1	1.87575
GPR63	-0.086
FLJ21986	-1.728875
AIFM3	-1.33275
