Hybridization REF	TCGA-AR-A0U1-01A-11R-A115-07
NPBWR2	0.2695
HTR3E	0.821
C2orf39	5.43883333333333
MTL5	-0.146666666666667
TRIM16L	-1.14
COMMD9	0.1475
INADL	1.55328571428571
GPX1	1.3795
SNAPC3	0.2705
C4orf16	-0.4954
GNA12	-0.377833333333333
LIMK1	-0.0305
PIGC	0.419
B4GALT5	0.8467
LOC339524	0.922
LRAT	-1.12558333333333
IL18R1	2.39425
CXorf52	-0.977833333333333
AKAP11	-0.4175
GLB1	0.711125
BCL10	0.621583333333333
MARCH11	-1.88275
PLAC1L	0.76275
DTX3	-0.171083333333333
EPHA10	-0.258333333333333
ARMCX4	0.0025
CTXN3	0.677333333333333
MOCS2	-0.59425
USP28	-1.05975
HCRT	0.1185
CYBRD1	-0.0992
REG3A	0.263
RGS7BP	2.74775
PARP9	2.10775
SEPT6	-0.1409
MMP10	2.761875
OR2Z1	0.5015
OBP2B	1.105
TCN2	1.26533333333333
CDA	-0.239
TMEM88	0.16
ZFY	-1.5135
SLC25A41	-1.56375
CHRNG	0.291666666666667
TAS2R50	0.302
DEFB129	0.453
CYFIP2	-1.6708
TEX11	0.1735
SPATA8	-0.221666666666667
MAP3K11	0.277833333333333
CEBPE	0.9815
OLIG2	-1.27633333333333
DNAI2	4.284
C14orf106	0.461166666666667
APRT	-1.035
AMIGO2	1.34975
TMEM26	-0.490666666666667
RALBP1	1.03633333333333
TSPYL6	-0.14175
EVPL	1.93616666666667
PVRL4	3.79733333333333
C2orf30	-0.18525
ITIH4	-0.188
ADARB2	0.724666666666667
C1orf104	-0.05275
PIM2	-1.232
REGL	-0.106
SLC17A5	0.5775
PIPOX	-1.419
INSIG1	-1.713
SYNGR1	1.56991666666667
TEX15	-3.6222
REPIN1	-0.000166666666666658
PDE4A	0.1172
CAPZB	0.2365
YPEL3	0.418625
C14orf100	-0.22
GINS2	-1.7845
C18orf21	0.0116666666666667
CYP1B1	0.574125
VISA	-0.3822
XYLT1	-1.4054
ZNF440	0.452375
BRWD1	-0.303857142857143
GOLPH3L	0.289375
C11orf77	-0.260375
ZBTB17	0.294
SLC19A2	-1.38575
C6orf134	0.4075
C9	-0.119
ART5	-0.999625
ARTN	2.19583333333333
TMTC2	1.87375
GNRH2	0.2685
STEAP1	0.5572
RPL39L	0.055
FLJ10292	-0.461166666666667
RLF	-1.00775
NAT14	0.448
RRN3	-0.60975
C11orf16	4.55283333333333
C3orf14	-1.777
TEX264	0.8735
C22orf28	-0.226375
C20orf175	-0.45075
XPNPEP2	0.537166666666667
PDE6A	1.69875
SPIB	0.66875
TBCB	0.408166666666667
SLC5A11	-1.40225
ADRA2C	-0.534333333333333
DHCR24	-0.731333333333333
MEF2D	0.6425
C6orf114	-1.756
ZPLD1	0.8815
MYO1B	-0.0408333333333333
VAMP8	1.930625
ANKRA2	0.0463333333333333
C11orf42	0.424
TAS2R60	0.2325
PANX1	-0.379875
C12orf42	1.702
RCBTB1	-0.1785
FGL2	5.44775
CEP70	-0.07025
WASL	1.2445
SEPT14	-0.4495
DCHS2	0.283666666666667
CYBA	1.00875
ARHGAP11A	-2.561
MPZL2	1.39616666666667
KIAA1881	2.66166666666667
ANXA1	1.8019
AFF1	-0.068625
FRMD3	-0.0635
SUSD5	0.10175
C9orf32	-0.81275
RASSF7	1.328375
KIR2DL2	0.0005
SENP1	-0.2195
C20orf195	0.7605
C3orf44	-0.2095
KRTAP9-3	0.37475
ZFP28	0.418
PLCB2	0.2679
TXNDC15	-0.05075
CALR3	-0.1045
HLTF	0.0224285714285714
C17orf67	0.1225
NDUFA6	0.112125
PKP1	1.31975
HMG20B	0.11475
GPR180	-0.3762
BAI3	1.118
NOSIP	0.0352
TRIM23	-0.917125
ARL1	0.256285714285714
CDK5RAP2	-0.142
SSH2	-1.43183333333333
KCTD15	-0.331333333333333
FTHL17	0.4725
AK3	-0.310833333333333
RAB3C	0.5055
PAX4	-0.03
KDELC2	-0.2775
BIK	3.52416666666667
KIAA1553	0.1
CEP135	-0.3445
NANOG	-4.64083333333333
TRIM22	1.61233333333333
CDH13	-1.638
B4GALNT4	-0.574
MDGA2	-1.718
SAMD3	2.19716666666667
OR1E1	0.055
TAS2R10	-1.088
FASN	-1.42475
GPR116	2.8992
ZNF219	0.165166666666667
CD33	-1.829375
RAB3GAP1	0.577
H1FOO	0.892
NXPH3	0.075
CROCC	-0.396
GPX7	1
BASP1	-0.8256
STAM	-0.95025
TBK1	-0.15975
STX2	0.823666666666667
RPL29	-0.49325
NR1H3	0.10475
MPPE1	1.006625
PHACTR3	-1.031
SLC44A2	1.84025
C10orf109	0.158
CLCN6	-1.1095
C16orf59	-1.1955
SQSTM1	0.981
AADAC	0.95725
LRRC8C	-0.289375
BIN3	-0.095
HPS6	1.00625
MAN2A2	-0.553
GABPB2	-1.043125
KCND1	0.13525
PTPN11	0.485642857142857
ZNF274	-0.46525
ATF3	0.147833333333333
C7orf26	0.16375
C1QL3	-0.604
WDR54	-0.4865
FLJ40869	-0.533333333333333
ZNF397	0.050375
MLL	0.63
TTLL6	-0.23975
ANKRD15	-0.280666666666667
KIAA1958	-0.5255
C1orf218	0.675125
ZDHHC16	0.63125
DDX47	-0.5375
EVI5L	0.0301666666666667
GDF6	-5.8935
TAPBPL	1.45683333333333
BTG1	-0.2537
DPP4	0.272625
KLHL23	-0.764
APOC3	-3.2115
BTBD12	-0.384333333333333
CNOT4	0.272875
HIST1H3I	0.555666666666667
OR5H1	0.55875
APEH	-0.915
TRY1	-0.07575
SLC26A8	0.199666666666667
KCNA2	-0.1845
TMEM159	0.8595
C6orf81	-1.032
PCYT1A	0.735
C6orf157	0.027
BRMS1	0.359
CHST1	2.7575
LGALS1	-0.184125
TAF1B	0.308
FLJ40504	-0.17825
GPR173	0.9755
COL15A1	1.102625
CASP10	-0.389
PCMT1	-0.825714285714286
HDAC5	-0.2678
LOC641367	0.59875
EVC2	0.07775
SGPL1	2.22166666666667
GON4L	0.115285714285714
AFG3L2	-0.789166666666667
C5orf15	-0.108
UBXD1	0.5963
LILRB4	1.199
GSTA4	0.318666666666667
ADIG	0.268
GRIPAP1	0.4315
HIST1H3B	-0.261
BTRC	0.754666666666667
USP49	-2.073
IQCH	1.03825
ACBD6	-0.6235
YEATS2	-0.67925
CABP5	-0.05475
TRIM3	-0.075
HNRPM	-0.8335
FGG	-4.241
C18orf16	-0.11775
CLEC2B	-0.77075
PQBP1	-0.561
JTB	0.105333333333333
REST	1.457
SLC8A3	-0.96
TMEM16H	0.52175
MRPL47	0.08025
EVI1	4.5313
MUC1	2.084625
TEAD3	0.84675
STOML1	-0.032625
USP24	-0.3001
PNMA5	1.6915
MAEL	0.628666666666667
LBP	1.0004
HSD17B4	0.101375
SEC31B	-1.43675
IDH2	1.2654
SFRS16	-0.062375
AICDA	1.6025
RNF180	-0.1455
C1orf56	-0.469
FLJ10324	-0.937833333333333
GPR148	-0.228
MEF2A	0.7505
ASF1B	-1.00916666666667
HTN3	0.9815
RNF215	-0.049
SLC4A3	0.793833333333333
ADAMTS9	0.6625
C9orf66	1.674
FOXD3	1.0405
GSDM1	0.24925
IFITM5	1.478
PODXL2	-1.04983333333333
C1orf176	0.033
RPS3	-0.82325
hCG_2004593	-0.287
COL21A1	3.5555
NTNG2	0.290333333333333
RAI14	0.619333333333333
P76	0.5475
LRFN3	-0.0605
FAM14B	-0.145
FKBP14	-0.9175
TNNI3	-1.35933333333333
HOXB3	1.862875
SGCB	0.39825
PPAPDC3	-0.90975
FRAT1	0.672666666666667
MORN1	0.318166666666667
ARHGEF2	0.0565
BNIP2	-0.59225
DHX30	-0.494
EEFSEC	-0.888
FGF20	1.9785
FLJ38973	0.573642857142857
PLCH2	0.585333333333333
CCNG2	-0.06
PSPN	0.5825
WDR88	0.379
HOXB13	-1.007625
MTMR8	0.508
SPAM1	0.3415
PPP2R1B	-0.63775
TANC1	0.879125
CNN3	0.2429
CHGA	5.110125
C9orf128	1.6265
CACNA1B	0.750833333333333
MMAB	-1.1723
RHOA	-0.513833333333333
RAPGEFL1	2.21025
SLC1A5	-0.405
CALCA	1.514
SYCP1	0.16775
CXCL11	4.69225
GFI1B	-1.483
PSCD1	0.374166666666667
C11orf58	-0.151833333333333
MGC45438	0.0983333333333333
NUDT18	1.1545
ASB3	-0.824333333333333
ZP1	-2.949
LPPR2	-0.4813
ZNF527	0.109666666666667
ZNF771	-0.149875
TTBK2	-0.32925
TRIM55	2.7335
GJB3	2.2845
PRSS35	-0.341
SCRG1	4.2315
ZDHHC24	0.565
DUSP26	0.3865
C1orf51	-0.59025
DNAJC3	1.25433333333333
LITAF	0.979
ZNF410	0.03175
AFP	-4.29966666666667
ZW10	-1.22025
PHOX2B	-0.0335
VILL	1.5525
ELOVL7	-0.69075
LOC644186	1.046
PPP3CC	-0.256
CHST13	-2.09425
WDR40B	2.17858333333333
MEA1	-0.373
HILS1	-1.91525
DLX6	3.2135
NKG7	1.841
EMP1	2.635
ACTR6	-0.15275
CHCHD7	-0.144714285714286
COG2	-0.2367
TCEA2	0.4413
TARS	-0.669
FLJ20294	0.031
ZNF92	-0.466
TRAPPC2L	-0.2675
ARHGAP28	-0.593625
CCDC109B	-0.71925
LGTN	-0.1445
INGX	0.594166666666667
LOC124446	1.208
RPS2	-1.02825
C17orf75	-1.347
NBPF1	-0.555
SLC2A8	-0.180666666666667
SNRPE	-0.401
CARD6	1.031
IL13RA2	-0.2
CUEDC2	-0.309625
C4orf19	2.72675
AOC3	0.98075
MTHFD2	-0.444166666666667
OR5M9	0.2995
C4orf38	0.0575
SS18L2	-0.1685
OAS3	1.17883333333333
LARGE	0.109
LRIG3	1.16466666666667
LIMA1	0.35975
STARD3	-0.0709166666666667
VPS39	0.384875
CTAGE6	0.8635
ODAM	-1.572
MORF4L2	-1.230375
GSTO2	1.82775
MTFMT	-1.7725
PRKAB2	-0.484714285714286
ZNF76	0.1985
HSPB2	3.332
CRB2	-0.08175
KLRK1	-2.173
LYST	0.581625
UBE2M	-0.823166666666667
SLC16A9	0.07975
ZNF281	0.036
ST8SIA1	1.05025
C9orf105	-1.1015
ANKRD46	-0.26525
FAM108A3	0.582
C20orf91	-0.04475
ZYX	0.309
RSPH1	3.92075
ZSCAN5	0.22975
RIMS3	-1.18883333333333
KRT76	0.022
CEACAM4	1.99966666666667
SIRPB1	0.256125
CFHR4	1.06
SOX3	0.159666666666667
GATAD1	0.535875
C21orf57	-0.025
TMC8	-0.274833333333333
AVIL	0.9535
LMOD1	2.9625
HIGD1A	-0.323875
NEU3	-0.420666666666667
DES	0.995
BZW1	-0.6834
ZNF221	0.158
CCDC27	0.2625
GDAP1	-1.36475
RBBP4	-0.43275
MGC40499	0.48075
PHKA1	-0.91575
PRKAR1A	-0.969777777777778
HSD3B1	0.28725
RAD52	-1.31816666666667
CD207	1.1865
LOC389791	0.324
RSPO1	2.24266666666667
TMEPAI	2.1045
MFSD2	0.2575
ETV4	-0.490583333333333
SCGN	-2.524
LOC391356	0.4505
MPP1	-1.65825
STARD3NL	-0.38575
TFAP2D	-0.645
CD2AP	1.086625
CCL20	-1.82733333333333
CCDC86	-1.4195
ZFP30	-0.18725
CTBP1	0.447416666666667
MAK10	0.286666666666667
STXBP5	-0.406333333333333
LOR	0.4645
MAP6D1	-0.882875
ARMC7	0.5075
TMEM150	0.1536
NSL1	-1.102
KIF5A	-1.119125
ASCC2	0.733333333333333
PSENEN	1.43933333333333
OPTC	-0.2125
FCRL2	1.5585
KBTBD11	0.230875
PCK1	-2.170625
CENTD3	-0.106
MEGF8	-0.028
ALPPL2	5.0625
OBFC2B	-0.396333333333333
ZFYVE20	-0.802
GALC	-0.583166666666667
CTRB2	0.4295
C20orf71	-0.571333333333333
TBKBP1	0.657666666666667
CAMLG	0.181875
TREML4	0.707
RSAD1	-0.3425
TUBA3D	-0.2792
KIAA1833	0.662
PNPLA1	1.222
LRRC34	-0.0243333333333333
CDH26	2.98033333333333
ZNF167	0.2965
ZBTB26	-0.6811
VWF	2.9809
VTN	-1.0305
BAD	0.7565
PDS5B	0.237583333333333
ZNF644	1.04616666666667
SH3GLB2	-0.27125
SMPDL3A	-0.3265
NRG2	0.148625
IL15	0.109166666666667
GABARAPL1	-1.10316666666667
LAT2	0.1424
SLCO1A2	-2.3495
LIG4	-0.773583333333333
GSDMDC1	1.239375
BMP4	-1.911625
METT10D	0.731125
SYCE1	-0.14375
SPANXD	-4.969
SLC12A9	0.2795
MC1R	-0.511
RNF168	-1.481
TRIM69	1.08625
GALNT7	1.42916666666667
ISG20L2	0.46475
KIAA2026	0.4575
TNFAIP8L1	1.149
DPY19L2	-1.09725
C12orf63	1.088
PRDX5	0.6135
MED6	-0.967
TXNDC5	-0.881625
CD46	-0.092
CCK	-1.15275
C17orf48	-0.651
ANUBL1	1.95575
SIT1	-0.00916666666666667
TYSND1	0.608666666666667
DEF6	0.316
GLT8D4	-0.517
UTP14A	0.84
RPH3AL	1.19725
NXF1	-0.102166666666667
TRERF1	0.264166666666667
TUBB3	-0.1055625
SLC24A2	0.5475
SEC22B	-0.277
ZNF653	0.379
GGTL3	-1.30508333333333
CDKL2	1.18
CTF8	-0.605083333333333
EPC1	1.57
CYP4A11	-0.141333333333333
THRSP	2.018
LELP1	0.1118
TES	2.352875
C17orf87	1.87
FERD3L	0.13625
SH3TC1	0.087
RAB36	2.132
CRYGB	-0.979
GRIA3	0.7703
BHLHB9	0.4745
C1QTNF9	1.23275
GOPC	0.2285
PNPLA8	0.8735
ZNF444	0.38
FMO1	3.4145
POLR3C	-0.383
SLC35F3	-0.431
SGCG	-2.76033333333333
DCDC2	-1.02366666666667
NANP	-1.2295
MGC23270	-0.6155
BEX4	-0.0459090909090909
HYDIN	2.3141
RPS6KB2	-1.42275
ADRM1	-0.425666666666667
BAT3	-0.34825
RAB31	-0.5845
SCGB2A1	7.515125
SLC6A14	0.046
DDX4	-0.58325
PRRC1	0.810666666666667
AP3B2	0.0955
TRGV7	0.4095
TMEM184B	1.3415
ADPRHL1	0.322333333333333
C21orf45	-0.274125
ARNTL	0.2515
AADAT	-0.1535
CCL2	1.324
SNTB2	0.4945
RGS9BP	0.35825
KPNA1	0.15625
TMEM41B	-0.709166666666667
S100A11	1.114
DOT1L	-0.246
EFHC2	2.620625
CLTC	-0.816833333333333
SRP9	-0.689642857142857
ZNF521	0.07175
FAM26F	-0.172
GPR88	0.407833333333333
COL13A1	1.4095
CHMP4B	0.8408
SIGLEC6	0.0508333333333333
NFAM1	0.462375
PVRL2	0.6701
ALKBH4	0.639
CCDC93	-0.2086875
NXT1	-0.121
KCNK4	0.281
TROAP	-0.689333333333333
KCNA10	0.3205
CCDC114	0.808
RAN	-0.8725
LMTK2	0.3095
LOC400657	-1.093
UFC1	0.2665
UBE1DC1	-0.6685
EEF1A1	-0.341777777777778
CHAC1	0.354
HMGA2	-1.0684
B3GALTL	-0.2835
ING2	-0.384
C1orf109	-0.5355
INTS3	0.37425
ZNF558	-0.30275
TRPM4	2.32
LTB4R	-0.755
ISYNA1	-0.00275
LSM7	0.11875
LRRC47	-0.8025625
ZNF179	-1.34566666666667
EXDL1	-0.406666666666667
SLC4A10	-1.5165
ACSS2	-0.232333333333333
COPS7B	0.025
KIAA0040	0.380333333333333
C1orf95	0.0135
AP1GBP1	0.03625
OR9A2	0.0205
FAM71C	0.744666666666667
RIN1	-1.00366666666667
ITGA4	-2.2195
DNAJC6	-1.36566666666667
CLOCK	0.6145
SLC35A4	0.236666666666667
DSG4	1.0135
LOC26010	0.458
NSUN2	-0.856
TMEM86B	-0.1844
C14orf135	-0.5485
KIFC3	-0.782666666666667
PHF5A	0.01125
NCAPH	-0.509
STK11IP	0.461
FLJ42953	1.507
CCDC19	4.71566666666667
ZNF329	-0.503
TAX1BP1	1.16216666666667
ZDHHC18	0.505
C10orf88	-0.01275
TMBIM4	0.9472
NMUR1	0.696
KIR2DS4	0.806
C9orf90	-0.049875
MGC87631	-0.4365
KDR	2.1673
ST3GAL2	-1.005375
RLN2	-2.00916666666667
HPD	-3.2555
MOXD1	-1.22833333333333
PDGFRL	0.469666666666667
SMYD4	-0.594357142857143
FAM103A1	-0.2415
MFAP4	-0.504833333333333
LOC285141	2.97225
TMEM45B	0.121625
SMCR7L	-0.538214285714286
GZMH	3.98825
CBLN1	-1.9935
CNNM1	-0.292
PHF17	-0.93
NUP98	-0.32875
RMI1	-0.62125
PTPRS	0.13425
ANKRD57	0.098875
CLDN15	-0.3585
OR51A2	-0.604
GUCA2B	1.6145
DOCK9	1.4135
ITGB1BP1	-0.703333333333333
DLG2	-0.331625
BRAP	0.4445
SESN3	0.291
ZC3H7B	0.84925
FAM101A	1.33216666666667
FKSG24	-0.077
ZYG11B	-0.349125
RFC2	-1.17175
SH2D3A	1.54316666666667
DVL3	0.09025
ADFP	-1.891
KRIT1	-0.398875
SERTAD3	0.834166666666667
LEFTY2	-2.565
KRT27	2.0755
SCFD2	-0.3705
MN1	-1.01325
RORA	1.6655
PTPRD	-1.85525
PIAS2	0.0853333333333333
CYP4X1	4.96166666666667
FBXL15	0.823
MYH15	0.271
CRX	-0.121166666666667
TBC1D13	-0.69425
SLC22A17	0.466833333333333
PLK2	0.254833333333333
ARHGAP9	1.69375
EIF1B	-0.83325
C20orf185	-0.317
DEFA7P	0.414
PRIM1	-2.13283333333333
CRYAA	-1.2925
BACE1	0.88625
AGTRL1	0.631
ACAD9	0.24625
GRASP	0.984
RBP4	-3.027
TFB2M	-0.6235
METTL9	-0.0218
ATP5O	-0.69625
SP100	0.6673
CPSF1	-0.272166666666667
S100A4	1.0435
LIME1	-0.342
GPR137C	-0.68
OR2A2	0.462
C2orf29	1.15025
NUP188	-0.768
SDPR	-0.62425
RAI1	0.810125
RPS20	0.8862
LAMB1	0.37625
ADM2	1.3215
ZNF229	-1.7825
DKFZp434K1815	-0.40775
EPN3	2.52466666666667
CLIC3	1.61025
MEIG1	2.8895
HMGB4	0.21775
STARD10	0.9285
KLF8	1.2995
EPB41L2	0.694833333333333
JMJD6	-0.340625
CTSL1	-0.406833333333333
GPR27	-0.1075
ELAVL4	0.837125
MMP21	0.2205
PPM1B	-0.00600000000000001
SUV39H1	-0.66125
AAMP	-0.211
TUSC4	-0.696166666666667
MBD6	0.6695
KLK13	-0.473875
FMNL3	0.638333333333333
TRIM13	0.043
C15orf5	-0.7555
IQCF1	0.51225
CACNG8	0.323
SLC35D3	0.202166666666667
ZDHHC9	1.574
ODF3L1	0.37325
C9orf86	0.5665
TSEN2	-1.674
C17orf64	0.45175
SEPX1	0.387
TSPO	1.15383333333333
SYMPK	0.4005
ADORA1	2.31425
TSPAN10	1.261875
SEMA6C	-0.131666666666667
RTTN	-0.5214
IL2	2.69916666666667
ARRDC3	-0.456333333333333
TBPL1	-1.0525
STX12	0.3635
MRPL39	-1.2025
OR8H3	0.1505
IFIT5	1.05516666666667
CASC5	-1.03125
FAM46A	0.1695
HPCAL1	-0.867375
CYLC1	0.713
VGLL2	-0.087375
C20orf191	0.5525
CDH1	1.97708333333333
ITPA	-0.22125
CCDC101	-0.31025
D15Wsu75e	0.9535
EDA	2.437
CREG1	-0.876
OR7G2	0.259
SAP18	0.46175
IFIT1	0.84725
CALML3	0.448166666666667
FLJ37440	0.801
FNDC5	-0.988
SERPINB6	-0.163142857142857
JUNB	0.7229
SYS1	1.17525
SCN2A	0.220333333333333
ZKSCAN5	-1.1239
WNT7A	3.69983333333333
TSHZ3	1.354
RNF148	0.9175
H6PD	0.412125
CAD	-0.865
ZNF449	-0.041
DOCK10	-0.2505
FAIM2	0.129833333333333
HEXDC	0.68275
PRB1	0.69925
C14orf148	0.129
ETHE1	1.0235
IRF5	2.0994
GNMT	-0.8505
MGC16291	-1.768
RPAIN	-0.275285714285714
CAGE1	-0.659
CNTNAP3	-2.040875
ACTR1B	0.065
EEF1E1	-1.45575
MSX1	-0.793125
ESF1	0.1598
HSPC171	0.208
MRPL2	-0.015
RDH12	1.88216666666667
CELP	0.3645
METRNL	-0.74675
C10orf116	2.77183333333333
C19orf48	-0.3255
ZNF346	-0.272
NCR1	-0.7455
C10orf64	0.307
CD52	1.12375
VPS18	1.83925
AP4S1	-0.309166666666667
NPBWR1	2.1935
TPK1	0.26625
UBA52	-0.0413333333333333
RIPK1	0.4445
CPNE3	-0.5925
HSPC159	1.261875
C8orf38	-0.14275
LRRC4B	0.2005
PARP10	1.0267
ANKRD50	1.30775
CXCL9	6.13
FGF18	4.28754545454545
EIF2A	-0.50625
SLC20A2	0.797333333333333
KIAA1549	0.35725
SPINT1	2.4326
ZNF584	-0.356
CRBN	-0.425333333333333
ABCF3	0.312166666666667
NCBP1	-0.545
PLA2G4F	0.00249999999999999
PCDH10	-1.35728571428571
TTC21A	2.325
C20orf144	0.4565
FGFR1OP2	-0.4495
SLC9A1	0.4139
CHRND	0.24
FOXF1	-0.7345
KIAA1467	-1.13775
TPO	1.06283333333333
LTF	4.275
DNAJB9	0.0465
MRPS27	-0.92825
bA16L21.2.1	-0.656
WBP2	0.549166666666667
MRGPRX3	-1.94583333333333
PRPF18	0.6055
C10orf58	1.1135
SMOC1	-1.145
ADAT3	1.20016666666667
TMEM138	-0.53025
TMEM131	0.2975
TIMM8B	0.46275
MYH7	0.494333333333333
ST6GAL2	-0.287625
KIF1C	0.36525
SUHW2	0.926
PAPSS1	1.2155
CABP2	0.262
HOXA4	-1.29
ELF2	-0.0115
SEMA3D	2.609
MC5R	0.0205
OGFR	0.2465
FLJ30092	0.179
TGFA	2.3099
MMP17	0.60675
KIF15	-2.10325
CHIA	0.80025
CATSPER3	0.44075
CEACAM7	5.08016666666667
PADI2	3.19675
HOXA9	2.99533333333333
LNX2	-0.023
TMEM144	1.18275
HIF1AN	0.208
METTL7A	-0.3585
C6orf165	5.45616666666667
KIAA1468	0.719375
DSG3	4.295
ZNF180	-0.0543333333333334
EIF4E3	1.22775
SLC46A1	0.06125
DKK1	-4.319
ZNF205	1.32933333333333
LOC162073	1.18783333333333
COX7A1	4.455
MAGEA1	-2.10366666666667
NEDD8	-0.384416666666667
KLHDC5	-0.166
C3orf19	1.3165
MRPS2	-0.5975
POLR3H	-0.219714285714286
ABHD11	2.1667
TMEM17	2.05075
PAIP2B	0.2719
MAT1A	-1.50675
LGI3	0.43825
THUMPD2	-0.49025
TKTL2	-0.26675
XAGE3	-2.59
CALM3	0.373583333333333
C6orf136	0.1295
KCNC4	1.3095
RGS9	0.452833333333333
ACIN1	0.606166666666667
SPATS1	3.60475
XKR8	-0.152
FAM84A	3.321
MS4A7	4.26890909090909
AGXT2L2	0.51975
OR1F1	0.166
SMAP1L	-0.0856666666666667
IPO11	-0.105875
ZC3H11A	-0.308375
C1orf151	0.58875
RNASEH2A	-1.2625
CCR10	-1.243
TXNDC11	0.401833333333333
TMEM112	0.535625
MAP1B	-0.324928571428571
NVL	-0.1575
PKM2	-0.71275
ARC	-0.53125
NUP54	-0.278
PPFIBP2	1.52716666666667
STAT2	0.281
PTAFR	3.5035
ROBO2	2.88875
RNF40	0.071
CCDC135	3.4895
IFT81	0.7005
MORF4	-1.2205
TM7SF3	-0.123
OR10H3	0.0805
ABP1	1.01725
CHRD	-0.301
PLEKHA8	0.312
NCALD	2.77358333333333
OR5AK2	0.315
ACCN1	0.656166666666667
SLITRK1	-0.3285
ARMET	0.5645
C9orf52	1.7965
REEP4	-0.32225
MTSS1	0.1905
ADH1B	3.46233333333333
DLD	-0.55275
CDK5	-0.743
PPFIA1	-0.7526875
WFDC3	1.53575
DNAJB12	1.10821428571429
RANGRF	0.2705
MLANA	-4.35175
AMY2B	0.2555
KIAA0319	-0.127375
RPS7	0.49
JAK3	0.0497
ARFGEF1	0.86475
CXCL5	0.623083333333333
TRAPPC4	-1.174
CETN2	0.81225
HSPC111	-0.57
RHOBTB3	-2.4483
PHLPP	0.3395
RGS10	3.0815
TMEM58	0.544
CHERP	0.0445
HSP90AB3P	-0.1685
FSTL3	-1.31533333333333
PEX11A	0.03525
OR5V1	0.6205
FCN3	2.85275
PTPN3	1.300875
NPTX1	-4.369375
C21orf84	-1.07125
C11orf51	0.021125
ZBED2	4.7265
FLJ90757	0.6575
NPY2R	0.60525
PLD3	0.573
SYT17	2.664
SGSM2	-0.3255
OR1A2	0.3605
FOXP1	0.364
SLC5A1	4.71775
POFUT1	-0.7654
EPHB6	-2.19666666666667
MYO1G	-1.496125
STAC	-0.2133
KLHL17	0.161833333333333
RGMA	2.0847
TJP2	0.384
FAM114A1	-0.3015
SERINC1	-0.306833333333333
SLC9A8	0.2005
PEX19	-0.7915
EDN2	1.77275
PSMD7	-0.571777777777778
C3orf41	-1.05375
UQCR	0.0125
PPP1R3C	-2.97525
LRP4	-1.80066666666667
TM2D1	-0.47825
TTC17	0.3691875
C4BPB	-2.6655
CCL25	0.9095
ZNF253	-0.384666666666667
CHRNA9	-4.2385
SOX11	-0.11125
HIVEP3	0.3025
CGN	2.71083333333333
C3orf35	0.207375
PKD2L1	1.75825
SYVN1	0.162875
PDE8B	-1.97975
LOC439951	1.6705
LTC4S	1.8415
MIF4GD	0.0458333333333333
SMARCA2	1.400625
TUBGCP6	0.214666666666667
CABLES1	0.6015
C16orf77	2.53166666666667
ZNF791	-0.05775
FUT5	2.227
ADH6	-2.07166666666667
P4HB	0.52975
CLDND2	-1.386
ALKBH8	0.564
PLAC4	-0.3535
F11R	1.49857142857143
MGC35295	0.208833333333333
PDZD4	-0.362
LOC389073	-0.59375
FAM80B	0.4855
PSMB1	-0.542
TXN	-0.0908333333333333
VIPR1	0.9905
WBSCR18	0.7199
EXOSC6	-0.324166666666667
ACTA2	3.6795
SP5	-0.578083333333333
ANKRD1	-2.637
DDR1	1.2989
ATP6V1D	-0.006
PTGS1	-1.17375
RNF157	-1.14875
DCC	0.914333333333333
SPAG7	0.064
FBXO18	0.505
UBE3C	-0.3314
HOXC6	0.00375
LRP2BP	1.31233333333333
MYST2	-0.75875
PDSS2	-0.21675
ATE1	-0.26925
ARAF	-0.3745
KLF10	0.1965
PLA2G2E	0.22
ASCL1	-1.38183333333333
TSNAXIP1	3.8895
FAM131B	0.02675
IFNA10	-0.6265
NUP43	-1.430875
FAM44B	-0.451375
L1TD1	-4.802
NMD3	-1.46341666666667
C18orf54	-1.2932
PHOSPHO1	-0.5965
RAG2	-1.7685
EMILIN3	-0.3785
METTL3	-1.141
VPS13C	0.270875
REXO2	-0.6525
ANXA4	1.06375
CA1	-1.496
DCP1B	0.36775
TULP3	-0.0156666666666667
ATP2A2	-0.257285714285714
ATIC	-0.24975
ADAM15	0.0265
NPL	0.346833333333333
LGR4	0.67075
UEVLD	-0.137
GAB1	0.7335
SNAI2	-0.779833333333333
ZGPAT	-0.0107
SNF1LK	0.277375
DLEU1	-1.5945
UBE2Q1	0.35675
ZMYM6	-0.179625
JPH3	-2.38133333333333
FAM38A	-0.5225
PXK	-0.2435
DENND2D	1.9545
BAX	0.130833333333333
CP	0.554363636363636
RPL37	-0.0847
G6PC3	-0.086375
NCOA4	-0.499166666666667
LRRC14	0.05675
GORASP1	0.949
FCHO2	1.538125
CYP24A1	-1.3905
FXYD3	2.50775
SMARCAL1	0.70525
ABCB8	0.248
CCDC44	-0.4045
PRDM7	-3.32325
USH1C	-0.4095
DNAH5	1.49
SRF	-0.310666666666667
MAL2	1.56216666666667
PGPEP1	0.746916666666667
SIN3B	-0.38825
SEMA3C	-0.380666666666667
GRAMD3	2.40875
FBXO10	0.06825
OR5D13	0.477
FLJ31818	-0.458
CACNA1I	1.15
S100A13	0.716
TP63	0.813428571428572
ANXA11	1.9392
WDR66	3.988625
CSF2RB	0.534
IFI44	1.0305
DACT1	1.146
ANKRD23	-1.087125
ATP5G1	-1.06283333333333
