Hybridization REF	TCGA-E2-A105-01A-11R-A10J-07
POLR3G	-2.6135
ZNF586	0.35075
C1orf49	0.663666666666667
TANK	0.390166666666667
RCAN1	-0.7405
PELI3	1.47133333333333
LIMD2	-0.556833333333333
TMEM189	0.592
NTN4	-2.2755
LOC151300	0.186
CLEC2A	-0.6375
GPR135	0.800625
DPYSL4	-2.1923
JAK2	0.722833333333333
TSHZ1	1.1605
TM9SF4	-0.44125
ZNF264	1.05766666666667
SIRPG	0.59225
BICD1	0.14075
HERC6	1.43183333333333
METTL5	-0.568
CASP1	-1.02325
PRRT1	-0.52
PLA2G4C	2.6945
ICA1L	1.48671428571429
TPTE2	-0.0105
OTUD7A	0.696833333333333
AQP11	-1.25
APOA2	-5.196
KALRN	-0.5811
SECTM1	0.34175
IFNAR1	-0.06925
TALDO1	0.156875
RAB11FIP4	1.69533333333333
EIF5A	-2.049
FAM49A	0.42875
NEGR1	0.126666666666667
YTHDC2	0.4215
EHD2	-1.061875
NCF1	0.4815
SCRT2	0.8675
HOXA5	-1.59633333333333
NUP133	-0.3085
FGF12	1.4808125
SLMO2	-0.06625
SNTA1	-0.877
CACNG2	0.191875
GCM1	0.178875
ELF1	0.680333333333333
TLR5	1.99425
TCFL5	-0.652583333333333
RBMY2FP	-0.282
LOC100125556	0.16975
FAM129B	0.51425
MAP3K7IP1	-0.048
NCK2	-0.362
OXA1L	-1.005
FMO9P	-0.1075
ZSCAN12	-0.04825
PSMD12	0.369583333333333
HSCB	-1.30725
CLDN10	-3.81975
MGC13053	-0.4245
HPCAL4	-0.330166666666667
ASZ1	-0.5295
MEX3D	0.0555833333333333
NFAT5	-0.7842
CSPG4LYP1	-0.422166666666667
FBXO3	0.5358
DVL1	0.364
CMKLR1	1.2565
TYMS	-2.5715
PEF1	0.84425
ZNF750	0.981166666666667
MCM5	-1.5497
MEGF11	-0.5265
KCNK7	0.316
PTP4A3	0.1375
C1QTNF2	-2.16116666666667
OR6S1	0.204
FAM122B	-2.19925
ZNF551	0.20775
HBQ1	-2.8715
GEMIN6	-0.11275
ARSK	-0.05475
RBP7	1.73333333333333
CPNE9	0.077
DSC1	0.0315
LOC730112	-0.04125
MAP2K4	-0.151875
HS3ST5	1.7395
EPB41L3	-1.1265
TEKT2	2.38075
CDKN2B	-0.338666666666667
ZNF480	1.24825
MAP3K6	-0.3812
MAP6	2.27516666666667
HN1	1.3053
OR2L13	-0.1114
SLC16A11	0.57625
FAM96A	-0.92125
APOL1	-0.9805
C5orf32	0.205
RTP1	0.1045
RNF175	-1.598875
ZBTB41	1.01625
AHCTF1	-0.3329
SAE2	0.2274
ITGA2	-0.406583333333333
MME	-1.03883333333333
CCDC14	-3.8615
MAST4	1.7425
KRT33B	-0.443
KCTD2	0.642333333333333
WDR26	-0.0141666666666667
MFI2	-0.863
NR4A3	-0.754125
ARSA	0.3845
UNKL	0.544
SULT6B1	0.3965
CCNA2	-2.4675
SOX15	-1.0325
PPAPDC1B	-0.273666666666667
C19orf44	0.88
MCAT	0.02325
ARID1B	0.186875
OR52N1	-0.068
C12orf48	-1.43325
MAGI1	0.544625
NIPA2	-0.49125
GBX2	-1.00425
RSHL3	2.194
RAVER1	0.334833333333333
C15orf17	0.35825
SLC30A2	0.69475
ZNF518	-0.07575
PCYT1B	-1.79525
C10orf114	-1.93075
EIF3H	1.05158333333333
SLC25A39	-0.240666666666667
KIF1B	0.090875
AMOTL2	-0.50525
C6orf120	0.190875
PSRC1	-1.30125
PLA2G10	0.693
KIF5C	1.340625
MRPL37	-0.4225
C17orf62	1.19683333333333
C9orf135	-0.859833333333333
DUSP10	0.087
CLCNKB	-0.229
PSMA5	-0.39925
C8orf53	1.19075
AMPD3	1.8295
PIAS1	-0.193
ADCYAP1R1	-0.102
GYLTL1B	-0.12325
CDH20	-0.143666666666667
FBXO7	-0.64525
TMEM134	0.564333333333333
FLJ14213	-0.0263333333333334
ZNF3	0.62675
LRRFIP1	0.152916666666667
CNOT2	0.4465
ABI3	1.59075
ALDH5A1	0.434583333333333
HNT	1.9383
SERPINA4	-2.61775
TK2	0.255416666666667
STMN1	-0.605222222222222
GUCA2A	0.259166666666667
GALNT10	-0.228428571428571
DPP6	-0.6625
C9orf93	1.190375
PRELID2	-0.912125
STK39	-0.21425
SFTPA1	-0.73775
CKS2	-1.48133333333333
RHO	0.442
C20orf135	0.123
XKR3	-2.9085
CR1	0.034375
RPS6KA2	0.937857142857143
C20orf112	1.028
MRPL22	-0.212
C4orf23	0.471166666666667
GADD45B	1.70625
KLHDC1	1.38366666666667
C2orf48	-2.0605
ZNF287	1.4075
DAAM2	-1.6595
DPPA2	-3.15383333333333
TCTN3	0.569
DNAJB11	0.545125
FPR1	2.27425
DEFB4	0.0565
PTCD2	-0.2203
SMOC2	4.2425
CABP7	1.17
SERPINB11	-0.09575
MAGEF1	0.32875
NDE1	-0.42
ITGA10	0.256
FSHB	0.274
ANXA2	-0.3775
HORMAD2	0.1945
HLCS	0.42225
MCF2L	2.4815
FH	-0.64175
TBC1D24	0.96375
KIAA1505	1.5
LGALS2	-1.65875
CNBD1	0.0615
SYNPO2L	-0.22775
PTPN23	-0.1095
C1orf183	-0.3325
MAGEA8	-3.35125
DGCR8	-0.864125
GSR	-1.96025
PAQR7	0.40625
ZNF676	-0.377
CACNA1C	0.9954
SP7	0.323
PDCD6	-0.196
NRN1L	-0.2395
BRI3BP	-0.267166666666667
KIAA1183	0.06225
ASB4	-0.044
CCL23	0.5757
OBSL1	-0.265375
SLC12A7	1.07466666666667
KIAA0240	1.7
CD1B	-3.78266666666667
FCGR2A	0.017375
MDC1	-0.53775
HTR1A	0.2015
OCEL1	0.47
ATP11B	-0.4003125
FBXO34	-0.0943333333333333
PCDH12	2.9695
RPE	-1.072
C17orf74	0.503
CSDC2	0.349333333333333
PET112L	0.2035
TMBIM1	0.179875
P2RXL1	-0.77975
TCHP	0.04525
TRMT1	-0.545333333333333
F2RL2	0.929
LRRC32	2.68633333333333
IMPG2	0.425
BGLAP	0.1255
LOC493869	-2.92483333333333
MRAS	0.941
SLC35F5	-0.146
CBWD1	-0.3175
AXL	-2.567
ATP2C2	2.584
TELO2	0.17825
PNPLA3	-4.3615
PCDHB14	0.2145
CD276	0.202
KRT80	-1.2195
DUSP28	0.399
CSNK1E	0.219083333333333
SRP14	1.355
KCNQ4	-0.5645
KRT72	0.1435
CCDC117	0.286625
C6orf89	0.335333333333333
TUBB2B	0.278166666666667
RTN4IP1	-0.44675
CR1L	-4.42683333333333
CEND1	0.77525
C12orf41	-0.184
RNF31	0.51525
UBN1	0.540833333333333
C17orf32	1.727625
SLC5A7	0.155
GPR92	-0.0681666666666667
ESAM	1.7673
CTNNA1	1.02275
HRBL	-0.194
CBX4	0.4455
TMEM182	-2.2645
SH3TC2	-1.5765
IL10	0.647333333333333
PXMP4	-2.811
RNF167	-0.485
PAK7	0.849333333333333
ETV3	-0.214
ATPIF1	0.3165
LOC554207	-1.35516666666667
OR8H1	0.11725
WDFY3	1.58475
DPM1	-0.238
GPSM1	0.209
WDR92	0.1284
LRP1	0.225833333333333
ANKH	-1.350625
THUMPD3	-1.04575
POLR1B	-0.81725
OLFM4	0.651
RAD9B	0.55525
TSPY2	-3.7355
PAX6	-2.02866666666667
SCG2	-0.423625
SLC17A6	0.25375
FMO3	0.960625
PADI4	0.00124999999999999
TUBB4	0.1745
NLK	-0.308
POU4F3	-0.242
SDF4	0.17725
ITGBL1	0.682666666666667
NETO1	-1.815625
TAP2	-0.105625
ABBA-1	-0.04525
GNAI1	-0.63375
VPS4B	0.7555
NOPE	-0.359
GALNT6	1.34333333333333
SESN1	0.177
GBE1	-2.215
CLASP1	0.2545
RASGEF1B	0.530375
ACOT11	0.0792142857142857
AFAP1	1.04275
OR2H2	0.2625
DPY19L2P1	-0.0925
DZIP1	-2.388
SEC22C	-0.36675
GPR161	-0.9845
RNF146	1.37575
WDR74	-1.107875
GALP	-0.2
PURA	1.5725
DNPEP	0.6345
RP11-78J21.1	-0.7075
ERBB2	2.689875
FANCM	-0.373916666666667
NEO1	1.27316666666667
DDX3Y	-5.7265
RPS3A	0.306625
MXRA7	-0.114071428571429
LGALS3	-2.78166666666667
GLT8D1	0.465
CFL2	-2.38283333333333
UPB1	-0.113
NAP1L5	0.00949999999999999
CLDN14	-0.3355
DHX38	-0.23575
BTBD1	0.50125
TARS2	0.0363333333333333
ABCF1	-0.1273
FCF1	0.293666666666667
LRRC49	1.213
GUCY1B2	0.18
C1orf177	-0.0846666666666667
SMARCA4	0.1415
LRP8	-1.72583333333333
TAGLN3	-1.00425
MRPL14	-0.35775
TTRAP	0.111
ZDHHC20	0.26325
NFE2L3	-3.0525
KIAA1377	-0.14625
PALMD	0.0971
TMEM43	-0.0425
TTL	-0.876625
STAT5B	-0.964
SSB	-0.776
OR10H5	-0.0065
SLC22A13	-0.2495
AKAP3	-0.83775
TIMM23	0.154166666666667
OAS2	1.05841666666667
KIAA0423	0.908
TRIM11	0.426833333333333
GLIS3	0.31625
TMEM50B	0.3105
ARHGEF4	-1.703125
DEGS1	-1.273
TBL1XR1	1.06993333333333
G6PD	-1.213
SP140	-0.4024
MUC17	0.258071428571429
NUDC	0.1479
DNAJC5B	1.47783333333333
SCARA3	-2.12
CPA3	2.29883333333333
BCAT2	0.04525
MFN1	-0.164
NRG3	0.293
SNX11	0.895
PLEKHH1	0.682666666666667
GPR177	-1.81233333333333
HCFC2	-0.0005
TCAP	2.3985
MOCOS	-3.293
C14orf93	0.21675
PRDM10	-0.2275
SLC16A4	-1.05016666666667
SRGAP1	0.9625
VIP	0.732
DUSP27	-0.00783333333333333
LILRA1	0.4273
MC2R	-0.058
MGC24103	-2.72025
MBTD1	-0.3055
FUT11	-0.589166666666667
USP33	0.2178
C15orf39	-0.06425
MAP3K12	0.738625
PAAF1	-2.46416666666667
BARHL1	0.332
FLJ16165	0.507
PIWIL2	-3.612
SYNE1	-0.0967500000000001
CMTM4	0.697
TSPYL1	0.9716
GUF1	-0.140333333333333
TMEM157	0.335
WDR44	-0.13125
HIST1H3C	0.7255
DKFZp666G057	1.496
RNPEP	0.27175
GAS2L2	0.239
ADH4	-5.235
GRPR	0.988833333333333
FBXL17	0.7495
ZBTB10	-0.06525
Gcom1	0.343555555555556
HTRA1	1.1804
ZNF585A	0.295
SLC26A2	0.265428571428571
OTOP3	0.044
WISP1	1.00511111111111
ATP2B4	-0.800666666666667
FLJ10769	1.2505
CRAMP1L	0.683375
CHST12	-0.9205
RAB22A	1.237
TARDBP	0.0562857142857143
STAU1	0.43725
CRB3	1.70383333333333
MIG7	-1.161
CHMP1A	-0.1165
ZNF160	-0.11
B3GALT6	0.709625
BARX1	-2.12683333333333
C6orf167	-1.41425
NXNL1	0.296
DHX29	0.33375
HADHB	-0.31525
PLXNB2	0.2675
ILDR1	-0.22475
SLC15A3	1.87825
GAS2	-3.35833333333333
C20orf69	0.3435
NUMB	-0.3005
TNIP1	0.0925
MESP1	0.0698333333333333
PSKH1	0.367
NSFL1C	-0.160125
RHOG	-0.2655
HEY1	-2.42533333333333
KNG1	-2.0155
ITGAX	1.583
LIN9	-0.4425
CANT1	1.1585
XRN1	-0.0707857142857143
CCDC96	1.7315
HEATR6	0.200333333333333
GNG7	1.20258333333333
RUNX2	0.4626875
SOX1	-0.005
FCRL5	0.0931
ZNF99	0.605875
FAM9A	0.736
SNX22	0.0458333333333333
MBNL3	-2.48533333333333
ODC1	-1.4594
ADORA2B	-3.5175
NR2F6	0.66575
ZFYVE16	0.0987777777777778
SYNJ2BP	0.7016
POLE	-0.816
E2F2	-1.04825
THRA	1.29766666666667
PTGES2	-0.477
HIP1R	0.899333333333333
TMUB1	-0.487666666666667
ENO3	-2.52575
RSPH10B	-0.054
CXorf39	0.268875
IRGC	0.49625
GPR109B	-0.8535
FLJ13305	0.208
LCE3A	-0.446
TNFRSF18	1.79433333333333
DET1	0.4975
TRPM3	-0.135
C16orf79	-0.232
FECH	-0.0935
RAP2A	0.5935
CRIP1	3.43933333333333
AZIN1	0.49775
SLC7A7	2.56775
IL10RA	0.1879
TMEM64	3.25625
CDC42EP4	1.677
C16orf58	-0.1097
ARG2	-2.115
POU5F1P4	-4.18925
FAM62B	-0.58525
DNAH8	-1.7771
ASH2L	1.705125
TSLP	-3.65783333333333
CNTNAP5	-0.318833333333333
TMEM16C	-0.06825
IFNA14	-0.3025
SLC1A3	-0.067375
CABYR	2.1215
BCL7B	-0.3755
NUDT13	-0.658166666666667
C13orf28	0.2935
C1orf53	-0.20675
ARL6IP4	0.857
RPL35A	0.217
EMR3	-0.08125
RAB40C	0.817083333333333
SLC41A1	0.0501666666666666
LRCH1	0.138
LY6G5B	-0.212
FAM124A	-0.359
MGC10981	-4.70783333333333
CLIP3	1.4292
MAP4K2	-0.744333333333333
CHIC1	-0.393
SULF1	2.7165
C20orf30	0.229857142857143
PRDM5	-0.95375
ELOVL1	0.047
C11orf48	-1.058875
SLC39A10	-0.4285
KCNV1	-0.41125
ACP1	-0.501
ZMYM2	0.437
B3GNT6	-0.0333333333333333
C9orf69	0.5435
C2orf15	2.23625
C20orf166	-0.074
HSP90AA6P	0.3765
EDG7	-0.3015
NEURL	2.64475
LPL	1.08916666666667
CLEC2D	-0.121071428571429
GRRP1	1.23566666666667
CD8B	-4.2831
HIST1H3D	-0.817666666666666
SLC6A12	0.301125
FAM27L	0.009
CD84	1.2577
RASA1	-0.0565
PHKG1	-0.3895
MAGEA11	-1.4345
IMPA1	-2.0126
NPM3	-1.1075
RARRES1	1.882
SH3BP1	-0.0335
B3GNTL1	0.744
ARPC5L	-0.457
KLHL26	0.652
SIM2	1.511
GJC1	0.255
C20orf194	0.61825
EXO1	-2.654
SLC2A2	-2.24233333333333
LOC285074	-0.32175
LRG1	1.10175
KIRREL	0.0615
PIK3R1	0.281142857142857
C4orf34	0.45275
MAF	-2.388
ADCY4	3.204
ZMIZ2	0.6934
SLC46A3	1.24416666666667
STAMBP	0.101333333333333
CCDC16	1.48375
MS4A12	-0.327
TCF20	-0.03875
LRRC46	2.188
C20orf152	3.61025
MRPS6	-0.877625
ABCB11	0.429
KCNC2	0.989
CDH19	-1.92866666666667
C9orf123	-0.561166666666667
SSH3	1.196375
LDLRAD1	-2.6145
CCBE1	-0.769
ZNF135	2.680625
TAAR1	-0.0895
WFDC12	0.213
CCDC42	0.0286666666666667
FLJ12529	-1.22475
PER1	-0.689333333333333
TIMM50	-0.413666666666667
SMARCAD1	-0.068
FAM26C	1.8225
TP53TG3	-2.7825
SH3RF1	1.7297
LMCD1	1.1055
GPR63	-0.8615
FLJ21986	-2.90275
AIFM3	1.27375
MICAL1	0.905833333333333
BLZF1	0.087
IQCA	0.198166666666667
PCDHGC3	-0.228
SAC	-0.144
BCL6B	1.6385
DDO	1.30725
MARCO	2.19225
DCHS1	0.825166666666667
C1orf170	0.248666666666667
CD200R1	0.1455
C22orf15	-0.5205
SEPT11	-0.317166666666667
ADNP	0.73025
UST	-1.4909
C13orf34	-0.854
RFFL	0.687785714285714
APBA3	0.0745
C2orf60	-0.263
CUTL1	0.582
PMS1	-0.757625
ZNF689	-0.0185
EIF3E	-1.76316666666667
IL9	-0.263166666666667
RPL31	-0.324875
LY9	0.0306666666666667
ATP2B3	-0.20625
KDELR2	-1.20683333333333
TFCP2	0.63175
NLRP12	-0.328
FLJ45422	0.4475
TLE4	-1.6947
ZNF570	-0.792
FLJ43806	0.0385
TLK2	0.4825
CIR	1.027
MARS2	0.229
COL24A1	0.0425
SDF2L1	-0.181
HIBADH	-0.899833333333333
IGFBP3	-3.04457142857143
C12orf23	-0.234
PSPC1	0.354
C20orf43	-0.1315
TRAV20	-0.082
ARHGAP24	0.199
KIAA1975	1.865
C1QA	3.0858
DNTT	-5.21283333333333
C10orf6	0.09825
C11orf41	-0.08925
HNRPF	0.58475
COL11A1	4.2545
UBAP2	-0.285333333333333
CDKN2AIPNL	-0.3805
C20orf174	1.1825
SPRED2	0.02275
PLA2G12A	0.216166666666667
ICEBERG	-1.476
SCN10A	0.197
C11orf65	-2.107
GBP5	3.4285
PITPNC1	0.0598333333333333
POU3F3	0.7205
NCOA7	-0.726375
LIN7C	-0.1375
LOC348840	-1.073
NKX2-2	0.17825
ANKRD13D	0.726375
LOC123688	1.689
FUT2	1.006
TAAR8	0.655
FZD4	-0.07925
PNMA3	-1.73433333333333
OR4L1	0.3285
WIT1	-2.154
EXOC3L	0.905
ATPBD4	-0.0506
KRBA1	-0.01275
UBXD6	-1.47725
HOXB7	0.614142857142857
C7orf23	-1.4585
UNQ338	-0.853
STAB2	0.63125
CDC20B	0.5205
IRF9	2.319
CENTG1	0.13425
TNPO2	-0.23025
MCPH1	-0.450625
BMS1P5	-0.601
SLC26A7	0.42425
HIST1H3J	0.60175
C9orf3	-0.4853
LBH	0.554375
MYO1D	0.819
PTDSS2	0.35425
NFU1	-0.279
DEPDC4	-1.01275
WNT7B	1.1334
GLP2R	-0.266833333333333
SETD4	0.0357
DYNLT3	0.0681
FKBP11	-2.15966666666667
SESTD1	0.152333333333333
FLII	-0.7715
RPS16	-0.0542
CHPF	-0.3925
CSNK2A1	0.0915
SUMO1P1	-0.1745
FKBP6	-0.1195
ZNF214	-1.24366666666667
TWIST1	0.635166666666667
DDX56	-0.344
TRAM1L1	1.6386
EPO	-2.938
MRPS18B	-0.454
ZNF682	0.158333333333333
RPL14	0.029
MAFF	-0.8235
LOC51136	0.34975
LY96	-0.90625
DDX20	0.1495
ABTB1	1.03166666666667
ARL5A	-0.2921
CCT6A	-0.9275
HEPACAM	-1.308
EHHADH	-2.06433333333333
RBAK	0.139833333333333
CGB1	-0.34675
ITGB5	-0.2386
YIPF3	0.633
FKBP2	-0.512
NR1D1	1.4517
TMEM110	-0.5325
NEK2	-1.21266666666667
PRAMEF8	-3.22575
C20orf52	-0.425166666666667
PCDHGA3	0.395
VWA3B	0.03075
NDUFA5	0.056875
THAP9	0.21875
FLVCR2	-0.9365
AP1S1	-1.683625
SMAD6	-0.70575
SAV1	-0.08125
SAT1	0.00562499999999999
ZNF251	0.972375
ADAMTS7	-0.112
RPP38	-0.20675
C1orf211	-1.616
YPEL2	1.7641
RBMS1	-1.46125
ZNF445	0.213666666666667
NRXN2	0.580333333333333
PGBD4	0.05875
UGT2B28	-3.45425
WBSCR16	-0.3904
NLRC3	-0.35875
ASTL	0.2265
ST6GALNAC1	-3.979
ZADH2	-0.07175
MLLT4	0.432416666666667
ARL6	0.031
MEF2C	-0.42
CBFA2T3	1.84
AFF3	2.19678571428571
COG7	0.1435
MYB	1.123
PLXNA3	1.621
XRCC2	-1.97433333333333
MMS19	-0.137125
ST8SIA5	0.124125
CHPT1	-0.3195
KIAA1712	0.232875
OR6X1	0.226
ACTR3	-0.484875
UGCG	2.42833333333333
OR4P4	0.221
ZAP70	-3.9045
LPP	0.7595
ZNF485	-0.30625
PTPRCAP	-1.06925
IL12RB1	0.12975
ATRX	0.1578
CHST8	3.1095
C14orf109	-0.34275
ARV1	0.03675
NMB	-0.0968571428571429
COX5A	-0.840166666666667
EIF6	-0.58175
MPPED2	2.162
SEMG1	-1.0735
CHRDL1	0.078
TRAF3IP2	0.4305
WNK2	-0.467875
LILRA4	0.741
LAMA2	3.2055
PXT1	-0.0005
RLBP1	-3.01175
CD300C	0.325
SLTM	0.229
FLJ10404	0.2930625
APOBEC3D	-2.32133333333333
RENBP	0.535166666666667
ATXN7L1	-0.603125
NID1	-0.1425
TUBGCP3	-0.53425
ITIH5	0.816555555555556
CCDC110	1.6935
C8A	-3.533
MGC87042	-2.83675
HOXC13	1.20525
TFDP2	-1.696
HCP5	0.37725
POLI	0.24625
UCN	0.314833333333333
ZNF764	0.568666666666667
C8orf45	-0.7125
FHL3	-0.9015
SPATA5L1	0.09625
MMRN2	2.21216666666667
NDST1	-0.0685
COL20A1	0.4685
ZNF248	0.0301666666666667
PELP1	-0.808833333333333
MBL2	-2.56616666666667
RNF41	0.77625
C5orf24	0.615125
THOC5	-0.9425
SERINC3	0.3085
RP11-151A6.2	1.78275
CDCP2	-0.12125
HIST1H2AA	-0.1055
C11orf75	-0.739666666666667
FKBP7	-1.17275
DDOST	-0.42525
GPNMB	0.110666666666667
TTF2	-1.30616666666667
KCNT1	0.245166666666667
SLC39A14	-1.457125
NGRN	0.5477
GPR137B	1.38675
MECP2	1.129
PSMA1	-0.4335
C16orf73	-5.846
TMEM60	-0.798166666666667
CSN3	0.018
NOS1	0.493666666666667
RAB7L1	-0.273833333333333
YBX2	0.699
KIAA1166	-1.154875
FUBP3	0.555333333333333
ABCG1	3.0145
ACACA	-0.847
ARL11	-0.2174
ATOH1	-0.1155
ODF1	0.417
CREB3L3	-2.00566666666667
TMEM127	1.15357142857143
DSCAML1	1.23175
PLN	1.36216666666667
LYPLA1	-0.605916666666667
PRDM9	-1.711
SASP	0.841
PLUNC	0.0826666666666667
INTU	0.4065
HISPPD1	-0.032
LNPEP	-0.312666666666667
YARS2	-0.223166666666667
APCDD1L	-1.42
ZCCHC4	-0.0316
FBXO22	-0.723833333333333
TTLL13	-0.006
ZNF669	0.00533333333333333
PTGDR	1.24625
DDX27	0.99825
KIAA0409	-0.450166666666667
GJB6	0.21875
ASB8	0.83975
PLP2	-0.439333333333333
MEPE	1.32125
OR10J5	0.893
KRT222P	0.47425
COQ7	0.238666666666667
C1orf101	1.21975
RERG	4.3994
CHMP5	0.68225
THAP11	0.60625
ZNF43	0.659666666666667
ZRANB3	-0.395
KRT13	-0.00100000000000001
MRPL19	-0.859875
RBBP9	0.089
SPATA17	0.63625
BXDC5	0.289333333333333
PAFAH1B1	-1.25625
MAGEE1	0.33325
OSTF1	-0.66275
KIAA0323	0.6415
TXNDC13	-0.103333333333333
CNTN4	3.0315
LCE1B	-1.107
UNQ501	1.15875
ZNF154	0.501
C3orf64	-0.2265
SYT5	0.945
PON1	-0.437833333333333
FLJ10357	-0.396625
ATP4A	-1.247
GNPDA1	0.108333333333333
MGAT1	0.249666666666667
C14orf121	1.369
SLC35B2	0.683
MIER3	-0.0351666666666667
CHEK1	-3.48675
ZNF8	0.530833333333333
TXNDC1	-0.800666666666666
CKB	1.1496
RTN3	0.561357142857143
FZD2	0.176166666666667
PART1	0.010125
PSMB6	-0.972
PCDHB8	-1.2465
PHC3	0.2625
PPP1R8	-0.0601666666666667
NOVA2	0.767166666666667
TNFRSF11B	-5.165375
GOLPH3	0.157
UBLCP1	-0.35175
SUHW3	-1.04625
TTLL1	1.646
OPN4	0.0725
OR13G1	-0.405
ZPBP2	0.0366666666666667
HSD17B11	-2.497375
C9orf50	1.4915
DHDDS	-0.15
CTSW	0.4888
NEFM	-2.787
MRPL28	-0.35525
SYN1	0.957833333333333
PIGV	0.500666666666667
ZIM2	1.2815
APBB1	1.10483333333333
SND1	-0.384
C1orf123	-0.321666666666667
CHD3	-0.747
BHLHB8	0.0515
RNASE2	-0.0786666666666667
BCAP31	1.493
SLC25A44	0.351
CHD6	1.5289
PIB5PA	1.40830769230769
SELS	0.6205
LOC541471	-1.898375
FAT2	0.3085
ZNF81	0.1405
OR4C16	0.478
FLJ10081	1.0513
LRRC4	-0.18375
CS	-1.046
N4BP2	0.374875
IGFBP7	1.36875
ZNF318	0.526916666666667
NDNL2	0.772
ZNF609	1.190625
SIRT4	-0.43125
EXOSC10	0.0385
ECE2	-0.118083333333333
OVGP1	1.0255
GTPBP3	0.20225
PACS2	1.1131
C19orf36	0.517333333333333
ARL4C	-1.312625
ATG4B	0.127375
UBQLNL	-0.67775
RHOXF2B	-4.4015
PLEKHG2	-0.7375
GALR1	0.0475
AQP4	-0.233333333333333
HDAC7A	0.304333333333333
DCUN1D3	0.23575
OR8A1	0.2605
CCRN4L	-0.103625
CBR4	0.0893333333333333
KIFC1	-1.4345
SLC7A14	-1.28416666666667
LHX5	0.6955
TRPC7	0.245
LPXN	-1.52
SERPINA1	-2.78075
RPS13	-0.631
BPIL3	0.0075
PRKAA1	-2.439
FADS2	0.2585
ENAH	-0.026125
PRO1768	-0.465
APBA2BP	0.2575
LIPH	-0.3895
C3orf33	-1.63825
RCC2	0.146
ALDH1A2	-3.3209
RNF103	1.68425
AHCY	-0.541125
ALG12	0.628
CCL17	0.221
ZNF543	1.4945
ESRRG	1.6196
CNGA1	0.19425
RDH5	-0.657
OTX1	-0.0246
PTGFR	-1.6274
CDR2	-0.34375
SELE	2.222
NLGN2	-0.289666666666667
EXOSC9	-0.4715
ZNF566	0.662666666666667
KLRC2	-5.588
GPR12	0.6565
KIAA0196	1.0945
PDRG1	0.4475
SSR3	-1.2415
MSI1	0.0175
CST9	3.5415
CC2D1A	0.583125
PLAGL1	-0.995
ZNF778	0.287
RNF2	0.45325
KLF6	0.5595
THBD	0.6515
tcag7.1314	0.64825
NR5A1	-0.0291666666666667
ABCD2	-0.9475
DNAJC7	-0.2295
CLEC4C	-0.403
TM2D3	0.7835
CCDC4	-0.2795
PLAC2	2.3745
DCD	-0.1415
FAAH	2.069625
POLA1	-0.310166666666667
TM7SF2	-0.1925
FLJ39822	-0.883166666666667
FLOT2	0.505125
MAP4K1	-0.909333333333333
SRP68	0.539375
C21orf74	-0.6435
ARPC5	0.232375
LOC126075	2.0495
HECW2	0.634
ZDHHC4	-0.80475
ANKRD42	1.0481
PDE9A	-1.15416666666667
ABCA8	-0.2795
NDUFS2	-0.55325
UBR5	0.896375
BTBD16	-2.725
LOC554174	-0.2365
ZNF20	1.026
KIAA1843	0.1205
WDR17	1.45925
C15orf33	0.6505
RNF113A	0.415
CAMKK1	-0.4776
CLCN2	0.37425
ANXA6	-0.551
LOC340069	0.0855
EMID1	0.694
DPM3	-0.56775
ELA1	-0.665
SLC25A13	-1.4315
KRT24	0.2425
SMPD1	0.0275
TH	0.26475
COL6A2	0.0229285714285714
ANKS1B	1.1885
GPR126	-2.1625
ZC3H12A	-0.0925
TMEM47	-0.696833333333333
C2orf51	-0.206833333333333
C1orf88	1.86783333333333
HSF2BP	1.524
AKAP10	0.09
RPAP3	-0.7205
KLHDC8B	0.25875
STOM	-0.0613
MUPCDH	-0.082625
C10orf72	-0.187375
PLEKHA3	0.472833333333333
TCP11L1	-0.72525
CWF19L1	0.16
SPEF1	1.46
YSK4	0.069
ELN	0.9479
SAMD8	-0.0418333333333333
MPI	-1.14633333333333
MEPCE	-0.0607
ABCC3	-1.292375
NANOGP1	-4.2295
KCNK17	0.773
HLA-DMB	3.03383333333333
RRAGA	0.9205
ANGEL1	0.64875
RBM32B	-0.163
CPN1	-3.92225
MGC52282	-0.1696
HLA-A	0.50875
OR9G4	0.3235
EDNRB	-1.511125
SCD	-0.3675
C14orf80	-0.2065
BAGE2	0.0425
RABL4	1.318
RCVRN	0.364
SHANK1	-0.08
NLRP7	-4.11325
CD226	0.33575
STAT3	1.0036875
SYNJ2	-0.2815
TPCN2	0.719166666666667
WDR36	-1.05991666666667
MBD4	-0.21725
ROBO1	-1.228
ST3GAL6	-4.12325
SLAMF8	2.0315
ATN1	0.554833333333333
GPR141	0.00599999999999999
KRT36	-0.1635
TPH1	-0.077
DDX52	0.90775
ZSCAN29	0.5655
TRPT1	-0.526666666666667
DPEP3	0.3205
DENND4A	-0.4265
TSPAN16	0.2285
PTCHD2	0.9935
LOC145814	-0.5355
CAP1	-0.117333333333333
EIF5A2	-1.9346
NT5DC3	-1.242125
SEPT9	0.40175
SEZ6L2	0.775
EGFLAM	2.61475
VPS11	0.10875
NDUFB5	-0.779
CIDEA	2.454
IER5L	1.4045
N6AMT1	0.5815
FAM83C	-0.09725
OXR1	-0.0430833333333334
IRX1	0.0065
DGKB	-0.520166666666667
GCN5L2	0.134
MIR16	0.600375
FBXW9	0.9355
WDR4	-1.79233333333333
PDC	0.1795
